geo,time,nv_ind_empl_kd
sau,2019,88387.59379
sdn,1991,4759.2097
sdn,1992,4466.49298
sdn,1993,4604.26209
sdn,1994,4211.67457
sdn,1995,4256.72027
sdn,1996,4836.26407
sdn,1997,4951.3826
sdn,1998,5258.04454
sdn,1999,5760.39421
sdn,2000,8331.67168
sdn,2001,8803.66862
sdn,2002,9867.81869
sdn,2003,10444.12446
sdn,2004,10827.03893
sdn,2005,10523.14059
sdn,2006,9203.79326
sdn,2007,10743.05933
sdn,2008,9904.4735
sdn,2009,10053.98181
sdn,2010,10846.21812
sdn,2011,9966.45657
sdn,2012,7167.09429
sdn,2013,8501.09036
sdn,2014,7453.75258
sdn,2015,6903.49972
sdn,2016,6282.65822
sdn,2017,6430.53612
sdn,2018,8627.64773
sdn,2019,8879.3359
sen,1991,6229.38354
sen,1992,6506.1422
sen,1993,6328.00678
sen,1994,6253.29986
sen,1995,6474.86686
sen,1996,6667.44225
sen,1997,6814.33102
sen,1998,7202.5522
sen,1999,7208.29245
sen,2000,7697.5534
sen,2001,7932.37179
sen,2002,8152.55206
sen,2003,8150.95105
sen,2004,8318.79068
sen,2005,8199.29727
sen,2006,8141.06199
sen,2007,8223.35998
sen,2008,7902.46301
sen,2009,8174.35121
sen,2010,8158.82432
sen,2011,8702.79376
sen,2012,8532.52233
sen,2013,8592.67266
sen,2014,8619.70657
sen,2015,9198.01285
sen,2016,9223.9579
sen,2017,9560.44656
sen,2018,9835.4569
sen,2019,9844.07961
sgp,2015,129525.8559
sle,1991,1074.87169
sle,1992,1321.65209
sle,1993,1257.24508
sle,1994,1273.06217
sle,1995,1080.75806
sle,1996,1144.79483
sle,1997,1068.36849
sle,1998,994.61539
sle,1999,837.82586
sle,2000,845.40295
sle,2001,737.77923
sle,2002,886.54033
sle,2003,1034.85479
sle,2004,1051.85881
sle,2005,1076.74132
sle,2006,1162.90836
sle,2007,1199.36722
sle,2008,1086.10851
sle,2009,1042.30663
sle,2010,1162.20867
sle,2011,1259.12719
sle,2012,2774.79692
sle,2013,5254.75142
sle,2014,5682.98739
sle,2015,1341.04867
sle,2016,1633.52034
sle,2017,1320.99121
sle,2018,1232.36581
sle,2019,1313.92708
slv,1991,6569.79466
slv,1992,6659.67375
slv,1993,7187.9384
slv,1994,7278.24006
slv,1995,7551.22514
slv,1996,7950.76184
slv,1997,8360.45682
slv,1998,8488.84062
slv,1999,8346.55709
slv,2000,8597.92521
slv,2001,9169.27692
slv,2002,9033.38939
slv,2003,8852.83009
slv,2004,9007.30633
slv,2005,9679.77404
slv,2006,9523.44654
slv,2007,9352.26331
slv,2008,9687.24089
slv,2009,10383.43105
slv,2010,10193.06237
slv,2011,10686.46786
slv,2012,10718.95834
slv,2013,10888.22987
slv,2014,10931.19821
slv,2015,10441.66771
slv,2016,10910.28771
slv,2017,10686.28967
slv,2018,10590.0742
slv,2019,10769.13869
srb,1995,7331.8454
srb,1996,7959.40006
srb,1997,8902.34601
srb,1998,9432.26186
srb,1999,8325.87216
srb,2000,8984.47737
srb,2001,9236.83045
srb,2002,10225.21895
srb,2003,10802.67364
srb,2004,12181.92597
srb,2005,12906.32295
srb,2006,12551.42697
srb,2007,12811.64363
srb,2008,14385.89353
srb,2009,14318.47934
srb,2010,14941.52275
srb,2011,15858.62034
srb,2012,16261.5611
srb,2013,16484.76374
srb,2014,15481.84915
srb,2015,16400.86489
srb,2016,15893.02824
srb,2017,15359.35467
srb,2018,14599.07341
srb,2019,14788.87376
ssd,2008,19709.38998
ssd,2009,21519.15146
ssd,2010,20805.40214
ssd,2011,19290.30734
ssd,2012,9048.27753
ssd,2013,4070.27168
ssd,2014,8723.08002
ssd,2015,5841.91052
stp,2001,3824.52969
stp,2002,3470.22441
stp,2003,3559.53525
stp,2004,3636.71715
stp,2005,4085.08792
stp,2006,4156.40008
stp,2007,4030.06445
stp,2008,4018.97929
stp,2009,4174.08151
stp,2010,4196.65236
stp,2011,4218.60594
stp,2012,4175.02087
stp,2013,4432.62035
stp,2014,4502.39838
stp,2015,4618.62003
stp,2016,4800.0466
stp,2017,4857.06892
stp,2018,4819.81802
stp,2019,4784.86459
sur,1991,39201.9233
sur,1992,38175.85703
sur,1993,32387.64934
sur,1994,30933.93254
sur,1995,25446.66925
sur,1996,24517.36275
sur,1997,24843.93203
sur,1998,23419.41618
sur,1999,22805.85538
sur,2000,25112.09841
sur,2001,27569.92871
sur,2002,26876.22483
sur,2003,27585.44985
sur,2004,30923.2789
sur,2005,33365.37972
sur,2006,33172.93215
sur,2007,33613.98112
sur,2008,35339.71617
sur,2009,31563.02698
sur,2010,32400.35955
sur,2011,33362.95463
sur,2012,29513.87814
sur,2013,30014.2603
sur,2014,28833.6321
sur,2015,28685.39237
sur,2016,25376.47321
sur,2017,30015.4268
sur,2018,30605.22987
sur,2019,28900.62314
svk,1995,9132.02205
svk,1996,10461.95315
svk,1997,10617.71359
svk,1998,11679.6332
svk,1999,11738.55499
svk,2000,13118.82669
svk,2001,13806.71617
svk,2002,14653.30831
svk,2003,15932.56017
svk,2004,18160.4694
svk,2005,19057.65098
svk,2006,21660.37182
svk,2007,23120.63194
svk,2008,23290.78813
svk,2009,22080.40721
svk,2010,25824.7736
svk,2011,26669.96396
svk,2012,27011.31242
svk,2013,26620.73896
svk,2014,30253.05163
svk,2015,30819.47201
svk,2016,29409.01704
svk,2017,29066.16057
svk,2018,30882.83042
svk,2019,30807.57901
svn,1995,19346.92868
svn,1996,20913.3832
svn,1997,22652.81242
svn,1998,23307.58825
svn,1999,26010.85415
svn,2000,27696.01126
svn,2001,27224.98872
svn,2002,27935.67516
svn,2003,31539.88232
svn,2004,31959.40014
svn,2005,32348.91415
svn,2006,36243.41558
svn,2007,39150.61676
svn,2008,40287.10874
svn,2009,36972.58988
svn,2010,38093.57081
svn,2011,40460.72079
svn,2012,40500.42807
svn,2013,40356.2611
svn,2014,42101.98804
svn,2015,40992.11263
svn,2016,41109.51019
svn,2017,41915.04293
svn,2018,42410.95528
svn,2019,44538.80259
swe,1991,52394.541
swe,1992,53400.94897
swe,1993,55886.60636
swe,1994,61797.68596
swe,1995,66639.25827
swe,1996,67801.23733
swe,1997,73022.81791
swe,1998,75446.58556
swe,1999,81540.81346
swe,2000,88219.45003
swe,2001,89812.71679
swe,2002,95992.2522
swe,2003,99432.8142
swe,2004,107774.31407
swe,2005,111283.58114
swe,2006,116270.31459
swe,2007,120979.19944
swe,2008,115368.16155
swe,2009,106146.24438
swe,2010,120552.19229
swe,2011,123113.02973
swe,2012,120498.31329
swe,2013,117794.7972
swe,2014,120735.12849
swe,2015,127455.44004
swe,2016,125325.66322
swe,2017,128595.88405
swe,2018,127808.87967
swe,2019,125748.17076
swz,1991,13496.33237
swz,1992,13750.16215
swz,1993,13507.28532
swz,1994,13696.62503
swz,1995,13894.96136
swz,1996,13947.69032
swz,1997,14594.98835
swz,1998,14875.45406
swz,1999,14949.73615
swz,2000,15166.71746
swz,2001,15229.77459
swz,2002,16374.34863
swz,2003,16885.98981
swz,2004,17175.41544
swz,2005,17781.82421
swz,2006,19917.06757
swz,2007,21441.77263
swz,2008,20255.05531
swz,2009,19471.43598
swz,2010,21127.57009
swz,2011,21161.06268
swz,2012,22047.82053
swz,2013,22773.637
swz,2014,22664.26914
swz,2015,22093.99177
swz,2016,22237.95278
swz,2017,22513.24991
swz,2018,22327.2779
swz,2019,23158.79446
tcd,2007,9093.83375
tcd,2008,9558.60529
tcd,2009,10361.14155
tcd,2010,10991.67671
tcd,2011,11595.87351
tcd,2012,12103.05396
tcd,2013,14336.02708
tcd,2014,15107.72021
tcd,2015,14161.41936
tcd,2016,13192.21449
tcd,2017,12781.82599
tcd,2018,12822.85031
tcd,2019,12714.06005
tgo,1991,1710.34248
tgo,1992,1552.24839
tgo,1993,1078.99508
tgo,1994,1345.06167
tgo,1995,1590.19708
tgo,1996,1630.94789
tgo,1997,1626.17249
tgo,1998,1434.96788
tgo,1999,1434.47886
tgo,2000,1441.58291
tgo,2001,1428.37556
tgo,2002,1516.10635
tgo,2003,1542.78419
tgo,2004,1466.50313
tgo,2005,1517.993
tgo,2006,1607.13359
tgo,2007,1471.40335
tgo,2008,1523.28172
tgo,2009,2655.18213
tgo,2010,2715.51096
tgo,2011,2726.62626
tgo,2012,1707.35834
tgo,2013,1736.46344
tgo,2014,2111.64696
tgo,2015,1805.3537
tgo,2016,1786.27304
tgo,2017,1600.29699
tgo,2018,1620.36392
tgo,2019,1684.84466
tha,2015,15850.00461
tjk,1991,7289.79826
tjk,1992,5392.11835
tjk,1993,5239.54292
tjk,1994,4148.88677
tjk,1995,3815.58951
tjk,1996,3204.01932
tjk,1997,3229.96772
tjk,1998,3598.57945
tjk,1999,3732.81777
tjk,2000,3952.29995
tjk,2001,4308.7489
tjk,2002,4403.15197
tjk,2003,4526.34623
tjk,2004,4834.48457
tjk,2005,5375.03627
tjk,2006,5695.49065
tjk,2007,6295.25825
tjk,2008,6125.3283
tjk,2009,5682.71999
tjk,2010,6063.09828
tjk,2011,6292.97743
tjk,2012,6663.66136
tjk,2013,6758.89781
tjk,2014,6991.25778
tjk,2015,7635.20471
tjk,2016,8675.91747
tjk,2017,10487.1304
tjk,2018,11629.88544
tjk,2019,12839.91229
tkm,2015,23785.44208
tls,2000,8565.71705
tls,2001,7709.39051
tls,2002,5399.59025
tls,2003,6322.59647
tls,2004,2605.85234
tls,2005,2278.56705
tls,2006,1866.49452
tls,2007,2252.17675
tls,2008,3856.85507
tls,2009,5197.99369
tls,2010,5592.5278
tls,2011,5899.92275
tls,2012,4496.98159
tls,2013,5603.93303
tls,2014,4563.66137
tls,2015,4703.54753
tls,2016,4314.5561
tls,2017,3501.15515
tls,2018,3344.14599
tls,2019,5801.55553
ton,1991,4520.90283
ton,1992,4450.29273
ton,1993,4640.65658
ton,1994,4912.7346
ton,1995,5360.17586
ton,1996,5575.68598
ton,1997,4918.29252
ton,1998,5123.40037
ton,1999,5540.77987
ton,2000,5480.63479
ton,2001,5620.4467
ton,2002,5871.52017
ton,2003,6161.42972
ton,2004,6193.29333
ton,2005,5890.57503
ton,2006,5566.87228
ton,2007,5394.98021
ton,2008,5643.28508
ton,2009,6242.06671
ton,2010,6486.40401
ton,2011,6855.32496
ton,2012,7278.88981
ton,2013,6704.89078
ton,2014,7376.70998
ton,2015,7437.42481
ton,2016,8344.77917
ton,2017,9091.8514
ton,2018,7786.56995
ton,2019,7866.11996
tto,1991,27005.26834
tto,1992,27478.60834
tto,1993,25938.8016
tto,1994,28198.50689
tto,1995,25430.28229
tto,1996,26519.05159
tto,1997,25647.65298
tto,1998,25949.49328
tto,1999,29279.28414
tto,2000,31469.74175
tto,2001,32196.31865
tto,2002,34898.41147
tto,2003,42630.40076
tto,2004,42097.63311
tto,2005,43885.12874
tto,2006,51604.39905
tto,2007,52013.96943
tto,2008,51571.24151
tto,2009,53751.94617
tto,2010,54539.54472
tto,2011,54871.05131
tto,2012,53786.69107
tto,2013,53376.9584
tto,2014,53019.25033
tto,2015,53248.6034
tto,2016,50928.40149
tto,2017,51281.54785
tto,2018,51011.29867
tto,2019,51914.90997
tun,1991,8696.29077
tun,1992,9010.81368
tun,1993,9001.53501
tun,1994,9245.90664
tun,1995,9281.62682
tun,1996,9268.64139
tun,1997,9548.64486
tun,1998,9859.26933
tun,1999,9996.43789
tun,2000,9899.54574
tun,2001,9940.57952
tun,2002,10093.37151
tun,2003,9819.98448
tun,2004,10025.66965
tun,2005,9981.36764
tun,2006,9850.99449
tun,2007,10534.45349
tun,2008,10264.46081
tun,2009,10485.32296
tun,2010,10430.2258
tun,2011,10199.4474
tun,2012,10179.48867
tun,2013,9875.50966
tun,2014,9648.30235
tun,2015,9573.41627
tun,2016,9451.57507
tun,2017,9326.73855
tun,2018,9235.67826
tun,2019,9055.63318
tur,1991,12186.6061
tur,1992,12914.7952
tur,1993,14734.61772
tur,1994,13195.47563
tur,1995,14046.32862
tur,1996,14674.47884
tur,1997,16098.56938
tur,1998,16980.41316
tur,1999,16373.95466
tur,2000,18014.2776
tur,2001,16859.20822
tur,2002,18226.98107
tur,2003,20221.19115
tur,2004,22979.75258
tur,2005,24725.87171
tur,2006,27246.6785
tur,2007,28852.2349
tur,2008,28610.26104
tur,2009,26412.17981
tur,2010,26683.8115
tur,2011,29650.26813
tur,2012,30746.31833
tur,2013,32505.40846
tur,2014,31797.32425
tur,2015,33052.83518
tur,2016,34172.58013
tur,2017,36361.2624
tur,2018,35422.32078
tur,2019,36800.31863
tza,1991,7626.31785
tza,1992,7396.20862
tza,1993,6893.8457
tza,1994,6794.9739
tza,1995,6450.80198
tza,1996,6670.33447
tza,1997,6904.7377
tza,1998,7311.05255
tza,1999,7489.45487
tza,2000,7366.76849
tza,2001,7358.79871
tza,2002,7046.21078
tza,2003,6781.59426
tza,2004,6504.17422
tza,2005,6146.58474
tza,2006,5763.96014
tza,2007,6061.94127
tza,2008,6186.08536
tza,2009,6145.45136
tza,2010,6489.8548
tza,2011,7001.59804
tza,2012,6998.48758
tza,2013,7407.21797
tza,2014,7471.20178
tza,2015,7890.60018
tza,2016,8469.21988
tza,2017,9014.59309
tza,2018,9495.55242
tza,2019,10075.8041
uga,1991,1999.85062
uga,1992,2108.36113
uga,1993,2223.87851
uga,1994,2445.75677
uga,1995,2858.55213
uga,1996,3247.70089
uga,1997,3532.2768
uga,1998,3753.35557
uga,1999,4041.04577
uga,2000,4351.57525
uga,2001,4378.39676
uga,2002,4585.53546
uga,2003,4875.25142
uga,2004,5064.3639
uga,2005,5431.55204
uga,2006,6035.51262
uga,2007,6396.31785
uga,2008,6712.79035
uga,2009,6916.5598
uga,2010,7123.52314
uga,2011,7586.73731
uga,2012,7457.58809
uga,2013,8282.10353
uga,2014,8686.29489
uga,2015,9059.79317
uga,2016,9189.08853
uga,2017,9609.42522
uga,2018,9884.61955
uga,2019,10502.1369
ukr,1991,8156.60869
ukr,1992,6888.00772
ukr,1993,5447.8234
ukr,1994,3591.22536
ukr,1995,3234.44921
ukr,1996,3107.67978
ukr,1997,3143.18111
ukr,1998,3341.04358
ukr,1999,3611.71946
ukr,2000,4008.9037
ukr,2001,4643.99785
ukr,2002,4942.75908
ukr,2003,5039.84774
ukr,2004,5553.61848
ukr,2005,5479.86395
ukr,2006,5824.26997
ukr,2007,6383.39655
ukr,2008,6026.73595
ukr,2009,5044.60447
ukr,2010,5468.81793
ukr,2011,5710.66575
ukr,2012,5538.04062
ukr,2013,5282.19316
ukr,2014,4679.58362
ukr,2015,4207.67028
ukr,2016,4487.16326
ukr,2017,4621.33912
ukr,2018,4681.17419
ukr,2019,4742.08113
ury,1991,28152.01422
ury,1992,29067.43026
ury,1993,28721.9052
ury,1994,29206.92384
ury,1995,27999.32351
ury,1996,28644.00696
ury,1997,29742.76782
ury,1998,30771.09831
ury,1999,30691.24763
ury,2000,30733.65984
ury,2001,30102.61767
ury,2002,29560.17486
ury,2003,30498.35453
ury,2004,30168.22287
ury,2005,32970.70605
ury,2006,32175.50745
ury,2007,33959.87191
ury,2008,32836.59864
ury,2009,35063.05873
ury,2010,37058.41187
ury,2011,36838.70649
ury,2012,36049.20232
ury,2013,37111.1494
ury,2014,39246.81745
ury,2015,40936.98238
ury,2016,42339.17331
ury,2017,40734.91233
ury,2018,43230.32736
ury,2019,44725.30758
usa,1997,77229.83151
usa,1998,79387.0473
usa,1999,83207.23582
usa,2000,86913.15634
usa,2001,86459.36626
usa,2002,90768.9654
usa,2003,94465.12371
usa,2004,98782.93187
usa,2005,99213.30481
usa,2006,101229.97245
usa,2007,103297.69045
usa,2008,102837.37503
usa,2009,105822.38696
usa,2010,110596.56387
usa,2011,109805.83878
usa,2012,109120.27007
usa,2013,109776.31976
usa,2014,110195.71562
usa,2015,111924.41801
usa,2016,110862.96946
usa,2017,112070.37296
usa,2018,114026.26718
usa,2019,114920.30809
uzb,1991,4445.74523
uzb,1992,3620.55712
uzb,1993,3399.84161
uzb,1994,3054.97027
uzb,1995,2880.63053
uzb,1996,3075.12901
uzb,1997,3138.35205
uzb,1998,3310.37473
uzb,1999,3306.08334
uzb,2000,3288.54452
uzb,2001,3290.91028
uzb,2002,3306.51187
uzb,2003,3298.55673
uzb,2004,3368.73549
uzb,2005,3414.30512
uzb,2006,3536.41311
uzb,2007,3673.24597
uzb,2008,3773.65743
uzb,2009,3997.52908
uzb,2010,4841.87521
uzb,2011,4917.08538
uzb,2012,5210.42696
uzb,2013,5639.776
uzb,2014,5985.66242
uzb,2015,6410.37253
uzb,2016,6646.20441
uzb,2017,6955.34419
uzb,2018,7812.38529
uzb,2019,8393.59486
vct,1991,11114.12605
vct,1992,12054.52441
vct,1993,12036.33156
vct,1994,12252.45462
vct,1995,12385.07503
vct,1996,12229.34551
vct,1997,12731.33233
vct,1998,13049.04551
vct,1999,12946.50797
vct,2000,11971.79895
vct,2001,12034.03217
vct,2002,12262.16917
vct,2003,13473.65614
vct,2004,13951.96672
vct,2005,14231.82953
vct,2006,14424.12712
vct,2007,14994.75672
vct,2008,14225.39985
vct,2009,13608.13487
vct,2010,13158.95557
vct,2011,12995.17592
vct,2012,12708.40233
vct,2013,12827.83427
vct,2014,12314.80791
vct,2015,12856.37789
vct,2016,12729.43028
vct,2017,13019.32678
vct,2018,13265.30963
vct,2019,12454.26745
vnm,1991,2860.37147
vnm,1992,3012.7753
vnm,1993,3162.35208
vnm,1994,3387.29942
vnm,1995,3647.9345
vnm,1996,3941.67863
vnm,1997,4229.31608
vnm,1998,4863.77854
vnm,1999,4938.03431
vnm,2000,5119.15641
vnm,2001,4876.42731
vnm,2002,4807.5964
vnm,2003,4624.84305
vnm,2004,4710.72641
vnm,2005,4633.55017
vnm,2006,4529.956
vnm,2007,4724.05891
vnm,2008,4673.25561
vnm,2009,4669.80768
vnm,2010,4126.95045
vnm,2011,4441.60422
vnm,2012,4716.32463
vnm,2013,4853.05118
vnm,2014,5030.36994
vnm,2015,5177.12638
vnm,2016,5091.29621
vnm,2017,5225.45294
vnm,2018,5411.2866
vnm,2019,5744.82418
vut,2015,6785.70636
wsm,1994,11115.17675
wsm,1995,11183.99655
wsm,1996,11500.74466
wsm,1997,11208.41845
wsm,1998,10104.544
wsm,1999,10242.96043
wsm,2000,11442.38392
wsm,2001,12502.24247
wsm,2002,12732.1302
wsm,2003,13254.12216
wsm,2004,13552.7253
wsm,2005,13790.46735
wsm,2006,13281.15791
wsm,2007,14769.93605
wsm,2008,14365.13235
wsm,2009,12253.65298
wsm,2010,12187.4547
wsm,2011,12717.62172
wsm,2012,12859.00776
wsm,2013,12093.64159
wsm,2014,12004.45105
wsm,2015,11648.87757
wsm,2016,12900.32563
wsm,2017,12132.43618
wsm,2018,10487.2153
wsm,2019,11345.60921
yem,1991,40365.33457
yem,1992,38656.26239
yem,1993,42082.52967
yem,1994,46750.73339
yem,1995,42498.78617
yem,1996,40125.04222
yem,1997,38340.92238
yem,1998,35124.65923
yem,1999,34527.56559
yem,2000,35051.94683
yem,2001,34300.43968
yem,2002,33632.05933
yem,2003,32276.54506
yem,2004,30859.8457
yem,2005,30352.55683
yem,2006,29316.70293
yem,2007,27871.2428
yem,2008,26204.07855
yem,2009,25278.39822
yem,2010,27889.8824
yem,2011,27835.49095
yem,2012,28014.63677
yem,2013,29861.74516
yem,2014,30427.20424
yem,2015,24595.6853
yem,2016,19801.2652
yem,2017,19801.40014
yem,2018,19129.86628
zaf,1991,22527.89228
zaf,1992,21786.84913
zaf,1993,21431.50453
zaf,1994,21341.70121
zaf,1995,21205.25669
zaf,1996,21090.36858
zaf,1997,21184.79324
zaf,1998,20521.17064
zaf,1999,20092.40221
zaf,2000,20419.50059
zaf,2001,20729.495
zaf,2002,21789.59839
zaf,2003,21452.98275
zaf,2004,21138.14993
zaf,2005,21718.02929
zaf,2006,22111.87777
zaf,2007,22154.33574
zaf,2008,20675.37723
zaf,2009,20388.48903
zaf,2010,22671.31056
zaf,2011,22806.30773
zaf,2012,23021.36545
zaf,2013,22706.11135
zaf,2014,22378.91973
zaf,2015,21371.26563
zaf,2016,21662.4218
zaf,2017,21456.04361
zaf,2018,21339.15497
zaf,2019,21895.9747
zmb,1991,11284.97596
zmb,1992,12259.26624
zmb,1993,11301.79061
zmb,1994,10185.58912
zmb,1995,9030.99777
zmb,1996,8634.82459
zmb,1997,9252.32678
zmb,1998,8269.95843
zmb,1999,8007.32225
zmb,2000,8247.99047
zmb,2001,8920.01638
zmb,2002,9667.4296
zmb,2003,10479.98007
zmb,2004,11466.7691
zmb,2005,12577.98237
zmb,2006,13081.02729
zmb,2007,13526.99961
zmb,2008,13376.07829
zmb,2009,14093.64085
zmb,2010,14211.81393
zmb,2011,13011.86419
zmb,2012,11663.50485
zmb,2013,11400.07053
zmb,2014,11354.75042
zmb,2015,11685.89779
zmb,2016,11931.99497
zmb,2017,12234.07495
zmb,2018,12506.68387
zmb,2019,11755.63317
zwe,1991,7190.75649
zwe,1992,6660.66054
zwe,1993,6165.85923
zwe,1994,6992.60167
zwe,1995,6441.29335
zwe,1996,7044.63706
zwe,1997,7188.73748
zwe,1998,7231.18104
zwe,1999,8005.01515
zwe,2000,7206.01073
zwe,2001,6491.53952
zwe,2002,5955.66169
zwe,2003,5043.59412
zwe,2004,5195.12505
zwe,2005,5525.87611
zwe,2006,5143.72547
zwe,2007,5247.93158
zwe,2008,4179.53457
zwe,2009,4500.3185
zwe,2010,6581.43925
zwe,2011,7789.91795
zwe,2012,8662.84247
zwe,2013,9559.91493
zwe,2014,9870.98195
zwe,2015,9920.49961
zwe,2016,10124.21977
zwe,2017,10424.23037
zwe,2018,10801.09824
