geo,time,bm_gsr_trvl_zs
lux,2019,3.94257
lux,2020,2.88573
lux,2021,3.46969
lva,1992,8.37709
lva,1993,14.13189
lva,1994,10.31501
lva,1995,9.90382
lva,1996,50.01227
lva,1997,48.90861
lva,1998,37.05805
lva,1999,37.84012
lva,2008,34.29673
lva,2009,33.20289
lva,2010,27.92871
lva,2011,27.55586
lva,2012,24.63657
lva,2013,25.20783
lva,2014,25.30268
lva,2015,23.71771
lva,2016,25.48292
lva,2017,23.64439
lva,2018,21.84353
lva,2019,21.22386
lva,2020,10.35285
lva,2021,7.80476
mac,2002,34.20855
mac,2003,29.65925
mac,2004,30.9485
mac,2005,27.39978
mac,2006,25.91001
mac,2007,23.22799
mac,2008,24.21926
mac,2009,31.18948
mac,2010,31.58136
mac,2011,30.37929
mac,2012,28.4277
mac,2013,31.11973
mac,2014,31.84822
mac,2015,32.436
mac,2016,33.63181
mac,2017,32.66799
mac,2018,33.41822
mac,2019,37.18988
mac,2020,25.83713
mar,1975,10.42874
mar,1976,6.64515
mar,1977,7.30901
mar,1978,7.985
mar,1979,6.96662
mar,1980,6.80894
mar,1981,6.53375
mar,1982,6.22743
mar,1983,9.47487
mar,1984,9.01381
mar,1985,10.60939
mar,1986,8.64416
mar,1987,11.53403
mar,1988,14.80951
mar,1989,12.72787
mar,1990,12.92155
mar,1991,13.53244
mar,1992,15.54064
mar,1993,15.29428
mar,1994,17.45194
mar,1995,15.99232
mar,1996,16.83404
mar,1997,18.2759
mar,1998,21.57331
mar,1999,22.58097
mar,2000,22.48554
mar,2001,18.37487
mar,2002,18.41076
mar,2003,19.15894
mar,2004,16.64441
mar,2005,15.91152
mar,2006,15.48233
mar,2007,16.25469
mar,2008,16.32733
mar,2009,16.03019
mar,2010,16.31724
mar,2011,15.89657
mar,2012,15.40561
mar,2013,17.40686
mar,2014,16.41488
mar,2015,17.71838
mar,2016,17.27592
mar,2017,18.26796
mar,2018,18.79981
mar,2019,22.59532
mar,2020,15.69911
mda,1994,13.05179
mda,1995,28.71333
mda,1996,31.45845
mda,1997,33.95526
mda,1998,29.96121
mda,1999,31.8965
mda,2000,35.95899
mda,2001,35.8083
mda,2002,37.05962
mda,2003,33.71774
mda,2004,31.75187
mda,2005,33.17671
mda,2006,38.58446
mda,2007,35.44067
mda,2008,34.28105
mda,2009,33.71949
mda,2010,33.69019
mda,2011,32.97739
mda,2012,33.72138
mda,2013,33.77419
mda,2014,34.00357
mda,2015,33.42518
mda,2016,30.37766
mda,2017,31.79534
mda,2018,31.38969
mda,2019,32.34277
mda,2020,31.1669
mdg,1974,14.08124
mdg,1975,13.14214
mdg,1976,14.36745
mdg,1977,13.43284
mdg,1978,13.30709
mdg,1979,10.54674
mdg,1980,9.87353
mdg,1981,11.53088
mdg,1982,12.21952
mdg,1983,14.33774
mdg,1984,13.53434
mdg,1985,14.39018
mdg,1986,15.32531
mdg,1987,11.36354
mdg,1988,11.87452
mdg,1989,16.70291
mdg,1990,16.6303
mdg,1991,12.87235
mdg,1992,12.9367
mdg,1993,9.61107
mdg,1994,12.22856
mdg,1995,12.76867
mdg,1996,17.40504
mdg,1997,20.66059
mdg,1998,27.21439
mdg,1999,24.37433
mdg,2000,22.11806
mdg,2001,25.4157
mdg,2002,22.78477
mdg,2003,10.32393
mdg,2004,14.66738
mdg,2005,10.64754
mdg,2006,10.68657
mdg,2007,8.35347
mdg,2008,9.13653
mdg,2009,9.21081
mdg,2010,8.55445
mdg,2011,11.15228
mdg,2012,8.36475
mdg,2013,9.61468
mdg,2014,12.26506
mdg,2015,12.42559
mdg,2016,12.36496
mdg,2017,13.28034
mdg,2018,13.79058
mdg,2019,14.28258
mdg,2020,8.7878
mdv,1979,1.6
mdv,1980,1.16009
mdv,1981,5.00963
mdv,1982,5.45073
mdv,1983,8.48329
mdv,1984,11.69591
mdv,1985,19.62963
mdv,1986,21.28694
mdv,1987,21.45122
mdv,1988,26.5636
mdv,1989,34.57491
mdv,1990,39.51666
mdv,1991,45.32511
mdv,1992,43.52227
mdv,1993,51.35041
mdv,1994,44.29857
mdv,1995,40.93759
mdv,1996,43.31495
mdv,1997,41.92879
mdv,1998,42.61588
mdv,1999,41.69063
mdv,2000,42.1068
mdv,2001,41.05073
mdv,2002,41.21372
mdv,2003,38.46034
mdv,2004,35.25849
mdv,2005,32.82438
mdv,2006,33.886
mdv,2007,36.9068
mdv,2008,38.99256
mdv,2009,43.80176
mdv,2010,45.39191
mdv,2011,31.58548
mdv,2012,28.81325
mdv,2013,29.33767
mdv,2014,26.16555
mdv,2015,28.92969
mdv,2016,25.78326
mdv,2017,24.15609
mdv,2018,25.25141
mdv,2019,26.09636
mdv,2020,15.07913
mex,1979,59.76331
mex,1980,46.9911
mex,1981,47.86194
mex,1982,36.41609
mex,1983,35.3585
mex,1984,41.41356
mex,1985,40.89428
mex,1986,41.95225
mex,1987,44.51977
mex,1988,50.97914
mex,1989,53.89594
mex,1990,53.47283
mex,1991,53.03404
mex,1992,51.06614
mex,1993,46.173
mex,1994,40.92517
mex,1995,32.63424
mex,1996,33.97054
mex,1997,33.40511
mex,1998,32.77444
mex,1999,31.7683
mex,2000,32.24048
mex,2001,33.68075
mex,2002,34.0257
mex,2003,34.17516
mex,2004,33.86908
mex,2005,33.32896
mex,2006,34.19671
mex,2007,33.22958
mex,2008,32.32817
mex,2009,28.70569
mex,2010,26.96442
mex,2011,24.93172
mex,2012,26.99355
mex,2013,28.37271
mex,2014,27.8639
mex,2015,30.89787
mex,2016,31.05453
mex,2017,29.02138
mex,2018,27.7322
mex,2019,24.71678
mex,2020,12.37267
mhl,2005,28.9536
mhl,2006,23.18135
mhl,2007,21.55175
mhl,2008,23.63892
mhl,2009,19.41539
mhl,2010,20.41808
mhl,2011,21.77459
mhl,2012,21.16869
mhl,2013,18.9873
mhl,2014,20.43101
mhl,2015,24.77557
mhl,2016,23.37756
mhl,2017,30.75983
mhl,2018,35.68584
mkd,1996,8.488
mkd,1997,9.20492
mkd,1998,14.94129
mkd,1999,13.53965
mkd,2000,12.64528
mkd,2001,14.52941
mkd,2002,16.05158
mkd,2003,12.44643
mkd,2004,10.87513
mkd,2005,11.36143
mkd,2006,12.49008
mkd,2007,13.26859
mkd,2008,13.89918
mkd,2009,12.24166
mkd,2010,11.28047
mkd,2011,11.84664
mkd,2012,11.43907
mkd,2013,12.60725
mkd,2014,12.15257
mkd,2015,13.97074
mkd,2016,15.5395
mkd,2017,17.26503
mkd,2018,18.25687
mkd,2019,19.58758
mkd,2020,12.48251
mkd,2021,15.03149
mli,1975,22.65483
mli,1976,22.69466
mli,1977,21.32196
mli,1978,17.5
mli,1979,11.04735
mli,1980,9.60894
mli,1981,9.69499
mli,1982,11.78672
mli,1983,10.61321
mli,1984,9.92457
mli,1985,14.16273
mli,1986,16.00603
mli,1987,17.294
mli,1988,15.94624
mli,1989,16.75738
mli,1990,14.81445
mli,1991,15.87201
mli,1992,16.63434
mli,1993,15.99295
mli,1994,13.34583
mli,1995,11.31858
mli,1996,10.40126
mli,1997,10.85783
mli,1998,10.85641
mli,1999,10.58581
mli,2000,12.02816
mli,2001,8.44214
mli,2002,9.22736
mli,2003,9.80345
mli,2004,12.45244
mli,2005,13.03747
mli,2006,17.76195
mli,2007,17.63113
mli,2008,14.33512
mli,2009,12.24854
mli,2010,10.78713
mli,2011,10.55682
mli,2012,9.5837
mli,2013,5.45913
mli,2014,6.61446
mli,2015,7.50966
mli,2016,6.9812
mli,2017,7.9846
mli,2018,8.45729
mli,2019,8.69578
mli,2020,6.10765
mlt,1971,13.52941
mlt,1972,15.29412
mlt,1973,15.70681
mlt,1974,12.41135
mlt,1975,14.93506
mlt,1976,15.61644
mlt,1977,18.35052
mlt,1978,18.88889
mlt,1979,17.87879
mlt,1980,21.81168
mlt,1981,20.80679
mlt,1982,23.37278
mlt,1983,25.44643
mlt,1984,23.68149
mlt,1985,22.82927
mlt,1986,24.59165
mlt,1987,28.46774
mlt,1988,29.17889
mlt,1989,24.70199
mlt,1990,26.33274
mlt,1991,24.71046
mlt,1992,23.01527
mlt,1993,25.09213
mlt,1994,25.46491
mlt,1995,29.7312
mlt,1996,30.2135
mlt,1997,27.65046
mlt,1998,26.45172
mlt,1999,25.66333
mlt,2000,25.60855
mlt,2001,23.01135
mlt,2002,18.6421
mlt,2003,23.44108
mlt,2004,9.01296
mlt,2005,8.2091
mlt,2006,7.55488
mlt,2007,4.5447
mlt,2008,3.88582
mlt,2009,3.45587
mlt,2010,3.65989
mlt,2011,3.55355
mlt,2012,3.66745
mlt,2013,3.83337
mlt,2014,3.81941
mlt,2015,3.5857
mlt,2016,3.94053
mlt,2017,4.04051
mlt,2018,4.1702
mlt,2019,4.11983
mlt,2020,0.95445
mmr,1976,5.88668
mmr,1977,6.24351
mmr,1978,6.77663
mmr,1979,5.43674
mmr,1980,4.56409
mmr,1981,7.78818
mmr,1982,3.22998
mmr,1983,5.82768
mmr,1984,7.05019
mmr,1985,8.73604
mmr,1986,12.484
mmr,1987,13.71398
mmr,1988,15.74271
mmr,1989,17.84056
mmr,1990,22.55708
mmr,1991,44.07199
mmr,1992,38.26316
mmr,1993,7.92441
mmr,1994,9.60997
mmr,1995,7.23293
mmr,1996,9.12421
mmr,1997,7.3732
mmr,1998,7.28259
mmr,1999,7.37734
mmr,2000,7.68755
mmr,2001,7.51615
mmr,2002,9.2452
mmr,2003,7.62552
mmr,2004,6.27835
mmr,2005,6.20259
mmr,2006,6.56887
mmr,2007,5.54761
mmr,2008,7.89127
mmr,2009,8.41037
mmr,2010,6.75826
mmr,2011,11.31647
mmr,2012,17.59831
mmr,2013,5.23501
mmr,2014,1.69929
mmr,2015,1.05424
mmr,2016,1.4535
mmr,2017,3.64699
mmr,2018,2.56734
mmr,2019,5.07462
mne,2007,9.43693
mne,2008,7.09759
mne,2009,10.54078
mne,2010,10.6133
mne,2011,9.10003
mne,2012,8.99984
mne,2013,10.55504
mne,2014,10.41443
mne,2015,9.60156
mne,2016,12.37619
mne,2017,11.19045
mne,2018,9.27577
mne,2019,7.56147
mne,2020,5.17976
mne,2021,5.61319
mng,1981,0.32051
mng,1982,0.50505
mng,1983,0.46838
mng,1984,0.49261
mng,1985,0.50378
mng,1986,0.15641
mng,1987,0.19637
mng,1988,0.18157
mng,1989,0.18288
mng,1990,0.89526
mng,1992,5.62339
mng,1993,4.19815
mng,1994,3.72562
mng,1995,20.44025
mng,1996,17.19858
mng,1997,12.84491
mng,1998,30.53487
mng,1999,28.87218
mng,2000,31.52419
mng,2001,26.97177
mng,2002,44.74597
mng,2003,31.88318
mng,2004,34.02005
mng,2005,31.35575
mng,2006,41.06885
mng,2007,42.16288
mng,2008,34.56635
mng,2009,36.82123
mng,2010,33.6342
mng,2011,28.94165
mng,2012,23.34941
mng,2013,29.00748
mng,2014,24.92679
mng,2015,30.0298
mng,2016,22.55515
mng,2017,24.45577
mng,2018,27.60012
mng,2019,28.69173
mng,2020,26.12198
moz,2005,27.13955
moz,2006,23.94132
moz,2007,21.01903
moz,2008,21.57754
moz,2009,20.28175
moz,2010,17.8218
moz,2011,10.22675
moz,2012,4.14591
moz,2013,6.17786
moz,2014,6.91122
moz,2015,7.37748
moz,2016,7.80316
moz,2017,6.40041
moz,2018,3.07098
moz,2019,3.37263
moz,2020,3.62663
mrt,1975,17.50503
mrt,1976,14.66227
mrt,1977,22.46164
mrt,1978,21.27231
mrt,1979,18.4438
mrt,1980,13.60382
mrt,1981,13.29994
mrt,1982,14.08779
mrt,1983,11.90403
mrt,1984,10.18249
mrt,1985,8.3194
mrt,1986,8.67932
mrt,1987,11.81147
mrt,1988,10.7989
mrt,1989,15.68085
mrt,1990,16.82531
mrt,1991,17.38076
mrt,1992,17.56289
mrt,1993,10.65706
mrt,1994,9.86772
mrt,1995,10.54407
mrt,1996,15.43043
mrt,1997,23.78804
mrt,1998,27.84793
mrt,2012,5.8193
mrt,2013,5.80203
mrt,2014,6.885
mrt,2015,6.64661
mrt,2016,6.69314
mrt,2017,3.8839
mrt,2018,1.96448
mrt,2019,3.95318
mrt,2020,2.28358
mus,1976,21.79775
mus,1977,13.80176
mus,1978,13.09255
mus,1979,14.84876
mus,1980,12.93942
mus,1981,13.58209
mus,1982,14.09922
mus,1983,16.04855
mus,1984,14.17097
mus,1985,14.49132
mus,1986,15.79422
mus,1987,20.77963
mus,1988,20.76569
mus,1989,23.2948
mus,1990,22.21512
mus,1991,24.53341
mus,1992,27.16323
mus,1993,24.44879
mus,1994,26.14899
mus,1995,24.78924
mus,1996,26.56897
mus,1997,26.38205
mus,1998,25.71545
mus,1999,25.69107
mus,2000,23.81515
mus,2001,24.39171
mus,2002,25.71808
mus,2003,23.84352
mus,2004,24.89879
mus,2005,22.95567
mus,2006,24.81812
mus,2007,22.73771
mus,2008,23.52491
mus,2009,22.04148
mus,2010,20.11163
mus,2011,16.21091
mus,2012,14.9664
mus,2013,19.811
mus,2014,22.63357
mus,2015,26.80034
mus,2016,30.01183
mus,2017,30.68916
mus,2018,27.38768
mus,2019,27.91591
mus,2020,15.61459
mwi,1977,4.80679
mwi,1978,5.06455
mwi,1979,5.79044
mwi,1980,5.58621
mwi,1981,5.47945
mwi,1982,5.70108
mwi,1983,5.52965
mwi,1984,5.04496
mwi,1985,5.64352
mwi,1986,5.22849
mwi,1987,4.28752
mwi,1988,4.41989
mwi,1989,4.12097
mwi,1990,5.89761
mwi,1991,7.68538
mwi,1992,7.01122
mwi,1993,4.36681
mwi,1994,20.23973
mwi,1995,25.9785
mwi,1996,27.07086
mwi,1997,32.11131
mwi,1998,24.31537
mwi,1999,25.64343
mwi,2000,29.86113
mwi,2001,23.60386
mwi,2002,35.15602
mwi,2003,38.68874
mwi,2004,40.27002
mwi,2005,33.82934
mwi,2006,34.34061
mwi,2007,37.36259
mwi,2008,32.20579
mwi,2009,27.61316
mwi,2010,25.55914
mwi,2011,24.46883
mwi,2012,28.51829
mwi,2013,25.08043
mwi,2014,27.55533
mwi,2015,29.42814
mwi,2016,29.00037
mwi,2017,29.3511
mwi,2018,32.16967
mwi,2019,32.15939
mwi,2020,23.37182
mys,1974,22.84355
mys,1975,22.10734
mys,1976,23.59338
mys,1977,23.24952
mys,1978,24.69018
mys,1979,23.26035
mys,1980,24.48726
mys,1981,23.7538
mys,1982,25.98559
mys,1983,26.4073
mys,1984,26.82046
mys,1985,29.49744
mys,1986,32.93965
mys,1987,34.5037
mys,1988,31.04513
mys,1989,28.48998
mys,1990,26.44422
mys,1991,24.13583
mys,1992,24.12907
mys,1993,19.31823
mys,1994,16.5423
mys,1995,15.44858
mys,1996,14.6182
mys,1997,14.15527
mys,1998,13.5963
mys,1999,13.39108
mys,2000,12.38997
mys,2001,15.69318
mys,2002,15.91426
mys,2003,16.23539
mys,2004,16.49083
mys,2005,16.90313
mys,2006,17.99901
mys,2007,19.53711
mys,2008,22.16306
mys,2009,23.69157
mys,2010,25.49901
mys,2011,26.54848
mys,2012,28.18342
mys,2013,27.1082
mys,2014,27.45373
mys,2015,26.65677
mys,2016,26.08474
mys,2017,25.51488
mys,2018,27.18923
mys,2019,28.33401
mys,2020,14.44548
mys,2021,10.17471
nam,1990,17.22143
nam,1991,14.17829
nam,1992,13.99135
nam,1993,14.71627
nam,1994,16.45821
nam,1995,16.25337
nam,1996,15.3221
nam,1997,18.58735
nam,1998,19.32214
nam,1999,17.60856
nam,2000,22.8434
nam,2001,24.59185
nam,2002,27.17004
nam,2003,36.55345
nam,2004,29.21963
nam,2005,29.33874
nam,2006,27.56959
nam,2007,25.80482
nam,2008,19.52513
nam,2009,6.38315
nam,2010,5.09242
nam,2011,6.76172
nam,2012,8.09305
nam,2013,5.53904
nam,2014,5.62358
nam,2015,9.22512
nam,2016,10.49261
nam,2017,14.64177
nam,2018,9.51556
nam,2019,17.30045
nam,2020,15.19416
ncl,2002,24.95295
ncl,2003,24.2332
ncl,2004,28.25746
ncl,2005,14.6474
ncl,2006,11.49986
ncl,2007,11.3609
ncl,2008,12.70837
ncl,2009,16.28889
ncl,2010,13.73296
ncl,2011,12.84133
ncl,2012,11.2292
ncl,2013,11.92529
ncl,2014,14.22015
ncl,2015,12.55309
ncl,2016,13.83353
ner,1974,5.51512
ner,1975,6.7893
ner,1976,8.49853
ner,1977,7.4235
ner,1978,7.91894
ner,1979,7.26451
ner,1980,6.57459
ner,1981,8.9956
ner,1982,6.5593
ner,1983,8.56875
ner,1984,7.96971
ner,1985,7.38522
ner,1986,9.37327
ner,1987,10.40334
ner,1988,9.75996
ner,1989,8.79344
ner,1990,9.54649
ner,1991,10.20006
ner,1992,9.81096
ner,1993,9.36126
ner,1994,13.12917
ner,1995,8.76424
ner,1996,27.48397
ner,1997,24.46714
ner,1998,22.85607
ner,1999,21.91818
ner,2000,19.8896
ner,2001,17.35322
ner,2002,11.1675
ner,2003,11.45495
ner,2004,8.50638
ner,2005,10.84235
ner,2006,8.38638
ner,2007,7.97205
ner,2008,11.34135
ner,2009,7.3001
ner,2010,10.84603
ner,2011,4.54732
ner,2012,4.37655
ner,2013,4.77822
ner,2014,8.12423
ner,2015,7.21972
ner,2016,9.19184
ner,2017,8.14825
ner,2018,8.75491
ner,2019,9.58938
ner,2020,7.57494
nga,1977,11.22271
nga,1978,10.13263
nga,1979,7.85921
nga,1980,18.68512
nga,1981,21.84278
nga,1982,23.6536
nga,1983,20.15055
nga,1984,12.69036
nga,1985,12.36486
nga,1986,10.61309
nga,1987,6.31248
nga,1988,5.18092
nga,1989,30.30722
nga,1990,29.16344
nga,1991,34.25261
nga,1992,19.23018
nga,1993,10.92668
nga,1994,28.53557
nga,1995,19.62397
nga,1996,27.01507
nga,1997,38.53162
nga,1998,37.62681
nga,1999,17.85048
nga,2000,17.89999
nga,2001,17.89999
nga,2002,17.90006
nga,2003,31.40442
nga,2005,3.6177
nga,2006,23.5499
nga,2007,30.46606
nga,2008,40.11502
nga,2009,26.80733
nga,2010,26.09339
nga,2011,26.85452
nga,2012,25.65112
nga,2013,26.89509
nga,2014,23.32828
nga,2015,28.57947
nga,2016,9.17743
nga,2017,31.74011
nga,2018,30.98346
nga,2019,34.89766
nga,2020,27.97565
nic,1977,33.18966
nic,1978,56.09756
nic,1979,38.51133
nic,1980,29.89392
nic,1981,13.61162
nic,1982,19.32367
nic,1983,11.54446
nic,1984,7.78523
nic,1985,4.62963
nic,1986,2.51414
nic,1987,3.80062
nic,1988,1.3034
nic,1989,0.92282
nic,1990,13.08994
nic,1991,20.63142
nic,1992,20.36413
nic,1993,19.7318
nic,1994,17.40891
nic,1995,18.14059
nic,1996,23.73418
nic,1997,27.15121
nic,1998,26.13891
nic,1999,23.2447
nic,2000,22.35529
nic,2001,20.89634
nic,2002,19.52729
nic,2003,19.90446
nic,2004,21.83374
nic,2005,20.25881
nic,2006,23.21642
nic,2007,18.55927
nic,2008,18.51947
nic,2009,19.13404
nic,2010,16.61615
nic,2011,16.06435
nic,2012,14.75838
nic,2013,13.8894
nic,2014,16.65673
nic,2015,15.27045
nic,2016,18.09201
nic,2017,22.76565
nic,2018,22.96631
nic,2019,21.2146
nic,2020,10.30106
nld,1967,24.33441
nld,1968,24.22862
nld,1969,26.57966
nld,1970,26.0811
nld,1971,20.48421
nld,1972,22.09736
nld,1973,22.26258
nld,1974,19.49725
nld,1975,20.87183
nld,1976,23.03845
nld,1977,24.8075
nld,1978,27.37677
nld,1979,26.36412
nld,1980,25.59246
nld,1981,22.09571
nld,1982,21.99497
nld,1983,23.36531
nld,1984,22.22234
nld,1985,22.03873
nld,1986,25.3756
nld,1987,28.34821
nld,1988,26.99931
nld,1989,25.12527
nld,1990,24.52621
nld,1991,23.81149
nld,1992,24.7963
nld,1993,23.19054
nld,1994,22.37219
nld,1995,25.88726
nld,1996,26.9058
nld,1997,24.62124
nld,1998,25.43076
nld,1999,24.41623
nld,2000,23.85245
nld,2001,22.38391
nld,2002,22.70783
nld,2003,23.859
nld,2004,13.40987
nld,2005,13.54313
nld,2006,13.5155
nld,2007,13.45941
nld,2008,13.63407
nld,2009,13.53566
nld,2010,14.16304
nld,2011,13.72256
nld,2012,13.63571
nld,2013,13.71543
nld,2014,13.08591
nld,2015,9.96811
nld,2016,11.94494
nld,2017,12.05428
nld,2018,10.954
nld,2019,11.34185
nld,2020,4.36099
nld_curacao,2011,32.49927
nld_curacao,2012,31.16632
nld_curacao,2013,32.85515
nld_curacao,2014,34.89288
nld_curacao,2015,37.50189
nld_curacao,2016,40.64367
nld_curacao,2017,38.37126
nld_curacao,2018,38.87333
nld_curacao,2019,39.18694
nld_curacao,2020,20.34325
nor,1975,19.50019
nor,1976,19.12545
nor,1977,21.43817
nor,1978,23.0596
nor,1979,22.66794
nor,1980,21.12301
nor,1981,21.97795
nor,1982,24.71116
nor,1983,23.70705
nor,1984,21.94388
nor,1985,24.74258
nor,1986,30.54552
nor,1987,32.55224
nor,1988,34.38744
nor,1989,28.12102
nor,1990,29.79522
nor,1991,26.91548
nor,1992,27.83929
nor,1993,27.00054
nor,1994,29.53847
nor,1995,30.32941
nor,1996,31.61289
nor,1997,29.32956
nor,1998,30.10221
nor,1999,30.08954
nor,2000,29.24293
nor,2001,26.47666
nor,2002,27.93243
nor,2003,31.8565
nor,2004,34.27861
nor,2005,33.22631
nor,2006,33.84744
nor,2007,29.37658
nor,2008,29.56242
nor,2009,32.63968
nor,2010,29.88975
nor,2011,33.13242
nor,2012,31.65068
nor,2013,32.76821
nor,2014,32.21048
nor,2015,32.36423
nor,2016,31.16685
nor,2017,32.64229
nor,2018,32.67017
nor,2019,30.61967
nor,2020,9.58767
npl,1976,30.80513
npl,1977,31.92448
npl,1978,31.04883
npl,1979,29.6803
npl,1980,29.24777
npl,1981,25.04688
npl,1982,27.84817
npl,1983,24.23126
npl,1984,27.73286
npl,1985,24.85496
npl,1986,25.58621
npl,1987,26.51842
npl,1988,28.88624
npl,1989,32.33403
npl,1990,27.05012
npl,1991,20.69765
npl,1992,23.0756
npl,1993,36.89233
npl,1994,37.90232
npl,1995,43.51948
npl,1996,51.423
npl,1997,46.01212
npl,1998,39.63184
npl,1999,33.62541
npl,2000,36.66692
npl,2001,37.13673
npl,2002,29.22171
npl,2003,30.4951
npl,2004,39.94424
npl,2005,37.54018
npl,2006,37.59204
npl,2007,37.86849
npl,2008,44.69956
npl,2009,51.51229
npl,2010,46.1937
npl,2011,40.92542
npl,2012,46.09878
npl,2013,42.86103
npl,2014,42.07916
npl,2015,43.89102
npl,2016,46.92454
npl,2017,48.26285
npl,2018,46.90865
npl,2019,40.8575
npl,2020,24.00956
npl,2021,25.9681
nru,2008,24.0498
nru,2009,34.21821
nru,2010,39.60318
nru,2011,17.41444
nru,2012,10.63971
nru,2013,12.97539
nru,2014,25.5894
nru,2015,17.36943
nru,2016,24.79418
nru,2017,23.75366
nru,2018,20.8227
nzl,2000,32.07495
nzl,2001,28.73107
nzl,2002,28.65221
nzl,2003,28.34193
nzl,2004,30.47568
nzl,2005,31.82838
nzl,2006,31.36479
nzl,2007,31.99667
nzl,2008,28.68819
nzl,2009,29.63163
nzl,2010,29.65126
nzl,2011,28.4856
nzl,2012,29.93664
nzl,2013,30.52214
nzl,2014,30.90182
nzl,2015,30.95056
nzl,2016,31.98257
nzl,2017,32.29155
nzl,2018,30.82742
nzl,2019,27.59675
nzl,2020,12.69252
omn,1980,6.15213
omn,1981,5.59963
omn,1982,4.95663
omn,1983,6.31313
omn,1984,7.31812
omn,1985,7.31113
omn,1986,6.84411
omn,1987,9.72973
omn,1988,8.95522
omn,1989,8.20793
omn,1990,6.51466
omn,1991,4.87145
omn,1992,5.02092
omn,1993,5.16499
omn,1994,5.20081
omn,1995,4.75185
omn,1996,26.24802
omn,1997,22.30008
omn,1998,20.95606
omn,1999,25.70762
omn,2000,26.78421
omn,2001,27.2665
omn,2002,28.20584
omn,2003,24.47948
omn,2004,20.41978
omn,2005,21.2495
omn,2006,18.28267
omn,2007,14.75242
omn,2008,14.55752
omn,2009,16.45791
omn,2010,15.73355
omn,2011,15.08739
omn,2012,14.59656
omn,2013,14.5542
omn,2014,16.52551
omn,2015,17.31361
omn,2016,21.54425
omn,2017,21.54348
omn,2018,21.66842
omn,2019,21.75214
omn,2020,12.43671
pak,1976,14.22008
pak,1977,11.2731
pak,1978,10.8945
pak,1979,12.11694
pak,1980,9.63451
pak,1981,11.2264
pak,1982,12.88017
pak,1983,15.73038
pak,1984,18.12349
pak,1985,17.13094
pak,1986,18.48371
pak,1987,19.3205
pak,1988,22.4534
pak,1989,19.148
pak,1990,20.77286
pak,1991,23.82676
pak,1992,25.43186
pak,1993,24.21087
pak,1994,16.28042
pak,1995,15.1918
pak,1996,22.97097
pak,1997,13.29564
pak,1998,16.51249
pak,1999,8.99756
pak,2000,11.73709
pak,2001,11.39756
pak,2002,11.92703
pak,2003,28.62005
pak,2004,23.63908
pak,2005,16.85985
pak,2006,18.17433
pak,2007,17.80485
pak,2008,15.49454
pak,2009,10.34838
pak,2010,12.89558
pak,2011,13.85483
pak,2012,16.60209
pak,2013,13.6175
pak,2014,16.12332
pak,2015,18.82593
pak,2016,19.66803
pak,2017,18.71211
pak,2018,16.1527
pak,2019,16.0465
pak,2020,11.24221
pak,2021,11.04067
pan,1977,16.97561
pan,1978,15.57789
pan,1979,16.82308
pan,1980,9.47547
pan,1981,9.74084
pan,1982,12.71895
pan,1983,12.81958
pan,1984,11.23558
pan,1985,11.04695
pan,1986,10.41144
pan,1987,12.69953
pan,1988,17.03604
pan,1989,14.98524
pan,1990,14.28986
pan,1991,12.82988
pan,1992,13.0719
pan,1993,12.53069
pan,1994,11.51714
pan,1995,11.07949
pan,1996,13.55163
pan,1997,12.7451
pan,1998,14.70564
pan,1999,16.86598
pan,2000,16.69917
pan,2001,15.81875
pan,2002,13.80695
pan,2003,16.2139
pan,2004,16.88101
pan,2005,15.30946
pan,2006,15.98962
pan,2007,14.38546
pan,2008,13.68244
pan,2009,15.42289
pan,2010,14.26932
pan,2011,11.74201
pan,2012,9.41326
pan,2013,16.76455
pan,2014,19.06044
pan,2015,21.86451
pan,2016,23.92036
pan,2017,19.70106
pan,2018,23.95954
pan,2019,26.58659
pan,2020,15.18954
per,1977,6.84251
per,1978,7.15503
per,1979,8.00143
per,1980,12.18597
per,1981,16.19135
per,1982,18.67031
per,1983,19.79275
per,1984,20.39511
per,1985,16.27409
per,1986,16.8293
per,1987,17.37606
per,1988,18.89185
per,1989,21.97426
per,1990,25.21368
per,1991,21.09501
per,1992,17.95775
per,1993,19.29616
per,1994,17.26937
per,1995,15.84066
per,1996,16.70859
per,1997,18.45986
per,1998,18.45754
per,1999,19.91865
per,2000,18.41326
per,2001,22.68568
per,2002,24.63537
per,2003,24.46223
per,2004,23.52312
per,2005,23.87965
per,2006,23.42721
per,2007,22.23648
per,2008,19.62434
per,2009,22.5751
per,2010,21.08455
per,2011,20.82091
per,2012,19.02423
per,2013,19.95532
per,2014,19.79242
per,2015,22.40984
per,2016,24.4239
per,2017,25.07083
per,2018,27.45392
per,2019,27.37264
per,2020,10.38575
phl,1977,4.08879
phl,1978,5.1
phl,1979,6.27119
phl,1980,7.36623
phl,1981,7.72059
phl,1982,8.06363
phl,1983,12.75245
phl,1984,1.59129
phl,1985,4.26759
phl,1986,6.63507
phl,1987,7.61905
phl,1988,5.8104
phl,1989,4.92327
phl,1990,6.30324
phl,1991,3.38137
phl,1992,4.41941
phl,1993,4.20712
phl,1994,4.21143
phl,1995,6.09298
phl,1996,13.42666
phl,1997,13.70203
phl,1998,19.29356
phl,1999,31.18321
phl,2000,31.29407
phl,2001,31.62662
phl,2002,29.6553
phl,2003,26.13279
phl,2004,21.73913
phl,2005,46.69908
phl,2006,41.81112
phl,2007,40.16267
