geo,time,sl_tlf_cact_ma_zs
tur,2001,73.562
tur,2002,72.259
tur,2003,71.103
tur,2004,70.562
tur,2005,70.852
tur,2006,69.212
tur,2007,69.179
tur,2008,69.585
tur,2009,69.785
tur,2010,70.294
tur,2011,71.328
tur,2012,70.774
tur,2013,71.298
tur,2014,71.73
tur,2015,72.021
tur,2016,72.417
tur,2017,72.883
tur,2018,72.992
tur,2019,72.28
tur,2020,68.495
tur,2021,69.407
tza,1990,89.034
tza,1991,89.04
tza,1992,89.023
tza,1993,88.988
tza,1994,88.931
tza,1995,88.849
tza,1996,88.838
tza,1997,88.796
tza,1998,88.733
tza,1999,88.667
tza,2000,88.614
tza,2001,88.593
tza,2002,88.806
tza,2003,89.015
tza,2004,89.222
tza,2005,89.426
tza,2006,89.628
tza,2007,89.427
tza,2008,89.225
tza,2009,89.023
tza,2010,88.82
tza,2011,88.617
tza,2012,88.415
tza,2013,88.212
tza,2014,88.008
tza,2015,87.962
tza,2016,87.884
tza,2017,87.797
tza,2018,87.698
tza,2019,87.582
tza,2020,86.806
tza,2021,87.098
uga,1990,76.798
uga,1991,77.066
uga,1992,76.972
uga,1993,76.876
uga,1994,76.78
uga,1995,76.683
uga,1996,76.584
uga,1997,76.484
uga,1998,76.382
uga,1999,76.278
uga,2000,76.172
uga,2001,76.06
uga,2002,75.947
uga,2003,75.833
uga,2004,75.72
uga,2005,75.609
uga,2006,75.502
uga,2007,75.396
uga,2008,75.292
uga,2009,75.187
uga,2010,75.081
uga,2011,74.97
uga,2012,74.857
uga,2013,74.666
uga,2014,74.452
uga,2015,74.22
uga,2016,73.945
uga,2017,73.633
uga,2018,73.288
uga,2019,72.907
uga,2020,70.8
uga,2021,71.306
ukr,1990,66.712
ukr,1991,66.274
ukr,1992,65.838
ukr,1993,65.403
ukr,1994,64.966
ukr,1995,64.528
ukr,1996,64.089
ukr,1997,63.65
ukr,1998,63.208
ukr,1999,62.766
ukr,2000,62.322
ukr,2001,61.878
ukr,2002,61.433
ukr,2003,60.987
ukr,2004,60.54
ukr,2005,60.093
ukr,2006,59.646
ukr,2007,60.471
ukr,2008,60.844
ukr,2009,61.216
ukr,2010,61.586
ukr,2011,61.953
ukr,2012,62.317
ukr,2013,62.679
ukr,2014,63.039
ukr,2015,63.398
ukr,2016,63.756
ukr,2017,64.113
ukr,2018,64.469
ukr,2019,64.823
ukr,2020,63.449
ukr,2021,63.567
ury,1990,72.776
ury,1991,72.912
ury,1992,71.998
ury,1993,71.004
ury,1994,72.468
ury,1995,73.355
ury,1996,74.831
ury,1997,74.371
ury,1998,73.916
ury,1999,72.27
ury,2000,72.449
ury,2001,72.909
ury,2002,71.394
ury,2003,69.92
ury,2004,70.955
ury,2005,70.169
ury,2006,73.43
ury,2007,75.263
ury,2008,74.594
ury,2009,75.336
ury,2010,74.648
ury,2011,76.156
ury,2012,74.86
ury,2013,75.329
ury,2014,75.762
ury,2015,74.442
ury,2016,73.709
ury,2017,72.962
ury,2018,72.166
ury,2019,71.563
ury,2020,68.489
ury,2021,69.25
usa,1990,74.957
usa,1991,74.441
usa,1992,74.511
usa,1993,74.095
usa,1994,73.84
usa,1995,73.774
usa,1996,73.755
usa,1997,73.814
usa,1998,73.628
usa,1999,73.463
usa,2000,73.527
usa,2001,73.161
usa,2002,72.824
usa,2003,72.212
usa,2004,72.024
usa,2005,71.984
usa,2006,72.12
usa,2007,71.878
usa,2008,71.608
usa,2009,70.604
usa,2010,69.87
usa,2011,69.208
usa,2012,68.909
usa,2013,68.504
usa,2014,68.009
usa,2015,67.855
usa,2016,68.005
usa,2017,67.902
usa,2018,67.902
usa,2019,68.019
usa,2020,66.567
usa,2021,66.437
uzb,1990,77.219
uzb,1991,77.394
uzb,1992,78.427
uzb,1993,78.753
uzb,1994,79.288
uzb,1995,79.48
uzb,1996,79.496
uzb,1997,79.253
uzb,1998,79.056
uzb,1999,78.821
uzb,2000,78.644
uzb,2001,78.43
uzb,2002,78.231
uzb,2003,78.01
uzb,2004,77.563
uzb,2005,77.151
uzb,2006,76.711
uzb,2007,76.155
uzb,2008,75.648
uzb,2009,75.218
uzb,2010,74.902
uzb,2011,74.572
uzb,2012,74.193
uzb,2013,73.816
uzb,2014,73.48
uzb,2015,73.14
uzb,2016,72.883
uzb,2017,72.721
uzb,2018,72.511
uzb,2019,72.306
uzb,2020,70.798
uzb,2021,70.916
vct,1990,81.186
vct,1991,80.8
vct,1992,80.362
vct,1993,79.992
vct,1994,79.72
vct,1995,79.301
vct,1996,78.99
vct,1997,78.632
vct,1998,78.278
vct,1999,77.987
vct,2000,77.758
vct,2001,77.471
vct,2002,77.134
vct,2003,76.782
vct,2004,76.49
vct,2005,76.203
vct,2006,75.921
vct,2007,75.739
vct,2008,75.594
vct,2009,75.518
vct,2010,75.481
vct,2011,75.418
vct,2012,75.314
vct,2013,75.207
vct,2014,75.138
vct,2015,75.109
vct,2016,75.006
vct,2017,74.915
vct,2018,74.818
vct,2019,74.789
vct,2020,73.914
vct,2021,74.1
ven,1990,80.668
ven,1991,80.997
ven,1992,81.111
ven,1993,80.914
ven,1994,80.574
ven,1995,80.577
ven,1996,80.353
ven,1997,80.484
ven,1998,80.306
ven,1999,79.769
ven,2000,79.755
ven,2001,79.731
ven,2002,78.999
ven,2003,78.305
ven,2004,79.067
ven,2005,79.41
ven,2006,80.031
ven,2007,79.46
ven,2008,79.215
ven,2009,78.452
ven,2010,78.501
ven,2011,78.025
ven,2012,77.148
ven,2013,78.157
ven,2014,77.132
ven,2015,76.085
ven,2016,75.027
ven,2017,74.221
ven,2018,73.063
ven,2019,70.307
ven,2020,67.726
ven,2021,67.813
vir,1990,72.2
vir,1991,71.846
vir,1992,72.465
vir,1993,77.254
vir,1994,72.189
vir,1995,67.866
vir,1996,65.05
vir,1997,65.152
vir,1998,64.979
vir,1999,63.855
vir,2000,64.96
vir,2001,66.825
vir,2002,65.369
vir,2003,63.706
vir,2004,65.476
vir,2005,66.461
vir,2006,67.099
vir,2007,67.94
vir,2008,68.002
vir,2009,68.84
vir,2010,66.99
vir,2011,68.622
vir,2012,68.819
vir,2013,65.609
vir,2014,65.082
vir,2015,68.009
vir,2016,67.548
vir,2017,68.508
vir,2018,63.63
vir,2019,60.329
vir,2020,59.999
vir,2021,59.305
vnm,1990,79.332
vnm,1991,79.341
vnm,1992,79.351
vnm,1993,79.352
vnm,1994,79.344
vnm,1995,79.324
vnm,1996,79.291
vnm,1997,78.097
vnm,1998,77.392
vnm,1999,76.833
vnm,2000,76.041
vnm,2001,76.685
vnm,2002,76.188
vnm,2003,75.735
vnm,2004,75.446
vnm,2005,76.458
vnm,2006,77.442
vnm,2007,78.396
vnm,2008,79.408
vnm,2009,80.39
vnm,2010,80.997
vnm,2011,81.203
vnm,2012,80.838
vnm,2013,81.605
vnm,2014,81.608
vnm,2015,82.145
vnm,2016,81.393
vnm,2017,81.026
vnm,2018,81
vnm,2019,80.798
vnm,2020,80.029
vnm,2021,79.437
vut,1990,78.188
vut,1991,78.188
vut,1992,78.193
vut,1993,78.215
vut,1994,78.153
vut,1995,78.172
vut,1996,78.168
vut,1997,78.136
vut,1998,78.11
vut,1999,78.134
vut,2000,78.092
vut,2001,78.171
vut,2002,78.257
vut,2003,78.248
vut,2004,78.242
vut,2005,78.223
vut,2006,78.175
vut,2007,78.171
vut,2008,78.153
vut,2009,78.177
vut,2010,78.219
vut,2011,78.239
vut,2012,78.245
vut,2013,78.247
vut,2014,78.249
vut,2015,78.281
vut,2016,78.27
vut,2017,78.245
vut,2018,78.238
vut,2019,78.228
vut,2020,77.724
vut,2021,78.006
wsm,1990,56.36
wsm,1991,56.456
wsm,1992,56.485
wsm,1993,56.389
wsm,1994,56.48
wsm,1995,56.304
wsm,1996,56.077
wsm,1997,56.047
wsm,1998,55.967
wsm,1999,55.887
wsm,2000,55.661
wsm,2001,55.461
wsm,2002,55.35
wsm,2003,55.233
wsm,2004,55.106
wsm,2005,54.994
wsm,2006,54.954
wsm,2007,54.75
wsm,2008,54.751
wsm,2009,54.984
wsm,2010,54.992
wsm,2011,54.861
wsm,2012,55.05
wsm,2013,55.083
wsm,2014,55.094
wsm,2015,54.948
wsm,2016,54.652
wsm,2017,54.627
wsm,2018,54.735
wsm,2019,54.616
wsm,2020,54.277
wsm,2021,54.237
yem,1990,77.11
yem,1991,76.512
yem,1992,75.71
yem,1993,75.335
yem,1994,74.726
yem,1995,73.541
yem,1996,72.615
yem,1997,71.724
yem,1998,70.836
yem,1999,69.915
yem,2000,69.964
yem,2001,69.952
yem,2002,69.887
yem,2003,69.767
yem,2004,69.597
yem,2005,69.377
yem,2006,69.103
yem,2007,68.778
yem,2008,68.404
yem,2009,67.985
yem,2010,67.524
yem,2011,67.372
yem,2012,67.126
yem,2013,66.79
yem,2014,66.37
yem,2015,67.047
yem,2016,67.419
yem,2017,67.726
yem,2018,67.945
yem,2019,68.14
yem,2020,67.498
yem,2021,67.637
zaf,1990,73.898
zaf,1991,73.527
zaf,1992,73.109
zaf,1993,72.637
zaf,1994,72.093
zaf,1995,71.472
zaf,1996,70.88
zaf,1997,70.252
zaf,1998,69.58
zaf,1999,68.862
zaf,2000,68.106
zaf,2001,67.512
zaf,2002,66.878
zaf,2003,66.232
zaf,2004,65.627
zaf,2005,65.1
zaf,2006,64.712
zaf,2007,64.411
zaf,2008,64.186
zaf,2009,62.171
zaf,2010,60.389
zaf,2011,59.76
zaf,2012,60.248
zaf,2013,60.407
zaf,2014,60.638
zaf,2015,61.941
zaf,2016,62.177
zaf,2017,62.588
zaf,2018,62.286
zaf,2019,62.433
zaf,2020,57.394
zaf,2021,59.883
zmb,1990,86.018
zmb,1991,86.024
zmb,1992,85.987
zmb,1993,85.919
zmb,1994,85.837
zmb,1995,85.753
zmb,1996,85.72
zmb,1997,85.669
zmb,1998,85.607
zmb,1999,85.539
zmb,2000,85.469
zmb,2001,85.581
zmb,2002,85.683
zmb,2003,85.776
zmb,2004,85.856
zmb,2005,85.922
zmb,2006,85.173
zmb,2007,84.399
zmb,2008,83.598
zmb,2009,82.77
zmb,2010,81.915
zmb,2011,81.03
zmb,2012,80.118
zmb,2013,79.99
zmb,2014,79.823
zmb,2015,79.61
zmb,2016,79.383
zmb,2017,79.102
zmb,2018,78.786
zmb,2019,78.469
zmb,2020,77.722
zmb,2021,77.847
zwe,1990,90.309
zwe,1991,90.227
zwe,1992,90.059
zwe,1993,89.83
zwe,1994,89.584
zwe,1995,89.345
zwe,1996,89.196
zwe,1997,89.08
zwe,1998,88.972
zwe,1999,88.84
zwe,2000,88.671
zwe,2001,88.614
zwe,2002,88.55
zwe,2003,88.491
zwe,2004,88.463
zwe,2005,88.439
zwe,2006,88.394
zwe,2007,88.344
zwe,2008,88.292
zwe,2009,88.239
zwe,2010,88.187
zwe,2011,88.134
zwe,2012,88.616
zwe,2013,89.078
zwe,2014,89.522
zwe,2015,89.592
zwe,2016,89.65
zwe,2017,89.608
zwe,2018,89.496
zwe,2019,89.358
zwe,2020,88.697
zwe,2021,88.933
