geo,time,pa_nus_ppp
mus,2015,16.88214
mus,2016,16.62236
mus,2017,16.8822
mus,2018,16.72497
mus,2019,16.51453
mus,2020,16.53534
mwi,1990,1.46304
mwi,1991,1.63454
mwi,1992,1.81029
mwi,1993,2.26661
mwi,1994,2.80003
mwi,1995,4.86029
mwi,1996,7.2713
mwi,1997,8.63191
mwi,1998,10.20447
mwi,1999,14.05182
mwi,2000,17.94132
mwi,2001,22.05458
mwi,2002,35.20783
mwi,2003,38.14213
mwi,2004,42.65654
mwi,2005,45.81138
mwi,2006,53.34435
mwi,2007,54.07862
mwi,2008,59.39366
mwi,2009,63.60079
mwi,2010,70.49236
mwi,2011,78.76929
mwi,2012,94.33125
mwi,2013,114.54124
mwi,2014,146.2037
mwi,2015,186.61488
mwi,2016,221.19734
mwi,2017,251.07423
mwi,2018,260.21509
mwi,2019,275.40896
mwi,2020,299.895
mys,1990,0.96927
mys,1991,0.97117
mys,1992,0.97246
mys,1993,0.98782
mys,1994,1.00524
mys,1995,1.02037
mys,1996,1.0389
mys,1997,1.05619
mys,1998,1.1332
mys,1999,1.11758
mys,2000,1.18994
mys,2001,1.14598
mys,2002,1.16344
mys,2003,1.1799
mys,2004,1.21802
mys,2005,1.28591
mys,2006,1.29783
mys,2007,1.32557
mys,2008,1.43536
mys,2009,1.33914
mys,2010,1.41991
mys,2011,1.46613
mys,2012,1.45363
mys,2013,1.47226
mys,2014,1.50547
mys,2015,1.56763
mys,2016,1.59426
mys,2017,1.65479
mys,2018,1.62608
mys,2019,1.59875
mys,2020,1.56743
nam,1990,1.42325
nam,1991,1.45911
nam,1992,1.5651
nam,1993,1.68728
nam,1994,1.9109
nam,1995,1.9967
nam,1996,2.25838
nam,1997,2.37652
nam,1998,2.54441
nam,1999,2.67839
nam,2000,2.91537
nam,2001,3.17241
nam,2002,3.43543
nam,2003,3.41567
nam,2004,3.39398
nam,2005,3.47571
nam,2006,3.69096
nam,2007,3.9282
nam,2008,4.27562
nam,2009,4.53798
nam,2010,4.65284
nam,2011,4.73151
nam,2012,5.21244
nam,2013,5.40016
nam,2014,5.66622
nam,2015,5.93209
nam,2016,6.41411
nam,2017,7.0206
nam,2018,7.1596
nam,2019,7.07713
nam,2020,7.39988
ner,1990,156.0889
ner,1991,146.99594
ner,1992,136.24441
ner,1993,127.94074
ner,1994,153.09279
ner,1995,156.32052
ner,1996,164.20734
ner,1997,172.60179
ner,1998,181.055
ner,1999,179.15589
ner,2000,180.80825
ner,2001,185.796
ner,2002,187.60773
ner,2003,183.84004
ner,2004,179.71313
ner,2005,189.24638
ner,2006,186.43595
ner,2007,194.33445
ner,2008,209.93529
ner,2009,217.07682
ner,2010,222.03309
ner,2011,226.12778
ner,2012,233.42677
ner,2013,242.08447
ner,2014,243.99969
ner,2015,249.92111
ner,2016,257.01895
ner,2017,258.46008
ner,2018,257.8917
ner,2019,254.39951
ner,2020,253.63141
nga,1990,2.34878
nga,1991,2.70052
nga,1992,3.87478
nga,1993,5.36112
nga,1994,7.52168
nga,1995,12.92219
nga,1996,16.05152
nga,1997,16.56674
nga,1998,17.36682
nga,1999,19.41892
nga,2000,23.30102
nga,2001,25.09843
nga,2002,29.92315
nga,2003,32.25786
nga,2004,37.92319
nga,2005,44.08106
nga,2006,52.99694
nga,2007,55.27475
nga,2008,58.51508
nga,2009,58.4708
nga,2010,73.25854
nga,2011,78.77653
nga,2012,86.82605
nga,2013,90.26118
nga,2014,92.78203
nga,2015,96.8324
nga,2016,105.37392
nga,2017,115.97783
nga,2018,124.84314
nga,2019,135.3909
nga,2020,144.27907
nic,1990,0.0628
nic,1991,1.8417
nic,1992,2.2268
nic,1993,2.61881
nic,1994,2.76352
nic,1995,3.06927
nic,1996,3.30364
nic,1997,3.56296
nic,1998,4.01757
nic,1999,4.32578
nic,2000,4.59365
nic,2001,4.82056
nic,2002,4.89965
nic,2003,5.06676
nic,2004,5.38049
nic,2005,5.73282
nic,2006,6.00223
nic,2007,6.41068
nic,2008,7.30703
nic,2009,7.6895
nic,2010,8.06744
nic,2011,8.70956
nic,2012,9.36168
nic,2013,9.71493
nic,2014,10.15969
nic,2015,10.55417
nic,2016,10.59366
nic,2017,10.80687
nic,2018,10.8341
nic,2019,11.23075
nic,2020,11.74757
nld,1990,0.91797
nld,1991,0.91562
nld,1992,0.91756
nld,1993,0.91063
nld,1994,0.90998
nld,1995,0.9097
nld,1996,0.9054
nld,1997,0.90866
nld,1998,0.90595
nld,1999,0.90636
nld,2000,0.89055
nld,2001,0.90509
nld,2002,0.90086
nld,2003,0.9255
nld,2004,0.90779
nld,2005,0.89714
nld,2006,0.87192
nld,2007,0.8602
nld,2008,0.84777
nld,2009,0.84834
nld,2010,0.85405
nld,2011,0.83606
nld,2012,0.82441
nld,2013,0.79817
nld,2014,0.8088
nld,2015,0.80998
nld,2016,0.79545
nld,2017,0.78215
nld,2018,0.77675
nld,2019,0.79445
nld,2020,0.77401
nld,2021,0.75791
nld_curacao,2000,1.24905
nld_curacao,2001,1.24412
nld_curacao,2002,1.22977
nld_curacao,2003,1.2269
nld_curacao,2004,1.21123
nld_curacao,2005,1.2228
nld_curacao,2006,1.22403
nld_curacao,2007,1.22777
nld_curacao,2008,1.28744
nld_curacao,2009,1.3007
nld_curacao,2010,1.32146
nld_curacao,2011,1.32462
nld_curacao,2012,1.40786
nld_curacao,2013,1.41306
nld_curacao,2014,1.4288
nld_curacao,2015,1.42338
nld_curacao,2016,1.41098
nld_curacao,2017,1.36716
nld_curacao,2018,1.36961
nld_curacao,2019,1.38132
nld_curacao,2020,1.39979
nor,1990,9.58164
nor,1991,9.4732
nor,1992,9.20287
nor,1993,9.19589
nor,1994,8.98958
nor,1995,9.07451
nor,1996,8.97593
nor,1997,9.05641
nor,1998,9.31235
nor,1999,9.28374
nor,2000,9.08656
nor,2001,9.17704
nor,2002,9.05673
nor,2003,9.19749
nor,2004,9.12565
nor,2005,9.0052
nor,2006,8.78012
nor,2007,8.92294
nor,2008,8.85928
nor,2009,9.08391
nor,2010,9.15123
nor,2011,9.08274
nor,2012,9.03708
nor,2013,9.02935
nor,2014,9.27846
nor,2015,9.93252
nor,2016,10.0419
nor,2017,9.74983
nor,2018,9.584
nor,2019,9.97518
nor,2020,10.11999
nor,2021,11.19453
npl,1990,6.83683
npl,1991,7.44279
npl,1992,8.6224
npl,1993,9.33029
npl,1994,9.57517
npl,1995,9.96944
npl,1996,10.55607
npl,1997,11.12551
npl,1998,11.45362
npl,1999,12.29401
npl,2000,12.56301
npl,2001,12.71287
npl,2002,13.00736
npl,2003,13.16229
npl,2004,13.35124
npl,2005,13.74025
npl,2006,14.31824
npl,2007,15.00385
npl,2008,15.54468
npl,2009,17.88127
npl,2010,20.35257
npl,2011,25.25461
npl,2012,26.00444
npl,2013,26.79987
npl,2014,28.15275
npl,2015,29.94254
npl,2016,31.99881
npl,2017,31.23498
npl,2018,31.83127
npl,2019,32.74007
npl,2020,33.5177
nru,2004,1.03512
nru,2005,0.96621
nru,2006,0.7962
nru,2007,0.74739
nru,2008,0.86872
nru,2009,1.129
nru,2010,0.90396
nru,2011,0.99875
nru,2012,1.23458
nru,2013,0.94868
nru,2014,0.87396
nru,2015,0.76157
nru,2016,0.95856
nru,2017,1.05654
nru,2018,1.07307
nru,2019,1.09378
nru,2020,1.10066
nzl,1990,1.5381
nzl,1991,1.49189
nzl,1992,1.48647
nzl,1993,1.48289
nzl,1994,1.46366
nzl,1995,1.46232
nzl,1996,1.46671
nzl,1997,1.44795
nzl,1998,1.4473
nzl,1999,1.43466
nzl,2000,1.44396
nzl,2001,1.47359
nzl,2002,1.46896
nzl,2003,1.49671
nzl,2004,1.50701
nzl,2005,1.535
nzl,2006,1.48093
nzl,2007,1.50479
nzl,2008,1.49071
nzl,2009,1.47192
nzl,2010,1.49693
nzl,2011,1.48592
nzl,2012,1.49562
nzl,2013,1.44598
nzl,2014,1.44073
nzl,2015,1.47801
nzl,2016,1.44101
nzl,2017,1.43096
nzl,2018,1.47006
nzl,2019,1.42826
nzl,2020,1.43635
nzl,2021,1.43154
omn,1990,0.10739
omn,1991,0.09505
omn,1992,0.09412
omn,1993,0.08698
omn,1994,0.08478
omn,1995,0.0845
omn,1996,0.08913
omn,1997,0.08561
omn,1998,0.07335
omn,1999,0.08029
omn,2000,0.09221
omn,2001,0.08611
omn,2002,0.08876
omn,2003,0.09616
omn,2004,0.10582
omn,2005,0.12567
omn,2006,0.13861
omn,2007,0.14614
omn,2008,0.19173
omn,2009,0.14247
omn,2010,0.16284
omn,2011,0.18485
omn,2012,0.18895
omn,2013,0.19066
omn,2014,0.19945
omn,2015,0.19808
omn,2016,0.19432
omn,2017,0.20004
omn,2018,0.21827
omn,2019,0.20873
omn,2020,0.17897
pak,1990,5.44442
pak,1991,5.97687
pak,1992,6.43984
pak,1993,6.84674
pak,1994,7.57696
pak,1995,8.3866
pak,1996,8.92544
pak,1997,9.94219
pak,1998,10.57146
pak,1999,11.03191
pak,2000,11.19222
pak,2001,11.53361
pak,2002,11.77741
pak,2003,11.93946
pak,2004,12.47874
pak,2005,13.05053
pak,2006,13.99222
pak,2007,14.6174
pak,2008,16.23175
pak,2009,19.4381
pak,2010,21.29899
pak,2011,24.96168
pak,2012,26.63531
pak,2013,28.52172
pak,2014,30.40348
pak,2015,31.46786
pak,2016,32.37765
pak,2017,33.58892
pak,2018,33.60805
pak,2019,35.91723
pak,2020,39.08864
pan,1990,0.51645
pan,1991,0.50202
pan,1992,0.51568
pan,1993,0.52164
pan,1994,0.52953
pan,1995,0.52107
pan,1996,0.50688
pan,1997,0.50599
pan,1998,0.50535
pan,1999,0.50235
pan,2000,0.48524
pan,2001,0.4797
pan,2002,0.48013
pan,2003,0.4767
pan,2004,0.47333
pan,2005,0.46706
pan,2006,0.46227
pan,2007,0.4719
pan,2008,0.49774
pan,2009,0.52593
pan,2010,0.53334
pan,2011,0.55296
pan,2012,0.57401
pan,2013,0.57132
pan,2014,0.55884
pan,2015,0.53834
pan,2016,0.51544
pan,2017,0.49747
pan,2018,0.48908
pan,2019,0.48136
pan,2020,0.46709
per,1990,0.07373
per,1991,0.34095
per,1992,0.56424
per,1993,0.80683
per,1994,1.00079
per,1995,1.11334
per,1996,1.19924
per,1997,1.26398
per,1998,1.31704
per,1999,1.3364
per,2000,1.35325
per,2001,1.33023
per,2002,1.31095
per,2003,1.31026
per,2004,1.35603
per,2005,1.36114
per,2006,1.42231
per,2007,1.40575
per,2008,1.39414
per,2009,1.41215
per,2010,1.47559
per,2011,1.54291
per,2012,1.59931
per,2013,1.61616
per,2014,1.64586
per,2015,1.71409
per,2016,1.74326
per,2017,1.74945
per,2018,1.74717
per,2019,1.7506
per,2020,1.80265
phl,1990,7.48431
phl,1991,8.42641
phl,1992,8.88802
phl,1993,9.27345
phl,1994,9.99298
phl,1995,10.53575
phl,1996,11.14184
phl,1997,11.63131
phl,1998,12.70466
phl,1999,13.31718
phl,2000,13.7837
phl,2001,14.24572
phl,2002,14.61726
phl,2003,14.80885
phl,2004,15.2701
phl,2005,15.68414
phl,2006,16.00161
phl,2007,16.0761
phl,2008,16.90148
phl,2009,17.23291
phl,2010,17.77897
phl,2011,18.09765
phl,2012,18.06898
phl,2013,18.42587
phl,2014,18.87601
phl,2015,19.00101
phl,2016,18.9486
phl,2017,19.38501
phl,2018,19.63862
phl,2019,19.42868
phl,2020,19.51185
plw,2000,0.77754
plw,2001,0.76666
plw,2002,0.75779
plw,2003,0.72561
plw,2004,0.72299
plw,2005,0.7776
plw,2006,0.76551
plw,2007,0.75547
plw,2008,0.7841
plw,2009,0.78786
plw,2010,0.77056
plw,2011,0.74924
plw,2012,0.77991
plw,2013,0.8259
plw,2014,0.8338
plw,2015,0.89129
plw,2016,0.92875
plw,2017,0.90149
plw,2018,0.87944
plw,2019,0.84824
plw,2020,0.87268
png,1990,0.72684
png,1991,0.75224
png,1992,0.75663
png,1993,0.72066
png,1994,0.75677
png,1995,0.85873
png,1996,0.85856
png,1997,0.91456
png,1998,1.03591
png,1999,1.1342
png,2000,1.25475
png,2001,1.31271
png,2002,1.4511
png,2003,1.50356
png,2004,1.43497
png,2005,1.56115
png,2006,1.65819
png,2007,1.67694
png,2008,1.77263
png,2009,1.67338
png,2010,1.81815
png,2011,1.85903
png,2012,1.81357
png,2013,1.84622
png,2014,1.91125
png,2015,1.86991
png,2016,1.89709
png,2017,2.00545
png,2018,2.15031
png,2019,2.13507
png,2020,2.22552
pol,1990,0.26604
pol,1991,0.39954
pol,1992,0.54152
pol,1993,0.69107
pol,1994,0.92856
pol,1995,1.16395
pol,1996,1.35117
pol,1997,1.51299
pol,1998,1.655
pol,1999,1.73766
pol,2000,1.83317
pol,2001,1.83761
pol,2002,1.7998
pol,2003,1.80446
pol,2004,1.83004
pol,2005,1.86759
pol,2006,1.85045
pol,2007,1.85394
pol,2008,1.84224
pol,2009,1.86916
pol,2010,1.80482
pol,2011,1.80142
pol,2012,1.79617
pol,2013,1.76205
pol,2014,1.76714
pol,2015,1.76512
pol,2016,1.73284
pol,2017,1.74288
pol,2018,1.74843
pol,2019,1.78717
pol,2020,1.7905
pol,2021,1.80692
pri,1990,0.64499
pri,1991,0.64338
pri,1992,0.64525
pri,1993,0.6422
pri,1994,0.64876
pri,1995,0.65306
pri,1996,0.6664
pri,1997,0.66342
pri,1998,0.69776
pri,1999,0.69796
pri,2000,0.70519
pri,2001,0.72804
pri,2002,0.73498
pri,2003,0.75346
pri,2004,0.72422
pri,2005,0.74863
pri,2006,0.76655
pri,2007,0.77474
pri,2008,0.80982
pri,2009,0.84374
pri,2010,0.85482
pri,2011,0.85718
pri,2012,0.85766
pri,2013,0.85954
pri,2014,0.86042
pri,2015,0.87498
pri,2016,0.8917
pri,2017,0.90528
pri,2018,0.89983
pri,2019,0.90555
pri,2020,0.91535
prt,1990,0.47621
prt,1991,0.5071
prt,1992,0.55255
prt,1993,0.57957
prt,1994,0.60875
prt,1995,0.61669
prt,1996,0.62847
prt,1997,0.64114
prt,1998,0.65678
prt,1999,0.66064
prt,2000,0.66112
prt,2001,0.67105
prt,2002,0.67208
prt,2003,0.6698
prt,2004,0.67615
prt,2005,0.66426
prt,2006,0.64016
prt,2007,0.64682
prt,2008,0.63615
prt,2009,0.62733
prt,2010,0.62312
prt,2011,0.62308
prt,2012,0.6054
prt,2013,0.58361
prt,2014,0.57887
prt,2015,0.58495
prt,2016,0.57142
prt,2017,0.57569
prt,2018,0.57123
prt,2019,0.57616
prt,2020,0.56855
prt,2021,0.56425
pry,1990,314.08803
pry,1991,380.13129
pry,1992,424.00225
pry,1993,464.79818
pry,1994,512.29922
pry,1995,557.35645
pry,1996,609.8485
pry,1997,619.5714
pry,1998,712.28795
pry,1999,777.14083
pry,2000,871.61985
pry,2001,971.77029
pry,2002,1128.34926
pry,2003,1275.5421
pry,2004,1389.10492
pry,2005,1521.63518
pry,2006,1607.73529
pry,2007,1763.50803
pry,2008,1941.33112
pry,2009,1996.92662
pry,2010,2065.82552
pry,2011,2126.66992
pry,2012,2288.4082
pry,2013,2309.77734
pry,2014,2383.45093
pry,2015,2453.15967
pry,2016,2507.39966
pry,2017,2534.37671
pry,2018,2523.46877
pry,2019,2553.88229
pry,2020,2591.03944
pse,1994,0.57217
pse,1995,0.60404
pse,1996,0.6087
pse,1997,0.57508
pse,1998,0.53813
pse,1999,0.5144
pse,2000,0.55569
pse,2001,0.55651
pse,2002,0.556
pse,2003,0.53426
pse,2004,0.49499
pse,2005,0.48031
pse,2006,0.49134
pse,2007,0.50132
pse,2008,0.57539
pse,2009,0.58162
pse,2010,0.65078
pse,2011,0.67202
pse,2012,0.61194
pse,2013,0.64712
pse,2014,0.60835
pse,2015,0.54954
pse,2016,0.55946
pse,2017,0.56553
pse,2018,0.5506
pse,2019,0.56177
pse,2020,0.56938
qat,2000,1.12693
qat,2001,1.04814
qat,2002,1.06287
qat,2003,1.22272
qat,2004,1.34672
qat,2005,1.70494
qat,2006,1.79323
qat,2007,1.93789
qat,2008,2.33622
qat,2009,1.75704
qat,2010,1.85802
qat,2011,2.15251
qat,2012,2.18645
qat,2013,2.23964
qat,2014,2.36498
qat,2015,2.46818
qat,2016,2.50382
qat,2017,2.34595
qat,2018,2.57535
qat,2019,2.41744
qat,2020,2.02796
rou,1990,0.0007
rou,1991,0.002
rou,1992,0.00586
rou,1993,0.01874
rou,1994,0.04386
rou,1995,0.06183
rou,1996,0.08765
rou,1997,0.2032
rou,1998,0.29657
rou,1999,0.43833
rou,2000,0.61618
rou,2001,0.81369
rou,2002,0.97835
rou,2003,1.17668
rou,2004,1.26875
rou,2005,1.40128
rou,2006,1.39944
rou,2007,1.48792
rou,2008,1.56623
rou,2009,1.56722
rou,2010,1.53765
rou,2011,1.55004
rou,2012,1.56359
rou,2013,1.60623
rou,2014,1.62837
rou,2015,1.66287
rou,2016,1.59692
rou,2017,1.61357
rou,2018,1.66559
rou,2019,1.71543
rou,2020,1.70758
rus,1990,0.00054
rus,1991,0.0012
rus,1992,0.01865
rus,1993,0.17996
rus,1994,0.71766
rus,1995,1.71517
rus,1996,2.45598
rus,1997,2.77842
rus,1998,3.2584
rus,1999,5.53964
rus,2000,7.3014
rus,2001,8.32282
rus,2002,9.2735
rus,2003,9.86679
rus,2004,11.55684
rus,2005,12.73613
rus,2006,12.61829
rus,2007,13.9845
rus,2008,14.3412
rus,2009,14.01691
rus,2010,15.82114
rus,2011,18.44373
rus,2012,19.56826
rus,2013,19.50559
rus,2014,20.99888
rus,2015,23.56263
rus,2016,24.19234
rus,2017,24.12418
rus,2018,24.5429
rus,2019,24.83826
rus,2020,24.49286
rus,2021,26.37
rwa,1990,59.77905
rwa,1991,66.48495
rwa,1992,69.73797
rwa,1993,77.57225
rwa,1994,89.00725
rwa,1995,131.87298
rwa,1996,143.64528
rwa,1997,163.16713
rwa,1998,164.94632
rwa,1999,156.88158
rwa,2000,158.48355
rwa,2001,156.85996
rwa,2002,146.34068
rwa,2003,172.94131
rwa,2004,187.09652
rwa,2005,197.82333
rwa,2006,196.73829
rwa,2007,216.36567
rwa,2008,242.92685
rwa,2009,258.31952
rwa,2010,263.47689
rwa,2011,276.64923
rwa,2012,299.23914
rwa,2013,302.89481
rwa,2014,297.07181
rwa,2015,299.61502
rwa,2016,311.4761
rwa,2017,325.12622
rwa,2018,315.51536
rwa,2019,317.73453
rwa,2020,339.90344
sau,1990,0.84623
sau,1991,0.80003
sau,1992,0.77988
sau,1993,0.74915
sau,1994,0.74152
sau,1995,0.76854
sau,1996,0.81392
sau,1997,0.82728
sau,1998,0.70409
sau,1999,0.79462
sau,2000,0.86234
sau,2001,0.82994
sau,2002,0.86568
sau,2003,0.86959
sau,2004,0.94042
sau,2005,1.09577
sau,2006,1.18667
sau,2007,1.25311
sau,2008,1.44664
sau,2009,1.2101
sau,2010,1.4018
sau,2011,1.58635
sau,2012,1.6502
sau,2013,1.66647
sau,2014,1.64628
sau,2015,1.5913
sau,2016,1.63892
sau,2017,1.64903
sau,2018,1.79569
sau,2019,1.77278
sau,2020,1.61279
sdn,1990,0.0036
sdn,1991,0.00657
sdn,1992,0.01345
sdn,1993,0.02594
sdn,1994,0.06586
sdn,1995,0.13195
sdn,1996,0.17177
sdn,1997,0.24904
sdn,1998,0.28977
sdn,1999,0.33084
sdn,2000,0.3555
sdn,2001,0.42138
sdn,2002,0.45963
sdn,2003,0.49547
sdn,2004,0.56582
sdn,2005,0.6478
sdn,2006,0.67689
sdn,2007,0.76008
sdn,2008,0.81187
sdn,2009,0.82073
sdn,2010,0.99518
sdn,2011,1.23148
sdn,2012,1.63919
sdn,2013,2.20717
sdn,2014,2.62096
sdn,2015,2.96842
sdn,2016,3.37343
sdn,2017,4.61897
sdn,2018,7.03553
sdn,2019,10.50499
sdn,2020,22.3456
sen,1990,172.19609
sen,1991,165.02481
sen,1992,160.01274
sen,1993,156.43944
sen,1994,205.30933
sen,1995,215.39635
sen,1996,220.32601
sen,1997,220.73655
sen,1998,224.34583
sen,1999,219.99077
sen,2000,217.99645
sen,2001,228.23891
sen,2002,228.96438
sen,2003,222.71527
sen,2004,216.58386
sen,2005,219.95698
sen,2006,219.65657
sen,2007,228.00428
sen,2008,242.03053
sen,2009,236.14231
sen,2010,237.16742
sen,2011,241.27606
sen,2012,245.59981
sen,2013,247.21191
sen,2014,243.61833
sen,2015,242.59521
sen,2016,244.65771
sen,2017,246.78667
sen,2018,238.97675
sen,2019,239.16412
sen,2020,241.85236
sgp,1990,0.97119
sgp,1991,0.98109
sgp,1992,0.97254
sgp,1993,0.98283
sgp,1994,0.99559
sgp,1995,1.00587
sgp,1996,1.00266
sgp,1997,0.9957
sgp,1998,0.97158
sgp,1999,0.92344
sgp,2000,0.93813
sgp,2001,0.90132
sgp,2002,0.87941
sgp,2003,0.84794
sgp,2004,0.85935
sgp,2005,0.84928
sgp,2006,0.83955
sgp,2007,0.86596
sgp,2008,0.83766
sgp,2009,0.85594
sgp,2010,0.85541
sgp,2011,0.84674
sgp,2012,0.84587
sgp,2013,0.85882
sgp,2014,0.86395
sgp,2015,0.8796
sgp,2016,0.87831
sgp,2017,0.88598
sgp,2018,0.89417
sgp,2019,0.873
sgp,2020,0.83742
slb,1990,1.56658
slb,1991,1.62701
slb,1992,1.7997
slb,1993,1.99691
slb,1994,2.091
slb,1995,2.2433
slb,1996,2.46911
slb,1997,2.63103
slb,1998,2.89255
slb,1999,3.06943
slb,2000,3.16999
slb,2001,3.40819
slb,2002,3.73436
slb,2003,3.89505
slb,2004,3.9999
slb,2005,4.43497
slb,2006,4.68579
slb,2007,5.05823
slb,2008,5.35239
slb,2009,5.66807
slb,2010,5.94232
slb,2011,6.37486
slb,2012,6.70474
slb,2013,6.69908
slb,2014,6.8344
slb,2015,7.01088
slb,2016,6.94044
slb,2017,6.90709
slb,2018,6.94332
slb,2019,6.90779
slb,2020,7.05791
sle,1990,29.35357
sle,1991,64.95317
sle,1992,115.59575
sle,1993,143.10962
sle,1994,175.23383
sle,1995,229.30067
sle,1996,291.78641
sle,1997,293.11824
sle,1998,358.76943
sle,1999,414.47156
sle,2000,418.71079
sle,2001,712.25201
sle,2002,673.70231
sle,2003,748.35255
sle,2004,822.12697
sle,2005,929.8811
sle,2006,1013.84459
sle,2007,1054.42407
sle,2008,1137.671
sle,2009,1216.92462
sle,2010,1409.5326
sle,2011,1620.57507
sle,2012,1750.4375
sle,2013,1778.18005
sle,2014,1808.75476
sle,2015,1881.81067
sle,2016,1975.34399
sle,2017,2244.99463
sle,2018,2499.76863
sle,2019,2645.0887
sle,2020,2898.87557
slv,1990,0.31236
slv,1991,0.32456
slv,1992,0.32818
slv,1993,0.34813
slv,1994,0.37427
slv,1995,0.40664
slv,1996,0.42561
slv,1997,0.43229
slv,1998,0.44556
slv,1999,0.44358
slv,2000,0.44808
slv,2001,0.45299
slv,2002,0.45268
slv,2003,0.4576
slv,2004,0.45772
slv,2005,0.46282
slv,2006,0.46866
slv,2007,0.4764
slv,2008,0.48381
slv,2009,0.47988
slv,2010,0.4869
slv,2011,0.50512
slv,2012,0.52412
slv,2013,0.51032
slv,2014,0.49619
slv,2015,0.48772
slv,2016,0.47346
slv,2017,0.46253
slv,2018,0.45935
slv,2019,0.45563
slv,2020,0.45112
smr,1997,0.74868
smr,1998,0.75388
smr,1999,0.7547
smr,2000,0.75715
smr,2001,0.76093
smr,2002,0.76696
smr,2003,0.77144
smr,2004,0.76632
smr,2005,0.75557
smr,2006,0.74813
smr,2007,0.71419
smr,2008,0.7204
smr,2009,0.7221
smr,2010,0.72399
smr,2011,0.71026
smr,2012,0.71452
smr,2013,0.72623
smr,2014,0.69004
smr,2015,0.6914
smr,2016,0.68913
smr,2017,0.68268
smr,2018,0.68009
smr,2019,0.67224
som,2011,8001.03131
som,2012,8005.593
som,2013,8325.86335
som,2014,8129.27143
som,2015,7941.63533
som,2016,7916.91075
som,2017,8229.53109
som,2018,8073.38661
som,2019,8500.2323
som,2020,9062.77081
srb,1995,1.6204
srb,1996,2.94435
srb,1997,3.49599
srb,1998,4.30109
srb,1999,5.42263
srb,2000,9.59996
srb,2001,17.83075
srb,2002,20.35759
srb,2003,22.63583
srb,2004,24.09379
srb,2005,27.03286
srb,2006,28.82447
srb,2007,30.42516
srb,2008,31.3246
srb,2009,33.26261
srb,2010,34.83346
srb,2011,36.32368
srb,2012,37.98252
srb,2013,39.32288
srb,2014,39.80196
srb,2015,40.73726
srb,2016,40.45501
srb,2017,40.82094
srb,2018,41.00435
srb,2019,41.47488
srb,2020,41.76858
ssd,2008,1.19957
ssd,2009,1.04967
ssd,2010,1.1717
ssd,2011,1.59343
ssd,2012,2.29092
ssd,2013,2.50064
ssd,2014,2.60936
ssd,2015,3.2683
stp,2001,2.51881
stp,2002,2.79167
stp,2003,3.17038
stp,2004,3.53535
stp,2005,4.06488
stp,2006,4.46099
stp,2007,4.77935
stp,2008,5.93039
stp,2009,6.33107
stp,2010,7.03906
stp,2011,7.43139
stp,2012,8.65156
stp,2013,8.7668
stp,2014,8.62412
stp,2015,9.18606
stp,2016,9.73868
stp,2017,10.05518
stp,2018,9.9879
stp,2019,10.49749
stp,2020,10.94026
sur,1990,0.00205
sur,1991,0.00265
sur,1992,0.00349
sur,1993,0.00836
sur,1994,0.04404
sur,1995,0.14655
sur,1996,0.14574
sur,1997,0.14531
sur,1998,0.16888
sur,1999,0.28739
sur,2000,0.45186
sur,2001,0.61695
sur,2002,0.79126
sur,2003,0.94244
sur,2004,1.03555
sur,2005,1.16033
sur,2006,1.27208
sur,2007,1.3184
sur,2008,1.49397
sur,2009,1.5788
sur,2010,1.67292
sur,2011,1.86556
sur,2012,1.92353
sur,2013,1.84519
sur,2014,1.81086
sur,2015,1.82014
sur,2016,2.42851
sur,2017,2.57821
sur,2018,2.66034
sur,2019,2.72928
sur,2020,3.90673
svk,1992,0.31476
svk,1993,0.35472
svk,1994,0.39402
svk,1995,0.42409
svk,1996,0.43599
svk,1997,0.45042
svk,1998,0.46606
svk,1999,0.49441
svk,2000,0.51645
svk,2001,0.51582
svk,2002,0.52152
svk,2003,0.54435
svk,2004,0.56449
svk,2005,0.56471
svk,2006,0.5546
svk,2007,0.55376
svk,2008,0.53743
svk,2009,0.51556
svk,2010,0.50209
svk,2011,0.50641
svk,2012,0.50454
svk,2013,0.49112
svk,2014,0.48541
svk,2015,0.49155
svk,2016,0.50319
svk,2017,0.51643
svk,2018,0.526
svk,2019,0.53942
svk,2020,0.53794
svk,2021,0.53329
svn,1990,0.03474
svn,1991,0.06551
svn,1992,0.19738
svn,1993,0.2643
svn,1994,0.31723
svn,1995,0.38965
svn,1996,0.42703
svn,1997,0.45588
svn,1998,0.4825
svn,1999,0.50851
svn,2000,0.52658
svn,2001,0.56026
svn,2002,0.58329
svn,2003,0.60789
svn,2004,0.60783
svn,2005,0.61013
svn,2006,0.60968
svn,2007,0.63036
svn,2008,0.63379
svn,2009,0.64547
svn,2010,0.6379
svn,2011,0.62397
svn,2012,0.60679
svn,2013,0.59041
svn,2014,0.59124
svn,2015,0.5953
svn,2016,0.57711
svn,2017,0.57015
svn,2018,0.56761
svn,2019,0.5698
svn,2020,0.56176
svn,2021,0.55806
swe,1990,8.87023
swe,1991,9.28765
swe,1992,9.17291
swe,1993,9.15874
swe,1994,9.19933
swe,1995,9.35381
swe,1996,9.24839
swe,1997,9.32978
swe,1998,9.39589
swe,1999,9.3059
swe,2000,9.16425
swe,2001,9.40422
swe,2002,9.41366
swe,2003,9.48598
swe,2004,9.2943
swe,2005,9.47918
swe,2006,9.11146
swe,2007,8.87291
swe,2008,8.77899
swe,2009,8.92074
swe,2010,9.02462
swe,2011,8.84404
swe,2012,8.65477
