geo,time,ne_con_totl_cn
pol,2013,1305953000000
pol,2014,1341196000000
pol,2015,1380528000000
pol,2016,1426186000000
pol,2017,1518664000000
pol,2018,1616029000000
pol,2019,1731774000000
pol,2020,1767290000000
pri,1963,2103000000
pri,1964,2378000000
pri,1965,2612000000
pri,1966,2906000000
pri,1967,3114000000
pri,1968,3464000000
pri,1969,3861000000
pri,1970,4356000000
pri,1971,5185700000
pri,1972,5777300000
pri,1973,6464800000
pri,1974,7102800000
pri,1975,8086700000
pri,1976,9102900000
pri,1977,9967800000
pri,1978,10754600000
pri,1979,11722500000
pri,1980,13037500000
pri,1981,14403200000
pri,1982,14961100000
pri,1983,15865900000
pri,1984,16950900000
pri,1985,18122600000
pri,1986,19021400000
pri,1987,20380500000
pri,1988,21976700000
pri,1989,23092500000
pri,1990,24258300000
pri,1991,25101400000
pri,1992,26326100000
pri,1993,27905900000
pri,1994,29787000000
pri,1995,31869300000
pri,1996,34324353000
pri,1997,36923648000
pri,1998,39079200000
pri,1999,41513100000
pri,2000,43362000000
pri,2001,45312297000
pri,2002,47201014000
pri,2003,49706892000
pri,2004,53356381000
pri,2005,57130591000
pri,2006,60478431000
pri,2007,62598981000
pri,2008,65071900000
pri,2009,66223800000
pri,2010,67625700000
pri,2011,68661400000
pri,2012,71691600000
pri,2013,73067000000
pri,2014,72932000000
pri,2015,70740800000
pri,2016,69583100000
pri,2017,71511300000
pri,2018,71505600000
pri,2019,75364500000
pri,2020,73057600000
prt,1970,899774000
prt,1971,1033724000
prt,1972,1140723000
prt,1973,1391212000
prt,1974,1869199000
prt,1975,2205839000
prt,1976,2642830000
prt,1977,3417198000
prt,1978,4094657000
prt,1979,5131480000
prt,1980,6547207000
prt,1981,8084179000
prt,1982,9933742000
prt,1983,12373397000
prt,1984,15345594000
prt,1985,18682478000
prt,1986,22585842000
prt,1987,26135506000
prt,1988,31373766000
prt,1989,36879329000
prt,1990,44183478000
prt,1991,52491215000
prt,1992,59854592000
prt,1993,64775379000
prt,1994,69394213000
prt,1995,73165120000
prt,1996,78033034000
prt,1997,83371405000
prt,1998,90030191000
prt,1999,97264469000
prt,2000,105642863000
prt,2001,111416716000
prt,2002,117261153000
prt,2003,121659712000
prt,2004,127958934000
prt,2005,135431844000
prt,2006,141166063000
prt,2007,148209529000
prt,2008,153981989000
prt,2009,150968123000
prt,2010,155396869000
prt,2011,150724372000
prt,2012,142702629000
prt,2013,143672651000
prt,2014,146288781000
prt,2015,149890374000
prt,2016,154823949000
prt,2017,160214047000
prt,2018,166705640000
prt,2019,173762017000
prt,2020,166792708000
pry,1962,40681000000
pry,1963,43655000000
pry,1964,46422000000
pry,1965,47906000000
pry,1966,51122000000
pry,1967,53928000000
pry,1968,57759000000
pry,1969,62094000000
pry,1970,64789000000
pry,1971,73691000000
pry,1972,82379000000
pry,1973,100705000000
pry,1974,135519725921.187
pry,1975,153392000000
pry,1976,168585000000
pry,1977,206415000000
pry,1978,246741000000
pry,1979,331211000000
pry,1980,434028000000
pry,1981,552699000000
pry,1982,604291000000
pry,1983,707399093751.40601
pry,1984,900596377687.19812
pry,1985,1146723640146.70996
pry,1986,1457820236640.70996
pry,1987,2050397808636.62964
pry,1988,2430466554253.83984
pry,1989,3032863901538.49023
pry,1990,4935682544388.7998
pry,1991,6325917656400
pry,1992,7660312293600
pry,1993,9369521235100
pry,1994,11547850881000
pry,1995,12895918621600
pry,1996,15185176542900
pry,1997,16510788541600
pry,1998,18233178361200
pry,1999,20120984289000
pry,2000,23045540615400
pry,2001,25587772152100
pry,2002,27310693388100
pry,2003,32716164581700
pry,2004,39481216573500
pry,2005,45726344590800
pry,2006,53126235685800
pry,2007,63739032715300
pry,2008,79105475657800
pry,2009,84085395684500
pry,2010,94422255024700
pry,2011,103784321067200
pry,2012,114114059476000
pry,2013,122975759200200
pry,2014,136024379363700
pry,2015,142356607835400
pry,2016,150725281763600
pry,2017,162151803649000
pry,2018,174906186260300
pry,2019,182786661097900
pry,2020,182873482743000
pse,1994,3319000000
pse,1995,3890000000
pse,1996,4133600000
pse,1997,4535300000
pse,1998,4805300000
pse,1999,5032900000
pse,2000,4965700000
pse,2001,4881800000
pse,2002,4383700000
pse,2003,4838100000
pse,2004,5855400000
pse,2005,6661500000
pse,2006,6997400000
pse,2007,7658000000
pse,2008,9209500000
pse,2009,10103900000
pse,2010,11525500000
pse,2011,13094700000
pse,2012,13965400000
pse,2013,15261500000
pse,2014,15999200000
pse,2015,15842800000
pse,2016,17159300000
pse,2017,17648500000
pse,2018,18047500000
pse,2019,18967700000
pse,2020,17522200000
pyf,2019,618900000000
qat,1994,17280000000
qat,1995,18929999900
qat,1996,19882000400
qat,1997,21570999700
qat,1998,21238001900
qat,1999,21098000000
qat,2000,22558000000
qat,2001,21746000000
qat,2002,24766000000
qat,2003,27328000000
qat,2004,35260000000
qat,2005,49043000000
qat,2006,68803000000
qat,2007,85719000000
qat,2008,107372000000
qat,2009,124275000000
qat,2010,137335000000
qat,2011,149319000000
qat,2012,174487000000
qat,2013,210642288400
qat,2014,234565961100
qat,2015,250314577200
qat,2016,246511787999.35901
qat,2017,248094131415.01599
qat,2018,255834374447.44101
qat,2019,269207863841.89001
qat,2020,251958793202.76999
rou,1990,67950000
rou,1991,167250000
rou,1992,464260000
rou,1993,1523590000
rou,1994,3845239900
rou,1995,6219000000
rou,1996,9653500000
rou,1997,21805700000
rou,1998,33094100000
rou,1999,49062900000
rou,2000,69287200000
rou,2001,99736500000
rou,2002,127164200000
rou,2003,162283100000
rou,2004,207794300000
rou,2005,250600900000
rou,2006,290231500000
rou,2007,352244400000
rou,2008,430631200000
rou,2009,420624300000
rou,2010,420176800000
rou,2011,434613000000
rou,2012,463051200000
rou,2013,478994900000
rou,2014,506641500000
rou,2015,538851600000
rou,2016,592847100000
rou,2017,678103900000
rou,2018,767438700000
rou,2019,852383200000
rou,2020,843994800000
rus,1988,383000000
rus,1989,374000000
rus,1990,448713000
rus,1991,887420000
rus,1992,9755700000
rus,1993,111965300000
rus,1994,426911200000
rus,1995,1016600000000
rus,1996,1435900000000
rus,1997,1776100000000
rus,1998,2003800000000
rus,1999,3285700000000
rus,2000,4476800000000
rus,2001,5886800000000
rus,2002,7484100000000
rus,2003,9058700000000
rus,2004,11477900000000
rus,2005,14438200000000
rus,2006,17809700000000
rus,2007,21968600000000
rus,2008,27543500000000
rus,2009,29269600000000
rus,2010,32514600000000
rus,2011,40883800000000
rus,2012,47273400000000
rus,2013,52433600000000
rus,2014,56735900000000
rus,2015,58531100000000
rus,2016,61398500000000
rus,2017,65289500000000
rus,2018,70705200000000
rus,2019,75962200000000
rus,2020,75062800000000
rwa,1960,5449997800
rwa,1961,5600001500
rwa,1962,5970001400
rwa,1963,6329998800
rwa,1964,6000000500
rwa,1965,7069998600
rwa,1966,10792998900
rwa,1967,15572001800
rwa,1968,16912001700
rwa,1969,18880003800
rwa,1970,21259999200
rwa,1971,21679998500
rwa,1972,22340000700
rwa,1973,22549999400
rwa,1974,28310002200
rwa,1975,50019995700
rwa,1976,56300002300
rwa,1977,63270003700
rwa,1978,74900009000
rwa,1979,86240005200
rwa,1980,103459999800
rwa,1981,120960000000
rwa,1982,124173998100
rwa,1983,135998996500
rwa,1984,145151002600
rwa,1985,159447027700
rwa,1986,156192995300
rwa,1987,164619307000
rwa,1988,176704495600
rwa,1989,188371300400
rwa,1990,200237006900
rwa,1991,231409006500
rwa,1992,263776563200
rwa,1993,280333242300
rwa,1994,246226176000
rwa,1995,363768655900
rwa,1996,448714264600
rwa,1997,580983730200
rwa,1998,638799999000
rwa,1999,752522000000
rwa,2000,841492000000
rwa,2001,887016000000
rwa,2002,958577000000
rwa,2003,1155771000000
rwa,2004,1348499000000
rwa,2005,1597889000000
rwa,2006,1765171000000
rwa,2007,2043522000000
rwa,2008,2653039000000
rwa,2009,3063514000000
rwa,2010,3400273000000
rwa,2011,3862018000000
rwa,2012,4382129000000
rwa,2013,4612855000000
rwa,2014,5222384000000
rwa,2015,5808596000000
rwa,2016,6331440000000
rwa,2017,6831209000000
rwa,2018,7670089000000
rwa,2019,8487976000000
rwa,2020,8942980000000
sau,1968,9300175900
sau,1969,10557501400
sau,1970,11703694296.5814
sau,1971,12885004483.745
sau,1972,14631205223.3227
sau,1973,19179676462.1543
sau,1974,31172598883.8696
sau,1975,51006010429.8493
sau,1976,76266608631.39191
sau,1977,116487373607.481
sau,1978,152789214226.76199
sau,1979,199644233315.59695
sau,1980,224070585989.25696
sau,1981,287468857025.11798
sau,1982,328507514667.625
sau,1983,334079595225.10199
sau,1984,328274704427.36102
sau,1985,320315395349.64899
sau,1986,288606883036.742
sau,1987,284193154254.12402
sau,1988,278266695476.61798
sau,1989,303100192217.38098
sau,1990,331955058919.83398
sau,1991,386717253500
sau,1992,379474062300
sau,1993,368724994600
sau,1994,363029382500
sau,1995,376202647300
sau,1996,404269000000
sau,1997,423223000000
sau,1998,406610000000
sau,1999,406311000000
sau,2000,440898672900
sau,2001,446556882300
sau,2002,447957097900
sau,2003,474483289000
sau,2004,516652290900
sau,2005,586804054900
sau,2006,678441910500
sau,2007,756273010000
sau,2008,869045000000
sau,2009,948828734900
sau,2010,1039589763000
sau,2011,1169823000000
sau,2012,1336582529600
sau,2013,1467256651500
sau,2014,1649013005200
sau,2015,1724946092400
sau,2016,1660088741300
sau,2017,1694622227100
sau,2018,1844341217300
sau,2019,1866989704300
sau,2020,1879894340952.36011
sdn,1960,337700
sdn,1961,362400
sdn,1962,389200
sdn,1963,411600
sdn,1964,430700
sdn,1965,450900
sdn,1966,448300
sdn,1967,489900
sdn,1968,519000
sdn,1969,555900
sdn,1970,639100
sdn,1971,726100
sdn,1972,779400
sdn,1973,927500
sdn,1974,1241800
sdn,1975,1511500
sdn,1976,1846700
sdn,1977,2394200
sdn,1978,2869500
sdn,1979,3437900
sdn,1980,4382000
sdn,1981,5692800
sdn,1982,7952000
sdn,1983,10259400
sdn,1984,13509900
sdn,1985,17981500
sdn,1986,22483000
sdn,1987,32841500
sdn,1988,57850000
sdn,1989,87600000
sdn,1990,136700000
sdn,1991,267600000
sdn,1992,599750000
sdn,1993,1248500100
sdn,1994,3254150100
sdn,1995,7287749800
sdn,1996,10797204200
sdn,1997,16758476600
sdn,1998,20666597400
sdn,1999,24901829400
sdn,2000,24855639600
sdn,2001,30671265000
sdn,2002,36616410300
sdn,2003,41904913900
sdn,2004,50598987000
sdn,2005,67138463800
sdn,2006,75464486000
sdn,2007,87901699700
sdn,2008,96017458100
sdn,2009,98201984700
sdn,2010,132847423900
sdn,2011,159766541900
sdn,2012,179247667200
sdn,2013,239049886400
sdn,2014,287301416700
sdn,2015,322524498400
sdn,2016,412424920100
sdn,2017,525241776400
sdn,2018,833843150000
sdn,2019,1255132548100
sdn,2020,2759489921900
sen,1960,210502848380.44601
sen,1961,222733524309.944
sen,1962,233161589765.539
sen,1963,240445759175.88599
sen,1964,254830866835.09897
sen,1965,252043973510.31696
sen,1966,258585122898.76599
sen,1967,254180143784.375
sen,1968,292712239492.71503
sen,1969,289205112009.34998
sen,1970,300505880201.12903
sen,1971,317305407167.49799
sen,1972,337270837225.026
sen,1973,358686201381.672
sen,1974,402308216233.37695
sen,1975,503241803608.22198
sen,1976,593744886578.84094
sen,1977,623915032668.021
sen,1978,677357263378.41797
sen,1979,793292858417.98303
sen,1980,924031285900.60803
sen,1981,1045752897509.60999
sen,1982,1234104602305.87988
sen,1983,1309572837863.30005
sen,1984,1452739932582.73999
sen,1985,1608131171202.3501
sen,1986,1794291225044.56006
sen,1987,1807507854595.36011
sen,1988,1835228658058.28003
sen,1989,1952405323067.45996
sen,1990,1948619578049.53003
sen,1991,1974682969800
sen,1992,1991863077800
sen,1993,2047482517000
sen,1994,2663288381800
sen,1995,2909738355000
sen,1996,3135715297400
sen,1997,3208883881900
sen,1998,3478485090600
sen,1999,3630280708500
sen,2000,3876800176000
sen,2001,4230057897700
sen,2002,4413057128400
sen,2003,4599797794300
sen,2004,4879329890900
sen,2005,5265768647800
sen,2006,5696655936500
sen,2007,6265682714500
sen,2008,7129193890800
sen,2009,7071033710900
sen,2010,7371175286200
sen,2011,7888693856600
sen,2012,8331808880800
sen,2013,8583414753700
sen,2014,8700288000000
sen,2015,9134396000000
sen,2016,9661383000000
sen,2017,10244710000000
sen,2018,10688568000000
sen,2019,11235187000000
sen,2020,11969948687700
sgp,1960,2091700000
sgp,1961,2325300000
sgp,1962,2442300000
sgp,1963,2613900000
sgp,1964,2531700000
sgp,1965,2661600000
sgp,1966,2923000000
sgp,1967,3254200000
sgp,1968,3648500000
sgp,1969,4024200000
sgp,1970,4643400000
sgp,1971,5429000000
sgp,1972,6106100000
sgp,1973,7524100000
sgp,1974,9069700000
sgp,1975,9686400000
sgp,1976,10292900000
sgp,1977,11117900000
sgp,1978,12248100000
sgp,1979,13488500000
sgp,1980,15560000000
sgp,1981,17395300000
sgp,1982,19187600000
sgp,1983,20715000000
sgp,1984,22596300000
sgp,1985,23760200000
sgp,1986,24230100000
sgp,1987,26711700000
sgp,1988,30092400000
sgp,1989,34062900000
sgp,1990,38132700000
sgp,1991,41227400000
sgp,1992,44290300000
sgp,1993,51542100000
sgp,1994,57559700000
sgp,1995,61136300000
sgp,1996,67040700000
sgp,1997,72161700000
sgp,1998,70225300000
sgp,1999,75007700000
sgp,2000,86724100000
sgp,2001,93080200000
sgp,2002,96142700000
sgp,2003,96881200000
sgp,2004,101721700000
sgp,2005,105819100000
sgp,2006,113387000000
sgp,2007,125173900000
sgp,2008,137146500000
sgp,2009,138466200000
sgp,2010,150507000000
sgp,2011,161110800000
sgp,2012,170238900000
sgp,2013,181188000000
sgp,2014,188364900000
sgp,2015,200496500000
sgp,2016,205966000000
sgp,2017,215128900000
sgp,2018,225843700000
sgp,2019,234653000000
sgp,2020,213087000000
slb,1980,347000000
slb,1981,386000000
slb,1982,428000000
slb,1983,476000000
slb,1984,529000000
slb,1985,561000000
slb,1986,459000000
slb,1987,431000000
slb,1988,734000000
slb,1989,714000000
slb,1990,816000000
slb,1991,975000000
slb,1992,1014000000
slb,1993,1345000000
slb,1994,1679000000
slb,1995,1821000000
slb,1996,2141000000
slb,1997,2204000000
slb,1998,2157000000
slb,1999,2206000000
slb,2000,2294000000
slb,2001,2639000000
slb,2002,2448000000
slb,2003,2268000000
slb,2004,2622000000
slb,2005,3519000000
slb,2006,4355000000
slb,2007,5048000000
slb,2008,5626000000
slb,2009,6036000000
slb,2010,7293000000
slb,2011,7285000000
slb,2012,7641000000
slb,2013,8935000000
slb,2014,9423000000
slb,2015,9453000000
slb,2016,9752000000
slb,2017,10257000000
slb,2018,11532000000
slb,2019,12529000000
slb,2020,12628000000
sle,1964,197294800
sle,1965,224800000
sle,1966,232200000
sle,1967,239000000
sle,1968,251100000
sle,1969,266100000
sle,1970,293300000
sle,1971,299200000
sle,1972,319000000
sle,1973,341300000
sle,1974,413400000
sle,1975,540100000
sle,1976,593200000
sle,1977,702000000
sle,1978,796100000
sle,1979,975300000
sle,1980,1145600000
sle,1981,1261600000
sle,1982,1553100000
sle,1983,1813900000
sle,1984,2431300000
sle,1985,4347600100
sle,1986,6735799800
sle,1987,18210999900
sle,1988,27366999800
sle,1989,47671998500
sle,1990,84912000000
sle,1991,200043000000
sle,1992,315636000000
sle,1993,421416000000
sle,1994,467997000000
sle,1995,672594000000
sle,1996,898883000000
sle,1997,870405000000
sle,1998,1071266000000
sle,1999,1277005000000
sle,2000,1598555000000
sle,2001,2336295000000
sle,2002,2853623000000
sle,2003,3442438000000
sle,2004,3956970000000
sle,2005,4724194000000
sle,2006,5394305000000
sle,2007,6326373000000
sle,2008,7591107000000
sle,2009,8677462717300
sle,2010,8881742418600
sle,2011,13584205622200
sle,2012,16513260095000
sle,2013,24821527629700
sle,2014,24499204115200
sle,2015,24269710995200
sle,2016,26475848260000
sle,2017,28429042000000
sle,2018,34647984000000
sle,2019,39362546700000
sle,2020,43642310100000
slv,1965,765760000
slv,1966,823000000
slv,1967,861480000
slv,1968,910960000
slv,1969,939160000
slv,1970,979600000
slv,1971,1024680000
slv,1972,1072480000
slv,1973,1222280100
slv,1974,1429120000
slv,1975,1564720000
slv,1976,1901120000
slv,1977,2232480100
slv,1978,2602120100
slv,1979,2843120000
slv,1980,3066799900
slv,1981,3185080000
slv,1982,3143281700
slv,1983,3273723700
slv,1984,3472079500
slv,1985,3675609300
slv,1986,3436989500
slv,1987,3750191400
slv,1988,3925188100
slv,1989,4159077000
slv,1990,4760153272.36649
slv,1991,5139227900
slv,1992,5672508200
slv,1993,6401371500
slv,1994,7291197400
slv,1995,8503287400
slv,1996,9360561900
slv,1997,9856813100
slv,1998,10220106100
slv,1999,10708274400
slv,2000,11476927200
slv,2001,12056299700
slv,2002,12389154600
slv,2003,12973837700
slv,2004,13701355500
slv,2005,14782960000
slv,2006,16240010000
slv,2007,17979200000
slv,2008,19248160000
slv,2009,18325780000
slv,2010,18996250000
slv,2011,20998420000
slv,2012,21984300000
slv,2013,22866650000
slv,2014,23181230000
slv,2015,23806450000
slv,2016,24175560000
slv,2017,24871310000
slv,2018,25863000000
slv,2019,26828390000
slv,2020,24752040000
smr,2015,772345026.59655
smr,2016,772579584.46
smr,2017,773641181.49717
smr,2018,780524354.13202
smr,2019,797606852.61563
som,1960,1221499520
som,1961,1334099840
som,1962,1527099648
som,1963,1551599616
som,1964,1712899328
som,1965,1606800000
som,1966,1767900032
som,1967,1874899968
som,1968,1934400000
som,1969,2043900032
som,1970,2111198976
som,1971,2235300096
som,1972,2655301120
som,1973,3140899072
som,1974,2815400960
som,1975,4112000000
som,1976,4264698880
som,1977,8086100992
som,1978,8310000128
som,1979,11538998272
som,1980,19613999104
som,1981,25575999488
som,1982,32830990336
som,1983,44394991616
som,1984,76214001664
som,1985,72662908928
som,1986,117222596608
som,1987,153327894528
som,1988,265339895808
som,1989,598161686528
som,1990,1955339042816
som,2013,126935529943195
som,2014,146329607989451
som,2015,169260534522503
som,2016,183338272969999
som,2017,195171996888093
som,2018,215268525164272
som,2019,247095355302069
som,2020,274877220245013
srb,1995,53264600000
srb,1996,107434200000
srb,1997,140519600000
srb,1998,187386300000
srb,1999,220355000000
srb,2000,415906600000
srb,2001,848810700000
srb,2002,1077694600000
srb,2003,1229670000000
srb,2004,1492630600000
srb,2005,1743031900000
srb,2006,2100087800000
srb,2007,2423496400000
srb,2008,2773878700000
srb,2009,2889444400000
srb,2010,3075695100000
srb,2011,3412726100000
srb,2012,3600969100000
srb,2013,3743674500000
srb,2014,3809143200000
srb,2015,3812763200000
srb,2016,3928103100000
srb,2017,4142242900000
srb,2018,4361238200000
srb,2019,4600185100000
srb,2020,4626690700000
ssd,2008,15651710000
ssd,2009,17494860500
ssd,2010,19438960100
ssd,2011,22979738100
ssd,2012,27752127600
ssd,2013,65182076400
ssd,2014,32891829700
ssd,2015,37403828900
sur,2006,3783000000
sur,2007,3784000000
sur,2008,4950000000
sur,2009,5309000000
sur,2010,5907000000
svk,1990,8173132000
svk,1991,8892472000
svk,1992,9678001000
svk,1993,11917921000
svk,1994,13231935000
svk,1995,15234196000
svk,1996,17439279000
svk,1997,18473208000
svk,1998,20441929000
svk,1999,21579733000
svk,2000,23846950000
svk,2001,26390721000
svk,2002,28500223000
svk,2003,31066210000
svk,2004,34542988000
svk,2005,37084797000
svk,2006,41524339000
svk,2007,45074811000
svk,2008,50318567000
svk,2009,51062036000
svk,2010,52143419000
svk,2011,52824844000
svk,2012,54328486000
svk,2013,54723970000
svk,2014,56012250000
svk,2015,57969057000
svk,2016,59982095000
svk,2017,63359292000
svk,2018,67090938000
svk,2019,71581248000
svk,2020,73407074000
svn,1990,590174000
svn,1991,1094322000
svn,1992,3257960000
svn,1993,4843427000
svn,1994,6042781000
svn,1995,8108131000
svn,1996,9249020000
svn,1997,10369150000
svn,1998,11436471000
svn,1999,12956281000
svn,2000,14097437000
svn,2001,15726781000
svn,2002,17323378000
svn,2003,18891184000
svn,2004,20071699000
svn,2005,21013910000
svn,2006,21952571000
svn,2007,23949004000
svn,2008,26251896000
svn,2009,27242677000
svn,2010,27847552000
svn,2011,28569771000
svn,2012,28220267000
svn,2013,27609345000
svn,2014,27801294000
svn,2015,28298252000
svn,2016,29537531000
svn,2017,30535154000
svn,2018,32250237000
svn,2019,34230824000
svn,2020,33207289000
swe,1960,57924657300
swe,1961,62494096400
swe,1962,68100392300
swe,1963,73880339000
swe,1964,80131767800
swe,1965,88792096700
swe,1966,98005685200
swe,1967,106759906700
swe,1968,114738757100
swe,1969,124422818100
swe,1970,138984368000
swe,1971,152001835000
swe,1972,167534177000
swe,1973,185235079000
swe,1974,212115434000
swe,1975,246031128000
swe,1976,286531948000
swe,1977,323937301000
swe,1978,361719528000
swe,1979,403689143000
swe,1980,456420066000
swe,1981,507326711000
swe,1982,559791785000
swe,1983,609235747000
swe,1984,663729834000
swe,1985,722322692000
swe,1986,789226152000
swe,1987,857732859000
swe,1988,928070975000
swe,1989,1014126815000
swe,1990,1127960380000
swe,1991,1248214061000
swe,1992,1271615961000
swe,1993,1296670000000
swe,1994,1347106000000
swe,1995,1401590000000
swe,1996,1445272000000
swe,1997,1500053000000
swe,1998,1565263000000
swe,1999,1650829000000
swe,2000,1735087000000
swe,2001,1797319000000
swe,2002,1886004000000
swe,2003,1964086000000
swe,2004,2019526000000
swe,2005,2094012000000
swe,2006,2184064000000
swe,2007,2292986000000
swe,2008,2381739000000
swe,2009,2457905000000
swe,2010,2570428000000
swe,2011,2662260000000
swe,2012,2718827000000
swe,2013,2799683000000
swe,2014,2910584000000
swe,2015,3057381000000
swe,2016,3188637000000
swe,2017,3318070000000
swe,2018,3464632000000
swe,2019,3569657000000
swe,2020,3520557000000
swz,1960,19500000
swz,1961,24700000
swz,1962,25300000
swz,1963,27200000
swz,1964,30300000
swz,1965,34600000
swz,1966,46700000
swz,1967,52500000
swz,1968,43800000
swz,1969,55700000
swz,1970,54900000
swz,1971,66300000
swz,1972,74900000
swz,1973,80900000
swz,1974,77000000
swz,1975,139600000
swz,1976,163500000
swz,1977,201000000
swz,1978,223500000
swz,1979,324100000
swz,1980,401009400
swz,1981,529250000
swz,1982,596355000
swz,1983,613800000
swz,1984,724600000
swz,1985,882370000
swz,1986,934400000
swz,1987,1015800000
swz,1988,1256300000
swz,1989,1441200000
swz,1990,2732519900
swz,1991,3056070600
swz,1992,3628451400
swz,1993,4480833300
swz,1994,4627988800
swz,1995,6021175100
swz,1996,7183261600
swz,1997,7719396600
swz,1998,8586700000
swz,1999,9418000000
swz,2000,10462841500
swz,2001,11401925500
swz,2002,12710479600
swz,2003,13896906500
swz,2004,15263530200
swz,2005,17311429700
swz,2006,18956990200
swz,2007,20807317100
swz,2008,25206837600
swz,2009,28575507200
swz,2010,31315059400
swz,2011,34270581300
swz,2012,36644391300
swz,2013,39678742500
swz,2014,42693528400
swz,2015,46038076100
swz,2016,49136984100
swz,2017,53248444600
swz,2018,54794291700
swz,2019,55578002700
swz,2020,58006386400
sxm,2011,1431400000
sxm,2012,1363100000
sxm,2013,1476100000
sxm,2014,1799000000
sxm,2015,1702000000
sxm,2016,1759000000
sxm,2017,1789000000
sxm,2018,2050000000
syc,1976,281800000
syc,1977,315600000
syc,1978,344800000
syc,1979,589000000
syc,1980,686300000
syc,1981,806200000
syc,1982,882600000
syc,1983,865000000
syc,1984,801300000
syc,1985,869300000
syc,1986,899800000
syc,1987,962700000
syc,1988,1040800000
syc,1989,1222800000
syc,1990,1567500000
syc,1991,1609400000
syc,1992,1830000000
syc,1993,2008200000
syc,1994,1866000000
syc,1995,1859200000
syc,1996,1758200000
syc,1997,2237000000
syc,1998,2601500000
syc,1999,2475200000
syc,2000,2743600100
syc,2001,2945546700
syc,2002,2812867000
syc,2003,2970743100
syc,2006,4642307900
syc,2007,4999058600
syc,2008,7669872100
syc,2009,9432677200
syc,2010,9079000000
syc,2011,10634000000
syc,2012,12320000000
syc,2013,11595617500
syc,2014,12966068700
syc,2015,13609941400
syc,2016,14735153000
syc,2017,16267443200
syc,2018,18145782900
syc,2019,18448000000
syc,2020,13912000000
syr,1960,2851248100
syr,1961,3055738600
syr,1962,3415572200
syr,1963,4074705700
syr,1964,4633568800
syr,1965,4528999800
syr,1966,4674824100
syr,1967,4984076800
syr,1968,5286815300
syr,1969,6047349600
syr,1970,6136000000
syr,1971,7251000000
syr,1972,8117000000
syr,1973,8434000000
syr,1974,14267000000
syr,1975,17942000000
syr,1976,20483000000
syr,1977,23371000000
syr,1978,28680000000
syr,1979,35166000000
syr,1980,45728000000
syr,1981,61687000000
syr,1982,59852000000
syr,1983,65618000000
syr,1984,65983000000
syr,1985,74435000000
syr,1986,88466000000
syr,1987,121441000000
syr,1988,177212000000
syr,1989,175150000000
syr,1990,222891000000
syr,1991,279465000000
syr,1992,327783000000
syr,1993,360237000000
syr,1994,416884000000
syr,1995,454852000000
syr,1996,571044000000
syr,1997,600405000000
syr,1998,630895000000
syr,1999,662723000000
syr,2000,685684000000
syr,2001,713463000000
syr,2002,730025000000
syr,2003,793669000000
syr,2004,957131000000
syr,2005,1130299000000
syr,2006,1288977000000
syr,2007,1592346000000
syr,2008,2017396000000
syr,2009,2115106000000
syr,2010,2245439000000
syr,2011,2938068000000
syr,2012,3241161000000
syr,2013,3369174710400
syr,2014,4767735850500
syr,2015,5744831588500
syr,2016,7777498382500
syr,2017,10530749412700
syr,2018,10905759000000
syr,2019,12927027000000
tcd,1960,62266736600
tcd,1961,66370786300
tcd,1962,74871461900
tcd,1963,75225647100
tcd,1964,81192238000
tcd,1965,86019446900
tcd,1966,86414945500
tcd,1967,86191392400
tcd,1968,87929883800
tcd,1969,94213789100
tcd,1970,102553619600
tcd,1971,108095338100
tcd,1972,116423180700
tcd,1973,119480239300
tcd,1974,125381244600
tcd,1975,152484756300
tcd,1976,175566649700
tcd,1977,199619679400
tcd,1978,218624576900
tcd,1982,271435466700
tcd,1983,315631367100
tcd,1984,406447191500
tcd,1985,507001135200
tcd,1986,410675237700
tcd,1987,377542801100
tcd,1988,456338455200
tcd,1989,479739346700
tcd,1990,509682539700
tcd,1991,538185825000
tcd,1992,509407103500
tcd,1993,425118142400
tcd,1994,668900000000
tcd,1995,709460000000
tcd,1996,746920700000
tcd,1997,837849400000
tcd,1998,986937000000
tcd,1999,946599145900
tcd,2000,932059913600
tcd,2001,1187108458300
tcd,2002,1950776167900
tcd,2003,1295952199700
tcd,2004,1760147095300
tcd,2005,2425660308200
tcd,2006,3048538378000
tcd,2007,3039307708800
tcd,2008,3385027419500
tcd,2009,3347009467200
tcd,2010,3812167828700
tcd,2011,4270842871100
tcd,2012,4580298837300
tcd,2013,4879252854800
tcd,2014,5131134836000
tcd,2015,5079839425100
tcd,2016,4762504481600
tcd,2017,4906097000000
tcd,2018,5053878050000
tcd,2019,5281938800000
tcd,2020,5829161000000
tgo,1960,26634584000
tgo,1961,25736078300
tgo,1962,27635551200
tgo,1963,32148553700
tgo,1964,32697880600
tgo,1965,35200589800
tgo,1966,40331300900
tgo,1967,43916300300
tgo,1968,45561499600
tgo,1969,50969079800
tgo,1970,51985141800
tgo,1971,58523770900
tgo,1972,66423328800
tgo,1973,70787186700
tgo,1974,62721998800
tgo,1975,109310001200
tgo,1976,110049001500
tgo,1977,146398003200
tgo,1978,112000000000
tgo,1979,146864996400
tgo,1980,184500027400
tgo,1981,216800002000
tgo,1982,235400020000
tgo,1983,235400003600
tgo,1984,273200005100
tgo,1985,315330002900
tgo,1986,341219999700
tgo,1987,344380014600
tgo,1988,381600006100
tgo,1989,399892152300
tgo,1990,378146488300
tgo,1991,411234271200
tgo,1992,419010674700
tgo,1993,350093148200
tgo,1994,483704635400
