geo,time,ne_con_prvt_pp_cd
mus,2008,11909747692.2085
mus,2009,12044311001.3096
mus,2010,12543603479.2843
mus,2011,13076988898.8861
mus,2012,14402409483.0751
mus,2013,15006294870.9216
mus,2014,15783425210.8601
mus,2015,16695966360.9937
mus,2016,17958141123.1334
mus,2017,18998164295.4314
mus,2018,20087735218.832
mus,2019,21126177730.14429
mus,2020,17377787002.472
mys,1990,41018922809.6525
mys,1991,46824393906.0978
mys,1992,49475143363.2077
mys,1993,53998360589.3375
mys,1994,60447652032.3901
mys,1995,68067290685.8288
mys,1996,74165775949.7131
mys,1997,80887200376.57388
mys,1998,71884166219.3174
mys,1999,75951450260.7623
mys,2000,96427413024.9998
mys,2001,101953618197.183
mys,2002,107904111721.616
mys,2003,118144184170.714
mys,2004,133637259281.22701
mys,2005,154519365602.526
mys,2006,169584276234.569
mys,2007,194109555635.76096
mys,2008,219029723140.23697
mys,2009,219477158728.63501
mys,2010,249196203450.49399
mys,2011,275688674103.63293
mys,2012,317718888222.13599
mys,2013,336853926293.54602
mys,2014,361697227542.43695
mys,2015,387089100593.16602
mys,2016,414668207147.45294
mys,2017,440167059252.22302
mys,2018,488854312381.99103
mys,2019,537712943119.25507
mys,2020,524795124409.10693
nam,2002,5577593608.59134
nam,2003,5992873371.73052
nam,2004,6241823322.58477
nam,2005,6508798158.70395
nam,2006,7264644032.72568
nam,2007,8128806022.3453
nam,2008,9697053217.78143
nam,2009,10634126742.2361
nam,2010,9940052470.41381
nam,2011,11290231585.69
nam,2012,13568727425.4035
nam,2013,13468099799.7561
nam,2014,14122050386.7576
nam,2015,16291454105.6107
nam,2016,18159489480.1545
nam,2017,17561105828.2312
nam,2018,17961530341.9601
nam,2019,17573494474.2043
nam,2020,16623611400.0626
ner,1990,3474780742.48794
ner,1991,3875686569.41513
ner,1992,4161816504.78557
ner,1993,4156162773.95441
ner,1994,3826573308.07643
ner,1995,3780042021.3086
ner,1996,3800606025.29134
ner,1997,4130781609.91812
ner,1998,4718683992.82464
ner,1999,4969268629.99329
ner,2000,5039245903.68209
ner,2001,5688400187.85655
ner,2002,6106334066.43577
ner,2003,6538052454.86986
ner,2004,6928166201.11257
ner,2005,7332470731.10775
ner,2006,8097100364.92971
ner,2007,9338112255.79447
ner,2008,9844927477.33683
ner,2009,10802776981.7596
ner,2010,12022118907.8137
ner,2011,12858938565.6387
ner,2012,14541308882.2886
ner,2013,14326378081.7524
ner,2014,14658795033.9554
ner,2015,15972835535.7294
ner,2016,17614429515.6495
ner,2017,18939821847.0089
ner,2018,20288728665.0116
ner,2019,22010646252.1254
ner,2020,22673886000.5502
nga,1990,50763370266.2507
nga,1991,62855885233.0887
nga,1992,78583928217.66521
nga,1993,75442039928.7863
nga,1994,76977078971.399
nga,1995,81335595683.9987
nga,1996,91598407530.71281
nga,1997,90272141462.31459
nga,1998,100937195553.37199
nga,1999,94207970728.06979
nga,2000,91755792100.34169
nga,2001,136959646221.50301
nga,2002,184648993309.01001
nga,2003,197800123532.33096
nga,2004,211559221689.772
nga,2005,239844879258.85501
nga,2006,252078617166.34695
nga,2007,367688146292.92603
nga,2008,358270527920.612
nga,2009,390735255920.42798
nga,2010,471489002408.78198
nga,2011,498741894331.81097
nga,2012,487322558624.00403
nga,2013,650410828874.73804
nga,2014,697629008916.71399
nga,2015,785349904212.76196
nga,2016,820690552676.75903
nga,2017,821289049160.11584
nga,2018,806091228152.73584
nga,2019,809479993473.69202
nic,1999,9707060909.17741
nic,2000,10783403848.2753
nic,2001,11671726895.1177
nic,2002,12294398356.039
nic,2003,12938369075.8528
nic,2004,13827358689.9536
nic,2005,14927752206.8435
nic,2006,14740223857.272
nic,2007,15764392760.5757
nic,2008,16185492803.9653
nic,2009,16132502368.7469
nic,2010,17053220087.1939
nic,2011,18294415725.5323
nic,2012,20135203312.541
nic,2013,20542890863.9114
nic,2014,21559686753.8269
nic,2015,22646555417.6771
nic,2016,24319431217.045
nic,2017,24930972837.5829
nic,2018,24551972995.6011
nic,2019,24322612305.35789
nic,2020,24134807801.8528
nld,1990,143766344663.51099
nld,1991,152596211964.12299
nld,1992,157785008819.892
nld,1993,163026698218.90701
nld,1994,169675602881.98999
nld,1995,177864303783.03299
nld,1996,190577585558.81296
nld,1997,202168067004.978
nld,1998,217425807523.86496
nld,1999,233735024371.40201
nld,2000,255671799298.04199
nld,2001,264924119145.32297
nld,2002,278092607690.13202
nld,2003,274801578789.30896
nld,2004,287317772250.31702
nld,2005,297382190846.01801
nld,2006,310179324301.53497
nld,2007,327434254688.59198
nld,2008,340300223232.284
nld,2009,327093103977.60199
nld,2010,329779468940.95801
nld,2011,337779876754.65302
nld,2012,336653415791.61401
nld,2013,344237275901.065
nld,2014,345072259612.87598
nld,2015,349850578270.53497
nld,2016,362029208301.30603
nld,2017,380104671907.23102
nld,2018,404756205369.09998
nld,2019,406021176902.93494
nld,2020,397296169791.15198
nld_curacao,2005,1965609480.64054
nld_curacao,2006,2144777017.20355
nld_curacao,2007,2418040625.1248
nld_curacao,2008,2588782661.85753
nld_curacao,2009,2474138760.71653
nld_curacao,2010,2868573853.16646
nld_curacao,2011,2492682074.31145
nld_curacao,2012,2669382919.95851
nld_curacao,2013,2546098706.76796
nld_curacao,2014,2532045088.99411
nld_curacao,2015,2516142826.77351
nld_curacao,2016,2529195710.77051
nor,1990,37975542549.1928
nor,1991,40063210186.2643
nor,1992,42103576567.584
nor,1993,44132196066.0522
nor,1994,46582520736.5307
nor,1995,49281372618.1713
nor,1996,54140309675.8651
nor,1997,56166175045.7305
nor,1998,58215394453.2112
nor,1999,60955724651.8341
nor,2000,64872470824.0621
nor,2001,66810616167.247
nor,2002,70507922132.3237
nor,2003,73539263377.3454
nor,2004,79396937474.22739
nor,2005,83861763812.5007
nor,2006,91082349411.65862
nor,2007,100050430764.97501
nor,2008,103999269274.14101
nor,2009,106045259833.642
nor,2010,111366028581.92101
nor,2011,115045030463.543
nor,2012,120063119095.149
nor,2013,126399337933.00101
nor,2014,130791119576.946
nor,2015,127773198204.849
nor,2016,132075552915.451
nor,2017,141727693439.349
nor,2018,148064504304.69
nor,2019,148166340886.33301
nor,2020,140954702756.21799
npl,1990,9775369944.26146
npl,1991,10322995813.182
npl,1992,11034400490.889
npl,1993,11856761540.1072
npl,1994,13177395311.7425
npl,1995,12676618197.9695
npl,1996,13797472734.1934
npl,1997,15451620662.6251
npl,1998,15085115081.3467
npl,1999,16426440871.8047
npl,2000,18009064451.6412
npl,2001,20664895314.8952
npl,2002,21699752380.7054
npl,2003,22673765845.6768
npl,2004,23740349135.2158
npl,2005,25209836608.9103
npl,2006,27956217988.5222
npl,2007,30772707686.2923
npl,2008,32298485245.84069
npl,2009,34884944447.3972
npl,2010,38539421541.6551
npl,2011,51287146400.7654
npl,2012,56592679288.142
npl,2013,59774340940.7855
npl,2014,64558106312.5736
npl,2015,67678052079.47949
npl,2016,75123087594.13779
npl,2017,79161761012.48169
npl,2018,86018818750.395
npl,2019,91950080812.70551
npl,2020,99357733886.825
nzl,1990,29318279492.873
nzl,1991,29462441920.4956
nzl,1992,30298997861.0861
nzl,1993,32190879738.2397
nzl,1994,35099449561.5259
nzl,1995,37334461643.3998
nzl,1996,39968071924.4621
nzl,1997,41744927830.5159
nzl,1998,43319794496.5974
nzl,1999,45192151556.157
nzl,2000,46019937617.8453
nzl,2001,48183554632.44569
nzl,2002,49868188396.213
nzl,2003,52340488478.3538
nzl,2004,56692780456.7984
nzl,2005,59198262510.1024
nzl,2006,63169280283.1896
nzl,2007,67309197191.0019
nzl,2008,69636930491.0634
nzl,2009,70469915833.92261
nzl,2010,73703568594.56268
nzl,2011,78161310113.73828
nzl,2012,80628972689.70869
nzl,2013,83211408440.72459
nzl,2014,87060516769.7487
nzl,2015,89790318002.26718
nzl,2016,99268051359.3744
nzl,2017,105947958918.332
nzl,2018,108962874092.66701
nzl,2019,117398182972.23199
nzl,2020,117086438631.392
omn,2000,15646520761.0854
omn,2001,17063053525.2584
omn,2002,17471843932.775
omn,2003,20004290330.4907
omn,2004,22720374297.53609
omn,2005,23791854132.5607
omn,2006,27604905918.4266
omn,2007,31270691937.3412
omn,2008,38317864604.2711
omn,2009,38080223076.43191
omn,2010,40546558259.778
omn,2011,44129075874.0046
omn,2012,48342588899.8774
omn,2013,48472157487.9022
omn,2014,48915288752.0257
omn,2015,50684189499.5962
omn,2016,52176643212.1718
omn,2017,57523073022.40289
omn,2018,58766058707.8573
omn,2019,61987865379.0567
omn,2020,62455068270.2557
pak,1990,113946826672.702
pak,1991,121274006498.526
pak,1992,139046499908.68301
pak,1993,148702790870.211
pak,1994,156854390272.66199
pak,1995,172936669425.849
pak,1996,184410688742.729
pak,1997,199381220329.41599
pak,1998,202292783786.31
pak,1999,228768371225.83301
pak,2000,244303112909.15302
pak,2001,268234280031.26199
pak,2002,278933436154.867
pak,2003,297682716252.75403
pak,2004,329917692102.57202
pak,2005,376003610118.81403
pak,2006,416915188793.57001
pak,2007,449646405009.58899
pak,2008,469692146034.08801
pak,2009,494383410864.96198
pak,2010,504308857140.414
pak,2011,581720713647.229
pak,2012,623334058743.86304
pak,2013,626378161236.85803
pak,2014,663856678628.05518
pak,2015,697867547933.60095
pak,2016,724742353095.56384
pak,2017,786408158862.00806
pak,2018,832704510577.59204
pak,2019,851656582393.18298
pak,2020,820547634843.901
pan,1990,6888361626.49436
pan,1991,8054039929.91101
pan,1992,8828841622.28182
pan,1993,9801441292.63956
pan,1994,10152099834.4358
pan,1995,10205631286.8668
pan,1996,10623356816.4959
pan,1997,11391837018.033
pan,1998,13478930921.8551
pan,1999,14334015717.911
pan,2000,14218243699.7802
pan,2001,15229541282.5132
pan,2002,16596360043.8651
pan,2003,17189799488.0656
pan,2004,19902668836.8494
pan,2005,21162680419.7408
pan,2006,22955966170.29
pan,2007,25177217494.548
pan,2008,27407034356.2776
pan,2009,28670416793.3069
pan,2010,31330663429.5626
pan,2011,34812648684.2264
pan,2012,39638167011.7215
pan,2013,43157976699.74409
pan,2014,48903354122.44849
pan,2015,52310691502.8926
pan,2016,58370342593.4845
pan,2017,62036983373.6358
pan,2018,66762965649.3607
pan,2019,71709840173.2644
pan,2020,61187737872.1664
per,1990,49358782248.4049
per,1991,51064187643.0686
per,1992,51080388663.8034
per,1993,54176738013.9674
per,1994,60198708670.1892
per,1995,66788439774.4703
per,1996,70441169409.21159
per,1997,74181401851.80099
per,1998,74638930921.4697
per,1999,75760851703.7003
per,2000,81073174741.55379
per,2001,83865386139.1393
per,2002,89244286546.48129
per,2003,93325333215.8891
per,2004,99363222098.6461
per,2005,106201115593.231
per,2006,115242642360.51801
per,2007,128286912362.153
per,2008,144184136092.70401
per,2009,147137006098.42599
per,2010,163267251121.48499
per,2011,180989167962.19601
per,2012,201156807152.54599
per,2013,208713695705.957
per,2014,216710722396.254
per,2015,223047294102.86301
per,2016,230075506537.06
per,2017,233072999456.39001
per,2018,248752765420.97101
per,2019,261844900963.371
per,2020,241484955644.33801
phl,1990,94446032081.62419
phl,1991,99577555780.0957
phl,1992,104746099970.561
phl,1993,110709087063.045
phl,1994,115686419132.60201
phl,1995,125170857682.769
phl,1996,135323377394.638
phl,1997,145180176062.37299
phl,1998,153551307184.55099
phl,1999,163373615928.44901
phl,2000,177914661291.84399
phl,2001,192132309859.59897
phl,2002,205973966605.57001
phl,2003,224542582622.565
phl,2004,248508620261.30801
phl,2005,269395510448.58496
phl,2006,289163334662.703
phl,2007,313189583230.69397
phl,2008,340274401278.87
phl,2009,339103756281.44
phl,2010,356783381112.36499
phl,2011,389806130631.77295
phl,2012,442703547692.65399
phl,2013,464396597324.97699
phl,2014,493659790695.27893
phl,2015,530799346490.76099
phl,2016,580108942599.17004
phl,2017,616261598614.15198
phl,2018,665275209175.25195
phl,2019,712727990823.974
phl,2020,663149795380.90295
png,1990,3780748038.82541
png,1991,4302899508.98664
png,1992,4294943977.84903
png,1993,4019437982.94259
png,1994,5014687738.47348
png,1995,4645399754.7872
png,1996,4989164657.44119
png,1997,6687663009.07326
png,1998,6400332082.79658
png,1999,6179644110.5613
png,2000,4815516499.98582
png,2001,5176745797.09863
png,2002,6691869194.50117
png,2003,5250364645.74778
png,2004,5528708618.00538
pol,1995,159222735787.603
pol,1996,176761610672.76199
pol,1997,193037524966.00201
pol,1998,205465581519.75
pol,1999,220965250036.34799
pol,2000,235896815601.08496
pol,2001,246691100315.40201
pol,2002,266453205809.21097
pol,2003,273351940114.22
pol,2004,293978963882.19293
pol,2005,295102126978.32397
pol,2006,318040425406.61499
pol,2007,354474645299.03998
pol,2008,397045077131.00293
pol,2009,417374099903.21802
pol,2010,456389576158.89093
pol,2011,500236693478.03802
pol,2012,522709440651.25098
pol,2013,536230785086.67499
pol,2014,546890655604.49799
pol,2015,562340640083.224
pol,2016,594069325002.55103
pol,2017,621768527676.40906
pol,2018,661019976508.26196
pol,2019,682484252803.95801
pol,2020,681959416368.23206
pri,2011,60424567484.5398
pri,2012,63045290287.2141
pri,2013,64247040181.6554
pri,2014,63634527558.5978
pri,2015,63241384291.4834
pri,2016,62861083893.4584
pri,2017,63930561037.6299
prt,1990,68278063776.9715
prt,1991,73545268902.41638
prt,1992,79082181073.5101
prt,1993,81945059107.37358
prt,1994,84512718747.69249
prt,1995,86806476689.79228
prt,1996,91346535110.44409
prt,1997,95621509607.8589
prt,1998,99240690430.56448
prt,1999,107836173531.52699
prt,2000,116349070678.72
prt,2001,120642981936.19
prt,2002,123851815058.054
prt,2003,129303456517.871
prt,2004,135471516721.304
prt,2005,145064666097.72601
prt,2006,153964019844.00101
prt,2007,158546210655.22
prt,2008,165897028475.651
prt,2009,160854665380.896
prt,2010,169176265185.729
prt,2011,167200364017.858
prt,2012,162214290894.11301
prt,2013,167774155361.44901
prt,2014,171514229966.32599
prt,2015,175043679814.09601
prt,2016,185442549356.62799
prt,2017,189680003417.62799
prt,2018,202692398378.108
prt,2019,209032583860.897
prt,2020,197248957209.112
pry,1990,9398274457.04628
pry,1991,10019811704.9359
pry,1992,10666290605.3257
pry,1993,11305982015.7101
pry,1994,11881535297.2278
pry,1995,11930446964.8577
pry,1996,13090723882.972
pry,1997,13522332322.188
pry,1998,13458605234.1526
pry,1999,14333334832.9707
pry,2000,15501943586.4172
pry,2001,16693728890.0594
pry,2002,16431196517.0108
pry,2003,17754780664.291
pry,2004,21312347313.8512
pry,2005,23698867888.3276
pry,2006,25919969483.252
pry,2007,29920292335.6959
pry,2008,35290280934.5926
pry,2009,35633018310.5088
pry,2010,38719216601.8172
pry,2011,39940258472.1106
pry,2012,43695892056.9932
pry,2013,45504491309.6228
pry,2014,48591860488.316
pry,2015,49564281278.2454
pry,2016,51616591806.0543
pry,2017,54257175685.2002
pry,2018,57542094182.03329
pry,2019,59383845430.26
pry,2020,58335196024.3397
pse,1996,6078186467.22617
pse,1997,6857090501.92887
pse,1998,7649942044.1222
pse,1999,8345517047.6478
pse,2000,7927313845.76785
pse,2001,8088657893.37928
pse,2002,7901950181.74531
pse,2003,8610128522.26799
pse,2004,9909408995.67157
pse,2005,11271046846.1847
pse,2006,11803191371.9888
pse,2007,11811435253.009
pse,2008,11949663020.9356
pse,2009,13361994528.4551
pse,2010,14473093601.748
pse,2011,15700487237.919
pse,2012,17881474829.8506
pse,2013,17962296376.3771
pse,2014,19377480686.9785
pse,2015,20722096458.7938
pse,2016,22995783883.0414
pse,2017,24914077979.3296
pse,2018,25805209795.0961
pse,2019,27380007910.7262
pse,2020,24253173081.0771
qat,2000,4183441802.30551
qat,2001,4244467068.25918
qat,2002,5666756274.2576
qat,2003,6168163217.33243
qat,2004,8462688211.82096
qat,2005,10323039131.6285
qat,2006,13318424589.7358
qat,2007,16547904798.9494
qat,2008,19424515073.9716
qat,2009,21586472588.4498
qat,2010,24131736190.3075
qat,2011,27372931947.6908
qat,2012,30184078979.1496
qat,2013,34725804156.3317
qat,2014,40546523347.79
qat,2015,43792596235.523
qat,2016,46262582567.2163
qat,2017,50062202216.76489
qat,2018,51989311321.4992
qat,2019,54549583204.1087
qat,2020,51350316385.7366
rou,1990,70111870483.72249
rou,1991,52350549294.2808
rou,1992,48960502382.0552
rou,1993,47898865196.4109
rou,1994,51398402378.6833
rou,1995,66848581496.3532
rou,1996,73314998963.60339
rou,1997,71528943599.99989
rou,1998,77001823025.23358
rou,1999,75063048331.8533
rou,2000,75902672295.7464
rou,2001,86601138321.6481
rou,2002,92140595039.17827
rou,2003,96573500025.4662
rou,2004,118886190939.728
rou,2005,124234724859.575
rou,2006,139032000841.397
rou,2007,161186305920.22198
rou,2008,186800472107.21497
rou,2009,178213558292.452
rou,2010,182895107107.97601
rou,2011,192067800650.87701
rou,2012,201198259366.10199
rou,2013,206098934731.37799
rou,2014,216802796233.71896
rou,2015,230161025526.69101
rou,2016,262492608871.48801
rou,2017,289632180861.31299
rou,2018,317245920233.00598
rou,2019,337265207273.99597
rou,2020,329496050752.28998
rus,1992,393040099539.47906
rus,1993,452560041037.56299
rus,1994,455384054039.73798
rus,1995,377516438022.56702
rus,1996,367081778932.07098
rus,1997,391403287287.14398
rus,1998,381890042353.60693
rus,1999,376341531871.06403
rus,2000,446671514223.44897
rus,2001,497597239258.55103
rus,2002,551460563957.16602
rus,2003,607821435662.18799
rus,2004,697233635172.12097
rus,2005,805946212202.90491
rus,2006,965594184650.86682
rus,2007,1130446953698.62988
rus,2008,1339156186166.30005
rus,2009,1329907408452.79004
rus,2010,1426604989698.03003
rus,2011,1601643841904.06006
rus,2012,1768716617695.6499
rus,2013,1807959498442
rus,2014,1881541976189.21997
rus,2015,1733399859736.94995
rus,2016,1770193930100.23999
rus,2017,1878413692699.91992
rus,2018,2021463703120.20972
rus,2019,2086940067576.61011
rus,2020,1984338880028.42969
rwa,1990,3919100833.75605
rwa,1991,3872483280.93496
rwa,1992,4035474553.90143
rwa,1993,3949189023.40779
rwa,1995,2872298937.8519
rwa,1996,3348452998.46417
rwa,1997,4034340045.73371
rwa,1998,4215134079.69233
rwa,1999,4224421972.0741
rwa,2000,4713167421.73728
rwa,2001,4980647404.36614
rwa,2002,5319018963.55167
rwa,2003,6087705642.57934
rwa,2004,6503681378.31228
rwa,2005,7312448148.30367
rwa,2006,7669940052.43311
rwa,2007,8498898903.11492
rwa,2008,10196782301.1567
rwa,2009,10350817005.6905
rwa,2010,11663092750.0254
rwa,2011,13391182974.5315
rwa,2012,14639538708.9059
rwa,2013,14814318263.6691
rwa,2014,16618817983.5704
rwa,2015,18545548097.4093
rwa,2016,19063369837.8133
rwa,2017,19327212166.4268
rwa,2018,22556824760.7488
rwa,2019,24184310648.5909
rwa,2020,23411459395.0757
sau,1990,117928531531.98801
sau,1991,124952753032.069
sau,1992,134279823006.34801
sau,1993,143414477332.14999
sau,1994,148007170112.20401
sau,1995,151010308884.04401
sau,1996,159208489039.21799
sau,1997,164055898747.867
sau,1998,160820421626.93701
sau,1999,167089405896.18201
sau,2000,178076316950.11801
sau,2001,185737498303.89401
sau,2002,192289745586.703
sau,2003,205025855698.646
sau,2004,223470829797.45599
sau,2005,252800903292.65399
sau,2006,289346707870.66693
sau,2007,337664654326.65198
sau,2008,385103039575.91101
sau,2009,412574171573.91907
sau,2010,430105417226.41693
sau,2011,447020722993.78699
sau,2012,482522260224.32001
sau,2013,486834620287.802
sau,2014,565701352178.12598
sau,2015,596821327250.2489
sau,2016,585545535291.58301
sau,2017,617100421092.49805
sau,2018,648677468907.90906
sau,2019,698428365566.21692
sau,2020,667533866938.56995
sdn,1990,31839735137.3717
sdn,1991,27947956803.0143
sdn,1992,30205600210.1542
sdn,1993,32835488412.6389
sdn,1994,41130348548.6054
sdn,1995,55913186608.5455
sdn,1996,36720159171.5708
sdn,1997,39572402770.6245
sdn,1998,39405336364.4221
sdn,1999,41315600763.6317
sdn,2000,37874953335.0441
sdn,2001,47134001577.9118
sdn,2002,47010025474.256
sdn,2003,51468023007.5285
sdn,2004,56384404294.4054
sdn,2005,71947440488.96381
sdn,2006,77594506370.69221
sdn,2007,80135396678.71689
sdn,2008,80324739398.53929
sdn,2009,73379749408.37169
sdn,2010,89121448230.35219
sdn,2011,93414108059.1548
sdn,2012,75752294536.53101
sdn,2013,72638876932.55499
sdn,2014,70794148072.5435
sdn,2015,63955880724.9677
sdn,2016,68713127888.074
sdn,2017,68702028523.4926
sdn,2018,61935634694.6838
sdn,2019,59844853668.8452
sdn,2020,51526045087.7568
sen,1990,7149256113.06508
sen,1991,7776419946.86262
sen,1992,8102258234.19631
sen,1993,8765256700.37666
sen,1994,8968023522.24213
sen,1995,9408098914.45699
sen,1996,10116723962.8693
sen,1997,10417348700.5219
sen,1998,11416026522.6299
sen,1999,11952939719.9974
sen,2000,13194148145.2516
sen,2001,14452651037.8005
sen,2002,14870813325.7641
sen,2003,15879046169.1887
sen,2004,17107116056.6264
sen,2005,18785855965.0149
sen,2006,20524685346.3497
sen,2007,21752099934.504
sen,2008,24232752940.165
sen,2009,24192800062.0989
sen,2010,25097931763.485
sen,2011,26651659974.4018
sen,2012,29059960650.5088
sen,2013,29428286363.7883
sen,2014,30273821862.7206
sen,2015,32013031257.9869
sen,2016,34081382660.098
sen,2017,35973538519.3166
sen,2018,38119778447.52969
sen,2019,40008805864.1844
sen,2020,41412575165.6456
sgp,1990,24490870167.7099
sgp,1991,26675847582.8258
sgp,1992,29116436847.8596
sgp,1993,34021235892.7858
sgp,1994,38334246981.7971
sgp,1995,40748450533.2317
sgp,1996,44637569519.61369
sgp,1997,48256180321.9768
sgp,1998,47030771535.2363
sgp,1999,52020428601.6116
sgp,2000,60021215437.2016
sgp,2001,65582191760.2316
sgp,2002,68791919389.55209
sgp,2003,70858154439.3051
sgp,2004,75440828436.4426
sgp,2005,80625211922.68381
sgp,2006,87513864753.57588
sgp,2007,98214275336.54179
sgp,2008,104405338605.55901
sgp,2009,104345239923.88
sgp,2010,110983748376.289
sgp,2011,117785647186.52699
sgp,2012,128155759377.56
sgp,2013,130148697830.399
sgp,2014,135840621092.48599
sgp,2015,143685802488.26999
sgp,2016,147820711117.81699
sgp,2017,154449295344.01199
sgp,2018,165319442176.87299
sgp,2019,173977358820.944
sgp,2020,150081555731.233
sle,2006,3524395707.68325
sle,2007,3877702380.29697
sle,2008,4431250036.34782
sle,2009,4667230389.96643
sle,2010,4431759026.97074
sle,2011,6735076260.69252
sle,2012,8297750799.80555
sle,2013,12617658970.0467
sle,2014,12690610671.4306
sle,2015,12047945210.0749
sle,2016,12390758227.8585
sle,2017,12005852151.3032
sle,2018,13129536640.733
sle,2019,13322009198.7815
sle,2020,13264920593.0121
slv,1990,15136065147.9645
slv,1991,14822806358.6808
slv,1992,15211924538.6517
slv,1993,14980482691.6089
slv,1994,15815998793.3204
slv,1995,17140200062.7305
slv,1996,17504376620.9191
slv,1997,18033373050.0578
slv,1998,18230649928.3256
slv,1999,19302019620.4451
slv,2000,20850335361.7052
slv,2001,21549997276.0814
slv,2002,22017097392.2158
slv,2003,23152410289.2127
slv,2004,24119466740.0564
slv,2005,25664942267.6512
slv,2006,27907122925.6764
slv,2007,30580660369.67649
slv,2008,31794527572.5936
slv,2009,29253384442.652
slv,2010,30536450830.0797
slv,2011,33136726373.744
slv,2012,35892718923.0314
slv,2013,36729441205.4863
slv,2014,37337620563.1721
slv,2015,38603792599.2927
slv,2016,39520735779.54009
slv,2017,40468775775.601
slv,2018,42642813485.6874
slv,2019,44966937393.70689
slv,2020,40634459746.3677
som,2017,23413447003.8749
srb,1995,23074100507.8012
srb,1996,24691427606.93349
srb,1997,25794669877.69
srb,1998,27603503994.2673
srb,1999,23667267088.4648
srb,2000,26724458333.0262
srb,2001,28726610900.5889
srb,2002,31295525574.8065
srb,2003,32937174948.5784
srb,2004,38342427734.1955
srb,2005,41522830523.5736
srb,2006,46456750401.0284
srb,2007,50777697303.8194
srb,2008,56981029470.875
srb,2009,56257762002.6294
srb,2010,57773859388.65289
srb,2011,61805557640.312
srb,2012,62760277693.5346
srb,2013,63076927426.5791
srb,2014,64033287159.43729
srb,2015,64329449003.8711
srb,2016,67092169864.4316
srb,2017,68940726759.4222
srb,2018,72334308839.40099
srb,2019,74390452762.4808
srb,2020,72812136704.7621
ssd,2008,10278971278.8422
ssd,2009,11458870932.7209
ssd,2010,12231875900.0957
ssd,2011,10688848985.9987
ssd,2012,10274759370.3821
ssd,2013,24254593950.3192
ssd,2014,12831734623.9734
ssd,2015,1102858010.28962
sur,2006,2076634539.33394
sur,2007,2075433268.97319
sur,2008,2465194595.03139
sur,2009,2468562399.9835
sur,2010,2587001380.08024
svk,1992,19348288191.4084
svk,1993,21039729271.8847
svk,1994,21691340490.7103
svk,1995,23342962641.1816
svk,1996,25696108390.70729
svk,1997,27156563948.8933
svk,1998,28935322847.8166
svk,1999,29291892319.3962
svk,2000,31096025626.02909
svk,2001,35087500981.7513
svk,2002,37712784680.1168
svk,2003,37561828680.29849
svk,2004,41562643310.3608
svk,2005,45169179791.0621
svk,2006,49493345872.2977
svk,2007,54785255169.45709
svk,2008,62938484018.2048
svk,2009,64341240455.3506
svk,2010,68575298515.7415
svk,2011,70249322320.48801
svk,2012,72352838707.0717
svk,2013,75023515121.53958
svk,2014,77062811728.13449
svk,2015,78380143755.1254
svk,2016,76010165560.715
svk,2017,76623182473.4382
svk,2018,80834179359.7337
svk,2019,82076025458.05238
svk,2020,81896744448.7701
svn,1995,14653094366.711
svn,1996,15406813109.5152
svn,1997,16157667307.367
svn,1998,16882582878.8055
svn,1999,18311491162.7804
svn,2000,18882995733.2375
svn,2001,19681047295.882
svn,2002,20791716648.0677
svn,2003,21821366645.9547
svn,2004,22754872512.1
svn,2005,23411834944.7879
svn,2006,24134136788.46049
svn,2007,26064891506.3374
svn,2008,28208038596.45029
svn,2009,28094689992.3472
svn,2010,29241508423.5636
svn,2011,30745786467.3836
svn,2012,30753475132.5125
svn,2013,30720406152.0712
svn,2014,31064395838.6501
svn,2015,31349477433.118
svn,2016,33346726624.4721
svn,2017,34812038727.2685
svn,2018,37145124695.3808
svn,2019,39013305939.6568
svn,2020,36878404562.6853
swe,1990,83773144457.47868
swe,1991,86768238801.67349
swe,1992,87708354011.03369
swe,1993,87291327442.20641
swe,1994,90713739378.49208
swe,1995,93496782079.83022
swe,1996,97332090823.62109
swe,1997,101405606002.535
swe,1998,105144159269.472
swe,1999,112424393675.84399
swe,2000,122667205221.408
swe,2001,123767985473.56
swe,2002,127878860464.89
swe,2003,130352918407.412
swe,2004,137674357469.30701
swe,2005,143171824659.71899
swe,2006,152677240430.24301
swe,2007,164802227226.478
swe,2008,172627929214.04001
swe,2009,174982930941.026
swe,2010,183237793338.83496
swe,2011,191961806732.72601
swe,2012,195843704543.134
swe,2013,198665673857.90201
swe,2014,204886678612.04199
swe,2015,210901808657.45999
swe,2016,217134659080.06201
swe,2017,222957914012.73697
swe,2018,232981015110.26001
swe,2019,232300668437.81
swe,2020,232138608258.70401
swz,1990,1699872280.1758
swz,1991,1809615266.34897
swz,1992,2107425717.26716
swz,1993,2283270476.92611
swz,1994,2089401273.13629
swz,1995,2583641296.01861
swz,1996,2955828687.40667
swz,1997,2862680330.12214
swz,1998,3001098379.84282
swz,1999,3217874774.14621
swz,2000,3404817797.58196
swz,2001,3599622581.6034
swz,2002,3679249910.91999
swz,2003,3727952807.13154
swz,2004,3947930835.26188
swz,2005,4468917267.10953
swz,2006,4777071119.55487
swz,2007,4931874322.37622
swz,2008,5414615883.61192
swz,2009,5617883809.61946
swz,2010,6061141261.09888
swz,2011,6650215151.31282
swz,2012,6724618776.15873
swz,2013,6709690073.46933
swz,2014,6689077691.10146
swz,2015,6539645521.6552
swz,2016,6152934877.19754
swz,2017,6290829787.25295
swz,2018,6477032035.57553
