geo,time,ne_exp_gnfs_kn
kgz,2006,94730688000
kgz,2007,119215999300
kgz,2008,130071182200
kgz,2009,128664360600
kgz,2010,113609900000
kgz,2011,131470200000
kgz,2012,106200213200
kgz,2013,119303541700
kgz,2014,111881354300
kgz,2015,105578607900
kgz,2016,101528375900
kgz,2017,107743856100
kgz,2018,104818276300
kgz,2019,121846847300
kgz,2020,99360025600
khm,1993,1322737222900
khm,1994,2298411685200
khm,1995,3304307711800
khm,1996,2727121343000
khm,1997,3711746511300
khm,1998,3601858995800
khm,1999,5387496010200
khm,2000,7019664981000
khm,2001,8192401999600
khm,2002,9259182497900
khm,2003,10284415684500
khm,2004,13173997472400
khm,2005,15333285288000
khm,2006,18275016193800
khm,2007,20129331419400
khm,2008,23280622881600
khm,2009,20983841175600
khm,2010,25298371336100
khm,2011,30075836713900
khm,2012,34414182995600
khm,2013,39239787454800
khm,2014,43665966364400
khm,2015,46815416898000
khm,2016,50849699668600
khm,2017,53525248443000
khm,2018,61115759687900
khm,2019,69240451708400
khm,2020,61431328661400
kir,2008,19475000
kir,2009,20916000
kir,2010,16591000
kir,2011,17507000
kir,2012,20807000
kir,2013,19108000
kir,2014,20539000
kir,2015,27619000
kir,2016,33672000
kir,2017,25172000
kir,2018,18736000
kor,1960,175400000000
kor,1961,237600000000
kor,1962,274700000000
kor,1963,314800000000
kor,1964,406000000000
kor,1965,554400000000
kor,1966,792200000000
kor,1967,1029800000000
kor,1968,1420900000000
kor,1969,1940000000000
kor,1970,2535500000000
kor,1971,3148600000000
kor,1972,4499800000000
kor,1973,6789000000000
kor,1974,7080700000000
kor,1975,8592100000000
kor,1976,11953900000000
kor,1977,14570900000000
kor,1978,17032600000000
kor,1979,17541500000000
kor,1980,19035200000000
kor,1981,21674100000000
kor,1982,22118000000000
kor,1983,25758500000000
kor,1984,29009300000000
kor,1985,29384800000000
kor,1986,39676900000000
kor,1987,49372300000000
kor,1988,54643000000000
kor,1989,52639700000000
kor,1990,55317800000000
kor,1991,62078500000000
kor,1992,69605100000000
kor,1993,76608700000000
kor,1994,90473100000000
kor,1995,111242500000000
kor,1996,122578000000000
kor,1997,145517000000000
kor,1998,166711000000000
kor,1999,187166500000000
kor,2000,218957600000000
kor,2001,215018400000000
kor,2002,242568100000000
kor,2003,275507700000000
kor,2004,333377500000000
kor,2005,359711600000000
kor,2006,403039200000000
kor,2007,453838000000000
kor,2008,488339500000000
kor,2009,486108900000000
kor,2010,549438300000000
kor,2011,634146300000000
kor,2012,670885000000000
kor,2013,696514400000000
kor,2014,711110300000000
kor,2015,712775700000000
kor,2016,729684800000000
kor,2017,747783500000000
kor,2018,777514900000000
kor,2019,779368000000000
kor,2020,765015600000000
kos,2008,608138000
kos,2009,727330000
kos,2010,927130000
kos,2011,1188756900
kos,2012,1212893000
kos,2013,1195001500
kos,2014,1270487500
kos,2015,1293908000
kos,2016,1428202600
kos,2017,1714064500
kos,2018,1869483600
kos,2019,2010698800
kos,2020,1425736400
kwt,2010,22055000000
kwt,2011,25200500000
kwt,2012,27137700000
kwt,2013,26054100000
kwt,2014,26420000000
kwt,2015,26190700000
kwt,2016,26835300000
kwt,2017,25555200000
kwt,2018,25464840133.005
kwt,2019,22905598501.3815
lao,2000,15649743521800
lao,2001,13499625259400
lao,2002,12880262452500
lao,2003,11815579958100
lao,2004,12344917940300
lao,2005,13784335372100
lao,2006,15766247111900
lao,2007,17049934951700
lao,2008,19365657116900
lao,2009,20449359289100
lao,2010,23661340152700
lao,2011,28967159068500
lao,2012,30911145113600
lao,2013,36896161030500
lao,2014,39491436997400
lao,2015,42118407386500
lao,2016,46523150431000
lbn,1989,1071577457402.08997
lbn,1990,1039187518670.92004
lbn,1991,1170036579700
lbn,1992,2329508304700
lbn,1993,2721481219600
lbn,1994,2722691557300
lbn,1995,4055156283000
lbn,1996,5517288541400
lbn,1997,7010704085100
lbn,1998,7368249993400
lbn,1999,7766135493100
lbn,2000,7890393661000
lbn,2001,9215979796000
lbn,2002,10367977270500
lbn,2003,11104103656700
lbn,2004,13772178421668.90039
lbn,2005,14419438853108.5
lbn,2006,13947030603997.30078
lbn,2007,15570964426148.90039
lbn,2008,16854817144682.09961
lbn,2009,18474874168687.69531
lbn,2010,20297367122620.39844
lbn,2011,20826302035640.60156
lbn,2012,17709027721975.89844
lbn,2013,18317880179388.39844
lbn,2014,17033486888794.59961
lbn,2015,18776134744700.19922
lbn,2016,18494194575927.5
lbn,2017,19223828691643
lbn,2018,18334699123254
lbn,2019,17794628659433.89844
lbn,2020,7698566596400
lby,2003,19270000000
lby,2004,17368410000
lby,2005,18711600300
lby,2006,22699840600
lby,2007,25064404800
lby,2008,22342063900
lby,2009,21277382800
lby,2010,21224591400
lby,2011,6254837500
lby,2012,19896304400
lby,2013,15156964300
lby,2014,6875258900
lby,2015,7496560600
lby,2016,5472210700
lby,2017,12509209700
lby,2018,15265226000
lby,2019,13280746620
lby,2020,6300757181.45
lka,1960,207946358862.55301
lka,1961,216036310754.24701
lka,1962,228058202046.91
lka,1963,220218922768.91696
lka,1964,220323210891.54999
lka,1965,233626183026.18097
lka,1966,219820479775.47198
lka,1967,233466632592.71896
lka,1968,233641427801.582
lka,1969,232279618944.42001
lka,1970,242240000836.21399
lka,1971,234514537665.479
lka,1972,229734087924.55701
lka,1973,232388584441.32297
lka,1974,201383309816.173
lka,1975,241737269720.13696
lka,1976,247180867191.01901
lka,1977,214362676945.69296
lka,1978,234668024835.99799
lka,1979,267043077178.17801
lka,1980,276660105151.27301
lka,1981,304363846485.51898
lka,1982,318161234404.19
lka,1983,315865509817.60901
lka,1984,313461685914.54602
lka,1985,329131929138.49402
lka,1986,371836702703.784
lka,1987,373758583820.862
lka,1988,400467430324.08398
lka,1989,427258217495.08801
lka,1990,455884440977.20099
lka,1991,486428734400
lka,1992,519019465600
lka,1993,587530006000
lka,1994,664496546100
lka,1995,683766981600
lka,1996,710433905000
lka,1997,793485362600
lka,1998,801155736700
lka,1999,833159544100
lka,2000,983030411300
lka,2001,931192111700
lka,2002,989515850600
lka,2003,1022726940300
lka,2004,1101921816100
lka,2005,1175157370700
lka,2006,1220288835300
lka,2007,1309702907800
lka,2008,1314813372300
lka,2009,1153016066800
lka,2010,1254021365600
lka,2011,1381931544900
lka,2012,1379423502200
lka,2013,1470967061900
lka,2014,1533668130200
lka,2015,1605147348000
lka,2016,1593234145000
lka,2017,1714146885100
lka,2018,1722274580200
lka,2019,1845686116700
lka,2020,1668855099600
lso,1960,3746400
lso,1961,4133900
lso,1962,5555000
lso,1963,6459300
lso,1964,7363600
lso,1965,7880300
lso,1966,5684200
lso,1967,6588500
lso,1968,6846800
lso,1969,8267900
lso,1970,7751100
lso,1971,9043000
lso,1972,12918500
lso,1973,15502200
lso,1974,18085900
lso,1975,20669700
lso,1976,29712600
lso,1977,25837100
lso,1978,51674100
lso,1979,69760100
lso,1980,91204900
lso,1981,94951200
lso,1982,89176600
lso,1983,84952300
lso,1984,100402900
lso,1985,117377800
lso,1986,134365700
lso,1987,126506700
lso,1988,263936700
lso,1989,330525400
lso,1990,326873700
lso,1991,406369100
lso,1992,537441900
lso,1993,719471100
lso,1994,847773800
lso,1995,903786000
lso,1996,1354647300
lso,1997,1481874300
lso,1998,1884814300
lso,1999,1794384600
lso,2000,2409306900
lso,2001,4230820300
lso,2002,5917981100
lso,2003,5689323000
lso,2004,5805589800
lso,2005,5494280000
lso,2006,6693359000
lso,2007,7575219700
lso,2008,8193797900
lso,2009,7586606400
lso,2010,7623982400
lso,2011,8528810500
lso,2012,8504161100
lso,2013,7799057600
lso,2014,7016372600
lso,2015,8314123000
lso,2016,9335744100
lso,2017,9522361300
lso,2018,10080457000
lso,2019,8444472700
ltu,1995,4583168000
ltu,1996,5768922000
ltu,1997,7149596000
ltu,1998,7420788000
ltu,1999,6022652000
ltu,2000,6872819000
ltu,2001,8527278000
ltu,2002,10248899000
ltu,2003,11178800000
ltu,2004,11988143000
ltu,2005,14366949000
ltu,2006,16206961000
ltu,2007,16724482000
ltu,2008,18667469000
ltu,2009,16114529000
ltu,2010,18754368000
ltu,2011,21482541000
ltu,2012,23812866000
ltu,2013,25544003000
ltu,2014,25078418000
ltu,2015,25685490000
ltu,2016,26951058000
ltu,2017,30595147000
ltu,2018,32677438000
ltu,2019,35921596000
ltu,2020,36077510000
lux,1970,9038118000
lux,1971,9388021000
lux,1972,9883835000
lux,1973,11256685000
lux,1974,12466399000
lux,1975,10513319000
lux,1976,10612752000
lux,1977,11062160000
lux,1978,11366154000
lux,1979,12464619000
lux,1980,12284187000
lux,1981,11691715000
lux,1982,11655059000
lux,1983,12271589000
lux,1984,14483964000
lux,1985,15758134000
lux,1986,16227903000
lux,1987,16766647000
lux,1988,18623153000
lux,1989,20967516000
lux,1990,22139017000
lux,1991,24172569000
lux,1992,24832735000
lux,1993,26014413000
lux,1994,28015014000
lux,1995,29295544000
lux,1996,31105720000
lux,1997,35297058000
lux,1998,41027770000
lux,1999,45955887000
lux,2000,53773013000
lux,2001,57223693000
lux,2002,57167384000
lux,2003,58758649000
lux,2004,64183188000
lux,2005,68019019000
lux,2006,76808733000
lux,2007,80747706000
lux,2008,80483142000
lux,2009,74653484000
lux,2010,82235534000
lux,2011,85844153000
lux,2012,87233904000
lux,2013,92743745000
lux,2014,98787058000
lux,2015,103864132000
lux,2016,109378078000
lux,2017,109129945000
lux,2018,113039399000
lux,2019,119586143000
lux,2020,121084047000
lva,1995,3508231000
lva,1996,4160785000
lva,1997,4691200000
lva,1998,4912563000
lva,1999,4600657000
lva,2000,5264016000
lva,2001,5739761000
lva,2002,6028494000
lva,2003,6268436000
lva,2004,7130504000
lva,2005,8806497000
lva,2006,9470720000
lva,2007,10783333000
lva,2008,11033379000
lva,2009,9612912000
lva,2010,10905270000
lva,2011,12279732000
lva,2012,13446055000
lva,2013,13534706000
lva,2014,14378750000
lva,2015,14805204000
lva,2016,15388940000
lva,2017,16370291000
lva,2018,17101034000
lva,2019,17458699000
lva,2020,17082756000
mac,1982,32775000000
mac,1983,36235000000
mac,1984,40169000000
mac,1985,38459000000
mac,1986,42498000000
mac,1987,49892000000
mac,1988,52743000000
mac,1989,56386000000
mac,1990,60419000000
mac,1991,60168000000
mac,1992,65040000000
mac,1993,66648000000
mac,1994,69997000000
mac,1995,74018000000
mac,1996,73592000000
mac,1997,72317000000
mac,1998,70542000000
mac,1999,70051000000
mac,2000,83415000000
mac,2001,88123000000
mac,2002,98947000000
mac,2003,110406000000
mac,2004,143416000000
mac,2005,141966000000
mac,2006,154476000000
mac,2007,183301000000
mac,2008,194501000000
mac,2009,193786000000
mac,2010,270779000000
mac,2011,340483000000
mac,2012,376399000000
mac,2013,425858000000
mac,2014,406958000000
mac,2015,298843000000
mac,2016,293094000000
mac,2017,342361000000
mac,2018,376012000000
mac,2019,367663000000
mac,2020,128319000000
mar,1960,27784639800
mar,1961,24826440400
mar,1962,25275772600
mar,1963,25812626500
mar,1964,29278388000
mar,1965,26876812500
mar,1966,26818130000
mar,1967,29479617700
mar,1968,30593334500
mar,1969,33649911100
mar,1970,34667651600
mar,1971,35017349500
mar,1972,40013152900
mar,1973,46128848000
mar,1974,43250890600
mar,1975,36013683500
mar,1976,39737015500
mar,1977,42597274600
mar,1978,44181727600
mar,1979,45103704500
mar,1980,45875430000
mar,1981,48888590000
mar,1982,52506310000
mar,1983,57125570000
mar,1984,60333980000
mar,1985,61342280000
mar,1986,61024240000
mar,1987,66238660000
mar,1988,80216700000
mar,1989,75539020000
mar,1990,88527315300
mar,1991,90436524100
mar,1992,94802593300
mar,1993,94844175800
mar,1994,103313156600
mar,1995,91744207400
mar,1996,97718972200
mar,1997,104145374100
mar,1998,109833821300
mar,1999,120738396100
mar,2000,131091529400
mar,2001,148487139700
mar,2002,156709813300
mar,2003,157810547700
mar,2004,167825288800
mar,2005,190231553200
mar,2006,212786038700
mar,2007,223862000000
mar,2008,218308000000
mar,2009,198264330600
mar,2010,233656952700
mar,2011,246766827300
mar,2012,253313930600
mar,2013,253264321700
mar,2014,276081671500
mar,2015,291225970000
mar,2016,308627000000
mar,2017,342737363300
mar,2018,363448537300
mar,2019,386086596800
mar,2020,330799092900
mda,1995,12695002300
mda,1996,11626711300
mda,1997,11819842400
mda,1998,8697901600
mda,1999,8969885900
mda,2000,9825739600
mda,2001,11516417600
mda,2002,13700753600
mda,2003,16333576800
mda,2004,18130982800
mda,2005,20789623400
mda,2006,21017232000
mda,2007,23226222400
mda,2008,24016858100
mda,2009,21112015900
mda,2010,24010104000
mda,2011,31172000000
mda,2012,31137070900
mda,2013,35075949300
mda,2014,35404114800
mda,2015,36314278100
mda,2016,39855501100
mda,2017,44182486100
mda,2018,47358611600
mda,2019,51245051388.1428
mda,2020,43317354122.4563
mdg,1960,1187862115232.72998
mdg,1961,2070662220107
mdg,1962,2038305998720.07007
mdg,1963,1876539231914.8501
mdg,1964,2033689909967.4895
mdg,1965,2264785281221.24023
mdg,1966,2338744467688.14941
mdg,1967,2426559230852.52979
mdg,1968,2694634182578.35986
mdg,1969,2791695674851.39014
mdg,1970,2625305585422.0498
mdg,1971,2103018488893.28003
mdg,1972,2075285590130.46948
mdg,1973,2167723719672.22949
mdg,1974,2297141477085.43018
mdg,1975,2699257548955.74023
mdg,1976,2070662223753.1001
mdg,1977,2181593815158.23999
mdg,1978,2412696431221.83984
mdg,1979,2616058856313.41016
mdg,1980,1768873565581.54004
mdg,1981,1368174845318.69995
mdg,1982,1309541087582.3999
mdg,1983,1251417634453.48999
mdg,1984,1671679651769.20996
mdg,1985,1684847599110.51001
mdg,1986,1629061060557.01001
mdg,1987,1693060045679.06006
mdg,1988,1604107642896.29004
mdg,1989,2232560703860.50977
mdg,1990,2030306048273.75
mdg,1991,2074020416500
mdg,1992,2084693972300
mdg,1993,2197966331200
mdg,1994,2418802645100
mdg,1995,2502675933700
mdg,1996,2607355988400
mdg,1997,2510667490900
mdg,1998,2399127786200
mdg,1999,2770580701200
mdg,2000,3141657573700
mdg,2001,3443475013300
mdg,2002,1863876982600
mdg,2003,2591695742700
mdg,2004,2845315347500
mdg,2005,2897447635900
mdg,2006,3399921024700
mdg,2007,4440190639600
mdg,2008,5000347144100
mdg,2009,3770587954600
mdg,2010,3984945559800
mdg,2011,4241801842800
mdg,2012,4031344638500
mdg,2013,4457956923200
mdg,2014,6212405355400
mdg,2015,6172527417600
mdg,2016,6112029139600
mdg,2017,8886644106100
mdg,2018,9104304482800
mdg,2019,10097783576700
mdg,2020,6398387145800
mdv,2014,51916000000
mdv,2015,46785582300
mdv,2016,50961474700
mdv,2017,54746910900
mdv,2018,60473625800
mdv,2019,64516130600
mdv,2020,31383819400
mex,1960,90716949561.09779
mex,1961,98738247548.65489
mex,1962,104867480472.843
mex,1963,107714422985.867
mex,1964,115145715727.66
mex,1965,174754654050.92801
mex,1966,191584523408.45999
mex,1967,181242706754.33096
mex,1968,190319004169.21799
mex,1969,213787616560.59695
mex,1970,222928096948.90201
mex,1971,229273830965.71301
mex,1972,261238304204.34897
mex,1973,289746668428.00598
mex,1974,289111815990.05603
mex,1975,295675213858.68298
mex,1976,317186247969.33093
mex,1977,374968985164.112
mex,1978,460321063121.02802
mex,1979,546398686694.84894
mex,1980,667709924883.20093
mex,1981,743613006930.31482
mex,1982,911360213531.67871
mex,1983,1040981469454.05005
mex,1984,1100873745131.8501
mex,1985,1051759986160.18994
mex,1986,1098990120853.09998
mex,1987,1203287094805.70996
mex,1988,1272632373808.31006
mex,1989,1301514612749.03003
mex,1990,1348954039028.47998
mex,1991,1410799702800
mex,1992,1434554297900
mex,1993,1488167826000
mex,1994,1619054743000
mex,1995,1946070846000
mex,1996,2246698545000
mex,1997,2457556184000
mex,1998,2639309675000
mex,1999,2782630153000
mex,2000,3104485353000
mex,2001,3088301495000
mex,2002,3100534964000
mex,2003,3159652343000
mex,2004,3471517412000
mex,2005,3690729172000
mex,2006,3979028885000
mex,2007,4057577257000
mex,2008,4016293819000
mex,2009,3580327246000
mex,2010,4380974658000
mex,2011,4718900088000
mex,2012,5026786469000
mex,2013,5095679696000
mex,2014,5451480252000
mex,2015,5910189418000
mex,2016,6121913068000
mex,2017,6376708396000
mex,2018,6759545931000
mex,2019,6859595483000
mex,2020,6358939105000
mhl,2004,56718600
mhl,2005,50147800
mhl,2006,38453300
mhl,2007,41956000
mhl,2008,48681100
mhl,2009,53433100
mhl,2010,77118300
mhl,2011,79405400
mhl,2012,76218200
mhl,2013,76448000
mhl,2014,84797300
mhl,2015,82374800
mhl,2016,73031000
mhl,2017,70183300
mhl,2018,74144700
mhl,2019,83964500
mhl,2020,81213500
mkd,1990,65531317300
mkd,1991,49083344200
mkd,1992,59634440300
mkd,1993,61276719400
mkd,1994,63366793400
mkd,1995,61269000000
mkd,1996,53371000000
mkd,1997,69009000000
mkd,1998,74842000000
mkd,1999,79971000000
mkd,2000,94846000000
mkd,2001,81384000000
mkd,2002,77428000000
mkd,2003,77687000000
mkd,2004,91041000000
mkd,2005,107363000000
mkd,2006,120390000000
mkd,2007,136993000000
mkd,2008,130598000000
mkd,2009,112457000000
mkd,2010,139087000000
mkd,2011,161532000000
mkd,2012,164685000000
mkd,2013,174721000000
mkd,2014,203514000000
mkd,2015,220763000000
mkd,2016,240811000000
mkd,2017,260911000000
mkd,2018,294321000000
mkd,2019,320447000000
mkd,2020,281300000000
mli,1967,75190546200
mli,1968,70080296900
mli,1969,79572414600
mli,1970,78841199800
mli,1971,107232937600
mli,1972,96432203700
mli,1973,87946495800
mli,1974,96432203700
mli,1975,97976667400
mli,1976,113405662800
mli,1977,140404158400
mli,1978,134234003300
mli,1979,148891662300
mli,1980,186691924200
mli,1981,146850783600
mli,1982,131358627700
mli,1983,149349579000
mli,1984,162302288100
mli,1985,173418187000
mli,1986,160540758300
mli,1987,159515560300
mli,1988,171437573300
mli,1989,190473937200
mli,1990,190650387400
mli,1991,215851264300
mli,1992,234148821400
mli,1993,243951015300
mli,1994,260806384700
mli,1995,286933801600
mli,1996,288209650000
mli,1997,370308048100
mli,1998,368373750500
mli,1999,428850000000
mli,2000,450358879600
mli,2001,649923862700
mli,2002,777733761200
mli,2003,705407045900
mli,2004,665185422200
mli,2005,744351953300
mli,2006,816015632700
mli,2007,731048712000
mli,2008,736303113300
mli,2009,654910683500
mli,2010,653280379900
mli,2011,693576434800
mli,2012,754291875800
mli,2013,760519616000
mli,2014,777178540300
mli,2015,858005108500
mli,2016,840572630800
mli,2017,936397910700
mli,2018,935461512800
mli,2019,956977127600
mli,2020,961762013200
mlt,2000,6875904900
mlt,2001,6245679600
mlt,2002,6758302200
mlt,2003,6677204400
mlt,2004,6411098500
mlt,2005,6679563400
mlt,2006,8131127100
mlt,2007,8970195400
mlt,2008,10716760300
mlt,2009,10672274900
mlt,2010,11547944000
mlt,2011,12156787900
mlt,2012,12821298100
mlt,2013,12943009800
mlt,2014,13389600500
mlt,2015,15456728400
mlt,2016,15733291535.9622
mlt,2017,17061445640.6945
mlt,2018,16986980239.7089
mlt,2019,18075150562.1599
mlt,2020,16660590517.4549
mmr,2011,12880591324072.5
mmr,2012,11997691885971
mmr,2013,11473371878641.40039
mmr,2014,12595962701734.19922
mmr,2015,14608348663989.40039
mmr,2016,17051191700000
mmr,2017,19350802500000
mmr,2018,21663321200000
mmr,2019,24119432900000
mmr,2020,26048987532000
mne,2006,933165000
mne,2007,1212912000
mne,2008,1233035000
mne,2009,1076961000
mne,2010,1157671000
mne,2011,1327017000
mne,2012,1322502000
mne,2013,1304789000
mne,2014,1295455000
mne,2015,1369853000
mne,2016,1451251000
mne,2017,1477280000
mne,2018,1579135000
mne,2019,1670733000
mne,2020,874733000
mng,2010,4565129650048.62988
mng,2011,5397603830845.37988
mng,2012,5845869267615.08984
mng,2013,6596447242796.66992
mng,2014,10103548363784
mng,2015,10115841490300
mng,2016,11685431905700
mng,2017,12116803166500
mng,2018,12852368467300
mng,2019,14391699250800
mng,2020,13634029621000
mnp,2002,1647000000
mnp,2003,1579000000
mnp,2004,1708000000
mnp,2005,1418000000
mnp,2006,1143000000
mnp,2007,852000000
mnp,2008,543000000
mnp,2009,356000000
mnp,2010,365000000
mnp,2011,324000000
mnp,2012,379000000
mnp,2013,395000000
mnp,2014,411000000
mnp,2015,453000000
mnp,2016,804000000
mnp,2017,968000000
mnp,2018,577000000
mnp,2019,432000000
moz,1980,8307430308.18856
moz,1981,6918648441.13465
moz,1982,6931899508.4015
moz,1983,4709290677.63905
moz,1984,3771855641.46405
moz,1985,3430285592.41516
moz,1986,3128479875.79151
moz,1987,3362832952.35845
moz,1988,3684731321.16569
moz,1989,4285588100.55075
moz,1990,4505968962.53587
moz,1991,5764087800
moz,1992,6513233700
moz,1993,6757962000
moz,1994,8930878300
moz,1995,9376077400
moz,1996,13008815200
moz,1997,14129673200
moz,1998,15586244300
moz,1999,15481520600
moz,2000,20461122700
moz,2001,31155466000
moz,2002,42671345400
moz,2003,50856159100
moz,2004,62049575300
moz,2005,65871797700
moz,2006,74067419400
moz,2007,85705172300
moz,2008,91532635000
moz,2009,105647826200
moz,2010,107244305200
moz,2011,125413171900
moz,2012,137623511700
moz,2013,140059402300
moz,2014,173767199200
moz,2015,162092929700
moz,2016,152250996100
moz,2017,158173925800
moz,2018,233910880900
moz,2019,211782279300
moz,2020,180109224600
mrt,1961,4789279220.75071
mrt,1962,4959112032.42051
mrt,1963,9340793155.55583
mrt,1964,21568739783.49549
mrt,1965,22893434473.4047
mrt,1966,24425535277.9686
mrt,1967,25946912011.2118
mrt,1968,26836081809.3074
mrt,1969,27464600663.0186
mrt,1970,28676815283.5326
mrt,1971,29128166871.3345
mrt,1972,37185017386.7888
mrt,1973,34345525425.9748
mrt,1974,37607243877.6299
mrt,1975,27453662320.3065
mrt,1976,29902725372.4028
mrt,1977,28350790024.22449
mrt,1978,30636631560.4028
mrt,1979,34879429617.1212
mrt,1980,36747037145.3162
mrt,1981,45227529589.8778
mrt,1982,41497587453.4914
mrt,1983,53839541498.3086
mrt,1984,50301620003.035
mrt,1985,55485846597.6269
mrt,1986,56754175619.7516
mrt,1987,51883141421.06049
mrt,1988,55294740742.0066
mrt,1989,50258810297.4766
mrt,1990,44744931522.8687
mrt,1991,47563897600
mrt,1992,45872827000
mrt,1993,44085189900
mrt,1994,46256789300
mrt,1995,48091534100
mrt,1996,47590671000
mrt,1997,39746624400
mrt,1998,36539209300
mrt,1999,36892569600
mrt,2000,38910838000
mrt,2001,41016420200
mrt,2002,38008637700
mrt,2003,29871697300
mrt,2004,37808091900
mrt,2005,37818143100
mrt,2006,69143998700
mrt,2007,65295346200
mrt,2008,64192518300
mrt,2009,65658659900
mrt,2010,67743170900
mrt,2011,67768765300
mrt,2012,71800785400
mrt,2013,72647058400
mrt,2014,74619000000
mrt,2015,76556110400
mrt,2016,76215984300
mrt,2017,81628974000
mrt,2018,81668492700
mrt,2019,97282804900
mrt,2020,95433060100
mus,1976,24675091646.3774
mus,1977,28002302430.7215
mus,1978,27909305916.3623
mus,1979,28828938682.2019
mus,1980,29376585186.0212
mus,1981,27909305916.3623
mus,1982,30699203188.3899
mus,1983,30982375437.2296
mus,1984,32259426701.3725
mus,1985,36112790262.46
mus,1986,45851694645.684
mus,1987,54196947348.7846
mus,1988,60753672510.7451
mus,1989,62638904229.5619
mus,1990,67774774575.6141
mus,1991,70727069853.8439
mus,1992,73069816633.65158
mus,1993,77964636385.9559
mus,1994,80241231431.2785
mus,1995,85711458013.71561
mus,1996,94752427959.78621
mus,1997,98094562149.82787
mus,1998,106264211558.83
mus,1999,107730385406.772
mus,2000,112324669656.71899
mus,2001,129402250843.549
mus,2002,114068883229.297
mus,2003,112122945256.50101
mus,2004,109472484481.44501
mus,2005,124301880794.81599
mus,2006,130254000000
mus,2007,132162300800
mus,2008,136159662100
mus,2009,133897558700
mus,2010,152734690400
mus,2011,160746595800
mus,2012,166490424500
mus,2013,156617771100
mus,2014,166486971200
mus,2015,169566790500
mus,2016,163683383800
mus,2017,162097077400
mus,2018,166515080500
mus,2019,159507595000
mus,2020,98826719300
mys,1960,16122373746.0385
mys,1961,17014666743.3355
mys,1962,17832603906.1133
mys,1963,18876268782.99789
mys,1964,18220326230.9239
mys,1965,19731384286.68629
mys,1966,20963598960.418
mys,1967,22086933844.0678
mys,1968,25589719615.4581
mys,1969,26965339517.6128
mys,1970,28301125316.6433
mys,1971,28741960131.9954
mys,1972,29323544519.4697
mys,1973,33484929134.7114
mys,1974,38817446740.0728
mys,1975,37654277965.1242
mys,1976,44041086673.6073
mys,1977,45873476176.2215
mys,1978,49355016061.7282
mys,1979,58222191338.7752
mys,1980,60067858063.7664
mys,1981,59568599021.62
mys,1982,65928848837.0136
mys,1983,74063064034.1398
mys,1984,84271336105.0809
mys,1985,84648435698.7751
mys,1986,94625666518.8399
mys,1987,108400457146.836
mys,1988,120214439274.31
mys,1989,138479574542.065
mys,1990,163155456706.29999
mys,1991,188885629900
mys,1992,212677274100
mys,1993,237225625000
mys,1994,289193989100
mys,1995,344038263900
mys,1996,375785960100
mys,1997,396419014600
mys,1998,398366041100
mys,1999,450804149400
mys,2000,523229124400
mys,2001,487491723500
mys,2002,513949531100
mys,2003,540335043000
mys,2004,627103467400
mys,2005,679165012200
mys,2006,724547888400
mys,2007,756635068600
mys,2008,768537565700
mys,2009,684932841100
mys,2010,756296471700
mys,2011,787905072900
mys,2012,774180898700
mys,2013,776187945300
mys,2014,815309997000
mys,2015,817370247000
mys,2016,828155275000
mys,2017,900063996000
mys,2018,917462147000
mys,2019,907877000000
mys,2020,827086000000
nam,1980,23273112169.1988
nam,1981,21004708297.9841
nam,1982,20383125097.6952
nam,1983,18072658958.2162
nam,1984,18412750102.9145
nam,1985,23198415125.7252
nam,1986,25931229347.7195
nam,1987,23550762569.8191
nam,1988,22477986943.59209
nam,1989,22774137077.0787
nam,1990,20259600129.8493
nam,1991,26098270800
nam,1992,27748034400
nam,1993,30718370400
nam,1994,29728240200
nam,1995,32563170700
nam,1996,33462590800
nam,1997,32558149600
nam,1998,32331268200
nam,1999,33765749200
nam,2000,33481814800
nam,2001,32587832700
nam,2002,37878563700
nam,2003,41230864200
nam,2004,43447117100
nam,2005,43086510200
nam,2006,49698456400
nam,2007,52866701900
nam,2008,50564351700
nam,2009,51466091200
nam,2010,52889653700
nam,2011,51147173400
nam,2012,51661566100
nam,2013,53107636700
nam,2014,58672988300
nam,2015,51648031300
nam,2016,51333777300
nam,2017,52332351600
nam,2018,60750355500
nam,2019,55289843800
nam,2020,45516960900
ner,1990,279122325269.91199
ner,1991,241660915500
ner,1992,223888467900
ner,1993,224237828100
ner,1994,280342143000
ner,1995,273873150600
ner,1996,342524121000
ner,1997,326834260100
ner,1998,364014613400
ner,1999,322824149200
ner,2000,360260625300
ner,2001,367687770900
ner,2002,338447208300
ner,2003,342092787600
ner,2004,357219343200
ner,2005,380718986100
ner,2006,401792172000
ner,2007,412640059400
ner,2008,475046416300
ner,2009,560490041500
ner,2010,671073156200
ner,2011,664998656400
ner,2012,790916510800
ner,2013,861584394200
ner,2014,857254504500
ner,2015,816895000000
ner,2016,735159283000
ner,2017,843193483100
ner,2018,807309023200
ner,2019,816250304000
ner,2020,765047636100
nga,1981,4885457657749.98047
nga,1982,4374686618712.02002
nga,1983,4039098937321.02002
nga,1984,4454086357839.48047
nga,1985,4831123935288.75
nga,1986,4400658350573.55957
nga,1987,4638834849416.66992
nga,1988,4778495107658.58984
nga,1989,6203877720655.7998
nga,1990,5928110328019.70996
nga,1991,6406088945400
nga,1992,4707288069500
nga,1993,5585112736900
nga,1994,5711415566100
nga,1995,5221589372700
nga,1996,4653582379200
nga,1997,6882833860900
nga,1998,7026451967300
