geo,time,sp_pop_65up_ma_zs
gtm,1966,2.62043
gtm,1967,2.64875
gtm,1968,2.67088
gtm,1969,2.68272
gtm,1970,2.68329
gtm,1971,2.69822
gtm,1972,2.70329
gtm,1973,2.70235
gtm,1974,2.70052
gtm,1975,2.70056
gtm,1976,2.72989
gtm,1977,2.75853
gtm,1978,2.78449
gtm,1979,2.80543
gtm,1980,2.82155
gtm,1981,2.85484
gtm,1982,2.88353
gtm,1983,2.91061
gtm,1984,2.93966
gtm,1985,2.97352
gtm,1986,3.02662
gtm,1987,3.08089
gtm,1988,3.13506
gtm,1989,3.18826
gtm,1990,3.23982
gtm,1991,3.31616
gtm,1992,3.38371
gtm,1993,3.44238
gtm,1994,3.49304
gtm,1995,3.53671
gtm,1996,3.60443
gtm,1997,3.66868
gtm,1998,3.72653
gtm,1999,3.77385
gtm,2000,3.80948
gtm,2001,3.85395
gtm,2002,3.88829
gtm,2003,3.91442
gtm,2004,3.93612
gtm,2005,3.95554
gtm,2006,3.96596
gtm,2007,3.97865
gtm,2008,3.99151
gtm,2009,4.0009
gtm,2010,4.00628
gtm,2011,4.02301
gtm,2012,4.03274
gtm,2013,4.0448
gtm,2014,4.07189
gtm,2015,4.11979
gtm,2016,4.18722
gtm,2017,4.27198
gtm,2018,4.36638
gtm,2019,4.45993
gtm,2020,4.54768
gum,1960,1.24222
gum,1961,1.26643
gum,1962,1.27758
gum,1963,1.3078
gum,1964,1.32779
gum,1965,1.34026
gum,1966,1.37178
gum,1967,1.38266
gum,1968,1.40493
gum,1969,1.42239
gum,1970,1.42276
gum,1971,1.52223
gum,1972,1.62972
gum,1973,1.75073
gum,1974,1.88679
gum,1975,2.01759
gum,1976,2.10444
gum,1977,2.2101
gum,1978,2.33024
gum,1979,2.46237
gum,1980,2.59872
gum,1981,2.66729
gum,1982,2.72714
gum,1983,2.83045
gum,1984,2.95173
gum,1985,3.09228
gum,1986,3.17053
gum,1987,3.25124
gum,1988,3.34336
gum,1989,3.45233
gum,1990,3.59159
gum,1991,3.78976
gum,1992,3.98277
gum,1993,4.16729
gum,1994,4.32812
gum,1995,4.46252
gum,1996,4.60879
gum,1997,4.71754
gum,1998,4.8176
gum,1999,4.91631
gum,2000,5.02474
gum,2001,5.19381
gum,2002,5.37338
gum,2003,5.55259
gum,2004,5.70408
gum,2005,5.8342
gum,2006,5.97979
gum,2007,6.09672
gum,2008,6.21803
gum,2009,6.35852
gum,2010,6.54506
gum,2011,6.7811
gum,2012,7.0539
gum,2013,7.34433
gum,2014,7.62911
gum,2015,7.91167
gum,2016,8.19318
gum,2017,8.47415
gum,2018,8.76462
gum,2019,9.0529
gum,2020,9.34696
guy,1960,2.78718
guy,1961,2.82376
guy,1962,2.86412
guy,1963,2.90419
guy,1964,2.9389
guy,1965,2.9588
guy,1966,2.9867
guy,1967,3.01671
guy,1968,3.05901
guy,1969,3.10741
guy,1970,3.14191
guy,1971,3.18037
guy,1972,3.21283
guy,1973,3.25716
guy,1974,3.31418
guy,1975,3.35774
guy,1976,3.38883
guy,1977,3.41423
guy,1978,3.46172
guy,1979,3.52941
guy,1980,3.58965
guy,1981,3.62873
guy,1982,3.69396
guy,1983,3.81903
guy,1984,3.9699
guy,1985,4.06977
guy,1986,3.92876
guy,1987,3.76412
guy,1988,3.65382
guy,1989,3.63651
guy,1990,3.68062
guy,1991,3.72127
guy,1992,3.73189
guy,1993,3.71709
guy,1994,3.68349
guy,1995,3.63757
guy,1996,3.68536
guy,1997,3.72105
guy,1998,3.74699
guy,1999,3.76624
guy,2000,3.78775
guy,2001,3.88377
guy,2002,3.98872
guy,2003,4.08208
guy,2004,4.14137
guy,2005,4.15222
guy,2006,4.15829
guy,2007,4.13171
guy,2008,4.09763
guy,2009,4.09602
guy,2010,4.14649
guy,2011,4.34621
guy,2012,4.58693
guy,2013,4.84586
guy,2014,5.09061
guy,2015,5.30912
guy,2016,5.50766
guy,2017,5.68774
guy,2018,5.86702
guy,2019,6.06706
guy,2020,6.30769
hkg,1960,1.56988
hkg,1961,1.60485
hkg,1962,1.64447
hkg,1963,1.68802
hkg,1964,1.73201
hkg,1965,1.77584
hkg,1966,1.90743
hkg,1967,2.04618
hkg,1968,2.19288
hkg,1969,2.35667
hkg,1970,2.551
hkg,1971,2.79385
hkg,1972,3.05036
hkg,1973,3.31394
hkg,1974,3.58882
hkg,1975,3.88452
hkg,1976,4.0482
hkg,1977,4.23404
hkg,1978,4.43892
hkg,1979,4.65519
hkg,1980,4.87791
hkg,1981,5.14424
hkg,1982,5.39573
hkg,1983,5.62436
hkg,1984,5.83478
hkg,1985,6.04159
hkg,1986,6.32602
hkg,1987,6.61715
hkg,1988,6.9146
hkg,1989,7.21664
hkg,1990,7.5239
hkg,1991,7.78413
hkg,1992,8.04331
hkg,1993,8.31089
hkg,1994,8.59332
hkg,1995,8.88829
hkg,1996,9.16917
hkg,1997,9.45754
hkg,1998,9.74375
hkg,1999,10.01995
hkg,2000,10.28816
hkg,2001,10.63332
hkg,2002,10.97329
hkg,2003,11.2916
hkg,2004,11.55561
hkg,2005,11.74703
hkg,2006,11.9772
hkg,2007,12.13283
hkg,2008,12.27313
hkg,2009,12.48665
hkg,2010,12.82642
hkg,2011,13.17369
hkg,2012,13.6406
hkg,2013,14.18726
hkg,2014,14.75153
hkg,2015,15.3023
hkg,2016,15.91058
hkg,2017,16.49144
hkg,2018,17.07836
hkg,2019,17.726
hkg,2020,18.46272
hnd,1960,3.00119
hnd,1961,3.00672
hnd,1962,3.00956
hnd,1963,3.00637
hnd,1964,2.99397
hnd,1965,2.97104
hnd,1966,2.98235
hnd,1967,2.98393
hnd,1968,2.97783
hnd,1969,2.96705
hnd,1970,2.95378
hnd,1971,2.96397
hnd,1972,2.97056
hnd,1973,2.9747
hnd,1974,2.97627
hnd,1975,2.97555
hnd,1976,2.99796
hnd,1977,3.01693
hnd,1978,3.02814
hnd,1979,3.02673
hnd,1980,3.01096
hnd,1981,3.00061
hnd,1982,2.98039
hnd,1983,2.95738
hnd,1984,2.94095
hnd,1985,2.93573
hnd,1986,2.95683
hnd,1987,2.98526
hnd,1988,3.01695
hnd,1989,3.04622
hnd,1990,3.07067
hnd,1991,3.09972
hnd,1992,3.1232
hnd,1993,3.14471
hnd,1994,3.16836
hnd,1995,3.19576
hnd,1996,3.22995
hnd,1997,3.26443
hnd,1998,3.29833
hnd,1999,3.33134
hnd,2000,3.36363
hnd,2001,3.38886
hnd,2002,3.41618
hnd,2003,3.44375
hnd,2004,3.46879
hnd,2005,3.49123
hnd,2006,3.51725
hnd,2007,3.53988
hnd,2008,3.56272
hnd,2009,3.59083
hnd,2010,3.62697
hnd,2011,3.66852
hnd,2012,3.7158
hnd,2013,3.7719
hnd,2014,3.83967
hnd,2015,3.92071
hnd,2016,4.0154
hnd,2017,4.11886
hnd,2018,4.22948
hnd,2019,4.34589
hnd,2020,4.46774
hrv,1960,5.59442
hrv,1961,5.73883
hrv,1962,5.90374
hrv,1963,6.08117
hrv,1964,6.2601
hrv,1965,6.43627
hrv,1966,6.69458
hrv,1967,6.93721
hrv,1968,7.16971
hrv,1969,7.40089
hrv,1970,7.63402
hrv,1971,7.96282
hrv,1972,8.28183
hrv,1973,8.57851
hrv,1974,8.83792
hrv,1975,9.05256
hrv,1976,9.24488
hrv,1977,9.40067
hrv,1978,9.50131
hrv,1979,9.5135
hrv,1980,9.42295
hrv,1981,9.24282
hrv,1982,8.96481
hrv,1983,8.64352
hrv,1984,8.34778
hrv,1985,8.11535
hrv,1986,8.10477
hrv,1987,8.13855
hrv,1988,8.21518
hrv,1989,8.33104
hrv,1990,8.48466
hrv,1991,8.83824
hrv,1992,9.21641
hrv,1993,9.61089
hrv,1994,10.00965
hrv,1995,10.40383
hrv,1996,10.86275
hrv,1997,11.28351
hrv,1998,11.66745
hrv,1999,12.02169
hrv,2000,12.34961
hrv,2001,12.75345
hrv,2002,13.15918
hrv,2003,13.52537
hrv,2004,13.78367
hrv,2005,13.90134
hrv,2006,14.04382
hrv,2007,14.0529
hrv,2008,14.00393
hrv,2009,14.00337
hrv,2010,14.10866
hrv,2011,14.37127
hrv,2012,14.6731
hrv,2013,14.97827
hrv,2014,15.26613
hrv,2015,15.55258
hrv,2016,15.97699
hrv,2017,16.44155
hrv,2018,16.91899
hrv,2019,17.37469
hrv,2020,17.78899
hti,1960,2.98012
hti,1961,3.02512
hti,1962,3.06824
hti,1963,3.11002
hti,1964,3.15271
hti,1965,3.19694
hti,1966,3.27166
hti,1967,3.34342
hti,1968,3.40999
hti,1969,3.46812
hti,1970,3.51648
hti,1971,3.58993
hti,1972,3.65182
hti,1973,3.70221
hti,1974,3.74166
hti,1975,3.76947
hti,1976,3.82835
hti,1977,3.87113
hti,1978,3.8992
hti,1979,3.91302
hti,1980,3.91321
hti,1981,3.93111
hti,1982,3.93472
hti,1983,3.92581
hti,1984,3.90749
hti,1985,3.88276
hti,1986,3.87645
hti,1987,3.86874
hti,1988,3.8564
hti,1989,3.83504
hti,1990,3.80398
hti,1991,3.80811
hti,1992,3.79725
hti,1993,3.7779
hti,1994,3.75724
hti,1995,3.73873
hti,1996,3.74994
hti,1997,3.75912
hti,1998,3.76664
hti,1999,3.7716
hti,2000,3.77405
hti,2001,3.80488
hti,2002,3.82912
hti,2003,3.84842
hti,2004,3.86506
hti,2005,3.88046
hti,2006,3.93249
hti,2007,3.98229
hti,2008,4.02415
hti,2009,4.04946
hti,2010,4.05551
hti,2011,4.08398
hti,2012,4.09498
hti,2013,4.10106
hti,2014,4.11822
hti,2015,4.15513
hti,2016,4.241
hti,2017,4.33996
hti,2018,4.44668
hti,2019,4.55343
hti,2020,4.65704
hun,1960,7.78391
hun,1961,7.98562
hun,1962,8.19652
hun,1963,8.41434
hun,1964,8.63516
hun,1965,8.85395
hun,1966,9.12184
hun,1967,9.35897
hun,1968,9.57066
hun,1969,9.76367
hun,1970,9.94246
hun,1971,10.13748
hun,1972,10.30922
hun,1973,10.46692
hun,1974,10.62212
hun,1975,10.77939
hun,1976,11.03219
hun,1977,11.27547
hun,1978,11.45222
hun,1979,11.48878
hun,1980,11.35618
hun,1981,11.1264
hun,1982,10.7535
hun,1983,10.32886
hun,1984,9.973
hun,1985,9.75119
hun,1986,9.92103
hun,1987,10.15871
hun,1988,10.41459
hun,1989,10.62688
hun,1990,10.76145
hun,1991,10.95189
hun,1992,11.08886
hun,1993,11.17937
hun,1994,11.22994
hun,1995,11.24848
hun,1996,11.43037
hun,1997,11.59026
hun,1998,11.71647
hun,1999,11.79215
hun,2000,11.80805
hun,2001,11.92133
hun,2002,11.96169
hun,2003,11.96054
hun,2004,11.95984
hun,2005,11.98325
hun,2006,12.06607
hun,2007,12.16453
hun,2008,12.25764
hun,2009,12.31746
hun,2010,12.33516
hun,2011,12.59674
hun,2012,12.82053
hun,2013,13.03922
hun,2014,13.29909
hun,2015,13.62128
hun,2016,14.12761
hun,2017,14.66605
hun,2018,15.19897
hun,2019,15.67903
hun,2020,16.08105
idn,1960,3.29737
idn,1961,3.26457
idn,1962,3.22098
idn,1963,3.16963
idn,1964,3.11415
idn,1965,3.05729
idn,1966,3.05146
idn,1967,3.03871
idn,1968,3.02311
idn,1969,3.00948
idn,1970,3.00006
idn,1971,3.03207
idn,1972,3.06216
idn,1973,3.08872
idn,1974,3.1098
idn,1975,3.12484
idn,1976,3.17121
idn,1977,3.2096
idn,1978,3.23789
idn,1979,3.25309
idn,1980,3.25484
idn,1981,3.27854
idn,1982,3.28952
idn,1983,3.29253
idn,1984,3.29296
idn,1985,3.29436
idn,1986,3.32435
idn,1987,3.35285
idn,1988,3.38164
idn,1989,3.41257
idn,1990,3.4471
idn,1991,3.51827
idn,1992,3.58585
idn,1993,3.6503
idn,1994,3.71227
idn,1995,3.77246
idn,1996,3.8555
idn,1997,3.93368
idn,1998,4.00861
idn,1999,4.08125
idn,2000,4.15156
idn,2001,4.21036
idn,2002,4.25154
idn,2003,4.27275
idn,2004,4.27383
idn,2005,4.25867
idn,2006,4.31557
idn,2007,4.35792
idn,2008,4.38826
idn,2009,4.40368
idn,2010,4.39862
idn,2011,4.46646
idn,2012,4.52049
idn,2013,4.57437
idn,2014,4.64489
idn,2015,4.74111
idn,2016,4.89634
idn,2017,5.07205
idn,2018,5.26467
idn,2019,5.46855
idn,2020,5.68154
ind,1960,2.90406
ind,1961,2.96282
ind,1962,3.0157
ind,1963,3.05797
ind,1964,3.08525
ind,1965,3.09616
ind,1966,3.14192
ind,1967,3.17322
ind,1968,3.19438
ind,1969,3.20959
ind,1970,3.221
ind,1971,3.2723
ind,1972,3.31651
ind,1973,3.35161
ind,1974,3.37568
ind,1975,3.38865
ind,1976,3.42844
ind,1977,3.45656
ind,1978,3.47483
ind,1979,3.48511
ind,1980,3.48892
ind,1981,3.52299
ind,1982,3.5456
ind,1983,3.55808
ind,1984,3.56276
ind,1985,3.56184
ind,1986,3.59214
ind,1987,3.61453
ind,1988,3.62919
ind,1989,3.6365
ind,1990,3.63783
ind,1991,3.68971
ind,1992,3.73251
ind,1993,3.76665
ind,1994,3.79309
ind,1995,3.81323
ind,1996,3.87435
ind,1997,3.92627
ind,1998,3.97066
ind,1999,4.00957
ind,2000,4.0449
ind,2001,4.11478
ind,2002,4.17933
ind,2003,4.23739
ind,2004,4.28729
ind,2005,4.32948
ind,2006,4.40155
ind,2007,4.46751
ind,2008,4.52871
ind,2009,4.58638
ind,2010,4.64293
ind,2011,4.73163
ind,2012,4.81736
ind,2013,4.90908
ind,2014,5.01789
ind,2015,5.14937
ind,2016,5.32812
ind,2017,5.51939
ind,2018,5.71791
ind,2019,5.91608
ind,2020,6.10967
irl,1960,10.59992
irl,1961,10.59389
irl,1962,10.57699
irl,1963,10.54262
irl,1964,10.48414
irl,1965,10.40016
irl,1966,10.39327
irl,1967,10.37487
irl,1968,10.3367
irl,1969,10.27
irl,1970,10.1715
irl,1971,10.09862
irl,1972,9.98237
irl,1973,9.84852
irl,1974,9.72888
irl,1975,9.63706
irl,1976,9.63424
irl,1977,9.64959
irl,1978,9.66114
irl,1979,9.63594
irl,1980,9.55991
irl,1981,9.5962
irl,1982,9.58037
irl,1983,9.53221
irl,1984,9.47714
irl,1985,9.427
irl,1986,9.48161
irl,1987,9.53911
irl,1988,9.5872
irl,1989,9.60384
irl,1990,9.57686
irl,1991,9.5478
irl,1992,9.47581
irl,1993,9.38238
irl,1994,9.29498
irl,1995,9.22663
irl,1996,9.17497
irl,1997,9.13711
irl,1998,9.11347
irl,1999,9.09968
irl,2000,9.09437
irl,2001,9.1162
irl,2002,9.14521
irl,2003,9.18289
irl,2004,9.22763
irl,2005,9.28001
irl,2006,9.41552
irl,2007,9.54769
irl,2008,9.68935
irl,2009,9.85989
irl,2010,10.06994
irl,2011,10.41562
irl,2012,10.79502
irl,2013,11.19789
irl,2014,11.60671
irl,2015,12.01197
irl,2016,12.38469
irl,2017,12.75586
irl,2018,13.12342
irl,2019,13.48425
irl,2020,13.83801
irn,1960,3.89614
irn,1961,3.79414
irn,1962,3.67089
irn,1963,3.53826
irn,1964,3.41072
irn,1965,3.29423
irn,1966,3.25769
irn,1967,3.22361
irn,1968,3.18677
irn,1969,3.14114
irn,1970,3.08508
irn,1971,3.08595
irn,1972,3.07647
irn,1973,3.05584
irn,1974,3.02313
irn,1975,2.97887
irn,1976,2.9726
irn,1977,2.95517
irn,1978,2.92719
irn,1979,2.88867
irn,1980,2.84164
irn,1981,2.84231
irn,1982,2.82952
irn,1983,2.81458
irn,1984,2.81497
irn,1985,2.84227
irn,1986,2.9227
irn,1987,3.01918
irn,1988,3.12239
irn,1989,3.22507
irn,1990,3.32961
irn,1991,3.43551
irn,1992,3.54607
irn,1993,3.66194
irn,1994,3.78272
irn,1995,3.9072
irn,1996,4.04747
irn,1997,4.18191
irn,1998,4.31076
irn,1999,4.43225
irn,2000,4.54359
irn,2001,4.6369
irn,2002,4.71961
irn,2003,4.79112
irn,2004,4.84775
irn,2005,4.88846
irn,2006,4.95771
irn,2007,5.02577
irn,2008,5.0972
irn,2009,5.17793
irn,2010,5.27029
irn,2011,5.41901
irn,2012,5.57528
irn,2013,5.74282
irn,2014,5.92934
irn,2015,6.14111
irn,2016,6.18918
irn,2017,6.25803
irn,2018,6.35133
irn,2019,6.47355
irn,2020,6.62716
irq,1960,2.82595
irq,1961,2.95677
irq,1962,3.05642
irq,1963,3.13616
irq,1964,3.2131
irq,1965,3.29404
irq,1966,3.37434
irq,1967,3.45171
irq,1968,3.52434
irq,1969,3.58921
irq,1970,3.64645
irq,1971,3.69887
irq,1972,3.74899
irq,1973,3.79118
irq,1974,3.81945
irq,1975,3.83217
irq,1976,3.85186
irq,1977,3.84913
irq,1978,3.83182
irq,1979,3.80888
irq,1980,3.7844
irq,1981,3.79574
irq,1982,3.80198
irq,1983,3.8001
irq,1984,3.78429
irq,1985,3.75265
irq,1986,3.73826
irq,1987,3.70633
irq,1988,3.66076
irq,1989,3.60637
irq,1990,3.54622
irq,1991,3.49747
irq,1992,3.44525
irq,1993,3.39145
irq,1994,3.33818
irq,1995,3.28721
irq,1996,3.259
irq,1997,3.22979
irq,1998,3.20033
irq,1999,3.17157
irq,2000,3.1445
irq,2001,3.12606
irq,2002,3.10355
irq,2003,3.07952
irq,2004,3.0573
irq,2005,3.03882
irq,2006,3.04732
irq,2007,3.05451
irq,2008,3.05282
irq,2009,3.03056
irq,2010,2.983
irq,2011,2.93771
irq,2012,2.87408
irq,2013,2.81182
irq,2014,2.77559
irq,2015,2.77591
irq,2016,2.81611
irq,2017,2.88178
irq,2018,2.95401
irq,2019,3.00759
irq,2020,3.0314
isl,1960,7.21733
isl,1961,7.30511
isl,1962,7.38852
isl,1963,7.4691
isl,1964,7.54707
isl,1965,7.63533
isl,1966,7.71346
isl,1967,7.78543
isl,1968,7.85866
isl,1969,7.92546
isl,1970,7.97929
isl,1971,8.05834
isl,1972,8.11756
isl,1973,8.15848
isl,1974,8.20077
isl,1975,8.24348
isl,1976,8.34337
isl,1977,8.44919
isl,1978,8.55857
isl,1979,8.66576
isl,1980,8.75955
isl,1981,8.81938
isl,1982,8.86384
isl,1983,8.89553
isl,1984,8.93435
isl,1985,8.98697
isl,1986,9.07189
isl,1987,9.17461
isl,1988,9.27502
isl,1989,9.38025
isl,1990,9.47781
isl,1991,9.61306
isl,1992,9.73901
isl,1993,9.8563
isl,1994,9.96955
isl,1995,10.08366
isl,1996,10.16017
isl,1997,10.24701
isl,1998,10.33587
isl,1999,10.40359
isl,2000,10.44257
isl,2001,10.51494
isl,2002,10.55046
isl,2003,10.57403
isl,2004,10.61278
isl,2005,10.67773
isl,2006,10.67502
isl,2007,10.68604
isl,2008,10.72321
isl,2009,10.80286
isl,2010,10.93988
isl,2011,11.233
isl,2012,11.59156
isl,2013,12.00333
isl,2014,12.43113
isl,2015,12.86658
isl,2016,13.2582
isl,2017,13.64441
isl,2018,14.02982
isl,2019,14.43694
isl,2020,14.87938
isr,1960,4.32435
isr,1961,4.47098
isr,1962,4.63202
isr,1963,4.81028
isr,1964,5.00761
isr,1965,5.22405
isr,1966,5.41239
isr,1967,5.6033
isr,1968,5.80357
isr,1969,6.01554
isr,1970,6.23911
isr,1971,6.4798
isr,1972,6.71532
isr,1973,6.94572
isr,1974,7.17602
isr,1975,7.40769
isr,1976,7.59463
isr,1977,7.78981
isr,1978,7.97393
isr,1979,8.11767
isr,1980,8.21041
isr,1981,8.21659
isr,1982,8.16535
isr,1983,8.08765
isr,1984,8.02282
isr,1985,7.9901
isr,1986,8.01437
isr,1987,8.05646
isr,1988,8.10391
isr,1989,8.13749
isr,1990,8.14841
isr,1991,8.19179
isr,1992,8.24165
isr,1993,8.30344
isr,1994,8.38591
isr,1995,8.49506
isr,1996,8.52676
isr,1997,8.56367
isr,1998,8.60308
isr,1999,8.64352
isr,2000,8.68669
isr,2001,8.68446
isr,2002,8.6856
isr,2003,8.68726
isr,2004,8.68275
isr,2005,8.67183
isr,2006,8.70202
isr,2007,8.72921
isr,2008,8.7806
isr,2009,8.89179
isr,2010,9.08091
isr,2011,9.20522
isr,2012,9.36947
isr,2013,9.56355
isr,2014,9.76969
isr,2015,9.9756
isr,2016,10.22464
isr,2017,10.47873
isr,2018,10.72602
isr,2019,10.95172
isr,2020,11.1503
ita,1960,8.35895
ita,1961,8.43411
ita,1962,8.5047
ita,1963,8.57485
ita,1964,8.64806
ita,1965,8.73013
ita,1966,8.87023
ita,1967,9.01883
ita,1968,9.17774
ita,1969,9.34656
ita,1970,9.52416
ita,1971,9.72079
ita,1972,9.89457
ita,1973,10.05618
ita,1974,10.22233
ita,1975,10.40104
ita,1976,10.63158
ita,1977,10.88008
ita,1978,11.10672
ita,1979,11.24733
ita,1980,11.27079
ita,1981,11.27659
ita,1982,11.16541
ita,1983,11.00759
ita,1984,10.90094
ita,1985,10.89843
ita,1986,11.10441
ita,1987,11.38842
ita,1988,11.71781
ita,1989,12.04364
ita,1990,12.33961
ita,1991,12.68012
ita,1992,13
ita,1993,13.30193
ita,1994,13.59135
ita,1995,13.87295
ita,1996,14.20237
ita,1997,14.51278
ita,1998,14.81522
ita,1999,15.12322
ita,2000,15.4435
ita,2001,15.76252
ita,2002,16.08813
ita,2003,16.40216
ita,2004,16.67771
ita,2005,16.90357
ita,2006,17.12439
ita,2007,17.28732
ita,2008,17.42495
ita,2009,17.58897
ita,2010,17.81267
ita,2011,18.08349
ita,2012,18.4104
ita,2013,18.76657
ita,2014,19.11199
ita,2015,19.42747
ita,2016,19.73949
ita,2017,20.02431
ita,2018,20.29291
ita,2019,20.56535
ita,2020,20.85836
jam,1960,3.60613
jam,1961,3.80745
jam,1962,4.04313
jam,1963,4.2889
jam,1964,4.53256
jam,1965,4.78419
jam,1966,4.84773
jam,1967,4.90986
jam,1968,4.97294
jam,1969,5.03906
jam,1970,5.10804
jam,1971,5.18101
jam,1972,5.24709
jam,1973,5.305
jam,1974,5.3532
jam,1975,5.38977
jam,1976,5.58454
jam,1977,5.77428
jam,1978,5.959
jam,1979,6.13327
jam,1980,6.29067
jam,1981,6.36229
jam,1982,6.40803
jam,1983,6.43747
jam,1984,6.46135
jam,1985,6.48518
jam,1986,6.49771
jam,1987,6.52861
jam,1988,6.57501
jam,1989,6.62969
jam,1990,6.68787
jam,1991,6.73524
jam,1992,6.77954
jam,1993,6.82236
jam,1994,6.86549
jam,1995,6.90903
jam,1996,7.00567
jam,1997,7.10052
jam,1998,7.19409
jam,1999,7.28563
jam,2000,7.37528
jam,2001,7.37103
jam,2002,7.37094
jam,2003,7.38266
jam,2004,7.41071
jam,2005,7.45517
jam,2006,7.5076
jam,2007,7.55852
jam,2008,7.61035
jam,2009,7.67066
jam,2010,7.75099
jam,2011,7.83064
jam,2012,7.91967
jam,2013,8.01353
jam,2014,8.10744
jam,2015,8.19962
jam,2016,8.32402
jam,2017,8.45213
jam,2018,8.58518
jam,2019,8.72558
jam,2020,8.87571
jor,1960,4.13905
jor,1961,4.03981
jor,1962,3.9356
jor,1963,3.83291
jor,1964,3.72755
jor,1965,3.61761
jor,1966,3.46278
jor,1967,3.33687
jor,1968,3.2367
jor,1969,3.16235
jor,1970,3.11289
jor,1971,3.0677
jor,1972,3.01686
jor,1973,2.96461
jor,1974,2.91189
jor,1975,2.86173
jor,1976,2.89272
jor,1977,2.92964
jor,1978,2.9673
jor,1979,3.00135
jor,1980,3.02921
jor,1981,3.15909
jor,1982,3.27208
jor,1983,3.36718
jor,1984,3.45354
jor,1985,3.5398
jor,1986,3.41884
jor,1987,3.31713
jor,1988,3.22592
jor,1989,3.13772
jor,1990,3.05182
jor,1991,2.95423
jor,1992,2.86525
jor,1993,2.79411
jor,1994,2.74868
jor,1995,2.73242
jor,1996,2.76754
jor,1997,2.80375
jor,1998,2.84139
jor,1999,2.88164
jor,2000,2.92569
jor,2001,2.99565
jor,2002,3.06792
jor,2003,3.13933
jor,2004,3.20492
jor,2005,3.26034
jor,2006,3.30076
jor,2007,3.33877
jor,2008,3.3741
jor,2009,3.4066
jor,2010,3.43701
jor,2011,3.43932
jor,2012,3.44565
jor,2013,3.45835
jor,2014,3.48041
jor,2015,3.51565
jor,2016,3.52908
jor,2017,3.54601
jor,2018,3.56944
jor,2019,3.60081
jor,2020,3.64194
jpn,1960,4.95062
jpn,1961,5.06702
jpn,1962,5.17786
jpn,1963,5.28498
jpn,1964,5.38862
jpn,1965,5.48948
jpn,1966,5.62597
jpn,1967,5.76032
jpn,1968,5.88906
jpn,1969,6.00736
jpn,1970,6.114
jpn,1971,6.26237
jpn,1972,6.39185
jpn,1973,6.51056
jpn,1974,6.63151
jpn,1975,6.76275
jpn,1976,6.93515
jpn,1977,7.126
jpn,1978,7.32291
jpn,1979,7.5039
jpn,1980,7.659
jpn,1981,7.83957
jpn,1982,7.98732
jpn,1983,8.1201
jpn,1984,8.26226
jpn,1985,8.42766
jpn,1986,8.6233
jpn,1987,8.83734
jpn,1988,9.08166
jpn,1989,9.36927
jpn,1990,9.70838
jpn,1991,10.09169
jpn,1992,10.51652
jpn,1993,10.9706
jpn,1994,11.43787
jpn,1995,11.90856
jpn,1996,12.4072
jpn,1997,12.90367
jpn,1998,13.39762
jpn,1999,13.88869
jpn,2000,14.37822
jpn,2001,14.8724
jpn,2002,15.36638
jpn,2003,15.8637
jpn,2004,16.36669
jpn,2005,16.879
jpn,2006,17.38106
jpn,2007,17.87287
jpn,2008,18.3791
jpn,2009,18.93712
jpn,2010,19.56675
jpn,2011,20.22165
jpn,2012,20.93324
jpn,2013,21.66702
jpn,2014,22.36973
jpn,2015,23.0099
jpn,2016,23.58731
jpn,2017,24.10718
jpn,2018,24.5723
jpn,2019,24.98874
jpn,2020,25.3633
kaz,1960,5.14062
kaz,1961,4.98043
kaz,1962,4.80724
kaz,1963,4.63169
kaz,1964,4.46395
kaz,1965,4.31001
kaz,1966,4.23247
kaz,1967,4.15763
kaz,1968,4.08349
kaz,1969,4.00517
kaz,1970,3.92005
kaz,1971,3.95465
kaz,1972,3.96211
kaz,1973,3.95026
kaz,1974,3.93346
kaz,1975,3.91947
kaz,1976,3.97765
kaz,1977,4.0385
kaz,1978,4.08201
kaz,1979,4.08063
kaz,1980,4.02428
kaz,1981,3.97303
kaz,1982,3.88663
kaz,1983,3.77933
kaz,1984,3.66851
kaz,1985,3.56503
kaz,1986,3.52759
kaz,1987,3.48614
kaz,1988,3.46545
kaz,1989,3.49964
kaz,1990,3.60321
kaz,1991,3.84294
kaz,1992,4.14725
kaz,1993,4.46713
kaz,1994,4.73145
kaz,1995,4.90169
kaz,1996,4.99088
kaz,1997,4.96257
kaz,1998,4.87693
kaz,1999,4.81953
kaz,2000,4.82642
kaz,2001,5.06706
kaz,2002,5.35103
kaz,2003,5.5929
kaz,2004,5.70032
kaz,2005,5.6478
kaz,2006,5.61013
kaz,2007,5.48125
kaz,2008,5.30826
kaz,2009,5.14443
kaz,2010,5.01077
kaz,2011,5.01458
kaz,2012,5.01025
kaz,2013,4.98665
kaz,2014,4.95464
kaz,2015,4.93937
kaz,2016,5.06405
kaz,2017,5.22578
kaz,2018,5.40949
kaz,2019,5.59568
kaz,2020,5.77602
ken,1960,3.32513
ken,1961,3.32831
ken,1962,3.32237
ken,1963,3.30872
ken,1964,3.28776
ken,1965,3.25998
ken,1966,3.24631
ken,1967,3.2243
ken,1968,3.19628
ken,1969,3.1639
ken,1970,3.12857
ken,1971,3.11361
ken,1972,3.09208
ken,1973,3.06372
ken,1974,3.02826
ken,1975,2.98624
ken,1976,2.95842
ken,1977,2.9245
ken,1978,2.88485
ken,1979,2.83921
ken,1980,2.7884
ken,1981,2.75318
ken,1982,2.71181
ken,1983,2.66689
ken,1984,2.62132
