geo,time,ne_imp_gnfs_cd
mex,2013,413674331349.828
mex,2014,434748776076.73499
mex,2015,428484066051.24799
mex,2016,420827462668.974
mex,2017,457355480675.24402
mex,2018,504876988510.88397
mex,2019,495925186465.66602
mex,2020,408325621811.81799
mhl,1995,101649300
mhl,1996,99765100
mhl,1997,89733700
mhl,1998,97720200
mhl,1999,97132900
mhl,2000,116285000
mhl,2001,114186200
mhl,2002,98956900
mhl,2003,113832200
mhl,2004,111650000
mhl,2005,127259900
mhl,2006,125358700
mhl,2007,133234000
mhl,2008,135985600
mhl,2009,152343400
mhl,2010,177816700
mhl,2011,174721700
mhl,2012,182491200
mhl,2013,200328200
mhl,2014,181217100
mhl,2015,168548700
mhl,2016,155988000
mhl,2017,178991200
mhl,2018,190310800
mhl,2019,265544900
mhl,2020,169836100
mkd,1990,1603480565.37102
mkd,1991,1214969387.7551
mkd,1992,1235972107.64093
mkd,1993,1394808318.96552
mkd,1994,1638251446.95723
mkd,1995,1913874208.72292
mkd,1996,1699828168.80976
mkd,1997,1891667583.26917
mkd,1998,2007924835.25119
mkd,1999,1915703896.88903
mkd,2000,1781290636.82119
mkd,2001,1568409000.38361
mkd,2002,1817612486.7521
mkd,2003,2147331758.78046
mkd,2004,2850845680.7239
mkd,2005,3193976913.25935
mkd,2006,3757217971.46827
mkd,2007,5166645055.42167
mkd,2008,6772738889.40639
mkd,2009,5111835213.12635
mkd,2010,5464748071.43748
mkd,2011,6933562133.17417
mkd,2012,6513782540.51447
mkd,2013,6648647600.08018
mkd,2014,7371282875.11494
mkd,2015,6537953908.28833
mkd,2016,6992770721.15152
mkd,2017,7800916482.97372
mkd,2018,9238357152.864
mkd,2019,9602017937.21973
mkd,2020,8697702251.2065
mli,1967,65853415.57693
mli,1968,62205958.68474
mli,1969,64625177.81541
mli,1970,65484073.08022
mli,1971,79896428.81138
mli,1972,95227665.54139
mli,1973,128763530.48959
mli,1974,220186807.73579
mli,1975,243102500.12948
mli,1976,197530459.23737
mli,1977,205552195.80617
mli,1978,364714604.40432
mli,1979,434370562.27482
mli,1980,514246497.53881
mli,1981,443270893.90203
mli,1982,395231429.35394
mli,1983,416354048.07516
mli,1984,454689216.40425
mli,1985,594724649.20091
mli,1986,647474805.80982
mli,1987,637525786.91688
mli,1988,699429242.9075
mli,1989,632839095.9531
mli,1990,829545287.59274
mli,1991,851437382.58126
mli,1992,958837734.70853
mli,1993,856542590.76141
mli,1994,770112678.31412
mli,1995,992799154.56276
mli,1996,934864183.36428
mli,1997,895731149.45089
mli,1998,844698703.27994
mli,1999,1024496726.07926
mli,2000,975628379.21178
mli,2001,1175359351.99345
mli,2002,1162352497.7296
mli,2003,1548980669.94309
mli,2004,1725414343.68718
mli,2005,1945249023.25229
mli,2006,2247705912.75386
mli,2007,2650680066.02177
mli,2008,3771239910.3139
mli,2009,2947428182.61073
mli,2010,3757042067.78453
mli,2011,4052835382.42872
mli,2012,3889909888.4883
mli,2013,5280804033.85627
mli,2014,5470631016.49333
mli,2015,5188953466.24568
mli,2016,5655356614.9223
mli,2017,5509277685.07623
mli,2018,6081053710.84344
mli,2019,6558444866.71184
mli,2020,6222141653.89707
mlt,1970,178912116.21677
mlt,1971,182399240.7466
mlt,1972,199083145.81458
mlt,1973,262352694.68048
mlt,1974,380157924.04499
mlt,1975,409750864.66585
mlt,1976,456620115.11663
mlt,1977,565700620.10776
mlt,1978,639163194.83124
mlt,1979,847294011.97605
mlt,1980,1080289709.17226
mlt,1981,1001867673.1794
mlt,1982,945154375
mlt,1983,858687779.21175
mlt,1984,842635347.79775
mlt,1985,884790812.59151
mlt,1986,1059441664.84597
mlt,1987,1374164264.41352
mlt,1988,1613825872.58337
mlt,1989,1747152500.61592
mlt,1990,2258063352.69485
mlt,1991,2416347144.75432
mlt,1992,2680610176.33598
mlt,1993,2549153958.45031
mlt,1994,2870834261.04737
mlt,1995,4907712913.42412
mlt,1996,4735773939.97141
mlt,1997,4404964297.63096
mlt,1998,4649789590.00995
mlt,1999,4800827163.1511
mlt,2000,5224306682.34372
mlt,2001,4613063245.25422
mlt,2002,4940016137.01614
mlt,2003,6013495732.33185
mlt,2004,6678629795.715
mlt,2005,7315905733.11777
mlt,2006,8841301718.7304
mlt,2007,10546509444.2924
mlt,2008,13664973048.191
mlt,2009,12864369686.0239
mlt,2010,13634313933.4482
mlt,2011,15337162165.9243
mlt,2012,15097614287.5498
mlt,2013,15654042635.1441
mlt,2014,16024377706.9217
mlt,2015,16066164872.9613
mlt,2016,16311692799.4039
mlt,2017,17623143992.5429
mlt,2018,18793139156.1372
mlt,2019,19526071804.1959
mlt,2020,19183144907.9029
mmr,2010,3090663620.03125
mmr,2011,3802816127.52792
mmr,2012,3363382486.55111
mmr,2013,9185765434.02115
mmr,2014,13065387529.8082
mmr,2015,15435576036.426
mmr,2016,18654189583.5046
mmr,2017,21555679809.0577
mmr,2018,22889095736.4924
mmr,2019,20814898594.8396
mmr,2020,20878697016.99829
mne,2000,503076567.83966
mne,2001,718955758.55275
mne,2002,769183114.55284
mne,2003,802404161.48366
mne,2004,1204292277.12938
mne,2005,1378592214.89864
mne,2006,2107656504.83001
mne,2007,3155958116.61648
mne,2008,4219318880.91402
mne,2009,2707481244.79022
mne,2010,2599170091.47554
mne,2011,2922579342.98441
mne,2012,2783478093.28023
mne,2013,2742331386.08603
mne,2014,2752019371.10256
mne,2015,2454886325.82899
mne,2016,2758861725.66372
mne,2017,3124750957.85441
mne,2018,3673166902.73843
mne,2019,3602624272.27944
mne,2020,2910060398.8604
mng,1981,1640949933.33333
mng,1982,1645216266.66667
mng,1983,1701452966.66667
mng,1984,1365680775
mng,1985,1491340800
mng,1986,2357290000
mng,1987,2182762166.66667
mng,1988,2115665933.33333
mng,1989,1927175666.66667
mng,1990,1033205140
mng,1991,1963530568.42105
mng,1992,479118638.49765
mng,1993,541030589.94263
mng,1994,504816597.20876
mng,1995,603552981.87735
mng,1996,571254552.40033
mng,1997,558878338.71315
mng,1998,669128488.0635
mng,1999,656469894.83965
mng,2000,771837167.20656
mng,2001,830538468.02056
mng,2002,946734020.52273
mng,2003,1083962181.86893
mng,2004,1405234670.28888
mng,2005,1605232631.21152
mng,2006,1826066273.67383
mng,2007,2467564065.06216
mng,2008,3777731776.3995
mng,2009,2637353047.33985
mng,2010,4074354772.60398
mng,2011,7749643979.15854
mng,2012,8115246246.99834
mng,2013,7728160165.09972
mng,2014,6978077038.57121
mng,2015,5283520131.61183
mng,2016,5611141929.07142
mng,2017,6517243587.65218
mng,2018,8986286380.20362
mng,2019,9259602719.67239
mng,2020,7345876643.06749
mnp,2002,782000000
mnp,2003,774000000
mnp,2004,937000000
mnp,2005,835000000
mnp,2006,752000000
mnp,2007,579000000
mnp,2008,459000000
mnp,2009,360000000
mnp,2010,405000000
mnp,2011,449000000
mnp,2012,478000000
mnp,2013,525000000
mnp,2014,560000000
mnp,2015,635000000
mnp,2016,998000000
mnp,2017,969000000
mnp,2018,757000000
mnp,2019,733000000
moz,1991,1428030115.02266
moz,1992,1254805650.48081
moz,1993,1217541944.14331
moz,1994,1290904994.53516
moz,1995,1455753931.05282
moz,1996,1417509204.24662
moz,1997,1430389505.87338
moz,1998,1463494879.82753
moz,1999,2082391769.92744
moz,2000,1974506199.43259
moz,2001,1626708021.79331
moz,2002,2803402255.25805
moz,2003,2837928160.85913
moz,2004,3277544317.64336
moz,2005,3545588985.73349
moz,2006,3386772294.5734
moz,2007,3720731767.82003
moz,2008,4497238607.27719
moz,2009,4490131839.53951
moz,2010,4685800371.61257
moz,2011,7209774181.56298
moz,2012,11934070792.655
moz,2013,12969495849.4026
moz,2014,14204957327.4391
moz,2015,10022079582.3173
moz,2016,8605759376.55615
moz,2017,8082116478.43886
moz,2018,12223221509.4083
moz,2019,11550522165.5746
mrt,1961,29741422.17115
mrt,1962,35270349.64207
mrt,1963,34317095.88732
mrt,1964,35079696.41006
mrt,1965,38130106.7712
mrt,1966,38756006.8673
mrt,1967,45475873.74623
mrt,1968,47194765.25962
mrt,1969,47902196.00899
mrt,1970,53340246.37192
mrt,1971,57029536.21571
mrt,1972,133106293.08838
mrt,1973,157860184.5225
mrt,1974,251014387.77968
mrt,1975,293407142.04551
mrt,1976,416963064.38152
mrt,1977,406019300.44098
mrt,1978,360360615.58887
mrt,1979,393063712.6239
mrt,1980,482428137.49337
mrt,1981,572218708.15452
mrt,1982,648640125.46978
mrt,1983,614031974.1392
mrt,1984,542696846.01274
mrt,1985,563391027.81962
mrt,1986,650009596.78025
mrt,1987,618370589.54698
mrt,1988,615942100.46586
mrt,1989,568480362.73512
mrt,1990,632068929.20512
mrt,1991,603326373.46545
mrt,1992,431905213.3246
mrt,1993,382685504.03126
mrt,1994,544298175.19725
mrt,1995,667899821.21941
mrt,1996,667181217.29752
mrt,1997,608287910.01824
mrt,1998,547348208.79051
mrt,1999,525232356.78761
mrt,2000,594774697.28741
mrt,2001,613989993.31062
mrt,2002,568870596.41789
mrt,2003,742377025.43436
mrt,2004,1227308582.04596
mrt,2005,1805119194.27711
mrt,2006,1584465517.49814
mrt,2007,1979301430.46634
mrt,2008,2734287179.42259
mrt,2009,2110386875.58601
mrt,2010,2683929701.26208
mrt,2011,3267489499.07156
mrt,2012,4206931498.2132
mrt,2013,4106327661.78222
mrt,2014,3574551160.294
mrt,2015,2907774615.61206
mrt,2016,2510107244.92084
mrt,2017,3012622905.02793
mrt,2018,3524615510.13084
mrt,2019,3944908590.16429
mrt,2020,4058549629.03226
mus,1976,405896879.44324
mus,1977,489609976.84379
mus,1978,564145830.96718
mus,1979,659152518.1909
mus,1980,695183686.21735
mus,1981,630448162.03211
mus,1982,538882501.72453
mus,1983,512463480.89047
mus,1984,541292580.59607
mus,1985,596406022.34094
mus,1986,787664112.16064
mus,1987,1175707785.24949
mus,1988,1487456930.87359
mus,1989,1560741780.22007
mus,1990,1914623069.93642
mus,1991,1886943132.9581
mus,1992,2016680374.2161
mus,1993,2097744786.9447
mus,1994,2329179751.00777
mus,1995,2467920144.02144
mus,1996,2842083563.16267
mus,1997,2778038969.85843
mus,1998,2773468596.69816
mus,1999,2905446719.97713
mus,2000,2854805406.55858
mus,2001,2850840905.89201
mus,2002,2818319871.83766
mus,2003,3147411429.49304
mus,2004,3627943342.36413
mus,2005,4167180857.19516
mus,2006,4823089368.33175
mus,2007,5298319904.70625
mus,2008,6435675926.44661
mus,2009,5180852195.57069
mus,2010,6224223957.58891
mus,2011,7497875008.70898
mus,2012,7667254575.70715
mus,2013,7466076465.56835
mus,2014,7591504036.36649
mus,2015,6681832574.08712
mus,2016,6573143247.82862
mus,2017,7281200879.31464
mus,2018,7661193361.30888
mus,2019,7538246860.33236
mus,2020,5317521837.80679
mys,1960,752319351.88815
mys,1961,790866326.93061
mys,1962,863386907.09526
mys,1963,1104142166.47067
mys,1964,1132562393.83248
mys,1965,1194956226.31648
mys,1966,1212269698.15759
mys,1967,1228603162.15863
mys,1968,1322357245.52463
mys,1969,1356657519.92683
mys,1970,1596759440.74219
mys,1971,1656455787.43898
mys,1972,1884309831.18173
mys,1973,2747104326.11632
mys,1974,4565244485.06502
mys,1975,4193454363.75749
mys,1976,4571923197.98552
mys,1977,5601917685.77581
mys,1978,7114421416.23489
mys,1979,10000000000
mys,1980,13478800128.6233
mys,1981,14633479449.6767
mys,1982,15971568039.7362
mys,1983,17142549433.5071
mys,1984,17773084144.0519
mys,1985,15530004027.3862
mys,1986,13923065003.4865
mys,1987,15777107477.3774
mys,1988,19825874446.31129
mys,1989,25372858830.4784
mys,1990,31883248918.6292
mys,1991,40044733779.4588
mys,1992,44155181214.9056
mys,1993,52860417233.2077
mys,1994,67592211553.1169
mys,1995,86952551834.13078
mys,1996,90962318149.2964
mys,1997,92380580594.79027
mys,1998,67655931512.4338
mys,1999,76187894736.8421
mys,2000,94349736842.1053
mys,2001,86253947368.42108
mys,2002,91820789473.68419
mys,2003,96153421052.63161
mys,2004,118513157894.737
mys,2005,130552401573.76401
mys,2006,147059320647.729
mys,2007,167026413777.05399
mys,2008,178116194016.42801
mys,2009,143890480919.27899
mys,2010,181098692993.07697
mys,2011,207619607843.13696
mys,2012,215525123025.12296
mys,2013,216892951220.28601
mys,2014,218113294020.59296
mys,2015,186603057995.13501
mys,2016,181125473085.35999
mys,2017,201498351316.15701
mys,2018,221904133974.375
mys,2019,210891490645.74496
mys,2020,185324372546.68701
nam,1980,1363031565.28715
nam,1981,1525146767.89401
nam,1982,1290910699.2248
nam,1983,1209641707.73676
nam,1984,1005754276.29688
nam,1985,645140291.82575
nam,1986,835627384.59534
nam,1987,1181733108.71132
nam,1988,1116643361.73756
nam,1989,1179087022.88526
nam,1990,1400517910.21258
nam,1991,1494475428.24032
nam,1992,1679052945.30154
nam,1993,1609097958.80895
nam,1994,1664155429.76231
nam,1995,1944374651.92578
nam,1996,2040064266.27591
nam,1997,2085584375
nam,1998,1966006276.79395
nam,1999,1921498060.39774
nam,2000,1741324894.08917
nam,2001,1690735050.87581
nam,2002,1615858491.37154
nam,2003,2587532010.52256
nam,2004,2780114571.88414
nam,2005,2919059086.41859
nam,2006,3318108791.06264
nam,2007,4872709642.20912
nam,2008,5680164414.60548
nam,2009,6453833270.75609
nam,2010,6834854617.13709
nam,2011,7094428000
nam,2012,7845428799.82426
nam,2013,7252812627.56279
nam,2014,7966507032.25152
nam,2015,7012869677.60967
nam,2016,6321336438.05069
nam,2017,6137946260.80421
nam,2018,6270667210.72397
nam,2019,5877810754.13195
nam,2020,4569568658.77436
ncl,1990,878027224.17136
ncl,1991,865613979.36857
ncl,1992,926327063.63287
ncl,1993,854160932.067
ncl,1994,864876803.74257
ncl,1995,957466023.40585
ncl,1996,1000834232.92343
ncl,1997,928755654.30652
ncl,1998,1280786336.03044
ncl,1999,1384711060.4155
ncl,2000,1285447836.38548
ncl,2001,1301799210.14058
ncl,2002,1424099925.89054
ncl,2003,2028849725.36076
ncl,2004,2156845273.55134
ncl,2005,2523097094.77642
ncl,2006,3079718849.16345
ncl,2007,3950411266.66848
ncl,2008,4476071363.23859
ncl,2009,3540660783.04389
ncl,2010,4491985782.90746
ncl,2011,4839684696.16207
ncl,2012,4442712894.82524
ncl,2013,4380245183.98872
ncl,2014,4293535803.82725
ncl,2015,3668090524.52101
ncl,2016,3382003236.78505
ncl,2017,3478834532.06152
ner,1960,33289006.80906
ner,1961,47147122.58537
ner,1962,68848135.9629
ner,1963,60518929.75327
ner,1964,82169184.48238
ner,1965,94378540.19144
ner,1966,112969634.28612
ner,1967,95676923.53971
ner,1968,91775237.74593
ner,1969,103099466.61148
ner,1970,117639416.4899
ner,1971,108204855.16049
ner,1972,152229794.2765
ner,1973,224624663.28561
ner,1974,297302465.21983
ner,1975,325027641.3599
ner,1976,365532137.40921
ner,1977,378778429.39404
ner,1978,493782806.03343
ner,1979,777716026.9573
ner,1980,956401810.6812
ner,1981,785895661.71018
ner,1982,728308200.42099
ner,1983,485292358.80399
ner,1984,394102976.3361
ner,1985,473096840.82598
ner,1986,393993287.43749
ner,1987,562306361.35499
ner,1988,537903250.7163
ner,1989,507802706.07379
ner,1990,721723851.19193
ner,1991,601899492.71003
ner,1992,573119378.83984
ner,1993,463691179.55549
ner,1994,397330930.37577
ner,1995,466021728.20748
ner,1996,511065924.03828
ner,1997,449737471.24656
ner,1998,556418337.90489
ner,1999,475063662.38795
ner,2000,456714089.39353
ner,2001,478916031.54953
ner,2002,526267876.26356
ner,2003,682501766.69183
ner,2004,853828914.66194
ner,2005,1049204716.32126
ner,2006,1077835772.21331
ner,2007,1285931182.86489
ner,2008,1936107115.69507
ner,2009,2539015006.37687
ner,2010,2807709620.74543
ner,2011,3066746511.28937
ner,2012,2732427354.24085
ner,2013,2997542893.13051
ner,2014,3236694384.06278
ner,2015,2949615171.68892
ner,2016,2527419585.6401
ner,2017,2937755031.67362
ner,2018,3368529569.09441
ner,2019,3396076033.73209
ner,2020,3557474962.38616
nga,1960,710187876.24248
nga,1961,728148397.03206
nga,1962,665719165.61669
nga,1963,699267534.64931
nga,1964,855867282.65435
nga,1965,940921181.57637
nga,1966,930981380.37239
nga,1967,905921881.56237
nga,1968,818423631.52737
nga,1969,1023659526.80946
nga,1970,1406831863.36273
nga,1971,1251415929.20354
nga,1972,1447830923.24805
nga,1973,2327475247.52475
nga,1974,3619771863.11787
nga,1975,6342372881.35593
nga,1976,8685913705.58376
nga,1977,8116201716.7382
nga,1978,8679837892.60385
nga,1979,9008810572.68722
nga,1980,12324265006.3857
nga,1981,15759426922.1602
nga,1982,10116817452.9089
nga,1983,4380360108.27763
nga,1984,2226400163.97237
nga,1985,2430039655.35086
nga,1986,2130169417.14669
nga,1987,3501733649.72564
nga,1988,2865442922.94523
nga,1989,3930284156.33883
nga,1990,5376543934.00607
nga,1991,6274750928.16116
nga,1992,6812037765.21106
nga,1993,3789068116.99779
nga,1994,3217518984.31523
nga,1995,6773530071.0631
nga,1996,8801910405
nga,1997,12422516649.0017
nga,1998,11540302687.5
nga,1999,7791764870.6222
nga,2000,9009124610.97787
nga,2001,15864368093.3334
nga,2002,16020476815.0462
nga,2003,23692877634.9921
nga,2004,15878147174.3122
nga,2005,21181013076.4361
nga,2006,30812594225.3386
nga,2007,49889888791.7392
nga,2008,51351763015.3526
nga,2009,51415216515.3208
nga,2010,63833765571.9064
nga,2011,87725735815.54259
nga,2012,59150427329.2911
nga,2013,66124760943.7166
nga,2014,68061578476.2175
nga,2015,51924105525.48689
nga,2016,46552592495.5334
nga,2017,49508493476.7175
nga,2018,69551804540.6154
nga,2019,88741069129.2308
nga,2020,71632200158.9584
nic,1960,58580562.47619
nic,1961,59056821.33333
nic,1962,76678615.2381
nic,1963,88585217.80952
nic,1964,104301947.90476
nic,1965,183599995.71429
nic,1966,206999991.64286
nic,1967,230300000.71429
nic,1968,211499993.28571
nic,1969,203299990.71429
nic,1970,226700007.92857
nic,1971,235900006.14286
nic,1972,261099998.42857
nic,1973,413400019.92857
nic,1974,648014290
nic,1975,587499993.21429
nic,1976,588399980.78571
nic,1977,838299989.71429
nic,1978,669400010.78571
nic,1979,429821045.78947
nic,1980,947294737.15789
nic,1981,1022920012.5
nic,1982,642304368.65217
nic,1983,822800000.5
nic,1984,914599977.68965
nic,1985,585776761.52326
nic,1986,601139763.33444
nic,1987,529941122.87286
nic,1988,1533033310.82482
nic,1989,660512085.603
nic,1990,467806451.6129
nic,1991,781711340.20619
nic,1992,954960000
nic,1993,840604575.1634
nic,1994,1002161964.28571
nic,1995,1157042257.63612
nic,1996,1362967812.68524
nic,1997,1693911484.84881
nic,1998,1746535063.92871
nic,1999,2136873488.56901
nic,2000,2103725752.56107
nic,2001,2072738556.06302
nic,2002,2050197915.78947
nic,2003,2207225622.3517
nic,2004,2557900747.0182
nic,2005,2987690324.08431
nic,2006,3790401065.41003
nic,2007,4451147789.79321
nic,2008,5295608587.69661
nic,2009,4399272351.82772
nic,2010,5246108894.75754
nic,2011,6530237287.22859
nic,2012,7131020482.70034
nic,2013,7223494102.60974
nic,2014,7329047070.56154
nic,2015,7412975844.55989
nic,2016,7298277488.55735
nic,2017,7587992372.94058
nic,2018,6735006275.11631
nic,2019,6245814677.38673
nic,2020,5951237693.67627
nld,1969,13576226089.5019
nld,1970,16526937359.2257
nld,1971,18708263784.4612
nld,1972,21515225212.8536
nld,1973,29272028220.08509
nld,1974,39830685302.0739
nld,1975,43065322411.9902
nld,1976,48274614102.3504
nld,1977,55544241716.7999
nld,1978,66348587288.6535
nld,1979,83883252773.81081
nld,1980,96421798935.9344
nld,1981,82035810297.62428
nld,1982,78613386976.9745
nld,1983,77071450853.216
nld,1984,75043046703.29671
nld,1985,78508861464.96819
nld,1986,93092824248.9657
nld,1987,113269369016.536
nld,1988,126372893299.14101
nld,1989,131771039176.972
nld,1990,157951219895.922
nld,1991,163751441537.01099
nld,1992,176485644110.276
nld,1993,163796402467.96399
nld,1994,182797973120.23199
nld,1995,228853966511.117
nld,1996,231301960784.314
nld,1997,224998870566.97501
nld,1998,233071539657.854
nld,1999,243627969772.974
nld,2000,248352949143.53
nld,2001,244883921054.72501
nld,2002,252610966338.43201
nld,2003,305325075371.76398
nld,2004,361677037575.29102
nld,2005,391844892638.13202
nld,2006,437371527391.76398
nld,2007,523411602259.21698
nld,2008,583175133935.93701
nld,2009,476307038810.93695
nld,2010,522989922133.33398
nld,2011,606248014990.27405
nld,2012,585275201163.28101
nld,2013,611116250210.58997
nld,2014,619841267938.82092
nld,2015,575386728000.78101
nld,2016,543538132141.63599
nld,2017,605693248620.00098
nld,2018,677669488269.80298
nld,2019,662011326643.13599
nld,2020,616383845802.33606
nld_curacao,2011,2926592178.77095
nld_curacao,2012,3129553072.6257
nld_curacao,2013,2794972067.03911
nld_curacao,2014,2695027932.96089
nld_curacao,2015,2443240223.46369
nld_curacao,2016,2312849162.01117
