geo,time,ne_dab_totl_zs
rwa,1983,109.17722
rwa,1984,107.03282
rwa,1985,109.10488
rwa,1986,107.5702
rwa,1987,111.69118
rwa,1988,110.98373
rwa,1989,111.14919
rwa,1990,108.45495
rwa,1991,110.73877
rwa,1992,112.69463
rwa,1993,115.32852
rwa,1994,158.49045
rwa,1995,120.6706
rwa,1996,120.16733
rwa,1997,117.87278
rwa,1998,117.62433
rwa,1999,116.51893
rwa,2000,116.74118
rwa,2001,114.66952
rwa,2002,115.25758
rwa,2003,113.76461
rwa,2004,112.68107
rwa,2005,112.84764
rwa,2006,111.46088
rwa,2007,108.64048
rwa,2008,115.0673
rwa,2009,116.07959
rwa,2010,115.80247
rwa,2011,114.40645
rwa,2012,116.56198
rwa,2013,115.71717
rwa,2014,116.17443
rwa,2015,118.74874
rwa,2016,118.65156
rwa,2017,112.61851
rwa,2018,113.56334
rwa,2019,114.31384
rwa,2020,116.28309
sau,1968,76.98053
sau,1969,76.75182
sau,1970,70.76377
sau,1971,63.93285
sau,1972,56.68605
sau,1973,21.21233
sau,1974,50.26649
sau,1975,48.39895
sau,1976,64.522
sau,1977,75.14047
sau,1978,92.28098
sau,1979,79.38757
sau,1980,63.84454
sau,1981,67.27451
sau,1982,88.38662
sau,1983,109.20796
sau,1984,110.70054
sau,1985,106.5713
sau,1986,109.08328
sau,1987,106.27081
sau,1988,103.87905
sau,1989,104.33171
sau,1990,91.0385
sau,1991,98.08258
sau,1992,96.87837
sau,1993,99.10142
sau,1994,92.06934
sau,1995,90.36604
sau,1996,86.60816
sau,1997,86.87088
sau,1998,96.82358
sau,1999,88.51315
sau,2000,81.3559
sau,2001,84.29321
sau,2002,82.6952
sau,2003,78.12286
sau,2004,73.11219
sau,2005,67.8526
sau,2006,70.28079
sau,2007,74.98844
sau,2008,71.87962
sau,2009,90.6811
sau,2010,83.41025
sau,2011,73.44504
sau,2012,74.97011
sau,2013,78.87313
sau,2014,86.88989
sau,2015,104.47777
sau,2016,99.57365
sau,2017,94.47886
sau,2018,86.60849
sau,2019,91.56092
sau,2020,97.91712
sdn,1960,96.78735
sdn,1961,99.69469
sdn,1962,99.17838
sdn,1963,100.87141
sdn,1964,102.42036
sdn,1976,107.94727
sdn,1977,107.2572
sdn,1978,107.29418
sdn,1979,109.39688
sdn,1980,112.56507
sdn,1981,114.03518
sdn,1982,114.48413
sdn,1983,110.64285
sdn,1984,108.01066
sdn,1985,106.13794
sdn,1986,103.47992
sdn,1987,105.60915
sdn,1988,93.7744
sdn,1989,96.12141
sdn,1990,101.49585
sdn,1991,103.20955
sdn,1992,106.58514
sdn,1993,109.95015
sdn,1994,105.21705
sdn,1995,104.83838
sdn,1996,108.1928
sdn,1997,106.81691
sdn,1998,109.43201
sdn,1999,109.11653
sdn,2000,103.75408
sdn,2001,99.82556
sdn,2002,102.29306
sdn,2003,101.41094
sdn,2004,101.67823
sdn,2005,106.79834
sdn,2006,105.81443
sdn,2007,100.38107
sdn,2008,97.07724
sdn,2009,100.8124
sdn,2010,102.94995
sdn,2011,98.1059
sdn,2012,103.98363
sdn,2013,102.77009
sdn,2014,100.03772
sdn,2015,100.04024
sdn,2016,100.03005
sdn,2017,100.13368
sdn,2018,100.07273
sdn,2019,99.95769
sdn,2020,99.91311
sen,1965,90.69708
sen,1966,92.93555
sen,1967,92.81923
sen,1968,97.64799
sen,1969,97.50951
sen,1970,93.34127
sen,1971,96.21017
sen,1972,92.8987
sen,1973,97.10592
sen,1974,91.80107
sen,1975,94.14256
sen,1976,96.91715
sen,1977,96.38482
sen,1978,101.98174
sen,1979,102.5705
sen,1980,108.96738
sen,1981,106.69322
sen,1982,110.40015
sen,1983,113.26087
sen,1984,111.86599
sen,1985,108.99837
sen,1986,107.16913
sen,1987,105.12651
sen,1988,109.87523
sen,1989,109.77392
sen,1990,111.43269
sen,1991,111.17193
sen,1992,112.19132
sen,1993,112.79726
sen,1994,112.41985
sen,1995,107.44449
sen,1996,109.83668
sen,1997,106.84857
sen,1998,109.37785
sen,1999,111.47675
sen,2000,113.15179
sen,2001,114.31922
sen,2002,113.91054
sen,2003,114.38517
sen,2004,115.45588
sen,2005,115.28997
sen,2006,115.63207
sen,2007,118.16253
sen,2008,121.06917
sen,2009,113.51956
sen,2010,112.49538
sen,2011,114.96978
sen,2012,117.02656
sen,2013,115.92728
sen,2014,114.88594
sen,2015,112.75595
sen,2016,110.98645
sen,2017,113.84511
sen,2018,115.89166
sen,2019,114.21027
sen,2020,114.8936
sgp,1960,108.28775
sgp,1961,110.86854
sgp,1962,112.02704
sgp,1963,110.39516
sgp,1964,112.30089
sgp,1965,110.91634
sgp,1966,108.81897
sgp,1967,107.79704
sgp,1968,108.23252
sgp,1969,107.48431
sgp,1970,117.1551
sgp,1971,118.43028
sgp,1972,114.41167
sgp,1973,111.29035
sgp,1974,115.18229
sgp,1975,109.3636
sgp,1976,108.20014
sgp,1977,103.2275
sgp,1978,104.65333
sgp,1979,105.91877
sgp,1980,105.17596
sgp,1981,102.09508
sgp,1982,102.73563
sgp,1983,100.88076
sgp,1984,101.07595
sgp,1985,99.24552
sgp,1986,95.81099
sgp,1987,95.16263
sgp,1988,89.727
sgp,1989,89.62053
sgp,1990,89.74796
sgp,1991,86.47031
sgp,1992,87.6709
sgp,1993,89.83733
sgp,1994,84.05105
sgp,1995,83.00125
sgp,1996,84.41565
sgp,1997,86.7098
sgp,1998,80.43609
sgp,1999,83.97791
sgp,2000,87.53342
sgp,2001,85.46433
sgp,2002,83.09643
sgp,2003,74.17397
sgp,2004,75.20956
sgp,2005,71.25196
sgp,2006,70.3923
sgp,2007,68.96804
sgp,2008,80.22381
sgp,2009,76.40301
sgp,2010,73.68763
sgp,2011,72.54445
sgp,2012,75.42686
sgp,2013,77.05718
sgp,2014,76.64542
sgp,2015,72.70218
sgp,2016,73.24652
sgp,2017,72.70009
sgp,2018,69.52114
sgp,2019,70.60286
sgp,2020,68.04434
slb,1980,231.57895
slb,1981,231.95266
slb,1982,232.62032
slb,1983,232.69231
slb,1984,232.46753
slb,1985,232.65306
slb,1986,185.21401
slb,1987,149.83923
slb,1988,208.42391
slb,1989,191.66667
slb,1990,157.82689
slb,1991,167.31392
slb,1992,136.54822
slb,1993,149.32221
slb,1994,133.48416
slb,1995,119.13696
slb,1996,123.28391
slb,1997,119.21308
slb,1998,105.08167
slb,1999,100.33884
slb,2000,114.97426
slb,2001,130.03239
slb,2002,110.65013
slb,2003,96.40967
slb,2004,95.12769
slb,2005,107.24032
slb,2006,118.02879
slb,2007,121.68142
slb,2008,118.05427
slb,2009,115.19906
slb,2010,127.38322
slb,2011,106.93008
slb,2012,101.56393
slb,2013,110.8304
slb,2014,108.72081
slb,2015,107.13388
slb,2016,105.19303
slb,2017,105.6054
slb,2018,104.31241
slb,2019,110.23923
slb,2020,108.15941
sle,1980,115.35266
sle,1981,116.72342
sle,1982,110.17763
sle,1983,110.96423
sle,1984,101.78055
sle,1985,110.52462
sle,1986,96.02941
sle,1987,91.22464
sle,1988,85.66973
sle,1989,93.75314
sle,1990,99.31088
sle,1991,97.74703
sle,1992,101.3157
sle,1993,104.33648
sle,1994,96.1364
sle,1995,107.85344
sle,1996,114.70598
sle,1997,101.87959
sle,1998,107.21003
sle,1999,106.03111
sle,2000,121.26073
sle,2001,118.73665
sle,2002,120.14307
sle,2003,117.02656
sle,2004,111.45044
sle,2005,110.35497
sle,2006,106.98977
sle,2007,107.6354
sle,2008,110.73223
sle,2009,114.43997
sle,2010,117.69279
sle,2011,148.18356
sle,2012,127.46346
sle,2013,130.19929
sle,2014,121.66572
sle,2015,128.86321
sle,2016,134.66515
sle,2017,122.10204
sle,2018,121.76123
sle,2019,119.69678
sle,2020,121.3758
slv,1965,102.42446
slv,1966,105.11662
slv,1967,103.01987
slv,1968,101.75486
slv,1969,102.6072
slv,1970,99.71401
slv,1971,101.98294
slv,1972,99.03143
slv,1973,103.02291
slv,1974,108.41357
slv,1975,105.16952
slv,1976,101.27304
slv,1977,99.30787
slv,1978,109.26355
slv,1979,100.16977
slv,1980,99.08337
slv,1981,106.90911
slv,1982,105.69293
slv,1983,105.42077
slv,1984,106.7824
slv,1985,107.563
slv,1986,104.3778
slv,1987,107.11001
slv,1988,106.47434
slv,1989,110.45272
slv,1990,112.62165
slv,1991,113.30188
slv,1992,116.40941
slv,1993,114.78268
slv,1994,115.3032
slv,1995,116.25175
slv,1996,112.99988
slv,1997,111.51342
slv,1998,112.09912
slv,1999,112.19769
slv,2000,115.05555
slv,2001,115.87215
slv,2002,114.89291
slv,2003,116.39014
slv,2004,117.96984
slv,2005,119.18275
slv,2006,121.57621
slv,2007,126.48699
slv,2008,127.1848
slv,2009,118.16878
slv,2010,119.64395
slv,2011,121.31314
slv,2012,120.50645
slv,2013,121.0014
slv,2014,118.99868
slv,2015,117.58797
slv,2016,115.90191
slv,2017,116.24512
slv,2018,117.76491
slv,2019,116.62515
slv,2020,118.36613
smr,2015,72.45865
smr,2016,74.00975
smr,2017,76.29296
smr,2018,76.29296
smr,2019,79.2703
som,1960,104.42974
som,1961,107.08544
som,1962,114.72001
som,1963,110.10424
som,1964,114.45557
som,1965,103.4867
som,1966,107.61532
som,1967,108.60248
som,1968,106.62598
som,1969,107.66141
som,1970,105.22535
som,1971,106.65175
som,1972,104.81055
som,1973,112.96744
som,1974,122.52501
som,1975,114.41847
som,1976,113.81199
som,1977,138.95491
som,1978,130.26528
som,1979,151.2225
som,1980,155.30163
som,1981,143.55555
som,1982,142.08202
som,1983,149.05722
som,1984,146.49083
som,1985,112.97676
som,1986,122.43132
som,1987,124.52416
som,1988,117.36229
som,1989,137.21379
som,1990,127.95466
srb,1995,103.05652
srb,1996,106.71229
srb,1997,107.50762
srb,1998,104.82828
srb,1999,104.57278
srb,2000,104.9256
srb,2001,115.17257
srb,2002,116.67749
srb,2003,114.87798
srb,2004,123.95624
srb,2005,117.08685
srb,2006,118.02394
srb,2007,121.02541
srb,2008,121.79306
srb,2009,113.32616
srb,2010,112.21985
srb,2011,112.80529
srb,2012,113.78111
srb,2013,108.21716
srb,2014,108.07626
srb,2015,107.04118
srb,2016,104.82573
srb,2017,106.58455
srb,2018,108.62564
srb,2019,109.93264
srb,2020,108.28415
ssd,2008,65.07995
ssd,2009,75.57695
ssd,2010,68.0469
ssd,2011,61.06148
ssd,2012,85.92036
ssd,2013,131.28016
ssd,2014,87.85128
ssd,2015,92.24865
sur,2006,92.6589
sur,2007,93.1274
sur,2008,95.34956
sur,2009,100.094
sur,2010,85.45818
svk,1990,110.75923
svk,1991,104.64036
svk,1992,106.33502
svk,1993,107.94822
svk,1994,97.80959
svk,1995,100.69921
svk,1996,113.23252
svk,1997,110.37005
svk,1998,111.03631
svk,1999,104.78846
svk,2000,102.37748
svk,2001,107.44292
svk,2002,106.4329
svk,2003,100.47898
svk,2004,101.55773
svk,2005,103.12411
svk,2006,102.14658
svk,2007,99.56783
svk,2008,101.77487
svk,2009,100.16845
svk,2010,100.30831
svk,2011,99.29734
svk,2012,94.47148
svk,2013,94.38623
svk,2014,95.17168
svk,2015,96.93007
svk,2016,97.04995
svk,2017,97.81052
svk,2018,98.12102
svk,2019,99.60112
svk,2020,99.07362
svn,1995,102.2414
svn,1996,101.24753
svn,1997,101.1377
svn,1998,101.69185
svn,1999,104.32959
svn,2000,103.67742
svn,2001,101.04081
svn,2002,99.00891
svn,2003,100.31744
svn,2004,101.44696
svn,2005,100.64008
svn,2006,100.04797
svn,2007,101.32901
svn,2008,102.10501
svn,2009,98.59329
svn,2010,98.94184
svn,2011,98.78362
svn,2012,96.60125
svn,2013,95.32341
svn,2014,93.24626
svn,2015,91.9985
svn,2016,91.46144
svn,2017,91.02343
svn,2018,91.55467
svn,2019,91.34938
svn,2020,90.77489
swe,1960,104.75677
swe,1961,103.6405
swe,1962,103.71133
swe,1963,103.76825
swe,1964,104.30798
swe,1965,105.52094
swe,1966,105.00309
swe,1967,104.15289
swe,1968,104.00294
swe,1969,104.18776
swe,1970,104.07249
swe,1971,101.76493
swe,1972,101.20328
swe,1973,99.73185
swe,1974,103.51368
swe,1975,103.14764
swe,1976,104.36266
swe,1977,103.52612
swe,1978,100.20199
swe,1979,102.64625
swe,1980,103.63268
swe,1981,101.29266
swe,1982,101.49127
swe,1983,99.08851
swe,1984,97.89953
swe,1985,100.3513
swe,1986,98.60713
swe,1987,100.12228
swe,1988,100.63636
swe,1989,102.42677
swe,1990,102.4514
swe,1991,100.39647
swe,1992,99.9039
swe,1993,97.31445
swe,1994,96.64502
swe,1995,94.3524
swe,1996,94.48077
swe,1997,93.74474
swe,1998,94.2984
swe,1999,94.6755
swe,2000,94.96062
swe,2001,94.7468
swe,2002,94.72447
swe,2003,94.59418
swe,2004,93.20986
swe,2005,93.72052
swe,2006,93.22055
swe,2007,93.94156
swe,2008,94.3903
swe,2009,94.6009
swe,2010,94.89067
swe,2011,95.24865
swe,2012,95.2272
swe,2013,95.76205
swe,2014,96.40121
swe,2015,96.19028
swe,2016,96.93769
swe,2017,97.46531
swe,2018,97.76508
swe,2019,95.81541
swe,2020,95.41998
swz,1960,96.98702
swz,1961,103.79756
swz,1962,108.82255
swz,1963,105.26615
swz,1964,103.20006
swz,1965,97.60956
swz,1966,111.65756
swz,1967,121.72285
swz,1968,96.49123
swz,1969,90.30544
swz,1970,91.65156
swz,1971,87.82111
swz,1972,87.78076
swz,1973,72.6763
swz,1974,66.72027
swz,1975,84.05422
swz,1976,91.18143
swz,1977,102.95008
swz,1978,123.36259
swz,1979,136.11992
swz,1980,135.65407
swz,1981,136.70393
swz,1982,132.35652
swz,1983,131.98642
swz,1984,128.0329
swz,1985,136.17072
swz,1986,111.00068
swz,1987,100.26907
swz,1988,103.4005
swz,1989,102.77929
swz,1990,109.85928
swz,1991,111.37732
swz,1992,118.74371
swz,1993,119.09128
swz,1994,109.18643
swz,1995,113.73164
swz,1996,121.27756
swz,1997,114.80103
swz,1998,117.60232
swz,1999,116.2666
swz,2000,110.28144
swz,2001,109.5543
swz,2002,105.60528
swz,2003,102.88272
swz,2004,104.67278
swz,2005,103.00664
swz,2006,101.53073
swz,2007,101.16494
swz,2008,108.32527
swz,2009,109.56696
swz,2010,110.84415
swz,2011,110.80587
swz,2012,103.16508
swz,2013,101.60873
swz,2014,101.53775
swz,2015,101.40611
swz,2016,100.37799
swz,2017,103.56066
swz,2018,101.95527
swz,2019,99.1239
swz,2020,101.46712
sxm,2011,93.67988
sxm,2012,90.85964
sxm,2013,94.7515
sxm,2014,104.17227
sxm,2015,93.17878
sxm,2016,97.03802
sxm,2017,108.06376
sxm,2018,136.71065
syc,1976,116.00268
syc,1977,103.99432
syc,1978,101.26093
syc,1979,106.03052
syc,1980,111.17953
syc,1981,114.83337
syc,1982,123.38011
syc,1983,108.30899
syc,1984,96.69507
syc,1985,94.84605
syc,1986,92.88468
syc,1987,88.73144
syc,1988,93.6577
syc,1989,98.50668
syc,1990,104.26008
syc,1991,103.59073
syc,1992,103.59715
syc,1993,110.17267
syc,1994,102.93161
syc,1995,107.15673
syc,1996,109.40725
syc,1997,110.96621
syc,1998,115.85606
syc,1999,117.6186
syc,2000,103.27328
syc,2001,121.47238
syc,2002,101.20856
syc,2003,88.84797
syc,2006,113.18969
syc,2007,101.19923
syc,2008,110.75623
syc,2009,109.06683
syc,2010,114.19052
syc,2011,115.61837
syc,2012,124.87454
syc,2013,106.24972
syc,2014,115.10345
syc,2015,111.06663
syc,2016,113.8344
syc,2017,114.43267
syc,2018,119.77981
syc,2019,116.44187
syc,2020,106.49191
syr,1960,106.5633
syr,1961,104.72458
syr,1962,99.65256
syr,1963,101.27497
syr,1964,102.29881
syr,1965,99.48816
syr,1966,105.15516
syr,1967,102.63738
syr,1968,102.49195
syr,1969,104.08726
tcd,1960,94.55632
tcd,1961,95.80815
tcd,1962,97.11694
tcd,1963,97.70878
tcd,1964,99.46262
tcd,1965,95.22247
tcd,1966,94.42449
tcd,1967,93.54627
tcd,1968,93.28024
tcd,1969,93.69665
tcd,1970,95.15835
tcd,1971,94.11176
tcd,1972,93.65812
tcd,1973,98.05676
tcd,1974,98.30101
tcd,1975,102.82085
tcd,1976,101.89294
tcd,1977,105.38181
tcd,1978,103.20702
tcd,1982,102.16107
tcd,1983,102.23668
tcd,1984,106.03522
tcd,1985,116.54162
tcd,1986,119.18771
tcd,1987,117.10612
tcd,1988,110.37559
tcd,1989,112.92473
tcd,1990,114.42661
tcd,1991,108.17317
tcd,1992,109.73618
tcd,1993,112.36108
tcd,1994,118.75401
tcd,1995,111.49259
tcd,1996,111.08975
tcd,1997,112.41519
tcd,1998,112.81435
tcd,1999,113.87163
tcd,2000,117.79098
tcd,2001,134.99033
tcd,2002,200.97093
tcd,2003,133.59995
tcd,2004,99.75087
tcd,2005,89.8922
tcd,2006,100.74435
tcd,2007,95.72404
tcd,2008,94.90066
tcd,2009,106.83276
tcd,2010,106.6995
tcd,2011,102.92656
tcd,2012,103.63951
tcd,2013,105.51773
tcd,2014,108.3038
tcd,2015,106.92439
tcd,2016,103.97911
tcd,2017,105.78201
tcd,2018,101.82341
tcd,2019,101.08606
tcd,2020,115.13748
tgo,1960,100.45312
tgo,1961,91.0841
tgo,1962,95.48007
tgo,1963,104.4118
tgo,1964,100.48618
tgo,1965,99.12985
tgo,1966,92.33764
tgo,1967,89.67771
tgo,1968,87.08098
tgo,1969,86.44997
tgo,1970,89.15272
tgo,1971,93.05931
tgo,1972,99.20012
tgo,1973,99.8755
tgo,1974,62.87769
tgo,1975,110.28723
tgo,1976,99.2223
tgo,1977,110.99372
tgo,1978,112.90321
tgo,1979,126.23343
tgo,1980,105.28946
tgo,1981,106.7304
tgo,1982,108.51852
tgo,1983,101.268
tgo,1984,102.10325
tgo,1985,108.70073
tgo,1986,111.70387
tgo,1987,109.37667
tgo,1988,108.94469
tgo,1989,109.17279
tgo,1990,111.86137
tgo,1991,108.09079
tgo,1992,109.2171
tgo,1993,107.71071
tgo,1994,103.70593
tgo,1995,104.97264
tgo,1996,110.85835
tgo,1997,115.83053
tgo,1998,113.61514
tgo,1999,110.14015
tgo,2000,104.38185
tgo,2001,107.58639
tgo,2002,104.92568
tgo,2003,102.02809
tgo,2004,102.70058
tgo,2005,110.55406
tgo,2006,115.32004
tgo,2007,116.21668
tgo,2008,117.626
tgo,2009,115.64678
tgo,2010,115.9689
tgo,2011,123.73141
tgo,2012,116.26762
tgo,2013,117.61573
tgo,2014,118.03692
tgo,2015,121.96707
tgo,2016,113.06714
tgo,2017,107.59514
tgo,2018,108.802
tgo,2019,108.24891
tgo,2020,109.29007
tha,1960,90.85188
tha,1961,89.27081
tha,1962,93.7457
tha,1963,96.85599
tha,1964,94.04788
tha,1965,91.92692
tha,1966,90.93964
tha,1967,94.88063
tha,1968,97.28743
tha,1969,96.53605
tha,1970,106.85143
tha,1971,104.06454
tha,1972,101.73369
tha,1973,103.84061
tha,1974,104.07772
tha,1975,106.73129
tha,1976,103.54488
tha,1977,104.89913
tha,1978,103.86358
tha,1979,104.28986
tha,1980,106.8826
tha,1981,107.72086
tha,1982,103.17787
tha,1983,107.94982
tha,1984,106.29328
tha,1985,103.99356
tha,1986,100.0165
tha,1987,99.28626
tha,1988,99.37608
tha,1989,100.08314
tha,1990,107.31691
tha,1991,107.03856
tha,1992,104.63211
tha,1993,102.61685
tha,1994,104.09095
tha,1995,105.41422
tha,1996,105.82589
tha,1997,99.35924
tha,1998,84.8111
tha,1999,86.93107
tha,2000,89.99231
tha,2001,92.58973
tha,2002,91.57406
tha,2003,92.38612
tha,2004,94.66996
tha,2005,99.91425
tha,2006,94.96506
tha,2007,91.97036
tha,2008,96.20778
tha,2009,89.68223
tha,2010,93.333
tha,2011,95.89418
tha,2012,97.64555
tha,2013,96.37284
tha,2014,93.43159
tha,2015,90.82149
tha,2016,87.98013
tha,2017,88.16356
tha,2018,90.24874
tha,2019,89.6595
tha,2020,94.48562
tjk,1993,73.77733
tjk,1994,72.40347
tjk,1995,100.06117
tjk,1996,90.34887
tjk,1997,90.34919
tjk,1998,106.57732
tjk,1999,106.44323
tjk,2000,92.92716
tjk,2001,107.06848
tjk,2002,102.74626
tjk,2003,100.98985
tjk,2004,107.29397
tjk,2005,114.792
tjk,2006,113.04632
tjk,2007,146.01387
tjk,2008,147.40272
tjk,2009,141.31372
tjk,2010,146.11266
tjk,2011,153.64353
tjk,2012,150.99148
tjk,2013,154.82109
tjk,2014,143.72462
tjk,2015,127.48294
tjk,2016,131.97938
tjk,2017,121.75549
tjk,2018,124.89938
tjk,2019,122.78491
tjk,2020,121.17317
tkm,1987,108
tkm,1988,103.7037
tkm,1989,110.71429
tkm,1990,113.33333
tkm,1991,111.86441
tkm,1993,80.43912
tkm,1997,130.5564
tkm,1998,141.01262
tkm,1999,130.88726
tkm,2000,89.73359
tkm,2001,98.71581
tkm,2002,86.18271
tkm,2003,96.26301
tkm,2004,99.10285
tkm,2005,84.1558
tkm,2006,63.47654
tkm,2007,64.52682
tkm,2008,76.03104
tkm,2009,68.29277
tkm,2010,64.05403
tkm,2011,66.3568
tkm,2012,68.21897
tls,2000,254.31596
tls,2001,248.75544
tls,2002,264.76598
tls,2003,208.57982
tls,2004,192.39204
tls,2005,160.40344
tls,2006,180.41483
tls,2007,208.76699
tls,2008,216.56349
tls,2009,239.36441
tls,2010,217.28209
tls,2011,227.96988
tls,2012,214.27114
tls,2013,168.47513
tls,2014,173.60401
tls,2015,153.83884
tls,2016,153.66565
tls,2017,151.56222
tls,2018,156.65609
tls,2019,126.89161
tls,2020,125.48255
ton,1975,129.48828
ton,1976,129.6947
ton,1977,123.31121
ton,1978,139.08309
ton,1979,143.72496
ton,1980,137.65634
ton,1981,141.86991
ton,1982,137.03692
ton,1983,150.51289
ton,1984,136.32378
ton,1985,142.10214
ton,1986,144.16346
ton,1987,133.67885
ton,1988,144.01263
ton,1989,137.70239
ton,1990,131.22537
ton,1991,137.65547
ton,1992,125.34689
ton,1993,127.65535
ton,1994,128.49348
ton,1995,135.40826
ton,1996,135.40292
ton,1997,129.58684
ton,1998,136.65248
ton,1999,127.5152
ton,2000,129.43967
ton,2001,133.99582
ton,2002,139.0272
ton,2003,134.21075
ton,2004,135.35425
ton,2005,139.99196
ton,2006,136.72184
ton,2007,142.84228
ton,2008,143.79895
ton,2009,151.59341
ton,2010,147.17703
ton,2011,145.28602
ton,2012,145.36712
ton,2013,141.02264
ton,2014,141.74916
ton,2015,147.70682
ton,2016,141.76405
ton,2017,144.2789
ton,2018,144.99755
ton,2019,141.18493
ton,2020,147.71635
tun,1965,95.34884
tun,1966,92.44282
tun,1967,93.31579
tun,1968,89.91689
tun,1969,90.53455
tun,1970,102.75278
tun,1971,100.3291
tun,1972,99.3911
tun,1973,100.35612
tun,1974,96.84068
tun,1975,101.87206
tun,1976,104.93016
tun,1977,108.43104
tun,1978,107.77406
tun,1979,102.98768
tun,1980,105.36365
tun,1981,108.46708
tun,1982,110.52993
tun,1983,108.35553
tun,1984,111.36548
tun,1985,106.02995
tun,1986,107.11971
tun,1987,100.98938
tun,1988,99.63975
tun,1989,103.31599
tun,1990,107.04716
tun,1991,104.95478
tun,1992,106.92991
tun,1993,107.52029
tun,1994,102.93984
tun,1995,103.90575
tun,1996,101.5016
tun,1997,102.27255
tun,1998,102.93989
tun,1999,101.94703
tun,2000,103.1787
tun,2001,103.91887
tun,2002,103.77311
tun,2003,103.4235
tun,2004,102.52945
tun,2005,100.38666
tun,2006,101.8839
tun,2007,101.88912
tun,2008,103.02823
tun,2009,102.93726
tun,2010,104.12125
tun,2011,107.99706
tun,2012,109.72502
tun,2013,109.36896
tun,2014,110.2122
tun,2015,110.44888
tun,2016,110.50212
tun,2017,112.3676
tun,2018,112.94152
tur,1960,74.74302
tur,1961,75.66064
tur,1962,75.96513
tur,1963,76.07296
tur,1964,74.35388
tur,1965,74.09471
tur,1966,74.8621
tur,1967,74.0767
tur,1968,74.47619
tur,1969,74.37215
tur,1970,77.25191
tur,1971,81.40206
tur,1972,84.08855
tur,1973,84.53297
tur,1974,89.45139
tur,1975,88.67515
tur,1976,87.81584
tur,1977,90.04071
tur,1978,85.20766
tur,1979,81.72492
tur,1980,90.86912
tur,1981,86.94342
tur,1982,86.32031
tur,1983,87.95035
tur,1984,87.58927
tur,1985,82.23049
tur,1986,80.39754
tur,1987,101.76722
tur,1988,96.24955
tur,1989,98.42291
tur,1990,104.09075
tur,1991,105.7326
tur,1992,105.82068
tur,1993,108.60286
tur,1994,102.93556
tur,1995,106.5709
tur,1996,103.39546
tur,1997,105.40727
tur,1998,99.06295
tur,1999,100.0431
tur,2000,102.59204
tur,2001,95.50759
tur,2002,97.77216
tur,2003,100.21274
tur,2004,101.57633
tur,2005,102.38982
tur,2006,103.9732
tur,2007,104.07177
tur,2008,103.41567
tur,2009,100.04667
tur,2010,104.3062
tur,2011,107.31677
tur,2012,104.10905
tur,2013,104.94128
tur,2014,103.35522
tur,2015,102.02599
tur,2016,102.16117
tur,2017,103.68332
tur,2018,100.24861
tur,2019,97.41717
tur,2020,103.81089
tza,1990,126.67339
tza,1991,126.94074
tza,1992,129.59198
tza,1993,128.2751
tza,1994,125.80706
tza,1995,115.16732
tza,1996,111.26975
tza,1997,107.54919
tza,1998,105.8855
tza,1999,104.68675
tza,2000,102.36269
tza,2001,100.35594
tza,2002,98.9363
tza,2003,100.2625
tza,2004,101.5181
tza,2005,102.99254
tza,2006,105.93818
tza,2007,108.39714
tza,2008,110.09732
tza,2009,107.14407
tza,2010,108.42538
tza,2011,112.89756
tza,2012,109.62545
tza,2013,110.60621
tza,2014,109.2176
tza,2015,106.54786
tza,2016,102.72052
tza,2017,101.95839
tza,2018,106.36734
tza,2019,105.97679
tza,2020,106.93652
uga,1960,94.74662
uga,1961,97.41272
uga,1962,97.48481
uga,1963,95.59123
uga,1964,93.14827
uga,1965,98.78126
uga,1966,99.75794
uga,1967,99.08815
uga,1968,98.67746
uga,1969,98.81395
uga,1982,109.13892
uga,1983,104.98438
uga,1984,101.83733
uga,1985,102.17189
uga,1986,103.87345
uga,1987,110.13442
uga,1988,110.58676
uga,1989,110.19872
uga,1990,113.18113
uga,1991,115.93744
uga,1992,116.2038
uga,1993,109.06818
uga,1994,106.97707
uga,1995,107.47717
uga,1996,109.41706
uga,1997,104.1118
uga,1998,110.41789
uga,1999,111.119
uga,2000,111.44621
uga,2001,112.29381
uga,2002,114.46134
uga,2003,113.7681
uga,2004,109.91826
uga,2005,110.48146
uga,2006,112.87705
uga,2007,113.24154
uga,2008,107.69798
uga,2009,111.52828
uga,2010,110.94436
uga,2011,113.13628
uga,2012,110.6768
uga,2013,110.4742
uga,2014,102.56205
uga,2015,108.74567
uga,2016,104.55049
uga,2017,103.51496
uga,2018,105.26742
uga,2019,105.47917
uga,2020,104.97955
ukr,1991,97.95987
ukr,1992,98.00318
ukr,1993,100.31294
ukr,1994,103.16614
ukr,1995,103.0832
ukr,1996,102.55278
ukr,1997,103.05896
ukr,1998,102.27404
ukr,1999,94.54412
ukr,2000,95.1416
ukr,2001,98.62815
ukr,2002,95.7572
ukr,2003,97.50392
ukr,2004,92.58805
ukr,2005,99.1881
ukr,2006,102.74381
ukr,2007,105.46674
ukr,2008,107.65215
ukr,2009,101.61851
ukr,2010,102.81665
ukr,2011,105.99276
ukr,2012,107.85713
ukr,2013,108.2069
ukr,2014,103.50586
ukr,2015,102.61126
ukr,2016,106.92397
ukr,2017,107.78515
ukr,2018,108.72934
ukr,2019,108.04785
ukr,2020,101.10607
ury,1960,104.82759
ury,1961,100.56818
ury,1962,103.09278
ury,1963,99.57082
ury,1964,99.10448
ury,1965,92.89617
ury,1966,94.35897
ury,1967,98.6285
ury,1968,96.99594
