geo,time,ne_exp_gnfs_kd_zg
ltu,2000,14.11616
ltu,2001,24.07249
ltu,2002,20.18957
ltu,2003,9.07318
ltu,2004,7.23998
ltu,2005,19.84299
ltu,2006,12.80726
ltu,2007,3.1932
ltu,2008,11.61762
ltu,2009,-13.67588
ltu,2010,16.38173
ltu,2011,14.54687
ltu,2012,10.84753
ltu,2013,7.26975
ltu,2014,-1.82268
ltu,2015,2.42069
ltu,2016,4.92717
ltu,2017,13.52114
ltu,2018,6.80595
ltu,2019,9.92782
ltu,2020,0.43404
lux,1971,3.87141
lux,1972,5.28135
lux,1973,13.88985
lux,1974,10.74663
lux,1975,-15.66675
lux,1976,0.94578
lux,1977,4.2346
lux,1978,2.74805
lux,1979,9.66435
lux,1980,-1.44755
lux,1981,-4.82305
lux,1982,-0.31352
lux,1983,5.28981
lux,1984,18.02843
lux,1985,8.79711
lux,1986,2.98112
lux,1987,3.31986
lux,1988,11.07261
lux,1989,12.58843
lux,1990,5.58722
lux,1991,9.18538
lux,1992,2.73105
lux,1993,4.75855
lux,1994,7.69036
lux,1995,4.57087
lux,1996,6.17901
lux,1997,13.47449
lux,1998,16.23566
lux,1999,12.01166
lux,2000,17.01006
lux,2001,6.41712
lux,2002,-0.0984
lux,2003,2.78352
lux,2004,9.2319
lux,2005,5.97638
lux,2006,12.92244
lux,2007,5.12829
lux,2008,-0.32764
lux,2009,-7.24333
lux,2010,10.15632
lux,2011,4.38815
lux,2012,1.61892
lux,2013,6.31617
lux,2014,6.51614
lux,2015,5.13941
lux,2016,5.30881
lux,2017,-0.22686
lux,2018,3.58238
lux,2019,5.79156
lux,2020,1.25257
lva,1996,18.60066
lva,1997,12.74796
lva,1998,4.71869
lva,1999,-6.34915
lva,2000,14.41879
lva,2001,9.03768
lva,2002,5.0304
lva,2003,3.98013
lva,2004,13.75252
lva,2005,23.50455
lva,2006,7.54242
lva,2007,13.8597
lva,2008,2.31882
lva,2009,-12.87427
lva,2010,13.44398
lva,2011,12.60365
lva,2012,9.49795
lva,2013,0.65931
lva,2014,6.23615
lva,2015,2.96586
lva,2016,3.94278
lva,2017,6.37699
lva,2018,4.46384
lva,2019,2.09148
lva,2020,-2.15333
mac,1983,10.55683
mac,1984,10.85691
mac,1985,-4.25701
mac,1986,10.50209
mac,1987,17.39847
mac,1988,5.71434
mac,1989,6.90708
mac,1990,7.15248
mac,1991,-0.41543
mac,1992,8.09733
mac,1993,2.47232
mac,1994,5.02491
mac,1995,5.74453
mac,1996,-0.57554
mac,1997,-1.73253
mac,1998,-2.45447
mac,1999,-0.69604
mac,2000,19.07753
mac,2001,5.64407
mac,2002,12.28283
mac,2003,11.58095
mac,2004,29.89874
mac,2005,-1.01104
mac,2006,8.81197
mac,2007,18.65986
mac,2008,6.11017
mac,2009,-0.36761
mac,2010,39.73094
mac,2011,25.74203
mac,2012,10.54854
mac,2013,13.14005
mac,2014,-4.4381
mac,2015,-26.56662
mac,2016,-1.92375
mac,2017,16.80928
mac,2018,9.8291
mac,2019,-2.22041
mac,2020,-65.09875
mar,1961,-10.64689
mar,1962,1.80989
mar,1963,2.12399
mar,1964,13.42661
mar,1965,-8.20255
mar,1966,-0.21834
mar,1967,9.92421
mar,1968,3.77792
mar,1969,9.99099
mar,1970,3.0245
mar,1971,1.00872
mar,1972,14.26665
mar,1973,15.28421
mar,1974,-6.23895
mar,1975,-16.73308
mar,1976,10.33866
mar,1977,7.19797
mar,1978,3.71961
mar,1979,2.08678
mar,1980,1.711
mar,1981,6.56813
mar,1982,7.39993
mar,1983,8.79753
mar,1984,5.61642
mar,1985,1.6712
mar,1986,-0.51847
mar,1987,8.54483
mar,1988,21.10254
mar,1989,-5.8313
mar,1990,17.19415
mar,1991,2.15663
mar,1992,4.82777
mar,1993,0.04386
mar,1994,8.92936
mar,1995,-11.19794
mar,1996,6.51242
mar,1997,6.57641
mar,1998,5.46203
mar,1999,9.92825
mar,2000,8.57485
mar,2001,13.26982
mar,2002,5.53763
mar,2003,0.7024
mar,2004,6.34605
mar,2005,13.35095
mar,2006,11.85633
mar,2007,5.20521
mar,2008,-2.48099
mar,2009,-9.18137
mar,2010,17.85123
mar,2011,5.61074
mar,2012,2.65315
mar,2013,-0.01958
mar,2014,9.0093
mar,2015,5.48544
mar,2016,5.9751
mar,2017,11.05229
mar,2018,6.04287
mar,2019,6.22868
mar,2020,-14.31997
mda,1996,-8.41505
mda,1997,1.6611
mda,1998,-26.41271
mda,1999,3.12701
mda,2000,9.54141
mda,2001,17.20662
mda,2002,18.96715
mda,2003,19.21663
mda,2004,11.00436
mda,2005,14.66352
mda,2006,1.09482
mda,2007,10.51038
mda,2008,3.40406
mda,2009,-12.09501
mda,2010,13.7272
mda,2011,29.82868
mda,2012,-0.11205
mda,2013,12.65013
mda,2014,0.93559
mda,2015,2.57078
mda,2016,9.7516
mda,2017,10.85668
mda,2018,7.18865
mda,2019,8.20641
mda,2020,-15.47017
mdg,1961,74.3184
mdg,1962,-1.5626
mdg,1963,-7.93633
mdg,1964,8.37449
mdg,1965,11.36335
mdg,1966,3.26562
mdg,1967,3.75478
mdg,1968,11.04753
mdg,1969,3.60203
mdg,1970,-5.96018
mdg,1971,-19.89434
mdg,1972,-1.31872
mdg,1973,4.45424
mdg,1974,5.97021
mdg,1975,17.50506
mdg,1976,-23.28771
mdg,1977,5.3573
mdg,1978,10.59329
mdg,1979,8.42884
mdg,1980,-32.38403
mdg,1981,-22.65276
mdg,1982,-4.28555
mdg,1983,-4.43846
mdg,1984,33.58287
mdg,1985,0.78771
mdg,1986,-3.31107
mdg,1987,3.92858
mdg,1988,-5.25394
mdg,1989,39.17774
mdg,1990,-9.05931
mdg,1991,2.15309
mdg,1992,0.51463
mdg,1993,5.43352
mdg,1994,10.0473
mdg,1995,3.46755
mdg,1996,4.18273
mdg,1997,-3.7083
mdg,1998,-4.44263
mdg,1999,15.48283
mdg,2000,13.39347
mdg,2001,9.60695
mdg,2002,-45.87221
mdg,2003,39.04865
mdg,2004,9.78586
mdg,2005,1.83221
mdg,2006,17.34193
mdg,2007,30.59688
mdg,2008,12.6156
mdg,2009,-24.59348
mdg,2010,5.68499
mdg,2011,6.44567
mdg,2012,-4.9615
mdg,2013,10.58238
mdg,2014,39.35544
mdg,2015,-0.64191
mdg,2016,-0.98012
mdg,2017,45.39597
mdg,2018,2.4493
mdg,2019,10.91219
mdg,2020,-36.63573
mdv,2015,-9.88215
mdv,2016,8.9256
mdv,2017,7.42804
mdv,2018,10.46034
mdv,2019,6.68474
mdv,2020,-51.35508
mex,1961,8.84212
mex,1962,6.20756
mex,1963,2.7148
mex,1964,6.89907
mex,1965,51.76826
mex,1966,9.63057
mex,1967,-5.39804
mex,1968,5.00781
mex,1969,12.3312
mex,1970,4.2755
mex,1971,2.84654
mex,1972,13.94161
mex,1973,10.91278
mex,1974,-0.21911
mex,1975,2.27019
mex,1976,7.27522
mex,1977,18.21729
mex,1978,22.76244
mex,1979,18.69948
mex,1980,22.20196
mex,1981,11.36767
mex,1982,22.5584
mex,1983,14.22283
mex,1984,5.75344
mex,1985,-4.46134
mex,1986,4.49058
mex,1987,9.49026
mex,1988,5.76299
mex,1989,2.26949
mex,1990,3.64494
mex,1991,4.58471
mex,1992,1.68377
mex,1993,3.7373
mex,1994,8.79517
mex,1995,20.19796
mex,1996,15.44793
mex,1997,9.38522
mex,1998,7.3957
mex,1999,5.43023
mex,2000,11.56658
mex,2001,-0.52131
mex,2002,0.39612
mex,2003,1.90668
mex,2004,9.87023
mex,2005,6.31458
mex,2006,7.81146
mex,2007,1.97406
mex,2008,-1.01744
mex,2009,-10.85495
mex,2010,22.36241
mex,2011,7.71348
mex,2012,6.52454
mex,2013,1.37052
mex,2014,6.9824
mex,2015,8.4144
mex,2016,3.58235
mex,2017,4.16202
mex,2018,6.00369
mex,2019,1.48012
mex,2020,-7.29863
mhl,2005,-11.58491
mhl,2006,-23.32007
mhl,2007,9.10897
mhl,2008,16.02894
mhl,2009,9.76149
mhl,2010,44.32683
mhl,2011,2.9657
mhl,2012,-4.01383
mhl,2013,0.3015
mhl,2014,10.92154
mhl,2015,-2.85681
mhl,2016,-11.34303
mhl,2017,-3.8993
mhl,2018,5.64436
mhl,2019,13.2441
mhl,2020,-3.27638
mkd,1991,-25.09941
mkd,1992,21.49629
mkd,1993,2.75391
mkd,1994,3.41088
mkd,1995,-3.31056
mkd,1996,-12.8907
mkd,1997,29.30056
mkd,1998,8.45252
mkd,1999,6.8531
mkd,2000,18.60049
mkd,2001,-14.19353
mkd,2002,-4.86091
mkd,2003,0.3345
mkd,2004,17.18949
mkd,2005,17.92819
mkd,2006,12.1336
mkd,2007,13.79101
mkd,2008,-4.66812
mkd,2009,-13.89072
mkd,2010,23.68016
mkd,2011,16.13738
mkd,2012,1.95194
mkd,2013,6.09406
mkd,2014,16.47942
mkd,2015,8.47558
mkd,2016,9.08123
mkd,2017,8.34679
mkd,2018,12.80513
mkd,2019,8.8767
mkd,2020,-12.21637
mli,1968,-6.7964
mli,1969,13.54463
mli,1970,-0.91893
mli,1971,36.0113
mli,1972,-10.07222
mli,1973,-8.79966
mli,1974,9.64872
mli,1975,1.60161
mli,1976,15.74762
mli,1977,23.80701
mli,1978,-4.39457
mli,1979,10.91948
mli,1980,25.38776
mli,1981,-21.34058
mli,1982,-10.54959
mli,1983,13.69606
mli,1984,8.67275
mli,1985,6.84889
mli,1986,-7.42565
mli,1987,-0.63859
mli,1988,7.47389
mli,1989,11.10396
mli,1990,0.09264
mli,1991,13.21837
mli,1992,8.47693
mli,1993,4.18631
mli,1994,6.90933
mli,1995,10.01794
mli,1996,0.44465
mli,1997,28.48565
mli,1998,-0.52235
mli,1999,16.41709
mli,2000,5.01548
mli,2001,44.31243
mli,2002,19.66536
mli,2003,-9.29968
mli,2004,-5.7019
mli,2005,11.90142
mli,2006,9.62766
mli,2007,-10.41241
mli,2008,0.71875
mli,2009,-11.0542
mli,2010,-0.24894
mli,2011,6.16826
mli,2012,8.75397
mli,2013,0.82564
mli,2014,2.19047
mli,2015,10.4
mli,2016,-2.03175
mli,2017,11.4
mli,2018,-0.1
mli,2019,2.3
mli,2020,0.5
mlt,2001,-9.16571
mlt,2002,8.20764
mlt,2003,-1.19997
mlt,2004,-3.98529
mlt,2005,4.1875
mlt,2006,21.73142
mlt,2007,10.31921
mlt,2008,19.47076
mlt,2009,-0.4151
mlt,2010,8.20508
mlt,2011,5.27231
mlt,2012,5.46617
mlt,2013,0.94929
mlt,2014,3.45044
mlt,2015,15.43831
mlt,2016,1.78927
mlt,2017,8.44168
mlt,2018,-0.43645
mlt,2019,6.40591
mlt,2020,-7.82599
mmr,2012,-6.85449
mmr,2013,-4.37017
mmr,2014,9.78431
mmr,2015,15.97644
mmr,2016,16.72224
mmr,2017,13.48651
mmr,2018,11.95051
mmr,2019,11.33765
mmr,2020,8
mne,2007,29.9783
mne,2008,1.65907
mne,2009,-12.65771
mne,2010,7.49424
mne,2011,14.62816
mne,2012,-0.34024
mne,2013,-1.33936
mne,2014,-0.71536
mne,2015,5.743
mne,2016,5.9421
mne,2017,1.79356
mne,2018,6.89477
mne,2019,5.80052
mne,2020,-47.64376
mng,2011,18.2355
mng,2012,8.3049
mng,2013,12.83946
mng,2014,53.16652
mng,2015,0.12167
mng,2016,15.51616
mng,2017,3.69153
mng,2018,6.07062
mng,2019,11.97702
mng,2020,-5.26463
mnp,2003,-4.12872
mnp,2004,8.16973
mnp,2005,-16.97892
mnp,2006,-19.39351
mnp,2007,-25.45932
mnp,2008,-36.26761
mnp,2009,-34.43831
mnp,2010,2.52809
mnp,2011,-11.23288
mnp,2012,16.97531
mnp,2013,4.22164
mnp,2014,4.05063
mnp,2015,10.21898
mnp,2016,77.48344
mnp,2017,20.39801
mnp,2018,-40.39256
mnp,2019,-25.12998
moz,1981,-16.71735
moz,1982,0.19153
moz,1983,-32.06349
moz,1984,-19.90608
moz,1985,-9.05576
moz,1986,-8.79827
moz,1987,7.49096
moz,1988,9.57224
moz,1989,16.30666
moz,1990,5.14237
moz,1991,27.92116
moz,1992,12.99678
moz,1993,3.7574
moz,1994,32.15343
moz,1995,4.98494
moz,1996,38.74475
moz,1997,8.61614
moz,1998,10.3086
moz,1999,-0.6719
moz,2000,32.16481
moz,2001,52.26665
moz,2002,36.96263
moz,2003,19.18105
moz,2004,22.00995
moz,2005,6.15995
moz,2006,12.44178
moz,2007,15.71238
moz,2008,6.79943
moz,2009,15.42094
moz,2010,1.51113
moz,2011,16.94157
moz,2012,9.73609
moz,2013,1.76997
moz,2014,24.06679
moz,2015,-6.71834
moz,2016,-6.07178
moz,2017,3.89024
moz,2018,47.88207
moz,2019,-9.46027
moz,2020,-14.95548
mrt,1962,3.5461
mrt,1963,88.35616
mrt,1964,130.90908
mrt,1965,6.14173
mrt,1966,6.69232
mrt,1967,6.22863
mrt,1968,3.42688
mrt,1969,2.34207
mrt,1970,4.41373
mrt,1971,1.57393
mrt,1972,27.66
mrt,1973,-7.63612
mrt,1974,9.49678
mrt,1975,-26.999
mrt,1976,8.92072
mrt,1977,-5.18995
mrt,1978,8.06271
mrt,1979,13.84877
mrt,1980,5.35447
mrt,1981,23.07803
mrt,1982,-8.24706
mrt,1983,29.74138
mrt,1984,-6.57123
mrt,1985,10.30628
mrt,1986,2.28586
mrt,1987,-8.58269
mrt,1988,6.57555
mrt,1989,-9.10743
mrt,1990,-10.97097
mrt,1991,6.30008
mrt,1992,-3.55537
mrt,1993,-3.89694
mrt,1994,4.92592
mrt,1995,3.96643
mrt,1996,-1.04148
mrt,1997,-16.48232
mrt,1998,-8.06965
mrt,1999,0.96707
mrt,2000,5.47066
mrt,2001,5.4113
mrt,2002,-7.33312
mrt,2003,-21.40813
mrt,2004,26.56827
mrt,2005,0.02658
mrt,2006,82.83288
mrt,2007,-5.56614
mrt,2008,-1.68898
mrt,2009,2.28398
mrt,2010,3.17477
mrt,2011,0.03778
mrt,2012,5.94967
mrt,2013,1.17864
mrt,2014,2.71441
mrt,2015,2.596
mrt,2016,-0.44428
mrt,2017,7.10217
mrt,2018,0.04841
mrt,2019,19.11914
mrt,2020,-1.90141
mus,1977,13.48409
mus,1978,-0.3321
mus,1979,3.29508
mus,1980,1.89964
mus,1981,-4.99472
mus,1982,9.9963
mus,1983,0.92241
mus,1984,4.12186
mus,1985,11.94492
mus,1986,26.96802
mus,1987,18.20053
mus,1988,12.09796
mus,1989,3.10307
mus,1990,8.19917
mus,1991,4.35604
mus,1992,3.31238
mus,1993,6.69883
mus,1994,2.92004
mus,1995,6.81723
mus,1996,10.54815
mus,1997,3.52723
mus,1998,8.32834
mus,1999,1.37974
mus,2000,4.26461
mus,2001,15.20377
mus,2002,-11.84938
mus,2003,-1.70593
mus,2004,-2.36389
mus,2005,13.54623
mus,2006,4.78844
mus,2007,1.46506
mus,2008,3.02459
mus,2009,-1.66136
mus,2010,14.06832
mus,2011,5.24564
mus,2012,3.57322
mus,2013,-5.92986
mus,2014,6.30146
mus,2015,1.84989
mus,2016,-3.46967
mus,2017,-0.96913
mus,2018,2.72553
mus,2019,-4.20832
mus,2020,-38.04262
mys,1961,5.5345
mys,1962,4.80725
mys,1963,5.85257
mys,1964,-3.47496
mys,1965,8.29325
mys,1966,6.24495
mys,1967,5.3585
mys,1968,15.85909
mys,1969,5.37567
mys,1970,4.95371
mys,1971,1.55766
mys,1972,2.02347
mys,1973,14.19127
mys,1974,15.92513
mys,1975,-2.99651
mys,1976,16.96171
mys,1977,4.16064
mys,1978,7.58944
mys,1979,17.96611
mys,1980,3.17004
mys,1981,-0.83116
mys,1982,10.67719
mys,1983,12.33787
mys,1984,13.78322
mys,1985,0.44748
mys,1986,11.78667
mys,1987,14.55714
mys,1988,10.89846
mys,1989,15.19379
mys,1990,17.81915
mys,1991,15.77034
mys,1992,12.59579
mys,1993,11.54254
mys,1994,21.90672
mys,1995,18.96453
mys,1996,9.22796
mys,1997,5.49064
mys,1998,0.49115
mys,1999,13.1633
mys,2000,16.06573
mys,2001,-6.83016
mys,2002,5.42733
mys,2003,5.13387
mys,2004,16.05826
mys,2005,8.30191
mys,2006,6.68216
mys,2007,4.42858
mys,2008,1.57308
mys,2009,-10.87842
mys,2010,10.41907
mys,2011,4.17939
mys,2012,-1.74186
mys,2013,0.25925
mys,2014,5.04028
mys,2015,0.2527
mys,2016,1.31948
mys,2017,8.683
mys,2018,1.93299
mys,2019,-1.04475
mys,2020,-8.89889
nam,1981,-9.74689
nam,1982,-2.95926
nam,1983,-11.33519
nam,1984,1.8818
nam,1985,25.99104
nam,1986,11.78018
nam,1987,-9.17992
nam,1988,-4.55516
nam,1989,1.31751
nam,1990,-11.0412
nam,1991,28.81928
nam,1992,6.32135
nam,1993,10.70467
nam,1994,-3.22325
nam,1995,9.53615
nam,1996,2.76208
nam,1997,-2.70284
nam,1998,-0.69685
nam,1999,4.43682
nam,2000,-0.84089
nam,2001,-2.67005
nam,2002,16.2353
nam,2003,8.85013
nam,2004,5.37523
nam,2005,-0.82999
nam,2006,15.34575
nam,2007,6.37494
nam,2008,-4.35501
nam,2009,1.78335
nam,2010,2.76602
nam,2011,-3.29456
nam,2012,1.00571
nam,2013,2.79912
nam,2014,10.47938
nam,2015,-11.97307
nam,2016,-0.60845
nam,2017,1.94526
nam,2018,16.08566
nam,2019,-8.98844
nam,2020,-17.67573
ner,1991,-13.42114
ner,1992,-7.35429
ner,1993,0.15604
ner,1994,25.02
ner,1995,-2.30753
ner,1996,25.0667
ner,1997,-4.58066
ner,1998,11.3759
ner,1999,-11.31561
ner,2000,11.59655
ner,2001,2.0616
ner,2002,-7.95255
ner,2003,1.07715
ner,2004,4.42177
ner,2005,6.57849
ner,2006,5.5351
ner,2007,2.69988
ner,2008,15.12368
ner,2009,17.98637
ner,2010,19.72972
ner,2011,-0.90519
ner,2012,18.93505
ner,2013,8.93494
ner,2014,-0.50255
ner,2015,-4.708
ner,2016,-10.00566
ner,2017,14.69535
ner,2018,-4.25578
ner,2019,1.10754
ner,2020,-6.27291
nga,1982,-10.45493
nga,1983,-7.67113
nga,1984,10.27426
nga,1985,8.46498
nga,1986,-8.91026
nga,1987,5.41229
nga,1988,3.01068
nga,1989,29.82911
nga,1990,-4.44508
nga,1991,8.06292
nga,1992,-26.51853
nga,1993,18.6482
nga,1994,2.26142
nga,1995,-8.57627
nga,1996,-10.87805
nga,1997,47.90399
nga,1998,2.08661
nga,1999,-10.75269
nga,2000,13.25301
nga,2001,-23.61955
nga,2002,11.62738
nga,2003,31.36121
nga,2004,-0.95472
nga,2005,12.37454
nga,2006,70.37563
nga,2007,-16.95121
nga,2008,43.43744
nga,2009,-30.01776
nga,2010,11.44566
nga,2011,25.79272
nga,2012,-3.58897
nga,2013,-21.73652
nga,2014,24.08503
nga,2015,0.08847
nga,2016,11.53155
nga,2017,8.73971
nga,2018,-1.41063
nga,2019,14.97565
nga,2020,-26.96336
nic,1961,5.17444
nic,1962,20.94745
nic,1963,25.7821
nic,1964,18.72374
nic,1965,10.58691
nic,1966,-1.51854
nic,1967,10.37853
nic,1968,-0.39713
nic,1969,1.59486
nic,1970,5.82912
nic,1971,3.73239
nic,1972,31.11055
nic,1973,-0.8982
nic,1974,1.41292
nic,1975,7.37951
nic,1976,3.98609
nic,1977,-2.81708
nic,1978,9.02861
nic,1979,14.43602
nic,1980,-40.59951
nic,1981,14.87508
nic,1982,-8.04816
nic,1983,7.07684
nic,1984,-20.81513
nic,1985,-11.7054
nic,1986,-17.62861
nic,1987,-2.19954
nic,1988,-3.42523
nic,1989,25.50688
nic,1990,15.95857
nic,1991,-15.95881
nic,1992,6.36427
nic,1993,6.54263
nic,1994,14.66944
nic,1995,22.07251
nic,1996,16.22759
nic,1997,14.3628
nic,1998,5.88202
nic,1999,12.24878
nic,2000,12.51461
nic,2001,7.34984
nic,2002,-3.51162
nic,2003,9.17667
nic,2004,17.10546
nic,2005,7.66946
nic,2006,12.49265
nic,2007,9.6216
nic,2008,8.11912
nic,2009,0.04087
nic,2010,16.3156
nic,2011,8.25658
nic,2012,12.39658
nic,2013,3.81704
nic,2014,6.44812
nic,2015,-0.9854
nic,2016,4.59642
nic,2017,10.1313
nic,2018,-1.61719
nic,2019,5.58185
nic,2020,-8.75573
nld,1970,11.39041
nld,1971,10.64799
nld,1972,9.8855
nld,1973,11.64656
nld,1974,2.8568
nld,1975,-2.96551
nld,1976,9.19687
nld,1977,-1.35903
nld,1978,4.2138
nld,1979,7.79707
nld,1980,2.55433
nld,1981,2.86357
nld,1982,-1.04751
nld,1983,2.27789
nld,1984,7.74026
nld,1985,4.45678
nld,1986,2.04706
nld,1987,3.78556
nld,1988,8.90101
nld,1989,8.61166
nld,1990,5.65858
nld,1991,6.60807
nld,1992,2.9434
nld,1993,3.96852
nld,1994,8.66959
nld,1995,9.20882
nld,1996,4.14541
nld,1997,9.67665
nld,1998,6.69881
nld,1999,9.01289
nld,2000,12.42891
nld,2001,1.47282
nld,2002,0.64716
nld,2003,1.84125
nld,2004,8.21275
nld,2005,5.76018
nld,2006,7.17289
nld,2007,5.35491
nld,2008,1.61682
nld,2009,-8.64174
nld,2010,9.7276
nld,2011,5.15917
nld,2012,3.25879
nld,2013,2.47838
nld,2014,4.54641
nld,2015,7.3938
nld,2016,1.66827
nld,2017,6.49973
nld,2018,4.33042
nld,2019,1.97989
nld,2020,-4.83044
nor,1971,1.55791
nor,1972,13.57711
nor,1973,7.7433
nor,1974,0.80646
nor,1975,3.75048
nor,1976,12.21145
nor,1977,2.53589
nor,1978,9.98799
nor,1979,2.37815
nor,1980,4.6356
nor,1981,1.74107
nor,1982,0.13251
nor,1983,7.06191
nor,1984,7.85241
nor,1985,7.22372
nor,1986,2.26048
nor,1987,1.13183
nor,1988,6.25592
nor,1989,10.8794
nor,1990,8.55521
nor,1991,6.04572
nor,1992,4.81157
nor,1993,3.14641
nor,1994,8.43045
nor,1995,5.0011
nor,1996,10.02592
nor,1997,7.75939
nor,1998,0.67157
nor,1999,2.8456
nor,2000,3.17447
nor,2001,4.34327
nor,2002,-0.27243
nor,2003,-0.11328
nor,2004,1.02872
nor,2005,0.45273
nor,2006,-0.80597
nor,2007,1.36066
nor,2008,0.1323
nor,2009,-4.10051
nor,2010,0.55622
nor,2011,-0.81443
nor,2012,1.71979
nor,2013,-1.77515
nor,2014,3.40593
nor,2015,4.34225
nor,2016,1.06575
nor,2017,1.69946
nor,2018,-1.22376
nor,2019,1.13767
nor,2020,-1.22482
npl,2002,-23.18875
npl,2003,-4.74595
npl,2004,12.27609
npl,2005,-3.03446
npl,2006,-1.29372
npl,2007,-0.94487
npl,2008,0.72701
npl,2009,3.87244
npl,2010,-10.43884
npl,2011,-2.11431
npl,2012,20.19296
npl,2013,12.94778
npl,2014,17.83582
npl,2015,2.31598
npl,2016,-17.30592
npl,2017,8.8553
npl,2018,7.69415
npl,2019,5.54351
npl,2020,-15.88214
nzl,1971,7.29743
nzl,1972,2.06567
nzl,1973,-1.94749
nzl,1974,-2.71639
nzl,1975,12.76021
nzl,1976,11.08547
nzl,1977,-0.04794
nzl,1978,2.40608
nzl,1979,4.40247
nzl,1980,3.17009
nzl,1981,2.30452
nzl,1982,1.5584
nzl,1983,6.08914
nzl,1984,9.37541
nzl,1985,1.65905
nzl,1986,4.59437
nzl,1987,7.30814
nzl,1988,2.1254
nzl,1989,-1.97755
nzl,1990,9.31196
nzl,1991,9.23598
nzl,1992,4.58536
nzl,1993,7.14613
nzl,1994,8.49656
nzl,1995,3.77754
nzl,1996,4.20139
nzl,1997,3.4119
nzl,1998,3.416
nzl,1999,8.30382
nzl,2000,6.05862
nzl,2001,3.28681
nzl,2002,7.53207
nzl,2003,2.68169
nzl,2004,3.17244
nzl,2005,-0.4426
nzl,2006,3.46878
nzl,2007,3.92349
nzl,2008,-2.68555
nzl,2009,4.03608
nzl,2010,2.82096
nzl,2011,2.29415
nzl,2012,3.04135
nzl,2013,0.13551
nzl,2014,4.65078
nzl,2015,6.24192
nzl,2016,1.55563
nzl,2017,3.5518
nzl,2018,2.8329
nzl,2019,-0.24845
nzl,2020,-17.63127
omn,1999,3.66532
omn,2000,16.12145
omn,2001,6.08924
omn,2002,-3.17442
omn,2003,-3.85989
omn,2004,-3.48201
omn,2005,19.7453
omn,2006,-18.17193
omn,2007,-0.6048
omn,2008,10.92084
omn,2009,4.81528
omn,2010,14.25978
omn,2011,3.83687
omn,2012,5.62694
omn,2013,10.49139
omn,2014,0.37182
omn,2015,-1.25328
omn,2016,-1.92231
omn,2017,-0.80793
omn,2018,2.81297
omn,2019,1.93649
omn,2020,-25.85277
pak,1961,2.99308
pak,1962,3.07654
pak,1963,38.96652
pak,1964,-2.52262
pak,1965,0.55548
pak,1966,10.7132
pak,1967,4.841
pak,1968,6.72489
pak,1969,9.05973
pak,1970,15.837
pak,1971,0.88819
pak,1972,-17.18437
pak,1973,5.74691
pak,1974,-17.27393
pak,1975,11.54683
pak,1976,14.15252
pak,1977,-17.5821
pak,1978,12.75725
pak,1979,13.30942
pak,1980,19.50688
pak,1981,18.24684
pak,1982,-5.98482
pak,1983,24.57253
pak,1984,-3.6921
pak,1985,-0.36003
pak,1986,32.80838
pak,1987,11.98964
pak,1988,-4.31257
pak,1989,13.77469
pak,1990,1.12497
pak,1991,33.46523
pak,1992,13.82098
pak,1993,1.31736
pak,1994,3.11066
pak,1995,-3.07532
pak,1996,1.99456
pak,1997,-6.53597
pak,1998,-5.72997
pak,1999,-2.85032
pak,2000,16.016
pak,2001,12.17798
pak,2002,9.95418
pak,2003,28.37925
pak,2004,-1.52682
pak,2005,11.72716
pak,2006,9.89071
pak,2007,1.50973
pak,2008,-4.55208
pak,2009,-3.36118
pak,2010,15.70766
pak,2011,2.3722
pak,2012,-15.00084
pak,2013,13.58083
pak,2014,-1.48018
pak,2015,-6.34353
pak,2016,-1.6033
pak,2017,-0.64238
pak,2018,12.67939
pak,2019,14.4938
pak,2020,2.47623
pan,1961,14.92537
pan,1962,20.2324
pan,1963,11.14269
pan,1964,0.25576
pan,1965,13.97959
pan,1966,9.71352
pan,1967,9.91432
pan,1968,7.53526
pan,1969,6.83466
pan,1970,4.84653
pan,1971,4.25038
pan,1972,1.26019
pan,1973,4.73402
pan,1974,6.98975
pan,1975,1.69861
pan,1976,-2.50535
pan,1977,10.63035
pan,1978,6.96843
pan,1979,-1.3363
pan,1980,34.27389
pan,1981,-11.47519
pan,1982,3.18639
pan,1983,-9.63101
pan,1984,-4.11296
pan,1985,36.09409
pan,1986,1.85082
pan,1987,-15.99813
pan,1988,-13.35791
pan,1989,12.1872
pan,1990,17.06836
pan,1991,39.70291
pan,1992,-8.56751
pan,1993,-10.95038
pan,1994,-3.14965
pan,1995,10.17412
pan,1996,8.77533
pan,1997,7.39431
pan,1998,-0.87636
pan,1999,-12.43916
pan,2000,18.46447
pan,2001,0.33767
pan,2002,-2.49385
pan,2003,-10.05796
pan,2004,18.5492
pan,2005,11.31823
pan,2006,11.10498
pan,2007,21.94876
pan,2008,19.83598
pan,2009,-2.32447
pan,2010,5.78358
pan,2011,20.69714
pan,2012,9.35557
pan,2013,-3.69517
pan,2014,-7.06141
pan,2015,0.93531
pan,2016,-4.33724
pan,2017,5.04055
pan,2018,5.09189
pan,2019,-0.13656
per,1961,18.00502
per,1962,6.75626
per,1963,-1.80006
per,1964,6.89715
per,1965,2.89776
per,1966,4.68305
per,1967,5.88917
per,1968,9.86726
per,1969,-1.7711
per,1970,5.71769
per,1971,-2.92732
per,1972,9.29593
per,1973,-18.51197
per,1974,5.20426
per,1975,2.30149
per,1976,3.43282
per,1977,12.94627
per,1978,12.94307
per,1979,16.65987
per,1980,-9.8291
per,1981,-2.5766
per,1982,9.91946
