geo,time,bx_gsr_insf_zs
sau,1974,0
sau,1975,0
sau,1976,0
sau,1977,0
sau,1978,0
sau,1979,0
sau,1980,0
sau,1981,0
sau,1982,0
sau,1983,0
sau,1984,0
sau,1985,0
sau,1986,0
sau,1987,0
sau,1988,0
sau,1989,0
sau,1990,0
sau,1991,0
sau,1992,0
sau,1993,0
sau,1994,0
sau,1995,0
sau,1996,0
sau,1997,0
sau,1998,0
sau,1999,0
sau,2000,0
sau,2001,0
sau,2002,0
sau,2003,0
sau,2004,0
sau,2005,0
sau,2006,0
sau,2007,0
sau,2008,6.15093
sau,2009,12.62936
sau,2010,11.60848
sau,2011,3.01977
sau,2012,4.27155
sau,2013,5.10835
sau,2014,3.09144
sau,2015,3.84536
sau,2016,4.60589
sau,2017,4.02631
sau,2018,1.8117
sau,2019,2.80851
sau,2020,8.10182
sdn,1977,0.28503
sdn,1978,0.17553
sdn,1979,0.89466
sdn,1980,0.47196
sdn,1981,0.51905
sdn,1982,0.3446
sdn,1983,0.33143
sdn,1984,0.38988
sdn,1985,0.34645
sdn,1986,0.57863
sdn,1987,0.94455
sdn,1988,1.52123
sdn,1989,0.4059
sdn,1990,0.38261
sdn,1991,0.80519
sdn,1992,0.28296
sdn,1993,1.44092
sdn,1994,0.91864
sdn,1995,2.39425
sdn,1997,0
sdn,1998,0
sdn,1999,0
sdn,2000,0
sdn,2001,7.53425
sdn,2002,0.32534
sdn,2003,2.27522
sdn,2004,1.94879
sdn,2005,8.69928
sdn,2006,9.1749
sdn,2007,5.28515
sdn,2008,16.90922
sdn,2009,4.09795
sdn,2010,5.85123
sdn,2011,1.55665
sdn,2012,2.04277
sdn,2013,0.65314
sdn,2014,0.20025
sdn,2015,0.72486
sdn,2016,0.79365
sdn,2017,0.43667
sdn,2018,0.17594
sdn,2019,0.24896
sdn,2020,0.95041
sen,1974,0.46997
sen,1975,0.39103
sen,1976,2.43243
sen,1977,3.14731
sen,1978,2.80922
sen,1979,0.26448
sen,1980,0.27832
sen,1981,0.23558
sen,1982,0.26651
sen,1983,0.28728
sen,1984,0.44086
sen,1985,0.49948
sen,1986,0.47483
sen,1987,0.43108
sen,1988,0.39639
sen,1989,0.44136
sen,1990,0.37103
sen,1991,0.44248
sen,1992,0.45519
sen,1993,0.54608
sen,1994,0.41497
sen,1995,0.40264
sen,1996,0.40825
sen,1997,0.53449
sen,1998,2.69907
sen,1999,1.78541
sen,2000,1.76784
sen,2001,2.59981
sen,2002,1.40939
sen,2003,1.70479
sen,2004,1.42419
sen,2005,1.90886
sen,2006,2.28977
sen,2007,1.72363
sen,2008,1.33058
sen,2009,1.70634
sen,2010,1.36369
sen,2011,1.64964
sen,2012,2.29067
sen,2013,1.48926
sen,2014,2.06057
sen,2015,2.01031
sen,2016,2.11283
sen,2017,2.21133
sen,2018,2.43175
sgp,1972,0.40711
sgp,1973,0.50222
sgp,1974,0.53124
sgp,1975,0.41892
sgp,1976,0.59932
sgp,1977,0.75853
sgp,1978,0.92814
sgp,1979,1.1384
sgp,1980,1.10609
sgp,1981,0.89609
sgp,1982,0.82787
sgp,1983,0.86384
sgp,1984,1.12
sgp,1985,1.01803
sgp,1986,1.6818
sgp,1987,1.73725
sgp,1988,1.30092
sgp,1989,0.98958
sgp,1990,0.69035
sgp,1991,0.82662
sgp,1992,1.03601
sgp,1993,1.40769
sgp,1994,1.43132
sgp,1995,15.52256
sgp,1996,15.58259
sgp,1997,18.02855
sgp,1998,13.73057
sgp,1999,12.08676
sgp,2000,9.15532
sgp,2001,10.02396
sgp,2002,11.09013
sgp,2003,12.34372
sgp,2004,10.95069
sgp,2005,11.59439
sgp,2006,12.91311
sgp,2007,15.69886
sgp,2008,13.99992
sgp,2009,15.12696
sgp,2010,14.5909
sgp,2011,14.77472
sgp,2012,14.89233
sgp,2013,15.33069
sgp,2014,15.86199
sgp,2015,16.23396
sgp,2016,17.29318
sgp,2017,17.6436
sgp,2018,17.44752
sgp,2019,17.26134
sgp,2020,19.22813
sgp,2021,18.75128
slb,1975,0
slb,1976,0
slb,1977,0
slb,1978,0
slb,1979,0
slb,1980,0
slb,1981,0
slb,1982,0
slb,1983,0
slb,1984,0
slb,1985,0
slb,1986,0
slb,1987,0
slb,1988,0
slb,1989,0
slb,1990,0
slb,1991,0
slb,1992,0
slb,1993,0.96083
slb,1994,0.36496
slb,1995,0.21067
slb,1996,0.73879
slb,1997,0.07648
slb,1998,20.81448
slb,1999,34.31193
slb,2000,41.61023
slb,2001,34.32452
slb,2002,17.48392
slb,2003,3.9907
slb,2004,4.28283
slb,2005,1.73848
slb,2006,3.14419
slb,2007,2.24925
slb,2008,3.9912
slb,2009,9.14526
slb,2010,8.99265
slb,2011,8.22037
slb,2012,7.19636
slb,2013,0.40864
slb,2014,0.05846
slb,2015,1.08138
slb,2016,1.02224
slb,2017,0.43853
slb,2018,0.03206
slb,2019,0.90786
slb,2020,4.50551
sle,1977,0.3252
sle,1978,0.27027
sle,1979,0.15152
sle,1980,0
sle,1981,0
sle,1982,0
sle,1983,0
sle,1984,0
sle,1985,0
sle,1986,0
sle,1987,0
sle,1988,0
sle,1989,0
sle,1990,0
sle,1991,0.10464
sle,1992,0.10002
sle,1993,0.06506
sle,1994,0.17998
sle,1995,0.21942
sle,1996,0.12873
sle,1997,0.11504
sle,1998,0.1806
sle,1999,0.09675
sle,2000,0.06211
sle,2001,0.05832
sle,2002,1.01928
sle,2003,0.20623
sle,2004,0.78388
sle,2005,2.97755
sle,2006,6.07179
sle,2007,1.96755
sle,2008,1.69485
sle,2009,0.76827
sle,2010,1.47509
sle,2011,0.56403
sle,2012,0.62194
sle,2013,0.4307
sle,2014,0.67906
sle,2015,1.96648
sle,2016,8.40924
sle,2017,7.42745
sle,2018,7.37335
sle,2019,5.58222
sle,2020,7.89658
slv,1976,10.57527
slv,1977,12.14589
slv,1978,9.92063
slv,1979,23.09774
slv,1980,21.5788
slv,1981,21.88001
slv,1982,15.3322
slv,1983,15.75383
slv,1984,12.04353
slv,1985,9.3069
slv,1986,13.58468
slv,1987,18.94135
slv,1988,9.64634
slv,1989,9.0935
slv,1990,6.87453
slv,1991,6.54764
slv,1992,5.58199
slv,1993,5.55241
slv,1994,5.36044
slv,1995,5.75877
slv,1996,5.25741
slv,1997,5.07726
slv,1998,6.82755
slv,1999,7.58886
slv,2000,5.94549
slv,2001,2.3485
slv,2002,2.62521
slv,2003,2.33608
slv,2004,3.07348
slv,2005,2.67248
slv,2006,2.51324
slv,2007,2.64856
slv,2008,3.051
slv,2009,4.48764
slv,2010,2.15159
slv,2011,2.04285
slv,2012,3.96643
slv,2013,4.171
slv,2014,3.59428
slv,2015,3.24711
slv,2016,3.59503
slv,2017,3.83147
slv,2018,3.3954
slv,2019,3.68811
slv,2020,4.63097
srb,2007,1.76402
srb,2008,1.64903
srb,2009,1.38917
srb,2010,1.74055
srb,2011,1.70023
srb,2012,1.61953
srb,2013,1.39143
srb,2014,1.53508
srb,2015,1.76854
srb,2016,1.00069
srb,2017,1.08778
srb,2018,0.75936
srb,2019,1.05155
srb,2020,1.7514
ssd,2014,52.28408
ssd,2015,41.5646
ssd,2016,52.85353
ssd,2017,11.39791
ssd,2018,1.43725
ssd,2019,2.07024
ssd,2020,13.80478
stp,1974,0.3047
stp,1975,0.06389
stp,1976,0
stp,1977,0
stp,1978,0
stp,1979,4.02542
stp,1980,5.1109
stp,1981,6.18673
stp,1982,3.80368
stp,1983,2.28571
stp,1984,3.84174
stp,1985,1.5425
stp,1986,0.11307
stp,1987,0.04454
stp,1988,0.09738
stp,1989,0.00716
stp,1990,0.05464
stp,1997,7.6929
stp,1998,6.55859
stp,1999,4.62557
stp,2000,4.78999
stp,2001,3.52393
stp,2002,3.524
stp,2003,3.524
stp,2004,3.524
stp,2005,3.52393
stp,2006,3.52393
stp,2007,4.47063
stp,2008,3.52393
stp,2009,3.53425
stp,2010,2.96198
stp,2011,2.36242
stp,2012,2.8566
stp,2013,0
stp,2014,0
stp,2015,0.00843
stp,2016,0.0206
stp,2017,0.44033
stp,2018,0.00969
stp,2019,0.0134
stp,2020,1.38888
sur,2005,0.32827
sur,2006,0.33812
sur,2007,0.45383
sur,2008,0.39761
sur,2009,0.40809
sur,2010,0.90307
sur,2011,5.93886
sur,2012,8.95047
sur,2013,4.92711
sur,2014,3.39299
sur,2015,4.37456
sur,2016,10.49067
sur,2017,2.64597
sur,2018,2.76572
sur,2019,2.40385
sur,2020,3.00285
svk,1994,3.54754
svk,1995,4.90003
svk,1996,5.40906
svk,1997,4.83279
svk,1998,2.84274
svk,1999,2.61275
svk,2000,2.16022
svk,2001,1.2689
svk,2002,1.65935
svk,2003,1.06856
svk,2008,3.04506
svk,2009,2.98741
svk,2010,2.38913
svk,2011,1.75835
svk,2012,2.16626
svk,2013,2.02368
svk,2014,2.60311
svk,2015,3.31936
svk,2016,2.24612
svk,2017,1.99492
svk,2018,1.96609
svk,2019,2.07779
svk,2020,2.26139
svn,1992,0.9993
svn,1993,0.41315
svn,1994,0.46187
svn,1995,0.47818
svn,1996,0.60535
svn,1997,0.65866
svn,1998,0.59646
svn,1999,0.63387
svn,2000,0.79924
svn,2001,0.9433
svn,2002,2.38805
svn,2003,0.99248
svn,2004,0.80638
svn,2005,0.91046
svn,2006,1.20286
svn,2007,1.47144
svn,2008,3.30425
svn,2009,3.69684
svn,2010,3.80095
svn,2011,3.43699
svn,2012,2.9814
svn,2013,2.43211
svn,2014,2.35278
svn,2015,2.37536
svn,2016,2.14553
svn,2017,1.99237
svn,2018,2.17686
svn,2019,2.25491
svn,2020,3.27454
svn,2021,3.58958
swe,1970,6.6129
swe,1971,6.93215
swe,1972,7.35931
swe,1973,5.79345
swe,1974,4.74747
swe,1975,5.07645
swe,1976,6.32202
swe,1977,5.16246
swe,1978,4.54664
swe,1979,3.65082
swe,1980,3.93877
swe,1981,3.07582
swe,1982,6.63897
swe,1983,5.478
swe,1984,5.31894
swe,1985,5.27891
swe,1986,7.02884
swe,1987,7.52856
swe,1988,8.51279
swe,1989,9.49455
swe,1990,9.07078
swe,1991,12.33965
swe,1992,12.45402
swe,1993,3.44151
swe,1994,2.90649
swe,1995,2.42652
swe,1996,2.44408
swe,1997,2.67496
swe,1998,3.00781
swe,1999,3.24471
swe,2000,6.5613
swe,2001,6.0206
swe,2002,5.58667
swe,2003,4.81627
swe,2004,4.71926
swe,2005,5.39323
swe,2006,5.32129
swe,2007,3.52644
swe,2008,3.40399
swe,2009,3.22575
swe,2010,2.6815
swe,2011,3.01436
swe,2012,3.00019
swe,2013,6.61072
swe,2014,7.17519
swe,2015,7.46761
swe,2016,7.45637
swe,2017,6.22514
swe,2018,5.82427
swe,2019,5.22008
swe,2020,6.74351
swz,1974,0
swz,1975,0.05405
swz,1976,0.04464
swz,1977,0.03937
swz,1978,0
swz,1979,0.03788
swz,1980,0.42705
swz,1981,0.38567
swz,1982,0.33613
swz,1983,0.30501
swz,1984,0.21739
swz,1985,0.24233
swz,1986,0
swz,1993,0
swz,1994,0
swz,1995,0.02037
swz,1996,0.02264
swz,1997,0.02789
swz,1998,0.01978
swz,1999,0
swz,2000,0
swz,2001,0
swz,2002,0
swz,2003,47.76703
swz,2004,57.58529
swz,2005,75.00098
swz,2006,13.62772
swz,2007,6.28348
swz,2008,8.29731
swz,2009,10.06886
swz,2010,15.60329
swz,2011,13.14429
swz,2012,14.2942
swz,2013,27.73976
swz,2014,15.84794
swz,2015,16.42182
swz,2016,9.1875
swz,2017,46.30484
swz,2018,17.23021
swz,2019,11.99353
swz,2020,13.76894
sxm,2011,0.1372
sxm,2012,0.25364
sxm,2013,0.45838
sxm,2014,0.27449
sxm,2015,0.34082
sxm,2016,0.32959
sxm,2017,0.53268
sxm,2018,0.69398
sxm,2019,0.07679
sxm,2020,0.21287
syc,1976,0
syc,1977,0
syc,1978,0
syc,1979,0
syc,1980,0
syc,1981,0.01429
syc,1982,0.00594
syc,1983,0.0153
syc,1984,0.04765
syc,1985,0.03385
syc,1986,0.04338
syc,1987,0.02353
syc,1988,0
syc,1993,0.7964
syc,1994,0.71897
syc,1995,0.75279
syc,1996,1.30074
syc,1997,3.10511
syc,1998,1.57845
syc,1999,0.41097
syc,2000,0.40138
syc,2001,1.0148
syc,2002,0.85825
syc,2003,0.47131
syc,2004,0.43992
syc,2005,0.97463
syc,2006,0.20482
syc,2007,0.55249
syc,2008,0.43
syc,2009,0.26881
syc,2010,0.07945
syc,2011,0
syc,2013,0.22069
syc,2014,0
syc,2015,0
syc,2016,0
syc,2017,0
syc,2018,0
syc,2019,0
syc,2020,0
syr,1977,0
syr,1978,0
syr,1979,0
syr,1980,0
syr,1981,0
syr,1982,0
syr,1983,0
syr,1984,0
syr,1985,0
syr,1986,0
syr,1987,0
syr,1988,0
syr,1989,0
syr,1990,0
syr,1991,0
syr,1992,0
syr,2003,1.69993
syr,2004,0.99499
syr,2005,0.9622
syr,2006,2.18878
syr,2007,2.64156
syr,2008,3.33159
syr,2009,2.76758
syr,2010,1.08383
tca,2014,0
tca,2015,0
tca,2016,0
tca,2017,0
tca,2018,0
tcd,1977,16.52642
tcd,1978,3.06285
tcd,1979,0
tcd,1980,0
tcd,1981,0
tcd,1982,0
tcd,1983,0.59537
tcd,1984,0.4286
tcd,1985,1.15374
tcd,1986,1.2298
tcd,1987,0.17729
tcd,1988,0.57605
tcd,1989,0.9033
tcd,1990,0.12567
tcd,1991,2.39317
tcd,1992,1.46028
tcd,1993,2.42915
tcd,1994,0.7396
tgo,1974,0
tgo,1975,0
tgo,1976,0
tgo,1977,0
tgo,1978,0
tgo,1979,0
tgo,1980,1.39031
tgo,1981,0.70478
tgo,1982,0.56835
tgo,1983,0.46258
tgo,1984,0.42664
tgo,1985,4.36564
tgo,1986,0.43757
tgo,1987,0.43521
tgo,1988,0.37135
tgo,1989,4.70561
tgo,1990,10.51789
tgo,1991,4.05352
tgo,1992,0.40936
tgo,1993,0.41728
tgo,1994,0.50823
tgo,1995,1.31235
tgo,1996,2.42068
tgo,1997,3.07031
tgo,1998,3.22538
tgo,1999,4.64515
tgo,2000,6.5251
tgo,2001,2.08939
tgo,2002,5.15375
tgo,2003,0.89299
tgo,2004,1.19906
tgo,2005,0.80542
tgo,2006,3.31285
tgo,2007,4.02334
tgo,2008,4.35122
tgo,2009,4.59128
tgo,2010,4.05927
tgo,2011,3.37778
tgo,2012,4.14298
tgo,2013,2.63437
tgo,2014,2.23274
tgo,2015,0.83966
tgo,2016,1.97054
tgo,2017,2.3564
tgo,2018,3.62344
tgo,2019,4.67934
tgo,2020,6.37846
tha,1975,0.91131
tha,1976,1.09052
tha,1977,1.30266
tha,1978,0.75138
tha,1979,0.62964
tha,1980,0.51156
tha,1981,0.69081
tha,1982,0.51157
tha,1983,0.45934
tha,1984,0.54371
tha,1985,0.47747
tha,1986,0.23626
tha,1987,0.17985
tha,1988,0.13006
tha,1989,0.13197
tha,1990,0.16022
tha,1991,0.16161
tha,1992,0.4759
tha,1993,0.50033
tha,1994,0.47356
tha,1995,0.66503
tha,1996,0.65243
tha,1997,0.45357
tha,1998,0.3889
tha,1999,0.38549
tha,2000,0.58823
tha,2001,0.67339
tha,2002,0.5985
tha,2003,0.84945
tha,2004,0.71019
tha,2005,0.56009
tha,2006,0.44978
tha,2007,0.47294
tha,2008,0.70811
tha,2009,1.01234
tha,2010,1.14701
tha,2011,1.46438
tha,2012,2.12352
tha,2013,1.77262
tha,2014,1.19234
tha,2015,1.0986
tha,2016,1.24197
tha,2017,1.17485
tha,2018,1.17108
tha,2019,1.11301
tha,2020,2.92107
tjk,2002,1.69273
tjk,2003,1.9715
tjk,2004,3.53439
tjk,2005,5.68655
tjk,2006,6.62834
tjk,2007,8.40408
tjk,2008,9.52015
tjk,2009,3.89024
tjk,2010,0.11738
tjk,2011,0.65861
tjk,2012,0.30542
tjk,2013,0.39016
tjk,2014,0.60886
tjk,2015,1.21044
tjk,2016,0.37118
tjk,2017,0.42172
tjk,2018,0.15597
tjk,2019,0.331
tjk,2020,0.0691
tls,2009,0
tls,2010,0
tls,2011,0
tls,2012,1.34486
tls,2013,1.35112
tls,2014,1.32255
tls,2015,0.04688
tls,2016,0.00091
tls,2017,0.09015
tls,2018,0.69507
tls,2019,0.63154
tls,2020,-0.44439
ton,1971,0
ton,1972,0
ton,1973,0
ton,1974,0
ton,1975,0
ton,1976,0
ton,1977,0
ton,1978,0.70115
ton,1979,0.57507
ton,1980,1.30532
ton,1981,1.38072
ton,1982,2.52951
ton,1983,0.94276
ton,1984,0.72924
ton,1985,0.35956
ton,1986,0.47195
ton,1987,0.26036
ton,1988,0.05587
ton,1989,0.17425
ton,1990,0.07539
ton,1991,0.06258
ton,1992,0.44586
ton,1993,0.08208
ton,1994,0.06576
ton,2003,0
ton,2004,0.39364
ton,2005,0.71274
ton,2006,3.87237
ton,2007,2.91994
ton,2008,12.02731
ton,2009,1.24735
ton,2010,1.75271
ton,2011,0.24505
ton,2012,0.01244
ton,2013,1.03703
ton,2014,0.45345
ton,2015,0
ton,2016,0.0127
ton,2017,0.08693
ton,2018,0
ton,2019,0
ton,2020,0
tto,1975,0
tto,1976,0
tto,1977,0
tto,1978,0
tto,1979,0
tto,1980,0
tto,1981,0
tto,1982,0
tto,1983,0
tto,1984,0
tto,1985,0
tto,1986,0
tto,1987,0
tto,1988,0
tto,1989,0
tto,1990,0
tto,1991,0
tto,1992,0
tto,1993,0
tto,1994,0
tto,1995,8.87809
tto,1996,6.57448
tto,1997,6.71487
tto,1998,4.51215
tto,1999,4.52922
tto,2000,8.27013
tto,2001,13.6151
tto,2002,15.64999
tto,2003,15.79101
tto,2004,13.30512
tto,2005,15.07414
tto,2006,16.35984
tto,2007,15.14397
tto,2008,24.04698
tto,2009,14.12134
tto,2010,15.94601
tto,2011,5.4636
tto,2012,9.64754
tto,2013,4.29013
tto,2014,4.23232
tto,2015,4.62504
tto,2016,5.69934
tto,2017,6.25043
tto,2018,8.74371
tto,2019,12.49424
tto,2020,24.16808
tun,1976,2.89593
tun,1977,1.68831
tun,1978,2.16216
tun,1979,2.31527
tun,1980,1.62037
tun,1981,1.71079
tun,1982,1.59593
tun,1983,1.46843
tun,1984,1.89873
tun,1985,2.68323
tun,1986,2.62467
tun,1987,2.33463
tun,1988,1.32075
tun,1989,1.311
tun,1990,1.41605
tun,1991,2.3773
tun,1992,2.00688
tun,1993,1.51367
tun,1994,1.57
tun,1995,1.47493
tun,1996,1.71741
tun,1997,2.07612
tun,1998,1.9517
tun,1999,1.7755
tun,2000,1.8112
tun,2001,2.12713
tun,2002,2.43969
tun,2003,2.68326
tun,2004,2.47056
tun,2005,2.53882
tun,2006,2.5417
tun,2007,2.36475
tun,2008,2.20314
tun,2009,2.20766
tun,2010,2.44626
tun,2011,2.74394
tun,2012,2.66988
tun,2013,2.8223
tun,2014,2.89558
tun,2015,3.56706
tun,2016,3.79997
tun,2017,3.92395
tun,2018,3.43415
tun,2019,3.35557
tun,2020,6.06722
tur,1974,1.07468
tur,1975,1.2013
tur,1976,2.22414
tur,1977,1.68539
tur,1978,0.74946
tur,1979,0.35608
tur,1980,0.42194
tur,1981,2.23892
tur,1982,3.73827
tur,1983,2.90872
tur,1992,1.62645
tur,1993,1.6335
tur,1994,1.22211
tur,1995,1.51308
tur,1996,2.43696
tur,1997,1.84141
tur,1998,2.20073
tur,1999,2.13495
tur,2000,2.05867
tur,2001,2.34937
tur,2002,1.77287
tur,2003,2.78425
tur,2004,2.43448
tur,2005,2.40098
tur,2006,3.06212
tur,2007,3.45931
tur,2008,4.30319
tur,2009,3.20248
tur,2010,3.32245
tur,2011,3.30384
tur,2012,3.20648
tur,2013,2.60914
tur,2014,2.98924
tur,2015,2.90874
tur,2016,2.88163
tur,2017,3.43486
tur,2018,3.12655
tur,2019,2.81156
tur,2020,3.7935
tur,2021,5.61365
tuv,2001,6.29754
tuv,2002,5.69003
tuv,2003,3.60464
tuv,2004,2.13216
tuv,2005,3.00099
tuv,2006,3.2472
tuv,2007,3.15368
tuv,2008,2.50349
tuv,2009,3.6222
tuv,2010,2.67931
tuv,2011,2.80205
tuv,2012,3.13841
tuv,2013,1.79453
tuv,2014,1.6877
tuv,2015,1.14671
tuv,2016,1.04417
tuv,2017,0.90472
tuv,2018,0.87484
tuv,2019,0.71196
tza,1976,2.77778
tza,1977,2.0339
tza,1978,1.04582
tza,1979,1.17391
tza,1980,1.51515
tza,1981,0.80993
tza,1982,1.28881
tza,1983,1.60338
tza,1984,0.21632
tza,1985,0.09756
tza,1986,0.20036
tza,1987,0.065
tza,1988,0.63916
tza,1989,0.5234
tza,1990,0.52202
tza,1991,0
tza,1992,0
tza,1993,0.21577
tza,1994,0.18672
tza,1995,0.00866
tza,1996,3.07161
tza,1997,2.77281
tza,1998,3.9323
tza,1999,1.78244
tza,2000,2.7096
tza,2001,2.11602
tza,2002,2.55506
tza,2003,2.52174
tza,2004,2.46367
tza,2005,3.14461
tza,2006,1.02358
tza,2007,1.46212
tza,2008,1.22044
tza,2009,1.15045
tza,2010,1.80294
tza,2011,1.46935
tza,2012,1.77231
tza,2013,2.02732
tza,2014,1.76692
tza,2015,1.7398
tza,2016,1.83038
tza,2017,1.66074
tza,2018,1.25199
tza,2019,1.44694
tza,2020,1.43249
uga,1980,0
uga,1981,0
uga,1984,0
uga,1985,0
uga,1986,0
uga,1991,0
uga,1992,0
uga,1993,0
uga,1994,0
uga,1995,0
uga,1996,0
uga,1997,0
uga,1998,0
uga,1999,0
uga,2001,0.78484
uga,2002,0.83192
uga,2003,3.72762
uga,2004,3.55634
uga,2005,3.55736
uga,2006,3.77368
uga,2007,3.86632
uga,2008,3.20156
uga,2009,3.43793
uga,2010,2.58429
uga,2011,2.41361
uga,2012,3.00963
uga,2013,2.24482
uga,2014,2.80848
uga,2015,3.30956
uga,2016,3.53899
uga,2017,2.14855
uga,2018,1.5921
uga,2019,1.8861
uga,2020,4.6201
ukr,1994,6.59107
ukr,1995,2.58591
ukr,1996,0.53652
ukr,1997,0.66412
ukr,1998,0.51214
ukr,1999,0.42754
ukr,2000,0.56806
ukr,2001,0.50052
ukr,2002,0.45347
ukr,2003,0.57715
ukr,2004,0.47297
ukr,2005,0.58418
ukr,2006,1.23143
ukr,2007,2.67646
ukr,2008,2.85092
ukr,2009,2.75659
ukr,2010,2.76641
ukr,2011,1.6691
ukr,2012,1.37172
ukr,2013,1.72025
ukr,2014,1.57216
ukr,2015,1.63961
ukr,2016,0.85958
ukr,2017,1.1374
ukr,2018,1.05456
ukr,2019,1.03063
ukr,2020,0.93164
ukr,2021,0.66019
ury,1978,1.82981
ury,1979,1.7114
ury,1980,2.8877
ury,1981,3.61359
ury,1982,1.49163
ury,1983,0.40618
ury,1984,0.4057
ury,1985,0.26518
ury,1986,0.28429
ury,1987,0.54801
ury,1988,0.76665
ury,1989,0.69007
ury,1990,0.98585
ury,1991,1.49609
ury,1992,1.59453
ury,1993,1.54226
ury,1994,1.20237
ury,1995,1.43467
ury,1996,4.78301
ury,1997,8.58788
ury,1998,9.53681
ury,1999,8.52885
ury,2000,7.42525
ury,2001,8.37101
ury,2002,9.23654
ury,2003,7.78463
ury,2004,5.6811
ury,2005,5.3321
ury,2006,4.29317
ury,2007,4.08337
ury,2008,3.7719
ury,2009,4.21042
ury,2010,4.76889
ury,2011,4.0444
ury,2012,5.97087
ury,2013,6.99766
ury,2014,7.10895
ury,2015,6.81009
ury,2016,7.5049
ury,2017,5.8692
ury,2018,6.19025
ury,2019,6.18398
ury,2020,9.43515
usa,1970,0.69869
usa,1971,0.78125
usa,1972,1.1985
usa,1973,0.93897
usa,1974,0.77034
usa,1975,0.90013
usa,1976,0.72516
usa,1977,0.57896
usa,1978,0.6488
usa,1979,3.47658
usa,1980,3.19664
usa,1981,3.84279
usa,1982,3.75059
usa,1983,4.17315
usa,1984,3.97953
usa,1985,4.03595
usa,1986,5.40491
usa,1987,5.3739
usa,1988,4.21764
usa,1989,4.04279
usa,1990,3.14487
usa,1991,3.34226
usa,1992,2.84809
usa,1993,3.22359
usa,1994,3.3948
usa,1995,3.77704
usa,1996,4.125
usa,1997,4.83184
usa,1998,5.45312
usa,1999,10.44975
usa,2000,11.01358
usa,2001,10.88676
usa,2002,11.91353
usa,2003,13.2581
usa,2004,14.53545
usa,2005,14.52377
usa,2006,15.5921
usa,2007,17.11765
usa,2008,17.269
usa,2009,16.92729
usa,2010,17.41549
usa,2011,17.95495
usa,2012,17.7268
usa,2013,17.43762
usa,2014,18.03804
usa,2015,17.00522
usa,2016,16.82903
usa,2017,17.63186
usa,2018,17.58868
usa,2019,17.63957
usa,2020,23.35077
uzb,2010,2.11099
uzb,2011,2.49614
uzb,2012,2.46539
uzb,2013,2.48842
uzb,2014,1.96725
uzb,2015,2.01972
uzb,2016,1.6034
uzb,2017,1.54936
uzb,2018,1.29564
uzb,2019,1.19532
uzb,2020,2.24342
vct,1978,0
vct,1979,0
vct,1980,0
vct,1981,0
vct,1982,0
vct,1983,0
vct,1984,0
vct,1985,0
vct,1986,1.93638
vct,1987,1.00847
vct,1988,1.39776
vct,1989,0.87396
vct,1990,0.66198
vct,1991,1.2496
vct,1992,1.65263
vct,1993,1.74615
vct,1994,1.55401
vct,1995,1.09064
vct,1996,0.93855
vct,1997,0.86491
vct,1998,0.94213
vct,1999,0.96676
vct,2000,1.20104
vct,2001,1.3199
vct,2002,1.18533
vct,2003,1.43468
vct,2004,1.19063
vct,2005,1.46128
vct,2006,1.6807
vct,2007,1.92311
vct,2008,2.12179
vct,2009,1.93308
vct,2010,2.21731
vct,2011,2.2371
vct,2012,1.82206
vct,2013,1.90986
vct,2014,3.65348
vct,2015,3.00781
vct,2016,3.30048
vct,2017,3.04861
vct,2018,2.64816
vct,2019,2.99423
vct,2020,7.06217
ven,1970,14.67626
ven,1971,14.12162
ven,1972,12.95597
ven,1973,8.98785
ven,1974,7.10769
ven,1975,6.16216
ven,1976,14.2522
ven,1977,10.77381
ven,1978,7.86963
ven,1979,13.17195
ven,1980,14.35786
ven,1981,10.59445
ven,1982,16.94524
ven,1983,5.99815
ven,1984,8.02326
ven,1985,3.32497
ven,1986,3.04348
ven,1987,8.61111
ven,1988,4.49102
ven,1989,1.50215
ven,1990,0.16863
ven,1991,0.0811
ven,1992,0.15072
ven,1993,0.44313
ven,1994,0.31466
ven,1995,0.11869
ven,1996,0.12594
ven,1997,0.53111
ven,1998,0.35039
ven,1999,0.14749
ven,2000,0.25295
ven,2001,0.14493
ven,2002,0.09833
ven,2003,0.22676
ven,2004,0.17889
ven,2005,0.07429
ven,2006,0.2584
ven,2007,1.33761
ven,2008,1.28029
ven,2009,1.35261
ven,2010,0.70346
ven,2011,0.67992
ven,2012,0.60185
ven,2013,0.81227
ven,2014,0.89202
ven,2015,1.16208
ven,2016,1.40078
vut,1982,0
vut,1983,0
vut,1984,0
vut,1985,0
vut,1986,0
vut,1987,0
vut,1988,0
vut,1989,0
vut,1990,0
vut,1991,0
vut,1992,0
vut,1993,0
vut,1994,0
vut,1995,0
vut,1998,4.30173
vut,1999,6.39013
vut,2000,6.13702
vut,2001,6.67864
vut,2002,7.33457
vut,2003,7.91259
vut,2004,9.66344
vut,2005,10.31233
vut,2006,10.38894
vut,2007,9.25908
vut,2008,8.12836
vut,2009,5.10499
vut,2010,3.7902
vut,2011,4.38631
vut,2012,4.81179
vut,2013,3.06382
vut,2014,2.4549
vut,2015,1.64519
vut,2016,1.05364
vut,2017,0.96242
vut,2018,1.15708
vut,2019,1.18163
vut,2020,5.93859
wsm,1977,0
wsm,1978,0
wsm,1979,0
wsm,1980,0.18065
wsm,1981,0.05175
wsm,1982,0.05025
wsm,1983,0.01413
wsm,1984,0.01259
