geo,time,ag_lnd_arbl_ha
lbn,1982,208000
lbn,1983,208000
lbn,1984,208000
lbn,1985,204000
lbn,1986,200000
lbn,1987,188000
lbn,1988,186000
lbn,1989,184000
lbn,1990,183000
lbn,1991,181000
lbn,1992,180000
lbn,1993,180000
lbn,1994,180000
lbn,1995,180000
lbn,1996,183000
lbn,1997,185000
lbn,1998,187000
lbn,1999,129000
lbn,2000,129000
lbn,2001,120000
lbn,2002,130000
lbn,2003,136000
lbn,2004,136300
lbn,2005,141700
lbn,2006,136000
lbn,2007,134200
lbn,2008,123000
lbn,2009,123000
lbn,2010,114000
lbn,2011,125000
lbn,2012,132000
lbn,2013,132000
lbn,2014,132000
lbn,2015,132000
lbn,2016,132000
lbn,2017,132000
lbn,2018,132000
lbr,1961,378000
lbr,1962,376000
lbr,1963,376000
lbr,1964,373000
lbr,1965,373000
lbr,1966,370000
lbr,1967,370000
lbr,1968,368000
lbr,1969,368000
lbr,1970,366000
lbr,1971,366000
lbr,1972,366000
lbr,1973,366000
lbr,1974,366000
lbr,1975,366000
lbr,1976,366000
lbr,1977,371000
lbr,1978,371000
lbr,1979,371000
lbr,1980,371000
lbr,1981,371000
lbr,1982,375000
lbr,1983,380000
lbr,1984,380000
lbr,1985,380000
lbr,1986,390000
lbr,1987,390000
lbr,1988,400000
lbr,1989,400000
lbr,1990,350000
lbr,1991,350000
lbr,1992,350000
lbr,1993,350000
lbr,1994,350000
lbr,1995,350000
lbr,1996,350000
lbr,1997,370000
lbr,1998,380000
lbr,1999,400000
lbr,2000,400000
lbr,2001,400000
lbr,2002,400000
lbr,2003,400000
lbr,2004,400000
lbr,2005,400000
lbr,2006,400000
lbr,2007,400000
lbr,2008,430000
lbr,2009,470000
lbr,2010,480000
lbr,2011,500000
lbr,2012,500000
lbr,2013,500000
lbr,2014,500000
lbr,2015,500000
lbr,2016,500000
lbr,2017,500000
lbr,2018,500000
lby,1961,1700000
lby,1962,1710000
lby,1963,1710000
lby,1964,1715000
lby,1965,1715000
lby,1966,1720000
lby,1967,1720000
lby,1968,1725000
lby,1969,1725000
lby,1970,1725000
lby,1971,1730000
lby,1972,1730000
lby,1973,1735000
lby,1974,1735000
lby,1975,1740000
lby,1976,1740000
lby,1977,1745000
lby,1978,1750000
lby,1979,1750000
lby,1980,1753000
lby,1981,1758000
lby,1982,1765000
lby,1983,1775000
lby,1984,1780000
lby,1985,1787000
lby,1986,1795000
lby,1987,1800000
lby,1988,1800000
lby,1989,1805000
lby,1990,1805000
lby,1991,1810000
lby,1992,1815000
lby,1993,1815000
lby,1994,1825000
lby,1995,1870000
lby,1996,2028000
lby,1997,2028000
lby,1998,1815000
lby,1999,1815000
lby,2000,1815000
lby,2001,1815000
lby,2002,1815000
lby,2003,1815000
lby,2004,1750000
lby,2005,1750000
lby,2006,1750000
lby,2007,1750000
lby,2008,1750000
lby,2009,1750000
lby,2010,1716000
lby,2011,1716000
lby,2012,1720000
lby,2013,1720000
lby,2014,1720000
lby,2015,1720000
lby,2016,1720000
lby,2017,1720000
lby,2018,1720000
lca,1961,5000
lca,1962,5000
lca,1963,5000
lca,1964,5000
lca,1965,5000
lca,1966,5000
lca,1967,5000
lca,1968,5000
lca,1969,5000
lca,1970,5000
lca,1971,5000
lca,1972,5000
lca,1973,5000
lca,1974,5300
lca,1975,5000
lca,1976,5000
lca,1977,5000
lca,1978,5000
lca,1979,4700
lca,1980,4500
lca,1981,4300
lca,1982,4000
lca,1983,3700
lca,1984,3500
lca,1985,3300
lca,1986,3300
lca,1987,3000
lca,1988,3000
lca,1989,3000
lca,1990,2900
lca,1991,2800
lca,1992,2700
lca,1993,2700
lca,1994,2500
lca,1995,2000
lca,1996,1900
lca,1997,1900
lca,1998,2000
lca,1999,2000
lca,2000,2000
lca,2001,2000
lca,2002,2000
lca,2003,2000
lca,2004,2000
lca,2005,2200
lca,2006,2300
lca,2007,2400
lca,2008,2500
lca,2009,3000
lca,2010,3000
lca,2011,3000
lca,2012,3000
lca,2013,3000
lca,2014,3000
lca,2015,3000
lca,2016,3000
lca,2017,3000
lca,2018,3000
lie,1961,4000
lie,1962,4000
lie,1963,4000
lie,1964,4000
lie,1965,4000
lie,1966,4000
lie,1967,4000
lie,1968,4000
lie,1969,4000
lie,1970,4000
lie,1971,4000
lie,1972,4000
lie,1973,4000
lie,1974,4000
lie,1975,4000
lie,1976,4000
lie,1977,4000
lie,1978,4000
lie,1979,4000
lie,1980,4000
lie,1981,4000
lie,1982,4000
lie,1983,4000
lie,1984,4000
lie,1985,4000
lie,1986,4000
lie,1987,4000
lie,1988,4000
lie,1989,4000
lie,1990,4000
lie,1991,4000
lie,1992,4000
lie,1993,4000
lie,1994,4000
lie,1995,4000
lie,1996,4000
lie,1997,4000
lie,1998,4000
lie,1999,4000
lie,2000,4000
lie,2001,3900
lie,2002,3900
lie,2003,3900
lie,2004,3900
lie,2005,3900
lie,2006,3800
lie,2007,3800
lie,2008,3800
lie,2009,3500
lie,2010,3300
lie,2011,3000
lie,2012,3000
lie,2013,2600
lie,2014,2320
lie,2015,2160
lie,2016,2160
lie,2017,2160
lie,2018,2160
lka,1961,595000
lka,1962,577000
lka,1963,792000
lka,1964,790000
lka,1965,793000
lka,1966,792000
lka,1967,792000
lka,1968,798000
lka,1969,804000
lka,1970,810000
lka,1971,816000
lka,1972,822000
lka,1973,828000
lka,1974,834000
lka,1975,850000
lka,1976,900000
lka,1977,950000
lka,1978,1000000
lka,1979,900000
lka,1980,900000
lka,1981,900000
lka,1982,857000
lka,1983,869000
lka,1984,872000
lka,1985,876000
lka,1986,887000
lka,1987,895000
lka,1988,898000
lka,1989,901000
lka,1990,900000
lka,1991,903000
lka,1992,905000
lka,1993,880000
lka,1994,883000
lka,1995,886000
lka,1996,887000
lka,1997,888000
lka,1998,889000
lka,1999,905000
lka,2000,915000
lka,2001,916000
lka,2002,936000
lka,2003,950000
lka,2004,900000
lka,2005,1100000
lka,2006,1050000
lka,2007,1000000
lka,2008,1200000
lka,2009,1100000
lka,2010,1200000
lka,2011,1300000
lka,2012,1250000
lka,2013,1300000
lka,2014,1300000
lka,2015,1300000
lka,2016,1310000
lka,2017,1320200
lka,2018,1371600
lso,1961,358000
lso,1962,353000
lso,1963,353000
lso,1964,355000
lso,1965,355000
lso,1966,360000
lso,1967,360000
lso,1968,365000
lso,1969,365000
lso,1970,368000
lso,1971,360000
lso,1972,355000
lso,1973,355000
lso,1974,355000
lso,1975,372000
lso,1976,355000
lso,1977,288000
lso,1978,289000
lso,1979,305000
lso,1980,292000
lso,1981,298000
lso,1982,288000
lso,1983,283000
lso,1984,297000
lso,1985,304000
lso,1986,287000
lso,1987,326000
lso,1988,339000
lso,1989,301000
lso,1990,317000
lso,1991,319000
lso,1992,332000
lso,1993,330000
lso,1994,325000
lso,1995,320000
lso,1996,322000
lso,1997,325000
lso,1998,325000
lso,1999,325000
lso,2000,330000
lso,2001,330000
lso,2002,300000
lso,2003,300000
lso,2004,310000
lso,2005,323000
lso,2006,303000
lso,2007,325000
lso,2008,358000
lso,2009,335000
lso,2010,322000
lso,2011,308000
lso,2012,281300
lso,2013,248100
lso,2014,272300
lso,2015,219000
lso,2016,352000
lso,2017,414000
lso,2018,429300
ltu,1992,2885000
ltu,1993,2828000
ltu,1994,2590000
ltu,1995,2866000
ltu,1996,2866000
ltu,1997,2878000
ltu,1998,2890000
ltu,1999,2953000
ltu,2000,2878000
ltu,2001,1631000
ltu,2002,1639000
ltu,2003,1525000
ltu,2004,1616400
ltu,2005,1906500
ltu,2006,1878800
ltu,2007,1835600
ltu,2008,1861500
ltu,2009,2053700
ltu,2010,2127400
ltu,2011,2185700
ltu,2012,2260500
ltu,2013,2290500
ltu,2014,2350200
ltu,2015,2171900
ltu,2016,2142800
ltu,2017,2103700
ltu,2018,2115000
lux,2000,62000
lux,2001,62000
lux,2002,62000
lux,2003,62000
lux,2004,62000
lux,2005,60000
lux,2006,60000
lux,2007,61000
lux,2008,62000
lux,2009,61770
lux,2010,61950
lux,2011,62120
lux,2012,62560
lux,2013,62450
lux,2014,62610
lux,2015,62800
lux,2016,61860
lux,2017,62038
lux,2018,62114
lva,1992,1688000
lva,1993,1687000
lva,1994,1710000
lva,1995,1002000
lva,1996,1060000
lva,1997,1079000
lva,1998,1059000
lva,1999,987000
lva,2000,970000
lva,2001,958000
lva,2002,973000
lva,2003,957000
lva,2004,1009000
lva,2005,1092000
lva,2006,1205000
lva,2007,1188000
lva,2008,1170000
lva,2009,1168000
lva,2010,1173000
lva,2011,1158000
lva,2012,1178000
lva,2013,1208000
lva,2014,1209000
lva,2015,1229800
lva,2016,1288000
lva,2017,1290000
lva,2018,1295000
mar,1961,6590000
mar,1962,6590000
mar,1963,6650000
mar,1964,6700000
mar,1965,6800000
mar,1966,6900000
mar,1967,6900000
mar,1968,7000000
mar,1969,7000000
mar,1970,7076000
mar,1971,7983000
mar,1972,7131000
mar,1973,7195000
mar,1974,7200000
mar,1975,7293000
mar,1976,7315000
mar,1977,7450000
mar,1978,7658000
mar,1979,7504000
mar,1980,7530000
mar,1981,7690000
mar,1982,7767000
mar,1983,7823000
mar,1984,7834000
mar,1985,7878000
mar,1986,7957000
mar,1987,8166000
mar,1988,8174000
mar,1989,8457000
mar,1990,8707000
mar,1991,8717000
mar,1992,8934000
mar,1993,8999000
mar,1994,9124000
mar,1995,8921000
mar,1996,9096000
mar,1997,8980000
mar,1998,9033000
mar,1999,8818000
mar,2000,8767000
mar,2001,8488000
mar,2002,8402000
mar,2003,9055000
mar,2004,8210000
mar,2005,8122000
mar,2006,8064000
mar,2007,8065000
mar,2008,8052000
mar,2009,8039600
mar,2010,7729300
mar,2011,7803800
mar,2012,8047000
mar,2013,8128000
mar,2014,7601100
mar,2015,7497300
mar,2016,7529700
mar,2017,7477600
mar,2018,7477600
mda,1992,1736000
mda,1993,1744000
mda,1994,1759000
mda,1995,1773000
mda,1996,1787000
mda,1997,1787000
mda,1998,1798000
mda,1999,1812000
mda,2000,1827000
mda,2001,1849000
mda,2002,1843000
mda,2003,1845000
mda,2004,1840000
mda,2005,1833000
mda,2006,1820000
mda,2007,1822000
mda,2008,1821000
mda,2009,1817000
mda,2010,1813000
mda,2011,1811000
mda,2012,1814000
mda,2013,1816000
mda,2014,1728000
mda,2015,1733000
mda,2016,1738000
mda,2017,1738000
mda,2018,1681700
mdg,1961,1925000
mdg,1962,1940000
mdg,1963,1955000
mdg,1964,1970000
mdg,1965,1985000
mdg,1966,2000000
mdg,1967,2015000
mdg,1968,2030000
mdg,1969,2050000
mdg,1970,2060000
mdg,1971,2070000
mdg,1972,2090000
mdg,1973,2100000
mdg,1974,2124000
mdg,1975,2296000
mdg,1976,2289000
mdg,1977,2443000
mdg,1978,2500000
mdg,1979,2520000
mdg,1980,2540000
mdg,1981,2560000
mdg,1982,2570000
mdg,1983,2600000
mdg,1984,2620000
mdg,1985,2650000
mdg,1986,2670000
mdg,1987,2680000
mdg,1988,2700000
mdg,1989,2710000
mdg,1990,2720000
mdg,1991,2750000
mdg,1992,2780000
mdg,1993,2900000
mdg,1994,2900000
mdg,1995,2900000
mdg,1996,2900000
mdg,1997,2900000
mdg,1998,2900000
mdg,1999,2900000
mdg,2000,2900000
mdg,2001,2950000
mdg,2002,2950000
mdg,2003,2950000
mdg,2004,2950000
mdg,2005,3000000
mdg,2006,3000000
mdg,2007,3000000
mdg,2008,3000000
mdg,2009,3000000
mdg,2010,3000000
mdg,2011,3000000
mdg,2012,3000000
mdg,2013,3000000
mdg,2014,3000000
mdg,2015,3000000
mdg,2016,3000000
mdg,2017,3000000
mdg,2018,3000000
mdv,1961,2000
mdv,1962,2000
mdv,1963,2000
mdv,1964,2000
mdv,1965,2000
mdv,1966,2000
mdv,1967,2000
mdv,1968,2000
mdv,1969,2000
mdv,1970,2000
mdv,1971,3000
mdv,1972,3000
mdv,1973,3000
mdv,1974,3000
mdv,1975,3000
mdv,1976,3000
mdv,1977,3000
mdv,1978,3000
mdv,1979,3000
mdv,1980,3000
mdv,1981,3000
mdv,1982,3000
mdv,1983,3000
mdv,1984,3000
mdv,1985,3000
mdv,1986,3000
mdv,1987,3000
mdv,1988,3000
mdv,1989,3000
mdv,1990,3000
mdv,1991,3000
mdv,1992,3000
mdv,1993,3000
mdv,1994,3000
mdv,1995,3000
mdv,1996,3000
mdv,1997,3000
mdv,1998,3000
mdv,1999,3000
mdv,2000,3000
mdv,2001,3000
mdv,2002,3000
mdv,2003,3000
mdv,2004,3000
mdv,2005,3000
mdv,2006,3000
mdv,2007,3000
mdv,2008,4000
mdv,2009,4000
mdv,2010,3900
mdv,2011,3900
mdv,2012,3900
mdv,2013,3900
mdv,2014,3900
mdv,2015,3900
mdv,2016,3900
mdv,2017,3900
mdv,2018,3900
mex,1961,19507000
mex,1962,19340000
mex,1963,19260000
mex,1964,19180000
mex,1965,19100000
mex,1966,19020000
mex,1967,18930000
mex,1968,18850000
mex,1969,18770000
mex,1970,17688000
mex,1971,17689000
mex,1972,17684000
mex,1973,17719000
mex,1974,17688000
mex,1975,17712000
mex,1976,17736000
mex,1977,17782000
mex,1978,17785000
mex,1979,17585000
mex,1980,17660000
mex,1981,17599000
mex,1982,17795000
mex,1983,18328000
mex,1984,18241000
mex,1985,18631000
mex,1986,18344000
mex,1987,19234000
mex,1988,19698000
mex,1989,20656000
mex,1990,21709000
mex,1991,22423000
mex,1992,22429000
mex,1993,22531000
mex,1994,22549000
mex,1995,22560000
mex,1996,22717000
mex,1997,22785000
mex,1998,22831000
mex,1999,22918000
mex,2000,22905000
mex,2001,23151000
mex,2002,23184000
mex,2003,23652000
mex,2004,23214000
mex,2005,23296000
mex,2006,23363000
mex,2007,23519000
mex,2008,22945000
mex,2009,22200000
mex,2010,21527000
mex,2011,21209000
mex,2012,20106000
mex,2013,19705000
mex,2014,19117000
mex,2015,20611000
mex,2016,22167000
mex,2017,23905000
mex,2018,23905000
mhl,1991,1000
mhl,1992,1000
mhl,1993,1000
mhl,1994,1000
mhl,1995,1000
mhl,1996,1000
mhl,1997,1000
mhl,1998,1000
mhl,1999,1000
mhl,2000,1000
mhl,2001,1000
mhl,2002,1000
mhl,2003,1000
mhl,2004,2000
mhl,2005,2000
mhl,2006,2000
mhl,2007,2000
mhl,2008,2000
mhl,2009,2000
mhl,2010,2000
mhl,2011,2000
mhl,2012,2000
mhl,2013,2000
mhl,2014,2000
mhl,2015,2000
mhl,2016,2000
mhl,2017,2000
mhl,2018,2000
mkd,1992,606000
mkd,1993,609000
mkd,1994,609000
mkd,1995,606000
mkd,1996,609000
mkd,1997,600000
mkd,1998,587000
mkd,1999,588000
mkd,2000,555000
mkd,2001,568000
mkd,2002,499000
mkd,2003,471000
mkd,2004,461000
mkd,2005,448000
mkd,2006,439000
mkd,2007,431000
mkd,2008,424000
mkd,2009,420000
mkd,2010,414000
mkd,2011,414000
mkd,2012,414000
mkd,2013,413000
mkd,2014,412000
mkd,2015,414000
mkd,2016,416000
mkd,2017,417000
mkd,2018,418000
mli,1961,1638000
mli,1962,1643000
mli,1963,1648000
mli,1964,1653000
mli,1965,1658000
mli,1966,1662000
mli,1967,1668000
mli,1968,1668000
mli,1969,1668000
mli,1970,1718000
mli,1971,1718000
mli,1972,1718000
mli,1973,1718000
mli,1974,1768000
mli,1975,1818000
mli,1976,2017000
mli,1977,2015000
mli,1978,2015000
mli,1979,2010000
mli,1980,2010000
mli,1981,2013000
mli,1982,2013000
mli,1983,2013000
mli,1984,2013000
mli,1985,2033000
mli,1986,2036000
mli,1987,2036000
mli,1988,2053000
mli,1989,2053000
mli,1990,2053000
mli,1991,2063000
mli,1992,2163000
mli,1993,3060000
mli,1994,3160000
mli,1995,3319000
mli,1996,4540000
mli,1997,4535000
mli,1998,4530000
mli,1999,4520000
mli,2000,4468000
mli,2001,4500000
mli,2002,4900000
mli,2003,5942000
mli,2004,5002000
mli,2005,5603000
mli,2006,5677000
mli,2007,5808000
mli,2008,5761000
mli,2009,6255400
mli,2010,6261000
mli,2011,6861000
mli,2012,6861000
mli,2013,6411000
mli,2014,6411000
mli,2015,6411000
mli,2016,6411000
mli,2017,6411000
mli,2018,6411000
mlt,1961,17000
mlt,1962,16000
mlt,1963,15000
mlt,1964,14000
mlt,1965,13000
mlt,1966,13000
mlt,1967,13000
mlt,1968,13000
mlt,1969,13000
mlt,1970,13000
mlt,1971,13000
mlt,1972,13000
mlt,1973,13000
mlt,1974,13000
mlt,1975,12000
mlt,1976,12000
mlt,1977,13000
mlt,1978,13000
mlt,1979,13000
mlt,1980,12000
mlt,1981,12000
mlt,1982,12000
mlt,1983,12000
mlt,1984,12000
mlt,1985,12000
mlt,1986,12000
mlt,1987,12000
mlt,1988,12000
mlt,1989,12000
mlt,1990,12000
mlt,1991,12000
mlt,1992,12000
mlt,1993,12000
mlt,1994,12000
mlt,1995,10000
mlt,1996,10000
mlt,1997,9000
mlt,1998,8000
mlt,1999,8000
mlt,2000,8000
mlt,2001,9000
mlt,2002,9000
mlt,2003,9300
mlt,2004,9000
mlt,2005,8200
mlt,2006,8000
mlt,2007,8000
mlt,2008,8000
mlt,2009,8000
mlt,2010,9080
mlt,2011,9080
mlt,2012,9000
mlt,2013,8970
mlt,2014,8970
mlt,2015,8970
mlt,2016,9070
mlt,2017,9070
mlt,2018,9070
mmr,1961,9900000
mmr,1962,9910000
mmr,1963,9920000
mmr,1964,9930000
mmr,1965,9930000
mmr,1966,9940000
mmr,1967,9940000
mmr,1968,9940000
mmr,1969,9950000
mmr,1970,9970000
mmr,1971,9970000
mmr,1972,9970000
mmr,1973,9485000
mmr,1974,9494000
mmr,1975,9505000
mmr,1976,9518000
mmr,1977,9550000
mmr,1978,9558000
mmr,1979,9567000
mmr,1980,9573000
mmr,1981,9605000
mmr,1982,9620000
mmr,1983,9613000
mmr,1984,9591000
mmr,1985,9593000
mmr,1986,9596000
mmr,1987,9574000
mmr,1988,9552000
mmr,1989,9538000
mmr,1990,9567000
mmr,1991,9554000
mmr,1992,9534000
mmr,1993,9579000
mmr,1994,9534000
mmr,1995,9540000
mmr,1996,9543000
mmr,1997,9559000
mmr,1998,9556000
mmr,1999,9690000
mmr,2000,9909000
mmr,2001,9990000
mmr,2002,9862000
mmr,2003,9851000
mmr,2004,9912000
mmr,2005,10059000
mmr,2006,10336000
mmr,2007,10577000
mmr,2008,10694000
mmr,2009,10794000
mmr,2010,10811000
mmr,2011,10786000
mmr,2012,10751000
mmr,2013,10772000
mmr,2014,10816000
mmr,2015,10932999.9
mmr,2016,10948000
mmr,2017,11061600
mmr,2018,11080300
mne,2006,174000
mne,2007,174000
mne,2008,173000
mne,2009,173000
mne,2010,172000
mne,2011,173000
mne,2012,172000
mne,2013,7800
mne,2014,8730
mne,2015,8700
mne,2016,9000
mne,2017,9200
mne,2018,9200
mng,1961,624000
mng,1962,724000
mng,1963,729000
mng,1964,850000
mng,1965,867000
mng,1966,885000
mng,1967,819000
mng,1968,777000
mng,1969,746000
mng,1970,744000
mng,1971,775000
mng,1972,776000
mng,1973,789000
mng,1974,801000
mng,1975,827000
mng,1976,950000
mng,1977,1100000
mng,1978,1154000
mng,1979,1160000
mng,1980,1182000
mng,1981,1212000
mng,1982,1251000
mng,1983,1312000
mng,1984,1334000
mng,1985,1353000
mng,1986,1306000
mng,1987,1334000
mng,1988,1365000
mng,1989,1374000
mng,1990,1370000
mng,1991,1368000
mng,1992,1362000
mng,1993,1352000
mng,1994,1321000
mng,1995,1321000
mng,1996,1321000
mng,1997,1227000
mng,1998,1346000
mng,1999,1190000
mng,2000,1174000
mng,2001,1176500
mng,2002,1179000
mng,2003,1179432.3
mng,2004,1174900
mng,2005,1173400
mng,2006,1175300
mng,2007,1175000
mng,2008,1197000
mng,2009,1216056.2
mng,2010,1236030
mng,2011,1291800
mng,2012,1319103.3
mng,2013,1286780
mng,2014,1312700
mng,2015,1328110
mng,2016,1323350
mng,2017,1322710
mng,2018,1327400
mnp,1991,1000
mnp,1992,1000
mnp,1993,1000
mnp,1994,1000
mnp,1995,1000
mnp,1996,1000
mnp,1997,1000
mnp,1998,1000
mnp,1999,1000
mnp,2000,1000
mnp,2001,1000
mnp,2002,1000
mnp,2003,1000
mnp,2004,1000
mnp,2005,1000
mnp,2006,1000
mnp,2007,1000
mnp,2008,1000
mnp,2009,1000
mnp,2010,1000
mnp,2011,1000
mnp,2012,1000
mnp,2013,1000
mnp,2014,1000
mnp,2015,1000
mnp,2016,1000
mnp,2017,1000
mnp,2018,1000
moz,1961,2444000
moz,1962,2450000
moz,1963,2455000
moz,1964,2460000
moz,1965,2470000
moz,1966,2474000
moz,1967,2500000
moz,1968,2600000
moz,1969,2700000
moz,1970,2785000
moz,1971,2785000
moz,1972,2800000
moz,1973,2850000
moz,1974,2850000
moz,1975,2870000
moz,1976,2870000
moz,1977,2870000
moz,1978,2870000
moz,1979,2870000
moz,1980,2870000
moz,1981,2920000
moz,1982,3000000
moz,1983,3000000
moz,1984,3100000
moz,1985,3150000
moz,1986,3200000
moz,1987,3300000
moz,1988,3350000
moz,1989,3400000
moz,1990,3450000
moz,1991,3500000
moz,1992,3520000
moz,1993,3520000
moz,1994,3570000
moz,1995,3650000
moz,1996,3750000
moz,1997,3900000
moz,1998,4000000
moz,1999,3950000
moz,2000,3900000
moz,2001,4000000
moz,2002,4450000
moz,2003,4500000
moz,2004,4600000
moz,2005,5000000
moz,2006,4900000
moz,2007,5200000
moz,2008,5400000
moz,2009,5500000
moz,2010,5650000
moz,2011,5650000
moz,2012,5650000
moz,2013,5650000
moz,2014,5650000
moz,2015,5650000
moz,2016,5650000
moz,2017,5650000
moz,2018,5650000
mrt,1961,267000
mrt,1962,267000
mrt,1963,267000
mrt,1964,266000
mrt,1965,265000
mrt,1966,266000
mrt,1967,267000
mrt,1968,268000
mrt,1969,278000
mrt,1970,278000
mrt,1971,239000
mrt,1972,239000
mrt,1973,226000
mrt,1974,196000
mrt,1975,192000
mrt,1976,195000
mrt,1977,196000
mrt,1978,192000
mrt,1979,195000
mrt,1980,210000
mrt,1981,230000
mrt,1982,250000
mrt,1983,270000
mrt,1984,280000
mrt,1985,300000
mrt,1986,320000
mrt,1987,340000
mrt,1988,360000
mrt,1989,380000
mrt,1990,400000
mrt,1991,410000
mrt,1992,420000
mrt,1993,431000
mrt,1994,470000
mrt,1995,498000
mrt,1996,488000
mrt,1997,488000
mrt,1998,488000
mrt,1999,488000
mrt,2000,488000
mrt,2001,450000
mrt,2002,400000
mrt,2003,400000
mrt,2004,400000
mrt,2005,400000
mrt,2006,400000
mrt,2007,400000
mrt,2008,400000
mrt,2009,390000
mrt,2010,450000
mrt,2011,400000
mrt,2012,400000
mrt,2013,400000
mrt,2014,400000
mrt,2015,400000
mrt,2016,400000
mrt,2017,400000
mrt,2018,400000
mus,1961,90000
mus,1962,91000
mus,1963,91000
mus,1964,91000
mus,1965,92000
mus,1966,89000
mus,1967,94000
mus,1968,100000
mus,1969,100000
mus,1970,100000
mus,1971,100000
mus,1972,100000
mus,1973,100000
mus,1974,100000
mus,1975,99000
mus,1976,100000
mus,1977,100000
mus,1978,100000
mus,1979,100000
mus,1980,100000
mus,1981,100000
mus,1982,100000
mus,1983,100000
mus,1984,100000
mus,1985,100000
mus,1986,100000
mus,1987,100000
mus,1988,100000
mus,1989,99000
mus,1990,98000
mus,1991,97000
mus,1992,96000
mus,1993,94000
mus,1994,93000
mus,1995,92000
mus,1996,91000
mus,1997,90000
mus,1998,91000
mus,1999,89000
mus,2000,90000
mus,2001,91000
mus,2002,89000
mus,2003,88000
mus,2004,87000
mus,2005,85000
mus,2006,83000
mus,2007,81000
mus,2008,80000
mus,2009,80000
mus,2010,80000
mus,2011,78000
mus,2012,76000
mus,2013,75000
mus,2014,75000
mus,2015,75000
mus,2016,75000
mus,2017,75000
mus,2018,75000
mwi,1961,1300000
mwi,1962,1400000
mwi,1963,1450000
mwi,1964,1500000
mwi,1965,1700000
mwi,1966,1750000
mwi,1967,1700000
mwi,1968,1800000
mwi,1969,1850000
mwi,1970,1800000
mwi,1971,1950000
mwi,1972,2000000
mwi,1973,2050000
mwi,1974,2050000
mwi,1975,2000000
mwi,1976,2000000
mwi,1977,2000000
mwi,1978,2050000
mwi,1979,2050000
mwi,1980,1900000
mwi,1981,2000000
mwi,1982,2100000
mwi,1983,2000000
mwi,1984,2050000
mwi,1985,2050000
mwi,1986,2150000
mwi,1987,2150000
mwi,1988,2150000
mwi,1989,2200000
mwi,1990,2250000
mwi,1991,2350000
mwi,1992,2300000
mwi,1993,2300000
mwi,1994,2100000
mwi,1995,2300000
mwi,1996,2400000
mwi,1997,2450000
mwi,1998,2600000
mwi,1999,2700000
mwi,2000,2750000
mwi,2001,2850000
mwi,2002,2850000
mwi,2003,3000000
mwi,2004,3000000
mwi,2005,3200000
mwi,2006,3300000
mwi,2007,3000000
mwi,2008,3450000
mwi,2009,3500000
mwi,2010,3700000
mwi,2011,3600000
mwi,2012,3600000
mwi,2013,3600000
mwi,2014,3600000
mwi,2015,3600000
mwi,2016,3600000
mwi,2017,3600000
mwi,2018,3600000
mys,1961,754740
mys,1962,777950
mys,1963,800870
mys,1964,811020
mys,1965,773340
mys,1966,777130
mys,1967,788680
mys,1968,865300
mys,1969,868940
mys,1970,951010
mys,1971,967780
mys,1972,1007030
mys,1973,1015890
mys,1974,1004470
mys,1975,1055140
mys,1976,1038620
mys,1977,1067740
mys,1978,938610
mys,1979,1082110
mys,1980,1027140
mys,1981,1033790
mys,1982,994790
mys,1983,990440
mys,1984,951120
mys,1985,947750
mys,1986,894900
mys,1987,901400
mys,1988,911800
mys,1989,907700
mys,1990,930600
mys,1991,936500
mys,1992,926500
mys,1993,915400
mys,1994,927900
mys,1995,901000
mys,1996,892100
mys,1997,888700
mys,1998,874700
mys,1999,877100
mys,2000,868700
mys,2001,877000
mys,2002,967500
mys,2003,946240
mys,2004,946700
mys,2005,949410
mys,2006,890200
mys,2007,827200
mys,2008,870400
mys,2009,845000
mys,2010,854300
mys,2011,865600
mys,2012,868400
mys,2013,802700
mys,2014,804000
mys,2015,825310
mys,2016,826000
mys,2017,826000
mys,2018,826000
nam,1961,641000
nam,1962,641000
nam,1963,641000
nam,1964,645000
nam,1965,645000
nam,1966,645000
nam,1967,648000
nam,1968,648000
nam,1969,648000
nam,1970,650000
nam,1971,652000
nam,1972,652000
nam,1973,652000
nam,1974,652000
nam,1975,652000
nam,1976,654000
nam,1977,654000
nam,1978,655000
nam,1979,655000
nam,1980,655000
nam,1981,655000
nam,1982,655000
nam,1983,660000
nam,1984,660000
nam,1985,660000
nam,1986,660000
nam,1987,660000
nam,1988,660000
nam,1989,660000
nam,1990,660000
nam,1991,660000
nam,1992,660000
nam,1993,698000
nam,1994,747000
nam,1995,816000
nam,1996,816000
nam,1997,816000
nam,1998,816000
nam,1999,816000
nam,2000,816000
nam,2001,816000
nam,2002,816000
nam,2003,815000
nam,2004,815000
nam,2005,814000
nam,2006,813000
nam,2007,800000
nam,2008,800000
nam,2009,800000
nam,2010,800000
nam,2011,800000
nam,2012,800000
nam,2013,800000
nam,2014,800000
nam,2015,800000
nam,2016,800000
nam,2017,800000
nam,2018,800000
ncl,1961,7000
ncl,1962,7000
ncl,1963,7000
ncl,1964,7000
ncl,1965,7000
ncl,1966,7000
ncl,1967,7000
ncl,1968,7000
ncl,1969,7000
ncl,1970,7000
ncl,1971,7000
ncl,1972,7000
ncl,1973,7000
ncl,1974,7000
ncl,1975,7000
ncl,1976,7000
ncl,1977,7000
ncl,1978,7000
ncl,1979,7000
ncl,1980,7000
ncl,1981,7000
ncl,1982,7000
ncl,1983,7000
ncl,1984,10000
ncl,1985,10000
ncl,1986,9000
ncl,1987,9000
