geo,time,sp_rur_totl
mng,1997,1011050
mng,1998,1020734
mng,1999,1030736
mng,2000,1027701
mng,2001,1010858
mng,2002,994309
mng,2003,978174
mng,2004,962535
mng,2005,947562
mng,2006,933086
mng,2007,919146
mng,2008,905873
mng,2009,893582
mng,2010,882146
mng,2011,887539
mng,2012,903056
mng,2013,919375
mng,2014,936043
mng,2015,952602
mng,2016,968957
mng,2017,985109
mng,2018,1000361
mng,2019,1014540
mng,2020,1027515
mnp,1960,4868
mnp,1961,4841
mnp,1962,4774
mnp,1963,4684
mnp,1964,4606
mnp,1965,4546
mnp,1966,4510
mnp,1967,4491
mnp,1968,4297
mnp,1969,4102
mnp,1970,3892
mnp,1971,3677
mnp,1972,3468
mnp,1973,3254
mnp,1974,3079
mnp,1975,2901
mnp,1976,2703
mnp,1977,2503
mnp,1978,2328
mnp,1979,2213
mnp,1980,2198
mnp,1981,2341
mnp,1982,2532
mnp,1983,2768
mnp,1984,3040
mnp,1985,3337
mnp,1986,3665
mnp,1987,4011
mnp,1988,4329
mnp,1989,4557
mnp,1990,4698
mnp,1991,4808
mnp,1992,4804
mnp,1993,4747
mnp,1994,4721
mnp,1995,4790
mnp,1996,4916
mnp,1997,5113
mnp,1998,5347
mnp,1999,5542
mnp,2000,5658
mnp,2001,5695
mnp,2002,5657
mnp,2003,5565
mnp,2004,5450
mnp,2005,5339
mnp,2006,5232
mnp,2007,5126
mnp,2008,5028
mnp,2009,4947
mnp,2010,4885
mnp,2011,4846
mnp,2012,4829
mnp,2013,4827
mnp,2014,4826
mnp,2015,4821
mnp,2016,4808
mnp,2017,4790
mnp,2018,4768
mnp,2019,4744
mnp,2020,4721
moz,1960,6691413
moz,1961,6824424
moz,1962,6963329
moz,1963,7107729
moz,1964,7256038
moz,1965,7407335
moz,1966,7561676
moz,1967,7719366
moz,1968,7880322
moz,1969,8044387
moz,1970,8211602
moz,1971,8374203
moz,1972,8532690
moz,1973,8696375
moz,1974,8871091
moz,1975,9060359
moz,1976,9264101
moz,1977,9477937
moz,1978,9694510
moz,1979,9904562
moz,1980,10099893
moz,1981,10239177
moz,1982,10357078
moz,1983,10440204
moz,1984,10466245
moz,1985,10425184
moz,1986,10305644
moz,1987,10124874
moz,1988,9931850
moz,1989,9790789
moz,1990,9740469
moz,1991,9931114
moz,1992,10219200
moz,1993,10565666
moz,1994,10914468
moz,1995,11226150
moz,1996,11489446
moz,1997,11718241
moz,1998,11981282
moz,1999,12257160
moz,2000,12558109
moz,2001,12887063
moz,2002,13236792
moz,2003,13601940
moz,2004,13973621
moz,2005,14345954
moz,2006,14717710
moz,2007,15092432
moz,2008,15408276
moz,2009,15722261
moz,2010,16041469
moz,2011,16366230
moz,2012,16696279
moz,2013,17033685
moz,2014,17380956
moz,2015,17739553
moz,2016,18110049
moz,2017,18491502
moz,2018,18880985
moz,2019,19273935
moz,2020,19667795
mrt,1960,791871
mrt,1961,810486
mrt,1962,829275
mrt,1963,848211
mrt,1964,867267
mrt,1965,886429
mrt,1966,905603
mrt,1967,924680
mrt,1968,943488
mrt,1969,961927
mrt,1970,979760
mrt,1971,996895
mrt,1972,1013241
mrt,1973,1028772
mrt,1974,1043342
mrt,1975,1056904
mrt,1976,1069281
mrt,1977,1081963
mrt,1978,1095191
mrt,1979,1107543
mrt,1980,1118954
mrt,1981,1129427
mrt,1982,1138739
mrt,1983,1146658
mrt,1984,1152827
mrt,1985,1157128
mrt,1986,1159394
mrt,1987,1159715
mrt,1988,1166557
mrt,1989,1200101
mrt,1990,1234381
mrt,1991,1269473
mrt,1992,1305406
mrt,1993,1342163
mrt,1994,1379724
mrt,1995,1418140
mrt,1996,1457388
mrt,1997,1497641
mrt,1998,1539242
mrt,1999,1582700
mrt,2000,1628341
mrt,2001,1658844
mrt,2002,1681304
mrt,2003,1704261
mrt,2004,1727424
mrt,2005,1750678
mrt,2006,1773850
mrt,2007,1796929
mrt,2008,1819918
mrt,2009,1843096
mrt,2010,1866322
mrt,2011,1889541
mrt,2012,1912582
mrt,2013,1935242
mrt,2014,1957467
mrt,2015,1979088
mrt,2016,2000078
mrt,2017,2020351
mrt,2018,2039966
mrt,2019,2058876
mrt,2020,2077143
mus,1960,427846
mus,1961,436849
mus,1962,444336
mus,1963,450826
mus,1964,456372
mus,1965,461084
mus,1966,465009
mus,1967,468241
mus,1968,470840
mus,1969,472901
mus,1970,474487
mus,1971,475625
mus,1972,476298
mus,1973,485328
mus,1974,494671
mus,1975,504488
mus,1976,514678
mus,1977,525140
mus,1978,534083
mus,1979,545530
mus,1980,556912
mus,1981,567354
mus,1982,576486
mus,1983,583976
mus,1984,586967
mus,1985,588590
mus,1986,589878
mus,1987,591054
mus,1988,591840
mus,1989,593079
mus,1990,593973
mus,1991,601736
mus,1992,611050
mus,1993,619687
mus,1994,629793
mus,1995,636613
mus,1996,644552
mus,1997,654086
mus,1998,662415
mus,1999,672335
mus,2000,680434
mus,2001,687159
mus,2002,693296
mus,2003,699690
mus,2004,705459
mus,2005,711012
mus,2006,715718
mus,2007,720361
mus,2008,724365
mus,2009,727675
mus,2010,730796
mus,2011,733358
mus,2012,736801
mus,2013,739811
mus,2014,742551
mus,2015,744937
mus,2016,746586
mus,2017,748132
mus,2018,749148
mus,2019,749731
mus,2020,749824
mwi,1960,3499307
mwi,1961,3579521
mwi,1962,3662835
mwi,1963,3749256
mwi,1964,3838811
mwi,1965,3931545
mwi,1966,4027645
mwi,1967,4122101
mwi,1968,4218660
mwi,1969,4317667
mwi,1970,4419063
mwi,1971,4522686
mwi,1972,4628762
mwi,1973,4738360
mwi,1974,4852704
mwi,1975,4972753
mwi,1976,5101169
mwi,1977,5237989
mwi,1978,5387611
mwi,1979,5538351
mwi,1980,5684770
mwi,1981,5818401
mwi,1982,5943464
mwi,1983,6084076
mwi,1984,6272957
mwi,1985,6529597
mwi,1986,6869085
mwi,1987,7274841
mwi,1988,7692351
mwi,1989,8055202
mwi,1990,8317339
mwi,1991,8459358
mwi,1992,8502542
mwi,1993,8490911
mwi,1994,8487818
mwi,1995,8538753
mwi,1996,8656778
mwi,1997,8827614
mwi,1998,9034496
mwi,1999,9278060
mwi,2000,9519918
mwi,2001,9751725
mwi,2002,9981681
mwi,2003,10215156
mwi,2004,10460990
mwi,2005,10725239
mwi,2006,11008957
mwi,2007,11309184
mwi,2008,11623961
mwi,2009,11948327
mwi,2010,12279572
mwi,2011,12617255
mwi,2012,12961593
mwi,2013,13310386
mwi,2014,13661720
mwi,2015,14013643
mwi,2016,14365354
mwi,2017,14716797
mwi,2018,15070299
mwi,2019,15429448
mwi,2020,15796178
mys,1960,5986918
mys,1961,6124722
mys,1962,6267610
mys,1963,6411056
mys,1964,6548748
mys,1965,6676879
mys,1966,6793926
mys,1967,6901421
mys,1968,7001290
mys,1969,7096684
mys,1970,7189717
mys,1971,7271227
mys,1972,7349003
mys,1973,7425780
mys,1974,7503249
mys,1975,7582882
mys,1976,7665874
mys,1977,7752081
mys,1978,7838137
mys,1979,7920154
mys,1980,7996823
mys,1981,8083693
mys,1982,8165528
mys,1983,8247754
mys,1984,8337686
mys,1985,8440110
mys,1986,8555964
mys,1987,8682313
mys,1988,8812192
mys,1989,8937667
mys,1990,9052053
mys,1991,9153296
mys,1992,9156622
mys,1993,9136665
mys,1994,9109344
mys,1995,9078467
mys,1996,9044092
mys,1997,9005268
mys,1998,8957317
mys,1999,8896370
mys,2000,8819150
mys,2001,8790866
mys,2002,8749881
mys,2003,8698925
mys,2004,8641903
mys,2005,8582207
mys,2006,8520089
mys,2007,8454324
mys,2008,8381880
mys,2009,8299710
mys,2010,8205151
mys,2011,8134295
mys,2012,8059155
mys,2013,7977237
mys,2014,7891653
mys,2015,7805974
mys,2016,7720258
mys,2017,7637126
mys,2018,7555378
mys,2019,7474014
mys,2020,7392394
nam,1960,520570
nam,1961,530236
nam,1962,540422
nam,1963,550964
nam,1964,561833
nam,1965,573020
nam,1966,584380
nam,1967,595945
nam,1968,608015
nam,1969,620955
nam,1970,635243
nam,1971,652327
nam,1972,670580
nam,1973,689227
nam,1974,707181
nam,1975,723731
nam,1976,738738
nam,1977,752561
nam,1978,765683
nam,1979,778833
nam,1980,792594
nam,1981,806866
nam,1982,822075
nam,1983,838975
nam,1984,858775
nam,1985,882245
nam,1986,909843
nam,1987,940944
nam,1988,973860
nam,1989,1006313
nam,1990,1036616
nam,1991,1064203
nam,1992,1087108
nam,1993,1106872
nam,1994,1125166
nam,1995,1142550
nam,1996,1159108
nam,1997,1174646
nam,1998,1189027
nam,1999,1202054
nam,2000,1213623
nam,2001,1223717
nam,2002,1226335
nam,2003,1226892
nam,2004,1227324
nam,2005,1228272
nam,2006,1229905
nam,2007,1232041
nam,2008,1234264
nam,2009,1236116
nam,2010,1237085
nam,2011,1237147
nam,2012,1235813
nam,2013,1233878
nam,2014,1231606
nam,2015,1229212
nam,2016,1227103
nam,2017,1225218
nam,2018,1223367
nam,2019,1221269
nam,2020,1218801
ncl,1960,49486
ncl,1961,49710
ncl,1962,49853
ncl,1963,49977
ncl,1964,50075
ncl,1965,50095
ncl,1966,50357
ncl,1967,50522
ncl,1968,50590
ncl,1969,51540
ncl,1970,54620
ncl,1971,57574
ncl,1972,59222
ncl,1973,59628
ncl,1974,59760
ncl,1975,59406
ncl,1976,59130
ncl,1977,59484
ncl,1978,59605
ncl,1979,59501
ncl,1980,59625
ncl,1981,60181
ncl,1982,60907
ncl,1983,61663
ncl,1984,62657
ncl,1985,63581
ncl,1986,64537
ncl,1987,65588
ncl,1988,66628
ncl,1989,67704
ncl,1990,69083
ncl,1991,70638
ncl,1992,72168
ncl,1993,73791
ncl,1994,75516
ncl,1995,76968
ncl,1996,78087
ncl,1997,78879
ncl,1998,79650
ncl,1999,80424
ncl,2000,81200
ncl,2001,81983
ncl,2002,82766
ncl,2003,83389
ncl,2004,83857
ncl,2005,83691
ncl,2006,83366
ncl,2007,83005
ncl,2008,82610
ncl,2009,82088
ncl,2010,82163
ncl,2011,82498
ncl,2012,82818
ncl,2013,83105
ncl,2014,83280
ncl,2015,82279
ncl,2016,81287
ncl,2017,80309
ncl,2018,79346
ncl,2019,78395
ncl,2020,77460
ner,1960,3192462
ner,1961,3280768
ner,1962,3372934
ner,1963,3462778
ner,1964,3554517
ner,1965,3647606
ner,1966,3741983
ner,1967,3834034
ner,1968,3926819
ner,1969,4020183
ner,1970,4113979
ner,1971,4207997
ner,1972,4302274
ner,1973,4397426
ner,1974,4494121
ner,1975,4592872
ner,1976,4693753
ner,1977,4796636
ner,1978,4916397
ner,1979,5048766
ner,1980,5183899
ner,1981,5321995
ner,1982,5463619
ner,1983,5608760
ner,1984,5757642
ner,1985,5910685
ner,1986,6067924
ner,1987,6230107
ner,1988,6400388
ner,1989,6590721
ner,1990,6793065
ner,1991,7008212
ner,1992,7236439
ner,1993,7477205
ner,1994,7729716
ner,1995,7993386
ner,1996,8268593
ner,1997,8556097
ner,1998,8856296
ner,1999,9169877
ner,2000,9497435
ner,2001,9840592
ner,2002,10208505
ner,2003,10592559
ner,2004,10993347
ner,2005,11411587
ner,2006,11847271
ner,2007,12301376
ner,2008,12775842
ner,2009,13272583
ner,2010,13793396
ner,2011,14339439
ner,2012,14910250
ner,2013,15505112
ner,2014,16119617
ner,2015,16751993
ner,2016,17402295
ner,2017,18070398
ner,2018,18756596
ner,2019,19460488
ner,2020,20182041
nga,1960,38182623
nga,1961,38862452
nga,1962,39571829
nga,1963,40305874
nga,1964,41060048
nga,1965,41831248
nga,1966,42619496
nga,1967,43429919
nga,1968,44266215
nga,1969,45134441
nga,1970,46039714
nga,1971,46897012
nga,1972,47783891
nga,1973,48721693
nga,1974,49734617
nga,1975,50838855
nga,1976,52043399
nga,1977,53335095
nga,1978,54673552
nga,1979,56005651
nga,1980,57292471
nga,1981,58337388
nga,1982,59318012
nga,1983,60258393
nga,1984,61190822
nga,1985,62141458
nga,1986,63112060
nga,1987,64091041
nga,1988,65067425
nga,1989,66026113
nga,1990,66953398
nga,1991,68195447
nga,1992,69435101
nga,1993,70676603
nga,1994,71925074
nga,1995,73183576
nga,1996,74452424
nga,1997,75736392
nga,1998,77035089
nga,1999,78349086
nga,2000,79680159
nga,2001,80667244
nga,2002,81648222
nga,2003,82627833
nga,2004,83611781
nga,2005,84604898
nga,2006,85604230
nga,2007,86605458
nga,2008,87604184
nga,2009,88601034
nga,2010,89586010
nga,2011,90574978
nga,2012,91564459
nga,2013,92550859
nga,2014,93526366
nga,2015,94484919
nga,2016,95429218
nga,2017,96354724
nga,2018,97263534
nga,2019,98156653
nga,2020,99033580
nic,1960,1071309
nic,1961,1097314
nic,1962,1123377
nic,1963,1148184
nic,1964,1166667
nic,1965,1185036
nic,1966,1203179
nic,1967,1221107
nic,1968,1238907
nic,1969,1256779
nic,1970,1274735
nic,1971,1295634
nic,1972,1328915
nic,1973,1363126
nic,1974,1398264
nic,1975,1434361
nic,1976,1471309
nic,1977,1508981
nic,1978,1547118
nic,1979,1585290
nic,1980,1623225
nic,1981,1660918
nic,1982,1698230
nic,1983,1734850
nic,1984,1770269
nic,1985,1804285
nic,1986,1836518
nic,1987,1867220
nic,1988,1897117
nic,1989,1927279
nic,1990,1958384
nic,1991,1990736
nic,1992,2023825
nic,1993,2056898
nic,1994,2088802
nic,1995,2119675
nic,1996,2153290
nic,1997,2185143
nic,1998,2215387
nic,1999,2244172
nic,2000,2271811
nic,2001,2298178
nic,2002,2323434
nic,2003,2347953
nic,2004,2372265
nic,2005,2396560
nic,2006,2418775
nic,2007,2441294
nic,2008,2463918
nic,2009,2486611
nic,2010,2509179
nic,2011,2531635
nic,2012,2554002
nic,2013,2576243
nic,2014,2598376
nic,2015,2620293
nic,2016,2641994
nic,2017,2662543
nic,2018,2681761
nic,2019,2699365
nic,2020,2715272
nld,1960,4623139
nld,1961,4653157
nld,1962,4698192
nld,1963,4740078
nld,1964,4781723
nld,1965,4825313
nld,1966,4865910
nld,1967,4898433
nld,1968,4926402
nld,1969,4960471
nld,1970,4998580
nld,1971,5025388
nld,1972,5033943
nld,1973,5033026
nld,1974,5029686
nld,1975,5031535
nld,1976,5027799
nld,1977,5014415
nld,1978,5001864
nld,1979,4992711
nld,1980,4988512
nld,1981,4971706
nld,1982,4936304
nld,1983,4896872
nld,1984,4858219
nld,1985,4822960
nld,1986,4791802
nld,1987,4764231
nld,1988,4737105
nld,1989,4707697
nld,1990,4682215
nld,1991,4622058
nld,1992,4521389
nld,1993,4418916
nld,1994,4313040
nld,1995,4203458
nld,1996,4093839
nld,1997,3988053
nld,1998,3887534
nld,1999,3790157
nld,2000,3695515
nld,2001,3557438
nld,2002,3373027
nld,2003,3189732
nld,2004,3009850
nld,2005,2834761
nld,2006,2674876
nld,2007,2532774
nld,2008,2400728
nld,2009,2266647
nld,2010,2137737
nld,2011,2023367
nld,2012,1912076
nld,2013,1817063
nld,2014,1738782
nld,2015,1664686
nld,2016,1594889
nld,2017,1528626
nld,2018,1466411
nld,2019,1409098
nld,2020,1354158
nld_curacao,1960,31568
nld_curacao,1961,31403
nld_curacao,1962,31474
nld_curacao,1963,31570
nld_curacao,1964,31616
nld_curacao,1965,31610
nld_curacao,1966,31433
nld_curacao,1967,31261
nld_curacao,1968,31239
nld_curacao,1969,31235
nld_curacao,1970,31194
nld_curacao,1971,31248
nld_curacao,1972,30803
nld_curacao,1973,30135
nld_curacao,1974,29927
nld_curacao,1975,29586
nld_curacao,1976,29146
nld_curacao,1977,28671
nld_curacao,1978,27980
nld_curacao,1979,27417
nld_curacao,1980,26989
nld_curacao,1981,26637
nld_curacao,1982,26443
nld_curacao,1983,26175
nld_curacao,1984,25857
nld_curacao,1985,25542
nld_curacao,1986,25093
nld_curacao,1987,24463
nld_curacao,1988,23688
nld_curacao,1989,22915
nld_curacao,1990,22278
nld_curacao,1991,21737
nld_curacao,1992,20948
nld_curacao,1993,19879
nld_curacao,1994,18847
nld_curacao,1995,17881
nld_curacao,1996,17033
nld_curacao,1997,16162
nld_curacao,1998,15003
nld_curacao,1999,13667
nld_curacao,2000,12379
nld_curacao,2001,11600
nld_curacao,2002,11765
nld_curacao,2003,12167
nld_curacao,2004,12540
nld_curacao,2005,13031
nld_curacao,2006,13543
nld_curacao,2007,13992
nld_curacao,2008,14353
nld_curacao,2009,14633
nld_curacao,2010,15012
nld_curacao,2011,15422
nld_curacao,2012,15735
nld_curacao,2013,16084
nld_curacao,2014,16459
nld_curacao,2015,16822
nld_curacao,2016,17129
nld_curacao,2017,17294
nld_curacao,2018,17296
nld_curacao,2019,17164
nld_curacao,2020,16948
nor,1960,1793484
nor,1961,1768874
nor,1962,1722919
nor,1963,1675534
nor,1964,1627578
nor,1965,1579815
nor,1966,1532017
nor,1967,1484675
nor,1968,1437289
nor,1969,1389753
nor,1970,1341169
nor,1971,1318056
nor,1972,1308707
nor,1973,1298447
nor,1974,1287119
nor,1975,1274846
nor,1976,1261514
nor,1977,1247652
nor,1978,1233268
nor,1979,1218456
nor,1980,1203419
nor,1981,1197646
nor,1982,1196662
nor,1983,1195222
nor,1984,1193177
nor,1985,1191357
nor,1986,1190196
nor,1987,1190337
nor,1988,1191327
nor,1989,1190803
nor,1990,1189479
nor,1991,1181991
nor,1992,1171688
nor,1993,1161607
nor,1994,1151241
nor,1995,1142673
nor,1996,1136431
nor,1997,1124372
nor,1998,1106670
nor,1999,1090090
nor,2000,1076934
nor,2001,1066238
nor,2002,1055893
nor,2003,1046082
nor,2004,1037818
nor,2005,1032150
nor,2006,1027679
nor,2007,1024994
nor,2008,1023926
nor,2009,1022966
nor,2010,1021756
nor,2011,1017612
nor,2012,1010038
nor,2013,1001397
nor,2014,991897
nor,2015,981114
nor,2016,969171
nor,2017,956662
nor,2018,942971
nor,2019,929678
nor,2020,915909
npl,1960,9753404
npl,1961,9900616
npl,1962,10056302
npl,1963,10217233
npl,1964,10385491
npl,1965,10562854
npl,1966,10750208
npl,1967,10947794
npl,1968,11155197
npl,1969,11371804
npl,1970,11596956
npl,1971,11830408
npl,1972,12054902
npl,1973,12286837
npl,1974,12525909
npl,1975,12772163
npl,1976,13025124
npl,1977,13284742
npl,1978,13550928
npl,1979,13823322
npl,1980,14101759
npl,1981,14387414
npl,1982,14688772
npl,1983,14995476
npl,1984,15304126
npl,1985,15613160
npl,1986,15919118
npl,1987,16223671
npl,1988,16536205
npl,1989,16869632
npl,1990,17231589
npl,1991,17624081
npl,1992,18027832
npl,1993,18441181
npl,1994,18845702
npl,1995,19227950
npl,1996,19583097
npl,1997,19912090
npl,1998,20213456
npl,1999,20487294
npl,2000,20733710
npl,2001,20951421
npl,2002,21204696
npl,2003,21434622
npl,2004,21646853
npl,2005,21844466
npl,2006,22036256
npl,2007,22219150
npl,2008,22371928
npl,2009,22465492
npl,2010,22483632
npl,2011,22415008
npl,2012,22277392
npl,2013,22121568
npl,2014,22013936
npl,2015,22001853
npl,2016,22099191
npl,2017,22289627
npl,2018,22549618
npl,2019,22843201
npl,2020,23141618
nru,1960,0
nru,1961,0
nru,1962,0
nru,1963,0
nru,1964,0
nru,1965,0
nru,1966,0
nru,1967,0
nru,1968,0
nru,1969,0
nru,1970,0
nru,1971,0
nru,1972,0
nru,1973,0
nru,1974,0
nru,1975,0
nru,1976,0
nru,1977,0
nru,1978,0
nru,1979,0
nru,1980,0
nru,1981,0
nru,1982,0
nru,1983,0
nru,1984,0
nru,1985,0
nru,1986,0
nru,1987,0
nru,1988,0
nru,1989,0
nru,1990,0
nru,1991,0
nru,1992,0
nru,1993,0
nru,1994,0
nru,1995,0
nru,1996,0
nru,1997,0
nru,1998,0
nru,1999,0
nru,2000,0
nru,2001,0
nru,2002,0
nru,2003,0
nru,2004,0
nru,2005,0
nru,2006,0
nru,2007,0
nru,2008,0
nru,2009,0
nru,2010,0
nru,2011,0
nru,2012,0
nru,2013,0
nru,2014,0
nru,2015,0
nru,2016,0
nru,2017,0
nru,2018,0
nru,2019,0
nru,2020,0
nzl,1960,569279
nzl,1961,568025
nzl,1962,567559
nzl,1963,563832
nzl,1964,560592
nzl,1965,554829
nzl,1966,550673
nzl,1967,548852
nzl,1968,542008
nzl,1969,535289
nzl,1970,531054
nzl,1971,528062
nzl,1972,527958
nzl,1973,528859
nzl,1974,530357
nzl,1975,531095
nzl,1976,527914
nzl,1977,526440
nzl,1978,523456
nzl,1979,518332
nzl,1980,515870
nzl,1981,515265
nzl,1982,519115
nzl,1983,524941
nzl,1984,528179
nzl,1985,530154
nzl,1986,526550
nzl,1987,523085
nzl,1988,516544
nzl,1989,511178
nzl,1990,508061
nzl,1991,526013
nzl,1992,526117
nzl,1993,526757
nzl,1994,528375
nzl,1995,530696
nzl,1996,533676
nzl,1997,537663
nzl,1998,539403
nzl,1999,539177
nzl,2000,539268
nzl,2001,539389
nzl,2002,546433
nzl,2003,554908
nzl,2004,560764
nzl,2005,564649
nzl,2006,569106
nzl,2007,576971
nzl,2008,584445
nzl,2009,592898
nzl,2010,602137
nzl,2011,609376
nzl,2012,610037
nzl,2013,612077
nzl,2014,619619
nzl,2015,629598
nzl,2016,641118
nzl,2017,651473
nzl,2018,659719
nzl,2019,666479
nzl,2020,676263
omn,1960,461250
omn,1961,466176
omn,1962,471125
omn,1963,476021
omn,1964,480780
omn,1965,485392
omn,1966,489890
omn,1967,494388
omn,1968,498990
omn,1969,503870
omn,1970,509114
omn,1971,514638
omn,1972,520504
omn,1973,527211
omn,1974,535288
omn,1975,544985
omn,1976,556099
omn,1977,568221
omn,1978,580824
omn,1979,593381
omn,1980,605330
omn,1981,616746
omn,1982,627192
omn,1983,635708
omn,1984,641160
omn,1985,643134
omn,1986,640958
omn,1987,635265
omn,1988,627717
omn,1989,620443
omn,1990,614285
omn,1991,609867
omn,1992,605949
omn,1993,599999
omn,1994,608260
omn,1995,624491
omn,1996,634113
omn,1997,638279
omn,1998,639325
omn,1999,640639
omn,2000,644807
omn,2001,652939
omn,2002,664758
omn,2003,679842
omn,2004,688977
omn,2005,693106
omn,2006,697655
omn,2007,703430
omn,2008,713048
omn,2009,729861
omn,2010,755462
omn,2011,774315
omn,2012,784818
omn,2013,795052
omn,2014,799611
omn,2015,795859
omn,2016,783863
omn,2017,767078
omn,2018,746685
omn,2019,724210
omn,2020,700833
pak,1960,35044390
pak,1961,35700092
pak,1962,36460667
pak,1963,37257248
pak,1964,38086223
pak,1965,38946650
pak,1966,39838460
pak,1967,40763371
pak,1968,41718798
pak,1969,42702171
pak,1970,43712946
pak,1971,44750682
pak,1972,45819808
pak,1973,46901156
pak,1974,48027192
pak,1975,49216642
pak,1976,50468638
pak,1977,51783142
pak,1978,53164630
pak,1979,54619361
pak,1980,56147613
pak,1981,57783346
pak,1982,59554308
pak,1983,61384678
pak,1984,63251627
pak,1985,65138830
pak,1986,67043050
pak,1987,68964171
pak,1988,70891610
pak,1989,72817255
pak,1990,74733491
pak,1991,76630027
pak,1992,78510965
pak,1993,80404594
pak,1994,82349796
pak,1995,84371242
pak,1996,86480358
pak,1997,88662974
pak,1998,90904566
pak,1999,93179314
pak,2000,95395822
pak,2001,97542772
pak,2002,99630007
pak,2003,101684617
pak,2004,103741796
pak,2005,105829499
pak,2006,107953132
pak,2007,110103933
pak,2008,112275600
pak,2009,114454985
pak,2010,116631401
pak,2011,118800762
pak,2012,120967978
pak,2013,123147091
pak,2014,125348710
pak,2015,127581399
pak,2016,129847570
pak,2017,132141029
pak,2018,134412664
pak,2019,136637555
pak,2020,138797696
pan,1960,665652
pan,1961,678645
pan,1962,691479
pan,1963,704472
pan,1964,717502
pan,1965,730554
pan,1966,743533
pan,1967,756400
pan,1968,769202
pan,1969,781974
pan,1970,795498
pan,1971,814074
pan,1972,832855
pan,1973,851749
pan,1974,870613
pan,1975,889359
pan,1976,907894
pan,1977,926290
pan,1978,944494
pan,1979,962580
pan,1980,980401
pan,1981,997058
pan,1982,1013524
pan,1983,1029846
pan,1984,1045991
pan,1985,1062043
pan,1986,1077946
pan,1987,1093755
pan,1988,1109455
pan,1989,1125105
pan,1990,1139032
pan,1991,1141533
pan,1992,1143490
pan,1993,1145026
pan,1994,1146091
pan,1995,1146797
pan,1996,1147094
pan,1997,1147071
pan,1998,1146521
pan,1999,1145367
pan,2000,1145526
pan,2001,1158708
pan,2002,1171689
pan,2003,1184430
pan,2004,1197009
pan,2005,1209470
pan,2006,1221816
pan,2007,1234066
pan,2008,1246143
pan,2009,1258058
pan,2010,1269842
pan,2011,1281070
pan,2012,1291782
pan,2013,1302058
pan,2014,1311972
pan,2015,1321666
pan,2016,1331144
pan,2017,1340242
pan,2018,1348752
pan,2019,1356355
pan,2020,1362863
per,1960,5401349
per,1961,5495130
per,1962,5534469
per,1963,5571857
per,1964,5606079
per,1965,5636932
per,1966,5663566
per,1967,5686068
per,1968,5704608
per,1969,5720395
per,1970,5733063
per,1971,5742645
per,1972,5753207
per,1973,5818861
per,1974,5882633
per,1975,5944542
per,1976,6003926
per,1977,6061265
per,1978,6115986
per,1979,6167667
per,1980,6216417
per,1981,6262156
per,1982,6336846
per,1983,6410286
per,1984,6481968
per,1985,6551939
per,1986,6619989
per,1987,6685975
per,1988,6749012
per,1989,6808687
per,1990,6863995
per,1991,6914372
per,1992,6959636
per,1993,7001607
per,1994,7031156
per,1995,7058665
per,1996,7085287
per,1997,7109994
per,1998,7128838
per,1999,7137369
per,2000,7133072
per,2001,7115747
per,2002,7086902
per,2003,7048620
per,2004,7004399
per,2005,6957061
per,2006,6907204
per,2007,6855748
per,2008,6840105
per,2009,6840849
per,2010,6841824
per,2011,6842875
per,2012,6844395
per,2013,6851292
per,2014,6868729
per,2015,6899489
per,2016,6946297
per,2017,7005790
per,2018,7067388
per,2019,7120116
per,2020,7155880
phl,1960,18310798
phl,1961,18861993
phl,1962,19425030
phl,1963,19996375
phl,1964,20569634
phl,1965,21141202
