geo,time,ny_adj_dco2_cd
rwa,1979,1716210.03119
rwa,1980,3188904.98733
rwa,1981,4335889.26368
rwa,1982,4764771.75
rwa,1983,5794773.97805
rwa,1984,5589639.77499
rwa,1985,5725752.39793
rwa,1986,5794731.5308
rwa,1987,6257863.50262
rwa,1988,7491847.64281
rwa,1989,7876928.83685
rwa,1990,6400069.05046
rwa,1991,6107632.21268
rwa,1992,6485642.24764
rwa,1993,6840117.35609
rwa,1994,6767409.04454
rwa,1995,6952600.79725
rwa,1996,7472745.81084
rwa,1997,8076263.15175
rwa,1998,8350902.96003
rwa,1999,9052887.05771
rwa,2000,9803842.07691
rwa,2001,10315467.60609
rwa,2002,10714407.52431
rwa,2003,10928079.37052
rwa,2004,11636375.5995
rwa,2005,12268844.24411
rwa,2006,12924546.85835
rwa,2007,14324291.9755
rwa,2008,14538453.44151
rwa,2009,15889832.35282
rwa,2010,16855484.10859
rwa,2011,19780397.97151
rwa,2012,23005041.12747
rwa,2013,26423659.4275
rwa,2014,28505251.18318
rwa,2015,33402437.24013
rwa,2016,40039325.86579
rwa,2017,43817102.69692
rwa,2018,50345812.31825
rwa,2019,58017984.19044
sau,1970,119761857.77986
sau,1971,169906588.65623
sau,1972,213164908.03352
sau,1973,310935144.0774
sau,1974,359843191.68133
sau,1975,339135650.27589
sau,1976,445811121.47939
sau,1977,563435116.21932
sau,1978,600753199.95778
sau,1979,798143603.39547
sau,1980,1091243286.6639
sau,1981,1265260076.16938
sau,1982,1237462889.67442
sau,1983,1339477254.43102
sau,1984,1372014239.33511
sau,1985,1604676191.37893
sau,1986,1986241996.05577
sau,1987,1937181245.93716
sau,1988,2178037832.8718
sau,1989,2327883862.63424
sau,1990,2251979852.20625
sau,1991,3430657013.86161
sau,1992,3825841054.95753
sau,1993,4401281227.19606
sau,1994,4510639256.97303
sau,1995,3595672068.7628
sau,1996,4119467889.88118
sau,1997,3580820765.38224
sau,1998,3556040519.85972
sau,1999,4022087000.9782
sau,2000,5512959112.34414
sau,2001,5766061827.18225
sau,2002,6577316155.54562
sau,2003,6868374842.67667
sau,2004,8722837250.60957
sau,2005,9238950917.6611
sau,2006,10591755904.2113
sau,2007,9965560709.37646
sau,2008,11523689008.2655
sau,2009,12943432356.2864
sau,2010,14802883975.4669
sau,2011,14897371771.7113
sau,2012,17542368836.7721
sau,2013,17482864709.5521
sau,2014,20226018206.4099
sau,2015,22498071363.852
sau,2016,20237508475.6007
sau,2017,21012295860.8666
sau,2018,22636862007.6792
sau,2019,23771030016.568
sdn,1970,12838207.40835
sdn,1971,14157146.167
sdn,1972,16301564.93172
sdn,1973,17737589.1626
sdn,1974,20703672.86956
sdn,1975,17250761.75829
sdn,1976,16484692.46362
sdn,1977,18147691.39652
sdn,1978,17947781.68489
sdn,1979,20636895.93064
sdn,1980,24141191.83
sdn,1981,26253280.72458
sdn,1982,29966395.82529
sdn,1983,32511731.89789
sdn,1984,30888414.01668
sdn,1985,37864945.91725
sdn,1986,41203029.71897
sdn,1987,34045757.38927
sdn,1988,52127487.2831
sdn,1989,42946021.58388
sdn,1990,63289571.7212
sdn,1991,62673702.85933
sdn,1992,58665582.14907
sdn,1993,42377869.93549
sdn,1994,60745552.61409
sdn,1995,65713291.40623
sdn,1996,70582419.41649
sdn,1997,89749751.41574
sdn,1998,80432381.14135
sdn,1999,90463741.89324
sdn,2000,102736095.09759
sdn,2001,123572187.8054
sdn,2002,163597919.0264
sdn,2003,190394847.6244
sdn,2004,252606320.30576
sdn,2005,255174920.21611
sdn,2006,294033441.02735
sdn,2007,363007715.06334
sdn,2008,399512771.2609
sdn,2009,429531519.14237
sdn,2010,455098070.93197
sdn,2011,466642537.78083
sdn,2012,454748164.46519
sdn,2013,500035169.43515
sdn,2014,532961817.57634
sdn,2015,688957140.63239
sdn,2016,718337116.02644
sdn,2017,757415483.73711
sdn,2018,778586416.18026
sdn,2019,794739993.70324
sen,1970,3461661.66524
sen,1971,3843993.33011
sen,1972,4411534.61342
sen,1973,5069594.74039
sen,1974,6745390.19299
sen,1975,10505654.21958
sen,1976,7791592.92226
sen,1977,10699794.92743
sen,1978,13719146.55444
sen,1979,16759532.52683
sen,1980,21590067.84014
sen,1981,23768075.90272
sen,1982,23909969.08283
sen,1983,21898145.87494
sen,1984,29143670.96553
sen,1985,24879757.44338
sen,1986,25809663.13716
sen,1987,24919706.44795
sen,1988,29494221.24641
sen,1989,42233746.10395
sen,1990,38578193.9986
sen,1991,43880988.35878
sen,1992,46627837.06823
sen,1993,50400864.72911
sen,1994,57147009.70945
sen,1995,53434101.28851
sen,1996,59548443.18017
sen,1997,54044166.95535
sen,1998,58707475.69646
sen,1999,65714842.02324
sen,2000,73120322.15693
sen,2001,84017705.12273
sen,2002,90887732.79244
sen,2003,104432420.46334
sen,2004,115313249.86447
sen,2005,135042486.9925
sen,2006,115782398.93934
sen,2007,133159372.11436
sen,2008,136445350.20442
sen,2009,130357350.76705
sen,2010,221110449.9214
sen,2011,249386011.99435
sen,2012,245766726.50034
sen,2013,272531016.51679
sen,2014,315532152.70727
sen,2015,369849123.79248
sen,2016,391568801.97041
sen,2017,462431000.66708
sen,2018,543824785.7649
sen,2019,629822834.61581
sgp,1970,48152974.31259
sgp,1971,47138400.59285
sgp,1972,67395358.76679
sgp,1973,69356370.59728
sgp,1974,80023034.94294
sgp,1975,99878329.10748
sgp,1976,131861441.37644
sgp,1977,134971269.34599
sgp,1978,173048760.72294
sgp,1979,208720802.68247
sgp,1980,202483655.93616
sgp,1981,193581592.61367
sgp,1982,232871043.42013
sgp,1983,291080646.56048
sgp,1984,294312304.68405
sgp,1985,310587985.7281
sgp,1986,339578377.80467
sgp,1987,331145277.01383
sgp,1988,388235431.00559
sgp,1989,478607223.95376
sgp,1990,539294707.34908
sgp,1991,579990151.27322
sgp,1992,648859026.68391
sgp,1993,717903745.66693
sgp,1994,903449107.44616
sgp,1995,644853723.94456
sgp,1996,791235343.54978
sgp,1997,967572759.8501
sgp,1998,832453168.75254
sgp,1999,889267049.53942
sgp,2000,909851010.5263
sgp,2001,961117016.26423
sgp,2002,951734958.0217
sgp,2003,653376013.06836
sgp,2004,627475392.57014
sgp,2005,705373343.72929
sgp,2006,753842146.2725
sgp,2007,512093438.12414
sgp,2008,967985947.38256
sgp,2009,1618536299.2754
sgp,2010,1665028691.07476
sgp,2011,1393589143.27427
sgp,2012,1552612503.41947
sgp,2013,1813160702.06084
sgp,2014,1906149848.59959
sgp,2015,2136481081.18385
sgp,2016,1348166248.56007
sgp,2017,1473302639.84193
sgp,2018,1604842837.50626
sgp,2019,1694192642.23042
slb,1970,106661.84403
slb,1971,135425.23927
slb,1972,166682.66801
slb,1973,215727.43576
slb,1974,240429.74945
slb,1975,238764.86863
slb,1976,273671.65223
slb,1977,384633.15099
slb,1978,325279.62542
slb,1979,635633.34489
slb,1980,661402.51589
slb,1981,978218.91924
slb,1982,947213.66114
slb,1983,1189453.60602
slb,1984,1260092.20361
slb,1985,1397356.23997
slb,1986,1493121.00794
slb,1987,1638964.25069
slb,1988,1695523.4139
slb,1989,1843536.53628
slb,1990,1777796.95846
slb,1991,1879271.45005
slb,1992,1916212.48226
slb,1993,2005748.6984
slb,1994,2040964.63248
slb,1995,2186705.08946
slb,1996,2276852.23924
slb,1997,2368227.54074
slb,1998,2448761.01835
slb,1999,2735404.72247
slb,2000,2859453.9391
slb,2001,3059069.70388
slb,2002,3177376.02445
slb,2003,3386165.43875
slb,2004,3555559.21096
slb,2005,3748813.51903
slb,2006,4038920.89323
slb,2007,4617699.38684
slb,2008,4813406.88266
slb,2009,4959247.04005
slb,2010,5339314.84185
slb,2011,5464198.33467
slb,2012,5694317.11076
slb,2013,6280062.55452
slb,2014,6540165.85588
slb,2015,6629491.36064
slb,2016,6058582.20338
slb,2017,6386468.04247
slb,2018,6678707.44192
slb,2019,6766722.35405
sle,1970,2307774.4435
sle,1971,2281394.41543
sle,1972,2055752.9055
sle,1973,1761774.05872
sle,1974,1896723.57902
sle,1975,2133961.01335
sle,1976,1980094.89553
sle,1977,2447665.50627
sle,1978,3712014.5489
sle,1979,3919738.96013
sle,1980,3921172.05849
sle,1981,4996847.9929
sle,1982,4334220.08584
sle,1983,5733776.35723
sle,1984,5428089.49247
sle,1985,6168816.57158
sle,1986,6541292.03476
sle,1987,5065889.50212
sle,1988,4928847.13342
sle,1989,4273652.87957
sle,1990,5911174.88688
sle,1991,7000286.15145
sle,1992,6043439.36712
sle,1993,6377252.27185
sle,1994,7787891.36078
sle,1995,6504045.9071
sle,1996,8056554.07732
sle,1997,7954815.58556
sle,1998,7660226.77537
sle,1999,7099026.54166
sle,2000,7897539.45084
sle,2001,11026879.16513
sle,2002,12266149.3037
sle,2003,13698578.36586
sle,2004,14141428.67995
sle,2005,12694845.78037
sle,2006,17950759.52548
sle,2007,16491783.52442
sle,2008,17780135.62779
sle,2009,18015223.94141
sle,2010,20729104.68013
sle,2011,26774571.83988
sle,2012,32002062.16246
sle,2013,38509817.55129
sle,2014,44053570.01036
sle,2015,37099653.57587
sle,2016,39249076.01318
sle,2017,43616704.92327
sle,2018,48375548.70277
sle,2019,54458371.72824
slv,1970,3781647.19732
slv,1971,4291938.35232
slv,1972,5089377.46335
slv,1973,6435868.50021
slv,1974,7186178.06698
slv,1975,8580612.46628
slv,1976,9707294.48785
slv,1977,10909594.82797
slv,1978,12475430.3396
slv,1979,13814431.36219
slv,1980,13747723.72315
slv,1981,13219174.58438
slv,1982,13835060.14156
slv,1983,15828882.60319
slv,1984,14151804.74823
slv,1985,18472367.85522
slv,1986,19303921.60259
slv,1987,24882457.26043
slv,1988,26576343.74343
slv,1989,29580381.69582
slv,1990,30533662.76156
slv,1991,41015099.39745
slv,1992,44859025.54615
slv,1993,56623828.63954
slv,1994,67029575.29831
slv,1995,77431787.91126
slv,1996,71399750.98955
slv,1997,90964227.07766
slv,1998,99520159.33571
slv,1999,100623816.57671
slv,2000,106821029.2963
slv,2001,115462096.03233
slv,2002,124582697.14477
slv,2003,137524491.7966
slv,2004,140282972.50506
slv,2005,148759736.45988
slv,2006,167480586.37272
slv,2007,179336365.98275
slv,2008,175247303.64628
slv,2009,177824429.57897
slv,2010,184363400.71571
slv,2011,198131831.61514
slv,2012,206931483.80497
slv,2013,201317476.98349
slv,2014,211506495.79204
slv,2015,238151728.10905
slv,2016,257489743.64351
slv,2017,269209351.3434
slv,2018,283490230.28278
slv,2019,296944945.39935
som,1970,572095.34524
som,1971,531283.63099
som,1972,711179.38352
som,1973,862909.74305
som,1974,1202148.74727
som,1975,2044424.18762
som,1976,2108881.5554
som,1977,3811364.85977
som,1978,2908382.53316
som,1979,2817974.49566
som,1980,5243977.09027
som,1981,1982876.18766
som,1982,5625875.07831
som,1983,7777196.65475
som,1984,6300461.01805
som,1985,7975155.12569
som,1986,8958726.04761
som,1987,10094529.81673
som,1988,10843463.69353
som,1989,10935523.54477
som,1990,8888984.7923
som,1991,9067484.74652
som,1992,9138859.53076
som,1993,9000154.41591
som,1994,9238050.44175
som,1995,9027167.16417
som,1996,9049028.13032
som,1997,8926396.1151
som,1998,8790424.16845
som,1999,8727243.63837
som,2000,8918773.00052
som,2001,9746338.35886
som,2002,11822794.50959
som,2003,12467245.47904
som,2004,13090922.54943
som,2005,13802449.77463
som,2006,14540115.21564
som,2007,15643634.65745
som,2008,16110178.13789
som,2009,16497087.09241
som,2010,17483638.79587
som,2011,18250422.4378
som,2012,18905132.80772
som,2013,20380580.3656
som,2014,21224689.19267
som,2015,21928317.57749
som,2016,23180662.34335
som,2017,24319163.51084
som,2018,25650725.84301
som,2019,26923134.62453
srb,2006,1494669991.88902
srb,2007,1536939985.7134
srb,2008,1387734674.10934
srb,2009,1267745478.03424
srb,2010,1306038287.29613
srb,2011,1460580214.85733
srb,2012,1360144585.07582
srb,2013,1441333602.13489
srb,2014,1256945837.88668
srb,2015,1526950346.66064
srb,2016,1624226863.74001
srb,2017,1662473021.31564
srb,2018,1750964817.57984
srb,2019,1830922963.19999
ssd,2012,41340742.22411
ssd,2013,46804239.7931
ssd,2014,51704330.06818
ssd,2015,67569815.79111
ssd,2016,62034613.43023
stp,1970,38786.1251
stp,1971,31251.97829
stp,1972,33336.5336
stp,1973,47939.43017
stp,1974,66786.04151
stp,1975,74614.02145
stp,1976,128786.65987
stp,1977,139866.60036
stp,1978,172206.86052
stp,1979,190690.00347
stp,1980,259836.70267
stp,1981,317260.19003
stp,1982,373144.7756
stp,1983,457482.15616
stp,1984,452340.79104
stp,1985,511227.89267
stp,1986,497707.00265
stp,1987,521488.62522
stp,1988,512600.10188
stp,1989,544681.24936
stp,1990,577784.0115
stp,1991,610763.22127
stp,1992,638737.49409
stp,1993,668582.89947
stp,1994,698224.74269
stp,1995,728901.69649
stp,1996,758950.74641
stp,1997,789409.18025
stp,1998,816253.67278
stp,1999,846672.89029
stp,2000,885069.07639
stp,2001,995976.18266
stp,2002,1182279.45096
stp,2003,1385249.49767
stp,2004,1616163.27771
stp,2005,1789206.45227
stp,2006,2064337.34543
stp,2007,2167491.54892
stp,2008,2259354.25105
stp,2009,2530228.08166
stp,2010,2826696.09275
stp,2011,3059951.06742
stp,2012,3530476.60867
stp,2013,3673244.13566
stp,2014,3825380.02891
stp,2015,3952196.77269
stp,2016,4346374.18938
stp,2017,4680373.65678
stp,2018,5023283.12915
stp,2019,5279597.16481
sur,1970,4256777.22981
sur,1971,4875308.6138
sur,1972,5289396.66496
sur,1973,6891293.08682
sur,1974,5837100.02839
sur,1975,8222465.16334
sur,1976,8773591.20378
sur,1977,9056362.37322
sur,1978,12494564.43521
sur,1979,13263549.12996
sur,1980,15283122.42075
sur,1981,14646845.43949
sur,1982,14667460.0256
sur,1983,11437053.90404
sur,1984,13699463.95719
sur,1985,14859690.747
sur,1986,17064240.09069
sur,1987,17879610.0075
sur,1988,20188557.85851
sur,1989,21200670.16726
sur,1990,21111338.88172
sur,1991,25980927.79701
sur,1992,27269177.6321
sur,1993,28646205.7695
sur,1994,29969954.34011
sur,1995,31567050.39395
sur,1996,33218690.36227
sur,1997,34916175.28014
sur,1998,36103527.83472
sur,1999,37774636.64368
sur,2000,40781259.75047
sur,2001,45957186.71404
sur,2002,31552082.84746
sur,2003,32399446.58443
sur,2004,34424277.81518
sur,2005,37062133.65409
sur,2006,42722807.67064
sur,2007,45328845.00142
sur,2008,52063380.56756
sur,2009,55260181.30342
sur,2010,68573553.36104
sur,2011,53767711.61315
sur,2012,70381759.48898
sur,2013,68132754.1292
sur,2014,75520405.73205
sur,2015,59920402.68268
sur,2016,62429738.35653
sur,2017,64531613.05492
sur,2018,67602738.84674
sur,2019,68891363.58443
svk,1992,592011389.71031
svk,1993,601416032.79812
svk,1994,592040872.20611
svk,1995,643956614.16427
svk,1996,657718393.00759
svk,1997,679742027.97552
svk,1998,693124945.68255
svk,1999,696942046.07597
svk,2000,666252767.80982
svk,2001,763558026.31858
svk,2002,790944952.69133
svk,2003,828840949.44007
svk,2004,853899867.77703
svk,2005,914454897.72272
svk,2006,957134497.89855
svk,2007,945214792.85704
svk,2008,1010226048.59775
svk,2009,939423082.15822
svk,2010,1034675462.3926
svk,2011,1028908546.41839
svk,2012,1018827217.45695
svk,2013,1069269518.71631
svk,2014,1032359010.38287
svk,2015,1087619053.79994
svk,2016,1164564866.136
svk,2017,1199153933.94847
svk,2018,1250203100.38882
svk,2019,1278988517.32841
svn,1992,167201822.49018
svn,1993,184631739.1607
svn,1994,195395508.76221
svn,1995,220240451.06115
svn,1996,238077011.06737
svn,1997,262630361.88978
svn,1998,260133766.64216
svn,1999,271326096.99584
svn,2000,267290861.06901
svn,2001,294168679.6634
svn,2002,310717818.20507
svn,2003,325533631.95279
svn,2004,346990255.72391
svn,2005,368661729.47417
svn,2006,397609323.48936
svn,2007,417477720.07544
svn,2008,464935811.74768
svn,2009,421738416.65086
svn,2010,437823817.03186
svn,2011,451779918.31053
svn,2012,455773141.54513
svn,2013,448846735.02852
svn,2014,420051407.04558
svn,2015,435634076.52496
svn,2016,453735123.7094
svn,2017,478480868.04162
svn,2018,505333168.14758
svn,2019,525006631.13341
swe,1970,244275015.88457
swe,1971,240306878.42562
swe,1972,256913552.29812
swe,1973,285539230.94527
swe,1974,291000140.08795
swe,1975,328913529.3378
swe,1976,387680042.87967
swe,1977,409092322.72367
swe,1978,414999399.74788
swe,1979,490708942.25216
swe,1980,462249494.05212
swe,1981,500583703.16132
swe,1982,487585407.93513
swe,1983,484870087.91057
swe,1984,505167733.42136
swe,1985,579902839.5878
swe,1986,601443362.19633
swe,1987,606603018.69182
swe,1988,617683122.76077
swe,1989,634511756.94264
swe,1990,629606792.83889
swe,1991,660141078.61806
swe,1992,683694786.93825
swe,1993,725875311.00673
swe,1994,804032646.00612
swe,1995,843339262.83368
swe,1996,890132463.89017
swe,1997,863552919.40682
swe,1998,907108985.44034
swe,1999,907698467.07418
swe,2000,916250740.77095
swe,2001,991849995.6148
swe,2002,1157156012.62576
swe,2003,1149680124.76186
swe,2004,1201455780.64814
swe,2005,1198001520.25335
swe,2006,1213291836.32713
swe,2007,1235093227.83493
swe,2008,1315926502.04351
swe,2009,1188599943.63996
swe,2010,1485271758.06575
swe,2011,1541778202.11053
swe,2012,1461161770.62068
swe,2013,1449154057.39146
swe,2014,1463269560.73632
swe,2015,1327428154.74915
swe,2016,1553499501.93103
swe,2017,1600684740.04032
swe,2018,1648262732.55054
swe,2019,1677637743.42202
swz,1970,969653.12752
swz,1971,1135488.54467
swz,1972,1155666.49823
swz,1973,1210470.61177
swz,1974,1135362.70575
swz,1975,1372897.9946
swz,1976,1464948.25604
swz,1977,1625949.22917
swz,1978,2296091.47355
swz,1979,2584908.93587
swz,1980,2999932.83993
swz,1981,3146163.55108
swz,1982,3415709.86898
swz,1983,2256911.9704
swz,1984,2940215.14176
swz,1985,4089823.14138
swz,1986,4443812.52362
swz,1987,4432653.31436
swz,1988,4692262.47102
swz,1989,4985928.35949
swz,1990,11689015.00188
swz,1991,11228646.91408
swz,1992,11202472.97319
swz,1993,9977314.03821
swz,1994,15844330.69952
swz,1995,16260114.76775
swz,1996,15295776.58157
swz,1997,19917400.85546
swz,1998,20783074.28399
swz,1999,22013495.14753
swz,2000,22126726.90969
swz,2001,22267181.79798
swz,2002,22832771.89664
swz,2003,22010075.35189
swz,2004,22949518.54345
swz,2005,23941286.33747
swz,2006,25220817.1333
swz,2007,27706196.32103
swz,2008,29764536.43768
swz,2009,29451854.87051
swz,2010,30256117.43716
swz,2011,32020202.24117
swz,2012,38379697.32651
swz,2013,49292566.46565
swz,2014,30356241.51974
swz,2015,34167378.55098
swz,2016,41488117.26225
swz,2017,42950942.22281
swz,2018,44857749.70292
swz,2019,46564635.81693
sxm,2012,21638405.02088
sxm,2013,23105890.53077
sxm,2014,24679871.15426
syc,1970,77572.2502
syc,1971,93755.93488
syc,1972,133346.13441
syc,1973,155803.14805
syc,1974,200358.12454
syc,1975,238764.86863
syc,1976,354163.31465
syc,1977,402116.47603
syc,1978,401816.00787
syc,1979,699196.67937
syc,1980,614159.47904
syc,1981,713835.42756
syc,1982,660179.21837
syc,1983,823467.88109
syc,1984,872371.52558
syc,1985,1397356.23997
syc,1986,1599772.5085
syc,1987,2048705.31336
syc,1988,2129261.96164
syc,1989,2681507.68914
syc,1990,1822241.88242
syc,1991,2208143.95381
syc,1992,2309281.70939
syc,1993,2571472.69026
syc,1994,2954027.75754
syc,1995,3027745.50848
syc,1996,3736372.90542
syc,1997,5647311.82792
syc,1998,7409071.79913
syc,1999,9052887.05771
syc,2000,10620828.91665
syc,2001,12307419.97141
syc,2002,10862192.45568
syc,2003,11543745.81393
syc,2004,16242440.94097
syc,2005,16017657.76315
syc,2006,17950759.52548
syc,2007,16491783.52442
syc,2008,18565997.97598
syc,2009,14472904.62709
syc,2010,12667786.19341
syc,2011,9726273.03571
syc,2012,13096929.35475
syc,2013,10664257.16805
syc,2014,16412114.31759
syc,2015,17083689.27549
syc,2016,21731870.94689
syc,2017,22185530.41234
syc,2018,22635723.79948
syc,2019,23328777.98968
syr,1970,17608900.79574
syr,1971,25241181.13513
syr,1972,23535592.7235
syr,1973,25803398.28857
syr,1974,35209601.08656
syr,1975,45514553.082
syr,1976,60400943.47996
syr,1977,69915816.85422
syr,1978,79425630.88909
syr,1979,130283647.92351
syr,1980,134004874.02308
syr,1981,192048168.36188
syr,1982,191681600.88249
syr,1983,232553429.38219
syr,1984,291565949.88131
syr,1985,275585916.00981
syr,1986,303956776.61536
syr,1987,367984723.46678
syr,1988,397265078.95402
syr,1989,394935804.34108
syr,1990,452804885.31996
syr,1991,544894756.94344
syr,1992,575060279.29036
syr,1993,640450988.23628
syr,1994,683239765.52063
syr,1995,637060082.7283
syr,1996,681479389.45301
syr,1997,760261764.36069
syr,1998,861022047.30001
syr,1999,930167863.00879
syr,2000,947636651.86438
syr,2001,946319655.83618
syr,2002,787176436.9414
syr,2003,1139059878.61305
syr,2004,1126142571.90694
syr,2005,1176275441.9044
syr,2006,1311482490.9315
syr,2007,1708171818.07843
syr,2008,1813082670.06697
syr,2009,1720352677.28134
syr,2010,1758833124.37475
syr,2011,1695977879.11492
syr,2012,1389185602.34069
syr,2013,1177452483.09885
syr,2014,1033222805.87327
syr,2015,1018519355.38714
syr,2016,1035490723.54233
syr,2017,885238340.95822
syr,2018,724540244.37569
syr,2019,543972606.6378
tca,1990,355559.39169
tca,1991,375854.29001
tca,1992,442202.88052
tca,1993,565723.99186
tca,1994,644515.1471
tca,1995,728901.69649
tca,1996,758950.74641
tca,1997,910856.74644
tca,1998,1004619.90497
tca,1999,1172316.30963
tca,2000,1293562.49626
tca,2001,1422823.11808
tca,2002,1995096.57349
tca,2003,2154832.55193
tca,2004,2262628.58879
tca,2005,2811610.13928
tca,2006,3500398.10747
tca,2007,4240744.33485
tca,2008,4616941.29561
tca,2009,4959247.04005
tca,2010,5234622.39397
tca,2011,5464198.33467
tca,2012,5694317.11076
tca,2013,6043079.06189
tca,2014,6663565.21165
tca,2015,7139452.23453
tca,2016,7770790.21737
tca,2017,7982820.06795
tca,2018,9017165.36204
tca,2019,10062483.14513
tcd,1970,329682.06336
tcd,1971,427110.37001
tcd,1972,366701.86963
tcd,1973,527333.73186
tcd,1974,547645.54042
tcd,1975,746140.21446
tcd,1976,804916.6242
tcd,1977,944099.55242
tcd,1978,1014107.06748
tcd,1979,1165327.79896
tcd,1980,1346426.55021
tcd,1981,1506985.90262
tcd,1982,1607392.87952
tcd,1983,1707933.383
tcd,1984,1906293.33367
tcd,1985,1670011.11606
tcd,1986,1813075.50964
tcd,1987,2011456.12584
tcd,1988,709753.98721
tcd,1989,1173159.614
tcd,1990,4577827.16804
tcd,1991,4933087.55639
tcd,1992,5453835.52642
tcd,1993,5657239.91857
tcd,1994,5961765.11067
tcd,1995,6447976.54583
tcd,1996,6947318.37102
tcd,1997,7469025.3208
tcd,1998,7911381.75161
tcd,1999,8466728.90289
tcd,2000,9054937.47381
tcd,2001,9746338.35886
tcd,2002,10271052.7302
tcd,2003,15622536.00152
tcd,2004,16484865.43262
tcd,2005,17806864.21542
tcd,2006,19386820.28752
tcd,2007,21957631.77823
tcd,2008,24852896.7615
tcd,2009,26010744.67945
tcd,2010,28476345.82321
tcd,2011,24479608.53932
tcd,2012,28585471.89601
tcd,2013,31163329.27996
tcd,2014,33688024.12557
tcd,2015,34804829.64335
tcd,2016,36483201.52903
tcd,2017,35569173.93447
tcd,2018,36793549.05355
tcd,2019,38199171.09487
tgo,1970,727239.84564
tgo,1971,895890.04442
tgo,1972,1211227.38756
tgo,1973,1318334.32965
tgo,1974,1375792.4552
tgo,1975,1268438.36458
tgo,1976,1416653.25859
tgo,1977,2202898.95565
tgo,1978,1856007.27445
tgo,1979,7987792.3674
tgo,1980,4629817.61123
tgo,1981,4520957.70786
tgo,1982,5740688.85542
tgo,1983,4544322.75121
tgo,1984,5363469.37947
tgo,1985,5112278.92672
tgo,1986,6861246.53646
tgo,1987,7785080.19076
tgo,1988,8517047.84656
tgo,1989,9552871.14256
tgo,1990,9377878.95588
tgo,1991,10805810.83782
tgo,1992,11202472.97319
tgo,1993,12137351.09803
tgo,1994,12192078.19929
tgo,1995,14578033.92971
tgo,1996,16872058.90105
tgo,1997,16334697.6528
tgo,1998,19966820.6112
tgo,1999,27288918.54087
tgo,2000,25258509.79536
tgo,2001,22551746.4216
tgo,2002,24827868.47013
tgo,2003,30706363.86505
tgo,2004,30787910.44034
tgo,2005,31098112.14654
tgo,2006,29888014.60992
tgo,2007,36187684.99074
tgo,2008,45088852.22738
tgo,2009,76817724.55916
tgo,2010,75273870.02532
tgo,2011,73875961.48474
tgo,2012,74823326.83537
tgo,2013,82707238.92553
tgo,2014,87119945.17455
tgo,2015,91665467.08266
tgo,2016,107737396.57309
tgo,2017,117069700.66267
tgo,2018,128603639.57438
tgo,2019,141137158.25697
tha,1970,40657555.63687
tha,1971,54680544.68771
tha,1972,66173019.20136
tha,1973,79927014.94959
tha,1974,88317861.29907
tha,1975,99326185.34878
tha,1976,126339713.33443
tha,1977,153328760.64305
tha,1978,182979356.34603
tha,1979,212259161.63567
tha,1980,258537519.15788
tha,1981,274324310.97506
tha,1982,296736206.93668
tha,1983,353084728.12559
tha,1984,405071178.37567
tha,1985,452368521.29585
tha,1986,481851479.56077
tha,1987,578442632.93001
tha,1988,720479158.57548
tha,1989,901405569.1273
tha,1990,1099567418.808
tha,1991,1277105895.67111
tha,1992,1467720494.1013
tha,1993,1729212525.29257
tha,1994,2003958721.11787
tha,1995,2436213747.09949
tha,1996,2813430416.95621
tha,1997,3012628326.95388
tha,1998,2757304906.66761
tha,1999,2986150155.3671
tha,2000,3206332934.80515
tha,2001,3583237740.57711
tha,2002,3921103691.56999
tha,2003,4320747099.84805
tha,2004,4879843400.71157
tha,2005,5285656661.22447
tha,2006,5657092110.65712
tha,2007,6014317854.45026
tha,2008,6186799568.91627
tha,2009,6792751517.14404
tha,2010,7391600897.63277
tha,2011,7637200728.40176
tha,2012,8481343677.44843
tha,2013,9280866029.85983
tha,2014,9455228837.26593
tha,2015,9886483971.98734
tha,2016,10191984057.4759
tha,2017,10987588552.3845
tha,2018,11919241408.8467
tha,2019,12645495056.5678
tjk,1992,98021638.5154
tjk,1993,72618388.77296
tjk,1994,34535269.96539
tjk,1995,37454333.3271
tjk,1996,45011617.34501
tjk,1997,35644860.67729
tjk,1998,42759134.70512
tjk,1999,44743405.81761
tjk,2000,41530164.35356
tjk,2001,44463222.44006
tjk,2002,37906834.89636
tjk,2003,43558400.87122
tjk,2004,56484906.5559
tjk,2005,56743404.62903
tjk,2006,65071503.27986
tjk,2007,83118588.9631
tjk,2008,77702139.67725
tjk,2009,67607694.34192
tjk,2010,72447173.93258
tjk,2011,69941738.68378
tjk,2012,90995187.42992
tjk,2013,94082446.57145
tjk,2014,155483188.27186
tjk,2015,174024148.21673
tjk,2016,190713631.0976
tjk,2017,215554316.20435
tjk,2018,244229511.2225
tjk,2019,274640973.60524
tkm,1992,430410803.70673
tkm,1993,387675222.78367
tkm,1994,491174251.6851
tkm,1995,519875117.67794
tkm,1996,488297234.07735
tkm,1997,507104312.63388
tkm,1998,549527088.01646
tkm,1999,669197226.74802
tkm,2000,696957856.5368
tkm,2001,738658621.75215
tkm,2002,805353983.49988
tkm,2003,936043868.89876
tkm,2004,1025617216.0335
tkm,2005,1123110450.17991
tkm,2006,1211855775.5651
tkm,2007,1440251014.87877
tkm,2008,1522411834.03033
tkm,2009,1389398844.20039
tkm,2010,1635610113.22064
tkm,2011,1861652372.62212
tkm,2012,2014763280.12864
tkm,2013,2156431291.12568
tkm,2014,2302631978.69285
tkm,2015,2457118980.64544
