geo,time,ag_yld_crel_kg
ecu,1994,2075
ecu,1995,1984.3
ecu,1996,2029.3
ecu,1997,2058.7
ecu,1998,1954.9
ecu,1999,2123.1
ecu,2000,2306
ecu,2001,1899.4
ecu,2002,2434.6
ecu,2003,2617.3
ecu,2004,2922.2
ecu,2005,2841.6
ecu,2006,2830
ecu,2007,3144
ecu,2008,2980.3
ecu,2009,2965.5
ecu,2010,3106.2
ecu,2011,2605.8
ecu,2012,3258.8
ecu,2013,2911.5
ecu,2014,3526.4
ecu,2015,4321.4
ecu,2016,3789.1
ecu,2017,3412.9
ecu,2018,3935.8
egy,1961,2905.7
egy,1962,3259.6
egy,1963,3312.8
egy,1964,3330.1
egy,1965,3775.6
egy,1966,3565.5
egy,1967,3557.3
egy,1968,3627.1
egy,1969,3716.6
egy,1970,3911.8
egy,1971,3911.5
egy,1972,3951.3
egy,1973,4080
egy,1974,3840.4
egy,1975,3978.1
egy,1976,3941.1
egy,1977,3923.8
egy,1978,4019.3
egy,1979,3964.2
egy,1980,4094.5
egy,1981,4100.5
egy,1982,4203.7
egy,1983,4321.1
egy,1984,4347.5
egy,1985,4539.2
egy,1986,4696.2
egy,1987,4891.6
egy,1988,5028.8
egy,1989,5337.7
egy,1990,5702.9
egy,1991,5613
egy,1992,5898.5
egy,1993,5995.1
egy,1994,5861.1
egy,1995,5903.7
egy,1996,6499.1
egy,1997,6605.5
egy,1998,6797.4
egy,1999,7166.6
egy,2000,7280.1
egy,2001,7099.4
egy,2002,7445.6
egy,2003,7515.4
egy,2004,7556.2
egy,2005,7536.9
egy,2006,7500.2
egy,2007,7418.5
egy,2008,7452.2
egy,2009,7158.3
egy,2010,6504.3
egy,2011,7246.3
egy,2012,7269
egy,2013,7285.3
egy,2014,7085.1
egy,2015,7117.2
egy,2016,7248.9
egy,2017,7401.1
egy,2018,7148.5
eri,1993,256.6
eri,1994,767
eri,1995,416
eri,1996,264.9
eri,1997,265.5
eri,1998,959.7
eri,1999,746.6
eri,2000,377.2
eri,2001,637.1
eri,2002,158.2
eri,2003,261
eri,2004,275.3
eri,2005,758.2
eri,2006,798.5
eri,2007,938.5
eri,2008,252.2
eri,2009,500.1
eri,2010,511.7
eri,2011,649.1
eri,2012,689.4
eri,2013,669.8
eri,2014,666.1
eri,2015,642
eri,2016,642.8
eri,2017,644.5
eri,2018,652.4
esp,1961,1082.5
esp,1962,1278.7
esp,1963,1303.1
esp,1964,1178.5
esp,1965,1250.7
esp,1966,1327.6
esp,1967,1480.6
esp,1968,1569.1
esp,1969,1558.1
esp,1970,1380.3
esp,1971,1840.5
esp,1972,1611.1
esp,1973,1595.1
esp,1974,1765.6
esp,1975,1974.3
esp,1976,1766.2
esp,1977,1925.2
esp,1978,2174.7
esp,1979,1907.8
esp,1980,2479.9
esp,1981,1571.3
esp,1982,1764.3
esp,1983,1851.1
esp,1984,2772.1
esp,1985,2762.2
esp,1986,2143.1
esp,1987,2626.8
esp,1988,3017.9
esp,1989,2491.5
esp,1990,2484.5
esp,1991,2488.9
esp,1992,1955
esp,1993,2717.4
esp,1994,2348.3
esp,1995,1729.7
esp,1996,3303
esp,1997,2764.4
esp,1998,3395.9
esp,1999,2705.2
esp,2000,3603.3
esp,2001,2804.7
esp,2002,3222
esp,2003,3250.7
esp,2004,3750.1
esp,2005,2159.3
esp,2006,3028.2
esp,2007,3933.9
esp,2008,3573.5
esp,2009,2944.8
esp,2010,3291.5
esp,2011,3691.8
esp,2012,2842.5
esp,2013,4047.1
esp,2014,3248.5
esp,2015,3243.1
esp,2016,3877.8
esp,2017,2770.2
esp,2018,4067.8
est,1992,1403.8
est,1993,2161.3
est,1994,1597.1
est,1995,1687.4
est,1996,2178.5
est,1997,1992
est,1998,1627
est,1999,1251.3
est,2000,2114.7
est,2001,2037
est,2002,2024
est,2003,1921.7
est,2004,2330.3
est,2005,2694.4
est,2006,2209.9
est,2007,3009.1
est,2008,2792.8
est,2009,2760.5
est,2010,2464.2
est,2011,2598.9
est,2012,3412
est,2013,3135.6
est,2014,3669.6
est,2015,4381.6
est,2016,2658.4
est,2017,3967.3
est,2018,2624.8
eth,1961,714.6
eth,1962,702.3
eth,1963,704
eth,1964,723.5
eth,1965,732.3
eth,1966,741
eth,1967,744.4
eth,1968,724.3
eth,1969,761.6
eth,1970,770.5
eth,1971,784.5
eth,1972,803.5
eth,1973,827.3
eth,1974,812.1
eth,1975,853.1
eth,1976,1063.7
eth,1977,1035.5
eth,1978,897.3
eth,1979,1123.7
eth,1980,1260.7
eth,1981,1190.7
eth,1982,1165
eth,1983,1335.8
eth,1984,1169.8
eth,1985,880.6
eth,1986,965.6
eth,1987,1152.9
eth,1988,1214.1
eth,1989,1172.2
eth,1990,1238.1
eth,1991,1307.5
eth,1992,1155.8
eth,1993,1313
eth,1994,974.4
eth,1995,1033.5
eth,1996,1213.6
eth,1997,1263.9
eth,1998,1140.9
eth,1999,1124.6
eth,2000,1116.3
eth,2001,1198
eth,2002,1353.7
eth,2003,1123.3
eth,2004,1162.6
eth,2005,1361.4
eth,2006,1563.3
eth,2007,1439
eth,2008,1446.3
eth,2009,1682.5
eth,2010,1832.8
eth,2011,1961.6
eth,2012,2046.8
eth,2013,2193.1
eth,2014,2325.4
eth,2015,2556.1
eth,2016,2484
eth,2017,2512.6
eth,2018,2394.5
fin,1961,1883.4
fin,1962,1363.6
fin,1963,1799.2
fin,1964,1581.3
fin,1965,2007.9
fin,1966,1780.6
fin,1967,1990.7
fin,1968,2082.1
fin,1969,2286.3
fin,1970,2396.6
fin,1971,2568
fin,1972,2460.5
fin,1973,2241
fin,1974,2183.3
fin,1975,2625.4
fin,1976,2951.8
fin,1977,2431.4
fin,1978,2446.7
fin,1979,2636.8
fin,1980,2823.4
fin,1981,2072.9
fin,1982,2922.3
fin,1983,3180.1
fin,1984,3059.2
fin,1985,2904.3
fin,1986,2941.4
fin,1987,1920
fin,1988,2326.8
fin,1989,3190.2
fin,1990,3543.1
fin,1991,3347.7
fin,1992,2845.8
fin,1993,3606.5
fin,1994,3587.2
fin,1995,3409
fin,1996,3438
fin,1997,3410.1
fin,1998,2402.8
fin,1999,2541.2
fin,2000,3498.7
fin,2001,3164.4
fin,2002,3295
fin,2003,3178
fin,2004,3210.6
fin,2005,3422.9
fin,2006,3293.8
fin,2007,3654.7
fin,2008,3542.3
fin,2009,3760.4
fin,2010,3135.3
fin,2011,3521.7
fin,2012,3533.6
fin,2013,3689.5
fin,2014,3691.4
fin,2015,3613.9
fin,2016,3573.3
fin,2017,3957.9
fin,2018,3012.8
fji,1961,1761.1
fji,1962,1765.2
fji,1963,1811.7
fji,1964,1785.4
fji,1965,1783
fji,1966,1726.3
fji,1967,1756.7
fji,1968,2040.7
fji,1969,1841.6
fji,1970,1865.3
fji,1971,1920.4
fji,1972,1938.1
fji,1973,2059.7
fji,1974,1935.5
fji,1975,2240.8
fji,1976,2302
fji,1977,1930.1
fji,1978,1854.4
fji,1979,2017.7
fji,1980,1925.6
fji,1981,2069.5
fji,1982,2118.5
fji,1983,1844.7
fji,1984,2140.5
fji,1985,2408.2
fji,1986,2181.8
fji,1987,1922.8
fji,1988,2378.2
fji,1989,2370.6
fji,1990,2181
fji,1991,2316.8
fji,1992,2154
fji,1993,2275.5
fji,1994,2301
fji,1995,2651
fji,1996,2105
fji,1997,2213.3
fji,1998,754.4
fji,1999,2706.3
fji,2000,2433.7
fji,2001,2341.6
fji,2002,2379.8
fji,2003,2338.9
fji,2004,2352.8
fji,2005,2349.2
fji,2006,2283.5
fji,2007,2652.4
fji,2008,2266.1
fji,2009,2819
fji,2010,2871.1
fji,2011,2821.3
fji,2012,2423.4
fji,2013,2999.5
fji,2014,3514.1
fji,2015,3001.1
fji,2016,3001
fji,2017,3001
fji,2018,3002.3
fra,1961,2275.9
fra,1962,2689.7
fra,1963,2769.4
fra,1964,2823.4
fra,1965,3106.5
fra,1966,2908.1
fra,1967,3476.7
fra,1968,3570.9
fra,1969,3532.1
fra,1970,3374.4
fra,1971,3875.5
fra,1972,4168.7
fra,1973,4407.5
fra,1974,4179.3
fra,1975,3696.6
fra,1976,3440.8
fra,1977,4051.4
fra,1978,4630.5
fra,1979,4516
fra,1980,4854.2
fra,1981,4729.1
fra,1982,5007.5
fra,1983,4949.9
fra,1984,5976.8
fra,1985,5742.8
fra,1986,5301.6
fra,1987,5706.2
fra,1988,6080.8
fra,1989,6099.1
fra,1990,6082.6
fra,1991,6536.2
fra,1992,6485.4
fra,1993,6512.6
fra,1994,6542.6
fra,1995,6456.5
fra,1996,7082.4
fra,1997,6890.3
fra,1998,7415.4
fra,1999,7260.4
fra,2000,7231.5
fra,2001,6729.2
fra,2002,7453
fra,2003,6125.3
fra,2004,7518.7
fra,2005,6965.4
fra,2006,6800.5
fra,2007,6520.6
fra,2008,7252.8
fra,2009,7412.4
fra,2010,7068.6
fra,2011,6919.3
fra,2012,7254.5
fra,2013,7084.8
fra,2014,7556
fra,2015,7570
fra,2016,5668.2
fra,2017,7306.7
fra,2018,6884.6
fsm,1991,1200.4
fsm,1992,1208.9
fsm,1993,1206.1
fsm,1994,1213.2
fsm,1995,1193.5
fsm,1996,1217.9
fsm,1997,1220.9
fsm,1998,1224
fsm,1999,1227.3
fsm,2000,1230.8
fsm,2001,1234.7
fsm,2002,1238.9
fsm,2003,1243.5
fsm,2004,1254.6
fsm,2005,1272.2
fsm,2006,1287.4
fsm,2007,1192.9
fsm,2008,1366.1
fsm,2009,1421.4
fsm,2010,1475.2
fsm,2011,1528.1
fsm,2012,1674.3
fsm,2013,1673.8
fsm,2014,1672.4
fsm,2015,1671.3
fsm,2016,1715
fsm,2017,1749.2
fsm,2018,1783.8
gab,1961,1587.2
gab,1962,1513.9
gab,1963,1598.1
gab,1964,1594.3
gab,1965,1602.6
gab,1966,1512.8
gab,1967,1514.9
gab,1968,1503.6
gab,1969,1502.3
gab,1970,1465.5
gab,1971,1463.6
gab,1972,1511.1
gab,1973,1534
gab,1974,1494.3
gab,1975,1396.4
gab,1976,1486.7
gab,1977,1511.7
gab,1978,1503
gab,1979,1554.4
gab,1980,1525.4
gab,1981,1456.5
gab,1982,1500
gab,1983,1523.8
gab,1984,1545.6
gab,1985,1453.2
gab,1986,1473.8
gab,1987,1580
gab,1988,1615.1
gab,1989,1459.4
gab,1990,1588.2
gab,1991,1701.5
gab,1992,1550
gab,1993,1588.5
gab,1994,1658.4
gab,1995,1557.7
gab,1996,1591
gab,1997,1562.4
gab,1998,1583.7
gab,1999,1599.1
gab,2000,1630.3
gab,2001,1541.5
gab,2002,1449.4
gab,2003,1538.1
gab,2004,1559.8
gab,2005,1569.9
gab,2006,1580
gab,2007,1667.1
gab,2008,1611.4
gab,2009,1589.1
gab,2010,1595
gab,2011,1596.1
gab,2012,1600.6
gab,2013,1600.4
gab,2014,1593.9
gab,2015,1595.4
gab,2016,1598.5
gab,2017,1599.1
gab,2018,1599.6
gbr,1961,3176.5
gbr,1962,3683.5
gbr,1963,3484.3
gbr,1964,3734.7
gbr,1965,3750.1
gbr,1966,3544.7
gbr,1967,3828.7
gbr,1968,3446.5
gbr,1969,3670.8
gbr,1970,3568.9
gbr,1971,3926.2
gbr,1972,4083.1
gbr,1973,4077.7
gbr,1974,4369.1
gbr,1975,3812.4
gbr,1976,3599.2
gbr,1977,4513.3
gbr,1978,4522.5
gbr,1979,4497.2
gbr,1980,4944.2
gbr,1981,4933.1
gbr,1982,5439
gbr,1983,5377.5
gbr,1984,6590.9
gbr,1985,5592.1
gbr,1986,6083.1
gbr,1987,5506.1
gbr,1988,5399.4
gbr,1989,5866.7
gbr,1990,6170.9
gbr,1991,6466
gbr,1992,6326.9
gbr,1993,6428.6
gbr,1994,6556.8
gbr,1995,6872.6
gbr,1996,7299.9
gbr,1997,6695.8
gbr,1998,6661.4
gbr,1999,7043.3
gbr,2000,7164.8
gbr,2001,6291.1
gbr,2002,7076.9
gbr,2003,7032.8
gbr,2004,7031.8
gbr,2005,7196.5
gbr,2006,7278.6
gbr,2007,6632.3
gbr,2008,7420.2
gbr,2009,7029.6
gbr,2010,6953
gbr,2011,6984.7
gbr,2012,6215.1
gbr,2013,6631.6
gbr,2014,7696.5
gbr,2015,7980.9
gbr,2016,7022.6
gbr,2017,7229
gbr,2018,6788.7
geo,1992,1996.2
geo,1993,1768
geo,1994,2015.6
geo,1995,2150.9
geo,1996,2492.9
geo,1997,2203.5
geo,1998,1592.8
geo,1999,2110.2
geo,2000,1369
geo,2001,2012.2
geo,2002,1860.1
geo,2003,2136.9
geo,2004,2003.4
geo,2005,2011.6
geo,2006,1583.8
geo,2007,2114.5
geo,2008,2090.4
geo,2009,1907.8
geo,2010,1271.4
geo,2011,2201.3
geo,2012,2186.4
geo,2013,2200.6
geo,2014,2032.8
geo,2015,1959.3
geo,2016,2517.6
geo,2017,1980.1
geo,2018,2536.4
gha,1961,816.4
gha,1962,809.6
gha,1963,788.2
gha,1964,777.6
gha,1965,809.2
gha,1966,1088.7
gha,1967,916.1
gha,1968,859.3
gha,1969,824.8
gha,1970,858.2
gha,1971,860.7
gha,1972,867.1
gha,1973,863.7
gha,1974,957.1
gha,1975,834.3
gha,1976,816.7
gha,1977,832
gha,1978,837.2
gha,1979,844.2
gha,1980,717.8
gha,1981,860
gha,1982,764
gha,1983,517.4
gha,1984,840.1
gha,1985,890.7
gha,1986,984.8
gha,1987,938.6
gha,1988,1095.8
gha,1989,1012.9
gha,1990,989.2
gha,1991,1220.8
gha,1992,1042.1
gha,1993,1340.2
gha,1994,1327.5
gha,1995,1354.1
gha,1996,1389.2
gha,1997,1321.7
gha,1998,1333.8
gha,1999,1297
gha,2000,1309.2
gha,2001,1186.1
gha,2002,1349
gha,2003,1396.4
gha,2004,1373.3
gha,2005,1432.3
gha,2006,1334.5
gha,2007,1317
gha,2008,1598.1
gha,2009,1659.8
gha,2010,1814.3
gha,2011,1594.2
gha,2012,1768.1
gha,2013,1688.8
gha,2014,1703.4
gha,2015,1830.3
gha,2016,1842.4
gha,2017,1907
gha,2018,1864.3
gin,1961,1340
gin,1962,1368.7
gin,1963,1256.7
gin,1964,1363.8
gin,1965,1303.7
gin,1966,1392.6
gin,1967,1409.7
gin,1968,1411.5
gin,1969,1412.4
gin,1970,1407.9
gin,1971,1435.1
gin,1972,1442.1
gin,1973,1437.5
gin,1974,1436
gin,1975,1439.5
gin,1976,1454.7
gin,1977,1437.4
gin,1978,1408.9
gin,1979,1434.5
gin,1980,1432.5
gin,1981,1450.8
gin,1982,1440.3
gin,1983,1456.6
gin,1984,1473.9
gin,1985,1501.5
gin,1986,1517.2
gin,1987,1528.6
gin,1988,1536.9
gin,1989,1492.8
gin,1990,1455.1
gin,1991,1421.9
gin,1992,1392.6
gin,1993,1405.3
gin,1994,1422.3
gin,1995,1454.8
gin,1996,1458.9
gin,1997,1463.2
gin,1998,1468.2
gin,1999,1473.7
gin,2000,1492.1
gin,2001,1483
gin,2002,1487.2
gin,2003,1484.8
gin,2004,1491.3
gin,2005,1495.6
gin,2006,1502
gin,2007,1514
gin,2008,1464.7
gin,2009,1484.3
gin,2010,1184.7
gin,2011,1226
gin,2012,1152.2
gin,2013,1189.6
gin,2014,1123
gin,2015,1118.2
gin,2016,1150.2
gin,2017,1158.7
gin,2018,1186.7
gmb,1961,1075.3
gmb,1962,1080.5
gmb,1963,1039
gmb,1964,1087.7
gmb,1965,1064
gmb,1966,1011.1
gmb,1967,960.3
gmb,1968,1040.4
gmb,1969,1016.4
gmb,1970,1109.1
gmb,1971,1112.4
gmb,1972,1042.3
gmb,1973,1056.1
gmb,1974,1043
gmb,1975,990.7
gmb,1976,813.3
gmb,1977,805.8
gmb,1978,1093.6
gmb,1979,1197
gmb,1980,1325.1
gmb,1981,1329.4
gmb,1982,1230.9
gmb,1983,1251.4
gmb,1984,1434.5
gmb,1985,1262.4
gmb,1986,1276.2
gmb,1987,1117.7
gmb,1988,1196.6
gmb,1989,1112.9
gmb,1990,1003.9
gmb,1991,1108.3
gmb,1992,1230.9
gmb,1993,1181.5
gmb,1994,1155.2
gmb,1995,1028.3
gmb,1996,1095.8
gmb,1997,934.2
gmb,1998,1027.9
gmb,1999,1293
gmb,2000,1295.8
gmb,2001,1283.8
gmb,2002,960.3
gmb,2003,1199.7
gmb,2004,1170.8
gmb,2005,1040.3
gmb,2006,1026.4
gmb,2007,800.3
gmb,2008,977.2
gmb,2009,1051.7
gmb,2010,1129.4
gmb,2011,868.5
gmb,2012,910.3
gmb,2013,959.8
gmb,2014,746.2
gmb,2015,838.9
gmb,2016,875.9
gmb,2017,847.6
gmb,2018,840.5
gnb,1961,814.4
gnb,1962,787.1
gnb,1963,792.1
gnb,1964,620.8
gnb,1965,760
gnb,1966,778.9
gnb,1967,844.3
gnb,1968,901.3
gnb,1969,688.4
gnb,1970,797.1
gnb,1971,665.4
gnb,1972,726.6
gnb,1973,664.5
gnb,1974,618.3
gnb,1975,758.2
gnb,1976,785.7
gnb,1977,701.5
gnb,1978,623.9
gnb,1979,637.8
gnb,1980,699.2
gnb,1981,795.2
gnb,1982,687.3
gnb,1983,675.7
gnb,1984,885.5
gnb,1985,1244.1
gnb,1986,1375.2
gnb,1987,1530
gnb,1988,1769.4
gnb,1989,1520.7
gnb,1990,1530.7
gnb,1991,1614.5
gnb,1992,1441.7
gnb,1993,1431.6
gnb,1994,1394.8
gnb,1995,1402.2
gnb,1996,1366.5
gnb,1997,1110.3
gnb,1998,1145
gnb,1999,1038.2
gnb,2000,1097
gnb,2001,1004.9
gnb,2002,1067.3
gnb,2003,1075.9
gnb,2004,1164
gnb,2005,1325.6
gnb,2006,1412.6
gnb,2007,1346.1
gnb,2008,1490.3
gnb,2009,1626.7
gnb,2010,1717.6
gnb,2011,1581.6
gnb,2012,1504.3
gnb,2013,1391.3
gnb,2014,1385.5
gnb,2015,1385.7
gnb,2016,1321
gnb,2017,1254.7
gnb,2018,1312.2
grc,1961,1265.6
grc,1962,1380
grc,1963,1291
grc,1964,1627.5
grc,1965,1652.6
grc,1966,1823.8
grc,1967,1950.1
grc,1968,1521.6
grc,1969,1717
grc,1970,2113.1
grc,1971,2142.5
grc,1972,2189.9
grc,1973,2201.9
grc,1974,2440.2
grc,1975,2424.5
grc,1976,2608.1
grc,1977,2061.6
grc,1978,2798.1
grc,1979,2635.8
grc,1980,3321.9
grc,1981,3312.5
grc,1982,3455
grc,1983,2929.5
grc,1984,3596.1
grc,1985,3015.6
grc,1986,3602.8
grc,1987,3714.5
grc,1988,3862.7
grc,1989,4022
grc,1990,3035.8
grc,1991,4124
grc,1992,3606.8
grc,1993,3553.2
grc,1994,3886.8
grc,1995,3751
grc,1996,3710.3
grc,1997,3799
grc,1998,3581.1
grc,1999,3648.8
grc,2000,3868.8
grc,2001,3847.6
grc,2002,3747.2
grc,2003,3693.6
grc,2004,4017.4
grc,2005,4049.8
grc,2006,3918.9
grc,2007,3929.9
grc,2008,4515.8
grc,2009,4266.2
grc,2010,4064.9
grc,2011,4344.1
grc,2012,4206.7
grc,2013,4393.3
grc,2014,4286.5
grc,2015,4214.9
grc,2016,4223.5
grc,2017,4317.2
grc,2018,3798.6
grd,1961,873
grd,1962,873
grd,1963,873
grd,1964,873
grd,1965,873
grd,1966,871
grd,1967,871
grd,1968,871
grd,1969,883.3
grd,1970,883.3
grd,1971,877.2
grd,1972,865.4
grd,1973,855.6
grd,1974,769
grd,1975,878
grd,1976,911.1
grd,1977,906.3
grd,1978,908.2
grd,1979,907.6
grd,1980,894
grd,1981,1044.4
grd,1982,900
grd,1983,949.3
grd,1984,949.3
grd,1985,951.2
grd,1986,980
grd,1987,1000
grd,1988,1008
grd,1989,1003.9
grd,1990,992.3
grd,1991,1113.2
grd,1992,1021.2
grd,1993,989.7
grd,1994,991.4
grd,1995,983.3
grd,1996,1000
grd,1997,1000
grd,1998,1004.6
grd,1999,1004.3
grd,2000,1002.8
grd,2001,1001.8
grd,2002,997.1
grd,2003,999.6
grd,2004,1000.6
grd,2005,984.4
grd,2006,1000
grd,2007,1000
grd,2008,1005.6
grd,2009,1007.1
grd,2010,1008.4
grd,2011,1009
grd,2012,1028.6
grd,2013,1000
grd,2014,1002
grd,2015,1005.5
grd,2016,1006.6
grd,2017,1006.4
grd,2018,1006.3
gtm,1961,822.1
gtm,1962,871.5
gtm,1963,856.3
gtm,1964,912.5
gtm,1965,960.5
gtm,1966,901.6
gtm,1967,875.7
gtm,1968,1010.5
gtm,1969,1046.9
gtm,1970,1175.5
gtm,1971,1142.3
gtm,1972,1210.9
gtm,1973,1631.6
gtm,1974,1421.8
gtm,1975,1639.8
gtm,1976,1330.3
gtm,1977,1323.3
gtm,1978,1514.3
gtm,1979,1760.4
gtm,1980,1448.8
gtm,1981,1524.1
gtm,1982,1707.8
gtm,1983,1874.3
gtm,1984,1613.1
gtm,1985,1659.6
gtm,1986,1779.4
gtm,1987,1608.8
gtm,1988,1885.2
gtm,1989,2042
gtm,1990,1997.6
gtm,1991,1810
gtm,1992,1839.6
gtm,1993,1813.6
gtm,1994,1894.5
gtm,1995,1912
gtm,1996,1785.7
gtm,1997,1491.9
gtm,1998,1682.2
gtm,1999,1741.2
gtm,2000,1776.4
gtm,2001,2038.8
gtm,2002,2017.2
gtm,2003,2053.7
gtm,2004,2117.1
gtm,2005,2311.9
gtm,2006,2514.1
gtm,2007,2305.8
gtm,2008,2010.6
gtm,2009,1983.3
gtm,2010,1996.6
gtm,2011,2000.4
gtm,2012,2036.7
gtm,2013,2082.4
gtm,2014,2092.4
gtm,2015,2115.7
gtm,2016,2152.3
gtm,2017,2153.3
gtm,2018,2160.3
gum,1961,2200
gum,1962,2200
gum,1963,2340
gum,1964,2700
gum,1965,2666.7
gum,1966,2500
gum,1967,2500
gum,1968,2800
gum,1969,3100
gum,1970,2300
gum,1971,2500
gum,1972,3000
gum,1973,3000
gum,1974,3000
gum,1975,3000
gum,1976,3000
gum,1977,3000
gum,1978,3000
gum,1979,3000
gum,1980,3000
gum,1981,3000
gum,1982,3000
gum,1983,3666.7
gum,1984,3500
gum,1985,3400
gum,1986,2857.1
gum,1987,2500
gum,1988,2222.2
gum,1989,2000
gum,1990,2100
gum,1991,1573.9
gum,1992,1613.9
gum,1993,1653.8
gum,1994,1693.7
gum,1995,1733.7
gum,1996,1773.6
gum,1997,1813.5
gum,1998,1853.5
gum,1999,1893.4
gum,2000,1916.6
gum,2001,1958.4
gum,2002,2000
gum,2003,2026.4
gum,2004,2061.5
gum,2005,2097.5
gum,2006,2000
gum,2007,2333.3
gum,2008,2271.1
gum,2009,2313.7
gum,2010,2356.2
gum,2011,2398.7
gum,2012,2500
gum,2013,2500
gum,2014,2536.5
gum,2015,2587.7
gum,2016,2631.9
gum,2017,2675.3
gum,2018,2719.4
guy,1961,2013.8
guy,1962,2217.1
guy,1963,2017.9
guy,1964,2010.6
guy,1965,2052.9
guy,1966,2030.8
guy,1967,1898.5
guy,1968,1531.3
guy,1969,1688.9
guy,1970,1887.2
guy,1971,1821
guy,1972,1971.2
guy,1973,1821.1
guy,1974,2421.4
guy,1975,2173.2
guy,1976,1760.5
guy,1977,2577.5
guy,1978,2633
guy,1979,2651.9
guy,1980,2953.3
guy,1981,3116.3
guy,1982,3060.8
guy,1983,3221.5
guy,1984,3078.7
guy,1985,3261.5
guy,1986,3247.1
guy,1987,3189.2
guy,1988,3006.5
guy,1989,3320.7
guy,1990,2980.4
guy,1991,3285.6
guy,1992,3438.1
guy,1993,3258.4
guy,1994,3664.2
guy,1995,3899.1
guy,1996,3958.1
guy,1997,3964
guy,1998,4003.3
guy,1999,3791.2
guy,2000,3799.2
guy,2001,3947.9
guy,2002,4084
guy,2003,4155.5
guy,2004,4216.6
guy,2005,3861.4
guy,2006,4523
guy,2007,4222.2
guy,2008,4161.5
guy,2009,4345.5
guy,2010,4165.4
guy,2011,4343.9
guy,2012,4465.4
guy,2013,4936.7
guy,2014,3394.5
guy,2015,3567.4
guy,2016,3515.8
guy,2017,3619.9
guy,2018,5689
hkg,1961,2016.8
hkg,1962,1720.1
hkg,1963,1840.8
hkg,1964,1396.2
hkg,1965,2436.2
hkg,1966,1756.3
hkg,1967,1933.1
hkg,1968,1778.7
hkg,1969,2365.4
hkg,1970,2366.9
hkg,1971,2288.8
hkg,1972,2056.8
hkg,1973,2226.5
hkg,1974,1615.9
hkg,1975,1792.4
hkg,1976,1886.3
hkg,1977,1882.7
hkg,1978,1881.7
hkg,1979,1515.2
hkg,1980,2121.2
hkg,1981,1500
hkg,1982,1538.5
hkg,1983,1333.3
hkg,1984,2181.8
hkg,1985,2500
hkg,1986,2200
hkg,1987,1250
hkg,1988,3000
hkg,1989,3000
hkg,1990,2000
hkg,1997,1922.6
hkg,1998,1924.5
hkg,1999,1929.2
hkg,2000,1923.3
hkg,2001,1905.8
hkg,2002,1989.9
hkg,2003,1989.8
hkg,2004,1989.8
hkg,2005,1989.9
hkg,2007,1985.4
hkg,2008,1975.2
hkg,2009,2000.4
hkg,2010,2000.4
hkg,2011,2000.4
hkg,2012,2000.4
hkg,2013,2000.4
hkg,2014,2028.9
hkg,2015,2081.8
hkg,2016,1990.2
hkg,2017,2005.7
hkg,2018,2021.2
hnd,1961,1051.2
hnd,1962,1077.6
hnd,1963,1102.4
hnd,1964,1129.2
hnd,1965,1156.9
hnd,1966,1211.6
hnd,1967,1209.4
hnd,1968,1209.3
hnd,1969,1209.1
hnd,1970,1209.2
hnd,1971,1209.5
hnd,1972,1210
hnd,1973,1140.2
hnd,1974,1215.3
hnd,1975,1093.4
hnd,1976,1000.7
hnd,1977,924.8
hnd,1978,952.2
hnd,1979,1000.2
hnd,1980,1131.7
hnd,1981,1377
hnd,1982,1282.3
hnd,1983,1442.3
hnd,1984,1343.8
hnd,1985,1433
hnd,1986,1363
hnd,1987,1563.2
hnd,1988,1289.4
hnd,1989,1424.6
hnd,1990,1468.5
hnd,1991,1316.9
hnd,1992,1328.5
hnd,1993,1328.6
hnd,1994,1310.8
hnd,1995,1540.4
hnd,1996,1579
hnd,1997,1570
hnd,1998,1089.9
hnd,1999,1170.2
hnd,2000,1368.1
hnd,2001,1447.1
hnd,2002,1341.8
hnd,2003,1533.4
hnd,2004,1388.1
hnd,2005,1506.5
hnd,2006,1522.3
hnd,2007,1682.7
hnd,2008,1680.5
hnd,2009,1727.2
hnd,2010,1660.3
hnd,2011,1711.5
hnd,2012,1646.9
hnd,2013,1667.9
hnd,2014,1854.8
hnd,2015,1820.1
hnd,2016,1891.2
hnd,2017,1826.4
hnd,2018,1836.5
hrv,1992,3972.1
hrv,1993,4255.7
hrv,1994,4136.9
hrv,1995,4365.7
hrv,1996,4507.8
hrv,1997,5007.9
hrv,1998,4669
hrv,1999,4604.2
hrv,2000,4114.8
hrv,2001,4840.3
hrv,2002,5316.2
hrv,2003,3601
hrv,2004,5408.9
hrv,2005,5592.8
hrv,2006,5420.2
hrv,2007,4558.1
hrv,2008,6639.1
hrv,2009,6109.8
hrv,2010,5456
hrv,2011,5220
hrv,2012,4573.6
hrv,2013,5444.9
hrv,2014,6027.7
hrv,2015,5695
hrv,2016,6665.5
hrv,2017,5704.8
hrv,2018,6975.3
hti,1961,1031
hti,1962,1043
hti,1963,1055.2
hti,1964,1056.6
hti,1965,1071.7
hti,1966,1075.8
hti,1967,1091.9
hti,1968,1049.7
hti,1969,1112.5
hti,1970,1097.3
hti,1971,1117
hti,1972,1148.7
hti,1973,1066.4
hti,1974,1175.4
hti,1975,1117.7
hti,1976,1238.9
hti,1977,918.8
hti,1978,803.9
hti,1979,964.6
hti,1980,1016.2
hti,1981,1046.7
hti,1982,1039.6
hti,1983,1044.3
hti,1984,1041.1
hti,1985,1009.7
hti,1986,991.2
hti,1987,969.7
