geo,time,sl_tlf_acti_1524_fe_zs
uzb,1999,39.393
uzb,2000,39.161
uzb,2001,38.886
uzb,2002,38.631
uzb,2003,38.339
uzb,2004,37.715
uzb,2005,37.126
uzb,2006,36.487
uzb,2007,35.665
uzb,2008,34.893
uzb,2009,34.208
uzb,2010,33.663
uzb,2011,33.077
uzb,2012,32.396
uzb,2013,31.699
uzb,2014,31.049
uzb,2015,30.383
uzb,2016,29.842
uzb,2017,29.447
uzb,2018,28.977
uzb,2019,28.529
uzb,2020,26.246
vct,1990,40.817
vct,1991,40.699
vct,1992,41.094
vct,1993,41.32
vct,1994,41.047
vct,1995,41.604
vct,1996,41.53
vct,1997,41.676
vct,1998,41.869
vct,1999,41.915
vct,2000,41.834
vct,2001,41.782
vct,2002,42.092
vct,2003,42.5
vct,2004,42.617
vct,2005,42.642
vct,2006,42.641
vct,2007,42.299
vct,2008,41.841
vct,2009,41.062
vct,2010,40.16
vct,2011,39.718
vct,2012,39.38
vct,2013,39.01
vct,2014,38.521
vct,2015,38.009
vct,2016,38.02
vct,2017,37.891
vct,2018,37.831
vct,2019,37.524
vct,2020,34.868
ven,1990,32.8
ven,1991,33.302
ven,1992,33.61
ven,1993,33.56
ven,1994,33.335
ven,1995,33.52
ven,1996,33.426
ven,1997,33.746
ven,1998,33.672
ven,1999,33.18
ven,2000,33.338
ven,2001,33.461
ven,2002,32.777
ven,2003,32.185
ven,2004,33.169
ven,2005,33.701
ven,2006,32.529
ven,2007,31.31
ven,2008,30.706
ven,2009,29.954
ven,2010,28.53
ven,2011,27.902
ven,2012,27.323
ven,2013,28.105
ven,2014,26.39
ven,2015,24.739
ven,2016,23.09
ven,2017,22.086
ven,2018,20.893
ven,2019,18.883
ven,2020,17.226
vir,1990,44.225
vir,1991,43.437
vir,1992,43.275
vir,1993,45.383
vir,1994,42.008
vir,1995,38.937
vir,1996,36.91
vir,1997,36.71
vir,1998,36.199
vir,1999,35.131
vir,2000,35.572
vir,2001,36.496
vir,2002,35.524
vir,2003,34.283
vir,2004,35.05
vir,2005,35.282
vir,2006,35.167
vir,2007,35.118
vir,2008,34.247
vir,2009,32.771
vir,2010,30.938
vir,2011,29.564
vir,2012,26.55
vir,2013,23.542
vir,2014,22.208
vir,2015,22.176
vir,2016,21.285
vir,2017,20.578
vir,2018,18.399
vir,2019,16.71
vir,2020,16.387
vnm,1990,75.803
vnm,1991,75.332
vnm,1992,74.519
vnm,1993,73.753
vnm,1994,72.864
vnm,1995,71.854
vnm,1996,70.833
vnm,1997,67.052
vnm,1998,64.378
vnm,1999,61.815
vnm,2000,57.345
vnm,2001,62.205
vnm,2002,59.52
vnm,2003,57.205
vnm,2004,55.663
vnm,2005,55.576
vnm,2006,55.484
vnm,2007,55.389
vnm,2008,56.644
vnm,2009,57.882
vnm,2010,55.755
vnm,2011,52.911
vnm,2012,52.101
vnm,2013,54.466
vnm,2014,54.892
vnm,2015,55.5
vnm,2016,53.585
vnm,2017,53.095
vnm,2018,51.876
vnm,2019,50.807
vnm,2020,49.799
vut,1990,51.321
vut,1991,51.287
vut,1992,51.339
vut,1993,51.633
vut,1994,50.771
vut,1995,50.946
vut,1996,50.931
vut,1997,50.541
vut,1998,50.222
vut,1999,50.454
vut,2000,49.946
vut,2001,50.748
vut,2002,51.815
vut,2003,51.566
vut,2004,51.353
vut,2005,50.943
vut,2006,50.154
vut,2007,49.797
vut,2008,49.27
vut,2009,49.159
vut,2010,49.266
vut,2011,49.495
vut,2012,49.64
vut,2013,49.744
vut,2014,49.788
vut,2015,50.112
vut,2016,49.851
vut,2017,49.448
vut,2018,49.271
vut,2019,49.099
vut,2020,48.145
wsm,1990,31.89
wsm,1991,32.295
wsm,1992,32.452
wsm,1993,32.075
wsm,1994,32.49
wsm,1995,31.751
wsm,1996,30.995
wsm,1997,31.007
wsm,1998,30.81
wsm,1999,30.605
wsm,2000,29.837
wsm,2001,29.085
wsm,2002,28.643
wsm,2003,28.18
wsm,2004,27.702
wsm,2005,27.28
wsm,2006,27.156
wsm,2007,26.536
wsm,2008,26.522
wsm,2009,27.201
wsm,2010,27.232
wsm,2011,26.824
wsm,2012,27.406
wsm,2013,27.541
wsm,2014,27.609
wsm,2015,27.17
wsm,2016,26.315
wsm,2017,26.255
wsm,2018,26.573
wsm,2019,26.237
wsm,2020,25.771
yem,1990,16.184
yem,1991,16.064
yem,1992,15.893
yem,1993,15.767
yem,1994,15.627
yem,1995,16.378
yem,1996,17.204
yem,1997,18.081
yem,1998,18.994
yem,1999,19.926
yem,2000,18.893
yem,2001,17.883
yem,2002,16.9
yem,2003,15.943
yem,2004,15.015
yem,2005,14.117
yem,2006,13.252
yem,2007,12.421
yem,2008,11.625
yem,2009,10.868
yem,2010,10.15
yem,2011,8.619
yem,2012,7.268
yem,2013,6.086
yem,2014,5.062
yem,2015,5.052
yem,2016,5.024
yem,2017,4.99
yem,2018,4.951
yem,2019,4.914
yem,2020,4.829
zaf,1990,39.61
zaf,1991,38.988
zaf,1992,38.291
zaf,1993,37.578
zaf,1994,36.816
zaf,1995,35.98
zaf,1996,35.258
zaf,1997,34.499
zaf,1998,33.693
zaf,1999,32.879
zaf,2000,32.063
zaf,2001,31.443
zaf,2002,30.804
zaf,2003,30.156
zaf,2004,29.563
zaf,2005,29.044
zaf,2006,28.66
zaf,2007,28.344
zaf,2008,28.072
zaf,2009,25.572
zaf,2010,23.751
zaf,2011,23.635
zaf,2012,23.009
zaf,2013,23.641
zaf,2014,22.791
zaf,2015,23.681
zaf,2016,23.438
zaf,2017,24.038
zaf,2018,22.489
zaf,2019,23.063
zaf,2020,18.957
zmb,1990,65.889
zmb,1991,65.879
zmb,1992,65.803
zmb,1993,65.769
zmb,1994,65.57
zmb,1995,65.477
zmb,1996,65.484
zmb,1997,65.446
zmb,1998,65.354
zmb,1999,65.296
zmb,2000,65.225
zmb,2001,65.376
zmb,2002,65.507
zmb,2003,65.649
zmb,2004,65.779
zmb,2005,65.894
zmb,2006,64.45
zmb,2007,62.986
zmb,2008,61.503
zmb,2009,60.005
zmb,2010,58.495
zmb,2011,56.952
zmb,2012,55.397
zmb,2013,55.23
zmb,2014,55.019
zmb,2015,54.742
zmb,2016,54.447
zmb,2017,54.089
zmb,2018,53.698
zmb,2019,53.289
zmb,2020,52.393
zwe,1990,72.593
zwe,1991,72.456
zwe,1992,72.056
zwe,1993,71.652
zwe,1994,71.29
zwe,1995,70.874
zwe,1996,70.688
zwe,1997,70.507
zwe,1998,70.347
zwe,1999,70.121
zwe,2000,69.82
zwe,2001,69.698
zwe,2002,69.49
zwe,2003,69.226
zwe,2004,69.1
zwe,2005,68.989
zwe,2006,68.829
zwe,2007,68.667
zwe,2008,68.501
zwe,2009,68.33
zwe,2010,68.154
zwe,2011,67.91
zwe,2012,69.064
zwe,2013,70.199
zwe,2014,71.319
zwe,2015,71.363
zwe,2016,71.377
zwe,2017,71.277
zwe,2018,71.078
zwe,2019,70.75
zwe,2020,69.404
