geo,time,dc_dac_canl_cd
npl,2016,12409999.84741
npl,2017,12680000.30518
npl,2018,8470000.26703
npl,2019,6820000.17166
nru,2007,340000.00358
nru,2008,9999.99978
nru,2009,39999.99911
nru,2017,9999.99978
nru,2019,70000.0003
pak,1960,11710000.03815
pak,1961,13439999.58038
pak,1962,9479999.54224
pak,1963,20219999.31335
pak,1964,22659999.84741
pak,1965,13590000.15259
pak,1966,31680000.30518
pak,1967,29290000.91553
pak,1968,16569999.69482
pak,1969,22389999.38965
pak,1970,44900001.52588
pak,1971,34729999.54224
pak,1972,14460000.03815
pak,1973,18829999.92371
pak,1974,31409999.84741
pak,1975,64559997.55859
pak,1976,35720001.2207
pak,1977,67529998.7793
pak,1978,73230003.35693
pak,1979,55689998.62671
pak,1980,28409999.84741
pak,1981,51560001.37329
pak,1982,48479999.54224
pak,1983,55020000.45776
pak,1984,53689998.62671
pak,1985,58439998.62671
pak,1986,44360000.61035
pak,1987,37990001.67847
pak,1988,64400001.52588
pak,1989,35310001.37329
pak,1990,28430000.30518
pak,1991,39349998.47412
pak,1992,21989999.77112
pak,1993,10079999.92371
pak,1994,4550000.19073
pak,1995,3250000
pak,1996,9649999.61853
pak,1997,18010000.22888
pak,1998,16090000.15259
pak,1999,12079999.92371
pak,2000,13069999.69482
pak,2001,13920000.07629
pak,2002,7769999.98093
pak,2003,13250000
pak,2004,15529999.73297
pak,2005,51080001.83105
pak,2006,43439998.62671
pak,2007,44709999.08447
pak,2008,41560001.37329
pak,2009,41880001.06812
pak,2010,101849998.47412
pak,2011,87489997.86377
pak,2012,38720001.2207
pak,2013,67089996.33789
pak,2014,34360000.61035
pak,2015,34259998.32153
pak,2016,41650001.52588
pak,2017,23500000
pak,2018,13300000.19073
pak,2019,12250000
pan,1981,360000.01431
pan,1982,740000.00954
pan,1983,680000.00715
pan,1984,529999.97139
pan,1985,509999.99046
pan,1986,300000.01192
pan,1987,540000.02146
pan,1988,400000.00596
pan,1989,649999.97616
pan,1990,360000.01431
pan,1991,479999.98927
pan,1992,230000.00417
pan,1993,230000.00417
pan,1994,200000.00298
pan,1995,490000.00954
pan,1996,469999.99881
pan,1997,1360000.01431
pan,1998,689999.99762
pan,1999,460000.00834
pan,2000,959999.97854
pan,2001,730000.01907
pan,2002,839999.97377
pan,2003,1090000.03338
pan,2004,680000.00715
pan,2005,1100000.02384
pan,2006,870000.00477
pan,2007,1200000.04768
pan,2008,560000.00238
pan,2009,790000.02146
pan,2010,529999.97139
pan,2011,1740000.00954
pan,2012,939999.99762
pan,2013,819999.99285
pan,2014,779999.97139
pan,2015,639999.98569
pan,2016,319999.99285
pan,2017,500000
pan,2018,939999.99762
pan,2019,419999.98689
per,1965,79999.99821
per,1969,39999.99911
per,1971,39999.99911
per,1972,100000.00149
per,1973,389999.98569
per,1974,1299999.95232
per,1975,1730000.01907
per,1976,3170000.07629
per,1977,7739999.77112
per,1978,3720000.02861
per,1979,3710000.03815
per,1980,2000000
per,1981,5090000.15259
per,1982,5360000.13351
per,1983,6840000.15259
per,1984,14479999.54224
per,1985,13100000.38147
per,1986,17079999.92371
per,1987,15380000.11444
per,1988,22540000.91553
per,1989,22399999.61853
per,1990,23190000.53406
per,1991,10300000.19073
per,1992,30780000.68665
per,1993,19579999.92371
per,1994,13680000.30518
per,1995,24079999.92371
per,1996,18690000.53406
per,1997,17329999.92371
per,1998,15590000.15259
per,1999,7699999.80927
per,2000,8750000
per,2001,9470000.26703
per,2002,7860000.13351
per,2003,11050000.19073
per,2004,14239999.77112
per,2005,15380000.11444
per,2006,14479999.54224
per,2007,20090000.15259
per,2008,15579999.92371
per,2009,17909999.84741
per,2010,22149999.61853
per,2011,22219999.31335
per,2012,30120000.83923
per,2013,28299999.23706
per,2014,27409999.84741
per,2015,25629999.16077
per,2016,28479999.54224
per,2017,23930000.30518
per,2018,24809999.46594
per,2019,23500000
phl,1960,70000.0003
phl,1961,39999.99911
phl,1962,59999.99866
phl,1963,100000.00149
phl,1964,90000.00358
phl,1965,9810000.41962
phl,1966,1710000.03815
phl,1967,-569999.99285
phl,1968,59999.99866
phl,1969,109999.9994
phl,1970,59999.99866
phl,1971,50000.00075
phl,1972,19999.99955
phl,1973,9999.99978
phl,1974,9999.99978
phl,1975,70000.0003
phl,1976,1009999.99046
phl,1977,1379999.99523
phl,1978,1669999.95708
phl,1979,230000.00417
phl,1980,200000.00298
phl,1981,860000.01431
phl,1982,3259999.99046
phl,1983,5079999.92371
phl,1984,8079999.92371
phl,1985,4920000.07629
phl,1986,6110000.13351
phl,1987,16350000.38147
phl,1988,25000000
phl,1989,23219999.31335
phl,1990,28670000.07629
phl,1991,22489999.77112
phl,1992,28420000.07629
phl,1993,24409999.84741
phl,1994,24120000.83923
phl,1995,19540000.91553
phl,1996,16430000.30518
phl,1997,16520000.45776
phl,1998,14529999.73297
phl,1999,11159999.84741
phl,2000,9920000.07629
phl,2001,14439999.58038
phl,2002,15640000.34332
phl,2003,15600000.38147
phl,2004,12359999.65668
phl,2005,19370000.83923
phl,2006,19850000.38147
phl,2007,22450000.76294
phl,2008,15500000
phl,2009,16969999.31335
phl,2010,16649999.61853
phl,2011,11880000.11444
phl,2012,10699999.80927
phl,2013,71080001.83105
phl,2014,60340000.15259
phl,2015,15789999.96185
phl,2016,13930000.30518
phl,2017,10609999.65668
phl,2018,10829999.92371
phl,2019,8979999.54224
plw,1994,2069999.93324
plw,2007,340000.00358
plw,2008,9999.99978
plw,2009,9999.99978
plw,2012,170000.00179
plw,2013,50000.00075
plw,2014,0
plw,2017,9999.99978
plw,2019,70000.0003
png,1975,29999.99933
png,1976,50000.00075
png,1977,39999.99911
png,1978,29999.99933
png,1979,19999.99955
png,1980,219999.99881
png,1981,230000.00417
png,1982,100000.00149
png,1983,400000.00596
png,1984,649999.97616
png,1985,519999.98093
png,1986,219999.99881
png,1987,150000.00596
png,1988,119999.99732
png,1989,319999.99285
png,1990,129999.99523
png,1991,90000.00358
png,1992,59999.99866
png,1993,29999.99933
png,1995,29999.99933
png,1996,39999.99911
png,1997,90000.00358
png,1998,140000.0006
png,2000,29999.99933
png,2002,19999.99955
png,2003,349999.99404
png,2004,550000.01192
png,2005,379999.99523
png,2006,490000.00954
png,2007,1169999.95708
png,2008,699999.98808
png,2009,239999.99464
png,2010,90000.00358
png,2011,1090000.03338
png,2012,930000.00715
png,2013,159999.99642
png,2016,330000.01311
png,2017,39999.99911
png,2018,620000.00477
png,2019,70000.0003
pol,1990,10619999.88556
pol,1991,97300003.05176
pol,1992,203419998.16895
pol,1993,3150000.09537
pol,1994,2200000.04768
pol,1995,157229995.72754
pol,1996,133649993.89648
pol,1997,121379997.25342
pol,1998,116830001.83106
pol,1999,125260002.13623
pol,2000,121900001.52588
pol,2001,112650001.52588
pol,2002,70809997.55859
pol,2003,60990001.67847
pol,2004,49560001.37329
prk,1985,310000.00238
prk,1986,39999.99911
prk,1987,79999.99821
prk,1988,-39999.99911
prk,1989,-39999.99911
prk,1991,19999.99955
prk,1996,70000.0003
prk,1997,2470000.02861
prk,1998,4539999.96185
prk,1999,180000.00715
prk,2000,2359999.8951
prk,2001,1509999.99046
prk,2002,189999.99762
prk,2003,5000000
prk,2004,2400000.09537
prk,2005,1570000.05245
prk,2006,259999.99046
prk,2007,2119999.88556
prk,2008,2410000.08583
prk,2009,3599999.90463
prk,2011,2529999.97139
prk,2012,8199999.80927
prk,2013,990000.00954
prk,2014,3640000.1049
prk,2015,2140000.1049
prk,2016,2039999.96185
prk,2017,1549999.95232
prk,2018,1799999.95232
prk,2019,1169999.95708
pry,1968,409999.99642
pry,1969,180000.00715
pry,1970,170000.00179
pry,1977,-19999.99955
pry,1978,-19999.99955
pry,1979,-19999.99955
pry,1980,-19999.99955
pry,1981,50000.00075
pry,1982,289999.99166
pry,1983,349999.99404
pry,1984,300000.01192
pry,1985,189999.99762
pry,1986,70000.0003
pry,1987,289999.99166
pry,1988,250000
pry,1989,379999.99523
pry,1990,250000
pry,1991,400000.00596
pry,1992,159999.99642
pry,1993,189999.99762
pry,1994,449999.98808
pry,1995,150000.00596
pry,1996,300000.01192
pry,1997,230000.00417
pry,1998,189999.99762
pry,1999,180000.00715
pry,2000,19999.99955
pry,2001,230000.00417
pry,2002,889999.98569
pry,2003,1559999.94278
pry,2004,2049999.95232
pry,2005,3150000.09537
pry,2006,879999.99523
pry,2007,3329999.92371
pry,2008,949999.98808
pry,2009,2200000.04768
pry,2010,479999.98927
pry,2011,1509999.99046
pry,2012,109999.9994
pry,2013,509999.99046
pry,2014,509999.99046
pry,2015,360000.01431
pry,2016,680000.00715
pry,2017,689999.99762
pry,2018,589999.97377
pry,2019,870000.00477
pse,1993,1190000.05722
pse,1994,790000.02146
pse,1995,639999.98569
pse,1996,3700000.04768
pse,1997,5780000.20981
pse,1998,270000.01073
pse,1999,479999.98927
pse,2000,379999.99523
pse,2001,519999.98093
pse,2002,8939999.58038
pse,2003,8800000.19073
pse,2004,22409999.84741
pse,2005,15890000.34332
pse,2006,34549999.23706
pse,2007,42299999.23706
pse,2008,44279998.7793
pse,2009,41200000.76294
pse,2010,65050003.05176
pse,2011,77709999.08447
pse,2012,60400001.52588
pse,2013,50380001.06812
pse,2014,51349998.47412
pse,2015,25010000.22888
pse,2016,46150001.52588
pse,2017,26280000.68665
pse,2018,32110000.61035
pse,2019,30129999.16077
rou,1991,479999.98927
rou,1992,1059999.94278
rou,1993,1320000.05245
rou,1994,2390000.1049
rou,1995,2529999.97139
rou,1996,2390000.1049
rou,1997,1360000.01431
rou,1998,1490000.00954
rou,1999,2450000.04768
rou,2000,1710000.03815
rou,2001,3289999.96185
rou,2002,2200000.04768
rou,2003,2430000.06676
rou,2004,1879999.99523
rus,1991,6190000.05722
rus,1992,12579999.92371
rus,1993,18899999.61853
rus,1994,15539999.96185
rus,1995,17239999.77112
rus,1996,13449999.80927
rus,1997,14069999.69482
rus,1998,14130000.11444
rus,1999,13470000.26703
rus,2000,16590000.15259
rus,2001,18129999.16077
rus,2002,12829999.92371
rus,2003,16959999.08447
rus,2004,13199999.80927
rwa,1964,129999.99523
rwa,1965,730000.01907
rwa,1966,730000.01907
rwa,1967,769999.98093
rwa,1968,689999.99762
rwa,1969,740000.00954
rwa,1970,1250000
rwa,1971,1289999.96185
rwa,1972,1820000.05245
rwa,1973,1429999.94755
rwa,1974,3029999.97139
rwa,1975,4099999.90463
rwa,1976,6619999.88556
rwa,1977,6599999.90463
rwa,1978,7130000.11444
rwa,1979,4780000.20981
rwa,1980,5719999.79019
rwa,1981,5429999.82834
rwa,1982,7019999.98093
rwa,1983,10909999.84741
rwa,1984,11939999.58038
rwa,1985,10659999.84741
rwa,1986,4739999.77112
rwa,1987,6039999.96185
rwa,1988,7610000.13351
rwa,1989,12659999.84741
rwa,1990,13770000.45776
rwa,1991,21149999.61853
rwa,1992,13609999.65668
rwa,1993,11199999.80927
rwa,1994,18200000.76294
rwa,1995,16760000.22888
rwa,1996,20370000.83923
rwa,1997,21409999.84741
rwa,1998,10100000.38147
rwa,1999,6239999.77112
rwa,2000,6670000.07629
rwa,2001,6679999.82834
rwa,2002,5579999.92371
rwa,2003,10819999.69482
rwa,2004,6050000.19073
rwa,2005,10029999.73297
rwa,2006,6239999.77112
rwa,2007,9649999.61853
rwa,2008,14260000.22888
rwa,2009,13699999.80927
rwa,2010,58700000.76294
rwa,2011,11850000.38147
rwa,2012,17040000.91553
rwa,2013,6550000.19073
rwa,2014,5190000.05722
rwa,2015,3049999.95232
rwa,2016,6909999.84741
rwa,2017,6280000.20981
rwa,2018,8270000.45776
rwa,2019,10770000.45776
sau,1989,649999.97616
sau,1990,259999.99046
sau,1991,209999.99344
sau,2002,9999.99978
sau,2004,9999.99978
sdn,1975,9999.99978
sdn,1977,250000
sdn,1978,879999.99523
sdn,1979,1750000
sdn,1980,1710000.03815
sdn,1981,5250000
sdn,1982,9909999.84741
sdn,1983,13220000.26703
sdn,1984,13159999.84741
sdn,1985,22510000.22888
sdn,1986,15800000.19073
sdn,1987,12060000.41962
sdn,1988,14970000.26703
sdn,1989,11869999.88556
sdn,1990,10220000.26703
sdn,1991,20520000.45776
sdn,1992,11590000.15259
sdn,1993,7920000.07629
sdn,1994,8260000.22888
sdn,1995,4599999.90463
sdn,1996,3170000.07629
sdn,1997,2460000.03815
sdn,1998,7460000.03815
sdn,1999,4070000.17166
sdn,2000,2410000.08583
sdn,2001,4679999.82834
sdn,2002,4900000.09537
sdn,2003,6289999.96185
sdn,2004,26309999.46594
sdn,2005,21760000.22888
sdn,2006,79300003.05176
sdn,2007,70779998.7793
sdn,2008,83910003.66211
sdn,2009,105040000.91553
sdn,2010,108269996.64307
sdn,2011,52340000.15259
sdn,2012,29329999.92371
sdn,2013,21459999.08447
sdn,2014,14460000.03815
sdn,2015,12649999.61853
sdn,2016,13640000.34332
sdn,2017,11489999.77112
sdn,2018,12289999.96185
sdn,2019,11689999.58038
sen,1963,9999.99978
sen,1965,140000.0006
sen,1966,280000.00119
sen,1967,1029999.97139
sen,1968,930000.00715
sen,1969,1620000.00477
sen,1970,2769999.98093
sen,1971,4119999.88556
sen,1972,5570000.17166
sen,1973,6980000.01907
sen,1974,4280000.20981
sen,1975,6179999.82834
sen,1976,6179999.82834
sen,1977,6389999.86649
sen,1978,10449999.80927
sen,1979,9170000.07629
sen,1980,6800000.19073
sen,1981,13739999.77112
sen,1982,15319999.69482
sen,1983,20100000.38147
sen,1984,24510000.22888
sen,1985,13859999.65668
sen,1986,18010000.22888
sen,1987,25860000.61035
sen,1988,24420000.07629
sen,1989,28989999.77112
sen,1990,30879999.16077
sen,1991,18540000.91553
sen,1992,21969999.31335
sen,1993,18389999.38965
sen,1994,17010000.22888
sen,1995,14090000.15259
sen,1996,15989999.77112
sen,1997,15489999.77112
sen,1998,12270000.45776
sen,1999,17500000
sen,2000,11310000.41962
sen,2001,8630000.11444
sen,2002,9779999.73297
sen,2003,17610000.61035
sen,2004,24559999.46594
sen,2005,23540000.91553
sen,2006,17079999.92371
sen,2007,47909999.84741
sen,2008,73309997.55859
sen,2009,54490001.67847
sen,2010,56709999.08447
sen,2011,61830001.83105
sen,2012,47799999.23706
sen,2013,63729999.54224
sen,2014,73559997.55859
sen,2015,57759998.32153
sen,2016,48220001.2207
sen,2017,42009998.32153
sen,2018,71800003.05176
sen,2019,29399999.61853
sgp,1960,39999.99911
sgp,1961,70000.0003
sgp,1962,109999.9994
sgp,1963,250000
sgp,1965,500000
sgp,1966,500000
sgp,1967,709999.97854
sgp,1968,600000.02384
sgp,1969,529999.97139
sgp,1970,519999.98093
sgp,1971,400000.00596
sgp,1972,500000
sgp,1973,490000.00954
sgp,1974,389999.98569
sgp,1975,140000.0006
sgp,1976,70000.0003
sgp,1981,59999.99866
sgp,1982,959999.97854
sgp,1983,720000.02861
sgp,1984,879999.99523
sgp,1985,990000.00954
sgp,1986,419999.98689
sgp,1987,579999.98331
sgp,1988,449999.98808
sgp,1989,629999.99523
sgp,1990,620000.00477
sgp,1991,400000.00596
sgp,1992,769999.98093
sgp,1993,600000.02384
sgp,1994,819999.99285
sgp,1995,589999.97377
sgp,1996,600000.02384
sgp,1997,419999.98689
sgp,1998,219999.99881
sgp,1999,790000.02146
sgp,2000,50000.00075
sgp,2001,129999.99523
sgp,2002,159999.99642
sgp,2004,19999.99955
slb,1982,9999.99978
slb,1983,140000.0006
slb,1984,90000.00358
slb,1985,70000.0003
slb,1986,79999.99821
slb,1987,29999.99933
slb,1988,39999.99911
slb,1989,29999.99933
slb,1990,50000.00075
slb,1991,19999.99955
slb,1992,-9999.99978
slb,1997,9999.99978
slb,2003,289999.99166
slb,2004,330000.01311
slb,2005,370000.00477
slb,2006,239999.99464
slb,2007,779999.97139
slb,2008,439999.99762
slb,2009,219999.99881
slb,2010,50000.00075
slb,2011,409999.99642
slb,2013,90000.00358
slb,2014,9999.99978
slb,2016,159999.99642
slb,2017,29999.99933
slb,2018,300000.01192
slb,2019,300000.01192
sle,1960,9999.99978
sle,1961,39999.99911
sle,1962,100000.00149
sle,1963,9999.99978
sle,1964,140000.0006
sle,1965,159999.99642
sle,1966,230000.00417
sle,1967,180000.00715
sle,1968,100000.00149
sle,1969,39999.99911
sle,1973,129999.99523
sle,1974,409999.99642
sle,1975,70000.0003
sle,1976,70000.0003
sle,1977,9999.99978
sle,1978,159999.99642
sle,1979,319999.99285
sle,1980,289999.99166
sle,1981,600000.02384
sle,1982,720000.02861
sle,1983,879999.99523
sle,1984,759999.99046
sle,1985,939999.99762
sle,1986,460000.00834
sle,1987,330000.01311
sle,1988,189999.99762
sle,1989,300000.01192
sle,1990,300000.01192
sle,1991,680000.00715
sle,1992,529999.97139
sle,1993,500000
sle,1994,129999.99523
sle,1995,259999.99046
sle,1996,449999.98808
sle,1997,5179999.82834
sle,1998,579999.98331
sle,1999,2150000.09537
sle,2000,3839999.91417
sle,2001,2769999.98093
sle,2002,3289999.96185
sle,2003,2809999.94278
sle,2004,3170000.07629
sle,2005,6940000.05722
sle,2006,5219999.79019
sle,2007,5710000.03815
sle,2008,4170000.07629
sle,2009,8880000.11444
sle,2010,33020000.45776
sle,2011,6690000.05722
sle,2012,5530000.20981
sle,2013,5119999.88556
sle,2014,9920000.07629
sle,2015,13090000.15259
sle,2016,1629999.99523
sle,2017,1389999.98569
sle,2018,2049999.95232
sle,2019,2740000.00954
slv,1967,39999.99911
slv,1968,1480000.01907
slv,1969,1409999.96662
slv,1970,70000.0003
slv,1971,300000.01192
slv,1972,39999.99911
slv,1973,90000.00358
slv,1974,1220000.02861
slv,1975,1509999.99046
slv,1976,1139999.98569
slv,1977,289999.99166
slv,1978,280000.00119
slv,1979,579999.98331
slv,1980,2069999.93324
slv,1981,6289999.96185
slv,1982,1299999.95232
slv,1983,1669999.95708
slv,1984,1970000.02861
slv,1985,1220000.02861
slv,1986,3319999.93324
slv,1987,3630000.11444
slv,1988,3930000.06676
slv,1989,670000.01669
slv,1990,629999.99523
slv,1991,1450000.04768
slv,1992,3980000.01907
slv,1993,2900000.09537
slv,1994,1019999.98093
slv,1995,779999.97139
slv,1996,4280000.20981
slv,1997,6639999.86649
slv,1998,3250000
slv,1999,2549999.95232
slv,2000,1740000.00954
slv,2001,5329999.92371
slv,2002,3309999.94278
slv,2003,5420000.07629
slv,2004,4789999.96185
slv,2005,4389999.86649
slv,2006,3019999.98093
slv,2007,4239999.77112
slv,2008,3589999.91417
slv,2009,3200000.04768
slv,2010,2009999.99046
slv,2011,3640000.1049
slv,2012,2710000.03815
slv,2013,1870000.00477
slv,2014,1340000.03338
slv,2015,1590000.03338
slv,2016,2009999.99046
slv,2017,1240000.00954
slv,2018,2920000.07629
slv,2019,2839999.91417
som,1975,1360000.01431
som,1976,3920000.07629
som,1977,180000.00715
som,1978,9999.99978
som,1980,2410000.08583
som,1981,1600000.02384
som,1982,7670000.07629
som,1983,769999.98093
som,1984,1019999.98093
som,1985,899999.97616
som,1986,589999.97377
som,1987,409999.99642
som,1988,519999.98093
som,1989,759999.99046
som,1990,920000.01669
som,1991,1820000.05245
som,1992,15829999.92371
som,1993,6139999.86649
som,1994,1480000.01907
som,1995,1289999.96185
som,1996,159999.99642
som,1997,289999.99166
som,1998,219999.99881
som,1999,370000.00477
som,2000,469999.99881
som,2001,529999.97139
som,2002,170000.00179
som,2003,959999.97854
som,2004,1750000
som,2005,5980000.01907
som,2006,7139999.86649
som,2007,12890000.34332
som,2008,21809999.46594
som,2009,25729999.54224
som,2010,4380000.11444
som,2011,24049999.23706
som,2012,32599998.47412
som,2013,22680000.30518
som,2014,30409999.84741
som,2015,20739999.77112
som,2016,23760000.22888
som,2017,26700000.76294
som,2018,23200000.76294
som,2019,18100000.38147
srb,1995,8739999.77112
srb,1997,159999.99642
srb,1998,1509999.99046
srb,1999,30309999.46594
srb,2001,280000.00119
srb,2003,10539999.96185
srb,2004,10420000.07629
srb,2005,9199999.80927
srb,2006,49919998.16895
srb,2007,7960000.03815
srb,2008,4510000.22888
srb,2009,4789999.96185
srb,2010,769999.98093
srb,2011,639999.98569
srb,2013,100000.00149
srb,2014,680000.00715
srb,2015,1720000.02861
srb,2016,29999.99933
srb,2017,29999.99933
srb,2018,129999.99523
srb,2019,109999.9994
ssd,2011,48950000.76294
ssd,2012,65550003.05176
ssd,2013,66050003.05176
ssd,2014,87000000
ssd,2015,88029998.7793
ssd,2016,67459999.08447
ssd,2017,109889999.38965
ssd,2018,51349998.47412
ssd,2019,45869998.93188
stp,1982,39999.99911
stp,1983,100000.00149
stp,1985,29999.99933
stp,1988,119999.99732
stp,1989,90000.00358
stp,1990,109999.9994
stp,1991,119999.99732
stp,1992,109999.9994
stp,1993,79999.99821
stp,1994,159999.99642
stp,1995,219999.99881
stp,1996,150000.00596
stp,1997,90000.00358
stp,1998,79999.99821
stp,1999,70000.0003
stp,2001,109999.9994
stp,2002,59999.99866
stp,2003,39999.99911
stp,2004,259999.99046
stp,2005,1179999.94755
stp,2006,259999.99046
stp,2007,1539999.96185
stp,2008,250000
stp,2009,310000.00238
stp,2011,500000
stp,2012,9999.99978
stp,2013,9999.99978
stp,2014,50000.00075
stp,2015,100000.00149
stp,2016,29999.99933
stp,2017,180000.00715
stp,2018,189999.99762
stp,2019,310000.00238
sur,1978,19999.99955
sur,1980,9999.99978
sur,1981,19999.99955
sur,1982,170000.00179
sur,1983,39999.99911
sur,1984,19999.99955
sur,1985,9999.99978
sur,1989,79999.99821
sur,1990,70000.0003
sur,1991,100000.00149
sur,1992,39999.99911
sur,1993,59999.99866
sur,1995,39999.99911
sur,1996,150000.00596
sur,1997,170000.00179
sur,1999,209999.99344
sur,2000,9999.99978
sur,2001,230000.00417
sur,2002,209999.99344
sur,2003,479999.98927
sur,2004,509999.99046
sur,2005,790000.02146
sur,2006,319999.99285
sur,2007,1269999.98093
sur,2008,250000
sur,2009,1450000.04768
sur,2010,129999.99523
sur,2011,1200000.04768
sur,2012,0
sur,2013,349999.99404
sur,2014,70000.0003
sur,2015,170000.00179
sur,2016,460000.00834
sur,2017,340000.00358
sur,2018,589999.97377
sur,2019,670000.01669
svk,1991,699999.98808
svk,1992,1000000
svk,1993,1129999.99523
svk,1994,730000.01907
svk,1995,750000
svk,1996,899999.97616
svk,1997,620000.00477
svk,1998,1129999.99523
svk,1999,709999.97854
svk,2000,939999.99762
svk,2001,959999.97854
svk,2002,680000.00715
svk,2003,1210000.03815
svk,2004,1200000.04768
svn,1995,19999.99955
svn,1997,9999.99978
svn,1998,9999.99978
svn,1999,19999.99955
svn,2001,1000000
svn,2002,9999.99978
svn,2003,59999.99866
svn,2004,50000.00075
swz,1964,9999.99978
swz,1965,9999.99978
swz,1966,29999.99933
swz,1968,29999.99933
swz,1969,59999.99866
swz,1970,50000.00075
swz,1971,39999.99911
swz,1972,59999.99866
swz,1973,119999.99732
swz,1974,430000.00715
swz,1975,670000.01669
swz,1976,949999.98808
swz,1977,2160000.08583
swz,1978,1539999.96185
swz,1979,1289999.96185
swz,1980,1419999.95708
swz,1981,1029999.97139
swz,1982,1039999.96185
swz,1983,2099999.90463
swz,1984,1159999.96662
swz,1985,4389999.86649
swz,1986,1519999.98093
swz,1987,1740000.00954
swz,1988,1740000.00954
swz,1989,1870000.00477
swz,1990,1940000.05722
swz,1991,2549999.95232
swz,1992,2369999.88556
swz,1993,1529999.97139
swz,1994,959999.97854
swz,1995,720000.02861
swz,1996,439999.99762
swz,1997,409999.99642
swz,1998,119999.99732
swz,1999,280000.00119
swz,2000,270000.01073
swz,2001,100000.00149
swz,2002,219999.99881
swz,2003,430000.00715
swz,2004,610000.01431
swz,2005,3769999.98093
swz,2006,959999.97854
swz,2007,1360000.01431
swz,2008,629999.99523
swz,2009,899999.97616
swz,2010,750000
swz,2011,1610000.01431
swz,2012,1330000.04292
swz,2013,1200000.04768
swz,2014,1919999.95708
swz,2015,270000.01073
swz,2016,560000.00238
swz,2017,250000
swz,2018,200000.00298
swz,2019,200000.00298
syc,1966,9999.99978
syc,1967,9999.99978
syc,1968,9999.99978
syc,1969,9999.99978
syc,1977,50000.00075
syc,1978,59999.99866
syc,1979,79999.99821
syc,1980,39999.99911
syc,1981,59999.99866
syc,1982,119999.99732
syc,1983,170000.00179
syc,1984,200000.00298
syc,1985,230000.00417
syc,1986,59999.99866
syc,1987,200000.00298
syc,1988,109999.9994
syc,1989,270000.01073
syc,1990,159999.99642
syc,1991,379999.99523
syc,1992,219999.99881
syc,1993,209999.99344
syc,1994,170000.00179
syc,1995,300000.01192
syc,1996,479999.98927
syc,1997,19999.99955
syc,1998,29999.99933
syc,1999,50000.00075
syc,2000,50000.00075
syc,2001,19999.99955
syc,2002,70000.0003
syc,2003,79999.99821
syc,2004,250000
syc,2005,779999.97139
syc,2006,230000.00417
syc,2007,509999.99046
syc,2008,239999.99464
syc,2009,209999.99344
syc,2017,159999.99642
syr,1983,610000.01431
syr,1984,119999.99732
syr,1986,330000.01311
syr,1987,709999.97854
syr,1988,689999.99762
syr,1989,430000.00715
syr,1990,230000.00417
syr,1991,189999.99762
syr,1992,180000.00715
syr,1993,280000.00119
syr,1994,620000.00477
syr,1995,70000.0003
syr,1996,29999.99933
syr,1997,230000.00417
syr,1998,150000.00596
syr,1999,90000.00358
syr,2000,259999.99046
syr,2001,109999.9994
syr,2002,230000.00417
syr,2003,9999.99978
syr,2004,1549999.95232
syr,2005,1870000.00477
syr,2006,79999.99821
syr,2007,519999.98093
syr,2008,1919999.95708
syr,2009,870000.00477
syr,2010,140000.0006
syr,2011,1009999.99046
syr,2012,11310000.41962
syr,2013,63779998.7793
syr,2014,67610000.61035
syr,2015,69589996.33789
syr,2016,52319999.69482
syr,2017,107910003.66211
syr,2018,109139999.38965
syr,2019,93930000.30518
tca,1977,9999.99978
tca,1979,9999.99978
tca,1981,19999.99955
tca,1982,150000.00596
tca,1983,9999.99978
tca,1984,79999.99821
tca,1985,79999.99821
tca,1986,50000.00075
tca,1987,300000.01192
tca,1988,150000.00596
tca,1989,90000.00358
tca,1990,119999.99732
tca,1991,90000.00358
tca,1992,19999.99955
tca,1993,9999.99978
tca,1994,159999.99642
tca,1995,9999.99978
tca,2000,29999.99933
tca,2001,180000.00715
tca,2002,150000.00596
tca,2003,79999.99821
tca,2004,109999.9994
tca,2005,1200000.04768
tca,2006,9999.99978
tca,2007,2160000.08583
tcd,1964,29999.99933
tcd,1965,109999.9994
tcd,1966,150000.00596
tcd,1967,189999.99762
tcd,1968,239999.99464
tcd,1969,230000.00417
tcd,1970,259999.99046
tcd,1971,250000
tcd,1972,259999.99046
tcd,1973,920000.01669
tcd,1974,3529999.97139
tcd,1975,90000.00358
tcd,1976,180000.00715
tcd,1977,3880000.11444
tcd,1978,239999.99464
tcd,1979,189999.99762
tcd,1980,159999.99642
tcd,1981,289999.99166
tcd,1982,1419999.95708
tcd,1983,839999.97377
tcd,1984,1830000.04292
tcd,1985,2630000.11444
tcd,1986,419999.98689
tcd,1987,800000.01192
tcd,1988,720000.02861
tcd,1989,389999.98569
tcd,1990,300000.01192
tcd,1991,319999.99285
tcd,1992,330000.01311
tcd,1993,310000.00238
tcd,1994,270000.01073
tcd,1995,439999.99762
tcd,1996,569999.99285
tcd,1997,839999.97377
tcd,1998,180000.00715
tcd,1999,349999.99404
tcd,2000,209999.99344
tcd,2001,349999.99404
tcd,2002,500000
tcd,2003,310000.00238
tcd,2004,1679999.94755
tcd,2005,6170000.07629
tcd,2006,2200000.04768
tcd,2007,11630000.11444
tcd,2008,6260000.22888
tcd,2009,12079999.92371
tcd,2010,11680000.30518
tcd,2011,9399999.61853
tcd,2012,19549999.23706
tcd,2013,13899999.61853
tcd,2014,7199999.80927
tcd,2015,5369999.88556
