geo,time,ne_exp_gnfs_kd
per,1994,12545028227.1762
per,1995,13235142184.1421
per,1996,14413042014.1254
per,1997,16300979449.409
per,1998,17351093121.1089
per,1999,18556130334.1684
per,2000,20003342927.8457
per,2001,21363647193.4431
per,2002,23034485564.11629
per,2003,24492690515.4953
per,2004,28096809796.9721
per,2005,32075699773.8446
per,2006,32454936114.5566
per,2007,34616995470.0288
per,2008,37310810129.3255
per,2009,36082414156.1497
per,2010,37248634606.0747
per,2011,39293213138.609
per,2012,40513708354.6867
per,2013,40284929910.0181
per,2014,38752870055.33009
per,2015,40404471800.0251
per,2016,45152139793.667
per,2017,49128625192.2922
per,2018,50782288004.0563
per,2019,50509196617.4023
per,2020,40905998120.1696
phl,1960,3186616325.67326
phl,1961,3292040802.76993
phl,1962,3815198297.74256
phl,1963,4543586357.07531
phl,1964,4816071077.25004
phl,1965,5470843978.09078
phl,1966,5804468299.27218
phl,1967,4967433135.71331
phl,1968,4407344165.51591
phl,1969,4214671576.05929
phl,1970,5083350650.59819
phl,1971,5256855126.42816
phl,1972,5913363013.48699
phl,1973,6862349872.96528
phl,1974,6079348959.98388
phl,1975,6294164026.77422
phl,1976,7101620805.79937
phl,1977,8267240398.31839
phl,1978,8767842121.25496
phl,1979,9144346833.24775
phl,1980,12785462184.4301
phl,1981,13996936529.3998
phl,1982,12522194184.109
phl,1983,13179584276.6723
phl,1984,13895303144.7031
phl,1985,11581611938.4624
phl,1986,13511486448.2139
phl,1987,14356051907.3376
phl,1988,16479262704.6881
phl,1989,17860156676.1553
phl,1990,18276716464.6188
phl,1991,19449100383.6358
phl,1992,20437556134.3587
phl,1993,21652451719.7356
phl,1994,25719278814.85089
phl,1995,28588261821.3067
phl,1996,32743815506.40689
phl,1997,38209629343.8562
phl,1998,30600505622.6386
phl,1999,33711671369.1922
phl,2000,38338061712.1886
phl,2001,37506830232.9956
phl,2002,39324083980.7628
phl,2003,42954966755.46809
phl,2004,45764795007.8815
phl,2005,51484529098.82529
phl,2006,56662420630.0715
phl,2007,58284185846.7457
phl,2008,55777762885.0807
phl,2009,53151568769.6318
phl,2010,63945446409.5312
phl,2011,63446120443.0956
phl,2012,66305905164.0578
phl,2013,67614524227.9635
phl,2014,75820963582.5912
phl,2015,83378041348.3902
phl,2016,91054204457.259
phl,2017,106899257844.117
phl,2018,119530835307.32201
phl,2019,122681688767.12
phl,2020,102743134799.201
pol,1995,48747844541.7164
pol,1996,54271388778.3526
pol,1997,60893487199.8939
pol,1998,69566786045.8947
pol,1999,67817217137.5514
pol,2000,83826767475.7926
pol,2001,86388115134.6333
pol,2002,90557103064.06688
pol,2003,103307335190.34399
pol,2004,108240084891.896
pol,2005,119031701817.217
pol,2006,137330149887.25301
pol,2007,151143387717.20401
pol,2008,161800769332.80301
pol,2009,152198434805.677
pol,2010,171734712826.63501
pol,2011,184909935004.64301
pol,2012,192783393022.94696
pol,2013,203472609099.35001
pol,2014,217122430030.508
pol,2015,234563735243.401
pol,2016,256298713357.20901
pol,2017,280973603926.25
pol,2018,300499005173.09998
pol,2019,316100543838.70599
pol,2020,316520493434.14301
pri,2015,69467058800
prt,1970,8632800262.24063
prt,1971,9486117750.31719
prt,1972,11245749719.2039
prt,1973,11715597362.0227
prt,1974,9875192854.69844
prt,1975,8335705995.51797
prt,1976,8335705995.51797
prt,1977,8827465408.41368
prt,1978,9630159151.82969
prt,1979,12804862751.9066
prt,1980,13088567417.0652
prt,1981,12507047301.8051
prt,1982,13090977279.0637
prt,1983,14872027284.791
prt,1984,16602409165.3422
prt,1985,17709112769.3281
prt,1986,18905479438.5441
prt,1987,21025355819.3492
prt,1988,22745908525.2023
prt,1989,25521924201.2137
prt,1990,27943477136.97969
prt,1991,28268190508.0887
prt,1992,29183374434.9465
prt,1993,28228080507.5797
prt,1994,30596036204.1383
prt,1995,33300116611.88589
prt,1996,35198334507.4019
prt,1997,37769838110.3359
prt,1998,40836036897.2742
prt,1999,42276119168.0449
prt,2000,45880522686.99329
prt,2001,46935192355.4348
prt,2002,48488917593.5406
prt,2003,50889413084.1555
prt,2004,52697162408.0828
prt,2005,52832981209.5629
prt,2006,59408731258.4301
prt,2007,63236832547.3605
prt,2008,62973119085.4652
prt,2009,56647031627.2465
prt,2010,61863659451.459
prt,2011,66121685890.37769
prt,2012,68158606211.3765
prt,2013,73067598286.8925
prt,2014,76212084303.3933
prt,2015,80984130312.33238
prt,2016,84572253948.6367
prt,2017,91681080560.9335
prt,2018,95470644029.12099
prt,2019,99361347363.8793
prt,2020,80843933372.9859
pry,1962,85038924.13965
pry,1963,83177314.62566
pry,1964,93542211.84253
pry,1965,123931228.32404
pry,1966,114102540.70201
pry,1967,111673159.38747
pry,1968,118964923.05691
pry,1969,140447217.25205
pry,1970,165407013.02649
pry,1971,165967379.12874
pry,1972,198811949.92559
pry,1973,281863305.54327
pry,1974,390830015.7616
pry,1975,375788758.60186
pry,1976,677374923.19147
pry,1977,833123200.96572
pry,1978,1007192262.9417
pry,1979,1843385790.1356
pry,1980,1501762691.12462
pry,1981,1120064150.95495
pry,1982,1208921436.61927
pry,1983,1030570075.5582
pry,1984,1293542710.49062
pry,1985,1756246322.65857
pry,1986,2407070958.12039
pry,1987,2545403618.26795
pry,1988,3538393510.50202
pry,1989,3885338012.07364
pry,1990,4556954796.56571
pry,1991,4865245982.34177
pry,1992,4929960553.68897
pry,1993,6278395532.38776
pry,1994,7031867763.57721
pry,1995,8253971539.86588
pry,1996,7541336277.20062
pry,1997,7114796166.22579
pry,1998,8082946620.67073
pry,1999,6962434194.20173
pry,2000,7114128005.90198
pry,2001,6211426523.8358
pry,2002,6781956648.73809
pry,2003,7473107626.88506
pry,2004,8049220862.47882
pry,2005,8894621537.07873
pry,2006,9200009345.73518
pry,2007,9998296896.93493
pry,2008,10645677867.8366
pry,2009,9588539345.93402
pry,2010,11855870533.2886
pry,2011,11896111612.8452
pry,2012,11220026925.5312
pry,2013,12746508000.7955
pry,2014,12198303017.0883
pry,2015,12589178289.9175
pry,2016,13743152374.8231
pry,2017,14908356112.5948
pry,2018,14849242238.3906
pry,2019,14343000578.0755
pry,2020,12865930008.0094
pse,1994,642283771.17
pse,1995,814234984.66
pse,1996,781964901.99
pse,1997,945341938.93
pse,1998,1107471822.91
pse,1999,1170608941.19
pse,2000,1370621096.15
pse,2001,919151726.9
pse,2002,749694819.31
pse,2003,842763608.48
pse,2004,930376103.48
pse,2005,1098118175.76
pse,2006,1065380410.72
pse,2007,1265080777.44
pse,2008,1483176650.22
pse,2009,1582481204.16
pse,2010,1608203733.83
pse,2011,2017100000
pse,2012,2027800000
pse,2013,2117300000
pse,2014,2319600000
pse,2015,2244300000
pse,2016,2208300000
pse,2017,2515600000
pse,2018,2578700000
pse,2019,2630500000
pse,2020,2445900000
qat,2015,92291208791.2088
rou,1990,10414844075.1817
rou,1991,8548898644.05696
rou,1992,8796627018.69761
rou,1993,9775342524.8771
rou,1994,11636164417.617
rou,1995,15415765277.2158
rou,1996,16353824884.2739
rou,1997,18180354512.7487
rou,1998,17890096573.1098
rou,1999,19198851403.8969
rou,2000,15632382883.2703
rou,2001,17861621774.5419
rou,2002,20960870330.5315
rou,2003,22709174700.22869
rou,2004,25921156109.87049
rou,2005,28306765081.4131
rou,2006,31638839356.2014
rou,2007,38251105857.5397
rou,2008,43510899864.188
rou,2009,41037815346.1974
rou,2010,47408609120.6975
rou,2011,53152756233.494
rou,2012,53740189719.2036
rou,2013,64798908629.11369
rou,2014,70330098032.28191
rou,2015,73553461317.62241
rou,2016,85571797026.72681
rou,2017,92216640628.1216
rou,2018,97122631240.69981
rou,2019,102326762646.758
rou,2020,92408845518.4548
rus,1990,239245738075.35501
rus,1991,167529319673.284
rus,1992,119487826400.7
rus,1993,122012061003.925
rus,1994,137349906807.582
rus,1995,153196712277.76801
rus,1996,158734023046.978
rus,1997,157940106544
rus,1998,160940563396.40701
rus,1999,178965205660.80899
rus,2000,195965969399.69901
rus,2001,204197149696.53696
rus,2002,225229549194.84
rus,2003,253607957718.328
rus,2004,283534047145.90698
rus,2005,301963860590.52197
rus,2006,324007362945.81097
rus,2007,344419230006.17902
rus,2008,346485238009.11298
rus,2009,330199911671.229
rus,2010,353314745031.73999
rus,2011,354375125464.72101
rus,2012,359196121442.66693
rus,2013,375581670769.14496
rus,2014,377498759975.66095
rus,2015,391365279621.646
rus,2016,403767077447.62097
rus,2017,424010517993.68097
rus,2018,447560983022.53107
rus,2019,450765860030.95001
rus,2020,431527477670.22699
rwa,1960,67394209.11259
rwa,1961,59511419.41033
rwa,1962,53580469.75471
rwa,1963,30915316.29859
rwa,1964,54691875.43528
rwa,1965,58998655.04798
rwa,1966,58866464.79323
rwa,1967,58707923.25121
rwa,1968,52231209.20131
rwa,1969,50938775.28175
rwa,1970,80899957.54178
rwa,1971,72669605.43134
rwa,1972,78160257.89156
rwa,1973,113221121.04861
rwa,1974,119751226.98295
rwa,1975,92728895.27076
rwa,1976,157659402.21591
rwa,1977,101151958.35567
rwa,1978,145314071.66834
rwa,1979,196759043.84244
rwa,1980,183134321.50575
rwa,1981,185407310.62348
rwa,1982,189318967.83149
rwa,1983,171310797.22613
rwa,1984,195907995.37673
rwa,1985,247504871.88308
rwa,1986,251351783.41478
rwa,1987,279115289.66306
rwa,1988,221543895.7743
rwa,1989,232928667.87262
rwa,1990,224735327.68645
rwa,1991,207743446.48263
rwa,1992,190085258.47361
rwa,1993,156258960.93503
rwa,1994,60841953.39556
rwa,1995,66056763.17851
rwa,1996,93847646.80528
rwa,1997,122387279.39242
rwa,1998,124712955.63597
rwa,1999,175176329.58753
rwa,2000,175524986.45385
rwa,2001,245504242.00625
rwa,2002,258016506.0258
rwa,2003,310641684.59793
rwa,2004,409250186.35541
rwa,2005,454931185.81283
rwa,2006,462799711.03823
rwa,2007,666201030.19847
rwa,2008,590135916.91984
rwa,2009,571742819.31139
rwa,2010,618906479.19697
rwa,2011,765535803.90006
rwa,2012,834523530.29113
rwa,2013,992108325.56419
rwa,2014,1063943223.30872
rwa,2015,1130492668.29254
rwa,2016,1276682986.50948
rwa,2017,1829582118.44167
rwa,2018,2018244866.2832
rwa,2019,2419565136.00486
rwa,2020,2197471870.49362
sau,2000,169235181665.51801
sau,2001,164470014926.11899
sau,2002,147572119991.33099
sau,2003,178440535144.77701
sau,2004,192241941067.70999
sau,2005,205124650025.61801
sau,2006,209628544046.89999
sau,2007,210024656428.02097
sau,2008,207531381374.27399
sau,2009,185282131670.612
sau,2010,193349126191.83096
sau,2011,213005509147.01599
sau,2012,220221170156.552
sau,2013,220614280907.72101
sau,2014,216522055760.39999
sau,2015,218010394720
sau,2016,235446459836.29001
sau,2017,228201002782.117
sau,2018,244539600671.62201
sau,2019,232320286216.755
sau,2020,207271888634.59296
sdn,1960,1994946751.64768
sdn,1961,2069842441.53233
sdn,1962,2594111525.02669
sdn,1963,3074124166.18441
sdn,1964,2696242101.62069
sdn,1965,2355807260.58413
sdn,1966,2792809521.09361
sdn,1967,3115599154.24353
sdn,1968,3275426886.05596
sdn,1969,3369617516.80672
sdn,1970,3252271217.05425
sdn,1971,2853049755.73235
sdn,1972,2892397266.83339
sdn,1973,2773832247.65977
sdn,1974,2344838537.22776
sdn,1975,2763734002.66622
sdn,1976,3066153398.14895
sdn,1977,2669021134.61101
sdn,1978,2235849277.17717
sdn,1979,2684864735.65199
sdn,1980,3123781949.13322
sdn,1981,2632111062.35229
sdn,1982,2610696101.51009
sdn,1983,2954552454.44387
sdn,1984,2800121837.62049
sdn,1985,2406297491.28765
sdn,1986,2391150620.92945
sdn,1987,2231322640.55093
sdn,1988,2025183073.60287
sdn,1989,1783003664.19281
sdn,1990,1363934202.50821
sdn,1991,1248974967.20734
sdn,1992,1525660613.48315
sdn,1993,1396486640.13985
sdn,1994,1514731420.092
sdn,1995,1538182865.63032
sdn,1996,1727242077.65031
sdn,1997,1870851017.62473
sdn,1998,2847345327.63034
sdn,1999,6051558187.54092
sdn,2000,5405585911.6799
sdn,2001,5936152775.69145
sdn,2002,7035646931.02647
sdn,2003,9011091607.145
sdn,2004,9768023263.01606
sdn,2005,10055203235.8353
sdn,2006,11429056743.3619
sdn,2007,12917547729.6882
sdn,2008,14656249602.972
sdn,2009,14920062088.9514
sdn,2010,16262867698.1079
sdn,2011,591249712.58478
sdn,2012,138352368.76344
sdn,2013,224130800.38274
sdn,2014,385505103.56357
sdn,2015,377795080.80808
sdn,2016,366309891.22845
sdn,2017,399278024.67407
sdn,2018,429622920.83213
sdn,2019,459266929.86569
sdn,2020,482230434.99054
sen,1960,1012601639.56352
sen,1961,1348793479.10222
sen,1962,1415226564.31927
sen,1963,1115270979.75356
sen,1964,1223979744.67251
sen,1965,1272294702.9994
sen,1966,1416368943.4794
sen,1967,1350289780.71614
sen,1968,1422326900.95614
sen,1969,1401203234.08074
sen,1970,1530111765.16207
sen,1971,1355164472.98026
sen,1972,1543652577.03997
sen,1973,1350831413.02428
sen,1974,1441825670.31078
sen,1975,1623814184.58562
sen,1976,1887589203.92686
sen,1977,2015956102.40188
sen,1978,1325916318.79921
sen,1979,1607565210.2725
sen,1980,1323074003.44343
sen,1981,1745241494.04311
sen,1982,1870125670.38569
sen,1983,2260777957.94864
sen,1984,2093793303.30079
sen,1985,1797678610.98008
sen,1986,1882135652.71225
sen,1987,1750288744.27487
sen,1988,1759678044.07705
sen,1989,2043222417.93783
sen,1990,1950364092.71905
sen,1991,1818523012.30282
sen,1992,1784275449.75902
sen,1993,1674492720.15115
sen,1994,2489197603.45452
sen,1995,2517752176.39641
sen,1996,2298395002.89805
sen,1997,2210114736.61404
sen,1998,2499705531.31968
sen,1999,2517366152.9703
sen,2000,2696391526.91225
sen,2001,2534536591.28239
sen,2002,2862889500.49642
sen,2003,2759227608.34252
sen,2004,3117254661.22407
sen,2005,2991156463.4019
sen,2006,3170485815.31587
sen,2007,3241221558.34498
sen,2008,3274629136.09368
sen,2009,3334132167.84887
sen,2010,3307387715.00114
sen,2011,3377795333.17507
sen,2012,3623202761.34492
sen,2013,3522445810.79302
sen,2014,3685749401.68773
sen,2015,4030818402.27452
sen,2016,4198004138.45574
sen,2017,4541516148.72893
sen,2018,4913426141.04537
sen,2019,5464494211.02086
sen,2020,5338042315.17906
sgp,1960,3728906022.69421
sgp,1961,3526112889.14751
sgp,1962,3691882455.62991
sgp,1963,4208757637.47454
sgp,1964,3453884201.33838
sgp,1965,3813281931.91737
sgp,1966,4488143729.99709
sgp,1967,4663369217.3407
sgp,1968,6270439336.63078
sgp,1969,7369290078.55688
sgp,1970,7757564736.68897
sgp,1971,8574047134.1286
sgp,1972,9056808263.02007
sgp,1973,11065755018.9118
sgp,1974,12682790224.0326
sgp,1975,12354087867.3262
sgp,1976,13831902822.2287
sgp,1977,15795679371.5449
sgp,1978,17619362816.4097
sgp,1979,21747963340.1222
sgp,1980,26529895257.492
sgp,1981,29510837940.064
sgp,1982,30943628164.0966
sgp,1983,32687809135.87429
sgp,1984,35506255455.3389
sgp,1985,34342595286.5871
sgp,1986,38758583066.6279
sgp,1987,44237925516.4387
sgp,1988,57378164096.5958
sgp,1989,63051934826.8839
sgp,1990,71297352342.1588
sgp,1991,77419770148.38518
sgp,1992,83026985743.3808
sgp,1993,97122199592.66801
sgp,1994,115082193773.64
sgp,1995,139350014547.57101
sgp,1996,152373799825.42899
sgp,1997,167963194646.49399
sgp,1998,160543860925.22601
sgp,1999,173416424207.15701
sgp,2000,198264038405.586
sgp,2001,191045824847.25101
sgp,2002,205146421297.64301
sgp,2003,233601687518.18399
sgp,2004,278918751818.44598
sgp,2005,314564154786.151
sgp,2006,349022330520.80298
sgp,2007,378822228687.80896
sgp,2008,398752836776.258
sgp,2009,370027058481.23401
sgp,2010,435846232179.22601
sgp,2011,469364925807.39001
sgp,2012,475922679662.49597
sgp,2013,505143584521.38495
sgp,2014,523429589758.51001
sgp,2015,549431990107.65198
sgp,2016,548853287750.94598
sgp,2017,587806008146.64001
sgp,2018,633150785568.81006
sgp,2019,634100378236.83398
sgp,2020,606705484434.099
slb,1980,55964960.33452
slb,1981,54905382.77225
slb,1982,54038455.67585
slb,1983,56157610.80039
slb,1984,56253936.03332
slb,1985,54423756.60758
slb,1986,66753386.4231
slb,1987,70702720.97339
slb,1988,77830788.21049
slb,1989,80720545.1985
slb,1990,76193259.25061
slb,1991,80527894.73263
slb,1992,91123670.35535
slb,1993,91797946.98588
slb,1994,99022339.45592
slb,1995,111640944.97024
slb,1996,128016234.56898
slb,1997,139382612.05517
slb,1998,162404342.72634
slb,1999,172807467.88318
slb,2000,128401535.50072
slb,2001,87944937.66853
slb,2002,104223902.03434
slb,2003,137263456.93062
slb,2004,169243434.26464
slb,2005,186004024.79511
slb,2006,203053591.02439
slb,2007,213745691.88004
slb,2008,250252955.16194
slb,2009,225786345.99676
slb,2010,288975698.80131
slb,2011,370466845.86328
slb,2012,438472460.31453
slb,2013,457063230.27074
slb,2014,476520927.32336
slb,2015,524972519.48905
slb,2016,504744220.57296
slb,2017,576410193.87569
slb,2018,649039419.50775
slb,2019,561672433.23682
slb,2020,401868871.79969
sle,1967,305955315.66661
sle,1968,423568187.58497
sle,1969,452888598.46616
sle,1970,425315926.30977
sle,1971,419365062.40353
sle,1972,402677794.35555
sle,1973,384005718.32289
sle,1974,363261528.0263
sle,1975,315298908.59807
sle,1976,320875586.196
sle,1977,287914460.05066
sle,1978,219732951.76552
sle,1979,212234661.46015
sle,1980,165479915.17788
sle,1981,157105694.41566
sle,1982,129437231.8619
sle,1983,115803678.4571
sle,1984,140298922.07282
sle,1985,143860954.41662
sle,1986,175843991.35419
sle,1987,154772814.07581
sle,1988,102847412.9041
sle,1989,147498240.94863
sle,1990,119894231.73272
sle,1991,180610090.96202
sle,1992,169823654.9709
sle,1993,147121969.94441
sle,1994,112076906.10206
sle,1995,71610282.60126
sle,1996,126316463.14175
sle,1997,93553876.9864
sle,1998,79802819.68043
sle,1999,78782212.19243
sle,2000,95605949.48787
sle,2001,106838060.63443
sle,2002,144701122.01077
sle,2003,233387052.77764
sle,2004,260231783.00671
sle,2005,278190996.56825
sle,2006,297326020.80671
sle,2007,300784306.07639
sle,2008,250440096.45659
sle,2009,273069763.04754
sle,2010,325238701.16406
sle,2011,320866725.93843
sle,2012,825520798.77952
sle,2013,1133497425.70063
sle,2014,1818839067.66018
sle,2015,816852288.77069
sle,2016,994258267.88467
sle,2017,1225672122.16622
sle,2018,798316722.24216
sle,2019,785368596.55747
sle,2020,708109246.99299
slv,1965,1337407646.12957
slv,1966,1328005934.82097
slv,1967,1537414502.92561
slv,1968,1701967947.62393
slv,1969,1633029750.28864
slv,1970,1495778176.83873
slv,1971,1610636861.76309
slv,1972,1899589571.41075
slv,1973,1823935689.99191
slv,1974,1925131734.89454
slv,1975,2103880237.69702
slv,1976,1924691719.9504
slv,1977,1710674963.33871
slv,1978,2040291214.03473
slv,1979,2708462707.02008
slv,1980,2236616201.78413
slv,1981,1800037774.35141
slv,1982,1522686674.72708
slv,1983,1837783664.30811
slv,1984,1741960025.86753
slv,1985,1651717360.97252
slv,1986,1437168010.27243
slv,1987,1612419978.32275
slv,1988,1464678448.60439
slv,1989,1265690490.41301
slv,1990,1568122795.92648
slv,1991,1535543979.80114
slv,1992,1634273308.89968
slv,1993,2100336185.31404
slv,1994,2286728723.57868
slv,1995,2558843577.78822
slv,1996,2797770000.2995
slv,1997,3600606732.33384
slv,1998,3707805431.90374
slv,1999,3936747295.5754
slv,2000,4541204663.58112
slv,2001,4468278664.46569
slv,2002,4711479083.47351
slv,2003,4889123261.65526
slv,2004,5010557852.41603
slv,2005,4978721046.16135
slv,2006,5276042541.57307
slv,2007,5371813598.00797
slv,2008,5508129406.39746
slv,2009,4998326534.6776
slv,2010,5672304062.40749
slv,2011,6072837674.34571
slv,2012,6099803995.89058
slv,2013,6485625970.15445
slv,2014,6697826551.74215
slv,2015,6911040000
slv,2016,6930354665.41295
slv,2017,7163915702.51963
slv,2018,7276043051.42002
slv,2019,7721925010.70888
slv,2020,6088100873.07806
smr,2015,2476172231.70798
smr,2016,2518644550.15127
smr,2017,2487427582.96282
smr,2018,2517445031.56003
smr,2019,2534474501.01901
som,2015,1038000000
srb,1995,1042768496.68325
srb,1996,2328118193.49811
srb,1997,3517312524.23919
srb,1998,4555094411.06355
srb,1999,2632617538.23588
srb,2000,3117428872.34242
srb,2001,4799482407.17425
srb,2002,5727832745.46601
srb,2003,7335065075.90197
srb,2004,8061529398.57405
srb,2005,9462293472.92655
srb,2006,10148704087.9908
srb,2007,10531298191.1822
srb,2008,11853588870.2838
srb,2009,10486950815.8153
srb,2010,12254555129.3339
srb,2011,12944344985.9114
srb,2012,13314146311.8754
srb,2013,15717081114.6626
srb,2014,16394719670.9168
srb,2015,17915468415.9932
srb,2016,20066580339.9276
srb,2017,21718233567.4387
srb,2018,23347492082.6311
srb,2019,25137801737.6856
srb,2020,24076322885.2859
ssd,2008,34875800176.8244
ssd,2009,38657622781.0504
ssd,2010,38051895945.2205
ssd,2011,37264677922.6252
ssd,2012,3024096899.48005
ssd,2013,6034581959.9527
ssd,2014,9220841234.80772
ssd,2015,4397355862.60474
svk,1992,13383485929.0094
svk,1993,13349499330.1437
svk,1994,15319722393.2355
svk,1995,16016472079.2644
svk,1996,15651323620.3695
svk,1997,17803192805.3758
svk,1998,17395656516.0074
svk,1999,19176142889.18629
svk,2000,20770731487.0539
svk,2001,23065068784.2937
svk,2002,24775227573.3875
svk,2003,29666013651.8812
svk,2004,35938711349.8031
svk,2005,40478809250.9054
svk,2006,49722029110.6683
svk,2007,56911063519.3414
svk,2008,58624260154.7297
svk,2009,49029264794.9426
svk,2010,57528767068.9906
svk,2011,63644153591.2281
svk,2012,69463782809.77609
svk,2013,73638769975.4218
svk,2014,76360042285.4097
svk,2015,81433587327.24718
svk,2016,85530196283.27341
svk,2017,88679615194.08591
svk,2018,93199241472.84329
svk,2019,93939933416.90541
svk,2020,87102336106.825
svn,1990,14592837227.5844
svn,1991,11652933183.473
svn,1992,8915096955.54101
svn,1993,8967399393.20507
svn,1994,10072874766.4211
svn,1995,10182668833.5387
svn,1996,10485281817.3793
svn,1997,11705204554.7762
svn,1998,12620767935.0426
svn,1999,12873751297.7726
svn,2000,14494880553.4969
svn,2001,15535983098.3117
svn,2002,16745042594.9965
svn,2003,17274269148.6957
svn,2004,19527260448.0664
svn,2005,21746320624.216
svn,2006,24817452305.466
svn,2007,28256606083.9977
svn,2008,29438676679.618
svn,2009,24563493680.9051
svn,2010,27059281905.157
svn,2011,28917889080.9648
svn,2012,29061304717.207
svn,2013,29951193969.1844
svn,2014,31751450752.56129
svn,2015,33256871127.948
svn,2016,35306614089.4238
svn,2017,39215499011.92071
svn,2018,41629425156.07649
svn,2019,43509754375.257
svn,2020,39740635901.1051
swe,1960,13747205536.0855
swe,1961,14462126210.8384
swe,1962,15633553401.3732
swe,1963,16774756702.0875
swe,1964,18787667062.2811
swe,1965,19839835855.4286
swe,1966,20812037306.77
swe,1967,21956640802.05429
swe,1968,23625376736.5102
swe,1969,26342251607.3955
swe,1970,28669254201.497
swe,1971,30045382480.5428
swe,1972,31818043671.8377
swe,1973,36177129246.363
swe,1974,38094546340.4812
swe,1975,34551748131.1888
swe,1976,36037421453.0229
swe,1977,36577953051.6729
swe,1978,39431046604.4163
swe,1979,41836368222.3207
swe,1980,41585348547.8732
swe,1981,42875153324.8652
swe,1982,45774689840.5216
swe,1983,50126076988.807
swe,1984,53676321218.8651
swe,1985,54358075162.2561
swe,1986,56249620517.4391
swe,1987,58520030164.5684
swe,1988,60472784380.7367
swe,1989,62394240080.9974
swe,1990,63834353681.24409
swe,1991,62579507477.3689
swe,1992,63929511493.4495
swe,1993,68919617036.836
swe,1994,78298335801.43629
swe,1995,87133357288.20811
swe,1996,90978954453.69501
swe,1997,103655660761.826
swe,1998,112897447481.967
swe,1999,121025638796.38499
swe,2000,135598646447.48801
swe,2001,136399491434.782
swe,2002,138716666161.15799
swe,2003,144692593981.965
swe,2004,160984306263.83099
swe,2005,171285626907.20599
swe,2006,186040143614.64401
swe,2007,194589445424.23199
swe,2008,198194137036.17599
swe,2009,169539180199.90302
swe,2010,187590380336.16296
swe,2011,200196071670.58801
swe,2012,202439860305.604
swe,2013,200207453035.32199
swe,2014,208948459707.15302
swe,2015,221067597699.186
swe,2016,226372736335.96497
swe,2017,235725609918.14801
swe,2018,245736824316.68097
swe,2019,260417125041.58096
swe,2020,248394254426.259
swz,1960,82450886.46334
swz,1961,86839906.59589
swz,1962,104552717.19775
swz,1963,148442930.08581
swz,1964,155810203.1431
swz,1965,198759919.97599
swz,1966,239671879.93931
swz,1967,231833769.16548
swz,1968,270395101.80488
swz,1969,299863939.65843
swz,1970,319614403.06711
swz,1971,326511832.78531
swz,1972,328078578.50043
swz,1973,400027278.28525
swz,1974,461787193.72221
swz,1975,425264115.14111
swz,1976,434668994.75511
swz,1977,377925031.29982
swz,1978,376828707.05021
swz,1979,384822495.7056
swz,1980,598657362.63051
swz,1981,683105421.48895
swz,1982,587542546.95043
swz,1983,576918595.28597
swz,1984,485405450.0484
swz,1985,361459459.06746
swz,1986,457811233.35207
swz,1987,618993618.41247
swz,1988,635227558.5146
swz,1989,703476746.41936
swz,1990,727827662.35382
swz,1991,767461962.93557
swz,1992,797505377.50992
swz,1993,879983609.35278
swz,1994,978948780.98038
swz,1995,1002701914.19966
swz,1996,975792650.11965
swz,1997,1150136950.2526
swz,1998,1241309648.40573
swz,1999,1197788788.92296
swz,2000,1378582898.61448
swz,2001,1446539647.05247
swz,2002,2229787074.30345
swz,2003,2441274967.66339
swz,2004,2140476475.08936
swz,2005,1792848609.61084
swz,2006,1918886944.15765
swz,2007,2183330997.62642
swz,2008,1897890109.5691
swz,2009,1747112820.63675
swz,2010,1818822176.08493
swz,2011,1409524594.45303
swz,2012,1569362211.21739
swz,2013,1585513953.30554
swz,2014,1770242733.57851
swz,2015,1751537858.04508
swz,2016,1815501568.25858
swz,2017,1898313991.85804
swz,2018,1829467610.92705
swz,2019,2127367909.52257
swz,2020,2076285249.00572
sxm,2011,1049311126.09855
sxm,2012,1118171634.7808
sxm,2013,1168065601.36943
sxm,2014,1227870013.37635
sxm,2015,1220502793.29609
sxm,2016,1225384804.46927
sxm,2017,1017069387.7095
sxm,2018,872645534.65475
syc,2012,815924550.76174
syc,2013,925358218.31952
syc,2014,1032699771.64459
syc,2015,1117028068.40971
syc,2016,1201517297.03888
syc,2017,1272572110.68175
syr,1970,1716736149.7931
syr,1971,1631993941.05891
syr,1972,1726212206.81559
syr,1973,1768312158.94861
syr,1974,1830905511.50977
syr,1975,2355684982.64043
syr,1976,2068920088.34859
syr,1977,1987089198.33817
syr,1978,1817033934.06119
syr,1979,2172728580.48947
syr,1980,2098118902.60763
syr,1981,2117698948.14204
syr,1982,2137079197.29344
syr,1983,2206779592.62147
syr,1984,2106824316.43853
syr,1985,2305935683.27239
syr,1986,2103656116.65089
syr,1987,2511469076.70283
syr,1988,2818099439.93336
syr,1989,3324497643.82764
syr,1990,4071079642.43336
syr,1991,4734061125.92205
syr,1992,4659137482.29549
syr,1993,5093865869.37213
syr,1994,6281113061.86376
syr,1995,6449427243.37455
syr,1996,7317057307.74037
syr,1997,8424414489.37076
syr,1998,8466714237.88678
syr,1999,9281141379.69263
syr,2000,9325210753.31527
syr,2001,10534064497.5118
syr,2002,10534064497.5118
syr,2003,8782820658.1398
syr,2004,10878142411.3854
syr,2005,10715165647.5348
syr,2006,12918605786.3261
syr,2007,13101019884.0089
syr,2008,12804721848.0137
syr,2009,10374398645.151
syr,2010,11535101461.0435
syr,2011,6082486914.81718
syr,2012,1997535694.93525
syr,2013,1387956930.38953
