geo,time,ne_con_totl_cd
mkd,2007,7848570751.49006
mkd,2008,9630908791.26391
mkd,2009,9009038425.78106
mkd,2010,8827051074.10069
mkd,2011,9658247194.26282
mkd,2012,9018172782.37973
mkd,2013,9655525451.93155
mkd,2014,9875745901.44518
mkd,2015,8637235289.56319
mkd,2016,8788588900.03355
mkd,2017,9223495623.38221
mkd,2018,10163720491.0655
mkd,2019,10022039339.5842
mkd,2020,10198192607.5321
mli,1967,260496650.62201
mli,1968,309563150.56226
mli,1969,305200092.62942
mli,1970,322445721.8461
mli,1971,356194259.07868
mli,1972,448171139.58947
mli,1973,535193717.77547
mli,1974,620245900.47473
mli,1975,863679729.49832
mli,1976,899747881.25574
mli,1977,949073109.82552
mli,1978,1248624557.12437
mli,1979,1585285627.31758
mli,1980,2013379263.53654
mli,1981,1777570430.20645
mli,1982,1538845373.84742
mli,1983,1507424687.06537
mli,1984,1452562938.48407
mli,1985,1571225926.41232
mli,1986,1923089489.47475
mli,1987,1981506378.51867
mli,1988,2150909505.79151
mli,1989,2004127308.54832
mli,1990,2563493146.62455
mli,1991,2715468291.4466
mli,1992,2805108537.53447
mli,1993,2819410082.99195
mli,1994,2014093443.98415
mli,1995,2593687673.6452
mli,1996,2649128008.40583
mli,1997,2385572222.66006
mli,1998,2566013860.66616
mli,1999,3152795424.63483
mli,2000,2762753654.13047
mli,2001,3020441570.4533
mli,2002,3357428628.82184
mli,2003,4067171289.18779
mli,2004,4708539082.94459
mli,2005,5451921253.27163
mli,2006,5726790191.98744
mli,2007,6889935858.59641
mli,2008,8714923766.81614
mli,2009,8696784962.46996
mli,2010,9436953901.85376
mli,2011,11531571658.7805
mli,2012,10728127338.7479
mli,2013,12661822362.2777
mli,2014,13699378216.7879
mli,2015,12422179736.9707
mli,2016,13032278128.9951
mli,2017,14144300754.6456
mli,2018,15473328778.1992
mli,2019,15503225824.7413
mli,2020,15581147050.3105
mlt,1970,243914279.82691
mlt,1971,255880523.04123
mlt,1972,289481210.62106
mlt,1973,337128622.97754
mlt,1974,382861454.50496
mlt,1975,427125292.87069
mlt,1976,444536504.08967
mlt,1977,554371962.99685
mlt,1978,664928038.32015
mlt,1979,797921437.12575
mlt,1980,1011008575.68978
mlt,1981,1010099134.10302
mlt,1982,1043683020.83333
mlt,1983,990261888.21602
mlt,1984,950819908.74383
mlt,1985,980770589.31186
mlt,1986,1213255079.74656
mlt,1987,1431144010.93439
mlt,1988,1639312183.72908
mlt,1989,1720753633.89998
mlt,1990,2042366608.13184
mlt,1991,2181225630.81009
mlt,1992,2395783281.73375
mlt,1993,2151077933.74509
mlt,1994,2372613881.63126
mlt,1995,2958872324.90272
mlt,1996,3174750595.52168
mlt,1997,3088105216.32744
mlt,1998,3238180461.92949
mlt,1999,3348240852.3461
mlt,2000,3305103272.58475
mlt,2001,3412437088.61967
mlt,2002,3564871794.87179
mlt,2003,4359306475.47513
mlt,2004,5022513328.35077
mlt,2005,5309873150.10571
mlt,2006,5655501568.18467
mlt,2007,6361728579.24993
mlt,2008,7244993262.04775
mlt,2009,7033117532.64796
mlt,2010,7017889301.33899
mlt,2011,7792970629.17595
mlt,2012,7501766028.52371
mlt,2013,8041365785.6289
mlt,2014,8411865284.97409
mlt,2015,7330744369.24442
mlt,2016,7507464442.71126
mlt,2017,7988996077.83574
mlt,2018,9248674737.21272
mlt,2019,9577265903.59241
mlt,2020,9808764542.69936
mmr,2009,24582423970.213
mmr,2010,28378183475.9533
mmr,2011,35181491206.2654
mmr,2012,36861504423.1919
mmr,2013,39323238137.9063
mmr,2014,42317485669.8395
mmr,2015,42772938656.1271
mmr,2016,45237684662.0752
mmr,2017,45980688296.898
mmr,2018,49832809302.8507
mmr,2019,48369019442.4602
mmr,2020,54471558422.8148
mne,2000,904636556.75626
mne,2001,1161339781.47949
mne,2002,1358632543.20521
mne,2003,1724137736.06242
mne,2004,2061508567.17159
mne,2005,2252668822.28579
mne,2006,3074216534.93915
mne,2007,3974541472.76211
mne,2008,5096799472.682
mne,2009,4318221728.25785
mne,2010,4305505766.93623
mne,2011,4664142538.9755
mne,2012,4244507259.41154
mne,2013,4485681093.99894
mne,2014,4570440493.56508
mne,2015,3986351336.36465
mne,2016,4215216814.15929
mne,2017,4516214784.76448
mne,2018,5060775495.75071
mne,2019,4942597402.5974
mne,2020,4952368091.16809
mng,1981,1783568266.66667
mng,1982,1734867166.66667
mng,1983,2120848600
mng,1984,1638919725
mng,1985,1720446900
mng,1986,2500509266.66667
mng,1987,2752593733.33333
mng,1988,2915297466.66667
mng,1989,2759759700
mng,1990,1925760000
mng,1991,1809484210.52632
mng,1992,845023474.1784
mng,1993,491164022.94971
mng,1994,608671496.41403
mng,1995,939112146.40779
mng,1996,956633351.75045
mng,1997,781956100.71014
mng,1998,833460053.61618
mng,1999,773134397.00627
mng,2000,1027921909.8775
mng,2001,1171233466.14163
mng,2002,1302201565.49058
mng,2003,1345898647.93204
mng,2004,1579979106.79333
mng,2005,1698652956.69343
mng,2006,2013818921.0436
mng,2007,2612073259.86107
mng,2008,3985474644.28418
mng,2009,3325558626.50795
mng,2010,4882025699.3
mng,2011,6635350107.83745
mng,2012,8180303260.21303
mng,2013,8713850429.2363
mng,2014,8515647309.78003
mng,2015,8920790613.98079
mng,2016,8574020452.87395
mng,2017,8058784641.6058
mng,2018,9310110405.28026
mng,2019,9997043686.87493
mng,2020,10155385192.3822
moz,1991,3822069292.43639
moz,1992,2894037510.92744
moz,1993,2941711011.30556
moz,1994,3106265492.00146
moz,1995,3037468368.73774
moz,1996,3990277862.8793
moz,1997,4584531012.85561
moz,1998,4943389798.39321
moz,1999,5113397844.24388
moz,2000,4867121138.48902
moz,2001,4379117544.77482
moz,2002,5205286502.23836
moz,2003,5843419627.20174
moz,2004,7015325649.98472
moz,2005,7849878105.89307
moz,2006,8087009889.4523
moz,2007,9160754043.10321
moz,2008,11088220558.3401
moz,2009,10989984304.9898
moz,2010,10195524462.531
moz,2011,13116765088.965
moz,2012,15463779695.4851
moz,2013,16240123076.2587
moz,2014,17014876466.7796
moz,2015,14436143205.1523
moz,2016,10975535468.36
moz,2017,11814479060.0824
moz,2018,12977714518.03
moz,2019,13518148251.5583
mrt,1961,0
mrt,1962,0
mrt,1963,0
mrt,1964,0
mrt,1965,0
mrt,1966,188817963.57059
mrt,1967,192240135.59977
mrt,1968,203060762.3629
mrt,1969,206620028.95913
mrt,1970,215205341.93872
mrt,1971,232815669.47111
mrt,1972,319587153.9908
mrt,1973,468248308.92216
mrt,1974,614175087.14355
mrt,1975,694677521.04633
mrt,1976,881929859.75048
mrt,1977,926862398.95801
mrt,1978,905335734.49415
mrt,1979,1075158070.98658
mrt,1980,1121854507.48261
mrt,1981,1126433297.59516
mrt,1982,1229638841.73095
mrt,1983,1225454713.17475
mrt,1984,1114192357.81101
mrt,1985,944455570.12336
mrt,1986,1104446851.16299
mrt,1987,1200288587.05503
mrt,1988,1203581159.68519
mrt,1989,1285638862.66794
mrt,1990,1434495767.10333
mrt,1991,1791546091.32844
mrt,1992,1898895905.86829
mrt,1993,1723316681.29066
mrt,1994,1115122346.75298
mrt,1995,1748491885.51877
mrt,1996,1962874349.59409
mrt,1997,2009209939.87606
mrt,1998,1884195324.60366
mrt,1999,1841702979.27585
mrt,2000,1719203596.97476
mrt,2001,1695754922.17237
mrt,2002,1736088732.20259
mrt,2003,1960756617.11592
mrt,2004,2207201222.6146
mrt,2005,2519787831.3253
mrt,2006,2824433194.34103
mrt,2007,3341097421.75747
mrt,2008,4055538133.4408
mrt,2009,3822785067.4249
mrt,2010,3922822413.68062
mrt,2011,4022668021.96942
mrt,2012,4379969068.16803
mrt,2013,4604282627.4935
mrt,2014,4946727227.68189
mrt,2015,4840676128.52356
mrt,2016,4736692293.06612
mrt,2017,4888863128.49162
mrt,2018,5135672311.26799
mrt,2019,5267852614.27933
mrt,2020,5518536107.52688
mus,1976,535658160.59268
mus,1977,664567977.84269
mus,1978,828614540.91153
mus,1979,975412564.79764
mus,1980,1013234777.40328
mus,1981,973423599.84334
mus,1982,912853529.54702
mus,1983,903794570.39859
mus,1984,846068563.72688
mus,1985,843969564.51352
mus,1986,1044674151.96341
mus,1987,1360826823.62442
mus,1988,1578320694.76175
mus,1989,1662841479.88826
mus,1990,2042856662.29354
mus,1991,2157511132.54921
mus,1992,2391679262.61951
mus,1993,2463883063.23663
mus,1994,2738348422.08414
mus,1995,3104756262.11442
mus,1996,3361031256.79041
mus,1997,3161098393.43126
mus,1998,3129460027.42501
mus,1999,3317783989.39085
mus,2000,3457453378.33719
mus,2001,3371392834.70595
mus,2002,3609410436.55297
mus,2003,4328956973.63941
mus,2004,5093936520.17383
mus,2005,5355141533.48567
mus,2006,5684478098.65618
mus,2007,6427186822.38126
mus,2008,8464228476.63499
mus,2009,7957684340.95332
mus,2010,8704116370.62928
mus,2011,10003622935.9716
mus,2012,10222529118.1364
mus,2013,10777879836.0987
mus,2014,11444764479.9749
mus,2015,10480649918.5605
mus,2016,10887318910.9192
mus,2017,11932897156.148
mus,2018,12912501768.1173
mus,2019,12808998266.3115
mus,2020,10021145249.0539
mys,1960,1424604730.17117
mys,1961,1513132105.05684
mys,1962,1614072912.5833
mys,1963,1989089246.0473
mys,1964,2126290343.65608
mys,1965,2280478243.82595
mys,1966,2450346269.43682
mys,1967,2588854044.16569
mys,1968,2667908009.93075
mys,1969,2792695674.89873
mys,1970,3023977525.15353
mys,1971,3302755299.28251
mys,1972,4025748333.09689
mys,1973,5419719232.18598
mys,1974,6768310415.02223
mys,1975,7082778147.9014
mys,1976,7481901164.62071
mys,1977,9019623776.0533
mys,1978,11085492227.9793
mys,1979,13197313105.4652
mys,1980,16425651155.3126
mys,1981,17802612733.8223
mys,1982,19138049156.4614
mys,1983,20451040365.3125
mys,1984,21904335210.7868
mys,1985,20993556182.0379
mys,1986,18837065158.4412
mys,1987,20290125416.7328
mys,1988,22373606231.8619
mys,1989,24888142350.85649
mys,1990,28878331916.1522
mys,1991,32370162932.7902
mys,1992,37441787411.15951
mys,1993,40749776620.9549
mys,1994,44985901539.3995
mys,1995,53484848484.8485
mys,1996,57624612449.3203
mys,1997,56116118958.0524
mys,1998,37043416225.0306
mys,1999,41605263157.8947
mys,2000,50571052631.5789
mys,2001,53964736842.10529
mys,2002,58458157894.7368
mys,2003,63415789473.6842
mys,2004,70580526315.78951
mys,2005,79891209632.7005
mys,2006,90297966304.99968
mys,2007,109779206423.086
mys,2008,129742790335.15199
mys,2009,125176620797.276
mys,2010,154789357672.845
mys,2011,182461764705.88199
mys,2012,199650349650.35001
mys,2013,211830270716.30301
mys,2014,222267713648.44601
mys,2015,202053657150.173
mys,2016,202903352698.69601
mys,2017,215669705143.70801
mys,2018,248984411786.57297
mys,2019,260921665660.83301
mys,2020,248792910669.67999
nam,1980,1544283335.84888
nam,1981,2137981437.49477
nam,1982,2048416835.9992
nam,1983,2166758472.5131
nam,1984,1849066225.32657
nam,1985,1255379938.89122
nam,1986,1493935721.29284
nam,1987,2180512375.60008
nam,1988,2111258836.88545
nam,1989,2126799888.30584
nam,1990,2141114721.25778
nam,1991,2684840183.97132
nam,1992,2926583345.02104
nam,1993,2789697585.45766
nam,1994,2936315787.99144
nam,1995,3289178324.28111
nam,1996,3324589002.86093
nam,1997,3584911046.00695
nam,1998,3286891232.38609
nam,1999,3283757737.9491
nam,2000,3293632237.24027
nam,2001,3103685812.85137
nam,2002,2790124441.45076
nam,2003,4338170806.50918
nam,2004,5357744601.14247
nam,2005,5588718304.5585
nam,2006,6039065375.12376
nam,2007,7068523985.03062
nam,2008,7193588630.22165
nam,2009,8335256159.94744
nam,2010,9865398332.94681
nam,2011,10972887424.6575
nam,2012,12177731235.8124
nam,2013,11239420785.4278
nam,2014,11225356140.8848
nam,2015,10875053190.9113
nam,2016,10927549800.1197
nam,2017,12406586163.0966
nam,2018,13002350380.4623
nam,2019,11922156764.7629
nam,2020,10114974245.7466
ncl,1990,2193024878.18219
ncl,1998,3522382330.9906
ncl,1999,3544289322.76832
ncl,2000,3141818061.83429
ncl,2001,3226747085.062
ncl,2002,3572612220.54259
ncl,2003,4484507604.40182
ncl,2004,5187094192.98744
ncl,2005,5560440146.11717
ncl,2006,6027279535.43533
ncl,2007,7041119572.52281
ncl,2008,8116073107.26794
ncl,2009,7941532282.27037
ncl,2010,7990192603.6165
ncl,2011,8798506278.16912
ncl,2012,8434297295.37562
ncl,2013,8941547239.38687
ncl,2014,9165511735.0588
ncl,2015,7793247731.15786
ncl,2016,7875040123.02555
ncl,2017,8175990088.67855
ner,1960,420803679.23971
ner,1961,459924226.97373
ner,1962,498709735.65173
ner,1963,520018674.66831
ner,1964,548042946.66062
ner,1965,650223651.34544
ner,1966,672736040.28681
ner,1967,647463095.05372
ner,1968,619536646.37971
ner,1969,631455323.61442
ner,1970,633529854.04288
ner,1971,662049044.4206
ner,1972,707212696.14915
ner,1973,882816222.58952
ner,1974,1043039876.66215
ner,1975,1021770576.10624
ner,1976,1041784350.73373
ner,1977,1162370978.14756
ner,1978,1460382293.12861
ner,1979,1740095990.72215
ner,1980,2142956164.2487
ner,1981,1991843912.09705
ner,1982,1907387147.17277
ner,1983,1686657276.42981
ner,1984,1474385163.33541
ner,1985,1431795205.0358
ner,1986,1696037882.11521
ner,1987,2070539849.72213
ner,1988,1966471400.86796
ner,1989,2027418844.58806
ner,1990,3308453360.81718
ner,1991,3095544484.73256
ner,1992,3272526742.0449
ner,1993,2983960681.95447
ner,1994,1829098062.21021
ner,1995,2156743243.893
ner,1996,2195931746.19062
ner,1997,2117821185.07498
ner,1998,2443866674.19271
ner,1999,2407459850.65477
ner,2000,2082391047.12985
ner,2001,2260398525.55517
ner,2002,2569932992.19332
ner,2003,3153242301.48299
ner,2004,3608138124.31496
ner,2005,3953289577.17886
ner,2006,4232305071.38241
ner,2007,5184468967.60508
ner,2008,6342102061.65919
ner,2009,6696636628.96396
ner,2010,6825566726.81961
ner,2011,7724948921.65197
ner,2012,7878125737.1616
ner,2013,8448281520.37378
ner,2014,8987977292.69015
ner,2015,8118360986.42838
ner,2016,8797475082.92193
ner,2017,9726034455.64307
ner,2018,10948859825.9238
ner,2019,10883721844.444
ner,2020,11593999760.5918
nga,1981,19096404323.2673
nga,1982,20642338233.0211
nga,1983,22550038999.8207
nga,1984,27726825552.721
nga,1985,36730918485.0286
nga,1986,23943075817.1902
nga,1987,23078591869.7619
nga,1988,25299915450.5252
nga,1989,13725600880.1146
nga,1990,19338605591.4505
nga,1991,19707373020.894
nga,1992,22223922981.9693
nga,1993,13625726011.0375
nga,1994,18228270040.1683
nga,1995,23783632198.6924
nga,1996,29410870428.75
nga,1997,30324325086.2706
nga,1998,34059536902.2727
nga,1999,31733092843.5824
nga,2000,29751518868.2492
nga,2001,46085896264.8104
nga,2002,62929096778.688
nga,2003,69709167978.6167
nga,2004,87655675693.0648
nga,2005,114138340393.36
nga,2006,131436056652.186
nga,2007,208427176913.88696
nga,2008,236138619567.57199
nga,2009,226414779429.63297
nga,2010,274731733222.84695
nga,2011,302125251022.672
nga,2012,304381531278.508
nga,2013,407183997922.77893
nga,2014,427567831743.71002
nga,2015,411397116788.51501
nga,2016,351720018635.32397
nga,2017,317619043601.591
nga,2018,326491691695.69202
nga,2019,359240820163.69202
nga,2020,338667025275.00293
nic,1994,3618882366.07143
nic,1995,3771810464.80744
nic,1996,3921017545.93954
nic,1997,4029184111.09112
nic,1998,4232303871.63228
nic,1999,4455550177.81541
nic,2000,4786267769.89756
nic,2001,5050770987.36964
nic,2002,5098801670.17544
nic,2003,5234378840.04237
nic,2004,5606395078.4683
nic,2005,6130288789.4199
nic,2006,6528311336.48631
nic,2007,7096349296.69079
nic,2008,8008507167.59843
nic,2009,7952702868.80208
nic,2010,8284776460.45214
nic,2011,8876129912.63941
nic,2012,9397410252.81674
nic,2013,9846336175.5141
nic,2014,10431335688.3381
nic,2015,10785822253.5294
nic,2016,11273156074.2112
nic,2017,11550835415.911
nic,2018,11117826401.1257
nic,2019,10949800281.9904
nic,2020,10810462959.4579
nld,1969,24049472821.13169
nld,1970,27022315091.0087
nld,1971,31406664786.9674
nld,1972,38419691018.9508
nld,1973,50420151347.9426
nld,1974,59982364128.2072
nld,1975,73017599337.74838
nld,1976,80059435739.2899
nld,1977,95243910388.79408
nld,1978,118018353025.056
nld,1979,136771020542.67799
nld,1980,147396174905.78601
nld,1981,122022878212.48801
nld,1982,118702927292.23399
nld,1983,115160718863.408
nld,1984,104510293269.231
nld,1985,105441094745.22301
nld,1986,146288782155.064
nld,1987,181684410356.832
nld,1988,190224476530.27097
nld,1989,184519903356.54199
nld,1990,226335444753.72101
nld,1991,234663101131.54199
nld,1992,261299695488.72198
nld,1993,255721578073.09
nld,1994,272590673204.98801
nld,1995,324066703266.539
nld,1996,321626143790.84998
nld,1997,295011294330.24597
nld,1998,310668740279.93799
nld,1999,319081744953.28302
nld,2000,295931002381.177
nld,2001,305234125510.23694
nld,2002,341900547662.74597
nld,2003,422660342850.19507
nld,2004,473630733874.13293
nld,2005,487203167925.29199
nld,2006,516603579952.94
nld,2007,590236111451.37402
nld,2008,658139540178.125
nld,2009,624829050221.875
nld,2010,607513639650.00098
nld,2011,646598013861.86902
nld,2012,600140206096.875
nld,2013,625234144967.453
nld,2014,633308280389.41003
nld,2015,536083343363.28094
nld,2016,543359920740.46802
nld,2017,572468195538.82397
nld,2018,626107833417.25403
nld,2019,619831766062.74402
nld,2020,620050295312.06396
nld_curacao,2011,2504301675.97765
nld_curacao,2012,2596368715.0838
nld_curacao,2013,2529329608.93855
nld_curacao,2014,2599888268.15642
nld_curacao,2015,2570949720.67039
nld_curacao,2016,2564301675.97765
nor,1970,8677287936.27238
nor,1971,9974347709.00948
nor,1972,11819768677.3322
nor,1973,15139269485.5874
nor,1974,17965954835.0994
nor,1975,22467619430.255
nor,1976,24969119398.8821
nor,1977,29468394853.0102
nor,1978,32426606642.1227
nor,1979,36697735036.8279
nor,1980,42328514739.229
nor,1981,41355518773.41231
nor,1982,41460799504.1835
nor,1983,40572611150.7045
nor,1984,39549225019.9106
nor,1985,42704368864.2814
nor,1986,55473244350.6836
nor,1987,66638515769.9443
nor,1988,71537056928.03439
nor,1989,70951118835.54201
nor,1990,82854449893.76489
nor,1991,85429514569.09718
nor,1992,94050848821.30499
nor,1993,86464667822.55678
nor,1994,90425498753.1172
nor,1995,106202014143.2
nor,1996,111906415702.813
nor,1997,107919670879.634
nor,1998,107747544764.15199
nor,1999,110671863780.901
nor,2000,105056465722.92
nor,2001,109146101404.629
nor,2002,129799093163.65601
nor,2003,154954662297.67499
nor,2004,172281034892.00101
nor,2005,189601862630.966
nor,2006,203495704239.62701
nor,2007,237379087977.89001
nor,2008,262996808510.638
nor,2009,246563777173.48096
nor,2010,271361808906.65897
nor,2011,304995498602.94897
nor,2012,307934507950.15002
nor,2013,320461446808.51099
nor,2014,313445173234.59399
nor,2015,257593014363.95599
nor,2016,257867261904.76199
nor,2017,273553939149.70801
nor,2018,289331447894.25098
nor,2019,278043977272.72699
nor,2020,255458960969.99701
npl,1975,1417744379.99239
npl,1976,1282406763.66431
npl,1977,1195840000
npl,1978,1389537067.59888
npl,1979,1635833358.33333
npl,1980,1729999908.33333
npl,1981,2027749991.66667
npl,1982,2157494731.87851
npl,1983,2237976180.63861
npl,1984,2326559713.7671
npl,1985,2250878744.76281
npl,1986,2519417401.22475
npl,1987,2599562412.88775
npl,1988,3090974382.22625
npl,1989,3162440320.81634
npl,1990,3373934629.79332
npl,1991,3585800918.5936
npl,1992,3029503340.75724
npl,1993,3211787500
npl,1994,3661751020.40816
npl,1995,3712098419.67872
npl,1996,3871265473.20618
npl,1997,4232000701.38524
npl,1998,4187360774.8184
npl,1999,4348388520.9713
npl,2000,4660648617.34472
npl,2001,5306354461.22449
npl,2002,5476667887.52799
npl,2003,5788509911.80079
npl,2004,6419305641.49683
npl,2005,7190753084.64869
npl,2006,8231311322.41129
npl,2007,9311930567.83118
npl,2008,11312084483.4295
npl,2009,11642289113.3412
npl,2010,14170128077.7074
npl,2011,20084397985.3984
npl,2012,19723645646.4551
npl,2013,20349569226.3336
npl,2014,20602852629.6841
npl,2015,22503219014.0958
npl,2016,23630719885.3768
npl,2017,25209699291.4454
npl,2018,28213796813.73949
npl,2019,28954530227.7755
npl,2020,31521468736.23289
nzl,1970,5135157352.44708
nzl,1971,6069244085.40104
nzl,1972,7239912493.92319
nzl,1973,9522749408.65451
nzl,1974,10904578047.4352
nzl,1975,10325276711.091
nzl,1976,10245518316.4458
nzl,1977,11816925051.8416
nzl,1978,14366638795.9866
nzl,1979,15999198637.6841
nzl,1980,18397992665.5086
nzl,1981,18737823661.6435
nzl,1982,18665695557.1741
nzl,1983,18241324921.1356
nzl,1984,16175464067.199
