geo,time,sl_tlf_totl_fe_zs
sur,2018,40.78657
sur,2019,40.71703
sur,2020,40.11416
sur,2021,40.36662
svk,1990,46.88285
svk,1991,46.94301
svk,1992,46.54975
svk,1993,46.13316
svk,1994,44.63563
svk,1995,44.81454
svk,1996,45.25621
svk,1997,45.15542
svk,1998,44.89813
svk,1999,45.30575
svk,2000,45.55036
svk,2001,45.51536
svk,2002,45.65758
svk,2003,45.64445
svk,2004,45.54083
svk,2005,44.91208
svk,2006,44.65614
svk,2007,44.75799
svk,2008,44.75396
svk,2009,44.45281
svk,2010,44.78883
svk,2011,44.36399
svk,2012,44.48672
svk,2013,44.71744
svk,2014,44.6892
svk,2015,45.2044
svk,2016,45.39146
svk,2017,45.55241
svk,2018,45.31047
svk,2019,45.38012
svk,2020,45.52972
svk,2021,46.95011
svn,1990,46.43194
svn,1991,46.38266
svn,1992,46.3545
svn,1993,46.35523
svn,1994,46.35603
svn,1995,46.33663
svn,1996,46.26089
svn,1997,46.55776
svn,1998,46.34319
svn,1999,45.8753
svn,2000,46.16865
svn,2001,45.68348
svn,2002,46.0433
svn,2003,45.8357
svn,2004,46.19182
svn,2005,45.98916
svn,2006,46.16886
svn,2007,45.77077
svn,2008,45.98007
svn,2009,45.92336
svn,2010,45.69507
svn,2011,45.79955
svn,2012,45.97489
svn,2013,45.63815
svn,2014,45.83469
svn,2015,45.81486
svn,2016,46.48475
svn,2017,46.56776
svn,2018,46.19907
svn,2019,46.33257
svn,2020,46.51959
svn,2021,46.81557
swe,1990,47.70451
swe,1991,47.58543
swe,1992,47.62872
swe,1993,47.53906
swe,1994,47.33392
swe,1995,47.34037
swe,1996,47.5789
swe,1997,47.44992
swe,1998,47.22431
swe,1999,47.62627
swe,2000,47.68737
swe,2001,47.58991
swe,2002,47.72164
swe,2003,47.75493
swe,2004,47.60739
swe,2005,47.50317
swe,2006,47.45969
swe,2007,47.51578
swe,2008,47.4329
swe,2009,47.39784
swe,2010,47.14281
swe,2011,47.32806
swe,2012,47.44388
swe,2013,47.46798
swe,2014,47.52066
swe,2015,47.70301
swe,2016,47.65863
swe,2017,47.64618
swe,2018,47.70209
swe,2019,47.67667
swe,2020,47.26596
swe,2021,47.71085
swz,1990,44.99524
swz,1991,45.05693
swz,1992,45.09806
swz,1993,45.14597
swz,1994,45.25034
swz,1995,45.43822
swz,1996,45.48647
swz,1997,45.61746
swz,1998,45.8377
swz,1999,46.11526
swz,2000,46.44189
swz,2001,46.80045
swz,2002,47.1691
swz,2003,47.55067
swz,2004,47.95096
swz,2005,48.35984
swz,2006,48.67444
swz,2007,48.9779
swz,2008,49.23927
swz,2009,49.43185
swz,2010,49.54925
swz,2011,49.44042
swz,2012,49.28101
swz,2013,49.07156
swz,2014,48.81609
swz,2015,48.53379
swz,2016,48.48355
swz,2017,48.35545
swz,2018,48.207
swz,2019,48.12294
swz,2020,47.27069
swz,2021,47.39052
syr,1990,18.53908
syr,1991,18.78218
syr,1992,19.16603
syr,1993,19.37093
syr,1994,20.01886
syr,1995,20.72778
syr,1996,19.2007
syr,1997,17.81196
syr,1998,16.5364
syr,1999,18.39343
syr,2000,20.38675
syr,2001,20.05453
syr,2002,19.71076
syr,2003,19.37762
syr,2004,18.31348
syr,2005,17.31816
syr,2006,16.43057
syr,2007,15.79121
syr,2008,16.5976
syr,2009,15.27799
syr,2010,15.16111
syr,2011,17.1867
syr,2012,17.36038
syr,2013,17.57081
syr,2014,17.79484
syr,2015,18.0011
syr,2016,18.18599
syr,2017,18.35061
syr,2018,18.49385
syr,2019,18.62895
syr,2020,18.20753
syr,2021,18.42664
tcd,1990,45.65938
tcd,1991,45.53241
tcd,1992,45.42494
tcd,1993,45.33482
tcd,1994,45.16679
tcd,1995,44.99683
tcd,1996,44.8282
tcd,1997,44.6581
tcd,1998,44.48618
tcd,1999,44.31156
tcd,2000,44.13187
tcd,2001,43.95574
tcd,2002,43.77263
tcd,2003,43.58607
tcd,2004,43.39653
tcd,2005,43.20706
tcd,2006,43.01747
tcd,2007,42.82803
tcd,2008,42.63879
tcd,2009,42.44592
tcd,2010,42.24904
tcd,2011,42.06399
tcd,2012,41.8732
tcd,2013,41.67969
tcd,2014,41.48479
tcd,2015,41.29013
tcd,2016,41.10372
tcd,2017,40.916
tcd,2018,40.72631
tcd,2019,40.84572
tcd,2020,40.40445
tcd,2021,40.47569
tgo,1990,46.59257
tgo,1991,46.66114
tgo,1992,46.7761
tgo,1993,46.92065
tgo,1994,47.06926
tgo,1995,47.20337
tgo,1996,47.40936
tgo,1997,47.59003
tgo,1998,47.75603
tgo,1999,47.92103
tgo,2000,48.09444
tgo,2001,48.11421
tgo,2002,48.15181
tgo,2003,48.1934
tgo,2004,48.22184
tgo,2005,48.2291
tgo,2006,48.18163
tgo,2007,48.13469
tgo,2008,48.09245
tgo,2009,48.06407
tgo,2010,48.05712
tgo,2011,48.05662
tgo,2012,48.08409
tgo,2013,48.14027
tgo,2014,48.223
tgo,2015,48.33052
tgo,2016,48.44474
tgo,2017,48.58052
tgo,2018,48.73798
tgo,2019,48.91683
tgo,2020,48.89133
tgo,2021,48.79479
tha,1990,44.64339
tha,1991,44.62499
tha,1992,44.59341
tha,1993,44.56674
tha,1994,44.56067
tha,1995,45.06868
tha,1996,45.64169
tha,1997,45.97529
tha,1998,45.64996
tha,1999,45.50057
tha,2000,45.75372
tha,2001,45.58678
tha,2002,45.68511
tha,2003,45.78119
tha,2004,45.62832
tha,2005,46.20089
tha,2006,45.86088
tha,2007,46.09262
tha,2008,46.11421
tha,2009,45.79217
tha,2010,45.85597
tha,2011,46.40791
tha,2012,46.18554
tha,2013,45.65182
tha,2014,45.55348
tha,2015,45.65609
tha,2016,45.64666
tha,2017,45.57929
tha,2018,45.60869
tha,2019,45.71061
tha,2020,45.84014
tha,2021,45.91923
tjk,1990,36.25244
tjk,1991,36.16781
tjk,1992,36.06542
tjk,1993,35.95435
tjk,1994,35.84662
tjk,1995,35.74962
tjk,1996,35.68437
tjk,1997,35.6279
tjk,1998,35.579
tjk,1999,35.5332
tjk,2000,35.48597
tjk,2001,35.44578
tjk,2002,35.40781
tjk,2003,35.37073
tjk,2004,35.4347
tjk,2005,35.18046
tjk,2006,34.92339
tjk,2007,34.64041
tjk,2008,34.36065
tjk,2009,34.25295
tjk,2010,34.78531
tjk,2011,35.34422
tjk,2012,35.91183
tjk,2013,36.48496
tjk,2014,37.06475
tjk,2015,37.65185
tjk,2016,38.24915
tjk,2017,38.09237
tjk,2018,37.9536
tjk,2019,37.82384
tjk,2020,37.70326
tjk,2021,37.62987
tkm,1990,42.35321
tkm,1991,42.43447
tkm,1992,42.73514
tkm,1993,42.71248
tkm,1994,43.1422
tkm,1995,43.34281
tkm,1996,43.20695
tkm,1997,43.53877
tkm,1998,43.3774
tkm,1999,43.01302
tkm,2000,42.89823
tkm,2001,42.80869
tkm,2002,42.81523
tkm,2003,42.75806
tkm,2004,42.66665
tkm,2005,42.42786
tkm,2006,42.24198
tkm,2007,42.0682
tkm,2008,41.864
tkm,2009,41.78634
tkm,2010,41.68738
tkm,2011,41.55509
tkm,2012,41.47975
tkm,2013,41.42984
tkm,2014,41.39134
tkm,2015,41.37443
tkm,2016,41.37198
tkm,2017,41.36876
tkm,2018,41.36769
tkm,2019,41.37356
tkm,2020,41.14623
tkm,2021,41.02414
tls,1990,46.10341
tls,1991,45.98091
tls,1992,45.89251
tls,1993,45.82351
tls,1994,45.74759
tls,1995,45.66099
tls,1996,45.54999
tls,1997,45.5001
tls,1998,45.51467
tls,1999,46.25581
tls,2000,46.01492
tls,2001,45.7814
tls,2002,45.95438
tls,2003,46.05914
tls,2004,46.11046
tls,2005,46.10159
tls,2006,46.21804
tls,2007,46.04669
tls,2008,45.86629
tls,2009,45.72156
tls,2010,45.59545
tls,2011,45.5425
tls,2012,45.48758
tls,2013,45.48339
tls,2014,45.4546
tls,2015,45.44528
tls,2016,45.43578
tls,2017,45.51963
tls,2018,45.56768
tls,2019,45.56095
tls,2020,45.5282
tls,2021,45.43021
ton,1990,32.28356
ton,1991,33.7815
ton,1992,35.28187
ton,1993,36.77519
ton,1994,38.22577
ton,1995,38.32197
ton,1996,38.27259
ton,1997,38.22327
ton,1998,38.17083
ton,1999,38.14678
ton,2000,38.17989
ton,2001,38.35432
ton,2002,38.6143
ton,2003,38.91618
ton,2004,39.22917
ton,2005,39.54252
ton,2006,39.71767
ton,2007,39.8583
ton,2008,39.99283
ton,2009,40.14186
ton,2010,40.30844
ton,2011,40.44232
ton,2012,40.613
ton,2013,40.79395
ton,2014,40.99907
ton,2015,41.21903
ton,2016,41.32802
ton,2017,41.46302
ton,2018,41.60802
ton,2019,41.55332
ton,2020,41.24839
ton,2021,40.77553
tto,1990,36.80109
tto,1991,37.10739
tto,1992,37.7528
tto,1993,37.8094
tto,1994,37.78706
tto,1995,37.84993
tto,1996,39.20422
tto,1997,39.05966
tto,1998,38.92247
tto,1999,38.82003
tto,2000,38.93803
tto,2001,38.95525
tto,2002,39.4577
tto,2003,40.28897
tto,2004,40.94837
tto,2005,41.70926
tto,2006,42.24449
tto,2007,41.46007
tto,2008,42.07473
tto,2009,41.46737
tto,2010,41.48637
tto,2011,41.10713
tto,2012,42.35309
tto,2013,42.30553
tto,2014,42.52064
tto,2015,41.98864
tto,2016,42.69921
tto,2017,42.41518
tto,2018,42.25387
tto,2019,42.11194
tto,2020,41.59815
tto,2021,41.69059
tun,1990,22.8811
tun,1991,23.02361
tun,1992,23.29104
tun,1993,23.44926
tun,1994,23.65284
tun,1995,23.87143
tun,1996,24.11108
tun,1997,24.36836
tun,1998,24.57009
tun,1999,24.78707
tun,2000,25.01571
tun,2001,25.25774
tun,2002,25.50981
tun,2003,25.76581
tun,2004,26.02019
tun,2005,26.26945
tun,2006,27.09596
tun,2007,27.08797
tun,2008,27.21196
tun,2009,27.08256
tun,2010,26.92928
tun,2011,26.83244
tun,2012,27.53508
tun,2013,27.53372
tun,2014,27.94481
tun,2015,28.34583
tun,2016,28.87695
tun,2017,28.85152
tun,2018,28.84279
tun,2019,28.80449
tun,2020,28.30067
tun,2021,28.33077
tur,1990,31.06244
tur,1991,30.92674
tur,1992,30.20813
tur,1993,26.57902
tur,1994,29.60298
tur,1995,29.56523
tur,1996,29.45777
tur,1997,28.41465
tur,1998,28.73558
tur,1999,29.50841
tur,2000,27.61413
tur,2001,28.28306
tur,2002,29.22155
tur,2003,28.56167
tur,2004,26.0228
tur,2005,25.92196
tur,2006,26.2053
tur,2007,26.28868
tur,2008,26.91607
tur,2009,28.0713
tur,2010,29.16192
tur,2011,29.83213
tur,2012,30.46413
tur,2013,31.19939
tur,2014,31.02778
tur,2015,31.7198
tur,2016,32.25046
tur,2017,32.79976
tur,2018,33.08977
tur,2019,33.36065
tur,2020,32.17561
tur,2021,32.46963
tza,1990,49.38415
tza,1991,49.38637
tza,1992,49.39957
tza,1993,49.42178
tza,1994,49.45152
tza,1995,49.49101
tza,1996,49.50135
tza,1997,49.52247
tza,1998,49.54807
tza,1999,49.5738
tza,2000,49.59499
tza,2001,49.59273
tza,2002,49.69724
tza,2003,49.7946
tza,2004,49.88266
tza,2005,49.95952
tza,2006,50.02437
tza,2007,49.82783
tza,2008,49.61775
tza,2009,49.40062
tza,2010,49.17653
tza,2011,48.9589
tza,2012,48.73175
tza,2013,48.49001
tza,2014,48.23115
tza,2015,48.24287
tza,2016,48.25395
tza,2017,48.26645
tza,2018,48.28239
tza,2019,48.30326
tza,2020,48.2441
tza,2021,48.188
uga,1990,45.476
uga,1991,45.44173
uga,1992,45.64087
uga,1993,45.84248
uga,1994,46.04316
uga,1995,46.23995
uga,1996,46.43029
uga,1997,46.61817
uga,1998,46.7992
uga,1999,46.96664
uga,2000,47.11948
uga,2001,47.23987
uga,2002,47.34416
uga,2003,47.44429
uga,2004,47.55093
uga,2005,47.67499
uga,2006,47.82865
uga,2007,48.00539
uga,2008,48.19554
uga,2009,48.38864
uga,2010,48.57395
uga,2011,48.71057
uga,2012,48.84256
uga,2013,48.9498
uga,2014,49.05326
uga,2015,49.14912
uga,2016,49.22015
uga,2017,49.29284
uga,2018,49.3728
uga,2019,49.47158
uga,2020,48.81346
uga,2021,49.00055
ukr,1990,49.17964
ukr,1991,49.25606
ukr,1992,49.35007
ukr,1993,49.45906
ukr,1994,49.57544
ukr,1995,49.69468
ukr,1996,49.82014
ukr,1997,49.94873
ukr,1998,50.07892
ukr,1999,50.21452
ukr,2000,50.35397
ukr,2001,50.50246
ukr,2002,50.65376
ukr,2003,50.81294
ukr,2004,50.98265
ukr,2005,51.16867
ukr,2006,51.37441
ukr,2007,51.13558
ukr,2008,50.90366
ukr,2009,50.66676
ukr,2010,50.41445
ukr,2011,50.14381
ukr,2012,49.85583
ukr,2013,49.55506
ukr,2014,49.25433
ukr,2015,48.96051
ukr,2016,48.66673
ukr,2017,48.37933
ukr,2018,48.09561
ukr,2019,47.80913
ukr,2020,47.76338
ukr,2021,47.67044
ury,1990,39.42363
ury,1991,39.65906
ury,1992,40.52688
ury,1993,40.3007
ury,1994,40.66931
ury,1995,41.0457
ury,1996,40.97941
ury,1997,41.68561
ury,1998,42.38312
ury,1999,42.52985
ury,2000,42.7613
ury,2001,43.72891
ury,2002,43.48614
ury,2003,43.89043
ury,2004,43.45423
ury,2005,44.14022
ury,2006,43.88856
ury,2007,44.15111
ury,2008,44.80781
ury,2009,44.87993
ury,2010,44.98278
ury,2011,45.33281
ury,2012,45.58439
ury,2013,44.90139
ury,2014,45.42785
ury,2015,45.57838
ury,2016,45.81806
ury,2017,45.91883
ury,2018,46.1175
ury,2019,46.26681
ury,2020,46.51075
ury,2021,46.52023
usa,1990,44.56519
usa,1991,44.67241
usa,1992,44.84813
usa,1993,45.00214
usa,1994,45.43112
usa,1995,45.499
usa,1996,45.59892
usa,1997,45.77399
usa,1998,45.78391
usa,1999,45.88031
usa,2000,45.78911
usa,2001,45.81907
usa,2002,45.83809
usa,2003,45.96939
usa,2004,45.86194
usa,2005,45.88542
usa,2006,45.8667
usa,2007,45.90911
usa,2008,46.05634
usa,2009,46.27446
usa,2010,46.27768
usa,2011,46.2663
usa,2012,46.1699
usa,2013,46.08765
usa,2014,46.14572
usa,2015,46.0579
usa,2016,46.04152
usa,2017,46.17612
usa,2018,46.19076
usa,2019,46.29959
usa,2020,46.29551
usa,2021,46.26811
uzb,1990,42.39892
uzb,1991,42.42471
uzb,1992,42.81859
uzb,1993,42.90528
uzb,1994,43.0926
uzb,1995,43.13616
uzb,1996,43.13747
uzb,1997,43.02259
uzb,1998,42.93214
uzb,1999,42.82926
uzb,2000,42.75558
uzb,2001,42.65308
uzb,2002,42.5664
uzb,2003,42.47235
uzb,2004,42.27316
uzb,2005,42.08117
uzb,2006,41.87152
uzb,2007,41.6074
uzb,2008,41.36203
uzb,2009,41.15427
uzb,2010,40.99912
uzb,2011,40.84587
uzb,2012,40.67845
uzb,2013,40.51571
uzb,2014,40.3745
uzb,2015,40.23775
uzb,2016,40.13275
uzb,2017,40.06674
uzb,2018,39.98794
uzb,2019,39.91136
uzb,2020,39.45302
uzb,2021,39.44128
vct,1990,35.78013
vct,1991,35.91366
vct,1992,36.29201
vct,1993,36.57533
vct,1994,36.59664
vct,1995,37.06703
vct,1996,37.25007
vct,1997,37.54616
vct,1998,37.8667
vct,1999,38.11329
vct,2000,38.27598
vct,2001,38.50765
vct,2002,38.9578
vct,2003,39.4569
vct,2004,39.77989
vct,2005,40.02088
vct,2006,40.42768
vct,2007,40.59012
vct,2008,40.65403
vct,2009,40.51783
vct,2010,40.32582
vct,2011,40.30129
vct,2012,40.39034
vct,2013,40.52305
vct,2014,40.63233
vct,2015,40.72993
vct,2016,40.90096
vct,2017,41.03969
vct,2018,41.22723
vct,2019,41.32448
vct,2020,40.8372
vct,2021,40.80033
ven,1990,36.90356
ven,1991,37.40622
ven,1992,37.71825
ven,1993,37.69892
ven,1994,37.52192
ven,1995,37.7334
ven,1996,37.7065
ven,1997,38.07181
ven,1998,38.07535
ven,1999,37.68669
ven,2000,37.91506
ven,2001,38.12356
ven,2002,37.55701
ven,2003,37.06205
ven,2004,38.13539
ven,2005,38.75625
ven,2006,38.87501
ven,2007,38.946
ven,2008,39.06253
ven,2009,39.46407
ven,2010,39.29427
ven,2011,39.49588
ven,2012,39.7245
ven,2013,40.22458
ven,2014,40.07874
ven,2015,39.95313
ven,2016,39.88418
ven,2017,39.06013
ven,2018,37.93618
ven,2019,35.24993
ven,2020,35.0738
ven,2021,34.97702
vir,1990,46.98309
vir,1991,46.95799
vir,1992,46.96798
vir,1993,46.9123
vir,1994,47.00256
vir,1995,47.06373
vir,1996,47.14585
vir,1997,47.37093
vir,1998,47.53522
vir,1999,47.65859
vir,2000,47.82527
vir,2001,47.93314
vir,2002,47.9863
vir,2003,47.97771
vir,2004,48.1219
vir,2005,48.3174
vir,2006,48.50479
vir,2007,48.72628
vir,2008,48.76499
vir,2009,48.35553
vir,2010,48.30628
vir,2011,47.59132
vir,2012,46.44014
vir,2013,45.8078
vir,2014,45.43656
vir,2015,45.12795
vir,2016,44.96918
vir,2017,44.66609
vir,2018,44.46448
vir,2019,44.22922
vir,2020,44.04346
vir,2021,44.0826
vnm,1990,49.89468
vnm,1991,49.80708
vnm,1992,49.67669
vnm,1993,49.56027
vnm,1994,49.43342
vnm,1995,49.2983
vnm,1996,49.16965
vnm,1997,48.89548
vnm,1998,48.91241
vnm,1999,49.11106
vnm,2000,48.76895
vnm,2001,48.8006
vnm,2002,48.75567
vnm,2003,48.67947
vnm,2004,48.42165
vnm,2005,48.4157
vnm,2006,48.40895
vnm,2007,48.40164
vnm,2008,48.21094
vnm,2009,48.03696
vnm,2010,47.84508
vnm,2011,47.7689
vnm,2012,47.93709
vnm,2013,48.00045
vnm,2014,48.00711
vnm,2015,47.77323
vnm,2016,47.8148
vnm,2017,47.75967
vnm,2018,47.42266
vnm,2019,47.45714
vnm,2020,47.45288
vnm,2021,47.62648
vut,1990,42.83894
vut,1991,42.84918
vut,1992,42.86018
vut,1993,42.89395
vut,1994,42.80884
vut,1995,42.84605
vut,1996,42.83259
vut,1997,42.79464
vut,1998,42.7814
vut,1999,42.82832
vut,2000,42.80021
vut,2001,42.92026
vut,2002,43.07232
vut,2003,43.07754
vut,2004,43.09391
vut,2005,43.10015
vut,2006,43.10579
vut,2007,43.21094
vut,2008,43.32765
vut,2009,43.48862
vut,2010,43.6413
vut,2011,43.66091
vut,2012,43.63729
vut,2013,43.60502
vut,2014,43.58769
vut,2015,43.6287
vut,2016,43.60804
vut,2017,43.56794
vut,2018,43.54779
vut,2019,43.52161
vut,2020,43.32345
vut,2021,43.62254
wsm,1990,35.30358
wsm,1991,35.36427
wsm,1992,35.37381
wsm,1993,35.30531
wsm,1994,35.32125
wsm,1995,35.21255
wsm,1996,35.03848
wsm,1997,34.95411
wsm,1998,34.86138
wsm,1999,34.7719
wsm,2000,34.65944
wsm,2001,34.66939
wsm,2002,34.7174
wsm,2003,34.77544
wsm,2004,34.83517
wsm,2005,34.89173
wsm,2006,34.9287
wsm,2007,34.98911
wsm,2008,35.03846
wsm,2009,35.04678
wsm,2010,35.03731
wsm,2011,35.04285
wsm,2012,35.00578
wsm,2013,34.95142
wsm,2014,34.90362
wsm,2015,34.87439
wsm,2016,34.87293
wsm,2017,34.87201
wsm,2018,34.86977
wsm,2019,34.88175
wsm,2020,34.65537
wsm,2021,34.84023
yem,1990,19.47267
yem,1991,19.26696
yem,1992,19.0905
yem,1993,18.77214
yem,1994,18.63377
yem,1995,19.39157
yem,1996,20.36531
yem,1997,21.42388
yem,1998,22.54798
yem,1999,23.71318
yem,2000,22.64022
yem,2001,21.56668
yem,2002,20.50439
yem,2003,19.45916
yem,2004,18.43809
yem,2005,17.44376
yem,2006,16.47624
yem,2007,15.54051
yem,2008,14.63754
yem,2009,13.77038
yem,2010,12.9414
yem,2011,11.67645
yem,2012,10.50952
yem,2013,9.43498
yem,2014,8.45362
yem,2015,8.33255
yem,2016,8.28312
yem,2017,8.25729
yem,2018,8.25924
yem,2019,8.26755
yem,2020,8.27022
yem,2021,8.14753
zaf,1990,38.19441
zaf,1991,38.49501
zaf,1992,38.82367
zaf,1993,39.17541
zaf,1994,39.55014
zaf,1995,39.94154
zaf,1996,40.27166
zaf,1997,40.60569
zaf,1998,40.95366
zaf,1999,41.32574
zaf,2000,41.72289
zaf,2001,42.04186
zaf,2002,42.38327
zaf,2003,42.73249
zaf,2004,43.0591
zaf,2005,43.34198
zaf,2006,43.5483
zaf,2007,43.70593
zaf,2008,43.82144
zaf,2009,43.72343
zaf,2010,43.55432
zaf,2011,44.02816
zaf,2012,43.92888
zaf,2013,44.37892
zaf,2014,44.40523
zaf,2015,44.54875
zaf,2016,44.48245
zaf,2017,44.80164
zaf,2018,44.90411
zaf,2019,44.91851
zaf,2020,44.66768
zaf,2021,44.83097
zmb,1990,46.71388
zmb,1991,46.74661
zmb,1992,46.80984
zmb,1993,46.88919
zmb,1994,46.97031
zmb,1995,47.04466
zmb,1996,47.06823
zmb,1997,47.09186
zmb,1998,47.11777
zmb,1999,47.15252
zmb,2000,47.19984
zmb,2001,47.20726
zmb,2002,47.2264
zmb,2003,47.25447
zmb,2004,47.28826
zmb,2005,47.32445
zmb,2006,47.40082
zmb,2007,47.47871
zmb,2008,47.55479
zmb,2009,47.62512
zmb,2010,47.69023
zmb,2011,47.73017
zmb,2012,47.76403
zmb,2013,47.79247
zmb,2014,47.83541
zmb,2015,47.90154
zmb,2016,47.98641
zmb,2017,48.09795
zmb,2018,48.22537
zmb,2019,48.35385
zmb,2020,48.33684
zmb,2021,48.28555
zwe,1990,46.62469
zwe,1991,46.75303
zwe,1992,46.92513
zwe,1993,47.12763
zwe,1994,47.33813
zwe,1995,47.54658
zwe,1996,47.73739
zwe,1997,47.92339
zwe,1998,48.12032
zwe,1999,48.35318
zwe,2000,48.63294
zwe,2001,48.94793
zwe,2002,49.31549
zwe,2003,49.70569
zwe,2004,50.07553
zwe,2005,50.3965
zwe,2006,50.53266
zwe,2007,50.63783
zwe,2008,50.71888
zwe,2009,50.79266
zwe,2010,50.87148
zwe,2011,50.95228
zwe,2012,51.19249
zwe,2013,51.4171
zwe,2014,51.62155
zwe,2015,51.62781
zwe,2016,51.57665
zwe,2017,51.53886
zwe,2018,51.51279
zwe,2019,51.48981
zwe,2020,51.18043
zwe,2021,51.13119
