geo,time,ny_gnp_pcap_cn
kgz,2016,74235.69948
kgz,2017,81456.68651
kgz,2018,87319.95802
kgz,2019,87468.69642
kgz,2020,87060.35681
khm,1960,3899.80562
khm,1961,3833.88491
khm,1962,3834.61377
khm,1963,4126.80485
khm,1964,4330.73917
khm,1965,4704.05151
khm,1966,4880.00519
khm,1967,5029.49401
khm,1968,5493.54296
khm,1969,6051.7778
khm,1970,5699.35949
khm,1971,9727.9409
khm,1972,11271.39338
khm,1973,23094.18954
khm,1974,62781.78242
khm,1995,777464.48877
khm,1996,817469.96864
khm,1997,887579.90315
khm,1998,992721.83938
khm,1999,1094576.19781
khm,2000,1120475.87692
khm,2001,1215477.44202
khm,2002,1269672.41138
khm,2003,1386992.32147
khm,2004,1574909.3777
khm,2005,1851710.08428
khm,2006,2117707.33571
khm,2007,2465087.68974
khm,2008,2898512.79548
khm,2009,2922690.02479
khm,2010,3136773.14056
khm,2011,3413237.31159
khm,2012,3635800.18953
khm,2013,3906384.40012
khm,2014,4183170.87265
khm,2015,4440765.48726
khm,2016,4836644.78809
khm,2017,5262710.91933
khm,2018,5712888.98059
khm,2019,6287739.99997
khm,2020,6070577.39222
kir,1978,763.71652
kir,1979,742.17107
kir,1980,566.86792
kir,1981,558.45993
kir,1982,725.03162
kir,1983,817.83724
kir,1984,691.51327
kir,1985,694.36934
kir,1986,714.13959
kir,1987,786.30064
kir,1988,849.52307
kir,1989,810.63953
kir,1990,854.55977
kir,1991,1325.58758
kir,1992,1407.94201
kir,1993,1411.82523
kir,1994,1504.50905
kir,1995,1586.47769
kir,1996,1503.30148
kir,1997,1881.17923
kir,1998,2234.52758
kir,1999,2089.27431
kir,2000,2233.75274
kir,2001,2457.78389
kir,2002,2438.34471
kir,2003,2364.59928
kir,2004,2245.13801
kir,2005,2255.73176
kir,2006,2175.89383
kir,2007,2343.54767
kir,2008,2478.73633
kir,2009,2321.58369
kir,2010,2421.33006
kir,2011,2340.60387
kir,2012,2615.15347
kir,2013,2923.36559
kir,2014,3429.17067
kir,2015,4226.6529
kir,2016,3801.12815
kir,2017,4095.89663
kir,2018,4239.94887
kir,2019,4591.53767
kir,2020,4294.82779
kna,1977,2654.3144
kna,1978,2973.97529
kna,1979,3575.66485
kna,1980,4200.82868
kna,1981,5017.80602
kna,1982,5473.05361
kna,1983,5591.96742
kna,1984,6315.46519
kna,1985,7073.84057
kna,1986,8396.77909
kna,1987,9604.05448
kna,1988,11201.24037
kna,1989,12267.68102
kna,1990,14271.23696
kna,1991,14277.50675
kna,1992,15357.45005
kna,1993,16528.76692
kna,1994,18304.82003
kna,1995,19412.50564
kna,1996,20238.27463
kna,1997,22345.24115
kna,1998,22331.98381
kna,1999,23379.9459
kna,2000,23958.21518
kna,2001,25642.79629
kna,2002,26453.2368
kna,2003,25120.43761
kna,2004,27277.93105
kna,2005,29509.44463
kna,2006,34914.17193
kna,2007,37210.74128
kna,2008,40187.56071
kna,2009,39665.35525
kna,2010,40269.77413
kna,2011,43038.44302
kna,2012,42038.48359
kna,2013,44267.62836
kna,2014,45143.65645
kna,2015,45261.8897
kna,2016,49693.28672
kna,2017,52502.37144
kna,2018,53130.24524
kna,2019,57095.0865
kna,2020,50824.13709
kor,1960,10080.2107
kor,1961,11854.53219
kor,1962,13957.28817
kor,1963,19192.0936
kor,1964,26715.47524
kor,1965,29371.52326
kor,1966,36996.73433
kor,1967,44931.82317
kor,1968,56412.63906
kor,1969,71956.65925
kor,1970,88316.59312
kor,1971,105353.25805
kor,1972,127651.04234
kor,1973,162234.28517
kor,1974,228679.21052
kor,1975,296430.98321
kor,1976,401932.8774
kor,1977,509584.8749
kor,1978,682392.64674
kor,1979,861770.57127
kor,1980,1032521.04494
kor,1981,1265208.95148
kor,1982,1443228.19467
kor,1983,1688033.56859
kor,1984,1917529.18802
kor,1985,2112379.08075
kor,1986,2445113.24081
kor,1987,2888489.15073
kor,1988,3446578.68466
kor,1989,3894413.34336
kor,1990,4673633.09995
kor,1991,5594885.34936
kor,1992,6335668.84784
kor,1993,7122141.63224
kor,1994,8323070.84388
kor,1995,9655265.49348
kor,1996,10744268.58697
kor,1997,11731203.53191
kor,1998,11456086.88563
kor,1999,12547642.5529
kor,2000,13769415.23985
kor,2001,14824445.19297
kor,2002,16409552.56841
kor,2003,17423316.00906
kor,2004,18860590.4778
kor,2005,19730083.25219
kor,2006,20699835.98926
kor,2007,22325720.60453
kor,2008,23535145.69896
kor,2009,24407476.01269
kor,2010,26730110.7121
kor,2011,27986161.1829
kor,2012,28987541.05913
kor,2013,29950784.36483
kor,2014,30947718.15421
kor,2015,32602339.07525
kor,2016,34112035.22338
kor,2017,35886143.33295
kor,2018,36945533.72413
kor,2019,37498591.22475
kor,2020,37580286.25495
kos,2008,2118.36157
kos,2009,2084.75294
kos,2010,2307.85575
kos,2011,2605.92647
kos,2012,2739.67631
kos,2013,2856.17664
kos,2014,3000.30666
kos,2015,3225.07248
kos,2016,3438.30105
kos,2017,3620.22587
kos,2018,3775.33617
kos,2019,4034.25331
kos,2020,3874.34174
kwt,1965,1252.03376
kwt,1966,1303.59406
kwt,1967,1271.73559
kwt,1968,1252.94078
kwt,1969,1219.20775
kwt,1970,1143.538
kwt,1971,1397.12699
kwt,1972,1294.02126
kwt,1973,1393.60164
kwt,1974,3672.38423
kwt,1975,3739.75395
kwt,1976,3942.19913
kwt,1977,3950.59532
kwt,1978,4069.48008
kwt,1979,5950.88085
kwt,1980,6612.94108
kwt,1981,6322.92449
kwt,1982,5271.3651
kwt,1983,4787.29219
kwt,1984,4787.44055
kwt,1985,4525.46508
kwt,1986,4066.9114
kwt,1987,4017.36341
kwt,1988,3832.32174
kwt,1989,4594.78427
kwt,1990,3598.06238
kwt,1991,2297.94063
kwt,1995,5959.56055
kwt,1996,6749.26761
kwt,1997,6496.509
kwt,1998,5294.29786
kwt,1999,5495.2189
kwt,2000,6662.33767
kwt,2001,5801.90969
kwt,2002,5898.94857
kwt,2003,7063.29402
kwt,2004,8781.05774
kwt,2005,11531.69154
kwt,2006,14024.95976
kwt,2007,14418.2209
kwt,2008,16004.38251
kwt,2009,11517.09599
kwt,2010,11958.75241
kwt,2011,14205.50281
kwt,2012,15313.69556
kwt,2013,15072.417
kwt,2014,13746.06841
kwt,2015,9983.42366
kwt,2016,9329.79214
kwt,2017,10430.318
kwt,2018,11424.82565
kwt,2019,11147.32816
lao,1984,17148.52103
lao,1985,28878.30889
lao,1986,44488.90832
lao,1987,48751.38691
lao,1988,58396.09341
lao,1989,100583.61871
lao,1990,143854.4464
lao,1991,164823.34664
lao,1992,179452.86805
lao,1993,205846.55619
lao,1994,233644.01976
lao,1995,291814.03847
lao,1996,347237.61286
lao,1997,425269.09755
lao,1998,797031.54245
lao,1999,1942094.37572
lao,2000,2457068.19765
lao,2001,2789360.14304
lao,2002,3101149.79356
lao,2003,3601648.35227
lao,2004,4242607.30826
lao,2005,4945931.23972
lao,2006,5669688.11616
lao,2007,6583171.15027
lao,2008,7503117.02899
lao,2009,7850181.0234
lao,2010,8822698.23796
lao,2011,10318411.73367
lao,2012,11907524.67702
lao,2013,13577922.91339
lao,2014,15374899.05473
lao,2015,16619942.17675
lao,2016,18072440.1586
lao,2017,19174461.36869
lao,2018,20576608.24941
lao,2019,21517474.84106
lao,2020,22515447.52123
lbn,1989,620855.14235
lbn,1990,858196.25709
lbn,1991,1522213.93685
lbn,1992,3388704.36512
lbn,1993,4351956.43383
lbn,1994,4900017.33385
lbn,1995,5611240.70909
lbn,1996,6131730.53744
lbn,1997,6762329.45598
lbn,1998,7140038.69757
lbn,1999,7080660.59691
lbn,2000,6897076.82523
lbn,2001,6638800.21017
lbn,2002,6589801.82703
lbn,2003,5757971.47032
lbn,2004,6712212.009
lbn,2005,6833443.88492
lbn,2006,7022773.59598
lbn,2007,8086332.99287
lbn,2008,9349783.17396
lbn,2009,11016900.49356
lbn,2010,11545912.0236
lbn,2011,11501160.91618
lbn,2012,11932284.34395
lbn,2013,11885088.81039
lbn,2014,11465063.43544
lbn,2015,11429682.89921
lbn,2016,11355060.28752
lbn,2017,11741801.46519
lbn,2018,12079091.70837
lbn,2019,11636221.60831
lbn,2020,16752891.51229
lbr,2000,271.23552
lbr,2001,253.73005
lbr,2002,252.32042
lbr,2003,193.39924
lbr,2004,233.0296
lbr,2005,246.54198
lbr,2006,290.45918
lbr,2007,352.05986
lbr,2008,434.16283
lbr,2009,432.43051
lbr,2010,467.34337
lbr,2011,565.82097
lbr,2012,611.66604
lbr,2013,676.90124
lbr,2014,663.52717
lbr,2015,658.97245
lbr,2016,679.65199
lbr,2017,656.67086
lbr,2018,619.58283
lbr,2019,600.69071
lbr,2020,561.65868
lby,2002,4763.71143
lby,2003,6104.60374
lby,2004,7484.76007
lby,2005,10615.06067
lby,2006,12468.50196
lby,2007,14443.52986
lby,2008,17740.98245
lby,2009,12997.58216
lby,2010,15277.68433
lby,2011,6810.31168
lby,2012,16046.21656
lby,2013,13096.2684
lby,2014,8344.91898
lby,2015,6247.22408
lby,2016,5771.33158
lby,2017,8295.23823
lby,2018,10938.91698
lby,2019,11051.07209
lby,2020,5477.70534
lca,1980,3674.70716
lca,1981,4141.97789
lca,1982,3840.16843
lca,1983,4095.66587
lca,1984,5186.81035
lca,1985,5752.33079
lca,1986,6781.42097
lca,1987,7344.89737
lca,1988,8161.93684
lca,1989,9107.8761
lca,1990,10200.29292
lca,1991,10627.7448
lca,1992,11652.28488
lca,1993,11581.1495
lca,1994,11970.61139
lca,1995,12566.94582
lca,1996,12921.18559
lca,1997,12992.6842
lca,1998,13924.93547
lca,1999,14500.10775
lca,2000,14446.23286
lca,2001,13506.77692
lca,2002,13682.07313
lca,2003,14757.52383
lca,2004,15634.75816
lca,2005,16500.70743
lca,2006,19822.30285
lca,2007,20423.65727
lca,2008,21691.62466
lca,2009,21263.94442
lca,2010,22444.53737
lca,2011,23950.81635
lca,2012,23956.8337
lca,2013,24748.07358
lca,2014,24957.70609
lca,2015,24947.63776
lca,2016,26268.32548
lca,2017,28200.37136
lca,2018,28986.18451
lca,2019,29605.42739
lca,2020,22371.55133
lie,1970,18209.09347
lie,1971,19614.05495
lie,1972,21164.59546
lie,1973,22879.8094
lie,1974,24713.77855
lie,1975,26674.25755
lie,1976,27973.63055
lie,1977,29323.75363
lie,1978,30754.06921
lie,1979,32295.86852
lie,1980,34028.72377
lie,1981,37661.96958
lie,1982,39267.94935
lie,1983,40358.83912
lie,1984,42949.16013
lie,1985,46829.78817
lie,1986,50016.53238
lie,1987,55440.49937
lie,1988,59391.00764
lie,1989,63303.36743
lie,1990,67418.38833
lie,1991,71724.80285
lie,1992,76293.15444
lie,1993,81033.69127
lie,1994,86106.71708
lie,1995,91393.96451
lie,1996,97025.14831
lie,1997,103007.02168
lie,1998,109382.15811
lie,1999,118095.52877
lie,2000,123912.12633
lie,2001,112750.79748
lie,2002,109145.63966
lie,2003,103537.98431
lie,2004,103184.8798
lie,2005,112120.51385
lie,2006,125715.51108
lie,2007,140449.21487
lie,2008,139541.57151
lie,2009,117856.84293
lie,2010,124174.90832
lie,2011,110876.33268
lie,2012,97517.4109
lie,2013,128234.97564
lie,2014,132287.27263
lie,2015,132611.77099
lie,2016,156645.86376
lie,2017,175780.98135
lie,2018,181934.7012
lka,1960,677.97214
lka,1961,662.35028
lka,1962,675.45286
lka,1963,687.11558
lka,1964,716.55264
lka,1965,721.18857
lka,1966,732.20677
lka,1967,773.56929
lka,1968,882.84025
lka,1969,951.62092
lka,1970,1020.84491
lka,1971,1003.93549
lka,1972,1079.96826
lka,1973,1266.52265
lka,1974,1591.03168
lka,1975,1717.10345
lka,1976,1834.3106
lka,1977,2189.79304
lka,1978,2686.51645
lka,1979,3535.83568
lka,1980,4471.31653
lka,1981,5535.32281
lka,1982,6467.75316
lka,1983,7693.59377
lka,1984,9364.95536
lka,1985,9995.74562
lka,1986,10891.91992
lka,1987,11769.01693
lka,1988,13119.59709
lka,1989,14617.61999
lka,1990,18436.12252
lka,1991,21057.68952
lka,1992,23922.71177
lka,1993,27873.18394
lka,1994,31806.83782
lka,1995,36126.34975
lka,1996,41230.7967
lka,1997,47641.64946
lka,1998,53968.3198
lka,1999,58186.35543
lka,2000,65684.74064
lka,2001,73088.00668
lka,2002,81722.96191
lka,2003,93941.40752
lka,2004,106777.35921
lka,2005,123956.74021
lka,2006,147149.64381
lka,2007,178390.59323
lka,2008,215455.03639
lka,2009,237508.19191
lka,2010,313097.12918
lka,2011,350372.15489
lka,2012,419954.6634
lka,2013,454993.39325
lka,2014,487298.00751
lka,2015,509102.52742
lka,2016,550697.11833
lka,2017,605075.87204
lka,2018,641500.04615
lka,2019,668747.60354
lka,2020,664620.23815
lso,1966,54.47028
lso,1967,55.00484
lso,1968,56.51211
lso,1969,59.26966
lso,1970,61.42303
lso,1971,66.6908
lso,1972,76.96578
lso,1973,103.18392
lso,1974,143.81312
lso,1975,159.83675
lso,1976,208.54332
lso,1977,254.04407
lso,1978,305.4036
lso,1979,325.63888
lso,1980,403.72824
lso,1981,461.45762
lso,1982,533.1985
lso,1983,589.99137
lso,1984,659.12163
lso,1985,732.56448
lso,1986,859.87666
lso,1987,942.43298
lso,1988,1129.20871
lso,1989,1282.67549
lso,1990,1453.69551
lso,1991,1710.84759
lso,1992,1939.08086
lso,1993,2093.84037
lso,1994,2303.51202
lso,1995,2558.30371
lso,1996,2815.43731
lso,1997,3094.52236
lso,1998,3299.14004
lso,1999,3615.12131
lso,2000,3859.52007
lso,2001,5051.03987
lso,2002,5833.12885
lso,2003,6202.40681
lso,2004,6675.12364
lso,2005,6955.99016
lso,2006,7633.97004
lso,2007,8313.54565
lso,2008,9946.7285
lso,2009,9763.54323
lso,2010,10534.90894
lso,2011,11192.06046
lso,2012,11788.94053
lso,2013,12933.03854
lso,2014,14443.84256
lso,2015,16353.55149
lso,2016,17017.45127
lso,2017,16690.49448
lso,2018,17982.52752
lso,2019,18290.34319
lso,2020,16134.29195
ltu,1995,2134.89232
ltu,1996,2668.32694
ltu,1997,3216.77183
ltu,1998,3586.51447
ltu,1999,3520.70235
ltu,2000,3746.65984
ltu,2001,4029.44292
ltu,2002,4362.88838
ltu,2003,4754.34826
ltu,2004,5268.737
ltu,2005,6209.29064
ltu,2006,7207.15439
ltu,2007,8626.95224
ltu,2008,9889.35915
ltu,2009,8696.01121
ltu,2010,8992.25773
ltu,2011,10039.64083
ltu,2012,10832.49665
ltu,2013,11585.24848
ltu,2014,12327.70489
ltu,2015,12392.26
ltu,2016,13075.63861
ltu,2017,14406.62805
ltu,2018,15742.50868
ltu,2019,16876.99458
ltu,2020,17201.28091
lux,1960,1942.42212
lux,1961,1929.1993
lux,1962,2010.59646
lux,1963,2124.45226
lux,1964,2392.11243
lux,1965,2415.48954
lux,1966,2513.33335
lux,1967,2525.09464
lux,1968,2758.3758
lux,1969,3183.58604
lux,1970,4017.24499
lux,1971,4070.07164
lux,1972,4598.10733
lux,1973,5481.08432
lux,1974,6691.91381
lux,1975,6571.49185
lux,1976,7723.64726
lux,1977,8076.51415
lux,1978,8822.20233
lux,1979,9580.91364
lux,1980,10571.42661
lux,1981,11676.54186
lux,1982,14327.71767
lux,1983,16151.82894
lux,1984,17671.86706
lux,1985,18833.47423
lux,1986,20095.40796
lux,1987,21002.49764
lux,1988,22801.01218
lux,1989,25526.65871
lux,1990,27645.71952
lux,1991,30399.92765
lux,1992,31516.8203
lux,1993,33689.67608
lux,1994,34417.33077
lux,1995,36324.18721
lux,1996,37657.47601
lux,1997,39967.35249
lux,1998,40014.36779
lux,1999,44031.5419
lux,2000,46609.91978
lux,2001,48172.6199
lux,2002,47287.97669
lux,2003,47018.19853
lux,2004,55528.34674
lux,2005,59287.36257
lux,2006,57900.26172
lux,2007,66673.22857
lux,2008,64087.96275
lux,2009,50030.53539
lux,2010,56843.33656
lux,2011,59275.54322
lux,2012,67309.66991
lux,2013,64823.50559
lux,2014,67625.40916
lux,2015,61169.3387
lux,2016,63992.10328
lux,2017,69813.32672
lux,2018,70300.18916
lux,2019,66955.37588
lux,2020,71943.73901
lva,1995,1645.39552
lva,1996,1917.6623
lva,1997,2234.45743
lva,1998,2511.98808
lva,1999,2599.0704
lva,2000,2897.50671
lva,2001,3206.24516
lva,2002,3645.05905
lva,2003,4163.20732
lva,2004,4802.12423
lva,2005,6039.40193
lva,2006,7559.63851
lva,2007,10011.92233
lva,2008,11122.25798
lva,2009,9489.50842
lva,2010,8709.91035
lva,2011,9585.19092
lva,2012,10701.7744
lva,2013,11277.60805
lva,2014,11864.86938
lva,2015,12367.39018
lva,2016,12929.10519
lva,2017,13858.49747
lva,2018,14882.34534
lva,2019,15774.11431
lva,2020,15524.55604
mac,1982,28503.22909
mac,1983,32826.472
mac,1984,39171.68112
mac,1985,38626.16212
mac,1986,42190.80099
mac,1987,52009.58787
mac,1988,58351.28533
mac,1989,66293.90954
mac,1990,76131.57183
mac,1991,85760.58429
mac,1992,109076.81862
mac,1993,122078.95677
mac,1994,132645.25297
mac,1995,143529.86768
mac,1996,140561.45113
mac,1997,139264.68371
mac,1998,126706.94302
mac,1999,117168.03541
mac,2000,116281.57056
mac,2001,124947.93665
mac,2002,130486.41639
mac,2003,140134.34545
mac,2004,170554.70738
mac,2005,187713.28513
mac,2006,214652.16969
mac,2007,287600.69296
mac,2008,286821.85889
mac,2009,292156.92979
mac,2010,370356.64186
mac,2011,459105.0282
mac,2012,514943.16862
mac,2013,591998.51741
mac,2014,624216.80419
mac,2015,533610.92057
mac,2016,530176.03749
mac,2017,578806.99286
mac,2018,625188.6776
mac,2019,615935.76976
mar,1960,842.06445
mar,1961,810.5091
mar,1962,922.20467
mar,1963,1006.38021
mar,1964,1033.59016
mar,1965,1034.44195
mar,1966,979.32157
mar,1967,1014.43975
mar,1968,1061.14787
mar,1969,1160.81536
mar,1970,1241.34585
mar,1971,1330.6162
mar,1972,1381.94542
mar,1973,1484.19637
mar,1974,1907.46211
mar,1975,2024.89046
mar,1976,2295.47894
mar,1977,2630.68463
mar,1978,2831.68338
mar,1979,3099.27631
mar,1980,4159.24845
mar,1981,4312.69049
mar,1982,4859.72506
mar,1983,5150.32992
mar,1984,5706.4578
mar,1985,6365.50447
mar,1986,7460.3273
mar,1987,7490.85771
mar,1988,8439.88896
mar,1989,8777.90517
mar,1990,9656.65059
mar,1991,10691.59898
mar,1992,10791.04103
mar,1993,10785.01537
mar,1994,11864.74076
mar,1995,11846.51827
mar,1996,13275.99665
mar,1997,12975.5951
mar,1998,13871.78332
mar,1999,13937.62033
mar,2000,13906.33207
mar,2001,14856.87055
mar,2002,15370.32345
mar,2003,16300.64551
mar,2004,17152.26928
mar,2005,17811.17842
mar,2006,19208.60931
mar,2007,20401.48764
mar,2008,22353.60823
mar,2009,22780.39049
mar,2010,23574.95138
mar,2011,24233.71739
mar,2012,24624.16567
mar,2013,25881.51457
mar,2014,26037.68966
mar,2015,27537.93647
mar,2016,27863.4375
mar,2017,28842.93558
mar,2018,29698.48061
mar,2019,30503.28405
mar,2020,28617.90672
mda,1996,2738.85937
mda,1997,3136.53406
mda,1998,3162.15407
mda,1999,4327.31766
mda,2000,5750.70551
mda,2001,7021.58538
mda,2002,8522.48923
mda,2003,10625.12369
mda,2004,12577.54546
mda,2005,14798.69022
mda,2006,17369.5333
mda,2007,20327.5181
mda,2008,24092.8882
mda,2009,22285.57618
mda,2010,32336.07638
mda,2011,36908.15729
mda,2012,40319.58368
mda,2013,45751.90108
mda,2014,50762.58261
mda,2015,54404.47009
mda,2016,60560.20195
mda,2017,68626.83737
mda,2018,74498.6312
mda,2019,83055.59454
mda,2020,81869.98823
mdg,1960,6300.79263
mdg,1961,6389.83672
mdg,1962,6591.04661
mdg,1963,6607.16041
mdg,1964,6811.97149
mdg,1965,6897.52393
mdg,1966,7509.65818
mdg,1967,7774.68673
mdg,1968,8169.76029
mdg,1969,8530.47242
mdg,1970,9365.14707
mdg,1971,9783.7769
mdg,1972,9719.11898
mdg,1973,10286.02041
mdg,1974,12472.59167
mdg,1975,12878.27738
mdg,1976,13338.21241
mdg,1977,14483.98705
mdg,1978,14635.06036
mdg,1979,17335.61243
mdg,1980,25004.47547
mdg,1981,28295.76533
mdg,1982,35523.82942
mdg,1983,41379.90243
mdg,1984,44334.00251
mdg,1985,48368.11603
mdg,1986,54787.42093
mdg,1987,61017.30794
mdg,1988,77346.29305
mdg,1989,84985.80245
mdg,1990,97141.86306
mdg,1991,95081.82128
mdg,1992,108125.53968
mdg,1993,118140.01303
mdg,1994,158073.67853
mdg,1995,232433.49009
mdg,1996,278630.38164
mdg,1997,293302.4196
mdg,1998,314568.54712
mdg,1999,343142.59643
mdg,2000,389011.97532
mdg,2001,432563.8955
mdg,2002,428289.50969
mdg,2003,449041.45299
mdg,2004,524241.83759
mdg,2005,626671.34916
mdg,2006,709026.03768
mdg,2007,814620.60009
mdg,2008,909037.54345
mdg,2009,903755.43625
mdg,2010,971675.75562
mdg,2011,1061448.43348
mdg,2012,1106037.61111
mdg,2013,1158781.25455
mdg,2014,1251684.07796
mdg,2015,1325376.65514
mdg,2016,1458702.38394
mdg,2017,1561878.25146
mdg,2018,1700280.04077
mdg,2019,1824132.0022
mdg,2020,1733299.48717
mdv,1985,4271.92149
mdv,1986,4378.84053
mdv,1987,5390.00315
mdv,1988,6622.908
mdv,1989,7179.0607
mdv,1990,8297.2365
mdv,1991,9501.18176
mdv,1992,11133.04637
mdv,1993,12507.03639
mdv,1994,14616.72205
mdv,1995,17553.55192
mdv,1996,19459.55289
mdv,1997,21448.11246
mdv,1998,22445.89879
mdv,1999,24020.60383
mdv,2000,25037.47906
mdv,2001,36157.92832
mdv,2002,38043.75172
mdv,2003,42995.59437
mdv,2004,49056.97203
mdv,2005,45354.62385
mdv,2006,59976.38089
mdv,2007,60635.7867
mdv,2008,74154.25683
mdv,2009,75699.10128
mdv,2010,79688.88579
mdv,2011,95161.80403
mdv,2012,101109.75327
mdv,2013,108386.58011
mdv,2014,118167.95765
mdv,2015,127579.95995
mdv,2016,130128.27857
mdv,2017,135724.55651
mdv,2018,143507.90802
mdv,2019,146240.3737
mdv,2020,98412.84156
mex,1960,4.19167
mex,1961,4.41902
mex,1962,4.60697
mex,1963,4.98352
mex,1964,5.6925
mex,1965,6.01563
mex,1966,6.47156
mex,1967,6.97491
mex,1968,7.46911
mex,1969,8.00512
mex,1970,8.47131
mex,1971,9.06604
mex,1972,10.14526
mex,1973,12.08082
mex,1974,15.25521
mex,1975,18.05379
mex,1976,21.81926
mex,1977,28.60881
mex,1978,35.19967
mex,1979,44.98565
mex,1980,67.44462
mex,1981,89.60387
mex,1982,136.79435
mex,1983,242.87141
mex,1984,393.1031
mex,1985,629.62037
mex,1986,1001.52275
mex,1987,2449.07863
mex,1988,4906.01228
mex,1989,6368.20014
mex,1990,8464.54684
mex,1991,10749.37982
mex,1992,12566.63386
mex,1993,17194.63046
mex,1994,19285.44883
mex,1995,24281.31125
mex,1996,32388.56735
mex,1997,40810.78645
mex,1998,48792.67544
mex,1999,57589.36108
mex,2000,66228.4529
mex,2001,69176.56483
mex,2002,72054.13228
mex,2003,74979.85341
mex,2004,83212.30572
mex,2005,88325.90689
mex,2006,97318.26205
mex,2007,103604.83265
mex,2008,109908.95199
mex,2009,106331.85785
mex,2010,115760.07508
mex,2011,124747.24324
mex,2012,132272.61372
mex,2013,132996.89217
mex,2014,141706.07782
mex,2015,148471.37137
mex,2016,158833.92827
mex,2017,171222.37378
mex,2018,181377.65302
mex,2019,186107.66079
mex,2020,172814.35231
mhl,1995,3029.57347
mhl,1996,2677.00651
mhl,1997,2708.28296
mhl,1998,2844.81889
mhl,1999,2961.34714
mhl,2000,2987.31332
mhl,2001,3114.44049
mhl,2002,3199.44432
mhl,2003,3138.63462
mhl,2004,3108.58543
mhl,2005,3241.68341
mhl,2006,3251.86407
mhl,2007,3415.40342
mhl,2008,3373.02995
mhl,2009,3369.10497
mhl,2010,3470.46539
mhl,2011,3711.4217
mhl,2012,3682.31239
mhl,2013,3894.37585
mhl,2014,3990.48493
mhl,2015,4325.43521
mhl,2016,4562.11389
mhl,2017,4721.2151
mhl,2018,4833.41608
mhl,2019,5014.40186
mhl,2020,5037.59503
mkd,1990,263.38506
mkd,1991,482.77433
mkd,1992,6054.05351
mkd,1993,30704.14914
mkd,1994,76692.34647
mkd,1995,89147.92329
mkd,1996,92258.14684
mkd,1997,96628.21147
mkd,1998,100704.33166
mkd,1999,106954.69283
mkd,2000,120429.16421
mkd,2001,123122.31142
mkd,2002,126543.08358
mkd,2003,130965.7977
mkd,2004,137287.24008
mkd,2005,148791.60102
mkd,2006,163461.99439
mkd,2007,173950.34707
mkd,2008,200242.61908
mkd,2009,200751.42117
mkd,2010,209830.49498
mkd,2011,221469.0139
mkd,2012,221535.56266
mkd,2013,237399.02608
mkd,2014,250430.65755
mkd,2015,261490.20281
mkd,2016,275578.93857
mkd,2017,286156.80968
mkd,2018,304955.11789
mkd,2019,318160.49933
mkd,2020,308114.08852
mli,1967,11849.02278
mli,1968,14637.20803
mli,1969,14955.27484
mli,1970,16453.23699
mli,1971,17937.22657
mli,1972,19916.99343
mli,1973,19998.90951
mli,1974,20180.7497
mli,1975,27099.56207
mli,1976,33737.66984
mli,1977,38427.25566
mli,1978,40746.35363
mli,1979,48367.76928
mli,1980,51862.66955
mli,1981,56462.57837
mli,1982,58131.29635
mli,1983,64020.39128
mli,1984,68783.98024
mli,1985,78373.45409
mli,1986,79582.93393
mli,1987,77182.34382
mli,1988,78106.57524
mli,1989,83888.88646
mli,1990,85903.14082
mli,1991,88905.19454
mli,1992,84440.88805
mli,1993,87888.47096
mli,1994,122438.99409
mli,1995,138464.93658
mli,1996,141989.42301
mli,1997,152877.20864
mli,1998,163399.6764
mli,1999,196394.50891
mli,2000,190185.45133
mli,2001,214565.99452
mli,2002,218966.9906
mli,2003,220382.71592
mli,2004,224772.85696
mli,2005,249309.47278
mli,2006,263056.69655
mli,2007,275483.10662
mli,2008,300984.09738
mli,2009,314935.23665
mli,2010,337639.40815
mli,2011,380677.77286
mli,2012,382826.87391
mli,2013,384615.57914
mli,2014,407620.42629
mli,2015,434252.36247
mli,2016,450303.41781
mli,2017,466246.55252
mli,2018,482163.68896
mli,2019,496873.66907
mli,2020,476062.19797
mlt,1970,865.92566
mlt,1971,892.59597
mlt,1972,938.08464
mlt,1973,1046.40999
mlt,1974,1224.34204
mlt,1975,1552.60172
mlt,1976,1862.37221
mlt,1977,2165.00733
mlt,1978,2437.48638
mlt,1979,2774.92676
mlt,1980,3425.06056
mlt,1981,3844.00813
mlt,1982,4046.91437
mlt,1983,3849.43786
mlt,1984,3932.82344
mlt,1985,3927.23925
mlt,1986,4050.91824
mlt,1987,4320.47665
mlt,1988,4691.33607
mlt,1989,5166.31862
mlt,1990,5723.79733
mlt,1991,6042.68576
mlt,1992,6398.96033
mlt,1993,6743.71842
mlt,1994,7176.4734
mlt,1995,8228.35522
mlt,1996,8516.69496
mlt,1997,8987.91194
mlt,1998,9323.77371
mlt,1999,10014.52766
mlt,2000,10247.03156
mlt,2001,10971.0013
mlt,2002,11489.52418
mlt,2003,11963.10496
mlt,2004,12152.47565
mlt,2005,12386.13465
mlt,2006,12789.06091
mlt,2007,13528.13308
mlt,2008,14925.68525
mlt,2009,14376.43578
mlt,2010,15597.01067
mlt,2011,16245.27252
mlt,2012,16706.90978
mlt,2013,17724.72797
mlt,2014,19089.72979
mlt,2015,21220.37937
mlt,2016,20990.12832
mlt,2017,22462.50877
mlt,2018,24035.69792
mlt,2019,24933.25116
mlt,2020,22645.31638
mmr,1961,277.58207
mmr,1962,280.99928
mmr,1963,301.83368
mmr,1964,300.65972
