geo,time,bn_klt_dinv_cd
tur,2006,-19261000000
tur,2007,-19941000000
tur,2008,-17302000000
tur,2009,-7032000000
tur,2010,-7617000000
tur,2011,-13812000000
tur,2012,-9638000000
tur,2013,-9927000000
tur,2014,-6287000000
tur,2015,-14167000000
tur,2016,-10697000000
tur,2017,-8487000000
tur,2018,-8915000000
tur,2019,-6628000000
tur,2020,-4592000000
tur,2021,-7697000000
tuv,2001,9309.81914
tuv,2002,9779.619
tuv,2003,10973.37346
tuv,2004,11696.83453
tuv,2005,11417.1947
tuv,2006,10582.65237
tuv,2007,11053.95062
tuv,2008,-1687799.95633
tuv,2009,-1751074.67213
tuv,2010,-455233.534
tuv,2011,119087.67025
tuv,2012,-1325042.53067
tuv,2013,0
tuv,2014,0
tuv,2015,0
tuv,2016,0
tuv,2017,0
tuv,2018,0
tuv,2019,0
tza,1976,0
tza,1977,0
tza,1978,0
tza,1979,0
tza,1980,0
tza,1981,0
tza,1982,0
tza,1983,0
tza,1984,0
tza,1985,0
tza,1986,0
tza,1987,0
tza,1988,0
tza,1989,0
tza,1990,0
tza,1991,0
tza,1992,-12169639.3307
tza,1993,-20457763.5354
tza,1994,-50000895.2558
tza,1995,-119936653.7517
tza,1996,-150066381.9809
tza,1997,-157885063.8557
tza,1998,-172306244.8984
tza,1999,-516700641.7478
tza,2000,-463400858.7823
tza,2001,-549270351.46
tza,2002,-395567134
tza,2003,-318401298.68
tza,2004,-442539548.35
tza,2005,-935520591.71
tza,2006,-403038991.36
tza,2007,-581511806.98
tza,2008,-1383260000
tza,2009,-952630000
tza,2010,-1813200000
tza,2011,-1229361018.44368
tza,2012,-1799646137.43448
tza,2013,-2087261309.71598
tza,2014,-1416088064.811
tza,2015,-1506024896.011
tza,2016,-864040000
tza,2017,-937700000
tza,2018,-971576866.04276
tza,2019,-1217235252.41974
tza,2020,-684887679.37722
uga,1980,0
uga,1981,0
uga,1982,0
uga,1983,0
uga,1984,0
uga,1985,0
uga,1986,0
uga,1987,0
uga,1988,0
uga,1989,0
uga,1990,0
uga,1991,-1000000
uga,1992,-3000000
uga,1993,-54600000
uga,1994,-88200000
uga,1995,-121200000
uga,1996,-121000000
uga,1997,-175000000
uga,1998,-210000000
uga,1999,-140200000
uga,2000,-160700000
uga,2001,-151496150.65193
uga,2002,-184648059.1975
uga,2003,-202192593.6185
uga,2004,-295416479.80069
uga,2005,-379808340.66706
uga,2006,-644262499.94651
uga,2007,-792305780.89124
uga,2008,-728860900.65241
uga,2009,-812720321.69958
uga,2010,-506658423.45964
uga,2011,-906140427.58728
uga,2012,-1159051459.72053
uga,2013,-1051622922.49344
uga,2014,-1031546242.99492
uga,2015,-737369521.05303
uga,2016,-625558964.16212
uga,2017,-802400008.7555
uga,2018,-1055031706.52842
uga,2019,-1273559949.03929
uga,2020,-873468225.23084
ukr,1994,-151000000
ukr,1995,-257000000
ukr,1996,-526000000
ukr,1997,-581000000
ukr,1998,-747000000
ukr,1999,-489000000
ukr,2000,-594000000
ukr,2001,-769000000
ukr,2002,-698000000
ukr,2003,-1411000000
ukr,2004,-1711000000
ukr,2005,-7533000000
ukr,2006,-5737000000
ukr,2007,-9218000000
ukr,2008,-9903000000
ukr,2009,-4654000000
ukr,2010,-5759000000
ukr,2011,-7015000000
ukr,2012,-7195000000
ukr,2013,-4079000000
ukr,2014,-299000000
ukr,2015,236000000
ukr,2016,-3955000000
ukr,2017,-3446000000
ukr,2018,-4859000000
ukr,2019,-5175000000
ukr,2020,58000000
ukr,2021,-6747000000
ury,1978,-128800000
ury,1979,-215500000
ury,1980,-289500000
ury,1981,-48600000
ury,1982,13700000
ury,1983,-5600000
ury,1984,-3400000
ury,1985,7900000
ury,1986,-32500000
ury,1987,-55000000
ury,1988,-44500000
ury,1989,0
ury,1990,0
ury,1991,0
ury,1992,0
ury,1993,-101500000
ury,1994,-154500000
ury,1995,-156600000
ury,1996,-136800000
ury,1997,-113200000
ury,1998,-154800000
ury,1999,-235300000
ury,2000,-267808600
ury,2001,-290631314.30503
ury,2002,-180007883.91407
ury,2003,-401330992.55512
ury,2004,-314652330.3576
ury,2005,-811140545.58592
ury,2006,-1494522936.65692
ury,2007,-1240075740.69513
ury,2008,-2116600570.63965
ury,2009,-1512181816.42942
ury,2010,-2348781860.80363
ury,2011,-2510898656.28219
ury,2012,-2240230848.59138
ury,2013,-3045142182.59331
ury,2014,-2247271202.76638
ury,2015,-774700169.74299
ury,2016,1823407397.43643
ury,2017,2037341253.71394
ury,2018,442556909.32785
ury,2019,-1363024329.68515
ury,2020,-884857407.05855
usa,1970,5270000000
usa,1971,4850000000
usa,1972,6060000000
usa,1973,7410000000
usa,1974,1620000000
usa,1975,11420000000
usa,1976,8410000000
usa,1977,8360000000
usa,1978,8870000000
usa,1979,16670000000
usa,1980,2300000000
usa,1981,-15570000000
usa,1982,-13456000000
usa,1983,-2730000000
usa,1984,-12410000000
usa,1985,-5950000000
usa,1986,-11422000000
usa,1987,-23438000000
usa,1988,-35209000000
usa,1989,-24800000000
usa,1990,-11290000000
usa,1991,14720000000
usa,1992,28460000000
usa,1993,32570000000
usa,1994,34050000000
usa,1995,40980000000
usa,1996,5360000000
usa,1997,-770000000
usa,1998,-36390000000
usa,1999,-64964000000
usa,2000,-162755000000
usa,2001,-26455000000
usa,2002,67930000000
usa,2003,78112000000
usa,2004,160363000000
usa,2005,-89753000000
usa,2006,-14662000000
usa,2007,177277000000
usa,2008,2491000000
usa,2009,151514000000
usa,2010,85789000000
usa,2011,173119000000
usa,2012,126895000000
usa,2013,104665000000
usa,2014,135673000000
usa,2015,-209363000000
usa,2016,-174573000000
usa,2017,28590000000
usa,2018,-344331000000
usa,2019,-180008000000
usa,2020,100394000000
uzb,2010,-1659799355.44525
uzb,2011,-1611410789
uzb,2012,-741158491.42452
uzb,2013,-687255065.17476
uzb,2014,-804245735.75049
uzb,2015,-1036625230.27393
uzb,2016,-1656769546.2126
uzb,2017,-1789180948.45184
uzb,2018,-622675183.7872
uzb,2019,-2313392501.93048
uzb,2020,-1720199037.46973
vct,1978,500000
vct,1979,-600000
vct,1980,-1100000
vct,1981,-500000
vct,1982,-1500000
vct,1983,-2100000
vct,1984,-1400000
vct,1985,-1800000
vct,1986,-7370370.37037
vct,1987,-4962962.96296
vct,1988,-9111111.11111
vct,1989,-10592592.59259
vct,1990,-7666666.66667
vct,1991,-8896296.2963
vct,1992,-13900000
vct,1993,-31400000
vct,1994,-46914814.81481
vct,1995,-30640740.74074
vct,1996,-42644444.44444
vct,1997,-92470370.37037
vct,1998,-88951851.85185
vct,1999,-56796296.2963
vct,2000,-37744444.44444
vct,2001,-21040370.37037
vct,2002,-34048225.92593
vct,2003,-55164448.14815
vct,2004,-65686166.66667
vct,2005,-40087092.59259
vct,2006,-109112344.44444
vct,2007,-119406900
vct,2008,-159243360
vct,2009,-110221666.2963
vct,2010,-97218108.88889
vct,2011,-85623860.37037
vct,2012,-115402246.2963
vct,2013,-126735012.96296
vct,2014,-119253177.86925
vct,2015,-115778056.46482
vct,2016,-88783801.25287
vct,2017,-142521856.05639
vct,2018,-34221503.72917
vct,2019,-69176019.38148
vct,2020,-28357652.43145
ven,1970,23000000
ven,1971,-211000000
ven,1972,376000000
ven,1973,84000000
ven,1974,430000000
ven,1975,-418000000
ven,1976,889000000
ven,1977,3000000
ven,1978,-67000000
ven,1979,-88000000
ven,1980,-55000000
ven,1981,-184000000
ven,1982,-253000000
ven,1983,-86000000
ven,1984,3000000
ven,1985,-57000000
ven,1986,444000000
ven,1987,16000000
ven,1988,-21000000
ven,1989,-34000000
ven,1990,-76000000
ven,1991,-1728000000
ven,1992,-473000000
ven,1993,514000000
ven,1994,-455000000
ven,1995,-894000000
ven,1996,-1676000000
ven,1997,-5645000000
ven,1998,-3942000000
ven,1999,-2018000000
ven,2000,-4180000000
ven,2001,-3479000000
ven,2002,244000000
ven,2003,-722000000
ven,2004,-864000000
ven,2005,-1422000000
ven,2006,2032000000
ven,2007,-3783000000
ven,2008,-1316000000
ven,2009,3613000000
ven,2010,918000000
ven,2011,-6110000000
ven,2012,-1679000000
ven,2013,-1928000000
ven,2014,3401000000
ven,2015,-370000000
ven,2016,-27000000
vnm,1996,-2395000000
vnm,1997,-2220000000
vnm,1998,-1671000000
vnm,1999,-1412000000
vnm,2000,-1298000000
vnm,2001,-1300000000
vnm,2002,-1400000000
vnm,2003,-1450000000
vnm,2004,-1610000000
vnm,2005,-1889000000
vnm,2006,-2315000000
vnm,2007,-6516000000
vnm,2008,-9279000000
vnm,2009,-6900000000
vnm,2010,-7100000000
vnm,2011,-6480000000
vnm,2012,-7168000000
vnm,2013,-6944000000
vnm,2014,-8050000000
vnm,2015,-10700000000
vnm,2016,-11600000000
vnm,2017,-13620000000
vnm,2018,-14902000000
vnm,2019,-15635000000
vnm,2020,-15420000000
vut,1982,-6932931.42431
vut,1983,-5867099.90253
vut,1984,-7437905.97206
vut,1985,-4625776.26727
vut,1986,-2017424.64118
vut,1987,-12893061.83527
vut,1988,-10813576.85635
vut,1989,-9168584.20456
vut,1990,-13111196.87097
vut,1991,-25474518.48423
vut,1992,-26452893.61726
vut,1993,-25967921.30592
vut,1994,-29786175.55502
vut,1995,-31044914.66544
vut,1996,-32732115.6063
vut,1997,-30233300.36047
vut,1998,-20383379.4203
vut,1999,-13403366.61676
vut,2000,-20256089.64073
vut,2001,-18004322.07712
vut,2002,-13594329.03917
vut,2003,-17337620.92149
vut,2004,-19079988.49755
vut,2005,-12482591.30055
vut,2006,-42715316.30143
vut,2007,-33521395.02708
vut,2008,-37208624.30001
vut,2009,-32090449.59092
vut,2010,-62140006.92856
vut,2011,-60321226.79334
vut,2012,-59999936.55716
vut,2013,-58996716.6169
vut,2014,-12815752.36961
vut,2015,-29505200.99014
vut,2016,-48102817.59889
vut,2017,-37157670.70098
vut,2018,-36214182.15879
vut,2019,-24916657.57136
vut,2020,-22773631.57755
wsm,1977,0
wsm,1978,0
wsm,1979,0
wsm,1980,0
wsm,1981,0
wsm,1982,0
wsm,1983,0
wsm,1984,0
wsm,1985,0
wsm,1986,0
wsm,1987,0
wsm,1988,0
wsm,1989,0
wsm,1990,0
wsm,1991,0
wsm,1992,0
wsm,1993,0
wsm,1994,0
wsm,1995,0
wsm,1996,0
wsm,1997,0
wsm,1998,0
wsm,1999,0
wsm,2004,-1874838.48703
wsm,2005,-3763664.37139
wsm,2006,-21927671.8857
wsm,2007,-6821727.43874
wsm,2008,-45899093.79379
wsm,2009,-8872914.55716
wsm,2010,-336435.06884
wsm,2011,-14590673.70413
wsm,2012,-9538724.03761
wsm,2013,-13693017.89967
wsm,2014,-18520800.36326
wsm,2015,-23162686.32335
wsm,2016,12841696.39026
wsm,2017,-9120707.23598
wsm,2018,-16676163.8497
wsm,2019,6495440.45641
wsm,2020,382258.21822
yem,2005,302056736.75751
yem,2006,-1120970000
yem,2007,-917300000
yem,2008,-1554630000
yem,2009,-129200000
yem,2010,-188641795.77767
yem,2011,517842928.4769
yem,2012,14239188.36019
yem,2013,133570895.62564
yem,2014,233104668.58081
yem,2015,15444808.35455
yem,2016,0
zaf,1960,0
zaf,1961,0
zaf,1962,0
zaf,1963,0
zaf,1964,0
zaf,1965,0
zaf,1966,0
zaf,1967,0
zaf,1968,0
zaf,1969,0
zaf,1970,0
zaf,1971,0
zaf,1972,0
zaf,1973,0
zaf,1974,0
zaf,1975,0
zaf,1976,0
zaf,1977,0
zaf,1978,0
zaf,1979,0
zaf,1980,0
zaf,1981,0
zaf,1982,0
zaf,1983,0
zaf,1984,0
zaf,1985,500000438.4459
zaf,1986,121467409.70188
zaf,1987,303792686.65083
zaf,1988,-93871059.92581
zaf,1989,363907985.45832
zaf,1990,103696633.38064
zaf,1991,-47695824.15959
zaf,1992,1935669470.17098
zaf,1993,280623702.51413
zaf,1994,886096104.0031
zaf,1995,1245489078.61653
zaf,1996,231585202.26145
zaf,1997,-1486940324.83234
zaf,1998,1083666643.24806
zaf,1999,80850625.99404
zaf,2000,-691652738.56277
zaf,2001,-10785077715.7128
zaf,2002,-1882067009.93899
zaf,2003,-230592460.04333
zaf,2004,604002318.59068
zaf,2005,-5612683802.59415
zaf,2006,5305504770.99522
zaf,2007,-3604679768.72682
zaf,2008,-12004584137.9272
zaf,2009,-6313190334.478
zaf,2010,-3854564952.41314
zaf,2011,-4292687424.33412
zaf,2012,-1727159492.43132
zaf,2013,-1712645458.10489
zaf,2014,1900417868.97786
zaf,2015,3993788900.72149
zaf,2016,2275171115.05217
zaf,2017,5390643572.87582
zaf,2018,-1542500842.23018
zaf,2019,-1975160486.06064
zaf,2020,-5159916454.56876
zmb,1978,-38600000
zmb,1979,-35200000
zmb,1980,-61700000
zmb,1981,38400000
zmb,1982,-39000000
zmb,1983,-25700000
zmb,1984,-17200000
zmb,1985,-51500000
zmb,1986,-28300000
zmb,1987,-74500000
zmb,1988,-93300000
zmb,1989,-163700000
zmb,1990,-202700000
zmb,1991,-34300000
zmb,1997,-207400000
zmb,1998,-198000000
zmb,1999,-162000000
zmb,2000,-121700000
zmb,2001,-145000000
zmb,2002,-298390000
zmb,2003,-347000000
zmb,2004,-389040000
zmb,2005,-356940000
zmb,2006,-615790000
zmb,2007,-1323900000
zmb,2008,-938620000
zmb,2009,-425242000
zmb,2010,-633900000
zmb,2011,-1109900000
zmb,2012,-2433397000
zmb,2013,-1690332000
zmb,2014,-2483800000
zmb,2015,-1724246017.62667
zmb,2016,-486094167.87503
zmb,2017,-1179567675.0405
zmb,2018,-363115724.39851
zmb,2019,148245626.87565
zmb,2020,208186930.82208
zwe,1977,3815193.51653
zwe,1978,-2519175.29266
zwe,1979,-146951.39246
zwe,1980,-1549689.61047
zwe,1981,-3546064.69891
zwe,1982,841285.04018
zwe,1983,2074321.69133
zwe,1984,2488197.11255
zwe,1985,-2848609.09866
zwe,1986,-7445128.09411
zwe,1987,30506683.74793
zwe,1988,-4093521.52763
zwe,1989,10180763.08391
zwe,1990,12205847.81934
zwe,1991,-2790485.89552
zwe,1992,-14949899.54657
zwe,1993,-27955135.35237
zwe,1994,-29922406.52949
zwe,2009,-105000000
zwe,2010,-122586666.66667
zwe,2011,-344300000
zwe,2012,-349850000
zwe,2013,-373050000
zwe,2014,-472800000
zwe,2015,-399200000
zwe,2016,-343013813.38
zwe,2017,-306253061.788
zwe,2018,-717078587.24885
zwe,2019,-247096265.27
zwe,2020,-153860000
