geo,time,ne_con_govt_kd_zg
pri,1998,1.85468
pri,1999,4.36059
pri,2000,-4.4424
pri,2001,2.6428
pri,2002,5.51232
pri,2003,2.48461
pri,2004,0.56821
pri,2005,4.09451
pri,2006,-0.41801
pri,2007,-0.83586
pri,2008,-4.69056
pri,2009,2.51552
pri,2010,-3.35923
pri,2011,-2.1621
pri,2012,1.25793
pri,2013,-2.13766
pri,2014,7.35361
pri,2015,-10.47726
pri,2016,-3.83174
pri,2017,3.14298
pri,2018,-1.94349
pri,2019,5.30984
pri,2020,-0.2614
prt,1971,6.41561
prt,1972,8.61258
prt,1973,7.79989
prt,1974,17.31533
prt,1975,6.6198
prt,1976,7.00003
prt,1977,11.79841
prt,1978,4.4471
prt,1979,6.39934
prt,1980,7.994
prt,1981,5.49925
prt,1982,3.72668
prt,1983,3.78913
prt,1984,0.22039
prt,1985,6.42812
prt,1986,7.1633
prt,1987,3.82456
prt,1988,8.59585
prt,1989,6.4414
prt,1990,4.16964
prt,1991,9.61973
prt,1992,-0.94444
prt,1993,-0.22694
prt,1994,4.31591
prt,1995,0.98811
prt,1996,2.87268
prt,1997,2.3105
prt,1998,6.69578
prt,1999,3.46531
prt,2000,4.31346
prt,2001,3.6848
prt,2002,2.64914
prt,2003,1.81919
prt,2004,2.78362
prt,2005,2.80076
prt,2006,-0.33875
prt,2007,0.58027
prt,2008,0.6806
prt,2009,2.54494
prt,2010,-1.41204
prt,2011,-3.69312
prt,2012,-3.55662
prt,2013,-2.09232
prt,2014,-0.61218
prt,2015,0.83391
prt,2016,0.80757
prt,2017,0.19509
prt,2018,0.61161
prt,2019,2.13939
prt,2020,0.43274
pry,1963,3.82976
pry,1964,4.47224
pry,1965,4.33836
pry,1966,16.25501
pry,1967,4.20534
pry,1968,11.62358
pry,1969,7.18222
pry,1970,5.0997
pry,1971,1.16625
pry,1972,3.33918
pry,1973,-4.25085
pry,1974,-7.05958
pry,1975,22.14361
pry,1976,2.50876
pry,1977,12.91661
pry,1978,17.3677
pry,1979,-4.32862
pry,1980,12.11831
pry,1981,17.63346
pry,1982,2.82436
pry,1983,3.87117
pry,1984,-5.55988
pry,1985,3.98668
pry,1986,4.11915
pry,1987,11.09291
pry,1988,3.86404
pry,1989,7.20053
pry,1990,1.17966
pry,1991,19.30336
pry,1992,5.90735
pry,1993,6.41127
pry,1994,1.97588
pry,1995,2.13873
pry,1996,3.96092
pry,1997,-0.2052
pry,1998,2.43928
pry,1999,0.65298
pry,2000,-3.69101
pry,2001,-8.5659
pry,2002,-1.80558
pry,2003,-3.10571
pry,2004,5.55616
pry,2005,10.4286
pry,2006,4.47719
pry,2007,2.44149
pry,2008,4.94129
pry,2009,9.6276
pry,2010,8.03351
pry,2011,7.59143
pry,2012,3.35315
pry,2013,-0.12098
pry,2014,9.99041
pry,2015,5.02184
pry,2016,1.35503
pry,2017,2.71507
pry,2018,3.03816
pry,2019,4.71595
pry,2020,5.23676
pse,1995,12.43504
pse,1996,19.39584
pse,1997,12.98217
pse,1998,11.50269
pse,1999,9.70149
pse,2000,6.88275
pse,2001,1.02958
pse,2002,-15.27701
pse,2003,-0.28431
pse,2004,34.55423
pse,2005,11.22249
pse,2006,5.84744
pse,2007,1.16996
pse,2008,7.47913
pse,2009,8.232
pse,2010,5.49412
pse,2011,8.49824
pse,2012,2.51224
pse,2013,-1.6652
pse,2014,4.96517
pse,2015,6.371
pse,2016,2.5812
pse,2017,-13.69989
pse,2018,7.28278
pse,2019,-3.51321
pse,2020,0.16551
qat,2017,-6.72552
qat,2018,1.54097
qat,2019,8.26757
qat,2020,4.42424
rou,1991,-11.79019
rou,1992,-5.58577
rou,1993,1.2436
rou,1994,3.78979
rou,1995,4.1003
rou,1996,0.17148
rou,1997,4.34812
rou,1998,-7.10349
rou,1999,18.78131
rou,2000,-1.70467
rou,2001,-3.82348
rou,2002,-2.52953
rou,2003,-12.38508
rou,2004,1.06446
rou,2005,7.1797
rou,2006,-2.44857
rou,2007,2.16303
rou,2008,5.90369
rou,2009,-4.06145
rou,2010,-1.63994
rou,2011,-1.22761
rou,2012,7.43758
rou,2013,-1.57013
rou,2014,6.09039
rou,2015,-3.76727
rou,2016,0.01576
rou,2017,4.43668
rou,2018,3.33011
rou,2019,7.32828
rou,2020,1.70366
rus,1991,-11.3
rus,1992,-11.8
rus,1993,-6.4
rus,1994,-2.9
rus,1995,-1.1
rus,1996,-1.55225
rus,1997,-2.40007
rus,1998,1.00015
rus,1999,3.1003
rus,2000,2.00022
rus,2001,-0.80009
rus,2002,2.60002
rus,2003,2.40012
rus,2004,2.09969
rus,2005,1.39972
rus,2006,2.29999
rus,2007,2.70006
rus,2008,3.4002
rus,2009,-0.59999
rus,2010,-1.49991
rus,2011,1.40006
rus,2012,2.24861
rus,2013,0.05311
rus,2014,-2.48088
rus,2015,-3.60909
rus,2016,1.44892
rus,2017,2.52818
rus,2018,1.2795
rus,2019,2.36951
rus,2020,3.99562
rwa,1961,-3.54051
rwa,1962,15.6721
rwa,1963,-6.59558
rwa,1964,-13.81161
rwa,1965,40.23203
rwa,1966,4.24314
rwa,1967,-12.0472
rwa,1968,-18.49895
rwa,1969,13.46094
rwa,1970,5.20619
rwa,1971,14.71436
rwa,1972,61.71934
rwa,1973,10.54342
rwa,1974,6.43554
rwa,1975,42.10053
rwa,1976,7.33694
rwa,1977,4.92177
rwa,1978,-8.37963
rwa,1979,-14.87785
rwa,1980,-0.19283
rwa,1981,70.64185
rwa,1982,-10.36645
rwa,1983,-7.17728
rwa,1984,-7.84934
rwa,1985,18.45362
rwa,1986,3.95127
rwa,1987,10.4892
rwa,1988,3.55809
rwa,1989,7.82082
rwa,1990,7.1659
rwa,1991,18.2
rwa,1992,17.3
rwa,1993,-9.2906
rwa,1994,-60.85592
rwa,1995,24.07592
rwa,1996,25.61111
rwa,1997,63.26848
rwa,1998,-33.72832
rwa,1999,42.177
rwa,2000,4.41279
rwa,2001,9.27051
rwa,2002,14.01216
rwa,2003,11.81444
rwa,2004,9.57068
rwa,2005,9.47355
rwa,2006,9.4372
rwa,2007,1.21822
rwa,2008,2.25299
rwa,2009,11.62882
rwa,2010,10.38855
rwa,2011,3.87922
rwa,2012,15.77865
rwa,2013,-0.17126
rwa,2014,20.70619
rwa,2015,5.07281
rwa,2016,9.22441
rwa,2017,7.35795
rwa,2018,5.07963
rwa,2019,17.51302
rwa,2020,1.91687
sau,2001,1.17214
sau,2002,-0.7691
sau,2003,3.96485
sau,2004,7.9617
sau,2005,8.73127
sau,2006,7.98703
sau,2007,1.79224
sau,2008,3.68528
sau,2009,0.60081
sau,2010,1.1793
sau,2011,16.60924
sau,2012,8.07685
sau,2013,11.12548
sau,2014,12.01594
sau,2015,-1.75121
sau,2016,-17.55001
sau,2017,3.29508
sau,2018,5.96866
sau,2019,-3.50217
sau,2020,4.2048
sdn,1961,6.52173
sdn,1962,13.77552
sdn,1963,7.39911
sdn,1964,14.19621
sdn,1965,17.00184
sdn,1966,16.95579
sdn,1967,3.61244
sdn,1968,2.51097
sdn,1969,-0.85027
sdn,1970,3.5836
sdn,1971,-6.22841
sdn,1972,-11.96282
sdn,1973,-8.22872
sdn,1974,-1.62108
sdn,1975,6.8486
sdn,1976,7.31842
sdn,1977,2.19399
sdn,1978,-3.6472
sdn,1979,13.25168
sdn,1980,13.63977
sdn,1981,-11.20786
sdn,1982,-19.30445
sdn,1983,-6.00536
sdn,1984,-2.69092
sdn,1985,23.4667
sdn,1986,18.08058
sdn,1987,-9.55282
sdn,1988,1.5992
sdn,1989,-2.54266
sdn,1990,-20.77146
sdn,1991,29.53835
sdn,1992,0.19023
sdn,1993,3.77842
sdn,1994,7.21653
sdn,1995,-1.23917
sdn,1996,-11.5699
sdn,1997,8.4288
sdn,1998,20.44571
sdn,1999,7.44512
sdn,2000,25.96671
sdn,2001,20.70625
sdn,2002,10.01655
sdn,2003,12
sdn,2004,7.51446
sdn,2005,8.40054
sdn,2006,9
sdn,2007,-2.99382
sdn,2008,20.90136
sdn,2009,4.40016
sdn,2010,5.17404
sdn,2011,40.26764
sdn,2012,-20
sdn,2013,10
sdn,2014,-5
sdn,2015,-3
sdn,2016,3.08
sdn,2017,2.8
sdn,2018,-2.48
sdn,2019,-10.89
sdn,2020,-5.95
sen,1961,-5.21092
sen,1962,-2.6178
sen,1963,4.5699
sen,1964,3.3419
sen,1965,1.74129
sen,1966,4.93311
sen,1967,1.11554
sen,1968,-11.03231
sen,1969,-13.19752
sen,1970,10.20408
sen,1971,4.53704
sen,1972,-1.24004
sen,1973,-0.35874
sen,1974,7.65077
sen,1975,1.67224
sen,1976,13.32237
sen,1977,2.75762
sen,1978,14.05367
sen,1979,2.33636
sen,1980,2.09021
sen,1981,4.13175
sen,1982,-3.24111
sen,1983,-2.53323
sen,1984,-1.96854
sen,1985,-1.58553
sen,1986,2.08319
sen,1987,4.53725
sen,1988,1.71517
sen,1989,1.50764
sen,1990,0.69568
sen,1991,-1.46788
sen,1992,0.23706
sen,1993,-1.33988
sen,1994,-3.67644
sen,1995,0.80089
sen,1996,2.11392
sen,1997,3.34606
sen,1998,0.98242
sen,1999,33.63432
sen,2000,1.17516
sen,2001,1.54369
sen,2002,4.07342
sen,2003,1.74982
sen,2004,6.28511
sen,2005,5.55028
sen,2006,4.00568
sen,2007,6.50165
sen,2008,1.22794
sen,2009,1.7031
sen,2010,2.53465
sen,2011,5.48559
sen,2012,2.91356
sen,2013,1.66346
sen,2014,2.29759
sen,2015,5.66147
sen,2016,4.3242
sen,2017,4.03088
sen,2018,3.48134
sen,2019,5.52183
sen,2020,9.46763
sgp,1961,22.62918
sgp,1962,9.40637
sgp,1963,16.31174
sgp,1964,1.92832
sgp,1965,9.3541
sgp,1966,13.68283
sgp,1967,8.67727
sgp,1968,16.89533
sgp,1969,23.1593
sgp,1970,21.57489
sgp,1971,17.03503
sgp,1972,13.36441
sgp,1973,5.57011
sgp,1974,0.3404
sgp,1975,2.75997
sgp,1976,4.80933
sgp,1977,8.81693
sgp,1978,11.20569
sgp,1979,-0.17647
sgp,1980,10.43688
sgp,1981,5.44461
sgp,1982,13.2759
sgp,1983,9.641
sgp,1984,5.42874
sgp,1985,20.18811
sgp,1986,0.92366
sgp,1987,1.22824
sgp,1988,-6.00177
sgp,1989,6.11502
sgp,1990,10.8496
sgp,1991,8.21849
sgp,1992,2.5686
sgp,1993,15.50749
sgp,1994,-0.45043
sgp,1995,10.46786
sgp,1996,16.32092
sgp,1997,6.4977
sgp,1998,7.74101
sgp,1999,6.6085
sgp,2000,18.322
sgp,2001,5.05954
sgp,2002,4.62412
sgp,2003,0.91193
sgp,2004,1.01275
sgp,2005,4.01681
sgp,2006,7.31399
sgp,2007,2.4346
sgp,2008,6.32918
sgp,2009,4.85676
sgp,2010,10.21818
sgp,2011,-0.18253
sgp,2012,0.86022
sgp,2013,11.73007
sgp,2014,0.62393
sgp,2015,8.90214
sgp,2016,3.8366
sgp,2017,3.09027
sgp,2018,3.15956
sgp,2019,3.38177
sgp,2020,12.59173
sle,1981,0.41896
sle,1982,22.71175
sle,1983,0.14337
sle,1984,-8.84037
sle,1985,20.01047
sle,1986,4.253
sle,1987,-20.8159
sle,1988,-40.71873
sle,1989,9.96881
sle,1990,-10.49518
sle,1991,27.84728
sle,1992,-29.34461
sle,1993,20.45586
sle,1994,3.88024
sle,1995,-24.3371
sle,1996,31.05287
sle,1997,-31.72887
sle,1998,-1.66894
sle,1999,17.9425
sle,2000,51.2188
sle,2001,9.0503
sle,2002,34.30677
sle,2003,-2.32007
sle,2004,-7.85363
sle,2005,3.87356
sle,2006,9.17205
sle,2007,-11.50515
sle,2008,12.71475
sle,2009,10.86283
sle,2010,3.68004
sle,2011,2.03216
sle,2012,14.88699
sle,2013,0.27507
sle,2014,-19.32477
sle,2015,24.18852
sle,2016,17.92181
sle,2017,-4.78049
sle,2018,250.23342
sle,2019,5.09029
sle,2020,2.68155
slv,1991,3.75527
slv,1992,3.10199
slv,1993,1.52733
slv,1994,4.19953
slv,1995,8.16359
slv,1996,6.02978
slv,1997,4.08546
slv,1998,2.39104
slv,1999,2.3365
slv,2000,2.37918
slv,2001,5.9153
slv,2002,2.32317
slv,2003,1.53051
slv,2004,2.92477
slv,2005,3.74134
slv,2006,5.01687
slv,2007,-0.12653
slv,2008,5.84
slv,2009,-0.13
slv,2010,2.31384
slv,2011,10.82468
slv,2012,1.8897
slv,2013,2.75407
slv,2014,-1.09263
slv,2015,2.06042
slv,2016,-0.98264
slv,2017,0.10404
slv,2018,1.65061
slv,2019,0.61996
slv,2020,6.11767
smr,2016,0.83764
smr,2017,1.4667
smr,2018,-0.86624
smr,2019,3.22436
som,1961,-0.36285
som,1962,-3.56657
som,1963,10.44207
som,1964,-2.20087
som,1965,-10.61659
som,1966,22.5506
som,1967,5.81617
som,1968,7.84743
som,1969,1.06541
som,1970,6.77356
som,1971,-1.29173
som,1972,168.67405
som,1973,-2.00193
som,1974,-1.57347
som,1975,5.15291
som,1976,-17.44427
som,1977,2.64557
som,1978,43.25422
som,1979,86.36134
som,1980,-62.42977
som,1981,57.59375
som,1982,-33.75448
som,1983,29.96044
som,1984,-11.17595
som,1985,20.40853
som,1986,30.03162
som,1987,11.04929
som,1988,-19.1067
som,1989,15.20039
srb,1996,3.33653
srb,1997,14.50198
srb,1998,7.36228
srb,1999,-1.75032
srb,2000,12.56289
srb,2001,9.02247
srb,2002,9.60083
srb,2003,3.84183
srb,2004,7.81447
srb,2005,-3.3886
srb,2006,7.17014
srb,2007,0.87924
srb,2008,3.54344
srb,2009,-1.74477
srb,2010,-0.08123
srb,2011,1.58147
srb,2012,0.39386
srb,2013,-2.09712
srb,2014,0.94496
srb,2015,-3.74036
srb,2016,0.01864
srb,2017,2.94554
srb,2018,3.75487
srb,2019,1.96685
srb,2020,2.87083
ssd,2009,-11.30081
ssd,2010,27.84143
ssd,2011,-15.57627
ssd,2012,-6.79406
ssd,2013,10.93394
ssd,2014,13
ssd,2015,1.3947
svk,1993,-2.89527
svk,1994,-10.72377
svk,1995,3.59255
svk,1996,7.05118
svk,1997,0.1695
svk,1998,3.92849
svk,1999,-7.25181
svk,2000,2.82373
svk,2001,3.52075
svk,2002,2.21952
svk,2003,6.02204
svk,2004,-5.04327
svk,2005,5.9472
svk,2006,7.98798
svk,2007,0.19664
svk,2008,6.2742
svk,2009,5.98903
svk,2010,2.11952
svk,2011,-2.35224
svk,2012,-2.00811
svk,2013,1.48334
svk,2014,3.77942
svk,2015,5.30339
svk,2016,1.92864
svk,2017,1.05606
svk,2018,-0.11806
svk,2019,4.56254
svk,2020,0.91699
svn,1991,-0.32811
svn,1992,-1.7319
svn,1993,5.30972
svn,1994,2.05723
svn,1995,2.45551
svn,1996,2.75192
svn,1997,4.50633
svn,1998,3.84231
svn,1999,4.31248
svn,2000,3.79083
svn,2001,2.88581
svn,2002,3.21912
svn,2003,2.66538
svn,2004,3.5916
svn,2005,2.83431
svn,2006,3.17389
svn,2007,1.8139
svn,2008,5.16944
svn,2009,2.04611
svn,2010,0.04574
svn,2011,-0.1135
svn,2012,-2.35061
svn,2013,-1.95693
svn,2014,-0.2457
svn,2015,2.34596
svn,2016,2.42159
svn,2017,0.4123
svn,2018,2.96543
svn,2019,1.98492
svn,2020,4.23987
swe,1961,3.40002
swe,1962,6.30016
swe,1963,9.5001
swe,1964,3.00016
swe,1965,4.80003
swe,1966,5.50013
swe,1967,4.70015
swe,1968,6.79988
swe,1969,5.20008
swe,1970,8.02848
swe,1971,2.19998
swe,1972,2.39994
swe,1973,2.60008
swe,1974,3.09989
swe,1975,4.69991
swe,1976,3.49994
swe,1977,2.99995
swe,1978,3.29995
swe,1979,4.70006
swe,1980,2.19993
swe,1981,2.08568
swe,1982,0.68444
swe,1983,0.47739
swe,1984,2.04232
swe,1985,1.61308
swe,1986,1.68186
swe,1987,1.20897
swe,1988,0.88268
swe,1989,2.48156
swe,1990,2.74294
swe,1991,4.18676
swe,1992,2.32811
swe,1993,0.19792
swe,1994,-1.04548
swe,1995,0.36705
swe,1996,-0.16203
swe,1997,-0.51003
swe,1998,3.77619
swe,1999,1.83165
swe,2000,-0.77361
swe,2001,0.16828
swe,2002,2.11952
swe,2003,0.54739
swe,2004,-0.30334
swe,2005,0.24654
swe,2006,1.61278
swe,2007,0.56684
swe,2008,1.28317
swe,2009,2.25133
swe,2010,1.31672
swe,2011,0.86738
swe,2012,1.09895
swe,2013,1.59114
swe,2014,1.24748
swe,2015,2.17505
swe,2016,3.73226
swe,2017,0.12177
swe,2018,0.81775
swe,2019,0.26697
swe,2020,-1.27586
swz,1981,18.43225
swz,1982,0.15589
swz,1983,-1.22112
swz,1984,0.41206
swz,1985,-8.64211
swz,1986,12.2341
swz,1987,-4.61447
swz,1988,2.14734
swz,1989,5.44884
swz,1990,19.11091
swz,1991,6.25973
swz,1992,30.47067
swz,1993,8.42125
swz,1994,3.73974
swz,1995,-1.39259
swz,1996,22.54867
swz,1997,-4.58811
swz,1998,2.53401
swz,1999,24.37389
swz,2000,-19.06251
swz,2001,3.66072
swz,2002,23.34862
swz,2003,18.66821
swz,2004,9.508
swz,2005,1.94341
swz,2006,5.10222
swz,2007,1.93338
swz,2008,4.11
swz,2009,10.54939
swz,2010,-0.59107
swz,2011,-4.04079
swz,2012,0.31188
swz,2013,4.22361
swz,2014,4.8726
swz,2015,16.31761
swz,2016,7.48861
swz,2017,2.89264
swz,2018,-4.35051
swz,2019,-1.96545
swz,2020,6.53657
syc,1985,26.31864
syc,1986,18.93303
syc,1987,-6.05458
syc,1988,-0.4956
syc,1989,16.14828
syc,1990,-8.61153
syc,1991,0.52889
syc,1992,17.01678
syc,1993,5.9755
syc,1994,-2.23329
syc,1995,-7.54149
syc,1996,11.90796
syc,1997,12.88924
syc,1998,16.60889
syc,1999,-15.74775
syc,2000,41.8919
syc,2001,-2.07256
syc,2002,-5.2585
syc,2003,13.306
syc,2013,2.6534
syc,2014,-1.50781
syc,2015,4.81137
syc,2016,-4.65181
syc,2017,7.99722
syr,1971,18.06447
syr,1972,12.63293
syr,1973,19.46691
syr,1974,18.57254
syr,1975,18.62725
syr,1976,0.78441
syr,1977,1.99195
syr,1978,8.91462
syr,1979,26.14365
syr,1980,0.84823
syr,1981,4.84602
syr,1982,5.70118
syr,1983,5.33468
syr,1984,8.52565
syr,1985,-7.4815
syr,1986,-10.09369
syr,1987,-22.63363
syr,1988,-6.19682
syr,1989,17.77108
syr,1990,-1.57367
syr,1991,15.37702
syr,1992,-2.95351
syr,1993,1.34195
syr,1994,-1.28893
syr,1995,3.26328
syr,1996,0.2475
syr,1997,1.24197
syr,1998,1.98279
syr,1999,-1.61428
syr,2000,19.12464
syr,2001,2.25135
syr,2002,-0.28927
syr,2003,15.68172
syr,2004,17.94085
syr,2005,1.92396
syr,2006,1.51942
syr,2007,23.56058
syr,2008,-0.50696
syr,2009,17.31333
syr,2010,11.24354
syr,2011,-2.64359
syr,2012,-6.50905
syr,2013,-9.2126
syr,2014,25.65805
syr,2015,-6.44446
syr,2016,-8.5206
syr,2017,-6.26612
syr,2018,5.72567
syr,2019,8.87382
tcd,1986,13.99329
tcd,1987,10.79583
tcd,1988,-7.12006
tcd,1989,19.86527
tcd,1990,-32.2592
tcd,1991,9.9
tcd,1992,3.09302
tcd,1993,6.16879
tcd,1994,-53.25945
tcd,1995,-8.88046
tcd,1996,11.0304
tcd,1997,-12.65591
tcd,1998,-7.77504
tcd,1999,22.21686
tcd,2000,10.45368
tcd,2001,8.35518
tcd,2002,11.61152
tcd,2003,12.97283
tcd,2008,7.64075
tcd,2009,26.28192
tcd,2010,0.71648
tcd,2011,-3.65405
tcd,2012,15.46918
tcd,2013,20.79208
tcd,2014,4.30868
tcd,2015,-55.34831
tcd,2016,-25.45541
tcd,2017,9.50259
tcd,2018,-11.75637
tcd,2019,1.66144
tcd,2020,11.13043
tgo,1961,-9.52377
tgo,1962,-3.50882
tgo,1963,27.27278
tgo,1964,18.57121
tgo,1965,-0.30051
tgo,1966,14.45779
tgo,1967,-4.21078
tgo,1968,4.39588
tgo,1969,0
tgo,1970,15.79
tgo,1971,22.72688
tgo,1972,13.33349
tgo,1973,-6.53583
tgo,1974,6.29333
tgo,1975,28.94754
tgo,1976,13.2653
tgo,1977,12.16202
tgo,1978,3.32256
tgo,1979,8.834
tgo,1980,1.07136
tgo,1981,-13.50649
tgo,1982,-2.4024
tgo,1983,-14.46154
tgo,1984,7.91367
tgo,1985,-18.6667
tgo,1986,36.90617
tgo,1987,-1.85812
tgo,1988,-17.61222
tgo,1989,12.88422
tgo,1990,5.61896
tgo,1991,-1.56651
tgo,1992,-17.61132
tgo,1993,8.8
tgo,1994,-6.9
tgo,1995,0.1
tgo,1996,-4.01244
tgo,1997,-5.7
tgo,1998,38.07912
tgo,1999,-7.08506
tgo,2000,0.11061
tgo,2001,17.44516
tgo,2002,-14.8005
tgo,2003,2.96868
tgo,2004,-1.41207
tgo,2005,17.39525
tgo,2006,7.82693
tgo,2007,-11.80157
tgo,2008,2.63837
tgo,2009,-0.49144
tgo,2010,25.36505
tgo,2011,39.17253
tgo,2012,-1.96367
tgo,2013,5.72028
tgo,2014,14.99272
tgo,2015,17.9347
tgo,2016,2.30282
tgo,2017,-3.40782
tgo,2018,23.13967
tgo,2019,-2.90099
tgo,2020,1.97376
tha,1961,3.03094
tha,1962,10.29413
tha,1963,9.33334
tha,1964,6.09707
tha,1965,9.19569
tha,1966,9.47414
tha,1967,7.69249
tha,1968,20.53506
tha,1969,8.88887
tha,1970,11.34484
tha,1971,4.65112
tha,1972,3.33335
tha,1973,7.52686
tha,1974,-0.49997
tha,1975,14.07031
tha,1976,19.38316
tha,1977,10.33222
tha,1978,13.04337
tha,1979,15.68071
tha,1980,2.81314
tha,1981,14.93015
tha,1982,1.23674
tha,1983,5.2522
tha,1984,8.10406
tha,1985,6.83751
tha,1986,-0.69024
tha,1987,0.2856
tha,1988,4.03155
tha,1989,2.62396
tha,1990,6.91572
tha,1991,6.19097
tha,1992,6.40071
tha,1993,5.11334
tha,1994,8.4592
tha,1995,6.88888
tha,1996,9.80903
tha,1997,2.77185
tha,1998,4.60668
tha,1999,3.60714
tha,2000,2.75896
tha,2001,2.59764
tha,2002,3.41252
tha,2003,5.12532
tha,2004,3.89665
tha,2005,7.99434
tha,2006,2.26453
tha,2007,8.55101
tha,2008,4.92632
tha,2009,10.39633
tha,2010,8.93424
tha,2011,3.72347
tha,2012,7.17215
tha,2013,1.54214
tha,2014,2.80779
tha,2015,2.51576
tha,2016,2.17025
tha,2017,0.2552
tha,2018,2.64347
tha,2019,1.68764
tha,2020,0.87828
tjk,1994,-29.27424
tjk,1995,-51.51887
tjk,1996,-31.24488
tjk,1997,35.33961
tjk,1998,-16.2465
tjk,1999,8.1354
tjk,2000,-10.55295
tjk,2001,13.61862
tjk,2002,-1.19956
tjk,2003,1.27601
tjk,2004,1.25987
tjk,2005,1.2442
tjk,2006,1.22897
tjk,2007,1.21399
tjk,2008,1.19949
tjk,2009,1.18521
tjk,2010,1.17133
tjk,2011,1.15782
tjk,2012,1.14452
tjk,2013,1.13157
tkm,1988,3.7037
tkm,1989,7.14286
tkm,1990,-3.33333
tkm,1991,31.03448
tls,2001,33.76659
tls,2002,-1.43107
tls,2003,-26.06213
tls,2004,-27.62095
tls,2005,-28.11024
tls,2006,39.0249
tls,2007,41.32928
tls,2008,14.0291
tls,2009,19.80509
tls,2010,2.11816
tls,2011,-8.13637
tls,2012,-2.17192
tls,2013,-15.78596
tls,2014,11.82241
tls,2015,3.63643
tls,2016,-1.1501
tls,2017,-5.80979
tls,2018,-0.28412
tls,2019,3.15783
tls,2020,4.85031
ton,2012,8.89846
ton,2013,2.37855
ton,2014,-0.30374
ton,2015,3.11054
ton,2016,-1.42183
ton,2017,2.4123
ton,2018,1.09356
ton,2019,9.73094
ton,2020,16.78589
tun,1966,12.10451
tun,1967,6.86337
tun,1968,5.96239
tun,1969,0.43429
tun,1970,9.47547
tun,1971,3.10836
tun,1972,8.27781
tun,1973,6.10676
tun,1974,7.45143
tun,1975,15.56935
tun,1976,9.54938
tun,1977,8.06692
tun,1978,4.06272
tun,1979,1.14659
tun,1980,9.94005
tun,1981,8.317
tun,1982,7.42664
tun,1983,5.8733
tun,1984,5.86567
tun,1985,4.18817
tun,1986,0.77763
tun,1987,0.74673
tun,1988,0.12353
tun,1989,6.44048
tun,1990,2.53274
tun,1991,4.92341
tun,1992,3.07079
tun,1993,4.57871
tun,1994,3.79848
tun,1995,2.97092
tun,1996,3.20786
tun,1997,6.18912
tun,1998,6.33337
tun,1999,2.97637
tun,2000,9.88644
tun,2001,6.39159
tun,2002,6.305
tun,2003,7.40146
tun,2004,4.34868
tun,2005,2.76459
tun,2006,6.9647
tun,2007,5.46472
tun,2008,4.35045
tun,2009,5.84165
tun,2010,25.63109
tun,2011,6.4
tun,2012,5.3
tun,2013,6.1
tun,2014,2.8
tun,2015,3.1
tun,2016,2.08665
tun,2017,0.68214
tun,2018,0.59114
tur,1988,-1.06922
tur,1989,0.82484
tur,1990,7.99918
tur,1991,4.48309
tur,1992,3.78764
tur,1993,5.42872
tur,1994,-3.499
tur,1995,6.67022
tur,1996,8.58488
tur,1997,4.12333
tur,1998,6.76406
tur,1999,5.07753
tur,2000,4.49715
tur,2001,0.35213
tur,2002,5.67086
tur,2003,0.46388
tur,2004,6.60264
tur,2005,3.58561
tur,2006,10.15085
tur,2007,6.99063
tur,2008,3.52121
tur,2009,8.12739
tur,2010,1.74122
tur,2011,1.07697
tur,2012,6.80819
tur,2013,8.03736
tur,2014,3.13074
tur,2015,3.91178
tur,2016,9.51633
tur,2017,5.01815
tur,2018,6.54947
tur,2019,4.10781
tur,2020,2.16208
tza,1991,15.02536
tza,1992,-1.29592
tza,1993,-11.20156
tza,1994,-7.78543
tza,1995,-7.97471
tza,1996,-32.9114
tza,1997,-4.41176
tza,1998,-1.78308
tza,1999,-1.54162
tza,2000,2.19049
tza,2001,6.00013
tza,2002,18.35163
tza,2003,28.99981
tza,2004,14.63196
tza,2005,11.93646
tza,2006,8.2
tza,2007,9.5
tza,2008,-5.41348
tza,2009,12.78388
tza,2010,-9.73825
tza,2011,5.30401
tza,2012,13.29842
tza,2013,3.71589
tza,2014,6.07274
tza,2015,9.5683
tza,2016,3.21274
tza,2017,1.08154
tza,2018,1.98721
tza,2019,2.34524
tza,2020,7.37588
uga,1983,5.45221
uga,1984,4.87838
uga,1985,-1.82904
uga,1986,-3.97022
uga,1987,17.59929
uga,1988,-5.25514
uga,1989,-7.68571
uga,1990,17.80735
uga,1991,2.15445
uga,1992,6.32653
uga,1993,7.1311
uga,1994,8.2777
uga,1995,9.22235
uga,1996,8.37589
uga,1997,7.00005
uga,1998,7.99999
uga,1999,0.85207
uga,2000,-4.6094
uga,2001,12.54147
uga,2002,9.63201
uga,2003,5.08631
uga,2004,3.69388
uga,2005,4.12338
uga,2006,4.8953
uga,2007,0.90795
uga,2008,-1.30722
uga,2009,-0.3546
uga,2010,18.40585
uga,2011,49.23482
uga,2012,-27.07554
uga,2013,0.14444
uga,2014,7.52774
uga,2015,15.48479
uga,2016,-5.05386
uga,2017,12.87343
uga,2018,15.90021
uga,2019,7.92831
uga,2020,12.73941
ukr,1991,7.4074
ukr,1992,3.84616
ukr,1993,0.11312
ukr,1994,-12.15663
ukr,1995,-7.9
ukr,1996,-5.4
ukr,1997,-2.3
ukr,1998,-3.5
ukr,1999,-7.9
ukr,2000,1
ukr,2001,10.60541
ukr,2002,-6.35544
ukr,2003,6.73477
ukr,2004,2.08921
ukr,2005,2.77559
ukr,2006,2.4304
ukr,2007,2.41176
ukr,2008,1.24787
ukr,2009,-1.90677
