geo,time,nv_ind_manf_cd
nam,1986,169581167.03723
nam,1987,232223484.12491
nam,1988,240404540.42641
nam,1989,243593600.84321
nam,1990,289994128.30307
nam,1991,284500488.90016
nam,1992,341819389.90182
nam,1993,360089206.4755
nam,1994,383157232.17303
nam,1995,402872763.36467
nam,1996,310705835.83374
nam,1997,359139778.64583
nam,1998,369249588.48109
nam,1999,339418888.61609
nam,2000,382010879.27606
nam,2001,342314384.61181
nam,2002,315542165.13135
nam,2003,561341256.0974
nam,2004,700043748.16168
nam,2005,760213655.10969
nam,2006,1007669060.60203
nam,2007,1190922147.87934
nam,2008,970281869.19059
nam,2009,1149969528.79335
nam,2010,1405984038.85243
nam,2011,1685307109.58904
nam,2012,1589821474.77361
nam,2013,1242656424.03668
nam,2014,1232171319.48095
nam,2015,1294158400.5465
nam,2016,1252199084.90156
nam,2017,1575793318.30139
nam,2018,1682734235.5617
nam,2019,1570224183.99269
nam,2020,1180423183.68735
ncl,1990,120084968.80978
ncl,1991,127008314.42025
ncl,1992,141536044.76527
ncl,1993,132323028.35586
ncl,1994,140084556.45726
ncl,1995,153017814.20364
ncl,1996,142974784.27487
ncl,1997,130180898.48143
ncl,1998,201721915.11669
ncl,1999,205935302.45468
ncl,2000,177436051.03341
ncl,2001,179289285.50301
ncl,2002,202695913.25512
ncl,2003,260518185.93665
ncl,2004,307820086.62981
ncl,2005,325103029.42776
ncl,2006,378451955.89063
ncl,2007,438829158.4328
ncl,2008,480808046.74177
ncl,2009,507855802.19216
ncl,2010,520236115.52242
ncl,2011,564484462.67419
ncl,2012,530660872.67176
ncl,2013,603504355.30963
ncl,2014,598579435.89337
ncl,2015,512481101.15223
ncl,2016,515542543.25191
ncl,2017,514071926.6206
ner,1968,19896625.40742
ner,1969,18364709.88296
ner,1970,30158127.02535
ner,1971,33300102.95744
ner,1972,39088576.80667
ner,1973,59838251.47203
ner,1974,50372094.93624
ner,1975,58343200.52596
ner,1976,62158902.7853
ner,1977,66316835.29408
ner,1978,81940247.96161
ner,1979,89318575.54663
ner,1980,93714681.87179
ner,1981,85378397.4254
ner,1982,77904775.41057
ner,1983,112578925.43549
ner,1984,102527321.35701
ner,1985,102835088.80099
ner,1986,147557406.039
ner,1987,137753606.38272
ner,1988,134632338.55367
ner,1989,136673556.76953
ner,1990,367734429.93376
ner,1991,317770822.69168
ner,1992,333054059.85376
ner,1993,302263067.58025
ner,1994,174631137.48857
ner,1995,220899007.99041
ner,1996,229165778.52044
ner,1997,217365805.36859
ner,1998,242271553.37097
ner,1999,244485319.02196
ner,2000,207287992.81337
ner,2001,217193770.81605
ner,2002,244126240.78654
ner,2003,309370233.42405
ner,2004,353143691.33269
ner,2005,368844485.55016
ner,2006,386426266.4387
ner,2007,440319082.42148
ner,2008,519024619.95516
ner,2009,545880530.11163
ner,2010,543083075.12839
ner,2011,586136384.91446
ner,2012,708581115.14832
ner,2013,819428182.77237
ner,2014,921525786.65672
ner,2015,738468132.48114
ner,2016,777149254.07387
ner,2017,846464892.59488
ner,2018,947697261.39241
ner,2019,946902707.74913
ner,2020,1005724926.24907
nga,1981,33328777311.7792
nga,1982,29028225252.85329
nga,1983,20485329671.8052
nga,1984,13033449390.5954
nga,1985,15526816211.2472
nga,1986,11514709077.3036
nga,1987,9894411156.14941
nga,1988,10435930593.7571
nga,1989,8076336007.44693
nga,1990,9608966833.0583
nga,1991,9575435736.28569
nga,1992,8437951847.90521
nga,1993,5099814445.91611
nga,1994,7080268050.87988
nga,1995,8809724083.28596
nga,1996,9756032408.75
nga,1997,10455104611.7821
nga,1998,9528715746.59091
nga,1999,9652424937.26858
nga,2000,9676573385.92077
nga,2001,10308994469.1827
nga,2002,11266794684.2796
nga,2003,12653017553.4582
nga,2004,14813658508.669
nga,2005,17720997266.03
nga,2006,20901984787.6087
nga,2007,23156360226.40829
nga,2008,27731516620.6857
nga,2009,23124002430.0413
nga,2010,23685590901.8104
nga,2011,29042432029.6208
nga,2012,35185427856.2394
nga,2013,45420835035.466
nga,2014,52676705529.6582
nga,2015,45897943559.5486
nga,2016,35122397632.3485
nga,2017,32847731915.0801
nga,2018,38324701247.0769
nga,2019,51634043212.30769
nga,2020,54759798930.2256
nic,1994,539996160.71429
nic,1995,577054847.27756
nic,1996,586279170.12448
nic,1997,597530593.45265
nic,1998,589880307.3114
nic,1999,580558035.56308
nic,2000,637216753.34909
nic,2001,726653505.70523
nic,2002,774693291.22807
nic,2003,742939605.40254
nic,2004,813724538.6064
nic,2005,857553704.29025
nic,2006,919355816.97535
nic,2007,1038528383.16079
nic,2008,1190020550.31214
nic,2009,1129830180.13325
nic,2010,1249445848.86666
nic,2011,1373450256.06476
nic,2012,1496256411.28774
nic,2013,1591930415.88852
nic,2014,1750334775.08726
nic,2015,1811190364.38478
nic,2016,1879282272.60394
nic,2017,1880747086.731
nic,2018,1803439737.63382
nic,2019,1710592187.25371
nic,2020,1626460634.39425
nld,1969,7971926180.41119
nld,1970,8662887319.65666
nld,1971,9773899122.80702
nld,1972,11825208047.2398
nld,1973,15114239318.9343
nld,1974,20553530617.26369
nld,1975,19208719937.2604
nld,1976,20406351058.5098
nld,1977,22308820149.0527
nld,1978,26580435933.9988
nld,1979,30668799296.9351
nld,1980,31867577033.9171
nld,1981,26008184226.795
nld,1982,24828956837.501
nld,1983,23681125781.7929
nld,1984,23805851648.3517
nld,1985,23154252919.3206
nld,1986,33242772081.3096
nld,1987,41221610095.7354
nld,1988,44512612331.3636
nld,1989,43882358931.7261
nld,1990,53162933559.24
nld,1991,52414493163.6021
nld,1992,56631631578.9474
nld,1993,54326268391.0774
nld,1994,57632235137.4258
nld,1995,69418062036.7829
nld,1996,66158169934.6405
nld,1997,59313304721.03
nld,1998,62051766274.16129
nld,1999,60948557724.7106
nld,2000,55746482621.1766
nld,2001,56637820063.7796
nld,2002,59433090941.9609
nld,2003,70635310688.2352
nld,2004,80760357905.40558
nld,2005,84310753668.4825
nld,2006,87552905964.7058
nld,2007,101867632654.90199
nld,2008,109068284051.562
nld,2009,91539570347.65619
nld,2010,88714307900.0002
nld,2011,97797384114.78621
nld,2012,90059831532.42191
nld,2013,90244292646.6669
nld,2014,92434427570.9801
nld,2015,82695324276.95309
nld,2016,85078787059.1442
nld,2017,92162779420.0002
nld,2018,101067267903.52901
nld,2019,98068206007.843
nld,2020,98385346236.57608
nld_curacao,2011,247052979.59938
nld_curacao,2012,260646408.2386
nld_curacao,2013,268688991.08677
nld_curacao,2014,271147384.83856
nld_curacao,2015,282154965.88397
nld_curacao,2016,312047371.27737
nld_curacao,2017,309230502.7933
nld_curacao,2018,278624301.67598
nld_curacao,2019,230966172.1229
nld_curacao,2020,107660261.81165
nor,1970,2265886404.68157
nor,1971,2503436840.09127
nor,1972,3004917883.48866
nor,1973,3989212251.55226
nor,1974,4970124735.99653
nor,1975,5854713118.67455
nor,1976,5965179144.14002
nor,1977,6648633417.86419
nor,1978,6893920607.36699
nor,1979,8336920676.92186
nor,1980,8668610301.26336
nor,1981,7871940064.46555
nor,1982,7452432599.93802
nor,1983,7136670138.69854
nor,1984,7286773264.7185
nor,1985,7439282557.11162
nor,1986,9168052794.56908
nor,1987,11055287569.5733
nor,1988,12203007518.797
nor,1989,11447172134.1154
nor,1990,12352988162.372
nor,1991,12133767295.5005
nor,1992,13067181591.4394
nor,1993,12295428595.5935
nor,1994,13173316708.2294
nor,1995,16414477838.1109
nor,1996,16456479270.6751
nor,1997,16181751350.1287
nor,1998,16253462512.0939
nor,1999,16432069955.8929
nor,2000,15149060419.4597
nor,2001,15505076904.2561
nor,2002,17394599063.1028
nor,2003,20247591875.9357
nor,2004,22562158794.2084
nor,2005,25189600310.4385
nor,2006,28679618916.9382
nor,2007,33223126396.77909
nor,2008,35779078014.1844
nor,2009,28372056040.5833
nor,2010,30836839928.3055
nor,2011,33647495654.5898
nor,2012,33701074344.6498
nor,2013,34594893617.0213
nor,2014,33927691087.014
nor,2015,26519293169.3707
nor,2016,24202738095.23809
nor,2017,25498730606.488
nor,2018,26203996311.0974
nor,2019,25029659090.9091
nor,2020,23576670501.8143
npl,1965,24150150.93844
npl,1966,31106444.41528
npl,1967,28743929.64956
npl,1968,27560369.05057
npl,1969,30320987.65432
npl,1970,31901234.5679
npl,1971,33185185.18519
npl,1972,40395061.7284
npl,1973,38907470.42935
npl,1974,50019018.63827
npl,1975,63141879.04146
npl,1976,57630629.4267
npl,1977,58880000
npl,1978,64550221.53571
npl,1979,70666666.66667
npl,1980,78000000
npl,1981,87416666.66667
npl,1982,96086214.76002
npl,1983,105831611.75746
npl,1984,119001592.36712
npl,1985,141214183.28038
npl,1986,166420250.78145
npl,1987,173182624.31873
npl,1988,209249603.26457
npl,1989,191802676.62866
npl,1990,208920879.46009
npl,1991,250047513.46215
npl,1992,285567928.73051
npl,1993,304541666.66667
npl,1994,364510204.08163
npl,1995,392670682.73092
npl,1996,408101725.70391
npl,1997,435139400.31562
npl,1998,435625504.43906
npl,1999,446460632.81825
npl,2000,485739105.25554
npl,2001,522571428.57143
npl,2002,496984064.26972
npl,2003,499332525.67654
npl,2004,564745963.92228
npl,2005,619136753.5633
npl,2006,661461437.1024
npl,2007,740159602.76645
npl,2008,879548667.02658
npl,2009,851304330.85973
npl,2010,951540195.34185
npl,2011,1212182863.74966
npl,2012,1255573073.21755
npl,2013,1274418833.86492
npl,2014,1275741012.63465
npl,2015,1304777736.33058
npl,2016,1198784423.59696
npl,2017,1406765923.21956
npl,2018,1624608552.85767
npl,2019,1702964554.46444
npl,2020,1494796531.97045
nru,2013,34342361.75233
nru,2014,18883044.1568
nru,2015,0
nzl,1971,2017311021.35026
nzl,1972,2327418570.73408
nzl,1973,3077779323.77905
nzl,1974,3582460011.03144
nzl,1975,2991868082.22272
nzl,1976,3353468433.35931
nzl,1977,3850103683.22307
nzl,1978,4668687290.9699
nzl,1979,5157768205.95012
nzl,1980,5777842115.42173
nzl,1981,6357505619.84847
nzl,1982,6433357611.07065
nzl,1983,6292060988.43323
nzl,1984,5579695115.62792
nzl,1985,5707928388.7468
nzl,1986,6553654414.87115
nzl,1987,7829155060.35283
nzl,1988,8466988727.85829
nzl,1989,8178374859.4425
nzl,1990,8093587521.66378
nzl,1991,7636169255.00788
nzl,1992,7460655040.40834
nzl,1993,8390575742.49212
nzl,1994,10208193418.4016
nzl,1995,11313761955.3666
nzl,1996,11685167198.557
nzl,1997,10784214839.5638
nzl,1998,8875203958.10306
nzl,1999,9141107478.33307
nzl,2000,8158784525.53463
nzl,2001,8183073832.2451
nzl,2002,10361772388.9792
nzl,2003,12988884817.3934
nzl,2004,15124705882.3529
nzl,2005,16663380975.8502
nzl,2006,14845989235.4581
nzl,2007,16910413757.6248
nzl,2008,16523511632.8109
nzl,2009,13071397338.9968
nzl,2010,15888789824.964
nzl,2011,18419025893.957
nzl,2012,18691813592.6799
nzl,2013,19540629968.85929
nzl,2014,22287420844.5096
nzl,2015,20067992817.1691
nzl,2016,19033431370.8428
nzl,2017,21043644050.2342
nzl,2018,21209357035.3628
omn,1965,280033.60403
omn,1966,280033.60403
omn,1967,276166.80475
omn,1968,239980.80154
omn,1969,239980.80154
omn,1970,479961.60307
omn,1971,481231.9538
omn,1998,655369050.71521
omn,1999,682863979.19376
omn,2000,1117149544.86346
omn,2001,1708570351.10533
omn,2002,1739044733.42003
omn,2003,1919331079.3238
omn,2004,2134549024.70741
omn,2005,2679448114.43433
omn,2006,4192939921.97659
omn,2007,4525992977.89337
omn,2008,6385645513.6541
omn,2009,5602484525.35761
omn,2010,6528998699.60988
omn,2011,8109752925.87776
omn,2012,8681664499.3498
omn,2013,8461118335.50065
omn,2014,8001040312.09363
omn,2015,7017945383.61508
omn,2016,5945903771.13134
omn,2017,6868920676.20286
omn,2018,8318855656.69701
omn,2019,7070741222.36671
omn,2020,5900650195.05852
pak,1960,423771524.56951
pak,1961,478370432.59135
pak,1962,549559008.81982
pak,1963,635237295.25409
pak,1964,715875682.48635
pak,1965,790844183.11634
pak,1966,903191936.16128
pak,1967,990970180.59639
pak,1968,1095968080.63839
pak,1969,1269634607.30785
pak,1970,1462620747.58505
pak,1971,1621797564.04872
pak,1972,1382813845.35905
pak,1973,942305873.45124
pak,1974,1374040404.0404
pak,1975,1605151515.15152
pak,1976,1799191919.19192
pak,1977,2059494949.49495
pak,1978,2420303030.30303
pak,1979,2762020202.0202
pak,1980,3363636363.63636
pak,1981,3782424242.42424
pak,1982,4189289099.52607
pak,1983,3952755905.51181
pak,1984,4481893737.01395
pak,1985,4458839050.13193
pak,1986,4704339739.61562
pak,1987,5001456452.08273
pak,1988,5748618627.17175
pak,1989,5924161217.42852
pak,1990,6185621464.96518
pak,1991,7100835076.80203
pak,1992,7539476604.58829
pak,1993,8004301955.57478
pak,1994,8213256388.35055
pak,1995,8863660736.04679
pak,1996,9249807367.23272
pak,1997,9090514082.96803
pak,1998,9131384030.08266
pak,1999,9076752614.10664
pak,2000,8382043971.97391
pak,2001,8452696667.81175
pak,2002,8479262747.64534
pak,2003,9957094075.46526
pak,2004,12665850269.2374
pak,2005,15242428939.1754
pak,2006,17797920363.0009
pak,2007,20219809942.2438
pak,2008,25147466285.0839
pak,2009,21389915450.3983
pak,2010,23164159788.7406
pak,2011,29539365353.5338
pak,2012,31449233996.304
pak,2013,31371994298.4631
pak,2014,33092404258.3144
pak,2015,34609781049.1571
pak,2016,33663584201.7042
pak,2017,36543620428.9585
pak,2018,38327225176.08849
pak,2019,34656661935.8876
pak,2020,30110171981.7876
pan,1970,279636400
pan,1971,298527800
pan,1972,309730800
pan,1973,353664300
pan,1974,443727800
pan,1975,518414700
pan,1976,477336900
pan,1977,514021300
pan,1978,554879500
pan,1979,644284000
pan,1980,799149400
pan,1981,805817200
pan,1982,849157600
pan,1983,955057100
pan,1984,1036442900
pan,1985,1269029700
pan,1986,1205489900
pan,1987,1157050700
pan,1988,888379600
pan,1989,874651900
pan,1990,984865900
pan,1991,1099590400
pan,1992,1217844900
pan,1993,1257851400
pan,1994,1304525600
pan,1995,1361397600
pan,1996,1394540300
pan,1997,1359604200
pan,1998,1431242000
pan,1999,1472231900
pan,2000,1386846800
pan,2001,1303857900
pan,2002,1227932000
pan,2003,1222634800
pan,2004,1290741200
pan,2005,1352541400
pan,2006,1458610700
pan,2007,1524200000
pan,2008,1779300000
pan,2009,1975700000
pan,2010,2089300000
pan,2011,2198500000
pan,2012,2519400000
pan,2013,3023900000
pan,2014,3297700000
pan,2015,3456900000
pan,2016,3575800000
pan,2017,3768099370.83429
pan,2018,3816054532.80102
pan,2019,3833726685.40747
pan,2020,3118098537.85322
per,1960,465112902.74359
per,1961,524875334.83955
per,1962,600540175.36567
per,1963,603668511.80224
per,1964,707969736.69776
per,1965,792882780.61194
per,1966,861301670.58582
per,1967,958578385.12914
per,1968,922720979.35917
per,1969,1020343879.84238
per,1970,1315980100.7416
per,1971,1532469386.30233
per,1972,1670144146.58915
per,1973,2047151702.99483
per,1974,2755673602.85271
per,1975,3065306007.82222
per,1976,3155400683.82979
per,1977,5439945523.20167
per,1978,2528146981.52911
per,1979,3137484151.0325
per,1991,5544547114.02494
per,1992,5808059740.88292
per,1993,5639330350.40973
per,1994,7181296667.27372
per,1995,8175370156.92881
per,1996,8458623640.14179
per,1997,8929054054.05405
per,1998,8250153615.07476
per,1999,7364160141.82302
per,2000,7872718416.00046
per,2001,8106952481.40019
per,2002,8489922392.47235
per,2003,9043745688.66406
per,2004,10931806198.3713
per,2005,12589255922.5893
per,2006,14601478043.1198
per,2007,16876637903.4835
per,2008,19645579138.043
per,2009,18477524732.7535
per,2010,22950338041.1313
per,2011,25921353618.2419
per,2012,29214058234.7589
per,2013,29837151634.0353
per,2014,28029587883.0574
per,2015,26170393166.6876
per,2016,25606648691.8906
per,2017,27369421867.8117
per,2018,29388121462.91
per,2019,29700955862.5236
per,2020,24648876934.9624
phl,2000,21151334816.2463
phl,2001,19976184479.7088
phl,2002,21190982383.012
phl,2003,21617801834.9436
phl,2004,22811885072.9569
phl,2005,26070718541.1769
phl,2006,30418636481.4486
phl,2007,36110879482.27889
phl,2008,42261619279.2504
phl,2009,38254463979.4294
phl,2010,45672761554.6102
phl,2011,50835208345.743
phl,2012,55863902476.5089
phl,2013,58014099502.429
phl,2014,61207427949.418
phl,2015,61068655469.5535
phl,2016,62419948650.8396
phl,2017,64054432807.51209
phl,2018,66240760424.1437
phl,2019,69774310544.4843
phl,2020,63882600859.2599
plw,2000,4071200
plw,2001,5211600
plw,2002,7412400
plw,2003,2894300
plw,2004,1440800
plw,2005,1520000
plw,2006,1451900
plw,2007,1436700
plw,2008,1816800
plw,2009,1594500
plw,2010,1491200
plw,2011,1686700
plw,2012,2087100
plw,2013,2314500
plw,2014,2425900
plw,2015,2646500
plw,2016,2800000
plw,2017,2800000
plw,2018,2900000
plw,2019,2900000
plw,2020,2600000
png,1970,35278306.64128
png,1971,41572270.04984
png,1972,48742514.97006
png,1973,73569095.29896
png,1974,98751255.92077
png,1975,109831129.72902
png,1976,127396569.1221
png,1977,126231993.9348
png,1978,189025250.38792
png,1979,213824107.89548
png,1980,241913847.0711
png,1981,247548291.23328
png,1982,222884224.77996
png,1983,259897141.49025
png,1984,280436234.142
png,1985,264520743.77687
png,1986,263845995.47045
png,1987,296177772.88248
png,1988,339407450.12109
png,1989,392291336.74895
png,1990,288772929.5005
png,1991,362500000
png,1992,404623885.54841
png,1993,420073589.53393
png,1994,421194029.85075
png,1995,371576111.36058
png,1996,460546282.24583
png,1997,453943239.66251
png,1998,350750254.941
png,1999,286530129.97243
png,2000,252350983.7963
png,2001,216667160.59627
png,2002,187683359.92588
png,2003,230970537.74939
png,2004,263308191.32756
png,2006,195214931.08955
png,2007,229848114.53363
png,2008,293292104.96578
png,2009,301197508.55329
png,2010,347766794.57795
png,2011,451216741.34853
png,2012,525207457.47475
png,2013,518888782.14546
png,2014,493976501.45082
png,2015,386050935.64643
png,2016,400941193.15127
png,2017,442420410.48969
png,2018,415711752.99868
png,2019,418666861.89193
pol,1995,27569484536.0825
pol,1996,29352027001.9658
pol,1997,28119720672.0947
pol,1998,30280543246.8205
pol,1999,28562930100.0731
pol,2000,27645935436.3682
pol,2001,27763501795.3541
pol,2002,28483823529.4118
pol,2003,33800365123.0362
pol,2004,41912729658.7926
pol,2005,49011281100.2936
pol,2006,56182972415.571
pol,2007,70023844792.0806
pol,2008,85895317947.8665
pol,2009,71807313868.1452
pol,2010,73602958246.2773
pol,2011,82946537059.5383
pol,2012,80113618916.01411
pol,2013,81470923242.4223
pol,2014,89708987161.1983
pol,2015,83505239421.67398
pol,2016,84932788880.99831
pol,2017,88546556240.57372
pol,2018,98258160976.8253
pol,2019,98645882169.08888
pol,2020,95607610841.8596
pri,1960,366300000
pri,1963,562900000
pri,1964,615100000
pri,1965,674500000
pri,1966,774000000
pri,1967,851700000
pri,1968,956000000
pri,1969,1097800000
pri,1970,1163500000
pri,1971,1333800000
pri,1972,1597800000
pri,1973,1878400000
pri,1974,2200800000
pri,1975,2370500000
pri,1976,2974000000
pri,1977,3298700000
pri,1978,3904200000
pri,1979,4442200000
pri,1980,5306300000
pri,1981,5793000000
pri,1982,6124100000
pri,1983,6406100000
pri,1984,7370800000
pri,1985,7909400000
pri,1986,8548900000
pri,1987,9483100000
pri,1988,10475200000
pri,1989,11032000000
pri,1990,12125800000
pri,1991,12661300000
pri,1992,14183000000
pri,1993,15427600000
pri,1994,16748100000
pri,1995,17867300000
pri,1996,18466600000
pri,1997,19302100000
pri,1998,22994300000
pri,1999,21661700000
pri,2000,24488800000
pri,2001,29632700000
pri,2002,31495600000
pri,2003,32652300000
pri,2004,34322400000
pri,2005,35580800000
pri,2006,36709512800
pri,2007,37636619600
pri,2008,40233900000
pri,2009,43872200000
pri,2010,46577300000
pri,2011,46760000000
pri,2012,46971400000
pri,2013,47580900000
pri,2014,47876200000
pri,2015,49519600000
pri,2016,50543700000
pri,2017,48966063360.9167
pri,2018,48192300000
pri,2019,49581100000
pri,2020,49756900000
prt,1995,18826909911.1052
prt,1996,20327135430.2054
prt,1997,19341576901.0863
prt,1998,19829016028.49509
prt,1999,19923607864.1792
prt,2000,17849295559.1671
prt,2001,17848886214.1449
prt,2002,19133778892.66669
prt,2003,22266436461.9698
prt,2004,24719503518.3815
prt,2005,24788453889.793
prt,2006,25767222017.0364
prt,2007,29445466212.6024
prt,2008,31350904486.16949
prt,2009,27239266619.3305
prt,2010,27624122572.2001
