geo,time,ny_gnp_pcap_kd_zg
mys,2014,4.61656
mys,2015,4.34937
mys,2016,3.01789
mys,2017,4.30326
mys,2018,3.12682
mys,2019,3.58533
mys,2020,-6.27993
nam,1981,9.07801
nam,1982,-4.39472
nam,1983,-1.0321
nam,1984,-5.01589
nam,1985,-15.56933
nam,1986,6.83091
nam,1987,10.84251
nam,1988,-8.96432
nam,1989,3.96778
nam,1990,5.19971
nam,1991,6.6308
nam,1992,1.9583
nam,1993,-4.22288
nam,1994,-0.71733
nam,1995,3.74013
nam,1996,-0.97495
nam,1997,1.751
nam,1998,1.93938
nam,1999,-1.04879
nam,2000,3.8213
nam,2001,-1.20789
nam,2002,4.88909
nam,2003,5.77609
nam,2004,7.16499
nam,2005,-1.68863
nam,2006,5.99988
nam,2007,1.43935
nam,2008,0.84298
nam,2009,-1.7683
nam,2010,2.00401
nam,2011,4.38651
nam,2012,3.37872
nam,2013,7.66416
nam,2014,3.89875
nam,2015,2.81421
nam,2016,-3.65367
nam,2017,-2.75905
nam,2018,-2.83242
nam,2019,-1.42752
nam,2020,-8.94025
ner,1991,-3.55502
ner,1992,-1.32587
ner,1993,-2.94994
ner,1994,-1.84269
ner,1995,-0.65331
ner,1996,-1.99731
ner,1997,-1.79812
ner,1998,7.50293
ner,1999,-3.41489
ner,2000,-4.5029
ner,2001,3.88827
ner,2002,1.56151
ner,2003,-1.8351
ner,2004,-2.00682
ner,2005,3.44739
ner,2006,1.96295
ner,2007,-0.99788
ner,2008,3.31946
ner,2009,-1.80495
ner,2010,4.47149
ner,2011,-0.74994
ner,2012,3.42546
ner,2013,1.81179
ner,2014,3.09786
ner,2015,0.81748
ner,2016,0.10914
ner,2017,1.46868
ner,2018,4.20081
ner,2019,1.74125
nga,1982,-8.8487
nga,1983,-13.00753
nga,1984,-3.87296
nga,1985,2.88335
nga,1986,-3.53248
nga,1987,-1.20676
nga,1988,8.06609
nga,1989,-4.42673
nga,1990,8.2278
nga,1991,-1.97858
nga,1992,0.50096
nga,1993,-6.52296
nga,1994,-2.0983
nga,1995,-0.94959
nga,1996,2.02797
nga,1997,0.82744
nga,1998,-0.49901
nga,1999,0.47425
nga,2000,-5.71668
nga,2001,7.84014
nga,2002,11.43818
nga,2003,3.27409
nga,2004,7.08523
nga,2005,2.87847
nga,2006,10.42185
nga,2007,1.05292
nga,2008,4.30684
nga,2009,4.77707
nga,2010,4.67257
nga,2011,2.65816
nga,2012,1.87962
nga,2013,4.0589
nga,2014,5.27555
nga,2015,0.84842
nga,2016,-3.65431
nga,2017,-2.49755
nga,2018,-2.04066
nga,2019,0.86316
nga,2020,-4.66251
nic,1995,8.14495
nic,1996,6.42484
nic,1997,3.9952
nic,1998,4.36072
nic,1999,5.36957
nic,2000,2.70164
nic,2001,0.83908
nic,2002,-0.01451
nic,2003,1.42176
nic,2004,4.41076
nic,2005,3.93408
nic,2006,1.96824
nic,2007,4.22881
nic,2008,2.048
nic,2009,-5.13585
nic,2010,3.26241
nic,2011,4.94664
nic,2012,3.75921
nic,2013,2.58659
nic,2014,4.55535
nic,2015,3.18082
nic,2016,2.0391
nic,2017,2.86039
nic,2018,-4.24332
nic,2019,-3.48472
nic,2020,-2.38097
nld,1970,4.37411
nld,1971,2.27485
nld,1972,2.83168
nld,1973,5.03927
nld,1974,2.28369
nld,1975,-2.52103
nld,1976,4.36587
nld,1977,1.73732
nld,1978,1.50919
nld,1979,2.427
nld,1980,-0.06376
nld,1981,-2.02418
nld,1982,-1.70012
nld,1983,2.08157
nld,1984,2.95903
nld,1985,1.01852
nld,1986,2.30473
nld,1987,2.2329
nld,1988,2.48287
nld,1989,4.02789
nld,1990,2.3085
nld,1991,1.97083
nld,1992,0.64086
nld,1993,1.12879
nld,1994,2.88255
nld,1995,3.24672
nld,1996,3.16901
nld,1997,3.09739
nld,1998,2.69281
nld,1999,6.0826
nld,2000,3.89126
nld,2001,-0.71113
nld,2002,-0.2162
nld,2003,1.02924
nld,2004,1.12381
nld,2005,-0.17677
nld,2006,5.58063
nld,2007,2.69528
nld,2008,-1.06806
nld,2009,-2.33679
nld,2010,2.12957
nld,2011,2.18404
nld,2012,-1.08872
nld,2013,-0.7734
nld,2014,-0.53127
nld,2015,1.83578
nld,2016,0.06951
nld,2017,4.6244
nld,2018,2.15298
nld,2019,0.56223
nld,2020,-6.39107
nor,1979,3.54402
nor,1980,4.59943
nor,1981,1.2134
nor,1982,-0.27953
nor,1983,3.92754
nor,1984,6.02444
nor,1985,6.16221
nor,1986,3.94413
nor,1987,1.43503
nor,1988,-1.62951
nor,1989,0.37687
nor,1990,1.42258
nor,1991,2.30227
nor,1992,3.98846
nor,1993,2.08715
nor,1994,5.00638
nor,1995,4.00478
nor,1996,4.54447
nor,1997,4.77881
nor,1998,1.97316
nor,1999,1.52382
nor,2000,1.95322
nor,2001,2.94748
nor,2002,1.10563
nor,2003,0.5875
nor,2004,3.01348
nor,2005,2.85938
nor,2006,0.55896
nor,2007,1.5334
nor,2008,-0.93731
nor,2009,-1.92725
nor,2010,-0.00811
nor,2011,-0.41231
nor,2012,1.25226
nor,2013,0.04921
nor,2014,2.99519
nor,2015,1.77333
nor,2016,0.25632
nor,2017,0.89677
nor,2018,0.65384
nor,2019,-0.85143
nor,2020,-0.08014
npl,2002,-1.91679
npl,2003,2.4692
npl,2004,3.1116
npl,2005,2.76347
npl,2006,2.55442
npl,2007,2.42593
npl,2008,4.91245
npl,2009,3.90296
npl,2010,3.91543
npl,2011,3.05044
npl,2012,4.8621
npl,2013,3.76433
npl,2014,6.8823
npl,2015,3.48322
npl,2016,-0.60265
npl,2017,7.28466
npl,2018,5.47128
npl,2019,5.16284
npl,2020,-3.75817
nzl,1978,-0.06686
nzl,1979,3.35769
nzl,1980,1.2094
nzl,1981,4.15176
nzl,1982,-0.37689
nzl,1983,1.07903
nzl,1984,2.76255
nzl,1985,0.53418
nzl,1986,3.36028
nzl,1987,-0.27773
nzl,1988,0.13726
nzl,1989,-0.37858
nzl,1990,-0.41464
nzl,1991,-8.04452
nzl,1992,0.28743
nzl,1993,4.40495
nzl,1994,4.13173
nzl,1995,3.76229
nzl,1996,0.83198
nzl,1997,2.16172
nzl,1998,1.27797
nzl,1999,3.53834
nzl,2000,2.57831
nzl,2001,3.40912
nzl,2002,2.91712
nzl,2003,2.70968
nzl,2004,1.57115
nzl,2005,1.32581
nzl,2006,1.42502
nzl,2007,1.41143
nzl,2008,-1.99973
nzl,2009,2.06956
nzl,2010,-0.55436
nzl,2011,1.89736
nzl,2012,2.11425
nzl,2013,2.0325
nzl,2014,2.0188
nzl,2015,2.37808
nzl,2016,1.4999
nzl,2017,0.83548
nzl,2018,1.55806
nzl,2019,1.14063
omn,1999,-0.40382
omn,2000,5.70505
omn,2001,2.99583
omn,2002,-2.87507
omn,2003,-3.36764
omn,2004,-0.63171
omn,2005,-1.50958
omn,2006,3.38574
omn,2007,1.20812
omn,2008,1.11884
omn,2009,0.76795
omn,2010,-4.66129
omn,2011,-3.20083
omn,2012,1.21791
omn,2013,-0.20213
omn,2014,-6.30597
omn,2015,1.72229
omn,2016,0.35387
omn,2017,-4.99943
omn,2018,-4.28564
omn,2019,-5.09518
omn,2020,-6.17101
pak,1987,3.02364
pak,1988,4.26491
pak,1989,1.80014
pak,1990,1.18227
pak,1991,1.98921
pak,1992,4.68248
pak,1993,-1.31238
pak,1994,0.72489
pak,1995,2.17535
pak,1996,1.7231
pak,1997,-2.2692
pak,1998,-0.75045
pak,1999,1.89409
pak,2000,2.04567
pak,2001,0.72264
pak,2002,-0.14447
pak,2003,3.90392
pak,2004,5.52077
pak,2005,4.1806
pak,2006,3.5871
pak,2007,2.05418
pak,2008,-0.47464
pak,2009,0.23436
pak,2010,0.16037
pak,2011,0.98939
pak,2012,1.31714
pak,2013,2.08557
pak,2014,2.46863
pak,2015,2.47931
pak,2016,3.09644
pak,2017,3.65835
pak,2018,3.60168
pak,2019,-1.16628
pak,2020,-2.96119
pan,1961,8.36711
pan,1962,5.42196
pan,1963,5.59032
pan,1964,1.95473
pan,1965,4.30095
pan,1966,4.59881
pan,1967,4.70911
pan,1968,3.78611
pan,1969,5.5334
pan,1970,4.16608
pan,1971,6.31182
pan,1972,1.54733
pan,1973,2.51486
pan,1974,-0.46655
pan,1975,1.37488
pan,1976,-2.56837
pan,1977,12.07206
pan,1978,7.72077
pan,1979,0.9216
pan,1980,0.41362
pan,1981,5.02622
pan,1982,7.73657
pan,1983,-2.74559
pan,1984,-2.97157
pan,1985,5.29971
pan,1986,-2.74128
pan,1987,5.03606
pan,1988,-18.63617
pan,1989,-3.70802
pan,1990,6.55783
pan,1991,4.73241
pan,1992,7.13048
pan,1993,5.21391
pan,1994,1.71425
pan,1995,-2.8091
pan,1996,4.56096
pan,1997,2.9127
pan,1998,4.38423
pan,1999,0.58979
pan,2000,2.01347
pan,2001,-1.57218
pan,2002,3.03363
pan,2003,-2.00137
pan,2004,4.73302
pan,2005,4.66092
pan,2006,6.6959
pan,2007,11.75634
pan,2008,7.82162
pan,2009,-0.0271
pan,2010,1.14779
pan,2011,12.28587
pan,2012,6.42386
pan,2013,5.42202
pan,2014,0.55998
pan,2015,6.53337
pan,2016,2.24908
pan,2017,5.17891
pan,2018,0.91846
pan,2019,1.63851
per,1961,4.74312
per,1962,7.68387
per,1963,1.47211
per,1964,3.26853
per,1965,3.08883
per,1966,4.81385
per,1967,0.76105
per,1968,-3.10321
per,1969,0.5946
per,1970,1.51694
per,1971,2.22758
per,1972,0.6794
per,1973,2.99343
per,1974,6.884
per,1975,1.56571
per,1976,-2.12805
per,1977,-0.33686
per,1978,-6.71155
per,1979,-0.2032
per,1980,4.33404
per,1981,3.54734
per,1982,-2.62008
per,1983,-14.17636
per,1984,0.989
per,1985,0.45419
per,1986,5.76313
per,1987,8.11863
per,1988,-14.40893
per,1989,-11.93357
per,1990,-6.40436
per,1991,3.92102
per,1992,-2.86511
per,1993,2.87264
per,1994,9.66092
per,1995,5.0318
per,1996,2.18052
per,1997,4.84885
per,1998,-1.1646
per,1999,-0.15312
per,2000,0.74668
per,2001,-0.07536
per,2002,3.76219
per,2003,2.18968
per,2004,2.11303
per,2005,4.12126
per,2006,4.0991
per,2007,7.92289
per,2008,9.43091
per,2009,0.96505
per,2010,5.80117
per,2011,5.14766
per,2012,6.65509
per,2013,6.352
per,2014,2.03816
per,2015,3.23359
per,2016,1.65556
per,2017,0.26546
per,2018,1.77294
per,2019,1.32614
per,2020,-11.2729
phl,1982,-0.3629
phl,1983,-0.6474
phl,1984,-11.36538
phl,1985,-8.99655
phl,1986,0.65793
phl,1987,2.28527
phl,1988,4.4242
phl,1989,3.23197
phl,1990,2.2217
phl,1991,-1.76039
phl,1992,-0.57445
phl,1993,0.28794
phl,1994,3.04526
phl,1995,2.44324
phl,1996,4.14635
phl,1997,4.3331
phl,1998,6.03797
phl,1999,0.70841
phl,2000,-1.43806
phl,2001,0.89238
phl,2002,1.47295
phl,2003,2.83431
phl,2004,4.26867
phl,2005,3.39261
phl,2006,2.93769
phl,2007,4.48354
phl,2008,2.90776
phl,2009,1.92135
phl,2010,5.30884
phl,2011,1.46574
phl,2012,5.34331
phl,2013,5.71784
phl,2014,4.43065
phl,2015,4.54815
phl,2016,5.16517
phl,2017,5.2847
phl,2018,4.41051
phl,2019,3.99588
phl,2020,-12.58389
png,1962,4.50247
png,1963,2.08371
png,1964,6.36034
png,1965,8.01998
png,1966,3.66334
png,1967,1.81198
png,1968,1.90691
png,1969,5.62742
png,1970,7.68581
png,1971,3.25509
png,1972,3.09792
png,1973,3.40154
png,1974,-0.1291
png,1975,-2.49117
png,1976,-5.30655
png,1977,-1.31598
png,1978,6.04211
png,1979,-1.10702
png,1980,-4.8224
png,1981,-3.15481
png,1982,-2.70844
png,1983,0.27895
png,1984,-2.32669
png,1985,1.21026
png,1986,2.32313
png,1987,-0.27862
png,1988,0.58225
png,1989,-3.67893
png,1990,-5.29347
png,1991,7.1478
png,1992,9.39647
png,1993,15.69671
png,1994,3.84766
png,1995,-5.07993
png,1996,4.22098
png,1997,-5.57664
png,1998,-6.27045
png,1999,-0.94309
png,2000,-4.14441
png,2001,-2.59672
png,2002,-2.07266
png,2003,-0.83925
png,2004,1.10855
pol,1996,6.83115
pol,1997,6.34587
pol,1998,4.63758
pol,1999,4.74957
pol,2000,5.8444
pol,2001,1.38506
pol,2002,2.06754
pol,2003,2.93401
pol,2004,2.76508
pol,2005,5.09657
pol,2006,5.7781
pol,2007,6.08119
pol,2008,5.40447
pol,2009,1.76643
pol,2010,3.60306
pol,2011,4.73919
pol,2012,1.45254
pol,2013,1.26114
pol,2014,3.01537
pol,2015,4.26548
pol,2016,2.40583
pol,2017,4.91614
pol,2018,5.388
pol,2019,4.83772
pol,2020,-1.98484
pri,1965,6.48181
pri,1966,5.39783
pri,1967,3.46941
pri,1968,4.12592
pri,1969,8.36884
pri,1970,6.38484
pri,1971,5.01635
pri,1972,2.50073
pri,1973,2.45802
pri,1974,0.02427
pri,1975,-2.8879
pri,1976,-10.63249
pri,1977,14.6434
pri,1978,2.80015
pri,1979,4.38767
pri,1980,0.84816
pri,1981,-0.1822
pri,1982,-4.41514
pri,1983,-4.30942
pri,1984,1.88031
pri,1985,1.61348
pri,1986,1.08376
pri,1987,2.77683
pri,1988,2.70687
pri,1989,4.56122
pri,1990,-8.47898
pri,1991,2.25845
pri,1992,-0.89444
pri,1993,3.07953
pri,1994,1.09867
pri,1995,9.5569
pri,1996,-6.3877
pri,1997,4.49308
pri,1998,-3.02706
pri,1999,8.01434
pri,2000,4.59658
pri,2001,-4.98477
pri,2002,-2.60101
pri,2003,-1.62254
pri,2004,13.35324
pri,2005,-2.13226
pri,2006,0.30715
pri,2007,2.16505
pri,2008,-4.50961
pri,2009,-5.73158
pri,2010,-3.65011
pri,2011,-0.22101
pri,2012,6.92838
pri,2013,1.34271
pri,2014,-0.02965
pri,2015,-0.29221
pri,2016,-0.86172
pri,2017,-1.83535
pri,2018,2.18516
pri,2019,0.70783
pri,2020,-2.45552
prt,1971,6.30417
prt,1972,8.29193
prt,1973,12.15293
prt,1974,0.18048
prt,1975,-9.84859
prt,1976,2.59231
prt,1977,4.27723
prt,1978,1.09695
prt,1979,4.36698
prt,1980,3.21697
prt,1981,-0.46021
prt,1982,0.10679
prt,1983,-0.33346
prt,1984,-3.02235
prt,1985,3.15656
prt,1986,5.65528
prt,1987,7.34854
prt,1988,8.33338
prt,1989,7.07196
prt,1990,4.79582
prt,1991,4.81853
prt,1992,1.61436
prt,1993,-2.08107
prt,1994,0.41512
prt,1995,4.52707
prt,1996,2.9231
prt,1997,3.21758
prt,1998,4.1202
prt,1999,3.2845
prt,2000,1.80368
prt,2001,1.12747
prt,2002,0.40407
prt,2003,-0.80615
prt,2004,1.29231
prt,2005,0.5273
prt,2006,-0.07707
prt,2007,2.26644
prt,2008,-0.27683
prt,2009,-3.26941
prt,2010,1.87766
prt,2011,0.02051
prt,2012,-4.38864
prt,2013,0.64255
prt,2014,0.6135
prt,2015,1.52492
prt,2016,2.59205
prt,2017,3.85448
prt,2018,2.91981
prt,2019,2.48441
prt,2020,-7.58561
pry,1996,5.25999
pry,1997,-1.43684
pry,1998,-2.23584
pry,1999,-3.65079
pry,2000,-8.45265
pry,2001,-1.43916
pry,2002,0.37982
pry,2003,-5.63784
pry,2004,4.74153
pry,2005,1.59304
pry,2006,7.22524
pry,2007,8.90783
pry,2008,6.32662
pry,2009,-2.00482
pry,2010,9.5977
pry,2011,4.29795
pry,2012,-2.86839
pry,2013,7.21434
pry,2014,4.26567
pry,2015,1.48756
pry,2016,2.57729
pry,2017,4.21352
pry,2018,1.87518
pry,2019,-1.29606
pry,2020,-1.84715
pse,1995,2.97231
pse,1996,-4.10709
pse,1997,10.92738
pse,1998,15.00297
pse,1999,5.49947
pse,2000,-14.74105
pse,2001,-14.68213
pse,2002,-16
pse,2003,11.12513
pse,2004,16.97005
pse,2005,10.18171
pse,2006,-2.69521
pse,2007,2.3608
pse,2008,4.50638
pse,2009,3.44277
pse,2010,2.72658
pse,2011,7.81836
pse,2012,4.11231
pse,2013,3.3394
pse,2014,-0.63355
pse,2015,2.9694
pse,2016,6.63064
pse,2017,-0.16436
pse,2018,1.96693
pse,2019,-0.45675
pse,2020,-14.62758
qat,2017,-3.66996
qat,2018,-2.6346
qat,2019,-1.45618
qat,2020,-4.63735
rou,1991,-11.87432
rou,1992,-8.24135
rou,1993,1.49149
rou,1994,4.16673
rou,1995,6.24697
rou,1996,4.04422
rou,1997,-4.64986
rou,1998,-2.11491
rou,1999,-0.25124
rou,2000,3.15126
rou,2001,6.7641
rou,2002,7.1965
rou,2003,1.73829
rou,2004,8.94937
rou,2005,6.58946
rou,2006,8.1116
rou,2007,6.52674
rou,2008,14.75274
rou,2009,-3.73825
rou,2010,-3.23876
rou,2011,2.3001
rou,2012,1.97446
rou,2013,4.4709
rou,2014,5.15282
rou,2015,2.75071
rou,2016,4.97243
rou,2017,7.82459
rou,2018,4.57028
rou,2019,5.2291
rou,2020,-3.53772
rus,1991,-5.40184
rus,1992,-15.33812
rus,1993,-8.52207
rus,1994,-12.0162
rus,1995,-4.47505
rus,1996,-4.14417
rus,1997,0.86546
rus,1998,-7.07681
rus,1999,7.11385
rus,2000,11.61422
rus,2001,6.99833
rus,2002,4.66798
rus,2003,6.54273
rus,2004,8.50988
rus,2005,6.3984
rus,2006,7.88957
rus,2007,9.47623
rus,2008,4.5002
rus,2009,-7.95169
rus,2010,4.42902
rus,2011,4.19133
rus,2012,3.71211
rus,2013,1.12371
rus,2014,-0.8194
rus,2015,-1.42064
rus,2016,0.11118
rus,2017,1.75637
rus,2018,2.94751
rus,2019,1.30957
rus,2020,-1.82313
rwa,1971,-1.81071
rwa,1972,-2.61842
rwa,1973,-0.29497
rwa,1974,-1.5823
rwa,1975,-4.85133
rwa,1976,15.76703
rwa,1977,-1.25407
rwa,1978,5.59839
rwa,1979,8.34507
rwa,1980,5.57201
rwa,1981,2.32598
rwa,1982,-1.34107
rwa,1983,2.14971
rwa,1984,-7.82078
rwa,1985,-0.15279
rwa,1986,0.56012
rwa,1987,-5.03259
rwa,1988,0.00049
rwa,1989,-2.51129
rwa,1990,-2.60712
rwa,1991,0.17766
rwa,1992,11.98365
rwa,1993,-1.89662
rwa,1994,-47.39263
rwa,1995,38.58713
rwa,1996,8.17185
rwa,1997,6.69505
rwa,1998,0.31318
rwa,1999,-2.84274
rwa,2000,2.22991
rwa,2001,4.16732
rwa,2002,10.75731
rwa,2003,0.22653
rwa,2004,5.92398
rwa,2005,7.90496
rwa,2006,6.77739
rwa,2007,5.44617
rwa,2008,7.96052
rwa,2009,3.49966
rwa,2010,4.40614
rwa,2011,5.28635
rwa,2012,5.47459
rwa,2013,1.83194
rwa,2014,2.91159
rwa,2015,6.52313
rwa,2016,2.37318
rwa,2017,0.8207
rwa,2018,5.29648
rwa,2019,6.91725
rwa,2020,-4.74362
sau,2001,-3.41742
sau,2002,-5.63027
sau,2003,7.74015
sau,2004,5.09042
sau,2005,2.76263
sau,2006,0.16153
sau,2007,-0.3973
sau,2008,3.79871
sau,2009,-4.89
sau,2010,1.50729
sau,2011,6.99578
sau,2012,2.25831
sau,2013,-0.07787
sau,2014,1.01809
sau,2015,1.4833
sau,2016,-0.8844
sau,2017,-3.30205
sau,2018,0.17189
sau,2019,-1.30677
sau,2020,-4.76404
sdn,1961,-3.23768
sdn,1962,3.70755
sdn,1963,-5.04189
sdn,1964,-3.97785
sdn,1977,2.9093
sdn,1978,-9.01028
sdn,1979,-8.39621
sdn,1980,-1.56509
sdn,1981,0.60988
sdn,1982,4.32556
sdn,1983,-1.92242
sdn,1984,-10.08472
sdn,1985,-8.35622
sdn,1986,2.83194
sdn,1987,11.95353
sdn,1988,-4.16887
sdn,1989,5.14954
sdn,1990,-10.84888
sdn,1991,-1.70271
sdn,1992,6.79749
sdn,1993,4.56149
sdn,1994,0.4978
sdn,1995,4.0829
sdn,1996,5.90108
sdn,1997,8.64611
sdn,1998,1.18306
sdn,1999,-0.68047
sdn,2000,2.37279
sdn,2001,4.7311
sdn,2002,2.5834
sdn,2003,3.60627
sdn,2004,1.84047
sdn,2005,3.3226
sdn,2006,2.73309
sdn,2007,3.51292
sdn,2008,-0.12491
sdn,2009,-3.18707
sdn,2010,-3.27512
sdn,2011,6.39367
sdn,2012,-5.88001
sdn,2013,-1.72502
sdn,2014,7.09695
sdn,2015,-0.86606
sdn,2016,1.22696
sdn,2017,-3.75566
sdn,2018,-6.9149
sdn,2019,-4.86064
sdn,2020,-6.64893
sen,1969,-9.0621
sen,1970,4.99925
sen,1971,-3.16576
sen,1972,3.07728
sen,1973,-9.12442
sen,1974,0.86936
sen,1975,4.39026
sen,1976,6.89449
sen,1977,-4.80655
sen,1978,-6.68282
sen,1979,4.86445
sen,1980,1.13702
sen,1981,1.7491
sen,1982,5.02508
sen,1983,-8.36764
sen,1984,-0.009
sen,1985,0.47317
sen,1986,0.24098
sen,1987,3.07655
sen,1988,-3.97666
sen,1989,1.19809
sen,1990,-3.24613
sen,1991,-0.42123
sen,1992,-0.75039
sen,1993,-2.39381
sen,1994,-2.77494
sen,1995,2.91621
sen,1996,0.69544
sen,1997,0.46172
sen,1998,3.77816
sen,1999,3.23284
sen,2000,1.40883
sen,2001,2.07598
sen,2002,-2.55422
sen,2003,3.35906
sen,2004,2.24772
sen,2005,1.74014
sen,2006,-0.03899
sen,2007,0.15654
sen,2008,1.20685
sen,2009,-0.76664
sen,2010,0.71288
sen,2011,-2.0429
sen,2012,1.05784
sen,2013,-0.46917
sen,2014,3.02677
sen,2015,3.0694
sen,2016,2.90527
sen,2017,4.23921
sen,2018,3.54843
sen,2019,1.32892
sen,2020,-0.85836
slb,1981,2.6231
slb,1982,-7.84126
slb,1983,0.56604
slb,1984,-3.20997
slb,1985,-3.93186
slb,1986,-4.08211
slb,1987,4.34301
slb,1988,-1.57118
slb,1989,1.82598
slb,1990,1.2288
slb,1991,2.06805
slb,1992,9.85061
slb,1993,3.73131
slb,1994,5.67608
slb,1995,5.87149
slb,1996,-0.70795
slb,1997,-3.99318
slb,1998,-1.29915
slb,1999,-5.10661
slb,2000,-14.20239
slb,2001,-9.49532
slb,2002,-7.41943
slb,2003,5.04919
slb,2004,5.51735
slb,2005,2.76249
slb,2006,-0.29461
slb,2007,-0.89187
slb,2008,0.98932
slb,2009,0.09459
slb,2010,8.87618
slb,2011,2.23114
slb,2012,1.75607
slb,2013,7.9885
slb,2014,-2.98598
slb,2015,-2.00613
slb,2016,1.61705
slb,2017,3.93097
slb,2018,2.01018
slb,2019,-1.17905
slb,2020,-3.46484
sle,2002,21.2269
sle,2003,4.83495
sle,2004,1.73211
sle,2005,0.48854
sle,2006,1.26552
sle,2007,12.45406
sle,2008,5.69186
sle,2009,1.90242
sle,2010,-4.17799
sle,2011,1.30524
sle,2012,18.00773
sle,2013,13.68298
sle,2014,0.73652
sle,2015,-21.77324
sle,2016,-6.20048
sle,2017,11.44053
sle,2018,-4.11923
sle,2019,10.19609
sle,2020,-4.75612
slv,1991,0.57996
slv,1992,6.27929
slv,1993,4.35519
slv,1994,3.82276
slv,1995,4.03391
slv,1996,-0.48533
slv,1997,1.37289
slv,1998,1.84782
slv,1999,0.2045
slv,2000,0.83454
slv,2001,0.18288
slv,2002,0.53896
slv,2003,0.32409
slv,2004,0.28076
slv,2005,2.2103
slv,2006,4.59006
slv,2007,1.505
slv,2008,2.3496
slv,2009,-3.50885
slv,2010,1.97656
slv,2011,3.26677
slv,2012,1.25207
slv,2013,1.25742
slv,2014,1.23802
slv,2015,1.71037
slv,2016,1.46469
slv,2017,1.33754
slv,2018,1.90003
slv,2019,2.49209
slv,2020,-9.35802
som,1961,-5.25823
som,1962,4.89828
som,1963,0.729
som,1964,-8.2541
som,1965,-7.96062
som,1966,6.2434
som,1967,3.34526
som,1968,-0.71148
som,1969,-3.83429
som,1970,3.19335
som,1971,1.58249
som,1972,10.09766
som,1973,-2.66366
som,1974,-20.89728
som,1975,21.35867
som,1976,-10.14549
som,1977,9.49962
som,1978,-7.31094
som,1979,-10.8041
som,1980,-10.25436
som,1981,1.44333
som,1982,1.56613
som,1983,-8.21336
som,1984,-1.2536
som,1985,5.87369
som,1986,2.19956
som,1987,4.67915
som,1988,-3.08336
som,1989,-2.96811
srb,1998,3.67962
srb,1999,-9.07704
srb,2000,6.38627
srb,2001,7.11343
srb,2002,6.01662
srb,2003,4.40447
srb,2004,9.05248
srb,2005,5.50373
srb,2006,5.36711
srb,2007,4.7736
srb,2008,6.50931
srb,2009,-1.01963
srb,2010,0.55469
srb,2011,0.97643
srb,2012,0.48619
srb,2013,2.65914
srb,2014,-1.04959
srb,2015,1.43914
srb,2016,2.9288
srb,2017,1.59776
srb,2018,6.61046
srb,2019,4.51922
srb,2020,2.16256
ssd,2012,11.26715
ssd,2013,11.117
ssd,2014,-14.24345
ssd,2015,-7.37016
svk,1996,6.72168
svk,1997,5.01385
svk,1998,3.89351
svk,1999,-0.86753
svk,2000,1.33879
svk,2001,4.07069
svk,2002,4.07127
svk,2003,0.31406
svk,2004,6.51075
svk,2005,8.15914
svk,2006,8.23794
svk,2007,10.84814
svk,2008,6.7257
svk,2009,-4.39405
svk,2010,4.47589
svk,2011,1.06817
svk,2012,3.0846
svk,2013,1.54318
svk,2014,2.22738
svk,2015,3.68812
svk,2016,2.38006
svk,2017,2.71918
svn,2005,4.12231
svn,2006,5.07651
svn,2007,5.23775
svn,2008,3.02766
svn,2009,-7.50441
svn,2010,1.28703
svn,2011,0.6311
svn,2012,-3.02725
svn,2013,-0.9532
svn,2014,3.09096
svn,2015,-0.10785
svn,2016,3.68956
svn,2017,5.54477
svn,2018,4.37859
svn,2019,2.503
svn,2020,-4.13775
swe,1971,0.3812
swe,1972,2.06421
swe,1973,3.96641
swe,1974,2.88243
swe,1975,2.13927
swe,1976,0.70415
swe,1977,-2.11098
swe,1978,1.54897
swe,1979,3.64132
swe,1980,0.31459
swe,1981,-0.25996
swe,1982,0.52679
swe,1983,1.49685
swe,1984,4.18696
swe,1985,1.9635
swe,1986,3.17313
swe,1987,3.59437
swe,1988,1.98893
swe,1989,1.7275
swe,1990,-0.80848
swe,1991,-2.73276
swe,1992,-3.42636
swe,1993,-3.36222
swe,1994,5.41377
swe,1995,3.53472
swe,1996,1.6062
swe,1997,3.10804
swe,1998,5.28412
swe,1999,6.07246
swe,2000,4.83586
swe,2001,1.19336
swe,2002,2.07983
swe,2003,3.35966
swe,2004,2.7723
swe,2005,3.25226
swe,2006,5.34021
swe,2007,3.09108
swe,2008,-0.79015
swe,2009,-6.15476
swe,2010,5.42737
swe,2011,1.73578
swe,2012,-1.08419
swe,2013,0.28956
swe,2014,1.51132
swe,2015,2.06722
swe,2016,0.57521
swe,2017,2.35496
swe,2018,0.91571
swe,2019,1.96854
swe,2020,-3.45077
swz,1991,-0.23285
swz,1992,1.06965
swz,1993,-2.00558
swz,1994,-4.35775
swz,1995,8.76322
swz,1996,4.80093
swz,1997,1.20434
swz,1998,-3.16811
swz,1999,3.15702
swz,2000,-2.49869
swz,2001,4.97694
swz,2002,-2.53717
swz,2003,1.16184
swz,2004,5.51139
swz,2005,11.74757
swz,2006,-0.0627
swz,2007,4.57353
swz,2008,-1.23692
swz,2009,-1.14823
swz,2010,-0.05977
swz,2011,0.53226
swz,2012,4.08414
swz,2013,5.55932
swz,2014,0.17782
swz,2015,1.70206
swz,2016,-1.48839
swz,2017,-0.35884
swz,2018,0.88125
swz,2019,-2.13673
swz,2020,-2.84757
sxm,2012,-1.21172
sxm,2013,-2.78251
sxm,2014,-2.84145
sxm,2015,-2.11072
