geo,time,nv_mnf_othr_zs_un
ecu,1973,37.16599
ecu,1974,35.17826
ecu,1975,37.62157
ecu,1976,38.47825
ecu,1977,40.82389
ecu,1978,48.4472
ecu,1979,42.87328
ecu,1980,42.22677
ecu,1981,41.60277
ecu,1982,42.44783
ecu,1983,38.6984
ecu,1984,45.20804
ecu,1985,45.43953
ecu,1986,44.56192
ecu,1987,43.86888
ecu,1988,41.91466
ecu,1989,39.03477
ecu,1990,58.6858
ecu,1991,55.96939
ecu,1992,63.69779
ecu,1993,58.36528
ecu,1994,48.39054
ecu,1995,59.46311
ecu,1996,57.74885
ecu,1997,42.03561
ecu,1998,69.46865
ecu,1999,49.9104
ecu,2000,63.5408
ecu,2001,58.65143
ecu,2002,52.55486
ecu,2003,62.58152
ecu,2004,59.41344
ecu,2005,58.12023
ecu,2006,60.50986
ecu,2007,51.09025
ecu,2008,53.83416
ecu,2009,53.83416
ecu,2010,45.2647
ecu,2011,38.68182
ecu,2012,63.12942
ecu,2013,62.31564
ecu,2014,60.11339
ecu,2015,51.2824
ecu,2016,38.35305
ecu,2017,30.99771
ecu,2018,23.99516
ecu,2019,34.31692
egy,1964,26.18316
egy,1965,26.55935
egy,1966,28.38003
egy,1967,28.49001
egy,1968,29.72749
egy,1969,28.63312
egy,1970,30.67456
egy,1971,31.43786
egy,1972,33.82164
egy,1973,32.92455
egy,1974,28.31089
egy,1975,32.03138
egy,1976,32.78544
egy,1977,29.20943
egy,1978,31.15262
egy,1979,32.78994
egy,1980,34.77264
egy,1981,35.91401
egy,1982,28.44693
egy,1983,36.34944
egy,1984,38.82531
egy,1985,42.29716
egy,1986,37.66237
egy,1987,44.73796
egy,1988,39.4664
egy,1989,44.96481
egy,1990,45.61295
egy,1991,53.11955
egy,1992,60.41295
egy,1993,53.8148
egy,1994,46.91739
egy,1995,51.62079
egy,1996,46.14056
egy,1997,41.03029
egy,1998,35.11262
egy,1999,35.12972
egy,2000,35.16722
egy,2001,44.18646
egy,2002,41.23336
egy,2003,41.78123
egy,2004,39.5176
egy,2005,43.14681
egy,2006,42.99047
egy,2007,42.99047
egy,2008,42.99047
egy,2009,59.64752
egy,2010,59.96613
egy,2011,63.54519
egy,2012,67.35693
egy,2013,70.83583
egy,2014,71.03357
egy,2015,64.7504
egy,2016,64.15156
egy,2017,62.35269
egy,2018,62.35269
eri,1992,9.09491
eri,1993,16.486
eri,1994,12.82362
eri,1995,12.91912
eri,1996,15.01264
eri,1997,27.35419
eri,1998,31.18668
eri,1999,22.22879
eri,2000,21.05776
eri,2001,26.14408
eri,2002,29.76232
eri,2003,31.14617
eri,2004,31.67663
eri,2005,35.46248
eri,2006,34.39032
eri,2007,58.7494
eri,2008,56.36902
eri,2009,32.7162
eri,2010,26.98681
eri,2011,42.60408
eri,2012,31.37045
eri,2013,18.93564
eri,2014,19.88398
eri,2015,18.59549
eri,2016,80.53063
eri,2017,20.75007
eri,2018,14.45156
esp,1963,44.61266
esp,1964,44.94721
esp,1965,46.37678
esp,1966,47.59785
esp,1967,47.9017
esp,1968,49.52557
esp,1969,48.90418
esp,1970,50.02299
esp,1971,50.24428
esp,1972,51.13748
esp,1973,52.05317
esp,1974,53.11228
esp,1975,49.4863
esp,1976,49.29401
esp,1977,50.99832
esp,1978,48.96874
esp,1979,48.30978
esp,1980,47.88295
esp,1981,48.73024
esp,1982,47.35198
esp,1983,47.69036
esp,1984,47.58731
esp,1985,45.83438
esp,1986,46.51264
esp,1987,44.24186
esp,1988,44.59401
esp,1989,44.82887
esp,1990,45.54052
esp,1991,44.68261
esp,1992,44.15358
esp,1993,44.41082
esp,1994,44.39874
esp,1995,46.64814
esp,1996,46.08664
esp,1997,46.77427
esp,1998,47.44756
esp,1999,48.51589
esp,2000,50.7129
esp,2001,50.49236
esp,2002,52.00481
esp,2003,51.67532
esp,2004,53.0303
esp,2005,54.2122
esp,2006,55.11882
esp,2007,54.27873
esp,2008,52.24517
esp,2009,45.21466
esp,2010,44.67761
esp,2011,43.27514
esp,2012,41.79497
esp,2013,40.24226
esp,2014,38.83147
esp,2015,40.69166
esp,2016,40.90484
esp,2017,41.35233
esp,2018,42.54357
esp,2019,41.76845
est,1992,54.05166
est,1993,53.32216
est,1994,54.22634
est,1995,53.89199
est,1996,69.52034
est,1997,51.16988
est,1998,51.16988
est,1999,51.16988
est,2000,52.85414
est,2001,57.53674
est,2002,60.03005
est,2003,60.02037
est,2004,61.48787
est,2005,61.68563
est,2006,65.04735
est,2007,65.69995
est,2008,54.90388
est,2009,53.97173
est,2010,57.11186
est,2011,57.25985
est,2012,58.66429
est,2013,58.57948
est,2014,56.51631
est,2015,57.58093
est,2016,59.34957
est,2017,59.46591
est,2018,57.866
est,2019,57.86473
eth,1990,13.99623
eth,1991,14.2158
eth,1992,17.15239
eth,1993,17.84877
eth,1994,23.26992
eth,1995,23.35726
eth,1996,23.31346
eth,1997,25.46899
eth,1998,24.23736
eth,1999,22.19986
eth,2000,22.39411
eth,2001,24.22284
eth,2002,27.79533
eth,2003,30.01966
eth,2004,31.36598
eth,2005,35.2787
eth,2006,37.79077
eth,2007,39.96801
eth,2008,38.88639
eth,2009,37.17906
eth,2010,32.39209
eth,2011,19.42781
eth,2012,44.89681
eth,2013,34.86687
eth,2014,37.28294
eth,2015,37.28294
fin,1963,51.63404
fin,1964,52.31665
fin,1965,52.49986
fin,1966,51.98019
fin,1967,51.2782
fin,1968,53.63186
fin,1969,55.60124
fin,1970,55.29099
fin,1971,53.45972
fin,1972,52.66064
fin,1973,56.61636
fin,1974,57.50796
fin,1975,51.68203
fin,1976,49.80505
fin,1977,52.71341
fin,1978,54.45441
fin,1979,58.28971
fin,1980,57.99999
fin,1981,55.78263
fin,1982,54.33853
fin,1983,56.77139
fin,1984,56.95946
fin,1985,55.48867
fin,1986,55.57996
fin,1987,56.2526
fin,1988,58.36825
fin,1989,60.74239
fin,1990,58.44979
fin,1991,55.08827
fin,1992,54.5658
fin,1993,55.55021
fin,1994,56.81631
fin,1995,57.8188
fin,1996,54.75597
fin,1997,55.50689
fin,1998,54.27835
fin,1999,53.07185
fin,2000,53.95375
fin,2001,50.70685
fin,2002,51.92076
fin,2003,50.20101
fin,2004,53.02067
fin,2005,52.32564
fin,2006,54.12946
fin,2007,49.8066
fin,2008,50.16202
fin,2009,49.54455
fin,2010,49.28523
fin,2011,56.87013
fin,2012,59.05104
fin,2013,56.91877
fin,2014,48.80601
fin,2015,62.05157
fin,2016,49.81526
fin,2017,49.78893
fin,2018,50.37364
fin,2019,50.79394
fji,1968,19.21057
fji,1970,31.54677
fji,1971,36.26967
fji,1972,38.28817
fji,1973,32.26464
fji,1974,24.32892
fji,1975,22.23396
fji,1976,28.47327
fji,1977,25.36931
fji,1978,29.12623
fji,1979,26.9566
fji,1980,25.91495
fji,1981,28.64004
fji,1982,26.39566
fji,1983,39.57721
fji,1984,31.52147
fji,1985,34.41064
fji,1986,25.43436
fji,1987,19.91108
fji,1988,22.84434
fji,1989,26.40064
fji,1990,28.99734
fji,1991,28.86484
fji,1992,29.19803
fji,1993,32.63232
fji,1994,30.61219
fji,2000,18.75968
fji,2001,17.09005
fji,2002,28.33348
fji,2003,29.69476
fji,2004,31.25013
fji,2005,31.74534
fji,2006,30.67426
fji,2007,31.21113
fji,2008,31.14207
fji,2009,33.10774
fji,2010,33.53485
fji,2011,31.76516
fji,2012,30.56717
fji,2013,29.66233
fji,2014,30.3844
fji,2015,31.60788
fji,2016,33.96503
fji,2017,32.96089
fji,2018,31.48881
fji,2019,31.48809
fra,1963,52.2831
fra,1964,52.07424
fra,1965,52.21919
fra,1966,51.94373
fra,1967,51.8551
fra,1968,51.56979
fra,1969,51.29202
fra,1970,51.22996
fra,1971,50.65694
fra,1972,50.75063
fra,1973,51.20674
fra,1974,51.595
fra,1975,49.65445
fra,1976,48.6375
fra,1977,48.8665
fra,1978,49.35904
fra,1979,50.48511
fra,1980,49.80164
fra,1981,48.91931
fra,1982,48.28707
fra,1983,48.91373
fra,1984,48.98937
fra,1985,49.71653
fra,1986,50.76126
fra,1987,50.64923
fra,1988,50.86971
fra,1989,50.55945
fra,1990,47.87251
fra,1991,47.54592
fra,1992,46.78236
fra,1993,47.85658
fra,1994,47.33996
fra,1995,47.56192
fra,1996,45.2935
fra,1997,44.69765
fra,1998,44.11831
fra,1999,44.28953
fra,2000,44.69638
fra,2001,43.99781
fra,2002,44.06589
fra,2003,43.49909
fra,2004,44.96911
fra,2005,45.44917
fra,2006,45.22318
fra,2007,44.60252
fra,2008,44.39677
fra,2009,37.54489
fra,2010,37.30284
fra,2011,37.085
fra,2012,35.17655
fra,2013,35.82201
fra,2014,33.04028
fra,2015,32.82804
fra,2016,32.72352
fra,2017,32.64541
fra,2018,49.709
fra,2019,50.90012
gab,1966,59.05414
gab,1970,46.38711
gab,1972,46.88222
gab,1973,54.70902
gab,1974,58.28659
gab,1975,61.03334
gab,1976,60.43367
gab,1977,63.57988
gab,1978,61.92763
gab,1980,61.62702
gab,1981,59.21558
gab,1982,61.16906
gab,1991,46.42514
gab,1992,41.76931
gab,1993,45.93068
gab,1994,47.58712
gab,1995,48.29122
gbr,1963,44.17745
gbr,1968,45.06213
gbr,1969,45.57722
gbr,1970,45.95469
gbr,1971,45.81231
gbr,1972,45.73643
gbr,1973,46.29281
gbr,1974,46.83812
gbr,1975,46.62876
gbr,1976,46.30963
gbr,1977,45.75305
gbr,1978,46.68633
gbr,1979,47.03932
gbr,1980,46.86923
gbr,1981,46.23567
gbr,1982,46.2618
gbr,1983,46.48314
gbr,1984,46.7078
gbr,1985,46.21481
gbr,1986,46.47763
gbr,1987,46.65429
gbr,1988,47.69878
gbr,1989,46.9841
gbr,1990,46.74652
gbr,1991,46.0921
gbr,1992,45.80689
gbr,1993,43.8481
gbr,1994,44.70007
gbr,1995,45.66672
gbr,1996,44.53227
gbr,1997,45.30062
gbr,1998,46.19196
gbr,1999,46.10109
gbr,2000,47.1599
gbr,2001,48.0283
gbr,2002,47.01624
gbr,2003,47.35789
gbr,2004,47.64028
gbr,2005,47.48111
gbr,2006,46.911
gbr,2007,47.68154
gbr,2008,45.83624
gbr,2009,36.05695
gbr,2010,34.8561
gbr,2011,35.63066
gbr,2012,37.01694
gbr,2013,34.89404
gbr,2014,35.24958
gbr,2015,42.12377
gbr,2016,42.1747
gbr,2017,41.7803
gbr,2018,41.8086
gbr,2019,39.16634
geo,2000,42.78047
geo,2001,43.26881
geo,2002,52.33414
geo,2003,48.27676
geo,2004,30.87334
geo,2005,39.82392
geo,2006,42.52236
geo,2007,50.17364
geo,2008,59.40784
geo,2009,42.2239
geo,2010,47.80363
geo,2011,43.36439
geo,2012,44.6992
geo,2013,35.02478
geo,2014,33.07579
geo,2015,42.60847
geo,2016,39.15718
geo,2017,41.59362
geo,2018,45.61001
geo,2019,45.59414
gha,1963,43.22344
gha,1964,44.85733
gha,1965,42.13531
gha,1966,39.71484
gha,1967,35.43675
gha,1968,30.14936
gha,1969,35.23297
gha,1970,42.58087
gha,1971,40.67194
gha,1972,40.62256
gha,1973,37.92609
gha,1974,37.70476
gha,1975,45.20913
gha,1976,40.5935
gha,1977,45.44937
gha,1978,42.47154
gha,1979,45.75844
gha,1980,46.26642
gha,1981,41.63596
gha,1982,40.39111
gha,1983,35.19235
gha,1984,23.84852
gha,1985,40.11626
gha,1986,48.05305
gha,1987,47.13891
gha,1993,47.89961
gha,1994,94.62493
gha,1995,94.62493
gha,1996,94.62493
gha,1997,94.62493
gha,1998,94.62493
gha,1999,95.44145
gha,2000,95.44145
gha,2001,95.44145
gha,2002,95.44145
gha,2003,60.48133
gha,2004,93.10524
gha,2005,93.10553
gha,2006,93.1058
gha,2007,93.10592
gha,2008,93.16756
gha,2009,92.98744
gha,2010,92.98744
gha,2011,92.98744
gha,2012,92.98744
gha,2013,51.90828
gha,2014,51.90828
gha,2015,51.90828
gmb,1975,2.91722
gmb,1976,7.11767
gmb,1977,8.93667
gmb,1978,11.94832
gmb,1979,46.50565
gmb,1980,59.59099
gmb,1981,52.15646
gmb,1982,34.9859
gmb,1995,17.07336
gmb,2004,41.10669
grc,1963,38.72206
grc,1964,39.71836
grc,1965,38.8331
grc,1966,39.9283
grc,1967,42.47527
grc,1968,41.68551
grc,1969,44.4661
grc,1970,46.20949
grc,1971,44.05729
grc,1972,42.76744
grc,1973,46.36305
grc,1974,44.6621
grc,1975,40.72954
grc,1976,39.67993
grc,1977,41.22014
grc,1978,41.01652
grc,1979,41.33442
grc,1980,41.7872
grc,1981,41.05511
grc,1982,40.55684
grc,1983,41.26257
grc,1984,40.79863
grc,1985,39.23801
grc,1986,39.5419
grc,1987,38.37333
grc,1988,41.52499
grc,1989,42.10535
grc,1990,41.1343
grc,1991,40.98585
grc,1992,40.3679
grc,1993,36.55426
grc,1994,36.05321
grc,1995,40.04009
grc,1996,39.61737
grc,1997,43.70549
grc,1998,42.53308
grc,1999,41.40468
grc,2000,41.40468
grc,2001,47.98619
grc,2002,47.98619
grc,2003,50.1326
grc,2004,52.1953
grc,2005,54.83742
grc,2006,53.57118
grc,2007,53.84693
grc,2008,49.59128
grc,2009,46.93868
grc,2010,54.29466
grc,2011,49.86903
grc,2012,46.29722
grc,2013,43.11111
grc,2014,40.55823
grc,2015,46.79235
grc,2016,46.51966
grc,2017,46.73905
grc,2018,48.28902
grc,2019,48.28814
gtm,1968,30.90613
gtm,1971,29.9982
gtm,1972,32.68679
gtm,1973,30.24896
gtm,1974,31.34626
gtm,1975,27.46396
gtm,1976,29.98797
gtm,1977,32.88131
gtm,1978,31.16102
gtm,1979,32.62857
gtm,1980,31.63792
gtm,1981,32.00443
gtm,1982,32.6092
gtm,1983,30.77661
gtm,1984,30.35623
gtm,1985,29.80995
gtm,1986,30.09023
gtm,1987,30.03414
gtm,1988,31.81246
hkg,1973,40.46147
hkg,1974,42.03968
hkg,1975,40.09519
hkg,1976,40.24418
hkg,1977,44.17066
hkg,1978,45.57424
hkg,1979,47.31993
hkg,1980,47.28935
hkg,1981,50.51583
hkg,1982,48.40568
hkg,1983,47.58892
hkg,1984,47.17762
hkg,1985,45.78962
hkg,1986,46.0149
hkg,1987,46.73292
hkg,1988,46.80697
hkg,1989,45.5109
hkg,1990,42.26955
hkg,1991,41.46454
hkg,1992,41.38713
hkg,1993,44.46434
hkg,1994,45.05426
hkg,1995,47.02264
hkg,1996,47.52967
hkg,1997,50.01679
hkg,1998,48.60054
hkg,1999,54.12289
hkg,2000,57.53588
hkg,2001,58.80384
hkg,2002,55.67616
hkg,2003,51.36164
hkg,2004,41.1669
hkg,2005,22.72525
hkg,2006,20.7596
hkg,2007,24.89671
hkg,2008,24.20367
hkg,2009,23.74802
hkg,2010,23.18584
hkg,2011,30.16357
hkg,2012,30.84043
hkg,2013,30.25462
hkg,2014,28.22996
hkg,2015,27.60464
hkg,2016,26.43647
hkg,2017,25.62881
hkg,2018,25.95908
hkg,2019,25.96116
hnd,1963,18.56352
hnd,1964,23.77389
hnd,1965,26.13126
hnd,1966,26.0653
hnd,1968,31.3279
hnd,1969,30.14668
hnd,1970,28.36304
hnd,1971,29.68075
hnd,1972,28.08618
hnd,1973,32.29419
hnd,1974,28.22846
hnd,1975,29.89286
hnd,1981,34.96659
hnd,1982,35.20529
hnd,1983,36.76864
hnd,1984,37.39157
hnd,1985,37.44077
hnd,1986,36.68424
hnd,1987,37.60618
hnd,1988,36.11035
hnd,1989,37.52827
hnd,1990,37.31828
hnd,1991,33.17499
hnd,1992,32.248
hnd,1993,31.07018
hnd,1994,31.03832
hnd,1995,29.85468
hnd,1996,29.61969
hrv,1986,43.65744
hrv,1987,43.65616
hrv,1988,42.20298
hrv,1989,39.44492
hrv,1990,43.25309
hrv,1991,29.93877
hrv,1992,39.27796
hrv,1993,39.27795
hrv,1994,39.27795
hrv,1995,39.27795
hrv,1996,39.27795
hrv,1997,60.23543
hrv,1998,60.23543
hrv,1999,60.23543
hrv,2000,60.23543
hrv,2001,60.23543
hrv,2002,60.23543
hrv,2003,66.99641
hrv,2004,66.99641
hrv,2005,68.45133
hrv,2006,68.45133
hrv,2007,68.45133
hrv,2008,46.83113
hrv,2009,41.86345
hrv,2010,36.96475
hrv,2011,37.90073
hrv,2012,40.49855
hrv,2013,41.79737
hrv,2014,43.15928
hrv,2015,44.22779
hrv,2016,50.11131
hrv,2017,51.2504
hrv,2018,51.57857
hrv,2019,47.09504
hun,1963,46.23563
hun,1964,46.63601
hun,1965,45.22275
hun,1966,45.44623
hun,1967,46.09803
hun,1968,48.07911
hun,1969,47.64504
hun,1970,48.54758
hun,1971,48.54468
hun,1972,47.42227
hun,1973,47.48964
hun,1974,50.08691
hun,1975,49.59612
hun,1976,48.20576
hun,1977,48.95891
hun,1978,50.74017
hun,1979,51.01299
hun,1980,49.50567
hun,1981,47.2028
hun,1982,47.12991
hun,1983,46.97924
hun,1984,48.07484
hun,1985,49.18424
hun,1986,48.84543
hun,1987,51.16566
hun,1988,50.40195
hun,1989,51.34073
hun,1990,48.85043
hun,1991,47.40848
hun,1992,48.5153
hun,1993,48.83712
hun,1994,47.28341
hun,1995,47.26841
hun,1996,48.09613
hun,1997,46.22777
hun,1998,40.44554
hun,1999,41.92794
hun,2000,43.05663
hun,2001,40.42602
hun,2002,43.51328
hun,2003,42.08767
hun,2004,44.33205
hun,2005,45.10155
hun,2006,44.21465
hun,2007,45.82717
hun,2008,47.16246
hun,2009,36.03837
hun,2010,36.16416
hun,2011,34.93365
hun,2012,35.7529
hun,2013,34.77966
hun,2014,33.85343
hun,2015,33.04834
hun,2016,35.8635
hun,2017,35.32387
hun,2018,39.42898
hun,2019,39.42922
idn,1970,13.33723
idn,1971,14.60906
idn,1972,17.03903
idn,1973,16.92073
idn,1974,19.84741
idn,1975,23.6052
idn,1976,25.97739
idn,1977,29.42302
idn,1978,32.66146
idn,1979,32.85589
idn,1980,35.12941
idn,1981,31.81039
idn,1982,33.62269
idn,1983,36.87558
idn,1984,37.86293
idn,1985,42.24273
idn,1986,40.78729
idn,1987,43.8279
idn,1988,45.17398
idn,1989,44.37208
idn,1990,40.12509
idn,1991,39.42951
idn,1992,39.88127
idn,1993,37.18453
idn,1994,36.69122
idn,1995,40.72357
idn,1996,44.5511
idn,1997,44.5511
idn,1998,33.28019
idn,1999,35.32221
idn,2000,34.50771
idn,2001,41.58564
idn,2002,39.99455
idn,2003,32.24364
idn,2004,34.49789
idn,2005,32.37262
idn,2006,32.09644
idn,2007,31.43309
idn,2008,32.10925
idn,2009,30.71506
idn,2010,29.46132
idn,2011,29.61644
idn,2012,29.84409
idn,2013,29.76224
idn,2014,31.81162
idn,2015,30.61819
idn,2016,36.00206
idn,2017,35.94244
idn,2018,35.94245
idn,2019,35.94245
ind,1963,37.13338
ind,1964,36.55122
ind,1965,35.94095
ind,1966,37.42479
ind,1967,37.21657
ind,1968,36.82002
ind,1969,36.88297
ind,1970,38.60783
ind,1971,35.71499
ind,1972,36.38093
ind,1973,37.3327
ind,1974,37.33914
ind,1975,39.62041
ind,1976,39.48324
ind,1977,37.94332
ind,1978,35.73436
ind,1979,36.42912
ind,1980,38.54848
ind,1981,40.12751
ind,1982,41.55522
ind,1983,38.63793
ind,1984,40.26425
ind,1985,40.68547
ind,1986,39.39087
ind,1987,42.54863
ind,1988,44.46575
ind,1989,40.26051
ind,1990,41.73879
ind,1991,39.90073
ind,1992,40.55061
ind,1993,39.55531
ind,1994,40.17221
ind,1995,40.4624
ind,1996,38.43785
ind,1997,40.8754
ind,1998,36.57583
ind,1999,37.06916
ind,2000,37.52291
ind,2001,38.59039
ind,2002,42.43239
ind,2003,45.06759
ind,2004,48.71546
ind,2005,47.01918
ind,2006,49.61183
ind,2007,54.2994
ind,2008,49.48152
ind,2009,47.61809
ind,2010,47.74536
ind,2011,46.16239
ind,2012,45.60022
ind,2013,46.98321
ind,2014,46.61638
ind,2015,42.22249
ind,2016,43.41571
ind,2017,43.2891
ind,2018,43.2891
ind,2019,43.2891
irl,1963,32.22233
irl,1964,33.94602
irl,1965,35.0305
irl,1966,34.07718
irl,1967,34.05743
irl,1968,34.58664
irl,1969,35.10171
irl,1970,35.42831
irl,1971,35.82003
irl,1972,37.14541
irl,1973,35.45365
irl,1974,35.62268
irl,1975,34.19684
irl,1976,34.2639
irl,1977,35.53561
irl,1978,33.734
irl,1979,36.52524
irl,1980,37.45668
irl,1981,36.06647
irl,1982,35.69246
irl,1983,34.77258
irl,1984,35.19383
irl,1985,34.21397
irl,1986,33.5231
irl,1987,33.92182
irl,1988,35.46046
irl,1989,36.19247
irl,1990,35.79265
irl,1991,31.88825
irl,1992,31.26371
irl,1993,31.12099
irl,1994,31.68754
irl,1995,29.23697
irl,1996,31.20304
irl,1997,29.71217
irl,1998,27.60371
irl,1999,26.84013
irl,2000,29.28031
irl,2001,29.18173
irl,2002,26.43239
irl,2003,29.00517
irl,2004,32.30998
irl,2005,32.37879
irl,2006,33.41672
irl,2007,32.53113
irl,2008,33.85381
irl,2009,20.55376
irl,2010,20.67472
irl,2011,20.87951
irl,2012,20.17089
irl,2013,20.95903
irl,2014,21.40311
irl,2015,90.63563
irl,2016,90.85913
irl,2017,92.37587
irl,2018,92.37587
irn,1963,24.02644
irn,1964,24.61934
irn,1965,24.86593
irn,1966,25.74931
irn,1967,29.46253
irn,1968,30.20651
irn,1969,30.82941
irn,1970,32.39667
irn,1971,32.17194
irn,1972,34.43976
irn,1973,40.16769
irn,1974,45.56542
irn,1975,44.74869
irn,1976,45.58149
irn,1977,49.36806
irn,1978,49.36806
irn,1979,54.87095
irn,1980,53.75141
irn,1981,41.56048
irn,1982,40.45562
irn,1983,41.19129
irn,1984,43.1281
irn,1985,43.20202
irn,1986,42.4884
irn,1987,43.96276
irn,1988,40.65006
irn,1989,40.51898
irn,1990,44.47527
irn,1991,45.52205
irn,1992,55.52379
irn,1993,50.43854
irn,1994,45.24145
irn,1995,41.36905
irn,1996,45.27167
irn,1997,45.52329
irn,1998,48.99824
irn,1999,50.34395
irn,2000,45.45374
irn,2001,44.0189
irn,2002,45.44942
irn,2003,47.01872
irn,2004,49.83107
irn,2005,49.65466
irn,2006,48.30671
irn,2007,51.03145
irn,2008,52.08616
irn,2009,45.9508
irn,2010,45.92212
irn,2011,46.66812
irn,2012,48.71332
irn,2013,49.68837
irn,2014,43.88364
irn,2015,41.92993
irn,2016,43.11068
irn,2017,43.11068
irn,2018,43.11068
irq,1963,45.47325
irq,1964,49.62377
irq,1965,53.75189
irq,1966,44.14988
irq,1967,43.68121
irq,1968,45.31132
irq,1969,49.7018
irq,1970,50.3679
irq,1971,37.78998
irq,1972,35.22095
irq,1973,39.35942
irq,1974,37.70957
irq,1975,35.38383
irq,1976,39.69921
irq,1977,43.84391
irq,1984,48.65123
irq,1985,51.77445
irq,1986,54.89172
irq,1987,48.01443
irq,1991,50.54525
irq,1992,64.7216
irq,1994,37.5236
irq,1995,36.25344
irq,1996,38.72299
irq,1997,29.32263
irq,2006,76.42864
irq,2007,71.71341
irq,2008,82.93358
irq,2009,74.9434
irq,2010,74.22166
irq,2011,76.6366
irq,2012,83.89661
irq,2013,72.39556
irq,2014,75.25718
irq,2015,76.88836
irq,2016,72.84918
irq,2017,64.51108
irq,2018,70.80689
irq,2019,70.25378
isl,1968,28.03724
isl,1969,28.31026
isl,1970,33.81813
isl,1971,33.76827
isl,1972,32.16965
isl,1973,35.47427
isl,1974,36.47945
isl,1975,34.75065
isl,1976,35.17825
isl,1977,34.70874
isl,1978,33.906
isl,1979,36.67537
isl,1980,46.12041
isl,1981,42.16848
isl,1982,45.91061
isl,1983,47.7582
isl,1984,47.20561
isl,1985,42.57585
isl,1986,40.60689
isl,1987,43.66955
isl,1988,50.06505
isl,1989,50.57289
isl,1990,41.80892
isl,1991,39.15237
isl,1992,38.39977
isl,1993,37.94644
isl,1994,38.89278
isl,1995,40.75337
isl,1996,43.58619
isl,1997,40.67223
isl,1998,42.71095
isl,1999,43.47391
isl,2000,49.21423
isl,2001,43.35531
isl,2002,47.64041
isl,2003,45.55047
isl,2004,48.45752
isl,2005,52.61885
isl,2006,52.93901
isl,2007,52.92113
isl,2008,52.92697
isl,2009,52.92909
isl,2010,52.91145
isl,2011,40.04631
isl,2012,40.04631
isl,2013,40.04631
isl,2014,40.04631
isl,2015,38.45945
isl,2016,36.98881
isl,2017,47.66855
isl,2018,36.7591
isl,2019,36.76215
isr,1963,47.03196
isr,1964,47.39528
isr,1965,46.64711
isr,1966,46.03805
isr,1967,46.50118
isr,1968,49.39032
isr,1969,50.86251
isr,1970,49.19094
isr,1971,50.84072
isr,1972,51.10313
isr,1973,52.41354
isr,1974,53.12663
isr,1975,53.13183
isr,1976,50.92187
isr,1977,53.67749
isr,1978,54.65133
isr,1979,54.94073
isr,1980,54.89866
isr,1981,55.83146
isr,1982,58.48294
isr,1983,59.98635
isr,1984,58.52088
isr,1985,60.25749
isr,1986,56.65506
isr,1987,57.97583
isr,1988,58.78475
isr,1989,58.78475
isr,1990,58.37388
isr,1991,59.84174
isr,1992,58.38249
isr,1993,59.39267
isr,1994,59.48089
isr,1995,47.85957
isr,1996,46.63202
isr,1997,46.57479
isr,1998,45.74703
isr,1999,45.11762
isr,2000,41.27318
isr,2001,48.78221
isr,2002,49.66057
isr,2003,48.85072
isr,2004,46.32775
isr,2005,45.65349
isr,2006,43.90765
isr,2007,44.45111
isr,2008,41.13997
isr,2009,38.75694
isr,2010,39.54349
isr,2011,50.39073
isr,2012,45.75925
isr,2013,46.81377
isr,2014,45.21688
isr,2015,48.62637
isr,2016,47.62716
isr,2017,46.08952
isr,2018,46.08952
isr,2019,46.08952
ita,1967,44.84726
ita,1968,45.3461
ita,1969,45.70767
ita,1970,46.50803
ita,1971,46.20328
ita,1972,46.87056
ita,1973,47.28824
ita,1974,48.57381
ita,1975,46.92756
ita,1976,46.43089
ita,1977,46.91675
ita,1978,46.77852
ita,1979,47.38631
ita,1980,47.96097
ita,1981,47.21565
ita,1982,48.99107
ita,1983,46.62636
ita,1984,44.92774
ita,1985,44.11027
ita,1986,44.82867
ita,1987,44.74394
ita,1988,46.26071
ita,1989,46.6696
ita,1990,47.76794
ita,1991,47.78468
ita,1992,43.04557
ita,1993,42.62746
ita,1994,42.93181
ita,1995,45.28311
ita,1996,45.78111
ita,1997,46.36425
ita,1998,47.17178
ita,1999,47.51281
ita,2000,48.45436
ita,2001,48.23212
ita,2002,48.89877
ita,2003,49.34628
ita,2004,49.93139
ita,2005,50.26632
ita,2006,51.02046
ita,2007,50.98474
ita,2008,50.1865
ita,2009,44.14996
ita,2010,42.79133
ita,2011,42.8554
ita,2012,42.15302
ita,2013,41.10809
ita,2014,40.62769
ita,2015,40.90294
ita,2016,40.98661
ita,2017,40.41963
ita,2018,40.92199
ita,2019,40.92202
jam,1963,22.62341
jam,1964,23.20911
jam,1965,25.58342
jam,1966,25.90291
jam,1967,27.3268
jam,1968,28.3875
jam,1969,31.31589
jam,1970,30.99511
jam,1971,30.45358
jam,1972,31.799
jam,1973,33.18993
jam,1974,28.61415
jam,1975,29.32822
jam,1976,29.04674
jam,1977,26.61276
jam,1978,27.11412
jam,1979,24.61185
jam,1980,23.91105
jam,1981,25.02037
jam,1982,27.00507
jam,1983,28.59595
jam,1984,28.4605
jam,1986,24.85493
jam,1987,25.67534
jam,1988,26.53064
jam,1989,28.36818
jam,1990,24.66325
jam,1991,25.09667
jam,1992,26.40469
jam,1993,25.85086
jam,1994,25.77396
jam,1995,45.07296
jam,1996,26.86707
jor,1963,48.95097
jor,1964,49.11778
jor,1965,51.98222
jor,1966,51.41839
jor,1967,47.83051
jor,1968,57.13622
jor,1969,58.59585
jor,1970,54.2745
jor,1971,57.29868
