geo,time,pa_nus_prvt_pp
nor,2013,9.76578
nor,2014,9.85084
nor,2015,10.599
nor,2016,10.68644
nor,2017,10.38369
nor,2018,10.31224
nor,2019,10.65749
nor,2020,10.64197
npl,1990,9.57927
npl,1991,10.61981
npl,1992,12.07532
npl,1993,12.60943
npl,1994,13.31505
npl,1995,13.939
npl,1996,14.7907
npl,1997,15.03239
npl,1998,16.46709
npl,1999,17.31521
npl,2000,17.16479
npl,2001,17.14178
npl,2002,17.38533
npl,2003,17.96959
npl,2004,17.99839
npl,2005,18.59784
npl,2006,19.26345
npl,2007,19.15417
npl,2008,20.27361
npl,2009,22.6033
npl,2010,24.31266
npl,2011,25.74333
npl,2012,25.78347
npl,2013,27.48665
npl,2014,28.57624
npl,2015,29.92489
npl,2016,30.70224
npl,2017,30.51293
npl,2018,30.99503
npl,2019,32.13863
npl,2020,33.35098
npl,2021,33.15668
nru,2010,1.24322
nru,2011,1.2088
nzl,1990,1.56363
nzl,1991,1.5496
nzl,1992,1.53302
nzl,1993,1.50428
nzl,1994,1.48663
nzl,1995,1.48659
nzl,1996,1.48333
nzl,1997,1.47742
nzl,1998,1.48708
nzl,1999,1.478
nzl,2000,1.5078
nzl,2001,1.50987
nzl,2002,1.55753
nzl,2003,1.58189
nzl,2004,1.5638
nzl,2005,1.59863
nzl,2006,1.5865
nzl,2007,1.57181
nzl,2008,1.57039
nzl,2009,1.60373
nzl,2010,1.59542
nzl,2011,1.58918
nzl,2012,1.58614
nzl,2013,1.60891
nzl,2014,1.60083
nzl,2015,1.63109
nzl,2016,1.58577
nzl,2017,1.58056
nzl,2018,1.62867
nzl,2019,1.58336
nzl,2020,1.61659
omn,2000,0.19223
omn,2001,0.18542
omn,2002,0.18202
omn,2003,0.17839
omn,2004,0.17482
omn,2005,0.17232
omn,2006,0.17285
omn,2007,0.17785
omn,2008,0.19247
omn,2009,0.19986
omn,2010,0.20304
omn,2011,0.20478
omn,2012,0.20352
omn,2013,0.20852
omn,2014,0.21249
omn,2015,0.21534
omn,2016,0.21046
omn,2017,0.2116
omn,2018,0.20837
omn,2019,0.20494
omn,2020,0.20061
omn,2021,0.19457
pak,1990,7.05803
pak,1991,7.56969
pak,1992,8.0458
pak,1993,8.59458
pak,1994,9.41215
pak,1995,10.2854
pak,1996,11.0291
pak,1997,12.00312
pak,1998,12.55578
pak,1999,12.79594
pak,2000,12.91846
pak,2001,12.95892
pak,2002,13.17634
pak,2003,13.25931
pak,2004,13.87495
pak,2005,14.63593
pak,2006,15.30163
pak,2007,16.0077
pak,2008,18.54315
pak,2009,21.14908
pak,2010,23.50011
pak,2011,25.49556
pak,2012,26.51521
pak,2013,28.88324
pak,2014,30.71629
pak,2015,31.36738
pak,2016,32.10307
pak,2017,33.25073
pak,2018,34.10615
pak,2019,37.04273
pak,2020,40.15534
pak,2021,41.99568
pan,1990,0.61942
pan,1991,0.60172
pan,1992,0.59468
pan,1993,0.58025
pan,1994,0.57268
pan,1995,0.56259
pan,1996,0.55343
pan,1997,0.54795
pan,1998,0.5426
pan,1999,0.5376
pan,2000,0.52783
pan,2001,0.5149
pan,2002,0.51196
pan,2003,0.50256
pan,2004,0.49178
pan,2005,0.48922
pan,2006,0.48558
pan,2007,0.4918
pan,2008,0.5151
pan,2009,0.52939
pan,2010,0.53903
pan,2011,0.55324
pan,2012,0.54192
pan,2013,0.55566
pan,2014,0.5515
pan,2015,0.5328
pan,2016,0.5158
pan,2017,0.50805
pan,2018,0.49972
pan,2019,0.48908
pan,2020,0.47563
pan,2021,0.4617
per,1990,0.08267
per,1991,0.4041
per,1992,0.68062
per,1993,0.98227
per,1994,1.18454
per,1995,1.28045
per,1996,1.38751
per,1997,1.47191
per,1998,1.55446
per,1999,1.57395
per,2000,1.57975
per,2001,1.5667
per,2002,1.54522
per,2003,1.54506
per,2004,1.55988
per,2005,1.53308
per,2006,1.51491
per,2007,1.49911
per,2008,1.52721
per,2009,1.57767
per,2010,1.57593
per,2011,1.57918
per,2012,1.5723
per,2013,1.6432
per,2014,1.69849
per,2015,1.76998
per,2016,1.82986
per,2017,1.89358
per,2018,1.87633
per,2019,1.88444
per,2020,1.89875
per,2021,1.89102
phl,1990,8.82172
phl,1991,10.09346
phl,1992,10.64425
phl,1993,11.03348
phl,1994,11.86997
phl,1995,12.33488
phl,1996,12.87952
phl,1997,13.28887
phl,1998,14.2942
phl,1999,14.8189
phl,2000,14.90495
phl,2001,15.27013
phl,2002,15.441
phl,2003,15.44388
phl,2004,15.76757
phl,2005,16.244
phl,2006,16.59953
phl,2007,16.60716
phl,2008,17.31428
phl,2009,18.10916
phl,2010,18.49219
phl,2011,18.77212
phl,2012,18.12727
phl,2013,18.68602
phl,2014,19.06786
phl,2015,19.03871
phl,2016,18.9259
phl,2017,19.39252
phl,2018,19.9167
phl,2019,20.04739
phl,2020,20.32495
plw,2001,0.80752
plw,2002,0.78457
plw,2003,0.77423
plw,2004,0.79147
plw,2005,0.79575
plw,2006,0.80503
plw,2007,0.80805
plw,2008,0.87129
plw,2009,0.88698
plw,2010,0.88525
plw,2011,0.89827
plw,2012,0.91187
plw,2013,0.92886
plw,2014,0.95234
plw,2015,0.96024
plw,2016,0.93839
plw,2017,0.93059
plw,2018,0.92756
plw,2019,0.91349
plw,2020,0.90433
png,1990,0.7536
png,1991,0.77334
png,1992,0.78296
png,1993,0.79834
png,1994,0.80024
png,1995,0.91292
png,1996,0.99002
png,1997,1.00576
png,1998,1.12482
png,1999,1.2651
png,2000,1.41464
png,2001,1.50368
png,2002,1.65486
png,2003,1.85613
png,2004,1.84676
png,2005,1.81797
png,2006,1.80287
png,2007,1.76884
png,2008,1.88676
png,2009,2.02449
png,2010,2.1116
png,2011,2.13789
png,2012,2.18958
png,2013,2.26501
png,2014,2.34524
png,2015,2.48292
png,2016,2.61562
png,2017,2.69993
png,2018,2.75085
png,2019,2.80803
png,2020,2.90895
png,2021,2.90299
pol,1990,0.26053
pol,1991,0.42307
pol,1992,0.59518
pol,1993,0.76345
pol,1994,1.02545
pol,1995,1.28492
pol,1996,1.49615
pol,1997,1.68179
pol,1998,1.83201
pol,1999,1.912
pol,2000,2.0255
pol,2001,2.0469
pol,2002,2.02754
pol,2003,2.01504
pol,2004,2.04486
pol,2005,2.11751
pol,2006,2.08864
pol,2007,2.02375
pol,2008,2.00587
pol,2009,2.02728
pol,2010,1.94934
pol,2011,1.9202
pol,2012,1.90795
pol,2013,1.87263
pol,2014,1.87932
pol,2015,1.87626
pol,2016,1.83864
pol,2017,1.87654
pol,2018,1.87555
pol,2019,1.93209
pol,2020,1.9365
pri,2011,0.96244
pri,2012,0.96592
pri,2013,0.97246
pri,2014,0.97273
pri,2015,0.97469
pri,2016,0.97007
pri,2017,0.9769
prt,1990,0.5237
prt,1991,0.56658
prt,1992,0.60258
prt,1993,0.62835
prt,1994,0.65006
prt,1995,0.66377
prt,1996,0.67165
prt,1997,0.68356
prt,1998,0.7071
prt,1999,0.702
prt,2000,0.69976
prt,2001,0.70688
prt,2002,0.72174
prt,2003,0.71375
prt,2004,0.71502
prt,2005,0.70423
prt,2006,0.69744
prt,2007,0.71779
prt,2008,0.71475
prt,2009,0.70619
prt,2010,0.69992
prt,2011,0.69392
prt,2012,0.68949
prt,2013,0.66481
prt,2014,0.66729
prt,2015,0.67303
prt,2016,0.65802
prt,2017,0.66713
prt,2018,0.6506
prt,2019,0.65695
prt,2020,0.65138
pry,1990,478.28229
pry,1991,570.00822
pry,1992,637.30528
pry,1993,731.75125
pry,1994,859.8252
pry,1995,948.64678
pry,1996,1011.94887
pry,1997,1057.55262
pry,1998,1161.70166
pry,1999,1213.58919
pry,2000,1279.39245
pry,2001,1334.6597
pry,2002,1451.90794
pry,2003,1621.7968
pry,2004,1647.79598
pry,2005,1702.21587
pry,2006,1807.14966
pry,2007,1899.88208
pry,2008,2015.43639
pry,2009,2075.0532
pry,2010,2136.52733
pry,2011,2242.09619
pry,2012,2216.48315
pry,2013,2289.41211
pry,2014,2371.104
pry,2015,2423.32373
pry,2016,2469.57861
pry,2017,2539.98486
pry,2018,2577.99508
pry,2019,2601.92065
pry,2020,2615.64383
pry,2021,2617.89539
pse,1996,0.58473
pse,1997,0.56616
pse,1998,0.53429
pse,1999,0.50657
pse,2000,0.51144
pse,2001,0.4881
pse,2002,0.45087
pse,2003,0.47884
pse,2004,0.48809
pse,2005,0.49084
pse,2006,0.4973
pse,2007,0.53419
pse,2008,0.64726
pse,2009,0.60902
pse,2010,0.6538
pse,2011,0.68134
pse,2012,0.63553
pse,2013,0.69346
pse,2014,0.64384
pse,2015,0.5959
pse,2016,0.58854
pse,2017,0.57404
pse,2018,0.56067
pse,2019,0.56347
pse,2020,0.57211
pyf,2011,119.59299
qat,1990,2.36956
qat,1991,2.3737
qat,1992,2.37443
qat,1993,2.28621
qat,1994,2.25756
qat,1995,2.26088
qat,1996,2.30422
qat,1997,2.36044
qat,1998,2.39296
qat,1999,2.39281
qat,2000,2.35285
qat,2001,2.32185
qat,2002,2.29108
qat,2003,2.29096
qat,2004,2.38293
qat,2005,2.50789
qat,2006,2.71706
qat,2007,3.00515
qat,2008,3.32961
qat,2009,3.17898
qat,2010,3.05183
qat,2011,2.99212
qat,2012,3.0211
qat,2013,3.03379
qat,2014,2.9216
qat,2015,2.99662
qat,2016,2.99531
qat,2017,2.89281
qat,2018,2.83106
qat,2019,2.76213
qat,2020,2.65916
qat,2021,2.59837
rou,1990,0.00081
rou,1991,0.00256
rou,1992,0.00772
rou,1993,0.02665
rou,1994,0.06148
rou,1995,0.07909
rou,1996,0.11354
rou,1997,0.25961
rou,1998,0.37263
rou,1999,0.53084
rou,2000,0.73321
rou,2001,0.93755
rou,2002,1.13512
rou,2003,1.36156
rou,2004,1.44472
rou,2005,1.64217
rou,2006,1.69495
rou,2007,1.77886
rou,2008,1.84635
rou,2009,1.88047
rou,2010,1.8504
rou,2011,1.84751
rou,2012,1.87293
rou,2013,1.88397
rou,2014,1.88888
rou,2015,1.90765
rou,2016,1.81965
rou,2017,1.87596
rou,2018,1.91425
rou,2019,1.97237
rou,2020,1.95743
rus,1992,0.01812
rus,1993,0.17146
rus,1994,0.68132
rus,1995,1.97104
rus,1996,2.84542
rus,1997,3.27693
rus,1998,3.95716
rus,1999,6.86212
rus,2000,7.55432
rus,2001,8.87646
rus,2002,10.04913
rus,2003,11.01031
rus,2004,12.31739
rus,2005,13.39084
rus,2006,13.59712
rus,2007,14.34618
rus,2008,15.07188
rus,2009,15.94314
rus,2010,16.71332
rus,2011,18.91082
rus,2012,19.80934
rus,2013,21.46248
rus,2014,22.58196
rus,2015,25.25113
rus,2016,25.75351
rus,2017,25.85085
rus,2018,25.87773
rus,2019,26.78323
rus,2020,26.66591
rwa,1990,51.64465
rwa,1991,59.27588
rwa,1992,63.03372
rwa,1993,68.79069
rwa,1995,129.7316
rwa,1996,135.37827
rwa,1997,148.18054
rwa,1998,154.97698
rwa,1999,148.00984
rwa,2000,148.75818
rwa,2001,149.50566
rwa,2002,150.104
rwa,2003,157.70621
rwa,2004,172.41051
rwa,2005,181.78426
rwa,2006,191.74622
rwa,2007,203.35705
rwa,2008,226.07259
rwa,2009,256.24741
rwa,2010,251.49213
rwa,2011,251.30521
rwa,2012,257.74719
rwa,2013,267.48129
rwa,2014,265.94641
rwa,2015,267.29477
rwa,2016,277.99802
rwa,2017,293.70496
rwa,2018,285.80977
rwa,2019,290.12074
rwa,2020,314.81527
rwa,2021,299.51258
sau,1990,1.73097
sau,1991,1.74137
sau,1992,1.68888
sau,1993,1.65778
sau,1994,1.62477
sau,1995,1.65737
sau,1996,1.62985
sau,1997,1.59353
sau,1998,1.56335
sau,1999,1.50947
sau,2000,1.44373
sau,2001,1.38831
sau,2002,1.37002
sau,2003,1.34781
sau,2004,1.31943
sau,2005,1.28225
sau,2006,1.26962
sau,2007,1.28585
sau,2008,1.36054
sau,2009,1.43444
sau,2010,1.48665
sau,2011,1.52512
sau,2012,1.62771
sau,2013,1.72283
sau,2014,1.60837
sau,2015,1.65679
sau,2016,1.76836
sau,2017,1.72362
sau,2018,1.72388
sau,2019,1.65775
sau,2020,1.69397
sau,2021,1.66752
sdn,1990,0.00402
sdn,1991,0.00862
sdn,1992,0.01821
sdn,1993,0.03561
sdn,1994,0.07476
sdn,1995,0.12245
sdn,1996,0.27697
sdn,1997,0.39829
sdn,1998,0.48878
sdn,1999,0.56042
sdn,2000,0.58072
sdn,2001,0.57569
sdn,2002,0.69264
sdn,2003,0.72122
sdn,2004,0.77025
sdn,2005,0.80834
sdn,2006,0.83946
sdn,2007,0.93659
sdn,2008,1.03092
sdn,2009,1.15106
sdn,2010,1.27946
sdn,2011,1.46476
sdn,2012,1.92416
sdn,2013,2.60862
sdn,2014,3.07689
sdn,2015,3.53429
sdn,2016,4.07252
sdn,2017,5.3766
sdn,2018,8.57025
sdn,2019,12.71023
sdn,2020,31.4289
sen,1990,224.46526
sen,1991,211.56926
sen,1992,205.12382
sen,1993,198.07443
sen,1994,255.38101
sen,1995,267.94715
sen,1996,267.48666
sen,1997,265.95884
sen,1998,264.92306
sen,1999,261.39524
sen,2000,254.7075
sen,2001,255.07492
sen,2002,256.9613
sen,2003,251.12687
sen,2004,245.83796
sen,2005,241.84005
sen,2006,239.23095
sen,2007,246.21029
sen,2008,254.52826
sen,2009,249.69419
sen,2010,248.68362
sen,2011,249.27759
sen,2012,241.4886
sen,2013,245.31596
sen,2014,239.81026
sen,2015,238.39464
sen,2016,237.02612
sen,2017,238.5777
sen,2018,233.96277
sen,2019,233.8395
sen,2020,236.87436
sgp,1990,1.28315
sgp,1991,1.27319
sgp,1992,1.26372
sgp,1993,1.25559
sgp,1994,1.26162
sgp,1995,1.24831
sgp,1996,1.22953
sgp,1997,1.22552
sgp,1998,1.20356
sgp,1999,1.17799
sgp,2000,1.15502
sgp,2001,1.13448
sgp,2002,1.11239
sgp,2003,1.09322
sgp,2004,1.08242
sgp,2005,1.05135
sgp,2006,1.0283
sgp,2007,1.02083
sgp,2008,1.04824
sgp,2009,1.05826
sgp,2010,1.07058
sgp,2011,1.09229
sgp,2012,1.07349
sgp,2013,1.10401
sgp,2014,1.10381
sgp,2015,1.09505
sgp,2016,1.08704
sgp,2017,1.08049
sgp,2018,1.05935
sgp,2019,1.04637
sgp,2020,1.03174
sgp,2021,1.00816
slb,1990,1.86644
slb,1991,2.06009
slb,1992,2.21451
slb,1993,2.34823
slb,1994,2.59193
slb,1995,2.76398
slb,1996,3.00144
slb,1997,3.16997
slb,1998,3.50857
slb,1999,3.70882
slb,2000,3.87072
slb,2001,4.02504
slb,2002,4.39526
slb,2003,4.65309
slb,2004,4.84835
slb,2005,5.033
slb,2006,5.42277
slb,2007,5.67655
slb,2008,6.41351
slb,2009,6.89291
slb,2010,6.853
slb,2011,7.13107
slb,2012,7.39954
slb,2013,7.68589
slb,2014,7.95391
slb,2015,7.89885
slb,2016,7.84041
slb,2017,7.7144
slb,2018,7.79113
slb,2019,7.77756
slb,2020,7.91047
sle,2006,1370.56886
sle,2007,1487.79778
sle,2008,1550.3465
sle,2009,1672.08952
sle,2010,1763.45053
sle,2011,1825.52795
sle,2012,1787.05334
sle,2013,1820.12219
sle,2014,1802.74316
sle,2015,1832.31714
sle,2016,1904.72009
sle,2017,2128.5188
sle,2018,2410.89171
sle,2019,2718.51226
sle,2020,3046.48898
sle,2021,3255.26189
slv,1990,0.28304
slv,1991,0.31065
slv,1992,0.33533
slv,1993,0.386
slv,1994,0.41601
slv,1995,0.44525
slv,1996,0.47491
slv,1997,0.4849
slv,1998,0.48965
slv,1999,0.48163
slv,2000,0.47648
slv,2001,0.48077
slv,2002,0.48209
slv,2003,0.48138
slv,2004,0.4897
slv,2005,0.49585
slv,2006,0.49975
slv,2007,0.50813
slv,2008,0.52217
slv,2009,0.52957
slv,2010,0.52717
slv,2011,0.53724
slv,2012,0.51861
slv,2013,0.52494
slv,2014,0.52431
slv,2015,0.51652
slv,2016,0.51184
slv,2017,0.515
slv,2018,0.5082
slv,2019,0.49953
slv,2020,0.49161
slv,2021,0.48583
som,2017,7861.36024
srb,1994,1.03217
srb,1995,1.83391
srb,1996,3.485
srb,1997,4.19912
srb,1998,5.38201
srb,1999,7.50273
srb,2000,12.41933
srb,2001,23.05522
srb,2002,25.9642
srb,2003,27.82684
srb,2004,29.91978
srb,2005,33.29904
srb,2006,35.63286
srb,2007,37.42252
srb,2008,38.40834
srb,2009,40.77401
srb,2010,42.46859
srb,2011,44.14664
srb,2012,45.85763
srb,2013,47.65692
srb,2014,47.75673
srb,2015,48.26099
srb,2016,47.7507
srb,2017,48.93833
srb,2018,48.69327
srb,2019,49.72494
srb,2020,50.32774
ssd,2008,1.0874
ssd,2009,1.14592
ssd,2010,1.14061
ssd,2011,1.62375
ssd,2012,2.20143
ssd,2013,2.0687
ssd,2014,1.97386
ssd,2015,2.87372
stp,1996,1.13722
stp,1997,1.50926
stp,1998,2.23661
stp,1999,2.46724
stp,2000,2.67803
stp,2001,2.8446
stp,2002,3.08382
stp,2003,3.31064
stp,2004,3.6527
stp,2005,4.1388
stp,2006,4.93472
stp,2007,5.68778
stp,2008,7.22975
stp,2009,8.48591
stp,2010,9.46274
stp,2011,10.48741
stp,2012,10.4783
stp,2013,10.38554
stp,2014,10.10593
stp,2015,10.64855
stp,2016,10.60063
stp,2017,10.75707
stp,2018,11.32563
sur,1990,0.0029
sur,1991,0.0035
sur,1992,0.00488
sur,1993,0.01155
sur,1994,0.05272
sur,1995,0.17209
sur,1996,0.16602
sur,1997,0.17382
sur,1998,0.20364
sur,1999,0.39612
sur,2000,0.61079
sur,2001,0.82321
sur,2002,0.93618
sur,2003,1.12596
sur,2004,1.20612
sur,2005,1.282
sur,2006,1.38204
sur,2007,1.43006
sur,2008,1.57919
sur,2009,1.5827
sur,2010,1.66525
sur,2011,1.90021
sur,2012,1.78116
sur,2013,1.74728
sur,2014,1.7092
sur,2015,1.75943
sur,2016,2.5695
sur,2017,2.93428
sur,2019,3.14069
sur,2020,4.18495
sur,2021,6.35996
svk,1991,0.29716
svk,1992,0.31696
svk,1993,0.37957
svk,1994,0.42176
svk,1995,0.45119
svk,1996,0.46174
svk,1997,0.47321
svk,1998,0.49262
svk,1999,0.53105
svk,2000,0.55568
svk,2001,0.54749
svk,2002,0.554
svk,2003,0.59835
svk,2004,0.6219
svk,2005,0.61444
svk,2006,0.62525
svk,2007,0.62511
svk,2008,0.60841
svk,2009,0.59444
svk,2010,0.56789
svk,2011,0.5648
svk,2012,0.56947
svk,2013,0.54994
svk,2014,0.54495
svk,2015,0.54996
svk,2016,0.58728
svk,2017,0.61808
svk,2018,0.6239
svk,2019,0.64812
svk,2020,0.65504
svn,1990,0.03715
svn,1991,0.07656
svn,1992,0.2268
svn,1993,0.29059
svn,1994,0.34242
svn,1995,0.42489
svn,1996,0.46061
svn,1997,0.49061
svn,1998,0.51702
svn,1999,0.5401
svn,2000,0.56225
svn,2001,0.59678
svn,2002,0.6219
svn,2003,0.64536
svn,2004,0.65351
svn,2005,0.66244
svn,2006,0.66637
svn,2007,0.68396
svn,2008,0.68649
svn,2009,0.70955
svn,2010,0.6984
svn,2011,0.68138
svn,2012,0.67767
svn,2013,0.66566
svn,2014,0.66613
svn,2015,0.66939
svn,2016,0.6549
svn,2017,0.64916
svn,2018,0.64261
svn,2019,0.64978
svn,2020,0.63892
swe,1990,8.81101
swe,1991,9.42067
swe,1992,9.39015
swe,1993,9.65622
swe,1994,9.70884
swe,1995,9.79406
swe,1996,9.65573
swe,1997,9.68244
swe,1998,9.6914
swe,1999,9.56864
swe,2000,9.32867
swe,2001,9.51754
swe,2002,9.57692
swe,2003,9.73457
swe,2004,9.52519
swe,2005,9.5289
swe,2006,9.26936
swe,2007,9.04874
swe,2008,8.92697
swe,2009,9.08222
swe,2010,9.14591
swe,2011,9.02588
swe,2012,8.9611
swe,2013,9.05176
swe,2014,9.12264
swe,2015,9.30132
swe,2016,9.32415
swe,2017,9.48389
swe,2018,9.47032
swe,2019,9.76845
swe,2020,9.42264
swz,1990,1.36494
swz,1991,1.42647
swz,1992,1.48919
swz,1993,1.62041
swz,1994,1.79668
swz,1995,1.96241
swz,1996,2.02903
swz,1997,2.12395
swz,1998,2.26111
swz,1999,2.34742
swz,2000,2.54796
swz,2001,2.62517
swz,2002,2.8948
swz,2003,3.03689
swz,2004,3.05961
swz,2005,3.10048
swz,2006,3.16292
swz,2007,3.32355
swz,2008,3.6058
swz,2009,3.88819
swz,2010,3.99795
swz,2011,4.1123
swz,2012,4.35711
swz,2013,4.68584
swz,2014,4.99934
swz,2015,5.30086
swz,2016,5.75046
swz,2017,6.11773
swz,2018,6.25941
swz,2019,6.30772
sxm,2005,1.60316
sxm,2006,1.55773
sxm,2007,1.58166
sxm,2008,1.51682
sxm,2009,1.61292
sxm,2010,1.60813
sxm,2011,1.63039
sxm,2012,1.56371
sxm,2013,1.5868
sxm,2014,1.57064
sxm,2015,1.54579
sxm,2016,1.49887
sxm,2017,1.48829
syc,1990,5.20545
syc,1991,5.09317
syc,1992,5.10395
syc,1993,5.02621
syc,1994,4.98357
syc,1995,4.83575
syc,1996,4.64635
syc,1997,4.56828
syc,1998,4.6145
syc,1999,4.80232
syc,2000,4.93667
syc,2001,5.08758
syc,2002,5.01692
syc,2003,5.06756
syc,2004,5.12581
syc,2005,5.00258
syc,2006,4.82912
syc,2007,4.94499
syc,2008,6.52249
syc,2009,8.62433
syc,2010,8.28113
syc,2011,8.23316
syc,2012,8.44945
syc,2013,8.90682
syc,2014,8.95326
syc,2015,9.15552
syc,2016,8.84586
syc,2017,9.02713
syc,2018,9.13818
syc,2019,9.16175
syc,2020,9.79917
tca,2011,1.25982
tca,2012,1.21781
tca,2013,1.24648
tca,2014,1.24859
tca,2015,1.26404
tca,2016,1.25876
tca,2017,1.2459
tcd,1990,183.74593
tcd,1991,181.91069
tcd,1992,171.06646
tcd,1993,152.15792
tcd,1994,210.1657
tcd,1995,223.30018
tcd,1996,241.52253
tcd,1997,249.15628
tcd,1998,255.7968
tcd,1999,230.23143
tcd,2000,231.22415
tcd,2001,252.82307
tcd,2002,261.797
tcd,2003,251.49955
tcd,2004,231.82426
tcd,2005,241.90869
tcd,2006,253.18167
tcd,2007,224.06737
tcd,2008,238.00238
tcd,2009,262.62313
tcd,2010,253.01659
tcd,2011,250.25089
tcd,2012,267.70877
tcd,2013,297.99335
tcd,2014,293.29431
tcd,2015,246.72227
tcd,2016,239.83484
tcd,2017,237.65642
tcd,2018,241.90656
tcd,2019,235.2914
tcd,2020,242.80001
tgo,1990,154.03368
tgo,1991,148.34745
tgo,1992,145.99323
tgo,1993,140.37972
tgo,1994,190.39195
tgo,1995,215.63067
tgo,1996,219.30993
tgo,1997,231.9818
tgo,1998,230.66386
tgo,1999,225.60482
tgo,2000,222.30019
tgo,2001,224.66405
tgo,2002,227.92343
tgo,2003,220.79156
tgo,2004,215.87983
tgo,2005,222.95839
tgo,2006,220.80504
tgo,2007,216.71108
tgo,2008,226.84493
tgo,2009,236.10853
tgo,2010,235.65764
tgo,2011,236.58667
tgo,2012,235.47948
tgo,2013,242.91333
tgo,2014,240.28052
tgo,2015,246.84634
tgo,2016,248.34349
tgo,2017,246.59648
tgo,2018,242.95104
tgo,2019,240.26335
tgo,2020,241.67302
tha,1990,10.52863
tha,1991,10.67761
tha,1992,10.79268
tha,1993,10.83048
tha,1994,11.08806
tha,1995,11.413
tha,1996,11.73166
tha,1997,12.1086
tha,1998,12.87676
tha,1999,12.63693
tha,2000,12.41874
tha,2001,12.2739
tha,2002,12.16652
tha,2003,12.11111
tha,2004,12.12078
tha,2005,12.25531
tha,2006,12.42289
tha,2007,12.34908
tha,2008,12.54285
tha,2009,12.48115
tha,2010,12.67856
tha,2011,12.75868
tha,2012,12.32962
tha,2013,12.78185
tha,2014,12.99194
tha,2015,12.98407
tha,2016,13.07071
tha,2017,13.28731
tha,2018,13.10848
tha,2019,12.96615
tha,2020,12.6998
tha,2021,12.2792
tjk,2000,0.58839
tjk,2001,0.79305
tjk,2002,0.8763
tjk,2003,0.99654
tjk,2004,1.03988
tjk,2005,1.07708
tjk,2006,1.14788
tjk,2007,1.26279
tjk,2008,1.46504
tjk,2009,1.56508
tjk,2010,1.63907
tjk,2011,1.78644
tjk,2012,1.79177
tjk,2013,1.94719
tjk,2014,1.98019
tjk,2015,2.18651
tjk,2016,2.34932
tjk,2017,2.59483
tkm,2011,1.4625
tkm,2012,1.47266
tkm,2013,1.51297
tkm,2014,1.54029
tkm,2015,1.6126
tkm,2016,1.61084
tkm,2017,1.66304
tls,2002,0.36799
tls,2003,0.3856
tls,2004,0.38771
tls,2005,0.37915
tls,2006,0.38176
tls,2007,0.40941
tls,2008,0.43001
tls,2009,0.43443
tls,2010,0.45634
tls,2011,0.5021
tls,2012,0.52256
tls,2013,0.54359
tls,2014,0.51195
tls,2015,0.48855
tls,2016,0.45228
tls,2017,0.42313
tls,2018,0.42251
tls,2019,0.41897
ton,1990,0.84965
ton,1991,0.90149
ton,1992,0.94444
ton,1993,0.92617
ton,1994,0.91178
ton,1995,0.89985
ton,1996,0.90041
ton,1997,0.89854
ton,1998,0.91377
ton,1999,0.93413
ton,2000,0.96079
ton,2001,1.01185
ton,2002,1.09923
ton,2003,1.19993
ton,2004,1.29688
ton,2005,1.36302
ton,2006,1.40162
ton,2007,1.44236
ton,2008,1.53415
ton,2009,1.56159
ton,2010,1.5907
ton,2011,1.63872
ton,2012,1.62392
ton,2013,1.61289
ton,2014,1.62699
ton,2015,1.60794
ton,2016,1.62884
ton,2017,1.71356
ton,2018,1.75688
ton,2019,1.74596
ton,2020,1.71865
tto,1990,2.22522
tto,1991,2.21558
tto,1992,2.28893
tto,1993,2.46421
tto,1994,2.61328
tto,1995,2.6737
tto,1996,2.68599
tto,1997,2.71981
tto,1998,2.82856
tto,1999,2.86319
tto,2000,2.86813
tto,2001,2.94374
tto,2002,3.01804
tto,2003,3.06351
tto,2004,3.09467
tto,2005,3.19888
tto,2006,3.35704
tto,2007,3.5216
tto,2008,3.7994
tto,2009,4.07903
tto,2010,4.43657
tto,2011,4.52045
tto,2012,4.3088
tto,2013,4.49994
tto,2014,4.44261
tto,2015,4.4161
tto,2016,4.32819
tto,2017,4.21154
tto,2018,4.15299
tto,2019,4.11988
tto,2020,4.09406
tun,1990,0.55365
tun,1991,0.57467
tun,1992,0.59027
tun,1993,0.59613
tun,1994,0.60848
tun,1995,0.62884
tun,1996,0.63369
tun,1997,0.64183
tun,1998,0.65177
tun,1999,0.65497
tun,2000,0.65234
tun,2001,0.647
tun,2002,0.65422
tun,2003,0.65706
tun,2004,0.66317
tun,2005,0.65435
tun,2006,0.65434
tun,2007,0.65507
tun,2008,0.65826
tun,2009,0.68482
tun,2010,0.69627
tun,2011,0.69683
tun,2012,0.68418
tun,2013,0.71332
tun,2014,0.71918
tun,2015,0.73625
tun,2016,0.73112
tun,2017,0.74228
tun,2018,0.77753
tun,2019,0.81501
tun,2020,0.85044
tun,2021,0.85863
tur,1990,0.00176
tur,1991,0.00274
tur,1992,0.00442
tur,1993,0.00715
tur,1994,0.01464
tur,1995,0.02758
tur,1996,0.04532
tur,1997,0.0811
tur,1998,0.14679
tur,1999,0.22107
tur,2000,0.32862
tur,2001,0.46717
tur,2002,0.65754
tur,2003,0.84184
tur,2004,0.90677
tur,2005,0.96678
tur,2006,1.0173
tur,2007,1.05585
tur,2008,1.05793
tur,2009,1.08561
tur,2010,1.11448
tur,2011,1.14827
tur,2012,1.23046
tur,2013,1.29735
tur,2014,1.36934
tur,2015,1.44568
tur,2016,1.55515
tur,2017,1.7078
tur,2018,1.93127
tur,2019,2.25816
