geo,time,ny_adj_dkap_gn_zs
can,1996,15.70691
can,1997,15.70249
can,1998,16.22646
can,1999,15.84925
can,2000,15.27459
can,2001,15.72164
can,2002,15.71529
can,2003,15.15594
can,2004,14.70159
can,2005,14.63161
can,2006,14.89931
can,2007,15.06206
can,2008,15.68881
can,2009,17.3146
can,2010,16.40347
can,2011,16.06485
can,2012,16.39862
can,2013,16.51886
can,2014,16.43557
can,2015,17.50937
can,2016,17.66771
can,2017,16.79403
can,2018,16.81706
can,2019,16.75119
che,1970,19.58814
che,1971,19.67172
che,1972,20.05296
che,1973,19.41344
che,1974,18.97289
che,1975,18.26358
che,1976,17.52479
che,1977,18.07076
che,1978,18.00548
che,1979,17.4124
che,1980,17.48774
che,1981,17.30197
che,1982,17.77199
che,1983,18.04056
che,1984,17.58237
che,1985,18.10206
che,1986,18.4118
che,1987,18.9946
che,1988,19.33302
che,1989,20.32383
che,1990,20.69608
che,1991,20.94139
che,1992,21.24512
che,1993,20.69095
che,1994,20.56626
che,1995,19.85396
che,1996,19.40429
che,1997,18.78618
che,1998,18.66775
che,1999,19.03391
che,2000,19.79846
che,2001,20.99359
che,2002,21.89399
che,2003,21.37361
che,2004,21.18969
che,2005,20.49774
che,2006,20.1231
che,2007,21.22279
che,2008,23.36846
che,2009,22.90057
che,2010,21.43074
che,2011,22.37327
che,2012,21.52054
che,2013,21.77393
che,2014,22.20561
che,2015,21.54874
che,2016,21.92834
che,2017,22.39318
che,2018,21.83951
che,2019,21.53799
chl,1970,7.5062
chl,1971,7.92704
chl,1972,7.76518
chl,1973,9.7923
chl,1974,10.61654
chl,1975,14.38546
chl,1976,12.83255
chl,1977,11.18127
chl,1978,10.92508
chl,1979,9.41639
chl,1980,9.08376
chl,1981,8.88638
chl,1982,10.76695
chl,1983,11.98975
chl,1984,12.33693
chl,1985,18.45725
chl,1986,17.56854
chl,1987,15.98171
chl,1988,15.18332
chl,1989,15.46548
chl,1990,15.20421
chl,1991,14.77363
chl,1992,14.01754
chl,1993,13.81682
chl,1994,13.84469
chl,1995,13.2251
chl,1996,13.635
chl,1997,13.14584
chl,1998,13.00527
chl,1999,13.87881
chl,2000,13.42881
chl,2001,13.55668
chl,2002,13.54229
chl,2003,13.84629
chl,2004,14.1533
chl,2005,14.24382
chl,2006,14.79629
chl,2007,14.66278
chl,2008,14.06836
chl,2009,13.921
chl,2010,13.96643
chl,2011,13.79074
chl,2012,13.62674
chl,2013,13.64471
chl,2014,13.11775
chl,2015,13.05765
chl,2016,15.70265
chl,2017,15.82243
chl,2018,16.68892
chl,2019,17.04926
chn,1970,8.45175
chn,1971,7.77559
chn,1972,9.11518
chn,1973,8.65317
chn,1974,9.29497
chn,1975,9.73254
chn,1976,11.31127
chn,1977,10.91754
chn,1978,9.55432
chn,1979,9.375
chn,1980,10.67114
chn,1981,10.71733
chn,1982,10.85271
chn,1983,10.69947
chn,1984,10.1657
chn,1985,9.29624
chn,1986,10.00076
chn,1987,9.92317
chn,1988,8.99686
chn,1989,9.40355
chn,1990,9.75885
chn,1991,9.93373
chn,1992,9.39604
chn,1993,10.51312
chn,1994,11.02565
chn,1995,10.97143
chn,1996,11.26354
chn,1997,11.7745
chn,1998,12.4573
chn,1999,12.13424
chn,2000,11.90077
chn,2001,11.57859
chn,2002,11.31877
chn,2003,11.4765
chn,2004,11.34518
chn,2005,11.53212
chn,2006,12.02513
chn,2007,12.36166
chn,2008,12.96645
chn,2009,13.85473
chn,2010,14.58027
chn,2011,16.52766
chn,2012,17.02519
chn,2013,17.68866
chn,2014,17.87297
chn,2015,18.0894
chn,2016,17.3062
chn,2017,16.36122
chn,2018,16.73369
chn,2019,16.92724
civ,1970,3.70702
civ,1971,4.51079
civ,1972,4.8187
civ,1973,4.60509
civ,1974,4.19144
civ,1975,4.97298
civ,1976,5.11077
civ,1977,5.49761
civ,1978,7.00395
civ,1979,8.39305
civ,1980,8.9963
civ,1981,9.83031
civ,1982,9.03015
civ,1983,9.22665
civ,1984,8.95261
civ,1985,8.62547
civ,1986,8.27545
civ,1987,8.38763
civ,1988,8.03882
civ,1989,7.50469
civ,1990,8.15459
civ,1991,7.71517
civ,1992,7.1042
civ,1993,7.26142
civ,1994,7.19682
civ,1995,5.90202
civ,1996,5.25637
civ,1997,4.85825
civ,1998,4.56149
civ,1999,4.68806
civ,2000,5.44967
civ,2001,4.80362
civ,2002,4.51541
civ,2003,3.98334
civ,2004,4.1803
civ,2005,4.22092
civ,2006,3.52117
civ,2007,3.26804
civ,2008,3.02993
civ,2009,3.04644
civ,2010,2.88815
civ,2011,3.08963
civ,2012,2.76667
civ,2013,2.63295
civ,2014,2.25379
civ,2015,2.65631
civ,2016,3.82261
civ,2017,3.7661
civ,2018,2.95977
civ,2019,3.30796
cmr,1970,3.96319
cmr,1971,4.55427
cmr,1972,6.06259
cmr,1973,8.07074
cmr,1974,9.85495
cmr,1975,10.05955
cmr,1976,9.2917
cmr,1977,10.87927
cmr,1978,7.7277
cmr,1979,7.85825
cmr,1980,8.63584
cmr,1981,7.53325
cmr,1982,6.5692
cmr,1983,5.59913
cmr,1984,5.40214
cmr,1985,4.47429
cmr,1986,5.03135
cmr,1987,6.69206
cmr,1988,6.8357
cmr,1989,7.61741
cmr,1990,8.4693
cmr,1991,9.64069
cmr,1992,9.63368
cmr,1993,9.51419
cmr,1994,10.42355
cmr,1995,10.04179
cmr,1996,10.08315
cmr,1997,10.31585
cmr,1998,10.34807
cmr,1999,10.35246
cmr,2000,10.48947
cmr,2001,10.91419
cmr,2002,11.24085
cmr,2003,11.03772
cmr,2004,11.07575
cmr,2005,11.13015
cmr,2006,11.17515
cmr,2007,11.42345
cmr,2008,11.81426
cmr,2009,13.12157
cmr,2010,13.96469
cmr,2011,14.13298
cmr,2012,14.13567
cmr,2013,13.43804
cmr,2014,12.88404
cmr,2015,12.72841
cmr,2016,12.25997
cmr,2017,11.96157
cmr,2018,11.97665
cmr,2019,11.88172
cod,1994,14.48904
cod,1995,13.36249
cod,1996,13.65268
cod,1997,12.73564
cod,1998,14.11645
cod,1999,13.44575
cod,2000,13.73997
cod,2001,13.73774
cod,2002,12.55866
cod,2003,11.16742
cod,2004,9.82886
cod,2005,8.72985
cod,2006,7.86798
cod,2007,7.43817
cod,2008,7.81004
cod,2009,7.45379
cod,2010,6.4542
cod,2011,5.77876
cod,2012,5.57276
cod,2013,1.84482
cod,2014,5.8609
cod,2015,6.78435
cod,2016,5.84284
cod,2017,6.75533
cod,2018,4.8887
cod,2019,4.88656
cog,1970,10.54751
cog,1971,11.31817
cog,1972,14.13252
cog,1973,16.39598
cog,1974,17.17028
cog,1975,18.13782
cog,1976,17.95849
cog,1977,18.22281
cog,1978,19.60613
cog,1979,14.49704
cog,1980,12.6255
cog,1981,11.813
cog,1982,13.48818
cog,1983,16.48141
cog,1984,19.59879
cog,1985,18.38907
cog,1986,23.96034
cog,1987,23.41101
cog,1988,25.46973
cog,1989,24.90956
cog,1990,25.46236
cog,1991,25.74231
cog,1992,24.53265
cog,1993,26.53222
cog,1994,24.24252
cog,1995,37.16589
cog,1996,36.76262
cog,1997,28.30417
cog,1998,27.65242
cog,1999,28.53022
cog,2000,26.81887
cog,2001,28.50085
cog,2002,28.42267
cog,2003,28.12803
cog,2004,29.69956
cog,2005,25.25894
cog,2006,24.20327
cog,2007,22.71434
cog,2008,21.90123
cog,2009,22.34411
cog,2010,21.33904
cog,2011,21.94452
cog,2012,20.97397
cog,2013,21.02429
cog,2014,20.37429
cog,2015,22.26978
cog,2016,22.42587
cog,2017,21.21365
cog,2018,22.05819
cog,2019,25.76077
col,1970,14.81508
col,1971,14.30839
col,1972,13.90723
col,1973,12.87122
col,1974,11.86684
col,1975,11.47448
col,1976,10.98745
col,1977,10.49636
col,1978,9.7778
col,1979,9.50314
col,1980,9.21993
col,1981,9.59567
col,1982,10.21888
col,1983,10.86805
col,1984,11.16339
col,1985,11.5349
col,1986,11.10622
col,1987,11.40204
col,1988,11.25407
col,1989,11.66311
col,1990,11.43192
col,1991,11.61919
col,1992,11.18499
col,1993,10.87675
col,1994,11.04253
col,1995,11.34036
col,1996,11.99527
col,1997,12.36086
col,1998,13.08827
col,1999,14.11978
col,2000,13.6114
col,2001,13.46092
col,2002,13.38789
col,2003,13.3041
col,2004,13.04049
col,2005,12.58606
col,2006,12.2067
col,2007,11.96119
col,2008,11.93529
col,2009,12.50399
col,2010,12.2237
col,2011,11.73755
col,2012,12.17024
col,2013,12.10301
col,2014,11.90935
col,2015,12.03465
col,2016,12.24153
col,2017,12.14854
col,2018,11.74709
col,2019,11.90253
com,1980,9.17293
com,1981,9.14734
com,1982,9.26634
com,1983,9.30211
com,1984,8.90131
com,1985,9.86908
com,1986,9.76698
com,1987,9.49269
com,1988,9.42449
com,1989,9.11629
com,1990,9.10843
com,1991,8.90166
com,1992,9.20453
com,1993,9.35747
com,1994,9.15773
com,1995,9.95988
com,1996,9.91091
com,1997,9.93436
com,1998,9.9271
com,1999,9.90223
com,2000,9.01939
com,2001,8.99596
com,2002,8.96203
com,2003,8.95024
com,2004,8.93667
com,2005,8.56586
com,2006,8.55842
com,2007,9.36722
com,2008,9.26315
com,2009,8.99594
com,2010,9.49404
com,2011,9.77233
com,2012,9.99017
com,2013,10.13801
com,2014,10.16293
com,2015,10.02174
com,2016,9.81438
com,2017,9.68756
com,2018,9.55523
com,2019,9.56351
cpv,1980,10.55546
cpv,1981,10.88186
cpv,1982,11.71977
cpv,1983,12.42187
cpv,1984,12.21278
cpv,1985,12.75952
cpv,1986,12.10823
cpv,1987,11.494
cpv,1988,11.57236
cpv,1989,11.796
cpv,1990,12.05281
cpv,1991,12.17103
cpv,1992,12.69587
cpv,1993,12.28006
cpv,1994,12.78867
cpv,1995,12.52087
cpv,1996,12.95162
cpv,1997,13.02559
cpv,1998,13.36331
cpv,1999,13.42284
cpv,2000,13.65429
cpv,2001,14.01676
cpv,2002,14.41934
cpv,2003,14.17941
cpv,2004,14.07853
cpv,2005,14.31709
cpv,2006,14.85741
cpv,2007,14.74796
cpv,2008,15.15802
cpv,2009,14.72116
cpv,2010,15.19836
cpv,2011,14.90255
cpv,2012,14.47318
cpv,2013,14.42788
cpv,2014,14.47319
cpv,2015,14.33451
cpv,2016,14.25537
cpv,2017,14.71326
cpv,2018,14.72623
cpv,2019,14.83979
cri,1970,9.80829
cri,1971,9.7629
cri,1972,9.82952
cri,1973,9.17746
cri,1974,8.83021
cri,1975,8.96018
cri,1976,9.05254
cri,1977,8.66255
cri,1978,8.86527
cri,1979,9.07327
cri,1980,9.12307
cri,1981,9.55752
cri,1982,9.43024
cri,1983,7.62979
cri,1984,7.02638
cri,1985,6.64711
cri,1986,6.22552
cri,1987,6.26593
cri,1988,6.39844
cri,1989,6.35904
cri,1990,6.09026
cri,1991,5.88418
cri,1992,5.85592
cri,1993,5.8201
cri,1994,5.68068
cri,1995,5.70467
cri,1996,5.68873
cri,1997,5.71479
cri,1998,5.8203
cri,1999,6.00132
cri,2000,6.13507
cri,2001,6.10448
cri,2002,6.24954
cri,2003,6.22314
cri,2004,6.28686
cri,2005,6.30087
cri,2006,6.18734
cri,2007,5.83631
cri,2008,5.64238
cri,2009,6.09762
cri,2010,5.99011
cri,2011,6.01602
cri,2012,5.67844
cri,2013,5.54265
cri,2014,5.4467
cri,2015,5.40033
cri,2016,5.41032
cri,2017,5.65498
cri,2018,5.68443
cri,2019,5.70496
cub,1970,6.16956
cub,1971,6.25912
cub,1972,6.29782
cub,1973,6.32231
cub,1974,6.31118
cub,1975,6.6851
cub,1976,6.74573
cub,1977,6.84567
cub,1978,6.92283
cub,1979,6.91763
cub,1980,7.56798
cub,1981,7.82466
cub,1982,7.92866
cub,1983,7.9814
cub,1984,8.05447
cub,1985,8.93922
cub,1986,8.7779
cub,1987,8.6372
cub,1988,8.64722
cub,1989,8.53329
cub,1990,8.13904
cub,1991,7.57963
cub,1992,7.10986
cub,1993,6.70442
cub,1994,7.53014
cub,1995,8.67557
cub,1996,8.87534
cub,1997,9.0006
cub,1998,9.07945
cub,1999,9.19901
cub,2000,9.04738
cub,2001,9.00614
cub,2002,8.81547
cub,2003,8.58723
cub,2004,8.54781
cub,2005,8.33164
cub,2006,8.47527
cub,2007,8.58295
cub,2008,8.66339
cub,2009,8.80756
cub,2010,9.20838
cub,2011,9.06369
cub,2012,9.29394
cub,2013,9.28384
cub,2014,9.23138
cub,2015,9.43013
cub,2016,9.70463
cym,2010,6.3709
cym,2011,6.15218
cym,2012,8.68578
cym,2013,9.66288
cym,2014,10.23154
cym,2015,9.62147
cym,2016,9.36554
cym,2017,9.43994
cyp,1976,11.34502
cyp,1977,10.78007
cyp,1978,11.22373
cyp,1979,11.51917
cyp,1980,12.1132
cyp,1981,13.01283
cyp,1982,13.05254
cyp,1983,13.55396
cyp,1984,13.58395
cyp,1985,13.89254
cyp,1986,13.93997
cyp,1987,13.91897
cyp,1988,13.90626
cyp,1989,13.87635
cyp,1990,13.87701
cyp,1991,13.87369
cyp,1992,13.87203
cyp,1993,13.86842
cyp,1994,13.8665
cyp,1995,14.12884
cyp,1996,14.56147
cyp,1997,14.72377
cyp,1998,13.12661
cyp,1999,13.68365
cyp,2000,13.72735
cyp,2001,12.99997
cyp,2002,12.75212
cyp,2003,12.36081
cyp,2004,12.54981
cyp,2005,12.31807
cyp,2006,12.17138
cyp,2007,12.01072
cyp,2008,11.61339
cyp,2009,11.88916
cyp,2010,12.2775
cyp,2011,11.85761
cyp,2012,12.63892
cyp,2013,13.71531
cyp,2014,14.26143
cyp,2015,13.37012
cyp,2016,12.88683
cyp,2017,12.01401
cyp,2018,11.56971
cyp,2019,10.47719
cze,1992,25.03896
cze,1993,21.48985
cze,1994,21.48272
cze,1995,21.24953
cze,1996,20.96552
cze,1997,22.29002
cze,1998,22.39951
cze,1999,22.99032
cze,2000,22.35574
cze,2001,22.10213
cze,2002,21.85172
cze,2003,21.8732
cze,2004,21.4524
cze,2005,20.75865
cze,2006,20.73794
cze,2007,20.64985
cze,2008,20.96226
cze,2009,22.36005
cze,2010,22.626
cze,2011,22.84074
cze,2012,22.72128
cze,2013,22.92231
cze,2014,22.79431
cze,2015,22.21915
cze,2016,22.09259
cze,2017,21.20647
cze,2018,21.03909
cze,2019,21.14576
deu,1970,13.43813
deu,1971,13.78861
deu,1972,13.96862
deu,1973,13.90789
deu,1974,14.3934
deu,1975,14.80365
deu,1976,14.60179
deu,1977,14.6383
deu,1978,14.69607
deu,1979,14.90483
deu,1980,15.36104
deu,1981,15.93348
deu,1982,16.26518
deu,1983,16.30417
deu,1984,16.32368
deu,1985,16.22712
deu,1986,16.17961
deu,1987,16.36041
deu,1988,16.05086
deu,1989,15.92314
deu,1990,15.91871
deu,1991,16.02723
deu,1992,16.27569
deu,1993,16.70892
deu,1994,16.73939
deu,1995,16.34706
deu,1996,16.50237
deu,1997,16.61697
deu,1998,16.63248
deu,1999,16.70536
deu,2000,16.98409
deu,2001,17.04498
deu,2002,17.27464
deu,2003,17.34411
deu,2004,16.98858
deu,2005,17.03939
deu,2006,16.61564
deu,2007,16.69155
deu,2008,17.15245
deu,2009,18.07356
deu,2010,17.6625
deu,2011,17.308
deu,2012,17.61976
deu,2013,17.72468
deu,2014,17.57652
deu,2015,17.51388
deu,2016,17.39783
deu,2017,17.46745
deu,2018,17.75131
deu,2019,18.05947
dji,1991,2.82525
dji,1992,2.52533
dji,1993,2.12196
dji,1994,3.37
dji,1995,2.94553
dji,1996,3.57057
dji,1997,3.3767
dji,1998,3.55822
dji,1999,3.48959
dji,2000,3.39119
dji,2001,3.39894
dji,2002,3.57373
dji,2003,3.64434
dji,2004,4.17528
dji,2005,4.56586
dji,2006,5.57955
dji,2007,8.89099
dji,2008,10.67613
dji,2009,14.96288
dji,2010,20.45388
dji,2011,17.95725
dji,2012,18.51394
dji,2013,20.30253
dji,2014,13.41638
dji,2015,11.68825
dji,2016,13.10983
dji,2017,14.09477
dji,2018,10.46587
dji,2019,11.62726
dma,1977,3.18634
dma,1978,2.96925
dma,1979,3.64174
dma,1980,3.60167
dma,1981,3.6122
dma,1982,3.67106
dma,1983,3.75933
dma,1984,3.86783
dma,1985,4.31218
dma,1986,4.06797
dma,1987,3.82592
dma,1988,3.73148
dma,1989,4.15495
dma,1990,4.5453
dma,1991,5.18875
dma,1992,5.21295
dma,1993,5.03409
dma,1994,5.09726
dma,1995,4.78645
dma,1996,4.72537
dma,1997,5.1514
dma,1998,5.78917
dma,1999,5.914
dma,2000,5.80917
dma,2001,7.08234
dma,2002,7.52609
dma,2003,7.37621
dma,2004,7.99896
dma,2005,8.35434
dma,2006,8.78046
dma,2007,9.38817
dma,2008,9.99889
dma,2009,13.49448
dma,2010,14.80533
dma,2011,18.25902
dma,2012,18.35405
dma,2013,17.48572
dma,2014,15.81097
dma,2015,15.8039
dma,2016,14.15813
dma,2017,14.7597
dma,2018,14.9725
dma,2019,15.23896
dnk,1970,13.9352
dnk,1971,14.06267
dnk,1972,14.07939
dnk,1973,13.27309
dnk,1974,14.35802
dnk,1975,14.47147
dnk,1976,13.7806
dnk,1977,13.74947
dnk,1978,13.55466
dnk,1979,13.83933
dnk,1980,14.99849
dnk,1981,15.55577
dnk,1982,15.27495
dnk,1983,15.23896
dnk,1984,15.02655
dnk,1985,14.9214
dnk,1986,14.59986
dnk,1987,14.91533
dnk,1988,15.60788
dnk,1989,16.11271
dnk,1990,16.46698
dnk,1991,16.91229
dnk,1992,16.7517
dnk,1993,17.11814
dnk,1994,16.71874
dnk,1995,16.77957
dnk,1996,16.57358
dnk,1997,16.77095
dnk,1998,16.78309
dnk,1999,16.75628
dnk,2000,16.58411
dnk,2001,16.93049
dnk,2002,17.22757
dnk,2003,17.55772
dnk,2004,17.25216
dnk,2005,16.76264
dnk,2006,16.4084
dnk,2007,17.02157
dnk,2008,17.9659
dnk,2009,18.01849
dnk,2010,17.42329
dnk,2011,17.18736
dnk,2012,17.15721
dnk,2013,16.76903
dnk,2014,16.27656
dnk,2015,16.12414
dnk,2016,16.16158
dnk,2017,16.13798
dnk,2018,16.20295
dnk,2019,16.05015
dom,1970,4.34496
dom,1971,4.32609
dom,1972,4.23322
dom,1973,4.30908
dom,1974,4.32276
dom,1975,4.32332
dom,1976,4.32682
dom,1977,4.34002
dom,1978,4.1068
dom,1979,4.22085
dom,1980,4.496
dom,1981,4.62971
dom,1982,4.57877
dom,1983,4.72943
dom,1984,4.96348
dom,1985,4.55843
dom,1986,4.4474
dom,1987,4.50073
dom,1988,4.54142
dom,1989,4.47953
dom,1990,4.46928
dom,1991,4.84488
dom,1992,3.81544
dom,1993,4.72771
dom,1994,3.7563
dom,1995,4.22069
dom,1996,3.9842
dom,1997,3.07279
dom,1998,2.35688
dom,1999,2.43237
dom,2000,2.74036
dom,2001,2.3728
dom,2002,2.82002
dom,2003,4.8664
dom,2004,5.00319
dom,2005,4.34718
dom,2006,4.44241
dom,2007,4.28826
dom,2008,4.17942
dom,2009,4.20278
dom,2010,4.44959
dom,2011,4.38713
dom,2012,4.34174
dom,2013,4.66607
dom,2014,4.78006
dom,2015,4.56457
dom,2016,4.30161
dom,2017,5.01509
dom,2018,5.6469
dom,2019,5.9442
dza,1970,8.7243
dza,1971,8.71531
dza,1972,8.4781
dza,1973,9.32303
dza,1974,6.57818
dza,1975,7.88162
dza,1976,8.47251
dza,1977,8.9791
dza,1978,8.05626
dza,1979,8.6629
dza,1980,8.77036
dza,1981,8.23407
dza,1982,9.16092
dza,1983,9.49783
dza,1984,8.98844
dza,1985,9.87366
dza,1986,10.92508
dza,1987,10.68551
dza,1988,9.99633
dza,1989,7.94337
dza,1990,7.40318
dza,1991,6.83604
dza,1992,5.4615
dza,1993,8.61182
dza,1994,8.59966
dza,1995,7.58915
dza,1996,8.1195
dza,1997,7.19176
dza,1998,8.10539
dza,1999,8.70332
dza,2000,6.81404
dza,2001,7.18572
dza,2002,7.10682
dza,2003,7.05952
dza,2004,7.1137
dza,2005,6.77961
dza,2006,6.31363
dza,2007,6.3994
dza,2008,5.93362
dza,2009,7.43961
dza,2010,6.21504
dza,2011,5.80609
dza,2012,5.75664
dza,2013,6.5838
dza,2014,7.80914
dza,2015,9.07716
dza,2016,8.47369
dza,2017,9.15586
dza,2018,8.96324
dza,2019,9.3746
ecu,1970,6.392
ecu,1971,6.21778
ecu,1972,6.58655
ecu,1973,6.03794
ecu,1974,4.70651
ecu,1975,4.39645
ecu,1976,4.50653
ecu,1977,4.86688
ecu,1978,5.10688
ecu,1979,5.45604
ecu,1980,5.63301
ecu,1981,5.83246
ecu,1982,6.63659
ecu,1983,7.30984
ecu,1984,6.99287
ecu,1985,6.47936
ecu,1986,7.1262
ecu,1987,7.61389
ecu,1988,8.40547
ecu,1989,8.70424
ecu,1990,8.21857
ecu,1991,8.15718
ecu,1992,8.03754
ecu,1993,9.69156
ecu,1994,9.92793
ecu,1995,10.38725
ecu,1996,10.90723
ecu,1997,10.34986
ecu,1998,10.5923
ecu,1999,12.49237
ecu,2000,12.00318
ecu,2001,11.67386
ecu,2002,11.40853
ecu,2003,12.17818
ecu,2004,12.1404
ecu,2005,11.69508
ecu,2006,12.08128
ecu,2007,12.60266
ecu,2008,11.99286
ecu,2009,12.66685
ecu,2010,13.55556
ecu,2011,12.33979
ecu,2012,12.50075
ecu,2013,12.33092
ecu,2014,13.19312
ecu,2015,15.39418
ecu,2016,16.72887
ecu,2017,16.67858
ecu,2018,17.84798
ecu,2019,18.45551
egy,1970,2.80933
egy,1971,2.86495
egy,1972,2.80717
egy,1973,2.89331
egy,1974,2.97763
egy,1975,2.97051
egy,1976,3.14667
egy,1977,3.4326
egy,1978,3.67419
egy,1979,4.07272
egy,1980,4.51173
egy,1981,4.69909
egy,1982,5.28055
egy,1983,5.39116
egy,1984,5.44138
egy,1985,5.68421
egy,1986,5.73533
egy,1987,5.38182
egy,1988,5.94404
egy,1989,6.02985
egy,1990,6.03411
egy,1991,5.81857
egy,1992,6.06145
egy,1993,6.06287
egy,1994,6.28502
egy,1995,6.38813
egy,1996,6.3704
egy,1997,6.14778
egy,1998,6.06753
egy,1999,6.83548
egy,2000,6.17608
egy,2001,4.9528
egy,2002,5.20197
egy,2003,5.18808
egy,2004,5.66754
egy,2005,5.77074
egy,2006,5.65491
egy,2007,6.06019
egy,2008,6.23503
egy,2009,6.63899
egy,2010,6.50507
egy,2011,6.06429
egy,2012,5.03562
egy,2013,5.2197
egy,2014,5.32557
egy,2015,5.16952
egy,2016,6.19874
egy,2017,6.34834
egy,2018,5.86913
egy,2019,6.25735
eri,1992,8.79931
eri,1993,9.79539
eri,1994,9.87712
eri,1995,10.67937
eri,1996,11.46312
eri,1997,12.00498
eri,1998,10.7886
eri,1999,10.83161
eri,2000,11.23629
eri,2001,11.18623
eri,2002,11.89861
eri,2003,11.4033
eri,2004,11.47205
eri,2005,10.14586
eri,2006,9.75242
eri,2007,9.78055
eri,2008,10.57314
eri,2009,10.5119
eri,2010,10.06461
eri,2011,10.35874
esp,1970,12.02366
esp,1971,11.87254
esp,1972,11.16064
esp,1973,10.78651
esp,1974,11.09991
esp,1975,11.66334
esp,1976,11.72466
esp,1977,11.72287
esp,1978,11.6436
esp,1979,12.1231
esp,1980,12.60226
esp,1981,13.54955
esp,1982,13.79648
esp,1983,14.36064
esp,1984,14.61622
esp,1985,14.38189
esp,1986,13.43326
esp,1987,12.98625
esp,1988,12.84249
esp,1989,12.46237
esp,1990,12.33863
esp,1991,12.19618
esp,1992,12.16166
esp,1993,12.6247
esp,1994,12.98565
esp,1995,12.60189
esp,1996,12.74028
esp,1997,12.73451
esp,1998,12.57761
esp,1999,12.57894
esp,2000,12.73613
esp,2001,12.80358
esp,2002,12.9193
esp,2003,13.05861
esp,2004,13.36609
esp,2005,13.63308
esp,2006,13.7503
esp,2007,13.87114
esp,2008,14.26297
esp,2009,14.94148
esp,2010,15.28333
esp,2011,15.75223
esp,2012,16.10394
esp,2013,16.04034
esp,2014,15.99476
esp,2015,15.65884
esp,2016,15.4621
esp,2017,15.32039
esp,2018,15.24283
esp,2019,15.36711
est,2000,12.94538
est,2001,12.54292
est,2002,12.7353
est,2003,13.18815
est,2004,13.62644
est,2005,13.20173
est,2006,13.31836
est,2007,13.60683
est,2008,15.73661
est,2009,18.28129
est,2010,17.94108
est,2011,16.53325
est,2012,16.44557
est,2013,16.7877
est,2014,16.41092
est,2015,16.90863
est,2016,16.40233
est,2017,16.04554
est,2018,15.66288
est,2019,15.88569
eth,1981,2.44321
eth,1982,2.32285
eth,1983,2.06839
eth,1984,2.1223
eth,1985,2.10662
eth,1986,2.22179
eth,1987,2.40152
eth,1988,2.68128
eth,1989,3.14625
eth,1990,2.93377
eth,1991,3.34074
eth,1992,3.76869
eth,1993,3.51109
eth,1994,3.90027
eth,1995,3.68523
eth,1996,3.84859
eth,1997,3.89564
eth,1998,4.65159
eth,1999,5.0598
eth,2000,5.88433
eth,2001,5.88567
eth,2002,7.7979
eth,2003,8.4689
eth,2004,8.25555
eth,2005,8.09432
eth,2006,9.2749
eth,2007,8.84866
eth,2008,9.07141
eth,2009,9.71624
eth,2010,9.63614
eth,2011,9.95157
eth,2012,11.35733
eth,2013,11.69364
eth,2014,9.99518
eth,2015,10.79657
eth,2016,10.12302
eth,2017,9.86859
eth,2018,9.47237
eth,2019,8.58266
fin,1970,13.94063
fin,1971,14.8338
fin,1972,14.91868
fin,1973,15.13748
fin,1974,15.82771
fin,1975,16.74467
fin,1976,17.07315
fin,1977,18.00448
fin,1978,18.06577
fin,1979,17.25631
fin,1980,17.66222
fin,1981,17.90754
fin,1982,17.77234
fin,1983,18.01968
fin,1984,17.87387
fin,1985,17.93015
fin,1986,17.88104
fin,1987,18.2332
fin,1988,18.2841
fin,1989,18.66292
fin,1990,19.97514
fin,1991,21.54901
fin,1992,21.89813
fin,1993,21.87927
fin,1994,20.69874
fin,1995,18.60184
fin,1996,18.3534
fin,1997,17.56484
fin,1998,17.12872
fin,1999,17.01685
fin,2000,17.04007
fin,2001,17.0513
fin,2002,17.06029
fin,2003,17.33452
fin,2004,17.1609
fin,2005,17.53846
fin,2006,17.44143
fin,2007,17.3032
fin,2008,17.8986
fin,2009,19.28984
fin,2010,18.60138
fin,2011,18.4815
fin,2012,19.06602
fin,2013,19.16796
fin,2014,18.95695
fin,2015,18.75677
fin,2016,18.64051
fin,2017,18.43568
fin,2018,18.47621
fin,2019,18.71762
fji,1970,7.85405
fji,1971,7.92551
fji,1972,8.09668
fji,1973,7.57588
fji,1974,8.23652
fji,1975,8.45425
fji,1976,8.83825
fji,1977,8.24116
fji,1978,9.01389
fji,1979,9.17135
fji,1980,9.57862
fji,1981,10.30789
fji,1982,11.07352
fji,1983,10.09072
fji,1984,9.97146
fji,1985,10.14224
fji,1986,9.93999
fji,1987,10.50666
fji,1988,10.46848
fji,1989,10.4167
fji,1990,10.99906
fji,1991,11.38413
fji,1992,11.14438
fji,1993,10.43281
fji,1994,10.18952
fji,1995,10.38826
fji,1996,9.84099
fji,1997,11.23908
fji,1998,11.18031
fji,1999,11.69578
fji,2000,11.4442
fji,2001,10.65962
fji,2002,8.72406
fji,2003,9.66485
fji,2004,8.57184
fji,2005,9.02274
fji,2006,9.60576
fji,2007,8.85593
fji,2008,7.92398
fji,2009,7.85381
fji,2010,7.82245
fji,2011,11.64465
fji,2012,11.73878
fji,2013,10.78759
fji,2014,12.91577
fji,2015,13.51824
fji,2016,12.83499
fji,2017,13.18898
fji,2018,12.55128
fji,2019,13.64705
fra,1970,12.147
fra,1971,12.40659
fra,1972,12.66044
fra,1973,12.78439
fra,1974,13.46247
fra,1975,14.0111
fra,1976,14.17499
fra,1977,14.44363
fra,1978,14.61939
