geo,time,ny_gdp_fcst_kn
omn,2012,29666500000
omn,2013,31216300000
omn,2014,31645500000
omn,2015,33254600000
omn,2016,34902100000
omn,2017,35051800000
omn,2018,35543500000
omn,2019,35154300000
omn,2020,34017000000
pak,1960,655523029382.07605
pak,1961,688039540428.21106
pak,1962,718073863290.82202
pak,1963,781697860172.276
pak,1964,831975485054.03198
pak,1965,911522850943.81885
pak,1966,980433354108.5249
pak,1967,1010674373390.14001
pak,1968,1079272711195.55005
pak,1969,1149314813887.29004
pak,1970,1261811405443.62012
pak,1971,1277380652738.62012
pak,1972,1306997341301.63989
pak,1973,1395886427561.03003
pak,1974,1499915533746.37988
pak,1975,1558095352685.20996
pak,1976,1608783203000.87012
pak,1977,1654515428237.65991
pak,1978,1782425184409.3501
pak,1979,1880952376137.07007
pak,1980,2018773382566.07007
pak,1981,2148009841614.3501
pak,1982,2310433872392.35986
pak,1983,2467276009966.79004
pak,1984,2565302505787.31006
pak,1985,2788691834878.47998
pak,1986,2966136338582.49023
pak,1987,3138492838974.7998
pak,1988,3340491537841.08008
pak,1989,3501112827849.16943
pak,1990,3661768482917.14014
pak,1991,3849500954300
pak,1992,4140893435300
pak,1993,4227721807600
pak,1994,4412411943700
pak,1995,4635766620600
pak,1996,4941685389400
pak,1997,5025826918500
pak,1998,5201425123800
pak,1999,5419042090300
pak,2000,5630722000000
pak,2001,5836524000000
pak,2002,5974937000000
pak,2003,6312061000000
pak,2004,6797948000000
pak,2005,7309053000000
pak,2006,7715777000000
pak,2007,8142969000000
pak,2008,8549148000000
pak,2009,8579987000000
pak,2010,8801394000000
pak,2011,9120336000000
pak,2012,9470255000000
pak,2013,9819055000000
pak,2014,10217056000000
pak,2015,10631649000000
pak,2016,11116802000000
pak,2017,11696934000000
pak,2018,12344266000000
pak,2019,12600651000000
pak,2020,12541834000000
pan,1970,4226241788.88948
pan,1971,4631991956.19776
pan,1972,4847962608.51197
pan,1973,5139072214.59154
pan,1974,5306524650.06601
pan,1975,5430611216.91583
pan,1976,5519060437.46363
pan,1977,5587329458.03504
pan,1978,6115448708.89464
pan,1979,6397541705.59782
pan,1980,7242103009.04809
pan,1981,7924530574.34065
pan,1982,8356189817.59496
pan,1983,7957583103.70283
pan,1984,8153203953.16682
pan,1985,8543188272.51579
pan,1986,8780843384.34803
pan,1987,8650968356.82588
pan,1988,7607657193.57804
pan,1989,7708251932.15543
pan,1990,8261343375.93981
pan,1991,9056940000
pan,1992,9786611100
pan,1993,10215037000
pan,1994,10501552400
pan,1995,10684958200
pan,1996,11138406700
pan,1997,11896090200
pan,1998,12718703000
pan,1999,13211937400
pan,2000,13709659300
pan,2001,13783509700
pan,2002,14018562100
pan,2003,14648561100
pan,2004,15767986400
pan,2005,16874077700
pan,2006,18349562600
pan,2007,20451500000
pan,2008,22437100000
pan,2009,22761200000
pan,2010,23969400000
pan,2011,26712900000
pan,2012,29325900000
pan,2013,31297700000
pan,2014,32865400000
pan,2015,34773200000
pan,2016,36481000000
pan,2017,38541400000
pan,2018,39968600000
pan,2019,41239800000
pan,2020,33849600000
per,1960,69946000000
per,1961,75085000000
per,1962,82620000000
per,1963,86196000000
per,1964,91840000000
per,1965,97003000000
per,1966,104995000000
per,1967,109040000000
per,1968,109206000000
per,1969,113044000000
per,1970,116849000000
per,1971,122213000000
per,1972,126463000000
per,1973,134401000000
per,1974,147017000000
per,1975,153340000000
per,1976,155559000000
per,1977,156102000000
per,1978,151977000000
per,1979,158194000000
per,1980,167596000000
per,1981,176901000000
per,1982,176507000000
per,1983,158136000000
per,1984,163842000000
per,1985,167219000000
per,1986,182981000000
per,1987,200778000000
per,1988,181822000000
per,1989,159436000000
per,1990,151492000000
per,1991,154854000000
per,1992,154017000000
per,1993,162093000000
per,1994,166718000000
per,1995,178418000000
per,1996,183799000000
per,1997,195392000000
per,1998,194517000000
per,1999,198388000000
per,2000,203672000000
per,2001,205184000000
per,2002,216619000000
per,2003,225464000000
per,2004,236487000000
per,2005,250972000000
per,2006,269943000000
per,2007,293190000000
per,2008,318791000000
per,2009,322524000000
per,2010,347414000000
per,2011,369931000000
per,2012,391433000000
per,2013,413534000000
per,2014,423194000000
per,2015,438189000000
per,2016,455722000000
per,2017,467759000000
per,2018,486356000000
per,2019,496991000000
per,2020,442153000000
plw,2000,202630028.3231
plw,2001,215069442.66558
plw,2002,224339121.70827
plw,2003,219064890.86608
plw,2004,226904007.87275
plw,2005,234053415.3898
plw,2006,234970484.63792
plw,2007,238771671.71143
plw,2008,221579046.41778
plw,2009,209904097.04107
plw,2010,209452883.29812
plw,2011,219440627.35587
plw,2012,221980457.54696
plw,2013,219430419.36671
plw,2014,230684572.74595
plw,2015,255831077.59103
plw,2016,254400000
plw,2017,246500000
plw,2018,247000000
plw,2019,243100000
plw,2020,218600000
png,1960,1825472000
png,1961,1938494200
png,1962,2061611300
png,1963,2145005800
png,1964,2328256300
png,1965,2566151400
png,1966,2702436300
png,1967,2806021600
png,1968,2925627800
png,1969,3157378100
png,1970,3480862700
png,1971,3687155500
png,1972,3908591100
png,1973,4192353700
png,1974,4283866400
png,1975,4210349300
png,1976,4061555200
png,1977,4062213700
png,1978,4428712600
png,1979,4517374600
png,1980,4258499200
png,1981,4233831700
png,1982,4218908300
png,1983,4368799900
png,1984,4314373700
png,1985,4495209200
png,1986,4665729900
png,1987,4765584500
png,1988,4908672400
png,1989,4752197500
png,1990,4644661700
png,1997,7662682300
png,1998,7411400000
png,1999,7518700000
png,2000,7326000000
png,2001,7302100000
png,2002,7282900000
png,2003,7495250500
png,2004,7658005000
png,2006,33198056996.26369
png,2007,35638713811.4317
png,2008,35619932885.5099
png,2009,38129115156.83089
png,2010,42047851172.3662
png,2011,42799958322.8083
png,2012,44314996793.8322
png,2013,45955405862.3703
png,2014,51443405618.5227
png,2015,55283817896.198
png,2016,58747310321.0006
png,2017,60477215781.8708
png,2018,60198666930.0238
png,2019,62882231217.179
pol,1995,740415000000
pol,1996,781605000000
pol,1997,826920000000
pol,1998,863732000000
pol,1999,901866000000
pol,2000,940805000000
pol,2001,953521000000
pol,2002,972131000000
pol,2003,1004342000000
pol,2004,1057631000000
pol,2005,1093300000000
pol,2006,1160078000000
pol,2007,1242618000000
pol,2008,1291835000000
pol,2009,1332119000000
pol,2010,1382420000000
pol,2011,1447842000000
pol,2012,1467785000000
pol,2013,1485394000000
pol,2014,1535420000000
pol,2015,1598028000000
pol,2016,1647732000000
pol,2017,1724829000000
pol,2018,1816265000000
pol,2019,1900060000000
pol,2020,1851132000000
prt,1970,50337776000
prt,1971,54044143000
prt,1972,58754167000
prt,1973,65642134000
prt,1974,67114218000
prt,1975,63972861000
prt,1976,67791505000
prt,1977,71589590000
prt,1978,75388630000
prt,1979,78258884000
prt,1980,81909596000
prt,1981,83294867000
prt,1982,85417885000
prt,1983,85578255000
prt,1984,83225541000
prt,1985,85539902000
prt,1986,89048589000
prt,1987,94073345000
prt,1988,100741861000
prt,1989,107989475000
prt,1990,114241332000
prt,1991,119157111000
prt,1992,121414098000
prt,1993,120464234000
prt,1994,119596509000
prt,1995,124008875000
prt,1996,127897250000
prt,1997,133429036000
prt,1998,138786933000
prt,1999,143422701000
prt,2000,148739663000
prt,2001,152057437000
prt,2002,153079628000
prt,2003,151817631000
prt,2004,154356289000
prt,2005,155121767000
prt,2006,157650385000
prt,2007,162119864000
prt,2008,163182353000
prt,2009,158945881000
prt,2010,161455816000
prt,2011,159830095000
prt,2012,154612706000
prt,2013,153658575000
prt,2014,154137679000
prt,2015,156517314000
prt,2016,159090272000
prt,2017,164317657000
prt,2018,168758410000
prt,2019,172276241000
pry,1962,15196438381128.40039
pry,1963,15948652919804.59961
pry,1964,16682793160601.69922
pry,1965,17638029976911.69922
pry,1966,17941395392641.60156
pry,1967,19416614144476.60156
pry,1968,20206092559635.69531
pry,1969,21201175389025.69531
pry,1970,22394661980478.19922
pry,1971,23670178167298.30078
pry,1972,25466460877782.19922
pry,1973,27514964923325.30078
pry,1974,30142418354852.30078
pry,1975,32181461486663.5
pry,1976,34602155016001
pry,1977,38678795359919.60156
pry,1978,42899618437578.39844
pry,1979,47561027093945.20312
pry,1980,53412151338730.09375
pry,1981,58382386704790.70312
pry,1982,57278932422338.09375
pry,1983,56008365324076.89844
pry,1984,57811458208865.10156
pry,1985,60416865522066.89844
pry,1986,63445561040819.29688
pry,1987,67330564977329.69531
pry,1988,71706569316071.40625
pry,1989,75584592718729.09375
pry,1990,79292480969247.39062
pry,1991,82366360214200
pry,1992,83608836545000
pry,1993,87272518772700
pry,1994,91041352336800
pry,1995,96620091991900
pry,1996,98606805415300
pry,1997,103040350498900
pry,1998,103180424383500
pry,1999,102046612412600
pry,2000,99846564405100
pry,2001,98820617442000
pry,2002,98962330712300
pry,2003,103180146454300
pry,2004,107279551849700
pry,2005,109467758930600
pry,2006,114692222422600
pry,2007,120760510292800
pry,2008,128769288576500
pry,2009,128551642880600
pry,2010,141582286317100
pry,2011,147587445647600
pry,2012,146472845214100
pry,2013,158943354128200
pry,2014,166650878833000
pry,2015,171795630599700
pry,2016,179093761749600
pry,2017,187238140542500
pry,2018,193227124107700
pry,2019,192814004625100
pry,2020,192236937581100
pse,1994,5019223697.97
pse,1995,4969466586.23
pse,1996,4843391703.07
pse,1997,5413731617.77
pse,1998,6140606776.47
pse,1999,6624113433.65
pse,2000,6004066861.62
pse,2001,5686032656.13
pse,2002,5098161977.7
pse,2003,5744305272.1
pse,2004,6875500000
pse,2005,7583700000
pse,2006,7507600000
pse,2007,7650400000
pse,2008,8054500000
pse,2009,8824400000
pse,2010,9463500000
pse,2011,10703000000
pse,2012,11385000000
pse,2013,11980200000
pse,2014,11710500000
pse,2015,11948800000
pse,2016,13047100000
pse,2017,13072800000
pse,2018,13317500000
pse,2019,13494000000
pse,2020,11856800000
qat,2013,2975990088000
qat,2014,2144449565500
qat,2015,1647035427700
qat,2016,1024087930700
qat,2017,636161534800
qat,2018,665421190000
qat,2019,668441275522.84595
qat,2020,644857535913.55798
rou,1990,222853660266.423
rou,1991,196636098200
rou,1992,178991466400
rou,1993,184877385200
rou,1994,192740240200
rou,1995,205027000000
rou,1996,212376800000
rou,1997,199079400000
rou,1998,188261000000
rou,1999,189351400000
rou,2000,194565300000
rou,2001,205776400000
rou,2002,216180000000
rou,2003,221106900000
rou,2004,244564600000
rou,2005,254390800000
rou,2006,276000800000
rou,2007,295375400000
rou,2008,323412300000
rou,2009,309046800000
rou,2010,293055900000
rou,2011,297106200000
rou,2012,303483600000
rou,2013,316853300000
rou,2014,328233500000
rou,2015,336243100000
rou,2016,352773200000
rou,2017,378947100000
rou,2018,393841100000
rou,2019,409757500000
rou,2020,395724000000
rus,1990,70800982723834
rus,1991,67481172542300
rus,1992,58009707507600
rus,1993,48641233275200
rus,1994,43740138333500
rus,1995,40241248356800
rus,1996,39126031377900
rus,1997,39677611667400
rus,1998,37652136505100
rus,1999,39786119265800
rus,2000,43490448097100
rus,2001,45624879160300
rus,2002,47759976192700
rus,2003,51337237952100
rus,2004,54727545518100
rus,2005,58006934433600
rus,2006,62611240519200
rus,2007,67896433234800
rus,2008,71438462840700
rus,2009,66619980812900
rus,2010,69342106472900
rus,2011,72817608707500
rus,2012,75811724266300
rus,2013,77130833919200
rus,2014,77977816840900
rus,2015,76836521297600
rus,2016,77077133321100
rus,2017,78499183586300
rus,2018,80683552474500
rus,2019,82307178930000
rus,2020,80112449232000
rwa,1983,1683310094009.65991
rwa,1984,1616818616641.54004
rwa,1985,1690136448295.20996
rwa,1986,1787335265829.65991
rwa,1987,1794387392576.34009
rwa,1988,1886553043501.3501
rwa,1989,1887587913553.70972
rwa,1990,1835754280891.12012
rwa,1991,1809707312800
rwa,1992,1907175005200
rwa,1993,1771129519600
rwa,1994,876495691400
rwa,1995,1184612653100
rwa,1996,1325575162800
rwa,1997,1518544354900
rwa,1998,1649863736400
rwa,1999,1815829000000
rwa,2000,1967830000000
rwa,2001,2134792000000
rwa,2002,2425596000000
rwa,2003,2487826000000
rwa,2004,2682676000000
rwa,2005,2944523000000
rwa,2006,3217957000000
rwa,2007,3476077000000
rwa,2008,3862698000000
rwa,2009,4088895000000
rwa,2010,4400833000000
rwa,2011,4784347000000
rwa,2012,5233545000000
rwa,2013,5523148000000
rwa,2014,5854509000000
rwa,2015,6343597000000
rwa,2016,6732078000000
rwa,2017,7040697000000
rwa,2018,7639514000000
rwa,2019,8321818000000
rwa,2020,8028595000000
sau,1970,480253999523.15399
sau,1971,578525909787.16003
sau,1972,711864708364.60999
sau,1973,885406369685.06299
sau,1974,1030636716710.68005
sau,1975,938106700162.02405
sau,1976,1106199279845.78003
sau,1977,1183677258253.05005
sau,1978,1122072626347.58008
sau,1979,1257038564072.51001
sau,1980,1328428884631.19995
sau,1981,1354935601853.19995
sau,1982,1072851999394.57996
sau,1983,899262738066.03198
sau,1984,856676386763.80286
sau,1985,772257457722.2489
sau,1986,905577440825.75391
sau,1987,844775814653.14685
sau,1988,948582541694.453
sau,1989,946204195956.05408
sau,1990,1091258847294.22998
sau,1991,1257656329100
sau,1992,1304418940900
sau,1993,1286522314000
sau,1994,1295446579500
sau,1995,1299675245900
sau,1996,1332450672600
sau,1997,1347215643400
sau,1998,1385098404600
sau,1999,1332941213300
sau,2000,1411172921900
sau,2001,1396463183400
sau,2002,1356726469400
sau,2003,1509846108200
sau,2004,1630092375700
sau,2005,1720486519800
sau,2006,1767977890100
sau,2007,1800176652400
sau,2008,1910762273100
sau,2009,1872723714800
sau,2010,1966108202400
sau,2011,2162227889100
sau,2012,2277148068100
sau,2013,2339508939000
sau,2014,2424872886900
sau,2015,2524111472800
sau,2016,2566927934000
sau,2017,2549820288100
sau,2018,2616070378100
sau,2019,2623473939900
sau,2020,2514973350300
sdn,1960,3831597260.74847
sdn,1961,3760835230.21125
sdn,1962,3904473767.83214
sdn,1963,3775207402.03957
sdn,1964,3774251728.56055
sdn,1965,4054924279.30624
sdn,1966,3927260648.15934
sdn,1967,3950264119.67973
sdn,1968,3920664863.66038
sdn,1969,3911616354.68014
sdn,1970,4165253482.35697
sdn,1971,4240368634.22216
sdn,1972,4030993966.25138
sdn,1973,4123280399.59967
sdn,1974,4621178747.6899
sdn,1975,5293728860.22003
sdn,1976,6190698691.86836
sdn,1977,6632669597.41955
sdn,1978,6237850072.23416
sdn,1979,5990263734.98253
sdn,1980,6140058545.75258
sdn,1981,6641609007.1253
sdn,1982,7255887449.15121
sdn,1983,7379298921.00591
sdn,1984,7154607056.45992
sdn,1985,6742180656.37136
sdn,1986,7150137301.37718
sdn,1987,8232605836.6592
sdn,1988,7949478753.15697
sdn,1989,8941895682.4022
sdn,1990,8504395034.23244
sdn,1991,9073592872.45336
sdn,1992,9593187007.66615
sdn,1993,10016624699.0784
sdn,1994,10212098652.7671
sdn,1995,10824577860.9015
sdn,1996,10975244762.6493
sdn,1997,12130744698.0934
sdn,1998,12649774198.7858
sdn,1999,13035815533.9238
sdn,2000,13818997940.0848
sdn,2001,14713432400
sdn,2002,15659105000
sdn,2003,16870272900
sdn,2004,17525397400
sdn,2005,18838003800
sdn,2006,20554194800
sdn,2007,22638693400
sdn,2008,23509546100
sdn,2009,22858871400
sdn,2010,23740822000
sdn,2011,22977903100
sdn,2012,19070582200
sdn,2013,19443439700
sdn,2014,20349772300
sdn,2015,20738488900
sdn,2016,21457625400
sdn,2017,21609815000
sdn,2018,21030470900
sdn,2019,20572374400
sdn,2020,19825637200
sen,1965,1094715975578.95996
sen,1966,1033590974081.27002
sen,1967,1106838580160.06006
sen,1968,1127300075190.17993
sen,1969,1150845676330.48999
sen,1970,1231090585350.27002
sen,1971,1129278146675.58008
sen,1972,1279248629110.80005
sen,1973,1151990841825.51001
sen,1974,1354598356317.33008
sen,1975,1401489901772.66992
sen,1976,1582150169405.1499
sen,1977,1556161860625.1499
sen,1978,1294889450502.40991
sen,1979,1540162149865.6499
sen,1980,2994841881810.9502
sen,1981,3175867365783.37988
sen,1982,3350414658666.45996
sen,1983,3148523185070.50977
sen,1984,3274736417954.41992
sen,1985,3401787466439.77002
sen,1986,3529409850346.8501
sen,1987,3736181586349.47998
sen,1988,3684785140909.10938
sen,1989,3844042082842.08984
sen,1990,3808779726566.56006
sen,1991,3910577090515.16016
sen,1992,3952705706605.20947
sen,1993,4008039188537.18018
sen,1994,4041950806195.02002
sen,1995,4256733879285.92969
sen,1996,4328585722739.54004
sen,1997,4469666890281.24023
sen,1998,4711002333631.16016
sen,1999,5013155764302.45996
sen,2000,5240948599479.86035
sen,2001,5390991362665.7998
sen,2002,5375080877836.75977
sen,2003,5695252521894.82031
sen,2004,5983004906621.0498
sen,2005,6245229029117.45996
sen,2006,6369929532030.60938
sen,2007,6585784337700
sen,2008,6920472753600
sen,2009,7212967713000
sen,2010,7475573169400
sen,2011,7542229582200
sen,2012,7989217388000
sen,2013,8270591277200
sen,2014,8810233000000
sen,2015,9346392000000
sen,2016,9922571596700
sen,2017,10617572073100
sen,2018,11306394880200
sen,2019,11846819863100
sen,2020,12053877138400
sgp,1960,7312400000
sgp,1961,7938500000
sgp,1962,8547300000
sgp,1963,9446600000
sgp,1964,9120000000
sgp,1965,9768900000
sgp,1966,10750000000
sgp,1967,12175000000
sgp,1968,13905300000
sgp,1969,15811400000
sgp,1970,17980500000
sgp,1971,20311600000
sgp,1972,22998700000
sgp,1973,25454900000
sgp,1974,27164200000
sgp,1975,28290100000
sgp,1976,30433600000
sgp,1977,32504200000
sgp,1978,35046100000
sgp,1979,38346500000
sgp,1980,42221300000
sgp,1981,46854800000
sgp,1982,50182400000
sgp,1983,54496500000
sgp,1984,59368000000
sgp,1985,58986100000
sgp,1986,59788000000
sgp,1987,66180300000
sgp,1988,73642300000
sgp,1989,80858000000
sgp,1990,88908200000
sgp,1991,95155000000
sgp,1992,101367200000
sgp,1993,112903000000
sgp,1994,125734200000
sgp,1995,134940400000
sgp,1996,145304800000
sgp,1997,157493600000
sgp,1998,154654000000
sgp,1999,163308000000
sgp,2000,178009200000
sgp,2001,176514600000
sgp,2002,183713300000
sgp,2003,191969000000
sgp,2004,210687000000
sgp,2005,226460400000
sgp,2006,246965100000
sgp,2007,268184300000
sgp,2008,275967100000
sgp,2009,276108900000
sgp,2010,317568600000
sgp,2011,339270300000
sgp,2012,354679200000
sgp,2013,373768800000
sgp,2014,389376900000
sgp,2015,399187400000
sgp,2016,409960800000
sgp,2017,428010400000
sgp,2018,444318400000
sgp,2019,450162400000
sgp,2020,428808400000
sle,1964,2380287082200
sle,1965,2526993501000
sle,1966,2557317423000
sle,1967,2545542941700
sle,1968,2576466365600
sle,1969,2767425840200
sle,1970,2991834896400
sle,1971,3094016722000
sle,1972,3126529163600
sle,1973,3201780396300
sle,1974,3307384633500
sle,1975,3371227896700
sle,1976,3388054484800
sle,1977,3416859357300
sle,1978,3493943879500
sle,1979,3635971722100
sle,1980,3810349193400
sle,1981,4038294557400
sle,1982,4219572902400
sle,1983,4202678979800
sle,1984,4564527942600
sle,1985,3994120104800
sle,1986,3961893481100
sle,1987,4052768719900
sle,1988,4134064593400
sle,1989,4283960677500
sle,1990,4463290425700
sle,1991,4564566163100
sle,1992,3665659355300
sle,1993,3655115844900
sle,1994,3599689868300
sle,1995,3251947484300
sle,1996,3277822613000
sle,1997,3367684275000
sle,1998,3428768924600
sle,1999,3359317177300
sle,2000,3572895809800
sle,2001,3304967379200
sle,2002,4178051075200
sle,2003,4567158026100
sle,2004,4868496594200
sle,2005,5087827023600
sle,2006,5302732475700
sle,2007,5730034355700
sle,2008,6039357952800
sle,2009,6231895777400
sle,2010,6565081969600
sle,2011,6980334504200
sle,2012,8076337637400
sle,2013,9808168360800
sle,2014,10270238323200
sle,2015,8061694220700
sle,2016,8559801557000
sle,2017,8913378000000
sle,2018,9211362000000
sle,2019,9696430000000
sle,2020,9504452000000
slv,1965,6100441214.74822
slv,1966,6493454246.44154
slv,1967,6829653284.47308
slv,1968,7089384509.79594
slv,1969,7359273928.22594
slv,1970,7519362656.30308
slv,1971,7802981063.5749
slv,1972,8306507482.16643
slv,1973,8773166686.36803
slv,1974,9228179045.32782
slv,1975,9497057023.54246
slv,1976,10129067232.7855
slv,1977,10736908312.1189
slv,1978,11224425907.0783
slv,1979,10834966874.7263
slv,1980,9714425891.6365
slv,1981,8785401814.67208
slv,1982,8252224480.27088
slv,1983,8386895208.03211
slv,1984,8528070003.5099
slv,1985,8631625062.62957
slv,1986,8684247331.78717
slv,1987,8884813769.43341
slv,1988,9046775017.26963
slv,1989,9116308911.14337
slv,1990,12207910488.2883
slv,1991,12387485200
slv,1992,13012554500
slv,1993,13534883400
slv,1994,14100598100
slv,1995,14743760500
slv,1996,14837445300
slv,1997,15293618600
slv,1998,15713490400
slv,1999,16053659500
slv,2000,16232604000
slv,2001,16365772100
slv,2002,16612048200
slv,2003,16874429300
slv,2004,17004205100
slv,2005,17432660000
slv,2006,18135510000
slv,2007,18434430000
slv,2008,18715530000
slv,2009,18270240000
slv,2010,18636950000
slv,2011,19386360000
slv,2012,20000670000
slv,2013,20327130000
slv,2014,20627300000
slv,2015,21056580000
slv,2016,21651810000
slv,2017,22091290000
slv,2018,22623320000
slv,2019,23282230000
slv,2020,21458000000
smr,2015,1056509743.69414
smr,2016,1087768746.12495
smr,2017,1096690876.25839
smr,2018,1115861358.28384
smr,2019,1146233701.56759
som,1960,45525405696
som,1961,44044701696
som,1962,47143510016
som,1963,48471908352
som,1964,45492203520
som,1965,42476998656
som,1966,46340800512
som,1967,49093701632
som,1968,49449799680
som,1969,48624201728
som,1970,50629398528
som,1971,51247702016
som,1972,55816900608
som,1973,54361399296
som,1974,42363699200
som,1975,58071699456
som,1976,57869000704
som,1977,72220016640
som,1978,70123847680
som,1979,69041848320
som,1980,73129852928
som,1981,75509792768
som,1982,79470845952
som,1983,71440859136
som,1984,77483868160
som,1985,83261980672
som,1986,84899987456
som,1987,90734002176
som,1988,90804977664
som,1989,89996976128
som,1990,88963022848
srb,1995,1995056900000
srb,1996,2100823700000
srb,1997,2241233500000
srb,1998,2327233100000
srb,1999,2129550300000
srb,2000,2244323800000
srb,2001,2350558800000
srb,2002,2474237500000
srb,2003,2577457500000
srb,2004,2779948400000
srb,2005,2958728600000
srb,2006,3076835300000
srb,2007,3260042700000
srb,2008,3446831500000
srb,2009,3372032700000
srb,2010,3404906100000
srb,2011,3475728000000
srb,2012,3454769500000
srb,2013,3584959700000
srb,2014,3515109600000
srb,2015,3597767300000
srb,2016,3703522300000
srb,2017,3780324400000
srb,2018,3942540800000
srb,2019,4114270900000
srb,2020,4082579700000
stp,2001,1884554200
stp,2002,1929837100
stp,2003,2023506500
stp,2004,2084067900
stp,2005,2212171600
stp,2006,2343967200
stp,2007,2377064700
stp,2008,2501365000
stp,2009,2657355000
stp,2010,2871661800
stp,2011,2998428800
stp,2012,3087230300
stp,2013,3221968400
stp,2014,3398953000
stp,2015,3510772900
stp,2016,3665861500
stp,2017,3931858900
stp,2018,4013063700
stp,2019,4116993500
stp,2020,4208617100
sur,1975,8359847327.96848
sur,1976,8483445450.15194
sur,1977,9546316121.44063
sur,1978,10047715164.7271
sur,1979,9635189413.34834
sur,1980,8759756979.66741
sur,1981,9379859001.32791
sur,1982,8988215619.22654
sur,1983,8635736575.33531
sur,1984,8472551832.79306
sur,1985,8642263965.03699
sur,1986,8707537862.05389
sur,1987,8165764516.81366
sur,1988,8805448707.57924
sur,1989,9177509920.57554
sur,1990,8766284369.36909
sur,1991,9006822700
sur,1992,9040838200
sur,1993,8433418300
sur,1994,8720120400
sur,1995,8720120400
sur,1996,8812448300
sur,1997,9317821700
sur,1998,9534063100
sur,1999,9400430800
sur,2000,9592375400
sur,2001,9978694600
sur,2002,10260537400
sur,2003,10899543100
sur,2004,11820391800
sur,2005,12335483900
sur,2006,12824578300
sur,2007,13467714800
sur,2008,14029096700
sur,2009,14448770500
sur,2010,15195462900
sur,2011,15923987600
sur,2012,16172885100
sur,2013,16634344600
sur,2014,16639794900
sur,2015,16142000000
sur,2016,15349000000
sur,2017,15590000000
sur,2018,16361000000
sur,2019,16541000000
sur,2020,13910000000
svk,1993,29517586000
svk,1994,30372406000
svk,1995,32008674000
svk,1996,34654311000
svk,1997,36740744000
svk,1998,38031447000
svk,1999,38138510000
svk,2000,38536575000
svk,2001,40271161000
svk,2002,41960983000
svk,2003,43986624000
svk,2004,45979044000
svk,2005,48793223000
svk,2006,53591153000
svk,2007,59543927000
svk,2008,63252553000
svk,2009,60044140000
svk,2010,63629799000
svk,2011,64984853000
svk,2012,66819290000
svk,2013,66957264000
svk,2014,68683065000
svk,2015,71786174000
svk,2016,73424350000
svk,2017,75254374000
svk,2018,78002589000
svk,2019,79517429000
svn,1995,20242913000
svn,1996,20839400000
svn,1997,21845729000
svn,1998,22496527000
svn,1999,23554633000
svn,2000,24515960000
svn,2001,25464264000
svn,2002,26448912000
svn,2003,27273642000
svn,2004,28458508000
svn,2005,29490856000
svn,2006,31250526000
svn,2007,33488621000
svn,2008,34545730000
svn,2009,32105728000
svn,2010,32570318000
svn,2011,32758760000
svn,2012,32011135000
svn,2013,31787792000
svn,2014,32883155000
svn,2015,33591727000
svn,2016,34679619000
svn,2017,36452577000
svn,2018,38041625000
svn,2019,39353834000
swe,1970,1372551950000
swe,1971,1405213658000
swe,1972,1441005365000
swe,1973,1502710394000
swe,1974,1559654261000
swe,1975,1585584423000
swe,1976,1620211703000
swe,1977,1604292249000
swe,1978,1613780888000
swe,1979,1680213396000
swe,1980,1767408196000
swe,1981,1770166346000
swe,1982,1791920509000
swe,1983,1832279971000
swe,1984,1911470730000
swe,1985,1949787927000
swe,1986,1991453204000
swe,1987,2049325500000
swe,1988,2104024511000
swe,1989,2156239130000
swe,1990,2182463398000
swe,1991,2160173285000
swe,1992,2126417444000
swe,1993,2079268000000
swe,1994,2166389000000
swe,1995,2267393000000
swe,1996,2308352000000
swe,1997,2383294000000
swe,1998,2486539000000
swe,1999,2593303000000
swe,2000,2733954000000
swe,2001,2771438000000
swe,2002,2827798000000
swe,2003,2893798000000
swe,2004,3028059000000
swe,2005,3108846000000
swe,2006,3257795000000
swe,2007,3368564000000
swe,2008,3351899000000
swe,2009,3193159000000
swe,2010,3386812000000
swe,2011,3510290000000
swe,2012,3492354000000
swe,2013,3533213000000
swe,2014,3629916000000
swe,2015,3788043000000
swe,2016,3851099000000
swe,2017,3957920000000
swe,2018,4037268000000
swe,2019,4094331000000
swz,1971,6080258600
swz,1972,6314417600
swz,1973,6922026900
swz,1974,7032010800
swz,1975,7086771100
swz,1976,7273419100
swz,1977,7540280000
swz,1978,8299367700
swz,1979,8377729300
swz,1980,8940967600
swz,1981,8983795800
swz,1982,9014646800
swz,1983,9215177900
swz,1984,9833956600
swz,1985,10621197400
swz,1986,11455834500
swz,1987,13126880200
swz,1988,13922430300
swz,1989,15463650800
swz,1990,18701640000
swz,1991,18860773600
swz,1992,19764147600
swz,1993,20420640600
swz,1994,20625274800
swz,1995,22041645700
swz,1996,22864793900
swz,1997,23467384400
swz,1998,24057710600
swz,1999,24612018700
swz,2000,22910463400
swz,2001,23070679100
swz,2002,24129648400
swz,2003,25126763400
swz,2004,26110500400
swz,2005,27659468800
swz,2006,29363267200
swz,2007,30741131100
swz,2008,31029632600
swz,2009,31387994000
swz,2010,32482645100
swz,2011,33345660100
swz,2012,35044118000
swz,2013,36424605800
swz,2014,36812201300
swz,2015,37737605900
swz,2016,38197882300
swz,2017,38889381500
swz,2018,39640019900
swz,2019,40740874300
swz,2020,40015730100
syc,1978,2083975400
syc,1979,2535679200
syc,1980,2427950100
syc,1981,2228489600
syc,1982,1952320300
syc,1983,1958921800
syc,1984,2028716300
syc,1985,2224839800
