geo,time,nv_srv_totl_kn
gab,1990,1395887000000
gab,1991,1395887000000
gab,1992,1395887000000
gab,1993,1395887000000
gab,1994,1395887000000
gab,1995,1395887000000
gab,1996,1395887000000
gab,1997,1395887000000
gab,1998,1395887000000
gab,1999,1395887000000
gab,2000,1395887000000
gab,2001,1395887000000
gab,2002,1410834000000
gab,2003,1428208000000
gab,2004,1438705000000
gab,2005,1447029349500
gab,2006,1601946315600
gab,2007,1693126957400
gab,2008,1794357656600
gab,2009,1778588137900
gab,2010,1894121674500
gab,2011,2024647781800
gab,2012,2225081597800
gab,2013,2411923321400
gab,2014,2560187968500
gab,2015,2693573841700
gab,2016,2775128361700
gab,2017,2925722098400
gab,2018,2941466366400
gab,2019,3009040058900
gab,2020,2925678919600
gbm,2012,3953550000
gbm,2013,4122584000
gbm,2014,4362626000
gbm,2015,4339144000
gbm,2016,4644629000
gbm,2017,4863206000
gbm,2018,4957718000
gbm,2019,4997966000
gbr,1990,757991146000
gbr,1991,764832886000
gbr,1992,773168211000
gbr,1993,797929161000
gbr,1994,826857054000
gbr,1995,847409552000
gbr,1996,869719724000
gbr,1997,899407001000
gbr,1998,924816667000
gbr,1999,946608522000
gbr,2000,987802562000
gbr,2001,1009080313000
gbr,2002,1028300304000
gbr,2003,1065847990000
gbr,2004,1103435475000
gbr,2005,1146328545000
gbr,2006,1179740697000
gbr,2007,1218134500000
gbr,2008,1224443100000
gbr,2009,1187869436000
gbr,2010,1217578403000
gbr,2011,1249105679000
gbr,2012,1277565253000
gbr,2013,1297621886000
gbr,2014,1335100618000
gbr,2015,1363830000000
gbr,2016,1407415019000
gbr,2017,1441311568000
gbr,2018,1464630458000
gbr,2019,1487586504000
gbr,2020,1352285802000
geo,2003,9905423100
geo,2004,10630113000
geo,2005,11376832500
geo,2006,12686156200
geo,2007,14332342100
geo,2008,15304726600
geo,2009,14633522500
geo,2010,16879400000
geo,2011,17884500000
geo,2012,18990900000
geo,2013,19610300000
geo,2014,20284600000
geo,2015,21046300000
geo,2016,21629000000
geo,2017,22997735400
geo,2018,24291957600
geo,2019,25828366000
geo,2020,23745306700
gha,2006,26628961200
gha,2007,28675758400
gha,2008,30966610100
gha,2009,32685388800
gha,2010,35896204900
gha,2011,39261106300
gha,2012,44004283200
gha,2013,50523645500
gha,2014,53154195400
gha,2015,54682740400
gha,2016,56191069600
gha,2017,58127919000
gha,2018,59761371500
gha,2019,64316771400
gha,2020,65260183100
gin,1986,8826673062900.49023
gin,1987,8764995805431.90039
gin,1988,9931157116750.66016
gin,1989,10053846424641.19922
gin,1990,10654406987200.5
gin,1991,10591666896800
gin,1992,11021898578000
gin,1993,11461652388700
gin,1994,12019776159900
gin,1995,12462928465100
gin,1996,12637775630700
gin,1997,13102430195500
gin,1998,13482893984400
gin,1999,13657875178700
gin,2000,13890595845700
gin,2001,14109102942500
gin,2002,14517168599700
gin,2003,14695347402500
gin,2004,14866684535300
gin,2005,15105091101700
gin,2006,14441363602500
gin,2007,15476412953000
gin,2008,15640805735300
gin,2009,16341863423500
gin,2010,17033306957300
gin,2011,18607944514400
gin,2012,19881988483600
gin,2013,21699833059400
gin,2014,22121381326000
gin,2015,23956164067200
gin,2016,25312226650100
gin,2017,26301763145700
gin,2018,27637142849800
gin,2019,29088887095100
gin,2020,28464194296200
gmb,1967,4493501881.04832
gmb,1968,4971483796.35011
gmb,1969,5092162120.32332
gmb,1970,5399774107.30682
gmb,1971,5399774107.30682
gmb,1972,5413971851.5015
gmb,1973,5910883091.72353
gmb,1974,6258721520.25567
gmb,1975,7034850459.87902
gmb,1976,7432379892.35263
gmb,1977,7567255960.52052
gmb,1978,8026307350.09486
gmb,1979,7938756695.6402
gmb,1980,8960501746.56255
gmb,1981,9666115883.79622
gmb,1982,9154770140.22213
gmb,1983,9685282768.41198
gmb,1984,10348778792.4526
gmb,1985,10582090632.4121
gmb,1986,10199115583.8783
gmb,1987,10818478139.9375
gmb,1988,11120700503.8375
gmb,1989,11336044465.193
gmb,1990,12165288710.6872
gmb,1991,12079668600
gmb,1992,12916574000
gmb,1993,14363105500
gmb,1994,14098866900
gmb,1995,14923488100
gmb,1996,15389990000
gmb,1997,16041409900
gmb,1998,16942521300
gmb,1999,16825923100
gmb,2000,17679501800
gmb,2001,18486091400
gmb,2002,18639078200
gmb,2003,19188655300
gmb,2004,20728819200
gmb,2005,20249998900
gmb,2006,21957572200
gmb,2007,23410755500
gmb,2008,22719244800
gmb,2009,23502502000
gmb,2010,24111018600
gmb,2011,24771959900
gmb,2012,25897662200
gmb,2013,27267449200
gmb,2014,27638043400
gmb,2015,27570826400
gmb,2016,26997335500
gmb,2017,30164904400
gmb,2018,33216983600
gmb,2019,35258896900
gmb,2020,32735007200
gnb,2000,112975000000
gnb,2001,116953000000
gnb,2002,102077000000
gnb,2003,101576000000
gnb,2004,112995000000
gnb,2005,120648000000
gnb,2006,114359000000
gnb,2007,123959000000
gnb,2008,128887000000
gnb,2009,134050000000
gnb,2010,144037000000
gnb,2011,177861339800
gnb,2012,169926037600
gnb,2013,174449620000
gnb,2014,187287966800
gnb,2015,199629872800
gnb,2016,213580287800
gnb,2017,229031241400
gnb,2018,225875963700
gnb,2019,233858763600
gnb,2020,223822799700
gnq,2006,827587000000
gnq,2007,1048135333300
gnq,2008,1303042000000
gnq,2009,1328398000000
gnq,2010,1523514000000
gnq,2011,1664302000000
gnq,2012,1836904000000
gnq,2013,2018807470500
gnq,2014,2031530402600
gnq,2015,1971543536800
gnq,2016,1886123624600
gnq,2017,1820790933600
gnq,2018,1908916467400
gnq,2019,1883403373800
gnq,2020,1824227500300
grc,1995,94650215000
grc,1996,98448501000
grc,1997,103632542000
grc,1998,108718644000
grc,1999,108211892000
grc,2000,112864211000
grc,2001,115719875000
grc,2002,120215170000
grc,2003,127152724000
grc,2004,136682501000
grc,2005,138607512000
grc,2006,144134038000
grc,2007,151319263000
grc,2008,156878980000
grc,2009,149863128000
grc,2010,144182832000
grc,2011,131143817000
grc,2012,122690628000
grc,2013,121809700000
grc,2014,122962881000
grc,2015,123447181000
grc,2016,122103898000
grc,2017,124548633000
grc,2018,125744379000
grc,2019,127052477000
grc,2020,112372055000
grd,1977,378879981
grd,1978,412894487
grd,1979,427499062
grd,1980,435205313
grd,1981,430692994
grd,1982,454344999
grd,1983,480688530
grd,1984,499992001
grd,1985,531924018
grd,1986,587464103
grd,1987,622645884
grd,1988,629164469
grd,1989,649999328
grd,1990,688273249
grd,1991,701679100
grd,1992,705418100
grd,1993,704105000
grd,1994,721573700
grd,1995,730841800
grd,1996,757565600
grd,1997,786453400
grd,1998,887909400
grd,1999,948609900
grd,2000,995509200
grd,2001,1009505200
grd,2002,1045304000
grd,2003,1118825900
grd,2004,1133490000
grd,2005,1194122900
grd,2006,1204302900
grd,2007,1314921100
grd,2008,1353486800
grd,2009,1310006300
grd,2010,1288027700
grd,2011,1306565700
grd,2012,1314628000
grd,2013,1331639100
grd,2014,1407315900
grd,2015,1450587100
grd,2016,1488480000
grd,2017,1545753500
grd,2018,1584771000
grd,2019,1616740000
grd,2020,1402913600
grl,2003,7515100000
grl,2004,7807000000
grl,2005,7978300000
grl,2006,8488300000
grl,2007,8655700000
grl,2008,8855800000
grl,2009,9214300000
grl,2010,9238000000
grl,2011,9189800000
grl,2012,9181700000
grl,2013,9131600000
grl,2014,9211800000
grl,2015,9241300000
grl,2016,9344100000
grl,2017,9399900000
grl,2018,9369900000
grl,2019,9515700000
gtm,1960,22792476264.9611
gtm,1961,23519667383.5323
gtm,1962,24570851117.3441
gtm,1963,27218042513.9179
gtm,1964,28863729425.19469
gtm,1965,30482970456.4915
gtm,1966,32055925679.0836
gtm,1967,33655290425.0648
gtm,1968,36776690059.2801
gtm,1969,38490499484.3488
gtm,1970,41229173851.73689
gtm,1971,43314363645.6314
gtm,1972,45886256819.5957
gtm,1973,49131717286.79089
gtm,1974,52878210827.5642
gtm,1975,53290354133.5175
gtm,1976,57850116265.2504
gtm,1977,62691950679.0003
gtm,1978,65626319553.5757
gtm,1979,68092419713.0622
gtm,1980,69946432982.79221
gtm,1981,70349426761.83479
gtm,1982,67217276889.7352
gtm,1983,65198153820.8012
gtm,1984,65958002344.7586
gtm,1985,64498172018.336
gtm,1986,63551214838.0282
gtm,1987,65482934212.2384
gtm,1988,67629777640.7718
gtm,1989,70228956908.4691
gtm,1990,71858047473.584
gtm,1991,74758847000
gtm,1992,78143646100
gtm,1993,81493367500
gtm,1994,85795908000
gtm,1995,90540720400
gtm,1996,93107905100
gtm,1997,96783783800
gtm,1998,101813728400
gtm,1999,105567820000
gtm,2000,110250668500
gtm,2001,158870905400
gtm,2002,164149274200
gtm,2003,169430228700
gtm,2004,176147398700
gtm,2005,182906750200
gtm,2006,193249168400
gtm,2007,205848036900
gtm,2008,215899259200
gtm,2009,218735908700
gtm,2010,226868056900
gtm,2011,235679979500
gtm,2012,244165870400
gtm,2013,253324372000
gtm,2014,263373781000
gtm,2015,275374781000
gtm,2016,283739976000
gtm,2017,293459828000
gtm,2018,303997668000
gtm,2019,315663430000
gtm,2020,309645115000
guy,1960,113691523119.237
guy,1961,118676938293.62199
guy,1962,113660037705.10899
guy,1963,100577133485.45799
guy,1964,111031087299.649
guy,1965,124129223762.452
guy,1966,132892398586.838
guy,1967,137383296741.271
guy,1968,136398183064.216
guy,1969,140977146452.84698
guy,1970,149340954730.586
guy,1971,157837749066.83099
guy,1972,160424984361.35501
guy,1973,182316719297.733
guy,1974,151702626231.41901
guy,1975,157672032062.25
guy,1976,193045098511.328
guy,1977,193263495391.68701
guy,1978,184640493957.69601
guy,1979,182912001894.02802
guy,1980,173474994286.48001
guy,1981,194271743293.26001
guy,1982,173997178450.49301
guy,1983,170469546117.65701
guy,1984,160664820726.04099
guy,1985,155808838781.33099
guy,1986,148362681269.95999
guy,1987,132016707954.084
guy,1988,142300575911.67899
guy,1989,140525677188.26801
guy,1990,142840762479.673
guy,1991,142609254000
guy,1992,144461322100
guy,1993,149400170800
guy,1994,160744088600
guy,1995,170313108000
guy,1996,182814568600
guy,1997,194853012000
guy,1998,198634317900
guy,1999,193772638900
guy,2000,204113353200
guy,2001,206351268900
guy,2002,205656743300
guy,2003,209978236000
guy,2004,214762745500
guy,2005,231508529200
guy,2006,250260720000
guy,2007,271390000000
guy,2008,287147000000
guy,2009,304078000000
guy,2010,321755000000
guy,2011,334220000000
guy,2012,357054000000
guy,2013,363004000000
guy,2014,373284000000
guy,2015,371821000000
guy,2016,381080000000
guy,2017,391745000000
guy,2018,403184000000
guy,2019,419928000000
guy,2020,380278000000
hkg,2000,1293194000000
hkg,2001,1316929000000
hkg,2002,1355365000000
hkg,2003,1415896000000
hkg,2004,1552826000000
hkg,2005,1673278000000
hkg,2006,1787321000000
hkg,2007,1914094000000
hkg,2008,1960790000000
hkg,2009,1926870000000
hkg,2010,2060056000000
hkg,2011,2166883000000
hkg,2012,2204947000000
hkg,2013,2265360000000
hkg,2014,2321111000000
hkg,2015,2361292000000
hkg,2016,2414890000000
hkg,2017,2500152000000
hkg,2018,2577340000000
hkg,2019,2559558000000
hkg,2020,2390882000000
hnd,1960,9117140000
hnd,1961,9252299800
hnd,1962,9628597200
hnd,1963,10112407600
hnd,1964,10628472800
hnd,1965,11275116300
hnd,1966,11895623500
hnd,1967,12222772800
hnd,1968,12844814900
hnd,1969,13497576700
hnd,1970,14437554700
hnd,1971,14621862900
hnd,1972,15973463800
hnd,1973,16910371800
hnd,1974,17202193800
hnd,1975,18738103800
hnd,1976,20780863300
hnd,1977,22362850600
hnd,1978,23285833892.7913
hnd,1979,24639879487.9763
hnd,1980,25924710011.098
hnd,1981,26268660057.6546
hnd,1982,25881177118.5988
hnd,1983,26154122369.9411
hnd,1984,26977845244.4593
hnd,1985,28542573216.19889
hnd,1986,29601127049.2047
hnd,1987,31303021766.3666
hnd,1988,32865742851.5398
hnd,1989,34415540996.394
hnd,1990,33861449523.09109
hnd,1991,33724130600
hnd,1992,35717967500
hnd,1993,39071063000
hnd,1994,38305801100
hnd,1995,39951286200
hnd,1996,41099244000
hnd,1997,44341582000
hnd,1998,47360720900
hnd,1999,49167117400
hnd,2000,54116000000
hnd,2001,56808900000
hnd,2002,59969500000
hnd,2003,63498400000
hnd,2004,68881600000
hnd,2005,75272300000
hnd,2006,82577900000
hnd,2007,90774500000
hnd,2008,97375700000
hnd,2009,98278000000
hnd,2010,103144600000
hnd,2011,107726800000
hnd,2012,112471300000
hnd,2013,116586500000
hnd,2014,121391200000
hnd,2015,127197300000
hnd,2016,132120100000
hnd,2017,137176500000
hnd,2018,142518100000
hnd,2019,148900600000
hnd,2020,141390400000
hrv,1995,131425033906.17999
hrv,1996,139191171521.26001
hrv,1997,146941356284.64401
hrv,1998,150773284745.728
hrv,1999,146397677167.35699
hrv,2000,148196626841.875
hrv,2001,154310660033.707
hrv,2002,162105997456.83099
hrv,2003,171752456434.84299
hrv,2004,176645234728.01199
hrv,2005,184823764642.97501
hrv,2006,192716269084.90601
hrv,2007,203836684622.77896
hrv,2008,207170028156.884
hrv,2009,197542466884.82599
hrv,2010,200311263573.34201
hrv,2011,202919556655.13501
hrv,2012,201077256542.03799
hrv,2013,199543115434.707
hrv,2014,199278539475.88901
hrv,2015,204466881092.69696
hrv,2016,210179662218.625
hrv,2017,217363196791.51599
hrv,2018,223519610872.03
hrv,2019,230972665031.23199
hrv,2020,212101733756.013
hti,1988,187430607004.892
hti,1989,181766984127.914
hti,1990,196159725950.04599
hti,1991,206115699978.616
hti,1992,202784776937.448
hti,1993,193188783744.90201
hti,1994,171884137875.68399
hti,1995,179658868132.85699
hti,1996,199306940948.508
hti,1997,209353518781.82999
hti,1998,216995455369.96799
hti,1999,225809175803.26697
hti,2000,234797021400
hti,2001,237592519400
hti,2002,241490419100
hti,2003,248120161400
hti,2004,245399591800
hti,2005,247608673000
hti,2006,249285533000
hti,2007,256383733000
hti,2008,271995426200
hti,2009,288045429000
hti,2010,274437443800
hti,2011,288852934200
hti,2012,290759325900
hti,2013,301450013100
hti,2014,307969598900
hti,2015,315363482400
hti,2016,323018461400
hti,2017,330231648100
hti,2018,336382936200
hti,2019,343446571700
hti,2020,339374516200
hun,1995,12085857000000
hun,1996,12182642000000
hun,1997,12199203000000
hun,1998,12404952000000
hun,1999,12632658000000
hun,2000,13328104000000
hun,2001,13835078000000
hun,2002,14567115000000
hun,2003,15179176000000
hun,2004,15483461000000
hun,2005,16258445000000
hun,2006,16990669000000
hun,2007,16977017000000
hun,2008,17143952000000
hun,2009,16625206000000
hun,2010,16952657000000
hun,2011,17289728000000
hun,2012,17418222000000
hun,2013,18017659000000
hun,2014,18529631000000
hun,2015,18919883000000
hun,2016,19468945000000
hun,2017,20426988000000
hun,2018,21690997000000
hun,2019,22790447000000
hun,2020,21987948000000
idn,1960,134685952862988
idn,1961,148067513607856
idn,1962,148937859022157
idn,1963,151004929381120
idn,1964,154486311038322
idn,1965,156553381397285
idn,1966,156662174574073
idn,1967,165583215070652
idn,1968,181249432528059
idn,1969,197677202222980
idn,1970,216172042276863
idn,1971,236081193628985
idn,1972,260015692522246
idn,1973,282862259647632
idn,1974,309902396362846
idn,1975,341129392956545
idn,1976,361303577906744
idn,1977,404866858070978
idn,1978,440791611135476.9375
idn,1979,477962453449524.9375
idn,1980,534310609314132
idn,1981,586546670655228
idn,1982,617038474591693
idn,1983,645511613943889
idn,1984,682643385346331
idn,1985,713733354314441
idn,1986,763996957659798.125
idn,1987,811731434404736
idn,1988,867229482310219
idn,1989,947992032975440
idn,1990,1016851630672020
idn,1991,1079381721056500
idn,1992,1157202545102700
idn,1993,1249805601166100
idn,1994,1338418969260000
idn,1995,1440215709013600
idn,1996,1537484041418600
idn,1997,1623331785856700
idn,1998,1356106547945100
idn,1999,1342130280823900
idn,2000,1411577528712900
idn,2001,1480551645865400
idn,2002,1557476496428000
idn,2003,1656502147119600
idn,2004,1774284727925200
idn,2005,1913939217710100
idn,2006,2054231540272200
idn,2007,2239091636131300
idn,2008,2432984352288200
idn,2009,2574719190700700
idn,2010,2791367700000000
idn,2011,3026143500000000
idn,2012,3232524100000000
idn,2013,3439089600000000
idn,2014,3646024500000000
idn,2015,3844801400000000
idn,2016,4062587600000000
idn,2017,4292277400000000
idn,2018,4542145600000000
idn,2019,4832616200000000
idn,2020,4763457800000000
ind,1960,1917758212314.37012
ind,1961,2011760288549.77002
ind,1962,2120210559305.58008
ind,1963,2237162669562.9502
ind,1964,2356894908194.66016
ind,1965,2425011693199.8501
ind,1966,2501044456305.83984
ind,1967,2592935837151.2998
ind,1968,2707470892824.27002
ind,1969,2841792296432
ind,1970,2976155907945.43018
ind,1971,3091548433358.66943
ind,1972,3186956615488.77979
ind,1973,3292149191807.31982
ind,1974,3416103038287.08008
ind,1975,3624445171028.39062
ind,1976,3791240451751.7002
ind,1977,3967558925869.06982
ind,1978,4217357483566.6001
ind,1979,4326728098045.5
ind,1980,4476002428887.87012
ind,1981,4730089108218.50977
ind,1982,5084622890300.55957
ind,1983,5410682980687.34961
ind,1984,5766496732353.13965
ind,1985,6218128152432.41992
ind,1986,6718700569763.00977
ind,1987,7181006233056.2002
ind,1988,7709735888643.87012
ind,1989,8384031172027.76953
ind,1990,8849312352313.25
ind,1991,9329633445500
ind,1992,9877796306800
ind,1993,10643240637900
ind,1994,11180961396400
ind,1995,12206041100600
ind,1996,13030668162200
ind,1997,14202910742800
ind,1998,15369607525800
ind,1999,17290032047300
ind,2000,18172797607400
ind,2001,19308263220800
ind,2002,20534040765800
ind,2003,22043536925300
ind,2004,23864161471000
ind,2005,26040007843200
ind,2006,27872787331800
ind,2007,30040745298300
ind,2008,31999376092800
ind,2009,34775792304700
ind,2010,37500707234900
ind,2011,39699751826000
ind,2012,43008200969900
ind,2013,46302627045700
ind,2014,50845189376700
ind,2015,55644080860300
ind,2016,60353274951500
ind,2017,64181521143200
ind,2018,68805348845200
ind,2019,73752936727000
ind,2020,67589886980900
irl,1995,63082381000
irl,1996,66548969000
irl,1997,72184040000
irl,1998,77646171000
irl,1999,83116276000
irl,2000,88023574000
irl,2001,91124530000
irl,2002,94941827000
irl,2003,96438545000
irl,2004,103458575000
irl,2005,110374540000
irl,2006,116975649000
irl,2007,127933110000
irl,2008,128641086000
irl,2009,121965209000
irl,2010,124768674000
irl,2011,125226545000
irl,2012,122582247000
irl,2013,126294871000
irl,2014,134221967000
irl,2015,140750163000
irl,2016,144957014000
irl,2017,157426947000
irl,2018,173603933000
irl,2019,185300924000
irl,2020,178810833000
irn,1960,220950568010557
irn,1961,223636231159783
irn,1962,233645549340563
irn,1963,247772370501089
irn,1964,276832328442698
irn,1965,332998467824240
irn,1966,359211692680239
irn,1967,399844237290603.0625
irn,1968,448166972068124
irn,1969,500016064866556.9375
irn,1970,547324807554887.0625
irn,1971,628900451599367
irn,1972,765680545888681
irn,1973,784787022429012
irn,1974,1093667554766430
irn,1975,1289006954104520
irn,1976,1460559477828650
irn,1977,1530627157130770
irn,1978,1579438885466170
irn,1979,1632037160442260
irn,1980,1573907942261850
irn,1981,1410992565020020
irn,1982,1375867755303560
irn,1983,1474800678455740
irn,1984,1445447087133180
irn,1985,1486575531888280
irn,1986,1270606808759240
irn,1987,1167466655930990
irn,1988,1045448832506810
irn,1989,1112494473524280
irn,1990,1223408935695940
irn,1991,1344888450259100
irn,1992,1395561034072400
irn,1993,1407664297148300
irn,1994,1439837037809700
irn,1995,1480755515330900
irn,1996,1561344720509700
irn,1997,1635581219253400
irn,1998,1685534426238400
irn,1999,1730792517868700
irn,2000,1776383777133700
irn,2001,1861192720692000
irn,2002,1979851503200100
irn,2003,2119790490661700
irn,2004,2271625206099500
irn,2005,2435726061026700
irn,2006,2609697384719300
irn,2007,2847348578530800
irn,2008,2810811739636900
irn,2009,2841266943269100
irn,2010,2992703684884400
irn,2011,3113075559313200
irn,2012,3159254286904400
irn,2013,3231108021335700
irn,2014,3277191129787700
irn,2015,3201958788376500
irn,2016,3316416196859700
irn,2017,3462166220872000
irn,2018,3442163643660000
irn,2019,3436653768669500
irn,2020,3435705481256840
irq,1968,4925634093684.62012
irq,1969,5097566973011.94043
irq,1970,5447128255648.5293
irq,1971,5627834254039.63965
irq,1972,5925054590092.96973
irq,1973,6157487573591.54004
irq,1974,8283790875478.81934
irq,1975,10322822789171.90039
irq,1976,11547224420566.69922
irq,1977,12518667170496.5
irq,1978,15467776037114.59961
irq,1979,20698783100276.10156
irq,1980,24360277035638.69531
irq,1981,26529400718907.10156
irq,1982,25174362134561.19922
irq,1983,21215683703471.10156
irq,1984,21678989172493.60156
irq,1985,20447138913562.30078
irq,1986,23773347618460.10156
irq,1987,23492848365577.10156
irq,1988,24504656838989.10156
irq,1989,24929141845987.19922
irq,1990,21566847350748.39844
irq,1991,10744355824100
irq,1992,14580038045700
irq,1993,20137697402700
irq,1994,19237413626000
irq,1995,16758052082300
irq,1996,20511207848700
irq,1997,19508677825000
irq,1998,21434742867100
irq,1999,26034214314400
irq,2000,28488993465100
irq,2001,29209589554300
irq,2002,28626637148900
irq,2003,19319919724900
irq,2004,35861210807600
irq,2005,37461217066000
irq,2006,39701767671800
irq,2007,39473480000000
irq,2008,41740249500000
irq,2009,43146470500000
irq,2010,46542903900000
irq,2011,49878901200000
irq,2012,56623311300000
irq,2013,61509650100000
irq,2014,59330097700000
irq,2015,57728795600000
irq,2016,57399245700000
irq,2017,60261983300000
irq,2018,66564147100000
irq,2019,66365079000000
irq,2020,55841542500000
isl,1995,677741985000
isl,1996,719907833000
isl,1997,758606465000
isl,1998,845194393000
isl,1999,902746917000
isl,2000,952952504000
isl,2001,991854471000
isl,2002,996670784000
isl,2003,1040481618000
isl,2004,1096359761000
isl,2005,1149003334000
isl,2006,1192176673000
isl,2007,1324560166000
isl,2008,1373904307000
isl,2009,1318321592000
isl,2010,1285640028000
isl,2011,1311403945000
isl,2012,1337933217000
isl,2013,1384221008000
isl,2014,1425063243000
isl,2015,1487401667000
isl,2016,1593608005000
isl,2017,1676381903000
isl,2018,1760209491000
isl,2019,1797285366000
isl,2020,1675235861000
isr,1995,328173094000
isr,1996,344137966000
isr,1997,356472748000
isr,1998,375477276000
isr,1999,396236464000
isr,2000,431537070000
isr,2001,442531569000
isr,2002,449146639000
isr,2003,460488637000
isr,2004,488484695000
isr,2005,506078618000
isr,2006,540420606000
isr,2007,573648310000
isr,2008,603161381000
isr,2009,614452632000
isr,2010,633620116000
isr,2011,676183864000
isr,2012,704242373000
isr,2013,740274125000
isr,2014,774542734000
isr,2015,799320741000
isr,2016,836664597000
isr,2017,876385163000
isr,2018,900873174000
isr,2019,938701521000
isr,2020,919197961000
ita,1990,847097780000
ita,1991,860445693000
ita,1992,870774648000
ita,1993,876745488000
ita,1994,892091391000
ita,1995,914450600000
ita,1996,930023800000
ita,1997,951706100000
ita,1998,971042300000
ita,1999,988814000000
ita,2000,1031842500000
ita,2001,1058041300000
ita,2002,1061321500000
ita,2003,1067205100000
ita,2004,1078757900000
ita,2005,1089592900000
ita,2006,1107569900000
ita,2007,1124552300000
ita,2008,1123921600000
ita,2009,1100871800000
ita,2010,1114672200000
ita,2011,1124831400000
ita,2012,1102814600000
ita,2013,1090137000000
ita,2014,1099041100000
ita,2015,1108614800000
ita,2016,1119540700000
ita,2017,1134633300000
ita,2018,1141473800000
ita,2019,1147283000000
ita,2020,1051808300000
jam,1993,456341000000
jam,1994,467255000000
jam,1995,481417000000
jam,1996,484399000000
jam,1997,481181000000
jam,1998,478562000000
jam,1999,484518000000
jam,2000,495723000000
jam,2001,503531000000
jam,2002,514536000000
jam,2003,530070000000
jam,2004,538278000000
jam,2005,544851000000
jam,2006,561029000000
jam,2007,573454000000
jam,2008,574883000000
jam,2009,568729000000
jam,2010,558695000000
jam,2011,558804000000
jam,2012,557739000000
jam,2013,558782000000
jam,2014,562710000000
jam,2015,566682000000
jam,2016,570480000000
jam,2017,576462000000
jam,2018,581876000000
jam,2019,591566000000
jam,2020,525576000000
jor,1976,2595322764.75642
jor,1977,2738606009.05615
jor,1978,3108070374.67593
jor,1979,3731196483.84745
jor,1980,4191790912.88533
jor,1981,4983088829.89742
jor,1982,5213110038.16687
jor,1983,5050410354.2292
jor,1984,5288495745.09241
jor,1985,5337504854.78421
jor,1986,5783698957.76182
jor,1987,5861436717.94387
jor,1988,6079457654.49643
jor,1989,5250622887.55389
jor,1990,5142812446.4493
jor,1991,5261159100
jor,1992,5441523200
jor,1993,5761114400
jor,1994,5990871600
jor,1995,6551332300
jor,1996,6842122900
jor,1997,7095016600
jor,1998,7366462800
jor,1999,7634692900
jor,2000,8046830200
jor,2001,8451263400
jor,2002,8810239500
jor,2003,9216448700
jor,2004,9844158900
jor,2005,10836797400
jor,2006,11538069300
jor,2007,12378496300
jor,2008,13266468400
jor,2009,13758783200
jor,2010,14224159000
jor,2011,14668573500
jor,2012,15321373100
jor,2013,15847951300
jor,2014,16316356100
jor,2015,16755801500
jor,2016,17190764500
jor,2017,17581467600
jor,2018,17989087000
jor,2019,18431169800
jor,2020,18238085500
jpn,1994,298294217837000
jpn,1995,306279736402000
jpn,1996,314366872342000
jpn,1997,321449708783000
jpn,1998,320072665404000
jpn,1999,321447125557000
jpn,2000,329786967708000
jpn,2001,335136210395000
jpn,2002,339757330747000
jpn,2003,345650590834000
jpn,2004,352606601511000
jpn,2005,358890609350000
jpn,2006,361929413107000
jpn,2007,366371051622000
jpn,2008,361435963148000
jpn,2009,351934559598000
jpn,2010,355638530937000
jpn,2011,358866127964000
jpn,2012,364276316567000
jpn,2013,371880051731000
jpn,2014,370243263084000
jpn,2015,375522500000000
jpn,2016,378600699972000
jpn,2017,382841931017000
jpn,2018,382613899105000
jpn,2019,382532301811000
kaz,1990,2351403130575.02002
kaz,1991,1866930546100
kaz,1992,1940983753900
kaz,1993,1949069437300
kaz,1994,2080994171300
kaz,1995,2090408580500
kaz,1996,2171512736400
kaz,1997,2178002400000
kaz,1998,2184536407200
kaz,1999,2175798261500
kaz,2000,2358565315500
kaz,2001,2648668849300
kaz,2002,2908238396500
kaz,2003,3228144620200
kaz,2004,3576784239100
kaz,2005,3948769800000
kaz,2006,4379185708200
kaz,2007,4957238221700
kaz,2008,5165442227000
kaz,2009,5087960593600
kaz,2010,5449205795700
kaz,2011,5939634317300
kaz,2012,6557356286400
kaz,2013,7009813870100
kaz,2014,7409373260700
kaz,2015,7639063831800
kaz,2016,7707815406300
kaz,2017,7900510791500
kaz,2018,8208630712300
kaz,2019,8569810463600
kaz,2020,8115610509029.2002
ken,2006,2532503890558.52979
ken,2007,2706250443070.77979
ken,2008,2782261153451.87012
ken,2009,2960437000000
ken,2010,3176462000000
ken,2011,3329976000000
ken,2012,3478042000000
ken,2013,3585908000000
ken,2014,3802329000000
ken,2015,4048984000000
ken,2016,4286584000000
ken,2017,4504327000000
ken,2018,4775327000000
ken,2019,5094301000000
ken,2020,4984525000000
kgz,1987,57073044615.8671
kgz,1988,63048955838.2297
kgz,1989,63596033850.3937
kgz,1990,89580548084.19009
kgz,1991,82096707700
kgz,1992,74570218300
kgz,1993,63219575200
kgz,1994,52737077700
kgz,1995,50310483800
kgz,1996,49856771500
kgz,1997,49765779900
kgz,1998,51687020600
kgz,1999,53309286700
kgz,2000,56117504300
kgz,2001,58139052100
kgz,2002,60584006900
kgz,2003,65085056400
kgz,2004,72689912200
kgz,2005,78784220000
kgz,2006,86184553000
kgz,2007,96930181700
kgz,2008,107425776500
kgz,2009,110046097700
kgz,2010,108726900000
kgz,2011,116589400000
kgz,2012,123894152275.088
kgz,2013,129833948461.92
kgz,2014,135635705009.778
kgz,2015,140425739864.061
kgz,2016,144863051294.89499
kgz,2017,149660573617.966
kgz,2018,153989888871.92801
