geo,time,ny_adj_svng_gn_zs
usa,2017,5.86429
usa,2018,5.7603
usa,2019,5.77952
uzb,2014,19.16015
uzb,2015,17.72771
uzb,2016,16.77996
uzb,2017,21.65406
uzb,2018,20.14628
uzb,2019,24.78347
ven,1990,13.37956
ven,1991,12.9406
ven,1992,10.35546
ven,1993,6.3156
ven,1994,11.36144
ven,1995,14.13443
ven,1996,19.61448
ven,1997,21.78399
ven,1998,17.74982
ven,1999,19.19764
ven,2000,23.29799
ven,2001,19.15856
ven,2002,17.02356
ven,2003,14.50485
ven,2004,21.21488
ven,2005,25.29178
ven,2006,26.27249
ven,2007,24.30611
ven,2008,29.88332
ven,2009,19.59379
ven,2010,29.59333
ven,2011,27.66918
ven,2012,23.28924
ven,2013,16.55517
ven,2014,6.96602
vnm,1996,14.02218
vnm,1997,14.91457
vnm,1998,17.29408
vnm,1999,18.73089
vnm,2000,25.04085
vnm,2001,24.85599
vnm,2002,25.4489
vnm,2003,22.62201
vnm,2004,20.97604
vnm,2005,12.27751
vnm,2006,11.50682
vnm,2007,11.65284
vnm,2008,7.10247
vnm,2009,-1.26113
vnm,2010,11.98334
vnm,2011,9.37636
vnm,2012,12.96742
vnm,2013,13.28398
vnm,2014,13.43935
vnm,2015,10.87486
vnm,2016,11.48099
vnm,2017,9.25095
vnm,2018,9.86246
vnm,2019,9.4147
vut,1990,18.67959
vut,1991,14.45543
vut,1992,7.65829
vut,1993,8.76663
vut,1994,7.2624
vut,1995,6.76762
vut,1996,-2.76949
vut,1997,8.43772
vut,1998,-6.38088
vut,1999,-7.75553
vut,2000,-1.16664
vut,2001,0.6952
vut,2002,5.17803
vut,2003,5.5179
vut,2004,9.33381
vut,2005,11.97902
vut,2006,18.54125
vut,2007,18.13489
vut,2008,28.08462
vut,2009,18.88133
vut,2010,13.09224
vut,2011,13.79728
vut,2012,12.14795
vut,2013,18.2332
vut,2014,24.43855
zaf,1990,-3.29775
zaf,1991,-1.70853
zaf,1992,0.54113
zaf,1993,0.96578
zaf,1994,0.10332
zaf,1995,2.80187
zaf,1996,0.37438
zaf,1997,0.84872
zaf,1998,-0.29913
zaf,1999,-0.16822
zaf,2000,-0.75107
zaf,2001,-3.0862
zaf,2002,-0.11526
zaf,2003,1.88723
zaf,2004,1.16007
zaf,2005,1.55738
zaf,2006,2.35725
zaf,2007,0.90042
zaf,2008,-2.94968
zaf,2009,1.00783
zaf,2010,2.50891
zaf,2011,2.5471
zaf,2012,0.74204
zaf,2013,-0.09034
zaf,2014,0.37273
zaf,2015,1.674
zaf,2016,0.15957
zaf,2017,1.21908
zaf,2018,-0.20958
zaf,2019,-0.75462
zmb,2010,8.04194
zmb,2011,8.45454
zmb,2012,16.02627
zmb,2013,15.17636
zmb,2014,15.67831
zmb,2015,17.89373
zmb,2016,14.31995
zmb,2017,19.28711
zmb,2018,22.71706
zmb,2019,23.74327
zwe,1990,21.99955
zwe,1991,25.92668
zwe,1992,25.54966
zwe,1993,49.94815
zwe,1994,54.36753
zwe,2009,-25.45518
zwe,2010,-20.41549
zwe,2011,-19.72615
zwe,2012,-30.08643
zwe,2013,-16.60104
zwe,2014,-15.52073
zwe,2015,-20.3756
zwe,2016,-12.69571
zwe,2017,-14.12275
