geo,time,bm_gsr_fcty_cd
sau,1992,1941600000
sau,1993,2296800000
sau,1994,2556533333.33333
sau,1995,2181066666.66667
sau,1996,2677066666.66667
sau,1997,2967200000
sau,1998,3037066666.66667
sau,1999,2883040000
sau,2000,2865333333.33333
sau,2001,4644100000
sau,2002,3924906666.66667
sau,2003,4277333333.33333
sau,2004,3800080000
sau,2005,4622240000
sau,2006,6637600000
sau,2007,8735733333.33333
sau,2008,12333317174.8614
sau,2009,11112453333.3333
sau,2010,11127600000
sau,2011,10081600000
sau,2012,12658933333.3333
sau,2013,11609066666.6667
sau,2014,10584800000
sau,2015,8296638400
sau,2016,8243767837.63173
sau,2017,8212976802.82677
sau,2018,11754014748.1096
sau,2019,12721458768.7133
sau,2020,7897996340.27975
sdn,1977,87591058.96049
sdn,1978,74887659.43955
sdn,1979,78850000.18362
sdn,1980,96000000.192
sdn,1981,146450368.61205
sdn,1982,193298971.90327
sdn,1983,227806333.44018
sdn,1984,163361888.19184
sdn,1985,113462382.48332
sdn,1986,93628195.52031
sdn,1987,94447925.79692
sdn,1988,96709592.0872
sdn,1989,117497482.56889
sdn,1990,148045664.29049
sdn,1991,129144588.19591
sdn,1992,93460325.54304
sdn,1993,20900000
sdn,1994,15900000
sdn,1995,4900000
sdn,1996,700000
sdn,1997,5300000
sdn,1998,10600000
sdn,1999,123200000
sdn,2000,579600000
sdn,2001,571900000
sdn,2002,637980000
sdn,2003,879230000
sdn,2004,1134520000
sdn,2005,1449790836.82775
sdn,2006,4110889632.32763
sdn,2007,3548065474.0109
sdn,2008,5623886537.64576
sdn,2009,4131819593.78614
sdn,2010,4305535945.33167
sdn,2011,3794711498.77614
sdn,2012,2038731496.68534
sdn,2013,2809290785.08642
sdn,2014,986148764.51501
sdn,2015,1178480181.05742
sdn,2016,867646850.78861
sdn,2017,1654854218.78039
sdn,2018,1939455732.85817
sdn,2019,1722041119.1748
sdn,2020,1534535155.47378
sen,1974,58619552.90884
sen,1975,83849362.1774
sen,1976,68591613.71594
sen,1977,63945050.64521
sen,1978,87566970.25069
sen,1979,95617914.53112
sen,1980,122018431.69065
sen,1981,115849673.28789
sen,1982,117039769.28044
sen,1983,123915530.47501
sen,1984,138274581.28151
sen,1985,133885953.19978
sen,1986,173632616.08544
sen,1987,205099837.12949
sen,1988,222328004.05013
sen,1989,219492722.01507
sen,1990,213285017.26682
sen,1991,175855317.4379
sen,1992,173031427.0035
sen,1993,162274266.89337
sen,1994,164479876.90765
sen,1995,211522253.74517
sen,1996,154463150.44952
sen,1997,139416258.338
sen,1998,164369367.43027
sen,1999,199194652.59644
sen,2000,197163372.60151
sen,2001,172074545.23648
sen,2002,198276455.95672
sen,2003,256115984.13239
sen,2004,287968988.96159
sen,2005,296571872.68533
sen,2006,238981386.15435
sen,2007,275805892.69855
sen,2008,339887860.80157
sen,2009,342424520.53831
sen,2010,355865080.58709
sen,2011,549665263.43674
sen,2012,543774661.26567
sen,2013,607696372.91685
sen,2014,673321204.33322
sen,2015,677674852.11665
sen,2016,803671763.97637
sen,2017,921994965.83824
sen,2018,1045014674.63467
sgp,1972,129066666.71256
sgp,1973,267766308.1984
sgp,1974,379996170.07496
sgp,1975,344958461.73669
sgp,1976,409577033.59133
sgp,1977,475116832.15395
sgp,1978,553643869.55349
sgp,1979,849367879.62665
sgp,1980,1382397011.5177
sgp,1981,1644347850.61532
sgp,1982,1668204811.34107
sgp,1983,1390407231.91141
sgp,1984,1251709184.86568
sgp,1985,1260368611.422
sgp,1986,1786061464.41012
sgp,1987,2883878473.23895
sgp,1988,3494589860.4917
sgp,1989,3959270353.07289
sgp,1990,5501912608.50376
sgp,1991,6801192440.16092
sgp,1992,6666496142.74897
sgp,1993,7880227896.6595
sgp,1994,8222428206.59564
sgp,1995,10523608783.8434
sgp,1996,10951314057.6898
sgp,1997,9162477473.20499
sgp,1998,9445258280.29567
sgp,1999,14411459879.9969
sgp,2000,15912751431.295
sgp,2001,15104236286.5901
sgp,2002,16508819726.8496
sgp,2003,20422649740.2685
sgp,2004,29380468319.36909
sgp,2005,37624425655.53
sgp,2006,46225161533.9432
sgp,2007,64060973546.3543
sgp,2008,56625286468.1039
sgp,2009,59113049325.3837
sgp,2010,66109973658.6381
sgp,2011,75355873584.98669
sgp,2012,77957473873.04718
sgp,2013,84225685287.30118
sgp,2014,82086421214.6324
sgp,2015,92693615551.07008
sgp,2016,97822486133.7858
sgp,2017,124946032550.645
sgp,2018,154868584773.35501
sgp,2019,155562734042.35901
sgp,2020,150403010225.34399
sgp,2021,173114540559.98801
slb,1975,1963693.48927
slb,1976,3910625.90382
slb,1977,4102829.47384
slb,1978,3433836.64476
slb,1979,4619127.94683
slb,1980,14942869.36647
slb,1981,3907299.15222
slb,1982,11224334.07489
slb,1983,10186683.49612
slb,1984,13817846.28854
slb,1985,8644170.81339
slb,1986,9244903.81943
slb,1987,11031843.42436
slb,1988,12100743.49145
slb,1989,11773726.42075
slb,1990,7592584.04898
slb,1991,10387696.84133
slb,1992,10894436.66541
slb,1993,4611427.13736
slb,1994,4435858.54878
slb,1995,7956780.88024
slb,1996,9421375.21234
slb,1997,11165093.16575
slb,1998,10009034.78053
slb,1999,22384627.70657
slb,2000,11456237.45132
slb,2001,7006932.44261
slb,2002,10224243.1583
slb,2003,6958382.68302
slb,2004,8316823.36575
slb,2005,7071745.14422
slb,2006,26415951.98008
slb,2007,47873400.85238
slb,2008,76392672.2357
slb,2009,69088794.20688
slb,2010,63027028.92317
slb,2011,102737373.267
slb,2012,90617905.78737
slb,2013,27549945.93926
slb,2014,59786118.36043
slb,2015,75759521.02906
slb,2016,83106450.66926
slb,2017,71150842.4825
slb,2018,62961349.42577
slb,2019,66282697.24875
slb,2020,20797892.69632
sle,1977,16746668.85092
sle,1978,33904995.99977
sle,1979,42290597.0775
sle,1980,22464461.84515
sle,1981,37443450.58533
sle,1982,35211350.89555
sle,1983,21216443.02642
sle,1984,32627711.56615
sle,1985,-7633652.54953
sle,1986,-127314187.88457
sle,1987,63239943.29065
sle,1988,-4639481.05251
sle,1989,39851650.65769
sle,1990,71795835.49442
sle,1991,17143727.7978
sle,1992,15146508.55238
sle,1993,5587720.57226
sle,1994,57026309.15341
sle,1995,30328813.28627
sle,1996,12373083.38741
sle,1997,9393952.51571
sle,1998,27312809.1388
sle,1999,14081293.87344
sle,2000,12622907.33106
sle,2001,14756105.28723
sle,2002,21124420.16945
sle,2003,16694831.7103
sle,2004,71121921.54632
sle,2005,56295568.95232
sle,2006,51996214.58592
sle,2007,147598138.74636
sle,2008,92432851.97626
sle,2009,46933917.41482
sle,2010,58767146.13914
sle,2011,227465400.55004
sle,2012,193140109.17702
sle,2013,447306196.53709
sle,2014,388270780.72232
sle,2015,118867657.55189
sle,2016,103771644.64121
sle,2017,113221747.29862
sle,2018,87264751.57401
sle,2019,89555148.4603
sle,2020,41841272.02954
slv,1976,52840000
slv,1977,65480000
slv,1978,88840000
slv,1979,130320000
slv,1980,118640000
slv,1981,119320000
slv,1982,142400000
slv,1983,151600000
slv,1984,159080000
slv,1985,137920000
slv,1986,138948713.45692
slv,1987,134900000
slv,1988,129640000
slv,1989,127360000
slv,1990,161148697.98004
slv,1991,151072765.07276
slv,1992,128934516.09688
slv,1993,142372745.02275
slv,1994,130144636.97551
slv,1995,120736756.93684
slv,1996,134437464.30611
slv,1997,238344039.97145
slv,1998,274357509.99429
slv,1999,395100000
slv,2000,394400000
slv,2001,434600000
slv,2002,482500000
slv,2003,563440000
slv,2004,601630000
slv,2005,665000000
slv,2006,671920000
slv,2007,764270000
slv,2008,568300000
slv,2009,632943000
slv,2010,594721554.55137
slv,2011,679929555.86585
slv,2012,949193116.19301
slv,2013,1065014268.18765
slv,2014,1147882420.2211
slv,2015,1216368807.64384
slv,2016,1379336554.30447
slv,2017,1551181454.78903
slv,2018,1694510394.64423
slv,2019,1584261938.93171
slv,2020,1473272277.05516
srb,2007,2054141948.54469
srb,2008,2295661729.45698
srb,2009,1352732807.27112
srb,2010,1439722782.67431
srb,2011,2629730418.22244
srb,2012,2257969331.43096
srb,2013,2694131528.71113
srb,2014,2636503323.40089
srb,2015,2594127213.60885
srb,2016,2939614639.726
srb,2017,3515696229.39449
srb,2018,3245031287.36556
srb,2019,3453199154.0158
srb,2020,2277576990.65493
ssd,2014,2495779.8539
ssd,2015,334830000
ssd,2016,190477700
ssd,2017,305080000
ssd,2018,415220000
ssd,2019,488210000
ssd,2020,610290000
stp,1974,499839.29052
stp,1975,46979.14322
stp,1976,43004.94281
stp,1977,39938.15342
stp,1978,212973.54981
stp,1979,142756.8723
stp,1980,209942.66156
stp,1981,182294.20919
stp,1982,1085402.86312
stp,1983,1197585.03259
stp,1984,862797.77603
stp,1985,1775610.02546
stp,1986,3314414.97501
stp,1987,728631.51705
stp,1988,598772.34297
stp,1989,332070.68935
stp,1990,310000
stp,1997,5730000
stp,1998,5214120
stp,1999,5338200
stp,2000,3639086.7
stp,2001,4450874.8235
stp,2002,4478773.61
stp,2003,3730862.69
stp,2004,3653591.28
stp,2005,4897428.07
stp,2006,3120922.44078
stp,2007,2289963.14467
stp,2008,2011207.42895
stp,2009,1927508.48141
stp,2010,2263786.55513
stp,2011,2291816.22992
stp,2012,3243635.89766
stp,2013,3372109.24895
stp,2014,5814605.53298
stp,2015,4085113.79314
stp,2016,3433389.11022
stp,2017,4051762.62739
stp,2018,2740358.1978
stp,2019,3728255.72815
stp,2020,3484944.32517
sur,2005,64400000
sur,2006,79500000
sur,2007,46200000
sur,2008,21800000
sur,2009,25000000
sur,2010,130400000
sur,2011,278281711.25565
sur,2012,219593543.32
sur,2013,158370510.17192
sur,2014,91968746.72262
sur,2015,27786552.03654
sur,2016,187007547.87123
sur,2017,421516463.74171
sur,2018,422947933.19839
sur,2019,433129560.79037
sur,2020,472018211.41026
svk,1993,223508457.63018
svk,1994,275424294.76522
svk,1995,263453798.59595
svk,1996,270290811.90397
svk,1997,438404670.62879
svk,1998,595312532.2469
svk,1999,567750789.94731
svk,2000,623077567.65012
svk,2001,630340616.0609
svk,2002,790547629.50757
svk,2003,1026204233.81711
svk,2004,4259595588.78262
svk,2005,4707730779.44809
svk,2006,5804327978.77437
svk,2007,6516445634.12366
svk,2008,6885998770.43364
svk,2009,4562810427.55533
svk,2010,6162715608.65212
svk,2011,7884538255.75816
svk,2012,5821930549.5624
svk,2013,4996225754.75736
svk,2014,5910546536.88171
svk,2015,5918299732.14518
svk,2016,5954817883.03067
svk,2017,5904724862.49112
svk,2018,6248977328.62586
svk,2019,6971667305.64582
svk,2020,5628790278.8046
svn,1992,150100000
svn,1993,166000000
svn,1994,153700000
svn,1995,204400000
svn,1996,260000000
svn,1997,316800000
svn,1998,357000000
svn,1999,363300000
svn,2000,407800000
svn,2001,443500000
svn,2002,617200000
svn,2003,821200000
svn,2004,1060200000
svn,2005,1143400000
svn,2006,1656959923.21159
svn,2007,2692712645.95712
svn,2008,3798075582.12895
svn,2009,1891246142.6517
svn,2010,1534448115.01688
svn,2011,2070195449.4388
svn,2012,1622936238.76751
svn,2013,1527805348.53999
svn,2014,1758086195.48866
svn,2015,2578396326.78298
svn,2016,2655268237.22088
svn,2017,2551801989.54428
svn,2018,2829281892.63117
svn,2019,2873310983.13093
svn,2020,2373750766.12595
svn,2021,2861297059.23881
swe,1970,144977682.98503
swe,1971,156069993.76154
swe,1972,182680361.89946
swe,1973,258744060.96714
swe,1974,317608699.39634
swe,1975,403563859.68993
swe,1976,664601060.15997
swe,1977,961669770.26367
swe,1978,1490305405.19099
swe,1979,1754814583.37677
swe,1980,2617483670.79854
swe,1981,3790281727.03601
swe,1982,4159390760.50964
swe,1983,3961672387.22415
swe,1984,4200754967.23387
swe,1985,4560916175.58227
swe,1986,5187121184.31672
swe,1987,5935411788.00218
swe,1988,7069986816.93817
swe,1989,9301623342.07599
swe,1990,14163929859.3576
swe,1991,15833432735.055
swe,1992,18181008624.3521
swe,1993,16261061510.3361
swe,1994,15530469559.7429
swe,1995,21379013398.96
swe,1996,22641106439.8709
swe,1997,20513177830.77209
swe,1998,19264440846.1768
swe,1999,19832634130.6144
swe,2000,22428858711.47
swe,2001,19758313662.6856
swe,2002,18583654331.9585
swe,2003,21485735009.9241
swe,2004,31469999581.6356
swe,2005,36457491404.5286
swe,2006,43976074141.6915
swe,2007,56424446024.927
swe,2008,58156637759.1843
swe,2009,40681487809.5431
swe,2010,46615356214.1506
swe,2011,53328927161.4392
swe,2012,49293888112.0575
swe,2013,49715719171.1065
swe,2014,50752898952.84769
swe,2015,43242774593.5908
swe,2016,42754641508.827
swe,2017,40902350881.7167
swe,2018,47082605093.2574
swe,2019,43388092066.4168
swe,2020,34055713186.1938
swz,1974,38264723.99122
swz,1975,23123489.75049
swz,1976,15179999.9868
swz,1977,17824999.9845
swz,1978,29899999.974
swz,1979,19951958.48828
swz,1980,41087074.77403
swz,1981,48314741.76755
swz,1982,40154139.10128
swz,1983,27466116.15373
swz,1984,31383926.08024
swz,1985,32754888.00256
swz,1986,57417147.39811
swz,1987,86098786.8568
swz,1988,77150871.961
swz,1989,143250552.15519
swz,1990,102654451.11336
swz,1991,103682484.61331
swz,1992,113674049.65555
swz,1993,107282351.14675
swz,1994,155009366.43825
swz,1995,82030059.95172
swz,1996,68661089.98281
swz,1997,44610397.14957
swz,1998,111440906.69483
swz,1999,66312636.05042
swz,2000,84932360.2385
swz,2001,42774801.35789
swz,2002,124412438.84051
swz,2003,104587816.80247
swz,2004,124930931.30981
swz,2005,92981711.74786
swz,2006,227683773.39553
swz,2007,217046946.75152
swz,2008,303173789.0234
swz,2009,413449907.15835
swz,2010,438601645.60485
swz,2011,389869625.8036
swz,2012,443831601.50649
swz,2013,408073321.03104
swz,2014,387600766.51792
swz,2015,403622750.78684
swz,2016,341166921.2426
swz,2017,479006145.75673
swz,2018,460543762.1589
swz,2019,575297599.24392
swz,2020,513675121.14466
sxm,2011,50346368.71508
sxm,2012,51648044.69274
sxm,2013,55530726.25698
sxm,2014,68139664.80447
sxm,2015,71502793.29609
sxm,2016,73072625.69832
sxm,2017,54917755.55866
sxm,2018,54495221.7933
sxm,2019,69746643.84358
sxm,2020,46191007.12291
syc,1976,2871052.02301
syc,1977,4971620.33458
syc,1978,6041021.41293
syc,1979,7639510.0186
syc,1980,7678816.00639
syc,1981,6881338.03803
syc,1982,6721277.92961
syc,1983,7117485.94367
syc,1984,7818112.64949
syc,1985,8090381.50484
syc,1986,10554359.83458
syc,1987,16673509.33149
syc,1988,20527669.56769
syc,1989,14863830.50173
syc,1990,17771181.27226
syc,1991,15837074.19996
syc,1992,14455492.17837
syc,1993,19087014.13996
syc,1994,19838372.31726
syc,1995,32213524.85051
syc,1996,25524230.46355
syc,1997,21923897.59948
syc,1998,25305995.75905
syc,1999,32292430.31617
syc,2000,43405305.12763
syc,2001,37484726.48167
syc,2002,75431559.85027
syc,2003,55178405.27855
syc,2004,43125385.87163
syc,2005,49877389.3311
syc,2006,53891037.38659
syc,2007,74427824.38114
syc,2008,80005748.58784
syc,2009,58364420.74771
syc,2010,21731293.62608
syc,2011,79407305.26138
syc,2012,124160368.47973
syc,2013,117566631.74891
syc,2014,114575223.66185
syc,2015,122772455.5172
syc,2016,144629145.76934
syc,2017,150974530.08155
syc,2018,128412651.0401
syc,2019,105748687.44893
syc,2020,79185463.13106
syr,1977,35400000
syr,1978,21900000
syr,1979,14800000
syr,1980,79400000
syr,1981,110800000
syr,1982,176900000
syr,1983,147500000
syr,1984,127500000
syr,1985,139000000
syr,1986,136800000
syr,1987,458600000
syr,1988,461000000
syr,1989,744800000
syr,1990,831100000
syr,1991,1096000000
syr,1992,1214300000
syr,1993,1064000000
syr,1994,997000000
syr,1995,1004000000
syr,1996,1017000000
syr,1997,1006000000
syr,1998,839000000
syr,1999,899000000
syr,2000,1224000000
syr,2001,1162000000
syr,2002,1175000000
syr,2003,1139000000
syr,2004,1114000000
syr,2005,1258000000
syr,2006,1363000000
syr,2007,1283078160
syr,2008,1688974280
syr,2009,1451057375
syr,2010,1826517676.1031
tca,2014,6348858
tca,2015,6109614
tca,2016,3471600
tca,2017,27755900
tca,2018,50185979.15572
tcd,1977,3936019.34907
tcd,1978,3656009.6385
tcd,1979,8560482.90861
tcd,1980,3682325.05257
tcd,1981,1068358.54011
tcd,1982,951048.97241
tcd,1983,3338004.12461
tcd,1984,6285159.05206
tcd,1985,7294169.05462
tcd,1986,12370493.82743
tcd,1987,13056855.76321
tcd,1988,15460288.29261
tcd,1989,10761183.64583
tcd,1990,23800360.11519
tcd,1991,11226240.48228
tcd,1992,14873902.36054
tcd,1993,15690632.59646
tcd,1994,12384621.48069
tgo,1974,5953353.60159
tgo,1975,11333895.42175
tgo,1976,10378718.85391
tgo,1977,20205170.68128
tgo,1978,27719200.3501
tgo,1979,32032471.46583
tgo,1980,60630570.5957
tgo,1981,43392106.02724
tgo,1982,59009832.71235
tgo,1983,59236452.12648
tgo,1984,55952916.87772
tgo,1985,61514084.83174
tgo,1986,69499248.36096
tgo,1987,66075155.18685
tgo,1988,70475492.79699
tgo,1989,63838464.49353
tgo,1990,65271018.45787
tgo,1991,58662157.79641
tgo,1992,58558670.71079
tgo,1993,17657700.42365
tgo,1994,53972886.45877
tgo,1995,42376172.90249
tgo,1996,72043446.22186
tgo,1997,63868350.41505
tgo,1998,67732654.97727
tgo,1999,78580169.31765
tgo,2000,62170521.06984
tgo,2001,55289633.45002
tgo,2002,47717123.92912
tgo,2003,50286479.44253
tgo,2004,74712987.85106
tgo,2005,80884444.93452
tgo,2006,85617928.88504
tgo,2007,91617657.31757
tgo,2008,96551112.10677
tgo,2009,87796252.19217
tgo,2010,123045080.85134
tgo,2011,158113352.34416
tgo,2012,247823384.94332
tgo,2013,285027550.54156
tgo,2014,280863273.53362
tgo,2015,219491766.55807
tgo,2016,234328356.78621
tgo,2017,260732696.395
tgo,2018,232288113.55117
tgo,2019,236465942.58051
tgo,2020,241073026.29413
tha,1975,198142529.24245
tha,1976,207891107.9985
tha,1977,231665497.8545
tha,1978,417649835.75976
tha,1979,671656679.57224
tha,1980,865102797.22184
tha,1981,1242834030.66605
tha,1982,1378166959.76827
tha,1983,1300297787.42474
tha,1984,1553540409.57279
tha,1985,1718810911.96186
tha,1986,1847511258.79458
tha,1987,1927711737.7357
tha,1988,2190960360.85106
tha,1989,2369106669.96319
tha,1990,2912664040.53905
tha,1991,3329481180.26813
tha,1992,3239659051.37107
tha,1993,3545915957.15532
tha,1994,4292486553.32301
tha,1995,5914526447.765
tha,1996,7354217339.22591
tha,1997,7222517578.68981
tha,1998,6890809597.99269
tha,1999,6082794372.05837
tha,2000,5616219825.76626
tha,2001,6374559123.33058
tha,2002,7084429945.82298
tha,2003,8123418764.5786
tha,2004,9364376150.74163
tha,2005,10823570000
tha,2006,11379260000
tha,2007,14292230000
tha,2008,15182380000
tha,2009,14260560961.4911
tha,2010,19977600042.2899
tha,2011,15784808426.5538
tha,2012,26298533732.3541
tha,2013,33430562223.0364
tha,2014,28353092022.183
tha,2015,25518102032.39
tha,2016,25890769666.433
tha,2017,28991201179.081
tha,2018,33244321239.5492
tha,2019,31303069469.6022
tha,2020,23763195156.96429
tjk,2002,42358700
tjk,2003,71234200
tjk,2004,59235600
tjk,2005,41945180.07
tjk,2006,44240328.97
tjk,2007,33257423.19
tjk,2008,68671578.64
tjk,2009,89240061.9
tjk,2010,79129754.32
tjk,2011,87982679.14
tjk,2012,105040414.35
tjk,2013,131946667.07
tjk,2014,166096481.17105
tjk,2015,213077788.69319
tjk,2016,186256215.3191
tjk,2017,360977928.33042
tjk,2018,318840871.66059
tjk,2019,309891461.59965
tjk,2020,176380879.00584
tls,2006,2339031.27996
tls,2007,5400403.27193
tls,2008,8809271.74081
tls,2009,17640335.94217
tls,2010,8262296.62966
tls,2011,9621013.77001
tls,2012,20078704.55757
tls,2013,14565449.0569
tls,2014,5103898.01
tls,2015,17861900
tls,2016,26570300
tls,2017,33576717.84548
tls,2018,43585402.84548
tls,2019,68640926.04064
tls,2020,66995470.52737
ton,1971,19040.00305
ton,1972,30755.94165
ton,1973,66259.29335
ton,1974,148844.43447
ton,1975,62879.15318
ton,1976,225618.81151
ton,1977,352106.73551
ton,1978,211785.85901
ton,1979,377588.23937
ton,1980,477992.28208
ton,1981,574946.84391
ton,1982,959538.36365
ton,1983,103777.78961
ton,1984,156304.71967
ton,1985,112176.61112
ton,1986,414432.07412
ton,1987,495090.71624
ton,1988,1472943.608
ton,1989,1286753.21117
ton,1990,1093866.00748
ton,1991,1065148.97293
ton,1992,984454.26997
ton,1993,2317822.86658
ton,1994,2620270.29982
ton,2001,4249118.4594
ton,2002,3024060.49317
ton,2003,4401227.78335
ton,2004,3698077.54208
ton,2005,6404632.41862
ton,2006,2971589.9488
ton,2007,3117087.70814
ton,2008,4333550.42646
ton,2009,3776459.64952
ton,2010,7249675.88337
ton,2011,12155326.12742
ton,2012,12042202.03217
ton,2013,13727080.00251
ton,2014,18657856.03286
ton,2015,7486611.05794
ton,2016,10080613.73051
ton,2017,19066576.35241
ton,2018,24255768.34223
ton,2019,15668515.19724
ton,2020,15513134.26757
tto,1975,124804267.73403
tto,1976,163725355.72491
tto,1977,263208333.443
tto,1978,196250000.08177
tto,1979,407541666.83648
tto,1980,537875000.22411
tto,1981,543125000.2263
tto,1982,281875000.11745
tto,1983,367458333.48644
tto,1984,466208333.33333
tto,1985,545183673.46939
tto,1986,307361111.11111
tto,1987,291722222.22222
tto,1988,322263414.63415
tto,1989,410094117.64706
tto,1990,436400000
tto,1991,490682352.94118
tto,1992,477882352.94118
tto,1993,366037117.62511
tto,1994,468731342.07652
tto,1995,466677081.35577
tto,1996,553116334.13955
tto,1997,444984506.8271
tto,1998,405299360.18526
tto,1999,468200000
tto,2000,709400037.5356
tto,2001,648000034.65305
tto,2002,543500000
tto,2003,759100000
tto,2004,463500000
tto,2005,876800000
tto,2006,1218100000
tto,2007,1235900000
tto,2008,1537900000
tto,2009,1314700000
tto,2010,1379200000
tto,2011,3123631376.14113
tto,2012,2796514706.14151
tto,2013,1953462540.37191
tto,2014,2067493779.69508
tto,2015,777925092.5358
tto,2016,866457336.70229
tto,2017,379900174.62008
tto,2018,1264138434.51185
tto,2019,1225402000.43603
tto,2020,463736083.84528
tun,1976,191242493.59511
tun,1977,195827019.92266
tun,1978,230674503.21244
tun,1979,312451948.98041
tun,1980,353126383.48733
tun,1981,400968670.9157
tun,1982,399534441.4763
tun,1983,356528999.15555
tun,1984,352714010.05831
tun,1985,400241662.92025
tun,1986,384116872.28114
tun,1987,447709411.25006
tun,1988,512937587.73613
tun,1989,518265251.03473
tun,1990,552182163.18786
tun,1991,608898242.0722
tun,1992,645611125.76791
tun,1993,628647809.44632
tun,1994,745387666.66804
tun,1995,835315886.86228
tun,1996,1030400054.7903
tun,1997,939499205.02754
tun,1998,946672813.89273
tun,1999,977892052.51955
tun,2000,1035979620.87037
tun,2001,1045448621.59744
tun,2002,1061450811.21636
tun,2003,1180092487.79226
tun,2004,1417862113.2641
tun,2005,1794465996.96838
tun,2006,1755789710.93706
tun,2007,2329090873.6172
tun,2008,2788559215.99924
tun,2009,2328266464.23877
tun,2010,2355037026.68716
tun,2011,2433968295.3106
tun,2012,2173390173.24078
tun,2013,2356741673.89041
tun,2014,1956381521.78715
tun,2015,1537857643.53533
tun,2016,1374047578.40505
tun,2017,1401283362.78248
tun,2018,1501435659.77382
tun,2019,1463314893.27866
tun,2020,1696725464.69008
tur,1974,178000000
tur,1975,165000000
tur,1976,301000000
tur,1977,347000000
tur,1978,506000000
tur,1979,1010000000
tur,1980,1169000000
tur,1981,1478000000
tur,1982,1608000000
tur,1983,1568000000
tur,1984,1649000000
tur,1985,1851000000
tur,1986,2218000000
tur,1987,2467000000
tur,1988,2887000000
tur,1989,3011000000
tur,1990,3425000000
tur,1991,3598000000
tur,1992,3637000000
tur,1993,3880000000
tur,1994,4154000000
tur,1995,4693000000
tur,1996,4504000000
tur,1997,4913000000
tur,1998,5466000000
tur,1999,5887000000
tur,2000,6838000000
tur,2001,7753000000
tur,2002,7040000000
tur,2003,7803000000
tur,2004,8260000000
tur,2005,9495000000
tur,2006,11090000000
tur,2007,13549000000
tur,2008,15272000000
tur,2009,13490000000
tur,2010,11712000000
tur,2011,11874000000
tur,2012,12350000000
tur,2013,13907000000
tur,2014,13118000000
tur,2015,14192000000
tur,2016,14543000000
tur,2017,16119000000
tur,2018,18075000000
tur,2019,19156000000
tur,2020,15613000000
tur,2021,18504000000
tuv,2001,398253.37449
tuv,2002,322727.42708
tuv,2003,443656.34274
tuv,2004,598708.36788
tuv,2005,669772.69844
tuv,2006,717303.33981
tuv,2007,796989.54992
tuv,2008,776106.30803
tuv,2009,1227659.94992
tuv,2010,2420803.73325
tuv,2011,2347182.49227
tuv,2012,4653060.35688
tuv,2013,194913.6898
tuv,2014,153331.19556
tuv,2015,126587.95932
tuv,2016,123549.11781
tuv,2017,111335.58212
tuv,2018,105017.22911
tuv,2019,87948.7145
tza,1976,25666202.0903
tza,1977,31848638.5443
tza,1978,24766436.9428
tza,1979,20202942.208
tza,1980,27572436.1068
tza,1981,32232719.4324
tza,1982,27695553.5621
tza,1983,29157463.1329
tza,1984,89371009.196
tza,1985,100433358.8478
tza,1986,108941660.18
tza,1987,164655522.7034
tza,1988,188399890.2723
tza,1989,182454897.5835
tza,1990,190904232.1625
tza,1991,192459833.8561
tza,1992,236792361.1972
tza,1993,172860822.8482
tza,1994,153401223.9742
tza,1995,142034505.9211
tza,1996,105373204.6692
tza,1997,168154250.1704
tza,1998,136845103.0518
tza,1999,148200184.0662
tza,2000,180400334.3209
tza,2001,376086310.96
tza,2002,165412795.56
tza,2003,281700328
tza,2004,311655668.87319
tza,2005,435989054.59947
tza,2006,103268457.42491
tza,2007,389440540.50372
tza,2008,436990995.01613
tza,2009,458919336.9748
tza,2010,737643623.99622
tza,2011,829974214.80804
tza,2012,705094571.16158
tza,2013,835836950.44833
tza,2014,647850771.72976
tza,2015,834562373.80788
tza,2016,1053631215.36344
tza,2017,1061021524.78985
tza,2018,795188951.76017
tza,2019,1226155194.91788
tza,2020,1007538255.30359
uga,1980,8769699.29995
uga,1981,13198567.40994
uga,1982,26296624.45994
uga,1983,50937297.72006
uga,1984,36856286.93
uga,1985,21002147.1
uga,1986,38867054.18005
uga,1987,18010296.98
uga,1988,25210146.65
uga,1989,23320589.14
uga,1990,47800000
uga,1991,76700000
uga,1992,88300000
uga,1993,65290000
uga,1994,71000000
uga,1995,113300000
uga,1996,79200000
uga,1997,55740000
uga,1998,59920000
uga,1999,162500000
uga,2000,165500000
uga,2001,194442048.555
uga,2002,135175635.55641
uga,2003,157945917.40821
uga,2004,316012879.85332
uga,2005,289126296.70697
uga,2006,301212652.23745
uga,2007,328742986.45384
uga,2008,380490859.52606
uga,2009,410586112.94529
uga,2010,321614160.75429
uga,2011,418570186.90544
uga,2012,531837762.4122
uga,2013,617464918.22253
uga,2014,591747435.17775
uga,2015,466308647.52865
uga,2016,633626931.28571
uga,2017,898558434.25737
uga,2018,1005000194.91118
uga,2019,789180230.07604
uga,2020,700451609.66105
ukr,1994,400000000
ukr,1995,681000000
ukr,1996,673000000
ukr,1997,802000000
ukr,1998,993000000
ukr,1999,967000000
ukr,2000,1085000000
ukr,2001,834000000
ukr,2002,769000000
ukr,2003,835000000
ukr,2004,1034000000
ukr,2005,1743000000
ukr,2006,3054000000
ukr,2007,4315000000
ukr,2008,6959000000
ukr,2009,7064000000
ukr,2010,6724000000
ukr,2011,9281000000
ukr,2012,10047000000
ukr,2013,10800000000
ukr,2014,7034000000
ukr,2015,1992000000
ukr,2016,5938000000
ukr,2017,7691000000
