geo,time,nv_ind_totl_cn
tur,2015,654369225100
tur,2016,737615706600
tur,2017,912901992300
tur,2018,1105253217000
tur,2019,1175990378000
tur,2020,1414074536000
tuv,1990,1644000
tuv,1991,1770000
tuv,1992,2715000
tuv,1993,2237000
tuv,1994,2135000
tuv,1995,2079000
tuv,1996,1772200
tuv,1997,2269700
tuv,1998,2781800
tuv,1999,3038300
tuv,2000,1623500
tuv,2001,2002100
tuv,2002,2278600
tuv,2003,2862400
tuv,2004,2788800
tuv,2005,2225300
tuv,2006,1729000
tuv,2007,2530000
tuv,2008,4659000
tuv,2009,3974000
tuv,2010,1934000
tuv,2011,3379000
tuv,2012,2901300
tuv,2013,2996300
tuv,2014,3179200
tuv,2015,3437600
tza,1990,134146000000
tza,1991,167156000000
tza,1992,206718000000
tza,1993,250360000000
tza,1994,321710000000
tza,1995,405491000000
tza,1996,490885000000
tza,1997,611509000000
tza,1998,1637272973100
tza,1999,1873187319400
tza,2000,2056126005500
tza,2001,2306091270100
tza,2002,2937173344200
tza,2003,3673599453000
tza,2004,4195830656300
tza,2005,4764838423300
tza,2006,5333770496700
tza,2007,6308700640400
tza,2008,7940367013500
tza,2009,8323301461800
tza,2010,10524871119700
tza,2011,14240042935900
tza,2012,15828627005100
tza,2013,18570321971100
tza,2014,20767733600000
tza,2015,23103647259400
tza,2016,26937139336500
tza,2017,29829300168800
tza,2018,34851874272500
tza,2019,40037879817600
tza,2020,41055982134600
uga,1960,5171900
uga,1961,5403600
uga,1962,5190300
uga,1963,6594200
uga,1964,6788200
uga,1965,8000000
uga,1966,7720000
uga,1967,7960000
uga,1968,9170000
uga,1969,10690000
uga,1970,11700000
uga,1971,12090000
uga,1972,11390000
uga,1973,11290000
uga,1974,15690000
uga,1975,16950000
uga,1976,18110000
uga,1977,34830000
uga,1978,28470000
uga,1979,35380000
uga,1980,55630000
uga,1981,180000000
uga,1982,466000000
uga,1983,585000000
uga,1984,827000000
uga,1985,1620000000
uga,1986,4087000000
uga,1987,12092000000
uga,1988,38069000000
uga,1989,91721000000
uga,1990,143279000000
uga,1991,211455000000
uga,1992,342018000000
uga,1993,474816000000
uga,1994,564263000000
uga,1995,703463000000
uga,1996,900517000000
uga,1997,1057155000000
uga,1998,1244400000000
uga,1999,1458210418900
uga,2000,2007539373600
uga,2001,2179602042300
uga,2002,2484691880800
uga,2003,2821775504300
uga,2004,3205176406600
uga,2005,3773519405600
uga,2006,4145582375100
uga,2007,5313024733600
uga,2008,6312528971800
uga,2009,11478160148300
uga,2010,13354978364900
uga,2011,16542859188900
uga,2012,17569609470700
uga,2013,18330543507800
uga,2014,20729224607500
uga,2015,24068392007900
uga,2016,26309990609300
uga,2017,28248325605000
uga,2018,31610400248500
uga,2019,35162874879100
uga,2020,37004360839700
ukr,1987,615000
ukr,1988,649000
ukr,1989,720300
ukr,1990,712100
ukr,1991,1633300
ukr,1992,26246700
ukr,1993,555440000
ukr,1994,5131570000
ukr,1995,20805550000
ukr,1996,27538000000
ukr,1997,28458000000
ukr,1998,31423000000
ukr,1999,41765000000
ukr,2000,55745000000
ukr,2001,63158000000
ukr,2002,70746000000
ukr,2003,84390000000
ukr,2004,105017000000
ukr,2005,138049000000
ukr,2006,172576000000
ukr,2007,230278000000
ukr,2008,278256000000
ukr,2009,234486000000
ukr,2010,287422000000
ukr,2011,335124000000
ukr,2012,354065000000
ukr,2013,341536000000
ukr,2014,362118000000
ukr,2015,432070000000
ukr,2016,552889000000
ukr,2017,694292000000
ukr,2018,829313000000
ukr,2019,898068000000
ukr,2020,873045000000
ury,1983,58127000
ury,1984,93290000
ury,1985,172071000
ury,1986,322575000
ury,1987,595374000
ury,1988,1007072000
ury,1989,1765021000
ury,1990,3767299000
ury,1991,8037654000
ury,1992,12769962000
ury,1993,17539041000
ury,1994,24676306000
ury,1995,35431790000
ury,1996,46684961000
ury,1997,53238427300
ury,1998,62222463000
ury,1999,63427170400
ury,2000,60878329600
ury,2001,61057114400
ury,2002,63233125500
ury,2003,78470772100
ury,2004,88135061900
ury,2005,101049567800
ury,2006,107921411900
ury,2007,129916847700
ury,2008,144834712200
ury,2009,172053008900
ury,2010,198212410000
ury,2011,210330276700
ury,2012,238043933100
ury,2013,278902164200
ury,2014,328644095500
ury,2015,370393382100
ury,2016,325419228100
ury,2017,328550867600
ury,2018,361172324400
ury,2019,385426341200
ury,2020,404460444290.96893
usa,1997,1984168572000
usa,1998,2054591437000
usa,1999,2171714180000
usa,2000,2302101247000
usa,2001,2272339446000
usa,2002,2257414776000
usa,2003,2376360408000
usa,2004,2560039729000
usa,2005,2766830195000
usa,2006,2983106998000
usa,2007,3099364312000
usa,2008,3069207780000
usa,2009,2792112324000
usa,2010,2901755514000
usa,2011,3017887579000
usa,2012,3102696338000
usa,2013,3232460043000
usa,2014,3387795668000
usa,2015,3382203062000
usa,2016,3367570690000
usa,2017,3566868371000
usa,2018,3818929175000
usa,2019,3891495786000
uzb,1987,9637000
uzb,1988,10073000
uzb,1989,9996000
uzb,1990,10803900
uzb,1991,22577600
uzb,1992,160360500
uzb,1993,1596785200
uzb,1994,15734800000
uzb,1995,73103300000
uzb,1996,145823800000
uzb,1997,223434000000
uzb,1998,317219392000
uzb,1999,448000000000
uzb,2000,658600000000
uzb,2001,982700000000
uzb,2002,1444500000000
uzb,2003,2012700000000
uzb,2004,2734900000000
uzb,2005,4142000000000
uzb,2006,5669600000000
uzb,2007,7572600000000
uzb,2008,11326600000000
uzb,2009,14986800000000
uzb,2010,16757861200000
uzb,2011,20417319500000
uzb,2012,26064054400000
uzb,2013,32646912400000
uzb,2014,41234937200000
uzb,2015,49849244000000
uzb,2016,58545937900000
uzb,2017,74798969800000
uzb,2018,117904994800000
uzb,2019,166698580100000
uzb,2020,190216528800000
vct,1977,18949645
vct,1978,25008043
vct,1979,32202633
vct,1980,37553970
vct,1981,45987930
vct,1982,50782599
vct,1983,54524161
vct,1984,58019627
vct,1985,62659662
vct,1986,72878692
vct,1987,81516119
vct,1988,93722721
vct,1989,103137704
vct,1990,106390078
vct,1991,117462500
vct,1992,134616800
vct,1993,142069400
vct,1994,147923300
vct,1995,153250000
vct,1996,157680000
vct,1997,178680000
vct,1998,194180000
vct,1999,188290000
vct,2000,182960000
vct,2001,195580000
vct,2002,194440000
vct,2003,210840000
vct,2004,236810000
vct,2005,243630000
vct,2006,271530000
vct,2007,330960000
vct,2008,300730000
vct,2009,295150000
vct,2010,303000000
vct,2011,286000000
vct,2012,284000000
vct,2013,299000000
vct,2014,290000000
vct,2015,314000000
vct,2016,309000000
vct,2017,321000000
vct,2018,328000000
vct,2019,311000000
vct,2020,299000000
ven,1968,20155800
ven,1969,19413700
ven,1970,21656000
ven,1971,24618000
ven,1972,26550600
ven,1973,34874400
ven,1974,65384800
ven,1975,60445400
ven,1976,69234100
ven,1977,78846900
ven,1978,83825400
ven,1979,107793800
ven,1980,130047700
ven,1981,140286000
ven,1982,132929700
ven,1983,122948000
ven,1984,196478400
ven,1985,210036700
ven,1986,231769000
ven,1987,314679600
ven,1988,425027000
ven,1989,807210500
ven,1990,1316214500
ven,1991,1624822800
ven,1992,2127300600
ven,1993,2653930000
ven,1994,3545316800
ven,1995,5152818900
ven,1996,13175925500
ven,1997,19442156000
ven,1998,20292303000
ven,1999,24889518000
ven,2000,36964103000
ven,2001,38166816000
ven,2002,50312797000
ven,2003,65559165000
ven,2004,108709717000
ven,2005,161434817000
ven,2006,204556688000
ven,2007,243748867000
ven,2008,342946804000
ven,2009,288648653000
ven,2010,492235489000
ven,2011,660174905000
ven,2012,738572944000
ven,2013,1004479793000
ven,2014,1128976813000
vnm,1985,32000000000
vnm,1986,173000000000
vnm,1987,814000000000
vnm,1988,3695000000000
vnm,1989,6444000000000
vnm,1990,9513000000000
vnm,1991,18252000000000
vnm,1992,30135000000000
vnm,1993,40535000000000
vnm,1994,51540000000000
vnm,1995,65820000000000
vnm,1996,80876000000000
vnm,1997,100595000000000
vnm,1998,117299000000000
vnm,1999,137959000000000
vnm,2000,162220000000000
vnm,2001,183515000000000
vnm,2002,206197000000000
vnm,2003,242126000000000
vnm,2004,287616000000000
vnm,2005,348519000000000
vnm,2006,409602000000000
vnm,2007,480151000000000
vnm,2008,599193000000000
vnm,2009,676408000000000
vnm,2010,693351000000000
vnm,2011,896356000000000
vnm,2012,1089091000000000
vnm,2013,1189618000000000
vnm,2014,1307935000000000
vnm,2015,1394130000000000
vnm,2016,1473071000000000
vnm,2017,1671952000000000
vnm,2018,1897272000000000
vnm,2019,2082261000000000
vnm,2020,2122307000000000
vut,1979,496000000
vut,1980,510400100
vut,1981,560900100
vut,1982,634700000
vut,1983,968000000
vut,1984,1061000000
vut,1985,1239000000
vut,1986,1298000000
vut,1987,1918000000
vut,1988,2045000000
vut,1989,2165000000
vut,1990,2612000000
vut,1991,2683000000
vut,1992,2425000000
vut,1993,2297000000
vut,1994,3241000000
vut,1995,3209000000
vut,1996,2901000000
vut,1997,2689000000
vut,1998,2734000000
vut,1999,2879000000
vut,2000,4202000000
vut,2001,3391000000
vut,2002,3272000000
vut,2003,3147000000
vut,2004,3100000000
vut,2005,3386000000
vut,2006,3935000000
vut,2007,4205000000
vut,2008,5453000000
vut,2009,7082000000
vut,2010,8367000000
vut,2011,6887000000
vut,2012,5455000000
vut,2013,5887000000
vut,2014,5633000000
vut,2015,7905000000
vut,2016,8452000000
vut,2017,9650000000
vut,2018,10107000000
wsm,1994,153898000
wsm,1995,156532100
wsm,1996,167682800
wsm,1997,174720000
wsm,1998,171849800
wsm,1999,180039500
wsm,2000,211102200
wsm,2001,241347700
wsm,2002,271092300
wsm,2003,312256700
wsm,2004,351012400
wsm,2005,367195300
wsm,2006,402279700
wsm,2007,478026400
wsm,2008,481449900
wsm,2009,396705200
wsm,2010,299087000
wsm,2011,327168732.73015
wsm,2012,338861572.2332
wsm,2013,320856070.51803
wsm,2014,326080505.62036
wsm,2015,334682989.68395
wsm,2016,372166921.93787
wsm,2017,355784855.11934
wsm,2018,321050588.39988
wsm,2019,347752241.62789
wsm,2020,324131669.24088
yem,1990,50813000000
yem,1991,54002000000
yem,1992,59609000000
yem,1993,66257000000
yem,1994,84626000000
yem,1995,158431000000
yem,1996,298533000000
yem,1997,370250000000
yem,1998,275318000000
yem,1999,483166000000
yem,2000,723493000000
yem,2001,705296000000
yem,2002,790401000000
yem,2003,929381000000
yem,2004,1157776000000
yem,2005,1571826000000
yem,2006,1851720000000
yem,2007,2131614000000
yem,2008,2411508000000
yem,2009,2691402000000
yem,2010,2971296000000
yem,2011,3251190000000
yem,2012,3531084000000
yem,2013,3810978000000
yem,2014,4090872000000
yem,2015,3563133900000
yem,2016,4148825000000
yem,2017,4224374000000
yem,2018,4123265000000
yem,2019,4489175128623.7998
yem,2020,4985001209628.75977
zaf,1960,1945000000
zaf,1961,2060000000
zaf,1962,2197000000
zaf,1963,2444000000
zaf,1964,2756000000
zaf,1965,3082000000
zaf,1966,3315000000
zaf,1967,3531000000
zaf,1968,3825000000
zaf,1969,4342000000
zaf,1970,4755000000
zaf,1971,5027000000
zaf,1972,5880000000
zaf,1973,7675000000
zaf,1974,9649000000
zaf,1975,11061000000
zaf,1976,12560000000
zaf,1977,13541000000
zaf,1978,16118000000
zaf,1979,20618000000
zaf,1980,29262000000
zaf,1981,32008000000
zaf,1982,34772000000
zaf,1983,40365000000
zaf,1984,45407000000
zaf,1985,52645000000
zaf,1986,62009000000
zaf,1987,68879000000
zaf,1988,81681000000
zaf,1989,95512000000
zaf,1990,108846000000
zaf,1991,120114000000
zaf,1992,129224000000
zaf,1993,153585182900
zaf,1994,170234153300
zaf,1995,192986297700
zaf,1996,209769093200
zaf,1997,227758419400
zaf,1998,241679872500
zaf,1999,256097830700
zaf,2000,297298292100
zaf,2001,332661653500
zaf,2002,387874091400
zaf,2003,400811042300
zaf,2004,434650261000
zaf,2005,477897365800
zaf,2006,511499690300
zaf,2007,593576126200
zaf,2008,703613984000
zaf,2009,719320348500
zaf,2010,773175958900
zaf,2011,826421548700
zaf,2012,872644497100
zaf,2013,949816098700
zaf,2014,1004749496100
zaf,2015,1049156097000
zaf,2016,1131942834800
zaf,2017,1198988901100
zaf,2018,1259420158500
zaf,2019,1321546787000
zaf,2020,1293161415400
zmb,1960,310200
zmb,1961,289600
zmb,1962,281600
zmb,1963,290500
zmb,1964,341600
zmb,1965,407900
zmb,1966,520800
zmb,1967,499300
zmb,1968,613700
zmb,1969,858700
zmb,1970,699200
zmb,1971,545500
zmb,1972,636300
zmb,1973,851500
zmb,1974,1026200
zmb,1975,654700
zmb,1976,780000
zmb,1977,748000
zmb,1978,886100
zmb,1979,1117100
zmb,1980,1197900
zmb,1981,1284400
zmb,1982,1269000
zmb,1983,1674900
zmb,1984,1934500
zmb,1985,2972600
zmb,1986,5749600
zmb,1987,8868300
zmb,1988,13575400
zmb,1989,26091600
zmb,1990,51336300
zmb,1991,101026100
zmb,1992,249097700
zmb,1993,554949400
zmb,1994,913625100
zmb,1995,1128807100
zmb,1996,1442654500
zmb,1997,1831663900
zmb,1998,1796903500
zmb,1999,1855138400
zmb,2000,2603549700
zmb,2001,3453810700
zmb,2002,4404335000
zmb,2003,5599767000
zmb,2004,7639434400
zmb,2005,9985187900
zmb,2006,13971343800
zmb,2007,17953335300
zmb,2008,20791202100
zmb,2009,23378127400
zmb,2010,31341356100
zmb,2011,39276699600
zmb,2012,42020989900
zmb,2013,49268000000
zmb,2014,55034187600
zmb,2015,61721000000
zmb,2016,75368859500
zmb,2017,91861956700
zmb,2018,94894812900
zmb,2019,104982738000
zmb,2020,133746093400
zwe,1965,364420100
zwe,1966,346253000
zwe,1967,391670800
zwe,1968,417689800
zwe,1969,495746900
zwe,1970,565028200
zwe,1971,640804300
zwe,1972,806906100
zwe,1973,1069008500
zwe,1974,1284744000
zwe,1975,1392674100
zwe,1976,1365776700
zwe,1977,1311215100
zwe,1978,1300513700
zwe,1979,1640192200
zwe,1980,1860136500
zwe,1981,2020345300
zwe,1982,1938398700
zwe,1983,1990819300
zwe,1984,1873200600
zwe,1985,1445438100
zwe,1986,1770092200
zwe,1987,1992693800
zwe,1988,2349253300
zwe,1989,2609559900
zwe,1990,2617899500
zwe,1991,2869019800
zwe,1992,2512367600
zwe,1993,1999536400
zwe,1994,2008834400
zwe,1995,1827613300
zwe,1996,1967427800
zwe,1997,1922024000
zwe,1998,1332003400
zwe,1999,1311006400
zwe,2004,1415564500
zwe,2005,1523864700
zwe,2006,1668596500
zwe,2007,1717876000
zwe,2008,1346037000
zwe,2009,2073727500
zwe,2010,2491866300
zwe,2011,3062978300
zwe,2012,4335296200
zwe,2013,4543589300
zwe,2014,4624054100
zwe,2015,4463432700
zwe,2016,4544352300
zwe,2017,4717854900
zwe,2018,7804578000
zwe,2019,65016097700
zwe,2020,414440150100
