geo,time,ny_gdp_mktp_pp_kd
npl,1995,39354819954.3272
npl,1996,41451756597.8604
npl,1997,43544495177.8117
npl,1998,44857966750.2083
npl,1999,46837357400.9293
npl,2000,49741273553.9782
npl,2001,52128801038.0094
npl,2002,52191430234.796
npl,2003,54250401868.8563
npl,2004,56790732947.3835
npl,2005,58766585364.1502
npl,2006,60743854585.7568
npl,2007,62816167798.7289
npl,2008,66650868165.8738
npl,2009,69672204487.6582
npl,2010,73027906751.7359
npl,2011,75526796288.68678
npl,2012,78879048236.1234
npl,2013,81659655506.5036
npl,2014,86568611686.52531
npl,2015,90010625803.6918
npl,2016,90400474172.94868
npl,2017,98515977278.99586
npl,2018,106025235591.11
npl,2019,113083394292.108
npl,2020,110721784777.632
nru,2004,55231023.56793
nru,2005,53557356.18708
nru,2006,58578358.32962
nru,2007,45189019.28285
nru,2008,55231023.56793
nru,2009,60252025.71047
nru,2010,66946695.23386
nru,2011,73641364.75724
nru,2012,82009701.66147
nru,2013,107114712.37417
nru,2014,135567057.84856
nru,2015,140588059.9911
nru,2016,145609062.13364
nru,2017,137240725.2294
nru,2018,145609062.13364
nru,2019,145609062.13364
nru,2020,147282729.51448
nzl,1990,93523506990.78461
nzl,1991,92503670407.71761
nzl,1992,93516032269.93689
nzl,1993,99493039489.1017
nzl,1994,104585579114.634
nzl,1995,109525308982.649
nzl,1996,113486726351.87801
nzl,1997,115812917627.933
nzl,1998,116736417979.46001
nzl,1999,123099600814.144
nzl,2000,126675672515.52499
nzl,2001,131064790326.241
nzl,2002,137191285287.177
nzl,2003,143433217143.078
nzl,2004,149210907125.98599
nzl,2005,154166416383.36801
nzl,2006,158607855014.957
nzl,2007,163409724567.15201
nzl,2008,161587638611.34201
nzl,2009,161369220711.66
nzl,2010,163834932940.565
nzl,2011,167532256362.41599
nzl,2012,171286052568.556
nzl,2013,175903554326.18799
nzl,2014,182612218639.78296
nzl,2015,189382339873.814
nzl,2016,196446452455.23999
nzl,2017,203544615883.47296
nzl,2018,210069743091.86401
nzl,2019,213502141135.29199
nzl,2020,217479369044.73801
omn,1990,54969772947.8456
omn,1991,58308679847.1798
omn,1992,63214704626.9596
omn,1993,67034744158.6966
omn,1994,69632859444.63499
omn,1995,73112287846.19148
omn,1996,75339244419.9473
omn,1997,79884847083.1333
omn,1998,81995674570.38229
omn,1999,82267486980.8412
omn,2000,87656884884.31181
omn,2001,91586369740.64148
omn,2002,90578090952.6022
omn,2003,88160931814.16
omn,2004,89300152234.0128
omn,2005,91523923632.07919
omn,2006,96440487177.1268
omn,2007,100734677068.989
omn,2008,108994999346.618
omn,2009,115657204744.72
omn,2010,117639552189.94099
omn,2011,121044758120.326
omn,2012,131773103016.49001
omn,2013,138661810901.14801
omn,2014,140453671333.57401
omn,2015,147500313483.56299
omn,2016,154943804623.20499
omn,2017,155414922984.09
omn,2018,157415274542.98499
omn,2019,155637731097.785
omn,2020,150655866949.20499
pak,1990,313890582985.71698
pak,1991,329778367518.95599
pak,1992,355190751560.67603
pak,1993,361434108820.74597
pak,1994,374942403419.34094
pak,1995,393549329433.61694
pak,1996,412623017578.27698
pak,1997,416808649019.85101
pak,1998,427438246134.28998
pak,1999,443083053338.85297
pak,2000,461958781374.91199
pak,2001,478378728450.52094
pak,2002,490378082560.49298
pak,2003,518707391079.40894
pak,2004,557853511773.55396
pak,2005,594218744183.46594
pak,2006,629271615450.12805
pak,2007,659683162801.93298
pak,2008,670907048188.50696
pak,2009,689904844774.44995
pak,2010,700989467466.72717
pak,2011,720255503470.93701
pak,2012,745515104687.75012
pak,2013,778291352961.52197
pak,2014,814674200957.24988
pak,2015,853217638847.99585
pak,2016,900372723927.89099
pak,2017,950381922984.56812
pak,2018,1005850179831.13
pak,2019,1017364645794.16003
pak,2020,1007848323389.13
pan,1990,26503371236.3951
pan,1991,28999725247.3251
pan,1992,31378190009.8387
pan,1993,33090103865.2848
pan,1994,34033220406.3458
pan,1995,34629373098.566
pan,1996,36042148743.0119
pan,1997,38370828527.67889
pan,1998,41187823173.7416
pan,1999,42801235296.8572
pan,2000,43963448978.0553
pan,2001,44215919103.3608
pan,2002,45201558006.1142
pan,2003,47102507695.0548
pan,2004,50645595844.72
pan,2005,54287662146.8913
pan,2006,58984883444.9318
pan,2007,66053623355.9506
pan,2008,72563640359.8947
pan,2009,73465601014.2337
pan,2010,77747171192.06351
pan,2011,86543195561.74409
pan,2012,95006105379.68269
pan,2013,101564791791.446
pan,2014,106710686867.89799
pan,2015,112828080020.631
pan,2016,118416945554.981
pan,2017,125038025712.74699
pan,2018,129646107526.97501
pan,2019,133509192637.308
pan,2020,109551149591.045
per,1990,115857374579.76401
per,1991,118428549911.38
per,1992,117788432792.83099
per,1993,123964759972.52499
per,1994,139222796570.10599
per,1995,149541148019.88699
per,1996,153726764495.17999
per,1997,163683377119.30499
per,1998,163042495225.22601
per,1999,165479834839.104
per,2000,169938476178.58099
per,2001,170988512981.172
per,2002,180313421017.57697
per,2003,187823516721.46399
per,2004,197136188349.39001
per,2005,209526316709.74399
per,2006,225301341565.55701
per,2007,244493383489.08496
per,2008,266807239125.77701
per,2009,269730975976.69
per,2010,292206199250.19702
per,2011,310694647686.19202
per,2012,329770443729.172
per,2013,349070319002.41998
per,2014,357385723339.32098
per,2015,369008781843.15802
per,2016,383596875076.52301
per,2017,393259049121.62598
per,2018,408868117687.44495
per,2019,417879467756.57898
per,2020,371290872024.46094
phl,1990,260546656533.508
phl,1991,259409656769.328
phl,1992,260493026894.24301
phl,1993,266176698163.33701
phl,1994,277818377689.474
phl,1995,290668103078.83801
phl,1996,307702265071.46893
phl,1997,323660971264.00201
phl,1998,321997060640.91693
phl,1999,332772535088.43298
phl,2000,347356307523.48999
phl,2001,357948005502.44
phl,2002,371250266160.89294
phl,2003,390135437285.68402
phl,2004,415764325670.39502
phl,2005,436313498744.78998
phl,2006,459509742989.47601
phl,2007,489466522837.31897
phl,2008,510731333783.64203
phl,2009,518128373479.92603
phl,2010,556130498827.72205
phl,2011,577587308297.11292
phl,2012,617423226036.77405
phl,2013,659102574174.83496
phl,2014,700942323080.30798
phl,2015,745440312685.01599
phl,2016,798735245434.505
phl,2017,854095492050.12988
phl,2018,908257834445.21472
phl,2019,963829823127.9801
phl,2020,871562106219.53796
plw,2000,262407727.62187
plw,2001,279307108.83074
plw,2002,289304603.48655
plw,2003,279863524.24415
plw,2004,293453722.57773
plw,2005,305074105.25361
plw,2006,303836562.64052
plw,2007,309977567.17179
plw,2008,292054918.75038
plw,2009,272807149.2143
plw,2010,273396610.91565
plw,2011,291669573.3434
plw,2012,296548046.19579
plw,2013,286503025.60645
plw,2014,304535088.76917
plw,2015,327494201.65984
plw,2016,327221190.27756
plw,2017,316475938.60926
plw,2018,316136614.87237
plw,2019,310141895.52059
plw,2020,279942082.93707
png,1990,11238193517.7928
png,1991,12311092357.2323
png,1992,14016066035.3244
png,1993,16567310454.3976
png,1994,17551758109.8533
png,1995,16970365112.7738
png,1996,18282801526.3996
png,1997,17568969714.7039
png,1998,16906775354.9496
png,1999,17220489700.3199
png,2000,16790865691.9449
png,2001,16770500285.0849
png,2002,16743851870.7313
png,2003,17106205988.0339
png,2004,17571695915.5828
png,2005,18686584161.6536
png,2006,19697517917.3304
png,2007,21236916215.9118
png,2008,21173957711.5667
png,2009,22613876080.6322
png,2010,24904312133.3632
png,2011,25180138255.0443
png,2012,26352807408.237
png,2013,27360788147.525
png,2014,31066470534.5027
png,2015,33110133663.2554
png,2016,34927738671.6836
png,2017,36162298301.0827
png,2018,36061314256.7829
png,2019,37677016418.4784
png,2020,36358320843.8316
pol,1990,431222044557.59802
pol,1991,400969322234.922
pol,1992,411053614927.88397
pol,1993,426420074587
pol,1994,448989645072.25696
pol,1995,480880775841.74493
pol,1996,510288489110.08307
pol,1997,543197316042.91803
pol,1998,568405099925.37903
pol,1999,594863365295.84595
pol,2000,621995237431.3009
pol,2001,629822911518.43518
pol,2002,642645476499.99695
pol,2003,665127761818.11597
pol,2004,698269918161.27795
pol,2005,722757194894.76611
pol,2006,767070436448.40894
pol,2007,821237448677.34912
pol,2008,855729163569.68604
pol,2009,879964936994.052
pol,2010,912880212729.68604
pol,2011,956311727064.40674
pol,2012,968981865798.01611
pol,2013,979890308858.18091
pol,2014,1012996703658.55005
pol,2015,1055910555005.04004
pol,2016,1089084369107.39001
pol,2017,1141694288588.02002
pol,2018,1202817214016.77002
pol,2019,1259890291288.38989
pol,2020,1227880779218.47998
pri,1990,76384995365.27878
pri,1991,78145204466.97501
pri,1992,81711792089.42819
pri,1993,85506918336.2328
pri,1994,89086202548.9278
pri,1995,93138723306.9969
pri,1996,95293680941.6636
pri,1997,99944095676.57111
pri,1998,105471729373.63499
pri,1999,111156339095.507
pri,2000,114793335082.028
pri,2001,122040779639.11
pri,2002,123159233815.86
pri,2003,123225025238.022
pri,2004,134005584588.73801
pri,2005,131342975723.729
pri,2006,129491809403.77699
pri,2007,127986069980.647
pri,2008,125625835029.188
pri,2009,123173084641.578
pri,2010,122664066796.43201
pri,2011,122224303079.877
pri,2012,122260084379.649
pri,2013,121884957849.78
pri,2014,120434083855.791
pri,2015,119170196009
pri,2016,117665072947.61501
pri,2017,114269312175.687
pri,2018,109530021309.08701
pri,2019,111156339095.507
pri,2020,106817567939.25999
prt,1990,235173230914.06201
prt,1991,245446083185.32901
prt,1992,248120160356.76001
prt,1993,243050379350.07901
prt,1994,245395421587.73999
prt,1995,255905168752.01599
prt,1996,264872718127.85199
prt,1997,276529416168.58698
prt,1998,289824848114.98401
prt,1999,301147080247.03302
prt,2000,312639389062.20001
prt,2001,318716074253.315
prt,2002,321173133039.01202
prt,2003,318184548971.07202
prt,2004,323876029531.76398
prt,2005,326408248490.47498
prt,2006,331712494082.69702
prt,2007,340027131941.013
prt,2008,341112661504.38599
prt,2009,330462853299.40698
prt,2010,336205060026.742
prt,2011,330502468207.92297
prt,2012,317093012692.04694
prt,2013,314167370897.14301
prt,2014,316656174341.04694
prt,2015,322330798791.34698
prt,2016,328840222198.50098
prt,2017,340370495824.125
prt,2018,350068760634.55798
prt,2019,359460265041.43597
prt,2020,329112988788.45001
pry,1990,35796536247.9134
pry,1991,37047141992.0308
pry,1992,37675620086.15009
pry,1993,39535424105.3392
pry,1994,41637885405.8876
pry,1995,44478759341.5558
pry,1996,45178759442.8601
pry,1997,47095475587.22289
pry,1998,47127518291.8995
pry,1999,46483718825.5559
pry,2000,45408020230.6101
pry,2001,45029292496.0957
pry,2002,45019654248.4648
pry,2003,46964838927.0002
pry,2004,48870398926.0772
pry,2005,49913044324.9159
pry,2006,52312422860.0508
pry,2007,55148605142.824
pry,2008,58731219632.8468
pry,2009,58577850495.1486
pry,2010,65077198479.732
pry,2011,67866648777.7044
pry,2012,67386123645.4735
pry,2013,72974506422.63748
pry,2014,76843059119.7061
pry,2015,79115424975.59241
pry,2016,82492091751.55379
pry,2017,86460026414.38831
pry,2018,89230422105.3981
pry,2019,88871845102.8092
pry,2020,88369101121.4404
pse,1994,9349729583.61242
pse,1995,10015291208.4606
pse,1996,10136992171.326
pse,1997,11623807675.2801
pse,1998,13289987939.9585
pse,1999,14390455998.2008
pse,2000,13159182166.8981
pse,2001,11933978209.0648
pse,2002,10443520781.0475
pse,2003,11907270765.8544
pse,2004,14517968320.0872
pse,2005,16157141481.9561
pse,2006,15996126502.3702
pse,2007,16602104806.7129
pse,2008,17835505431.0491
pse,2009,19368197963.4789
pse,2010,20487168883.60889
pse,2011,22454102732.97
pse,2012,23823007352.7557
pse,2013,24942347997.2934
pse,2014,24902972347.8654
pse,2015,25829686575.9526
pse,2016,28119389833.301
pse,2017,28518507331.49369
pse,2018,28868451483.4524
pse,2019,29261838253.3247
pse,2020,25909177323.6241
qat,2000,51287677757.7007
qat,2001,53286967171.4749
qat,2002,57114117979.5166
qat,2003,59238739566.83009
qat,2004,70623782772.53751
qat,2005,75915452247.0945
qat,2006,95782712601.8808
qat,2007,113009862579.536
qat,2008,132971423351.57899
qat,2009,148870232868.591
qat,2010,178037382447.32401
qat,2011,201850196426.811
qat,2012,211397734624.14496
qat,2013,223143078678.384
qat,2014,235046251898.73199
qat,2015,246218812863.69296
qat,2016,253763429745.086
qat,2017,249963056688.56
qat,2018,253049780990.65399
qat,2019,254791373231.56296
qat,2020,245726905148.12897
rou,1990,308641555417.39093
rou,1991,268770588886.832
rou,1992,245206857346.578
rou,1993,248955664369.82101
rou,1994,258744458515
rou,1995,274873324050.005
rou,1996,285614554673.70697
rou,1997,271764925728.80399
rou,1998,266248606193.14801
rou,1999,265245752313.98697
rou,2000,271774149092.84296
rou,2001,285955694503.09497
rou,2002,302263723884.55798
rou,2003,309340162983.40698
rou,2004,341598504789.68494
rou,2005,357544828732.75293
rou,2006,386251427543.68298
rou,2007,414192113219.21198
rou,2008,452742908181.02197
rou,2009,427763296282.17999
rou,2010,411075239374.29901
rou,2011,418910611765.49298
rou,2012,427459174549.00201
rou,2013,443578498887.828
rou,2014,459586021097.69598
rou,2015,473160694082.19202
rou,2016,495413430866.90601
rou,2017,531674961946.224
rou,2018,555464884524.08801
rou,2019,578729199991.78406
rou,2020,555982514670.76404
rus,1990,3178789510692.25977
rus,1991,3018357928804.37988
rus,1992,2579758111413.27979
rus,1993,2356130738812.49023
rus,1994,2059970854378.75
rus,1995,1974615376879.47998
rus,1996,1900467198324.36011
rus,1997,1927072138995.12964
rus,1998,1824938055136.31006
rus,1999,1941732533805.55005
rus,2000,2135907084569.9895
rus,2001,2244839440007.33984
rus,2002,2350346712051.79004
rus,2003,2521920901963
rus,2004,2703497892225.56982
rus,2005,2876520823211.47021
rus,2006,3112397494085.70947
rus,2007,3376950589149.20947
rus,2008,3552550981878.81006
rus,2009,3275452221520.72949
rus,2010,3422847571490.16943
rus,2011,3570031016049.49023
rus,2012,3713692139974.43018
rus,2013,3778883114348.68945
rus,2014,3806705792055.24951
rus,2015,3731610175003.83057
rus,2016,3738837933428.45996
rus,2017,3807101264909.27979
rus,2018,3913975940441.31055
rus,2019,3993546395726.7998
rus,2020,3875685903299.31055
rwa,1990,6827017900.13366
rwa,1991,6655360751.03524
rwa,1992,7046211801.51399
rwa,1993,6474856197.53266
rwa,1994,3221366110.47542
rwa,1995,4356062631.72851
rwa,1996,4911273122.01016
rwa,1997,5591472293.3404
rwa,1998,6086802343.47207
rwa,1999,6351693184.06238
rwa,2000,6883388227.37864
rwa,2001,7467413716.27756
rwa,2002,8452520359.80617
rwa,2003,8638675754.68361
rwa,2004,9282056653.17781
rwa,2005,10152518590.6615
rwa,2006,11089299387.1821
rwa,2007,11935776793.4178
rwa,2008,13267957873.9327
rwa,2009,14096974369.179
rwa,2010,15130938960.7552
rwa,2011,16335120521.8526
rwa,2012,17746719989.307
rwa,2013,18584339297.3132
rwa,2014,19730466481.9928
rwa,2015,21477963188.8757
rwa,2016,22760357451.3204
rwa,2017,23665375199.08509
rwa,2018,25695728206.5184
rwa,2019,28126719463.6698
rwa,2020,27182935233.2365
sau,1990,671957523621.31482
sau,1991,772804104081.06091
sau,1992,803619978155.49292
sau,1993,792660679579.71484
sau,1994,797089434798.16992
sau,1995,798779992521.26294
sau,1996,819847209484.17505
sau,1997,828896535807.98499
sau,1998,852879517500.06213
sau,1999,820783228710.83301
sau,2000,866955700954.34912
sau,2001,856459088011.48193
sau,2002,832314012619.06006
sau,2003,925883264838.31299
sau,2004,999569144344.23291
sau,2005,1055283630310.03003
sau,2006,1084709182566.59998
sau,2007,1104745174019.79004
sau,2008,1173789236915.57007
sau,2009,1149617991562.80005
sau,2010,1207552806616.42993
sau,2011,1328270007752.06006
sau,2012,1400148607373.54004
sau,2013,1437942184780.87988
sau,2014,1490462759901.77002
sau,2015,1551667254880.45996
sau,2016,1577589792196.97998
sau,2017,1565891922036.52002
sau,2018,1604007466124.02002
sau,2019,1609323719956.12012
sau,2020,1543235499006.87012
sdn,1990,76223793935.40089
sdn,1991,81948894973.55118
sdn,1992,87339379691.44781
sdn,1993,91329696893.25562
sdn,1994,92248682097.23848
sdn,1995,97780920726.77928
sdn,1996,103568695414.017
sdn,1997,114512526357.687
sdn,1998,119446303254.98199
sdn,1999,123154030794.19701
sdn,2000,130969222740.22
sdn,2001,139482694258.51999
sdn,2002,147860682587.241
sdn,2003,157159357261.38501
sdn,2004,165238744613.21201
sdn,2005,174564018799.66599
sdn,2006,185965513629.19696
sdn,2007,196631145821.41696
sdn,2008,204195044063.22101
sdn,2009,198543528913.54501
sdn,2010,206203818639.66696
sdn,2011,199577392751.651
sdn,2012,165639878987.62
sdn,2013,168878378191.79501
sdn,2014,176750440364.19299
sdn,2015,180126686429.935
sdn,2016,186372835393.388
sdn,2017,187694696441.513
sdn,2018,182662731984.259
sdn,2019,178683879115.436
sdn,2020,172198001618.26901
sen,1990,18610932095.8807
sen,1991,19105975939.7576
sen,1992,19358219346.0817
sen,1993,19621532363.4565
sen,1994,19612208025.1354
sen,1995,20684718263.556
sen,1996,21102544858.1308
sen,1997,21745244182.7106
sen,1998,23027882913.4094
sen,1999,24474795780.3793
sen,2000,25426182723.9435
sen,2001,26522267694.6931
sen,2002,26540487584.1433
sen,2003,28025149440.0477
sen,2004,29326439504.7858
sen,2005,30590478998.7414
sen,2006,31303473006.8973
sen,2007,32188459502.9596
sen,2008,33380452577.4236
sen,2009,34299117509.7702
sen,2010,35462162599.407
sen,2011,35935260147.2834
sen,2012,37373747012.1851
sen,2013,38275345782.2174
sen,2014,40657631795.07
sen,2015,43246320958.7908
sen,2016,45995086773.7203
sen,2017,49402166472.861
sen,2018,52469666065.12489
sen,2019,54779594231.0036
sen,2020,55601158550.889
sgp,1990,114000301088.513
sgp,1991,121625214091.924
sgp,1992,129700750771.34399
sgp,1993,144568055667.57599
sgp,1994,160611709516.01001
sgp,1995,172177210136.48001
sgp,1996,185041223073.927
sgp,1997,200436498374.25101
sgp,1998,196036159933.23901
sgp,1999,207257286240.93497
sgp,2000,225991576497.09695
sgp,2001,223575690645.39801
sgp,2002,232327806419.77701
sgp,2003,242865683793.63199
sgp,2004,266714102265.841
sgp,2005,286341682873.25098
sgp,2006,312127162974.29999
sgp,2007,340287690790.73901
sgp,2008,346645100377.23499
sgp,2009,347064481123.74701
sgp,2010,397477814728.40002
sgp,2011,422669445139.56299
sgp,2012,441527302937.10895
sgp,2013,462885297182.75
sgp,2014,481113732816.37598
sgp,2015,495491916194.63397
sgp,2016,511987012822.09698
sgp,2017,535130768667.21503
sgp,2018,553846804627.49097
sgp,2019,561297248687.52795
sgp,2020,531037593858.90198
slb,1990,722912155.55035
slb,1991,766286884.88337
slb,1992,863639055.16415
slb,1993,898178191.48489
slb,1994,970951348.47696
slb,1995,1068946107.34045
slb,1996,1086135351.92798
slb,1997,1076175228.89595
slb,1998,1090151530.56992
slb,1999,1084850174.76256
slb,2000,929986326.3291
slb,2001,855927992.17161
slb,2002,831991567.46561
slb,2003,886290302.70473
slb,2004,945247805.1685
slb,2005,997618774.65948
slb,2006,1046134212.65419
slb,2007,1092721884.90077
slb,2008,1156177507.44352
slb,2009,1185736582.24825
slb,2010,1287908166.89936
slb,2011,1381565452.82955
slb,2012,1407268996.13801
slb,2013,1482291213.16957
slb,2014,1497873986.30032
slb,2015,1519079409.5298
slb,2016,1608399222.52669
slb,2017,1694345445.46434
slb,2018,1761174658.06633
slb,2019,1782380081.2958
slb,2020,1705430098.51611
sle,1990,6277236798.75557
sle,1991,6424874937.83658
sle,1992,5203319271.82844
sle,1993,5274841464.55165
sle,1994,5172120028.19767
sle,1995,4758363186.30337
sle,1996,4841816378.11503
sle,1997,4557258858.56425
sle,1998,4638606580.02531
sle,1999,4546795308.48826
sle,2000,4849281227.83651
sle,2001,4541572262.26566
sle,2002,5741333785.41238
sle,2003,6276031146.0808
sle,2004,6690120220.51335
sle,2005,6991516536.99267
sle,2006,7286832202.3281
sle,2007,7874015718.19537
sle,2008,8299077544.11287
sle,2009,8563656386.63831
sle,2010,9021509368.192
sle,2011,9591221747.75425
sle,2012,11047338885.7389
sle,2013,13335880011.0637
sle,2014,13943565706.1912
sle,2015,11071362576.8213
sle,2016,11741786062.292
sle,2017,12234073367.6414
sle,2018,12657935335.3418
sle,2019,13323013789.1191
sle,2020,13060690599.4989
slv,1990,27865492758.5849
slv,1991,28281827621.6287
slv,1992,30267767182.24369
slv,1993,32028841389.0223
slv,1994,33531654397.3352
slv,1995,35119070212.0421
slv,1996,35404048086.211
slv,1997,36515016517.5416
slv,1998,37483496011.7878
slv,1999,38293901841.4558
slv,2000,38725821431.9931
slv,2001,39066459047.2107
slv,2002,39680942588.3876
slv,2003,40302105298.4903
slv,2004,40660554030.8434
slv,2005,41762616903.6063
slv,2006,43577124461.7915
slv,2007,44387530291.4595
slv,2008,45331519499.6443
slv,2009,44385303901.8176
slv,2010,45320387551.43449
slv,2011,47050292303.2259
slv,2012,48374994140.1832
slv,2013,49454793116.5266
slv,2014,50300821180.4657
slv,2015,51507524366.4
slv,2016,52818867865.5056
slv,2017,54005533544.6624
slv,2018,55319103433.41
slv,2019,56637126101.4415
slv,2020,51776917513.07529
smr,1997,1699766726.32751
smr,1998,1826664831.6329
smr,1999,1991966310.9123
smr,2000,2035378820.62204
smr,2001,2148919230.63213
smr,2002,2155598078.27978
smr,2003,2239083673.87543
smr,2004,2340936100.50213
smr,2005,2397706305.50717
smr,2006,2489540460.66239
smr,2007,2666529923.32518
smr,2008,2653172228.02987
smr,2009,2379339474.47613
smr,2010,2249101945.34691
smr,2011,2062094211.21265
smr,2012,1916829274.87621
smr,2013,1901801867.66899
smr,2014,1888444172.37369
smr,2015,1931717975.60554
smr,2016,1977005285.03501
smr,2017,1982111206.95374
smr,2018,2012730090.40313
smr,2019,2060526423.35765
som,2013,11460806796.3969
som,2014,12321181027.864
som,2015,14156458080.2972
som,2016,15345507944.7921
som,2017,15743349479.8493
som,2018,16952262363.2235
som,2019,18322249278.4613
som,2020,18769350815.7921
srb,1995,59113226089.0723
srb,1996,62816127424.1937
srb,1997,67343524328.06809
srb,1998,69593388884.3739
srb,1999,63034795448.7598
srb,2000,66899971287.0469
srb,2001,71501869629.7769
srb,2002,76063978712.09758
srb,2003,79401481280.0078
srb,2004,86570003373.94739
srb,2005,91357625063.58147
srb,2006,96023980829.84081
srb,2007,102207469613.502
srb,2008,107987891370.48399
srb,2009,105037929999.89999
srb,2010,105805804065.267
srb,2011,107960302988.677
srb,2012,107224507781.74699
srb,2013,110326123281.21899
srb,2014,108572478166.11501
srb,2015,110533361467.38
srb,2016,114223613644.714
srb,2017,116623638919.825
srb,2018,121866012945.30499
srb,2019,127144925566.70799
srb,2020,125943919030.161
stp,2001,374807359.99603
stp,2002,383716074.57857
stp,2003,408939562.18744
stp,2004,424611041.83592
stp,2005,454731988.45046
stp,2006,496183729.05517
stp,2007,512327588.41121
stp,2008,554267616.5334
stp,2009,567715713.94612
stp,2010,605593613.59615
stp,2011,632228844.10972
stp,2012,652093325.56195
stp,2013,683490267.09914
stp,2014,728258435.01799
stp,2015,756743083.84222
stp,2016,788259685.00891
stp,2017,818599649.86904
stp,2018,842709610.84351
stp,2019,861340705.42892
stp,2020,887953769.32211
sur,1990,5627354270.80741
sur,1991,5779292787.37028
sur,1992,5802409959.01309
sur,1993,5413648599.12033
sur,1994,5597712591.79739
sur,1995,5597712591.79739
sur,1996,5653689786.16501
sur,1997,5975949972.9971
sur,1998,6113396921.04218
sur,1999,6027809335.41108
sur,2000,6154393263.19006
sur,2001,6412877806.14391
sur,2002,6592438428.86905
sur,2003,7007762012.51799
sur,2004,7603421796.53195
sur,2005,7945575793.40914
sur,2006,8405906190.05035
sur,2007,8835573057.56261
sur,2008,9201666793.47853
sur,2009,9478977332.02154
sur,2010,9968929096.53592
sur,2011,10552048412.3264
sur,2012,10835935420.0579
sur,2013,11153801263.0386
sur,2014,11182299563.4094
sur,2015,10800860588.8323
sur,2016,10269913345.4989
sur,2017,10430862509.8543
sur,2018,10947009830.0286
sur,2019,11067259205.6964
sur,2020,9306685013.2262
svk,1992,62044007947.4927
svk,1993,63223668304.9508
svk,1994,67147031424.2555
svk,1995,71070765017.2451
svk,1996,75775576079.4633
svk,1997,80265914075.9337
svk,1998,83537631532.32961
svk,1999,83449150717.21689
svk,2000,84422609321.40689
svk,2001,87169539104.03481
svk,2002,91100399440.80421
svk,2003,96110086947.3212
svk,2004,101183622668.631
svk,2005,107885481878.375
svk,2006,117048386077.45
svk,2007,129727101144.705
svk,2008,136959240788.06
svk,2009,129487383222.12601
svk,2010,137636394539.10199
svk,2011,141266414644.87601
svk,2012,143185132956.254
svk,2013,144122659512.73599
svk,2014,148049099513.487
svk,2015,155770822081.241
svk,2016,158779817149.09
svk,2017,163511752734.62399
svk,2018,169716059936.022
svk,2019,174137790105.78
svk,2020,166547552548.504
svn,1995,42743103189.7556
svn,1996,44112167267.6683
svn,1997,46339740603.9353
svn,1998,47859390043.9144
svn,1999,50411571738.2745
svn,2000,52262871956.5387
svn,2001,53943938765.5783
svn,2002,55834996434.7709
svn,2003,57487857659.8042
svn,2004,59993864199.3903
svn,2005,62272414748.5536
svn,2006,65850834859.6213
svn,2007,70447328991.0078
svn,2008,72919918591.54861
svn,2009,67415603899.1685
svn,2010,68321500046.5894
svn,2011,68909972073.9005
svn,2012,67091135563.7047
svn,2013,66400578063.7812
svn,2014,68238651529.0566
svn,2015,69746781415.028
svn,2016,71972995813.7254
svn,2017,75438769514.63548
svn,2018,78775065367.2742
svn,2019,81335673551.6626
svn,2020,77895775314.59341
swe,1990,292342589047.89301
swe,1991,288992416447.24701
swe,1992,285644171233.11298
swe,1993,279743858473.28497
swe,1994,290737716123.94897
swe,1995,302178806162.26001
swe,1996,306951588675.27301
swe,1997,316376618833.07202
swe,1998,330018260897.13898
swe,1999,344034744145.19598
swe,2000,360432640290.28497
swe,2001,365657106430.00403
swe,2002,373690304416.50293
swe,2003,382321842642.94495
swe,2004,398902591003.09802
swe,2005,410306431198.75
swe,2006,429438090953.82001
swe,2007,444207419292.34497
swe,2008,442206001645.58307
swe,2009,423015187266.16498
swe,2010,448193503870.46094
swe,2011,462514779856.24896
swe,2012,459793784274.09698
swe,2013,465255103186.95001
swe,2014,477620645295.27502
swe,2015,499062380984.54797
swe,2016,509395932462.04095
swe,2017,522476835542.43494
swe,2018,532665253199.00201
swe,2019,543245028479.22699
swe,2020,527229470341.80798
swz,1990,4192567423.89511
swz,1991,4266372389.2543
swz,1992,4404014388.84909
swz,1993,4540808103.2473
swz,1994,4649818876.48145
swz,1995,4874202933.16493
swz,1996,5061472424.26839
swz,1997,5218520061.45742
swz,1998,5354412380.02405
swz,1999,5512414407.66689
swz,2000,5609442479.62535
swz,2001,5668608910.32656
swz,2002,5916899597.50445
swz,2003,6146487939.55509
swz,2004,6369231390.39393
swz,2005,6751307349.44843
swz,2006,7155856949.5624
swz,2007,7473246081.01903
swz,2008,7534651047.25624
swz,2009,7652572017.00632
swz,2010,7942891848.10281
swz,2011,8121386877.60282
swz,2012,8559668134.83464
swz,2013,8890175221.89132
swz,2014,8972252035.23448
swz,2015,9172107215.4607
swz,2016,9269570961.68438
swz,2017,9457426061.9256
swz,2018,9681719373.43939
swz,2019,9934706117.34806
swz,2020,9750861925.76405
sxm,2009,1436948445.26522
sxm,2010,1482930709.60638
sxm,2011,1551145566.6831
sxm,2012,1572714969.70513
sxm,2013,1593266074.73041
sxm,2014,1618445807.01364
sxm,2015,1624919590.2417
sxm,2016,1633044188.1929
sxm,2017,1538327625.27772
sxm,2018,1436798002.00939
syc,1990,1017049251.96057
syc,1991,1045124144.95489
syc,1992,1119970362.9547
syc,1993,1189371003.85276
syc,1994,1179871533.33657
syc,1995,1170130014.1314
syc,1996,1227671454.18445
