geo,time,ne_gdi_totl_kd
pse,2006,1967217532.76
pse,2007,1535646439.87
pse,2008,2072993066.94
pse,2009,2407776089.34
pse,2010,2341752798.4
pse,2011,2182100000
pse,2012,2790400000
pse,2013,3193500000
pse,2014,3084400000
pse,2015,3505400000
pse,2016,3873800000
pse,2017,4166900000
pse,2018,4260300000
pse,2019,4177100000
pse,2020,3207100000
qat,2015,59952434368.1319
rou,1990,18212043600.6288
rou,1991,12454244319.4904
rou,1992,13819972914.8436
rou,1993,14967535767.2386
rou,1994,18068213418.8166
rou,1995,19398934706.5114
rou,1996,19271051780.2405
rou,1997,18139673927.6631
rou,1998,17298717224.4413
rou,1999,15077317135.971
rou,2000,18958666006.1438
rou,2001,22212314711.49089
rou,2002,22741284997.4294
rou,2003,24684998981.5961
rou,2004,28891468670.9176
rou,2005,29188279529.2888
rou,2006,38824715065.4842
rou,2007,49340578677.9329
rou,2008,54825567019.1079
rou,2009,42487660131.6648
rou,2010,41799435223.108
rou,2011,43779845661.1352
rou,2012,41559155540.3333
rou,2013,41403583874.9947
rou,2014,42081469879.38049
rou,2015,44670544474.1244
rou,2016,44677555404.8498
rou,2017,47710315419.3655
rou,2018,49127233393.57809
rou,2019,53611611052.0996
rou,2020,55300579762.2479
rus,1990,734816723394.36902
rus,1991,717915938755.59595
rus,1992,453004957352.35297
rus,1993,319821499891.69293
rus,1994,220037191926.978
rus,1995,196273175202.95001
rus,1996,182752095032.77701
rus,1997,175258915758.94199
rus,1998,96042188472.6118
rus,1999,89702813309.1458
rus,2000,157160341589.36801
rus,2001,183405383865.77496
rus,2002,178637393870.19
rus,2003,204182587752.87897
rus,2004,229093407624.34897
rus,2005,250857092200.71701
rus,2006,295258908097.97998
rus,2007,360215314984.87799
rus,2008,398037682985.36707
rus,2009,234842058363.91901
rus,2010,301771426627.82898
rus,2011,365143353470.34601
rus,2012,385379354711.00403
rus,2013,365513626008.98297
rus,2014,342175833502.04102
rus,2015,301993675507.93701
rus,2016,300063402273.73199
rus,2017,319296329137.18201
rus,2018,314215704303.75702
rus,2019,324442206917.98901
rus,2020,318039830522.46399
rwa,1960,26770927.38478
rwa,1961,27766879.42798
rwa,1962,37714529.89625
rwa,1963,33213865.17656
rwa,1964,30916588.79761
rwa,1965,39074115.52717
rwa,1966,41182555.51433
rwa,1967,33323923.78741
rwa,1968,39955689.78934
rwa,1969,35880165.13057
rwa,1970,40469311.65996
rwa,1971,53062761.71551
rwa,1972,73327827.09241
rwa,1973,74791120.92064
rwa,1974,83666035.92969
rwa,1975,112899147.61373
rwa,1976,121478725.04356
rwa,1977,139781239.10689
rwa,1978,136379705.63012
rwa,1979,110716383.82961
rwa,1980,163084717.37352
rwa,1981,157008737.72157
rwa,1982,263020848.92651
rwa,1983,221510273.13498
rwa,1984,296809845.13342
rwa,1985,324423498.91573
rwa,1986,306645781.24788
rwa,1987,303183130.10869
rwa,1988,303394127.73896
rwa,1989,268335865.89203
rwa,1990,216732229.64529
rwa,1991,214392254.49671
rwa,1992,226669009.65346
rwa,1993,251929654.31958
rwa,1994,45921150.63303
rwa,1995,117459380.23357
rwa,1996,128408238.20676
rwa,1997,174900206.11225
rwa,1998,226596709.22983
rwa,1999,272079032.99788
rwa,2000,317598772.20739
rwa,2001,317944849.9
rwa,2002,342498828.35372
rwa,2003,376374690.06118
rwa,2004,421169536.80646
rwa,2005,488768097.45877
rwa,2006,628528533.74387
rwa,2007,797389894.92364
rwa,2008,1052364973.30986
rwa,2009,1081398085.6837
rwa,2010,1158078847.40398
rwa,2011,1265389823.2822
rwa,2012,1546968455.10569
rwa,2013,1666397996.1319
rwa,2014,1756941741.6399
rwa,2015,2070944111.87959
rwa,2016,2246094499.77727
rwa,2017,2144188649.48315
rwa,2018,2150537304.45214
rwa,2019,2593457122.7297
rwa,2020,2686753121.239
sau,2000,54380784595.544
sau,2001,50948227728.1376
sau,2002,62462459196.32529
sau,2003,62355925249.5578
sau,2004,73862521597.0719
sau,2005,85519976169.9153
sau,2006,107922165149.17599
sau,2007,129988520454.40601
sau,2008,162240894125.64301
sau,2009,156245475550.19501
sau,2010,175078924316.76901
sau,2011,191210735631.836
sau,2012,197046362247.13297
sau,2013,199231656743.095
sau,2014,211982280487.51199
sau,2015,223580972320
sau,2016,196926258001.15601
sau,2017,189903777365.29599
sau,2018,175259106951.25299
sau,2019,208243908919.59399
sau,2020,170356215164.59
sdn,1960,21006510411.23289
sdn,1961,33421501316.8573
sdn,1962,37469862847.1792
sdn,1963,31217393608.11589
sdn,1964,33196589987.5004
sdn,1965,27708802309.0099
sdn,1966,30433230119.8672
sdn,1967,30858832863.0534
sdn,1968,31455268157.0308
sdn,1969,32839958356.0597
sdn,1970,33223597578.207
sdn,1971,28110428925.7524
sdn,1972,26458991070.6327
sdn,1973,38978154111.83929
sdn,1974,51206593370.5113
sdn,1975,67927789861.2169
sdn,1976,76526665437.44969
sdn,1977,60009739984.9262
sdn,1978,49786537599.3858
sdn,1979,41364345449.5388
sdn,1980,44285265211.0309
sdn,1981,41534625660.9171
sdn,1982,83527692365.4989
sdn,1983,78609292429.5088
sdn,1984,75459155502.12051
sdn,1985,50022305553.07449
sdn,1986,44802643209.213
sdn,1987,55065143609.6378
sdn,1988,50284269946.0621
sdn,1989,50375960839.544
sdn,1990,47520535532.2352
sdn,1991,41862086051.96889
sdn,1992,51210282785.5358
sdn,1993,52935333714.7364
sdn,1994,53317957212.6682
sdn,1995,54977862744.4453
sdn,1996,94433589501.08231
sdn,1997,132855466989.08701
sdn,1998,158473240118.71301
sdn,1999,153223639283.69501
sdn,2000,242037428120.75696
sdn,2001,252782250625.19601
sdn,2002,285180306513.89093
sdn,2003,307331520283.10901
sdn,2004,334991351961.11102
sdn,2005,362786194628.78198
sdn,2006,412068501580.79694
sdn,2007,437194778101.15997
sdn,2008,454625134068.79694
sdn,2009,325875295758.23999
sdn,2010,285727462283.63293
sdn,2011,266240849367.922
sdn,2012,106496342421.183
sdn,2013,63897801441.6883
sdn,2014,31948904063.3622
sdn,2015,19169341101.0101
sdn,2016,13418538770.7071
sdn,2017,9406474227.44018
sdn,2018,9190126403.18491
sdn,2019,9171749238.86523
sdn,2020,8639787488.86946
sen,1965,573173434.60955
sen,1966,487072490.43585
sen,1967,529393956.17489
sen,1968,567698406.12952
sen,1969,595070838.13512
sen,1970,722770759.35712
sen,1971,761072914.58912
sen,1972,891926109.79929
sen,1973,836070501.59802
sen,1974,857461599.73644
sen,1975,898019759.09585
sen,1976,842046673.06595
sen,1977,786613991.85873
sen,1978,728172580.39914
sen,1979,737467309.81067
sen,1980,930720382.14788
sen,1981,1358690947.01249
sen,1982,964182354.35903
sen,1983,679296116.95687
sen,1984,992979095.96027
sen,1985,1385968796.8603
sen,1986,1133726300.01168
sen,1987,1239457945.22551
sen,1988,1048290717.13846
sen,1989,832147380.29543
sen,1990,1057382759.56906
sen,1991,1211464763.57671
sen,1992,1290382949.63912
sen,1993,1205348122.12977
sen,1994,693810127.31428
sen,1995,924771688.70938
sen,1996,919933153.17673
sen,1997,1218773704.60663
sen,1998,1233436362.16612
sen,1999,1518102901.49431
sen,2000,1448959348.67166
sen,2001,2062201217.23234
sen,2002,1591070973.92628
sen,2003,2126170237.12603
sen,2004,2111311132.91067
sen,2005,2483493853.95992
sen,2006,2367347370.19104
sen,2007,2669992487.05159
sen,2008,2532221097.03288
sen,2009,2495444744.63365
sen,2010,2635365205.10481
sen,2011,2783636770.81928
sen,2012,2991418643.20494
sen,2013,3396386119.44425
sen,2014,4110145543.33556
sen,2015,4591810344.75468
sen,2016,5173350548.54254
sen,2017,6564025331.05558
sen,2018,7378344067.49256
sen,2019,7573081123.14881
sen,2020,7968375018.89471
sgp,2015,78088885656.0954
slb,1980,38089273.39479
slb,1981,37429718.87713
slb,1982,36770164.35947
slb,1983,38254162.0242
slb,1984,38254162.0242
slb,1985,37099941.6183
slb,1986,67769226.68942
slb,1987,123501583.43158
slb,1988,99757620.79587
slb,1989,130097128.60816
slb,1990,109156272.6725
slb,1991,93656741.50752
slb,1992,94646073.28401
slb,1993,114597597.44319
slb,1994,121852697.13743
slb,1995,108826495.41367
slb,1996,95800293.68992
slb,1997,101736284.34884
slb,1998,160601525.04987
slb,1999,107012720.49011
slb,2000,81125205.67201
slb,2001,76673212.67782
slb,2002,53753693.18918
slb,2003,83598535.11323
slb,2004,78651876.23079
slb,2005,97284291.35465
slb,2006,129437574.09051
slb,2007,176265944.84427
slb,2008,175771278.95602
slb,2009,196217469.00344
slb,2010,359622100.75337
slb,2011,232657856.10408
slb,2012,207100118.54481
slb,2013,200999239.25647
slb,2014,172308617.73832
slb,2015,205945898.13891
slb,2016,242716062.49837
slb,2017,260853811.73399
slb,2018,177090387.99134
slb,2019,185994373.97973
slb,2020,108331829.52543
sle,2001,141158684.84262
sle,2002,178982390.29278
sle,2003,202523338.38002
sle,2004,203971595.82292
sle,2005,250817458.08819
sle,2006,241238311.20162
sle,2007,242129578.57306
sle,2008,245352045.04774
sle,2009,273641129.68072
sle,2010,906896721.02673
sle,2011,1289098161.31206
sle,2012,1022435084.75523
sle,2013,810496562.79568
sle,2014,769565304.62477
sle,2015,655116083.56974
sle,2016,709344555.45942
sle,2017,739519214.66821
sle,2018,496092490.30842
sle,2019,332686672.88086
sle,2020,319969981.77265
slv,1990,1677310089.40416
slv,1991,1941196503.36691
slv,1992,2476899673.61096
slv,1993,2762475826.30503
slv,1994,3076197037.67506
slv,1995,3503282769.81255
slv,1996,2635860524.30937
slv,1997,2752279456.77268
slv,1998,3595346538.44559
slv,1999,3391568438.23569
slv,2000,3398832542.79349
slv,2001,3515365255.76431
slv,2002,3441806436.53382
slv,2003,3723035411.58603
slv,2004,3605098290.1941
slv,2005,3824297460.44658
slv,2006,4299275211.57828
slv,2007,4334959158.45599
slv,2008,4079196566.34089
slv,2009,2938245237.1237
slv,2010,3162539059.74097
slv,2011,3502787768.83013
slv,2012,3600592061.53235
slv,2013,3808340023.14229
slv,2014,3443812468.68418
slv,2015,3754100000
slv,2016,3889786229.85774
slv,2017,4031326857.25011
slv,2018,4321984648.19864
slv,2019,4612470188.10108
slv,2020,4245962443.79742
smr,2015,171550948.36964
smr,2016,215880328.60405
smr,2017,251242377.00419
smr,2018,269257067.25559
smr,2019,321808423.88412
srb,1995,1387668888.86173
srb,1996,2484584867.33255
srb,1997,3011758435.58314
srb,1998,1471108230.4012
srb,1999,1302990713.14748
srb,2000,1620707566.18496
srb,2001,3835775236.23959
srb,2002,4263091234.06927
srb,2003,4727959163.06738
srb,2004,6724732855.72452
srb,2005,6124979044.3091
srb,2006,6649267819.92275
srb,2007,9773085607.33507
srb,2008,10939686008.1364
srb,2009,7702783246.53657
srb,2010,6383368790.40895
srb,2011,7143349443.83735
srb,2012,6876229041.46133
srb,2013,7377105873.00813
srb,2014,7000154733.69449
srb,2015,7408099702.78849
srb,2016,7495352043.57953
srb,2017,8328355906.10172
srb,2018,10059029304.6425
srb,2019,11811087296.9611
srb,2020,11759448681.6452
ssd,2008,1577125061.78212
ssd,2009,1246510525.26509
ssd,2010,1175087443.57373
ssd,2011,1260730505.33034
ssd,2012,589805991.3427
ssd,2013,693870390.91111
ssd,2014,676523631.13833
ssd,2015,689964291.65973
svk,1992,8648376713.71211
svk,1993,8155453421.79414
svk,1994,7313745876.60508
svk,1995,9355614625.09609
svk,1996,13725647499.8363
svk,1997,14947739334.9344
svk,1998,15210607348.007
svk,1999,13070258235.3441
svk,2000,12433983658.9316
svk,2001,14383810546.5551
svk,2002,14472026806.9758
svk,2003,13348782584.8164
svk,2004,15113260906.0094
svk,2005,17819243018.8516
svk,2006,18709523928.8793
svk,2007,20549239428.6984
svk,2008,21709495891.3762
svk,2009,15000508877.5254
svk,2010,18604800335.6719
svk,2011,20176245604.1539
svk,2012,16623323483.3305
svk,2013,16941213350.1621
svk,2014,18203167764.3945
svk,2015,21598423665.4086
svk,2016,20842439305.175
svk,2017,21225408760.11909
svk,2018,22326123213.5215
svk,2019,23731796161.0152
svk,2020,19021089572.2344
svn,1990,4485336782.87265
svn,1991,3783140498.06367
svn,1992,3644025333.78554
svn,1993,4390538891.98476
svn,1994,5085659813.09023
svn,1995,6254801254.99609
svn,1996,6471595635.77265
svn,1997,7182199809.26679
svn,1998,7761773838.91679
svn,1999,8901672959.07734
svn,2000,9122615808.55195
svn,2001,8940892020.73515
svn,2002,9113028507.66406
svn,2003,9902246107.51054
svn,2004,10948686518.8422
svn,2005,10964433835.2988
svn,2006,12313188771.5035
svn,2007,14505917987.7328
svn,2008,15006420362.2066
svn,2009,10180455355.3219
svn,2010,9609777400.0289
svn,2011,9344809079.05429
svn,2012,7747787319.41757
svn,2013,8105976913.4625
svn,2014,8244794728.28593
svn,2015,8260983630.87304
svn,2016,8229565554.34921
svn,2017,9340698333.79453
svn,2018,10334732013.2504
svn,2019,10396163522.9785
svn,2020,9632704374.40078
swe,1970,57829883294.5771
swe,1971,53737142402.1141
swe,1972,52558551223.40289
swe,1973,53230577300.9548
swe,1974,58169460063.9076
swe,1975,61885459051.8355
swe,1976,60706867754.5684
swe,1977,51969001035.2893
swe,1978,45158118158.5229
swe,1979,52338615360.15951
swe,1980,56964904198.4491
swe,1981,49827424524.6082
swe,1982,49683168927.6097
swe,1983,50117278245.4204
swe,1984,55357858224.7502
swe,1985,62389546809.271
swe,1986,61892133866.5846
swe,1987,66078229099.166
swe,1988,70176658539.9903
swe,1989,78981231912.2007
swe,1990,78972215855.8811
swe,1991,68350253358.8611
swe,1992,64308605428.1404
swe,1993,51959605244.4776
swe,1994,59397445654.2304
swe,1995,64518585561.1384
swe,1996,65107452630.2561
swe,1997,66593787731.0272
swe,1998,72637885184.35789
swe,1999,75437463797.2323
swe,2000,81732781165.89638
swe,2001,82451229814.7496
swe,2002,80619778539.5872
swe,2003,83356878202.3056
swe,2004,86819184199.18819
swe,2005,91032541712.6524
swe,2006,100090922482.33501
swe,2007,111182062415.918
swe,2008,108676383836.131
swe,2009,88409729920.80769
swe,2010,102572889885.593
swe,2011,110817028853.242
swe,2012,104778147858.74699
swe,2013,106416590156.957
swe,2014,113807245325.416
swe,2015,123390235875.82001
swe,2016,127365533176.925
swe,2017,134841074357.36
swe,2018,138036748174.16501
swe,2019,136887467447.76601
swe,2020,132873402373.034
swz,1980,331981904.89908
swz,1981,445391144.32402
swz,1982,427181862.58209
swz,1983,709016808.97268
swz,1984,651426813.66768
swz,1985,485685473.51254
swz,1986,441751213.72391
swz,1987,715519563.66027
swz,1988,808691240.7891
swz,1989,875910076.10174
swz,1990,870860610.23448
swz,1991,910218909.35047
swz,1992,989582418.91104
swz,1993,954826411.5237
swz,1994,962929076.29594
swz,1995,919492679.65522
swz,1996,833003220.77335
swz,1997,845449118.7505
swz,1998,870165505.87155
swz,1999,611860983.6059
swz,2000,515234877.1307
swz,2001,550014433.49919
swz,2002,516582091.94793
swz,2003,480126596.15749
swz,2004,508024257.06818
swz,2005,494436365.03241
swz,2006,487799755.70049
swz,2007,475417577.08616
swz,2008,454509081.2549
swz,2009,477294910.78544
swz,2010,477393203.6594
swz,2011,445415021.79288
swz,2012,439746549.4108
swz,2013,467167587.08031
swz,2014,481645453.44624
swz,2015,508501886.82206
swz,2016,549650258.00932
swz,2017,542511635.65963
swz,2018,735527756.64188
swz,2019,743239410.3623
swz,2020,701960370.14211
sxm,2011,198169904.44547
sxm,2012,201776356.27626
sxm,2013,210191410.54809
sxm,2014,228408615.94975
sxm,2015,216759776.53631
sxm,2016,208089385.47486
sxm,2017,220158569.8324
sxm,2018,299635813.5419
syc,2012,392290582.92979
syc,2013,465685147.8789
syc,2014,503661785.15531
syc,2015,507701852.95068
syc,2016,477266675.55894
syc,2017,565474822.42437
tcd,2007,2056804839.20669
tcd,2008,2078163270.7197
tcd,2009,2992741865.53539
tcd,2010,3875575077.30254
tcd,2011,3203023885.84139
tcd,2012,3857857618.0623
tcd,2013,3897529166.31485
tcd,2014,4372539590.49319
tcd,2015,3116389233.33216
tcd,2016,2500982463.03605
tcd,2017,1924678141.47088
tcd,2018,2022834150.56206
tcd,2019,2148379275.5636
tcd,2020,1971305097.61013
tgo,1960,166592461.643
tgo,1961,130765891.19928
tgo,1962,166592461.643
tgo,1963,214956978.65492
tgo,1964,392298259.21962
tgo,1965,486495069.36896
tgo,1966,418777247.14949
tgo,1967,335022089.30848
tgo,1968,299380967.79826
tgo,1969,376009027.27265
tgo,1970,418777247.14949
tgo,1971,463329292.11671
tgo,1972,509662075.67494
tgo,1973,534610248.74323
tgo,1974,547084307.07729
tgo,1975,801914801.5931
tgo,1976,655787638.45659
tgo,1977,1163667002.94453
tgo,1978,1367864043.38397
tgo,1979,1291972662.26807
tgo,1980,850029981.43738
tgo,1981,824905949.34472
tgo,1982,683932193.0075
tgo,1983,544354156.20137
tgo,1984,555520424.28153
tgo,1985,672765924.92734
tgo,1986,873138387.02529
tgo,1987,837142289.88644
tgo,1988,813667417.13497
tgo,1989,833461611.41221
tgo,1990,1046229235.52449
tgo,1991,668293597.60947
tgo,1992,606810603.24904
tgo,1993,229374398.38909
tgo,1994,429159498.81264
tgo,1995,488383546.38323
tgo,1996,585319112.26738
tgo,1997,544932099.03243
tgo,1998,682799918.53141
tgo,1999,637052367.85336
tgo,2000,657437997.65044
tgo,2001,669828058.16529
tgo,2002,728240415.87746
tgo,2003,809113644.28724
tgo,2004,835891760.80608
tgo,2005,635165734.45247
tgo,2006,565805852.64095
tgo,2007,505741625.06315
tgo,2008,556831452.89015
tgo,2009,627542676.21492
tgo,2010,670078843.87646
tgo,2011,824569094.3925
tgo,2012,806369508.99972
tgo,2013,1093879846.60856
tgo,2014,1081444188.8226
tgo,2015,1347212851.16651
tgo,2016,1377763117.31816
tgo,2017,1243112394.49069
tgo,2018,1321922850.51287
tgo,2019,1591384688.94058
tgo,2020,1830045174.52151
tha,2015,89712389445.13062
tjk,2015,3696467686.7161
tls,2000,199179166.09039
tls,2001,220111662.5267
tls,2002,228865461.03639
tls,2003,180608969.2519
tls,2004,122318879.1756
tls,2005,112611180.82831
tls,2006,82481485.95779
tls,2007,142810375.68699
tls,2008,267481254.46218
tls,2009,469498920.06932
tls,2010,482638317.83238
tls,2011,816621560.9728
tls,2012,734792874.90387
tls,2013,576231401.89846
tls,2014,618409694.71774
tls,2015,587382600
tls,2016,679635484.29424
tls,2017,587145200.04042
tls,2018,582606600.8131
tls,2019,556847105.19857
tls,2020,367920037.3628
ton,2015,110963769.23473
tun,1965,1865386003.53789
tun,1966,1839568091.88656
tun,1967,1920332128.82996
tun,1968,1891204028.85741
tun,1969,1858898448.1805
tun,1970,1803952322.88843
tun,1971,1885643153.45431
tun,1972,2400150356.77023
tun,1973,1993681703.1253
tun,1974,2460392510.57261
tun,1975,2434044791.4675
tun,1976,2686134702.81041
tun,1977,2740551191.151
tun,1978,3036597843.59209
tun,1979,3226989397.89505
tun,1980,3257308967.88059
tun,1981,3747057249.27767
tun,1982,3721371704.23864
tun,1983,3640077916.67556
tun,1984,3956514426.64997
tun,1985,3458425002.65053
tun,1986,2811782444.97677
tun,1987,2762529561.70009
tun,1988,2424644374.96217
tun,1989,3193227443.47827
tun,1990,3876147489.54346
tun,1991,3851256219.41273
tun,1992,4613086816.88418
tun,1993,4507563876.42741
tun,1994,3931225887.031
tun,1995,4128899316.88418
tun,1996,4580648756.11746
tun,1997,4820425519.98369
tun,1998,5033561327.48777
tun,1999,5233396869.90212
tun,2000,5369298786.70473
tun,2001,6033501784.25775
tun,2002,5855156300.97879
tun,2003,5767869545.26917
tun,2004,5839679037.52039
tun,2005,5959180668.84176
tun,2006,6444867302.20228
tun,2007,6890531148.04241
tun,2008,7165008156.60685
tun,2009,7561532983.27895
tun,2010,10892536797.4893
tun,2011,8778199429.297
tun,2012,9557116477.44097
tun,2013,10085131870.6489
tun,2014,10201834815.2654
tun,2015,9952119219.19647
tun,2016,9600264732.02748
tun,2017,11426437363.4991
tun,2018,11101112579.6417
tur,2015,243730405257.35297
tza,1990,2597709051.09141
tza,1991,2901956228.08379
tza,1992,2847622544.04082
tza,1993,2525254646.22467
tza,1994,2556450800.72171
tza,1995,2180249303.97898
tza,1996,2123621335.94056
tza,1997,2132531250.71872
tza,1998,2428803099.64241
tza,1999,2591303647.35002
tza,2000,2755488128.49912
tza,2001,3116274949.11848
tza,2002,3381401805.37122
tza,2003,3890154054.57793
tza,2004,4319740731.12714
tza,2005,5198784103.32275
tza,2006,6057428244.82987
tza,2007,6983121603.19093
tza,2008,8588030485.57516
tza,2009,9265674207.52629
tza,2010,9501960181.25019
tza,2011,10832134410.0681
tza,2012,11762927646.9563
tza,2013,14572348169.6462
tza,2014,15970648668.3931
tza,2015,15520609424.1663
tza,2016,16970634679.0259
tza,2017,19251911409.9642
tza,2018,20827673088.861
tza,2019,21187360633.748
tza,2020,22547182316.18
uga,1982,798073545.63999
uga,1983,774192470.35991
uga,1984,773578303.80087
uga,1985,754192783.74281
uga,1986,772857015.41208
uga,1987,1057773099.02921
uga,1988,1303793166.75407
uga,1989,1240780406.99016
uga,1990,1259262531.15605
uga,1991,1295401939.56959
uga,1992,1237338218.48132
uga,1993,1305967744.34014
uga,1994,1440566598.59887
uga,1995,2044995616.83266
uga,1996,2186707374.98567
uga,1997,2128604375.83291
uga,1998,2207653306.2471
uga,1999,2515815009.79353
uga,2000,2340022860.42087
uga,2001,2431898215.30025
uga,2002,2590443509.71014
uga,2003,2940591449.69709
uga,2004,3252713957.78208
uga,2005,3657917536.5396
uga,2006,4402224829.24637
uga,2007,5105326232.39352
uga,2008,5412323294.76905
uga,2009,5545383309.82199
uga,2010,6073130534.16672
uga,2011,6605257869.82438
uga,2012,6811250681.86639
uga,2013,7698736718.71614
uga,2014,7535054348.90415
uga,2015,7462122673.83822
uga,2016,8348481872.95916
uga,2017,8524156913.57804
uga,2018,9355165877.16367
uga,2019,10261677629.2707
uga,2020,10276683567.4762
ukr,1990,84581824766.01151
ukr,1991,69000963521.12289
ukr,1992,58650815538.223
ukr,1993,40746433163.3339
ukr,1994,24025653619.7422
ukr,1995,16626451353.6386
ukr,1996,12855443995.4631
ukr,1997,13121060780.8273
ukr,1998,13465438886.735
ukr,1999,13478903857.9582
ukr,2000,15109851317.6955
ukr,2001,17699049736.9242
ukr,2002,17382482927.0787
ukr,2003,21531538127.71609
ukr,2004,22650910694.9204
ukr,2005,25774979948.5069
ukr,2006,30516648856.5425
ukr,2007,38258269811.4769
ukr,2008,38884969796.1786
ukr,2009,16933686935.9938
ukr,2010,19123280697.5029
ukr,2011,22271685874.7445
ukr,2012,20898724191.7513
ukr,2013,17964706913.3763
ukr,2014,12950267865.9812
ukr,2015,14504250458.9214
ukr,2016,20707553323.4982
ukr,2017,21205300885.1538
ukr,2018,20627192826.8308
ukr,2019,18672486683.1293
ukr,2020,10008452862.1573
ury,1965,2347130514.17609
ury,1966,2266592073.44641
ury,1967,2602154788.30053
ury,1968,2364050729.06946
ury,1969,3021831394.65079
ury,1970,3383037248.66426
ury,1971,3457158148.88828
ury,1972,2695412511.81642
ury,1973,2298816871.81579
ury,1974,2796545830.60983
ury,1975,3806730096.85614
ury,1976,4761688630.8318
ury,1977,5438500418.18365
ury,1978,6203701185.07874
ury,1979,7442180665.00822
ury,1980,7988790549.6493
ury,1981,7489110045.50904
ury,1982,6263580264.97631
ury,1983,3263386396.28252
ury,1984,2727342583.57857
ury,1985,2436969394.50507
ury,1986,2854709919.16249
ury,1987,3379595584.76018
ury,1988,3466959244.0193
ury,1989,3393390629.52968
ury,1990,3094446482.38577
ury,1991,4108844148.48723
ury,1992,4689531385.37193
ury,1993,5132317786.82564
ury,1994,5790365770.86438
ury,1995,6045635891.08119
ury,1996,5982814447.24927
ury,1997,6475457996.44802
ury,1998,6919184883.57372
ury,1999,5824893350.26076
ury,2000,5408635690.53407
ury,2001,5199365967.00127
ury,2002,4123660422.79798
ury,2003,4464737760.59265
ury,2004,5214133017.94277
ury,2005,5689202291.31826
ury,2006,6379031655.33527
ury,2007,6849441869.53312
ury,2008,8561754721.02185
ury,2009,7601682452.51382
ury,2010,8756083384.68501
ury,2011,9620231998.96078
ury,2012,11014565945.1906
ury,2013,11540380385.2135
ury,2014,11541587392.0334
ury,2015,10497909629.1634
ury,2016,10086333133.2744
ury,2017,9734313031.47181
ury,2018,9268802236.17866
ury,2019,8788470567.57371
ury,2020,9490517977.83571
usa,1970,850729174000
usa,1971,897093649000
usa,1972,967219517000
usa,1973,1054147594000
usa,1974,1003246325000
usa,1975,878676859000
usa,1976,1010230394000
usa,1977,1121565903000
usa,1978,1241352810000
usa,1979,1289183577000
usa,1980,1189863572000
usa,1981,1270429768000
usa,1982,1141150333000
usa,1983,1240092877000
usa,1984,1534521970000
usa,1985,1571395992000
usa,1986,1599858020000
usa,1987,1655843609000
usa,1988,1683808924000
usa,1989,1744807281000
usa,1990,1726887205000
usa,1991,1636159628000
usa,1992,1726239092000
usa,1993,1819100777000
usa,1994,1983454033000
usa,1995,2040271281000
usa,1996,2195163120000
usa,1997,2403303953000
usa,1998,2611439601000
usa,1999,2819082684000
usa,2000,2990989313000
usa,2001,2871575719000
usa,2002,2885142547000
usa,2003,3004344596000
usa,2004,3239430355000
usa,2005,3421131273000
usa,2006,3525722254000
usa,2007,3468630206000
usa,2008,3253096732000
usa,2009,2713216215000
usa,2010,2996951956000
usa,2011,3123365174000
usa,2012,3362707741000
usa,2013,3519603027000
usa,2014,3674285395000
usa,2015,3859763000000
usa,2016,3841496573000
usa,2017,3985429591000
usa,2018,4188872899000
usa,2019,4328251495000
usa,2020,4157006460000
uzb,2015,22706974254.3456
vnm,1989,2938244357.65858
vnm,1990,2712203512.61187
vnm,1991,2970985270.23383
vnm,1992,4285624921.84847
vnm,1993,5829736267.66773
vnm,1994,8190226029.13224
vnm,1995,9588667310.44592
vnm,1996,10953074289.6472
vnm,1997,11980026335.4332
vnm,1998,13492993661.8498
vnm,1999,13654878288.5903
vnm,2000,15035312167.1174
vnm,2001,16654341458.9861
vnm,2002,18773612209.4536
vnm,2003,21000565464.7895
vnm,2004,23214193195.5639
vnm,2005,25802734808.3572
vnm,2006,28856132950.5808
vnm,2007,36589086297.9183
vnm,2008,38886243200.1106
vnm,2009,40563161342.69869
vnm,2010,44784355045.8008
vnm,2011,41722002486.3111
vnm,2012,42712395923.298
vnm,2013,45040195539.1222
vnm,2014,49048809050.501
vnm,2015,53482815527.5931
vnm,2016,58676028668.6164
vnm,2017,64426276338.2802
vnm,2018,69722058258.89861
vnm,2019,75237107111.4068
vnm,2020,78336905415.82809
vut,2002,72365320.55198
vut,2003,65142716.38361
vut,2004,95008085.13492
vut,2005,102350071.19038
vut,2006,138065152.40864
vut,2007,167204281.34688
vut,2008,226944967.34009
vut,2009,224935372.2409
vut,2010,214260641.83779
vut,2011,175511270.98956
vut,2012,151983090.74411
vut,2013,176904059.67217
vut,2014,164120249.26396
vut,2015,240455017.56137
vut,2016,183360630.06511
vut,2017,234794326.41564
vut,2018,269663785.93374
vut,2019,290227315.98336
vut,2020,346764588.00659
zaf,1960,8561015530.28063
zaf,1961,8676812223.33098
zaf,1962,8349529317.06049
zaf,1963,10611844050.386
zaf,1964,12486863699.9208
zaf,1965,14183702863.6221
zaf,1966,13207628512.407
zaf,1967,15855072941.6747
zaf,1968,15327233875.1344
zaf,1969,17183693057.3949
zaf,1970,20177805769.8641
zaf,1971,22259259060.9721
zaf,1972,19544687608.3956
zaf,1973,22261115107.6995
zaf,1974,25927941645.1559
zaf,1975,26380198364.4068
zaf,1976,23431971251.588
zaf,1977,22152948828.97309
zaf,1978,21564066447.8417
zaf,1979,23678309897.8011
zaf,1980,31306868174.9613
zaf,1981,34446371214.4127
