geo,time,bn_res_incl_cd
phl,1983,-3496093027.57514
phl,1984,-448134398.19284
phl,1985,837569154.20047
phl,1986,1133686623.05491
phl,1987,-58091476.7312
phl,1988,674422199.71764
phl,1989,300012770.61499
phl,1990,-45152410.8667
phl,1991,1755157400.71664
phl,1992,1688620673.47707
phl,1993,336245839.72586
phl,1994,2326835846.0454
phl,1995,1235397830.53066
phl,1996,4338014230.06174
phl,1997,-3094420955.2899
phl,1998,1279082300.95521
phl,1999,3767062707.81883
phl,2000,-476553297.99823
phl,2001,-687460185.11959
phl,2002,175313635.65321
phl,2003,-78874796.54538
phl,2004,-302884978.28613
phl,2005,1661546154.37862
phl,2006,5241763681.99667
phl,2007,8705989736.15026
phl,2008,96478463.506
phl,2009,4411230859.5465
phl,2010,17527615875.9657
phl,2011,11401191237.0964
phl,2012,9236093971.54883
phl,2013,5085051963.29153
phl,2014,-2858064169.23659
phl,2015,2615721822.78852
phl,2016,-1036922165.0304
phl,2017,-862390029.52518
phl,2018,-2304520425.97815
phl,2019,7844964264.62794
phl,2020,16022409729.2441
phl,2021,1355431685.72453
plw,2005,0
plw,2006,0
plw,2007,847.57677
plw,2008,-191844.22074
plw,2009,4626209.51291
plw,2010,-34.93227
plw,2011,-63.9421
plw,2012,13985.02102
plw,2013,35076.58643
plw,2014,13.47107
plw,2015,-2.00659
plw,2016,-81.0887
plw,2017,75.44444
png,1976,41739145.1845
png,1977,159800627.09853
png,1978,-27663628.76839
png,1979,112952116.31732
png,1980,-79620932.98552
png,1981,-47248242.00406
png,1982,-35862782.11666
png,1983,97183528.52263
png,1984,48807650.54819
png,1985,-1364244.11797
png,1986,3253728.71728
png,1987,1960372.56818
png,1988,-53480641.50962
png,1989,-58694626.54584
png,1990,21721443.82248
png,1991,-409373874.5518
png,1992,-326103281.91607
png,1993,-253401360.44186
png,1994,-170069000.38912
png,1995,-39461522.6294
png,1996,202498494.33
png,1997,-176960929.66637
png,1998,-221017352.90312
png,1999,125009095.3692
png,2000,104489032.79315
png,2001,128579970.30267
png,2002,-224392125.52492
png,2003,-738720534.92281
png,2004,-415801785.6437
png,2005,-561795318.97494
png,2006,-1084964353.09834
png,2007,-1083062070.4122
png,2008,-300555102.20795
png,2009,-847166276.01359
png,2010,-1198187869.65962
png,2011,-1332451495.98711
png,2012,-345617140.12737
png,2013,-2836376658.61085
png,2014,-1032984023.15472
png,2015,-450993964.48941
png,2016,-627801706.92439
png,2017,-1130297559.81866
png,2018,-1824417330.6243
pol,1976,185000000
pol,1977,-371000000
pol,1978,129000000
pol,1979,275000000
pol,1980,-637000000
pol,1981,-5678000000
pol,1982,-7164000000
pol,1983,-4918000000
pol,1984,-4270000000
pol,1985,-2340000000
pol,1986,-5200999224.11595
pol,1987,-3606000000
pol,1988,-11034986240.4887
pol,1989,-3314987227.62919
pol,1990,-5501781203.56613
pol,1991,-7074348609.32907
pol,1992,-4330124722.49497
pol,1993,-3228057408.60077
pol,1994,1006444376.57218
pol,1995,9835414698.45499
pol,1996,3824289817.02876
pol,1997,3041264353.74003
pol,1998,5924388875.71578
pol,1999,155592983.72999
pol,2000,624156607.33
pol,2001,-427335861.00019
pol,2002,648178071.27147
pol,2003,1206287141.29775
pol,2004,797632385.30469
pol,2005,8142810902.73429
pol,2006,2491775790.68185
pol,2007,13041507480.7102
pol,2008,-1956627610.8639
pol,2009,14759225844.1505
pol,2010,15109369316.4997
pol,2011,6113859932.08539
pol,2012,11187757156.0684
pol,2013,945832436.76028
pol,2014,370511026.73572
pol,2015,1098091136.78806
pol,2016,22666579774.1824
pol,2017,-7785680267.35194
pol,2018,7238005153.87666
pol,2019,10182009841.9508
pol,2020,18737237516.1563
prt,1975,-724987189.38504
prt,1976,-403601779.15099
prt,1977,87454674.74347
prt,1978,500396554.10082
prt,1979,88695714.42556
prt,1980,18893282.5582
prt,1981,-90452515.32443
prt,1982,-13783887.10087
prt,1983,-1052756642.6054
prt,1984,-94687000.48166
prt,1985,707033463.76923
prt,1986,-110764618.39383
prt,1987,1776641240.02334
prt,1988,867101587.81678
prt,1989,4654329751.29183
prt,1990,3541608923.67964
prt,1991,5713309064.77117
prt,1992,-156352514.55448
prt,1993,-2847669889.40586
prt,1994,-1430377273.79039
prt,1995,-299814077.86088
prt,1996,722794739.19469
prt,1997,1245379389.85281
prt,1998,508469167.97608
prt,1999,217468641.16099
prt,2000,370194813.04248
prt,2001,852020807.5443
prt,2002,1172910322.23576
prt,2003,-5596846605.98205
prt,2004,-1134417350.61762
prt,2005,-1104525909.94885
prt,2006,-1640898876.44164
prt,2007,-964692217.65046
prt,2008,117306361.65957
prt,2009,1047833056.40388
prt,2010,1317112723.54107
prt,2011,-19891064598.1225
prt,2012,-10373504227.5123
prt,2013,-3985823517.05786
prt,2014,-184631501.40737
prt,2015,10786325948.3887
prt,2016,10081304601.0671
prt,2017,10005186296.7745
prt,2018,5253804244.82673
prt,2019,-2512238441.51983
prt,2020,-545167529.6576
prt,2021,4256981404.18673
pry,1975,28600046.88392
pry,1976,42355848.4407
pry,1977,111799824.42945
pry,1978,178403078.39442
pry,1979,164788890.1181
pry,1980,153677542.89829
pry,1981,46431605.53078
pry,1982,-62330421.37381
pry,1983,-52889421.62594
pry,1984,-13750828.28743
pry,1985,-139793501.88755
pry,1986,-206414581.30913
pry,1987,-73271448.75693
pry,1988,-228303928.38829
pry,1989,-8463310.31948
pry,1990,116749156.36807
pry,1991,232777372.01202
pry,1992,-18855391.45056
pry,1993,43284976.67996
pry,1994,300585717.25196
pry,1995,47777200.5937
pry,1996,-43347522.40569
pry,1997,-212574406.35026
pry,1998,19941900.91705
pry,1999,-297719455.47707
pry,2000,-336125049.82477
pry,2001,-46974209.9391
pry,2002,-122508340.8149
pry,2003,236013591.43221
pry,2004,273193421.51688
pry,2005,163220626.99275
pry,2006,382730766.77646
pry,2007,625012787.07227
pry,2008,396374182.78162
pry,2009,927342410.31699
pry,2010,319429135.95698
pry,2011,782015842.50209
pry,2012,-24070888.45044
pry,2013,1035724694.67562
pry,2014,1138204353.93337
pry,2015,-559540914.16563
pry,2016,971887029.06434
pry,2017,877296482.46601
pry,2018,-182496555.25856
pry,2019,-54251569.08603
pry,2020,1805397494.32688
pse,1995,0
pse,1996,221400221.4
pse,1997,158000158
pse,1998,-52870000
pse,1999,-35120000
pse,2000,-92030000
pse,2001,20590000
pse,2002,-15800000
pse,2003,-65810000
pse,2004,-5850000
pse,2005,7360000
pse,2006,20110000
pse,2007,-40330000
pse,2008,-152920000
pse,2009,-11080000
pse,2010,36390000
pse,2011,-33687286.9
pse,2012,137978672.16
pse,2013,-21792899.94333
pse,2014,-20485580.33905
pse,2015,-99681517.46422
pse,2016,-270707007.38106
pse,2017,133477392.68
pse,2018,91323901.36
pse,2019,120506579.53
pse,2020,37235474.87
pyf,2002,0
pyf,2003,0
pyf,2004,0
pyf,2005,0
pyf,2006,0
pyf,2007,0
pyf,2008,0
pyf,2009,0
pyf,2010,0
pyf,2011,0
pyf,2012,0
pyf,2013,0
pyf,2014,0
pyf,2015,0
pyf,2016,0
qat,2011,-14343681959.3998
qat,2012,16079491579.5158
qat,2013,9064280040.06027
qat,2014,1293541682.56757
qat,2015,-5503030190.57478
qat,2016,-5634529921.14618
qat,2017,-17876652722.2115
qat,2018,15856017138.2409
qat,2019,9379905834.50324
qat,2020,512360929.80972
rou,1971,-38000000
rou,1972,4571575.97478
rou,1973,-126412992.46928
rou,1974,7277291.11912
rou,1975,-31943324.21439
rou,1976,-120470460.87582
rou,1977,-333850744.85719
rou,1978,150269672.95077
rou,1979,170981011.50168
rou,1980,-212854994.67418
rou,1981,-1348853277.12148
rou,1982,807088186.62339
rou,1983,10233835.83102
rou,1984,128080419.84136
rou,1985,-316889375.79386
rou,1986,612080055.47066
rou,1987,1040628359.29792
rou,1988,-284938330.03627
rou,1989,1251750709.78163
rou,1990,-1494236647.96138
rou,1991,-677156345.91611
rou,1992,-137928133.2344
rou,1993,-438911735.27771
rou,1994,170829745.16584
rou,1995,-479580879.96836
rou,1996,-582373262.849
rou,1997,1458926693.12862
rou,1998,-642609445.04298
rou,1999,239494798.60176
rou,2000,907951264.13143
rou,2001,1534609184.00038
rou,2002,1790983652.48013
rou,2003,1013240146.13341
rou,2004,6189110897.59748
rou,2005,6803817388.17687
rou,2006,6767907656.02456
rou,2007,6178987203.68596
rou,2008,-50733565.21612
rou,2009,-4667343192.1281
rou,2010,-1155824208.05411
rou,2011,201875560.43414
rou,2012,229661039.02238
rou,2013,8825257975.3609
rou,2014,3960586124.32365
rou,2015,894591373.57773
rou,2016,2619198149.49906
rou,2017,338569547.0638
rou,2018,-935789844.62709
rou,2019,-289753216.18792
rou,2020,6479515766.29786
rus,1994,-3449560538.34055
rus,1995,4909359743.2814
rus,1996,-6076915115.60121
rus,1997,404395372.27485
rus,1998,-10512619844.8535
rus,1999,5374694549.32477
rus,2000,18908016678.1459
rus,2001,12039279154.3292
rus,2002,12868347080.9853
rus,2003,28261724284.8933
rus,2004,46890186745.3159
rus,2005,64957324481.2998
rus,2006,107465578441.536
rus,2007,148927716944.43399
rus,2008,-38918791691.4425
rus,2009,3363136262.32848
rus,2010,36749220491.4118
rus,2011,12638188696.117
rus,2012,30019584462.0944
rus,2013,-22078070741.8885
rus,2014,-107545377574.67999
rus,2015,1701961898.33171
rus,2016,8241570443.1081
rus,2017,22627687779.5286
rus,2018,38197497829.9817
rus,2019,66484064124.12849
rus,2020,-13754079215.9575
rwa,2010,72094715.01792
rwa,2011,234581693.11593
rwa,2012,-212430889.07677
rwa,2013,228498773.45524
rwa,2014,-90424191.2859
rwa,2015,-28534864.3684
rwa,2016,-22265248.51677
rwa,2017,85057901.12573
rwa,2018,70740163.39607
rwa,2019,112259761.79291
rwa,2020,136118769.17355
sau,1971,672937356.34649
sau,1972,1056757732.59484
sau,1973,917285397.22482
sau,1974,10388421721.7468
sau,1975,9057903745.85204
sau,1976,3727262437.43693
sau,1977,2696311995.18334
sau,1978,-6699860500.1049
sau,1979,314923262.18544
sau,1980,4019423299.47527
sau,1981,9658139762.27887
sau,1982,-2307570092.61744
sau,1983,-1508704130.42889
sau,1984,-1479789682.58333
sau,1985,-709428340.04572
sau,1986,-7613806967.58092
sau,1987,2635054628.85682
sau,1988,-1519458963.66924
sau,1989,-3508157869.26574
sau,1990,-5372733249.41422
sau,1991,47640796.49158
sau,1992,-5657542931.39404
sau,1993,1493750535.88587
sau,1994,-145886260.43259
sau,1995,1215159127.60072
sau,1996,5741428159.66921
sau,1997,647131742.78671
sau,1998,-717873802.80271
sau,1999,2814619817.28473
sau,2000,2664752550.83676
sau,2001,-1908769078.11892
sau,2002,2735957061.32376
sau,2003,1608097645.79663
sau,2004,4497771956.86186
sau,2005,63917819520.669
sau,2006,70814250001.3416
sau,2007,79765775755.6629
sau,2008,137043120071.545
sau,2009,-32639365138.5272
sau,2010,35255353155.8004
sau,2011,96057331371.4803
sau,2012,115773306134.79601
sau,2013,69126808916.597
sau,2014,7477047024.12435
sau,2015,-115368863516.379
sau,2016,-80348037688.25681
sau,2017,-39919443390.4076
sau,2018,392787039.74891
sau,2019,3047230325.1004
sau,2020,-46407549246.3696
sdn,1977,-168176599.84456
sdn,1978,-101893822.9308
sdn,1979,-95489043.40822
sdn,1980,-513788936.43995
sdn,1981,-390410007.95182
sdn,1982,-197073551.56574
sdn,1983,-222626707.76211
sdn,1984,-137417347.50696
sdn,1985,-443541747.04792
sdn,1986,-247384888.1566
sdn,1987,-391505256.55568
sdn,1988,-359179311.79052
sdn,1989,-268160871.10684
sdn,1990,-357259449.52398
sdn,1991,-382315886.54007
sdn,1992,-241560151.37758
sdn,1993,-18713548.82853
sdn,1994,-22716176.5158
sdn,1995,-6970965.66116
sdn,1996,11241538.50424
sdn,1997,-1247283.34124
sdn,1998,41002132.3425
sdn,1999,95156969.30395
sdn,2000,93774143.41603
sdn,2001,-174533712.02861
sdn,2002,231816707.35933
sdn,2003,315071808.95211
sdn,2004,769022462.04055
sdn,2005,542434080.96146
sdn,2006,-203361259.93702
sdn,2007,-245136306.84509
sdn,2008,70787642.56612
sdn,2009,-355415045.62908
sdn,2010,-1701901199.91311
sdn,2011,-1838105631.7681
sdn,2012,-1790289751.87468
sdn,2013,-2156699882.04036
sdn,2014,-352025558.93273
sdn,2015,-309553620.52585
sdn,2016,-856169158.17771
sdn,2017,-1460195261.1361
sdn,2018,-1920775631.45419
sdn,2019,-1780197328.21579
sdn,2020,-1979196308.19976
sen,1974,-5873553.97813
sen,1975,-4535476.26068
sen,1976,-6533052.42854
sen,1977,3231993.33317
sen,1978,-60517642.04594
sen,1979,-21499803.85826
sen,1980,-61401339.54678
sen,1981,-127432250.43685
sen,1982,-136367439.60213
sen,1983,-109930540.12545
sen,1984,-98373523.64765
sen,1985,-91214869.59246
sen,1986,-35035845.99828
sen,1987,-96163388.34221
sen,1988,-105481224.17122
sen,1989,-173129870.42723
sen,1990,-137476588.7994
sen,1991,-180066137.98632
sen,1992,-124861204.98004
sen,1993,-141456640.8249
sen,1994,22753185.34272
sen,1995,-32906469.89085
sen,1996,-201423015.21945
sen,1997,-94710115.7421
sen,1998,-248078484.48108
sen,1999,-268305037.11925
sen,2000,-231534457.26028
sen,2001,-194317340.71503
sen,2002,-248586587.44144
sen,2003,-273528323.12821
sen,2004,199356034.40946
sen,2005,-361750796.41756
sen,2006,-2256667915.34217
sen,2007,-130927591.71609
sen,2008,-568689637.79736
sen,2009,-248217669.65194
sen,2010,-529814440.68803
sen,2011,-47441944.8794
sen,2012,99873439.28534
sen,2013,88150053.41992
sen,2014,64713366.21692
sen,2015,209235666.43893
sen,2016,-353695223.87249
sen,2017,177910862.90783
sen,2018,691083723.33556
sgp,1972,334955047.8002
sgp,1973,413055836.73855
sgp,1974,294652722.324
sgp,1975,407370933.17995
sgp,1976,298290407.95707
sgp,1977,312793449.87424
sgp,1978,664725378.06288
sgp,1979,522780801.56429
sgp,1980,669480833.41067
sgp,1981,917306569.8617
sgp,1982,1177177549.1441
sgp,1983,1059287309.06822
sgp,1984,1523723041.42309
sgp,1985,1337192918.96991
sgp,1986,537849929.82609
sgp,1987,1094668277.57526
sgp,1988,1658876970.25998
sgp,1989,2737546944.78737
sgp,1990,5431209358.96071
sgp,1991,4197380948.2407
sgp,1992,6100200832.45003
sgp,1993,7577668538.61101
sgp,1994,4736118748.0414
sgp,1995,8595135460.89094
sgp,1996,7394923799.32198
sgp,1997,7955270593.21081
sgp,1998,3005518409.03946
sgp,1999,4271762337.53815
sgp,2000,6878063977.7659
sgp,2001,-911788419.73626
sgp,2002,1271583889.67124
sgp,2003,6708314498.92877
sgp,2004,12112697714.2278
sgp,2005,12286487052.4511
sgp,2006,17005222632.4181
sgp,2007,19448826432.0105
sgp,2008,13092055546.204
sgp,2009,11327729818.0063
sgp,2010,42353145435.0296
sgp,2011,17242392460.1091
sgp,2012,26222734734.78889
sgp,2013,18097184800.0698
sgp,2014,6823824595.36678
sgp,2015,1052610021.2711
sgp,2016,-1758543365.67743
sgp,2017,27443404087.1182
sgp,2018,12556027170.6162
sgp,2019,-8352055469.78052
sgp,2020,74830907977.01558
sgp,2021,66255512007.1783
slb,1975,1309128.99284
slb,1976,1833105.89242
slb,1977,6875011.55076
slb,1978,15223342.45844
slb,1979,7859029.02278
slb,1980,-8744944.85269
slb,1981,-6371565.72052
slb,1982,5219756.12484
slb,1983,3637609.35627
slb,1984,-10543866.54292
slb,1985,-14797450.17636
slb,1986,-18291796.68856
slb,1987,-6609058.30069
slb,1988,-5103982.27264
slb,1989,-13491664.26685
slb,1990,-13666064.52743
slb,1991,-12641136.33998
slb,1992,14403888.04334
slb,1993,-1743531.05323
slb,1994,-2034407.80076
slb,1995,-769717.59603
slb,1996,17978201.42367
slb,1997,9087829.57507
slb,1998,17235750.61789
slb,1999,-4720694.40655
slb,2000,12156338.22693
slb,2001,2998079.77743
slb,2002,-9005413.80267
slb,2003,-21581429.29875
slb,2004,-42950286.98269
slb,2005,-18433879.59978
slb,2006,-1657304.28355
slb,2007,9727292.88649
slb,2008,-16946995.96009
slb,2009,44828745.9249
slb,2010,93508052.50774
slb,2011,129897855.30098
slb,2012,78980894.55657
slb,2013,58723573.1766
slb,2014,700671.79098
slb,2015,53391070.61424
slb,2016,5811836.73803
slb,2017,27512968.2118
slb,2018,71651772.2852
slb,2019,-33236390.81673
slb,2020,23537837.48764
sle,1977,-20410546.83304
sle,1978,-8884915.23771
sle,1979,-51018801.91402
sle,1980,-71597577.49952
sle,1981,-102946509.49826
sle,1982,-79678734.26205
sle,1983,-92800164.53353
sle,1984,-96134918.92303
sle,1985,-74054918.29176
sle,1986,-96605888.19408
sle,1987,-53382786.87162
sle,1988,-71918913.71246
sle,1989,-48426145.96152
sle,1990,-20908146.27044
sle,1991,-14903916.23286
sle,1992,16177919.91896
sle,1993,7519666.03728
sle,1994,-59469260.95708
sle,1995,1346800.33952
sle,1996,-22151179.67424
sle,1997,19664533.69212
sle,1998,2087817.80856
sle,1999,-16148263.40243
sle,2000,9755228.80977
sle,2001,29629453.57457
sle,2002,-114490798.8948
sle,2003,-99900282.26046
sle,2004,-99667798.02033
sle,2005,-129538686.15967
sle,2006,60358061.44491
sle,2007,-29922065.39307
sle,2008,-164842561.6482
sle,2009,-96110961.24666
sle,2010,-319231370.01024
sle,2011,-141868057.13484
sle,2012,-134282181.29294
sle,2013,-69041777.37909
sle,2014,-963439860.53692
sle,2015,-637325253.93465
sle,2016,-73678699.5648
sle,2017,-46772541.76312
sle,2018,-14187275.6857
sle,2019,27867465.50952
sle,2020,28402814.42658
slv,1976,84332170.73644
slv,1977,40893003.9066
slv,1978,25434329.74338
slv,1979,-128014754.92078
slv,1980,-251140150.32074
slv,1981,-116034087.99945
slv,1982,-42901224.31006
slv,1983,-111306810.93816
slv,1984,-207890773.08828
slv,1985,-162788728.60734
slv,1986,-132230373.91032
slv,1987,-121625334.38318
slv,1988,-184085785.3703
slv,1989,-110643117.36594
slv,1990,27108302.30925
slv,1991,-147901432.7724
slv,1992,-133810362.93769
slv,1993,58608775.44667
slv,1994,113258504.53204
slv,1995,148289241.19939
slv,1996,164821388.05085
slv,1997,362710887.77835
slv,1998,303258954.85194
slv,1999,207800145.34065
slv,2000,-45500024.48238
slv,2001,-177700007.73124
slv,2002,-123499814.07502
slv,2003,316197424.19781
slv,2004,-52502457.02408
slv,2005,-190302797.27256
slv,2006,46617639.99239
slv,2007,278997679.23854
slv,2008,333489609.98683
slv,2009,424197798.04375
slv,2010,-297420063.06892
slv,2011,-414135241.8376
slv,2012,651531366.33509
slv,2013,-326684979.01793
slv,2014,-32778946.23509
slv,2015,113040527.92716
slv,2016,451775579.41197
slv,2017,308036981.39422
slv,2018,2019750.89492
slv,2019,876017164.49853
slv,2020,-1778778657.54118
srb,2007,1281217144.86271
srb,2008,-2240216657.40606
srb,2009,1830058724.62331
srb,2010,-1676025969.11991
srb,2011,2429261341.53102
srb,2012,-1179561562.22814
srb,2013,1837200781.39731
srb,2014,-1596434264.88643
srb,2015,349507957.76952
srb,2016,-332622060.33875
srb,2017,305022938.65405
srb,2018,1352560005.59213
srb,2019,2090475049.80498
srb,2020,311882334.05278
ssd,2014,-521306552.04549
ssd,2015,-179850946.39766
ssd,2016,-165080666.55485
ssd,2017,56248354.53422
ssd,2018,-28915731.66525
ssd,2019,-2015074371.49581
ssd,2020,-1970992061.90409
stp,1974,2711726.54462
stp,1975,-1154903.93744
stp,1976,12256408.70133
stp,1977,6957226.32643
stp,1978,7085796.53482
stp,1979,1059462.01796
stp,1980,-12330791.75372
stp,1981,-6647868.11707
stp,1982,-13965740.75506
stp,1983,-6818387.69722
stp,1984,-7279788.24831
stp,1985,-11241338.85616
stp,1986,-11335310.01854
stp,1987,-4068005.40081
stp,1988,-4436019.85013
stp,1989,-5616679.99548
stp,1990,-9407229.39365
stp,1997,1304410.58924
stp,1998,-6043562.24277
stp,1999,-2626445.6652
stp,2000,-5487483.18143
stp,2001,957744.71989
stp,2002,-3840747.27331
stp,2003,1782047.0454
stp,2004,-7648879.20362
stp,2005,30514535.34385
stp,2006,110922.85068
stp,2007,-154613333.58304
stp,2008,12906863.58452
stp,2009,8938508.99786
stp,2010,13297893.99194
stp,2011,-5275275.21824
stp,2012,-10741784.78078
stp,2013,5530941.61328
stp,2014,-1955389.61526
stp,2015,4155263.48595
stp,2016,-21191865.0282
stp,2017,-14865484.86943
stp,2018,-20265332.90695
stp,2019,-6477556.43912
stp,2020,-4232241.55202
sur,2005,20624086.7079
sur,2006,63910848.92751
sur,2007,146064259.60838
sur,2008,208394048.44671
sur,2009,38579767.96014
sur,2010,35023062.4782
sur,2011,124112264.60054
sur,2012,180128589.26841
sur,2013,-147739018.83263
sur,2014,-150176708.05809
sur,2015,-302307893.24858
sur,2016,-631189307.40224
sur,2017,21101797.79354
sur,2018,101354231.19716
sur,2019,-312550580.44247
sur,2020,-135339577.36338
svk,1993,14128261.08292
svk,1994,1205118996.26664
svk,1995,1791310280.86746
svk,1996,369997383.18526
svk,1997,98926678.15445
svk,1998,-477588593.08239
svk,1999,776982281.9773
svk,2000,919656256.20845
svk,2001,142230613.00173
svk,2002,3683545590.91874
svk,2003,1507988436.29857
svk,2004,688137913.39338
svk,2005,1289099344.58074
svk,2006,-852692849.83308
svk,2007,2260655605.29616
svk,2008,-1178448784.98032
svk,2009,-172067673.565
svk,2010,36663788.86356
svk,2011,119184829.43072
svk,2012,-21354596.70078
svk,2013,96430120.50096
svk,2014,552569195.04806
svk,2015,335196446.56603
svk,2016,-64055984.06475
svk,2017,542596889.28475
svk,2018,1683958148.32956
svk,2019,1642026052.14645
svk,2020,1488510754.16941
svn,1992,632600000
svn,1993,99609193.69581
svn,1994,646471743.403
svn,1995,239854782.97392
svn,1996,590167008.28473
svn,1997,1288291269.67375
svn,1998,157720894.53824
svn,1999,-81350763.18781
svn,2000,178203946.01991
svn,2001,1284699750.71403
svn,2002,1816844400.88102
svn,2003,310221137.89124
svn,2004,-296472633.96194
svn,2005,206371186.87577
svn,2006,-1656695642.47957
svn,2007,-198742380.15989
svn,2008,-33641617.50289
svn,2009,75434199.8883
svn,2010,-31032278.78876
svn,2011,-104385410.02061
svn,2012,-41856892.74222
svn,2013,5431752.57062
svn,2014,124337814.02514
svn,2015,-123296365.46486
svn,2016,-108401460.57324
svn,2017,95893213.62918
svn,2018,58215190.46844
svn,2019,42206103.15733
svn,2020,192341141.63025
svn,2021,970827490.2098
swe,1970,67106071.54627
swe,1971,282660727.36397
swe,1972,388616821.82516
swe,1973,870381143.18516
swe,1974,-753306782.32943
swe,1975,1195948836.81648
swe,1976,-524360564.54284
swe,1977,-1075447444.67501
swe,1978,-693371234.92802
swe,1979,-2807022155.66409
swe,1980,-5335864271.93381
swe,1981,-2731893280.01865
swe,1982,-4290901134.50999
swe,1983,-5480661893.39828
swe,1984,-5833826242.42863
swe,1985,-4650602127.15408
swe,1986,177496654.5699
swe,1987,762139226.85961
swe,1988,938457697.96988
swe,1989,1254296572.20292
swe,1990,7551692245.74089
swe,1991,-63261277.56993
swe,1992,6952543728.5452
swe,1993,2529570841.27335
swe,1994,2381386582.10655
swe,1995,-1664048368.33274
swe,1996,-6385581469.34527
swe,1997,-6712139272.47908
swe,1998,3126426556.03826
swe,1999,1866759981.30206
swe,2000,140228605.72022
swe,2001,-1188890144.12186
swe,2002,764552426.39741
swe,2003,2076380944.60512
swe,2004,-1099908052.55358
swe,2005,249722631.36536
swe,2006,1269871253.88071
swe,2007,-621825407.39101
swe,2008,1460598711.49492
swe,2009,15132092138.6859
swe,2010,-1189909457.59733
swe,2011,647025611.53426
swe,2012,547955397.0762
swe,2013,14910372320.6846
swe,2014,485771018.67567
swe,2015,1311029278.99724
swe,2016,4381893139.33978
swe,2017,137870090.99271
swe,2018,73685151.15229
swe,2019,-6291907934.78218
swe,2020,354399868.52877
swz,1974,10150257.55447
swz,1975,39243461.27837
swz,1976,27811442.18207
swz,1977,21768714.26689
swz,1978,15913700.17966
swz,1979,-6792318.00749
swz,1980,35769827.19604
swz,1981,-46713719.31921
swz,1982,-9113211.27741
swz,1983,11580233.70205
swz,1984,-8285727.77199
swz,1985,-4504492.42107
swz,1986,7556034.83615
swz,1987,21237742.4825
swz,1988,11988506.95232
swz,1989,51131925.44357
swz,1990,11059862.53791
swz,1991,13733374.30648
swz,1992,91930619.1731
swz,1993,-68511947.54026
swz,1994,-3610874.81632
swz,1995,23776923.32854
swz,1996,-8059118.22184
swz,1997,27515403.79203
swz,1998,50482187.90157
swz,1999,26286001.74443
swz,2000,46254883.1068
swz,2001,75078654.68592
swz,2002,-69823253.1958
swz,2003,-91842166.07673
swz,2004,34903674.77898
swz,2005,1103000.66133
swz,2006,-148912866.24041
swz,2007,-365471514.90909
swz,2008,219863076.68826
swz,2009,-1112612.01985
swz,2010,-230861246.02389
swz,2011,-220134374.38258
swz,2012,151799506.43009
swz,2013,195387652.08298
swz,2014,-23710632.55988
swz,2015,-23723324.00494
swz,2016,-25300713.06579
swz,2017,-55094474.78451
swz,2018,-59924579.71592
swz,2019,-13316859.99393
swz,2020,-18051492.24672
sxm,2011,-2375418.99441
sxm,2012,-86447709.49721
sxm,2013,-21128491.62011
sxm,2014,63586592.17877
sxm,2015,3413407.82123
sxm,2016,26078212.2905
sxm,2017,-14681564.24581
sxm,2018,-74239166.25698
sxm,2019,-50832857.96089
sxm,2020,80850398.29609
syc,1976,687434.99142
syc,1977,2239577.28645
syc,1978,-877386.44331
syc,1979,3808253.62665
syc,1980,8135024.83977
syc,1981,-5148016.22063
syc,1982,-211882.17844
syc,1983,-2498406.89763
syc,1984,-1543739.68958
syc,1985,-57501.20774
syc,1986,-1364169.37572
syc,1987,3957713.47789
syc,1988,-4258859.76963
syc,1989,-884350.54037
syc,1990,4255151.071
syc,1991,1808946.18246
syc,1992,-3949562.21097
syc,1993,-30483761.8611
syc,1994,-27517501.95456
syc,1995,-31778455.18707
syc,1996,-62497188.33153
syc,1997,-44844123.6575
syc,1998,-73636829.94205
syc,1999,-99090944.58587
syc,2000,26219495.64719
syc,2001,-54203932.85342
syc,2002,17190056.00749
syc,2003,-40563836.03028
syc,2004,-92532961.9831
syc,2005,-29373306.57706
syc,2006,93231942.43434
syc,2007,61248687.76061
syc,2008,-309604482.01828
syc,2009,97196547.35483
syc,2010,302312102.50419
syc,2011,22419508.46392
syc,2012,21672723.71134
syc,2013,94694212.64744
syc,2014,41191564.8379
syc,2015,70554255.54937
syc,2016,7458547.28565
syc,2017,16064007.77618
syc,2018,9461127.29748
syc,2019,30329244.84651
syc,2020,-51517949.26984
syr,1977,191513086.91899
syr,1978,-102668412.94357
syr,1979,203024568.91255
syr,1980,-245243626.93938
syr,1981,-42626497.03486
syr,1982,-92268470.83483
syr,1983,-145325751.77795
syr,1984,216416732.36969
syr,1985,-185567691.38849
syr,1986,61024496.48776
syr,1987,78760772.81371
syr,1988,-31985578.17513
syr,1989,-65976241.86451
syr,1990,36052738.92403
syr,1991,72150132.58092
syr,1992,75900678.96908
syr,1993,304013874.17562
syr,1994,565969125.66304
syr,1995,839015120.991
syr,1996,987009083.7166
syr,1997,449007562.38885
syr,1998,434059956.18177
syr,1999,258997091.60668
syr,2000,813960518.24143
syr,2001,1020399922.92563
syr,2002,1049604409.60113
syr,2003,695013624.31749
syr,2004,251058948.98448
syr,2005,13996622.29122
syr,2006,-912002381.73828
syr,2007,543540309.74707
syr,2008,49550701.26232
syr,2009,348366109.30086
syr,2010,2076359280.41803
tca,2014,0
tca,2015,0
tca,2016,0
tca,2017,0
tca,2018,0
tcd,1977,-4653528.13031
tcd,1978,-25680534.37026
tcd,1979,-27615412.47268
tcd,1980,-21554612.22611
