geo,time,ne_dab_totl_cn
irn,1990,42447587974112.09375
irn,1991,61776371898500
irn,1992,81327789177700
irn,1993,103006822607300
irn,1994,124390958142300
irn,1995,186444490981600
irn,1996,263772612938900
irn,1997,315168440946000
irn,1998,370633033141900
irn,1999,458021689092400
irn,2000,614000142381200
irn,2001,726082293076100
irn,2002,996648833280400
irn,2003,1232552067583400
irn,2004,1635611459363700
irn,2005,1867459634655100
irn,2006,2260307313650500
irn,2007,2943073503334800
irn,2008,3633876828244900
irn,2009,3966829638524200
irn,2010,4733109505059400
irn,2011,5749904011511100
irn,2012,7155935274758200
irn,2013,9288087649995300
irn,2014,11114049877614300
irn,2015,11074834856728600
irn,2016,12616704812695000
irn,2017,14671970143284600
irn,2018,18338445008523300
irn,2019,24879059194505300
irn,2020,36007181276178500
irq,1981,14624087000
irq,1982,17873885000
irq,1983,14304588000
irq,1984,15504490000
irq,1985,16195090000
irq,1986,16518791000
irq,1987,18411891000
irq,1988,20639690000
irq,1989,21210486000
irq,1990,56223786000
irq,1991,41591796000
irq,1992,108624687000
irq,1993,306874050000
irq,1994,1571174490000
irq,1995,6384899200000
irq,1996,6324428190000
irq,1997,6558841900000
irq,1998,9738415800000
irq,1999,23409697800000
irq,2000,27379788000000
irq,2001,32552389000000
irq,2002,25353796000000
irq,2003,26112309000000
irq,2004,42153495000000
irq,2005,58568191000000
irq,2006,68593734000000
irq,2007,74246386300000
irq,2008,99073519300000
irq,2009,110532242000000
irq,2010,128403254800000
irq,2011,155438135500000
irq,2012,177641795300000
irq,2013,208902496700000
irq,2014,208498284200000
irq,2015,184372234800000
irq,2016,183335346400000
irq,2017,189774351900000
irq,2018,207075702500000
irq,2019,236525642400000
isl,1970,459501000
isl,1971,640605000
isl,1972,766304000
isl,1973,1084322000
isl,1974,1704190000
isl,1975,2401550000
isl,1976,3082908000
isl,1977,4511822000
isl,1978,6689499000
isl,1979,10066864000
isl,1980,16467022000
isl,1981,25970322000
isl,1982,42087475000
isl,1983,67742350000
isl,1984,91722309000
isl,1985,124481064000
isl,1986,158389268000
isl,1987,217098062000
isl,1988,266760520000
isl,1989,317766319000
isl,1990,373840569000
isl,1991,414931319000
isl,1992,409103341000
isl,1993,408058998000
isl,1994,424547288000
isl,1995,444941752000
isl,1996,491401306000
isl,1997,534238420000
isl,1998,629636691000
isl,1999,679061209000
isl,2000,758373422000
isl,2001,809120345000
isl,2002,840487454000
isl,2003,902639509000
isl,2004,1024881002000
isl,2005,1185974577000
isl,2006,1430717425000
isl,2007,1511648023000
isl,2008,1622804139000
isl,2009,1495549757000
isl,2010,1515457766000
isl,2011,1629414160000
isl,2012,1738756142000
isl,2013,1818326701000
isl,2014,1953404172000
isl,2015,2137875400000
isl,2016,2345378752000
isl,2017,2523453443000
isl,2018,2750168904000
isl,2019,2909635872000
isl,2020,2962700065000
isr,1970,2517000
isr,1971,3110000
isr,1972,3905000
isr,1973,5556000
isr,1974,7858000
isr,1975,11388000
isr,1976,14129000
isr,1977,19162000
isr,1978,32819000
isr,1979,60999000
isr,1980,135843000
isr,1981,326068000
isr,1982,752776000
isr,1983,1928235000
isr,1984,9240021000
isr,1985,34100878000
isr,1986,52652367000
isr,1987,70353257000
isr,1988,83754150000
isr,1989,98334343000
isr,1990,124175395000
isr,1991,166445872000
isr,1992,197211575000
isr,1993,232606836000
isr,1994,280360440000
isr,1995,326479063000
isr,1996,376806443000
isr,1997,414388695000
isr,1998,452289148000
isr,1999,497359707000
isr,2000,540573224000
isr,2001,563324556000
isr,2002,590700622000
isr,2003,582958498000
isr,2004,607169129000
isr,2005,640928338000
isr,2006,685822506000
isr,2007,742788745000
isr,2008,782500555000
isr,2009,797403058000
isr,2010,860917950000
isr,2011,940612106000
isr,2012,997052698000
isr,2013,1042744673000
isr,2014,1095163383000
isr,2015,1129844894000
isr,2016,1202865494000
isr,2017,1254544187000
isr,2018,1330391915000
isr,2019,1387363263000
isr,2020,1336259971000
ita,1970,36576675000
ita,1971,39692855000
ita,1972,43457262000
ita,1973,53949341000
ita,1974,69764445000
ita,1975,76852133000
ita,1976,97869738000
ita,1977,116411205000
ita,1978,135299154000
ita,1979,167325803000
ita,1980,217151980000
ita,1981,258412431000
ita,1982,302874665000
ita,1983,346358221000
ita,1984,399742710000
ita,1985,448562307000
ita,1986,487440299000
ita,1987,537949450000
ita,1988,600045373000
ita,1989,659260775000
ita,1990,730635825000
ita,1991,798163576000
ita,1992,841282499000
ita,1993,839471805000
ita,1994,885520948000
ita,1995,952069300000
ita,1996,998487600000
ita,1997,1051819200000
ita,1998,1104312700000
ita,1999,1154223800000
ita,2000,1230961600000
ita,2001,1287662700000
ita,2002,1340037300000
ita,2003,1388339800000
ita,2004,1443760100000
ita,2005,1495111400000
ita,2006,1565437500000
ita,2007,1620320200000
ita,2008,1650265900000
ita,2009,1587041900000
ita,2010,1641218300000
ita,2011,1671848100000
ita,2012,1606429600000
ita,2013,1574062900000
ita,2014,1580283500000
ita,2015,1605466200000
ita,2016,1640026300000
ita,2017,1686869200000
ita,2018,1728814800000
ita,2019,1735481200000
ita,2020,1592567300000
jam,1960,529395300
jam,1961,546938600
jam,1962,566637700
jam,1963,584749400
jam,1964,678051000
jam,1965,719300000
jam,1966,771000000
jam,1967,837700000
jam,1968,950500000
jam,1969,1059200000
jam,1970,1219600000
jam,1971,1373700000
jam,1972,1558399900
jam,1973,1884700000
jam,1974,2380100000
jam,1975,2869499900
jam,1976,2934900100
jam,1977,2913399900
jam,1978,3617000000
jam,1979,4315000000
jam,1980,4771899900
jam,1981,5764299900
jam,1982,6489000100
jam,1983,7505900300
jam,1984,9922900000
jam,1985,12822200100
jam,1986,14642699500
jam,1987,17974500100
jam,1988,21885100000
jam,1989,27527798800
jam,1990,34248599600
jam,1991,50651298800
jam,1992,85680298000
jam,1993,128493000000
jam,1994,180922000000
jam,1995,242937000000
jam,1996,294286000000
jam,1997,320615000000
jam,1998,345610000000
jam,1999,368351000000
jam,2000,433280000000
jam,2001,480861000000
jam,2002,547363000000
jam,2003,625772000000
jam,2004,711266000000
jam,2005,839920000000
jam,2006,944989000000
jam,2007,1078585000000
jam,2008,1293593000000
jam,2009,1256286000000
jam,2010,1363161000000
jam,2011,1527113000000
jam,2012,1598932000000
jam,2013,1748701000000
jam,2014,1884695000000
jam,2015,1929776000000
jam,2016,1986879000000
jam,2017,2164290000000
jam,2018,2287757000000
jam,2019,2406705000000
jam,2020,2245731287700
jor,1976,836100000
jor,1977,1034100000
jor,1978,1164200000
jor,1979,1493500000
jor,1980,1688000000
jor,1981,2244000000
jor,1982,2535400000
jor,1983,2600200000
jor,1984,2682500000
jor,1985,2691800000
jor,1986,2805900000
jor,1987,2850300000
jor,1988,2848500000
jor,1989,2870400000
jor,1990,3583200000
jor,1991,3623000000
jor,1992,4765300000
jor,1993,5073700000
jor,1994,5371700000
jor,1995,5711300000
jor,1996,6154000000
jor,1997,6281600000
jor,1998,6702900000
jor,1999,6810700000
jor,2000,7598800000
jor,2001,7955800000
jor,2002,8098200000
jor,2003,8744100000
jor,2004,10537600000
jor,2005,12629400000
jor,2006,14304900000
jor,2007,16683600000
jor,2008,19984143000
jor,2009,20940892000
jor,2010,22356001000
jor,2011,25636145900
jor,2012,27108538800
jor,2013,30483652500
jor,2014,31941826900
jor,2015,32674782700
jor,2016,33015711300
jor,2017,35602562100
jor,2018,36036200000
jor,2019,35710356100
jor,2020,36588598000
jpn,1970,75691028124000
jpn,1971,81977298908000
jpn,1972,94271618906000
jpn,1973,117717139012000
jpn,1974,141816779322000
jpn,1975,155217878614000
jpn,1976,172737263890000
jpn,1977,190732540552000
jpn,1978,209692759682000
jpn,1979,233415123227000
jpn,1980,253076300000000
jpn,1981,267182000000000
jpn,1982,281033000000000
jpn,1983,290772300000000
jpn,1984,305486000000000
jpn,1985,323040400000000
jpn,1986,337474600000000
jpn,1987,356197200000000
jpn,1988,385911900000000
jpn,1989,415773800000000
jpn,1990,450084800000000
jpn,1991,475611400000000
jpn,1992,484885700000000
jpn,1993,484682600000000
jpn,1994,501365300000000
jpn,1995,515130800000000
jpn,1996,533539800000000
jpn,1997,538197600000000
jpn,1998,527138600000000
jpn,1999,520225700000000
jpn,2000,528111300000000
jpn,2001,528495900000000
jpn,2002,517850500000000
jpn,2003,515556500000000
jpn,2004,519299000000000
jpn,2005,525050600000000
jpn,2006,528221800000000
jpn,2007,529781400000000
jpn,2008,526020800000000
jpn,2009,492716300000000
jpn,2010,498763800000000
jpn,2011,500662600000000
jpn,2012,508689400000000
jpn,2013,520962600000000
jpn,2014,532269600000000
jpn,2015,541012400000000
jpn,2016,539978800000000
jpn,2017,548871500000000
jpn,2018,556078500000000
jpn,2019,561441700000000
jpn,2020,539983200000000
kaz,1993,30834200000
kaz,1994,495633600000
kaz,1995,1095379800000
kaz,1996,1364175500000
kaz,1997,1646997700000
kaz,1998,1730834600000
kaz,1999,2051281600000
kaz,2000,2394571900000
kaz,2001,3192169600000
kaz,2002,3530677200000
kaz,2003,4217483400000
kaz,2004,5368743200000
kaz,2005,6989059300000
kaz,2006,9172271600000
kaz,2007,11780952400000
kaz,2008,13180536700000
kaz,2009,15068828000000
kaz,2010,17794126600000
kaz,2011,21370165300000
kaz,2012,25335690100000
kaz,2013,30469413300000
kaz,2014,33709550900000
kaz,2015,38127911700000
kaz,2016,44154174200000
kaz,2017,48656249800000
kaz,2018,52965417700000
kaz,2019,61910872200000
kaz,2020,66556864200000
ken,1964,6835999300
ken,1965,7077999100
ken,1966,8189998000
ken,1967,8884002000
ken,1968,9656399000
ken,1969,10266999000
ken,1970,11549199000
ken,1971,13534799000
ken,1972,15371200000
ken,1973,17789999900
ken,1974,22745800000
ken,1975,25055603100
ken,1976,28871400000
ken,1977,35924601000
ken,1978,45012000000
ken,1979,47458600000
ken,1980,57325800000
ken,1981,64024000000
ken,1982,72914600000
ken,1983,79983000000
ken,1984,90507800000
ken,1985,101847400000
ken,1986,117471800000
ken,1987,137859800000
ken,1988,156286400000
ken,1989,190518199600
ken,1990,206640687700
ken,1991,227046929000
ken,1992,264226872700
ken,1993,317652552400
ken,1994,388095437200
ken,1995,492814140000
ken,1996,731025000000
ken,1997,830834000000
ken,1998,941306000000
ken,1999,996303000000
ken,2000,1071968000000
ken,2001,1166455000000
ken,2002,1147511000000
ken,2003,1264570000000
ken,2004,1406187000000
ken,2005,1563375000000
ken,2006,2033579000000
ken,2007,2365220000000
ken,2008,2746616000000
ken,2009,3441000000000
ken,2010,3851000000000
ken,2011,4603000000000
ken,2012,5228000000000
ken,2013,5882000000000
ken,2014,6770000000000
ken,2015,7596626000000
ken,2016,8229347400000
ken,2017,9409064800000
ken,2018,10164830400000
ken,2019,11168194400000
ken,2020,11604063800000
kgz,1987,36500000
kgz,1988,39800000
kgz,1989,45900000
kgz,1990,51500000
kgz,1991,93700000
kgz,1992,830400000
kgz,1993,5764000000
kgz,1994,12777200000
kgz,1995,18226200000
kgz,1996,29440900000
kgz,1997,33110900000
kgz,1998,41545000000
kgz,1999,55955000000
kgz,2000,69106300000
kgz,2001,74103300000
kgz,2002,78199000000
kgz,2003,89382400000
kgz,2004,102562900000
kgz,2005,119538240000
kgz,2006,156257500000
kgz,2007,186215800000
kgz,2008,261324100000
kgz,2009,249481100000
kgz,2010,286753800000
kgz,2011,363500400000
kgz,2012,468400400000
kgz,2013,531259800000
kgz,2014,601958100000
kgz,2015,615485400000
kgz,2016,639106700000
kgz,2017,700820800000
kgz,2018,772497400000
kgz,2019,798052900000
kgz,2020,725490800000
khm,1960,24099998700
khm,1961,23800000500
khm,1962,25199999500
khm,1963,26399998900
khm,1964,27600000000
khm,1965,30699999500
khm,1966,33600000500
khm,1967,34099999200
khm,1968,38099999700
khm,1969,43199998500
khm,1970,40699998700
khm,1993,8006254126000
khm,1994,8092327665200
khm,1995,9717247569900
khm,1996,10902363621300
khm,1997,11240368036300
khm,1998,13157367987900
khm,1999,14949127602200
khm,2000,15711969014800
khm,2001,17007499368800
khm,2002,18351198400700
khm,2003,20555832274700
khm,2004,23033605058500
khm,2005,27968907091500
khm,2006,31920863507300
khm,2007,36821030926100
khm,2008,43519252092100
khm,2009,44642302798900
khm,2010,49402354144700
khm,2011,55180863315000
khm,2012,59162918685100
khm,2013,63938822925300
khm,2014,70902474941300
khm,2015,76841354737400
khm,2016,84520435398000
khm,2017,91094389077100
khm,2018,98604048633500
khm,2019,108373199786200
khm,2020,105647003871200
kir,1972,15069000
kir,1973,19270000
kir,1974,19851000
kir,1975,25336000
kir,1976,26677000
kir,1977,28793000
kir,1978,36063000
kir,1979,38601000
kir,1980,45356000
kir,1981,50826000
kir,1982,53657000
kir,1983,55995000
kir,1984,52209000
kir,1985,56236000
kir,1986,62056000
kir,1987,66352000
kir,1988,67037000
kir,1989,69434000
kir,1990,80164000
kir,1991,80713000
kir,1992,82631000
kir,2008,286368000
kir,2009,295019000
kir,2010,281965000
kir,2011,304123000
kir,2012,329513000
kir,2013,347578000
kir,2014,375748000
kir,2015,432968000
kir,2016,451294000
kir,2017,457491000
kir,2018,480204000
kor,1960,274580000000
kor,1961,331340000000
kor,1962,405220000000
kor,1963,569920000000
kor,1964,786980000000
kor,1965,890930000000
kor,1966,1172370000000
kor,1967,1461120000000
kor,1968,1907680000000
kor,1969,2479570000000
kor,1970,3074900000000
kor,1971,3801000000000
kor,1972,4468300000000
kor,1973,5727300000000
kor,1974,8779900000000
kor,1975,11462700000000
kor,1976,14879000000000
kor,1977,18952300000000
kor,1978,26184400000000
kor,1979,34767200000000
kor,1980,43164900000000
kor,1981,53151300000000
kor,1982,60341500000000
kor,1983,69476000000000
kor,1984,78122700000000
kor,1985,87100800000000
kor,1986,98995700000000
kor,1987,113583200000000
kor,1988,136666800000000
kor,1989,162608400000000
kor,1990,202071800000000
kor,1991,248102900000000
kor,1992,279557600000000
kor,1993,313662400000000
kor,1994,374503600000000
kor,1995,441145300000000
kor,1996,505886000000000
kor,1997,546328000000000
kor,1998,480789600000000
kor,1999,560115100000000
kor,2000,640515800000000
kor,2001,698241800000000
kor,2002,776346500000000
kor,2003,824791600000000
kor,2004,876924700000000
kor,2005,935309200000000
kor,2006,999514300000000
kor,2007,1078941200000000
kor,2008,1157094800000000
kor,2009,1153892300000000
kor,2010,1285473900000000
kor,2011,1373531900000000
kor,2012,1400799500000000
kor,2013,1431300600000000
kor,2014,1484026000000000
kor,2015,1544501800000000
kor,2016,1624817600000000
kor,2017,1748548600000000
kor,2018,1813956200000000
kor,2019,1870716400000000
kor,2020,1862493600000000
kos,2008,5035750000
kos,2009,5029339000
kos,2010,5596593000
kos,2011,6207312000
kos,2012,6347756000
kos,2013,6546877000
kos,2014,6923810000
kos,2015,7326681000
kos,2016,7689311000
kos,2017,7993399000
kos,2018,8553435000
kos,2019,8970384000
kos,2020,8953257000
kwt,1965,415000000
kwt,1966,501000000
kwt,1967,601000000
kwt,1968,612000000
kwt,1969,647000000
kwt,1970,660000000
kwt,1971,722900000
kwt,1972,762200000
kwt,1973,805900000
kwt,1974,1101300000
kwt,1975,1588000000
kwt,1976,2097300000
kwt,1977,2893599900
kwt,1978,2956400000
kwt,1979,3477800100
kwt,1980,4331000100
kwt,1981,4818899900
kwt,1982,6079300100
kwt,1983,5488650000
kwt,1984,5430570000
kwt,1985,5744950200
kwt,1986,5297820100
kwt,1987,5272330000
kwt,1988,5506209900
kwt,1989,6354699900
kwt,1990,6004200000
kwt,1991,6606699900
kwt,1992,6772899900
kwt,1993,6978700100
kwt,1994,6750499800
kwt,1995,7270900000
kwt,1996,8194000000
kwt,1997,7985700000
kwt,1998,8478600000
kwt,1999,8573700000
kwt,2000,8524300000
kwt,2001,9013000000
kwt,2002,10662000000
kwt,2003,11752200000
kwt,2004,13218700000
kwt,2005,15168100000
kwt,2006,17275500000
kwt,2007,21145600000
kwt,2008,23440800000
kwt,2009,21330200000
kwt,2010,21065100000
kwt,2011,22395600000
kwt,2012,25115200000
kwt,2013,27602000000
kwt,2014,29171600000
kwt,2015,31429000000
kwt,2016,33351000000
kwt,2017,34943838200
kwt,2018,36775296900
kwt,2019,37874370700
lao,1984,63699998200
lao,1985,112600001600
lao,1986,175700005800
lao,1987,205500006400
lao,1988,277699993600
lao,2000,14663069480900
lao,2001,17296022460000
lao,2002,19405953540000
lao,2003,24164867907200
lao,2004,29121156476200
lao,2005,33189232423600
lao,2006,37063585343100
lao,2007,45413757875000
lao,2008,55000777152700
lao,2009,58001006603700
lao,2010,67080064924900
lao,2011,74075644937400
lao,2012,99916314699100
lao,2013,114361624761400
lao,2014,125540907401600
lao,2015,138232430791300
lao,2016,140491533706400
lbn,1990,3295697527082.27002
lbn,1991,6468395904400
lbn,1992,16128503777700
lbn,1993,21850824075000
lbn,1994,24921960309500
lbn,1995,28790566299100
lbn,1996,30635092556600
lbn,1997,32258000000000
lbn,1998,33259000000000
lbn,1999,32172000000000
lbn,2000,31682000000000
lbn,2001,33085000000000
lbn,2002,34313000000000
lbn,2003,36517000000000
lbn,2004,38553408528256.60156
lbn,2005,38731694228570.20312
lbn,2006,39802590191614.49219
lbn,2007,46291756902463
lbn,2008,56861396822541.29688
lbn,2009,66175874646294.20312
lbn,2010,72471950422455.39062
lbn,2011,77894283044772.09375
lbn,2012,86906019765486.78125
lbn,2013,93953275387684.79688
lbn,2014,95983264764758.70312
lbn,2015,94712815992416.60938
lbn,2016,96183682969727.8125
lbn,2017,100053437048583
lbn,2018,105466745653213
lbn,2019,97152542137287.28125
lbn,2020,134677139231500
lby,1990,7484700000
lby,1991,8706600000
lby,1992,9051300000
lby,1993,9640300000
lby,1994,9874700000
lby,1995,9957800000
lby,1996,11600100000
lby,1997,13450000000
lby,1998,12935000000
lby,1999,13198000000
lby,2000,13899000000
lby,2001,15137000000
lby,2002,21532000000
lby,2003,22114837400
lby,2004,25847509800
lby,2005,28042676500
lby,2006,40271100000
lby,2007,54487200000
lby,2008,66234000000
lka,1960,7034331454.12072
lka,1961,7084458582.73738
lka,1962,7140207256.38867
lka,1963,7686127617.81779
lka,1964,8071381728.96669
lka,1965,8246318000
lka,1966,8610712000
lka,1967,9390620000
lka,1968,11129454870.7661
lka,1969,12466293000
lka,1970,14410620000
lka,1971,14633940000
lka,1972,15883060000
lka,1973,18222400000
lka,1974,24120300000
lka,1975,26316880000
lka,1976,30269420000
lka,1977,35282520000
lka,1978,44082420000
lka,1979,56929820000
lka,1980,77104810000
lka,1981,92382650000
lka,1982,111585800000
lka,1983,134118910000
lka,1984,164132000000
lka,1985,173912600000
lka,1986,191878300000
lka,1987,208750300000
lka,1988,233890900000
lka,1989,264104000000
lka,1990,336263200000
lka,1991,391474400000
lka,1992,451791300000
lka,1993,534244100000
lka,1994,630108200000
lka,1995,729278300000
lka,1996,819590400000
lka,1997,948492478500
lka,1998,1085451900000
lka,1999,1193400793800
lka,2000,1383802700000
lka,2001,1458678036100
lka,2002,1697035585500
lka,2003,1932349000000
lka,2004,2275277000000
lka,2005,2671821000000
lka,2006,3262056000000
lka,2007,3950032000000
lka,2008,5014332000000
lka,2009,5149219000000
lka,2010,6879252000000
lka,2011,8171371000000
lka,2012,9768056000000
lka,2013,10418677972100
lka,2014,11197643897600
lka,2015,11775485899700
lka,2016,12870372139100
lka,2017,14290903788000
lka,2018,15352784690600
lka,2019,15932363096700
lka,2020,15924716348200
lso,1960,31300000
lso,1961,33900000
lso,1962,39900000
lso,1963,45700000
lso,1964,49800000
lso,1965,54000000
lso,1966,59000000
lso,1967,61230000
lso,1968,62790000
lso,1969,65020000
lso,1970,67100000
lso,1971,77700000
lso,1972,95200000
lso,1973,129100000
lso,1974,167500000
lso,1975,209600000
lso,1976,283400000
lso,1977,337100000
lso,1978,401800000
lso,1979,492300000
lso,1980,635500000
lso,1981,753300000
lso,2007,18790298300
lso,2008,22667280700
lso,2009,24984800300
lso,2010,27129653300
lso,2011,28904147500
lso,2012,33901286200
lso,2013,35829401400
lso,2014,39736194400
lso,2015,43335879900
lso,2016,45274031300
lso,2017,46528689500
lso,2018,47743160200
lso,2019,50486425800
ltu,1995,8586122000
ltu,1996,10613933000
ltu,1997,12903765000
ltu,1998,14505815000
ltu,1999,13979755000
ltu,2000,14178006000
ltu,2001,14952731000
ltu,2002,16045213000
ltu,2003,17614521000
ltu,2004,19506214000
ltu,2005,22495559000
ltu,2006,26521287000
ltu,2007,32813128000
ltu,2008,36450736000
ltu,2009,27370450000
ltu,2010,28595258000
ltu,2011,32158097000
ltu,2012,33206329000
ltu,2013,34531343000
ltu,2014,35915820000
ltu,2015,37718048000
ltu,2016,38609502000
ltu,2017,41296767000
ltu,2018,44686383000
ltu,2019,46289410000
ltu,2020,44910132000
lux,1970,1434261000
lux,1971,1617687000
lux,1972,1780732000
lux,1973,2012395000
lux,1974,2227201000
lux,1975,2514127000
lux,1976,2847117000
lux,1977,2990354000
lux,1978,3350423000
lux,1979,3559078000
lux,1980,4060174000
lux,1981,4427375000
lux,1982,4893393000
lux,1983,5283367000
lux,1984,5763457000
lux,1985,5924918000
lux,1986,6507471000
lux,1987,7117515000
lux,1988,7803727000
lux,1989,8584249000
lux,1990,9362292000
lux,1991,10494888000
lux,1992,10528835000
lux,1993,11394126000
lux,1994,11952331000
lux,1995,12280977000
lux,1996,12777556000
lux,1997,13818100000
lux,1998,14717994000
lux,1999,16448397000
lux,2000,17727411000
lux,2001,18713193000
lux,2002,19500089000
lux,2003,20793476000
lux,2004,21919548000
lux,2005,23143376000
lux,2006,24058864000
lux,2007,25721318000
lux,2008,27696200000
lux,2009,26430533000
lux,2010,28940770000
lux,2011,30909504000
lux,2012,32272114000
lux,2013,33269786000
lux,2014,35147492000
lux,2015,36524982000
lux,2016,37232304000
lux,2017,39728689000
lux,2018,40619378000
lux,2019,43353693000
lux,2020,42972645000
lva,1995,4251832000
lva,1996,5103985000
lva,1997,5883727000
lva,1998,6741266000
lva,1999,6887872000
lva,2000,7415669000
lva,2001,8245475000
lva,2002,9257694000
lva,2003,10770011000
lva,2004,12795743000
lva,2005,15615448000
lva,2006,20750485000
lva,2007,27028941000
lva,2008,27633497000
lva,2009,19377040000
lva,2010,18465661000
lva,2011,20935968000
lva,2012,23095426000
lva,2013,23742574000
lva,2014,24320759000
lva,2015,24995632000
lva,2016,25290189000
lva,2017,27158559000
lva,2018,29357462000
lva,2019,30863328000
lva,2020,29164962000
mac,1982,6330000000
mac,1983,7550000000
mac,1984,8678000000
mac,1985,9412000000
mac,1986,10827000000
mac,1987,12777000000
mac,1988,15340000000
mac,1989,17894000000
mac,1990,20613000000
mac,1991,25694000000
mac,1992,32496000000
mac,1993,37133000000
mac,1994,41844000000
mac,1995,43451000000
mac,1996,42492000000
mac,1997,43705000000
mac,1998,41508000000
mac,1999,41789000000
mac,2000,37643000000
mac,2001,37242000000
mac,2002,38999000000
mac,2003,43039000000
mac,2004,50685000000
mac,2005,65852000000
mac,2006,85328000000
mac,2007,108033000000
mac,2008,113356000000
mac,2009,97445000000
mac,2010,101912000000
mac,2011,124706000000
mac,2012,145514000000
mac,2013,165152000000
mac,2014,207649000000
mac,2015,221165000000
mac,2016,212248000000
mac,2017,218095000000
mac,2018,225690000000
mac,2019,219857000000
mac,2020,199705000000
mar,1960,10217369500
mar,1961,10555605100
mar,1962,12413605000
mar,1963,13742242600
mar,1964,14109593800
mar,1965,14730000000
mar,1966,14616000000
mar,1967,15766000000
mar,1968,16815000000
mar,1969,18563000000
mar,1970,20810300000
mar,1971,22611000000
mar,1972,23496500000
mar,1973,25961400000
mar,1974,33753300000
mar,1975,40370000000
mar,1976,50325000000
mar,1977,59924800000
mar,1978,62708700000
mar,1979,70018300000
mar,1980,92953743000
mar,1981,103132601000
mar,1982,119487668000
mar,1983,123779840000
mar,1984,142491644000
mar,1985,163361276000
mar,1986,188737029000
mar,1987,190482259000
mar,1988,211322323000
mar,1989,235067000000
mar,1990,262454967400
mar,1991,295549240200
mar,1992,304861499100
mar,1993,310692498100
mar,1994,345478544300
mar,1995,354546319700
mar,1996,389070152900
mar,1997,385276401600
mar,1998,417544743400
mar,1999,423189626900
mar,2000,435965565800
mar,2001,459390531400
mar,2002,478055151000
mar,2003,515032672000
mar,2004,557218085600
mar,2005,586254141900
mar,2006,639874376400
mar,2007,708034000000
mar,2008,818682000000
mar,2009,837618000000
mar,2010,869219000000
mar,2011,935107000000
mar,2012,977317000000
mar,2013,1027810000000
mar,2014,1041117000000
mar,2015,1063014000000
mar,2016,1116148000000
mar,2017,1164582000000
mar,2018,1223974000000
mar,2019,1251851000000
mar,2020,1172636000000
mda,1995,6982822000
mda,1996,9246429000
mda,1997,10803822000
mda,1998,11563560000
mda,1999,13909948000
mda,2000,20338891000
mda,2001,23698324000
mda,2002,28174913000
mda,2003,36851991000
mda,2004,41741075000
mda,2005,52974877000
mda,2006,65628568000
mda,2007,80977861000
mda,2008,96134359000
mda,2009,82558642000
mda,2010,114123883000
mda,2011,131897937000
mda,2012,141386386000
mda,2013,157188200000
mda,2014,174617842000
mda,2015,182978796000
mda,2016,197832354000
mda,2017,220809977000
mda,2018,241769211000
mda,2019,262494850942.19101
mda,2020,253068718500.78296
mdg,1960,35421120700
mdg,1961,36208258200
mdg,1962,38187676200
mdg,1963,40167566900
mdg,1964,42243034300
mdg,1965,43947052800
mdg,1966,47070441900
mdg,1967,49103767700
mdg,1968,53501106900
mdg,1969,57615919800
mdg,1970,63252426900
mdg,1971,70859638500
mdg,1972,70368907400
mdg,1973,77102199300
mdg,1974,96631379800
mdg,1975,102779758600
mdg,1976,106731907700
mdg,1977,120085168900
mdg,1978,128810065800
mdg,1979,170653929800
mdg,1980,239447932473.54199
mdg,1981,273533198733.85599
mdg,1982,349599020059.25293
mdg,1983,415524846502.99103
mdg,1984,458417299957.13202
mdg,1985,517171638431.20306
mdg,1986,599039551360.78491
mdg,1987,699764271768.83301
mdg,1988,927451571642.43506
mdg,1989,1029087449362.85999
mdg,1990,1252810073636.45996
mdg,1991,1240255353400
mdg,1992,1442600801800
mdg,1993,1636850537500
mdg,1994,2236814971800
mdg,1995,3385736839300
mdg,1996,4079323489800
mdg,1997,4539588126500
mdg,1998,5006503823000
mdg,1999,5603756484700
mdg,2000,6549990952800
mdg,2001,7230194268000
mdg,2002,7791527518900
mdg,2003,8415399836600
mdg,2004,10398613178800
mdg,2005,12967557325800
mdg,2006,14678330270000
mdg,2007,17748860664800
mdg,2008,21793337014300
mdg,2009,22887411619000
mdg,2010,23810554066200
mdg,2011,25977362164200
mdg,2012,27725820790200
mdg,2013,30111037491800
mdg,2014,31875275779200
mdg,2015,34690679050100
mdg,2016,38634820350100
mdg,2017,42511560660500
mdg,2018,48789219142200
mdg,2019,55468586722900
mdg,2020,56072054184400
mdv,2014,47421000000
mdv,2015,58607306800
mdv,2016,70728821600
mdv,2017,78235683700
mdv,2018,92686804900
mdv,2019,94022328500
mdv,2020,68473236800
mex,1960,165006100
mex,1961,177272100
mex,1962,189766000
mex,1963,211138600
mex,1964,251028200
mex,1965,272133400
mex,1966,301514400
mex,1967,331947200
mex,1968,368224600
mex,1969,404071400
mex,1970,452727000
mex,1971,495297500
mex,1972,569075500
mex,1973,698166100
mex,1974,919162800
mex,1975,1130031800
mex,1976,1389852600
mex,1977,1847471100
mex,1978,2350690700
mex,1979,3106238200
mex,1980,4571489000
mex,1981,6282460000
mex,1982,9306754000
mex,1983,16165401000
mex,1984,27164790000
mex,1985,44984193000
mex,1986,76097803000
mex,1987,181495890000
mex,1988,410518410000
mex,1989,549213580000
mex,1990,747059359000
mex,1991,976744861000
mex,1992,1181980763000
mex,1993,1583826609000
mex,1994,1835274123000
mex,1995,2213062438000
mex,1996,3015871197000
mex,1997,3865577157000
mex,1998,4757571581000
mex,1999,5683032844000
