geo,time,ny_gdp_mktp_kn
png,1972,15173013216.8197
png,1973,16163699432.6193
png,1974,16585658075.4845
png,1975,16439723495.6364
png,1976,15882671913.4081
png,1977,16015262935.7361
png,1978,17384545389.0967
png,1979,17703099018.7011
png,1980,17295316772.073
png,1981,17247784127.1676
png,1982,17308659195.9651
png,1983,17866545506.2904
png,1984,17803168142.5819
png,1985,18515328756.2054
png,1986,19384263700.7821
png,1987,19921303725.4902
png,1988,20500862358.3815
png,1989,20209836240.0544
png,1990,19601081773.31969
png,1991,21472377000
png,1992,24446104800
png,1993,28895854700
png,1994,30612877900
png,1995,29598842000
png,1996,31887926400
png,1997,30642897500
png,1998,29487932000
png,1999,30035096500
png,2000,29285768300
png,2001,29250248000
png,2002,29203769200
png,2003,29835768700
png,2004,30647652400
png,2005,32592183400
png,2006,34355402300
png,2007,37040342000
png,2008,36930533000
png,2009,39441964900
png,2010,43436826200
png,2011,43917908000
png,2012,45963217500
png,2013,47721285900
png,2014,54184547400
png,2015,57749000000
png,2016,60919173600
png,2017,63072429300
png,2018,62896298100
png,2019,65714323091.524
png,2020,63414321783.3206
pol,1990,735553968502.11292
pol,1991,683950600253.01001
pol,1992,701151811562.73096
pol,1993,727363042010.5769
pol,1994,765860928070.29883
pol,1995,820259000000
pol,1996,870421000000
pol,1997,926555000000
pol,1998,969553000000
pol,1999,1014684000000
pol,2000,1060964000000
pol,2001,1074316000000
pol,2002,1096188000000
pol,2003,1134537000000
pol,2004,1191069000000
pol,2005,1232838000000
pol,2006,1308425000000
pol,2007,1400820000000
pol,2008,1459654000000
pol,2009,1500994000000
pol,2010,1557139000000
pol,2011,1631222000000
pol,2012,1652834000000
pol,2013,1671441000000
pol,2014,1727912000000
pol,2015,1801112000000
pol,2016,1857698000000
pol,2017,1947437000000
pol,2018,2051697000000
pol,2019,2149049000000
pol,2020,2094449000000
pri,1960,1485425800
pri,1961,1590025600
pri,1962,1722368400
pri,1963,1871371300
pri,1964,2003507400
pri,1965,2187927100
pri,1966,2352003000
pri,1967,2498373400
pri,1968,2627800000
pri,1969,2874162400
pri,1970,3115532200
pri,1971,3313849800
pri,1972,3551571300
pri,1973,3776914800
pri,1974,3887101700
pri,1975,3861658000
pri,1976,4102744700
pri,1977,4346886000
pri,1978,4648209800
pri,1979,5015735600
pri,1980,5228576600
pri,1981,5288597900
pri,1982,5206273300
pri,1983,5084343700
pri,1984,5385778500
pri,1985,5552599900
pri,1986,5828973200
pri,1987,6165246600
pri,1988,6528279300
pri,1989,6811277100
pri,1990,6617800000
pri,1991,6770300000
pri,1992,7079300000
pri,1993,7408100000
pri,1994,7718200000
pri,1995,8069300000
pri,1996,8256000000
pri,1997,8658900000
pri,1998,9137800000
pri,1999,9630300000
pri,2000,9945400000
pri,2001,10573300000
pri,2002,10670200000
pri,2003,10675900000
pri,2004,11609900000
pri,2005,11379218400
pri,2006,11218838100
pri,2007,11088384700
pri,2008,10883900000
pri,2009,10671400000
pri,2010,10627300000
pri,2011,10589200000
pri,2012,10592300000
pri,2013,10559800000
pri,2014,10434100000
pri,2015,10324600000
pri,2016,10194200000
pri,2017,9900000000
pri,2018,9489400000
pri,2019,9630300000
pri,2020,9254400000
prt,1960,31414347013.1708
prt,1961,33153100797.8634
prt,1962,35345995333.867
prt,1963,37422113809.7712
prt,1964,39783728877.5256
prt,1965,42755171024.1719
prt,1966,44498688176.8814
prt,1967,47855883931.998
prt,1968,52103337329.2834
prt,1969,53208314250.643
prt,1970,59919269000
prt,1971,63892907000
prt,1972,69014368000
prt,1973,76744441000
prt,1974,77621522000
prt,1975,74246825000
prt,1976,79370027000
prt,1977,83816810000
prt,1978,86177063000
prt,1979,91036534000
prt,1980,95214510000
prt,1981,96755180000
prt,1982,98821266000
prt,1983,98650193000
prt,1984,96795590000
prt,1985,99513067000
prt,1986,103633859000
prt,1987,110247144000
prt,1988,118503672000
prt,1989,126136066000
prt,1990,131119100000
prt,1991,136846653000
prt,1992,138337565000
prt,1993,135510946000
prt,1994,136818407000
prt,1995,142678039000
prt,1996,147677830000
prt,1997,154176936000
prt,1998,161589706000
prt,1999,167902333000
prt,2000,174309785000
prt,2001,177697796000
prt,2002,179067711000
prt,2003,177401448000
prt,2004,180574691000
prt,2005,181986511000
prt,2006,184943854000
prt,2007,189579619000
prt,2008,190184848000
prt,2009,184247126000
prt,2010,187448651000
prt,2011,184269213000
prt,2012,176792870000
prt,2013,175161700000
prt,2014,176549314000
prt,2015,179713159000
prt,2016,183342440000
prt,2017,189771059000
prt,2018,195178255000
prt,2019,200414419000
prt,2020,183494519000
pry,1960,14551895743063.40039
pry,1961,15556018097062.80078
pry,1962,16069406909330.90039
pry,1963,16826322790962.40039
pry,1964,17535127828786.40039
pry,1965,18616690087266.30078
pry,1966,18987442090872.39844
pry,1967,20724862764872.80078
pry,1968,21663092605753.5
pry,1969,22681507388873.69531
pry,1970,23941108057492.10156
pry,1971,25267002997545.69531
pry,1972,26942533129564.5
pry,1973,28910095916511.80078
pry,1974,31333202959922
pry,1975,33480293370129.89453
pry,1976,36000003351895.29688
pry,1977,40137873113977.69531
pry,1978,44965949476629.39844
pry,1979,50299876491134.79688
pry,1980,56191071434889.20312
pry,1981,61344050517995.20312
pry,1982,60486695199368.49219
pry,1983,58646316192939.50781
pry,1984,60298148010340
pry,1985,63025515056444.29688
pry,1986,66154628305573.79688
pry,1987,71170673583112.29688
pry,1988,75380683727446.40625
pry,1989,80608487852790
pry,1990,83932203831913.70312
pry,1991,86864501401200
pry,1992,88338095134800
pry,1993,92698781010800
pry,1994,97628425857000
pry,1995,104289428155600
pry,1996,105930719669900
pry,1997,110424847509600
pry,1998,110499978097700
pry,1999,108990460314700
pry,2000,106468267857100
pry,2001,105580264247200
pry,2002,105557665430400
pry,2003,110118543494100
pry,2004,114586513499600
pry,2005,117031206068000
pry,2006,122657033295700
pry,2007,129307035067200
pry,2008,137707197796500
pry,2009,137347592899600
pry,2010,152586625973600
pry,2011,159127055175100
pry,2012,158000367021100
pry,2013,171103458311700
pry,2014,180174060876600
pry,2015,185502081243600
pry,2016,193419357992100
pry,2017,202722981633400
pry,2018,209218733463200
pry,2019,208377977311200
pry,2020,207199192581100
pse,1994,5057675061.21
pse,1995,5417706268.7
pse,1996,5483539608.51
pse,1997,6287822730.04
pse,1998,7189132045.65
pse,1999,7784423043.54
pse,2000,7118373518.32
pse,2001,6455607451.45
pse,2002,5649354254.92
pse,2003,6441160234.74
pse,2004,7853400000
pse,2005,8740100000
pse,2006,8653000000
pse,2007,8980800000
pse,2008,9648000000
pse,2009,10477100000
pse,2010,11082400000
pse,2011,12146400000
pse,2012,12886900000
pse,2013,13492400000
pse,2014,13471100000
pse,2015,13972400000
pse,2016,15211000000
pse,2017,15426900000
pse,2018,15616200000
pse,2019,15829000000
pse,2020,14015400000
pyf,1965,92751347712
pyf,1966,101633753088
pyf,1967,96817160192
pyf,1968,111272738816
pyf,1969,108284018688
pyf,1970,110045487104
pyf,1971,123253596160
pyf,1972,117466742784
pyf,1973,126632157184
pyf,1974,149427273728
pyf,1975,142101299200
pyf,1976,153758744576
pyf,1977,156955377664
pyf,1978,172482281472
pyf,1979,179253805056
pyf,1980,180123009024
pyf,1981,195441983488
pyf,1982,214930751488
pyf,1983,226550595584
pyf,1984,238797209600
pyf,1985,251707883520
pyf,1986,272851353600
pyf,1987,292223811584
pyf,1988,299237179392
pyf,1989,308214300672
pyf,1990,314995015680
pyf,1991,330429759500
pyf,1992,333403619300
pyf,1993,333737033700
pyf,1994,336406937600
pyf,1995,338088951800
pyf,1996,339103219700
pyf,1997,345546194900
pyf,1998,366970044400
pyf,1999,381648863200
pyf,2000,396914819100
pyf,2015,518461000000
pyf,2016,530397000000
pyf,2017,553165000000
pyf,2018,571241000000
pyf,2019,588207000000
pyf,2020,543504000000
qat,2000,135255123900
qat,2001,140527621100
qat,2002,150620528000
qat,2003,156223549400
qat,2004,186248021100
qat,2005,200203135500
qat,2006,252596787900
qat,2007,298027979300
qat,2008,350670319400
qat,2009,392598430500
qat,2010,469517616600
qat,2011,532316426100
qat,2012,557495056100
qat,2013,588469708000
qat,2014,619860584700
qat,2015,649324701300
qat,2016,669221256100
qat,2017,659198967100
qat,2018,667339231900
qat,2019,671932133833.29297
qat,2020,648027449368.83801
rou,1990,247626299951.79001
rou,1991,215637412700
rou,1992,196731988100
rou,1993,199739694600
rou,1994,207593345000
rou,1995,220533700000
rou,1996,229151500000
rou,1997,218039800000
rou,1998,213614000000
rou,1999,212809400000
rou,2000,218047200000
rou,2001,229425200000
rou,2002,242509300000
rou,2003,248186800000
rou,2004,274068000000
rou,2005,286861900000
rou,2006,309893500000
rou,2007,332310600000
rou,2008,363240300000
rou,2009,343198900000
rou,2010,329809900000
rou,2011,336096300000
rou,2012,342954900000
rou,2013,355887600000
rou,2014,368730600000
rou,2015,379621700000
rou,2016,397475300000
rou,2017,426568300000
rou,2018,445655200000
rou,2019,464320400000
rou,2020,446070500000
rus,1989,75042763367833.09375
rus,1990,72791483736984.70312
rus,1991,69117741627100
rus,1992,59074191600500
rus,1993,53953321470200
rus,1994,47171520618400
rus,1995,45216955262200
rus,1996,43519027193900
rus,1997,44128256933600
rus,1998,41789476250200
rus,1999,44463967079500
rus,2000,48910393496400
rus,2001,51404848619200
rus,2002,53820872345000
rus,2003,57749770377600
rus,2004,61907723739800
rus,2005,65869796668700
rus,2006,71271164955000
rus,2007,77329198131500
rus,2008,81350292667200
rus,2009,75004974790600
rus,2010,78380198656200
rus,2011,81750570074300
rus,2012,85040283448100
rus,2013,86533099419400
rus,2014,87170214266100
rus,2015,85450590689600
rus,2016,85616100000000
rus,2017,87179270246600
rus,2018,89626606309500
rus,2019,91448699745500
rus,2020,88749798138800
rwa,1960,828606479150.90588
rwa,1961,792996899875.69604
rwa,1962,882873569583.09692
rwa,1963,796171461439.328
rwa,1964,696928747026.60303
rwa,1965,745780171435.2019
rwa,1966,798051238588.24512
rwa,1967,853244601986.95398
rwa,1968,913089309148.4707
rwa,1969,1013596429202.88
rwa,1970,1074426661187.43994
rwa,1971,1087391130597.07996
rwa,1972,1090251711649.57996
rwa,1973,1127735526398.84009
rwa,1974,1143634607666.86011
rwa,1975,1119460168583.45996
rwa,1976,1337806141065.20996
rwa,1977,1364483460151.84009
rwa,1978,1489345169571.63989
rwa,1979,1666129071575.70996
rwa,1980,1815274486993.25
rwa,1981,1913956429222.1897
rwa,1982,1948615241197.11011
rwa,1983,2065149251536.65991
rwa,1984,1977570953870.54004
rwa,1985,2064638426143.21997
rwa,1986,2177618279407.59009
rwa,1987,2177094864737
rwa,1988,2275038552639.08984
rwa,1989,2274207383828.50977
rwa,1990,2219642528543.04004
rwa,1991,2163832288400
rwa,1992,2290908213300
rwa,1993,2105145525100
rwa,1994,1047350589000
rwa,1995,1416270180600
rwa,1996,1596783669000
rwa,1997,1817934254900
rwa,1998,1978979042100
rwa,1999,2065102000000
rwa,2000,2237970000000
rwa,2001,2427852000000
rwa,2002,2748136000000
rwa,2003,2808660000000
rwa,2004,3017840000000
rwa,2005,3300850000000
rwa,2006,3605422000000
rwa,2007,3880634000000
rwa,2008,4313761000000
rwa,2009,4583296000000
rwa,2010,4919465000000
rwa,2011,5310976000000
rwa,2012,5769924000000
rwa,2013,6042256000000
rwa,2014,6414892000000
rwa,2015,6983049000000
rwa,2016,7399989000000
rwa,2017,7694234000000
rwa,2018,8354355000000
rwa,2019,9144734000000
rwa,2020,8837885000000
sau,1968,287965000000
sau,1969,305352000000
sau,1970,484432797085.77295
sau,1971,583800702419.80505
sau,1972,717669941262.93201
sau,1973,891134559220.39392
sau,1974,1035748457149.58997
sau,1975,943270472144.95813
sau,1976,1111370459595.93994
sau,1977,1190203966111.07007
sau,1978,1128078579446.59009
sau,1979,1262539133629.34009
sau,1980,1333903622858.87012
sau,1981,1359821429718.30005
sau,1982,1077931966115.25
sau,1983,904908943115.44482
sau,1984,862727047762.31396
sau,1985,778227227530.93982
sau,1986,910625051070.50208
sau,1987,850227880846.9939
sau,1988,961686914445.24011
sau,1989,956849476536.32397
sau,1990,1102227692633.77002
sau,1991,1267648704800
sau,1992,1318196706100
sau,1993,1300219911500
sau,1994,1307484502600
sau,1995,1310257564100
sau,1996,1344814614400
sau,1997,1359658436700
sau,1998,1398998284300
sau,1999,1346349988700
sau,2000,1422087778300
sau,2001,1404869937800
sau,2002,1365264204100
sau,2003,1518748044000
sau,2004,1639616721100
sau,2005,1731006499700
sau,2006,1779273923500
sau,2007,1812139430400
sau,2008,1925394026800
sau,2009,1885745365900
sau,2010,1980777202400
sau,2011,2178792459900
sau,2012,2296696613400
sau,2013,2358690305200
sau,2014,2444841036900
sau,2015,2545236206100
sau,2016,2587757552300
sau,2017,2568569261400
sau,2018,2631091082700
sau,2019,2639811458600
sau,2020,2531405399100
sdn,1960,4178180780.59003
sdn,1961,4179116331.00515
sdn,1962,4468137419.89716
sdn,1963,4340930812.93304
sdn,1964,4292292891.91203
sdn,1965,4583184760.61733
sdn,1966,4419329145.87822
sdn,1967,4482263985.05246
sdn,1968,4570260724.97879
sdn,1969,4633757664.8428
sdn,1970,4908311268.57235
sdn,1971,5018616439.81444
sdn,1972,4764123078.65289
sdn,1973,4794241638.49418
sdn,1974,5342956456.22753
sdn,1975,6182520126.39408
sdn,1976,7212850690.73472
sdn,1977,7661767971.23187
sdn,1978,7207349530.16726
sdn,1979,6845641535.00364
sdn,1980,6949990343.63482
sdn,1981,7466900299.45758
sdn,1982,7911827981.22692
sdn,1983,8075009567.3643
sdn,1984,7670539866.55726
sdn,1985,7188749914.74857
sdn,1986,7577935249.24606
sdn,1987,8655584675.93596
sdn,1988,8626926743.24397
sdn,1989,9397431533.76874
sdn,1990,8883386975.29427
sdn,1991,9550610231.56055
sdn,1992,10178836134.0139
sdn,1993,10643881627.3919
sdn,1994,10750983370.4312
sdn,1995,11395729768.4855
sdn,1996,12070257230.5549
sdn,1997,13345689483.9955
sdn,1998,13920689063.0716
sdn,1999,14352800570.8996
sdn,2000,15263610316.234
sdn,2001,16255800000
sdn,2002,17232200000
sdn,2003,18315900000
sdn,2004,19257500000
sdn,2005,20344300000
sdn,2006,21673070000
sdn,2007,22916080000
sdn,2008,23797603100
sdn,2009,23138955800
sdn,2010,24031712700
sdn,2011,23259445900
sdn,2012,19304249600
sdn,2013,19681675600
sdn,2014,20599113200
sdn,2015,20992592700
sdn,2016,21720540700
sdn,2017,21874595000
sdn,2018,21288152300
sdn,2019,20824442900
sdn,2020,20068556100
sen,1960,2249376716631.93994
sen,1961,2316710644704.31982
sen,1962,2313554465588.4502
sen,1963,2356690192752.06006
sen,1964,2448222321905.41992
sen,1965,2480837282379.89014
sen,1966,2552205041170.00977
sen,1967,2521073426172.08008
sen,1968,2679668446011.83008
sen,1969,2504039146248.0498
sen,1970,2718436117551.18018
sen,1971,2714618089280.47021
sen,1972,2887897833198.6001
sen,1973,2726659563097.06982
sen,1974,2841200410701.70947
sen,1975,3055303687416.49023
sen,1976,3327852166028.62939
sen,1977,3238569043721.68018
sen,1978,3110518249875.39014
sen,1979,3328306958733.43994
sen,1980,3461031917889.41992
sen,1981,3640321320158.92969
sen,1982,3931925050311.5498
sen,1983,3709871144839.43018
sen,1984,3855885827938.96973
sen,1985,3989418411013.32959
sen,1986,4114166948155.28955
sen,1987,4371543612798.40967
sen,1988,4335846659173.75977
sen,1989,4508143810254.42969
sen,1990,4474500334415.55957
sen,1991,4593520372400
sen,1992,4654165545900
sen,1993,4717472111000
sen,1994,4715230323500
sen,1995,4973086695000
sen,1996,5073541912800
sen,1997,5228061757800
sen,1998,5536437899300
sen,1999,5884309358600
sen,2000,6113044876800
sen,2001,6376569161500
sen,2002,6380949646100
sen,2003,6737896839100
sen,2004,7050757194500
sen,2005,7354661647500
sen,2006,7526081967100
sen,2007,7738853275500
sen,2008,8025436095900
sen,2009,8246304482600
sen,2010,8525927535100
sen,2011,8639671173800
sen,2012,8985516826500
sen,2013,9202282111400
sen,2014,9775039000000
sen,2015,10397420000000
sen,2016,11058287144900
sen,2017,11877428237600
sen,2018,12614926385500
sen,2019,13170286767100
sen,2020,13367809911300
sgp,1960,8170200000
sgp,1961,8835000000
sgp,1962,9502400000
sgp,1963,10456500000
sgp,1964,10132000000
sgp,1965,10925800000
sgp,1966,12038000000
sgp,1967,13543800000
sgp,1968,15375900000
sgp,1969,17502900000
sgp,1970,19943200000
sgp,1971,22418900000
sgp,1972,25404100000
sgp,1973,28097600000
sgp,1974,29816500000
sgp,1975,31003700000
sgp,1976,33309500000
sgp,1977,35592100000
sgp,1978,38360200000
sgp,1979,42025200000
sgp,1980,46275300000
sgp,1981,51280500000
sgp,1982,54922500000
sgp,1983,59620900000
sgp,1984,64863000000
sgp,1985,64459000000
sgp,1986,65324600000
sgp,1987,72378200000
sgp,1988,80530700000
sgp,1989,88711500000
sgp,1990,97423900000
sgp,1991,103940100000
sgp,1992,110841400000
sgp,1993,123546900000
sgp,1994,137257700000
sgp,1995,147141500000
sgp,1996,158135000000
sgp,1997,171291700000
sgp,1998,167531200000
sgp,1999,177120700000
sgp,2000,193130900000
sgp,2001,191066300000
sgp,2002,198545800000
sgp,2003,207551400000
sgp,2004,227932100000
sgp,2005,244705700000
sgp,2006,266741800000
sgp,2007,290807600000
sgp,2008,296240600000
sgp,2009,296599000000
sgp,2010,339681900000
sgp,2011,361210500000
sgp,2012,377326300000
sgp,2013,395578700000
sgp,2014,411156600000
sgp,2015,423444100000
sgp,2016,437540700000
sgp,2017,457319200000
sgp,2018,473313800000
sgp,2019,479680900000
sgp,2020,453821200000
slb,1980,3960000000
slb,1981,3889000000
slb,1982,3824000000
slb,1983,3973000000
slb,1984,3980000000
slb,1985,3855000000
slb,1986,3847000000
slb,1987,4171000000
slb,1988,4223000000
slb,1989,4403000000
slb,1990,4500000000
slb,1991,4770000000
slb,1992,5376000000
slb,1993,5591000000
slb,1994,6044000000
slb,1995,6654000000
slb,1996,6761000000
slb,1997,6699000000
slb,1998,6786000000
slb,1999,6753000000
slb,2000,5789000000
slb,2001,5328000000
slb,2002,5179000000
slb,2003,5517000000
slb,2004,5884000000
slb,2005,6210000000
slb,2006,6512000000
slb,2007,6802000000
slb,2008,7197000000
slb,2009,7381000000
slb,2010,8017000000
slb,2011,8600000000
slb,2012,8760000000
slb,2013,9227000000
slb,2014,9324000000
slb,2015,9456000000
slb,2016,10012000000
slb,2017,10547000000
slb,2018,10963000000
slb,2019,11095000000
slb,2020,10616000000
sle,1960,2316241574100
sle,1961,2358143392900
sle,1962,2465225907700
sle,1963,2507127726500
sle,1964,2674735201800
sle,1965,2866785356300
sle,1966,2915520707300
sle,1967,2916578503500
sle,1968,2975491167800
sle,1969,3229165084400
sle,1970,3507535042200
sle,1971,3629103277700
sle,1972,3661773722900
sle,1973,3744405977000
sle,1974,3875453757800
sle,1975,3940143472300
sle,1976,3922445280000
sle,1977,3924276113100
sle,1978,4018707231500
sle,1979,4200001788700
sle,1980,4403429033100
sle,1981,4530310695100
sle,1982,4746939077500
sle,1983,4647120365800
sle,1984,4837328594800
sle,1985,4580401602100
sle,1986,4637017514600
sle,1987,4972332712200
sle,1988,4620291556200
sle,1989,4654019684500
sle,1990,4809929250100
sle,1991,4923056893100
sle,1992,3987040534800
sle,1993,4041844375700
sle,1994,3963134131500
sle,1995,3646093178600
sle,1996,3710039141000
sle,1997,3491997097900
sle,1998,3554329744800
sle,1999,3483979408400
sle,2000,3715759078000
sle,2001,3479977252100
sle,2002,4399293860400
sle,2003,4809005419400
sle,2004,5126300945300
sle,2005,5357245707300
sle,2006,5583531173700
sle,2007,6033460220300
sle,2008,6359163611000
sle,2009,6561897003800
sle,2010,6912726599500
sle,2011,7349268397500
sle,2012,8465017354900
sle,2013,10218610735500
sle,2014,10684249565700
sle,2015,8483425495000
sle,2016,8997137122600
sle,2017,9374352000000
sle,2018,9699136000000
sle,2019,10208752000000
sle,2020,10007747000000
slv,1965,8328081548.96676
slv,1966,8924466939.75448
slv,1967,9409676718.05525
slv,1968,9714239007.76324
slv,1969,10052820922.2342
slv,1970,10352123066.0793
slv,1971,10751534632.2083
slv,1972,11409263385.1091
slv,1973,11963944520.3541
slv,1974,12602340731.6403
slv,1975,12970774181.5473
slv,1976,13625702316.914
slv,1977,14549533345.1463
slv,1978,15323970935.4261
slv,1979,14683388274.8405
slv,1980,12358000000
slv,1981,11651000000
slv,1982,10916000000
slv,1983,11084000000
slv,1984,11232000000
slv,1985,11301000000
slv,1986,11323000000
slv,1987,11607000000
slv,1988,11825000000
slv,1989,11939000000
slv,1990,12516000000
slv,1991,12703000000
slv,1992,13595000000
slv,1993,14386000000
slv,1994,15061000000
slv,1995,15774000000
slv,1996,15902000000
slv,1997,16401000000
slv,1998,16836000000
slv,1999,17200000000
slv,2000,17394000000
slv,2001,17547000000
slv,2002,17823000000
slv,2003,18102000000
slv,2004,18263000000
slv,2005,18758000000
slv,2006,19573000000
slv,2007,19937000000
slv,2008,20361000000
slv,2009,19936000000
slv,2010,20356000000
slv,2011,21133000000
slv,2012,21728000000
slv,2013,22213000000
slv,2014,22593000000
slv,2015,23135000000
slv,2016,23724000000
slv,2017,24257000000
slv,2018,24847000000
slv,2019,25439000000
slv,2020,23256000000
smr,1997,1018000000
smr,1998,1094000000
smr,1999,1193000000
smr,2000,1219000000
smr,2001,1287000000
smr,2002,1291000000
smr,2003,1341000000
smr,2004,1402000000
smr,2005,1436000000
smr,2006,1491000000
smr,2007,1597000000
smr,2008,1589000000
smr,2009,1425000000
smr,2010,1347000000
smr,2011,1235000000
smr,2012,1148000000
smr,2013,1139000000
smr,2014,1131000000
smr,2015,1156916927.89822
smr,2016,1184039756.15761
smr,2017,1187097721.95536
smr,2018,1205435546.12187
smr,2019,1234061042.89979
som,1960,48905793536
som,1961,47310495744
som,1962,50658496512
som,1963,52081393664
som,1964,48898895872
som,1965,45992501248
som,1966,50177200128
som,1967,53158199296
som,1968,54237298688
som,1969,53315497984
som,1970,55758098432
som,1971,57223991296
som,1972,63004098560
som,1973,61774700544
som,1974,50490699776
som,1975,65675120640
som,1976,65007390720
som,1977,80158982144
som,1978,83146899456
som,1979,80894894080
som,1980,77738868736
som,1981,82140987392
som,1982,85486010368
som,1983,78002847744
som,1984,80775806976
som,1985,87361003520
som,1986,90290003968
som,1987,94891999232
som,1988,94366990336
som,1989,94200987648
som,1990,92802973696
som,2013,94317065800000
som,2014,101397542283333
som,2015,116501011837500
som,2016,126286334660000
som,2017,129560383940000
som,2018,139509170093827
som,2019,150783520000000
som,2020,154462956000000
srb,1995,2307672300000
srb,1996,2452226800000
srb,1997,2628968100000
srb,1998,2716798700000
srb,1999,2460763200000
srb,2000,2611652600000
srb,2001,2791302300000
srb,2002,2969398700000
srb,2003,3099688700000
srb,2004,3379534700000
srb,2005,3566434700000
srb,2006,3748600700000
srb,2007,3989992800000
srb,2008,4215649900000
srb,2009,4100488800000
srb,2010,4130465200000
srb,2011,4214572900000
srb,2012,4185848800000
srb,2013,4306930200000
srb,2014,4238471100000
srb,2015,4315020400000
srb,2016,4459081100000
srb,2017,4552773700000
srb,2018,4757426400000
srb,2019,4963505500000
srb,2020,4916620400000
ssd,2008,26896000000
ssd,2009,28252000000
ssd,2010,29804000000
ssd,2011,28421000000
ssd,2012,15324000000
ssd,2013,17336000000
ssd,2014,17920855700
ssd,2015,15986592400
stp,2001,1868404500
stp,2002,1912814200
stp,2003,2038552600
stp,2004,2116674500
stp,2005,2266826600
stp,2006,2473462400
stp,2007,2553939100
stp,2008,2763009000
stp,2009,2830047400
stp,2010,3018867700
stp,2011,3151643600
stp,2012,3250667500
stp,2013,3407180400
stp,2014,3630348500
stp,2015,3772343700
stp,2016,3929453100
stp,2017,4080697000
stp,2018,4200884500
stp,2019,4293760000
stp,2020,4426425400
sur,1960,3552849842.76017
sur,1961,3723386635.21266
sur,1962,3868598713.98597
sur,1963,4085240241.96917
sur,1964,4350780857.69717
sur,1965,4872874560.62083
sur,1966,5808466476.26002
sur,1967,6511290919.88749
sur,1968,7006149029.79895
sur,1969,7321425736.13989
sur,1970,7519104231.01568
sur,1971,7812349296.02528
sur,1972,7765475200.24913
sur,1973,7625696646.64465
sur,1974,7656199433.23123
sur,1975,7870573017.3617
sur,1976,8563183442.88953
sur,1977,9436628154.06426
sur,1978,10059445612.2325
sur,1979,9999088938.55911
sur,1980,9119169111.96592
sur,1981,9766630118.91548
sur,1982,9356431653.92104
sur,1983,8991530819.41813
sur,1984,8820691733.84918
sur,1985,8997105568.52616
sur,1986,9069082413.07437
sur,1987,8506799303.46376
sur,1988,9170329649.13394
sur,1989,9555483494.39755
sur,1990,9125486737.14968
sur,1991,9371874800
sur,1992,9409362300
sur,1993,8778935200
sur,1994,9077418900
sur,1995,9077418900
sur,1996,9168193200
sur,1997,9690780000
sur,1998,9913668100
sur,1999,9774876700
sur,2000,9980149000
sur,2001,10399315300
sur,2002,10690496200
sur,2003,11363997400
sur,2004,12329937200
sur,2005,12884784400
sur,2006,13631270000
sur,2007,14328030700
sur,2008,14921699300
sur,2009,15371394400
sur,2010,16165914900
sur,2011,17111518700
sur,2012,17571878400
sur,2013,18087339200
sur,2014,18133552900
sur,2015,17515000000
sur,2016,16654000000
sur,2017,16915000000
sur,2018,17752000000
sur,2019,17947000000
sur,2020,15092000000
svk,1992,31819700000
svk,1993,32424697000
svk,1994,34436821000
svk,1995,36449135000
svk,1996,38862030000
svk,1997,41164931000
svk,1998,42842854000
svk,1999,42797476000
svk,2000,43296721000
svk,2001,44705503000
svk,2002,46721472000
svk,2003,49290725000
svk,2004,51892723000
svk,2005,55329818000
svk,2006,60029077000
svk,2007,66531444000
svk,2008,70240497000
svk,2009,66408503000
svk,2010,70587780000
svk,2011,72449461000
svk,2012,73433489000
svk,2013,73914306000
svk,2014,75928008000
svk,2015,79888147000
svk,2016,81431331000
svk,2017,83858137000
svk,2018,87040059000
svk,2019,89307774000
svk,2020,85415068000
svn,1995,23810166000
svn,1996,24572807000
svn,1997,25813683000
svn,1998,26660208000
svn,1999,28081908000
svn,2000,29113180000
svn,2001,30049623000
svn,2002,31103042000
svn,2003,32023773000
svn,2004,33419751000
svn,2005,34689024000
svn,2006,36682393000
svn,2007,39242883000
svn,2008,40620246000
svn,2009,37554052000
svn,2010,38058684000
svn,2011,38386494000
svn,2012,37373306000
svn,2013,36988629000
svn,2014,38012533000
svn,2015,38852641000
svn,2016,40092760000
svn,2017,42023379000
svn,2018,43881872000
svn,2019,45308266000
svn,2020,43392061000
swe,1960,1043277144600
swe,1961,1102548774000
swe,1962,1149506847000
swe,1963,1210751810700
swe,1964,1293339183400
swe,1965,1342764238400
swe,1966,1370839347800
swe,1967,1416973418700
swe,1968,1468530076800
swe,1969,1542089852900
swe,1970,1654495963000
swe,1971,1670125097000
swe,1972,1708349898000
swe,1973,1776136900000
swe,1974,1832941233000
swe,1975,1879733705000
swe,1976,1899623259000
swe,1977,1869300360000
swe,1978,1902042054000
swe,1979,1975080535000
swe,1980,2008656340000
swe,1981,2017792320000
swe,1982,2042987780000
swe,1983,2081817597000
swe,1984,2169868806000
swe,1985,2216746082000
swe,1986,2276405883000
swe,1987,2352752962000
swe,1988,2412960820000
swe,1989,2477020271000
swe,1990,2495713718000
swe,1991,2467113466000
swe,1992,2438529668000
swe,1993,2388159000000
swe,1994,2482013000000
swe,1995,2579685000000
swe,1996,2620430000000
swe,1997,2700891000000
swe,1998,2817349000000
swe,1999,2937007000000
swe,2000,3076995000000
swe,2001,3121596000000
swe,2002,3190175000000
swe,2003,3263862000000
swe,2004,3405411000000
swe,2005,3502765000000
swe,2006,3666091000000
swe,2007,3792176000000
swe,2008,3775090000000
swe,2009,3611259000000
