geo,time,ny_gnp_mktp_cn
mus,1979,7534000000
mus,1980,8519000000
mus,1981,9802000000
mus,1982,11227000000
mus,1983,12278000000
mus,1984,13734000000
mus,1985,15918000000
mus,1986,18971000000
mus,1987,23689000000
mus,1988,28090000000
mus,1989,32972000000
mus,1990,39101000000
mus,1991,44805910000
mus,1992,50350920700
mus,1993,57653925700
mus,1994,63462564500
mus,1995,69914666500
mus,1996,78576491500
mus,1997,87802655800
mus,1998,99404504300
mus,1999,108982819700
mus,2000,121973117200
mus,2001,134784830500
mus,2002,145451337400
mus,2003,161457576600
mus,2004,180518355100
mus,2005,191154481100
mus,2006,224503000000
mus,2007,262234000000
mus,2008,289154000000
mus,2009,293433700000
mus,2010,305161000000
mus,2011,324371000000
mus,2012,363110000000
mus,2013,401018000000
mus,2014,422459000000
mus,2015,444663000000
mus,2016,470211000000
mus,2017,502486000000
mus,2018,538864000000
mus,2019,560039000000
mus,2020,468316000000
mwi,1960,114800000
mwi,1961,122500000
mwi,1962,129400000
mwi,1963,134700000
mwi,1964,133000000
mwi,1965,159600000
mwi,1966,180500000
mwi,1967,187600000
mwi,1968,197300000
mwi,1969,215700000
mwi,1970,236100000
mwi,1971,300300000
mwi,1972,321800000
mwi,1973,364800000
mwi,1974,473900000
mwi,1975,537700000
mwi,1976,594000000
mwi,1977,705000000
mwi,1978,769200000
mwi,1979,808200000
mwi,1980,924000000
mwi,1981,1033900000
mwi,1982,1171600000
mwi,1983,1353699900
mwi,1984,1628599900
mwi,1985,1854000000
mwi,1986,2090000000
mwi,1987,2487400000
mwi,1988,3396500000
mwi,1989,4250599900
mwi,1990,5014237500
mwi,1991,6046800100
mwi,1992,6343700700
mwi,1993,8932601100
mwi,1994,9947239900
mwi,1995,20634000300
mwi,1996,34322179500
mwi,1997,43116930800
mwi,1998,53107630500
mwi,1999,76457001700
mwi,2000,101650603400
mwi,2001,121534024500
mwi,2002,264663213800
mwi,2003,308634682300
mwi,2004,373570811500
mwi,2005,428214550200
mwi,2006,538642845100
mwi,2007,617491509200
mwi,2008,744579576800
mwi,2009,865669988400
mwi,2010,1031008077200
mwi,2011,1234660661400
mwi,2012,1467904081900
mwi,2013,1952093033300
mwi,2014,2501446842300
mwi,2015,3074293163400
mwi,2016,3884347988600
mwi,2017,6386403754600
mwi,2018,7000923721900
mwi,2019,8011775207700
mwi,2020,8900593718000
mys,1960,5616000000
mys,1961,5633000000
mys,1962,5985000000
mys,1963,7513000000
mys,1964,7960000000
mys,1965,8776000000
mys,1966,9344000000
mys,1967,9647000000
mys,1968,10074000000
mys,1969,10939000000
mys,1970,11644000000
mys,1971,12592000000
mys,1972,13842000000
mys,1973,18064000000
mys,1974,21861000000
mys,1975,21606000000
mys,1976,26988000000
mys,1977,31064000000
mys,1978,36186000000
mys,1979,44354000000
mys,1980,51390000000
mys,1981,55602000000
mys,1982,59710000000
mys,1983,66033000000
mys,1984,74182000000
mys,1985,71962000000
mys,1986,66818000000
mys,1987,76104000000
mys,1988,87286000000
mys,1989,99330000000
mys,1990,114017000000
mys,1991,128324000000
mys,1992,142676000000
mys,1993,163928000000
mys,1994,186049000000
mys,1995,212095000000
mys,1996,241931000000
mys,1997,266699000000
mys,1998,267923000000
mys,1999,279878000000
mys,2000,327492000000
mys,2001,326956000000
mys,2002,358152000000
mys,2003,396232000000
mys,2004,449646000000
mys,2005,519635000000
mys,2006,579490000000
mys,2007,651355000000
mys,2008,746915000000
mys,2009,698643000000
mys,2010,795303000000
mys,2011,890133000000
mys,2012,935410000000
mys,2013,984639000000
mys,2014,1069819000000
mys,2015,1144829265000
mys,2016,1215105339000
mys,2017,1333651560000
mys,2018,1402677000000
mys,2019,1473662000000
mys,2020,1388021000000
nam,1980,1623288400
nam,1981,1873655600
nam,1982,2140679700
nam,1983,2465457500
nam,1984,2712424600
nam,1985,2972081800
nam,1986,3589283000
nam,1987,4487086300
nam,1988,5103651900
nam,1989,6339911200
nam,1990,7352796100
nam,1991,8586084700
nam,1992,9882628200
nam,1993,10700013700
nam,1994,13095002600
nam,1995,14868762700
nam,1996,17272203600
nam,1997,19211005300
nam,1998,21638192700
nam,1999,23225902200
nam,2000,27355829200
nam,2001,30525270300
nam,2002,35786060500
nam,2003,39035617000
nam,2004,43217150100
nam,2005,45462000000
nam,2006,53677000000
nam,2007,60438935000
nam,2008,68966103700
nam,2009,73795939600
nam,2010,79430499500
nam,2011,87678761200
nam,2012,102584596300
nam,2013,117117896800
nam,2014,134056430900
nam,2015,145785352200
nam,2016,154607697700
nam,2017,168461202700
nam,2018,174380325700
nam,2019,176111936300
nam,2020,172708999700
ncl,1960,9293999104
ncl,1961,10547997696
ncl,1962,9053998080
ncl,1963,10130000896
ncl,1964,14739998720
ncl,1965,14325999616
ncl,1966,14739999744
ncl,1967,16161000448
ncl,1968,19345000448
ncl,1969,24847998976
ncl,1970,36235001856
ncl,1971,41684000768
ncl,1972,46447001600
ncl,1973,43953000448
ncl,1974,55791001600
ncl,1975,63643000832
ncl,1976,69365997568
ncl,1977,74831003648
ncl,1978,69419999232
ncl,1979,81006002176
ncl,1980,90847002624
ncl,1981,96099999744
ncl,1982,108092997632
ncl,1983,114161000448
ncl,1984,126489001984
ncl,1985,139650007040
ncl,1986,151280992256
ncl,1987,162626994176
ncl,1988,224498008064
ncl,1989,253474996224
ncl,1990,250426998784
ncl,1991,272235003900
ncl,1992,281426985000
ncl,1993,290599993300
ncl,1994,306747998200
ncl,1995,329295986700
ncl,1996,335481995300
ncl,1997,349259989000
ncl,1998,338781995000
ncl,1999,342170009600
ncl,2000,347203010600
ner,1960,110521876400
ner,1961,119544029200
ner,1962,130683953200
ner,1963,143051751400
ner,1964,142205714500
ner,1965,164520012100
ner,1966,172137982900
ner,1967,162235004900
ner,1968,158494439100
ner,1969,162077095500
ner,1970,179224388400
ner,1971,190620663400
ner,1972,186927367300
ner,1973,211018717200
ner,1974,245529990800
ner,1975,222725988100
ner,1976,253462001200
ner,1977,317161007300
ner,1978,393667981300
ner,1979,436490963900
ner,1980,523043962400
ner,1981,571044952100
ner,1982,639435929600
ner,1983,671579936800
ner,1984,614724012000
ner,1985,628194981900
ner,1986,653340032000
ner,1987,652599978000
ner,1988,665600030700
ner,1989,700999997400
ner,1990,962819603515.63074
ner,1991,933526830700
ner,1992,902915904000
ner,1993,870948663100
ner,1994,1081126066700
ner,1995,1158623439000
ner,1996,1257419208000
ner,1997,1368097369200
ner,1998,1617183902200
ner,1999,1624598525300
ner,2000,1659377086300
ner,2001,1876407294000
ner,2002,2027654726900
ner,2003,2061639916600
ner,2004,2104937344900
ner,2005,2455717251800
ner,2006,2639151219400
ner,2007,2904016707900
ner,2008,3431321932800
ner,2009,3647642469200
ner,2010,4098720734300
ner,2011,4395464493700
ner,2012,4976179459700
ner,2013,5248371589300
ner,2014,5604900977200
ner,2015,6007859000000
ner,2016,6361387100000
ner,2017,6735778631200
ner,2018,7446309750900
ner,2019,7897633801900
ner,2020,7572577515000
nga,1960,2981276900
nga,1961,3175821100
nga,1962,3481725700
nga,1963,3646126100
nga,1964,3889420300
nga,1965,4038700000
nga,1966,4369000000
nga,1967,3652600000
nga,1968,3601600000
nga,1969,4587300000
nga,1970,8629500000
nga,1971,9624000000
nga,1972,10181200000
nga,1973,11385700000
nga,1974,18922000000
nga,1975,22416700000
nga,1976,27952400000
nga,1977,33240000000
nga,1978,35907200000
nga,1979,42638600000
nga,1980,47824800200
nga,1981,137984302459.366
nga,1982,147932615299.164
nga,1983,157643980777.78601
nga,1984,164084199439.12201
nga,1985,185224406485.095
nga,1986,192975157080.86301
nga,1987,233556214767.54001
nga,1988,312370626585.78497
nga,1989,395193860129.38898
nga,1990,468211170982.59003
nga,1991,560553636200
nga,1992,850117290700
nga,1993,1150885855700
nga,1994,1645764487400
nga,1995,2943994093700
nga,1996,3907597207400
nga,1997,4237266747600
nga,1998,4556427414800
nga,1999,5346091321200
nga,2000,6437508006300
nga,2001,7778978016200
nga,2002,10766228754300
nga,2003,12567167328600
nga,2004,16814063343500
nga,2005,21367111806700
nga,2006,29777879904700
nga,2007,33185322720600
nga,2008,38157691438600
nga,2009,41293025130300
nga,2010,51679296455800
nga,2011,59629054894700
nga,2012,68873042797900
nga,2013,76995223157600
nga,2014,87129108277700
nga,2015,92673618171900
nga,2016,100370320779900
nga,2017,111384943142500
nga,2018,123131696032800
nga,2019,140871076041800
nga,2020,148624257388100
nic,1960,0.45809
nic,1961,0.49144
nic,1962,0.54147
nic,1963,0.59935
nic,1964,0.69646
nic,1965,0.76316
nic,1966,0.80534
nic,1967,0.86804
nic,1968,0.90626
nic,1969,0.97716
nic,1970,1.00122
nic,1971,1.0692
nic,1972,1.13318
nic,1973,1.395
nic,1974,1.95326
nic,1975,2.0606
nic,1976,2.38502
nic,1977,2.9358
nic,1978,2.72698
nic,1979,2.64094
nic,1980,3.91676
nic,1981,4.53978
nic,1982,5.30348
nic,1983,6.16082
nic,1984,8.4798
nic,1985,21.62914
nic,1986,85.17074
nic,1987,536.26072
nic,1988,55695.02051
nic,1989,2418700
nic,1990,153105600
nic,1991,5619877000
nic,1992,6487000000
nic,1993,8107496000
nic,1994,22773254000
nic,1995,28387739100
nic,1996,33605477800
nic,1997,38975921800
nic,1998,47089998200
nic,1999,55021820100
nic,2000,62251163100
nic,2001,68332772700
nic,2002,71510960500
nic,2003,77396736700
nic,2004,89263248500
nic,2005,103266803600
nic,2006,115049906200
nic,2007,133344315000
nic,2008,160355679500
nic,2009,163708165200
nic,2010,181836754900
nic,2011,213155601800
nic,2012,238203299500
nic,2013,258323098000
nic,2014,296776008700
nic,2015,334378404400
nic,2016,362109588200
nic,2017,392890744800
nic,2018,390408997500
nic,2019,402257019700
nic,2020,420965640600
nld,1960,21279516672
nld,1961,22344574976
nld,1962,24246530048
nld,1963,26169886720
nld,1964,30806808576
nld,1965,35237310464
nld,1966,38336565248
nld,1967,42087137280
nld,1968,46613921792
nld,1969,57206295400
nld,1970,63947884000
nld,1971,72145361000
nld,1972,80980060000
nld,1973,93492283000
nld,1974,106082269000
nld,1975,116038046000
nld,1976,133046461000
nld,1977,144089835000
nld,1978,154732515000
nld,1979,165726207000
nld,1980,177624969000
nld,1981,186036294000
nld,1982,192201143000
nld,1983,199946085000
nld,1984,211521916000
nld,1985,216021349000
nld,1986,222765097000
nld,1987,227316371000
nld,1988,236155390000
nld,1989,250463714000
nld,1990,261201437000
nld,1991,277090935000
nld,1992,287705534000
nld,1993,298113846000
nld,1994,315379310000
nld,1995,334591000000
nld,1996,350407000000
nld,1997,372692000000
nld,1998,393131000000
nld,1999,425194000000
nld,2000,460111000000
nld,2001,479615000000
nld,2002,499795000000
nld,2003,518266000000
nld,2004,532282000000
nld,2005,543271000000
nld,2006,589098000000
nld,2007,618908000000
nld,2008,629007000000
nld,2009,618753000000
nld,2010,641090000000
nld,2011,659484000000
nld,2012,664185000000
nld,2013,669440000000
nld,2014,669931000000
nld,2015,690567000000
nld,2016,697901000000
nld,2017,743753000000
nld,2018,782852000000
nld,2019,816447000000
nld,2020,786181000000
nld_curacao,2005,4266600000
nld_curacao,2006,4482400000
nld_curacao,2007,4731900000
nld_curacao,2008,5059300000
nld_curacao,2009,5049300000
nld_curacao,2010,5263800000
nld_curacao,2011,5415372330.07118
nld_curacao,2012,5671122035.20171
nld_curacao,2013,5717162968.1805
nld_curacao,2014,5776546798.02711
nld_curacao,2015,5806390251.15576
nld_curacao,2016,5728365438.90594
nld_curacao,2017,5774780786.47974
nld_curacao,2018,5786675387.76794
nld_curacao,2019,5789019573.2573
nld_curacao,2020,4818942598.87293
nor,1960,37056917504
nor,1961,40431190016
nor,1962,43533783040
nor,1963,46662418432
nor,1964,51294253056
nor,1965,56595058688
nor,1966,61057372160
nor,1967,66789740544
nor,1968,71381868544
nor,1969,77915324416
nor,1970,90752384000
nor,1971,102223427000
nor,1972,113425301000
nor,1973,128860006000
nor,1974,148789628000
nor,1975,169976045000
nor,1976,192984918000
nor,1977,215885515000
nor,1978,236568000000
nor,1979,259812000000
nor,1980,308830000000
nor,1981,354174000000
nor,1982,391672000000
nor,1983,436754000000
nor,1984,493333000000
nor,1985,552744000000
nor,1986,572905000000
nor,1987,626013000000
nor,1988,648146000000
nor,1989,689851000000
nor,1990,728731000000
nor,1991,765085000000
nor,1992,796032000000
nor,1993,836037000000
nor,1994,882271000000
nor,1995,951446000000
nor,1996,1042698000000
nor,1997,1129302000000
nor,1998,1149918000000
nor,1999,1254768000000
nor,2000,1486620000000
nor,2001,1565027000000
nor,2002,1565284000000
nor,2003,1629588000000
nor,2004,1786442000000
nor,2005,2011843000000
nor,2006,2218004000000
nor,2007,2343074000000
nor,2008,2595569000000
nor,2009,2442332000000
nor,2010,2619589000000
nor,2011,2819465000000
nor,2012,2989207000000
nor,2013,3103951000000
nor,2014,3240149000000
nor,2015,3240459000000
nor,2016,3233694000000
nor,2017,3416432000000
nor,2018,3687411000000
nor,2019,3672054000000
nor,2020,3565760000000
npl,1960,3872999900
npl,1961,4052999900
npl,1962,4374000100
npl,1963,4616000000
npl,1964,5023000100
npl,1965,5601999900
npl,1966,6909000200
npl,1967,6415000100
npl,1968,7173000200
npl,1969,7984999900
npl,1970,8768000000
npl,1971,8938000400
npl,1972,10369000400
npl,1973,9969000400
npl,1974,12807999500
npl,1975,16570999800
npl,1976,17457600500
npl,1977,17353699300
npl,1978,19819499500
npl,1979,22314500100
npl,1980,23501199400
npl,1981,27427999700
npl,1982,31147999200
npl,1983,33942999000
npl,1984,40014901200
npl,1985,46588845000
npl,1986,55723801000
npl,1987,63843609400
npl,1988,76833867500
npl,1989,89436417100
npl,1990,103777357000
npl,1991,124198600000
npl,1992,153307400000
npl,1993,176054000000
npl,1994,199861000000
npl,1995,219447100000
npl,1996,249342390000
npl,1997,280952131000
npl,1998,301266260000
npl,1999,342851400000
npl,2000,380869400000
npl,2001,443220000000
npl,2002,458838000000
npl,2003,491555000000
npl,2004,535065000000
npl,2005,591048000000
npl,2006,659040000000
npl,2007,735259000000
npl,2008,823605000000
npl,2009,1000021000000
npl,2010,1201891000000
npl,2011,1570230382208.48999
npl,2012,1770670577857.44995
npl,2013,1962373658504.56006
npl,2014,2265276983527.75
npl,2015,2457880982848
npl,2016,2642188759756.22021
npl,2017,3108139991654.83984
npl,2018,3478564065481.20947
npl,2019,3898845945187.08008
npl,2020,3960802354832.8999
nru,2007,36264800
nru,2008,47200500
nru,2009,70897100
nru,2010,65104100
nru,2011,81979500
nru,2012,113987900
nru,2013,119564200
nru,2014,138655600
nru,2015,142100000
nru,2016,186500000
nru,2017,203100000
nru,2018,214600000
nru,2019,244200000
nru,2020,244000000
nzl,1970,5725843000
nzl,1971,6770069000
nzl,1972,7741890000
nzl,1973,9058529000
nzl,1974,9970888000
nzl,1975,11133654000
nzl,1976,13525307000
nzl,1977,15182082000
nzl,1978,17147674000
nzl,1979,20167335000
nzl,1980,23470274000
nzl,1981,28538275000
nzl,1982,32150672000
nzl,1983,35454183000
nzl,1984,39522349000
nzl,1985,45370026000
nzl,1986,54982010000
nzl,1987,61682806000
nzl,1988,66988396000
nzl,1989,70866494000
nzl,1990,72953421000
nzl,1991,70856241000
nzl,1992,73267068000
nzl,1993,78483985000
nzl,1994,84453702000
nzl,1995,90188990000
nzl,1996,93572346000
nzl,1997,98532818000
nzl,1998,101933831000
nzl,1999,106454052000
nzl,2000,113030363000
nzl,2001,122200724000
nzl,2002,128371219000
nzl,2003,137635551000
nzl,2004,145852398000
nzl,2005,152409763000
nzl,2006,160454470000
nzl,2007,173357982000
nzl,2008,175662855000
nzl,2009,186342353000
nzl,2010,193234390000
nzl,2011,203368939000
nzl,2012,208436474000
nzl,2013,223617302000
nzl,2014,232895350000
nzl,2015,246869114000
nzl,2016,262684198000
nzl,2017,280347417000
nzl,2018,295759430000
nzl,2019,315065895000
omn,1960,15800000
omn,1961,16300000
omn,1962,20100000
omn,1963,21400000
omn,1964,22100000
omn,1965,22600000
omn,1966,24200000
omn,1967,35200000
omn,1968,59500000
omn,1969,76700000
omn,1970,88600000
omn,1971,105100000
omn,1972,111800000
omn,1973,106700000
omn,1974,468000000
omn,1975,622199900
omn,1976,810100000
omn,1977,891700100
omn,1978,907400100
omn,1979,1238000000
omn,1980,1977400100
omn,1981,2424900100
omn,1982,2556600100
omn,1983,2676600100
omn,1984,2972500200
omn,1985,3343399900
omn,1986,2770500100
omn,1987,2968999900
omn,1988,3103500000
omn,1989,3507400000
omn,1990,4375586000
omn,1991,4290990800
omn,1992,4635407700
omn,1993,4655146800
omn,1994,4806024200
omn,1995,5154625400
omn,1996,5687370600
omn,1997,5883120100
omn,1998,5188813700
omn,1999,5742683900
omn,2000,7178615500
omn,2001,7113294200
omn,2002,7373889700
omn,2003,8110160800
omn,2004,9371647600
omn,2005,11558025800
omn,2006,14053467300
omn,2007,15872828400
omn,2008,22357146500
omn,2009,17481325800
omn,2010,20506073800
omn,2011,28206800000
omn,2012,31876400000
omn,2013,33336400000
omn,2014,33994700000
omn,2015,29400000000
omn,2016,28092500000
omn,2017,29871200000
omn,2018,33154500000
omn,2019,31497700000
omn,2020,26368800000
pak,1960,17828002064
pak,1961,19587002036
pak,1962,20499999094
pak,1963,21993998908
pak,1964,24719997648
pak,1965,28116001200
pak,1966,31098998960
pak,1967,35307905008
pak,1968,37981714592
pak,1969,40991857504
pak,1970,47303381408
pak,1971,50490106272
pak,1972,53890686528
pak,1973,66660478400
pak,1974,87373360000
pak,1975,110239530048
pak,1976,128936420096
pak,1977,147957568529.43399
pak,1978,174539549603.57401
pak,1979,192602108167.65201
pak,1980,231385846527.39896
pak,1981,275600778625.99701
pak,1982,320758173314.11902
pak,1983,359015625759.36603
pak,1984,413807149464.47803
pak,1985,464448245346.50098
pak,1986,504149673239.258
pak,1987,560491542335.48499
pak,1988,660750024461.31995
pak,1989,752709277516.13184
pak,1990,835139603923.53699
pak,1991,994454524100
pak,1992,1179760288200
pak,1993,1302502979300
pak,1994,1524663512800
pak,1995,1810981984900
pak,1996,2054307368700
pak,1997,2343277080400
pak,1998,2576960848700
pak,1999,2854017177600
pak,2000,4138883250000
pak,2001,4501826800000
pak,2002,4777744980000
pak,2003,5244916730000
pak,2004,6076668010000
pak,2005,6984566172800
pak,2006,8056522447800
pak,2007,9022594295600
pak,2008,10392402080500
pak,2009,12853764991900
pak,2010,14591584344400
pak,2011,18018278628700
pak,2012,19756590726500
pak,2013,22030438896000
pak,2014,24761445932500
pak,2015,26976537187000
pak,2016,28517920199500
pak,2017,31396775576400
pak,2018,34017992228300
pak,2019,37320567000000
pak,2020,40692475000000
pan,1960,476969600
pan,1961,535851800
pan,1962,585984500
pan,1963,651251500
pan,1964,703985400
pan,1965,761567000
pan,1966,830854100
pan,1967,919886800
pan,1968,988582800
pan,1969,1087902200
pan,1970,1205311900
pan,1971,1359929100
pan,1972,1494068100
pan,1973,1705515700
pan,1974,1938411000
pan,1975,2206931300
pan,1976,2303264100
pan,1977,2778461900
pan,1978,3311658600
pan,1979,3741951600
pan,1980,4217386400
pan,1981,4705621500
pan,1982,5445367900
pan,1983,5838755900
pan,1984,5878087100
pan,1985,6390017100
pan,1986,6382234200
pan,1987,7004265300
pan,1988,5814883400
pan,1989,5652069800
pan,1990,6178567000
pan,1991,6642275500
pan,1992,7641337700
pan,1993,8496985400
pan,1994,9142989800
pan,1995,9107913700
pan,1996,9621294000
pan,1997,10277686100
pan,1998,11058186400
pan,1999,11439152200
pan,2000,11743915000
pan,2001,11911913400
pan,2002,12722010400
pan,2003,12885281200
pan,2004,13992981700
pan,2005,15207493900
pan,2006,16840666300
pan,2007,20041684230.2564
pan,2008,23648788616.322
pan,2009,25668635565.1742
pan,2010,27128987581.2675
pan,2011,32772224301.1773
pan,2012,37691434384.2184
pan,2013,42692594004.8873
pan,2014,45567364365.3204
pan,2015,50640813775.5634
pan,2016,53770544466.4192
pan,2017,58442879412.4646
pan,2018,60383646744.1266
pan,2019,62482129503.991
pan,2020,52307035334.0229
per,1960,66.43773
per,1961,73.8193
per,1962,84.3696
per,1963,92.66655
per,1964,111.96583
per,1965,133.35723
per,1966,157.1746
per,1967,179.28356
