geo,time,sp_dyn_amrt_fe
mng,1969,215.051
mng,1970,210.266
mng,1971,205.481
mng,1972,200.696
mng,1973,199.775
mng,1974,198.854
mng,1975,197.933
mng,1976,197.012
mng,1977,196.091
mng,1978,195.152
mng,1979,194.213
mng,1980,193.274
mng,1981,192.335
mng,1982,191.396
mng,1983,187.289
mng,1984,183.182
mng,1985,179.074
mng,1986,174.967
mng,1987,170.86
mng,1988,178.79
mng,1989,186.721
mng,1990,194.651
mng,1991,202.581
mng,1992,210.512
mng,1993,213.891
mng,1994,217.269
mng,1995,220.648
mng,1996,224.027
mng,1997,227.406
mng,1998,220.707
mng,1999,214.009
mng,2000,207.311
mng,2001,200.613
mng,2002,193.915
mng,2003,187.379
mng,2004,180.842
mng,2005,174.306
mng,2006,167.769
mng,2007,161.233
mng,2008,156.249
mng,2009,151.265
mng,2010,146.281
mng,2011,141.297
mng,2012,136.314
mng,2013,134.04
mng,2014,131.767
mng,2015,129.494
mng,2016,127.22
mng,2017,124.947
mng,2018,123.173
mng,2019,121.373
mng,2020,119.573
moz,1960,479.38
moz,1961,473.657
moz,1962,467.933
moz,1963,463.265
moz,1964,458.598
moz,1965,453.931
moz,1966,449.263
moz,1967,444.596
moz,1968,439.521
moz,1969,434.447
moz,1970,429.372
moz,1971,424.298
moz,1972,419.223
moz,1973,415.134
moz,1974,411.045
moz,1975,406.957
moz,1976,402.868
moz,1977,398.779
moz,1978,400.679
moz,1979,402.578
moz,1980,404.478
moz,1981,406.378
moz,1982,408.278
moz,1983,406.746
moz,1984,405.213
moz,1985,403.681
moz,1986,402.148
moz,1987,400.616
moz,1988,398.958
moz,1989,397.301
moz,1990,395.643
moz,1991,393.986
moz,1992,392.328
moz,1993,391.651
moz,1994,390.974
moz,1995,390.297
moz,1996,389.62
moz,1997,388.943
moz,1998,394.821
moz,1999,400.699
moz,2000,406.577
moz,2001,412.455
moz,2002,418.333
moz,2003,409.114
moz,2004,399.894
moz,2005,390.674
moz,2006,381.455
moz,2007,372.235
moz,2008,364.317
moz,2009,356.4
moz,2010,348.482
moz,2011,340.564
moz,2012,332.646
moz,2013,320.769
moz,2014,308.892
moz,2015,297.015
moz,2016,285.138
moz,2017,273.261
moz,2018,268.188
moz,2019,262.79
moz,2020,257.392
mrt,1960,384.462
mrt,1961,375.369
mrt,1962,366.276
mrt,1963,359.134
mrt,1964,351.992
mrt,1965,344.85
mrt,1966,337.708
mrt,1967,330.566
mrt,1968,324.644
mrt,1969,318.721
mrt,1970,312.799
mrt,1971,306.877
mrt,1972,300.955
mrt,1973,294.97
mrt,1974,288.985
mrt,1975,283.001
mrt,1976,277.016
mrt,1977,271.032
mrt,1978,265.763
mrt,1979,260.495
mrt,1980,255.227
mrt,1981,249.958
mrt,1982,244.69
mrt,1983,241.539
mrt,1984,238.388
mrt,1985,235.237
mrt,1986,232.086
mrt,1987,228.935
mrt,1988,226.5
mrt,1989,224.064
mrt,1990,221.629
mrt,1991,219.193
mrt,1992,216.758
mrt,1993,215.206
mrt,1994,213.655
mrt,1995,212.103
mrt,1996,210.552
mrt,1997,209
mrt,1998,207.6
mrt,1999,206.2
mrt,2000,204.8
mrt,2001,203.4
mrt,2002,202
mrt,2003,200.4
mrt,2004,198.8
mrt,2005,197.2
mrt,2006,195.6
mrt,2007,194
mrt,2008,192.4
mrt,2009,190.8
mrt,2010,189.2
mrt,2011,187.6
mrt,2012,186
mrt,2013,184.361
mrt,2014,182.722
mrt,2015,181.083
mrt,2016,179.444
mrt,2017,177.804
mrt,2018,176.149
mrt,2019,174.297
mrt,2020,172.446
mus,1960,259.167
mus,1961,246.266
mus,1962,233.364
mus,1963,228.267
mus,1964,223.17
mus,1965,218.072
mus,1966,212.975
mus,1967,207.878
mus,1968,201.881
mus,1969,195.884
mus,1970,189.886
mus,1971,183.889
mus,1972,177.892
mus,1973,174.635
mus,1974,171.379
mus,1975,168.122
mus,1976,164.865
mus,1977,161.609
mus,1978,157.128
mus,1979,152.647
mus,1980,148.166
mus,1981,143.685
mus,1982,139.204
mus,1983,137.011
mus,1984,134.819
mus,1985,132.626
mus,1986,130.433
mus,1987,128.24
mus,1988,128.609
mus,1989,128.977
mus,1990,129.345
mus,1991,129.713
mus,1992,130.081
mus,1993,127.368
mus,1994,124.654
mus,1995,121.94
mus,1996,119.227
mus,1997,116.513
mus,1998,115.727
mus,1999,114.941
mus,2000,114.155
mus,2001,113.369
mus,2002,112.583
mus,2003,110.82
mus,2004,109.057
mus,2005,107.294
mus,2006,105.531
mus,2007,103.768
mus,2008,102.372
mus,2009,100.975
mus,2010,99.578
mus,2011,98.182
mus,2012,96.785
mus,2013,96.315
mus,2014,95.844
mus,2015,95.373
mus,2016,94.903
mus,2017,94.432
mus,2018,93.506
mus,2019,92.58
mus,2020,91.654
mwi,1960,401.874
mwi,1961,399.024
mwi,1962,396.174
mwi,1963,393.699
mwi,1964,391.225
mwi,1965,388.75
mwi,1966,386.275
mwi,1967,383.8
mwi,1968,379.009
mwi,1969,374.218
mwi,1970,369.427
mwi,1971,364.636
mwi,1972,359.846
mwi,1973,355.52
mwi,1974,351.194
mwi,1975,346.868
mwi,1976,342.542
mwi,1977,338.216
mwi,1978,334.636
mwi,1979,331.056
mwi,1980,327.475
mwi,1981,323.895
mwi,1982,320.315
mwi,1983,320.893
mwi,1984,321.471
mwi,1985,322.049
mwi,1986,322.627
mwi,1987,323.205
mwi,1988,333.936
mwi,1989,344.666
mwi,1990,355.397
mwi,1991,366.128
mwi,1992,376.858
mwi,1993,397.196
mwi,1994,417.533
mwi,1995,437.87
mwi,1996,458.207
mwi,1997,478.545
mwi,1998,491.497
mwi,1999,504.45
mwi,2000,517.402
mwi,2001,530.354
mwi,2002,543.307
mwi,2003,522.032
mwi,2004,500.757
mwi,2005,479.482
mwi,2006,458.208
mwi,2007,436.933
mwi,2008,403.293
mwi,2009,369.652
mwi,2010,336.012
mwi,2011,302.372
mwi,2012,268.732
mwi,2013,258.537
mwi,2014,248.342
mwi,2015,238.148
mwi,2016,227.953
mwi,2017,217.758
mwi,2018,212.388
mwi,2019,206.987
mwi,2020,201.585
mys,1960,263.906
mys,1961,256.916
mys,1962,249.925
mys,1963,244.305
mys,1964,238.685
mys,1965,233.064
mys,1966,227.444
mys,1967,221.824
mys,1968,216.791
mys,1969,211.758
mys,1970,206.725
mys,1971,201.693
mys,1972,196.66
mys,1973,192.164
mys,1974,187.667
mys,1975,183.171
mys,1976,178.674
mys,1977,174.178
mys,1978,170.178
mys,1979,166.178
mys,1980,162.179
mys,1981,158.179
mys,1982,154.179
mys,1983,150.625
mys,1984,147.072
mys,1985,143.518
mys,1986,139.964
mys,1987,136.411
mys,1988,133.259
mys,1989,130.108
mys,1990,126.957
mys,1991,123.805
mys,1992,120.654
mys,1993,117.863
mys,1994,115.072
mys,1995,112.282
mys,1996,109.491
mys,1997,106.7
mys,1998,104.23
mys,1999,101.759
mys,2000,99.288
mys,2001,96.817
mys,2002,94.346
mys,2003,93.265
mys,2004,92.183
mys,2005,91.102
mys,2006,90.02
mys,2007,88.938
mys,2008,88.935
mys,2009,88.931
mys,2010,88.928
mys,2011,88.924
mys,2012,88.921
mys,2013,87.683
mys,2014,86.445
mys,2015,85.207
mys,2016,83.97
mys,2017,82.732
mys,2018,84.296
mys,2019,83.243
mys,2020,82.19
nam,1960,365.862
nam,1961,359.291
nam,1962,352.72
nam,1963,347.636
nam,1964,342.551
nam,1965,337.467
nam,1966,332.383
nam,1967,327.299
nam,1968,321.523
nam,1969,315.747
nam,1970,309.971
nam,1971,304.195
nam,1972,298.419
nam,1973,291.725
nam,1974,285.032
nam,1975,278.338
nam,1976,271.645
nam,1977,264.951
nam,1978,260.979
nam,1979,257.006
nam,1980,253.033
nam,1981,249.061
nam,1982,245.088
nam,1983,240.295
nam,1984,235.501
nam,1985,230.708
nam,1986,225.914
nam,1987,221.121
nam,1988,221.736
nam,1989,222.352
nam,1990,222.968
nam,1991,223.584
nam,1992,224.2
nam,1993,245.548
nam,1994,266.896
nam,1995,288.244
nam,1996,309.593
nam,1997,330.941
nam,1998,358.012
nam,1999,385.084
nam,2000,412.155
nam,2001,439.227
nam,2002,466.299
nam,2003,469.05
nam,2004,471.801
nam,2005,474.552
nam,2006,477.303
nam,2007,480.054
nam,2008,446.664
nam,2009,413.275
nam,2010,379.886
nam,2011,346.496
nam,2012,313.107
nam,2013,298.88
nam,2014,284.653
nam,2015,270.425
nam,2016,256.198
nam,2017,241.971
nam,2018,248.938
nam,2019,243.557
nam,2020,238.177
ncl,1960,273.968
ncl,1961,265.783
ncl,1962,257.598
ncl,1963,250.495
ncl,1964,243.392
ncl,1965,236.288
ncl,1966,229.185
ncl,1967,222.082
ncl,1968,215.985
ncl,1969,209.888
ncl,1970,203.792
ncl,1971,197.695
ncl,1972,191.598
ncl,1973,186.213
ncl,1974,180.827
ncl,1975,175.442
ncl,1976,170.057
ncl,1977,164.672
ncl,1978,159.841
ncl,1979,155.011
ncl,1980,150.18
ncl,1981,145.35
ncl,1982,140.519
ncl,1983,136.352
ncl,1984,132.185
ncl,1985,128.019
ncl,1986,123.852
ncl,1987,119.685
ncl,1988,116.287
ncl,1989,112.89
ncl,1990,109.492
ncl,1991,106.095
ncl,1992,102.697
ncl,1993,100.03
ncl,1994,97.363
ncl,1995,94.696
ncl,1996,92.029
ncl,1997,89.361
ncl,1998,87.232
ncl,1999,85.102
ncl,2000,82.972
ncl,2001,80.842
ncl,2002,78.712
ncl,2003,77.037
ncl,2004,75.362
ncl,2005,73.688
ncl,2006,72.013
ncl,2007,70.338
ncl,2008,68.926
ncl,2009,67.514
ncl,2010,66.101
ncl,2011,64.689
ncl,2012,63.277
ncl,2013,62.155
ncl,2014,61.033
ncl,2015,59.91
ncl,2016,58.788
ncl,2017,57.666
ncl,2018,56.743
ncl,2019,55.82
ncl,2020,54.897
ner,1960,482.707
ner,1961,480.579
ner,1962,478.452
ner,1963,476.679
ner,1964,474.906
ner,1965,473.134
ner,1966,471.361
ner,1967,469.589
ner,1968,465.451
ner,1969,461.314
ner,1970,457.176
ner,1971,453.039
ner,1972,448.901
ner,1973,441.946
ner,1974,434.99
ner,1975,428.035
ner,1976,421.079
ner,1977,414.124
ner,1978,404.487
ner,1979,394.85
ner,1980,385.213
ner,1981,375.576
ner,1982,365.938
ner,1983,354.652
ner,1984,343.365
ner,1985,332.078
ner,1986,320.791
ner,1987,309.504
ner,1988,304.149
ner,1989,298.795
ner,1990,293.441
ner,1991,288.086
ner,1992,282.732
ner,1993,282.36
ner,1994,281.989
ner,1995,281.617
ner,1996,281.246
ner,1997,280.874
ner,1998,280.077
ner,1999,279.28
ner,2000,278.483
ner,2001,277.686
ner,2002,276.889
ner,2003,273.934
ner,2004,270.978
ner,2005,268.023
ner,2006,265.067
ner,2007,262.112
ner,2008,259.095
ner,2009,256.079
ner,2010,253.062
ner,2011,250.045
ner,2012,247.029
ner,2013,242.99
ner,2014,238.951
ner,2015,234.912
ner,2016,230.872
ner,2017,226.833
ner,2018,222.743
ner,2019,218.743
ner,2020,214.743
nga,1960,453.777
nga,1961,448.541
nga,1962,443.306
nga,1963,439.258
nga,1964,435.21
nga,1965,431.162
nga,1966,427.114
nga,1967,423.066
nga,1968,418.605
nga,1969,414.143
nga,1970,409.681
nga,1971,405.22
nga,1972,400.758
nga,1973,395.959
nga,1974,391.159
nga,1975,386.36
nga,1976,381.56
nga,1977,376.761
nga,1978,373.172
nga,1979,369.583
nga,1980,365.994
nga,1981,362.405
nga,1982,358.816
nga,1983,358.977
nga,1984,359.137
nga,1985,359.298
nga,1986,359.459
nga,1987,359.62
nga,1988,359.761
nga,1989,359.901
nga,1990,360.042
nga,1991,360.183
nga,1992,360.324
nga,1993,363.801
nga,1994,367.277
nga,1995,370.754
nga,1996,374.231
nga,1997,377.707
nga,1998,380.914
nga,1999,384.12
nga,2000,387.326
nga,2001,390.532
nga,2002,393.739
nga,2003,389.439
nga,2004,385.14
nga,2005,380.84
nga,2006,376.541
nga,2007,372.241
nga,2008,368.101
nga,2009,363.961
nga,2010,359.82
nga,2011,355.68
nga,2012,351.54
nga,2013,346.913
nga,2014,342.287
nga,2015,337.66
nga,2016,333.034
nga,2017,328.407
nga,2018,324.961
nga,2019,321.483
nga,2020,318.006
nic,1960,363.417
nic,1961,356.171
nic,1962,348.925
nic,1963,341.286
nic,1964,333.646
nic,1965,326.007
nic,1966,318.368
nic,1967,310.728
nic,1968,303.335
nic,1969,295.942
nic,1970,288.55
nic,1971,281.157
nic,1972,273.764
nic,1973,266.002
nic,1974,258.24
nic,1975,250.478
nic,1976,242.717
nic,1977,234.955
nic,1978,230.31
nic,1979,225.665
nic,1980,221.02
nic,1981,216.375
nic,1982,211.73
nic,1983,206.44
nic,1984,201.149
nic,1985,195.858
nic,1986,190.568
nic,1987,185.277
nic,1988,183.45
nic,1989,181.623
nic,1990,179.796
nic,1991,177.969
nic,1992,176.142
nic,1993,173.404
nic,1994,170.667
nic,1995,167.929
nic,1996,165.192
nic,1997,162.454
nic,1998,158.186
nic,1999,153.918
nic,2000,149.65
nic,2001,145.382
nic,2002,141.114
nic,2003,137.178
nic,2004,133.243
nic,2005,129.307
nic,2006,125.371
nic,2007,121.436
nic,2008,119.089
nic,2009,116.742
nic,2010,114.396
nic,2011,112.049
nic,2012,109.703
nic,2013,108.041
nic,2014,106.379
nic,2015,104.717
nic,2016,103.055
nic,2017,101.392
nic,2018,102.575
nic,2019,101.226
nic,2020,99.876
nld,1960,89.322
nld,1961,86.202
nld,1962,85.239
nld,1963,84.604
nld,1964,84.614
nld,1965,84.551
nld,1966,87.249
nld,1967,84.104
nld,1968,85.252
nld,1969,87.753
nld,1970,87.155
nld,1971,84.391
nld,1972,84.68
nld,1973,85.749
nld,1974,80.004
nld,1975,79.025
nld,1976,77.716
nld,1977,78.267
nld,1978,77.292
nld,1979,76.34
nld,1980,72.17
nld,1981,72.248
nld,1982,71.963
nld,1983,72.243
nld,1984,69.878
nld,1985,70.561
nld,1986,72.071
nld,1987,69.564
nld,1988,67.211
nld,1989,70.704
nld,1990,67.118
nld,1991,68.031
nld,1992,67.563
nld,1993,68.717
nld,1994,68.219
nld,1995,67.153
nld,1996,67.236
nld,1997,67.4
nld,1998,65.936
nld,1999,67.351
nld,2000,67.172
nld,2001,66.506
nld,2002,66.999
nld,2003,66.203
nld,2004,63.509
nld,2005,61.402
nld,2006,59.326
nld,2007,57.41
nld,2008,57.538
nld,2009,55.941
nld,2010,54.912
nld,2011,55.696
nld,2012,53.79
nld,2013,51.226
nld,2014,50.465
nld,2015,49.464
nld,2016,51.048
nld,2017,47.246
nld,2018,46.774
nld,2019,45.049
nld_curacao,1960,194.37
nld_curacao,1961,188.145
nld_curacao,1962,181.919
nld_curacao,1963,178.019
nld_curacao,1964,174.119
nld_curacao,1965,170.219
nld_curacao,1966,166.319
nld_curacao,1967,162.419
nld_curacao,1968,156.95
nld_curacao,1969,151.48
nld_curacao,1970,146.011
nld_curacao,1971,140.542
nld_curacao,1972,135.073
nld_curacao,1973,129.174
nld_curacao,1974,123.275
nld_curacao,1975,117.376
nld_curacao,1976,111.477
nld_curacao,1977,105.579
nld_curacao,1978,103.269
nld_curacao,1979,100.96
nld_curacao,1980,98.65
nld_curacao,1981,96.341
nld_curacao,1982,94.032
nld_curacao,1983,92.616
nld_curacao,1984,91.201
nld_curacao,1985,89.785
nld_curacao,1986,88.37
nld_curacao,1987,86.955
nld_curacao,1988,86.717
nld_curacao,1989,86.479
nld_curacao,1990,86.241
nld_curacao,1991,86.003
nld_curacao,1992,85.764
nld_curacao,1993,85.699
nld_curacao,1994,85.633
nld_curacao,1995,85.568
nld_curacao,1996,85.502
nld_curacao,1997,85.436
nld_curacao,1998,84.544
nld_curacao,1999,83.652
nld_curacao,2000,82.76
nld_curacao,2001,81.868
nld_curacao,2002,80.976
nld_curacao,2003,79.762
nld_curacao,2004,78.549
nld_curacao,2005,77.335
nld_curacao,2006,76.122
nld_curacao,2007,74.908
nld_curacao,2008,73.493
nld_curacao,2009,72.077
nld_curacao,2010,70.661
nld_curacao,2011,69.246
nld_curacao,2012,67.83
nld_curacao,2013,67.083
nld_curacao,2014,66.336
nld_curacao,2015,65.589
nld_curacao,2016,64.842
nld_curacao,2017,64.096
nld_curacao,2018,63.365
nld_curacao,2019,62.635
nld_curacao,2020,61.905
nor,1960,81.753
nor,1961,82.065
nor,1962,82.115
nor,1963,82.013
nor,1964,77.566
nor,1965,76.924
nor,1966,77.744
nor,1967,76.352
nor,1968,77.458
nor,1969,81.83
nor,1970,76.352
nor,1971,75.432
nor,1972,75.129
nor,1973,73.247
nor,1974,73.353
nor,1975,73.009
nor,1976,72.42
nor,1977,71.572
nor,1978,70.752
nor,1979,69.783
nor,1980,67.552
nor,1981,68.871
nor,1982,65.727
nor,1983,68.898
nor,1984,66.274
nor,1985,69.098
nor,1986,69.9
nor,1987,69.376
nor,1988,70.116
nor,1989,67.211
nor,1990,65.199
nor,1991,65.043
nor,1992,65.058
nor,1993,62.846
nor,1994,63.732
nor,1995,60.983
nor,1996,63.729
nor,1997,63.334
nor,1998,61.963
nor,1999,60.578
nor,2000,61.089
nor,2001,59.779
nor,2002,58.943
nor,2003,56.879
nor,2004,56.784
nor,2005,55.982
nor,2006,53.192
nor,2007,52.837
nor,2008,49.79
nor,2009,50.03
nor,2010,50.116
nor,2011,49.575
nor,2012,44.447
nor,2013,45.912
nor,2014,43.49
nor,2015,41.989
nor,2016,41.705
nor,2017,39.376
nor,2018,38.719
nor,2019,37.433
nor,2020,37.226
npl,1960,522.88
npl,1961,518.985
npl,1962,515.091
npl,1963,508.075
npl,1964,501.06
npl,1965,494.045
npl,1966,487.03
npl,1967,480.014
npl,1968,473.043
npl,1969,466.071
npl,1970,459.099
npl,1971,452.127
npl,1972,445.155
npl,1973,438.387
npl,1974,431.619
npl,1975,424.85
npl,1976,418.082
npl,1977,411.314
npl,1978,403.456
npl,1979,395.599
npl,1980,387.741
npl,1981,379.884
npl,1982,372.026
npl,1983,364.351
npl,1984,356.675
npl,1985,349
npl,1986,341.324
npl,1987,333.649
npl,1988,324.24
npl,1989,314.831
npl,1990,305.422
npl,1991,296.013
npl,1992,286.604
npl,1993,277.574
npl,1994,268.543
npl,1995,259.513
npl,1996,250.483
npl,1997,241.453
npl,1998,233.665
npl,1999,225.877
npl,2000,218.09
npl,2001,210.302
npl,2002,202.514
npl,2003,196.386
npl,2004,190.257
npl,2005,184.128
npl,2006,178
npl,2007,171.871
npl,2008,166.899
npl,2009,161.927
npl,2010,156.955
npl,2011,151.983
npl,2012,147.011
npl,2013,142.638
npl,2014,138.265
npl,2015,133.892
npl,2016,129.519
npl,2017,125.146
npl,2018,129.611
npl,2019,126.348
npl,2020,123.086
nzl,1960,114.7
nzl,1961,116.908
nzl,1962,113.193
nzl,1963,117.033
nzl,1964,116.144
nzl,1965,118.208
nzl,1966,116.088
nzl,1967,118.953
nzl,1968,117.753
nzl,1969,117.024
nzl,1970,118.365
nzl,1971,115.528
nzl,1972,111.657
nzl,1973,111.066
nzl,1974,115.173
nzl,1975,107.577
nzl,1976,112.386
nzl,1977,113.946
nzl,1978,108.497
nzl,1979,102.265
nzl,1980,108.073
nzl,1981,99.83
nzl,1982,104.96
nzl,1983,94.997
nzl,1984,93.449
nzl,1985,97.378
nzl,1986,93.876
nzl,1987,96.59
nzl,1988,88.773
nzl,1989,89.472
nzl,1990,93.163
nzl,1991,85.341
nzl,1992,79.587
nzl,1993,81.649
nzl,1994,76.837
nzl,1995,80.843
nzl,1996,77.131
nzl,1997,76.658
nzl,1998,71.375
nzl,1999,70.399
nzl,2000,67.088
nzl,2001,64.107
nzl,2002,64.566
nzl,2003,64.71
nzl,2004,62.964
nzl,2005,59.596
nzl,2006,59.427
nzl,2007,58.429
nzl,2008,58.291
nzl,2009,56.586
nzl,2010,54.4
nzl,2011,55.589
nzl,2012,53.037
nzl,2013,52.507
omn,1960,354.76
omn,1961,348.426
omn,1962,342.093
omn,1963,336.178
omn,1964,330.264
omn,1965,324.349
omn,1966,318.434
omn,1967,312.52
omn,1968,307.018
omn,1969,301.516
omn,1970,296.014
omn,1971,290.512
omn,1972,285.01
omn,1973,275.541
omn,1974,266.072
omn,1975,256.603
omn,1976,247.134
omn,1977,237.665
omn,1978,229.435
omn,1979,221.205
omn,1980,212.974
omn,1981,204.744
omn,1982,196.513
omn,1983,189.8
omn,1984,183.086
omn,1985,176.372
omn,1986,169.658
omn,1987,162.945
omn,1988,157.485
omn,1989,152.025
omn,1990,146.565
omn,1991,141.105
omn,1992,135.645
omn,1993,131.203
omn,1994,126.76
omn,1995,122.317
omn,1996,117.875
omn,1997,113.432
omn,1998,109.817
omn,1999,106.202
omn,2000,102.588
omn,2001,98.973
omn,2002,95.358
omn,2003,92.398
omn,2004,89.439
omn,2005,86.479
omn,2006,83.519
omn,2007,80.559
omn,2008,78.959
omn,2009,77.36
omn,2010,75.76
omn,2011,74.16
omn,2012,72.56
omn,2013,71.346
omn,2014,70.132
omn,2015,68.919
omn,2016,67.705
omn,2017,66.491
omn,2018,63.183
omn,2019,62.245
omn,2020,61.306
pak,1960,371.183
pak,1961,362.34
pak,1962,353.498
pak,1963,345.454
pak,1964,337.409
pak,1965,329.365
pak,1966,321.32
pak,1967,313.276
pak,1968,306.251
pak,1969,299.226
pak,1970,292.201
pak,1971,285.177
pak,1972,278.152
pak,1973,272.039
pak,1974,265.926
pak,1975,259.812
pak,1976,253.699
pak,1977,247.586
pak,1978,242.598
pak,1979,237.61
pak,1980,232.622
pak,1981,227.635
pak,1982,222.647
pak,1983,218.931
pak,1984,215.215
pak,1985,211.499
pak,1986,207.783
pak,1987,204.067
pak,1988,201.336
pak,1989,198.604
pak,1990,195.873
pak,1991,193.142
pak,1992,190.41
pak,1993,188.293
pak,1994,186.176
pak,1995,184.059
pak,1996,181.942
pak,1997,179.825
pak,1998,177.996
pak,1999,176.168
pak,2000,174.339
pak,2001,172.51
pak,2002,170.682
pak,2003,169.123
pak,2004,167.565
pak,2005,166.006
pak,2006,164.448
pak,2007,162.889
pak,2008,159.496
pak,2009,156.102
pak,2010,152.708
pak,2011,149.315
pak,2012,145.921
pak,2013,144.527
pak,2014,143.133
pak,2015,141.739
pak,2016,140.345
pak,2017,138.952
pak,2018,137.509
pak,2019,136.402
pak,2020,135.294
pan,1960,229.28
pan,1961,222.599
pan,1962,215.918
pan,1963,210.607
pan,1964,205.297
pan,1965,199.986
pan,1966,194.676
pan,1967,189.365
pan,1968,184.039
pan,1969,178.712
pan,1970,173.385
pan,1971,168.058
pan,1972,162.732
pan,1973,158.063
pan,1974,153.394
pan,1975,148.725
pan,1976,144.056
pan,1977,139.387
pan,1978,135.111
pan,1979,130.836
pan,1980,126.56
pan,1981,122.285
pan,1982,118.01
pan,1983,115.084
pan,1984,112.158
pan,1985,109.233
pan,1986,106.307
pan,1987,103.382
pan,1988,101.809
pan,1989,100.236
pan,1990,98.663
pan,1991,97.091
pan,1992,95.518
pan,1993,94.635
pan,1994,93.753
pan,1995,92.87
pan,1996,91.988
pan,1997,91.105
pan,1998,90.588
pan,1999,90.07
pan,2000,89.553
pan,2001,89.036
pan,2002,88.518
pan,2003,88.232
pan,2004,87.946
pan,2005,87.66
pan,2006,87.374
pan,2007,87.088
pan,2008,86.102
pan,2009,85.115
pan,2010,84.128
pan,2011,83.142
pan,2012,82.155
pan,2013,81.254
pan,2014,80.354
pan,2015,79.453
pan,2016,78.552
pan,2017,77.652
pan,2018,76.653
pan,2019,75.883
pan,2020,75.113
per,1960,291.233
per,1961,285.333
per,1962,279.433
per,1963,274.61
per,1964,269.786
per,1965,264.962
per,1966,260.138
per,1967,255.314
per,1968,247.337
per,1969,239.359
per,1970,231.381
per,1971,223.403
per,1972,215.426
per,1973,209.658
per,1974,203.891
per,1975,198.124
per,1976,192.356
per,1977,186.589
per,1978,183.253
per,1979,179.918
per,1980,176.582
per,1981,173.246
per,1982,169.91
per,1983,166.941
per,1984,163.972
per,1985,161.003
per,1986,158.034
per,1987,155.065
per,1988,152.721
per,1989,150.377
per,1990,148.034
per,1991,145.69
per,1992,143.346
per,1993,140.412
per,1994,137.478
per,1995,134.544
per,1996,131.61
per,1997,128.676
per,1998,126.071
per,1999,123.465
per,2000,120.86
per,2001,118.254
per,2002,115.649
per,2003,113.693
per,2004,111.738
per,2005,109.782
per,2006,107.827
per,2007,105.871
per,2008,104.472
per,2009,103.074
per,2010,101.675
per,2011,100.277
per,2012,98.878
per,2013,97.5
per,2014,96.121
per,2015,94.743
per,2016,93.364
per,2017,91.986
per,2018,84.815
per,2019,83.574
per,2020,82.333
phl,1960,262.572
phl,1961,260.148
phl,1962,257.723
phl,1963,254.815
phl,1964,251.906
phl,1965,248.997
phl,1966,246.088
phl,1967,243.18
phl,1968,240.397
phl,1969,237.615
phl,1970,234.833
phl,1971,232.051
phl,1972,229.269
phl,1973,226.672
phl,1974,224.075
phl,1975,221.477
phl,1976,218.88
phl,1977,216.283
phl,1978,213.858
phl,1979,211.433
phl,1980,209.008
phl,1981,206.583
phl,1982,204.157
phl,1983,201.892
phl,1984,199.627
phl,1985,197.361
phl,1986,195.096
phl,1987,192.83
phl,1988,189.708
phl,1989,186.586
phl,1990,183.463
phl,1991,180.341
phl,1992,177.219
phl,1993,174.709
phl,1994,172.198
phl,1995,169.688
phl,1996,167.178
phl,1997,164.668
phl,1998,162.921
phl,1999,161.174
phl,2000,159.427
phl,2001,157.68
phl,2002,155.933
phl,2003,154.575
phl,2004,153.217
phl,2005,151.859
phl,2006,150.501
phl,2007,149.143
phl,2008,147.859
phl,2009,146.575
phl,2010,145.29
phl,2011,144.006
phl,2012,142.722
phl,2013,140.953
phl,2014,139.184
phl,2015,137.416
phl,2016,135.647
phl,2017,133.878
phl,2018,130.91
phl,2019,129.901
phl,2020,128.893
png,1960,517.825
png,1961,512.333
png,1962,506.84
png,1963,495.022
png,1964,483.204
png,1965,471.386
png,1966,459.567
png,1967,447.749
png,1968,438.915
png,1969,430.081
png,1970,421.247
png,1971,412.413
png,1972,403.579
png,1973,393.943
png,1974,384.308
png,1975,374.672
png,1976,365.037
png,1977,355.401
png,1978,341.718
png,1979,328.036
png,1980,314.353
png,1981,300.67
png,1982,286.988
png,1983,286.485
png,1984,285.982
png,1985,285.48
png,1986,284.977
png,1987,284.474
png,1988,279.501
png,1989,274.528
png,1990,269.554
png,1991,264.581
png,1992,259.608
png,1993,257.459
png,1994,255.311
png,1995,253.162
png,1996,251.013
png,1997,248.865
png,1998,245.396
png,1999,241.927
png,2000,238.458
png,2001,234.989
png,2002,231.52
png,2003,226.926
png,2004,222.333
png,2005,217.74
png,2006,213.147
png,2007,208.553
png,2008,206.566
png,2009,204.578
png,2010,202.59
png,2011,200.602
png,2012,198.614
png,2013,196.723
png,2014,194.833
png,2015,192.942
png,2016,191.052
png,2017,189.161
png,2018,187.7
png,2019,185.056
png,2020,182.412
pol,1960,121.741
pol,1961,119.838
pol,1962,120.805
pol,1963,117.371
pol,1964,113.447
pol,1965,111.228
pol,1966,109.637
pol,1967,107.654
pol,1968,105.597
pol,1969,108.778
pol,1970,104.322
pol,1971,105.983
pol,1972,100.888
pol,1973,100.811
