geo,time,ny_adj_nnty_pc_kd_zg
pak,1989,0.48027
pak,1990,0.11869
pak,1991,0.97536
pak,1992,4.06798
pak,1993,-1.28976
pak,1994,1.24154
pak,1995,3.48884
pak,1996,1.54108
pak,1997,-2.33753
pak,1998,2.77229
pak,1999,0.60444
pak,2000,-0.61817
pak,2001,0.04018
pak,2002,-0.03141
pak,2003,3.3816
pak,2004,4.81446
pak,2005,3.15663
pak,2006,0.75696
pak,2007,2.15912
pak,2008,-2.23003
pak,2009,2.14809
pak,2010,0.80505
pak,2011,1.67044
pak,2012,-0.09382
pak,2013,2.35526
pak,2014,3.20378
pak,2015,3.5503
pak,2016,4.88807
pak,2017,4.04277
pak,2018,2.82456
pak,2019,-0.68219
pan,1972,2.98934
pan,1973,0.69905
pan,1974,-4.30695
pan,1975,1.22478
pan,1976,-4.51679
pan,1977,10.12752
pan,1978,9.59448
pan,1979,-1.82121
pan,1980,-3.45318
pan,1981,7.79134
pan,1982,5.49928
pan,1983,-1.74342
pan,1984,-3.45166
pan,1985,6.77142
pan,1986,1.35445
pan,1987,8.7651
pan,1988,-19.31458
pan,1989,-2.98921
pan,1990,3.98944
pan,1991,4.51107
pan,1992,12.1799
pan,1993,5.00593
pan,1994,1.72562
pan,1995,-6.19855
pan,1996,3.34635
pan,1997,5.183
pan,1998,4.71984
pan,1999,-1.20711
pan,2000,0.50298
pan,2001,-0.75815
pan,2002,4.49247
pan,2003,2.16253
pan,2004,1.6339
pan,2005,7.93565
pan,2006,5.24365
pan,2007,8.72357
pan,2008,8.5644
pan,2009,3.86029
pan,2010,0.59192
pan,2011,11.97526
pan,2012,7.11703
pan,2013,7.32728
pan,2014,0.82105
pan,2015,9.08593
pan,2016,1.96356
pan,2017,4.08132
pan,2018,-2.09423
pan,2019,0.16256
per,1971,0.94255
per,1972,-0.44217
per,1973,4.43388
per,1974,2.73151
per,1975,0.16309
per,1976,-2.92957
per,1977,-1.96976
per,1978,-8.56652
per,1979,-0.489
per,1980,4.66871
per,1981,4.93903
per,1982,-1.30688
per,1983,-14.57001
per,1984,0.98058
per,1985,2.37667
per,1986,6.16868
per,1987,10.44201
per,1988,-23.3767
per,1989,-13.18195
per,1990,2.84326
per,1991,6.2611
per,1992,-1.85501
per,1993,2.63521
per,1994,10.9148
per,1995,6.01149
per,1996,1.42185
per,1997,5.51106
per,1998,-3.28785
per,1999,-3.59992
per,2000,-0.71225
per,2001,-0.03328
per,2002,4.20728
per,2003,2.1324
per,2004,1.54998
per,2005,5.26864
per,2006,7.10859
per,2007,10.30949
per,2008,8.44516
per,2009,2.8893
per,2010,10.88232
per,2011,7.74035
per,2012,6.4022
per,2013,5.24121
per,2014,1.61409
per,2015,1.38975
per,2016,0.0686
per,2017,1.00579
per,2018,0.98498
per,2019,3.51641
phl,1982,-0.34331
phl,1983,-1.18012
phl,1984,-12.34704
phl,1985,-9.37025
phl,1986,0.21721
phl,1987,4.66868
phl,1988,4.75809
phl,1989,2.18001
phl,1990,3.41704
phl,1991,-2.42697
phl,1992,-0.05934
phl,1993,-1.9221
phl,1994,3.53468
phl,1995,1.86375
phl,1996,2.7482
phl,1997,3.74629
phl,1998,8.33468
phl,1999,2.07168
phl,2000,-0.09014
phl,2001,-0.73884
phl,2002,0.90977
phl,2003,2.63077
phl,2004,0.07291
phl,2005,3.13878
phl,2006,2.84186
phl,2007,2.94155
phl,2008,3.63479
phl,2009,3.5677
phl,2010,5.08126
phl,2011,-0.82281
phl,2012,7.17364
phl,2013,6.55591
phl,2014,4.52985
phl,2015,5.39531
phl,2016,4.8839
phl,2017,4.95161
phl,2018,3.09557
phl,2019,2.76674
png,1981,-8.91206
png,1982,-6.48659
png,1983,3.1511
png,1984,6.59771
png,1985,-7.41689
png,1986,-0.22805
png,1987,-2.49395
png,1988,4.02073
png,1989,-10.01258
png,1990,-6.78096
png,1991,11.50793
png,1992,5.04621
png,1993,9.97793
png,1994,9.84329
png,1995,-14.87279
png,1996,10.72268
png,1997,3.06713
png,1998,-3.30293
png,1999,-1.81256
png,2000,-7.92862
png,2001,-6.3575
png,2002,-3.36122
png,2003,-9.1492
png,2004,-0.41069
pol,1996,5.92856
pol,1997,5.84887
pol,1998,5.095
pol,1999,4.29557
pol,2000,4.31704
pol,2001,1.63252
pol,2002,2.13315
pol,2003,2.23909
pol,2004,3.59842
pol,2005,6.1623
pol,2006,5.41257
pol,2007,6.7924
pol,2008,6.60512
pol,2009,3.46113
pol,2010,2.04337
pol,2011,3.77321
pol,2012,1.67284
pol,2013,1.80972
pol,2014,3.94977
pol,2015,5.86759
pol,2016,2.7625
pol,2017,5.02487
pol,2018,4.87748
pol,2019,5.69975
prt,1971,8.44257
prt,1972,8.34906
prt,1973,13.10054
prt,1974,-0.44907
prt,1975,-10.10384
prt,1976,3.18117
prt,1977,3.00869
prt,1978,-1.08655
prt,1979,3.1944
prt,1980,0.92029
prt,1981,-2.42353
prt,1982,-0.46173
prt,1983,0.95024
prt,1984,-2.60364
prt,1985,5.79994
prt,1986,11.67824
prt,1987,6.7763
prt,1988,7.54676
prt,1989,6.7078
prt,1990,7.49338
prt,1991,4.61804
prt,1992,4.49516
prt,1993,-1.13757
prt,1994,2.87535
prt,1995,0.9792
prt,1996,2.38962
prt,1997,3.40128
prt,1998,5.33803
prt,1999,3.70339
prt,2000,-0.41071
prt,2001,1.417
prt,2002,0.7537
prt,2003,-0.31952
prt,2004,1.0203
prt,2005,0.20587
prt,2006,-0.42078
prt,2007,2.64467
prt,2008,-2.45948
prt,2009,-1.61912
prt,2010,1.43335
prt,2011,-1.04627
prt,2012,-4.48308
prt,2013,2.24215
prt,2014,0.56338
prt,2015,3.01374
prt,2016,3.29511
prt,2017,3.27133
prt,2018,2.46632
prt,2019,2.76438
pry,1996,-0.09021
pry,1997,-4.8446
pry,1998,2.06023
pry,1999,-5.01183
pry,2000,-11.86339
pry,2001,4.38168
pry,2002,11.67337
pry,2003,-5.95099
pry,2004,3.06528
pry,2005,-2.29681
pry,2006,3.81447
pry,2007,9.27473
pry,2008,4.17858
pry,2009,-0.93239
pry,2010,10.00436
pry,2011,4.44738
pry,2012,-4.49806
pry,2013,9.12693
pry,2014,5.84461
pry,2015,0.61691
pry,2016,4.42481
pry,2017,4.76731
pry,2018,0.73905
pry,2019,-1.45787
qat,2017,2.32401
qat,2018,5.5993
qat,2019,-4.36688
rou,1991,-7.84927
rou,1992,-5.81806
rou,1993,5.59041
rou,1994,10.35875
rou,1995,5.6168
rou,1996,0.47607
rou,1997,0.4726
rou,1998,5.35056
rou,1999,-0.30323
rou,2000,5.44146
rou,2001,7.11117
rou,2002,5.34482
rou,2003,4.50164
rou,2004,13.41422
rou,2005,11.46782
rou,2006,12.92302
rou,2007,15.35475
rou,2008,16.4132
rou,2009,-4.71561
rou,2010,-4.65302
rou,2011,0.71359
rou,2012,1.65533
rou,2013,5.47785
rou,2014,6.25821
rou,2015,4.97213
rou,2016,5.18968
rou,2017,8.7171
rou,2018,4.98481
rou,2019,10.70985
rus,1993,-26.21833
rus,1994,-20.54874
rus,1995,-9.02799
rus,1996,19.82942
rus,1997,4.06063
rus,1998,-6.3056
rus,1999,20.99416
rus,2000,22.88187
rus,2001,3.24362
rus,2002,3.91083
rus,2003,7.50006
rus,2004,15.42392
rus,2005,11.18326
rus,2006,12.54878
rus,2007,14.3695
rus,2008,5.22985
rus,2009,-17.62883
rus,2010,11.82693
rus,2011,9.4964
rus,2012,3.89484
rus,2013,-0.57167
rus,2014,-2.17614
rus,2015,-6.01847
rus,2016,-3.86909
rus,2017,3.00456
rus,2018,5.44776
rus,2019,-0.14529
rwa,1981,8.33986
rwa,1982,-4.54242
rwa,1983,10.90661
rwa,1984,-9.5264
rwa,1985,-4.69573
rwa,1986,2.55894
rwa,1987,-10.85343
rwa,1988,3.61788
rwa,1989,-4.19508
rwa,1990,-0.5047
rwa,1991,9.01956
rwa,1992,8.32594
rwa,1993,0.631
rwa,1994,-58.20286
rwa,1995,57.8048
rwa,1996,6.44358
rwa,1997,15.2593
rwa,1998,-0.32368
rwa,1999,18.02898
rwa,2000,6.83688
rwa,2001,1.68598
rwa,2002,9.23791
rwa,2003,-5.30914
rwa,2004,9.75088
rwa,2005,9.5396
rwa,2006,11.94843
rwa,2007,4.75602
rwa,2008,-1.54622
rwa,2009,5.63303
rwa,2010,4.21534
rwa,2011,6.75103
rwa,2012,5.12319
rwa,2013,2.05694
rwa,2014,4.09681
rwa,2015,8.67522
rwa,2016,2.12283
rwa,2017,0.43868
rwa,2018,5.94464
rwa,2019,7.08641
sau,2001,-4.04392
sau,2002,7.32496
sau,2003,1.69399
sau,2004,11.67812
sau,2005,13.03143
sau,2006,8.76058
sau,2007,4.73914
sau,2008,12.24384
sau,2009,-14.32879
sau,2010,9.88972
sau,2011,13.16116
sau,2012,2.19193
sau,2013,-3.01559
sau,2014,-2.9355
sau,2015,-13.26864
sau,2016,-3.68886
sau,2017,2.32493
sau,2018,5.03701
sau,2019,1.12379
sdn,2012,3.68247
sdn,2013,-1.18408
sdn,2014,13.20061
sdn,2015,-0.44257
sdn,2016,1.63281
sdn,2017,-2.96461
sdn,2018,-8.78678
sdn,2019,-2.16992
sen,1972,2.87411
sen,1973,-10.16472
sen,1974,5.52129
sen,1975,1.19042
sen,1976,3.97235
sen,1977,-2.38557
sen,1978,-5.74261
sen,1979,2.59328
sen,1980,-4.41562
sen,1981,5.81897
sen,1982,-4.9689
sen,1983,-10.1835
sen,1984,6.30371
sen,1985,6.99009
sen,1986,2.86299
sen,1987,3.54468
sen,1988,-7.81653
sen,1989,-3.54601
sen,1990,-1.54966
sen,1991,-0.35146
sen,1992,-1.11733
sen,1993,-3.73486
sen,1994,-13.75966
sen,1995,5.7065
sen,1996,-1.44612
sen,1997,3.97543
sen,1998,1.13721
sen,1999,10.13198
sen,2000,-2.03724
sen,2001,7.90193
sen,2002,-5.21138
sen,2003,6.28603
sen,2004,-0.84049
sen,2005,3.63491
sen,2006,-0.04132
sen,2007,0.98924
sen,2008,-2.70691
sen,2009,4.91858
sen,2010,1.37057
sen,2011,-4.29374
sen,2012,-1.76662
sen,2013,3.12888
sen,2014,6.25058
sen,2015,5.79218
sen,2016,4.96453
sen,2017,5.20724
sen,2018,1.73435
sen,2019,2.26114
slb,1981,1.72281
slb,1982,-7.76718
slb,1983,0.36572
slb,1984,-2.8446
slb,1985,-5.33525
slb,1986,-7.60734
slb,1987,1.51222
slb,1988,2.1214
slb,1989,0.13133
slb,1990,26.49064
slb,1991,-20.89752
slb,1992,11.36608
slb,1993,13.87208
slb,1994,22.64949
slb,1995,7.53281
slb,1996,-21.66346
slb,1997,0.86418
slb,1998,-17.00203
slb,1999,-1.651
slb,2000,-19.94361
slb,2001,-17.4519
slb,2002,2.047
slb,2003,2.77789
slb,2004,4.70381
slb,2005,-3.34583
slb,2006,0.92989
slb,2007,3.70449
slb,2008,-2.74613
slb,2009,6.89402
slb,2010,5.91951
slb,2011,3.55662
slb,2012,-0.33476
slb,2013,5.17853
slb,2014,-3.73097
slb,2015,1.96683
slb,2016,7.90817
slb,2017,-2.54946
slb,2018,-1.82708
slb,2019,4.46622
sle,2002,17.5716
sle,2003,-0.46986
sle,2004,4.85314
sle,2005,2.96799
sle,2006,3.33283
sle,2007,8.84366
sle,2008,6.45759
sle,2009,4.81248
sle,2010,-2.90589
sle,2011,0.5018
sle,2012,21.22074
sle,2013,8.94769
sle,2014,-12.39161
sle,2015,-9.94066
sle,2016,-10.73696
sle,2017,21.2136
sle,2018,4.86537
sle,2019,7.75918
slv,1991,0.64702
slv,1992,6.70672
slv,1993,7.33342
slv,1994,5.43636
slv,1995,5.70063
slv,1996,-1.3684
slv,1997,1.77832
slv,1998,2.66197
slv,1999,-1.36084
slv,2000,-1.21701
slv,2001,0.12679
slv,2002,0.12298
slv,2003,-0.76041
slv,2004,-1.72098
slv,2005,2.94467
slv,2006,3.50095
slv,2007,-0.15216
slv,2008,-2.06233
slv,2009,-4.7345
slv,2010,0.50819
slv,2011,3.30319
slv,2012,0.56546
slv,2013,1.01387
slv,2014,-0.8656
slv,2015,3.9595
slv,2016,1.63055
slv,2017,-0.30662
slv,2018,-0.82696
slv,2019,4.97832
som,1981,13.03195
som,1982,1.34349
som,1983,-3.26591
som,1984,-0.15669
som,1985,41.5857
som,1986,-14.32897
som,1987,1.34206
som,1988,-7.85464
som,1989,-7.53934
srb,2007,7.15906
srb,2008,6.39017
srb,2009,-0.4493
srb,2010,-3.13634
srb,2011,1.0183
srb,2012,-7.96478
srb,2013,4.16592
srb,2014,-2.76282
srb,2015,15.54073
srb,2016,3.07539
srb,2017,1.04121
srb,2018,6.44256
srb,2019,4.53404
ssd,2013,-37.18737
ssd,2014,18.5029
ssd,2015,-10.41268
svk,1996,7.30804
svk,1997,8.79341
svk,1998,5.17035
svk,1999,-0.41408
svk,2000,2.56604
svk,2001,5.8027
svk,2002,5.60018
svk,2003,1.21482
svk,2004,9.4549
svk,2005,10.66981
svk,2006,8.97029
svk,2007,11.61265
svk,2008,5.28215
svk,2009,-5.80841
svk,2010,5.15408
svk,2011,-0.00303
svk,2012,2.82293
svk,2013,0.86327
svk,2014,2.2973
svk,2015,3.82377
svk,2016,0.91392
svk,2017,3.25738
svk,2018,4.16754
svk,2019,1.86408
svn,1996,2.59822
svn,1997,5.07521
svn,1998,3.57538
svn,1999,6.13196
svn,2000,-0.46018
svn,2001,4.71256
svn,2002,4.17292
svn,2003,3.21287
svn,2004,2.97588
svn,2005,2.69241
svn,2006,5.02619
svn,2007,6.41792
svn,2008,1.79371
svn,2009,-7.24954
svn,2010,-1.52534
svn,2011,-0.52554
svn,2012,-5.03481
svn,2013,-0.46565
svn,2014,4.34701
svn,2015,0.41846
svn,2016,5.03945
svn,2017,6.10412
svn,2018,5.39716
svn,2019,3.33295
swe,1971,0.23971
swe,1972,2.08279
swe,1973,3.56632
swe,1974,-0.2233
swe,1975,4.47843
swe,1976,0.48047
swe,1977,-3.88655
swe,1978,0.31472
swe,1979,2.85499
swe,1980,0.90358
swe,1981,-0.0344
swe,1982,-0.57943
swe,1983,0.97419
swe,1984,5.26436
swe,1985,1.56181
swe,1986,5.14963
swe,1987,2.90028
swe,1988,1.68954
swe,1989,1.05575
swe,1990,-1.14454
swe,1991,-1.41405
swe,1992,-3.2267
swe,1993,-5.05581
swe,1994,6.04251
swe,1995,5.19708
swe,1996,0.73653
swe,1997,2.38397
swe,1998,4.28295
swe,1999,4.3811
swe,2000,3.63398
swe,2001,-0.05847
swe,2002,0.89654
swe,2003,3.66976
swe,2004,2.37549
swe,2005,2.55133
swe,2006,5.87259
swe,2007,3.77432
swe,2008,-1.58291
swe,2009,-7.34813
swe,2010,5.81071
swe,2011,1.43343
swe,2012,-1.24852
swe,2013,0.31445
swe,2014,1.60991
swe,2015,2.45709
swe,2016,0.57796
swe,2017,1.94829
swe,2018,0.048
swe,2019,2.51471
swz,1991,1.99536
swz,1992,1.48037
swz,1993,-1.83344
swz,1994,-2.99004
swz,1995,7.27558
swz,1996,0.73462
swz,1997,3.9616
swz,1998,-4.26976
swz,1999,-0.92095
swz,2000,4.53674
swz,2001,7.80499
swz,2002,-2.38297
swz,2003,4.56721
swz,2004,3.87146
swz,2005,15.692
swz,2006,-1.26445
swz,2007,1.23201
swz,2008,-6.50689
swz,2009,1.60343
swz,2010,-1.79653
swz,2011,0.19504
swz,2012,6.38223
swz,2013,6.60181
swz,2014,1.43442
swz,2015,1.03775
swz,2016,-1.9858
swz,2017,-1.23794
swz,2018,5.94945
swz,2019,-4.15717
syc,1991,-5.25254
syc,1992,20.21923
syc,1993,9.23896
syc,1994,-1.51571
syc,1995,-3.35516
syc,1996,3.29533
syc,1997,12.08627
syc,1998,7.3365
syc,1999,-4.0809
syc,2000,-14.17122
syc,2001,-0.96547
syc,2002,-2.61453
syc,2003,6.12082
syc,2013,14.06463
syc,2014,10.95077
syc,2015,2.15895
syc,2016,-5.14201
syc,2017,10.22087
tcd,1986,-11.44966
tcd,1987,-5.29115
tcd,1988,16.20554
tcd,1989,-3.10403
tcd,1990,-7.93619
tcd,1991,8.09103
tcd,1992,1.77578
tcd,1993,-22.79777
tcd,1994,-4.76882
tcd,1995,-4.00092
tcd,1996,1.49602
tcd,1997,1.43472
tcd,1998,3.39169
tcd,1999,-1.27101
tcd,2000,-5.40012
tcd,2001,13.53796
tcd,2002,-1.05559
tcd,2003,-10.37395
tcd,2008,-3.60689
tcd,2009,39.49073
tcd,2010,7.64505
tcd,2011,-7.23388
tcd,2012,9.93092
tcd,2013,1.54794
tcd,2014,2.99295
tcd,2015,-10.0866
tcd,2016,-10.25853
tcd,2017,-17.85423
tcd,2018,5.97276
tcd,2019,1.62762
tgo,1972,-1.4225
tgo,1973,-0.22837
tgo,1974,61.98183
tgo,1975,-40.18981
tgo,1976,30.23995
tgo,1977,-1.66614
tgo,1978,6.91366
tgo,1979,-10.97446
tgo,1980,0.53339
tgo,1981,-7.61838
tgo,1982,-10.89021
tgo,1983,-7.59232
tgo,1984,7.50577
tgo,1985,6.7399
tgo,1986,1.91057
tgo,1987,-3.67764
tgo,1988,6.95242
tgo,1989,0.85352
tgo,1990,1.42744
tgo,1991,-7.27955
tgo,1992,-3.20455
tgo,1993,-29.88477
tgo,1994,8.33471
tgo,1995,6.74745
tgo,1996,18.61615
tgo,1997,-2.18797
tgo,1998,8.87359
tgo,1999,2.19649
tgo,2000,1.00453
tgo,2001,-2.87929
tgo,2002,3.17928
tgo,2003,3.86062
tgo,2004,-1.39978
tgo,2005,-15.39432
tgo,2006,-1.7719
tgo,2007,-6.40832
tgo,2008,-1.72769
tgo,2009,1.45252
tgo,2010,3.02023
tgo,2011,0.84052
tgo,2012,-7.56463
tgo,2013,14.1581
tgo,2014,6.08476
tgo,2015,9.46065
tgo,2016,8.18865
tgo,2017,2.62968
tgo,2018,5.28688
tgo,2019,4.43174
tha,2003,6.96584
tjk,2005,7.77529
tjk,2006,21.98566
tjk,2007,-9.95284
tjk,2008,2.21521
tjk,2009,-0.32573
tjk,2010,-7.68339
tjk,2011,-1.28124
tjk,2012,6.21303
tjk,2013,-0.47624
tls,2016,-3.86807
tls,2017,0.02877
tls,2018,-27.53371
tls,2019,49.46127
ton,2017,-23.19219
ton,2018,10.49825
ton,2019,-42.86706
tun,1971,6.67805
tun,1972,17.22258
tun,1973,-3.75941
tun,1974,9.01046
tun,1975,2.21043
tun,1976,0.70891
tun,1977,-1.44988
tun,1978,6.58533
tun,1979,2.26734
tun,1980,3.92208
tun,1981,1.28049
tun,1982,-1.74676
tun,1983,2.02183
tun,1984,0.43706
tun,1985,-1.86271
tun,1986,-5.062
tun,1987,3.78285
tun,1988,-0.93481
tun,1989,0.08041
tun,1990,7.40957
tun,1991,1.06106
tun,1992,-3.7478
tun,1993,-2.76349
tun,1994,2.47157
tun,1995,1.00131
tun,1996,6.05158
tun,1997,5.73516
tun,1998,4.68449
tun,1999,4.73435
tun,2000,0.83165
tun,2001,11.082
tun,2002,0.92745
tun,2003,3.99555
tun,2004,3.56639
tun,2005,2.58602
tun,2006,2.86681
tun,2007,3.6717
tun,2008,-1.86124
tun,2009,7.28993
tun,2010,37.17701
tun,2011,-6.88171
tun,2012,2.1089
tun,2013,6.71952
tun,2014,8.2524
tun,2015,6.41856
tun,2016,4.2698
tun,2017,4.52972
tun,2018,0.99678
tza,1991,2.91774
tza,1992,-8.0514
tza,1993,-6.49684
tza,1994,2.21375
tza,1995,6.41916
tza,1996,5.07754
tza,1997,10.06429
tza,1998,15.34387
tza,1999,4.70834
tza,2000,2.7901
tza,2001,3.47918
tza,2002,8.8193
tza,2003,2.03234
tza,2004,4.31271
tza,2005,7.28384
tza,2006,6.6538
tza,2007,0.92963
tza,2008,-0.43626
tza,2009,0.17424
tza,2010,-0.56668
tza,2011,-0.29685
tza,2012,-4.11353
tza,2013,12.00327
tza,2014,7.73671
tza,2015,7.01501
tza,2016,6.08272
tza,2017,5.1589
tza,2018,2.73709
tza,2019,3.31031
uga,1983,27.45138
uga,1984,10.72877
uga,1985,-4.11654
uga,1986,-8.60459
uga,1987,6.40243
uga,1988,5.1956
uga,1989,-2.8805
uga,1990,-7.98059
uga,1991,-8.01895
uga,1992,-10.06
uga,1993,23.14133
uga,1994,8.3199
uga,1995,14.54683
uga,1996,3.07345
uga,1997,7.26175
uga,1998,-1.9471
uga,1999,9.81731
uga,2000,-5.08598
uga,2001,-2.07441
uga,2002,1.78368
uga,2003,-5.94015
uga,2004,11.74676
uga,2005,4.55914
uga,2006,8.2122
uga,2007,1.83015
uga,2008,2.391
uga,2009,14.34277
uga,2010,2.85268
uga,2011,0.46855
uga,2012,-4.44521
uga,2013,1.87142
uga,2014,8.57384
uga,2015,1.04261
uga,2016,2.76719
uga,2017,0.47903
uga,2018,10.94793
uga,2019,4.94958
ukr,1996,-10.80967
ukr,1997,1.20206
ukr,1998,1.59405
ukr,1999,4.695
ukr,2000,1.54641
ukr,2001,10.48253
ukr,2002,7.02124
ukr,2003,12.01409
ukr,2004,17.21537
ukr,2005,10.31235
ukr,2006,10.65258
ukr,2007,17.12648
ukr,2008,5.33341
ukr,2009,-24.16084
ukr,2010,10.32656
ukr,2011,8.52666
ukr,2012,10.09812
ukr,2013,0.67921
ukr,2014,-2.60417
ukr,2015,-4.78247
ukr,2016,0.05937
ukr,2017,8.68343
ukr,2018,4.04528
ukr,2019,4.02158
ury,1972,-3.76349
ury,1973,-5.30416
ury,1974,4.45522
ury,1975,3.79128
ury,1976,6.43215
ury,1977,0.10113
ury,1978,6.47712
ury,1979,7.63283
ury,1980,1.06491
ury,1981,5.50082
ury,1982,-11.89047
ury,1983,-21.28906
ury,1984,-2.86421
ury,1985,-0.67133
ury,1986,13.96164
ury,1987,10.79582
ury,1988,1.3883
ury,1989,1.05094
ury,1990,-3.94819
ury,1991,6.11851
ury,1992,9.97426
ury,1993,4.56518
ury,1994,7.9714
ury,1995,-2.69258
ury,1996,5.43504
ury,1997,3.04135
ury,1998,4.79689
ury,1999,-3.04298
ury,2000,-3.16455
ury,2001,-3.25822
ury,2002,-6.08288
ury,2003,-4.77631
ury,2004,4.27995
ury,2005,6.83655
ury,2006,3.96378
ury,2007,7.21493
ury,2008,6.59527
ury,2009,4.71244
ury,2010,7.84911
ury,2011,6.17174
ury,2012,-1.41457
ury,2013,8.35202
ury,2014,1.52694
ury,2015,1.07456
ury,2016,5.36039
ury,2017,0.70424
ury,2018,-0.06544
ury,2019,1.16664
usa,1971,1.36607
usa,1972,4.43053
usa,1973,4.49379
usa,1974,-5.12332
usa,1975,-1.31919
usa,1976,3.98153
usa,1977,3.00442
usa,1978,4.00805
usa,1979,-1.7169
usa,1980,-3.21928
usa,1981,3.11369
usa,1982,0.45956
usa,1983,1.95653
usa,1984,7.21424
usa,1985,3.22336
usa,1986,2.44138
usa,1987,2.81171
usa,1988,5.01185
usa,1989,1.13094
usa,1990,0.12134
usa,1991,-0.98702
usa,1992,1.9929
usa,1993,0.84921
usa,1994,3.26969
usa,1995,2.35816
usa,1996,3.13315
usa,1997,4.22638
usa,1998,4.67557
usa,1999,2.96614
usa,2000,2.74464
usa,2001,0.43384
usa,2002,0.58476
usa,2003,1.22072
usa,2004,2.69706
usa,2005,1.99652
usa,2006,2.54273
usa,2007,-0.58379
usa,2008,-3.57936
usa,2009,-2.0287
usa,2010,3.50162
usa,2011,1.22764
usa,2012,3.10461
usa,2013,0.68447
usa,2014,2.50972
usa,2015,2.65575
usa,2016,0.25866
usa,2017,1.96428
usa,2018,2.1769
usa,2019,1.409
ven,1971,-14.31686
ven,1972,2.87371
ven,1973,3.06884
ven,1974,-13.78532
ven,1975,18.88007
ven,1976,8.24311
ven,1977,10.03039
ven,1978,-6.98782
ven,1979,-18.81288
ven,1980,8.01403
ven,1981,8.31371
ven,1982,-0.21516
ven,1983,-17.90629
ven,1984,27.89821
ven,1985,2.32127
ven,1986,-6.94942
ven,1987,1.74608
ven,1988,2.3307
ven,1989,-13.9916
ven,1990,9.28428
ven,1991,8.82326
ven,1992,4.40103
ven,1993,-8.60776
ven,1994,-7.4739
ven,1995,5.81176
ven,1996,-2.27979
ven,1997,4.28918
ven,1998,-7.16081
ven,1999,-1.46952
ven,2000,14.03843
ven,2001,-2.14708
ven,2002,-12.19778
ven,2003,-8.79354
ven,2004,28.86151
ven,2005,24.00637
ven,2006,16.05299
ven,2007,13.87985
ven,2008,9.74926
ven,2009,-22.97348
ven,2010,12.06075
ven,2011,0.39849
ven,2012,-0.5644
ven,2013,-11.65006
ven,2014,-24.07324
vnm,1995,9.63917
vnm,1996,5.49602
vnm,1997,7.06091
vnm,1998,5.13265
vnm,1999,2.87389
vnm,2000,0.37534
vnm,2001,4.82475
vnm,2002,4.33641
vnm,2003,2.32146
vnm,2004,2.19723
vnm,2005,7.08016
vnm,2006,5.66442
vnm,2007,6.81468
vnm,2008,4.81279
vnm,2009,3.79246
vnm,2010,12.21416
vnm,2011,4.68521
vnm,2012,9.40339
vnm,2013,5.14552
vnm,2014,6.16854
vnm,2015,4.75072
vnm,2016,6.96709
vnm,2017,7.03772
vnm,2018,8.02043
vnm,2019,5.56782
vut,2003,1.30712
vut,2004,1.03643
vut,2005,0.76955
vut,2006,8.67769
vut,2007,0.67177
vut,2008,9.87322
vut,2009,-7.2306
vut,2010,-2.59257
vut,2011,3.01678
vut,2012,-4.88781
vut,2013,5.38835
vut,2014,2.89957
vut,2015,0.67891
vut,2016,5.44875
vut,2017,1.92657
vut,2018,12.69335
vut,2019,2.57162
zaf,1972,2.01664
zaf,1973,10.8915
zaf,1974,2.59682
zaf,1975,-8.08363
zaf,1976,-4.21584
zaf,1977,-3.11232
zaf,1978,2.3692
zaf,1979,0.50165
zaf,1980,7.33869
zaf,1981,-2.11404
zaf,1982,-2.3537
zaf,1983,-0.73153
zaf,1984,5.76491
zaf,1985,-8.54341
zaf,1986,-4.22209
zaf,1987,4.73392
zaf,1988,1.35067
zaf,1989,0.63211
zaf,1990,-1.60311
zaf,1991,-0.3008
zaf,1992,-0.54639
zaf,1993,3.07524
zaf,1994,0.2269
zaf,1995,2.88444
zaf,1996,2.02349
zaf,1997,1.21258
zaf,1998,-0.71835
zaf,1999,-0.15685
zaf,2000,3.60184
zaf,2001,0.71394
zaf,2002,6.54342
zaf,2003,4.57458
zaf,2004,2.92936
zaf,2005,5.54549
zaf,2006,5.07303
zaf,2007,2.11059
zaf,2008,-4.55939
zaf,2009,3.32131
zaf,2010,2.02755
zaf,2011,1.16528
zaf,2012,-0.04772
zaf,2013,0.02826
zaf,2014,-0.05091
zaf,2015,1.84661
zaf,2016,-1.65748
zaf,2017,1.11312
zaf,2018,-0.71456
zaf,2019,-0.04034
zwe,2010,13.3999
zwe,2011,6.20598
zwe,2012,19.64486
zwe,2013,3.6435
zwe,2014,-0.17536
zwe,2015,10.92095
zwe,2016,-2.41895
zwe,2017,1.97492
zwe,2018,-6.70154
