geo,time,nv_agr_totl_cn
sau,1988,20895000000
sau,1989,22650000000
sau,1990,25142000000
sau,1991,26902000000
sau,1992,28785000000
sau,1993,30224000000
sau,1994,31131000000
sau,1995,31598000000
sau,1996,32162000000
sau,1997,33400237000
sau,1998,33901000000
sau,1999,34443000000
sau,2000,34973422200
sau,2001,35707864100
sau,2002,36100650600
sau,2003,36454436900
sau,2004,37852215800
sau,2005,39640771700
sau,2006,41618804700
sau,2007,43182473800
sau,2008,45161388300
sau,2009,45925626300
sau,2010,52298000000
sau,2011,54658000000
sau,2012,57388000000
sau,2013,60403000000
sau,2014,63164000000
sau,2015,64267000000
sau,2016,64952235000
sau,2017,65290177000
sau,2018,65609084000
sau,2019,66411063100
sau,2020,67278849400
sdn,1960,201700
sdn,1961,219300
sdn,1962,230700
sdn,1963,211000
sdn,1964,202200
sdn,1965,211300
sdn,1966,181600
sdn,1967,195100
sdn,1968,190100
sdn,1969,222000
sdn,1970,279100
sdn,1971,309300
sdn,1972,333200
sdn,1973,426900
sdn,1974,545900
sdn,1975,601400
sdn,1976,719800
sdn,1977,929700
sdn,1978,1066000
sdn,1979,1160800
sdn,1980,1338900
sdn,1981,2006100
sdn,1982,2836200
sdn,1983,3337200
sdn,1984,3885300
sdn,1985,5854500
sdn,1986,8709000
sdn,1987,11468700
sdn,1988,25465000
sdn,1989,36000000
sdn,1990,59070000
sdn,1991,123462000
sdn,1992,264070500
sdn,1993,564533500
sdn,1994,1279431000
sdn,1995,2994985500
sdn,1996,4781019100
sdn,1997,8290715600
sdn,1998,10029030400
sdn,1999,11671952400
sdn,2000,12821505400
sdn,2001,14547947000
sdn,2002,17986261000
sdn,2003,21411031000
sdn,2004,23369447000
sdn,2005,28454698000
sdn,2006,31276590000
sdn,2007,42742974000
sdn,2008,49032424000
sdn,2009,44970895700
sdn,2010,54464952600
sdn,2011,58221327400
sdn,2012,76262263700
sdn,2013,92990282500
sdn,2014,143774855700
sdn,2015,161598981300
sdn,2016,146931440300
sdn,2017,184059438300
sdn,2018,289430777300
sdn,2019,394499642400
sdn,2020,826246868900
sen,1960,57308805188.7492
sen,1961,61504827124.2401
sen,1962,59958925147.8789
sen,1963,64044519286.0022
sen,1964,69123914541.2032
sen,1965,74092885998.43021
sen,1966,78242087563.1501
sen,1967,71721913599.55431
sen,1968,82539475069.4411
sen,1969,74685629098.1492
sen,1970,85058633143.26198
sen,1971,76167486780.7901
sen,1972,99136281461.63368
sen,1973,92467921689.77968
sen,1974,118696803352.422
sen,1975,180638456139.89401
sen,1976,204051808112.20001
sen,1977,194864290266.52399
sen,1978,153965017185.793
sen,1979,205295612139.90302
sen,1980,176471872846.11099
sen,1981,229982590305.30801
sen,1982,279616989371.65198
sen,1983,231601879733.69
sen,1984,280637728465.85797
sen,1985,365916635800.70001
sen,1986,411205482836.34302
sen,1987,441073913978.64801
sen,1988,368713860296.48297
sen,1989,430033048419.24707
sen,1990,371594198280.95294
sen,1991,382667876300
sen,1992,352573056100
sen,1993,399854215000
sen,1994,495873493600
sen,1995,614825738600
sen,1996,615325201900
sen,1997,641470042600
sen,1998,684388484400
sen,1999,705068894800
sen,2000,702056371300
sen,2001,774642263900
sen,2002,650363981700
sen,2003,787716085300
sen,2004,754667816600
sen,2005,881162041500
sen,2006,818616860700
sen,2007,820243922600
sen,2008,1103976139000
sen,2009,1223107778300
sen,2010,1271911195200
sen,2011,1086900166300
sen,2012,1271170497000
sen,2013,1282442237100
sen,2014,1306802000000
sen,2015,1500906000000
sen,2016,1626391000000
sen,2017,1826579000000
sen,2018,1924411000000
sen,2019,2046459000000
sen,2020,2415073255500
sgp,1960,79900000
sgp,1961,82200000
sgp,1962,90800000
sgp,1963,91300000
sgp,1964,91200000
sgp,1965,91600000
sgp,1966,109800000
sgp,1967,115400000
sgp,1968,133100000
sgp,1969,142900000
sgp,1970,150800000
sgp,1971,179100000
sgp,1972,183700000
sgp,1973,237700000
sgp,1974,258000000
sgp,1975,295900000
sgp,1976,306600000
sgp,1977,325700000
sgp,1978,305400000
sgp,1979,327500000
sgp,1980,390500000
sgp,1981,444100000
sgp,1982,456500000
sgp,1983,448500000
sgp,1984,446500000
sgp,1985,376400000
sgp,1986,293200000
sgp,1987,250800000
sgp,1988,222800000
sgp,1989,218200000
sgp,1990,228000000
sgp,1991,196400000
sgp,1992,167600000
sgp,1993,169200000
sgp,1994,194900000
sgp,1995,180300000
sgp,1996,203700000
sgp,1997,197600000
sgp,1998,159800000
sgp,1999,162700000
sgp,2000,152600000
sgp,2001,132500000
sgp,2002,117700000
sgp,2003,104000000
sgp,2004,108200000
sgp,2005,117100000
sgp,2006,115400000
sgp,2007,116900000
sgp,2008,113500000
sgp,2009,114900000
sgp,2010,118300000
sgp,2011,121800000
sgp,2012,122900000
sgp,2013,132500000
sgp,2014,138000000
sgp,2015,138100000
sgp,2016,139200000
sgp,2017,145900000
sgp,2018,153200000
sgp,2019,165400000
sgp,2020,152000000
slb,1990,209000000
slb,1991,386270000
slb,1992,509470000
slb,1993,580200000
slb,1994,686700000
slb,1995,747900000
slb,1996,787700000
slb,1997,834300000
slb,1998,808600000
slb,1999,793300000
slb,2000,735100000
slb,2001,516595500
slb,2002,701896900
slb,2003,974800000
slb,2004,1034100000
slb,2005,1053100000
slb,2006,1217500000
sle,1964,79314000
sle,1965,79700000
sle,1966,83050000
sle,1967,86450000
sle,1968,89150000
sle,1969,91150000
sle,1970,94100000
sle,1971,99250000
sle,1972,110600000
sle,1973,138350000
sle,1974,178800000
sle,1975,219050000
sle,1976,255650000
sle,1977,288550000
sle,1978,321600000
sle,1979,352000000
sle,1980,351000000
sle,1981,379000000
sle,1982,539000000
sle,1983,686000000
sle,1984,1053000000
sle,1985,1867896400
sle,1986,2739506800
sle,1987,9542384700
sle,1988,14858689700
sle,1989,23721509200
sle,1990,43318000000
sle,1991,84647000000
sle,1992,121870000000
sle,1993,175840000000
sle,1994,200072000000
sle,1995,262740000000
sle,1996,392000000000
sle,1997,478960000000
sle,1998,624510000000
sle,1999,723010000000
sle,2000,731860000000
sle,2001,977577801000
sle,2002,1215786713100
sle,2003,1508324019400
sle,2004,1897226411500
sle,2005,2355600753500
sle,2006,2808186033600
sle,2007,3361971016300
sle,2008,4007950315000
sle,2009,4591099562000
sle,2010,5429597028400
sle,2011,6986660451500
sle,2012,8355507700100
sle,2013,10228785493800
sle,2014,11751396312800
sle,2015,12559858684400
sle,2016,13454506701500
sle,2017,16647096000000
sle,2018,19095707000000
sle,2019,21360646000000
sle,2020,23758119000000
slv,1965,363160000
slv,1966,359600000
slv,1967,375880000
slv,1968,377640100
slv,1969,380400000
slv,1970,458160000
slv,1971,464920000
slv,1972,480960000
slv,1973,574440000
slv,1974,621200000
slv,1975,665720100
slv,1976,915800100
slv,1977,1265080100
slv,1978,1158480000
slv,1979,1347439900
slv,1980,1356599900
slv,1981,1182040200
slv,1982,1107915200
slv,1983,1093298000
slv,1984,1059769000
slv,1985,1022747900
slv,1986,1034526300
slv,1987,821436800
slv,1988,878835500
slv,1989,800553800
slv,1990,771465656.07601
slv,1991,829470500
slv,1992,753709100
slv,1993,850318800
slv,1994,956988100
slv,1995,1028600500
slv,1996,1040148000
slv,1997,1115653900
slv,1998,1035504100
slv,1999,895257900
slv,2000,845307500
slv,2001,821270700
slv,2002,737433800
slv,2003,726877400
slv,2004,786147000
slv,2005,907110000
slv,2006,967380000
slv,2007,1189650000
slv,2008,1275290000
slv,2009,1173780000
slv,2010,1287980000
slv,2011,1486840000
slv,2012,1393170000
slv,2013,1234420000
slv,2014,1325530000
slv,2015,1296080000
slv,2016,1386690000
slv,2017,1347130000
slv,2018,1335590000
slv,2019,1309280000
slv,2020,1259650000
smr,2015,256552.32695
smr,2016,180725.0387
smr,2017,277108.44667
smr,2018,229974.13
smr,2019,220567.24
som,1960,830700416
som,1961,878400384
som,1962,944200384
som,1963,988600512
som,1964,1057700352
som,1965,1104400000
som,1966,1137400064
som,1967,1157699968
som,1968,1118800000
som,1969,1152600064
som,1970,1190200064
som,1971,1191299968
som,1972,1589200000
som,1973,1716300032
som,1974,1125900032
som,1975,2181199104
som,1976,2592399872
som,1977,3848001024
som,1978,4498001920
som,1979,4594998784
som,1980,11180999680
som,1981,13841000448
som,1982,18325000192
som,1983,21326999552
som,1984,40591998976
som,1985,55582998528
som,1986,70698008576
som,1987,103150002176
som,1988,189383000064
som,1989,339940016128
som,1990,1090989981696
srb,1995,9781500000
srb,1996,20798800000
srb,1997,25518100000
srb,1998,32273800000
srb,1999,41643200000
srb,2000,74138400000
srb,2001,127074100000
srb,2002,107688400000
srb,2003,104678900000
srb,2004,130192200000
srb,2005,124466600000
srb,2006,148693400000
srb,2007,154413600000
srb,2008,216526100000
srb,2009,219799200000
srb,2010,214618300000
srb,2011,268938700000
srb,2012,245164200000
srb,2013,305554700000
srb,2014,293979500000
srb,2015,289704100000
srb,2016,308422000000
srb,2017,286315000000
srb,2018,321765100000
srb,2019,322839600000
srb,2020,349004000000
ssd,2008,1279787600
ssd,2009,1474754400
ssd,2010,1781695900
ssd,2011,2083947000
ssd,2012,2173865300
ssd,2013,5237841300
ssd,2014,3128890000
ssd,2015,4477770000
ssd,2016,6107710000
ssd,2017,25181380000
ssd,2018,40410860500
ssd,2019,72671510900
ssd,2020,75553924900
stp,2001,68057900
stp,2002,82413500
stp,2003,98710700
stp,2004,111927100
stp,2005,125681100
stp,2006,155789600
stp,2007,190220100
stp,2008,261869000
stp,2009,329223000
stp,2010,411358800
stp,2011,464424900
stp,2012,553952100
stp,2013,672573300
stp,2014,732984000
stp,2015,839876700
stp,2016,877368300
stp,2017,895461000
stp,2018,958033800
stp,2019,1158228100
stp,2020,1433781400
sur,1960,19000
sur,1961,20000
sur,1962,20400
sur,1963,22100
sur,1964,24300
sur,1965,28400
sur,1966,31400
sur,1967,34500
sur,1968,37900
sur,1969,35900
sur,1970,35600
sur,1971,39200
sur,1972,41800
sur,1973,42900
sur,1974,58100
sur,1975,58100
sur,1976,71600
sur,1977,92100
sur,1978,91700
sur,1979,116000
sur,1980,123000
sur,1981,140000
sur,1982,144000
sur,1983,127000
sur,1984,134000
sur,1985,143000
sur,1986,166000
sur,1987,204000
sur,1988,234000
sur,1989,244000
sur,1990,314000
sur,1991,395000
sur,1992,677000
sur,1993,2752000
sur,1994,13243000
sur,1995,42754000
sur,1996,51066000
sur,1997,43363000
sur,1998,37268000
sur,1999,64381000
sur,2000,119329000
sur,2001,165411000
sur,2002,172306000
sur,2003,214749000
sur,2004,212000000
sur,2005,241000000
sur,2006,720000000
sur,2007,818000000
sur,2008,866000000
sur,2009,1047000000
sur,2010,1136000000
sur,2011,1262000000
sur,2012,1378000000
sur,2013,1441000000
sur,2014,1623000000
sur,2015,1823000000
sur,2016,2225000000
sur,2017,2936000000
sur,2018,2992000000
sur,2019,2728000000
sur,2020,3143000000
svk,1995,445731000
svk,1996,506817000
svk,1997,505642000
svk,1998,567038000
svk,1999,469944000
svk,2000,541501000
svk,2001,728624000
svk,2002,762604000
svk,2003,750938000
svk,2004,769963000
svk,2005,817255000
svk,2006,1041726000
svk,2007,1450229000
svk,2008,1737536000
svk,2009,1336477000
svk,2010,1075163000
svk,2011,1347393000
svk,2012,1397604000
svk,2013,1652466000
svk,2014,2095077000
svk,2015,1755929000
svk,2016,1818425000
svk,2017,1765409000
svk,2018,1922619000
svk,2019,1568214000
svk,2020,1618479000
svn,1995,425576000
svn,1996,455920000
svn,1997,519270000
svn,1998,549495000
svn,1999,515464000
svn,2000,581725000
svn,2001,589613000
svn,2002,701561000
svn,2003,576829000
svn,2004,671263000
svn,2005,706063000
svn,2006,666903000
svn,2007,718329000
svn,2008,693249000
svn,2009,658358000
svn,2010,688683000
svn,2011,794019000
svn,2012,711835000
svn,2013,718597000
svn,2014,759120000
svn,2015,814583000
svn,2016,800845000
svn,2017,791290000
svn,2018,1029904000
svn,2019,947031000
svn,2020,995698000
swe,1980,28887346000
swe,1981,31988832000
swe,1982,36082993000
swe,1983,39896562000
swe,1984,44677864000
swe,1985,48142251000
swe,1986,50660104000
swe,1987,52000714000
swe,1988,54306564000
swe,1989,59106572000
swe,1990,59530579000
swe,1991,53578269000
swe,1992,50823471000
swe,1993,47929000000
swe,1994,51256000000
swe,1995,55089000000
swe,1996,49966000000
swe,1997,50569000000
swe,1998,49761000000
swe,1999,48238000000
swe,2000,46787000000
swe,2001,48696000000
swe,2002,49360000000
swe,2003,50249000000
swe,2004,51729000000
swe,2005,36749000000
swe,2006,42524000000
swe,2007,52408000000
swe,2008,53486000000
swe,2009,48002000000
swe,2010,58943000000
swe,2011,62274000000
swe,2012,57911000000
swe,2013,56061000000
swe,2014,57627000000
swe,2015,61758000000
swe,2016,61755000000
swe,2017,66765000000
swe,2018,67248000000
swe,2019,70297000000
swe,2020,69504000000
swz,1960,7900000
swz,1961,9300000
swz,1962,11400000
swz,1963,15000000
swz,1964,17100000
swz,1965,16600000
swz,1966,19600000
swz,1967,14700000
swz,1968,13200000
swz,1969,21900000
swz,1970,24100000
swz,1971,32700000
swz,1972,40500000
swz,1973,46000000
swz,1974,49800000
swz,1975,53000000
swz,1976,61000000
swz,1977,69000000
swz,1978,93000000
swz,1979,99000000
swz,1980,82383900
swz,1981,96600000
swz,1982,95800000
swz,1983,86200000
swz,1984,129700000
swz,1985,136000000
swz,1986,194700000
swz,1987,168600000
swz,1988,217300000
swz,1989,238500000
swz,1990,255860000
swz,1991,313880000
swz,1992,282860000
swz,1993,393380000
swz,1994,575580000
swz,1995,621135800
swz,1996,825800000
swz,1997,859920000
swz,1998,961060000
swz,1999,1051480000
swz,2000,1485561900
swz,2001,1606696800
swz,2002,1887469900
swz,2003,2058961000
swz,2004,1728430000
swz,2005,2217464400
swz,2006,2492671200
swz,2007,2628649200
swz,2008,2721167900
swz,2009,2806509700
swz,2010,3300483200
swz,2011,3402166600
swz,2012,4093418700
swz,2013,4490371000
swz,2014,4432545500
swz,2015,4844724000
swz,2016,5029364400
swz,2017,4946164000
swz,2018,5263483800
swz,2019,5549524300
swz,2020,5489161400
sxm,2011,2000000
sxm,2012,2100000
sxm,2013,1400000
sxm,2014,2000000
sxm,2015,1800000
sxm,2016,1700000
sxm,2017,1700000
syc,1976,35177000
syc,1977,45200000
syc,1978,50000000
syc,1979,58800000
syc,1980,64400000
syc,1981,76500000
syc,1982,62000000
syc,1983,76900000
syc,1984,68900000
syc,1985,69300000
syc,1986,77200000
syc,1987,73900000
syc,1988,72300000
syc,1989,73900000
syc,1990,94600000
syc,1991,94600000
syc,1992,85000000
syc,1993,102500000
syc,1994,101600000
syc,1995,101000000
syc,1996,97400000
syc,1997,98800000
syc,1998,84200000
syc,1999,103200000
syc,2000,99400000
syc,2001,103000000
syc,2002,110300000
syc,2003,100500000
syc,2004,159590400
syc,2005,164519800
syc,2006,167224600
syc,2007,190234000
syc,2008,234970700
syc,2009,260293200
syc,2010,264635700
syc,2011,293132900
syc,2012,296894000
syc,2013,427161700
syc,2014,405672800
syc,2015,375228800
syc,2016,382114400
syc,2017,391300000
syc,2018,437574900
syc,2019,497700000
syc,2020,352000000
syr,1970,1524000000
syr,1971,1750000000
syr,1972,2448000000
syr,1973,1865000000
syr,1974,3432000000
syr,1975,3916000000
syr,1976,5115000000
syr,1977,5368000000
syr,1978,7134000000
syr,1979,7175000000
syr,1980,10702000000
syr,1981,12602000000
syr,1982,13696000000
syr,1983,15419000000
syr,1984,14565000000
syr,1985,17172000000
syr,1986,23444000000
syr,1987,32362000000
syr,1988,56840000000
syr,1989,49401000000
syr,1990,75897000000
syr,1991,95575000000
syr,1992,117853000000
syr,1993,120024000000
syr,1994,140904000000
syr,1995,161024000000
syr,1996,191487000000
syr,1997,192162000000
syr,1998,232283000000
syr,1999,199415000000
syr,2000,223749000000
syr,2001,246404000000
syr,2002,254181000000
syr,2003,264840000000
syr,2004,284205000000
syr,2005,305703000000
syr,2006,370431000000
syr,2007,393231000000
syr,2008,459168000000
syr,2009,574595000000
syr,2010,551001000000
syr,2011,671586000000
syr,2012,708790000000
syr,2013,737472571000
syr,2014,970191726200
syr,2015,1584906456000
syr,2016,2093999115200
syr,2017,3392532676100
syr,2018,3737623000000
syr,2019,4734793000000
tca,2000,4619700
tca,2001,4806500
tca,2002,3966800
tca,2003,5244900
tca,2004,6232100
tca,2005,6644500
tca,2006,7020500
tca,2007,6950000
tca,2008,4907200
tca,2009,4928100
tca,2010,4198400
tca,2011,4686400
tca,2012,3294000
tca,2013,4176900
tca,2014,4986000
tca,2015,4664000
tca,2016,4552000
tca,2017,4766000
tca,2018,4351000
tca,2019,4315000
tca,2020,3982000
tcd,1960,30540722200
tcd,1961,31730454500
tcd,1962,33712912400
tcd,1963,34638397400
tcd,1964,35168108500
tcd,1965,36622097100
tcd,1966,38870031900
tcd,1967,44157415600
tcd,1968,44422893600
tcd,1969,47066591500
tcd,1970,48123583600
tcd,1971,51429728300
tcd,1972,55792865000
tcd,1973,52619453200
tcd,1974,57643831100
tcd,1975,68484076500
tcd,1976,74036938200
tcd,1977,81575934300
tcd,1978,90722313400
tcd,1979,88161433500
tcd,1980,99811495600
tcd,1981,95963447700
tcd,1982,109595954500
tcd,1983,123344158200
tcd,1984,130810078200
tcd,1985,171935351200
tcd,1986,117131248800
tcd,1987,111118157100
tcd,1988,155397321700
tcd,1989,137966694000
tcd,1990,132014415900
tcd,1991,188032561500
tcd,1992,170973342300
tcd,1993,129985673000
tcd,1994,243798863300
tcd,1995,253028639500
tcd,1996,308734541300
tcd,1997,345710884400
tcd,1998,401495324000
tcd,1999,359711014200
tcd,2000,401404567900
tcd,2001,504908991300
tcd,2002,525088276100
tcd,2003,513525796800
tcd,2004,534040000000
tcd,2005,1886671000000
tcd,2006,2164477000000
tcd,2007,2263608121100
tcd,2008,2530593832900
tcd,2009,2033914463000
tcd,2010,2741958243400
tcd,2011,2936708149000
tcd,2012,3466503500000
tcd,2013,3201764300000
tcd,2014,3486253000000
tcd,2015,3262609998100
tcd,2016,2760168058400
tcd,2017,2822863000000
tcd,2018,2815248000000
tcd,2019,2823822200000
tcd,2020,2888477555300
tgo,1960,16299999200
tgo,1961,17100001300
tgo,1962,17300000800
tgo,1963,18199994400
tgo,1964,19899990000
tgo,1965,20500000800
tgo,1966,23299999700
tgo,1967,25200001000
tgo,1968,26699999200
tgo,1969,29899989000
tgo,1970,23700000800
tgo,1971,24999999500
tgo,1972,25999999000
tgo,1973,28999999500
tgo,1974,33200001000
tgo,1975,35200000000
tgo,1976,47800000500
tgo,1977,67699998700
tgo,1978,44800000000
tgo,1979,48100012000
tgo,1980,65999999000
tgo,1981,73700016100
tgo,1982,72800010200
tgo,1983,100599996400
tgo,1984,105000001500
tgo,1985,115299999700
tgo,1986,127700000800
tgo,1987,125699997700
tgo,1988,137887236100
tgo,1989,139077156900
tgo,1990,149653422100
tgo,1991,148371767300
tgo,1992,158018977800
tgo,1993,154185007100
tgo,1994,190524440600
tgo,1995,246809067500
tgo,1996,306136809500
tgo,1997,369137713200
tgo,1998,327420608500
tgo,1999,358400000000
tgo,2000,323816824100
tgo,2001,368385548600
tgo,2002,392534346400
tgo,2003,348202431500
tgo,2004,370785269800
tgo,2005,439671982800
tgo,2006,413318258800
tgo,2007,371361304100
tgo,2008,576668717300
tgo,2009,491546638000
tgo,2010,487670840000
tgo,2011,545187529800
tgo,2012,840928341000
tgo,2013,800740795800
tgo,2014,580204000000
tgo,2015,602471000000
tgo,2016,741969000000
tgo,2017,766430000000
tgo,2018,807490660000
tgo,2019,835745800000
tgo,2020,818634640000
tha,1960,21311799300
tha,1961,22897799200
tha,1962,23492499500
tha,1963,24384700400
tha,1964,24781199400
tha,1965,29142700000
tha,1966,36676100100
tha,1967,34297100300
tha,1968,36279599100
tha,1969,39947198500
tha,1970,38200000500
tha,1971,36700000300
tha,1972,43100000300
tha,1973,61499998200
tha,1974,75400003600
tha,1975,81499996200
tha,1976,92500000800
tha,1977,99999801300
tha,1978,119599996900
tha,1979,134100000800
tha,1980,153960005600
tha,1981,162389999600
tha,1982,156098002900
tha,1983,184751996900
tha,1984,173642006500
tha,1985,167025999900
tha,1986,177537007600
tha,1987,204520996900
tha,1988,252346007600
tha,1989,279946985500
tha,1990,272934993900
tha,1991,317084991500
tha,1992,348127002600
tha,1993,261917000000
tha,1994,318278000000
tha,1995,383011000000
tha,1996,420416000000
tha,1997,426985000000
tha,1998,482343000000
tha,1999,425959000000
tha,2000,430927000000
tha,2001,458563000000
tha,2002,501502000000
tha,2003,596439000000
tha,2004,646130000000
tha,2005,700096000000
tha,2006,789828000000
tha,2007,848424000000
tha,2008,977724000000
tha,2009,945297000000
tha,2010,1137252000000
tha,2011,1310673000000
tha,2012,1421601000000
tha,2013,1462282000000
tha,2014,1334795000000
tha,2015,1219421000000
tha,2016,1236980000000
tha,2017,1302041000000
tha,2018,1339566000000
tha,2019,1374987000000
tha,2020,1354941000000
tjk,1985,19500
tjk,1986,19600
tjk,1987,19100
tjk,1988,21800
tjk,1989,22100
tjk,1990,24300
tjk,1991,48800
tjk,1992,191000
tjk,1993,1483400
tjk,1994,3966900
tjk,1995,25610800
tjk,1996,111134800
tjk,1997,165885300
tjk,1998,257363700
tjk,1999,341477200
tjk,2000,448900000
tjk,2001,610400000
tjk,2002,750400000
tjk,2003,1152000000
tjk,2004,1185500000
tjk,2005,1527200000
tjk,2006,2002500000
tjk,2007,2488500000
tjk,2008,3517900000
tjk,2009,3827000000
tjk,2010,4839300000
tjk,2011,7167600000
tjk,2012,8435700000
tjk,2013,8581700000
tjk,2014,10696800000
tjk,2015,11006400000
tjk,2016,11427600000
tjk,2017,13069400000
tjk,2018,14049800000
tjk,2019,16507900000
tjk,2020,20119600000
tkm,1987,700
tkm,1988,700
tkm,1989,800
tkm,1990,1000
tkm,1991,1900
tkm,1992,17400
tkm,1993,364000
tkm,1994,5700000
tkm,1995,21140000
tkm,1996,195800000
tkm,1997,449600000
tkm,1998,704200000
tkm,1999,996400000
tkm,2000,1177200000
tkm,2001,1665600000
tkm,2002,1894000000
tkm,2003,2271600000
tkm,2004,2710000000
tkm,2005,3310000000
tkm,2006,3826355000
tkm,2007,5090800000
tkm,2008,5304000000
tkm,2009,6058000000
tkm,2010,7299000000
tkm,2011,7402000000
tkm,2012,8520000000
tkm,2013,9467000000
tkm,2014,10290000000
tkm,2015,11661000000
tkm,2016,13327000000
tkm,2017,14758000000
tkm,2018,15754000000
tkm,2019,17084000000
tls,2000,104328300
tls,2001,102906800
tls,2002,115842100
tls,2003,121988800
tls,2004,135706700
tls,2005,133653300
tls,2006,146140600
tls,2007,162831500
tls,2008,195574400
tls,2009,181468800
tls,2010,225749400
tls,2011,231041100
tls,2012,299313600
tls,2013,297520600
tls,2014,304655600
tls,2015,283447100
tls,2016,279832900
tls,2017,271269500
tls,2018,276259400
tls,2019,286149200
tls,2020,293607800
ton,1975,10530600
ton,1976,9824300
ton,1977,11705500
ton,1978,12966300
ton,1979,14477900
ton,1980,15623400
ton,1981,18317000
ton,1982,20032000
ton,1983,21000000
ton,1984,23800000
ton,1985,27400000
ton,1986,33600000
ton,1987,38200000
ton,1988,39500000
ton,1989,40735000
ton,1990,44019000
ton,1991,52546000
ton,1992,60536000
ton,1993,65379000
ton,1994,55727300
ton,1995,54960400
ton,1996,55567800
ton,1997,54908200
ton,1998,60748800
ton,1999,70576300
ton,2000,65934700
ton,2001,64825700
ton,2002,72133100
ton,2003,85090000
ton,2004,95550000
ton,2005,90133100
ton,2006,92591300
ton,2007,99886200
ton,2008,96525500
ton,2009,101081100
ton,2010,116329200
ton,2011,129482100
ton,2012,132790200
ton,2013,133668000
ton,2014,130383500
ton,2015,143239200
ton,2016,154974200
ton,2017,171023200
ton,2018,183190600
ton,2019,228400000
ton,2020,199400000
tto,1966,83200000
tto,1967,85700000
tto,1968,102700000
tto,1969,105500000
tto,1970,109300000
tto,1971,117200000
tto,1972,148000000
tto,1973,146300000
tto,1974,192100000
tto,1975,266900000
tto,1976,296800000
tto,1977,309000000
tto,1978,312200000
tto,1979,371200000
tto,1980,387300000
tto,1981,435800000
tto,1982,466700000
tto,1983,397200000
tto,1984,247000000
tto,1985,440000000
tto,1986,476900000
tto,1987,478100000
tto,1988,469500000
tto,1989,450200000
tto,1990,547300000
tto,1991,558800000
tto,1992,586200000
tto,1993,628400000
tto,1994,651400000
tto,1995,733100000
tto,1996,721100000
tto,1997,777400000
tto,1998,783400000
tto,1999,830300000
tto,2000,697200000
tto,2001,707600000
tto,2002,787200000
tto,2003,674600000
tto,2004,637000000
tto,2005,487300000
tto,2006,657300000
tto,2007,509000000
tto,2008,640700000
tto,2009,721800000
tto,2010,734800000
tto,2011,744200000
tto,2012,1058500000
tto,2013,1270400000
tto,2014,1304900000
tto,2015,1678100000
tto,2016,1678600000
tto,2017,1881400000
tto,2018,1666400000
tto,2019,1817447300
tun,1965,108200000
tun,1966,97600000
tun,1967,92900000
tun,1968,112100000
tun,1969,107800000
tun,1970,128700000
tun,1971,170800000
tun,1972,229000000
tun,1973,227300000
tun,1974,289900000
tun,1975,321800000
tun,1976,343200000
tun,1977,346700000
tun,1978,374800000
tun,1979,395700000
tun,1980,500300000
tun,1981,568800000
tun,1982,632000000
tun,1983,701600000
tun,1984,911300000
tun,1985,1109900000
tun,1986,931700000
tun,1987,1323200000
tun,1988,1024600000
tun,1989,1238600000
tun,1990,1700300000
tun,1991,2011300000
tun,1992,2209700000
tun,1993,2156800000
tun,1994,1985900000
tun,1995,1938200000
tun,1996,2614600000
tun,1997,2577600000
tun,1998,2631900000
tun,1999,2886600000
tun,2000,2945200000
tun,2001,2991100000
tun,2002,2730300000
tun,2003,3286700000
tun,2004,3846000000
tun,2005,3839500000
tun,2006,4246500000
tun,2007,4309300000
tun,2008,4338200000
tun,2009,4962100000
tun,2010,4527976274.15948
tun,2011,5133023733.07844
tun,2012,6133508946.51702
tun,2013,6303546078.86145
tun,2014,7315563392.98983
tun,2015,8267121369.77822
tun,2016,8123606295.99098
tun,2017,9166818724.36561
tun,2018,11172587957.1304
tun,2019,11824995092.273
tun,2020,11767435719.128
tur,1960,37400
tur,1961,37200
tur,1962,42400
tur,1963,49700
tur,1964,50800
tur,1965,49700
tur,1966,59900
tur,1967,62700
tur,1968,65500
tur,1969,71600
tur,1970,76800
tur,1971,90600
tur,1972,99200
tur,1973,123600
tur,1974,178500
tur,1975,228000
tur,1976,267700
tur,1977,332100
tur,1978,503100
tur,1979,775300
tur,1980,1367600
tur,1981,1909100
tur,1982,2345400
tur,1983,2908400
tur,1984,4663700
tur,1985,6910500
tur,1986,9966900
tur,1987,13314300
tur,1988,22302800
tur,1989,37703900
tur,1990,68692100
tur,1991,96074400
tur,1992,163826600
tur,1993,305525000
tur,1994,598168800
tur,1995,1218178000
tur,1996,2489773600
tur,1997,4170001100
tur,1998,8957342900
tur,1999,11229013000
tur,2000,17205761400
tur,2001,21729848200
tur,2002,36901719900
tur,2003,46249932600
tur,2004,54365144600
tur,2005,62349598100
tur,2006,64415593300
tur,2007,66197107400
tur,2008,74451345400
tur,2009,81234274000
tur,2010,104703634700
tur,2011,114838168800
tur,2012,121692892500
tur,2013,121733979100
tur,2014,134744489300
tur,2015,161471475600
tur,2016,161330968600
tur,2017,189232799600
tur,2018,217107230000
tur,2019,276371822000
tur,2020,337160050000
tuv,1990,2895000
tuv,1991,2906000
tuv,1992,3073000
tuv,1993,3339000
tuv,1994,3512000
tuv,1995,3576000
tuv,1996,4097500
tuv,1997,4222500
tuv,1998,4420900
tuv,1999,4393700
tuv,2000,4248000
tuv,2001,4672500
tuv,2002,4942200
tuv,2003,4887000
tuv,2004,5470800
tuv,2005,5830000
tuv,2006,6931000
