geo,time,fm_lbl_bmny_ir_zs
nzl,1993,9.88808
nzl,1994,10.71903
nzl,1995,10.72743
nzl,1996,9.4724
nzl,1997,12.27443
nzl,1998,10.88324
nzl,1999,10.84769
nzl,2000,10.50331
nzl,2001,12.10714
nzl,2002,10.26466
nzl,2003,11.35798
nzl,2004,11.33774
nzl,2005,10.15673
nzl,2006,6.57926
nzl,2007,6.7598
nzl,2008,11.13345
nzl,2009,6.96804
nzl,2010,8.12186
nzl,2013,10.85907
nzl,2014,12.05949
nzl,2015,12.01581
nzl,2016,10.65931
nzl,2017,10.05136
nzl,2018,12.20294
nzl,2019,12.05944
nzl,2020,17.27208
omn,1972,3.12585
omn,1973,2.73331
omn,1974,2.50461
omn,1975,2.06344
omn,1976,2.11034
omn,1977,1.95241
omn,1978,2.25566
omn,1979,1.39397
omn,1980,1.3357
omn,1981,1.52937
omn,1982,1.65319
omn,1983,2.33804
omn,1984,2.26538
omn,1985,2.28991
omn,1986,2.11548
omn,1987,1.55086
omn,1988,2.16038
omn,1989,1.88548
omn,1990,1.70901
omn,1991,1.21727
omn,1992,1.36876
omn,1993,1.78494
omn,1994,2.07844
omn,1995,2.0236
omn,1996,2.05388
omn,1997,2.45615
omn,1998,2.7421
omn,1999,2.06785
omn,2000,2.54203
omn,2001,2.83316
omn,2002,2.30419
omn,2003,2.08415
omn,2004,2.16687
omn,2005,2.17595
omn,2006,2.35367
omn,2007,1.66887
omn,2008,1.69155
omn,2009,1.68147
omn,2010,1.75408
omn,2011,1.78408
omn,2012,1.97066
omn,2013,1.93015
omn,2014,2.11287
omn,2015,2.24537
omn,2016,1.97974
omn,2017,2.59755
pak,1960,4.65146
pak,1961,5.59686
pak,1962,5.92318
pak,1963,6.05465
pak,1964,8.90398
pak,1965,10.99278
pak,1966,14.71309
pak,1967,19.13775
pak,1968,13.78334
pak,1969,11.7193
pak,1970,22.40201
pak,1971,24.97698
pak,1972,14.7499
pak,1973,5.0572
pak,1974,4.57475
pak,1975,6.78148
pak,1976,7.37744
pak,1977,8.31778
pak,1978,8.96332
pak,1979,7.42689
pak,1980,6.27034
pak,1981,7.53331
pak,1982,6.91419
pak,1983,4.69244
pak,1984,7.7095
pak,1985,8.85938
pak,1986,9.43115
pak,1987,10.48831
pak,1988,13.34325
pak,1989,12.02464
pak,1990,14.96414
pak,1991,14.60296
pak,1992,13.64402
pak,1993,11.77854
pak,1994,6.39067
pak,1995,10.45269
pak,1996,22.29768
pak,1997,16.77049
pak,1998,18.03782
pak,1999,13.32962
pak,2000,13.67485
pak,2001,6.88072
pak,2002,3.66926
pak,2003,3.38471
pak,2004,4.51337
pak,2005,4.91478
pak,2006,6.00852
pak,2007,5.67829
pak,2008,10.26565
pak,2009,6.38027
pak,2010,5.39158
pak,2011,5.80496
pak,2012,8.43887
pak,2013,15.7869
pak,2014,8.85214
pak,2015,7.20331
pak,2016,7.23354
pak,2017,9.44837
pak,2018,15.41082
pak,2019,9.90308
pak,2020,8.84427
pan,1960,9.46164
pan,1961,15.27383
pan,1962,18.37209
pan,1963,14.89906
pan,1964,20.85487
pan,1965,21.76265
pan,1966,25.10961
pan,1967,26.84993
pan,1968,18.6036
pan,1969,13.93617
pan,1970,16.27302
pan,1971,14.3756
pan,1972,9.11008
pan,1973,10.65567
pan,1974,13.50086
pan,1975,18.75723
pan,1976,8.74825
pan,1977,11.29311
pan,1978,6.34696
pan,1979,9.90248
pan,1980,12.5308
pan,1981,14.58472
pan,1982,19.50683
pan,1983,9.73072
pan,1984,10.00931
pan,1985,23.17316
pan,1986,14.07974
pan,1987,29.72466
pan,1988,23.41807
pan,1989,13.8695
pan,1990,6.58838
pan,1991,5.99411
pan,1992,7.44727
pan,1993,7.4785
pan,1994,7.34333
pan,1995,7.17247
pan,1996,6.9404
pan,1997,5.95945
pan,1998,8.27868
pan,1999,10.41529
pan,2000,12.96035
pan,2001,9.25475
pan,2002,8.39633
pan,2003,10.16963
pan,2004,17.61424
pan,2005,9.96256
pan,2006,11.04629
pan,2007,8.84016
pan,2008,8.08686
per,1960,5.48414
per,1961,4.62104
per,1962,4.98643
per,1963,4.99126
per,1964,5.27995
per,1965,5.97321
per,1966,7.66766
per,1967,9.12921
per,1968,8.32779
per,1969,6.49253
per,1970,4.46671
per,1971,3.72981
per,1972,3.87697
per,1973,3.83558
per,1974,2.94342
per,1975,6.39782
per,1976,7.59759
per,1977,5.13683
per,1978,3.75716
per,1979,1.46468
per,1980,1.57493
per,1981,2.90332
per,1982,2.66779
per,1983,2.43302
per,1984,2.39221
per,1985,1.76802
per,1986,1.50589
per,1987,3.39248
per,1988,3.3151
per,1989,3.15946
per,1990,3.36133
per,1991,1.80903
per,1992,1.8937
per,1993,1.80427
per,1994,1.18374
per,1995,1.27756
per,1996,1.26892
per,1997,1.48618
per,1998,1.81417
per,1999,1.96309
per,2000,1.97791
per,2001,1.91171
per,2002,1.83741
per,2003,1.7256
per,2004,1.46859
per,2005,1.59142
per,2006,1.40645
per,2007,1.19563
per,2008,1.39609
per,2009,1.33339
per,2010,1.29326
per,2011,1.33991
per,2012,1.22686
per,2013,1.36086
per,2014,1.44751
per,2015,1.48548
per,2016,1.43537
per,2017,1.57309
per,2018,1.74046
per,2019,1.65429
phl,1960,10.6322
phl,1961,31.10042
phl,1962,14.43814
phl,1963,10.76453
phl,1964,9.85269
phl,1965,6.66558
phl,1966,7.70605
phl,1967,10.04525
phl,1968,11.56093
phl,1969,18.38809
phl,1970,6.50765
phl,1971,4.48878
phl,1972,3.22326
phl,1973,2.12439
phl,1974,1.65069
phl,1975,1.99172
phl,1976,2.08949
phl,1977,2.83919
phl,1978,2.78497
phl,1979,2.10859
phl,1980,1.95989
phl,1981,3.04532
phl,1982,5.48203
phl,1983,13.08581
phl,1984,10.42678
phl,1985,8.09086
phl,1986,3.15837
phl,1987,3.94804
phl,1988,5.05813
phl,1989,5.78193
phl,1990,7.45259
phl,1991,3.56257
phl,1992,3.60845
phl,1993,3.91144
phl,1994,4.22564
phl,1995,4.939
phl,1996,3.96072
phl,1997,5.84064
phl,1998,3.68746
phl,1999,3.24277
phl,2000,3.10017
phl,2001,2.84031
phl,2002,2.96578
phl,2003,2.81315
phl,2004,3.17033
phl,2005,3.0281
phl,2006,3.22862
phl,2007,2.67802
phl,2008,2.76081
phl,2009,2.36505
phl,2010,1.96623
phl,2011,1.78912
phl,2012,1.76008
phl,2013,2.28114
phl,2014,2.56168
phl,2015,2.69494
phl,2016,2.92519
phl,2017,3.0429
phl,2018,3.26344
phl,2019,3.22443
phl,2020,2.97618
png,1973,8.88862
png,1974,14.15606
png,1975,1.78843
png,1976,1.36245
png,1977,1.25506
png,1978,1.52723
png,1979,1.51316
png,1980,1.8011
png,1981,1.95842
png,1982,1.59733
png,1983,1.67571
png,1984,1.83116
png,1985,1.77024
png,1986,2.12477
png,1987,2.22324
png,1988,2.70855
png,1989,2.94911
png,1990,2.64942
png,1991,3.87058
png,1992,5.71797
png,1993,10.37975
png,1994,13.78066
png,1995,5.31415
png,1996,3.09385
png,1997,4.88035
png,1998,6.28692
png,1999,5.25732
png,2000,3.72414
png,2001,2.24086
png,2002,2.67713
png,2003,1.84394
png,2004,1.84068
png,2005,2.17772
png,2006,1.59864
png,2007,1.44019
png,2008,1.78897
png,2009,1.63216
png,2010,1.53567
png,2011,1.48185
png,2012,2.01801
png,2013,2.82953
png,2014,3.26418
png,2015,4.15301
png,2016,4.2592
png,2017,3.95258
png,2018,2.89719
png,2019,2.81604
pol,1985,28.96646
pol,1986,35.76895
pol,1987,16.23453
pol,1988,12.50794
pol,1989,20.48418
pol,1990,4.40292
pol,1991,6.70384
pol,1992,7.2329
pol,1993,7.35468
pol,1994,5.75699
pol,1995,2.94659
pol,1996,2.88673
pol,1997,2.67014
pol,1998,2.30537
pol,1999,2.50032
pol,2000,2.53167
pol,2001,3.18547
pol,2002,2.79375
pol,2003,2.70857
pol,2004,2.76037
pol,2005,3.10171
pol,2006,3.29274
pol,2007,3.08721
pol,2008,4.44708
pol,2009,2.9028
pol,2010,2.7804
pol,2011,3.04487
pol,2012,2.59816
pol,2013,2.9158
pol,2014,3.34205
pol,2015,3.22861
pol,2016,2.80733
pol,2017,3.0938
pol,2018,3.42259
pol,2019,3.17522
pol,2020,3.03018
pry,1965,5.62418
pry,1966,5.40267
pry,1967,6.69269
pry,1968,6.55837
pry,1969,9.10921
pry,1970,6.08957
pry,1971,5.72269
pry,1972,4.74093
pry,1973,3.368
pry,1974,2.66269
pry,1975,2.55185
pry,1976,2.30059
pry,1977,1.77557
pry,1978,1.38087
pry,1979,1.23388
pry,1980,1.3309
pry,1981,1.51791
pry,1982,1.61324
pry,1983,1.9098
pry,1984,1.36907
pry,1985,1.13597
pry,1986,1.45906
pry,1987,1.3665
pry,1988,2.10125
pry,1989,2.00932
pry,1990,1.75741
pry,1991,1.69147
pry,1992,3.48321
pry,1993,3.40682
pry,1994,2.39358
pry,1995,2.20335
pry,1996,2.40532
pry,1997,3.00147
pry,1998,2.49473
pry,1999,2.1786
pry,2000,2.5644
pry,2001,3.24598
pry,2002,2.6682
pry,2003,1.71691
pry,2004,1.78905
pry,2005,1.73054
pry,2006,1.60048
pry,2007,1.61022
pry,2008,2.14915
pry,2009,1.69349
pry,2010,1.95755
pry,2011,2.14896
pry,2012,2.27094
pry,2013,2.39977
pry,2014,2.23751
pry,2015,2.5547
pry,2016,2.17255
pry,2017,2.11929
pry,2018,2.29776
pry,2019,2.3064
pry,2020,2.11613
pse,2006,12.26943
pse,2007,13.07884
pse,2008,10.30494
pse,2009,11.17526
pse,2010,11.47123
pse,2011,12.73307
pse,2012,10.19603
pse,2013,10.94124
pse,2014,11.95093
pse,2015,15.26402
pse,2016,31.19256
pse,2017,24.62915
pse,2018,21.21772
qat,1966,6.6818
qat,1967,5.30961
qat,1968,4.14894
qat,1969,4.85447
qat,1970,4.43338
qat,1971,4.31339
qat,1972,4.49525
qat,1973,3.56924
qat,1974,2.69619
qat,1975,3.6163
qat,1976,4.39922
qat,1977,4.69486
qat,1978,3.96494
qat,1979,2.80742
qat,1980,2.31561
qat,1981,3.16316
qat,1982,2.95527
qat,1983,2.9495
qat,1984,3.78497
qat,1985,3.89297
qat,1986,3.63722
qat,1987,3.67116
qat,1988,4.11176
qat,1989,4.37461
qat,1990,3.92567
qat,1991,3.98119
qat,1992,4.25401
qat,1993,4.49
qat,1994,5.21802
qat,1995,6.03556
qat,1996,6.87692
qat,1997,7.094
qat,1998,6.0534
qat,1999,5.44988
qat,2000,6.7914
qat,2001,8.29904
qat,2002,7.56702
qat,2003,4.2555
qat,2004,4.44416
qat,2005,4.76172
qat,2006,5.61046
qat,2007,4.33222
qat,2008,5.05681
qat,2009,3.14237
qat,2010,2.33227
qat,2011,5.06591
qat,2012,3.15458
qat,2013,2.97505
qat,2014,3.20414
qat,2015,3.84451
qat,2016,4.28662
qat,2017,11.04435
qat,2018,5.10395
qat,2019,3.99794
qat,2020,4.02231
rou,1987,7.78561
rou,1988,13.49322
rou,1989,7.90598
rou,1990,17.65175
rou,1991,7.27342
rou,1992,3.79915
rou,1993,3.9507
rou,1994,2.54122
rou,1995,4.13471
rou,1996,3.85948
rou,1997,2.37987
rou,1998,3.64334
rou,1999,4.83325
rou,2000,3.52588
rou,2001,2.17301
rou,2002,1.86726
rou,2003,1.7355
rou,2004,1.53833
rou,2005,1.54127
rou,2006,1.3048
rou,2007,1.52015
rou,2008,1.73788
rou,2009,1.40252
rou,2010,1.32787
rou,2011,1.47381
rou,2012,1.37035
rou,2013,1.48652
rou,2014,1.80913
rou,2015,1.84649
rou,2016,1.93696
rou,2017,1.94374
rou,2018,2.29486
rou,2019,2.37408
rou,2020,2.20026
rus,2001,2.01919
rus,2002,1.88777
rus,2003,1.64638
rus,2004,1.45669
rus,2005,1.39918
rus,2006,1.22602
rus,2007,1.16655
rus,2008,1.53929
rus,2009,1.37194
rus,2010,1.63683
rus,2011,1.94908
rus,2012,1.94172
rus,2013,2.30286
rus,2014,2.89494
rus,2015,2.29048
rus,2016,2.01297
rus,2017,2.16532
rus,2018,2.09069
rus,2019,1.79559
rus,2020,1.74959
rwa,1964,4.93012
rwa,1965,7.17561
rwa,1966,3.18997
rwa,1967,2.57025
rwa,1968,3.13858
rwa,1969,7.04219
rwa,1970,3.33558
rwa,1971,5.07024
rwa,1972,5.06401
rwa,1973,3.16227
rwa,1974,4.39003
rwa,1975,2.60849
rwa,1976,1.33557
rwa,1977,1.25691
rwa,1978,1.31561
rwa,1979,0.98411
rwa,1980,0.90229
rwa,1981,1.09028
rwa,1982,1.45727
rwa,1983,1.68801
rwa,1984,1.86254
rwa,1985,2.03169
rwa,1986,1.85898
rwa,1987,2.22323
rwa,1988,3.45314
rwa,1989,5.35656
rwa,1990,8.51946
rwa,1991,2.4287
rwa,1992,3.57654
rwa,1993,5.64835
rwa,1994,3.292
rwa,1995,2.4266
rwa,1996,2.09075
rwa,1997,1.91126
rwa,1998,1.73583
rwa,1999,1.69698
rwa,2000,1.53625
rwa,2001,1.26686
rwa,2002,1.18047
rwa,2003,1.39261
rwa,2004,1.04091
rwa,2005,1.57179
rwa,2006,1.35094
rwa,2007,0.88534
rwa,2008,1.05706
rwa,2009,0.80546
rwa,2010,1.18138
rwa,2011,1.66316
rwa,2012,2.78113
rwa,2013,2.14959
rwa,2014,1.65323
rwa,2015,1.93481
rwa,2016,1.74085
rwa,2017,1.54705
rwa,2018,1.54237
rwa,2019,1.57521
rwa,2020,1.47784
sau,1960,1.21163
sau,1961,1.02693
sau,1962,1.0144
sau,1963,0.6382
sau,1964,0.60775
sau,1965,0.54709
sau,1966,0.62935
sau,1967,0.70586
sau,1968,0.90847
sau,1969,1.08535
sau,1970,1.04337
sau,1971,0.54664
sau,1972,0.47081
sau,1973,0.44879
sau,1974,0.18698
sau,1975,0.21395
sau,1976,0.30709
sau,1977,0.42498
sau,1978,0.84402
sau,1979,0.90846
sau,1980,0.89088
sau,1981,0.8942
sau,1982,1.14095
sau,1983,1.36631
sau,1984,1.57632
sau,1985,1.5312
sau,1986,2.15498
sau,1987,1.79197
sau,1988,2.11695
sau,1989,2.57741
sau,1990,3.72929
sau,1991,4.31661
sau,1992,7.84607
sau,1993,6.56626
sau,1994,6.82492
sau,1995,6.19917
sau,1996,4.31674
sau,1997,4.48773
sau,1998,4.84388
sau,1999,4.38784
sau,2000,4.03059
sau,2001,4.68024
sau,2002,4.58493
sau,2003,4.49751
sau,2004,4.41571
sau,2005,0.93175
sau,2006,0.77163
sau,2007,0.68581
sau,2008,0.55407
sau,2009,0.65815
sau,2010,0.63443
sau,2011,0.593
sau,2012,0.57065
sau,2013,0.56462
sau,2014,0.62575
sau,2015,0.76454
sau,2016,0.88072
sau,2017,0.94751
sdn,1960,0.68555
sdn,1961,0.88895
sdn,1962,1.09577
sdn,1963,2.77333
sdn,1964,3.31692
sdn,1965,4.10832
sdn,1966,4.8345
sdn,1967,5.6947
sdn,1968,6.84347
sdn,1969,10.54945
sdn,1970,19.91874
sdn,1971,16.7264
sdn,1972,15.56073
sdn,1973,11.15977
sdn,1974,7.44976
sdn,1975,30.23252
sdn,1976,58.21469
sdn,1977,84.78559
sdn,1978,66.18209
sdn,1979,36.24647
sdn,1980,43.24155
sdn,1981,176.29093
sdn,1982,137.34743
sdn,1983,144.45703
sdn,1984,154.44145
sdn,1985,333.77596
sdn,1986,83.45264
sdn,1987,505.72582
sdn,1988,278.39562
sdn,1989,216.60743
sdn,1990,231.96677
sdn,1991,263.25841
sdn,1992,48.41901
sdn,1993,44.38334
sdn,1994,17.67603
sdn,1995,7.28012
sdn,1996,8.56654
sdn,1997,12.28304
sdn,1998,11.2744
sdn,1999,5.31423
sdn,2000,9.78335
sdn,2001,33.54811
sdn,2002,8.58955
sdn,2003,5.22213
sdn,2004,2.72175
sdn,2005,2.95913
sdn,2006,4.93991
sdn,2007,7.09981
sdn,2008,7.84694
sdn,2009,9.98466
sdn,2010,11.93556
sdn,2011,57.71291
sdn,2012,50.83073
sdn,2013,47.16125
sdn,2014,48.12311
sdn,2015,54.68715
sdn,2016,47.73245
sdn,2017,54.42567
sgp,1963,1.11906
sgp,1964,1.18086
sgp,1965,1.25245
sgp,1966,1.56748
sgp,1967,1.45802
sgp,1968,1.26464
sgp,1969,1.31675
sgp,1970,1.24207
sgp,1971,0.94584
sgp,1972,0.99027
sgp,1973,0.94918
sgp,1974,1.00202
sgp,1975,1.11426
sgp,1976,1.15364
sgp,1977,1.0288
sgp,1978,0.83972
sgp,1979,0.97489
sgp,1980,1.12499
sgp,1981,1.21693
sgp,1982,1.27288
sgp,1983,1.28749
sgp,1984,1.23223
sgp,1985,1.02719
sgp,1986,1.08743
sgp,1987,1.11868
sgp,1988,1.17058
sgp,1989,1.25738
sgp,1990,1.14108
sgp,1991,1.17753
sgp,1992,1.16389
sgp,1993,1.04984
sgp,1994,1.05547
sgp,1995,1.0454
sgp,1996,1.03162
sgp,1997,1.16457
sgp,1998,1.27963
sgp,1999,1.33599
sgp,2000,1.22253
sgp,2001,1.31816
sgp,2002,1.20721
sgp,2003,1.14411
sgp,2004,1.07267
sgp,2005,1.11856
sgp,2006,1.19094
sgp,2007,1.18823
sgp,2008,1.32724
sgp,2009,1.32892
sgp,2010,1.27836
sgp,2011,1.44581
sgp,2012,1.43058
sgp,2013,1.42663
sgp,2014,1.54602
sgp,2015,1.50237
sgp,2016,1.62061
sgp,2017,1.47391
sgp,2018,1.52654
sgp,2019,1.6242
sgp,2020,1.40317
slb,1978,1.07037
slb,1979,1.23606
slb,1980,1.58792
slb,1981,1.71129
slb,1982,1.09747
slb,1983,0.87552
slb,1984,1.12803
slb,1985,1.2503
slb,1986,1.39857
slb,1987,1.31737
slb,1988,1.55223
slb,1989,2.12648
slb,1990,3.14811
slb,1991,7.48382
slb,1992,3.13989
slb,1993,3.90488
slb,1994,5.45223
slb,1995,6.30153
slb,1996,3.38742
slb,1997,3.10898
slb,1998,1.82357
slb,1999,1.86156
slb,2000,2.8405
slb,2001,4.36444
slb,2002,3.51082
slb,2003,1.97372
slb,2004,1.08043
slb,2005,1.32079
slb,2006,1.50548
slb,2007,1.57325
slb,2008,2.27705
slb,2009,1.55685
slb,2010,0.96772
slb,2011,0.82846
slb,2012,0.83488
slb,2013,0.90596
slb,2014,0.99375
slb,2015,1.01653
slb,2016,1.1608
slb,2017,1.0836
slb,2018,1.06832
slb,2019,1.08777
slb,2020,0.99804
sle,1960,1.2952
sle,1961,1.37476
sle,1962,1.31483
sle,1963,1.28953
sle,1964,2.25689
sle,1965,1.82606
sle,1966,2.1595
sle,1967,2.73906
sle,1968,1.70313
sle,1969,1.55288
sle,1970,1.3186
sle,1971,1.50537
sle,1972,1.51917
sle,1973,1.68621
sle,1974,1.80938
sle,1975,3.56622
sle,1976,3.99063
sle,1977,3.55724
sle,1978,4.92244
sle,1979,4.34619
sle,1980,8.11826
sle,1981,14.47598
sle,1982,40.19082
sle,1983,18.08014
sle,1984,36.44028
sle,1985,21.99735
sle,1986,10.3974
sle,1987,18.47923
sle,1988,24.34376
sle,1989,45.94505
sle,1990,21.67319
sle,1991,11.04086
sle,1992,4.42629
sle,1993,3.10289
sle,1994,2.32757
sle,1995,2.53916
sle,1996,3.51524
sle,1997,3.35423
sle,1998,2.05468
sle,1999,2.72618
sle,2000,2.11377
sle,2001,2.80181
sle,2002,2.07352
sle,2003,2.8756
sle,2004,1.59911
sle,2005,1.43847
sle,2006,1.58273
sle,2007,1.56199
sle,2008,1.94648
sle,2009,1.25372
sle,2010,1.31176
sle,2011,1.44851
sle,2012,1.62524
sle,2013,1.6188
sle,2014,1.70275
sle,2015,1.75983
sle,2016,1.94912
sle,2017,1.60848
sle,2018,1.87775
sle,2019,1.7864
sle,2020,1.69507
slv,1960,3.2883
slv,1961,4.63539
slv,1962,4.64692
slv,1963,3.3736
slv,1964,3.16347
slv,1965,3.10396
slv,1966,3.35855
slv,1967,3.56385
slv,1968,3.11389
slv,1969,3.51851
slv,1970,3.729
slv,1971,3.89197
slv,1972,3.38446
slv,1973,3.99815
slv,1974,2.65552
slv,1975,3.09002
slv,1976,2.82322
slv,1977,2.72716
slv,1978,2.35116
slv,1979,2.42908
slv,1980,2.68608
slv,1981,4.09366
slv,1982,3.51703
slv,1983,3.95748
slv,1984,5.00113
slv,1985,6.01923
slv,1986,3.53448
slv,1987,3.19578
slv,1988,4.18466
slv,1989,3.69852
slv,1990,2.32636
slv,1991,3.6338
slv,1992,3.28842
slv,1993,3.52874
slv,1994,4.30021
slv,1995,4.24764
slv,1996,4.092
slv,1997,3.47788
slv,1998,3.13086
slv,1999,3.04443
slv,2000,3.18091
slv,2001,4.43848
slv,2002,4.58415
slv,2003,3.84444
slv,2004,4.08704
slv,2005,4.43753
slv,2006,4.60662
slv,2007,4.62722
slv,2008,3.98308
slv,2009,3.44901
slv,2010,3.74058
slv,2011,4.23436
slv,2012,3.36647
slv,2013,3.98929
slv,2014,4.07846
slv,2015,4.21488
slv,2016,3.73744
slv,2017,3.77013
slv,2018,3.9972
slv,2019,3.57143
slv,2020,5.60736
som,1960,1.61075
som,1961,1.4297
som,1962,1.46257
som,1963,1.65732
som,1964,3.07588
som,1965,3.57323
som,1966,2.64405
som,1967,3.75016
som,1968,6.26035
som,1969,3.28611
som,1970,3.1291
som,1971,2.09517
som,1972,2.35304
som,1973,2.74035
som,1974,2.90512
som,1975,2.32301
som,1976,2.23657
som,1977,0.91928
som,1978,1.08994
som,1979,3.59236
som,1980,4.56291
som,1981,3.66459
som,1982,8.92031
som,1983,6.98932
som,1984,12.60784
som,1985,14.33754
som,1986,6.39423
som,1987,13.83137
som,1988,9.48146
som,1989,13.34809
srb,2006,0.79747
srb,2007,1.08884
srb,2008,1.55122
srb,2009,1.17146
srb,2010,1.31555
srb,2011,1.313
srb,2012,1.29574
srb,2013,1.30646
srb,2014,1.75084
srb,2015,1.61979
srb,2016,1.83682
srb,2017,1.7735
srb,2018,2.02052
srb,2019,1.78911
srb,2020,1.94885
ssd,2012,1.73875
ssd,2013,2.31508
ssd,2014,6.40914
ssd,2015,20.59778
ssd,2016,35.91486
ssd,2017,24.0622
ssd,2018,22.58614
ssd,2019,2.31044
ssd,2020,7.05994
stp,1995,2786.95259
stp,1996,3384.76284
stp,1997,1435.21937
stp,1998,1252.53999
stp,1999,1161.1777
stp,2000,1209.1459
stp,2001,1.11815
stp,2002,1.21696
stp,2003,1.24
stp,2004,1.5442
stp,2005,1.53766
stp,2006,1.33922
stp,2007,1.4372
stp,2008,1.16277
stp,2009,1.04891
stp,2010,1.53533
stp,2011,1.63734
stp,2012,1.8068
stp,2013,1.77801
stp,2014,2.10292
stp,2015,1.75219
stp,2016,1.91965
stp,2017,2.088
stp,2018,3.40135
stp,2019,2.92605
stp,2020,2.06234
sur,1967,1.74276
sur,1968,1.72032
sur,1969,1.95618
sur,1970,1.89721
sur,1971,1.82395
sur,1972,1.68799
sur,1973,1.52511
sur,1974,1.25506
sur,1975,1.26744
sur,1976,1.49695
sur,1977,1.95629
sur,1978,1.85969
sur,1979,1.52426
sur,1980,1.46588
sur,1981,1.69745
sur,1982,2.15187
sur,1983,6.00097
sur,1984,13.88927
sur,1985,18.58374
sur,1986,22.78738
sur,1987,29.74518
sur,1988,43.69253
sur,1989,23.23191
sur,1990,8.94037
sur,1991,22.9075
sur,1992,10.44542
sur,1993,6.95774
sur,1994,3.46616
sur,1995,1.05794
sur,1996,1.87593
sur,1997,1.976
sur,1998,3.14553
sur,1999,2.62766
sur,2000,2.54566
sur,2001,1.36776
sur,2002,4.67795
sur,2003,5.01427
sur,2004,5.2205
sur,2005,5.66407
sur,2006,4.28552
sur,2007,3.2469
sur,2008,2.62664
sur,2009,2.76744
sur,2010,2.91275
sur,2011,2.51334
sur,2012,2.44133
sur,2013,3.51271
sur,2014,4.61443
sur,2015,9.42832
sur,2016,6.82245
sur,2017,5.53594
sur,2018,4.42905
sur,2019,3.963
sur,2020,4.22717
swe,1960,17.04106
swe,1961,12.50326
swe,1962,12.50793
swe,1963,14.39271
swe,1964,12.11767
swe,1965,12.78077
swe,1966,13.23003
swe,1967,18.22277
swe,1968,19.91518
swe,1969,25.88879
swe,1970,24.66796
swe,1971,18.56652
swe,1972,14.90518
swe,1973,10.92028
swe,1974,13.47039
swe,1975,11.30645
swe,1976,13.61526
swe,1977,9.97595
swe,1978,9.31123
swe,1979,9.51214
swe,1980,10.23846
swe,1981,11.27278
swe,1982,9.3893
swe,1983,8.16605
swe,1984,9.12054
swe,1985,6.65615
swe,1986,7.96382
swe,1987,7.61322
swe,1988,8.57621
swe,1989,8.28166
swe,1990,5.36403
swe,1991,5.42711
swe,1992,4.83565
swe,1993,4.33662
swe,1994,3.68872
swe,1995,4.06724
swe,1996,5.84565
swe,1997,8.87385
swe,1998,6.69455
swe,1999,6.45056
swe,2000,6.01883
swe,2001,6.90172
swe,2002,6.46005
swe,2003,7.02372
swe,2004,7.15023
swe,2005,8.15778
swe,2006,8.43548
swe,2007,9.85913
swe,2008,10.841
swe,2009,5.90259
swe,2010,6.35442
swe,2011,7.22727
swe,2012,6.88196
swe,2013,5.93955
swe,2014,6.13626
swe,2015,5.7335
swe,2016,6.01723
swe,2017,6.33116
swe,2018,6.63774
swe,2019,7.12567
swe,2020,8.23637
swz,1974,4.44046
swz,1975,1.82335
swz,1976,1.20823
swz,1977,1.08654
swz,1978,1.15979
swz,1979,1.22867
swz,1980,1.08148
swz,1981,1.67105
swz,1982,1.95248
swz,1983,1.92272
swz,1984,2.01967
swz,1985,1.57739
swz,1986,1.47881
swz,1987,1.43588
swz,1988,1.60229
swz,1989,1.35301
swz,1990,1.1512
swz,1991,1.63093
swz,1992,1.06482
swz,1993,1.23419
swz,1994,1.1207
swz,1995,1.13484
swz,1996,1.30759
swz,1997,1.25498
swz,1998,0.97075
swz,1999,0.96889
swz,2000,0.85127
swz,2001,0.97467
swz,2002,0.88818
swz,2003,1.40782
swz,2004,1.51314
swz,2005,2.23719
swz,2006,1.72058
swz,2007,0.96653
swz,2008,0.97924
swz,2009,0.9493
swz,2010,1.50302
swz,2011,2.01324
swz,2012,1.5876
swz,2013,1.52082
swz,2014,1.55253
swz,2015,1.89251
swz,2016,2.01282
swz,2017,2.31054
swz,2018,3.09314
swz,2019,2.88699
swz,2020,2.35997
syc,1973,3.0983
syc,1974,2.59188
syc,1975,2.52291
syc,1976,2.87236
syc,1977,1.84233
syc,1978,2.86416
syc,1979,3.03269
syc,1980,2.68784
syc,1981,3.59741
syc,1982,3.42658
syc,1983,4.61258
syc,1984,9.05416
syc,1985,6.43211
syc,1986,9.16565
syc,1987,6.27031
syc,1988,12.5394
syc,1989,10.08816
syc,1990,8.82572
syc,1991,5.9862
syc,1992,6.26487
syc,1993,6.71815
syc,1994,9.66896
syc,1995,13.0695
syc,1996,17.82258
syc,1997,16.93108
syc,1998,22.83304
syc,1999,19.00855
syc,2000,12.89989
syc,2001,16.69513
syc,2002,10.47661
syc,2003,11.60002
syc,2004,25.29403
syc,2005,15.81314
syc,2006,8.08583
syc,2007,16.97726
syc,2008,9.83326
syc,2009,2.46824
syc,2010,2.35872
syc,2011,2.198
syc,2012,1.75905
syc,2013,1.81879
syc,2014,1.99504
syc,2015,1.70527
syc,2016,1.95727
syc,2017,2.13517
syc,2018,2.23875
syc,2019,2.38832
syc,2020,2.55423
syr,1960,9.05207
syr,1961,12.50373
syr,1962,8.7912
syr,1963,12.97239
syr,1964,9.13178
syr,1965,7.54612
syr,1966,6.99402
syr,1967,5.93436
syr,1968,7.03453
syr,1969,9.67914
syr,1970,11.43033
syr,1971,7.55776
syr,1972,5.63773
syr,1973,2.2743
syr,1974,2.59422
