geo,time,ms_mil_xpnd_cd
png,2006,31307966.3562
png,2007,39287099.3306
png,2008,39332022.26592
png,2009,52048171.78074
png,2010,46335624.37254
png,2011,64193136.14259
png,2012,110623185.27584
png,2013,105100890.61755
png,2014,112375755.92603
png,2015,99840642.67898
png,2016,79051319.30988
png,2017,80860755.51716
png,2018,79956905.78512
png,2019,80846153.84615
png,2020,85887096.77419
pol,1960,3550000000
pol,1961,4025000000
pol,1962,4375000000
pol,1963,4950000000
pol,1964,5200000000
pol,1965,5525000000
pol,1966,5975000000
pol,1967,6275000000
pol,1968,7225000000
pol,1969,7975000000
pol,1970,8525000000
pol,1971,9452062887.04014
pol,1972,10054347826.087
pol,1973,12059701492.5373
pol,1974,13162650602.4096
pol,1975,14337349397.5904
pol,1976,15572289156.6265
pol,1977,17379518072.2892
pol,1978,10292598967.2978
pol,1979,1936746987.95181
pol,1980,1506218238.81022
pol,1981,1567860808.36714
pol,1982,2122035928.42609
pol,1983,2195521572.91098
pol,1984,2313670081.24338
pol,1985,2140789169.64565
pol,1986,2173578188.91304
pol,1987,1765484772.69384
pol,1988,1783781523.92543
pol,1989,1493906252.17138
pol,1990,1540736842.10526
pol,1991,1721995820.76569
pol,1992,1881935067.22245
pol,1993,2123378415.67762
pol,1994,2251923178.48153
pol,1995,2719362633.91863
pol,1996,3083416787.21116
pol,1997,3192276376.89866
pol,1998,3491022616.10174
pol,1999,3226555351.37669
pol,2000,3146106712.50118
pol,2001,3630645594.66523
pol,2002,3776173214.41264
pol,2003,4150261758.56501
pol,2004,4778627749.04037
pol,2005,5896404861.10253
pol,2006,6619413758.87805
pol,2007,8589136364.45745
pol,2008,9349421394.29862
pol,2009,7903812008.43552
pol,2010,8790170132.32514
pol,2011,9455422988.00142
pol,2012,8986838792.09222
pol,2013,9275711727.44588
pol,2014,10345153574.8722
pol,2015,10212785780.6075
pol,2016,9164190586.63773
pol,2017,9870680628.27225
pol,2018,12040673422.9565
pol,2019,11786153846.1538
pol,2020,13026680348.8969
prk,2014,824444444.44444
prk,2015,869629629.62963
prk,2016,912592592.59259
prk,2017,961481481.48148
prk,2018,1604444444.44444
prt,1960,105157457.25363
prt,1961,171194666.81543
prt,1962,199785222.16954
prt,1963,199087891.55114
prt,1964,224400992.9988
prt,1965,232350562.04848
prt,1966,257175532.06326
prt,1967,333045103.3444
prt,1968,371893392.09506
prt,1969,374919806.97888
prt,1970,436103595.43667
prt,1971,518294924.36024
prt,1972,593121489.23241
prt,1973,682681692.16804
prt,1974,988203732.1971
prt,1975,778693990.91458
prt,1976,623403324.00419
prt,1977,576875736.54576
prt,1978,622564542.4762
prt,1979,701973945.71957
prt,1980,867810130.99248
prt,1981,843539896.80513
prt,1982,803004962.02174
prt,1983,692947642.54832
prt,1984,628464842.12372
prt,1985,653587081.21305
prt,1986,935754339.69142
prt,1987,1130608393.96686
prt,1988,1347837652.27237
prt,1989,1456535412.61882
prt,1990,1875087896.94259
prt,1991,2115383814.85084
prt,1992,2532649406.11792
prt,1993,2192208141.95305
prt,1994,2173634729.84463
prt,1995,2670121571.79609
prt,1996,2600849532.86091
prt,1997,2388687811.2653
prt,1998,2335597095.58672
prt,1999,2406493740.32496
prt,2000,2204256495.30127
prt,2001,2324811411.08357
prt,2002,2602230483.27138
prt,2003,3109812941.71556
prt,2004,3719431562.08676
prt,2005,4039322489.18072
prt,2006,4066783668.13399
prt,2007,4366184074.74016
prt,2008,4812099461.67649
prt,2009,4949690418.60517
prt,2010,4718924037.64014
prt,2011,4904393519.19428
prt,2012,4137254045.38645
prt,2013,4724102082.03049
prt,2014,4111548063.51924
prt,2015,3565420871.68681
prt,2016,4133066817.16925
prt,2017,3675687230.45786
prt,2018,4273809945.35132
prt,2019,4277877295.11867
prt,2020,4639120027.35666
pry,1960,7088541.59406
pry,1961,7187461.31576
pry,1962,8276810.92143
pry,1963,9208934.81082
pry,1964,9815376.85934
pry,1965,11679624.63812
pry,1966,13588794.05011
pry,1967,14936443.04682
pry,1968,16621004.2927
pry,1969,17856349.20635
pry,1970,19316666.66667
pry,1971,20750000
pry,1972,28851587.30159
pry,1973,30915873.01587
pry,1974,31434126.98413
pry,1975,43488888.88889
pry,1976,46757936.50794
pry,1977,55486507.93651
pry,1978,69522222.22222
pry,1979,63530158.73016
pry,1980,89326190.47619
pry,1981,131942063.49206
pry,1982,208026190.47619
pry,1983,221221334.92064
pry,1984,172997512.43781
pry,1985,158363306.12684
pry,1986,191435349.3117
pry,1987,116922830.90909
pry,1988,178435818.18182
pry,1989,98142356.70599
pry,1990,112234255.69804
pry,1991,197613496.80798
pry,1992,169556285.20534
pry,1993,157930499.27387
pry,1994,161100272.27883
pry,1995,206926409.31129
pry,1996,202012224.83722
pry,1997,167982106.86549
pry,1998,139262988.03967
pry,1999,116553254.85737
pry,2000,110248167.1987
pry,2001,91298893.92508
pry,2002,69892741.29334
pry,2003,63511880.05692
pry,2004,84466986.26038
pry,2005,77468937.96658
pry,2006,106557406.13898
pry,2007,132393616.17575
pry,2008,168154857.39955
pry,2009,168486261.90491
pry,2010,204605254.82213
pry,2011,285106240.84439
pry,2012,320909756.56057
pry,2013,371215575.36215
pry,2014,398370830.47755
pry,2015,386538864.2647
pry,2016,343232340.56248
pry,2017,348179657.47301
pry,2018,386556389.58635
pry,2019,375779511.38392
pry,2020,364342199.98371
qat,1980,616740088.10573
qat,1981,1059505494.50549
qat,1982,1467252747.25275
qat,1983,905192307.69231
qat,1984,874862637.36264
qat,1985,1528873626.37363
qat,1987,865412087.91209
qat,1988,982554945.05494
qat,1989,848461538.46154
qat,1990,790796703.2967
qat,1991,895631868.13187
qat,2002,760989010.98901
qat,2003,784615384.61538
qat,2004,772362637.36264
qat,2005,887500000
qat,2006,1065741758.24176
qat,2007,1562225274.72527
qat,2008,2317500000
qat,2009,1948351648.35165
qat,2010,1876758241.75824
rou,1960,740833333.33333
rou,1961,794666666.66667
rou,1962,902000000
rou,1963,904833333.33333
rou,1964,949166666.66667
rou,1965,1034000000
rou,1966,1076000000
rou,1967,1123833333.33333
rou,1968,1255833333.33333
rou,1969,1380000000
rou,1970,1542000000
rou,1971,1618333333.33333
rou,1972,1824593128.3906
rou,1973,545381021.8046
rou,1974,565500000
rou,1975,635500000
rou,1976,691500000
rou,1977,717000000
rou,1978,834413568.47965
rou,1979,860000000
rou,1980,755555555.55556
rou,1981,915333333.33333
rou,1982,989333333.33333
rou,1983,888319701.95302
rou,1984,731196135.37467
rou,1985,2050007583.97797
rou,1986,2307873265.07113
rou,1987,2272446245.7924
rou,1988,2524357528.59514
rou,1989,2572110229.46601
rou,1990,1739025771.1048
rou,1991,1377194084.87286
rou,1992,831620409.60796
rou,1993,722451519.70065
rou,1994,936686222.5015
rou,1995,983140541.39125
rou,1996,874451238.88698
rou,1997,1074785782.24706
rou,1998,1254227892.71236
rou,1999,955337576.9592
rou,2000,935569610.34055
rou,2001,985657655.67362
rou,2002,1056136062.48903
rou,2003,1250327559.25434
rou,2004,1530183903.96058
rou,2005,1975975151.44235
rou,2006,2251493424.65948
rou,2007,2607689941.55644
rou,2008,3000404945.09421
rou,2009,2225144539.94812
rou,2010,2086220460.05224
rou,2011,2379871482.4133
rou,2012,2102886223.40119
rou,2013,2452512981.08128
rou,2014,2691470287.45885
rou,2015,2580594158.27577
rou,2016,2644159836.08537
rou,2017,3622068491.8065
rou,2018,4359021208.90509
rou,2019,4613040396.88164
rou,2020,5726844213.99953
rus,1993,7766720078.41342
rus,1994,13547871733.4246
rus,1995,12741629470.4057
rus,1996,15826340651.8084
rus,1997,17577353180.6466
rus,1998,7955730400.98588
rus,1999,6469035211.35342
rus,2000,9228204143.73676
rus,2001,11683151344.7726
rus,2002,13943825063.4002
rus,2003,16973739085.1036
rus,2004,20955413570.6279
rus,2005,27336977273.6915
rus,2006,34517781618.918
rus,2007,43534994996.2472
rus,2008,56183785393.2539
rus,2009,51532116797.5199
rus,2010,58720227608.7579
rus,2011,70237523951.4946
rus,2012,81469399931.25769
rus,2013,88352896463.55981
rus,2014,84696504653.49779
rus,2015,66421822179.9206
rus,2016,69245294552.8466
rus,2017,66913033536.7831
rus,2018,61609204756.4171
rus,2019,65201335848.3565
rus,2020,61712537168.9371
rwa,1973,9365839.7083
rwa,1974,7786746.39836
rwa,1975,9319735.18948
rwa,1976,10297663.286
rwa,1977,16062942.55179
rwa,1978,14393007.32278
rwa,1979,19633017.15178
rwa,1980,23552267.55934
rwa,1981,28682783.3314
rwa,1982,28175370.72856
rwa,1983,28024671.70133
rwa,1984,25460676.62347
rwa,1985,27250728.43103
rwa,1986,34889469.11152
rwa,1987,36093359.47627
rwa,1988,36626347.16283
rwa,1989,41622478.13447
rwa,1990,95132735.43351
rwa,1991,105333802.05171
rwa,1992,88570170.00276
rwa,1993,89436136.35891
rwa,1994,40510575.39231
rwa,1995,56449336.72029
rwa,1996,73658822.76253
rwa,1997,77272576.52638
rwa,1998,87091837.06142
rwa,1999,80852363.5841
rwa,2000,61329857.1194
rwa,2001,56885903.13143
rwa,2002,51118614.11757
rwa,2003,45196268.9829
rwa,2004,41215761.04556
rwa,2005,44996351.8894
rwa,2006,54557648.03973
rwa,2007,55580440.80409
rwa,2008,67660359.62395
rwa,2009,75278486.05414
rwa,2010,74514417.28645
rwa,2011,75383928.55656
rwa,2012,79793910.09206
rwa,2013,82480715.58033
rwa,2014,90937793.21669
rwa,2015,103563214.70551
rwa,2016,107278618.68519
rwa,2017,115716812.449
rwa,2018,118959174.04681
rwa,2019,124073352.62689
rwa,2020,143021890.52958
sau,1960,140888888.88889
sau,1961,71555555.55556
sau,1962,84222222.22222
sau,1963,113777777.77778
sau,1964,123555555.55556
sau,1965,177777777.77778
sau,1966,300444444.44444
sau,1967,336222222.22222
sau,1968,338666666.66667
sau,1969,429333333.33333
sau,1970,471555555.55556
sau,1971,587274311.70782
sau,1972,930574823.57199
sau,1973,1565589935.76306
sau,1977,11584767351.4777
sau,1978,13404087587.8055
sau,1979,17616726770.6883
sau,1980,20724493047.2475
sau,1981,24399927864.2192
sau,1982,27095797466.2867
sau,1983,21872720536.3035
sau,1984,22672050990.2634
sau,1985,17656965219.4559
sau,1987,14460266666.6667
sau,1988,13354666666.6667
sau,1989,12749866666.6667
sau,1990,16355466666.6667
sau,1991,16355466666.6667
sau,1992,15360266666.6667
sau,1993,16451200000
sau,1994,14279733333.3333
sau,1995,13200266666.6667
sau,1996,13340000000
sau,1997,18126666666.66669
sau,1998,20861600000
sau,1999,18320000000
sau,2000,19964266666.66669
sau,2001,21026666666.66669
sau,2002,18501866666.66669
sau,2003,18747466666.66669
sau,2004,20910400000
sau,2005,25392038600.7238
sau,2006,29580507343.1242
sau,2007,35469513008.6724
sau,2008,38222933333.3333
sau,2009,41267200000
sau,2010,45244533333.3333
sau,2011,48530933333.3333
sau,2012,56497866666.6667
sau,2013,67020000000
sau,2014,80762400000
sau,2015,87185866666.6667
sau,2016,63672800000
sau,2017,70400000000
sau,2018,74477333333.3333
sau,2019,61952000000
sau,2020,57519424000
sdn,1960,18667432.51005
sdn,1961,20505456.63412
sdn,1962,24842044.80184
sdn,1963,28144744.39977
sdn,1964,41872487.07639
sdn,1965,56375646.18036
sdn,1966,50315910.39632
sdn,1967,52268811.02814
sdn,1968,57725445.14647
sdn,1969,87018954.62378
sdn,1970,108271108.5583
sdn,1971,109994256.17461
sdn,1972,107983917.28891
sdn,1973,113153360.13785
sdn,1974,111430212.52154
sdn,1975,119471568.06433
sdn,1976,179207352.0965
sdn,1977,216538485.83884
sdn,1978,175916407.91412
sdn,1979,239999813.59238
sdn,1980,228000000
sdn,1981,203987417.19721
sdn,1982,172214638.24425
sdn,1983,230769230.76923
sdn,1984,355384615.38462
sdn,1985,205293356.8285
sdn,1986,260000000
sdn,1987,310333333.33333
sdn,1988,369333333.33333
sdn,1990,1177777777.77778
sdn,1991,1365798114.91107
sdn,1992,183718440.71283
sdn,1993,257981093.94027
sdn,1994,226167004.47845
sdn,1995,138756425.66202
sdn,1996,106332797.67187
sdn,1997,97731859.31689
sdn,1998,259957570.14372
sdn,1999,429617897.44605
sdn,2000,587267572.3292
sdn,2001,388091317.42314
sdn,2002,484607263.03236
sdn,2003,398110221.73858
sdn,2004,1240766949.07039
sdn,2005,1164995936.06069
sdn,2006,1647839194.37107
sdn,2007,2427072594.74802
sdn,2008,3228000000
sdn,2009,3180483009.73066
sdn,2015,2279621639.5619
sdn,2016,2748511976.24707
sdn,2017,4382998816.69717
sdn,2018,1047878719.98741
sdn,2019,722256177.42076
sdn,2020,934311153.80352
sen,1979,94390801.13952
sen,1980,96502271.86672
sen,1981,86843238.34969
sen,1982,73072311.52201
sen,1983,70617688.27447
sen,1984,65136844.12883
sen,1985,64966400.52709
sen,1986,85476428.36104
sen,1987,99871230.49741
sen,1988,105288603.58304
sen,1989,99602517.8052
sen,1990,118215708.96002
sen,1991,110014994.31067
sen,1992,109772868.08819
sen,1993,119937986.2482
sen,1994,66146738.59205
sen,1995,80915880.66065
sen,1996,79774881.146
sen,1997,70800402.2828
sen,1998,75090854.84921
sen,1999,78285006.14748
sen,2000,62361652.63998
sen,2001,68891286.82103
sen,2002,74361395.03119
sen,2003,96856503.78527
sen,2004,107553687.87681
sen,2005,124403755.2989
sen,2006,148555145.44168
sen,2007,192807975.51261
sen,2008,216870289.52334
sen,2009,214824242.98899
sen,2010,195732892.90639
sen,2011,230190350.6504
sen,2012,196661489.01038
sen,2013,236737915.95822
sen,2014,239893634.51231
sen,2015,214827965.17034
sen,2016,304764264.24511
sen,2017,305441261.62335
sen,2018,385132363.10244
sen,2019,356820796.02975
sen,2020,393007454.7761
sgp,1970,103635151.99822
sgp,1971,128085357.45894
sgp,1972,150044444.44444
sgp,1973,198891497.82084
sgp,1974,225904541.48149
sgp,1975,269156159.06887
sgp,1976,306272360.81656
sgp,1977,380523899.3195
sgp,1978,418861751.43578
sgp,1979,452160437.05393
sgp,1980,560080515.2227
sgp,1981,681003838.708
sgp,1982,738310856.90788
sgp,1983,732945268.68744
sgp,1984,918624711.68451
sgp,1985,1049587528.12308
sgp,1986,1021162660.39625
sgp,1987,1052360421.27656
sgp,1988,1205886445.17546
sgp,1989,1410452965.24566
sgp,1990,1801901209.91101
sgp,1991,2022806865.21374
sgp,1992,2332148535.5777
sgp,1993,2481448703.11117
sgp,1994,2797163882.05101
sgp,1995,3672797697.15955
sgp,1996,4100238291.11231
sgp,1997,4457304301.56047
sgp,1998,4466270315.48757
sgp,1999,4493173880.20956
sgp,2000,4330726931.01928
sgp,2001,4309127542.24991
sgp,2002,4528116430.89708
sgp,2003,4723679527.94774
sgp,2004,5043396460.83669
sgp,2005,5463830809.90147
sgp,2006,5830527461.87686
sgp,2007,6518528962.9089
sgp,2008,7454324102.73808
sgp,2009,7537761857.94529
sgp,2010,8108851420.23161
sgp,2011,8922267805.18056
sgp,2012,9171948018.69278
sgp,2013,9345680492.28802
sgp,2014,9596602344.02747
sgp,2015,9383830669.35792
sgp,2016,9873331564.27443
sgp,2017,10178706550.0118
sgp,2018,10581915690.0465
sgp,2019,10662445014.6628
sgp,2020,10855583756.3452
sle,1961,1930599.22776
sle,1962,1983799.20648
sle,1963,2155999.1376
sle,1964,2353399.05864
sle,1965,2505998.9976
sle,1966,2539598.98416
sle,1967,2883153.57349
sle,1968,2658001.0632
sle,1969,3297601.31904
sle,1970,3986401.59456
sle,1971,3770637.40983
sle,1972,4234610.66807
sle,1973,5022404.82543
sle,1974,6779970.09799
sle,1975,6526389.84449
sle,1976,6020631.89677
sle,1977,7064980.37505
sle,1978,8118123.47188
sle,1979,10785547.36653
sle,1980,15907791.96037
sle,1981,15788111.46579
sle,1982,14128284.82622
sle,1983,10236934.64805
sle,1984,9920516.34495
sle,1985,6281702.96968
sle,1986,7227148.72515
sle,1987,4585444.66476
sle,1988,9011475.02161
sle,1989,14394912.12583
sle,1990,12387253.54252
sle,1991,23179749.71559
sle,1992,26661754.51804
sle,1993,23339131.10903
sle,1994,26495551.6924
sle,1995,25023304.591
sle,1996,18592815.28175
sle,1997,9490749.703
sle,2000,23310804.35157
sle,2001,29911134.60715
sle,2002,27133961.87763
sle,2003,28467933.59285
sle,2004,22961537.03772
sle,2005,23552130.23301
sle,2006,28022458.48118
sle,2007,29076876.17874
sle,2008,23645736.55631
sle,2009,26405564.66262
sle,2010,25062278.6312
sle,2011,25476183.90678
sle,2012,29758934.0798
sle,2013,31684939.41143
sle,2014,48810630.78772
sle,2015,39226514.26584
sle,2016,37414732.16955
sle,2017,39577826.00412
sle,2018,29622478.09963
sle,2019,25641867.77601
sle,2020,23827381.07806
slv,1960,4384473.69549
slv,1961,4441787.07713
slv,1962,6218501.90799
slv,1963,6103875.14471
slv,1964,5724173.99134
slv,1965,6483576.29807
slv,1966,6591038.88865
slv,1967,6777307.37898
slv,1968,6619695.57947
slv,1969,7508052.9949
slv,1970,7135516.01423
slv,1971,8516583.62989
slv,1972,11140612.09964
slv,1973,12475644.12811
slv,1974,13350320.2847
slv,1975,15652099.64413
slv,1976,20531871.88612
slv,1977,28588099.64413
slv,1978,34987046.26335
slv,1979,54644241.99288
slv,1980,62055971.53025
slv,1981,78352569.39502
slv,1982,94372953.73665
slv,1983,124526263.3452
slv,1984,235932384.34164
slv,1985,250433594.30605
slv,1986,163311245.5516
slv,1987,176891743.77224
slv,1988,178963345.19573
slv,1989,213029679.7153
slv,1990,163886690.39146
slv,1991,145127188.6121
slv,1992,134193736.6548
slv,1993,116470035.58719
slv,1994,109334519.57295
slv,1995,111636298.93238
slv,1996,110830676.15658
slv,1997,112211743.77224
slv,1998,110830676.15658
slv,1999,114743701.06762
slv,2000,110370320.2847
slv,2001,150651459.07473
slv,2002,161700000
slv,2003,126600000
slv,2004,128000000
slv,2005,132900000
slv,2006,142100000
slv,2007,165600000
slv,2008,173000000
slv,2009,189900000
slv,2010,201000000
slv,2011,220700000
slv,2012,224300000
slv,2013,237500000
slv,2014,233900000
slv,2015,247700000
slv,2016,247600000
slv,2017,260900000
slv,2018,294610000
slv,2019,317200000
slv,2020,372280000
som,1961,3160000
som,1962,3700000
som,1963,4480000
som,1964,5420000
som,1965,5170000
som,1966,6500000
som,1967,7530000
som,1968,8340000
som,1969,9000000
som,1970,11200000
som,1971,11400000
som,1972,13200000
som,1973,16100000
som,1974,21400000
som,1975,23100000
som,1976,26300000
som,1977,31700000
som,1978,81400000
som,1979,87700000
som,1980,95500000
som,1981,134000000
som,1982,83900000
som,1983,83900000
som,1984,89200000
som,1985,44300000
som,1986,34900000
som,1987,28500000
som,1988,49500000
som,1989,8560000
som,2013,26050000
som,2014,60258000
som,2015,46614000
som,2016,47706000
som,2017,61813000
som,2018,76562000
som,2019,77535000
som,2020,98385000
srb,1997,914364967.94818
srb,1998,642122263.42864
srb,1999,737469450.75676
srb,2000,337080608.36622
srb,2001,494069226.48127
srb,2002,678511699.84301
srb,2003,730567122.91657
srb,2004,739172065.07552
srb,2005,629500942.83342
srb,2006,705062714.27252
srb,2007,971570564.63685
srb,2008,1111631537.86105
srb,2009,974288479.23812
srb,2010,872339631.71999
srb,2011,986958193.67437
srb,2012,853622633.23076
srb,2013,919809908.30084
srb,2014,913368512.84477
srb,2015,724151880.19089
srb,2016,710397717.13095
srb,2017,801700087.19195
srb,2018,817742205.95796
srb,2019,1143779270.2677
srb,2020,1121211783.40862
ssd,2006,551454504.42775
ssd,2007,587966866.72288
ssd,2008,896390706.93153
ssd,2009,609898632.64872
ssd,2010,650910667.82307
ssd,2011,1052721970.36864
ssd,2012,988225988.70056
ssd,2013,981983050.84746
ssd,2014,1301525423.72881
ssd,2015,1151920376.75944
ssd,2016,135338143.58974
ssd,2017,72388104.57388
ssd,2018,149092424.69955
ssd,2019,186498925.22647
svk,1993,266899036.57868
svk,1994,299993419.13527
svk,1995,629622682.63874
svk,1996,641559871.05905
svk,1997,499529506.65412
svk,1998,397592215.74294
svk,1999,327169170.93351
svk,2000,342322768.94686
svk,2001,393996598.32159
svk,2002,440059286.04186
svk,2003,624508454.5812
svk,2004,711290428.02574
svk,2005,823313455.44958
svk,2006,911370626.76005
svk,2007,1139194487.75287
svk,2008,1411710284.8947
svk,2009,1350294439.2041
svk,2010,1137680535.59722
svk,2011,1064842810.57336
svk,2012,1020180034.79405
svk,2013,967923107.86965
svk,2014,997703821.80267
svk,2015,985915492.95775
svk,2016,1003048083.68943
svk,2017,1049074346.91029
svk,2018,1295988102.40431
svk,2019,1802507836.9906
svk,2020,1837455830.38869
svn,1992,281422738.46199
svn,1993,230303671.56915
svn,1994,237949504.10133
svn,1995,334655022.85829
svn,1996,329972648.3319
svn,1997,290785271.80177
svn,1998,301139822.23274
svn,1999,274841827.84911
svn,2000,222391556.80547
svn,2001,271488790.38866
svn,2002,326959522.81206
svn,2003,416906753.67651
svn,2004,493153892.91373
svn,2005,514172799.46676
svn,2006,608833753.37297
svn,2007,692654912.55588
svn,2008,829384406.92863
svn,2009,798868642.19003
svn,2010,772085107.51015
svn,2011,665679671.37227
svn,2012,543496416.52126
svn,2013,506742932.10331
svn,2014,486194870.39602
svn,2015,400771875.34657
svn,2016,449177539.0957
svn,2017,473796757.20881
svn,2018,529496122.65855
svn,2019,572884012.53918
svn,2020,574831870.5118
swe,1960,526848900.3926
swe,1961,564736401.57658
swe,1962,636258725.24023
swe,1963,697922566.45294
swe,1964,758619889.7783
swe,1965,844543329.96341
swe,1966,906980385.48599
swe,1967,921961412.73987
swe,1968,941001815.12059
swe,1969,1017260076.43223
swe,1970,1118164543.87121
swe,1971,1238804426.92127
swe,1972,1458082235.50212
swe,1973,1702215352.91087
swe,1974,1855084673.22308
swe,1975,2232315958.56644
swe,1976,2345444903.33778
swe,1977,2560335055.91703
swe,1978,2873317738.08391
swe,1979,3368143351.65194
swe,1980,3791756608.82785
swe,1981,3490216137.64555
swe,1982,2980130869.17698
swe,1983,2629021886.99523
swe,1984,2668524384.05184
swe,1985,2795295632.68836
swe,1986,3577484916.29209
swe,1987,4469563626.49911
swe,1988,4917620753.53141
swe,1989,5032977192.0681
swe,1990,6169504239.88687
swe,1991,6219460369.37761
swe,1992,6418628291.00437
swe,1993,5011158319.66113
swe,1994,5154504229.53951
swe,1995,5729770497.96237
swe,1996,6203436942.65996
swe,1997,5203218382.97605
swe,1998,5132285182.02184
swe,1999,5148727432.48657
swe,2000,4789440136.90975
swe,2001,4128046005.94437
swe,2002,4354573015.42961
swe,2003,5305640404.14034
swe,2004,5514710384.83363
swe,2005,5518466925.99715
swe,2006,5577203266.3572
swe,2007,6386221161.54271
swe,2008,6024791006.05362
swe,2009,5062962024.19184
swe,2010,5885935800.38626
swe,2011,6324747364.3036
swe,2012,6243671605.39748
swe,2013,6528737467.32024
swe,2014,6555518063.89502
swe,2015,5386942195.8071
swe,2016,5427549191.34014
swe,2017,5526592999.00266
swe,2018,5732822794.38131
swe,2019,5839555790.58699
swe,2020,6453627280.62554
swz,1977,5390626.34766
swz,1978,8259877.06497
swz,1979,10183559.47626
swz,1980,13135761.88703
swz,1981,12379584.29698
swz,1982,11074579.58041
swz,1983,11735930.34737
swz,1984,9116913.39949
swz,1985,6646662.94783
swz,1986,7341260.2898
swz,1987,8349582.27531
swz,1988,8720150.2549
swz,1989,8731526.53011
swz,1990,14223211.66303
swz,1991,16006837.30969
swz,1992,20976434.16398
swz,1993,23724347.71432
swz,1994,25804044.15906
swz,1995,28769619.7227
swz,1996,26486561.92215
swz,1997,25662115.12253
swz,1998,25731330.54042
swz,1999,25853264.10758
swz,2000,24471060.5303
swz,2001,19665055.20851
swz,2002,18338440.52103
swz,2003,31927690.93493
swz,2004,42695547.30955
swz,2005,59471673.90275
swz,2006,58520575.05298
swz,2007,61877516.72375
swz,2008,66657830.19941
swz,2009,75911617.98843
swz,2010,102032174.96538
swz,2011,106629408.9212
swz,2012,90639795.27331
swz,2013,86040376.75582
swz,2014,81355664.00353
swz,2015,73527455.74242
swz,2016,80527779.90286
swz,2017,87762823.12823
swz,2018,95863380.3231
swz,2019,86532285.97135
swz,2020,75109758.31916
syc,1985,7246651.05203
syc,1986,9762352.28978
syc,1987,11321408.35463
syc,1988,12148072.74727
syc,1989,13036424.0522
syc,1990,14840075.69938
syc,1991,16561706.53639
syc,1992,20499884.81017
syc,1993,12949843.00004
syc,1994,11887196.24357
syc,1995,11591841.19178
syc,1996,10543301.98512
syc,1997,11398353.4739
syc,1998,10542378.74345
syc,1999,11090147.45685
syc,2000,10325841.55609
syc,2001,11065396.05363
syc,2002,11699935.94926
syc,2003,12239108.85956
syc,2004,15927272.72727
syc,2005,14727272.72727
syc,2006,14366386.51808
syc,2007,15176703.38723
syc,2008,11124810.19832
syc,2009,8651202.43352
syc,2010,7157559.7872
syc,2011,8712704.95113
syc,2012,9924109.74898
syc,2013,13766451.32398
syc,2014,30909152.71789
syc,2015,18101348.77581
syc,2016,21920004.39219
syc,2017,22290935.26448
syc,2018,21561447.81423
syc,2019,23496255.11544
syc,2020,18814132.46269
syr,1960,90223463.68715
syr,1961,90223463.68715
syr,1962,149593495.93496
syr,1964,112041884.81675
syr,1965,118062827.22513
syr,1966,102356020.94241
syr,1967,118586387.43455
syr,1968,190052356.02094
syr,1969,194502617.80105
syr,1970,199738219.89529
syr,1971,176963350.78534
syr,1972,260209424.08377
syr,1973,388674556.98686
syr,1974,537380924.31662
syr,1975,887837837.83784
syr,1976,945058881.2434
syr,1977,998216560.50955
syr,1978,1213503184.71338
syr,1979,1581656050.95541
syr,1980,2253248407.64331
syr,1981,2437707006.36943
syr,1982,2726878980.89172
syr,1983,2733503184.71338
syr,1984,3394904458.59873
syr,1985,3510318471.33758
syr,1986,3678980891.71975
syr,1987,3650191082.80255
syr,1988,3722802547.7707
syr,1989,1483652561.24722
syr,1990,1641781737.19376
syr,1991,2893808463.25167
syr,1992,2976570155.902
syr,1993,1426095238.09524
syr,1994,1636299776.08992
syr,1995,957899818.94991
syr,1996,995089040.9326
syr,1997,1046927961.04454
syr,1998,1096039533.05164
syr,1999,1127632857.10901
syr,2000,897044908.6542
syr,2001,1022526577.91399
syr,2002,1102912156.90965
syr,2003,1436210733.54447
syr,2004,1388544983.48595
syr,2005,1450324656.66839
syr,2006,1435215692.28412
syr,2007,1599033723.06503
syr,2008,1732416847.90199
syr,2009,2181974581.1918
syr,2010,2346021283.01237
syr,2011,2494887483.1484
tcd,1983,39363259.90773
tcd,1984,40049707.40828
tcd,1985,37839750.88089
tcd,1986,48800771.57196
tcd,1987,34271986.47754
tcd,1988,77892079.18133
tcd,1989,56424917.24345
tcd,1990,34341542.24744
tcd,1992,35324074.7737
tcd,1993,39200036.72796
tcd,1994,22153979.16085
tcd,1995,20034138.17144
tcd,1996,24826410.60928
tcd,1997,16619008.37632
tcd,1998,16103004.99024
tcd,1999,20951796.25109
tcd,2000,21349034.23711
tcd,2001,26192330.83097
tcd,2002,34290403.852
tcd,2003,40949759.11906
tcd,2004,50540901.21809
tcd,2005,55491517.96886
tcd,2006,222991451.35688
tcd,2007,389135909.62866
tcd,2008,611426848.73996
tcd,2009,738903737.08666
tcd,2010,615817007.45239
tcd,2011,609706993.08702
tcd,2013,726459396.00032
tcd,2014,392382954.59279
tcd,2015,220982331.55803
tcd,2016,309567431.72681
tcd,2017,219081031.37028
tcd,2018,253174123.33736
tcd,2019,234709654.95821
tcd,2020,322866526.49139
tgo,1961,326999.91845
tgo,1962,714244.90029
tgo,1963,1134619.77993
tgo,1964,3383300.61585
tgo,1965,3362428.13014
tgo,1966,2889961.65713
tgo,1967,3105678.4322
tgo,1968,3288025.36708
tgo,1969,3435130.65421
tgo,1970,3650466.89074
tgo,1971,4183674.9517
tgo,1972,5126414.52537
tgo,1973,6873376.43401
