geo,time,dt_tds_mlat_pg_zs
kna,2003,14.665
kna,2004,16.67241
kna,2005,16.56929
kna,2006,19.62214
kna,2007,25.41291
kna,2008,25.02048
kna,2009,28.81348
kna,2010,28.58324
kos,2009,100
kos,2010,100
kos,2011,99.84851
kos,2012,98.57338
kos,2013,98.21853
kos,2014,98.54217
kos,2015,89.48884
kos,2016,72.76523
kos,2017,69.29074
kos,2018,69.28078
kos,2019,70.30823
kos,2020,71.42584
lao,1973,0.11609
lao,1974,0.49475
lao,1975,0.47458
lao,1976,3.5296
lao,1977,2.59825
lao,1978,3.61541
lao,1979,2.52047
lao,1980,17.39489
lao,1981,23.07413
lao,1982,14.49841
lao,1983,43.27005
lao,1984,23.18055
lao,1985,29.34725
lao,1986,37.58176
lao,1987,30.78877
lao,1988,36.62459
lao,1989,20.11351
lao,1990,54.59283
lao,1991,61.40859
lao,1992,64.97454
lao,1993,25.31102
lao,1994,37.47562
lao,1995,37.6459
lao,1996,33.60591
lao,1997,44.76912
lao,1998,49.45174
lao,1999,51.26022
lao,2000,56.85547
lao,2001,60.20291
lao,2002,63.06547
lao,2003,66.83441
lao,2004,74.04238
lao,2005,67.3083
lao,2006,79.16065
lao,2007,83.07961
lao,2008,80.42105
lao,2009,73.2613
lao,2010,81.89883
lao,2011,56.44353
lao,2012,58.16047
lao,2013,49.86454
lao,2014,41.57159
lao,2015,34.61356
lao,2016,23.80279
lao,2017,19.18108
lao,2018,15.30017
lao,2019,20.64893
lao,2020,10.1798
lbn,1970,64.75564
lbn,1971,24.46393
lbn,1972,25.11034
lbn,1973,21.2844
lbn,1974,21.71359
lbn,1975,24.02963
lbn,1976,33.66542
lbn,1977,34.36707
lbn,1978,38.27743
lbn,1979,45.85602
lbn,1980,52.53159
lbn,1981,15.12754
lbn,1982,22.49561
lbn,1983,22.24038
lbn,1984,20.30997
lbn,1985,18.21076
lbn,1986,25.23992
lbn,1987,19.87422
lbn,1988,28.21043
lbn,1989,14.86351
lbn,1990,28.29801
lbn,1991,63.25148
lbn,1992,38.39657
lbn,1993,19.60442
lbn,1994,14.48106
lbn,1995,13.38207
lbn,1996,10.97764
lbn,1997,6.10827
lbn,1998,16.53227
lbn,1999,16.55629
lbn,2000,6.9998
lbn,2001,6.02005
lbn,2002,6.71457
lbn,2003,5.05439
lbn,2004,4.16631
lbn,2005,4.77765
lbn,2006,5.10974
lbn,2007,6.57701
lbn,2008,6.80143
lbn,2009,5.09029
lbn,2010,5.53496
lbn,2011,4.7965
lbn,2012,6.5297
lbn,2013,7.20037
lbn,2014,6.05584
lbn,2015,4.35445
lbn,2016,3.36165
lbn,2017,3.28232
lbn,2018,3.40037
lbn,2019,3.2118
lbn,2020,37.23829
lbr,1970,2.24669
lbr,1971,3.53579
lbr,1972,7.46025
lbr,1973,11.28819
lbr,1974,10.49134
lbr,1975,11.1018
lbr,1976,20.03018
lbr,1977,16.94928
lbr,1978,26.30383
lbr,1979,12.12586
lbr,1980,19.94508
lbr,1981,32.05523
lbr,1982,40.50701
lbr,1983,70.23607
lbr,1984,88.90806
lbr,1985,90.76906
lbr,1986,78.74237
lbr,1987,37.11833
lbr,1988,20.70578
lbr,1989,66.75201
lbr,1990,99.79163
lbr,1991,100
lbr,1992,100
lbr,1993,100
lbr,1994,100
lbr,1996,100
lbr,1997,100
lbr,1998,100
lbr,1999,100
lbr,2002,100
lbr,2005,100
lbr,2006,100
lbr,2007,100
lbr,2008,100
lbr,2009,100
lbr,2010,100
lbr,2011,99.16621
lbr,2012,60.35589
lbr,2013,63.79288
lbr,2014,86.44982
lbr,2015,66.08696
lbr,2016,70.98867
lbr,2017,61.90267
lbr,2018,67.88478
lbr,2019,69.80796
lbr,2020,82.95282
lca,1981,64.42819
lca,1982,65.43289
lca,1983,68.30509
lca,1984,77.08378
lca,1985,81.41461
lca,1986,85.67943
lca,1987,80.91925
lca,1988,72.61505
lca,1989,59.27337
lca,1990,69.65656
lca,1991,49.50898
lca,1992,46.41539
lca,1993,54.61719
lca,1994,62.83992
lca,1995,65.00926
lca,1996,66.70141
lca,1997,70.81976
lca,1998,66.78566
lca,1999,58.99618
lca,2000,39.22992
lca,2001,49.03749
lca,2002,57.92915
lca,2003,41.24765
lca,2004,54.11192
lca,2005,46.58109
lca,2006,46.31698
lca,2007,35.58286
lca,2008,39.89762
lca,2009,46.89933
lca,2010,52.22711
lca,2011,54.12237
lca,2012,47.24732
lca,2013,57.84411
lca,2014,59.19213
lca,2015,32.76582
lca,2016,47.42864
lca,2017,48.02403
lca,2018,47.62922
lca,2019,44.89795
lca,2020,44.80175
lka,1970,10.35252
lka,1971,9.42602
lka,1972,8.75962
lka,1973,8.89134
lka,1974,8.94159
lka,1975,5.18868
lka,1976,6.53899
lka,1977,8.57511
lka,1978,12.77128
lka,1979,15.05779
lka,1980,11.7735
lka,1981,10.2524
lka,1982,8.34877
lka,1983,7.96164
lka,1984,8.84358
lka,1985,9.60629
lka,1986,10.43244
lka,1987,9.36217
lka,1988,10.80552
lka,1989,11.08935
lka,1990,13.82753
lka,1991,14.87347
lka,1992,13.84078
lka,1993,14.1992
lka,1994,13.73691
lka,1995,13.98076
lka,1996,14.74446
lka,1997,15.78942
lka,1998,16.03823
lka,1999,13.16381
lka,2000,13.20912
lka,2001,16.97755
lka,2002,19.09579
lka,2003,21.91129
lka,2004,22.05135
lka,2005,41.66463
lka,2006,22.81682
lka,2007,23.43852
lka,2008,20.97502
lka,2009,19.85087
lka,2010,19.3687
lka,2011,25.69249
lka,2012,16.2479
lka,2013,22.78853
lka,2014,9.63399
lka,2015,13.04568
lka,2016,16.39006
lka,2017,11.10778
lka,2018,10.54613
lka,2019,10.80423
lka,2020,13.09495
lso,1970,6.10597
lso,1971,10.17413
lso,1972,12.92541
lso,1973,13.27758
lso,1974,13.01645
lso,1975,13.73014
lso,1976,23.53801
lso,1977,43.72804
lso,1978,28.66995
lso,1979,16.15687
lso,1980,11.30599
lso,1981,16.78242
lso,1982,9.95466
lso,1983,8.07335
lso,1984,18.77548
lso,1985,33.97425
lso,1986,61.74344
lso,1987,59.94572
lso,1988,42.19389
lso,1989,48.61428
lso,1990,44.48221
lso,1991,47.01217
lso,1992,41.28055
lso,1993,38.24528
lso,1994,50.87527
lso,1995,60.26993
lso,1996,50.42705
lso,1997,52.001
lso,1998,52.5074
lso,1999,51.6561
lso,2000,38.84274
lso,2001,36.15384
lso,2002,66.77609
lso,2003,60.70981
lso,2004,44.23725
lso,2005,31.92325
lso,2006,55.31637
lso,2007,28.64274
lso,2008,71.33437
lso,2009,81.99005
lso,2010,79.57714
lso,2011,80.92025
lso,2012,81.06256
lso,2013,78.01507
lso,2014,78.47176
lso,2015,71.28377
lso,2016,81.4011
lso,2017,76.35788
lso,2018,80.08105
lso,2019,79.48818
lso,2020,83.62157
mar,1970,13.83495
mar,1971,10.20379
mar,1972,9.6011
mar,1973,12.04455
mar,1974,17.69195
mar,1975,21.08546
mar,1976,16.88042
mar,1977,13.15171
mar,1978,9.09712
mar,1979,9.21957
mar,1980,7.90448
mar,1981,7.73447
mar,1982,8.77919
mar,1983,11.4897
mar,1984,23.67764
mar,1985,23.37475
mar,1986,27.24417
mar,1987,36.88788
mar,1988,38.69058
mar,1989,31.91552
mar,1990,39.75549
mar,1991,31.94756
mar,1992,23.44753
mar,1993,26.88016
mar,1994,26.08946
mar,1995,30.32585
mar,1996,31.80493
mar,1997,36.68988
mar,1998,33.34557
mar,1999,31.23255
mar,2000,36.96024
mar,2001,37.61157
mar,2002,37.22932
mar,2003,40.97017
mar,2004,40.53561
mar,2005,38.76143
mar,2006,40.78659
mar,2007,34.28672
mar,2008,39.15145
mar,2009,50.11132
mar,2010,43.93413
mar,2011,52.06587
mar,2012,51.39087
mar,2013,49.31341
mar,2014,48.66035
mar,2015,46.62207
mar,2016,47.64489
mar,2017,36.07815
mar,2018,44.48669
mar,2019,44.62889
mar,2020,34.29828
mda,1993,26.11219
mda,1994,41.82664
mda,1995,79.08932
mda,1996,25.04164
mda,1997,16.53749
mda,1998,24.73907
mda,1999,25.8485
mda,2000,57.13983
mda,2001,55.28425
mda,2002,40.59155
mda,2003,71.53652
mda,2004,40.68219
mda,2005,69.91699
mda,2006,48.01277
mda,2007,54.66109
mda,2008,54.84207
mda,2009,44.05043
mda,2010,44.70845
mda,2011,38.53098
mda,2012,43.81394
mda,2013,50.06185
mda,2014,52.39655
mda,2015,68.72967
mda,2016,72.25863
mda,2017,65.6248
mda,2018,48.11288
mda,2019,50.22205
mda,2020,54.02124
mdg,1970,7.03316
mdg,1971,6.90045
mdg,1972,5.72532
mdg,1973,5.7609
mdg,1974,5.97093
mdg,1975,8.62083
mdg,1976,21.65039
mdg,1977,5.09186
mdg,1978,19.10619
mdg,1979,11.16868
mdg,1980,6.37772
mdg,1981,6.9277
mdg,1982,6.2535
mdg,1983,12.90515
mdg,1984,13.49222
mdg,1985,10.85202
mdg,1986,10.67207
mdg,1987,13.1546
mdg,1988,20.43359
mdg,1989,19.9098
mdg,1990,23.72652
mdg,1991,33.02852
mdg,1992,51.3195
mdg,1993,70.02154
mdg,1994,73.55423
mdg,1995,74.27161
mdg,1996,82.51064
mdg,1997,55.39007
mdg,1998,50.52381
mdg,1999,37.59432
mdg,2000,52.82105
mdg,2001,52.76412
mdg,2002,55.31938
mdg,2003,57.51552
mdg,2004,69.48878
mdg,2005,66.31874
mdg,2006,60.49211
mdg,2007,87.42185
mdg,2008,66.62744
mdg,2009,65.69249
mdg,2010,45.94754
mdg,2011,59.35997
mdg,2012,61.82607
mdg,2013,56.40653
mdg,2014,57.38058
mdg,2015,35.91275
mdg,2016,49.18028
mdg,2017,45.61642
mdg,2018,58.24853
mdg,2019,62.23465
mdg,2020,60.4355
mdv,1978,6.91584
mdv,1979,5.17127
mdv,1980,2.82863
mdv,1981,4.02848
mdv,1982,5.49494
mdv,1983,24.57771
mdv,1984,11.63786
mdv,1985,26.37326
mdv,1986,52.70053
mdv,1987,22.72495
mdv,1988,17.06737
mdv,1989,19.575
mdv,1990,24.46579
mdv,1991,24.6734
mdv,1992,25.33374
mdv,1993,25.00263
mdv,1994,23.07115
mdv,1995,21.77218
mdv,1996,21.87052
mdv,1997,9.24314
mdv,1998,18.49698
mdv,1999,21.16749
mdv,2000,20.50253
mdv,2001,19.60733
mdv,2002,21.67184
mdv,2003,23.03592
mdv,2004,22.17059
mdv,2005,21.225
mdv,2006,22.09687
mdv,2007,31.06315
mdv,2008,38.94522
mdv,2009,31.62537
mdv,2010,35.90727
mdv,2011,30.77247
mdv,2012,23.20817
mdv,2013,27.41189
mdv,2014,8.14082
mdv,2015,20.18641
mdv,2016,21.67121
mdv,2017,14.50112
mdv,2018,46.39652
mdv,2019,44.73636
mdv,2020,35.47554
mex,1970,11.96625
mex,1971,13.32008
mex,1972,13.50312
mex,1973,12.87161
mex,1974,12.27801
mex,1975,11.04168
mex,1976,9.34152
mex,1977,6.97337
mex,1978,4.942
mex,1979,3.48972
mex,1980,5.03336
mex,1981,5.25298
mex,1982,5.37831
mex,1983,14.04596
mex,1984,6.08559
mex,1985,7.7764
mex,1986,13.00502
mex,1987,17.0107
mex,1988,17.47976
mex,1989,18.09497
mex,1990,26.25678
mex,1991,25.42151
mex,1992,16.0274
mex,1993,23.50075
mex,1994,22.69253
mex,1995,19.517
mex,1996,11.37075
mex,1997,9.90182
mex,1998,15.6497
mex,1999,18.17434
mex,2000,12.5049
mex,2001,11.88846
mex,2002,14.65561
