geo,time,sg_gen_parl_zs
tgo,2001,4.93827
tgo,2002,4.93827
tgo,2003,7.40741
tgo,2004,6.17284
tgo,2005,7.40741
tgo,2006,8.64198
tgo,2007,11.11111
tgo,2008,11.11111
tgo,2009,11.11111
tgo,2010,11.11111
tgo,2011,11.11111
tgo,2012,11.11111
tgo,2013,15.38462
tgo,2014,17.58242
tgo,2015,17.58242
tgo,2016,17.58242
tgo,2017,17.58242
tgo,2018,17.58242
tgo,2019,16.48352
tgo,2020,18.68132
tgo,2021,18.68132
tha,1997,5.59796
tha,1998,5.59796
tha,1999,5.59796
tha,2000,4.81283
tha,2001,9.2
tha,2002,9.2
tha,2003,9.2
tha,2004,8.83002
tha,2005,10.6
tha,2006,8.67769
tha,2007,11.74004
tha,2008,11.66667
tha,2009,13.31924
tha,2010,13.31924
tha,2011,15.8
tha,2012,15.8
tha,2013,15.8
tha,2014,6.09137
tha,2015,6.09137
tha,2016,6.09137
tha,2017,4.8
tha,2018,5.28455
tha,2019,16.2
tha,2020,15.74642
tha,2021,15.74642
tjk,1997,2.76243
tjk,1998,2.76243
tjk,1999,2.76243
tjk,2000,15
tjk,2001,12.69841
tjk,2002,12.69841
tjk,2003,12.69841
tjk,2004,12.69841
tjk,2005,17.46032
tjk,2006,17.46032
tjk,2007,17.46032
tjk,2008,17.46032
tjk,2009,17.46032
tjk,2010,19.04762
tjk,2011,19.04762
tjk,2012,19.04762
tjk,2013,19.04762
tjk,2014,16.94915
tjk,2015,19.04762
tjk,2016,19.04762
tjk,2017,19.04762
tjk,2018,19.04762
tjk,2019,19.04762
tjk,2020,23.80952
tjk,2021,23.80952
tkm,1997,18
tkm,1998,18
tkm,2000,26
tkm,2001,26
tkm,2002,26
tkm,2003,26
tkm,2005,16
tkm,2006,16
tkm,2007,16
tkm,2009,16.8
tkm,2010,16.8
tkm,2011,16.8
tkm,2012,16.8
tkm,2013,16.8
tkm,2014,26.4
tkm,2015,25.80645
tkm,2016,25.80645
tkm,2017,25.80645
tkm,2018,24.8
tkm,2019,25
tkm,2020,25
tkm,2021,25
tls,2002,26.13636
tls,2003,26.13636
tls,2004,25.28736
tls,2005,25.28736
tls,2006,25.28736
tls,2007,29.23077
tls,2008,29.23077
tls,2009,29.23077
tls,2010,29.23077
tls,2011,32.30769
tls,2012,38.46154
tls,2013,38.46154
tls,2014,38.46154
tls,2015,38.46154
tls,2016,38.46154
tls,2017,32.30769
tls,2018,33.84615
tls,2019,38.46154
tls,2020,38.46154
tls,2021,38.46154
ton,1997,0
ton,1998,0
ton,2000,0
ton,2001,0
ton,2003,0
ton,2004,0
ton,2005,3.44828
ton,2006,3.33333
ton,2007,3.33333
ton,2008,3.125
ton,2009,3.125
ton,2010,0
ton,2011,3.57143
ton,2012,3.57143
ton,2013,3.57143
ton,2014,0
ton,2015,0
ton,2016,0
ton,2017,7.69231
ton,2018,7.40741
ton,2019,7.40741
ton,2020,7.40741
ton,2021,0
tto,1997,11.11111
tto,1998,11.11111
tto,1999,11.11111
tto,2001,11.11111
tto,2002,19.44444
tto,2003,19.44444
tto,2004,19.44444
tto,2005,19.44444
tto,2006,19.44444
tto,2007,26.82927
tto,2008,26.82927
tto,2009,26.82927
tto,2010,28.57143
tto,2011,28.57143
tto,2012,28.57143
tto,2013,28.57143
tto,2014,28.57143
tto,2015,30.95238
tto,2016,30.95238
tto,2017,30.95238
tto,2018,30.95238
tto,2019,30.95238
tto,2020,26.19048
tto,2021,26.19048
tun,1997,6.74847
tun,1998,7.36196
tun,1999,11.53846
tun,2000,11.53846
tun,2001,11.53846
tun,2002,11.53846
tun,2003,11.53846
tun,2004,22.75132
tun,2005,22.75132
tun,2006,22.75132
tun,2007,22.75132
tun,2008,22.75132
tun,2009,27.57009
tun,2010,27.57009
tun,2011,26.72811
tun,2012,26.72811
tun,2013,26.72811
tun,2014,31.33641
tun,2015,31.33641
tun,2016,31.33641
tun,2017,31.33641
tun,2018,31.33641
tun,2019,22.58065
tun,2020,24.88479
tun,2021,26.26728
tur,1997,2.36364
tur,1998,2.36364
tur,1999,4.18182
tur,2000,4.18182
tur,2001,4.18182
tur,2003,4.36364
tur,2004,4.36364
tur,2005,4.36364
tur,2006,4.36364
tur,2007,9.10747
tur,2008,9.10747
tur,2009,9.10747
tur,2010,9.10747
tur,2011,14.18182
tur,2012,14.18182
tur,2013,14.41606
tur,2014,14.41606
tur,2015,14.90909
tur,2016,14.90909
tur,2017,14.57195
tur,2018,17.44966
tur,2019,17.44966
tur,2020,17.31749
tur,2021,17.33333
tuv,1997,8.33333
tuv,1999,0
tuv,2000,0
tuv,2001,0
tuv,2003,0
tuv,2004,0
tuv,2005,0
tuv,2006,0
tuv,2007,0
tuv,2008,0
tuv,2009,0
tuv,2010,0
tuv,2011,6.66667
tuv,2012,6.66667
tuv,2013,6.66667
tuv,2014,6.66667
tuv,2015,6.66667
tuv,2016,6.66667
tuv,2017,6.66667
tuv,2018,6.66667
tuv,2019,6.25
tuv,2020,6.25
tuv,2021,6.25
tza,1997,17.45455
tza,1998,17.45455
tza,1999,16.36364
tza,2001,22.26277
tza,2002,22.26277
tza,2003,21.35593
tza,2004,21.35593
tza,2005,30.40752
tza,2006,30.40752
tza,2007,30.40752
tza,2008,30.40752
tza,2009,30.65015
tza,2011,36
tza,2012,36
tza,2013,36
tza,2014,36
tza,2015,36
tza,2016,36.55914
tza,2017,37.17949
tza,2018,37.17949
tza,2019,36.89567
tza,2020,36.71875
tza,2021,36.85567
uga,1997,18.11594
uga,1998,18.11594
uga,1999,17.92115
uga,2000,17.79359
uga,2001,24.67105
uga,2002,24.67105
uga,2003,24.67105
uga,2004,23.93443
uga,2005,23.93443
uga,2006,29.81928
uga,2007,30.72289
uga,2008,30.72289
uga,2009,31.48148
uga,2010,31.28834
uga,2011,34.97409
uga,2012,34.97409
uga,2013,34.97409
uga,2014,34.97409
uga,2015,34.97409
uga,2016,33.48946
uga,2017,34.29844
uga,2018,34.29844
uga,2019,34.85839
uga,2020,34.85839
uga,2021,33.81295
ukr,1997,3.77778
ukr,1999,7.77778
ukr,2000,7.77778
ukr,2001,7.77778
ukr,2003,5.33333
ukr,2004,5.33333
ukr,2005,5.33333
ukr,2006,8.66667
ukr,2007,8.22222
ukr,2008,8.22222
ukr,2009,8
ukr,2010,8
ukr,2011,8
ukr,2012,9.4382
ukr,2013,9.4382
ukr,2014,11.66667
ukr,2015,12.08531
ukr,2016,12.01923
ukr,2017,12.29314
ukr,2018,12.29314
ukr,2019,20.51887
ukr,2020,20.80378
ukr,2021,20.80378
ury,1997,7.07071
ury,1998,7.07071
ury,1999,12.12121
ury,2000,12.12121
ury,2001,12.12121
ury,2002,12.12121
ury,2003,12.12121
ury,2004,12.12121
ury,2005,11.11111
ury,2006,11.11111
ury,2007,12.12121
ury,2008,12.12121
ury,2009,14.14141
ury,2010,15.15152
ury,2011,12.12121
ury,2012,12.12121
ury,2013,12.12121
ury,2014,13.13131
ury,2015,16.16162
ury,2016,16.16162
ury,2017,20.20202
ury,2018,20.20202
ury,2019,19.19192
ury,2020,21.21212
ury,2021,24.24242
usa,1997,11.72414
usa,1998,11.72414
usa,1999,13.33333
usa,2001,14.02299
usa,2002,13.7931
usa,2003,14.25287
usa,2004,14.94253
usa,2005,15.17241
usa,2006,16.32184
usa,2007,16.78161
usa,2008,17.01149
usa,2009,16.78161
usa,2010,16.78161
usa,2011,16.82028
usa,2012,17.97235
usa,2013,17.82407
usa,2014,19.31034
usa,2015,19.35484
usa,2016,19.16859
usa,2017,19.35484
usa,2018,23.5023
usa,2019,23.43387
usa,2020,27.46479
usa,2021,27.64977
uzb,1997,6
uzb,1998,6
uzb,2000,7.2
uzb,2001,7.2
uzb,2002,7.2
uzb,2003,7.2
uzb,2004,17.5
uzb,2005,17.5
uzb,2006,17.5
uzb,2007,17.5
uzb,2008,17.5
uzb,2009,22
uzb,2010,22
uzb,2011,22
uzb,2012,22
uzb,2013,22
uzb,2014,22
uzb,2015,16
uzb,2016,16
uzb,2017,16
uzb,2018,16
uzb,2019,16
uzb,2020,32
uzb,2021,32.65306
vct,1997,9.52381
vct,1999,4.7619
vct,2000,4.7619
vct,2002,22.72727
vct,2003,22.72727
vct,2004,22.72727
vct,2005,18.18182
vct,2006,18.18182
vct,2007,18.18182
vct,2008,18.18182
vct,2009,21.73913
vct,2010,14.28571
vct,2011,17.3913
vct,2012,17.3913
vct,2013,13.04348
vct,2014,13.04348
vct,2015,13.04348
vct,2016,13.04348
vct,2017,13.04348
vct,2018,13.04348
vct,2019,13.04348
vct,2020,18.18182
vct,2021,18.18182
ven,1997,5.91133
ven,1998,5.91133
ven,1999,12.13592
ven,2001,9.69697
ven,2002,9.69697
ven,2003,9.69697
ven,2004,9.69697
ven,2005,17.36527
ven,2006,17.96407
ven,2007,18.56287
ven,2008,18.56287
ven,2009,17.46988
ven,2010,16.9697
ven,2011,16.9697
ven,2012,16.9697
ven,2013,16.9697
ven,2014,16.9697
ven,2015,16.9697
ven,2016,14.37126
ven,2017,22.15569
ven,2018,22.15569
ven,2019,22.15569
ven,2020,22.15569
ven,2021,22.15569
vnm,1997,26.22222
vnm,1998,26.22222
vnm,1999,26
vnm,2000,26
vnm,2001,26
vnm,2002,27.30924
vnm,2003,27.30924
vnm,2004,27.30924
vnm,2005,27.30924
vnm,2006,27.30924
vnm,2007,25.76065
vnm,2008,25.76065
vnm,2009,25.76065
vnm,2010,25.76065
vnm,2011,24.4
vnm,2012,24.4
vnm,2013,24.4
vnm,2014,24.29719
vnm,2015,24.29719
vnm,2016,26.72065
vnm,2017,26.72065
vnm,2018,26.72065
vnm,2019,26.72065
vnm,2020,26.72065
vnm,2021,30.26052
vut,1999,0
vut,2000,0
vut,2001,0
vut,2002,1.92308
vut,2003,1.92308
vut,2004,3.84615
vut,2005,3.84615
vut,2006,3.84615
vut,2007,3.84615
vut,2008,3.84615
vut,2009,3.84615
vut,2010,3.84615
vut,2011,1.92308
vut,2012,0
vut,2013,0
vut,2014,0
vut,2015,0
vut,2016,0
vut,2017,0
vut,2018,0
vut,2019,0
vut,2020,0
vut,2021,0
wsm,1997,4.08163
wsm,1998,4.08163
wsm,1999,8.16327
wsm,2000,8.16327
wsm,2001,6.12245
wsm,2002,6.12245
wsm,2003,6.12245
wsm,2004,6.12245
wsm,2005,6.12245
wsm,2006,6.12245
wsm,2007,8.16327
wsm,2008,8.16327
wsm,2009,8.16327
wsm,2010,8.16327
wsm,2011,4.08163
wsm,2012,4.08163
wsm,2013,4.08163
wsm,2014,6.12245
wsm,2015,6.12245
wsm,2016,10
wsm,2017,10
wsm,2018,10
wsm,2019,10
wsm,2020,10
wsm,2021,7.84314
yem,1998,0.66445
yem,1999,0.66445
yem,2000,0.66445
yem,2001,0.6689
yem,2002,0.6689
yem,2003,0.33223
yem,2004,0.33223
yem,2005,0.33223
yem,2006,0.33223
yem,2007,0.33223
yem,2008,0.33223
yem,2009,0.33223
yem,2010,0.33223
yem,2011,0.33223
yem,2012,0.33223
yem,2013,0.33223
yem,2014,0.33223
yem,2015,0
yem,2016,0
yem,2017,0
yem,2018,0
yem,2019,0.33223
yem,2020,0.33223
yem,2021,0
zaf,1997,25
zaf,1998,28.75
zaf,1999,30
zaf,2000,29.82456
zaf,2001,29.82456
zaf,2002,29.82456
zaf,2003,29.82456
zaf,2004,32.7787
zaf,2005,32.75
zaf,2006,32.75
zaf,2007,33
zaf,2008,33
zaf,2009,44.5
zaf,2010,44.5
zaf,2011,42.25
zaf,2012,42.25
zaf,2013,42.25
zaf,2014,41.5
zaf,2015,42
zaf,2016,42
zaf,2017,41.83673
zaf,2018,42.74809
zaf,2019,46.34761
zaf,2020,46.75
zaf,2021,46.58228
zmb,1997,9.67742
zmb,1998,10.25641
zmb,1999,10.12658
zmb,2000,10.12658
zmb,2001,10.12658
zmb,2002,12.02532
zmb,2003,12.02532
zmb,2004,12.02532
zmb,2005,12.65823
zmb,2006,14.64968
zmb,2007,15.18987
zmb,2008,15.18987
zmb,2009,14.01274
zmb,2010,14.01274
zmb,2011,11.46497
zmb,2012,11.46497
zmb,2013,11.46497
zmb,2014,10.75949
zmb,2015,12.65823
zmb,2016,17.96407
zmb,2017,17.96407
zmb,2018,17.96407
zmb,2019,17.96407
zmb,2020,16.76647
zmb,2021,15.06024
zwe,1997,14.66667
zwe,1998,14.66667
zwe,1999,14
zwe,2000,9.33333
zwe,2001,10
zwe,2002,10
zwe,2003,10
zwe,2004,10
zwe,2005,16
zwe,2006,16.66667
zwe,2007,16
zwe,2008,15.2381
zwe,2009,14.95327
zwe,2010,14.95327
zwe,2011,14.95327
zwe,2012,14.95327
zwe,2013,31.48148
zwe,2014,31.48148
zwe,2015,31.48148
zwe,2016,31.48148
zwe,2017,32.57576
zwe,2018,31.48148
zwe,2019,31.85185
zwe,2020,31.85185
zwe,2021,31.85185
