geo,time,nv_ind_totl_kd
rou,2001,34178876757.4372
rou,2002,36479992318.4951
rou,2003,38322897649.3775
rou,2004,41285608396.3475
rou,2005,43127162486.9742
rou,2006,47810235051.9772
rou,2007,50981269770.7912
rou,2008,60763317332.62009
rou,2009,58195401712.7882
rou,2010,55635453751.0161
rou,2011,54440677797.9799
rou,2012,47701949453.5505
rou,2013,49545367323.8403
rou,2014,51720537974.1635
rou,2015,53492573083.3562
rou,2016,56812104446.8285
rou,2017,59447302512.4987
rou,2018,60197240854.4423
rou,2019,60204416406.1452
rou,2020,57461212308.9979
rus,1990,474019681873.44
rus,1991,439458217967.82001
rus,1992,344552736370.68402
rus,1993,298906761955.17999
rus,1994,239540840655.13599
rus,1995,228637722139.51599
rus,1996,215896008931.366
rus,1997,217795057340.646
rus,1998,206775771422.21896
rus,1999,226384242972.492
rus,2000,253870318781.83801
rus,2001,268520623699.186
rus,2002,278622162614.31201
rus,2003,303839496979.82294
rus,2004,333340194920.763
rus,2005,346965549497.11102
rus,2006,362532445230.34698
rus,2007,379960269646.21399
rus,2008,386993883633.81897
rus,2009,346706352862.703
rus,2010,369628970809.91998
rus,2011,393258920577.81201
rus,2012,407426294636.34998
rus,2013,409069670457.46399
rus,2014,409445422507.30096
rus,2015,406236365960.64496
rus,2016,413071540633.10797
rus,2017,420536375110.69598
rus,2018,432658323122.47296
rus,2019,439054072067.52399
rus,2020,424990265874.34094
rwa,1965,189665623.20708
rwa,1966,193891476.08593
rwa,1967,197505241.77143
rwa,1968,201937260.30246
rwa,1969,206484267.22627
rwa,1970,212202929.35458
rwa,1971,218067529.16869
rwa,1972,224127002.75731
rwa,1973,232175813.29909
rwa,1974,237878172.79278
rwa,1975,244512774.61699
rwa,1976,252490936.05243
rwa,1977,273023958.79004
rwa,1978,286646507.48306
rwa,1979,302723314.94387
rwa,1980,387350978.09566
rwa,1981,357614106.21581
rwa,1982,393044129.97115
rwa,1983,462759260.38051
rwa,1984,447441163.05212
rwa,1985,468715793.87789
rwa,1986,489813038.42837
rwa,1987,474275499.29589
rwa,1988,454760970.57555
rwa,1989,467325853.23415
rwa,1990,477524470.75949
rwa,1991,368380257.35444
rwa,1992,420807767.52794
rwa,1993,367093699.19957
rwa,1994,127210172.36273
rwa,1995,188776407.259
rwa,1996,220965810.7292
rwa,1997,260282460.67564
rwa,1998,286968703.84118
rwa,1999,382034985.86218
rwa,2000,388094009.9086
rwa,2001,438023666.13903
rwa,2002,469416128.12858
rwa,2003,491280511.07936
rwa,2004,567429966.38518
rwa,2005,619967779.6546
rwa,2006,692691831.1319
rwa,2007,755209997.99869
rwa,2008,869226837.92923
rwa,2009,880716794.27581
rwa,2010,954693391.64864
rwa,2011,1124759538.47245
rwa,2012,1218380372.10224
rwa,2013,1332301421.9788
rwa,2014,1366177150.17749
rwa,2015,1488441635.00772
rwa,2016,1587995389.32174
rwa,2017,1612533406.05726
rwa,2018,1753279308.64124
rwa,2019,2044148838.83921
rwa,2020,1957509766.35796
sau,1968,45731358824.5141
sau,1969,48026278173.9119
sau,1970,78516579839.64529
sau,1971,96711289512.8835
sau,1972,121103701603.436
sau,1973,152240808320.06601
sau,1974,173163800101.741
sau,1975,147383551926.5
sau,1976,180031060291.57401
sau,1977,191879789236.61496
sau,1978,176385163303.05899
sau,1979,201496196595.612
sau,1980,211612638687.14096
sau,1981,211723710543.62201
sau,1982,150208067750.26501
sau,1983,112702173174.84
sau,1984,103914830899.041
sau,1985,86106260326.5229
sau,1986,116084622792.862
sau,1987,104090119985.03101
sau,1988,123923116028.091
sau,1989,122078465826.043
sau,1990,149794565636.75299
sau,1991,181866322121.37701
sau,1992,187204331819.255
sau,1993,182485090632.85999
sau,1994,184207365950.06296
sau,1995,185554711146.62201
sau,1996,190727836097.504
sau,1997,189455001219.88199
sau,1998,195144162084.22296
sau,1999,182187247657.97696
sau,2000,194953211446.97601
sau,2001,189291690268.85101
sau,2002,178532388948.97
sau,2003,206410780947.37
sau,2004,222409845524.996
sau,2005,233149917665.51001
sau,2006,234205539381.504
sau,2007,231373597782.79095
sau,2008,243423407697.73999
sau,2009,226482012744.90399
sau,2010,232229927634.483
sau,2011,259999589472.98001
sau,2012,272829289970.38501
sau,2013,273436112536.724
sau,2014,281981061305.96893
sau,2015,296204023680
sau,2016,303157022466.67102
sau,2017,295890176128.69897
sau,2018,303906387608.44293
sau,2019,296019659764.02399
sau,2020,278771961427.92297
sdn,1965,628828582.81699
sdn,1966,783062197.84655
sdn,1967,759080307.18081
sdn,1968,755977679.66062
sdn,1969,725337619.18822
sdn,1970,709112835.22646
sdn,1971,689785154.79277
sdn,1972,645893841.0333
sdn,1973,665092155.66973
sdn,1974,753844354.28873
sdn,1975,877567543.59491
sdn,1976,992887200.63843
sdn,1977,977631853.30086
sdn,1978,913637202.22764
sdn,1979,940463257.77081
sdn,1980,1025143123.29368
sdn,1981,1127405306.79427
sdn,1982,1261858730.05148
sdn,1983,1424930099.96257
sdn,1984,1340123154.7324
sdn,1985,1346172014.32349
sdn,1986,1246551609.49983
sdn,1987,1465173352.02962
sdn,1988,1482579103.17594
sdn,1989,1462704374.85942
sdn,1990,1460111948.83073
sdn,1991,1723914897.76795
sdn,1992,1704780862.6025
sdn,1993,1843039549.8567
sdn,1994,1751813532.9358
sdn,1995,1856742104.19949
sdn,1996,2210783479.18953
sdn,1997,2368274503.478
sdn,1998,2576422860.98895
sdn,1999,2876673076.83199
sdn,2000,4293577656.23264
sdn,2001,4706614810.38154
sdn,2002,5604877105.24865
sdn,2003,5557762024.56846
sdn,2004,6091266914.40705
sdn,2005,6621276620.21891
sdn,2006,7554770370.07537
sdn,2007,9191634953.46901
sdn,2008,9078418952.47549
sdn,2009,8966597529.90862
sdn,2010,9369185129.15404
sdn,2011,9049761798.83305
sdn,2012,7464432305.83978
sdn,2013,7675462709.5094
sdn,2014,8105134909.19996
sdn,2015,8313116393.93939
sdn,2016,8440867467.22644
sdn,2017,8504569852.45327
sdn,2018,8342983021.06244
sdn,2019,8284582130.96733
sdn,2020,7812360959.0091
sen,1960,603335461.72541
sen,1961,641323831.56819
sen,1962,687245471.61469
sen,1963,675391650.62931
sen,1964,726136457.39614
sen,1965,751259725.23005
sen,1966,766749616.56977
sen,1967,801249828.8914
sen,1968,831525525.36113
sen,1969,850535846.34303
sen,1970,923760786.83816
sen,1971,946995623.67195
sen,1972,966005944.65385
sen,1973,946995623.67195
sen,1974,1055424862.34683
sen,1975,1082180129.17438
sen,1976,1199058399.20144
sen,1977,1260313878.35062
sen,1978,1146956037.96575
sen,1979,1273985824.52126
sen,1980,1222063919.35102
sen,1981,1269028704.94715
sen,1982,1335527990.24693
sen,1983,1321178297.90182
sen,1984,1383628237.98447
sen,1985,1389067629.82785
sen,1986,1443477147.20194
sen,1987,1584901057.8176
sen,1988,1621988745.67669
sen,1989,1609567664.84176
sen,1990,1652933944.83544
sen,1991,1706998350.8717
sen,1992,1824080208.83516
sen,1993,1815036620.28844
sen,1994,1840061465.63262
sen,1995,1938941862.73548
sen,1996,2029619570.42067
sen,1997,2107994424.99872
sen,1998,2262723189.54895
sen,1999,2301174896.1786
sen,2000,2496776568.2825
sen,2001,2647392329.027
sen,2002,2808770057.21532
sen,2003,2849757854.94857
sen,2004,2971604518.09998
sen,2005,2976905402.14988
sen,2006,3010830369.39352
sen,2007,3108596364.57226
sen,2008,3044397166.75752
sen,2009,3191296529.39148
sen,2010,3240988650.03217
sen,2011,3529367120.6379
sen,2012,3557977987.28073
sen,2013,3691118608.76911
sen,2014,3818636644.25595
sen,2015,4192474539.9998
sen,2016,4342105673.77535
sen,2017,4650270843.3754
sen,2018,4953299624.78754
sen,2019,5137131290.80895
sen,2020,5142359052.55722
sgp,2015,74809354087.86729
sle,1964,50648847.55083
sle,1965,55820689.78258
sle,1966,55206662.19483
sle,1967,52677924.98033
sle,1968,51008573.46646
sle,1969,55198426.13253
sle,1970,60865437.02053
sle,1971,61733062.27284
sle,1972,59901716.87906
sle,1973,59294926.92921
sle,1974,59918188.97942
sle,1975,59454176.02043
sle,1976,55651456.52008
sle,1977,49808726.16096
sle,1978,45478846.52679
sle,1979,46472769.64237
sle,1980,49240378.76112
sle,1981,45563443.2637
sle,1982,44129598.69998
sle,1983,43207893.09946
sle,1984,45641850.46238
sle,1985,41252776.56879
sle,1986,45336722.75357
sle,1987,44498273.72395
sle,1988,45907033.75612
sle,1989,50190556.1406
sle,1990,98064500.88654
sle,1991,103283884.11746
sle,1992,124921305.94498
sle,1993,117416709.2381
sle,1994,117106097.69486
sle,1995,97814902.34751
sle,1996,103233964.39997
sle,1997,95501955.67901
sle,1998,89672442.64831
sle,1999,76471452.13317
sle,2000,80354096.39948
sle,2001,71676247.14369
sle,2002,94098240.1823
sle,2003,118147741.70678
sle,2004,131547210.21052
sle,2005,132417012.69342
sle,2006,140271754.96821
sle,2007,143323701.38813
sle,2008,128360559.17597
sle,2009,122053156.33994
sle,2010,137096758.16317
sle,2011,151038657.02619
sle,2012,343531558.06732
sle,2013,678398993.97244
sle,2014,770213859.1483
sle,2015,192201924.19228
sle,2016,247527488.64513
sle,2017,210618284.54027
sle,2018,205443817.9763
sle,2019,227782906.58105
sle,2020,211630933.02631
slv,1965,2515467262.902
slv,1966,2843083281.68606
slv,1967,3016958165.91767
slv,1968,3082871610.86951
slv,1969,3153510315.63698
slv,1970,3268662435.56574
slv,1971,3417472988.68158
slv,1972,3669176998.09946
slv,1973,3802819253.81843
slv,1974,3954026526.99714
slv,1975,4014085052.87247
slv,1976,4328107427.14789
slv,1977,4807684345.74499
slv,1978,4996727787.60364
slv,1979,4532901561.57178
slv,1980,3605557742.51508
slv,1981,3103964308.80399
slv,1982,2912078632.79477
slv,1983,2929198916.8574
slv,1984,2890678082.54386
slv,1985,2890027507.06533
slv,1986,2935670321.25736
slv,1987,3059279662.17674
slv,1988,3182786212.17051
slv,1989,3269758004.67158
slv,1990,3339794276.54592
slv,1991,2939234924.87605
slv,1992,3068531485.28286
slv,1993,3373497365.16746
slv,1994,3622264104.59639
slv,1995,3792126023.74366
slv,1996,3914080140.48213
slv,1997,4122618661.03086
slv,1998,4400279090.37907
slv,1999,4446632198.6722
slv,2000,4442570442.44
slv,2001,4628985859.25332
slv,2002,4770797483.98688
slv,2003,4859848258.90906
slv,2004,4729109748.2433
slv,2005,4785053726.32608
slv,2006,5013796720.11908
slv,2007,5132465584.08918
slv,2008,5437667968.03236
slv,2009,5106214923.7897
slv,2010,5251759700.08154
slv,2011,5582299677.879
slv,2012,5687351942.25331
slv,2013,5729908778.30782
slv,2014,5833194457.60336
slv,2015,5927280000
slv,2016,6002478961.47039
slv,2017,6134367439.62534
slv,2018,6220314781.09737
slv,2019,6492130691.97912
slv,2020,5836955894.37218
srb,1995,6002906864.53809
srb,1996,6508613068.11603
srb,1997,7164701492.67448
srb,1998,7532957024.72351
srb,1999,6504265178.09715
srb,2000,7139588315.19492
srb,2001,7300928027.7618
srb,2002,7990370494.26807
srb,2003,8296576461.65751
srb,2004,8928312658.41631
srb,2005,9347998463.3963
srb,2006,9590372883.72358
srb,2007,10174743638.9937
srb,2008,10540454400.9176
srb,2009,9554153333.19855
srb,2010,9468773492.48333
srb,2011,9980367865.867
srb,2012,10031844089.8656
srb,2013,10326368376.8429
srb,2014,9631613966.91891
srb,2015,10230152355.3598
srb,2016,10502404159.8582
srb,2017,10823299764.5467
srb,2018,11111162065.7394
srb,2019,11769818235.9569
srb,2020,11704888458.3784
ssd,2008,11206452375.1994
ssd,2009,12568508929.0234
ssd,2010,12697861531.8801
ssd,2011,12284914650.4116
ssd,2012,5882555123.17349
ssd,2013,2891565609.13482
ssd,2014,6280811960.28614
ssd,2015,3970616419.73253
ssd,2016,3500299571.17996
ssd,2017,3377391588.39859
ssd,2018,3884626311.56671
ssd,2019,4697648996.24588
ssd,2020,5988930830.26641
stp,2001,27073533.82421
stp,2002,24699541.22682
stp,2003,26395851.27773
stp,2004,27929063.43324
stp,2005,29006025.33515
stp,2006,30866251.38106
stp,2007,31751567.6071
stp,2008,33618673.4811
stp,2009,36807002.42459
stp,2010,38661556.31323
stp,2011,40345524.74725
stp,2012,41210926.0915
stp,2013,44734855.0755
stp,2014,46305473.86149
stp,2015,48416498.08036
stp,2016,51332968.62963
stp,2017,52837064.23065
stp,2018,53268615.66762
stp,2019,53644287.00591
stp,2020,55975715.0496
sur,1975,1055112431.42343
sur,1976,1179040588.2219
sur,1977,1300750483.73512
sur,1978,1283476109.17617
sur,1979,1199649388.78645
sur,1980,866136209.90579
sur,1981,900980770.07441
sur,1982,768239588.47966
sur,1983,683617085.213
sur,1984,706846791.99208
sur,1985,741691352.16071
sur,1986,803084148.64828
sur,1987,660387378.43392
sur,1988,794787824.79861
sur,1989,814699002.03782
sur,1990,819676796.34763
sur,1991,830943846.25485
sur,1992,823432482.90417
sur,1993,733296181.23454
sur,1994,753013488.07814
sur,1995,747380009.46898
sur,1996,793387058.77071
sur,1997,775547578.13016
sur,1998,832821701.72713
sur,1999,779303230.53627
sur,2000,872256286.14509
sur,2001,978354212.98298
sur,2002,966148240.22082
sur,2003,1014033144.99483
sur,2004,1157687859.31685
sur,2005,1275991700.37843
sur,2006,1308019763.83952
sur,2007,1360376978.19783
sur,2008,1470554772.73947
sur,2009,1337612978.31796
sur,2010,1431400675.38456
sur,2011,1512895821.29679
sur,2012,1351271378.24588
sur,2013,1427303158.3331
sur,2014,1389970192.67627
sur,2015,1397254660.93014
sur,2016,1219429433.80539
sur,2017,1461090858.83304
sur,2018,1513599863.43542
sur,2019,1436504702.83192
sur,2020,1191550489.05413
svk,1995,7672524621.99492
svk,1996,9244398162.45273
svk,1997,9266156819.75077
svk,1998,10231805830.9258
svk,1999,9689728898.92734
svk,2000,10240168229.5824
svk,2001,10877734278.9996
svk,2002,11940503391.5426
svk,2003,13404739757.9422
svk,2004,15521945541.2195
svk,2005,16515427792.7687
svk,2006,19358835281.7566
svk,2007,21472904472.0922
svk,2008,22717712474.1129
svk,2009,19719806424.6184
svk,2010,22086870072.8129
svk,2011,22789155118.6531
svk,2012,23305998398.98009
svk,2013,22042698145.6113
svk,2014,25061953442.1473
svk,2015,27092239985.573
svk,2016,26814193836.1566
svk,2017,27220600641.4023
svk,2018,29051483309.0992
svk,2019,30250603789.3097
svk,2020,26282323313.239
svn,1995,7281946127.64687
svn,1996,7711934519.86992
svn,1997,8227120187.93828
svn,1998,8357522347.48633
svn,1999,8798245276.92617
svn,2000,9333583027.62695
svn,2001,9624107868.52421
svn,2002,10023177465.0242
svn,2003,10552755734.3098
svn,2004,11038459425.8484
svn,2005,11426813346.8508
svn,2006,12413299010.1117
svn,2007,13666703518.009
svn,2008,14027571476.1719
svn,2009,12049717183.4184
svn,2010,12023312995.6473
svn,2011,12038939375.1988
svn,2012,11639625685.8629
svn,2013,11408683906.218
svn,2014,11972594942.391
svn,2015,12081640088.3074
svn,2016,12529261968.9012
svn,2017,13405883665.7324
svn,2018,13932246566.6609
svn,2019,14926063891.1031
svn,2020,14461478667.9246
swe,1980,55081009017.2617
swe,1981,53281485671.1879
swe,1982,53547586246.6878
swe,1983,55510744452.8938
swe,1984,60613626042.5385
swe,1985,62355974984.3136
swe,1986,63378146969.5783
swe,1987,64862374976.647
swe,1988,66240650302.7276
swe,1989,66682079379.28889
swe,1990,65556787842.9637
swe,1991,63758865119.8615
swe,1992,61021812642.3844
swe,1993,58900577950.0483
swe,1994,64316447781.2218
swe,1995,70587342638.06009
swe,1996,72294310236.44099
swe,1997,75762899695.104
swe,1998,80373419415.44249
swe,1999,85559765057.80739
swe,2000,91705939126.09903
swe,2001,92662447987.31139
swe,2002,95899379251.27821
swe,2003,97723480061.71629
swe,2004,103866334565.29401
swe,2005,106387425409.826
swe,2006,112465904069.12399
swe,2007,118578526822.62601
swe,2008,112889504237.82899
swe,2009,96257418016.8782
swe,2010,108384025029.51801
swe,2011,113137760256.097
swe,2012,109742556888.793
swe,2013,105840290011.39999
swe,2014,106326843353.79201
swe,2015,111921258344.235
swe,2016,111422493745.92999
swe,2017,116271192234.511
swe,2018,117480817905.179
swe,2019,117733104823.45599
swe,2020,113436283968.60699
swz,1971,113895811.90454
swz,1972,128008567.04435
swz,1973,136929883.69555
swz,1974,139513913.32838
swz,1975,132743997.89092
swz,1976,134836940.79324
swz,1977,174053290.38723
swz,1978,208662846.13112
swz,1979,205903431.30999
swz,1980,205006407.43992
swz,1981,227073256.16774
swz,1982,231199586.47812
swz,1983,224920388.62555
swz,1984,222192689.56607
swz,1985,216962183.16543
swz,1986,290394117.83446
swz,1987,451188230.56263
swz,1988,547158576.98802
swz,1989,592556823.80013
swz,1990,705492252.08961
swz,1991,710480629.72203
swz,1992,746812434.38188
swz,1993,756034902.0852
swz,1994,787106637.93223
swz,1995,822092558.14945
swz,1996,835817915.46334
swz,1997,888005437.35016
swz,1998,911204404.44129
swz,1999,917076475.68508
swz,2000,934884327.26632
swz,2001,939960202.66604
swz,2002,1002982661.36473
swz,2003,1024785929.86187
swz,2004,1036630582.50004
swz,2005,1065144395.5132
swz,2006,1191134064.11529
swz,2007,1282032042.0244
swz,2008,1231326362.9649
swz,2009,1191996008.89688
swz,2010,1301574724.235
swz,2011,1319993419.54011
swz,2012,1391956800.62433
swz,2013,1452192958.39549
swz,2014,1469924878.77236
swz,2015,1451907690.85931
swz,2016,1487557160.59248
swz,2017,1514944054.04323
swz,2018,1509988479.10125
swz,2019,1592893213.47795
swz,2020,1438895820.26127
sxm,2015,95810055.86592
syc,1978,27055038.4003
syc,1979,34459179.75135
syc,1980,34795722.2898
syc,1981,35581013.12256
syc,1982,31561091.52676
syc,1983,31561091.52676
syc,1984,35693200.19614
syc,1985,43733043.38775
syc,1986,42966453.51429
syc,1987,39376579.25349
syc,1988,43059939.62856
syc,1989,46331972.31022
syc,1990,51791606.22094
syc,1991,60841095.71019
syc,1992,57980409.40422
syc,1993,65365849.79595
syc,1994,67235590.76359
syc,1995,82455219.84136
syc,1996,97338287.6984
syc,1997,117961447.80896
syc,1998,135910875.15982
syc,1999,126263048.38407
syc,2000,142388394.25235
syc,2001,141234969.15067
syc,2002,149179215.1307
syc,2003,131974201.79047
syc,2004,136377278.20592
syc,2005,158756796.54481
syc,2006,170192984.28945
syc,2007,181448775.96707
syc,2008,175792118.76277
syc,2009,162270689.98493
syc,2010,167796589.93228
syc,2011,193382958.48827
syc,2012,184966648.73219
syc,2013,151898756.8337
syc,2014,151806429.0206
syc,2015,162849728.47926
syc,2016,160456472.74463
syc,2017,156893781.19691
syc,2018,167766847.74725
syc,2019,178695979.81096
syc,2020,164404037.88149
syr,2000,7514993833.20499
syr,2001,7578048454.13639
syr,2002,7327774715.54034
syr,2003,7183539451.76488
syr,2004,8174835882.61168
syr,2005,8153319023.03723
syr,2006,8390253804.6549
syr,2007,8680170424.73807
syr,2008,8763644869.52982
syr,2009,9050270382.47066
syr,2010,10155334403.3965
syr,2011,9151122870.27909
syr,2012,4884651247.58975
syr,2013,2052628195.13281
syr,2014,2260098337.76709
syr,2015,2518753623.69344
syr,2016,2217540031.5112
syr,2017,2581364132.15535
syr,2018,3033877199.99828
syr,2019,3167491163.45079
tca,2012,71260924.30502
tca,2013,76045427.03511
tca,2014,80650345.50626
tca,2015,91053000
tca,2016,96372474.78564
tca,2017,105697623.72579
tca,2018,110896115.43173
tca,2019,122285538.16929
tca,2020,119962284.96689
tcd,2007,741442293.86396
tcd,2008,813766753.91257
tcd,2009,919926833.31588
tcd,2010,1013588778.89295
tcd,2011,1101632026.27751
tcd,2012,1195191923.26428
tcd,2013,1445082291.07388
tcd,2014,1562133967.92481
tcd,2015,1494962281.36216
tcd,2016,1406759506.76179
tcd,2017,1382694253.66773
tcd,2018,1390990901.24783
tcd,2019,1403510222.30521
tcd,2020,1400703216.24459
tgo,1965,95108060.62554
tgo,1966,115094510.22538
tgo,1967,135081489.71661
tgo,1968,135770526.89535
tgo,1969,145418853.86257
tgo,1970,135770526.89535
tgo,1971,139216278.84343
tgo,1972,162649070.42954
tgo,1973,179189647.78771
tgo,1974,194351560.56287
tgo,1975,199176097.38756
tgo,1976,216214952.1504
tgo,1977,248735398.58857
tgo,1978,249495066.09166
tgo,1979,248617641.28345
tgo,1980,288081534.83905
tgo,1981,243399496.15445
tgo,1982,250454559.98278
tgo,1983,233992752.44038
tgo,1984,212239665.20193
tgo,1985,242811576.22986
tgo,1986,238696112.39922
tgo,1987,243399496.15445
tgo,1988,277757632.14526
tgo,1989,296402213.50934
tgo,1990,283234120.87198
tgo,1991,303293404.31197
tgo,1992,279971157.7981
tgo,1993,197721516.72157
tgo,1994,249788424.14173
tgo,1995,301624885.79983
tgo,1996,317384122.38329
tgo,1997,324672581.78229
tgo,1998,295136574.46262
tgo,1999,303367478.18205
tgo,2000,316301765.95183
tgo,2001,319623926.96999
tgo,2002,345047924.20956
tgo,2003,356979500.34226
tgo,2004,343603843.0229
tgo,2005,361018309.02632
tgo,2006,389539453.83534
tgo,2007,367388201.38663
tgo,2008,388119699.11625
tgo,2009,696845956.51049
tgo,2010,732869201.88894
tgo,2011,758736756.92619
tgo,2012,487485019.54448
tgo,2013,513077202.09618
tgo,2014,641676356.19987
tgo,2015,651911997.00547
tgo,2016,757429892.44137
tgo,2017,790551337.81593
tgo,2018,821254291.81978
tgo,2019,874975541.86371
tgo,2020,921501333.49351
tha,2015,145185749699.98001
tjk,1985,1971941635.92134
tjk,1986,2050819199.0228
tjk,1987,2097988140.37733
tjk,1988,2408490354.45256
tjk,1989,2463885640.13799
tjk,1990,2495916049.8452
tjk,1991,2312671593.31674
tjk,1992,1652873522.99352
tjk,1993,1486591015.84315
tjk,1994,1100305178.73687
tjk,1995,950982915.37469
tjk,1996,742382590.93002
tjk,1997,728617911.9435
tjk,1998,781608600.14129
tjk,1999,823847107.50545
tjk,2000,895861092.6025
tjk,2001,1024137087.31688
tjk,2002,1107532189.52151
tjk,2003,1217061761.42964
tjk,2004,1394402887.06485
tjk,2005,1535139068.76067
tjk,2006,1618875999.60686
tjk,2007,1780235321.52391
tjk,2008,1720932387.25544
tjk,2009,1604264637.36973
tjk,2010,1761242014.58031
tjk,2011,1864395096.53168
tjk,2012,2027335073.88438
tjk,2013,2115308121.50098
tjk,2014,2239043693.78108
tjk,2015,2499651149.58381
tjk,2016,2904720790.34154
tjk,2017,3498762827.02672
tjk,2018,3905658728.16504
tjk,2019,4404828037.57643
tjk,2020,4810474167.71883
tkm,2015,19436857142.8571
tls,2000,247954800
tls,2001,239512200
tls,2002,185808000
tls,2003,153841200
tls,2004,55169700
tls,2005,51003000
tls,2006,44292000
tls,2007,64137000
tls,2008,127663200
tls,2009,197268900
tls,2010,212801000
tls,2011,236260300
tls,2012,190069000
tls,2013,268131800
tls,2014,238908600
tls,2015,292007400
tls,2016,314326500
tls,2017,231030200
tls,2018,243284400
tls,2019,529556900
tls,2020,769616900
ton,1975,22819592.73241
ton,1976,20107398.12582
ton,1977,24310039.53204
ton,1978,31045977.6572
ton,1979,36413870.15276
ton,1980,39369810.61583
ton,1981,35205504.47125
ton,1982,36329955.17059
ton,1983,46261303.37221
ton,1984,47251480.03832
ton,1985,45917090.95733
ton,1986,45190381.17469
ton,1987,41369985.59253
ton,1988,42015949.84377
ton,1989,45271126.70609
ton,1990,45738595.53962
ton,1991,41127799.30706
ton,1992,41255281.66007
ton,1993,43643538.27493
ton,1994,48649610.29581
ton,1995,53386530.54535
ton,1996,54955911.76166
ton,1997,47855335.87225
ton,1998,49852894.79435
ton,1999,54007139.19046
ton,2000,53783265.28719
ton,2001,56406262.49367
ton,2002,58936892.84926
ton,2003,61408712.2851
ton,2004,62088785.86363
ton,2005,60321640.9813
ton,2006,58198461.12966
ton,2007,55586984.62517
ton,2008,58600780.1419
ton,2009,65377216.80462
ton,2010,68057616.28606
ton,2011,71633561.68935
ton,2012,74076151.7459
ton,2013,63105324.31071
ton,2014,68129909.94876
ton,2015,67702537.18285
ton,2016,76277209.53064
ton,2017,83705496.56744
ton,2018,71610369.35914
ton,2019,74878173.71578
ton,2020,72677719.63596
tto,1984,3855028232.95672
tto,1985,3659553547.82587
tto,1986,3481726619.71956
tto,1987,3195579504.52079
tto,1988,3444953411.10379
tto,1989,3409966404.5603
tto,1990,3464508598.34578
tto,1991,3565532706.36889
tto,1992,3466689056.62451
tto,1993,3258948029.60002
tto,1994,3521586759.34148
tto,1995,3279442837.39393
tto,1996,3522926147.42331
tto,1997,3588735710.4115
tto,1998,3954172111.7884
tto,1999,4453724709.91572
tto,2000,4917492924.28647
tto,2001,5256106044.08349
tto,2002,5720538708.96326
tto,2003,7238146064.57552
tto,2004,7820504166.58568
tto,2005,8599908508.18546
tto,2006,10099573154.5366
tto,2007,10539015111.1795
tto,2008,10648825261.8475
tto,2009,10440945169.7879
tto,2010,10245409407.5704
tto,2011,9882731854.72581
tto,2012,9817193805.80788
tto,2013,9996001762.81793
tto,2014,9840068273.83711
tto,2015,9767585536.4255
tto,2016,9043438531.1021
tto,2017,8990885907.11699
tto,2018,8860888545.73239
tto,2019,8931775654.09825
tun,2015,11397742914.8716
tur,1968,18200465024.0044
tur,1969,19895891728.2142
tur,1970,20632497956.2331
tur,1971,21901144731.6112
tur,1972,24193713636.3604
tur,1973,26889428684.6732
tur,1974,28451145021.6409
tur,1975,30520780200.1087
tur,1976,33513900107.3213
tur,1977,35309987813.1765
tur,1978,35017283138.9643
tur,1979,33814212306.0027
tur,1980,33487727672.3875
tur,1981,36045105356.8593
tur,1982,36751020034.1092
tur,1983,39811712321.409
tur,1984,43896834842.4364
tur,1985,47282380271.5617
tur,1986,52507902507.25809
tur,1987,57932440941.178
tur,1988,58049155349.3242
tur,1989,60914948107.5034
tur,1990,64928688372.5758
tur,1991,66493241961.9307
tur,1992,70479182688.0547
tur,1993,76216654901.99158
tur,1994,72439286480.23051
tur,1995,78774385480.5887
tur,1996,84210174228.3698
tur,1997,92182694014.13939
tur,1998,98042063768.68941
tur,1999,93030333417.608
tur,2000,99637380634.31021
tur,2001,89141032209.4942
tur,2002,95027410591.9048
tur,2003,104010253036.899
tur,2004,118685296387.45399
tur,2005,131302069365.08
tur,2006,148076360227.70801
tur,2007,159132845410.93201
tur,2008,158045109411.121
tur,2009,141443955005.634
tur,2010,157615378498.772
tur,2011,188067531205.14096
tur,2012,196838828130.85999
tur,2013,217966118636.11401
tur,2014,229039742761.39896
tur,2015,240576920992.647
tur,2016,251600599249.47501
tur,2017,275044976727.68701
tur,2018,276474960472.41302
tur,2019,268360513420.72696
tur,2020,270928838487.06696
tuv,1990,1115610.46878
tuv,1991,1223215.70756
tuv,1992,1723861.32945
tuv,1993,1489688.37727
tuv,1994,1561636.90539
tuv,1995,1358130.53897
tuv,1996,1148636.02267
tuv,1997,1429171.77166
tuv,1998,1647829.97186
tuv,1999,1660895.02615
tuv,2000,1881186.35814
tuv,2001,1980988.85617
tuv,2002,2551405.49713
tuv,2003,2843736.08678
tuv,2004,2467571.39879
tuv,2005,2019004.53496
tuv,2006,2393445.36162
tuv,2007,3463146.68132
tuv,2008,4994661.37821
tuv,2009,4316004.39167
tuv,2010,2524095.90448
tuv,2011,3605592.06485
tuv,2012,2315599.41317
tuv,2013,2350348.82839
tuv,2014,2448336.73553
tuv,2015,2582525.7306
tza,1990,2410089589.77604
tza,1991,2414167180.09913
tza,1992,2415218707.85667
tza,1993,2322053361.86635
tza,1994,2359592897.42219
tza,1995,2314283741.28799
tza,1996,2468963452.08037
tza,1997,2633971500.81533
tza,1998,2905055317.68012
tza,1999,3121952871.50079
tza,2000,3259072295.18203
tza,2001,3499741994.59591
tza,2002,3872221468.07243
tza,2003,4349570059.24473
tza,2004,4873714363.04255
tza,2005,5398558574.39665
