geo,time,nv_srv_totl_cn
sgp,1969,3419800000
sgp,1970,3823000000
sgp,1971,4442600000
sgp,1972,5160300000
sgp,1973,6511500000
sgp,1974,8099200000
sgp,1975,8660500000
sgp,1976,9363300000
sgp,1977,10228700000
sgp,1978,11582400000
sgp,1979,13002500000
sgp,1980,15495800000
sgp,1981,18364800000
sgp,1982,21006900000
sgp,1983,23098600000
sgp,1984,25051700000
sgp,1985,25801100000
sgp,1986,25605900000
sgp,1987,28630700000
sgp,1988,32882700000
sgp,1989,38216600000
sgp,1990,45243800000
sgp,1991,49338400000
sgp,1992,53042600000
sgp,1993,60719700000
sgp,1994,69596200000
sgp,1995,76692200000
sgp,1996,84288500000
sgp,1997,93108500000
sgp,1998,89990700000
sgp,1999,92240400000
sgp,2000,100480100000
sgp,2001,102313000000
sgp,2002,106008600000
sgp,2003,109468700000
sgp,2004,122633900000
sgp,2005,136298400000
sgp,2006,153212400000
sgp,2007,180089900000
sgp,2008,187233500000
sgp,2009,192045400000
sgp,2010,221832200000
sgp,2011,242521900000
sgp,2012,255218600000
sgp,2013,272333300000
sgp,2014,280637000000
sgp,2015,296201400000
sgp,2016,311036900000
sgp,2017,333465900000
sgp,2018,351082400000
sgp,2019,360955000000
sgp,2020,332813900000
sle,1964,76434100
sle,1965,93000000
sle,1966,96300000
sle,1967,101700000
sle,1968,114800000
sle,1969,127450000
sle,1970,131800000
sle,1971,136900000
sle,1972,152400000
sle,1973,178850000
sle,1974,208300000
sle,1975,237200000
sle,1976,276250000
sle,1977,332250000
sle,1978,402450000
sle,1979,480850000
sle,1980,478500000
sle,1981,563200000
sle,1982,708500000
sle,1983,847100000
sle,1984,1213500000
sle,1985,1703702500
sle,1986,3316413900
sle,1987,7633907800
sle,1988,13566629800
sle,1989,22174454200
sle,1990,31286600000
sle,1991,55539600000
sle,1992,67653600000
sle,1993,96853000000
sle,1994,102695100000
sle,1995,112650000000
sle,1996,119106700000
sle,1997,111599000000
sle,1998,136276000000
sle,1999,150181000000
sle,2000,166159000000
sle,2001,898006197000
sle,2002,1056964597400
sle,2003,1261850020900
sle,2004,1408327392200
sle,2005,1728124340100
sle,2006,1986740501200
sle,2007,2237386089200
sle,2008,2621733751700
sle,2009,2874425028500
sle,2010,3616241658300
sle,2011,4511615614500
sle,2012,5376603311700
sle,2013,6071094096700
sle,2014,6767520395500
sle,2015,7253290908400
sle,2016,7693826730900
sle,2017,8787945000000
sle,2018,10480832000000
sle,2019,12049172000000
sle,2020,12374156000000
slv,1965,311440000
slv,1966,339000000
slv,1967,359680000
slv,1968,383440000
slv,1969,406440000
slv,1970,399880000
slv,1971,426960000
slv,1972,459480000
slv,1973,517720000
slv,1974,626000000
slv,1975,718800000
slv,1976,853760000
slv,1977,1002800000
slv,1978,1186719900
slv,1979,1296920000
slv,1980,1433040000
slv,1981,1482520000
slv,1982,1538030800
slv,1983,1629432700
slv,1984,1775742700
slv,1985,1889971900
slv,1986,1881242100
slv,1987,2123927100
slv,1988,2247671200
slv,1989,2412353900
slv,1990,2633267587.85961
slv,1991,2871965300
slv,1992,3193464200
slv,1993,3573983700
slv,1994,4121515900
slv,1995,4845237500
slv,1996,5299138700
slv,1997,5747359200
slv,1998,6224166200
slv,1999,6531720400
slv,2000,6902896500
slv,2001,7176245200
slv,2002,7485460300
slv,2003,7843790300
slv,2004,8302852000
slv,2005,8897830000
slv,2006,9645080000
slv,2007,10108210000
slv,2008,10561890000
slv,2009,10733950000
slv,2010,10977020000
slv,2011,11731900000
slv,2012,12477530000
slv,2013,13094830000
slv,2014,13424840000
slv,2015,14066000000
slv,2016,14595290000
slv,2017,15016510000
slv,2018,15641490000
slv,2019,16241380000
slv,2020,15155410000
srb,1995,25145000000
srb,1996,50620500000
srb,1997,66972500000
srb,1998,84488200000
srb,1999,95211800000
srb,2000,174938800000
srb,2001,359258300000
srb,2002,475392000000
srb,2003,605377600000
srb,2004,694078800000
srb,2005,870978500000
srb,2006,1038190600000
srb,2007,1226729100000
srb,2008,1412311800000
srb,2009,1575491300000
srb,2010,1680401700000
srb,2011,1815668300000
srb,2012,1941700200000
srb,2013,2075700100000
srb,2014,2150690800000
srb,2015,2194906000000
srb,2016,2278371400000
srb,2017,2424664400000
srb,2018,2587689400000
srb,2019,2774222100000
srb,2020,2853579200000
ssd,2008,11169953000
ssd,2009,10029982000
ssd,2010,11295903600
ssd,2011,15193110100
ssd,2012,15020178100
ssd,2013,37039251900
ssd,2014,18824839400
ssd,2015,24453813900
ssd,2016,36382840000
ssd,2017,165669320000
ssd,2018,219364640200
ssd,2019,324897236100
ssd,2020,422416712300
stp,2001,468916400
stp,2002,544514200
stp,2003,682670600
stp,2004,830547100
stp,2005,1091201600
stp,2006,1303897700
stp,2007,1457579400
stp,2008,1889802000
stp,2009,2040031900
stp,2010,2451776100
stp,2011,2824532400
stp,2012,3372167900
stp,2013,3901156800
stp,2014,4474098700
stp,2015,4951500500
stp,2016,5464107600
stp,2017,5854434200
stp,2018,6239367700
stp,2019,6848237600
stp,2020,7258301000
sur,1960,78200
sur,1961,87700
sur,1962,96500
sur,1963,102800
sur,1964,111800
sur,1965,125500
sur,1966,138600
sur,1967,158100
sur,1968,176900
sur,1969,189300
sur,1970,221600
sur,1971,233100
sur,1972,258200
sur,1973,267500
sur,1974,272100
sur,1975,377100
sur,1976,434800
sur,1977,541800
sur,1978,654700
sur,1979,694400
sur,1980,769000
sur,1981,887000
sur,1982,996000
sur,1983,1006000
sur,1984,969000
sur,1985,1040000
sur,1986,1121000
sur,1987,1294000
sur,1988,1483000
sur,1989,1770000
sur,1990,1975000
sur,1991,2428000
sur,1992,3195000
sur,1993,7228000
sur,1994,29651000
sur,1995,101376000
sur,1996,126244000
sur,1997,158494000
sur,1998,207566000
sur,1999,354867000
sur,2000,575552000
sur,2001,772506000
sur,2002,1125161000
sur,2003,1425745000
sur,2004,1681000000
sur,2005,2026000000
sur,2006,3272000000
sur,2007,3607000000
sur,2008,4282000000
sur,2009,5075000000
sur,2010,5786000000
sur,2011,6792000000
sur,2012,7832000000
sur,2013,8623000000
sur,2014,9038000000
sur,2015,9545000000
sur,2016,11794200000
sur,2017,12958600000
sur,2018,15159600000
sur,2019,17571300000
sur,2020,20376000000
svk,1995,11188083000
svk,1996,12486246000
svk,1997,14372571000
svk,1998,15465486000
svk,1999,16702487000
svk,2000,18111846000
svk,2001,19750156000
svk,2002,21707305000
svk,2003,23445222000
svk,2004,25345247000
svk,2005,27685487000
svk,2006,30100172000
svk,2007,33929197000
svk,2008,37402285000
svk,2009,37789451000
svk,2010,40031683000
svk,2011,41230297000
svk,2012,42649862000
svk,2013,44232281000
svk,2014,43368955000
svk,2015,45732689000
svk,2016,47400832000
svk,2017,49629051000
svk,2018,52006013000
svk,2019,54604992000
svk,2020,55605751000
svn,1995,5517010000
svn,1996,6347690000
svn,1997,7267894000
svn,1998,7976522000
svn,1999,9005294000
svn,2000,10138332000
svn,2001,11505436000
svn,2002,12807680000
svn,2003,14095082000
svn,2004,15209024000
svn,2005,16189574000
svn,2006,17503238000
svn,2007,19259945000
svn,2008,21213675000
svn,2009,21142524000
svn,2010,21366144000
svn,2011,21536733000
svn,2012,20831892000
svn,2013,20769270000
svn,2014,21183769000
svn,2015,21888005000
svn,2016,22918506000
svn,2017,24388201000
svn,2018,25940806000
svn,2019,27368871000
svn,2020,26708229000
swe,1980,340857930000
swe,1981,376928710000
swe,1982,413255496000
swe,1983,460222960000
swe,1984,503179559000
swe,1985,541161656000
swe,1986,595430897000
swe,1987,644006581000
swe,1988,707388124000
swe,1989,788435900000
swe,1990,885456519000
swe,1991,956500478000
swe,1992,986927536000
swe,1993,990809000000
swe,1994,1042784000000
swe,1995,1107152000000
swe,1996,1165284000000
swe,1997,1221517000000
swe,1998,1284518000000
swe,1999,1365323000000
swe,2000,1458705000000
swe,2001,1524396000000
swe,2002,1589532000000
swe,2003,1666672000000
swe,2004,1753912000000
swe,2005,1828050000000
swe,2006,1937082000000
swe,2007,2047351000000
swe,2008,2132621000000
swe,2009,2150965000000
swe,2010,2245286000000
swe,2011,2359999000000
swe,2012,2401664000000
swe,2013,2492778000000
swe,2014,2622495000000
swe,2015,2782247000000
swe,2016,2890416000000
swe,2017,3010423000000
swe,2018,3149325000000
swe,2019,3308264000000
swe,2020,3296867000000
swz,1965,15500000
swz,1966,16300000
swz,1967,17800000
swz,1968,22800000
swz,1969,24700000
swz,1970,27900000
swz,1971,33700000
swz,1972,33500000
swz,1973,47400000
swz,1974,55800000
swz,1975,55000000
swz,1976,63000000
swz,1977,70000000
swz,1978,74000000
swz,1979,93000000
swz,1980,170908200
swz,1981,200400000
swz,1982,235500000
swz,1983,275000000
swz,1984,304900000
swz,1985,351200000
swz,1986,424900000
swz,1987,474500000
swz,1988,576800000
swz,1989,637000100
swz,1990,1143351200
swz,1991,1272023500
swz,1992,1539764100
swz,1993,1832853900
swz,1994,1909127000
swz,1995,2223493900
swz,1996,2474995600
swz,1997,2781344500
swz,1998,3047483600
swz,1999,3319172400
swz,2000,5495183000
swz,2001,5992151500
swz,2002,6710038000
swz,2003,7636193100
swz,2004,8501649800
swz,2005,9412164000
swz,2006,10459955100
swz,2007,11501559400
swz,2008,13195524300
swz,2009,14733758200
swz,2010,16103192300
swz,2011,17555203600
swz,2012,19412603500
swz,2013,21944329200
swz,2014,24124674200
swz,2015,25936659000
swz,2016,28823881600
swz,2017,31145076200
swz,2018,32945774700
swz,2019,33625023200
swz,2020,34981399400
sxm,2011,1302800000
sxm,2012,1377500000
sxm,2013,1443500000
sxm,2014,1508100000
sxm,2015,1549300000
sxm,2016,1573700000
sxm,2017,1473200000
syc,1976,245849000
syc,1977,342500000
syc,1978,414700000
syc,1979,558900000
syc,1980,654900000
syc,1981,581900000
syc,1982,582400100
syc,1983,585600000
syc,1984,646800000
syc,1985,763900000
syc,1986,779356300
syc,1987,878697700
syc,1988,889000000
syc,1989,1028900000
syc,1990,1086500000
syc,1991,1090700000
syc,1992,1195600000
syc,1993,1249000000
syc,1994,1478900000
syc,1995,1468600000
syc,1996,1502700000
syc,1997,1720100000
syc,1998,1941300000
syc,1999,2003500000
syc,2000,1774135900
syc,2001,1883867500
syc,2002,1868540000
syc,2003,1769944900
syc,2004,2884577600
syc,2005,3195460300
syc,2006,3696875100
syc,2007,4706426000
syc,2008,6184826700
syc,2009,8112018000
syc,2010,8016304000
syc,2011,8431084800
syc,2012,9806292400
syc,2013,11166861600
syc,2014,11832293600
syc,2015,12939383800
syc,2016,13493074700
syc,2017,14657274100
syc,2018,15021400000
syc,2019,15649100000
syc,2020,12710200000
syr,1970,3722000000
syr,1975,11916000000
syr,1980,28954000000
syr,1985,47548000000
syr,1990,127629000000
syr,1995,306569000000
syr,1996,322884000000
syr,1997,340367000000
syr,1998,349004000000
syr,1999,374242000000
syr,2000,379462000000
syr,2001,434194000000
syr,2002,466085000000
syr,2003,505752000000
syr,2004,602320000000
syr,2005,730919000000
syr,2006,752025000000
syr,2007,939354000000
syr,2008,1151061000000
syr,2009,1258026000000
syr,2010,1421071000000
syr,2011,1483887000000
syr,2012,1558365000000
syr,2013,1518761793600
syr,2014,1937652592600
syr,2015,2424953879900
syr,2016,3037311974300
syr,2017,3516365467000
syr,2018,4070718584500
syr,2019,5017210000000
tca,2000,254052400
tca,2001,287915200
tca,2002,288766300
tca,2003,310514400
tca,2004,360282600
tca,2005,423345800
tca,2006,516201100
tca,2007,578900200
tca,2008,668051000
tca,2009,568826300
tca,2010,572903800
tca,2011,604085200
tca,2012,598007900
tca,2013,615750300
tca,2014,664749100
tca,2015,722281000
tca,2016,803019000
tca,2017,786719000
tca,2018,854884000
tca,2019,903024000
tca,2020,672207000
tcd,1960,37012020700
tcd,1961,39848913500
tcd,1962,43192053300
tcd,1963,44009889800
tcd,1964,46784494600
tcd,1965,48991625700
tcd,1966,48913579600
tcd,1967,46652576600
tcd,1968,47390262300
tcd,1969,52433367700
tcd,1970,56846647800
tcd,1971,60779164600
tcd,1972,66312241400
tcd,1973,64464504300
tcd,1974,68402689300
tcd,1975,82661987600
tcd,1976,95111209800
tcd,1977,118961476200
tcd,1978,129808490400
tcd,1979,105384284100
tcd,1980,101827933300
tcd,1981,117124628400
tcd,1982,133758268700
tcd,1983,149835291000
tcd,1984,195962258400
tcd,1985,220802895400
tcd,1986,188094692800
tcd,1987,175606416200
tcd,1988,210253171100
tcd,1989,225212838600
tcd,1990,238974882800
tcd,1991,258853322200
tcd,1992,247783861900
tcd,1993,214025624800
tcd,1994,323726844500
tcd,1995,356700000000
tcd,1996,380462900000
tcd,1997,396556211800
tcd,1998,449650466900
tcd,1999,429872678800
tcd,2000,439611140700
tcd,2001,538774476900
tcd,2002,608612406400
tcd,2003,642561679800
tcd,2004,669100000000
tcd,2005,1229444000000
tcd,2006,1262265000000
tcd,2007,1376573729000
tcd,2008,1509769432400
tcd,2009,1639015622900
tcd,2010,1763700000000
tcd,2011,1869600000000
tcd,2012,2009471900000
tcd,2013,2112536100000
tcd,2014,2140104716000
tcd,2015,2138990810100
tcd,2016,1824703671500
tcd,2017,1945690900000
tcd,2018,2342599000000
tcd,2019,2682805200000
tcd,2020,2731235967500
tgo,1960,8800013400
tgo,1961,9100012600
tgo,1962,10500013600
tgo,1963,10500026800
tgo,1964,13000029200
tgo,1965,15799986200
tgo,1966,18100012100
tgo,1967,18500000800
tgo,1968,20099990500
tgo,1969,24899898400
tgo,1970,31699926000
tgo,1971,36099971000
tgo,1972,41400029200
tgo,1973,43299981300
tgo,1974,56999997400
tgo,1975,61999996900
tgo,1976,69899997200
tgo,1977,86100004900
tgo,1978,98800001000
tgo,1979,93699985400
tgo,1980,114600001500
tgo,1981,128999977000
tgo,1982,134099988500
tgo,1983,128699994200
tgo,1984,145399996500
tgo,1985,153000017900
tgo,1986,166699991000
tgo,1987,174699995100
tgo,1988,184299995100
tgo,1989,187564417000
tgo,1990,193826914200
tgo,1991,189939900400
tgo,1992,183563419600
tgo,1993,122875166700
tgo,1994,239224004600
tgo,1995,261799297000
tgo,1996,285636083700
tgo,1997,329697165300
tgo,1998,451136995300
tgo,1999,454700007400
tgo,2000,566927733100
tgo,2001,549816253100
tgo,2002,602383577300
tgo,2003,699671572600
tgo,2004,645527404300
tgo,2005,571477773100
tgo,2006,603007296100
tgo,2007,706981714800
tgo,2008,648244640600
tgo,2009,858977974000
tgo,2010,955031560000
tgo,2011,967244470200
tgo,2012,589799173200
tgo,2013,658500336400
tgo,2014,633737000000
tgo,2015,677672000000
tgo,2016,1757491000000
tgo,2017,1829162000000
tgo,2018,1979384360000
tgo,2019,2098921310000
tgo,2020,2150070540000
tha,1993,1798778000000
tha,1994,2006026000000
tha,1995,2262360000000
tha,1996,2498134000000
tha,1997,2561019000000
tha,1998,2521398000000
tha,1999,2621381000000
tha,2000,2779820000000
tha,2001,2945080000000
tha,2002,3139423000000
tha,2003,3325458000000
tha,2004,3672319000000
tha,2005,3982370000000
tha,2006,4322228000000
tha,2007,4648967000000
tha,2008,4896947000000
tha,2009,4984294000000
tha,2010,5356095000000
tha,2011,5701712000000
tha,2012,6321053000000
tha,2013,6687365000000
tha,2014,7031647000000
tha,2015,7551781000000
tha,2016,8161128000000
tha,2017,8762685000000
tha,2018,9340822000000
tha,2019,9845056000000
tha,2020,9147395000000
tjk,1985,15000
tjk,1986,15900
tjk,1987,16400
tjk,1988,20000
tjk,1989,21900
tjk,1990,21200
tjk,1991,35200
tjk,1992,185000
tjk,1993,1922400
tjk,1994,5797100
tjk,1995,14812700
tjk,1996,83968500
tjk,1997,168360700
tjk,1998,434179500
tjk,1999,536165200
tjk,2000,562500000
tjk,2001,799100000
tjk,2002,1118300000
tjk,2003,1536200000
tjk,2004,2425600000
tjk,2005,2928200000
tjk,2006,3815100000
tjk,2007,5489300000
tjk,2008,7779000000
tjk,2009,9703000000
tjk,2010,11140900000
tjk,2011,12759700000
tjk,2012,15737700000
tjk,2013,17734600000
tjk,2014,18497300000
tjk,2015,19972000000
tjk,2016,20359300000
tjk,2017,25049700000
tjk,2018,26111400000
tjk,2019,29333800000
tjk,2020,29819100000
tkm,1987,800
tkm,1988,1000
tkm,1989,1000
tkm,1990,1100
tkm,1991,2200
tkm,1992,127100
tkm,1993,310000
tkm,1994,3240000
tkm,1995,24860000
tkm,1996,262120000
tkm,1997,633420000
tkm,1998,850600000
tkm,1999,1057400000
tkm,2000,1509200000
tkm,2001,2146200000
tkm,2002,3063800000
tkm,2003,4302800000
tkm,2004,5638400000
tkm,2005,7669600000
tkm,2006,10148090000
tkm,2007,11418400000
tkm,2008,13463357900
tkm,2009,15555295100
tkm,2010,18113742000
tkm,2012,24973000000
tkm,2014,38497000000
tkm,2015,45609000000
tkm,2016,48156000000
tkm,2017,55537000000
tkm,2018,62853000000
tkm,2019,74704000000
tls,2000,187543478.99224
tls,2001,283942037.24995
tls,2002,273904900
tls,2003,291258900
tls,2004,265156900
tls,2005,291937000
tls,2006,286213800
tls,2007,341608600
tls,2008,404832600
tls,2009,490517300
tls,2010,607881600
tls,2011,698121900
tls,2012,802103900
tls,2013,857692500
tls,2014,918769600
tls,2015,1013424300
tls,2016,1087283600
tls,2017,1095779500
tls,2018,1059851300
tls,2019,1126264600
tls,2020,1050022100
ton,1994,122666100
ton,1995,125322700
ton,1996,130309500
ton,1997,134116900
ton,1998,142023200
ton,1999,153731300
ton,2000,167459000
ton,2001,180120700
ton,2002,200041300
ton,2003,217233200
ton,2004,234399400
ton,2005,260433700
ton,2006,314356300
ton,2007,308426700
ton,2008,345749900
ton,2009,356118900
ton,2010,379234100
ton,2011,392664700
ton,2012,413135000
ton,2013,423348800
ton,2014,430658300
ton,2015,453287000
ton,2016,485693400
ton,2017,515780900
ton,2018,541897000
ton,2019,573100000
ton,2020,578300000
tto,1966,686300000
tto,1967,708100000
tto,1968,781000000
tto,1969,839400000
tto,1970,900500000
tto,1971,972900000
tto,1972,1118600000
tto,1973,1300300000
tto,1974,1660000000
tto,1975,2123800000
tto,1976,2467700000
tto,1977,3186400000
tto,1978,3870600000
tto,1979,4885200000
tto,1980,6381500000
tto,1981,7754300000
tto,1982,10706400000
tto,1983,10349800000
tto,1984,10144400000
tto,1985,10099500000
tto,1986,10369400000
tto,1987,9901700000
tto,1988,9885400000
tto,1989,9949500000
tto,1990,10401300000
tto,1991,11514700000
tto,1992,12741300000
tto,1993,13621100000
tto,1994,14668500000
tto,1995,16190200000
tto,1996,17729500000
tto,1997,19510300000
tto,1998,21880400000
tto,1999,24365700000
tto,2000,26442600000
tto,2001,29369800000
tto,2002,31135400000
tto,2003,33973500000
tto,2004,37382700000
tto,2005,40020000000
tto,2006,44107500000
tto,2007,54090900000
tto,2008,61658500000
tto,2009,56428000000
tto,2010,64291800000
tto,2011,70070800000
tto,2012,77511515400
tto,2013,86342412900
tto,2014,88905400000
tto,2015,91329600000
tto,2016,88143200000
tto,2017,88515100000
tto,2018,88833700000
tto,2019,87501212300
tun,1965,247600000
tun,1966,269500000
tun,1967,286300000
tun,1968,319000000
tun,1969,330800000
tun,1970,369000000
tun,1971,414700000
tun,1972,487400000
tun,1973,521800000
tun,1974,645900000
tun,1975,762700000
tun,1976,849800000
tun,1977,958300000
tun,1978,1096200000
tun,1979,1267000000
tun,1980,1462300000
tun,1981,1739400000
tun,1982,2102900000
tun,1983,2292700000
tun,1984,2531500000
tun,1985,2721000000
tun,1986,3129200000
tun,1987,3347500000
tun,1988,3892100000
tun,1989,4285300000
tun,1990,4664900000
tun,1991,5030600000
tun,1992,5767000000
tun,1993,6434200000
tun,1994,7140400000
tun,1995,7914600000
tun,1996,8614400000
tun,1997,11789200000
tun,1998,12963200000
tun,1999,14109000000
tun,2000,15665100000
tun,2001,17168800000
tun,2002,18284700000
tun,2003,19788500000
tun,2004,21672900000
tun,2005,23585600000
tun,2006,25886200000
tun,2007,27939400000
tun,2008,30442400000
tun,2009,32863500000
tun,2010,36970491770.6224
tun,2011,38503613546.9272
tun,2012,42190390363.737
tun,2013,45894984259.3989
tun,2014,49078740480.6204
tun,2015,52934611528.5583
tun,2016,56888247855.8765
tun,2017,61480112637.5441
tun,2018,66901493888.4924
tun,2019,73906675135.5687
tun,2020,71401309821.77699
tur,1960,17600
tur,1961,20800
tur,1962,22600
tur,1963,25900
tur,1964,29600
tur,1965,34100
tur,1966,38400
tur,1967,45200
tur,1968,53600
tur,1969,60300
tur,1970,71300
tur,1971,89800
tur,1972,112400
tur,1973,143100
tur,1974,191000
tur,1975,251300
tur,1976,332200
tur,1977,445900
tur,1978,674800
tur,1979,1225500
tur,1980,2563500
tur,1981,3768600
tur,1982,5078500
tur,1983,7005000
tur,1984,11201100
tur,1985,17947300
tur,1986,23780400
tur,1987,35298000
tur,1988,60263900
tur,1989,107806600
tur,1990,188882500
tur,1991,313092300
tur,1992,547926500
tur,1993,1004061000
tur,1994,1893334000
tur,1995,3774599200
tur,1996,7300816600
tur,1997,14818227600
tur,1998,34976583200
tur,1999,56390005600
tur,2000,90478504400
tur,2001,135926693500
tur,2002,193999935400
tur,2003,250923486500
tur,2004,309386011600
tur,2005,360850535100
tur,2006,425202099400
tur,2007,487187785200
tur,2008,556962689900
tur,2009,575259410900
tur,2010,636894615600
tur,2011,745260458700
tur,2012,854073112800
tur,2013,972580793100
tur,2014,1106108757600
tur,2015,1257179938700
tur,2016,1417983749100
tur,2017,1677674569900
tur,2018,2047238574000
tur,2019,2435561841000
tur,2020,2735421027000
tza,1990,276579000000
tza,1991,346050000000
tza,1992,456800000000
tza,1993,583933000000
tza,1994,847632000000
tza,1995,1072691000000
tza,1996,1303399000000
tza,1997,1666328000000
tza,1998,3885198606000
tza,1999,4613950773400
tza,2000,5254852926000
tza,2001,5844363894900
tza,2002,6507895676000
tza,2003,7271063208400
tza,2004,8189182319300
tza,2005,9363492941700
tza,2006,10635251386100
tza,2007,12384073263600
tza,2008,14624360173300
tza,2009,17106468330200
tza,2010,19353640635500
tza,2011,22348860348300
tza,2012,25308527662200
tza,2013,29384671422700
tza,2014,34111643466300
tza,2015,38146528856400
tza,2016,42747407421400
tza,2017,45068789576400
tza,2018,48059560622900
tza,2019,51433592182500
tza,2020,51906647990200
uga,1960,13601600
uga,1961,14210800
uga,1962,14913500
uga,1963,16135400
uga,1964,17685100
uga,1965,20300000
uga,1966,21720000
uga,1967,22680000
uga,1968,24170000
uga,1969,26230000
uga,1970,27760000
uga,1971,29830000
uga,1972,32470000
uga,1973,34440000
uga,1974,37880000
uga,1975,40850000
uga,1976,46130000
uga,1977,93920000
uga,1978,113580000
uga,1979,257620000
uga,1980,291210000
uga,1981,930000000
uga,1982,1418000000
uga,1983,2043000000
uga,1984,2614000000
uga,1985,6129000000
uga,1986,13247000000
uga,1987,39807000000
uga,1988,123725000000
uga,1989,278598000000
uga,1990,419332000000
uga,1991,595532000000
uga,1992,923374000000
uga,1993,1282310000000
uga,1994,1473578000000
uga,1995,1787724000000
uga,1996,2152537000000
uga,1997,2437120000000
uga,1998,2742700000000
uga,1999,3090379918200
uga,2000,4183066511300
uga,2001,4610677991400
uga,2002,5175484670200
uga,2003,5790939182100
uga,2004,7993327106900
uga,2005,7272900176000
uga,2006,8580233983600
uga,2007,9942027539000
uga,2008,11488293478800
uga,2009,21641521311129.10156
uga,2010,24236384293013.30078
uga,2011,29644197706090.19922
uga,2012,31032458653082.89453
uga,2013,33368296382808.39844
uga,2014,36456202296735.89844
uga,2015,40568469462584.60156
uga,2016,44676140405972.09375
uga,2017,47182015776400
uga,2018,52216768788500
uga,2019,56796108049200
uga,2020,59839998856200
ukr,1987,408000
ukr,1988,427000
ukr,1989,427200
ukr,1990,477000
ukr,1991,864700
ukr,1992,14813600
ukr,1993,599070000
ukr,1994,3913720000
ukr,1995,20430600000
ukr,1996,34582000000
ukr,1997,40924000000
ukr,1998,43164000000
ukr,1999,51210000000
ukr,2000,70002000000
ukr,2001,94803000000
ukr,2002,109267000000
ukr,2003,136717000000
ukr,2004,183143000000
ukr,2005,225836000000
ukr,2006,281510000000
ukr,2007,387699000000
ukr,2008,523929000000
ukr,2009,530295000000
ukr,2010,621805000000
ukr,2011,721815000000
ukr,2012,794847000000
ukr,2013,862474000000
ukr,2014,859456000000
ukr,2015,1017511000000
ukr,2016,1190638000000
ukr,2017,1519195000000
ukr,2018,1827585000000
ukr,2019,2166997000000
ukr,2020,2333517000000
ury,1983,102828000
ury,1984,161495000
ury,1985,281601000
ury,1986,505756000
ury,1987,882010000
ury,1988,1687151000
ury,1989,3192706000
ury,1990,6691258000
ury,1991,13632762000
ury,1992,23902582000
ury,1993,40479234000
ury,1994,59110121000
ury,1995,80285695000
ury,1996,108456209000
ury,1997,140132445300
ury,1998,165234517600
ury,1999,174383781500
ury,2000,180388890700
ury,2001,183462783500
ury,2002,184877446800
ury,2003,200508713700
ury,2004,221070338100
ury,2005,241039422200
ury,2006,267691032100
ury,2007,312514379200
ury,2008,366676282000
ury,2009,417097033500
ury,2010,470659417500
ury,2011,539982169400
ury,2012,617844452500
ury,2013,696427696400
ury,2014,786272639700
ury,2015,863688810600
ury,2016,1095790244300
ury,2017,1205812860300
ury,2018,1276934475400
ury,2019,1387192156900
ury,2020,1419717301300
usa,1997,6159458536000
usa,1998,6563276616000
usa,1999,7001330451000
usa,2000,7465371914000
usa,2001,7831857732000
usa,2002,8189248752000
usa,2003,8549066210000
usa,2004,9057612992000
usa,2005,9649199955000
usa,2006,10181786413000
usa,2007,10680295924000
usa,2008,10964869014000
usa,2009,11045335837000
usa,2010,11424888461000
usa,2011,11791120447000
usa,2012,12333783358000
usa,2013,12718629157000
usa,2014,13287752778000
usa,2015,14003645426000
usa,2016,14531957294000
usa,2017,15095891066000
usa,2018,15847531164000
usa,2019,16571067139000
uzb,1987,8597000
uzb,1988,9835000
uzb,1989,11144000
uzb,1990,11233200
uzb,1991,16334500
uzb,1992,131520000
uzb,1993,1624785800
uzb,1994,21520100000
uzb,1995,104954900000
uzb,1996,207551200000
uzb,1997,357011900000
uzb,1998,515481512000
uzb,1999,777060000000
uzb,2000,1210900000000
uzb,2001,1882200000000
uzb,2002,2823500000000
uzb,2003,3684400000000
uzb,2004,4558900000000
uzb,2005,5898500000000
uzb,2006,8018700000000
uzb,2007,11208100000000
uzb,2008,16115600000000
uzb,2009,20424600000000
uzb,2010,31463786400000
uzb,2011,40529149200000
uzb,2012,50254689600000
uzb,2013,62099216200000
uzb,2014,73600947200000
uzb,2015,86674469700000
uzb,2016,99665487600000
uzb,2017,116901542700000
uzb,2018,147587225800000
uzb,2019,187123205200000
uzb,2020,216711743300000
vct,1977,84476966
vct,1978,98890402
vct,1979,115054284
vct,1980,139719326
vct,1981,167025596
vct,1982,184249408
vct,1983,203137627
vct,1984,216035221
vct,1985,226566548
vct,1986,244898493
vct,1987,270956393
vct,1988,292892608
vct,1989,325301315
vct,1990,368760000
vct,1991,404300000
vct,1992,433020000
vct,1993,464840000
vct,1994,488030000
vct,1995,516360000
vct,1996,551250000
vct,1997,584110000
vct,1998,621660000
vct,1999,660920000
vct,2000,675880000
vct,2001,749320000
vct,2002,813880000
vct,2003,850880000
vct,2004,922720000
vct,2005,982880000
vct,2006,1070400000
vct,2007,1168540000
vct,2008,1185530000
vct,2009,1142140000
vct,2010,1162500000
vct,2011,1172300000
vct,2012,1214000000
vct,2013,1260600000
vct,2014,1265000000
vct,2015,1299900000
vct,2016,1315200000
vct,2017,1332300000
vct,2018,1354200000
vct,2019,1397500000
vct,2020,1362900000
ven,1968,25703300
ven,1969,28011400
ven,1970,30041900
ven,1971,33317600
ven,1972,37264100
ven,1973,41811700
ven,1974,50498900
ven,1975,63158800
ven,1976,74870400
ven,1977,89196700
ven,1978,101707000
ven,1979,114106900
