geo,time,ny_tax_nind_cd
eth,2019,5439455945.99026
eth,2020,6104285237.72488
fin,1970,1223564552.66138
fin,1971,1406324239.84086
fin,1972,1670959277.31574
fin,1973,2180781079.81951
fin,1974,2421279344.57224
fin,1975,2674963633.42492
fin,1976,2955839359.90152
fin,1977,3466135458.16733
fin,1978,3922021660.64982
fin,1979,4657304228.36208
fin,1980,5694931463.18138
fin,1981,5720584182.97052
fin,1982,5841865054.89083
fin,1983,5556148590.94791
fin,1984,6144637910.56589
fin,1985,6650997697.62088
fin,1986,8967863007.27187
fin,1987,11502772893.2774
fin,1988,15438521677.3276
fin,1989,16547041707.0805
fin,1990,18544549836.72829
fin,1991,16619614762.5349
fin,1992,14410671621.9804
fin,1993,11215780160.2998
fin,1994,12892430278.8845
fin,1995,16617647058.8235
fin,1996,16682630080.2485
fin,1997,16806780437.5215
fin,1998,17471072541.166
fin,1999,17572522072.5869
fin,2000,15757753698.8236
fin,2001,15517677194.4882
fin,2002,17273740817.2549
fin,2003,21860805738.8235
fin,2004,24535973194.9808
fin,2005,25834778596.10889
fin,2006,27797702354.1176
fin,2007,31425061439.2158
fin,2008,34305371308.5937
fin,2009,31635060110.5469
fin,2010,31127827333.3334
fin,2011,36768498005.8366
fin,2012,35172374681.25
fin,2013,37633552759.2158
fin,2014,37845001842.745
fin,2015,31938438069.5312
fin,2016,33344349371.2063
fin,2017,34561465912.9412
fin,2018,37972411308.2353
fin,2019,36457926360.7843
fin,2020,36422349522.17911
fji,1960,8563153.25526
fji,1961,8563153.25526
fji,1962,9318725.60131
fji,1963,11207656.46644
fji,1964,14607732.02367
fji,1965,15237375.64538
fji,1966,13714141.9225
fji,1967,16784781.79784
fji,1968,18550326.34833
fji,1969,21500457.45654
fji,1970,26252436.0885
fji,1971,31918625.04384
fji,1972,37324285.02181
fji,1973,47469151.34727
fji,1974,49031777.5571
fji,1975,57184572.3324
fji,1976,58928372.50752
fji,1977,59298016.13255
fji,1978,69910250.35427
fji,1979,87112600.21539
fji,1980,101100244.49878
fji,1981,119939269.83384
fji,1982,99569927.06993
fji,1983,108603834.80826
fji,1984,153824127.10142
fji,1985,120299930.65187
fji,1986,119680466.06055
fji,1987,109307822.1722
fji,1988,107900440.46703
fji,1989,134160318.2094
fji,1990,160713079.88385
fji,1991,160409325.02033
fji,1992,194610778.44311
fji,1993,228434297.57426
fji,1994,258862099.58336
fji,1995,282941050.98485
fji,1996,291883417.65838
fji,1997,303525663.22643
fji,1998,236259311.45561
fji,1999,270105605.19902
fji,2000,203964107.86432
fji,2001,204689888.43012
fji,2002,240145868.5811
fji,2003,350416183.14168
fji,2004,406007501.44258
fji,2005,421457125.96097
fji,2006,450973313.30869
fji,2007,491527044.65006
fji,2008,554874192.13152
fji,2009,423414634.14634
fji,2010,507428452.27545
fji,2011,574198583.53781
fji,2012,619847812.72697
fji,2013,698766807.86358
fji,2014,1036720303.06241
fji,2015,1007678012.9672
fji,2016,916901226.906
fji,2017,1032551647.39465
fji,2018,1095717160.10348
fji,2019,1021199777.81892
fji,2020,887022572.94857
fra,1960,7652960526.22201
fra,1961,8300007709.60224
fra,1962,9296486944.7874
fra,1963,10606524979.3108
fra,1964,11939149876.4984
fra,1965,12649971730.9305
fra,1966,13637150493.2539
fra,1967,14355944181.5675
fra,1968,14399789267.9157
fra,1969,17483100607.036
fra,1970,17409944490.3744
fra,1971,19268379306.2626
fra,1972,23876462938.88169
fra,1973,29188273423.6889
fra,1974,31231587561.3748
fra,1975,38640048952.1187
fra,1976,41257853045.616
fra,1977,42325488098.422
fra,1978,54332848837.2093
fra,1979,69205982115.3253
fra,1980,75683017696.3676
fra,1981,65592033796.0169
fra,1982,63062181854.47649
fra,1983,60395903261.8986
fra,1984,57288898896.6449
fra,1985,60658490290.5534
fra,1986,82877166398.33321
fra,1987,100834879406.308
fra,1988,110771941416.144
fra,1989,109198025909.93201
fra,1990,132144319961.45
fra,1991,130312754330.892
fra,1992,137649318463.44501
fra,1993,129716238128.33
fra,1994,145036625708.88501
fra,1995,167660665001.97101
fra,1996,173615848185.66501
fra,1997,155914812317.375
fra,1998,160917278185.457
fra,1999,159355960262.935
fra,2000,140614468912.94101
fra,2001,138091743077.16599
fra,2002,149031874874.51001
fra,2003,182606615587.05801
fra,2004,213116540001.15897
fra,2005,223712312778.20999
fra,2006,243193169332.94101
fra,2007,272518187620.00101
fra,2008,293526022675.78101
fra,2009,259840991283.203
fra,2010,261827715950.00101
fra,2011,292012724688.71698
fra,2012,274275400883.203
fra,2013,288663799587.45203
fra,2014,295637922037.25403
fra,2015,256259754296.09399
fra,2016,262711277898.444
fra,2017,283677629267.05902
fra,2018,308862118676.078
fra,2019,300428896298.039
fra,2020,283936246331.51801
fro,1998,148549426.9341
fro,1999,151214128.03532
fro,2000,141703059.46976
fro,2001,145047339.83755
fro,2002,167783449.6561
fro,2003,209572384.89913
fro,2004,230308290.6311
fro,2005,239457052.81062
fro,2006,281428667.51867
fro,2007,344545070.44841
fro,2008,348973146.85863
fro,2009,296330839.9709
fro,2010,296509663.76842
fro,2011,307746754.33531
fro,2012,295036685.36901
fro,2013,299342983.81497
fro,2014,329051224.94432
fro,2015,280667072.93509
fro,2016,302063371.80801
fro,2017,323978857.77461
fro,2018,356792195.86355
fro,2019,358787896.96224
fsm,1983,5700000
fsm,1995,10632700
fsm,1996,8671300
fsm,1997,9607700
fsm,1998,11455400
fsm,1999,13282600
fsm,2000,14736300
fsm,2001,14536700
fsm,2002,15242900
fsm,2003,17309600
fsm,2004,18305600
fsm,2005,21526700
fsm,2006,21638400
fsm,2007,20892700
fsm,2008,19316700
fsm,2009,22629700
fsm,2010,26066700
fsm,2011,25036900
fsm,2012,25418500
fsm,2013,25038000
fsm,2014,20738700
fsm,2015,23352800
fsm,2016,24856000
fsm,2017,28360800
fsm,2018,30020100
fsm,2019,30431400
fsm,2020,30593400
gab,2001,412121720.20748
gab,2002,430846638.06311
gab,2003,530098945.08925
gab,2004,524276649.89058
gab,2005,529726980.1676
gab,2006,485517937.86522
gab,2007,806054818.12083
gab,2008,785580717.48879
gab,2009,931648200.88906
gab,2010,1215822280.289
gab,2011,1486574751.62791
gab,2012,1416115259.57079
gab,2013,1442900578.57913
gab,2014,1512595608.2067
gab,2015,1219047583.46291
gab,2016,1156438026.91031
gab,2017,987919342.3584
gab,2018,1065806569.48959
gab,2019,1062467735.37278
gab,2020,1054497202.50319
gbm,2012,2064770.93207
gbm,2013,3124902.29795
gbm,2014,9466842.19187
gbm,2015,12901451.48969
gbm,2016,18460707.53443
gbm,2017,19052767.05277
gbm,2018,20117411.60774
gbm,2019,26222874.64897
gbr,1970,11226729061.6751
gbr,1971,11807597955.707
gbr,1972,12656565934.0659
gbr,1973,13190950514.4537
gbr,1974,12487526881.7204
gbr,1975,14526991150.4425
gbr,1976,15616084456.4241
gbr,1977,18722787371.3588
gbr,1978,22772908916.5868
gbr,1979,32959161372.2999
gbr,1980,46916130606.5536
gbr,1981,43509232315.1125
gbr,1982,45846607267.645
gbr,1983,42921456722.7528
gbr,1984,42053796222.3996
gbr,1985,44664752310.0616
gbr,1986,58287159190.8531
gbr,1987,72424497466.9064
gbr,1988,88307726787.6201
gbr,1989,86919118128.27229
gbr,1990,99186789772.72728
gbr,1991,109827160493.827
gbr,1992,113160758160.758
gbr,1993,100362927414.517
gbr,1994,111179981634.52699
gbr,1995,125186997001.73599
gbr,1996,129978159126.36501
gbr,1997,149819908316.961
gbr,1998,163481285193.77301
gbr,1999,173213072318.39499
gbr,2000,171337569980.32999
gbr,2001,165564992082.91299
gbr,2002,178779976019.185
gbr,2003,204803265306.12201
gbr,2004,243910655437.569
gbr,2005,252441818181.81799
gbr,2006,268833486660.534
gbr,2007,309081632653.06097
gbr,2008,278634191176.47101
gbr,2009,215958872098.45801
gbr,2010,246531353471.89096
gbr,2011,285619830960.90802
gbr,2012,287664270117.93597
gbr,2013,299441620608.58002
gbr,2014,332014420683.198
gbr,2015,317119293740.84998
gbr,2016,293459203768.42401
gbr,2017,289216536141.43701
gbr,2018,309187136341.289
gbr,2019,303708577613.53198
gbr,2020,264165527976.94901
geo,1990,413520099.61392
geo,1991,463576158.9404
geo,1992,39574573.33663
geo,1996,89283899.92075
geo,1997,207707129.09441
geo,1998,172972453.9856
geo,1999,161520033.32232
geo,2000,185580568.90088
geo,2001,210323203.08731
geo,2002,225622808.21606
geo,2003,243370461.85394
geo,2004,435517529.21536
geo,2005,737297953.32929
geo,2006,978993484.6102
geo,2007,1426339419.33553
geo,2008,1712503353.90394
geo,2009,1460401077.5217
geo,2010,1422431689.39011
geo,2011,1693744441.15031
geo,2012,1802034760.49173
geo,2013,1836479499.81965
geo,2014,1961148552.98182
geo,2015,1647115850.70286
geo,2016,1808509739.29945
geo,2017,2157401872.88304
geo,2018,2297028530.83935
geo,2019,2169860473.36858
geo,2020,1971737150.20907
gha,1960,119061626.29777
gha,1961,141473226.54206
gha,1962,142873951.55733
gha,1963,165285551.80161
gha,1964,176491351.92376
gha,1965,263336302.87037
gha,1966,205906577.24438
gha,1967,187032708.65183
gha,1968,190223866.03533
gha,1969,237289564.8482
gha,1970,302985436.10782
gha,1971,291019768.07368
gha,1972,227362260.11593
gha,1973,197887323.94366
gha,1974,259627329.19255
gha,1975,287765957.44681
gha,1976,284745762.71186
gha,1977,247714285.71429
gha,1978,243979057.59162
gha,1979,217094017.09402
gha,1980,158091286.30705
gha,1981,166686036.82058
gha,1982,137114845.93837
gha,1984,226190476.19048
gha,1985,329151748.44928
gha,1986,30004805.47288
gha,1987,10333333.33333
gha,1988,10878323.50399
gha,1989,47992469.01776
gha,1990,28737762.536
gha,1991,7108695.65217
gha,1992,26347826.08696
gha,1993,639753466.87211
gha,1994,543096234.30962
gha,1995,594161801.50125
gha,1996,778103975.53517
gha,1997,734814453.125
gha,1998,784472318.3391
gha,1999,802611027.75694
gha,2000,523692420.62764
gha,2001,551863744.24124
gha,2002,638944977.2842
gha,2003,700496077.52653
gha,2004,768462479.15509
gha,2005,914041095.89041
gha,2006,1423144683.64113
gha,2007,2039644971.04868
gha,2008,2094399505.84434
gha,2009,1514295231.31673
gha,2010,2913318111.88811
gha,2011,3565793699.85532
gha,2012,2569274042.41328
gha,2013,3110861562.53154
gha,2014,4987616688.53138
gha,2015,4141606794.80967
gha,2016,4238519208.14364
gha,2017,4230386622.22733
gha,2018,4715782195.27621
gha,2019,4392665465.55756
gha,2020,4108839680.46893
gin,1986,11995711.53313
gin,1987,-128090986.86399
gin,1988,19603883.50824
gin,1989,50367973.54093
gin,1990,-102215648.71418
gin,1991,93585251.65412
gin,1992,99700521.49592
gin,1993,108834176.54789
gin,1994,114269752.79643
gin,1995,138085951.19181
gin,1996,133364328.83679
gin,1997,165320719.73126
gin,1998,153836600.9024
gin,1999,149416034.13519
gin,2000,186550812.97125
gin,2001,181194276.53098
gin,2002,225124071.04246
gin,2003,239084345.13577
gin,2004,252011280.381
gin,2005,228210740.21962
gin,2006,220858655.01335
gin,2007,430296739.77881
gin,2008,513516444.28103
gin,2009,474911019.99649
gin,2010,465830620.01851
gin,2011,504769029.84821
gin,2012,715573341.403
gin,2013,778067435.78755
gin,2014,827689653.80227
gin,2015,852236559.70202
gin,2016,891993647.5621
gin,2017,1019667533.03512
gin,2018,1025046325.467
gin,2019,1207047534.04823
gin,2020,1271247763.45736
gmb,2004,57592905.11853
gmb,2005,58317790.82707
gmb,2006,70327388.94808
gmb,2007,92099170.19788
gmb,2008,94855747.9137
gmb,2009,100847847.95304
gmb,2010,89172251.17807
gmb,2011,90005020.11099
gmb,2012,87685722.83654
gmb,2013,92948303.00131
gmb,2014,96974868.80886
gmb,2015,120698987.44183
gmb,2016,124778836.82057
gmb,2017,115576967.05994
gmb,2018,132193762.22696
gmb,2019,129432834.9563
gmb,2020,160889127.9317
gnb,1970,0
gnb,1971,0
gnb,1972,0
gnb,1973,0
gnb,1974,0
gnb,1975,0
gnb,1976,0
gnb,1977,0
gnb,1978,0
gnb,1979,130.91641
gnb,1982,20554.41479
gnb,1983,34105.6218
gnb,1984,0
gnb,1985,0
gnb,1986,34824.53791
gnb,1987,12257421.92279
gnb,1988,11733732.78825
gnb,1989,6424900.49139
gnb,1990,15516207.67285
gnb,1991,13477798.32748
gnb,1992,7023450.53602
gnb,1993,10212357.72651
gnb,1994,14128438.65552
gnb,1995,15027050.87162
gnb,1996,15752863.49801
gnb,1997,4716711.20672
gnb,1998,3198566.39136
gnb,1999,13967861.89877
gnb,2000,8763629.80986
gnb,2001,8549999.5426
gnb,2002,13348455.81719
gnb,2003,9075743.39875
gnb,2004,16137657.44172
gnb,2005,14926267.65169
gnb,2006,16551639.12335
gnb,2007,18707416.5484
gnb,2008,22042600.89686
gnb,2009,27472212.02764
gnb,2010,33737252.02574
gnb,2011,42892435.11811
gnb,2012,36166432.5756
gnb,2013,34596239.19517
gnb,2014,48108464.42169
gnb,2015,64011583.83706
gnb,2016,72437506.32799
gnb,2017,94135592.85547
gnb,2018,95609246.61511
gnb,2019,73477114.95432
gnb,2020,78301070.56113
gnq,2005,63399357.61044
gnq,2006,35424269.84179
gnq,2007,54485309.64381
gnq,2008,-15515671.65462
gnq,2009,114154095.5339
gnq,2010,55809054.60775
gnq,2011,-53909971.53837
gnq,2012,-65579442.42033
gnq,2013,25379650.83316
gnq,2014,140654114.47672
gnq,2015,165292035.04169
gnq,2016,166866458.0397
gnq,2017,138539679.52167
gnq,2018,124089368.03516
gnq,2019,134933459.55533
gnq,2020,119214156.46356
grc,1970,1179181818.18182
grc,1971,1235693181.81818
grc,1972,1376068181.81818
grc,1973,1632393555.81128
grc,1974,1639136363.63636
grc,1975,2128490967.05632
grc,1976,2275764925.37313
grc,1977,2794125809.43571
grc,1978,3403756957.32839
grc,1979,4282842686.29255
grc,1980,3795171862.50999
grc,1981,2964760147.60148
grc,1982,3415454081.63265
grc,1983,3395166408.66873
grc,1984,3396992140.26602
grc,1985,3009511472.98298
grc,1986,3963592989.28919
grc,1987,5065956215.4001
grc,1988,5796819601.2491
grc,1989,5143388585.8162
grc,1990,7259933361.99484
grc,1991,8615077584.59525
grc,1992,10432450840.1859
grc,1993,9051322829.96433
grc,1994,10277247191.0112
grc,1995,12331744374.1727
grc,1996,13817443374.8584
grc,1997,14070909771.6211
grc,1998,13650234059.7256
grc,1999,14737429893.8383
grc,2000,13915034906.411
grc,2001,14978099811.8331
grc,2002,16702025194.6279
grc,2003,20803775942.9666
grc,2004,23562985339.5205
grc,2005,25406567700.7191
grc,2006,31156980414.9423
grc,2007,37588967323.6895
grc,2008,41433428869.04369
grc,2009,35069455184.4484
grc,2010,34992127027.8001
grc,2011,34976607561.6051
grc,2012,28560816201.6984
grc,2013,27117001471.1428
grc,2014,27557726792.3944
grc,2015,22781909999.47729
grc,2016,24681254069.3907
grc,2017,25484659538.66949
grc,2018,28280008236.1929
grc,2019,27413814938.2745
grc,2020,23064537357.432
grd,1977,8592592.59259
grd,1978,11518518.51852
grd,1979,13555555.55556
grd,1980,12740740.74074
grd,1981,13296296.2963
grd,1982,15851851.85185
grd,1983,17925925.92593
grd,1984,19074074.07407
grd,1985,24074074.07407
grd,1986,25333333.33333
grd,1987,31703703.7037
grd,1988,36481481.48148
grd,1989,42592592.59259
grd,1990,44111111.11111
grd,1991,45703703.7037
grd,1992,44629629.62963
grd,1993,41481481.48148
grd,1994,42762962.96296
grd,1995,44022222.22222
grd,1996,52496296.2963
grd,1997,58911111.11111
grd,1998,65359259.25926
grd,1999,69266666.66667
grd,2000,71403703.7037
grd,2001,67251851.85185
grd,2002,70348148.14815
grd,2003,81229629.62963
grd,2004,78370592.59259
grd,2005,95158444.44444
grd,2006,98062740.74074
grd,2007,105493592.59259
grd,2008,109647925.92593
grd,2009,95371777.77778
grd,2010,105359259.25926
grd,2011,110546259.25926
grd,2012,109540037.03704
grd,2013,109476481.48148
grd,2014,124763888.88889
grd,2015,143247370.37037
grd,2016,166411111.11111
grd,2017,180348740.74074
grd,2018,192924296.2963
grd,2019,195305962.96296
grd,2020,167570148.14815
grl,2003,35460023.98409
grl,2004,46001568.99401
grl,2005,56996114.65924
grl,2006,63059124.23488
grl,2007,77998420.19215
grl,2008,86855887.4875
grl,2009,79520229.81216
grl,2010,72473818.03311
grl,2011,77821446.53268
grl,2012,84764782.04575
grl,2013,78806331.57061
grl,2014,97033407.57238
grl,2015,74480892.99782
grl,2016,93884160.01901
grl,2017,96548486.27118
grl,2018,122145504.06993
grl,2019,115362701.29247
gtm,2001,679421283.68921
gtm,2002,880497922.44653
gtm,2003,915571119.14267
gtm,2004,961239690.42975
gtm,2005,960737329.54322
gtm,2006,1057997329.86084
gtm,2007,1162936767.75312
gtm,2008,966452235.44974
gtm,2009,626726658.98843
gtm,2010,733975166.91901
gtm,2011,853476199.03923
gtm,2012,806368195.97631
gtm,2013,3101129849.30252
gtm,2014,3375231628.77318
gtm,2015,3635711710.29942
gtm,2016,3855762181.08133
gtm,2017,4245264769.52599
gtm,2018,4457676880.5192
gtm,2019,4695334104.22649
gtm,2020,4509333626.88027
guy,1960,17149857.08452
guy,1961,17908184.09847
guy,1962,16916525.69562
guy,1963,16449862.91781
guy,1964,19658169.51525
guy,1965,22000000
guy,1966,27470588.23529
guy,1967,29647058.82353
guy,1968,27150000
guy,1969,30350000
guy,1970,32800000
guy,1971,32850000
guy,1972,32666666.66667
guy,1973,32571428.57143
guy,1974,38590909.09091
guy,1975,37500000
guy,1976,39120000
guy,1977,42120000
guy,1978,52800000
guy,1979,58800000
guy,1980,68800000
guy,1981,88214285.71429
guy,1982,65333333.33333
guy,1983,89333333.33333
guy,1984,68157894.73684
guy,1985,73023255.81395
guy,1986,77441860.46512
guy,1987,48265306.12245
guy,1988,53800000
guy,1989,46176470.58824
guy,1990,46835443.03797
guy,1991,47799642.21825
guy,1992,50703437.2502
guy,1993,73671274.9616
guy,1994,88698481.56182
guy,1995,101014084.50704
guy,1996,119515669.51567
guy,1997,118917704.22961
guy,1998,116470345.93639
guy,1999,104327014.91028
guy,2000,120190758.099
guy,2001,113094755.09393
guy,2002,108490913.38211
guy,2003,107299269.6965
guy,2004,130224020.77581
guy,2005,136287179.48718
guy,2006,115553220.14323
guy,2007,182236725.38272
guy,2008,164167648.41507
guy,2009,208894336.84727
guy,2010,231030103.74404
guy,2011,255600622.49562
guy,2012,277576198.27528
guy,2013,322399561.42871
guy,2014,338887241.99464
guy,2015,334019370.46005
guy,2016,357661016.94915
guy,2017,406987893.46247
guy,2018,479484798.28536
guy,2019,556143884.89209
guy,2020,387117505.9952
hkg,2000,4008496765.58168
hkg,2001,3389367595.01462
hkg,2002,3129415686.82763
hkg,2003,3265526275.23501
hkg,2004,4275295326.14278
hkg,2005,4539493140.2929
hkg,2006,5194263498.03033
hkg,2007,8284923218.90943
hkg,2008,7478425026.96872
hkg,2009,7055006579.11711
hkg,2010,8843510271.32781
hkg,2011,8915853031.86023
hkg,2012,8196457119.28214
hkg,2013,9710417741.10366
hkg,2014,10734450161.8499
hkg,2015,12311076137.1552
hkg,2016,10788426110.8177
hkg,2017,14204434635.3231
hkg,2018,15031574918.6707
hkg,2019,11947957477.7626
hkg,2020,13358815036.3533
hnd,1960,32250000
hnd,1961,32500000
hnd,1962,33650000
hnd,1963,34800000
hnd,1964,40700000
hnd,1965,45650000
hnd,1966,47450000
hnd,1967,50500000
hnd,1968,56600000
hnd,1969,58600050
hnd,1970,69499950
hnd,1971,71499950
hnd,1972,75499950
hnd,1973,84999950
hnd,1974,99500000
hnd,1975,110499950
hnd,1976,143000000
hnd,1977,203499950
hnd,1978,201547652.00363
hnd,1979,230002717.3303
hnd,1980,251369175.64603
hnd,1981,274136464.4833
hnd,1982,275035625.73502
hnd,1983,275414911.97731
hnd,1984,336065310.69462
hnd,1985,388672312.50041
hnd,1986,434343938.93715
hnd,1987,479704044.94023
hnd,1988,432516977.33804
hnd,1989,364852438.9466
hnd,1990,370035052.36976
hnd,1991,385047078.07475
hnd,1992,405571490.9329
hnd,1993,382051257.65412
hnd,1994,405747752.35468
hnd,1995,488061157.45568
hnd,1996,485036461.14865
hnd,1997,543053756.65399
hnd,1998,589828242.2452
hnd,1999,637732891.98606
hnd,2000,673941126.97482
hnd,2001,737879715.55931
hnd,2002,733253748.94958
hnd,2003,730590126.13333
hnd,2004,781963258.07955
hnd,2005,837001083.70275
hnd,2006,940851581.8573
hnd,2007,1034639925.37543
hnd,2008,1010148319.50798
hnd,2009,1051117190.02852
hnd,2010,1133323518.62812
hnd,2011,1241049751.47285
hnd,2012,1310947720.98685
hnd,2013,1295900445.27353
hnd,2014,1662967444.68992
hnd,2015,1861495015.6443
hnd,2016,2009338618.54983
hnd,2017,2123573744.49328
hnd,2018,2287493618.14063
hnd,2019,2379953485.40497
hnd,2020,2070684017.78301
hrv,1995,3939025910.8891
hrv,1996,3919339492.51322
hrv,1997,3837555951.79566
hrv,1998,4458252990.46513
hrv,1999,3967402149.16726
hrv,2000,3764825484.99073
hrv,2001,3942103353.24495
hrv,2002,4633256320.10237
hrv,2003,5758431144.30354
hrv,2004,6637367914.83959
hrv,2005,7205228671.02896
hrv,2006,8081812752.09647
hrv,2007,9330573403.89795
hrv,2008,10878831651.3591
hrv,2009,9131951854.19485
hrv,2010,9088503866.72214
hrv,2011,9176054466.31647
hrv,2012,8966907295.25384
hrv,2013,9707138227.22872
hrv,2014,9676470574.91374
hrv,2015,8507787625.0451
hrv,2016,8846281281.61308
hrv,2017,9633984655.25962
hrv,2018,10940525572.2613
hrv,2019,10996957868.9691
hrv,2020,9311835983.23298
hti,1988,137820000
hti,1989,212320000
hti,1990,147600000
hti,1991,171476884.05519
hti,1992,66167168.3462
hti,1993,60956721.29552
hti,1994,35953120.5491
hti,1995,111651424.30857
hti,1996,156380114.18883
hti,1997,200110049.08931
hti,1998,134344944.99583
hti,1999,185746759.673
hti,2000,176735605.0027
hti,2001,162221821.21859
hti,2002,168380704.79278
hti,2003,145753511.34358
hti,2004,189043643.48372
hti,2005,183757438.94931
hti,2006,239771669.00692
hti,2007,325483023.97339
hti,2008,386634819.92129
hti,2009,386107048.48522
hti,2010,442777899.06127
hti,2011,537298244.48189
hti,2012,568335820.21348
hti,2013,581718160.8012
hti,2014,567514962.86735
hti,2015,636119119.55203
hti,2016,533335270.73361
hti,2017,537763392.19062
hti,2018,652225682.33168
hti,2019,460423458.58763
hti,2020,346680286.10425
hun,1991,4132742744.36342
hun,1992,5336101131.43339
hun,1993,5802768012.33926
hun,1994,6166406945.47367
hun,1995,7109325968.62628
hun,1996,6852863507.69456
hun,1997,6449591303.99402
hun,1998,6684839719.08805
hun,1999,6971209272.94517
hun,2000,6968245710.52721
hun,2001,7298203237.48855
hun,2002,8917011455.29434
hun,2003,11982138741.2859
hun,2004,14988325282.2007
hun,2005,15641080756.0783
hun,2006,15231693521.5552
hun,2007,19602555849.9949
hun,2008,22681425549.3329
hun,2009,19633283697.824
hun,2010,19968388950.5596
hun,2011,21153624630.0763
hun,2012,20378192318.3711
hun,2013,21099148394.0186
hun,2014,21865681673.2468
hun,2015,19709299848.7466
hun,2016,19509235468.9369
hun,2017,21738452568.9299
hun,2018,24960225008.7894
hun,2019,25116624234.5008
hun,2020,24095484799.619
idn,2000,14824801915.0214
idn,2001,-3699367155.71779
idn,2002,-8158625114.28989
idn,2010,19850901936.6547
idn,2011,17767274964.6246
idn,2012,19815952674.4702
idn,2013,22731760288.4553
idn,2014,22205495826.2732
idn,2015,27120464706.8581
idn,2016,33277887344.9366
idn,2017,39102936626.3937
idn,2018,42284202275.2813
idn,2019,46022245045.9232
idn,2020,38481598477.2123
ind,1960,2035208733.62907
ind,1961,2303808161.30746
ind,1962,2674898107.47939
ind,1963,3294071438.62269
ind,1964,3758864122.39717
ind,1965,4352338206.81124
ind,1966,3121317351.42513
ind,1967,3251689830.76155
ind,1968,3644432001.37061
ind,1969,4076415044.57465
ind,1970,4584219618.51607
ind,1971,5330050403.08817
ind,1972,5790323005.50937
ind,1973,6386493125.38399
ind,1974,7700535251.99368
ind,1975,8585605384.7765
ind,1976,9174587664.69465
ind,1977,10040987232.9156
ind,1978,12323472761.5683
ind,1979,14425001798.7341
ind,1980,16873597210.988
ind,1981,18123774242.6001
ind,1982,19022671822.0223
ind,1983,19831157766.4178
ind,1984,18835835144.2887
ind,1985,22680867224.7204
ind,1986,25075639979.9019
ind,1987,28764249568.7719
ind,1988,29030071310.24089
ind,1989,28241345640.4471
ind,1990,31376822854.4175
ind,1991,25532000811.6287
ind,1992,27783413342.01649
ind,1993,24397358397.9238
ind,1994,29868331572.0578
ind,1995,33554520423.04449
ind,1996,34493096265.4363
ind,1997,35093772126.2813
ind,1998,33587827141.7092
ind,1999,39705279149.0324
ind,2000,40355812211.7521
ind,2001,39659847933.4753
ind,2002,41674632907.836
ind,2003,49195432718.56809
ind,2004,62769175038.6141
ind,2005,68937452470.5468
ind,2006,77290136226.9196
ind,2007,101457290909.00101
ind,2008,74209100779.2388
ind,2009,82518980098.5168
ind,2010,120890002910.30701
ind,2011,131336188942.33299
ind,2012,136249450919.056
ind,2013,143858126769.573
ind,2014,157609268880.14401
ind,2015,182893335367.39001
ind,2016,212677246129.53201
ind,2017,245811745826.927
ind,2018,246806721075.642
ind,2019,266537320071.371
ind,2020,246615476749.07401
irl,1970,571515781.51578
irl,1971,658215791.49099
irl,1972,764343036.97876
irl,1973,756282076.01775
irl,1974,546551279.69067
irl,1975,918789198.60627
irl,1976,1137489385.79111
irl,1977,991548289.60022
irl,1978,986356085.77469
irl,1979,1146755319.14894
irl,1980,1821526136.91536
irl,1981,2104308530.86576
irl,1982,2375200089.42544
irl,1983,2352342174.80669
irl,1984,2167893119.34437
irl,1985,2050986091.44666
irl,1986,2855151547.26579
irl,1987,3257768024.34457
irl,1988,3704433113.37732
irl,1989,3800542471.25795
irl,1990,4520690373.84395
irl,1991,4377150462.66954
irl,1992,5362114431.19389
irl,1993,4526474008.60565
irl,1994,5685276796.23086
irl,1995,7091532828.28283
irl,1996,7748995715.72581
irl,1997,8587575214.89971
irl,1998,9428526410.22766
irl,1999,10624344926.6884
irl,2000,10872519398.8957
irl,2001,10974728073.4854
irl,2002,12459431622.1145
irl,2003,16436254815.1306
irl,2004,20483213813.3564
irl,2005,23989988044.3517
irl,2006,28078169230.1258
irl,2007,31338392408.0158
irl,2008,28434621417.225
irl,2009,21270557464.0117
irl,2010,20148090768.3
irl,2011,20680675899.8541
irl,2012,19546398410.8254
irl,2013,21140017406.4208
irl,2014,23310363649.8572
irl,2015,20814126755.232
irl,2016,22081651153.4697
irl,2017,23462001541.99649
irl,2018,25335635918.9866
irl,2019,26015186025.7568
irl,2020,23314497838.3067
irn,1960,240474815.87396
irn,1961,234492855.28008
irn,1962,241671207.99273
irn,1963,269188226.72458
irn,1964,273973795.19968
irn,1965,331400616.90093
irn,1966,421130025.80912
irn,1967,454629005.13485
irn,1968,534787277.09283
irn,1969,612552764.81327
irn,1970,679550723.46472
irn,1971,778851269.32312
irn,1972,914043578.74479
irn,1973,1014389652.02664
irn,1974,528013618.94161
irn,1975,995795565.89735
irn,1976,1377356285.71743
irn,1977,2399882513.23916
irn,1978,2269686141.04563
irn,1979,61725175.50719
irn,1980,2042345399.01649
irn,1981,1415564481.31998
irn,1982,2193446939.40263
irn,1983,4635854871.98883
irn,1984,5535110051.18176
irn,1985,6276405086.01603
irn,1986,7256055684.78511
irn,1987,4158909495.07888
irn,1988,2803281451.9301
irn,1989,3032300884.95575
irn,1990,2659135789.08286
irn,1993,-46426426.42643
irn,1994,-620565552.69923
irn,1995,-1102247191.01124
irn,1996,-277693677.64915
irn,1997,327109192.30077
irn,1998,190985651.90268
irn,1999,537015819.75072
