geo,time,en_atm_meth_zg
som,1994,1.91083
som,1995,4.55506
som,1996,6.96656
som,1997,9.50208
som,1998,11.05999
som,1999,13.33522
som,2000,14.67494
som,2001,16.66233
som,2002,18.47899
som,2003,19.95039
som,2004,20.64245
som,2005,20.40284
som,2006,20.76494
som,2007,20.93796
som,2008,21.35136
som,2009,21.02906
som,2010,21.63232
som,2011,22.84864
som,2012,24.06497
srb,1991,-100
srb,1992,-100
srb,1993,-100
srb,1994,-100
srb,1995,-100
srb,1996,-100
srb,1997,-100
srb,1998,-100
srb,1999,-100
srb,2000,-27.54508
srb,2001,-100
srb,2002,-100
srb,2003,-100
srb,2004,-100
srb,2005,-36.6567
srb,2006,-100
srb,2007,-100
srb,2008,-43.66358
srb,2009,-100
srb,2010,-44.81436
srb,2011,-100
srb,2012,-100
stp,1991,2.96835
stp,1992,5.80531
stp,1993,7.79
stp,1994,11.57378
stp,1995,14.27102
stp,1996,16.74649
stp,1997,19.54522
stp,1998,21.73951
stp,1999,24.46768
stp,2000,28.4388
stp,2001,30.74014
stp,2002,33.95214
stp,2003,37.43422
stp,2004,40.28926
stp,2005,43.21173
stp,2006,45.72335
stp,2007,48.57213
stp,2008,51.42787
stp,2009,54.58287
stp,2010,57.41045
stp,2011,58.98455
stp,2012,60.55865
sur,1991,1.9244
sur,1992,12.04609
sur,1993,8.22486
sur,1994,-15.20798
sur,1995,-6.43365
sur,1996,-7.29946
sur,1997,-13.64857
sur,1998,-21.9898
sur,1999,-36.02191
sur,2000,-37.36299
sur,2001,-27.15879
sur,2002,-18.81949
sur,2003,-27.80678
sur,2004,-1.26719
sur,2005,-32.06263
sur,2006,-39.75506
sur,2007,-39.30036
sur,2008,-39.75343
sur,2009,-30.37967
sur,2010,-29.50717
sur,2011,-28.80224
sur,2012,-28.09732
svk,1991,-5.58084
svk,1992,-14.0086
svk,1993,-22.27546
svk,1994,-29.53382
svk,1995,-31.09354
svk,1996,-29.50251
svk,1997,-28.91735
svk,1998,-32.91553
svk,1999,-33.47248
svk,2000,-31.27319
svk,2001,-28.3097
svk,2002,-29.51677
svk,2003,-32.14606
svk,2004,-35.32579
svk,2005,-37.01044
svk,2006,-36.62555
svk,2007,-37.0416
svk,2008,-37.7689
svk,2009,-37.09802
svk,2010,-38.23332
svk,2011,-36.96899
svk,2012,-36.83986
svn,1991,-3.99438
svn,1992,-9.42692
svn,1993,-10.36634
svn,1994,-14.66794
svn,1995,-12.4522
svn,1996,-12.14269
svn,1997,-7.68518
svn,1998,-9.43812
svn,1999,-10.55588
svn,2000,-5.36166
svn,2001,-4.15458
svn,2002,-1.25488
svn,2003,-1.10655
svn,2004,-1.98434
svn,2005,-1.7658
svn,2006,-2.02422
svn,2007,-2.12509
svn,2008,-3.98285
svn,2009,-4.76768
svn,2010,-4.3718
svn,2011,-5.87816
svn,2012,-6.98854
swe,1991,-2.60481
swe,1992,-1.84967
swe,1993,-0.86104
swe,1994,0.14756
swe,1995,0.56506
swe,1996,0.46697
swe,1997,0.20311
swe,1998,0.53468
swe,1999,-1.41047
swe,2000,-0.46524
swe,2001,-0.52426
swe,2002,-2.84003
swe,2003,-1.66218
swe,2004,0.23696
swe,2005,-0.10242
swe,2006,0.88447
swe,2007,0.09982
swe,2008,-1.09626
swe,2009,-9.03741
swe,2010,-6.10624
swe,2011,-9.79293
swe,2012,-10.56138
swz,1991,-0.81209
swz,1992,6.83796
swz,1993,-4.8796
swz,1994,-0.19046
swz,1995,1.37641
swz,1996,4.60449
swz,1997,8.4304
swz,1998,1.52454
swz,1999,0.91526
swz,2000,5.19967
swz,2001,-1.93015
swz,2002,-1.17184
swz,2003,-1.87548
swz,2004,5.92271
swz,2005,5.45362
swz,2006,9.14638
swz,2007,12.14432
swz,2008,13.93339
swz,2009,14.34341
swz,2010,19.03784
swz,2011,20.22821
swz,2012,21.41859
syc,1991,3.29281
syc,1992,3.89758
syc,1993,5.23739
syc,1994,6.85459
syc,1995,7.48912
syc,1996,7.17747
syc,1997,8.95134
syc,1998,7.81256
syc,1999,8.42182
syc,2000,10.45231
syc,2001,12.39745
syc,2002,15.58301
syc,2003,16.66676
syc,2004,19.95676
syc,2005,20.49864
syc,2006,22.82506
syc,2007,26.41042
syc,2008,30.00533
syc,2009,29.53926
syc,2010,32.92753
syc,2011,34.25681
syc,2012,35.58609
syr,1991,11.63927
syr,1992,19.51807
syr,1993,22.41322
syr,1994,20.53799
syr,1995,26.60146
syr,1996,30.93523
syr,1997,37.51521
syr,1998,45.79029
syr,1999,46.81737
syr,2000,50.3686
syr,2001,36.01217
syr,2002,36.40463
syr,2003,39.84373
syr,2004,42.05296
syr,2005,41.90624
syr,2006,44.65824
syr,2007,47.39234
syr,2008,49.08625
syr,2009,47.97924
syr,2010,49.49541
syr,2011,50.99036
syr,2012,52.48532
tca,1991,3.93113
tca,1992,85.19881
tca,1993,14.12213
tca,1994,19.61921
tca,1995,24.87981
tca,1996,30.45455
tca,1997,36.00413
tca,1998,42.58335
tca,1999,49.48062
tca,2000,57.43964
tca,2001,66.50988
tca,2002,76.1238
tca,2003,86.45929
tca,2004,97.04384
tca,2005,107.06215
tca,2006,117.84803
tca,2007,128.8834
tca,2008,139.43324
tca,2009,149.93578
tca,2010,160.5737
tca,2011,163.17944
tca,2012,165.78518
tcd,1991,-12.26429
tcd,1992,-3.298
tcd,1993,-6.72073
tcd,1994,-6.31984
tcd,1995,1.23037
tcd,1996,0.91655
tcd,1997,8.06866
tcd,1998,6.5414
tcd,1999,14.32115
tcd,2000,17.8718
tcd,2001,16.33259
tcd,2002,18.17068
tcd,2003,28.5626
tcd,2004,36.33438
tcd,2005,28.67219
tcd,2006,72.40874
tcd,2007,63.89575
tcd,2008,80.6129
tcd,2009,71.67351
tcd,2010,79.36359
tcd,2011,81.15723
tcd,2012,82.95086
tgo,1991,-14.60773
tgo,1992,-7.56346
tgo,1993,-8.91094
tgo,1994,-5.77803
tgo,1995,-0.26089
tgo,1996,4.72445
tgo,1997,8.57949
tgo,1998,-0.15148
tgo,1999,3.20606
tgo,2000,11.33208
tgo,2001,7.51037
tgo,2002,17.33798
tgo,2003,0.21169
tgo,2004,0.83316
tgo,2005,20.79198
tgo,2006,9.78488
tgo,2007,74.69558
tgo,2008,89.87234
tgo,2009,73.65203
tgo,2010,69.54128
tgo,2011,71.23669
tgo,2012,72.9321
tha,1991,3.51
tha,1992,6.04639
tha,1993,0.27582
tha,1994,2.2235
tha,1995,0.5374
tha,1996,-1.2779
tha,1997,1.74105
tha,1998,-0.5687
tha,1999,-0.7465
tha,2000,-1.66998
tha,2001,-0.34572
tha,2002,0.87135
tha,2003,-0.59165
tha,2004,4.34252
tha,2005,5.37296
tha,2006,7.35947
tha,2007,12.20409
tha,2008,14.91875
tha,2009,16.55578
tha,2010,22.86104
tha,2011,24.08965
tha,2012,25.31826
tjk,1991,-3.12435
tjk,1992,-5.98772
tjk,1993,-12.69141
tjk,1994,-13.49529
tjk,1995,-16.36005
tjk,1996,-20.10965
tjk,1997,-21.4783
tjk,1998,-23.41078
tjk,1999,-23.29471
tjk,2000,-23.15492
tjk,2001,-22.34406
tjk,2002,-20.99285
tjk,2003,-18.41977
tjk,2004,-14.53806
tjk,2005,-9.63288
tjk,2006,-5.25013
tjk,2007,0.19888
tjk,2008,4.85145
tjk,2009,10.40955
tjk,2010,14.97163
tjk,2011,20.3772
tjk,2012,25.783
tkm,1991,-1.07619
tkm,1992,-26.67515
tkm,1993,-15.51842
tkm,1994,-42.41558
tkm,1995,-44.501
tkm,1996,-46.52681
tkm,1997,-64.4511
tkm,1998,-64.43838
tkm,1999,-52.17365
tkm,2000,-28.87475
tkm,2001,-21.68193
tkm,2002,-14.47069
tkm,2003,-4.93529
tkm,2004,-3.81791
tkm,2005,-1.07452
tkm,2006,0.63453
tkm,2007,6.63865
tkm,2008,10.08388
tkm,2009,-18.10678
tkm,2010,-11.11219
tkm,2011,-18.70874
tkm,2012,-26.30525
tls,1991,18.86822
tls,1992,11.76132
tls,1993,15.36455
tls,1994,55.93441
tls,1995,76.97373
tls,1996,36.13396
tls,1997,29.58892
tls,1998,35.51129
tls,1999,18.19239
tls,2000,32.16682
tls,2001,75.74309
tls,2002,78.24168
tls,2003,93.47553
tls,2004,97.52226
tls,2005,98.75996
tls,2006,101.40775
tls,2007,102.4375
tls,2008,104.6973
tls,2009,107.52074
tls,2010,110.80089
tls,2011,112.9089
tls,2012,115.01691
ton,1991,0.32134
ton,1992,3.97284
ton,1993,3.6156
ton,1994,2.04089
ton,1995,-2.67686
ton,1996,-2.11287
ton,1997,-2.15461
ton,1998,-2.07308
ton,1999,0.06915
ton,2000,2.63689
ton,2001,2.95912
ton,2002,3.10785
ton,2003,3.45448
ton,2004,3.85205
ton,2005,4.28251
ton,2006,4.72359
ton,2007,5.22072
ton,2008,5.64482
ton,2009,6.1133
ton,2010,6.5443
ton,2011,7.60974
ton,2012,8.67518
tto,1991,1.59205
tto,1992,3.80828
tto,1993,0.51126
tto,1994,6.98613
tto,1995,1.89822
tto,1996,18.09527
tto,1997,19.08388
tto,1998,33.84031
tto,1999,58.16651
tto,2000,82.89861
tto,2001,96.65195
tto,2002,123.26285
tto,2003,202.42264
tto,2004,233.70863
tto,2005,265.23362
tto,2006,327.9972
tto,2007,343.94405
tto,2008,345.84687
tto,2009,360.32546
tto,2010,377.30602
tto,2011,382.07908
tto,2012,386.85214
tun,1991,5.1904
tun,1992,11.59267
tun,1993,17.11493
tun,1994,20.39625
tun,1995,25.30112
tun,1996,39.89451
tun,1997,49.7986
tun,1998,59.23706
tun,1999,64.70955
tun,2000,69.57968
tun,2001,73.57571
tun,2002,74.79743
tun,2003,73.28968
tun,2004,75.82058
tun,2005,78.57321
tun,2006,82.34652
tun,2007,67.56762
tun,2008,71.23968
tun,2009,78.54044
tun,2010,84.70521
tun,2011,86.55226
tun,2012,88.39932
tur,1991,-1.58556
tur,1992,2.85186
tur,1993,5.15734
tur,1994,7.16773
tur,1995,10.82685
tur,1996,12.71661
tur,1997,17.82127
tur,1998,19.86655
tur,1999,23.6536
tur,2000,28.29785
tur,2001,30.46354
tur,2002,32.18842
tur,2003,35.94834
tur,2004,41.29677
tur,2005,46.75443
tur,2006,53.19608
tur,2007,61.03653
tur,2008,72.51032
tur,2009,73.99691
tur,2010,76.28985
tur,2011,78.05275
tur,2012,79.81564
tuv,1991,7.10908
tuv,1992,9.57307
tuv,1993,10.14597
tuv,1994,12.95258
tuv,1995,15.03551
tuv,1996,16.18727
tuv,1997,17.54093
tuv,1998,18.21459
tuv,1999,19.68732
tuv,2000,20.05718
tuv,2001,20.41883
tuv,2002,21.89006
tuv,2003,21.9535
tuv,2004,21.99195
tuv,2005,22.02927
tuv,2006,22.06771
tuv,2007,22.29239
tuv,2008,22.5891
tuv,2009,22.83356
tuv,2010,23.14631
tuv,2011,24.37778
tuv,2012,25.60924
tza,1991,-10.6021
tza,1992,20.79105
tza,1993,-15.48888
tza,1994,-5.87931
tza,1995,2.52688
tza,1996,-8.964
tza,1997,-11.24767
tza,1998,13.99284
tza,1999,-2.2357
tza,2000,8.30281
tza,2001,15.67222
tza,2002,10.8639
tza,2003,21.21907
tza,2004,14.36583
tza,2005,24.98615
tza,2006,-6.11954
tza,2007,-6.98712
tza,2008,-5.69449
tza,2009,-0.62586
tza,2010,2.06055
tza,2011,3.08115
tza,2012,4.10176
uga,1991,-5.38861
uga,1992,1.45515
uga,1993,1.13995
uga,1994,0.63122
uga,1995,5.83283
uga,1996,6.53835
uga,1997,9.22245
uga,1998,5.7773
uga,1999,11.76855
uga,2000,11.10712
uga,2001,12.10253
uga,2002,12.46346
uga,2003,21.74797
uga,2004,17.83329
uga,2005,37.51368
uga,2006,32.64196
uga,2007,120.39082
uga,2008,71.18453
uga,2009,40.78163
uga,2010,69.40684
uga,2011,71.1009
uga,2012,72.79497
ukr,1991,-5.02448
ukr,1992,-5.5199
ukr,1993,-7.99372
ukr,1994,-12.30696
ukr,1995,-15.19281
ukr,1996,-19.45071
ukr,1997,-22.96229
ukr,1998,-26.62781
ukr,1999,-27.85883
ukr,2000,-30.27338
ukr,2001,-33.05393
ukr,2002,-33.82355
ukr,2003,-34.57689
ukr,2004,-39.31402
ukr,2005,-42.00579
ukr,2006,-42.568
ukr,2007,-43.76967
ukr,2008,-44.1432
ukr,2009,-44.31022
ukr,2010,-44.09169
ukr,2011,-44.22524
ukr,2012,-44.35875
ury,1991,5.20312
ury,1992,11.60099
ury,1993,15.89756
ury,1994,17.48021
ury,1995,17.39895
ury,1996,19.36377
ury,1997,18.14552
ury,1998,15.91978
ury,1999,17.21802
ury,2000,15.43223
ury,2001,15.34018
ury,2002,19.67103
ury,2003,22.44971
ury,2004,25.52358
ury,2005,25.38836
ury,2006,27.7163
ury,2007,29.04438
ury,2008,30.59275
ury,2009,27.7125
ury,2010,21.66822
ury,2011,22.8849
ury,2012,24.10159
usa,1991,-1.61738
usa,1992,-2.26493
usa,1993,-3.22378
usa,1994,-3.51
usa,1995,-5.19591
usa,1996,-6.10756
usa,1997,-7.52216
usa,1998,-9.38749
usa,1999,-10.88003
usa,2000,-12.70741
usa,2001,-13.52261
usa,2002,-13.59067
usa,2003,-13.54754
usa,2004,-14.66715
usa,2005,-15.56374
usa,2006,-15.19158
usa,2007,-14.84232
usa,2008,-14.08923
usa,2009,-17.08514
usa,2010,-17.71026
usa,2011,-19.24094
usa,2012,-21.61526
uzb,1991,0.11473
uzb,1992,-0.65259
uzb,1993,1.24781
uzb,1994,4.20178
uzb,1995,5.5795
uzb,1996,5.73309
uzb,1997,6.78179
uzb,1998,10.32369
uzb,1999,10.95078
uzb,2000,13.01479
uzb,2001,15.05785
uzb,2002,19.88004
uzb,2003,22.14469
uzb,2004,24.21203
uzb,2005,28.90249
uzb,2006,33.38868
uzb,2007,35.08268
uzb,2008,40.82639
uzb,2009,39.84538
uzb,2010,42.23963
uzb,2011,42.95547
uzb,2012,43.67127
vct,1991,-0.02725
vct,1992,2.37638
vct,1993,4.53103
vct,1994,6.9996
vct,1995,8.82184
vct,1996,10.31233
vct,1997,11.70121
vct,1998,13.53758
vct,1999,15.11791
vct,2000,16.58822
vct,2001,18.06626
vct,2002,19.84981
vct,2003,16.22653
vct,2004,17.73418
vct,2005,19.54027
vct,2006,21.35208
vct,2007,23.54946
vct,2008,25.95175
vct,2009,28.98724
vct,2010,31.49685
vct,2011,32.81182
vct,2012,34.12679
ven,1991,2.18554
ven,1992,3.32193
ven,1993,6.55638
ven,1994,5.94784
ven,1995,11.75131
ven,1996,17.04754
ven,1997,22.83696
ven,1998,35.83277
ven,1999,22.04438
ven,2000,31.30305
ven,2001,35.42187
ven,2002,27.1559
ven,2003,29.88811
ven,2004,28.84123
ven,2005,31.24095
ven,2006,31.16502
ven,2007,38.75445
ven,2008,37.41203
ven,2009,31.61627
ven,2010,29.31832
ven,2011,30.6115
ven,2012,31.90469
vgb,1991,1.67244
vgb,1992,3.31122
vgb,1993,4.6134
vgb,1994,6.17827
vgb,1995,7.71277
vgb,1996,9.20503
vgb,1997,10.23991
vgb,1998,11.50447
vgb,1999,12.81193
vgb,2000,14.03161
vgb,2001,15.00644
vgb,2002,16.05056
vgb,2003,17.07752
vgb,2004,18.05234
vgb,2005,18.98558
vgb,2006,19.9868
vgb,2007,21.44342
vgb,2008,22.9205
vgb,2009,24.40748
vgb,2010,26.03967
vgb,2011,27.30006
vgb,2012,28.56046
vir,1991,1.49484
vir,1992,2.92104
vir,1993,4.17064
vir,1994,5.40396
vir,1995,6.39677
vir,1996,7.66115
vir,1997,9.10688
vir,1998,10.74993
vir,1999,12.48824
vir,2000,14.31116
vir,2001,16.08851
vir,2002,17.93864
vir,2003,19.66867
vir,2004,21.37739
vir,2005,23.1441
vir,2006,25.02707
vir,2007,27.61471
vir,2008,30.57451
vir,2009,33.47869
vir,2010,36.73993
vir,2011,38.10733
vir,2012,39.47473
vnm,1991,2.12654
vnm,1992,4.84441
vnm,1993,5.65055
vnm,1994,5.77258
vnm,1995,9.26368
vnm,1996,11.69101
vnm,1997,13.19977
vnm,1998,20.39495
vnm,1999,20.16162
vnm,2000,24.73121
vnm,2001,25.55222
vnm,2002,33.31939
vnm,2003,33.57107
vnm,2004,46.20894
vnm,2005,56.00954
vnm,2006,64.26684
vnm,2007,71.80829
vnm,2008,76.02664
vnm,2009,82.35666
vnm,2010,84.10783
vnm,2011,85.94891
vnm,2012,87.78999
vut,1991,3.48195
vut,1992,9.74676
vut,1993,16.67656
vut,1994,18.01167
vut,1995,18.41683
vut,1996,19.76737
vut,1997,21.01043
vut,1998,22.35816
vut,1999,23.70215
vut,2000,24.89754
vut,2001,23.78533
vut,2002,22.7722
vut,2003,22.50817
vut,2004,20.30151
vut,2005,20.53143
vut,2006,20.95668
vut,2007,22.05534
vut,2008,22.87127
vut,2009,15.83773
vut,2010,16.44337
vut,2011,17.6078
vut,2012,18.77224
wsm,1991,-0.20989
wsm,1992,-2.41456
wsm,1993,-0.81855
wsm,1994,0.3157
wsm,1995,-1.78403
wsm,1996,-1.6581
wsm,1997,-1.48057
wsm,1998,-0.29034
wsm,1999,0.10844
wsm,2000,1.10802
wsm,2001,8.67702
wsm,2002,8.92888
wsm,2003,9.22797
wsm,2004,10.49953
wsm,2005,10.80386
wsm,2006,11.65215
wsm,2007,12.29842
wsm,2008,13.10473
wsm,2009,13.59971
wsm,2010,13.92591
wsm,2011,15.06517
wsm,2012,16.20443
yem,1991,-0.64568
yem,1992,0.58637
yem,1993,5.15953
yem,1994,26.22528
yem,1995,26.11408
yem,1996,30.54844
yem,1997,36.80531
yem,1998,40.54466
yem,1999,47.16782
yem,2000,56.89207
yem,2001,59.33214
yem,2002,61.42918
yem,2003,74.66707
yem,2004,75.7092
yem,2005,99.06472
yem,2006,113.13845
yem,2007,116.66053
yem,2008,112.65918
yem,2009,118.17324
yem,2010,124.03443
yem,2011,126.27477
yem,2012,128.51511
zaf,1991,0.822
zaf,1992,0.41166
zaf,1993,1.29943
zaf,1994,2.2065
zaf,1995,3.53122
zaf,1996,5.12276
zaf,1997,8.72855
zaf,1998,10.33133
zaf,1999,11.21123
zaf,2000,11.42127
zaf,2001,13.46195
zaf,2002,13.44845
zaf,2003,17.63023
zaf,2004,19.90942
zaf,2005,22.52158
zaf,2006,22.67391
zaf,2007,23.87178
zaf,2008,25.97879
zaf,2009,22.67804
zaf,2010,22.37506
zaf,2011,20.35598
zaf,2012,18.33679
zmb,1991,-22.99437
zmb,1992,41.53774
zmb,1993,-37.19286
zmb,1994,-20.01628
zmb,1995,-17.2693
zmb,1996,-34.83806
zmb,1997,-37.84123
zmb,1998,-25.9261
zmb,1999,-31.88676
zmb,2000,-37.84294
zmb,2001,-38.52806
zmb,2002,-37.83127
zmb,2003,-36.4085
zmb,2004,-32.85759
zmb,2005,-27.2249
zmb,2006,-30.64497
zmb,2007,-29.61678
zmb,2008,-78.97892
zmb,2009,-78.38719
zmb,2010,-77.94274
zmb,2011,-77.72217
zmb,2012,-77.50159
zwe,1991,-13.68483
zwe,1992,5.16083
zwe,1993,-27.70176
zwe,1994,-22.42821
zwe,1995,-19.85492
zwe,1996,-13.58752
zwe,1997,-14.03818
zwe,1998,-9.88963
zwe,1999,-0.05753
zwe,2000,-5.69885
zwe,2001,-1.15541
zwe,2002,-6.35875
zwe,2003,-10.21051
zwe,2004,-7.1536
zwe,2005,-5.83204
zwe,2006,-17.46726
zwe,2007,-17.4346
zwe,2008,-17.56116
zwe,2009,-18.31798
zwe,2010,-17.89764
zwe,2011,-17.07662
zwe,2012,-16.25559
