geo,time,is_air_dprt
mmr,1985,22500
mmr,1986,22500
mmr,1987,22500
mmr,1988,22600
mmr,1989,13800
mmr,1990,13800
mmr,1991,13800
mmr,1992,13800
mmr,1993,13800
mmr,1994,13800
mmr,1995,14500
mmr,1996,14500
mmr,1997,14500
mmr,1998,14700
mmr,1999,11300
mmr,2000,10329
mmr,2001,9709
mmr,2002,20624
mmr,2003,20611
mmr,2004,24729
mmr,2005,26460
mmr,2006,28700
mmr,2007,29235
mmr,2008,29514
mmr,2009,28499
mmr,2010,20485
mmr,2011,32354
mmr,2012,37798.82982
mmr,2013,38028
mmr,2014,49599
mmr,2015,51652
mmr,2016,65643
mmr,2017,62480
mmr,2018,64397.96449
mmr,2019,64320
mmr,2020,30407.914
mne,2001,2411
mne,2003,4978
mne,2004,4974
mne,2005,5560
mne,2010,10064.00869
mne,2011,7707
mne,2012,7485
mne,2013,7164
mne,2014,6492
mne,2015,6864
mne,2016,6842
mne,2017,6436
mne,2018,6887
mne,2019,7192
mng,1991,9800
mng,1992,17900
mng,1993,10000
mng,1994,10000
mng,1995,10500
mng,1996,10500
mng,1997,4900
mng,1998,4900
mng,1999,2200
mng,2000,6200
mng,2001,5947
mng,2002,6264
mng,2003,7358
mng,2004,6702
mng,2005,5332
mng,2006,6169
mng,2007,6158
mng,2008,5592
mng,2009,4783
mng,2010,6528
mng,2011,7194.25844
mng,2012,9611.02826
mng,2013,4212
mng,2014,5705.56147
mng,2015,5219
mng,2016,6009
mng,2017,5277
mng,2018,7777
mng,2019,8310
mng,2020,3166
moz,1975,4600
moz,1976,8000
moz,1977,4300
moz,1978,5300
moz,1979,5500
moz,1980,6100
moz,1981,5400
moz,1982,5500
moz,1983,6200
moz,1984,4500
moz,1985,2500
moz,1986,2900
moz,1987,3300
moz,1988,4700
moz,1989,4900
moz,1990,5600
moz,1991,5100
moz,1992,4400
moz,1993,3700
moz,1994,3800
moz,1995,3200
moz,1996,3800
moz,1997,4600
moz,1998,5000
moz,1999,5900
moz,2000,6698
moz,2001,7257
moz,2002,7501
moz,2003,7662
moz,2004,8585
moz,2005,9768
moz,2006,10490
moz,2007,10791
moz,2008,10943
moz,2009,11260
moz,2010,13705
moz,2011,12957
moz,2012,13263.25147
moz,2013,19596
moz,2014,19763.59968
moz,2015,18924
moz,2016,15911
moz,2017,11955
moz,2018,10479
moz,2019,12178
moz,2020,6779
mrt,1970,5600
mrt,1971,4800
mrt,1972,4600
mrt,1973,4000
mrt,1974,3900
mrt,1975,4200
mrt,1976,4400
mrt,1977,4700
mrt,1978,4700
mrt,1979,4800
mrt,1980,4900
mrt,1981,4800
mrt,1982,4900
mrt,1983,4900
mrt,1984,4000
mrt,1985,4100
mrt,1986,4400
mrt,1987,4100
mrt,1988,4200
mrt,1989,4200
mrt,1990,3600
mrt,1991,4300
mrt,1992,4200
mrt,1993,4400
mrt,1994,4400
mrt,1995,4600
mrt,1996,4800
mrt,1997,4900
mrt,1998,4900
mrt,1999,3600
mrt,2000,3761
mrt,2001,2230
mrt,2002,1510
mrt,2003,1612
mrt,2004,1686
mrt,2005,1720
mrt,2006,1725
mrt,2007,1833
mrt,2008,1159
mrt,2009,1114
mrt,2010,6373
mrt,2011,4235
mrt,2012,3077
mrt,2013,3984
mrt,2014,4044
mrt,2015,4277
mrt,2016,4307
mrt,2017,5331
mrt,2018,4910
mrt,2019,5566
mrt,2020,2205
mus,1970,300
mus,1971,300
mus,1972,300
mus,1973,300
mus,1974,400
mus,1975,400
mus,1976,400
mus,1977,1300
mus,1978,1400
mus,1979,4200
mus,1980,5300
mus,1981,5000
mus,1982,5100
mus,1983,5400
mus,1984,6000
mus,1985,6400
mus,1986,6500
mus,1987,5800
mus,1988,5900
mus,1989,6400
mus,1990,8400
mus,1991,7700
mus,1992,7700
mus,1993,8000
mus,1994,8200
mus,1995,8900
mus,1996,9400
mus,1997,11000
mus,1998,11000
mus,1999,10700
mus,2000,12162
mus,2001,12269
mus,2002,12720
mus,2003,12969
mus,2004,14791
mus,2005,14743
mus,2006,13692
mus,2007,12090
mus,2008,11742
mus,2009,11144
mus,2010,11750
mus,2011,12353
mus,2012,12258
mus,2013,12079
mus,2014,12131
mus,2015,12646
mus,2016,13614
mus,2017,14842
mus,2018,14940
mus,2019,14937
mus,2020,4319
mwi,1970,3800
mwi,1971,4400
mwi,1972,4400
mwi,1973,4300
mwi,1974,4300
mwi,1975,5000
mwi,1976,3900
mwi,1977,4900
mwi,1978,4700
mwi,1979,4200
mwi,1980,3300
mwi,1981,3500
mwi,1982,4500
mwi,1983,3700
mwi,1984,6000
mwi,1985,5700
mwi,1986,4400
mwi,1987,3000
mwi,1988,1600
mwi,1989,3500
mwi,1990,3600
mwi,1991,4000
mwi,1992,3800
mwi,1993,3300
mwi,1994,3400
mwi,1995,3500
mwi,1996,3500
mwi,1997,3600
mwi,1998,3600
mwi,1999,4400
mwi,2000,4806
mwi,2001,4708
mwi,2002,4620
mwi,2003,4940
mwi,2004,5290
mwi,2005,5446
mwi,2006,5528
mwi,2007,5888
mwi,2008,4416
mwi,2009,4376
mwi,2010,3340.39012
mwi,2011,3172
mwi,2012,3201.16692
mwi,2013,1644
mwi,2014,1644
mwi,2015,1687
mwi,2016,1818
mwi,2017,2327
mwi,2018,2327
mwi,2019,1354
mwi,2020,367.394
mys,1970,27700
mys,1971,31300
mys,1972,38600
mys,1973,63400
mys,1974,70700
mys,1975,72800
mys,1976,73700
mys,1977,71000
mys,1978,71900
mys,1979,75100
mys,1980,88600
mys,1981,97800
mys,1982,95800
mys,1983,95100
mys,1984,95100
mys,1985,94700
mys,1986,94100
mys,1987,101400
mys,1988,109400
mys,1989,111900
mys,1990,130500
mys,1991,145800
mys,1992,164800
mys,1993,164500
mys,1994,175000
mys,1995,178200
mys,1996,188300
mys,1997,194100
mys,1998,174000
mys,1999,164800
mys,2000,169263
mys,2001,169840
mys,2002,189382
mys,2003,166716
mys,2004,170054
mys,2005,176152
mys,2006,163665
mys,2007,185052
mys,2008,176549
mys,2009,182002
mys,2010,302185.22247
mys,2011,336401
mys,2012,343382
mys,2013,430334.45776
mys,2014,443318.55
mys,2015,463740
mys,2016,447001
mys,2017,473610.67
mys,2018,474940
mys,2019,498878
mys,2020,167785
nam,1991,8100
nam,1992,9400
nam,1993,6300
nam,1994,6300
nam,1995,6800
nam,1996,7200
nam,1997,7400
nam,1998,7500
nam,1999,5500
nam,2000,5161
nam,2001,5131
nam,2002,5080
nam,2003,6034
nam,2004,6137
nam,2005,6455
nam,2006,6513
nam,2007,6942
nam,2008,5450
nam,2009,5439
nam,2010,8836
nam,2011,9400
nam,2012,11711
nam,2013,8568
nam,2014,9197
nam,2015,10606
nam,2016,11759
nam,2017,13876
nam,2018,14543
nam,2019,1806
nam,2020,593.365
ner,1970,2900
ner,1971,2900
ner,1972,2600
ner,1973,2700
ner,1974,2700
ner,1975,2700
ner,1976,2900
ner,1977,2800
ner,1978,2900
ner,1979,2900
ner,1980,3100
ner,1981,3000
ner,1982,2500
ner,1983,2500
ner,1984,2400
ner,1985,1100
ner,1986,2300
ner,1987,2200
ner,1988,2300
ner,1989,1100
ner,1990,500
ner,1991,1200
ner,1992,1100
ner,1993,1300
ner,1994,1300
ner,1995,1300
ner,1996,1500
ner,1997,1500
ner,1998,1500
ner,1999,1500
ner,2000,1518
ner,2001,716
ner,2010,0
ner,2011,0
ner,2012,1416
ner,2013,1044
ner,2014,407
ner,2015,469
ner,2016,471
ner,2017,471
nga,1970,9400
nga,1971,11700
nga,1972,14500
nga,1973,16900
nga,1974,17200
nga,1975,19200
nga,1976,24900
nga,1977,30800
nga,1978,33500
nga,1979,35400
nga,1980,39100
nga,1981,37800
nga,1982,26700
nga,1983,28600
nga,1984,27700
nga,1985,37500
nga,1986,32600
nga,1987,30100
nga,1988,19700
nga,1989,15900
nga,1990,17400
nga,1991,14900
nga,1992,12500
nga,1993,11900
nga,1994,11200
nga,1995,6600
nga,1996,5600
nga,1997,6400
nga,1998,7500
nga,1999,8400
nga,2000,12761
nga,2001,10667
nga,2002,13154
nga,2003,8987
nga,2004,8254
nga,2005,10227
nga,2006,16045
nga,2007,16936
nga,2008,18005
nga,2009,16851
nga,2010,61789
nga,2011,68014.27634
nga,2012,65631.50707
nga,2013,59182
nga,2014,61512.45295
nga,2015,61474
nga,2016,53971
nga,2017,53696
nga,2018,75594.72652
nga,2019,68734
nga,2020,47034.679
nic,1970,4400
nic,1971,4700
nic,1972,5000
nic,1973,10100
nic,1974,10100
nic,1975,10500
nic,1976,9800
nic,1977,5900
nic,1978,5900
nic,1979,5900
nic,1980,4200
nic,1981,3600
nic,1982,1800
nic,1983,1900
nic,1984,2200
nic,1985,2300
nic,1986,2000
nic,1987,2000
nic,1988,2000
nic,1989,3600
nic,1990,3900
nic,1991,3900
nic,1992,4200
nic,1993,600
nic,1994,700
nic,1995,800
nic,1996,800
nic,1997,800
nic,1998,800
nic,1999,500
nic,2000,452
nld,1970,84200
nld,1971,84800
nld,1972,85900
nld,1973,87500
nld,1974,88700
nld,1975,85100
nld,1976,85300
nld,1977,89100
nld,1978,93300
nld,1979,93100
nld,1980,93800
nld,1981,91700
nld,1982,97000
nld,1983,96000
nld,1984,94600
nld,1985,98700
nld,1986,102600
nld,1987,118100
nld,1988,121700
nld,1989,122200
nld,1990,115000
nld,1991,130500
nld,1992,173200
nld,1993,189800
nld,1994,176800
nld,1995,203100
nld,1996,206000
nld,1997,185700
nld,1998,188200
nld,1999,224400
nld,2000,229386
nld,2001,222539
nld,2002,250114
nld,2003,248246
nld,2004,254647
nld,2005,241084
nld,2006,250811
nld,2007,259827
nld,2008,262848
nld,2009,291713
nld,2010,268542.00577
nld,2011,293885.8398
nld,2012,307221
nld,2013,312910
nld,2014,304795
nld,2015,309089
nld,2016,334240
nld,2017,342097
nld,2018,330963.296
nld,2019,361156
nld,2020,174118.388
nor,1970,83600
nor,1971,96500
nor,1972,110700
nor,1973,120900
nor,1974,126900
nor,1975,137700
nor,1976,141700
nor,1977,149700
nor,1978,150000
nor,1979,167800
nor,1980,171100
nor,1981,158800
nor,1982,161100
nor,1983,169400
nor,1984,177100
nor,1985,190500
nor,1986,229900
nor,1987,233300
nor,1988,222600
nor,1989,221400
nor,1990,233500
nor,1991,228000
nor,1992,253700
nor,1993,249800
nor,1994,259200
nor,1995,266500
nor,1996,279500
nor,1997,301500
nor,1998,305100
nor,1999,334500
nor,2000,320753
nor,2001,306511
nor,2002,270045
nor,2003,248403
nor,2004,254045
nor,2019,560421.19
nor,2020,168011.186
npl,1970,11800
npl,1971,11500
npl,1972,11400
npl,1973,12000
npl,1974,12000
npl,1975,11800
npl,1976,12200
npl,1977,12300
npl,1978,12900
npl,1979,16800
npl,1980,17600
npl,1981,17000
npl,1982,16900
npl,1983,16600
npl,1984,19500
npl,1985,20300
npl,1986,20300
npl,1987,16600
npl,1988,24000
npl,1989,25800
npl,1990,25800
npl,1991,23000
npl,1992,22300
npl,1993,21800
npl,1994,25900
npl,1995,27200
npl,1996,28400
npl,1997,28400
npl,1998,28600
npl,1999,12000
npl,2000,12130
npl,2001,12306
npl,2002,4324
npl,2003,4912
npl,2004,5846
npl,2005,6255
npl,2006,6920
npl,2007,6918
npl,2008,6952
npl,2009,6804
npl,2010,45990
npl,2011,44126
npl,2012,34745
npl,2013,30612
npl,2014,19560
npl,2015,19395
npl,2016,24063
npl,2017,58880
npl,2018,97598
npl,2019,27035
npl,2020,35894
nru,2009,1998
nru,2010,342
nru,2011,399
nru,2012,116
nru,2013,96
nru,2014,612
nru,2015,707
nru,2016,862
nru,2017,842
nru,2018,1023
nru,2019,1351
nru,2020,335
nzl,1970,83600
nzl,1971,86600
nzl,1972,90600
nzl,1973,96900
nzl,1974,103700
nzl,1975,103400
nzl,1976,98100
nzl,1977,89100
nzl,1978,90200
nzl,1979,91500
nzl,1980,87700
nzl,1981,78000
nzl,1982,75000
nzl,1983,78600
nzl,1984,90500
nzl,1985,96200
nzl,1986,93100
nzl,1987,98700
nzl,1988,111500
nzl,1989,126500
nzl,1990,128300
nzl,1991,109200
nzl,1992,122900
nzl,1993,123600
nzl,1994,125800
nzl,1995,127600
nzl,1996,187400
nzl,1997,256800
nzl,1998,236100
nzl,1999,227500
nzl,2000,240046
nzl,2001,266139
nzl,2002,242720
nzl,2003,247388
nzl,2004,196657
nzl,2005,209469
nzl,2006,220990
nzl,2007,219243
nzl,2008,220375
nzl,2009,217178
nzl,2010,207872
nzl,2011,206937
nzl,2012,203388
nzl,2013,203520
nzl,2014,189722
nzl,2015,186209
nzl,2016,181125
nzl,2017,184762
nzl,2018,187851
nzl,2019,192514
nzl,2020,123038.32
omn,1974,4700
omn,1975,5400
omn,1976,6200
omn,1977,6300
omn,1978,7200
omn,1979,8300
omn,1980,9500
omn,1981,10000
omn,1982,8700
omn,1983,9500
omn,1984,10100
omn,1985,10500
omn,1986,9600
omn,1987,10200
omn,1988,10800
omn,1989,11400
omn,1990,12300
omn,1991,11400
omn,1992,14400
omn,1993,16200
omn,1994,18800
omn,1995,15700
omn,1996,17900
omn,1997,17500
omn,1998,16300
omn,1999,22200
omn,2000,22322
omn,2001,23213
omn,2002,23168
omn,2003,27751
omn,2004,31871
omn,2009,25542
omn,2010,32850
omn,2011,35560
omn,2012,39638
omn,2013,46816
omn,2014,47126
omn,2015,56544
omn,2016,61956
omn,2017,71293
omn,2018,76672
omn,2019,79436
omn,2020,19013
pak,1970,44300
pak,1971,34000
pak,1972,23600
pak,1973,24300
pak,1974,26700
pak,1975,32000
pak,1976,37300
pak,1977,39900
pak,1978,43100
pak,1979,45000
pak,1980,45300
pak,1981,40600
pak,1982,41200
pak,1983,43800
pak,1984,45100
pak,1985,48200
pak,1986,52000
pak,1987,53800
pak,1988,60700
pak,1989,62500
pak,1990,66100
pak,1991,65700
pak,1992,69700
pak,1993,70300
pak,1994,69200
pak,1995,69400
pak,1996,70000
pak,1997,73300
pak,1998,68600
pak,1999,74400
pak,2000,63956
pak,2001,52616
pak,2002,41917
pak,2003,44731
pak,2004,50309
pak,2005,48905
pak,2006,51296
pak,2007,51029
pak,2008,52165
pak,2009,50939
pak,2010,64932
pak,2011,72695
pak,2012,72232
pak,2013,61820
pak,2014,57956
pak,2015,65749
pak,2016,70005
pak,2017,51019
pak,2018,48542
pak,2019,49749
pak,2020,27903.88
pan,1970,16000
pan,1971,16400
pan,1972,16700
pan,1973,11500
pan,1974,11500
pan,1975,9300
pan,1976,10900
pan,1977,11700
pan,1978,10600
pan,1979,11300
pan,1980,8700
pan,1981,6500
pan,1982,9700
pan,1983,6800
pan,1984,6800
pan,1985,6900
pan,1986,7000
pan,1987,7000
pan,1988,7200
pan,1989,6900
pan,1990,5400
pan,1991,5500
pan,1992,7500
pan,1993,9500
pan,1994,10700
pan,1995,16400
pan,1996,16600
pan,1997,17800
pan,1998,21700
pan,1999,21200
pan,2000,25225
pan,2001,24867
pan,2002,21883
pan,2003,25702
pan,2004,27434
pan,2005,30392
pan,2006,33003
pan,2007,40645
pan,2008,46292
pan,2009,66236
pan,2010,73316.7504
pan,2011,79391
pan,2012,82753
pan,2013,135428
pan,2014,132689.72477
pan,2015,137955
pan,2016,143126
pan,2017,112742
pan,2018,111583
pan,2019,110042
pan,2020,32578
per,1970,16500
per,1971,11800
per,1972,15300
per,1973,15300
per,1974,28900
per,1975,29300
per,1976,30900
per,1977,31200
per,1978,30300
per,1979,29900
per,1980,32100
per,1981,31700
per,1982,32200
per,1983,32400
per,1984,29900
per,1985,28800
per,1986,32100
per,1987,35600
per,1988,33600
per,1989,26000
per,1990,22100
per,1991,21500
per,1992,21200
per,1993,25000
per,1994,30600
per,1995,37300
per,1996,35200
per,1997,43200
per,1998,44800
per,1999,37300
per,2000,29387
per,2001,44487
per,2002,37482
per,2003,36947
per,2004,46917
per,2005,60819
per,2006,56072
per,2007,61958
per,2008,67840
per,2009,65885
per,2010,84408.11532
per,2011,100131
per,2012,106167
per,2013,115817.39635
per,2014,117800
per,2015,129786
per,2016,129880
per,2017,130792
per,2018,141025.363
per,2019,141311
per,2020,42395.999
phl,1970,95100
phl,1971,69000
phl,1972,65300
phl,1973,66900
phl,1974,62700
phl,1975,67800
phl,1976,70000
phl,1977,63400
phl,1978,58000
phl,1979,61700
phl,1980,48900
phl,1981,48300
phl,1982,51100
phl,1983,56800
phl,1984,57000
phl,1985,57700
phl,1986,62900
phl,1987,67400
phl,1988,71200
phl,1989,74200
phl,1990,70100
phl,1991,63200
phl,1992,65100
phl,1993,60800
phl,1994,61600
phl,1995,64000
phl,1996,64700
phl,1997,65500
phl,1998,61800
phl,1999,40300
phl,2000,44547
phl,2001,60511
phl,2002,57193
phl,2003,56235
phl,2004,56647
phl,2005,58944
phl,2006,61712
phl,2007,65212
phl,2008,72333
phl,2009,87028
phl,2010,205318
phl,2011,225789.68365
phl,2012,241698.55903
phl,2013,200532
phl,2014,287460
phl,2015,325859
phl,2016,345482
phl,2017,273159
phl,2018,292450
phl,2019,320569
phl,2020,97438.912
png,1975,18800
png,1976,18900
png,1977,18100
png,1978,20400
png,1979,20300
png,1980,19200
png,1981,19100
png,1982,19400
png,1983,18300
png,1984,55400
png,1985,53900
png,1986,57300
png,1987,64700
png,1988,69500
png,1989,71400
png,1990,62400
png,1991,56700
png,1992,53200
png,1993,24700
png,1994,57800
png,1995,26800
png,1996,26800
png,1997,29300
png,1998,29600
png,1999,27100
png,2000,27512
png,2001,29826
png,2002,31147
png,2003,17704
png,2004,18712
png,2005,19606
png,2006,21935
png,2007,21700
png,2008,21751
png,2009,21450
png,2010,32741
png,2011,36364.31978
png,2012,37309.85769
png,2013,30012
png,2014,34068
png,2015,51680
png,2016,48892
png,2017,53696
png,2018,41173
png,2019,54328
png,2020,47449.088
pol,1970,29500
pol,1971,29400
pol,1972,32100
pol,1973,35200
pol,1974,30800
pol,1975,36900
pol,1976,38200
pol,1977,41000
pol,1978,41500
pol,1979,42700
pol,1980,42700
pol,1981,34100
pol,1982,16400
pol,1983,25800
pol,1984,28800
pol,1985,28400
pol,1986,30700
pol,1987,30200
pol,1988,28900
pol,1989,31500
pol,1990,28600
pol,1991,19600
pol,1992,22400
pol,1993,27600
pol,1994,30500
pol,1995,32100
pol,1996,35900
pol,1997,38300
pol,1998,38400
pol,1999,43800
pol,2000,52371
pol,2001,71799
pol,2002,69842
pol,2003,73137
pol,2004,77690
pol,2005,78992
pol,2006,83451
pol,2007,89289
pol,2008,90031
pol,2009,83053
pol,2010,82630
pol,2011,82052
pol,2012,81194
pol,2013,83336
pol,2014,77094
pol,2015,68326
pol,2016,84075
pol,2017,106424
pol,2018,123903
pol,2019,131419
pol,2020,48381
prk,1970,7600
prk,1971,9100
prk,1977,4900
prk,1978,4900
prk,1979,5500
prk,1980,5700
prk,1981,5600
prk,1982,5600
prk,1983,5400
prk,1984,5400
prk,1985,5500
prk,1986,5400
prk,1987,5500
prk,1988,5800
prk,1989,5800
prk,1990,5800
prk,1991,5800
prk,1992,6100
prk,1993,6100
prk,1994,6100
prk,1995,6400
prk,1996,6400
prk,1997,6900
prk,1998,1000
prk,1999,1300
prk,2000,1332
prk,2001,1305
prk,2002,1396
prk,2003,1354
prk,2004,1652
prk,2005,1768
prk,2006,1839
prk,2007,1949
prk,2008,1986
prk,2009,1865
prk,2010,725
prk,2011,732
prk,2012,890
prk,2013,3576
prk,2014,498.34025
prk,2015,483
prk,2016,522
prk,2017,460
prk,2018,472
prk,2019,526
prk,2020,163.1652
prt,1970,47600
prt,1971,53500
prt,1972,58100
prt,1973,65100
prt,1974,66400
prt,1975,32800
prt,1976,28200
prt,1977,29200
prt,1978,30800
prt,1979,31400
prt,1980,33500
prt,1981,34100
prt,1982,35100
prt,1983,35300
prt,1984,33900
prt,1985,31000
prt,1986,31700
prt,1987,34600
prt,1988,39500
prt,1989,40300
prt,1990,45000
prt,1991,47000
prt,1992,59900
prt,1993,63300
prt,1994,65900
prt,1995,71600
prt,1996,80500
prt,1997,94700
prt,1998,97600
prt,1999,117200
prt,2000,112462
prt,2001,96049
prt,2002,112324
prt,2003,117404
prt,2004,127025
prt,2005,148604
prt,2006,119668
prt,2007,138093
prt,2008,159135
prt,2009,123551
prt,2010,111961.40785
prt,2011,129004
prt,2012,131870
prt,2013,158096
prt,2014,157702
prt,2015,160003
prt,2016,154448
prt,2017,170444
prt,2018,182753
prt,2019,186711
prt,2020,73742.363
pry,1970,4400
pry,1971,4500
pry,1972,4100
pry,1973,4100
pry,1974,4100
pry,1975,4100
pry,1976,4200
pry,1977,5700
pry,1978,5800
pry,1979,5900
pry,1980,6300
pry,1981,5900
pry,1982,5900
pry,1983,6000
pry,1984,6400
pry,1985,6600
pry,1986,7300
pry,1987,7800
pry,1988,6400
pry,1989,6200
pry,1990,6100
pry,1991,7300
pry,1992,7400
pry,1993,13600
pry,1994,6800
pry,1995,900
pry,1996,10200
pry,1997,4200
pry,1998,4400
pry,1999,8000
pry,2000,7556
pry,2001,8173
pry,2002,8497
pry,2003,8557
pry,2004,9104
pry,2005,10059
pry,2006,9807
pry,2007,10351
pry,2008,10522
pry,2009,9758
pry,2010,6459
pry,2011,6873.73285
pry,2012,6594
pry,2013,6408
pry,2014,5496
pry,2015,4116
pry,2016,3864
pry,2017,3454
pry,2018,10160
pry,2019,8090
pry,2020,1747
qat,1974,4700
qat,1975,5400
qat,1976,6200
qat,1977,6300
qat,1978,7200
qat,1979,8300
qat,1980,9500
qat,1981,10000
qat,1982,8700
qat,1983,9500
qat,1984,10100
qat,1985,10500
qat,1986,9600
qat,1987,8800
qat,1988,9400
qat,1989,10000
qat,1990,10900
qat,1991,10000
qat,1992,12900
qat,1993,14700
qat,1994,15200
qat,1995,13400
qat,1996,15400
qat,1997,14400
qat,1998,12300
qat,1999,22600
qat,2000,26652
qat,2001,27049
qat,2002,34364
qat,2003,28370
qat,2004,34931
qat,2005,45964
qat,2006,53327
qat,2007,62689
qat,2008,68818
qat,2009,77178
qat,2010,90819
qat,2011,109525
qat,2012,128402
qat,2013,139869
qat,2014,151703
qat,2015,170582
qat,2016,200927
qat,2017,194389
qat,2018,197811
qat,2019,207143
qat,2020,127046
rou,1970,6600
rou,1971,6600
rou,1972,6900
rou,1973,8400
rou,1974,13600
rou,1975,13200
rou,1976,15900
rou,1977,22000
rou,1978,17900
rou,1979,18100
rou,1980,18200
rou,1981,12500
rou,1982,17100
rou,1983,18700
rou,1984,22100
rou,1985,23000
rou,1986,24600
rou,1987,23700
rou,1988,23000
rou,1989,24100
rou,1990,22000
rou,1991,20200
rou,1992,16100
rou,1993,18100
rou,1994,21300
rou,1995,22200
rou,1996,17100
rou,1997,25600
rou,1998,15400
rou,1999,17900
rou,2000,23298
rou,2001,20781
rou,2002,17748
rou,2003,26844
rou,2004,30524
rou,2005,38995
rou,2006,42754
rou,2007,51222
rou,2008,55386
rou,2009,57893
rou,2010,61515
rou,2011,57823
rou,2012,51685
rou,2013,43956
rou,2014,42249.8
rou,2015,45596
rou,2016,46733
rou,2017,52063
rou,2018,55637
rou,2019,58509
rou,2020,22125
rus,1993,815400
rus,1994,683400
rus,1995,586300
rus,1996,464700
rus,1997,395300
rus,1998,280500
rus,1999,321400
rus,2000,314621
rus,2001,329935
rus,2002,345262
rus,2003,350963
rus,2004,398958
rus,2005,390824
rus,2006,421170
rus,2007,467670
rus,2008,522577
rus,2009,475261
rus,2010,523759
rus,2011,596042
rus,2012,636748
rus,2013,678071
rus,2014,747804
rus,2015,767043
rus,2016,746446
rus,2017,815708
rus,2018,885094
rus,2019,940499
rus,2020,623201
rwa,1981,1000
rwa,1982,3500
rwa,1983,3500
rwa,1984,3400
rwa,1985,3500
rwa,1986,900
rwa,1987,1900
rwa,1988,900
rwa,1989,700
rwa,1990,500
rwa,1991,1500
rwa,1992,500
rwa,1993,500
rwa,1994,500
rwa,2010,5867
rwa,2011,7265
rwa,2012,10410
rwa,2013,11532
rwa,2014,12096
rwa,2015,3205
rwa,2016,4314
rwa,2017,18134
rwa,2018,19133
rwa,2019,19419
rwa,2020,8494.839
sau,1970,25200
sau,1971,26400
sau,1972,26000
sau,1973,25000
sau,1974,29500
sau,1975,35500
sau,1976,47700
sau,1977,64800
sau,1978,74500
sau,1979,84100
sau,1980,94400
sau,1981,100400
sau,1982,99000
sau,1983,101400
sau,1984,103700
sau,1985,100500
sau,1986,95500
sau,1987,91000
sau,1988,92700
sau,1989,89900
sau,1990,92700
sau,1991,79000
sau,1992,95100
sau,1993,100000
sau,1994,102500
sau,1995,98100
sau,1996,100700
sau,1997,100300
sau,1998,101100
sau,1999,106900
sau,2000,108981
sau,2001,107984
sau,2002,108598
sau,2003,108322
sau,2004,113329
sau,2005,116280
sau,2006,131528
sau,2007,150521
sau,2008,148335
sau,2009,156500
sau,2010,177608
sau,2011,193536
sau,2012,208986
sau,2013,216636
sau,2014,232908
sau,2015,236468
sau,2016,256635
sau,2017,270924
sau,2018,267295
sau,2019,317209
sau,2020,123340
sdn,1970,9300
sdn,1971,9500
sdn,1972,9100
sdn,1973,9100
sdn,1974,9200
sdn,1975,9200
sdn,1976,9800
sdn,1977,10300
sdn,1978,10500
sdn,1979,10600
sdn,1980,10400
sdn,1981,7800
sdn,1982,7800
sdn,1983,9000
sdn,1984,9200
sdn,1985,7900
sdn,1986,5100
sdn,1987,6400
sdn,1988,5500
sdn,1989,8000
sdn,1990,9100
sdn,1991,6800
sdn,1992,8400
sdn,1993,10000
sdn,1994,10600
sdn,1995,9300
sdn,1996,9800
sdn,1997,5500
sdn,1998,4400
sdn,1999,7500
sdn,2000,7753
sdn,2001,7562
sdn,2002,7523
sdn,2003,7849
sdn,2004,8435
sdn,2005,8695
sdn,2006,8839
sdn,2007,9418
sdn,2008,7219
sdn,2009,7178
sdn,2010,10897
sdn,2011,16727.08824
sdn,2012,13525.49633
sdn,2013,9432
sdn,2014,6852
sdn,2015,6021
sdn,2016,3165
sdn,2017,5831
sdn,2018,3178
sdn,2019,3116
sdn,2020,2261
sen,1970,4100
sen,1971,4200
sen,1972,4000
sen,1973,4100
sen,1974,4100
sen,1975,4200
sen,1976,4500
sen,1977,4400
sen,1978,4500
sen,1979,4500
sen,1980,5800
sen,1981,5600
sen,1982,5800
sen,1983,6000
sen,1984,6100
sen,1985,6200
sen,1986,3800
sen,1987,3700
sen,1988,3800
sen,1989,3800
sen,1990,3500
sen,1991,4200
sen,1992,4100
sen,1993,4300
sen,1994,4300
sen,1995,4500
sen,1996,4700
sen,1997,4800
sen,1998,3600
sen,1999,2400
sen,2000,2415
sen,2001,2606
sen,2002,6471
sen,2003,2396
sen,2004,6166
sen,2005,6441
sen,2006,0
sen,2009,0
sen,2010,0
sen,2011,5251
sen,2012,7730
sen,2013,5808
sen,2014,4044
sen,2015,3656
sen,2016,582
sen,2017,1087
sen,2018,5817
sen,2019,10215
sen,2020,4377
sgp,1970,27700
sgp,1971,31300
sgp,1972,30300
sgp,1973,21300
sgp,1974,22800
sgp,1975,23800
sgp,1976,25700
sgp,1977,27500
sgp,1978,30300
sgp,1979,32800
sgp,1980,32500
sgp,1981,29900
sgp,1982,29900
sgp,1983,34600
sgp,1984,29800
sgp,1985,31100
sgp,1986,31600
sgp,1987,32900
sgp,1988,34900
sgp,1989,32000
sgp,1990,30500
sgp,1991,35000
sgp,1992,39100
sgp,1993,43100
sgp,1994,46100
sgp,1995,51600
sgp,1996,57200
sgp,1997,60700
sgp,1998,61700
sgp,1999,68400
sgp,2000,71042
sgp,2001,72431
sgp,2002,72444
sgp,2003,64117
sgp,2004,76253
sgp,2005,77119
sgp,2006,84747
sgp,2007,87564
sgp,2008,91387
sgp,2009,83772
sgp,2010,131721.91556
sgp,2011,144696.87546
sgp,2012,157939.31777
