geo,time,ne_con_totl_kn
nld,1985,276966153000
nld,1986,282630721000
nld,1987,290156636000
nld,1988,294335126000
nld,1989,302041713000
nld,1990,312508307000
nld,1991,320850733000
nld,1992,325008404000
nld,1993,329076587000
nld,1994,335600988000
nld,1995,344372015000
nld,1996,354685017000
nld,1997,368446065000
nld,1998,387374552000
nld,1999,406151547000
nld,2000,420607492000
nld,2001,432202861000
nld,2002,441337605000
nld,2003,444697864000
nld,2004,446353347000
nld,2005,450840772000
nld,2006,462122900000
nld,2007,472689817000
nld,2008,480562511000
nld,2009,482222793000
nld,2010,484157170000
nld,2011,483634189000
nld,2012,478087011000
nld,2013,475187448000
nld,2014,477281932000
nld,2015,483170000000
nld,2016,488976000000
nld,2017,497297546000
nld,2018,507283693000
nld,2019,515199550000
nld,2020,495269195000
nor,1970,538605000000
nor,1971,570115000000
nor,1972,588179000000
nor,1973,611277000000
nor,1974,630423000000
nor,1975,667428000000
nor,1976,707489000000
nor,1977,747806000000
nor,1978,749027000000
nor,1979,782365000000
nor,1980,803587000000
nor,1981,813077000000
nor,1982,825323000000
nor,1983,844122000000
nor,1984,866996000000
nor,1985,930781000000
nor,1986,970541000000
nor,1987,977322000000
nor,1988,959794000000
nor,1989,964105000000
nor,1990,981369000000
nor,1991,1012611000000
nor,1992,1047772000000
nor,1993,1075901000000
nor,1994,1105982000000
nor,1995,1134929000000
nor,1996,1194761000000
nor,1997,1231302000000
nor,1998,1268766000000
nor,1999,1313879000000
nor,2000,1360403000000
nor,2001,1396583000000
nor,2002,1442527000000
nor,2003,1479262000000
nor,2004,1539513000000
nor,2005,1595231000000
nor,2006,1660446000000
nor,2007,1731283000000
nor,2008,1765153000000
nor,2009,1789846000000
nor,2010,1848257000000
nor,2011,1884047000000
nor,2012,1937192000000
nor,2013,1979386000000
nor,2014,2024605000000
nor,2015,2077273000000
nor,2016,2109339000000
nor,2017,2153971000000
nor,2018,2179793000000
nor,2019,2204973000000
nor,2020,2125775000000
npl,2001,1005328721479.26001
npl,2002,1044951613166.19995
npl,2003,1085304156806.98999
npl,2004,1104399640484.70996
npl,2005,1152102339990.51001
npl,2006,1208717851569.18994
npl,2007,1251855396549.93994
npl,2008,1270393395154.62988
npl,2009,1347880969164.20996
npl,2010,1424608647613.12012
npl,2011,1451573754677.29004
npl,2012,1489235763148.54004
npl,2013,1520656450823.3501
npl,2014,1577436831845.12988
npl,2015,1630533689018.27002
npl,2016,1673400486903.30005
npl,2017,1714634385688.12988
npl,2018,1813624471847.67993
npl,2019,1963977136151.34009
npl,2020,2035007409284.32007
nzl,1970,65603270000
nzl,1971,66164629000
nzl,1972,70698049000
nzl,1973,76017513000
nzl,1974,79725797000
nzl,1975,80080535000
nzl,1976,77899630000
nzl,1977,76648289000
nzl,1978,78540069000
nzl,1979,78008130000
nzl,1980,78039297000
nzl,1981,79594328000
nzl,1982,78870378000
nzl,1983,81230184000
nzl,1984,83951788000
nzl,1985,85149623000
nzl,1986,87909749000
nzl,1987,89997789000
nzl,1988,91929346000
nzl,1989,93885749000
nzl,1990,94433456000
nzl,1991,92540790000
nzl,1992,93043124000
nzl,1993,96049568000
nzl,1994,100490636000
nzl,1995,104527675000
nzl,1996,108799138000
nzl,1997,111834750000
nzl,1998,114766654000
nzl,1999,117876806000
nzl,2000,119490757000
nzl,2001,123108645000
nzl,2002,128232455000
nzl,2003,135717777000
nzl,2004,142806633000
nzl,2005,150273590000
nzl,2006,155035503000
nzl,2007,161296858000
nzl,2008,161948272000
nzl,2009,163607596000
nzl,2010,167093688000
nzl,2011,171788624000
nzl,2012,174688119000
nzl,2013,180701008000
nzl,2014,186691210000
nzl,2015,193685000000
nzl,2016,204279393000
nzl,2017,213674666000
nzl,2018,222731808000
nzl,2019,230708662000
nzl,2020,235141087000
omn,1998,6600379967.61484
omn,1999,6526915890.86914
omn,2000,6708332720.43873
omn,2001,7088256263.12602
omn,2002,7276243695.52169
omn,2003,7859464321.39773
omn,2004,8543548584.01252
omn,2005,9096812173.60192
omn,2006,9584272184.72578
omn,2007,10899384393.3891
omn,2008,11412765622.7326
omn,2009,12628015663.3069
omn,2010,13366268712.5098
omn,2011,14589900000
omn,2012,16655500000
omn,2013,17723400000
omn,2014,18635800000
omn,2015,18678300000
omn,2016,18427400000
omn,2017,19522300000
omn,2018,19830400000
omn,2019,19552300000
omn,2020,19354100000
pak,1986,2965777548059.14014
pak,1987,3112526328243.06006
pak,1988,3400529487867.25977
pak,1989,3529102975910.00977
pak,1990,3640483609245.88965
pak,1991,3597183057800
pak,1992,3940767364900
pak,1993,4111204102500
pak,1994,4165229710100
pak,1995,4450039905400
pak,1996,4765051315800
pak,1997,4882872442200
pak,1998,4990641658300
pak,1999,5269438900700
pak,2000,5333289000000
pak,2001,5467770000000
pak,2002,5632790000000
pak,2003,5838591000000
pak,2004,6179684000000
pak,2005,6804003000000
pak,2006,7236942000000
pak,2007,7503163000000
pak,2008,7732189000000
pak,2009,7805480000000
pak,2010,7951440000000
pak,2011,8273127000000
pak,2012,8711308000000
pak,2013,8977811146000
pak,2014,9433998421700
pak,2015,9766348722800
pak,2016,10518132604900
pak,2017,11369166047600
pak,2018,12109383000000
pak,2019,12445569000000
pak,2020,12097068000000
pan,1960,1582635406.85141
pan,1961,1696047593.49009
pan,1962,1800900423.67448
pan,1963,1993915135.06614
pan,1964,2122306297.44544
pan,1965,2300342135.04212
pan,1966,2356834193.47728
pan,1967,2553272749.3963
pan,1968,2633731209.79472
pan,1969,2921327421.68
pan,1970,3099363259.27668
pan,1971,3348566333.02349
pan,1972,3466736832.69817
pan,1973,3555565744.26847
pan,1974,3879931711.82226
pan,1975,3887970533.80708
pan,1976,3924145130.79312
pan,1977,4170132736.91339
pan,1978,4576092635.47289
pan,1979,4826099652.58557
pan,1980,5064450408.40396
pan,1981,5904670928.57971
pan,1982,5674379587.76667
pan,1983,5944457459.81033
pan,1984,6698833221.37111
pan,1985,7223897543.67005
pan,1986,7538269779.52765
pan,1987,7530626098.86747
pan,1988,6682761796.08589
pan,1989,7772481032.38241
pan,1990,7008893564.17737
pan,1991,8123307900
pan,1992,8478250500
pan,1993,8813594000
pan,1994,8620933300
pan,1995,8339879700
pan,1996,8476834700
pan,1997,9052656900
pan,1998,10511785200
pan,1999,10576186400
pan,2000,10594370300
pan,2001,11010704800
pan,2002,11813989400
pan,2003,12678695000
pan,2004,13178624800
pan,2005,14241370200
pan,2006,14891064300
pan,2007,15099300000
pan,2008,15951100000
pan,2009,16467300000
pan,2010,17598500000
pan,2011,18559500000
pan,2012,19152500000
pan,2013,20480700000
pan,2014,21815500000
pan,2015,22600600000
pan,2016,24311800000
pan,2017,25052300000
pan,2018,26055000000
pan,2019,26991100000
per,1960,54260000000
per,1961,57446000000
per,1962,63866000000
per,1963,69349000000
per,1964,74309000000
per,1965,79476000000
per,1966,86218000000
per,1967,91800000000
per,1968,91555000000
per,1969,95014000000
per,1970,97577000000
per,1971,102360000000
per,1972,105349000000
per,1973,112998000000
per,1974,122906000000
per,1975,128523000000
per,1976,130500000000
per,1977,131318000000
per,1978,119580000000
per,1979,117201000000
per,1980,128807000000
per,1981,136176000000
per,1982,135680000000
per,1983,127426000000
per,1984,128715000000
per,1985,131559000000
per,1986,149664000000
per,1987,165179000000
per,1988,149436000000
per,1989,124410000000
per,1990,121984000000
per,1991,126233000000
per,1992,125889000000
per,1993,131243000000
per,1994,143519000000
per,1995,156983000000
per,1996,161120000000
per,1997,167817000000
per,1998,165542000000
per,1999,164345000000
per,2000,168635000000
per,2001,169869000000
per,2002,176914000000
per,2003,181711000000
per,2004,188068000000
per,2005,196437000000
per,2006,209052000000
per,2007,225740000000
per,2008,244471000000
per,2009,255135000000
per,2010,276312000000
per,2011,296285000000
per,2012,318682000000
per,2013,337808000000
per,2014,353243000000
per,2015,369624000000
per,2016,384298000000
per,2017,394837000000
per,2018,409244000000
per,2019,422758000000
per,2020,397139000000
phl,1960,1320045703693.57007
phl,1961,1385879962937.77002
phl,1962,1461253726699.55005
phl,1963,1551005485355.76001
phl,1964,1613134846664.93994
phl,1965,1691155996291.22998
phl,1966,1769998760686.13989
phl,1967,1868103381549.02002
phl,1968,1958532167693.12012
phl,1969,2039626713172.9895
phl,1970,2106533516867.77002
phl,1971,2189697266450.29004
phl,1972,2282811453614.62939
phl,1973,2428812064869.3999
phl,1974,2574089976232.04004
phl,1975,2706610331004.41016
phl,1976,2832230802543.47998
phl,1977,2966789932027.49023
phl,1978,3113847967535.91016
phl,1979,3260753855453.00977
phl,1980,3404913483567.89014
phl,1981,3473775380990
phl,1982,3620097463460
phl,1983,3618508308100
phl,1984,3586831549160
phl,1985,3567987166950
phl,1986,3662314512550
phl,1987,3793659876530
phl,1988,4022321208480
phl,1989,4217928712560
phl,1990,4447317389060
phl,1991,4526972431400
phl,1992,4644499871670
phl,1993,4783486162369.99023
phl,1994,4940441951200
phl,1995,5101359933599.99023
phl,1996,5292269909810.00977
phl,1997,5518621244879.99023
phl,1998,5762893094690
phl,1999,5928538432500
phl,2000,6185145055259.2998
phl,2001,6385336808606.28027
phl,2002,6639359390069.45996
phl,2003,6987336188965.25977
phl,2004,7368793692287.53906
phl,2005,7683991684390.03027
phl,2006,8074294449778.83887
phl,2007,8484864307393.61914
phl,2008,8777082057287.63867
phl,2009,9087982808075.37891
phl,2010,9420980396234.50977
phl,2011,9900075092797.63281
phl,2012,10679965569645.90039
phl,2013,11288960041801
phl,2014,11909801542367.5
phl,2015,12699997073169.19922
phl,2016,13644828286933.80078
phl,2017,14467707775563.30078
phl,2018,15449721777574.19922
phl,2019,16427323005840.90039
phl,2020,15566660510154.40039
png,1961,2053820300
png,1962,2188553500
png,1963,2263379200
png,1964,2453199400
png,1965,2704762400
png,1966,2877138000
png,1967,3005903700
png,1968,3159917000
png,1969,3349965900
png,1970,3447286800
png,1971,3573298400
png,1972,3773676300
png,1973,3854699500
png,1974,3945592400
png,1975,4018812100
png,1976,3968545600
png,1977,4104655800
png,1978,4354383000
png,1979,4394780000
png,1980,4468688000
png,1981,4422093900
png,1982,4274277400
png,1983,4318806600
png,1984,4320413100
png,1985,4611224700
png,1986,4505871700
png,1987,4650245300
png,1988,4640604700
png,1989,4670673000
png,1990,4176957600
png,1991,4569680500
png,1992,4965387700
png,1993,5271807900
png,1994,5539667300
png,1995,4728973300
png,1996,5711813700
png,1997,6267502100
png,1998,5998724300
png,1999,6009802900
png,2000,4744148300
png,2001,4397461300
png,2002,5288779800
png,2003,4415586300
png,2004,4877984700
pol,1995,680092000000
pol,1996,729646000000
pol,1997,775505000000
pol,1998,808736000000
pol,1999,849438000000
pol,2000,883522000000
pol,2001,904938000000
pol,2002,936294000000
pol,2003,953552000000
pol,2004,993707000000
pol,2005,1015349000000
pol,2006,1065196000000
pol,2007,1119274000000
pol,2008,1187867000000
pol,2009,1228493000000
pol,2010,1262732000000
pol,2011,1284640000000
pol,2012,1288309000000
pol,2013,1298180000000
pol,2014,1335036000000
pol,2015,1380528000000
pol,2016,1428536000000
pol,2017,1488968000000
pol,2018,1552622000000
pol,2019,1622152000000
pol,2020,1604899000000
pri,1960,1450500000
pri,1964,1950900000
pri,1965,2110000000
pri,1966,2298100000
pri,1967,2347900000
pri,1968,2515800000
pri,1969,2743500000
pri,1970,3148200000
pri,1971,3258000000
pri,1972,3696300000
pri,1973,3954000000
pri,1974,3869600000
pri,1975,3884700000
pri,1976,7107900000
pri,1977,4394300000
pri,1978,4629400000
pri,1979,4835900000
pri,1980,4876400000
pri,1981,4830800000
pri,1982,4783900000
pri,1983,4934800000
pri,1984,5189400000
pri,1985,5436000000
pri,1986,5672800000
pri,1987,6002800000
pri,1988,6279100000
pri,1989,6439400000
pri,1990,6589700000
pri,1991,6521400000
pri,1992,6716200000
pri,1993,6997900000
pri,1994,7283200000
pri,1995,6682500000
pri,1996,8139800000
pri,1997,8601600000
pri,1998,8939700000
pri,1999,9405200000
pri,2000,9561300000
pri,2001,9683700000
pri,2002,9982100000
pri,2003,10331200000
pri,2004,11062800000
pri,2005,11389300000
pri,2006,11477600000
pri,2007,11590400000
pri,2008,11387800000
pri,2009,11159100000
pri,2010,11230900000
pri,2011,11335300000
pri,2012,11588500000
pri,2013,11715800000
pri,2014,11533700000
pri,2015,11084000000
pri,2016,10752600000
pri,2017,10728600000
pri,2018,10653400000
pri,2019,11084200000
pri,2020,10201400000
prt,1970,46305548000
prt,1971,51779573000
prt,1972,54174929000
prt,1973,60378070000
prt,1974,66858276000
prt,1975,66963857000
prt,1976,69654118000
prt,1977,71258817000
prt,1978,70574896000
prt,1979,71433168000
prt,1980,74831446000
prt,1981,77285447000
prt,1982,79274699000
prt,1983,79077156000
prt,1984,77225187000
prt,1985,78656768000
prt,1986,83353829000
prt,1987,87490229000
prt,1988,93801590000
prt,1989,97290490000
prt,1990,103052114000
prt,1991,108654693000
prt,1992,112364001000
prt,1993,113269082000
prt,1994,115253225000
prt,1995,116042506000
prt,1996,119963118000
prt,1997,123763625000
prt,1998,130187152000
prt,1999,136537727000
prt,2000,141753789000
prt,2001,143860248000
prt,2002,146134094000
prt,2003,146355899000
prt,2004,150171702000
prt,2005,152951599000
prt,2006,154629247000
prt,2007,157843876000
prt,2008,159769051000
prt,2009,157772020000
prt,2010,160138744000
prt,2011,154266405000
prt,2012,146661031000
prt,2013,144787456000
prt,2014,147273193000
prt,2015,149890374000
prt,2016,153163077000
prt,2017,155762462000
prt,2018,159184642000
prt,2019,164011679000
prt,2020,154915509000
pry,1962,15113140584952.59961
pry,1963,15900401066823.5
pry,1964,16413081199590.80078
pry,1965,16787340143643.19922
pry,1966,16886805953221.69922
pry,1967,18361027768759.19922
pry,1968,19213158476234.69531
pry,1969,19965256260201
pry,1970,21060090938396.19922
pry,1971,22160379848304.10156
pry,1972,23120812200689.39844
pry,1973,23461375840546.19922
pry,1974,25441831394528
pry,1975,28257340542597.30078
pry,1976,29433401646289.89453
pry,1977,33209489266272.10156
pry,1978,35738902528847.39844
pry,1979,35917202805141.60156
pry,1980,41153466542816
pry,1981,45440776357248.29688
pry,1982,47899130829097.79688
pry,1983,47794855378872.20312
pry,1984,49267335622364.49219
pry,1985,50550480177405.89844
pry,1986,51765216717684.49219
pry,1987,55644114277472.29688
pry,1988,57143330140243.29688
pry,1989,57318061511294.89844
pry,1990,62917208838942.09375
pry,1991,65409267856900
pry,1992,67832083438400
pry,1993,70474237448200
pry,1994,74162509120700
pry,1995,76486073728900
pry,1996,77291695576100
pry,1997,79174975829800
pry,1998,79162319229100
pry,1999,78319572479400
pry,2000,76870040963600
pry,2001,79324917731500
pry,2002,77220149229900
pry,2003,82016276713800
pry,2004,85969490734700
pry,2005,87859857915600
pry,2006,91434185447800
pry,2007,95658262897700
pry,2008,101163733230700
pry,2009,103366318840300
pry,2010,112729636318500
pry,2011,118654150463900
pry,2012,122589292228200
pry,2013,127378164869700
pry,2014,136024379363700
pry,2015,139391638650800
pry,2016,143992253004200
pry,2017,150428429346100
pry,2018,156713413577700
pry,2019,160169039900400
pry,2020,156661199321600
pse,1994,6019890184.97
pse,1995,6524080275.51
pse,1996,6603408811.34
pse,1997,7449961779.64
pse,1998,8232566637.96
pse,1999,8807119671.48
pse,2000,8334043730.36
pse,2001,8031516860.8
pse,2002,7193795228.64
pse,2003,8046852868.74
pse,2004,9237593850.27
pse,2005,10325800212.32
pse,2006,10010122134.1
pse,2007,10616695176.44
pse,2008,10745942416.06
pse,2009,11487422325.44
pse,2010,11911599980.15
pse,2011,13988200000
pse,2012,15117400000
pse,2013,14861300000
pse,2014,15212100000
pse,2015,15842800000
pse,2016,17153700000
pse,2017,16513900000
pse,2018,16889000000
pse,2019,17328800000
pse,2020,15574800000
qat,2016,253663747783.32901
qat,2017,251209745250.21799
qat,2018,255834231161.64801
qat,2019,269052561103.48199
qat,2020,258425397203.66199
rou,1990,167810098061.022
rou,1991,148024964400
rou,1992,139756636200
rou,1993,141494651700
rou,1994,146857000600
rou,1995,160810800000
rou,1996,171182400000
rou,1997,165430000000
rou,1998,172105400000
rou,1999,170144300000
rou,2000,171735300000
rou,2001,181942400000
rou,2002,191595700000
rou,2003,200589200000
rou,2004,226739300000
rou,2005,250600900000
rou,2006,270283700000
rou,2007,301759000000
rou,2008,326448400000
rou,2009,307203400000
rou,2010,293970800000
rou,2011,295782100000
rou,2012,304446200000
rou,2013,304603000000
rou,2014,318304100000
rou,2015,331311100000
rou,2016,352928300000
rou,2017,386553300000
rou,2018,412868300000
rou,2019,432005600000
rou,2020,415769800000
rus,1990,34404459158744.80078
rus,1991,32160355031500
rus,1992,30424888165400
rus,1993,30202956966300
rus,1994,30268973268100
rus,1995,29540783271200
rus,1996,28962622251600
rus,1997,29773624268000
rus,1998,29148390407900
rus,1999,28798619846600
rus,2000,30411310162500
rus,2001,32479259006300
rus,2002,34752818272700
rus,2003,36872701211500
rus,2004,40338719939900
rus,2005,44009539202600
rus,2006,48190486933600
rus,2007,53587785835100
rus,2008,58196354651700
rus,2009,55926743591400
rus,2010,57884142665900
rus,2011,60952000000000
rus,2012,64707900000000
rus,2013,67157000000000
rus,2014,67752900000000
rus,2015,62354000000000
rus,2016,61398500000000
rus,2017,63486100000000
rus,2018,65685700000000
rus,2019,67616200000000
rus,2020,64092000000000
rwa,1960,625518589284.65796
rwa,1961,599784712217.76501
rwa,1962,694859273929.04297
rwa,1963,648823599894.82996
rwa,1964,528300931526.76495
rwa,1965,571849358219.0769
rwa,1966,624897561388.58704
rwa,1967,672514803012.97205
rwa,1968,721603128275.43396
rwa,1969,816662438170.57104
rwa,1970,840282447860.15295
rwa,1971,849106132350.75586
rwa,1972,837461337519.39795
rwa,1973,824152166001.36304
rwa,1974,859753245947.67297
rwa,1975,813236461954.16492
rwa,1976,942512211417.95105
rwa,1977,989353811927.5907
rwa,1978,1085411825315.31006
rwa,1979,1227461061549.22998
rwa,1980,1319962364999.38989
rwa,1981,1416685021736.08008
rwa,1982,1363332558800.43994
rwa,1983,1528061369712.47998
rwa,1984,1331470790733.52002
rwa,1985,1330738320007.67993
rwa,1986,1483726009676.31006
rwa,1987,1435872543779.40991
rwa,1988,1572488264923.83008
rwa,1989,1596047279488.01001
rwa,1990,1594961449906.71997
rwa,1991,1790304378800
rwa,1992,1856421089400
rwa,1993,1752085625000
rwa,1994,1260023399300
rwa,1995,1305723825100
rwa,1996,1433040195100
rwa,1997,1668948027200
rwa,1998,1761412474700
rwa,1999,2094978000000
rwa,2000,2323133000000
rwa,2001,2438769000000
rwa,2002,2771976000000
rwa,2003,2704040000000
rwa,2004,2897114000000
rwa,2005,3152459000000
rwa,2006,3470674000000
rwa,2007,3551815000000
rwa,2008,3800999000000
rwa,2009,4186864000000
rwa,2010,4447823000000
rwa,2011,4814354000000
rwa,2012,5192363000000
rwa,2013,5374808000000
rwa,2014,5831259000000
rwa,2015,6467052000000
rwa,2016,6788091000000
rwa,2017,6831209000000
rwa,2018,7529485000000
rwa,2019,8092053000000
rwa,2020,7785628000000
sau,2000,596514816300
sau,2001,604534158400
sau,2002,609580687000
sau,2003,635530212800
sau,2004,682074024000
sau,2005,746468152400
sau,2006,818139335000
sau,2007,883103049400
sau,2008,958415868000
sau,2009,1011174931500
sau,2010,1039590391200
sau,2011,1117073571700
sau,2012,1230668805500
sau,2013,1310132033300
sau,2014,1423451826600
sau,2015,1466260686700
sau,2016,1365815042700
sau,2017,1410258093000
sau,2018,1458434663100
sau,2019,1479174782900
sau,2020,1442435309859.73999
sdn,1960,4383005470.75145
sdn,1961,4260744483.80736
sdn,1962,4454414933.37462
sdn,1963,4428448061.60003
sdn,1964,4518249942.73441
sdn,1965,4880705599.5038
sdn,1966,4545848941.48212
sdn,1967,4419239908.51335
sdn,1968,4458361017.87468
sdn,1969,4295838605.18739
sdn,1970,4548364715.34803
sdn,1971,4769820448.10642
sdn,1972,4373200224.41448
sdn,1973,4232565496.55508
sdn,1974,4995427325.70733
sdn,1975,5764012658.3683
sdn,1976,6713485985.47153
sdn,1977,7615032798.07645
sdn,1978,7387539090.07611
sdn,1979,7070985099.80213
sdn,1980,7442950208.77117
sdn,1981,7942153294.17543
sdn,1982,8534504990.99172
sdn,1983,8835712387.13169
sdn,1984,8693253644.57699
sdn,1985,8275563421.54547
sdn,1986,7657298723.07332
sdn,1987,7483077647.33948
sdn,1988,7837117572.60446
sdn,1989,8075680901.88173
sdn,1990,8259336326.21903
sdn,1991,8976881707.70309
sdn,1992,9446289594.7686
sdn,1993,10029891023.0426
sdn,1994,10413821483.9249
sdn,1995,10426606494.6803
sdn,1996,10698745387.8888
sdn,1997,11321786930.9257
sdn,1998,11913075594.8507
sdn,1999,12406617311.2637
sdn,2000,12150837509.898
sdn,2001,13467163400
sdn,2002,13831598500
sdn,2003,14555245200
sdn,2004,16439643800
sdn,2005,17481714300
sdn,2006,18826738100
sdn,2007,19212535000
sdn,2008,19870506400
sdn,2009,20497115200
sdn,2010,22016364300
sdn,2011,19499275900
sdn,2012,18077910800
sdn,2013,19164467700
sdn,2014,20630051600
sdn,2015,21273673600
sdn,2016,22284177000
sdn,2017,22726011800
sdn,2018,22158448500
sdn,2019,21673082200
sdn,2020,20871158000
sen,1960,1985863572874.11011
sen,1961,1993330932788.73999
sen,1962,1999185960482.81006
sen,1963,2121693574097.23999
sen,1964,2194692315667
sen,1965,2135174211377.22949
sen,1966,2213687989765.12939
sen,1967,2233224020666.1001
sen,1968,2244571364105.33008
sen,1969,1996174318674.13989
sen,1970,2150482228745.29004
sen,1971,2184114392915.1897
sen,1972,2165080079670.34009
sen,1973,2153298560395.63989
sen,1974,2241538343107.85986
sen,1975,2407060929695.62012
sen,1976,2667345023785.75
sen,1977,2698869210252.31006
sen,1978,2795636983984.22021
sen,1979,2942445277833.66016
sen,1980,2995019755407.93994
sen,1981,2978787741011.49023
sen,1982,3204948282869.22021
sen,1983,3155832514731.64014
sen,1984,3256460387640.5
sen,1985,3263701257904.27002
sen,1986,3566690182751.75
sen,1987,3703639895494.56006
sen,1988,3812811421785.91016
sen,1989,3923132097838.14014
sen,1990,3918220734462.18945
sen,1991,3980681939400
sen,1992,4070060570800
sen,1993,4238903153400
sen,1994,4055531911900
sen,1995,4167971418200
sen,1996,4275022163700
sen,1997,4342157001300
sen,1998,4634133405100
sen,1999,5289934818300
sen,2000,5446595091300
sen,2001,5729086754700
sen,2002,5825146020900
sen,2003,6093904317200
sen,2004,6277540051400
sen,2005,6514639852500
sen,2006,6823597795300
sen,2007,7102232438900
sen,2008,7343044583400
sen,2009,7563119720600
sen,2010,7733491922300
sen,2011,7850484778600
sen,2012,8075592497200
sen,2013,8305563125600
sen,2014,8700288000000
sen,2015,9104194000000
sen,2016,9571114293900
sen,2017,10024764649100
sen,2018,10479900869000
sen,2019,10872739000600
sen,2020,11251598916100
slb,1980,10634000000
slb,1981,10443000000
slb,1982,10269000000
slb,1983,10668000000
slb,1984,10687000000
slb,1985,10352000000
slb,1986,7766000000
slb,1987,6201000000
slb,1988,9543000000
slb,1989,8793000000
slb,1990,9288000000
slb,1991,8202000000
slb,1992,7600000000
slb,1993,9503000000
slb,1994,10760000000
slb,1995,10918000000
slb,1996,9088000000
slb,1997,9087000000
slb,1998,6385000000
slb,1999,6635000000
slb,2000,6092000000
slb,2001,5794000000
slb,2002,5368000000
slb,2003,4646000000
slb,2004,4908000000
slb,2005,5535000000
slb,2006,6266000000
slb,2007,6909000000
slb,2008,6883000000
slb,2009,7297000000
slb,2010,7815000000
slb,2011,7996000000
slb,2012,7641000000
slb,2013,8464000000
slb,2014,8451000000
slb,2015,8575000000
slb,2016,9376000000
slb,2017,9250000000
slb,2018,9597000000
slb,2019,10906000000
slb,2020,11131000000
sle,1980,4597267337900
sle,1981,4483115875100
sle,1982,4515659189700
sle,1983,4224796213200
sle,1984,4097841072200
sle,1985,3944801886000
sle,1986,3890033770300
sle,1987,4169634869300
sle,1988,4135770014200
sle,1989,4034047996400
sle,1990,3680182513200
sle,1991,3760667002200
sle,1992,3306018488800
sle,1993,3539887257000
sle,1994,2965747232600
sle,1995,3481593429500
sle,1996,3741726925900
sle,1997,3056200182700
sle,1998,2964186951700
sle,1999,2844088664700
sle,2000,3039513845500
sle,2001,3825462000000
sle,2002,4754929000000
sle,2003,5042890000000
sle,2004,5178712000000
sle,2005,5290696000000
sle,2006,5394305000000
sle,2007,5794019000000
sle,2008,6310267000000
sle,2009,6939641118000
sle,2010,6128390812000
sle,2011,7979244292100
sle,2012,8606702679000
sle,2013,10929045598800
sle,2014,9243733818500
sle,2015,9375096400400
sle,2016,10424742713100
sle,2017,10356668000000
sle,2018,11853267000000
sle,2019,12383197000000
sle,2020,12866481000000
slv,1965,7866598782.01687
slv,1966,8530231859.01928
slv,1967,8959929859.77712
slv,1968,9049861715.09667
slv,1969,9319984569.23566
slv,1970,9883184217.01767
slv,1971,10074812685.2915
slv,1972,10660979209.9573
slv,1973,11468944998.1722
slv,1974,11592773338.8604
slv,1975,11735223798.9568
slv,1976,13119682805.5015
slv,1977,14655890669.7304
slv,1978,14985956257.7563
slv,1979,13667243638.584
slv,1980,12187316128.7303
slv,1981,11075229704.0772
slv,1982,10200336648.512
slv,1983,10338076526.0767
slv,1984,10650427538.118
slv,1985,10932934492.5374
slv,1986,10935364242.5524
slv,1987,11034133979.7947
slv,1988,11213019129.0536
slv,1989,11358869367.3798
slv,1990,13058082948.3269
slv,1991,13178123200
slv,1992,14103203000
slv,1993,14865117300
slv,1994,15751947800
slv,1995,16763379000
slv,1996,17106949300
slv,1997,17387440000
slv,1998,17319943700
slv,1999,17758450100
slv,2000,18161734400
slv,2001,18515496200
slv,2002,18695791200
slv,2003,18862548600
slv,2004,19196581300
slv,2005,19957590000
slv,2006,20869960000
slv,2007,22110390000
slv,2008,22208700000
slv,2009,20958640000
slv,2010,21191550000
slv,2011,21834450000
slv,2012,22483660000
slv,2013,23261870000
slv,2014,23201420000
slv,2015,23854970000
slv,2016,24199820000
slv,2017,24536010000
slv,2018,24867960000
slv,2019,25563000000
slv,2020,23547350000
smr,2015,679160720.39404
smr,2016,675020623.37245
smr,2017,668320972.77384
smr,2018,662601399.53803
smr,2019,672677319.22627
som,1960,49271296000
som,1961,48523497472
som,1962,56478195712
som,1963,55121195008
som,1964,53577895936
som,1965,44013600768
som,1966,50141200384
som,1967,53297897472
som,1968,52866801664
som,1969,52171198464
som,1970,54487998464
som,1971,58913304576
som,1972,55368200192
som,1973,58604298240
som,1974,48235499520
som,1975,65381498880
som,1976,62156701696
som,1977,93023019008
som,1978,87137853440
som,1979,96427876352
som,1980,80358490112
som,1981,92109987840
som,1982,98540609536
som,1983,96299843584
som,1984,96484605952
som,1985,97366818816
som,1986,103718887424
som,1987,103977541632
som,1988,98283380736
som,1989,107988279296
srb,1995,2312553300000
srb,1996,2374062000000
srb,1997,2510558400000
srb,1998,2600512400000
srb,1999,2391694200000
srb,2000,2547303100000
srb,2001,2624709800000
srb,2002,2868498600000
srb,2003,2952713900000
srb,2004,3296690400000
srb,2005,3335043400000
srb,2006,3664018800000
srb,2007,3897202300000
srb,2008,4065435800000
srb,2009,3941252600000
srb,2010,3921141200000
srb,2011,3977816700000
srb,2012,3925821100000
srb,2013,3856385600000
srb,2014,3860185500000
srb,2015,3812763200000
srb,2016,3871596200000
srb,2017,3962331800000
srb,2018,4090436500000
srb,2019,4227642200000
srb,2020,4183177500000
ssd,2008,17515000000
ssd,2009,17496000000
ssd,2010,20347000000
ssd,2011,18761000000
ssd,2012,19067000000
ssd,2013,20167000000
ssd,2014,19800047700
ssd,2015,16655184400
svk,1992,30202698000
svk,1993,31610150000
svk,1994,30767574000
svk,1995,32268773000
svk,1996,34711799000
svk,1997,35616461000
svk,1998,37271244000
svk,1999,36283532000
