geo,time,ne_gdi_totl_kd_zg
mar,2019,-0.44187
mar,2020,-14.24863
mda,1996,0.58222
mda,1997,-5.4106
mda,1998,7.30114
mda,1999,-19.75306
mda,2000,11.91002
mda,2001,5.2013
mda,2002,1.05214
mda,2003,13.53718
mda,2004,10.46058
mda,2005,18.11116
mda,2006,12.206
mda,2007,22.00932
mda,2008,6.82384
mda,2009,-38.81383
mda,2010,18.11273
mda,2011,10.85005
mda,2012,1.16726
mda,2013,12.05692
mda,2014,7.94817
mda,2015,-8.90369
mda,2016,1.1231
mda,2017,11.61399
mda,2018,17.98216
mda,2019,4.72365
mda,2020,-3.63229
mdg,1961,-13.33296
mdg,1962,-13.76512
mdg,1963,33.33302
mdg,1964,8.45055
mdg,1965,-9.41551
mdg,1966,2.86734
mdg,1967,12.19483
mdg,1968,22.36056
mdg,1969,7.36035
mdg,1970,-8.03782
mdg,1971,17.99496
mdg,1972,-22.8757
mdg,1973,4.23742
mdg,1974,6.2326
mdg,1975,-4.08157
mdg,1976,-16.22321
mdg,1977,-6.03156
mdg,1978,0.67516
mdg,1979,73.49008
mdg,1980,-10.0827
mdg,1981,-30.80408
mdg,1982,-27.47581
mdg,1983,-0.53397
mdg,1984,4.85409
mdg,1985,2.44369
mdg,1986,7.77355
mdg,1987,14.15356
mdg,1988,39.29918
mdg,1989,-0.06728
mdg,1990,16.74314
mdg,1991,-36.1411
mdg,1992,9.6018
mdg,1993,8.51723
mdg,1994,-12.09492
mdg,1995,2.6478
mdg,1996,11.57373
mdg,1997,7.31373
mdg,1998,17.90433
mdg,1999,2.86456
mdg,2000,16.3699
mdg,2001,23.08448
mdg,2002,-36.39083
mdg,2003,43.79491
mdg,2004,27.11591
mdg,2005,-0.06479
mdg,2006,18.9712
mdg,2007,34.83804
mdg,2008,62.7193
mdg,2009,-12.95026
mdg,2010,-15.56656
mdg,2011,-3.04747
mdg,2012,2.334
mdg,2013,-4.30219
mdg,2014,-7.8188
mdg,2015,16.13758
mdg,2016,13.81753
mdg,2017,-7.40525
mdg,2018,43.07225
mdg,2019,5.74394
mdg,2020,-9.78519
mdv,2015,13.84521
mdv,2016,0.08763
mdv,2017,10.9213
mdv,2018,9.17691
mdv,2019,-1.56768
mdv,2020,-30.61459
mex,1961,3.54153
mex,1962,-0.41775
mex,1963,17.16459
mex,1964,19.51589
mex,1965,42.23826
mex,1966,7.98308
mex,1967,4.17333
mex,1968,15.9992
mex,1969,-7.87793
mex,1970,5.92566
mex,1971,-3.18885
mex,1972,11.44979
mex,1973,14.27767
mex,1974,17.1868
mex,1975,2.29988
mex,1976,0.27279
mex,1977,-5.74601
mex,1978,14.04526
mex,1979,15.6168
mex,1980,12.74573
mex,1981,15.20624
mex,1982,-24.46061
mex,1983,-27.35039
mex,1984,5.43305
mex,1985,11.06305
mex,1986,-18.88178
mex,1987,5.54146
mex,1988,11.99883
mex,1989,4.44722
mex,1990,11.10154
mex,1991,7.53981
mex,1992,14.11767
mex,1993,-2.59931
mex,1994,14.4453
mex,1995,-31.26274
mex,1996,15.75684
mex,1997,14.09299
mex,1998,10.28411
mex,1999,2.89715
mex,2000,5.36183
mex,2001,-8.74957
mex,2002,-0.61677
mex,2003,1.78583
mex,2004,8.56773
mex,2005,2.51386
mex,2006,10.74326
mex,2007,5.04786
mex,2008,5.14607
mex,2009,-11.87005
mex,2010,6.78636
mex,2011,6.45755
mex,2012,5.34028
mex,2013,-2.11264
mex,2014,1.53801
mex,2015,4.53433
mex,2016,0.53777
mex,2017,-1.21997
mex,2018,0.44915
mex,2019,-5.29129
mex,2020,-18.14519
mhl,2005,10.00458
mhl,2006,59.16382
mhl,2007,-8.98107
mhl,2008,-24.42919
mhl,2009,78.92196
mhl,2010,18.82393
mhl,2011,-44.8379
mhl,2012,-42.98732
mhl,2013,98.78269
mhl,2014,-13.12169
mhl,2015,-20.42582
mhl,2016,37.40087
mhl,2017,21.15296
mhl,2018,3.32645
mhl,2019,141.06051
mhl,2020,-63.17389
mkd,1991,-15.09911
mkd,1992,-20.77412
mkd,1993,8.75424
mkd,1994,-4.08179
mkd,1995,0.68343
mkd,1996,5.03932
mkd,1997,17.3876
mkd,1998,2.32527
mkd,1999,-10.81656
mkd,2000,50.41637
mkd,2001,-6.14869
mkd,2002,18.01621
mkd,2003,-5.05354
mkd,2004,18.65081
mkd,2005,-9.2268
mkd,2006,9.4867
mkd,2007,13.22312
mkd,2008,22.33497
mkd,2009,-0.59249
mkd,2010,-3.80477
mkd,2011,17.92763
mkd,2012,10.18131
mkd,2013,0.49332
mkd,2014,10.67303
mkd,2015,8.27097
mkd,2016,12.53078
mkd,2017,-2.20418
mkd,2018,1.67289
mkd,2019,9.5125
mkd,2020,-10.23979
mli,1986,53.80732
mli,1987,40.99212
mli,1988,-7.56841
mli,1989,17.14333
mli,1990,-0.21049
mli,1991,-7.60926
mli,1992,19.72551
mli,1993,-19.66506
mli,1994,16.0124
mli,1995,16.07413
mli,1996,-5.96977
mli,1997,8.82998
mli,1998,12.14226
mli,1999,-12.56941
mli,2000,-5.46152
mli,2001,38.60616
mli,2002,-16.97032
mli,2003,58.04872
mli,2004,-4.92864
mli,2005,1.96056
mli,2006,10.77069
mli,2007,10.33896
mli,2008,13.6739
mli,2009,3.7987
mli,2010,19.37833
mli,2011,2.60389
mli,2012,-10.40066
mli,2013,15.47784
mli,2014,5.91401
mli,2015,11.17628
mli,2016,18.16028
mli,2017,-21.03151
mli,2018,-10.78083
mli,2019,12.4942
mli,2020,-18.8813
mlt,2001,-23.19638
mlt,2002,-13.97007
mlt,2003,37.47227
mlt,2004,7.07402
mlt,2005,20.8115
mlt,2006,-11.36605
mlt,2007,4.57142
mlt,2008,-0.38366
mlt,2009,-9.50687
mlt,2010,21.32669
mlt,2011,-19.65426
mlt,2012,1.00026
mlt,2013,0.57136
mlt,2014,4.69106
mlt,2015,72.16508
mlt,2016,7.76678
mlt,2017,-0.59264
mlt,2018,3.32937
mlt,2019,9.44493
mlt,2020,-1.72218
mmr,2012,17.19924
mmr,2013,20.3838
mmr,2014,12.26503
mmr,2015,10.88078
mmr,2016,12.44332
mmr,2017,8.09507
mmr,2018,-1.53267
mmr,2019,1.5721
mmr,2020,2.17886
mne,2007,50.92729
mne,2008,35.12368
mne,2009,-33.46534
mne,2010,-13.60549
mne,2011,-10.48888
mne,2012,1.49991
mne,2013,3.04495
mne,2014,2.47454
mne,2015,7.97151
mne,2016,26.01488
mne,2017,26.87301
mne,2018,12.53555
mne,2019,3.23819
mne,2020,-19.51914
mng,2011,62.76161
mng,2012,17.42186
mng,2013,1.35151
mng,2014,-30.06407
mng,2015,-26.46039
mng,2016,-1.75186
mng,2017,31.58223
mng,2018,52.12582
mng,2019,0.17854
mng,2020,-40.66
moz,1981,4.1
moz,1982,-4.21405
moz,1983,-17.69999
moz,1984,12.99999
moz,1985,-6.6
moz,1986,14.99999
moz,1987,15.3
moz,1988,9.9
moz,1989,5.9
moz,1990,11.51363
moz,1991,507.95288
moz,1992,-9.00672
moz,1993,12.48334
moz,1994,8.21951
moz,1995,39.15041
moz,1996,-7.07968
moz,1997,9.30845
moz,1998,17.96489
moz,1999,63.1456
moz,2000,-8.26026
moz,2001,-8.75895
moz,2002,4.50408
moz,2003,-1.67132
moz,2004,-3.04812
moz,2005,5.0777
moz,2006,9.37707
moz,2007,8.48753
moz,2008,28.10791
moz,2009,7.03336
moz,2010,8.58474
moz,2011,28.39002
moz,2012,75.40524
moz,2013,9.29951
moz,2014,2.38459
moz,2015,-15.92126
moz,2016,1.23074
moz,2017,-17.08873
moz,2018,42.36175
moz,2019,3.23474
moz,2020,22.3635
mrt,1962,24.26231
mrt,1963,-38.78628
mrt,1964,-41.81035
mrt,1965,-3.33333
mrt,1966,-1.15864
mrt,1967,61.71778
mrt,1968,41.39576
mrt,1969,-17.37492
mrt,1970,9.8373
mrt,1971,5.63602
mrt,1972,32.08729
mrt,1973,-72.88964
mrt,1974,108.93169
mrt,1975,103.3318
mrt,1976,33.45667
mrt,1977,-9.50818
mrt,1978,-21.14302
mrt,1979,-13.7053
mrt,1980,46.74626
mrt,1981,19.62274
mrt,1982,9.88463
mrt,1983,14.95
mrt,1984,36.00001
mrt,1985,18.69473
mrt,1986,5.36453
mrt,1987,-1.87746
mrt,1988,-3.05534
mrt,1989,-31.45572
mrt,1990,5.62772
mrt,1991,-2.78753
mrt,1992,-2.78753
mrt,1993,63.25911
mrt,1994,-76.30648
mrt,1995,429.05627
mrt,1996,-9.68935
mrt,1997,10.79501
mrt,1998,-20.09015
mrt,1999,6.44695
mrt,2000,-10.00506
mrt,2001,-1.13285
mrt,2002,-5.44125
mrt,2003,117.52077
mrt,2004,42.41372
mrt,2005,44.49207
mrt,2006,-31.11112
mrt,2007,1.58911
mrt,2008,3.06093
mrt,2009,-16.14174
mrt,2010,24.82255
mrt,2011,30.92711
mrt,2012,30.1228
mrt,2013,-2.07581
mrt,2014,-17.40861
mrt,2015,-6.94226
mrt,2016,-8.01591
mrt,2017,23.71578
mrt,2018,25.1934
mrt,2019,7.91381
mrt,2020,-5.44672
mus,2007,16.89355
mus,2008,1.30956
mus,2009,8.99564
mus,2010,-0.69384
mus,2011,1.43539
mus,2012,-0.80621
mus,2013,-3.29641
mus,2014,-6.02883
mus,2015,-5.43422
mus,2016,3.70617
mus,2017,4.75118
mus,2018,10.91075
mus,2019,6.15035
mus,2020,-25.32713
mys,1961,9.52859
mys,1962,20.05495
mys,1963,5.75896
mys,1964,2.01948
mys,1965,10.81654
mys,1966,6.06061
mys,1967,7.00752
mys,1968,4.30016
mys,1969,-5.98221
mys,1970,36.45744
mys,1971,1.17622
mys,1972,8.20012
mys,1973,27.24482
mys,1974,32.22256
mys,1975,-21.95233
mys,1976,11.58679
mys,1977,22.36481
mys,1978,8.12199
mys,1979,13.37094
mys,1980,18.83021
mys,1981,17.19071
mys,1982,14.37437
mys,1983,7.63497
mys,1984,5.47408
mys,1985,-19.73156
mys,1986,-13.44882
mys,1987,-2.59902
mys,1988,25.94572
mys,1989,22.97641
mys,1990,21.3916
mys,1991,29.49786
mys,1992,3.4168
mys,1993,22.77511
mys,1994,12.65663
mys,1995,25.7786
mys,1996,5.78032
mys,1997,11.23564
mys,1998,-43.04433
mys,1999,-3.86211
mys,2000,29.8247
mys,2001,-9.31952
mys,2002,7.90837
mys,2003,-1.51122
mys,2004,6.86042
mys,2005,-2.46132
mys,2006,8.57708
mys,2007,10.54063
mys,2008,1.86794
mys,2009,-9.68851
mys,2010,23.8803
mys,2011,4.52044
mys,2012,18.27939
mys,2013,4.8549
mys,2014,2.54917
mys,2015,6.73829
mys,2016,4.43096
mys,2017,6.28431
mys,2018,-1.56899
mys,2019,-3.76858
mys,2020,-12.04092
nam,1981,-9.47318
nam,1982,-17.16402
nam,1983,-23.33324
nam,1984,-14.37909
nam,1985,-0.53556
nam,1986,-7.51323
nam,1987,6.82694
nam,1988,13.83304
nam,1989,8.43201
nam,1990,27.07577
nam,1991,-25.15611
nam,1992,37.76781
nam,1993,2.04666
nam,1994,11.41932
nam,1995,13.40836
nam,1996,17.45868
nam,1997,-12.76436
nam,1998,25.55171
nam,1999,2.9591
nam,2000,-8.49349
nam,2001,35.81102
nam,2002,-2.98451
nam,2003,-3.71913
nam,2004,6.68645
nam,2005,4.3279
nam,2006,28.69306
nam,2007,12.4762
nam,2008,23.65107
nam,2009,0.38297
nam,2010,2.80769
nam,2011,-4.49489
nam,2012,37.87892
nam,2013,6.21427
nam,2014,29.80608
nam,2015,-6.45272
nam,2016,-27.73257
nam,2017,-10.21856
nam,2018,-19.11581
nam,2019,0.88227
nam,2020,-12.44685
ner,1991,-7.32543
ner,1992,-15.34576
ner,1993,-21.80975
ner,1994,81.30862
ner,1995,-5.16443
ner,1996,22.12847
ner,1997,-7.38575
ner,1998,31.82737
ner,1999,-20.62919
ner,2000,3.39002
ner,2001,24.66306
ner,2002,11.05171
ner,2003,-7.30631
ner,2004,-0.17908
ner,2005,40.81603
ner,2006,6.37101
ner,2007,1.73234
ner,2008,53.74699
ner,2009,7.2656
ner,2010,20.53038
ner,2011,-0.59244
ner,2012,0.70811
ner,2013,5.5435
ner,2014,10.81255
ner,2015,10.33945
ner,2016,-10.95598
ner,2017,-1.18122
ner,2018,18.59236
ner,2019,12.70471
ner,2020,4.48387
nga,1982,-18.34595
nga,1983,-20.90207
nga,1984,-30.18459
nga,1985,-15.28235
nga,1986,0.24462
nga,1987,-6.33705
nga,1988,6.52874
nga,1989,6.78527
nga,1990,13.89385
nga,1991,-1.30247
nga,1992,0.52013
nga,1993,7.56212
nga,1994,-2.45384
nga,1995,-6.57762
nga,1996,6.83218
nga,1997,5.87742
nga,1998,1.42533
nga,1999,2.70358
nga,2000,7.30304
nga,2001,-22.79282
nga,2002,10.30784
nga,2003,21.51552
nga,2004,-19.1828
nga,2005,3.2529
nga,2006,40.74386
nga,2007,-21.54975
nga,2008,-2.12357
nga,2009,9.56452
nga,2010,3.97819
nga,2011,-7.91501
nga,2012,3.35987
nga,2013,7.81652
nga,2014,12.98638
nga,2015,-1.5344
nga,2016,-4.66855
nga,2017,-1.82955
nga,2018,9.38423
nga,2019,6.32093
nga,2020,-7.01951
nic,1961,9.27706
nic,1962,24.9106
nic,1963,10.36358
nic,1964,33.54604
nic,1965,16.14545
nic,1966,12.59658
nic,1967,-0.02674
nic,1968,-12.72954
nic,1969,15.03575
nic,1970,1.1632
nic,1971,3.29442
nic,1972,-33.01799
nic,1973,104.39783
nic,1974,40.65914
nic,1975,-40.8066
nic,1976,2.37048
nic,1977,71.08668
nic,1978,-58.95071
nic,1979,-143.66489
nic,1980,-376.22289
nic,1981,52.91421
nic,1982,-17.58676
nic,1983,8.73144
nic,1984,0.87831
nic,1985,-0.59703
nic,1986,-1.23459
nic,1987,-1.53931
nic,1988,-29.39953
nic,1989,-13.42993
nic,1990,-12.6429
nic,1991,12.1299
nic,1992,4.83497
nic,1993,-18.36683
nic,1994,26.45479
nic,1995,14.6037
nic,1996,20.75454
nic,1997,21.2633
nic,1998,3.36237
nic,1999,30.63962
nic,2000,-16.84964
nic,2001,-8.39183
nic,2002,-7.09537
nic,2003,-1.03318
nic,2004,10.68464
nic,2005,11.31922
nic,2006,-0.1442
nic,2007,18.08488
nic,2008,9.97301
nic,2009,-31.58643
nic,2010,10.71441
nic,2011,29.16578
nic,2012,5.64503
nic,2013,3.47498
nic,2014,-0.43962
nic,2015,27.65045
nic,2016,-0.26323
nic,2017,1.20967
nic,2018,-25.10448
nic,2019,-29.56432
nic,2020,14.64922
nld,1970,8.89202
nld,1971,-1.76069
nld,1972,-5.91523
nld,1973,7.83214
nld,1974,0.25679
nld,1975,-8.6636
nld,1976,4.37209
nld,1977,5.07141
nld,1978,0.93861
nld,1979,-3.19146
nld,1980,2.80636
nld,1981,-13.1562
nld,1982,-4.53662
nld,1983,6.89553
nld,1984,7.44739
nld,1985,5.64402
nld,1986,7.76736
nld,1987,-1.38125
nld,1988,9.02025
nld,1989,7.9508
nld,1990,2.38252
nld,1991,0.43945
nld,1992,2.59532
nld,1993,-7.34946
nld,1994,5.84473
nld,1995,5.57705
nld,1996,7.66287
nld,1997,7.15994
nld,1998,6.50645
nld,1999,6.33387
nld,2000,1.48483
nld,2001,3.86203
nld,2002,-6.72391
nld,2003,-1.9728
nld,2004,0.9556
nld,2005,3.44
nld,2006,6.59135
nld,2007,15.07002
nld,2008,-2.27982
nld,2009,-11.89898
nld,2010,-1.64897
nld,2011,2.06106
nld,2012,-6.03084
nld,2013,-0.57498
nld,2014,-1.33249
nld,2015,29.14027
nld,2016,-6.73979
nld,2017,4.16342
nld,2018,3.89398
nld,2019,7.6685
nld,2020,-5.43873
nor,1971,11.10289
nor,1972,-5.47321
nor,1973,13.93355
nor,1974,9.55323
nor,1975,3.66195
nor,1976,7.33646
nor,1977,0.59524
nor,1978,-17.11688
nor,1979,2.46389
nor,1980,6.52547
nor,1981,2.24019
nor,1982,3.70471
nor,1983,-5.19472
nor,1984,11.1974
nor,1985,2.82533
nor,1986,15.92596
nor,1987,-4.48855
nor,1988,-5.69815
nor,1989,-6.94779
nor,1990,-6.02096
nor,1991,-5.52547
nor,1992,-0.95468
nor,1993,5.66152
nor,1994,7.78277
nor,1995,9.84928
nor,1996,1.46567
nor,1997,17.44472
nor,1998,12.62861
nor,1999,-7.30751
nor,2000,0.80225
nor,2001,-4.76337
nor,2002,-1.03664
nor,2003,-1.94935
nor,2004,16.48547
nor,2005,10.5645
nor,2006,12.05745
nor,2007,10.96437
nor,2008,0.79443
nor,2009,-13.87052
nor,2010,2.99734
nor,2011,4.7315
nor,2012,4.16005
nor,2013,6.84888
nor,2014,-0.71216
nor,2015,-2.83725
nor,2016,1.80022
nor,2017,3.09636
nor,2018,4.30717
nor,2019,4.25611
nor,2020,-6.55892
npl,2002,-14.03055
npl,2003,6.47345
npl,2004,17.44225
npl,2005,9.46364
npl,2006,4.43558
npl,2007,5.02668
npl,2008,29.61509
npl,2009,8.58606
npl,2010,34.43821
npl,2011,0.26316
npl,2012,4.59367
npl,2013,8.89766
npl,2014,14.91562
npl,2015,6.98095
npl,2016,-7.62276
npl,2017,55.17144
npl,2018,12.18382
npl,2019,11.12494
npl,2020,-29.4834
nzl,1971,7.22953
nzl,1972,5.01141
nzl,1973,31.13285
nzl,1974,23.04399
nzl,1975,-32.51207
nzl,1976,4.94802
nzl,1977,-11.41838
nzl,1978,-14.83138
nzl,1979,12.8873
nzl,1980,-7.58281
nzl,1981,20.64834
nzl,1982,7.39319
nzl,1983,5.47009
nzl,1984,12.87019
nzl,1985,-4.13158
nzl,1986,-2.23992
nzl,1987,-4.44285
nzl,1988,-0.8234
nzl,1989,14.4901
nzl,1990,-8.11821
nzl,1991,-16.57401
nzl,1992,8.22276
nzl,1993,19.64374
nzl,1994,13.60629
nzl,1995,9.49319
nzl,1996,3.06612
nzl,1997,0.77061
nzl,1998,-4.75547
nzl,1999,15.43058
nzl,2000,-1.3782
nzl,2001,8.26335
nzl,2002,7.09027
nzl,2003,14.2263
nzl,2004,9.07582
nzl,2005,4.06495
nzl,2006,-5.38353
nzl,2007,11.51114
nzl,2008,-8.54206
nzl,2009,-13.27936
nzl,2010,7.43735
nzl,2011,8.07544
nzl,2012,3.6765
nzl,2013,7.77463
nzl,2014,8.45795
nzl,2015,2.27761
nzl,2016,3.07851
nzl,2017,8.44115
nzl,2018,5.06727
nzl,2019,-1.23889
nzl,2020,-5.30673
omn,1999,-19.67401
omn,2000,-28.92806
omn,2001,10.54121
omn,2002,12.09635
omn,2003,8.16135
omn,2004,37.09531
omn,2005,-52.9421
omn,2006,160.00361
omn,2007,38.66407
omn,2008,26.31371
omn,2009,-19.93228
omn,2010,-9.44165
omn,2011,10.7889
omn,2012,20.33719
omn,2013,9.22702
omn,2014,-16.83858
omn,2015,19.04226
omn,2016,5.21911
omn,2017,7.78778
omn,2018,-8.00763
omn,2019,-8.29639
omn,2020,15.71918
pak,1961,60.0319
pak,1962,10.04264
pak,1963,16.14593
pak,1964,10.73927
pak,1965,21.53638
pak,1966,-24.09619
pak,1967,11.72833
pak,1968,13.03753
pak,1969,-17.77796
pak,1970,17.81138
pak,1971,0.15902
pak,1972,-5.42939
pak,1973,3.61254
pak,1974,-4.83782
pak,1975,11.42936
pak,1976,1.85003
pak,1977,12.01039
pak,1978,3.88673
pak,1979,4.95465
pak,1980,8.09458
pak,1981,5.99278
pak,1982,18.53185
pak,1983,2.45203
pak,1984,4.87497
pak,1985,10.15063
pak,1986,4.37015
pak,1987,3.96746
pak,1988,-1.17224
pak,1989,7.47449
pak,1990,5.14405
pak,1991,3.01382
pak,1992,10.38626
pak,1993,3.94584
pak,1994,-0.76512
pak,1995,3.82533
pak,1996,5.64218
pak,1997,-3.61367
pak,1998,3.04709
pak,1999,-9.1909
pak,2000,5.12171
pak,2001,2.52861
pak,2002,-4.02405
pak,2003,6.49733
pak,2004,7.38283
pak,2005,13.2128
pak,2006,14.31521
pak,2007,2.59759
pak,2008,4.34061
pak,2009,-4.31644
pak,2010,-6.5338
pak,2011,-6.69883
pak,2012,2.54095
pak,2013,2.77741
pak,2014,2.756
pak,2015,14.55011
pak,2016,7.27256
pak,2017,9.83704
pak,2018,10.71158
pak,2019,-11.27317
pak,2020,-1.03071
pan,1961,26.99114
pan,1962,12.65971
pan,1963,12.37114
pan,1964,-8.80734
pan,1965,13.48088
pan,1966,33.15602
pan,1967,5.52597
pan,1968,13.24921
pan,1969,14.48468
pan,1970,17.85888
pan,1971,22.72247
pan,1972,14.47406
pan,1973,3.80571
pan,1974,-5.06512
pan,1975,-3.53151
pan,1976,-0.94811
pan,1977,-30.47062
pan,1978,24.89484
pan,1979,7.80772
pan,1980,17.89264
pan,1981,10.12927
pan,1982,-0.96533
pan,1983,-37.38303
pan,1984,-3.9477
pan,1985,-4.08401
pan,1986,28.62936
pan,1987,2.48004
pan,1988,-61.77194
pan,1989,-27.33369
pan,1990,260.16981
pan,1991,10.51553
pan,1992,38.63489
pan,1993,13.76012
pan,1994,14.31847
pan,1995,10.79677
pan,1996,7.46067
pan,1997,4.22501
pan,1998,10.92932
pan,1999,3.54329
pan,2000,-9.2137
pan,2001,-24.18134
pan,2002,-5.42923
pan,2003,19.04027
pan,2004,9.86592
pan,2005,2.84635
pan,2006,13.53927
pan,2007,38.90684
pan,2008,28.19567
pan,2009,-21.39975
pan,2010,32.85539
pan,2011,13.783
pan,2012,25.35836
pan,2013,10.50904
pan,2014,6.14427
pan,2015,6.44238
pan,2016,-0.46721
pan,2017,8.22312
pan,2018,2.04897
pan,2019,-2.6501
per,1961,12.31336
per,1962,11.48631
per,1963,-3.06861
per,1964,2.8787
per,1965,13.82334
per,1966,17.2223
per,1967,-4.58864
per,1968,-21.65446
per,1969,5.41124
per,1970,8.84895
per,1971,14.93556
per,1972,-5.80035
per,1973,47.90246
per,1974,33.45369
per,1975,-1.97868
per,1976,-13.29232
per,1977,-12.18885
per,1978,-7.21992
per,1979,16.7263
per,1980,36.76144
per,1981,22.18225
per,1982,-6.78461
per,1983,-35.32016
per,1984,-5.99279
per,1985,-14.62334
per,1986,29.79201
per,1987,22.47713
per,1988,-11.96699
per,1989,-21.23178
per,1990,0.59729
per,1991,4.20565
per,1992,1.26905
per,1993,11.71732
per,1994,33.02175
per,1995,19.85946
per,1996,-4.90799
per,1997,14.91519
per,1998,-2.06066
per,1999,-13.45586
per,2000,-2.91169
per,2001,-6.90811
per,2002,3.95621
per,2003,5.07328
per,2004,0.19889
per,2005,6.22649
per,2006,34.6307
per,2007,28.63378
per,2008,31.09631
per,2009,-20.20381
per,2010,35.81559
per,2011,12.20909
per,2012,9.49408
per,2013,8.50413
per,2014,-1.05691
per,2015,-3.57581
per,2016,-5.77398
per,2017,0.03169
per,2018,5.1956
per,2019,1.26783
per,2020,-23.39906
phl,1961,16.10139
phl,1962,-0.58619
phl,1963,17.88842
phl,1964,10.53866
phl,1965,6.18401
phl,1966,0.06484
phl,1967,10.47621
phl,1968,0.69786
phl,1969,4.53004
phl,1970,-3.92936
phl,1971,5.7499
phl,1972,3.6314
phl,1973,11.84925
phl,1974,20.81296
phl,1975,24.08203
phl,1976,18.86585
phl,1977,0.97239
phl,1978,8.09336
phl,1979,4.35605
phl,1980,-3.70311
phl,1981,2.83229
phl,1982,8.46324
phl,1983,6.73678
phl,1984,-36.37795
phl,1985,-31.43102
phl,1986,9.83077
phl,1987,19.02832
phl,1988,14.00454
phl,1989,19.93138
phl,1990,15.65734
phl,1991,-17.09696
phl,1992,7.81004
phl,1993,7.3356
phl,1994,7.81187
phl,1995,2.67899
phl,1996,11.59246
phl,1997,10.99614
phl,1998,-14.78289
phl,1999,-13.0671
phl,2000,1.09656
phl,2001,20.49537
phl,2002,6.70838
phl,2003,-0.40831
phl,2004,6.13889
phl,2005,-4.3377
phl,2006,-10.31587
phl,2007,8.33486
phl,2008,26.76972
phl,2009,-5.99845
phl,2010,30.45969
phl,2011,-2.53878
phl,2012,5.42636
phl,2013,18.44277
phl,2014,8.27798
phl,2015,13.4077
phl,2016,20.78957
phl,2017,10.89876
phl,2018,11.28233
phl,2019,3.49345
phl,2020,-34.40222
png,1961,3.99306
png,1962,7.51251
png,1963,28.26088
png,1964,31.23486
png,1965,32.88787
png,1966,19.43758
png,1967,6.6551
png,1968,5.31335
png,1969,45.14881
png,1970,60.21389
png,1971,7.59901
png,1972,-32.158
png,1973,-36.68648
png,1974,5.60905
png,1975,-0.95737
png,1976,-9.64332
png,1977,7.87061
png,1978,2.76272
png,1979,22.65624
png,1980,4.25256
png,1981,-4.18686
png,1982,13.24079
png,1983,4.45508
png,1984,-8.48261
png,1985,-28.10118
png,1986,4.84337
png,1987,9.85977
png,1988,41.08795
png,1989,-23.97686
png,1990,0.62412
png,1991,22.98894
png,1992,3.56187
png,1993,-21.22965
png,1994,32.92118
png,1995,-1.2064
png,1996,10.38694
png,1997,-9.15634
png,1998,-14.50997
png,1999,0.06599
png,2000,36.83914
png,2001,6.98161
png,2002,-2.25267
png,2003,-5.61165
png,2004,0.01959
pol,1996,17.92262
pol,1997,17.16402
pol,1998,12.41868
pol,1999,6.53914
pol,2000,1.09638
pol,2001,-13.48701
pol,2002,-6.44331
pol,2003,4.87636
pol,2004,15.66035
pol,2005,3.15621
pol,2006,16.24108
pol,2007,25.39468
pol,2008,2.65594
pol,2009,-12.59693
pol,2010,10.47162
pol,2011,12.41834
pol,2012,-3.83481
pol,2013,-5.78883
pol,2014,12.82344
pol,2015,4.70659
pol,2016,-2.04317
pol,2017,7.64413
pol,2018,10.45329
pol,2019,0.26896
pol,2020,-12.13974
pri,1965,25.5759
pri,1966,0.40765
pri,1967,7.80762
pri,1968,11.4861
pri,1969,10.70547
pri,1970,5.83265
pri,1971,14.0275
pri,1972,0.92385
pri,1973,-2.17768
pri,1974,-19.54295
pri,1975,5.14202
pri,1976,1.76991
pri,1977,-23.66133
pri,1978,4.40647
pri,1979,-11.03933
pri,1980,6.42246
pri,1981,-4.56406
pri,1982,-36.8605
pri,1983,9.08405
pri,1984,45.97463
pri,1985,-6.60556
pri,1986,-8.39255
pri,1987,39.84115
pri,1988,20.8559
pri,1989,11.44262
pri,1990,3.24605
pri,1991,-7.73176
pri,1992,6.89726
pri,1993,8.56125
pri,1994,5.39342
pri,1995,10.50417
pri,1996,3.03146
pri,1997,13.81681
pri,1998,-2.30579
pri,1999,33.05631
pri,2000,-0.54964
pri,2001,1.18073
pri,2002,-7.01659
pri,2003,-0.03457
pri,2004,7.65941
pri,2005,-3.93249
pri,2006,-0.3703
pri,2007,-3.99376
pri,2008,-7.88303
pri,2009,-12.49267
pri,2010,-7.77785
pri,2011,8.11419
pri,2012,5.7784
pri,2013,-8.85473
pri,2014,-6.02133
pri,2015,0.41528
pri,2016,-7.85023
pri,2017,3.46209
pri,2018,61.13865
pri,2019,0.79796
pri,2020,-21.81315
prt,1971,-3.53284
prt,1972,14.89506
prt,1973,21.09069
prt,1974,-8.53831
prt,1975,-45.3057
prt,1976,29.65289
prt,1977,33.99611
prt,1978,6.56927
prt,1979,7.46739
prt,1980,10.69634
prt,1981,3.61271
prt,1982,1.28965
prt,1983,-19.09109
prt,1984,-20.3919
prt,1985,-1.99267
prt,1986,17.92572
prt,1987,28.61423
prt,1988,21.78011
prt,1989,1.99001
prt,1990,10.63941
prt,1991,-0.20254
prt,1992,3.18464
prt,1993,-8.70722
prt,1994,12.14657
prt,1995,6.01637
prt,1996,4.15616
prt,1997,13.03834
prt,1998,12.33518
prt,1999,7.53663
prt,2000,1.54024
prt,2001,1.86952
prt,2002,-5.66306
prt,2003,-9.85341
prt,2004,4.74703
prt,2005,-0.57524
prt,2006,-0.1986
