geo,time,ny_gdy_totl_kn
nam,2005,80828800324.82689
nam,2006,89305890785.62611
nam,2007,95200548204.1824
nam,2008,103215013237.90601
nam,2009,103158088617.29401
nam,2010,108892615940.174
nam,2011,115827698808.895
nam,2012,120891393294.66299
nam,2013,126443609899.855
nam,2014,136187757562.80499
nam,2015,146018506612.37299
nam,2016,150490094713.397
nam,2017,151856653898.71301
nam,2018,152257052380.005
nam,2019,153455809956.37601
nam,2020,141565595978.354
ner,1990,2330720611401.02002
ner,1991,2326687355288.7002
ner,1992,2276787507306.00977
ner,1993,2355437734805.60938
ner,1994,2414117646364.52979
ner,1995,2551491225524.08008
ner,1996,2492143636409.9502
ner,1997,2536375947220.83008
ner,1998,2739898310729.60938
ner,1999,2746540565515.62939
ner,2000,2719523666815.64014
ner,2001,2935606150068.72949
ner,2002,3072311463626.52002
ner,2003,3153132479709.87988
ner,2004,3155168411866.91016
ner,2005,3367666415677.1001
ner,2006,3546831674469.77979
ner,2007,3645438680967.12939
ner,2008,3922776096818.20947
ner,2009,3990954533531.14941
ner,2010,4315646764947.62939
ner,2011,4421257540504.32031
ner,2012,4905305172447.92969
ner,2013,5177135197178.5293
ner,2014,5496295608713.56934
ner,2015,5725216000000
ner,2016,6067207865051.62012
ner,2017,6356671589476.59961
ner,2018,6827616011451.74023
ner,2019,7244515796259.12012
ner,2020,7503258936106.17969
nga,1981,26853819034241.39844
nga,1982,23371109265631.30078
nga,1983,20206732585849.30078
nga,1984,21029601263672
nga,1985,22614016779949.30078
nga,1986,17285638880588.09961
nga,1987,17144522075159.59961
nga,1988,18042717092252.19922
nga,1989,20764492545052.30078
nga,1990,22502815221553.5
nga,1991,23286696252796.69531
nga,1992,24037606202403.69531
nga,1993,23030081034733.89453
nga,1994,20983897001485.30078
nga,1995,21323234207374.60156
nga,1996,24046417674839.10156
nga,1997,24064595429104.60156
nga,1998,21826165233620.5
nga,1999,23942506892664.10156
nga,2000,29861868850670.30078
nga,2001,30320077087289.69531
nga,2002,34842580217410
nga,2003,38309838323038
nga,2004,41223358084439.29688
nga,2005,46945238960903.39844
nga,2006,55968668431270.89844
nga,2007,50844431951093.20312
nga,2008,51787700048045.89844
nga,2009,50159486403394.60156
nga,2010,54612264176600
nga,2011,52857405839177.79688
nga,2012,57439772700394.29688
nga,2013,59936536201512.89844
nga,2014,61976083632008
nga,2015,58533067674190.09375
nga,2016,54014412035690.89844
nga,2017,54119459610861.50781
nga,2018,57318816565659.79688
nga,2019,56131774839690.20312
nga,2020,58054360660961
nic,1960,41491746786.3837
nic,1961,45101923193.8186
nic,1962,50513318239.03329
nic,1963,55710320052.9808
nic,1964,62681907060.3322
nic,1965,68666067373.64809
nic,1966,69711667436.10539
nic,1967,74821076583.04678
nic,1968,75666453185.2735
nic,1969,79256969780.6891
nic,1970,80810689343.78951
nic,1971,82989657916.194
nic,1972,86330241712.61139
nic,1973,89645793500.1819
nic,1974,101009443569.563
nic,1975,99024705503.3192
nic,1976,109209067731.685
nic,1977,120840778501.437
nic,1978,109951675286.446
nic,1979,82214274549.52721
nic,1980,85588384858.31081
nic,1981,86853680026.66531
nic,1982,84733106377.5632
nic,1983,90663258011.4637
nic,1984,89567052396.1555
nic,1985,90028574658.2805
nic,1986,87169090167.3224
nic,1987,92199203427.83279
nic,1988,72196420751.9946
nic,1989,71709525786.37849
nic,1990,71104333473.94389
nic,1991,71550869589.19099
nic,1992,69951477552.4671
nic,1993,70740332866.51759
nic,1994,75095302730.63821
nic,1995,81087756520.6591
nic,1996,84713799755.31081
nic,1997,88646097746.9942
nic,1998,92849696865.4241
nic,1999,96306019056.02809
nic,2000,99984319730.0177
nic,2001,101396453825.44099
nic,2002,102532546340.02
nic,2003,104796376643.85201
nic,2004,109416318799.88699
nic,2005,113966352053.778
nic,2006,118839557912.91299
nic,2007,125325048272.58701
nic,2008,130631671270.93401
nic,2009,128777644553.47099
nic,2010,135779340170.299
nic,2011,146128361195.33401
nic,2012,155252991882.65302
nic,2013,160400515384.83099
nic,2014,170247250023.65302
nic,2015,183231720559.85001
nic,2016,193380820694.73999
nic,2017,202736876860.53296
nic,2018,190537599973.64801
nic,2019,185715917156.50296
nic,2020,189137358541.526
nld,1969,239668114376.74097
nld,1970,254044215695.99496
nld,1971,264773725843.87296
nld,1972,275926856979.13
nld,1973,291247330228.69397
nld,1974,296463814641.64801
nld,1975,296782406545.88
nld,1976,310239027690.56097
nld,1977,318279615437.89398
nld,1978,327284494604.91101
nld,1979,331399877948.90997
nld,1980,333743340275.27698
nld,1981,333051461691.44202
nld,1982,329723253407.67902
nld,1983,336067443380.20502
nld,1984,347473469207.66101
nld,1985,354870475412.55493
nld,1986,365512085525.82703
nld,1987,369147190297.37799
nld,1988,381533507396.02399
nld,1989,398038772844.56403
nld,1990,414666766315.28003
nld,1991,425014085386.14899
nld,1992,431345035110.70898
nld,1993,436430079539.40094
nld,1994,449620653034.14093
nld,1995,464335363637.60999
nld,1996,480397692127.47998
nld,1997,503836211730.47107
nld,1998,530671828888.72803
nld,1999,555213894479.64099
nld,2000,578097897963.15295
nld,2001,596582535139.33118
nld,2002,600537409518.01001
nld,2003,601616381917.07605
nld,2004,612230114943.34802
nld,2005,626135539088.64502
nld,2006,648501944076.88196
nld,2007,671819330141.24194
nld,2008,685631384315.495
nld,2009,663946402999.526
nld,2010,665276827935.75598
nld,2011,668234025993.31897
nld,2012,661183249638.04395
nld,2013,662013868854.73901
nld,2014,670827026440.96899
nld,2015,690008000000
nld,2016,708483778952.599
nld,2017,727833767123.08606
nld,2018,744183634546.69812
nld,2019,762505587313.42383
nld,2020,739592378036.16992
nor,1970,820781377595.19397
nor,1971,867058893316.66382
nor,1972,902068045542.88306
nor,1973,950920021506.25195
nor,1974,983617237095.51392
nor,1975,1012423135622.89001
nor,1976,1054342651559.77002
nor,1977,1091263562115.35999
nor,1978,1122979280791.01001
nor,1979,1184382782725.54004
nor,1980,1261372451930.22998
nor,1981,1291785676243.19995
nor,1982,1293574570584.1001
nor,1983,1335649367926.03003
nor,1984,1416584452690.36011
nor,1985,1482509989999.73999
nor,1986,1469319460528.76001
nor,1987,1479644611055.46997
nor,1988,1452035670132.87988
nor,1989,1460171638579.29004
nor,1990,1481993310952.87988
nor,1991,1517823911229.61011
nor,1992,1544228739544.6499
nor,1993,1589643219705.57007
nor,1994,1642885155857.34009
nor,1995,1714475124764.54004
nor,1996,1818930436436.17993
nor,1997,1917643731501.14966
nor,1998,1914702464071.13989
nor,1999,2024478702243.65991
nor,2000,2285588210433.70947
nor,2001,2309355659453.18945
nor,2002,2294878219398.33008
nor,2003,2323841089887.56006
nor,2004,2493545523340.58984
nor,2005,2713891438970.72949
nor,2006,2911782229561.8501
nor,2007,2966752662966.7998
nor,2008,3137995340820
nor,2009,2853740724479.04004
nor,2010,2948488905976.52979
nor,2011,3083836020805.54004
nor,2012,3201975160541.37012
nor,2013,3228469686125.12939
nor,2014,3210132192226.08984
nor,2015,3111168000000
nor,2016,3040454176130.27002
nor,2017,3163267839446.68945
nor,2018,3305506708814.83984
nor,2019,3229395929549.64941
nor,2020,3015752720369.25
npl,2001,1095560989446.88
npl,2002,1094963252929.39001
npl,2003,1126839078967.95996
npl,2004,1179186456895.55005
npl,2005,1214795140396.71997
npl,2006,1247233276775.45996
npl,2007,1287837667706.45996
npl,2008,1369298392967.87988
npl,2009,1432916084058.70996
npl,2010,1509320307806.1499
npl,2011,1562680982208.48999
npl,2012,1623052570364.52002
npl,2013,1673427958880.19995
npl,2014,1774927973342.8999
npl,2015,1857282316540.55005
npl,2016,1877931018169.79004
npl,2017,2053405392364.83008
npl,2018,2210430526858.16943
npl,2019,2352483854308.56006
npl,2020,2314804897570.31006
nzl,1977,95785049424.3262
nzl,1978,96924521124.56448
nzl,1979,98883391038.90489
nzl,1980,98992693914.15469
nzl,1981,103920607142.88901
nzl,1982,104852736981.547
nzl,1983,108292859235.493
nzl,1984,112955651477.97301
nzl,1985,114867406822.533
nzl,1986,118864362842.32401
nzl,1987,121142867966.108
nzl,1988,121707900388.11099
nzl,1989,122591155075.556
nzl,1990,120963178214.576
nzl,1991,118530398099.783
nzl,1992,119565391262.66701
nzl,1993,127675526503.466
nzl,1994,134505617100.39
nzl,1995,140817333226.50601
nzl,1996,146231590009.755
nzl,1997,148156806172.767
nzl,1998,148908961699.72501
nzl,1999,156058230844.427
nzl,2000,161105711516.38501
nzl,2001,167880415642.93701
nzl,2002,174951217419.07401
nzl,2003,185772938344.00696
nzl,2004,195367019704.94101
nzl,2005,201702032807.54199
nzl,2006,206787904741.66501
nzl,2007,217161945994.19296
nzl,2008,213892332220.72296
nzl,2009,210985400325.33096
nzl,2010,218351388617.72501
nzl,2011,224142427841.44296
nzl,2012,226435487243.35101
nzl,2013,239562257696.62701
nzl,2014,248556393473.54501
nzl,2015,255340000000
nzl,2016,266810733106.51501
nzl,2017,279501959013.60498
nzl,2018,286127546626.46893
nzl,2019,292319698175.75702
nzl,2020,296492672567.41803
omn,1998,11278237648.873
omn,1999,12005935433.9017
omn,2000,13546962168.3707
omn,2001,13718966828.3465
omn,2002,14052662794.6562
omn,2003,14369032993.6977
omn,2004,15471015608.421
omn,2005,17385906192.9706
omn,2006,19459052057.5603
omn,2007,21280913373.5638
omn,2008,25227519427.603
omn,2009,23610966405.45589
omn,2010,26545801121.7884
omn,2011,30532186424.6953
omn,2012,34457893939.7376
omn,2013,35012302711.9613
omn,2014,34796832415.4988
omn,2015,30249645731.5003
omn,2016,29599305534.7233
omn,2017,32452060296.2291
omn,2018,35184000000
omn,2019,34216440740.7407
omn,2020,33398478809.3009
pak,1960,838624011076.64502
pak,1961,849512935794.88684
pak,1962,890886124416.36194
pak,1963,987436927391.80884
pak,1964,1062028848369.04004
pak,1965,1139208833107.32007
pak,1966,1246825460258.62012
pak,1967,1308388653571.43994
pak,1968,1490019875093
pak,1969,1481046976465.46997
pak,1970,1833229696112.37988
pak,1971,1781398893805.19995
pak,1972,1699045394239.42993
pak,1973,1836489841137.37988
pak,1974,1859300579184.77002
pak,1975,1785885296364.72998
pak,1976,1880029179324.1897
pak,1977,1972088524624.9895
pak,1978,2114144660158.9895
pak,1979,2256895082452.3999
pak,1980,2476535682217.5498
pak,1981,2552730167740.20947
pak,1982,2663332331610.12939
pak,1983,2862306834246.77979
pak,1984,3020347730296.91992
pak,1985,3232323751436.75977
pak,1986,3428611614990.64014
pak,1987,3700894748952.43018
pak,1988,3953402740345.27979
pak,1989,4119832361456.66943
pak,1990,4301687402598.68018
pak,1991,4474328583786.32031
pak,1992,4877471477209.87988
pak,1993,4940275223373.95996
pak,1994,5138746350137.40039
pak,1995,5440486606755.87988
pak,1996,5715042507204.04004
pak,1997,5757393327850.33984
pak,1998,6058673657646.11035
pak,1999,6187020311839.58008
pak,2000,6339091898681.46973
pak,2001,6517597049391.12012
pak,2002,6699763443861.08984
pak,2003,7024535410343.62012
pak,2004,7482492101430.94043
pak,2005,7898038696404.70117
pak,2006,8216160000000
pak,2007,8569296650424.16016
pak,2008,8593717964814.91016
pak,2009,8873000937110.80078
pak,2010,8996297004726.64062
pak,2011,9276102207495.49023
pak,2012,9566668476980.42969
pak,2013,9947568200686.35938
pak,2014,10434501788777.69922
pak,2015,10946599115038.40039
pak,2016,11633822019726.69922
pak,2017,12298782013404.09961
pak,2018,13002766452453.69922
pak,2019,13154149755872.90039
pak,2020,13077350521464
pan,1960,2016944588.63988
pan,1961,2269214970.49841
pan,1962,2493593482.74629
pan,1963,2698520437.22155
pan,1964,2890096827.58161
pan,1965,3184965180.32583
pan,1966,3405458671.68603
pan,1967,3766063419.87431
pan,1968,4046191883.21263
pan,1969,4467139450.751
pan,1970,4728912960.34948
pan,1971,5354831196.71561
pan,1972,5697022390.81179
pan,1973,5852104352.93178
pan,1974,5848924793.44809
pan,1975,5846200163.58762
pan,1976,5780010370.20339
pan,1977,5553764289.10097
pan,1978,6297013682.67864
pan,1979,6358692716.13858
pan,1980,7025996105.54838
pan,1981,7786925093.27367
pan,1982,8122912348.62245
pan,1983,7872536834.85041
pan,1984,8019765303.20189
pan,1985,8529599946.07817
pan,1986,9173395098.28407
pan,1987,9018636600.11834
pan,1988,7798694226.68684
pan,1989,7876604310.05214
pan,1990,8366439385.51694
pan,1991,9043123105.06437
pan,1992,10045634508.7528
pan,1993,10749522777.4701
pan,1994,11068242017.6014
pan,1995,11024551389.0472
pan,1996,11469493815.8285
pan,1997,12500022172.0009
pan,1998,13498314172.1812
pan,1999,13830908198.2182
pan,2000,14069520226.7019
pan,2001,14262439377.7769
pan,2002,14711518025.3231
pan,2003,15965887429.0592
pan,2004,16585316552.6624
pan,2005,18154954552.2364
pan,2006,19577812189.6016
pan,2007,21295984230.2564
pan,2008,23285325836.1329
pan,2009,24309246724.2379
pan,2010,25695263577.4576
pan,2011,28543573379.1366
pan,2012,31207377049.2852
pan,2013,33811316731.838
pan,2014,35357519621.5191
pan,2015,38265973263.987
pan,2016,40148292027.1204
pan,2017,42008213846.9474
pan,2018,43067663137.0203
pan,2019,44442339177.05129
per,1960,64281494671.2612
per,1961,68096386329.5452
per,1962,75411868824.6834
per,1963,79715281274.716
per,1964,86647965050.4855
per,1965,91005392006.63048
per,1966,99608169894.8056
per,1967,103118957383.431
per,1968,103337161307.993
per,1969,108884480463.89
per,1970,114186800526.15199
per,1971,117597452687.099
per,1972,119997878385.34801
per,1973,133045364436.492
per,1974,143966224933.28799
per,1975,144658103047.388
per,1976,146831640936.88101
per,1977,146949951138.85599
per,1978,141435245579.23901
per,1979,150222589730.13101
per,1980,166724226919.758
per,1981,171958312951.37201
per,1982,169523843629.914
per,1983,152662763253.20999
per,1984,157286271578.15302
per,1985,158422152635.314
per,1986,173776362224.15799
per,1987,193788703016.216
per,1988,173943817408.01199
per,1989,146701292734.73401
per,1990,146954542685.077
per,1991,145817936061.672
per,1992,144580530005.91
per,1993,151305923672.83801
per,1994,171507381484.73801
per,1995,185720082210.42599
per,1996,189410545019.504
per,1997,202330587627.46399
per,1998,196553074158.09296
per,1999,197539620793.388
per,2000,201710334385.60297
per,2001,200469487477.74496
per,2002,211546561657.28296
per,2003,220915369553.21201
per,2004,236653243600.38696
per,2005,254580260515.314
per,2006,291649932763.70801
per,2007,319693000000
per,2008,340245895271.20502
per,2009,346692289554.43402
per,2010,393530046775.79999
per,2011,431551671148.56598
per,2012,453259195468.26398
per,2013,470314391555.08398
per,2014,476401744879.28094
per,2015,482591137921.23694
per,2016,503119539730.612
per,2017,526939680954.992
per,2018,546560890394.742
per,2019,557179555603.93201
per,2020,502546141315.29102
phl,1981,4476930666981.84961
phl,1982,4665387999916.29004
phl,1983,4704664701292.99023
phl,1984,4360818602973.35059
phl,1985,4151206458365.91992
phl,1986,4300331532624
phl,1987,4510152694230.34961
phl,1988,4883369648642.45996
phl,1989,5128807823143.45996
phl,1990,5256098818635.62012
phl,1991,5251465775628.33008
phl,1992,5259810153352.54004
phl,1993,5340952744670.11035
phl,1994,5598679959267.7998
phl,1995,5873791224792.80957
phl,1996,6236882841920.25
phl,1997,6518731448852.44043
phl,1998,6717244072530.84961
phl,1999,7000609322943.45996
phl,2000,7395893971803.34863
phl,2001,7615958293703.36914
phl,2002,7882901084215.28027
phl,2003,8270135637715.46875
phl,2004,8705466461896.36914
phl,2005,9068037736942.88086
phl,2006,9510839608455.96094
phl,2007,10101712752529.90039
phl,2008,10510696202284.40039
phl,2009,10753069760607.09961
phl,2010,11610651453627.59961
phl,2011,11793685106639.40039
phl,2012,12621507762445.19922
phl,2013,13545761812953
phl,2014,14454049915763.40039
phl,2015,15303834793803.09961
phl,2016,16269273123928
phl,2017,17355327452623.59961
phl,2018,18265190258161.69531
phl,2019,19219335340874.69531
phl,2020,17479483825985.30078
png,1961,7533320690.31682
png,1962,8022183521.24615
png,1963,8374803313.97783
png,1964,9127837352.26237
png,1965,10069853888.7423
png,1966,10627773741.0405
png,1967,11096832834.1079
png,1968,11640069531.08
png,1969,12618537473.1837
png,1970,13966475441.953
png,1971,14824279359.7309
png,1972,15842897390.6831
png,1973,17684148571.9141
png,1974,17953618475.9816
png,1975,17036799536.1219
png,1976,16923276774.0483
png,1977,17150293771.8213
png,1978,18254064196.1967
png,1979,19051858365.9274
png,1980,18277454698.8689
png,1981,17537174127.5673
png,1982,17450051231.2703
png,1983,18205709755.8975
png,1984,18263129923.9479
png,1985,18866072816.82529
png,1986,19538534795.7806
png,1987,20261604698.0019
png,1988,21039200839.5176
png,1989,20230305064.9532
png,1990,19466141022.8448
png,1991,21350268466.243
png,1992,24211325301.2176
png,1993,28280729394.0407
png,1994,29616952280.5996
png,1995,29157324696.0236
png,1996,31627340086.3359
png,1997,30377982831.7537
png,1998,29487932000
png,1999,30334921794.3717
png,2000,29615875329.6466
png,2001,29075290255.3963
png,2002,29029305130.4508
png,2003,29646725190.678
png,2004,30506925489.25
pol,1995,823641725629.65405
pol,1996,868879366839.86902
pol,1997,921511390852.771
pol,1998,968985177044.88306
pol,1999,1011039105688.13
pol,2000,1037592740673.01001
pol,2001,1050279977846.72998
pol,2002,1068770109271.52002
pol,2003,1101577418586.8501
pol,2004,1168394881415.87988
pol,2005,1213178264562.04004
pol,2006,1285096393377.34009
pol,2007,1384203646580.27002
pol,2008,1433451069038.78003
pol,2009,1493709592513.36011
pol,2010,1539599277080.40991
pol,2011,1601714288307.47998
pol,2012,1613321701858.16992
pol,2013,1637409124498.67993
pol,2014,1706367319081.69995
pol,2015,1801112000000
pol,2016,1862360934050.37988
pol,2017,1954631665678.37988
pol,2018,2047601007557.3501
pol,2019,2159240518488.46948
pol,2020,2136565527466.1001
prt,1970,58651373469.3259
prt,1971,62729670651.8424
prt,1972,67911560674.168
prt,1973,75638962205.13838
prt,1974,76681068473.33929
prt,1975,72551744255.9684
prt,1976,77317717531.42038
prt,1977,81818937732.3051
prt,1978,84201074976.3979
prt,1979,88212813472.944
prt,1980,91918295865.63187
prt,1981,93148756744.2942
prt,1982,95161879092.97728
prt,1983,94499399081.0688
prt,1984,92085492761.8082
prt,1985,94927646656.69501
prt,1986,100206152317.95799
prt,1987,106611786262.858
prt,1988,114560784044.276
prt,1989,121912681599.41499
prt,1990,126935320272.703
prt,1991,133120038411.183
prt,1992,135592626492.02699
prt,1993,132966119511.436
prt,1994,134562953437.217
prt,1995,140672650276.319
prt,1996,144921950090.52701
prt,1997,151423757322.56699
prt,1998,159553086366.01599
prt,1999,166192699329.276
prt,2000,171347241922.815
prt,2001,174714125931.45401
prt,2002,176708531037.66
prt,2003,175043669153.42801
prt,2004,177980118107.40601
prt,2005,178879693698.228
prt,2006,181788131011.83801
prt,2007,186468014284.32999
prt,2008,185841351940.46701
prt,2009,182620164320.85999
prt,2010,184923313347.63696
prt,2011,180521712322.50201
prt,2012,173310255694.573
prt,2013,172514719998.61499
