geo,time,sl_tlf_acti_1524_zs
uzb,2001,48.73
uzb,2002,48.534
uzb,2003,48.311
uzb,2004,47.827
uzb,2005,47.368
uzb,2006,46.863
uzb,2007,46.203
uzb,2008,45.571
uzb,2009,44.995
uzb,2010,44.52
uzb,2011,43.993
uzb,2012,43.37
uzb,2013,42.717
uzb,2014,42.093
uzb,2015,41.443
uzb,2016,40.898
uzb,2017,40.479
uzb,2018,39.987
uzb,2019,39.518
uzb,2020,36.826
vct,1990,57.257
vct,1991,57.19
vct,1992,56.967
vct,1993,56.805
vct,1994,56.815
vct,1995,56.538
vct,1996,56.445
vct,1997,56.278
vct,1998,56.09
vct,1999,55.948
vct,2000,55.846
vct,2001,55.741
vct,2002,55.473
vct,2003,55.152
vct,2004,54.949
vct,2005,54.804
vct,2006,54.408
vct,2007,54.172
vct,2008,54.014
vct,2009,54.019
vct,2010,54.098
vct,2011,54.065
vct,2012,53.959
vct,2013,53.831
vct,2014,53.722
vct,2015,53.611
vct,2016,53.539
vct,2017,53.501
vct,2018,53.413
vct,2019,53.388
vct,2020,50.275
ven,1990,46.979
ven,1991,46.946
ven,1992,46.894
ven,1993,46.819
ven,1994,46.738
ven,1995,46.692
ven,1996,46.634
ven,1997,46.608
ven,1998,46.562
ven,1999,46.493
ven,2000,46.462
ven,2001,46.428
ven,2002,46.351
ven,2003,46.279
ven,2004,46.287
ven,2005,46.265
ven,2006,45.64
ven,2007,44.513
ven,2008,43.906
ven,2009,42.882
ven,2010,41.676
ven,2011,40.743
ven,2012,39.935
ven,2013,40.827
ven,2014,38.845
ven,2015,36.897
ven,2016,34.906
ven,2017,34.825
ven,2018,34.8
ven,2019,34.906
ven,2020,32.077
vir,1990,47.144
vir,1991,47.048
vir,1992,47.384
vir,1993,50.307
vir,1994,46.72
vir,1995,43.743
vir,1996,41.684
vir,1997,41.587
vir,1998,41.424
vir,1999,40.677
vir,2000,41.302
vir,2001,42.641
vir,2002,41.8
vir,2003,40.745
vir,2004,41.75
vir,2005,42.188
vir,2006,42.339
vir,2007,42.589
vir,2008,42.4
vir,2009,42.843
vir,2010,41.445
vir,2011,42.381
vir,2012,42.576
vir,2013,40.458
vir,2014,39.912
vir,2015,41.466
vir,2016,40.996
vir,2017,41.454
vir,2018,38.355
vir,2019,36.243
vir,2020,35.595
vnm,1990,73.832
vnm,1991,73.44
vnm,1992,72.778
vnm,1993,72.154
vnm,1994,71.432
vnm,1995,70.614
vnm,1996,69.785
vnm,1997,66.425
vnm,1998,63.454
vnm,1999,60.388
vnm,2000,56.37
vnm,2001,60.947
vnm,2002,58.893
vnm,2003,57.199
vnm,2004,56.287
vnm,2005,56.373
vnm,2006,56.449
vnm,2007,56.519
vnm,2008,58.288
vnm,2009,60.02
vnm,2010,58.601
vnm,2011,57.007
vnm,2012,55.813
vnm,2013,58.248
vnm,2014,58.31
vnm,2015,59.345
vnm,2016,57.039
vnm,2017,56.724
vnm,2018,55.491
vnm,2019,54.583
vnm,2020,53.509
vut,1990,56.426
vut,1991,56.408
vut,1992,56.458
vut,1993,56.699
vut,1994,56.01
vut,1995,56.157
vut,1996,56.177
vut,1997,55.894
vut,1998,55.664
vut,1999,55.869
vut,2000,55.47
vut,2001,56.136
vut,2002,57
vut,2003,56.805
vut,2004,56.632
vut,2005,56.298
vut,2006,55.621
vut,2007,55.255
vut,2008,54.719
vut,2009,54.511
vut,2010,54.496
vut,2011,54.664
vut,2012,54.784
vut,2013,54.874
vut,2014,54.909
vut,2015,55.171
vut,2016,55.01
vut,2017,54.744
vut,2018,54.664
vut,2019,54.586
vut,2020,53.662
wsm,1990,38.399
wsm,1991,38.642
wsm,1992,38.684
wsm,1993,38.293
wsm,1994,38.603
wsm,1995,37.95
wsm,1996,37.226
wsm,1997,37.153
wsm,1998,36.907
wsm,1999,36.662
wsm,2000,35.943
wsm,2001,35.248
wsm,2002,34.819
wsm,2003,34.375
wsm,2004,33.925
wsm,2005,33.537
wsm,2006,33.41
wsm,2007,32.848
wsm,2008,32.821
wsm,2009,33.409
wsm,2010,33.438
wsm,2011,33.085
wsm,2012,33.599
wsm,2013,33.717
wsm,2014,33.77
wsm,2015,33.37
wsm,2016,32.627
wsm,2017,32.565
wsm,2018,32.825
wsm,2019,32.513
wsm,2020,31.958
yem,1990,33.983
yem,1991,33.671
yem,1992,33.306
yem,1993,33.201
yem,1994,32.982
yem,1995,33.54
yem,1996,34.205
yem,1997,34.867
yem,1998,35.524
yem,1999,36.174
yem,2000,35.675
yem,2001,35.17
yem,2002,34.661
yem,2003,34.149
yem,2004,33.637
yem,2005,33.124
yem,2006,32.606
yem,2007,32.088
yem,2008,31.565
yem,2009,31.034
yem,2010,30.493
yem,2011,29.335
yem,2012,28.178
yem,2013,27.027
yem,2014,25.886
yem,2015,26.086
yem,2016,26.096
yem,2017,26.05
yem,2018,25.949
yem,2019,25.847
yem,2020,25.342
zaf,1990,48.326
zaf,1991,47.43
zaf,1992,46.425
zaf,1993,45.39
zaf,1994,44.279
zaf,1995,43.058
zaf,1996,41.996
zaf,1997,40.87
zaf,1998,39.661
zaf,1999,38.425
zaf,2000,37.176
zaf,2001,36.22
zaf,2002,35.231
zaf,2003,34.227
zaf,2004,33.31
zaf,2005,32.514
zaf,2006,31.93
zaf,2007,31.457
zaf,2008,31.054
zaf,2009,28.328
zaf,2010,26.328
zaf,2011,25.589
zaf,2012,25.403
zaf,2013,25.722
zaf,2014,25.171
zaf,2015,26.485
zaf,2016,26.243
zaf,2017,26.496
zaf,2018,25.254
zaf,2019,25.521
zaf,2020,20.767
zmb,1990,68.711
zmb,1991,68.71
zmb,1992,68.615
zmb,1993,68.53
zmb,1994,68.291
zmb,1995,68.143
zmb,1996,68.138
zmb,1997,68.076
zmb,1998,67.951
zmb,1999,67.842
zmb,2000,67.712
zmb,2001,67.924
zmb,2002,68.108
zmb,2003,68.291
zmb,2004,68.454
zmb,2005,68.596
zmb,2006,67.003
zmb,2007,65.376
zmb,2008,63.72
zmb,2009,62.04
zmb,2010,60.339
zmb,2011,58.588
zmb,2012,56.816
zmb,2013,56.57
zmb,2014,56.258
zmb,2015,55.852
zmb,2016,55.416
zmb,2017,54.881
zmb,2018,54.286
zmb,2019,53.668
zmb,2020,52.766
zwe,1990,78.831
zwe,1991,78.667
zwe,1992,78.201
zwe,1993,77.717
zwe,1994,77.274
zwe,1995,76.767
zwe,1996,76.524
zwe,1997,76.289
zwe,1998,76.077
zwe,1999,75.783
zwe,2000,75.393
zwe,2001,75.195
zwe,2002,74.894
zwe,2003,74.536
zwe,2004,74.362
zwe,2005,74.254
zwe,2006,74.077
zwe,2007,73.899
zwe,2008,73.721
zwe,2009,73.544
zwe,2010,73.367
zwe,2011,73.112
zwe,2012,74.008
zwe,2013,74.901
zwe,2014,75.795
zwe,2015,75.898
zwe,2016,75.957
zwe,2017,75.875
zwe,2018,75.673
zwe,2019,75.32
zwe,2020,74.049
