geo,time,sp_pop_65up_fe_zs
moz,1972,3.72754
moz,1973,3.72946
moz,1974,3.72704
moz,1975,3.72056
moz,1976,3.71964
moz,1977,3.71359
moz,1978,3.70373
moz,1979,3.69153
moz,1980,3.67841
moz,1981,3.69657
moz,1982,3.70847
moz,1983,3.71551
moz,1984,3.71995
moz,1985,3.7239
moz,1986,3.77356
moz,1987,3.82015
moz,1988,3.8621
moz,1989,3.8948
moz,1990,3.91352
moz,1991,3.88334
moz,1992,3.84423
moz,1993,3.79895
moz,1994,3.75323
moz,1995,3.71218
moz,1996,3.72045
moz,1997,3.72456
moz,1998,3.72462
moz,1999,3.71897
moz,2000,3.70657
moz,2001,3.70845
moz,2002,3.70185
moz,2003,3.68806
moz,2004,3.66909
moz,2005,3.64661
moz,2006,3.64154
moz,2007,3.63154
moz,2008,3.6171
moz,2009,3.59861
moz,2010,3.57645
moz,2011,3.57435
moz,2012,3.56617
moz,2013,3.55258
moz,2014,3.53407
moz,2015,3.51086
moz,2016,3.51044
moz,2017,3.50623
moz,2018,3.49878
moz,2019,3.488
moz,2020,3.4744
mrt,1960,2.08725
mrt,1961,2.16112
mrt,1962,2.23694
mrt,1963,2.31125
mrt,1964,2.38033
mrt,1965,2.44488
mrt,1966,2.50968
mrt,1967,2.56887
mrt,1968,2.62333
mrt,1969,2.67693
mrt,1970,2.72877
mrt,1971,2.7817
mrt,1972,2.83137
mrt,1973,2.87965
mrt,1974,2.92496
mrt,1975,2.96797
mrt,1976,3.01202
mrt,1977,3.05326
mrt,1978,3.09218
mrt,1979,3.12836
mrt,1980,3.16277
mrt,1981,3.19799
mrt,1982,3.22997
mrt,1983,3.25889
mrt,1984,3.28591
mrt,1985,3.31181
mrt,1986,3.34334
mrt,1987,3.3704
mrt,1988,3.39514
mrt,1989,3.41791
mrt,1990,3.44034
mrt,1991,3.4664
mrt,1992,3.49065
mrt,1993,3.51351
mrt,1994,3.53366
mrt,1995,3.55108
mrt,1996,3.57737
mrt,1997,3.59826
mrt,1998,3.61719
mrt,1999,3.63503
mrt,2000,3.65284
mrt,2001,3.66168
mrt,2002,3.66817
mrt,2003,3.67341
mrt,2004,3.67697
mrt,2005,3.67939
mrt,2006,3.68124
mrt,2007,3.68022
mrt,2008,3.67677
mrt,2009,3.67277
mrt,2010,3.66901
mrt,2011,3.66766
mrt,2012,3.66466
mrt,2013,3.66
mrt,2014,3.65411
mrt,2015,3.64739
mrt,2016,3.64464
mrt,2017,3.64053
mrt,2018,3.63813
mrt,2019,3.64238
mrt,2020,3.65558
mus,1960,2.93514
mus,1961,2.95839
mus,1962,2.97351
mus,1963,2.98346
mus,1964,2.99545
mus,1965,3.01271
mus,1966,3.03175
mus,1967,3.06102
mus,1968,3.09763
mus,1969,3.13332
mus,1970,3.16758
mus,1971,3.23404
mus,1972,3.29455
mus,1973,3.35186
mus,1974,3.41312
mus,1975,3.47859
mus,1976,3.63622
mus,1977,3.80669
mus,1978,3.98663
mus,1979,4.17624
mus,1980,4.37511
mus,1981,4.48586
mus,1982,4.58927
mus,1983,4.69134
mus,1984,4.80109
mus,1985,4.91887
mus,1986,5.06537
mus,1987,5.22041
mus,1988,5.37812
mus,1989,5.52437
mus,1990,5.65153
mus,1991,5.77445
mus,1992,5.87327
mus,1993,5.95996
mus,1994,6.05422
mus,1995,6.16755
mus,1996,6.34072
mus,1997,6.52877
mus,1998,6.71377
mus,1999,6.88115
mus,2000,7.03083
mus,2001,7.1646
mus,2002,7.2862
mus,2003,7.39926
mus,2004,7.50982
mus,2005,7.62666
mus,2006,7.79462
mus,2007,7.98186
mus,2008,8.20019
mus,2009,8.46721
mus,2010,8.79492
mus,2011,9.20756
mus,2012,9.66937
mus,2013,10.17431
mus,2014,10.71719
mus,2015,11.29987
mus,2016,11.81404
mus,2017,12.34987
mus,2018,12.90269
mus,2019,13.46213
mus,2020,14.02294
mwi,1960,3.34872
mwi,1961,3.33014
mwi,1962,3.30965
mwi,1963,3.28854
mwi,1964,3.26772
mwi,1965,3.24819
mwi,1966,3.24735
mwi,1967,3.24712
mwi,1968,3.24144
mwi,1969,3.22214
mwi,1970,3.18658
mwi,1971,3.1529
mwi,1972,3.108
mwi,1973,3.06085
mwi,1974,3.02146
mwi,1975,2.99536
mwi,1976,2.99264
mwi,1977,2.99516
mwi,1978,3.00405
mwi,1979,3.02104
mwi,1980,3.04722
mwi,1981,3.09098
mwi,1982,3.14048
mwi,1983,3.18842
mwi,1984,3.22468
mwi,1985,3.24349
mwi,1986,3.26298
mwi,1987,3.27521
mwi,1988,3.28634
mwi,1989,3.30498
mwi,1990,3.33577
mwi,1991,3.40113
mwi,1992,3.46782
mwi,1993,3.53304
mwi,1994,3.58945
mwi,1995,3.63124
mwi,1996,3.6091
mwi,1997,3.57642
mwi,1998,3.53587
mwi,1999,3.49275
mwi,2000,3.44996
mwi,2001,3.43191
mwi,2002,3.41104
mwi,2003,3.38692
mwi,2004,3.35774
mwi,2005,3.32263
mwi,2006,3.29431
mwi,2007,3.25902
mwi,2008,3.21954
mwi,2009,3.1799
mwi,2010,3.14183
mwi,2011,3.13924
mwi,2012,3.14109
mwi,2013,3.14237
mwi,2014,3.13615
mwi,2015,3.1202
mwi,2016,3.13115
mwi,2017,3.13199
mwi,2018,3.12854
mwi,2019,3.12753
mwi,2020,3.13214
mys,1960,3.39058
mys,1961,3.35258
mys,1962,3.32187
mys,1963,3.291
mys,1964,3.25012
mys,1965,3.19673
mys,1966,3.20218
mys,1967,3.20001
mys,1968,3.20136
mys,1969,3.22117
mys,1970,3.26627
mys,1971,3.32882
mys,1972,3.4009
mys,1973,3.47114
mys,1974,3.52691
mys,1975,3.56313
mys,1976,3.57933
mys,1977,3.58399
mys,1978,3.58512
mys,1979,3.592
mys,1980,3.60947
mys,1981,3.65357
mys,1982,3.69862
mys,1983,3.74169
mys,1984,3.77958
mys,1985,3.81136
mys,1986,3.83645
mys,1987,3.85211
mys,1988,3.86118
mys,1989,3.86869
mys,1990,3.87971
mys,1991,3.90406
mys,1992,3.9315
mys,1993,3.95942
mys,1994,3.98425
mys,1995,4.00588
mys,1996,4.0306
mys,1997,4.04719
mys,1998,4.06487
mys,1999,4.0953
mys,2000,4.14439
mys,2001,4.26424
mys,2002,4.38317
mys,2003,4.48619
mys,2004,4.5773
mys,2005,4.68105
mys,2006,4.82904
mys,2007,4.96143
mys,2008,5.06306
mys,2009,5.141
mys,2010,5.22057
mys,2011,5.40099
mys,2012,5.60813
mys,2013,5.83621
mys,2014,6.07491
mys,2015,6.31847
mys,2016,6.55288
mys,2017,6.79211
mys,2018,7.04062
mys,2019,7.30403
mys,2020,7.58557
nam,1960,4.34944
nam,1961,4.33414
nam,1962,4.30799
nam,1963,4.27731
nam,1964,4.24549
nam,1965,4.21737
nam,1966,4.21805
nam,1967,4.21915
nam,1968,4.21572
nam,1969,4.19869
nam,1970,4.16781
nam,1971,4.15659
nam,1972,4.12818
nam,1973,4.08944
nam,1974,4.05018
nam,1975,4.0144
nam,1976,4.01714
nam,1977,4.02215
nam,1978,4.02597
nam,1979,4.02744
nam,1980,4.02327
nam,1981,4.03664
nam,1982,4.04353
nam,1983,4.04479
nam,1984,4.03888
nam,1985,4.02705
nam,1986,4.00256
nam,1987,3.97186
nam,1988,3.94021
nam,1989,3.91382
nam,1990,3.89729
nam,1991,3.9072
nam,1992,3.91889
nam,1993,3.92957
nam,1994,3.93372
nam,1995,3.92943
nam,1996,3.9202
nam,1997,3.89889
nam,1998,3.86842
nam,1999,3.83261
nam,2000,3.79345
nam,2001,3.90797
nam,2002,4.02643
nam,2003,4.15054
nam,2004,4.27514
nam,2005,4.39614
nam,2006,4.49148
nam,2007,4.58061
nam,2008,4.66587
nam,2009,4.74988
nam,2010,4.83148
nam,2011,4.75928
nam,2012,4.6844
nam,2013,4.61007
nam,2014,4.54125
nam,2015,4.48181
nam,2016,4.45385
nam,2017,4.43391
nam,2018,4.42137
nam,2019,4.41469
nam,2020,4.41465
ncl,1960,4.08008
ncl,1961,4.06476
ncl,1962,4.05151
ncl,1963,4.02371
ncl,1964,3.98999
ncl,1965,3.95495
ncl,1966,3.95053
ncl,1967,3.91749
ncl,1968,3.89655
ncl,1969,3.87664
ncl,1970,3.87753
ncl,1971,3.94037
ncl,1972,4.01609
ncl,1973,4.0889
ncl,1974,4.1569
ncl,1975,4.20852
ncl,1976,4.25383
ncl,1977,4.29315
ncl,1978,4.34004
ncl,1979,4.37407
ncl,1980,4.40747
ncl,1981,4.49201
ncl,1982,4.56217
ncl,1983,4.62462
ncl,1984,4.68725
ncl,1985,4.75753
ncl,1986,4.83258
ncl,1987,4.90354
ncl,1988,4.99183
ncl,1989,5.07201
ncl,1990,5.15466
ncl,1991,5.15907
ncl,1992,5.17595
ncl,1993,5.19929
ncl,1994,5.22389
ncl,1995,5.2396
ncl,1996,5.43671
ncl,1997,5.5998
ncl,1998,5.74858
ncl,1999,5.89709
ncl,2000,6.06802
ncl,2001,6.15228
ncl,2002,6.27478
ncl,2003,6.42771
ncl,2004,6.58074
ncl,2005,6.72394
ncl,2006,6.88128
ncl,2007,7.02426
ncl,2008,7.16842
ncl,2009,7.33765
ncl,2010,7.55038
ncl,2011,7.7694
ncl,2012,8.03274
ncl,2013,8.31756
ncl,2014,8.60557
ncl,2015,8.88689
ncl,2016,9.14405
ncl,2017,9.40229
ncl,2018,9.66601
ncl,2019,9.96079
ncl,2020,10.28854
ner,1960,1.29627
ner,1961,1.38446
ner,1962,1.47067
ner,1963,1.54934
ner,1964,1.61445
ner,1965,1.66424
ner,1966,1.71056
ner,1967,1.7434
ner,1968,1.76808
ner,1969,1.791
ner,1970,1.81581
ner,1971,1.8559
ner,1972,1.89365
ner,1973,1.92822
ner,1974,1.95841
ner,1975,1.98446
ner,1976,2.0285
ner,1977,2.06701
ner,1978,2.10052
ner,1979,2.12936
ner,1980,2.15448
ner,1981,2.19398
ner,1982,2.2297
ner,1983,2.2614
ner,1984,2.28989
ner,1985,2.31585
ner,1986,2.34891
ner,1987,2.38165
ner,1988,2.41368
ner,1989,2.44366
ner,1990,2.47112
ner,1991,2.49292
ner,1992,2.51154
ner,1993,2.5285
ner,1994,2.54559
ner,1995,2.56376
ner,1996,2.57207
ner,1997,2.58026
ner,1998,2.58861
ner,1999,2.59724
ner,2000,2.60661
ner,2001,2.61283
ner,2002,2.61799
ner,2003,2.62344
ner,2004,2.63125
ner,2005,2.64222
ner,2006,2.65905
ner,2007,2.67479
ner,2008,2.68864
ner,2009,2.69931
ner,2010,2.70644
ner,2011,2.72425
ner,2012,2.73929
ner,2013,2.75018
ner,2014,2.75436
ner,2015,2.75114
ner,2016,2.73804
ner,2017,2.71908
ner,2018,2.69837
ner,2019,2.68032
ner,2020,2.6672
nga,1960,3.15905
nga,1961,3.19173
nga,1962,3.2128
nga,1963,3.22026
nga,1964,3.21159
nga,1965,3.18715
nga,1966,3.20374
nga,1967,3.20456
nga,1968,3.19278
nga,1969,3.17168
nga,1970,3.14359
nga,1971,3.15813
nga,1972,3.16158
nga,1973,3.1553
nga,1974,3.14065
nga,1975,3.11913
nga,1976,3.12586
nga,1977,3.12423
nga,1978,3.11609
nga,1979,3.10349
nga,1980,3.08842
nga,1981,3.11135
nga,1982,3.12768
nga,1983,3.13815
nga,1984,3.14347
nga,1985,3.14481
nga,1986,3.16016
nga,1987,3.16789
nga,1988,3.16902
nga,1989,3.16433
nga,1990,3.15494
nga,1991,3.1647
nga,1992,3.16568
nga,1993,3.1595
nga,1994,3.14744
nga,1995,3.13081
nga,1996,3.12827
nga,1997,3.11613
nga,1998,3.09651
nga,1999,3.07143
nga,2000,3.0426
nga,2001,3.03723
nga,2002,3.02243
nga,2003,2.99976
nga,2004,2.97101
nga,2005,2.93792
nga,2006,2.94785
nga,2007,2.95022
nga,2008,2.94527
nga,2009,2.93306
nga,2010,2.91462
nga,2011,2.92763
nga,2012,2.93149
nga,2013,2.92795
nga,2014,2.91873
nga,2015,2.90557
nga,2016,2.91902
nga,2017,2.92619
nga,2018,2.92895
nga,2019,2.92898
nga,2020,2.92787
nic,1960,2.83431
nic,1961,2.82187
nic,1962,2.79884
nic,1963,2.77131
nic,1964,2.74676
nic,1965,2.72936
nic,1966,2.73803
nic,1967,2.74889
nic,1968,2.76102
nic,1969,2.77246
nic,1970,2.78173
nic,1971,2.80977
nic,1972,2.83472
nic,1973,2.85749
nic,1974,2.87896
nic,1975,2.90042
nic,1976,2.93024
nic,1977,2.9607
nic,1978,2.9918
nic,1979,3.02161
nic,1980,3.05015
nic,1981,3.0885
nic,1982,3.12323
nic,1983,3.15907
nic,1984,3.20176
nic,1985,3.25355
nic,1986,3.31598
nic,1987,3.38518
nic,1988,3.45895
nic,1989,3.53334
nic,1990,3.60592
nic,1991,3.67806
nic,1992,3.74478
nic,1993,3.80712
nic,1994,3.86687
nic,1995,3.92508
nic,1996,3.98771
nic,1997,4.04837
nic,1998,4.10856
nic,1999,4.16814
nic,2000,4.22811
nic,2001,4.30207
nic,2002,4.37227
nic,2003,4.44229
nic,2004,4.51702
nic,2005,4.59835
nic,2006,4.68044
nic,2007,4.77149
nic,2008,4.86309
nic,2009,4.94244
nic,2010,5.00501
nic,2011,5.05099
nic,2012,5.08266
nic,2013,5.12036
nic,2014,5.19296
nic,2015,5.31673
nic,2016,5.47925
nic,2017,5.68323
nic,2018,5.91897
nic,2019,6.17189
nic,2020,6.43429
nld,1960,9.43318
nld,1961,9.58485
nld,1962,9.75166
nld,1963,9.93111
nld,1964,10.11486
nld,1965,10.30032
nld,1966,10.48052
nld,1967,10.6626
nld,1968,10.84743
nld,1969,11.03908
nld,1970,11.24121
nld,1971,11.42538
nld,1972,11.61264
nld,1973,11.80427
nld,1974,11.9994
nld,1975,12.19744
nld,1976,12.43058
nld,1977,12.66019
nld,1978,12.88344
nld,1979,13.09409
nld,1980,13.28918
nld,1981,13.47729
nld,1982,13.63675
nld,1983,13.78739
nld,1984,13.95723
nld,1985,14.16126
nld,1986,14.3457
nld,1987,14.55971
nld,1988,14.78473
nld,1989,14.99344
nld,1990,15.17205
nld,1991,15.29003
nld,1992,15.37657
nld,1993,15.44293
nld,1994,15.50756
nld,1995,15.58251
nld,1996,15.63939
nld,1997,15.69947
nld,1998,15.76101
nld,1999,15.81705
nld,2000,15.86458
nld,2001,15.91949
nld,2002,15.96262
nld,2003,16.00395
nld,2004,16.05637
nld,2005,16.13067
nld,2006,16.26301
nld,2007,16.41147
nld,2008,16.59545
nld,2009,16.84159
nld,2010,17.1659
nld,2011,17.56434
nld,2012,18.02037
nld,2013,18.50841
nld,2014,18.99008
nld,2015,19.44276
nld,2016,19.84667
nld,2017,20.22816
nld,2018,20.59995
nld,2019,20.98175
nld,2020,21.38874
nld_curacao,1960,6.03313
nld_curacao,1961,5.94317
nld_curacao,1962,5.84414
nld_curacao,1963,5.73913
nld_curacao,1964,5.63185
nld_curacao,1965,5.52135
nld_curacao,1966,5.61227
nld_curacao,1967,5.6965
nld_curacao,1968,5.77568
nld_curacao,1969,5.86608
nld_curacao,1970,5.9822
nld_curacao,1971,6.10251
nld_curacao,1972,6.21159
nld_curacao,1973,6.30632
nld_curacao,1974,6.35449
nld_curacao,1975,6.37321
nld_curacao,1976,6.42085
nld_curacao,1977,6.46641
nld_curacao,1978,6.51152
nld_curacao,1979,6.56003
nld_curacao,1980,6.62287
nld_curacao,1981,6.72878
nld_curacao,1982,6.84029
nld_curacao,1983,6.94376
nld_curacao,1984,7.04466
nld_curacao,1985,7.14599
nld_curacao,1986,7.37784
nld_curacao,1987,7.59922
nld_curacao,1988,7.81927
nld_curacao,1989,8.03608
nld_curacao,1990,8.25721
nld_curacao,1991,8.466
nld_curacao,1992,8.68586
nld_curacao,1993,8.92906
nld_curacao,1994,9.18845
nld_curacao,1995,9.46899
nld_curacao,1996,9.80277
nld_curacao,1997,10.15338
nld_curacao,1998,10.51651
nld_curacao,1999,10.88352
nld_curacao,2000,11.25662
nld_curacao,2001,11.62051
nld_curacao,2002,11.98861
nld_curacao,2003,12.37186
nld_curacao,2004,12.78855
nld_curacao,2005,13.24327
nld_curacao,2006,13.29678
nld_curacao,2007,13.40871
nld_curacao,2008,13.57575
nld_curacao,2009,13.77946
nld_curacao,2010,14.00952
nld_curacao,2011,14.41512
nld_curacao,2012,14.85195
nld_curacao,2013,15.32524
nld_curacao,2014,15.84819
nld_curacao,2015,16.41903
nld_curacao,2016,16.91791
nld_curacao,2017,17.43588
nld_curacao,2018,17.99141
nld_curacao,2019,18.56711
nld_curacao,2020,19.16147
nor,1960,12.11304
nor,1961,12.30639
nor,1962,12.52788
nor,1963,12.76841
nor,1964,13.00798
nor,1965,13.23674
nor,1966,13.49921
nor,1967,13.74329
nor,1968,13.97654
nor,1969,14.21185
nor,1970,14.45634
nor,1971,14.65666
nor,1972,14.86409
nor,1973,15.07866
nor,1974,15.29887
nor,1975,15.52634
nor,1976,15.78133
nor,1977,16.03562
nor,1978,16.29078
nor,1979,16.54703
nor,1980,16.80388
nor,1981,17.0789
nor,1982,17.32926
nor,1983,17.56758
nor,1984,17.8082
nor,1985,18.05582
nor,1986,18.26221
nor,1987,18.46793
nor,1988,18.65665
nor,1989,18.80458
nor,1990,18.89938
nor,1991,18.90521
nor,1992,18.86136
nor,1993,18.77494
nor,1994,18.65893
nor,1995,18.52462
nor,1996,18.37223
nor,1997,18.19981
nor,1998,18.01516
nor,1999,17.82646
nor,2000,17.64228
nor,2001,17.47975
nor,2002,17.3176
nor,2003,17.16866
nor,2004,17.04651
nor,2005,16.96045
nor,2006,16.85679
nor,2007,16.76576
nor,2008,16.70289
nor,2009,16.6958
nor,2010,16.76492
nor,2011,16.9177
nor,2012,17.1448
nor,2013,17.41156
nor,2014,17.66825
nor,2015,17.88971
nor,2016,18.13831
nor,2017,18.3429
nor,2018,18.52603
nor,2019,18.72326
nor,2020,18.95665
npl,1960,2.76725
npl,1961,2.83425
npl,1962,2.88414
npl,1963,2.92187
npl,1964,2.95549
npl,1965,2.98852
npl,1966,3.05421
npl,1967,3.11612
npl,1968,3.17257
npl,1969,3.22097
npl,1970,3.26074
npl,1971,3.33461
npl,1972,3.39983
npl,1973,3.45539
npl,1974,3.50083
npl,1975,3.53629
npl,1976,3.6004
npl,1977,3.6537
npl,1978,3.69618
npl,1979,3.72817
npl,1980,3.75045
npl,1981,3.79591
npl,1982,3.83161
npl,1983,3.86004
npl,1984,3.88384
npl,1985,3.90479
npl,1986,3.95076
npl,1987,3.99098
npl,1988,4.02524
npl,1989,4.05333
npl,1990,4.07545
npl,1991,4.12367
npl,1992,4.16513
npl,1993,4.19921
npl,1994,4.22433
npl,1995,4.24045
npl,1996,4.26451
npl,1997,4.2794
npl,1998,4.28953
npl,1999,4.30073
npl,2000,4.31678
npl,2001,4.36913
npl,2002,4.42403
npl,2003,4.48189
npl,2004,4.54149
npl,2005,4.60308
npl,2006,4.65993
npl,2007,4.72874
npl,2008,4.81565
npl,2009,4.91822
npl,2010,5.03169
npl,2011,5.13289
npl,2012,5.22227
npl,2013,5.30553
npl,2014,5.38957
npl,2015,5.47857
npl,2016,5.55609
npl,2017,5.63529
npl,2018,5.71456
npl,2019,5.79247
npl,2020,5.87072
nzl,1960,9.67062
nzl,1961,9.59964
nzl,1962,9.55334
nzl,1963,9.52572
nzl,1964,9.5047
nzl,1965,9.48565
nzl,1966,9.53861
nzl,1967,9.58371
nzl,1968,9.62996
nzl,1969,9.6909
nzl,1970,9.77355
nzl,1971,9.80647
nzl,1972,9.84241
nzl,1973,9.88238
nzl,1974,9.93662
nzl,1975,10.01593
nzl,1976,10.2346
nzl,1977,10.47927
nzl,1978,10.73388
nzl,1979,10.97551
nzl,1980,11.1932
nzl,1981,11.35232
nzl,1982,11.48741
nzl,1983,11.61618
nzl,1984,11.75913
nzl,1985,11.92242
nzl,1986,12.07125
nzl,1987,12.22813
nzl,1988,12.39353
nzl,1989,12.55531
nzl,1990,12.69788
nzl,1991,12.76083
nzl,1992,12.82273
nzl,1993,12.8854
nzl,1994,12.94757
nzl,1995,13.00391
nzl,1996,13.02038
nzl,1997,13.02227
nzl,1998,13.02321
nzl,1999,13.03666
nzl,2000,13.0688
nzl,2001,13.04381
nzl,2002,13.03215
nzl,2003,13.03865
nzl,2004,13.06268
nzl,2005,13.10482
nzl,2006,13.22584
nzl,2007,13.35175
nzl,2008,13.49854
nzl,2009,13.6934
nzl,2010,13.95133
nzl,2011,14.15928
nzl,2012,14.4369
nzl,2013,14.76267
nzl,2014,15.1028
nzl,2015,15.44028
nzl,2016,15.78698
nzl,2017,16.11807
nzl,2018,16.44908
nzl,2019,16.80394
nzl,2020,17.19661
omn,1960,3.02127
omn,1961,3.05181
omn,1962,3.08184
omn,1963,3.10873
omn,1964,3.1319
omn,1965,3.14992
omn,1966,3.18677
omn,1967,3.21585
omn,1968,3.23884
omn,1969,3.25428
omn,1970,3.26653
omn,1971,3.28466
omn,1972,3.29646
omn,1973,3.29972
omn,1974,3.29496
omn,1975,3.27894
omn,1976,3.26655
omn,1977,3.2408
omn,1978,3.20596
omn,1979,3.16443
omn,1980,3.12059
omn,1981,3.08252
omn,1982,3.04389
omn,1983,3.00332
omn,1984,2.96241
omn,1985,2.92327
omn,1986,2.9309
omn,1987,2.93845
omn,1988,2.94843
omn,1989,2.96159
omn,1990,2.97985
omn,1991,2.98041
omn,1992,2.96774
omn,1993,2.94172
omn,1994,2.90238
omn,1995,2.85188
omn,1996,2.87176
omn,1997,2.89602
omn,1998,2.92441
omn,1999,2.95594
omn,2000,2.99409
omn,2001,2.99623
omn,2002,2.97785
omn,2003,2.94152
omn,2004,2.89132
omn,2005,2.82903
omn,2006,2.8905
omn,2007,2.96375
omn,2008,3.03897
omn,2009,3.10017
omn,2010,3.13832
omn,2011,3.15329
omn,2012,3.17809
omn,2013,3.22623
omn,2014,3.30968
omn,2015,3.43244
omn,2016,3.4999
omn,2017,3.57499
omn,2018,3.65544
omn,2019,3.7388
omn,2020,3.8246
pak,1960,4.31651
pak,1961,4.20946
pak,1962,4.10763
pak,1963,4.01043
pak,1964,3.91729
pak,1965,3.82842
pak,1966,3.77765
pak,1967,3.72887
pak,1968,3.68219
pak,1969,3.63771
pak,1970,3.59539
pak,1971,3.57528
pak,1972,3.55522
pak,1973,3.53736
pak,1974,3.52312
pak,1975,3.51282
pak,1976,3.51411
pak,1977,3.51689
pak,1978,3.52151
pak,1979,3.52778
pak,1980,3.53549
pak,1981,3.5412
pak,1982,3.54729
pak,1983,3.55491
pak,1984,3.56469
pak,1985,3.57707
pak,1986,3.5902
pak,1987,3.60186
pak,1988,3.61373
pak,1989,3.62728
pak,1990,3.64335
pak,1991,3.65657
pak,1992,3.67036
pak,1993,3.68585
pak,1994,3.70361
pak,1995,3.72407
pak,1996,3.74005
pak,1997,3.75771
pak,1998,3.77783
pak,1999,3.80078
pak,2000,3.82711
pak,2001,3.85992
pak,2002,3.89013
pak,2003,3.92106
pak,2004,3.95618
pak,2005,3.99701
pak,2006,4.04125
pak,2007,4.08603
pak,2008,4.12932
pak,2009,4.16804
pak,2010,4.20106
pak,2011,4.23157
pak,2012,4.2574
pak,2013,4.27914
pak,2014,4.29658
pak,2015,4.31073
pak,2016,4.32719
pak,2017,4.33746
pak,2018,4.34885
pak,2019,4.37108
pak,2020,4.40986
pan,1960,3.60567
pan,1961,3.62302
pan,1962,3.63775
pan,1963,3.65028
pan,1964,3.66388
pan,1965,3.67803
pan,1966,3.7003
pan,1967,3.72346
pan,1968,3.74665
pan,1969,3.77063
pan,1970,3.79545
pan,1971,3.82955
pan,1972,3.86288
pan,1973,3.89665
pan,1974,3.93346
pan,1975,3.97478
pan,1976,4.03019
pan,1977,4.08843
pan,1978,4.14912
pan,1979,4.21195
pan,1980,4.27585
pan,1981,4.34777
pan,1982,4.41994
pan,1983,4.49288
pan,1984,4.56661
pan,1985,4.64199
pan,1986,4.70724
pan,1987,4.77218
pan,1988,4.83926
pan,1989,4.90986
pan,1990,4.98661
pan,1991,5.04974
pan,1992,5.1182
pan,1993,5.19251
pan,1994,5.27213
pan,1995,5.35704
pan,1996,5.43438
pan,1997,5.51319
pan,1998,5.59707
pan,1999,5.68946
pan,2000,5.79264
pan,2001,5.89733
pan,2002,6.01166
pan,2003,6.13438
pan,2004,6.26435
pan,2005,6.40113
pan,2006,6.54382
pan,2007,6.68885
pan,2008,6.83928
pan,2009,6.99787
pan,2010,7.1668
pan,2011,7.32749
pan,2012,7.49527
pan,2013,7.67349
pan,2014,7.86487
pan,2015,8.07246
pan,2016,8.26236
pan,2017,8.46544
pan,2018,8.68336
pan,2019,8.91681
pan,2020,9.16753
per,1960,3.69999
per,1961,3.72835
per,1962,3.75048
per,1963,3.76559
per,1964,3.77275
per,1965,3.77223
per,1966,3.77806
per,1967,3.77652
per,1968,3.77169
per,1969,3.76771
per,1970,3.76707
per,1971,3.79034
per,1972,3.81295
per,1973,3.83466
per,1974,3.85549
per,1975,3.87563
per,1976,3.90199
per,1977,3.92772
per,1978,3.95178
per,1979,3.97186
per,1980,3.98738
per,1981,4.01686
per,1982,4.03927
per,1983,4.05922
per,1984,4.08214
per,1985,4.11089
per,1986,4.16389
per,1987,4.21979
per,1988,4.2785
per,1989,4.33949
per,1990,4.40315
per,1991,4.47753
per,1992,4.55503
per,1993,4.63707
per,1994,4.72566
per,1995,4.82229
per,1996,4.9253
per,1997,5.0334
per,1998,5.14605
per,1999,5.26229
per,2000,5.38168
per,2001,5.51033
per,2002,5.63189
per,2003,5.74709
per,2004,5.85672
per,2005,5.96199
per,2006,6.10806
per,2007,6.25447
per,2008,6.40298
per,2009,6.55609
per,2010,6.71632
per,2011,6.90025
per,2012,7.10342
per,2013,7.32658
per,2014,7.57056
per,2015,7.83732
per,2016,8.06318
per,2017,8.30678
per,2018,8.57111
per,2019,8.85802
per,2020,9.1652
phl,1960,3.8508
phl,1961,3.80234
phl,1962,3.73747
phl,1963,3.6639
phl,1964,3.59042
phl,1965,3.52109
phl,1966,3.4755
phl,1967,3.42962
phl,1968,3.38818
phl,1969,3.35593
phl,1970,3.3356
phl,1971,3.34848
phl,1972,3.36628
phl,1973,3.38706
phl,1974,3.40865
phl,1975,3.43007
phl,1976,3.46956
phl,1977,3.50517
phl,1978,3.53547
phl,1979,3.55815
phl,1980,3.57278
phl,1981,3.58718
phl,1982,3.59242
phl,1983,3.59298
phl,1984,3.59416
phl,1985,3.59878
phl,1986,3.61676
phl,1987,3.63447
phl,1988,3.6485
phl,1989,3.65425
phl,1990,3.65059
phl,1991,3.64867
phl,1992,3.63873
phl,1993,3.62663
phl,1994,3.6194
phl,1995,3.62114
phl,1996,3.6495
phl,1997,3.68124
phl,1998,3.71606
phl,1999,3.75308
phl,2000,3.79197
phl,2001,3.84402
phl,2002,3.89561
phl,2003,3.9473
phl,2004,4.00052
phl,2005,4.0582
phl,2006,4.20379
phl,2007,4.35264
phl,2008,4.50282
phl,2009,4.65859
phl,2010,4.82903
phl,2011,4.9167
phl,2012,5.01386
phl,2013,5.11932
phl,2014,5.23404
phl,2015,5.36096
phl,2016,5.54867
phl,2017,5.75324
phl,2018,5.97301
phl,2019,6.2039
phl,2020,6.44308
png,1960,2.9172
png,1961,2.90594
png,1962,2.89699
png,1963,2.88409
png,1964,2.86315
png,1965,2.83067
png,1966,2.85375
png,1967,2.8677
png,1968,2.87242
png,1969,2.86765
png,1970,2.85393
png,1971,2.88731
png,1972,2.91076
png,1973,2.92497
png,1974,2.93154
png,1975,2.93139
png,1976,2.9643
png,1977,2.99024
png,1978,3.00937
png,1979,3.02272
png,1980,3.0308
png,1981,3.06412
png,1982,3.09321
png,1983,3.11899
png,1984,3.14216
png,1985,3.16371
png,1986,3.19621
