geo,time,sh_dth_mort
tza,1975,139449
tza,1976,140357
tza,1977,141217
tza,1978,142258
tza,1979,143665
tza,1980,146057
tza,1981,149445
tza,1982,153568
tza,1983,158017
tza,1984,162295
tza,1985,165990
tza,1986,168701
tza,1987,170765
tza,1988,172392
tza,1989,174040
tza,1990,175938
tza,1991,178121
tza,1992,180481
tza,1993,182756
tza,1994,184693
tza,1995,185997
tza,1996,186292
tza,1997,185218
tza,1998,182747
tza,1999,178712
tza,2000,173362
tza,2001,167129
tza,2002,160448
tza,2003,154208
tza,2004,148724
tza,2005,143812
tza,2006,139761
tza,2007,135394
tza,2008,131878
tza,2009,127676
tza,2010,124447
tza,2011,120717
tza,2012,117443
tza,2013,114772
tza,2014,111784
tza,2015,110432
tza,2016,108529
tza,2017,106728
tza,2018,104832
tza,2019,103540
tza,2020,102252
uga,1960,70418
uga,1961,71183
uga,1962,72100
uga,1963,73029
uga,1964,74175
uga,1965,75316
uga,1966,76508
uga,1967,77655
uga,1968,78963
uga,1969,80383
uga,1970,82328
uga,1971,84682
uga,1972,87611
uga,1973,91155
uga,1974,95401
uga,1975,100275
uga,1976,105642
uga,1977,111258
uga,1978,116846
uga,1979,121950
uga,1980,126913
uga,1981,129875
uga,1982,131245
uga,1983,131770
uga,1984,132431
uga,1985,134096
uga,1986,136642
uga,1987,139851
uga,1988,143216
uga,1989,146177
uga,1990,148451
uga,1991,150170
uga,1992,151538
uga,1993,153144
uga,1994,155323
uga,1995,158173
uga,1996,160834
uga,1997,162748
uga,1998,163463
uga,1999,162642
uga,2000,160326
uga,2001,156733
uga,2002,151889
uga,2003,146184
uga,2004,139817
uga,2005,133396
uga,2006,127236
uga,2007,121614
uga,2008,116411
uga,2009,111951
uga,2010,107047
uga,2011,102520
uga,2012,97227
uga,2013,92476
uga,2014,88652
uga,2015,85225
uga,2016,81382
uga,2017,78476
uga,2018,75588
uga,2019,73220
uga,2020,70916
ukr,1976,21313
ukr,1977,20976
ukr,1978,20621
ukr,1979,20258
ukr,1980,19857
ukr,1981,19370
ukr,1982,18765
ukr,1983,18065
ukr,1984,17273
ukr,1985,16472
ukr,1986,15651
ukr,1987,14860
ukr,1988,14107
ukr,1989,13417
ukr,1990,12813
ukr,1991,12302
ukr,1992,11855
ukr,1993,11449
ukr,1994,11017
ukr,1995,10523
ukr,1996,9971
ukr,1997,9365
ukr,1998,8735
ukr,1999,8115
ukr,2000,7546
ukr,2001,7066
ukr,2002,6694
ukr,2003,6434
ukr,2004,6273
ukr,2005,6191
ukr,2006,6149
ukr,2007,6106
ukr,2008,6034
ukr,2009,5913
ukr,2010,5738
ukr,2011,5514
ukr,2012,5258
ukr,2013,4993
ukr,2014,4729
ukr,2015,4470
ukr,2016,4219
ukr,2017,3973
ukr,2018,3735
ukr,2019,3509
ukr,2020,3295
ury,1960,3490
ury,1961,3458
ury,1962,3404
ury,1963,3345
ury,1964,3294
ury,1965,3261
ury,1966,3236
ury,1967,3209
ury,1968,3177
ury,1969,3134
ury,1970,3088
ury,1971,3068
ury,1972,3102
ury,1973,3170
ury,1974,3233
ury,1975,3253
ury,1976,3194
ury,1977,3033
ury,1978,2792
ury,1979,2510
ury,1980,2227
ury,1981,1985
ury,1982,1809
ury,1983,1689
ury,1984,1607
ury,1985,1549
ury,1986,1499
ury,1987,1444
ury,1988,1385
ury,1989,1333
ury,1990,1292
ury,1991,1261
ury,1992,1238
ury,1993,1219
ury,1994,1195
ury,1995,1163
ury,1996,1120
ury,1997,1067
ury,1998,1012
ury,1999,962
ury,2000,922
ury,2001,888
ury,2002,857
ury,2003,823
ury,2004,781
ury,2005,729
ury,2006,675
ury,2007,624
ury,2008,579
ury,2009,543
ury,2010,517
ury,2011,497
ury,2012,481
ury,2013,465
ury,2014,448
ury,2015,427
ury,2016,403
ury,2017,377
ury,2018,349
ury,2019,320
ury,2020,293
usa,1960,126969
usa,1961,123500
usa,1962,119520
usa,1963,115131
usa,1964,110450
usa,1965,105558
usa,1966,100573
usa,1967,95560
usa,1968,90612
usa,1969,85792
usa,1970,81178
usa,1971,76818
usa,1972,72703
usa,1973,68833
usa,1974,65194
usa,1975,61854
usa,1976,58872
usa,1977,56266
usa,1978,54055
usa,1979,52219
usa,1980,50709
usa,1981,49487
usa,1982,48527
usa,1983,47781
usa,1984,47221
usa,1985,46774
usa,1986,46387
usa,1987,45981
usa,1988,45474
usa,1989,44810
usa,1990,43940
usa,1991,42847
usa,1992,41575
usa,1993,40186
usa,1994,38778
usa,1995,37429
usa,1996,36224
usa,1997,35199
usa,1998,34372
usa,1999,33746
usa,2000,33312
usa,2001,33043
usa,2002,32899
usa,2003,32826
usa,2004,32777
usa,2005,32674
usa,2006,32448
usa,2007,32061
usa,2008,31513
usa,2009,30828
usa,2010,30050
usa,2011,29249
usa,2012,28469
usa,2013,27757
usa,2014,27137
usa,2015,26612
usa,2016,26176
usa,2017,25817
usa,2018,25515
usa,2019,25248
usa,2020,24976
uzb,1984,55438
uzb,1985,53602
uzb,1986,52030
uzb,1987,50765
uzb,1988,49832
uzb,1989,49393
uzb,1990,49397
uzb,1991,49505
uzb,1992,49376
uzb,1993,48961
uzb,1994,48057
uzb,1995,46665
uzb,1996,44810
uzb,1997,42632
uzb,1998,40224
uzb,1999,37562
uzb,2000,34807
uzb,2001,32176
uzb,2002,29758
uzb,2003,27654
uzb,2004,25817
uzb,2005,24276
uzb,2006,22951
uzb,2007,21718
uzb,2008,20554
uzb,2009,19411
uzb,2010,18290
uzb,2011,17217
uzb,2012,16178
uzb,2013,15196
uzb,2014,14273
uzb,2015,13412
uzb,2016,12577
uzb,2017,11760
uzb,2018,10999
uzb,2019,10254
uzb,2020,9523
vct,1960,656
vct,1961,616
vct,1962,566
vct,1963,511
vct,1964,457
vct,1965,408
vct,1966,366
vct,1967,332
vct,1968,306
vct,1969,286
vct,1970,274
vct,1971,268
vct,1972,266
vct,1973,266
vct,1974,264
vct,1975,257
vct,1976,244
vct,1977,227
vct,1978,206
vct,1979,185
vct,1980,165
vct,1981,147
vct,1982,131
vct,1983,117
vct,1984,104
vct,1985,93
vct,1986,84
vct,1987,77
vct,1988,72
vct,1989,67
vct,1990,64
vct,1991,61
vct,1992,59
vct,1993,58
vct,1994,56
vct,1995,55
vct,1996,54
vct,1997,53
vct,1998,52
vct,1999,50
vct,2000,49
vct,2001,47
vct,2002,46
vct,2003,44
vct,2004,43
vct,2005,42
vct,2006,41
vct,2007,40
vct,2008,39
vct,2009,37
vct,2010,35
vct,2011,34
vct,2012,32
vct,2013,30
vct,2014,29
vct,2015,27
vct,2016,26
vct,2017,25
vct,2018,24
vct,2019,23
vct,2020,22
ven,1960,27868
ven,1961,27680
ven,1962,27558
ven,1963,27449
ven,1964,27413
ven,1965,27397
ven,1966,27366
ven,1967,27260
ven,1968,27077
ven,1969,26760
ven,1970,26334
ven,1971,25819
ven,1972,25259
ven,1973,24713
ven,1974,24279
ven,1975,23863
ven,1976,23455
ven,1977,23013
ven,1978,22538
ven,1979,21986
ven,1980,21405
ven,1981,20834
ven,1982,20317
ven,1983,19864
ven,1984,19457
ven,1985,19086
ven,1986,18677
ven,1987,18209
ven,1988,17660
ven,1989,17062
ven,1990,16481
ven,1991,15985
ven,1992,15600
ven,1993,15313
ven,1994,15090
ven,1995,14822
ven,1996,14412
ven,1997,13894
ven,1998,13339
ven,1999,25427
ven,2000,12325
ven,2001,12014
ven,2002,11744
ven,2003,11461
ven,2004,11129
ven,2005,10787
ven,2006,10482
ven,2007,10248
ven,2008,10109
ven,2009,10066
ven,2010,10085
ven,2011,10122
ven,2012,10174
ven,2013,10249
ven,2014,10335
ven,2015,10811
ven,2016,13424
ven,2017,13142
ven,2018,12872
ven,2019,12631
ven,2020,12436
vnm,1969,126817
vnm,1970,127385
vnm,1971,127905
vnm,1972,128127
vnm,1973,127999
vnm,1974,127243
vnm,1975,126126
vnm,1976,124806
vnm,1977,123191
vnm,1978,121485
vnm,1979,119756
vnm,1980,118219
vnm,1981,116959
vnm,1982,115903
vnm,1983,115007
vnm,1984,114166
vnm,1985,113147
vnm,1986,111641
vnm,1987,109574
vnm,1988,106784
vnm,1989,103411
vnm,1990,99288
vnm,1991,94345
vnm,1992,88661
vnm,1993,82412
vnm,1994,75742
vnm,1995,68910
vnm,1996,62331
vnm,1997,56213
vnm,1998,50858
vnm,1999,46380
vnm,2000,42745
vnm,2001,39981
vnm,2002,37898
vnm,2003,36447
vnm,2004,35425
vnm,2005,34774
vnm,2006,34404
vnm,2007,34231
vnm,2008,34185
vnm,2009,34213
vnm,2010,34308
vnm,2011,34397
vnm,2012,34464
vnm,2013,34521
vnm,2014,34540
vnm,2015,34527
vnm,2016,34444
vnm,2017,34267
vnm,2018,33978
vnm,2019,33585
vnm,2020,33013
vut,1960,455
vut,1961,453
vut,1962,450
vut,1963,444
vut,1964,437
vut,1965,428
vut,1966,418
vut,1967,408
vut,1968,397
vut,1969,386
vut,1970,376
vut,1971,367
vut,1972,359
vut,1973,351
vut,1974,345
vut,1975,339
vut,1976,332
vut,1977,326
vut,1978,317
vut,1979,307
vut,1980,295
vut,1981,282
vut,1982,268
vut,1983,254
vut,1984,239
vut,1985,226
vut,1986,214
vut,1987,204
vut,1988,196
vut,1989,189
vut,1990,184
vut,1991,180
vut,1992,177
vut,1993,174
vut,1994,172
vut,1995,172
vut,1996,171
vut,1997,172
vut,1998,172
vut,1999,173
vut,2000,174
vut,2001,176
vut,2002,178
vut,2003,182
vut,2004,186
vut,2005,190
vut,2006,195
vut,2007,201
vut,2008,207
vut,2009,213
vut,2010,218
vut,2011,224
vut,2012,229
vut,2013,231
vut,2014,232
vut,2015,232
vut,2016,230
vut,2017,227
vut,2018,225
vut,2019,221
vut,2020,218
wsm,1960,542
wsm,1961,533
wsm,1962,524
wsm,1963,515
wsm,1964,612
wsm,1965,495
wsm,1966,483
wsm,1967,469
wsm,1968,453
wsm,1969,435
wsm,1970,417
wsm,1971,398
wsm,1972,379
wsm,1973,361
wsm,1974,343
wsm,1975,326
wsm,1976,309
wsm,1977,293
wsm,1978,278
wsm,1979,264
wsm,1980,251
wsm,1981,240
wsm,1982,229
wsm,1983,219
wsm,1984,210
wsm,1985,201
wsm,1986,192
wsm,1987,183
wsm,1988,176
wsm,1989,169
wsm,1990,163
wsm,1991,157
wsm,1992,151
wsm,1993,146
wsm,1994,141
wsm,1995,136
wsm,1996,132
wsm,1997,127
wsm,1998,122
wsm,1999,118
wsm,2000,113
wsm,2001,110
wsm,2002,106
wsm,2003,104
wsm,2004,103
wsm,2005,102
wsm,2006,102
wsm,2007,102
wsm,2008,102
wsm,2009,136
wsm,2010,101
wsm,2011,100
wsm,2012,98
wsm,2013,96
wsm,2014,94
wsm,2015,92
wsm,2016,90
wsm,2017,88
wsm,2018,86
wsm,2019,83
wsm,2020,81
yem,1968,112328
yem,1969,110471
yem,1970,108579
yem,1971,106574
yem,1972,104590
yem,1973,102704
yem,1974,100586
yem,1975,98326
yem,1976,95903
yem,1977,93368
yem,1978,90761
yem,1979,88152
yem,1980,85600
yem,1981,83207
yem,1982,80939
yem,1983,78891
yem,1984,77184
yem,1985,75957
yem,1986,75190
yem,1987,74822
yem,1988,74752
yem,1989,74855
yem,1990,75114
yem,1991,75329
yem,1992,75364
yem,1993,75197
yem,1994,74788
yem,1995,74144
yem,1996,73133
yem,1997,71630
yem,1998,69605
yem,1999,67158
yem,2000,64531
yem,2001,61812
yem,2002,59239
yem,2003,56793
yem,2004,54513
yem,2005,52425
yem,2006,50430
yem,2007,48594
yem,2008,47045
yem,2009,46101
yem,2010,45912
yem,2011,46510
yem,2012,47452
yem,2013,47831
yem,2014,48693
yem,2015,50890
yem,2016,51064
yem,2017,51271
yem,2018,52799
yem,2019,52994
yem,2020,51560
zaf,1979,97213
zaf,1980,94591
zaf,1981,92096
zaf,1982,89742
zaf,1983,87463
zaf,1984,85089
zaf,1985,82606
zaf,1986,79895
zaf,1987,76945
zaf,1988,73887
zaf,1989,70968
zaf,1990,68241
zaf,1991,66039
zaf,1992,64471
zaf,1993,63814
zaf,1994,64027
zaf,1995,64998
zaf,1996,66432
zaf,1997,67803
zaf,1998,69638
zaf,1999,71554
zaf,2000,73067
zaf,2001,74876
zaf,2002,76626
zaf,2003,78914
zaf,2004,82102
zaf,2005,84721
zaf,2006,86629
zaf,2007,83796
zaf,2008,77985
zaf,2009,69407
zaf,2010,60679
zaf,2011,53903
zaf,2012,49417
zaf,2013,47013
zaf,2014,45130
zaf,2015,43546
zaf,2016,42080
zaf,2017,41205
zaf,2018,40146
zaf,2019,38969
zaf,2020,37807
zmb,1960,29260
zmb,1961,29730
zmb,1962,30189
zmb,1963,30718
zmb,1964,31284
zmb,1965,31965
zmb,1966,32764
zmb,1967,33637
zmb,1968,34418
zmb,1969,35042
zmb,1970,35455
zmb,1971,35610
zmb,1972,35591
zmb,1973,35551
zmb,1974,35621
zmb,1975,35988
zmb,1976,36751
zmb,1977,37854
zmb,1978,39127
zmb,1979,40459
zmb,1980,41878
zmb,1981,43251
zmb,1982,44713
zmb,1983,46536
zmb,1984,48825
zmb,1985,51433
zmb,1986,54199
zmb,1987,56953
zmb,1988,59422
zmb,1989,61586
zmb,1990,63522
zmb,1991,65273
zmb,1992,66725
zmb,1993,67741
zmb,1994,68201
zmb,1995,68539
zmb,1996,68999
zmb,1997,69714
zmb,1998,70352
zmb,1999,70606
zmb,2000,69828
zmb,2001,67400
zmb,2002,63892
zmb,2003,60187
zmb,2004,56430
zmb,2005,53063
zmb,2006,50191
zmb,2007,48429
zmb,2008,46871
zmb,2009,44963
zmb,2010,43235
zmb,2011,42756
zmb,2012,42223
zmb,2013,40729
zmb,2014,39706
zmb,2015,39901
zmb,2016,38985
zmb,2017,39095
zmb,2018,40118
zmb,2019,39955
zmb,2020,38955
zwe,1960,25888
zwe,1961,26062
zwe,1962,26178
zwe,1963,26241
zwe,1964,26241
zwe,1965,26253
zwe,1966,26311
zwe,1967,26412
zwe,1968,26633
zwe,1969,27037
zwe,1970,27586
zwe,1971,28312
zwe,1972,29195
zwe,1973,30211
zwe,1974,31329
zwe,1975,32546
zwe,1976,33739
zwe,1977,34815
zwe,1978,35613
zwe,1979,35946
zwe,1980,35783
zwe,1981,34977
zwe,1982,33650
zwe,1983,32044
zwe,1984,30419
zwe,1985,29020
zwe,1986,28022
zwe,1987,27585
zwe,1988,27650
zwe,1989,28213
zwe,1990,29244
zwe,1991,30486
zwe,1992,31990
zwe,1993,33510
zwe,1994,34804
zwe,1995,35883
zwe,1996,36514
zwe,1997,36613
zwe,1998,36324
zwe,1999,35824
zwe,2000,35389
zwe,2001,34969
zwe,2002,34884
zwe,2003,34954
zwe,2004,35827
zwe,2005,36797
zwe,2006,38398
zwe,2007,39658
zwe,2008,40138
zwe,2009,39804
zwe,2010,38616
zwe,2011,36899
zwe,2012,33485
zwe,2013,31096
zwe,2014,29507
zwe,2015,28708
zwe,2016,27195
zwe,2017,26069
zwe,2018,24648
zwe,2019,24006
zwe,2020,23533
