geo,time,se_prm_gint_zs
vut,2013,106.92062
wsm,1994,106.875
wsm,1995,104.47761
wsm,1996,101.97645
wsm,1997,107.06925
wsm,1998,104.19524
wsm,1999,101.3658
wsm,2000,102.93657
wsm,2001,111.85771
wsm,2002,114.00763
wsm,2003,113.31699
wsm,2004,113.3209
wsm,2005,109.19684
wsm,2006,110.22965
wsm,2007,106.34921
wsm,2009,107.05809
wsm,2010,123.87003
wsm,2011,106.29371
wsm,2012,105.1534
wsm,2014,107.56696
wsm,2015,102.61343
wsm,2016,104.32472
wsm,2017,116.14173
wsm,2018,114.98069
yem,1999,75.52658
yem,2001,90.89321
yem,2002,97.74693
yem,2003,106.36366
yem,2004,113.02435
yem,2005,118.45427
yem,2008,110.24375
yem,2010,109.45791
yem,2012,110.64107
yem,2013,118.58593
yem,2016,103.21989
zaf,1991,121.29351
zaf,1998,97.00425
zaf,1999,112.3076
zaf,2000,95.9313
zaf,2001,104.50827
zaf,2002,118.84846
zaf,2003,122.11117
zaf,2004,121.75846
zaf,2005,120.39966
zaf,2009,96.34553
zaf,2010,98.16428
zaf,2011,103.92069
zaf,2012,100.36777
zaf,2013,99.36953
zaf,2014,96.40359
zaf,2015,97.97832
zaf,2016,91.91198
zaf,2017,103.67058
zmb,1972,100.92614
zmb,1973,97.6904
zmb,1974,97.83777
zmb,1975,95.27948
zmb,1976,94.5897
zmb,1977,93.86335
zmb,1978,92.04171
zmb,1979,90.50526
zmb,1980,90.72001
zmb,1981,90.66574
zmb,1982,90.92144
zmb,1983,93.2035
zmb,1984,96.16778
zmb,1986,96.30898
zmb,1996,86.67862
zmb,1998,83.35254
zmb,1999,82.44128
zmb,2000,88.44106
zmb,2001,86.66156
zmb,2002,86.54167
zmb,2004,107.90655
zmb,2005,122.21118
zmb,2006,115.88656
zmb,2007,118.94038
zmb,2008,118.83018
zmb,2009,110.53108
zmb,2010,105.01905
zmb,2011,111.2054
zmb,2012,113.56821
zmb,2013,107.58735
zmb,2014,105.5769
zmb,2015,101.41567
zmb,2016,99.60443
zmb,2017,107.41871
zwe,1984,125.53462
zwe,1992,123.07519
zwe,1999,119.77441
zwe,2000,127.31959
zwe,2001,137.0771
zwe,2002,128.67997
zwe,2003,128.36634
zwe,2012,116.3522
zwe,2013,107.51569
