geo,time,sp_pop_1564_ma_in
gtm,2015,4461970
gtm,2016,4579819
gtm,2017,4700583
gtm,2018,4822497
gtm,2019,4941832
gtm,2020,5056986
gum,1960,24951
gum,1961,25117
gum,1962,25538
gum,1963,26056
gum,1964,26587
gum,1965,27118
gum,1966,27605
gum,1967,28127
gum,1968,28551
gum,1969,28893
gum,1970,29235
gum,1971,29836
gum,1972,30455
gum,1973,30995
gum,1974,31434
gum,1975,31818
gum,1976,32294
gum,1977,32808
gum,1978,33348
gum,1979,33936
gum,1980,34600
gum,1981,35679
gum,1982,36835
gum,1983,38034
gum,1984,39249
gum,1985,40479
gum,1986,41840
gum,1987,43242
gum,1988,44639
gum,1989,45984
gum,1990,47224
gum,1991,47873
gum,1992,48388
gum,1993,48801
gum,1994,49148
gum,1995,49498
gum,1996,49777
gum,1997,50081
gum,1998,50402
gum,1999,50720
gum,2000,51018
gum,2001,51192
gum,2002,51346
gum,2003,51494
gum,2004,51643
gum,2005,51835
gum,2006,52045
gum,2007,52285
gum,2008,52542
gum,2009,52796
gum,2010,53021
gum,2011,53235
gum,2012,53419
gum,2013,53625
gum,2014,53873
gum,2015,54197
gum,2016,54576
gum,2017,55053
gum,2018,55564
gum,2019,56059
gum,2020,56497
guy,1960,143762
guy,1961,146924
guy,1962,150236
guy,1963,153678
guy,1964,157209
guy,1965,160838
guy,1966,163978
guy,1967,166787
guy,1968,169389
guy,1969,171958
guy,1970,174620
guy,1971,179002
guy,1972,183234
guy,1973,187176
guy,1974,190792
guy,1975,194166
guy,1976,197915
guy,1977,201412
guy,1978,204719
guy,1979,207837
guy,1980,210755
guy,1981,213942
guy,1982,216107
guy,1983,217105
guy,1984,217344
guy,1985,217521
guy,1986,218088
guy,1987,218728
guy,1988,219127
guy,1989,219087
guy,1990,218771
guy,1991,219227
guy,1992,220015
guy,1993,220887
guy,1994,221731
guy,1995,222430
guy,1996,223667
guy,1997,224605
guy,1998,224972
guy,1999,224577
guy,2000,223608
guy,2001,222749
guy,2002,221737
guy,2003,220840
guy,2004,220481
guy,2005,220842
guy,2006,223336
guy,2007,225971
guy,2008,228831
guy,2009,231786
guy,2010,234756
guy,2011,237381
guy,2012,240343
guy,2013,243432
guy,2014,246458
guy,2015,249288
guy,2016,251579
guy,2017,253843
guy,2018,255911
guy,2019,257603
guy,2020,258862
hkg,1960,905551
hkg,1961,929392
hkg,1962,972265
hkg,1963,1012719
hkg,1964,1044968
hkg,1965,1080727
hkg,1966,1090577
hkg,1967,1123438
hkg,1968,1156228
hkg,1969,1185275
hkg,1970,1225426
hkg,1971,1265413
hkg,1972,1300041
hkg,1973,1347818
hkg,1974,1407091
hkg,1975,1457326
hkg,1976,1508508
hkg,1977,1572156
hkg,1978,1645317
hkg,1979,1777801
hkg,1980,1855433
hkg,1981,1906243
hkg,1982,1933257
hkg,1983,1953670
hkg,1984,1962827
hkg,1985,1976122
hkg,1986,2000818
hkg,1987,2021890
hkg,1988,2039924
hkg,1989,2061186
hkg,1990,2066673
hkg,1991,2083734
hkg,1992,2099403
hkg,1993,2132935
hkg,1994,2178633
hkg,1995,2219316
hkg,1996,2309332
hkg,1997,2320619
hkg,1998,2332517
hkg,1999,2345979
hkg,2000,2356694
hkg,2001,2369858
hkg,2002,2373702
hkg,2003,2361769
hkg,2004,2374583
hkg,2005,2381635
hkg,2006,2396810
hkg,2007,2417012
hkg,2008,2429948
hkg,2009,2430616
hkg,2010,2439205
hkg,2011,2444139
hkg,2012,2457548
hkg,2013,2449845
hkg,2014,2443549
hkg,2015,2434210
hkg,2016,2420935
hkg,2017,2402046
hkg,2018,2378395
hkg,2019,2351691
hkg,2020,2299828
hnd,1960,513374
hnd,1961,523606
hnd,1962,534555
hnd,1963,546509
hnd,1964,559909
hnd,1965,574993
hnd,1966,589110
hnd,1967,604896
hnd,1968,622147
hnd,1969,640596
hnd,1970,660108
hnd,1971,678173
hnd,1972,698011
hnd,1973,719268
hnd,1974,741511
hnd,1975,764566
hnd,1976,787579
hnd,1977,811265
hnd,1978,836014
hnd,1979,862523
hnd,1980,891125
hnd,1981,919195
hnd,1982,949797
hnd,1983,982325
hnd,1984,1015901
hnd,1985,1050138
hnd,1986,1084411
hnd,1987,1119593
hnd,1988,1155891
hnd,1989,1193769
hnd,1990,1233523
hnd,1991,1275067
hnd,1992,1318277
hnd,1993,1363285
hnd,1994,1410086
hnd,1995,1458603
hnd,1996,1509114
hnd,1997,1561182
hnd,1998,1614884
hnd,1999,1670511
hnd,2000,1728234
hnd,2001,1785900
hnd,2002,1847125
hnd,2003,1911035
hnd,2004,1976476
hnd,2005,2042989
hnd,2006,2112784
hnd,2007,2182817
hnd,2008,2253921
hnd,2009,2327474
hnd,2010,2403969
hnd,2011,2480882
hnd,2012,2560452
hnd,2013,2641747
hnd,2014,2722883
hnd,2015,2802622
hnd,2016,2881374
hnd,2017,2957757
hnd,2018,3032341
hnd,2019,3106315
hnd,2020,3180152
hrv,1960,1294827
hrv,1961,1305260
hrv,1962,1318659
hrv,1963,1334116
hrv,1964,1350352
hrv,1965,1367534
hrv,1966,1382539
hrv,1967,1398841
hrv,1968,1415781
hrv,1969,1431917
hrv,1970,1445018
hrv,1971,1454994
hrv,1972,1462681
hrv,1973,1469029
hrv,1974,1475914
hrv,1975,1484199
hrv,1976,1491096
hrv,1977,1499925
hrv,1978,1509472
hrv,1979,1517096
hrv,1980,1522243
hrv,1981,1532084
hrv,1982,1545745
hrv,1983,1560015
hrv,1984,1574191
hrv,1985,1588785
hrv,1986,1598439
hrv,1987,1608818
hrv,1988,1618899
hrv,1989,1627398
hrv,1990,1634342
hrv,1991,1601941
hrv,1992,1560367
hrv,1993,1565416
hrv,1994,1579280
hrv,1995,1564380
hrv,1996,1539159
hrv,1997,1526010
hrv,1998,1518742
hrv,1999,1506911
hrv,2000,1488947
hrv,2001,1428270
hrv,2002,1428669
hrv,2003,1431359
hrv,2004,1434755
hrv,2005,1439207
hrv,2006,1442973
hrv,2007,1443736
hrv,2008,1442898
hrv,2009,1440362
hrv,2010,1436271
hrv,2011,1425800
hrv,2012,1418591
hrv,2013,1413772
hrv,2014,1406955
hrv,2015,1392591
hrv,2016,1376955
hrv,2017,1351904
hrv,2018,1329982
hrv,2019,1313748
hrv,2020,1301382
hti,1960,1059419
hti,1961,1074730
hti,1962,1088738
hti,1963,1102580
hti,1964,1118334
hti,1965,1137148
hti,1966,1153553
hti,1967,1173503
hti,1968,1196130
hti,1969,1220077
hti,1970,1244643
hti,1971,1265719
hti,1972,1288048
hti,1973,1311638
hti,1974,1336579
hti,1975,1362923
hti,1976,1388083
hti,1977,1413960
hti,1978,1440960
hti,1979,1469399
hti,1980,1499150
hti,1981,1525495
hti,1982,1553151
hti,1983,1581592
hti,1984,1610548
hti,1985,1640152
hti,1986,1665623
hti,1987,1694444
hti,1988,1725691
hti,1989,1758278
hti,1990,1792082
hti,1991,1829947
hti,1992,1867410
hti,1993,1906588
hti,1994,1950298
hti,1995,1999642
hti,1996,2049433
hti,1997,2104732
hti,1998,2164058
hti,1999,2224568
hti,2000,2284580
hti,2001,2342021
hti,2002,2399646
hti,2003,2457431
hti,2004,2515799
hti,2005,2574997
hti,2006,2633336
hti,2007,2692036
hti,2008,2751500
hti,2009,2812388
hti,2010,2874959
hti,2011,2936778
hti,2012,3000200
hti,2013,3064431
hti,2014,3128222
hti,2015,3190831
hti,2016,3249928
hti,2017,3307793
hti,2018,3365068
hti,2019,3422655
hti,2020,3481109
hun,1960,3148452
hun,1961,3173905
hun,1962,3192607
hun,1963,3209262
hun,1964,3231364
hun,1965,3256678
hun,1966,3284657
hun,1967,3314283
hun,1968,3344508
hun,1969,3376458
hun,1970,3406980
hun,1971,3415413
hun,1972,3430353
hun,1973,3446238
hun,1974,3458192
hun,1975,3463284
hun,1976,3460482
hun,1977,3440915
hun,1978,3413051
hun,1979,3391370
hun,1980,3386065
hun,1981,3379493
hun,1982,3395592
hun,1983,3422426
hun,1984,3443391
hun,1985,3451505
hun,1986,3458604
hun,1987,3447051
hun,1988,3428482
hun,1989,3386850
hun,1990,3362884
hun,1991,3361178
hun,1992,3374905
hun,1993,3395461
hun,1994,3413287
hun,1995,3424072
hun,1996,3423774
hun,1997,3419306
hun,1998,3412261
hun,1999,3405968
hun,2000,3404753
hun,2001,3406059
hun,2002,3405247
hun,2003,3404805
hun,2004,3407294
hun,2005,3410911
hun,2006,3403413
hun,2007,3399265
hun,2008,3397511
hun,2009,3397998
hun,2010,3396361
hun,2011,3382837
hun,2012,3361958
hun,2013,3347926
hun,2014,3330797
hun,2015,3310563
hun,2016,3282405
hun,2017,3249918
hun,2018,3220401
hun,2019,3196910
hun,2020,3173927
idn,1960,24582003
idn,1961,24985224
idn,1962,25412904
idn,1963,25870374
idn,1964,26372366
idn,1965,26930044
idn,1966,27490493
idn,1967,28104984
idn,1968,28781461
idn,1969,29527357
idn,1970,30344066
idn,1971,31131324
idn,1972,32005641
idn,1973,32954328
idn,1974,33956699
idn,1975,35000457
idn,1976,36010741
idn,1977,37066927
idn,1978,38172517
idn,1979,39335321
idn,1980,40557226
idn,1981,41757384
idn,1982,43012108
idn,1983,44317731
idn,1984,45672598
idn,1985,47074152
idn,1986,48430419
idn,1987,49855787
idn,1988,51322993
idn,1989,52793598
idn,1990,54245225
idn,1991,55636030
idn,1992,56979668
idn,1993,58308334
idn,1994,59671487
idn,1995,61096103
idn,1996,62487395
idn,1997,63958184
idn,1998,65482633
idn,1999,67006154
idn,2000,68484093
idn,2001,69653726
idn,2002,70792759
idn,2003,71921499
idn,2004,73067413
idn,2005,74243591
idn,2006,75633817
idn,2007,76963052
idn,2008,78234083
idn,2009,79453122
idn,2010,80650298
idn,2011,82057022
idn,2012,83428694
idn,2013,84792196
idn,2014,86174155
idn,2015,87572349
idn,2016,88747589
idn,2017,90003706
idn,2018,91278031
idn,2019,92482551
idn,2020,93579479
ind,1960,131803290
ind,1961,133752306
ind,1962,135597175
ind,1963,137529572
ind,1964,139853022
ind,1965,142707944
ind,1966,145446591
ind,1967,148763752
ind,1968,152544515
ind,1969,156575023
ind,1970,160737631
ind,1971,164720278
ind,1972,168919749
ind,1973,173324794
ind,1974,177966406
ind,1975,182848567
ind,1976,187313802
ind,1977,192076607
ind,1978,197088534
ind,1979,202276468
ind,1980,207597920
ind,1981,212589087
ind,1982,217723187
ind,1983,223021769
ind,1984,228549076
ind,1985,234332872
ind,1986,239575936
ind,1987,245236922
ind,1988,251221710
ind,1989,257400706
ind,1990,263719309
ind,1991,269781549
ind,1992,275999493
ind,1993,282439096
ind,1994,289207041
ind,1995,296342922
ind,1996,303277563
ind,1997,310556495
ind,1998,318133504
ind,1999,325920946
ind,2000,333849261
ind,2001,341318436
ind,2002,348972231
ind,2003,356775877
ind,2004,364697848
ind,2005,372712240
ind,2006,380343562
ind,2007,388057552
ind,2008,395837971
ind,2009,403711076
ind,2010,411687854
ind,2011,419259582
ind,2012,427044346
ind,2013,434906524
ind,2014,442626693
ind,2015,450078911
ind,2016,457345876
ind,2017,464143484
ind,2018,470668260
ind,2019,477210111
ind,2020,483880266
irl,1960,824126
irl,1961,822707
irl,1962,826332
irl,1963,831957
irl,1964,837230
irl,1965,841865
irl,1966,845770
irl,1967,851256
irl,1968,856947
irl,1969,863199
irl,1970,870530
irl,1971,883122
irl,1972,896895
irl,1973,910979
irl,1974,926179
irl,1975,942648
irl,1976,955194
irl,1977,968835
irl,1978,985052
irl,1979,1001219
irl,1980,1015836
irl,1981,1028006
irl,1982,1037421
irl,1983,1044790
irl,1984,1052973
irl,1985,1058763
irl,1986,1061462
irl,1987,1066258
irl,1988,1068647
irl,1989,1072682
irl,1990,1082515
irl,1991,1101436
irl,1992,1121236
irl,1993,1139074
irl,1994,1156199
irl,1995,1175106
irl,1996,1197596
irl,1997,1222645
irl,1998,1247865
irl,1999,1273096
irl,2000,1299557
irl,2001,1330246
irl,2002,1361194
irl,2003,1389966
irl,2004,1419740
irl,2005,1452598
irl,2006,1487222
irl,2007,1523809
irl,2008,1546574
irl,2009,1552964
irl,2010,1551997
irl,2011,1542139
irl,2012,1532433
irl,2013,1524894
irl,2014,1521220
irl,2015,1521809
irl,2016,1533625
irl,2017,1546340
irl,2018,1562961
irl,2019,1583314
irl,2020,1600012
irn,1960,5993170
irn,1961,6101495
irn,1962,6209794
irn,1963,6327759
irn,1964,6469999
irn,1965,6643112
irn,1966,6808949
irn,1967,7009443
irn,1968,7237019
irn,1969,7478422
irn,1970,7726210
irn,1971,7955651
irn,1972,8197141
irn,1973,8451795
irn,1974,8722634
irn,1975,9011481
irn,1976,9305414
irn,1977,9618111
irn,1978,9951919
irn,1979,10306069
irn,1980,10675672
irn,1981,10984923
irn,1982,11314082
irn,1983,11666486
irn,1984,12045791
irn,1985,12453369
irn,1986,12844598
irn,1987,13270832
irn,1988,13723853
irn,1989,14193614
irn,1990,14675244
irn,1991,15121099
irn,1992,15583566
irn,1993,16065219
irn,1994,16571090
irn,1995,17108813
irn,1996,17755633
irn,1997,18404852
irn,1998,19071563
irn,1999,19773490
irn,2000,20511983
irn,2001,21268912
irn,2002,22047626
irn,2003,22820511
irn,2004,23545587
irn,2005,24196859
irn,2006,24699178
irn,2007,25134911
irn,2008,25510722
irn,2009,25848082
irn,2010,26167475
irn,2011,26510236
irn,2012,26839479
irn,2013,27148495
irn,2014,27428105
irn,2015,27672789
irn,2016,27958447
irn,2017,28213639
irn,2018,28450007
irn,2019,28685733
irn,2020,28932109
irq,1960,2018105
irq,1961,2066178
irq,1962,2099365
irq,1963,2127837
irq,1964,2167062
irq,1965,2223557
irq,1966,2277932
irq,1967,2349648
irq,1968,2432513
irq,1969,2516279
irq,1970,2595711
irq,1971,2662376
irq,1972,2731790
irq,1973,2803307
irq,1974,2878091
irq,1975,2957688
irq,1976,3044188
irq,1977,3131489
irq,1978,3222093
irq,1979,3319510
irq,1980,3424731
irq,1981,3507789
irq,1982,3598202
irq,1983,3694179
irq,1984,3791283
irq,1985,3887683
irq,1986,3976776
irq,1987,4064474
irq,1988,4156229
irq,1989,4259016
irq,1990,4376731
irq,1991,4525572
irq,1992,4691034
irq,1993,4869983
irq,1994,5056970
irq,1995,5248337
irq,1996,5449024
irq,1997,5652685
irq,1998,5860163
irq,1999,6073770
irq,2000,6294203
irq,2001,6506748
irq,2002,6729607
irq,2003,6954432
irq,2004,7169985
irq,2005,7370835
irq,2006,7518431
irq,2007,7649801
irq,2008,7787873
irq,2009,7961234
irq,2010,8187105
irq,2011,8553496
irq,2012,8971903
irq,2013,9420386
irq,2014,9870186
irq,2015,10300706
irq,2016,10636825
irq,2017,10964710
irq,2018,11288069
irq,2019,11612263
irq,2020,11944123
isl,1960,50750
isl,1961,51545
isl,1962,52469
isl,1963,53499
isl,1964,54604
isl,1965,55736
isl,1966,56919
isl,1967,58119
isl,1968,59258
isl,1969,60199
isl,1970,60952
isl,1971,61927
isl,1972,63305
isl,1973,64737
isl,1974,66119
isl,1975,67529
isl,1976,68556
isl,1977,69516
isl,1978,70546
isl,1979,71679
isl,1980,72787
isl,1981,73943
isl,1982,75165
isl,1983,76331
isl,1984,77310
isl,1985,78125
isl,1986,78841
isl,1987,79901
isl,1988,81382
isl,1989,82583
isl,1990,83345
isl,1991,84297
isl,1992,85259
isl,1993,85988
isl,1994,86646
isl,1995,87105
isl,1996,87591
isl,1997,88510
isl,1998,89768
isl,1999,91182
isl,2000,92735
isl,2001,94363
isl,2002,95459
isl,2003,96311
isl,2004,97408
isl,2005,99283
isl,2006,102194
isl,2007,105428
isl,2008,107999
isl,2009,108824
isl,2010,108935
isl,2011,108792
isl,2012,108841
isl,2013,109271
isl,2014,109840
isl,2015,110323
isl,2016,111513
isl,2017,113750
isl,2018,116423
isl,2019,118626
isl,2020,120217
isr,1960,628792
isr,1961,648284
isr,1962,678411
isr,1963,702767
isr,1964,731997
isr,1965,761229
isr,1966,784164
isr,1967,824354
isr,1968,848075
isr,1969,875038
isr,1970,905862
isr,1971,933014
isr,1972,952211
isr,1973,984735
isr,1974,1007750
isr,1975,1025534
isr,1976,1040007
isr,1977,1056586
isr,1978,1073658
isr,1979,1097213
isr,1980,1120545
isr,1981,1143129
isr,1982,1165766
isr,1983,1189140
isr,1984,1207919
isr,1985,1233598
isr,1986,1258405
isr,1987,1284773
isr,1988,1312471
isr,1989,1341418
isr,1990,1390090
isr,1991,1480956
isr,1992,1538573
isr,1993,1586032
isr,1994,1633231
isr,1995,1682072
isr,1996,1730912
isr,1997,1777862
isr,1998,1821347
isr,1999,1870830
isr,2000,1924051
isr,2001,1971468
isr,2002,2014313
isr,2003,2054166
isr,2004,2093198
isr,2005,2131499
isr,2006,2175605
isr,2007,2218596
isr,2008,2260471
isr,2009,2315635
isr,2010,2356936
isr,2011,2392299
isr,2012,2427503
isr,2013,2463306
isr,2014,2501038
isr,2015,2541611
isr,2016,2581672
isr,2017,2623683
isr,2018,2667851
isr,2019,2714082
isr,2020,2759048
ita,1960,15933680
ita,1961,16040114
ita,1962,16166042
ita,1963,16308668
ita,1964,16456842
ita,1965,16591281
ita,1966,16682632
ita,1967,16767052
ita,1968,16834366
ita,1969,16886413
ita,1970,16928151
ita,1971,16974785
ita,1972,17035074
ita,1973,17119016
ita,1974,17216658
ita,1975,17329910
ita,1976,17416349
ita,1977,17520582
ita,1978,17648047
ita,1979,17801727
ita,1980,17978519
ita,1981,18167543
ita,1982,18378597
ita,1983,18595894
ita,1984,18801462
ita,1985,18983821
ita,1986,19086271
ita,1987,19168941
ita,1988,19242343
ita,1989,19310481
ita,1990,19373099
ita,1991,19394733
ita,1992,19409860
ita,1993,19415220
ita,1994,19403959
ita,1995,19381080
ita,1996,19332327
ita,1997,19285202
ita,1998,19230998
ita,1999,19171158
ita,2000,19111682
ita,2001,19067988
ita,2002,19037428
ita,2003,19061073
ita,2004,19126835
ita,2005,19168793
ita,2006,19148632
ita,2007,19180726
ita,2008,19251975
ita,2009,19283249
ita,2010,19280432
ita,2011,19239259
ita,2012,19219428
ita,2013,19377809
ita,2014,19503913
ita,2015,19448724
ita,2016,19377775
ita,2017,19323553
ita,2018,19270471
ita,2019,19036508
ita,2020,18932917
jam,1960,414677
jam,1961,416013
jam,1962,418420
jam,1963,421857
jam,1964,425589
jam,1965,428695
jam,1966,429094
jam,1967,428733
jam,1968,428616
jam,1969,429918
jam,1970,433239
jam,1971,440292
jam,1972,449148
jam,1973,459782
jam,1974,471743
jam,1975,484636
jam,1976,502725
jam,1977,519666
jam,1978,535413
jam,1979,550269
jam,1980,564773
jam,1981,580876
jam,1982,597539
jam,1983,614274
jam,1984,630437
jam,1985,645477
jam,1986,656130
jam,1987,665560
jam,1988,673883
jam,1989,681210
jam,1990,687961
jam,1991,697585
jam,1992,706970
jam,1993,716415
jam,1994,726500
jam,1995,737347
jam,1996,748009
jam,1997,758932
jam,1998,769706
jam,1999,779767
jam,2000,788925
jam,2001,797622
jam,2002,806329
jam,2003,815206
jam,2004,824384
jam,2005,834016
jam,2006,847084
jam,2007,860130
jam,2008,873605
jam,2009,887600
jam,2010,901614
jam,2011,913771
jam,2012,925445
jam,2013,936488
jam,2014,946776
jam,2015,956313
jam,2016,963564
jam,2017,970627
jam,2018,977095
jam,2019,982508
jam,2020,986761
jor,1960,250285
jor,1961,260328
jor,1962,269640
jor,1963,279901
jor,1964,293218
jor,1965,310849
jor,1966,333865
jor,1967,362492
jor,1968,394066
jor,1969,425228
jor,1970,453919
jor,1971,473286
jor,1972,489328
jor,1973,503411
jor,1974,517510
jor,1975,532958
jor,1976,538119
jor,1977,547014
jor,1978,559719
jor,1979,575846
jor,1980,595232
jor,1981,622635
jor,1982,652534
jor,1983,685327
jor,1984,721032
jor,1985,758823
jor,1986,794326
jor,1987,831865
jor,1988,872149
jor,1989,916504
jor,1990,966470
jor,1991,1044408
jor,1992,1127419
jor,1993,1212547
jor,1994,1295338
jor,1995,1371521
jor,1996,1412500
jor,1997,1447301
jor,1998,1477694
jor,1999,1506124
jor,2000,1535318
jor,2001,1567964
jor,2002,1602483
jor,2003,1641925
jor,2004,1689635
jor,2005,1747089
jor,2006,1814343
jor,2007,1892894
jor,2008,1982252
jor,2009,2082087
jor,2010,2191646
jor,2011,2313257
jor,2012,2445588
jor,2013,2581885
jor,2014,2714322
jor,2015,2837934
jor,2016,2947221
jor,2017,3044044
jor,2018,3129350
jor,2019,3204327
jor,2020,3270259
jpn,1960,29195606
jpn,1961,29812511
jpn,1962,30486292
jpn,1963,31211628
jpn,1964,31927766
jpn,1965,32609008
jpn,1966,33112385
jpn,1967,33641201
jpn,1968,34165127
jpn,1969,34654799
jpn,1970,35071040
jpn,1971,35829048
jpn,1972,36237853
jpn,1973,36611399
jpn,1974,36978541
jpn,1975,37383822
jpn,1976,37650923
jpn,1977,37989940
jpn,1978,38383779
jpn,1979,38772047
jpn,1980,39129410
jpn,1981,39578009
jpn,1982,39953467
jpn,1983,40316969
jpn,1984,40718820
jpn,1985,41194486
jpn,1986,41583422
jpn,1987,42040100
jpn,1988,42510659
jpn,1989,42932929
jpn,1990,43238946
jpn,1991,43512335
jpn,1992,43707456
jpn,1993,43824342
jpn,1994,43894626
jpn,1995,43934524
jpn,1996,43929638
jpn,1997,43903070
jpn,1998,43874366
jpn,1999,43797799
jpn,2000,43707887
jpn,2001,43615246
jpn,2002,43524231
jpn,2003,43419292
jpn,2004,43215631
jpn,2005,42973812
jpn,2006,42759264
jpn,2007,42545551
jpn,2008,42278072
jpn,2009,41952994
jpn,2010,41604516
jpn,2011,41137820
jpn,2012,40659104
jpn,2013,40183780
jpn,2014,39739205
jpn,2015,39349870
jpn,2016,38988697
jpn,2017,38661365
jpn,2018,38365439
jpn,2019,38101515
jpn,2020,37813781
kaz,1960,2689393
kaz,1961,2766294
kaz,1962,2845762
kaz,1963,2928278
kaz,1964,3013662
kaz,1965,3102481
kaz,1966,3180675
kaz,1967,3265596
kaz,1968,3356694
kaz,1969,3450869
kaz,1970,3546444
kaz,1971,3653148
kaz,1972,3752296
kaz,1973,3847336
kaz,1974,3944456
kaz,1975,4045414
kaz,1976,4119981
kaz,1977,4198341
kaz,1978,4276078
kaz,1979,4347007
kaz,1980,4410579
kaz,1981,4484186
kaz,1982,4550488
kaz,1983,4611960
kaz,1984,4675158
kaz,1985,4743467
kaz,1986,4815208
kaz,1987,4889443
kaz,1988,4958178
kaz,1989,4987437
kaz,1990,5032517
kaz,1991,5057342
kaz,1992,5052584
kaz,1993,5039361
kaz,1994,4976992
kaz,1995,4890257
kaz,1996,4837701
kaz,1997,4786166
kaz,1998,4729875
kaz,1999,4710431
kaz,2000,4720206
kaz,2001,4751597
kaz,2002,4785803
kaz,2003,4835009
kaz,2004,4904797
kaz,2005,4987890
kaz,2006,5065043
kaz,2007,5150856
kaz,2008,5274944
kaz,2009,5398825
kaz,2010,5479491
kaz,2011,5529692
kaz,2012,5571777
kaz,2013,5607956
kaz,2014,5639882
kaz,2015,5667732
kaz,2016,5685916
kaz,2017,5696347
kaz,2018,5706905
kaz,2019,5727037
kaz,2020,5762763
ken,1960,2053825
ken,1961,2092004
ken,1962,2136337
ken,1963,2187258
ken,1964,2245047
ken,1965,2309694
ken,1966,2372005
ken,1967,2443003
ken,1968,2521572
ken,1969,2605918
ken,1970,2695020
ken,1971,2781628
ken,1972,2874037
ken,1973,2972556
ken,1974,3078059
ken,1975,3191028
ken,1976,3301683
ken,1977,3422008
ken,1978,3551296
ken,1979,3688519
ken,1980,3833252
ken,1981,3979115
ken,1982,4133295
ken,1983,4296248
ken,1984,4469183
ken,1985,4652760
ken,1986,4833726
ken,1987,5027296
ken,1988,5232843
ken,1989,5450232
ken,1990,5679920
ken,1991,5913055
ken,1992,6163565
ken,1993,6427633
ken,1994,6698479
ken,1995,6971566
ken,1996,7229540
ken,1997,7479942
ken,1998,7731192
ken,1999,7995862
ken,2000,8279691
ken,2001,8537167
ken,2002,8824211
ken,2003,9131044
ken,2004,9441951
ken,2005,9749592
ken,2006,10056061
ken,2007,10358131
ken,2008,10663703
ken,2009,10987900
ken,2010,11338823
ken,2011,11696954
ken,2012,12087151
ken,2013,12502569
ken,2014,12931302
ken,2015,13367198
ken,2016,13812695
ken,2017,14263725
ken,2018,14724078
ken,2019,15198970
ken,2020,15689536
kgz,1960,568928
kgz,1961,578305
kgz,1962,585645
kgz,1963,594249
kgz,1964,605285
kgz,1965,618577
kgz,1966,633936
kgz,1967,652974
kgz,1968,675658
kgz,1969,699528
kgz,1970,722452
kgz,1971,747313
kgz,1972,773465
kgz,1973,800301
kgz,1974,829808
kgz,1975,860691
kgz,1976,889969
kgz,1977,920274
kgz,1978,950705
kgz,1979,980908
kgz,1980,1009731
kgz,1981,1036574
kgz,1982,1062802
kgz,1983,1088665
kgz,1984,1113332
kgz,1985,1136682
kgz,1986,1157107
kgz,1987,1178984
kgz,1988,1199949
kgz,1989,1224885
kgz,1990,1247960
kgz,1991,1263442
kgz,1992,1274564
kgz,1993,1273203
kgz,1994,1273149
kgz,1995,1288582
kgz,1996,1316054
kgz,1997,1345341
