geo,time,sp_rur_totl_zs
gmb,1992,59.48
gmb,1993,58.414
gmb,1994,57.528
gmb,1995,56.638
gmb,1996,55.742
gmb,1997,54.845
gmb,1998,53.943
gmb,1999,53.039
gmb,2000,52.132
gmb,2001,51.225
gmb,2002,50.317
gmb,2003,49.445
gmb,2004,48.712
gmb,2005,47.98
gmb,2006,47.249
gmb,2007,46.519
gmb,2008,45.789
gmb,2009,45.063
gmb,2010,44.338
gmb,2011,43.616
gmb,2012,42.895
gmb,2013,42.18
gmb,2014,41.472
gmb,2015,40.772
gmb,2016,40.082
gmb,2017,39.401
gmb,2018,38.73
gmb,2019,38.069
gmb,2020,37.418
gnb,1960,86.4
gnb,1961,86.253
gnb,1962,86.105
gnb,1963,85.955
gnb,1964,85.803
gnb,1965,85.651
gnb,1966,85.497
gnb,1967,85.342
gnb,1968,85.185
gnb,1969,85.028
gnb,1970,84.868
gnb,1971,84.707
gnb,1972,84.545
gnb,1973,84.382
gnb,1974,84.217
gnb,1975,84.05
gnb,1976,83.882
gnb,1977,83.713
gnb,1978,83.543
gnb,1979,83.23
gnb,1980,82.196
gnb,1981,81.117
gnb,1982,79.987
gnb,1983,78.806
gnb,1984,77.574
gnb,1985,76.296
gnb,1986,74.966
gnb,1987,73.587
gnb,1988,72.159
gnb,1989,70.688
gnb,1990,69.17
gnb,1991,67.61
gnb,1992,66.729
gnb,1993,66.365
gnb,1994,65.998
gnb,1995,65.629
gnb,1996,65.258
gnb,1997,64.886
gnb,1998,64.512
gnb,1999,64.135
gnb,2000,63.757
gnb,2001,63.378
gnb,2002,62.996
gnb,2003,62.613
gnb,2004,62.228
gnb,2005,61.843
gnb,2006,61.455
gnb,2007,61.066
gnb,2008,60.675
gnb,2009,60.284
gnb,2010,59.889
gnb,2011,59.492
gnb,2012,59.092
gnb,2013,58.69
gnb,2014,58.285
gnb,2015,57.877
gnb,2016,57.467
gnb,2017,57.055
gnb,2018,56.64
gnb,2019,56.223
gnb,2020,55.804
gnq,1960,74.463
gnq,1961,73.856
gnq,1962,73.766
gnq,1963,73.677
gnq,1964,73.587
gnq,1965,73.498
gnq,1966,73.408
gnq,1967,73.318
gnq,1968,73.227
gnq,1969,73.137
gnq,1970,73.046
gnq,1971,72.955
gnq,1972,72.864
gnq,1973,72.773
gnq,1974,72.681
gnq,1975,72.59
gnq,1976,72.498
gnq,1977,72.406
gnq,1978,72.313
gnq,1979,72.221
gnq,1980,72.128
gnq,1981,72.035
gnq,1982,71.942
gnq,1983,71.849
gnq,1984,70.972
gnq,1985,70.06
gnq,1986,69.129
gnq,1987,68.183
gnq,1988,67.22
gnq,1989,66.245
gnq,1990,65.255
gnq,1991,64.252
gnq,1992,63.234
gnq,1993,62.208
gnq,1994,61.169
gnq,1995,59.506
gnq,1996,57.813
gnq,1997,56.107
gnq,1998,54.384
gnq,1999,52.65
gnq,2000,50.908
gnq,2001,49.168
gnq,2002,47.427
gnq,2003,45.693
gnq,2004,43.967
gnq,2005,42.26
gnq,2006,40.569
gnq,2007,38.9
gnq,2008,37.255
gnq,2009,35.642
gnq,2010,34.06
gnq,2011,32.512
gnq,2012,31
gnq,2013,30.456
gnq,2014,29.917
gnq,2015,29.384
gnq,2016,28.862
gnq,2017,28.354
gnq,2018,27.857
gnq,2019,27.373
gnq,2020,26.9
grc,1960,44.064
grc,1961,43.547
grc,1962,42.66
grc,1963,41.778
grc,1964,40.901
grc,1965,40.031
grc,1966,39.167
grc,1967,38.309
grc,1968,37.457
grc,1969,36.615
grc,1970,35.78
grc,1971,35.049
grc,1972,34.546
grc,1973,34.048
grc,1974,33.552
grc,1975,33.06
grc,1976,32.571
grc,1977,32.088
grc,1978,31.607
grc,1979,31.13
grc,1980,30.657
grc,1981,30.254
grc,1982,30.06
grc,1983,29.866
grc,1984,29.673
grc,1985,29.482
grc,1986,29.291
grc,1987,29.1
grc,1988,28.91
grc,1989,28.721
grc,1990,28.533
grc,1991,28.365
grc,1992,28.243
grc,1993,28.122
grc,1994,28.002
grc,1995,27.881
grc,1996,27.761
grc,1997,27.642
grc,1998,27.522
grc,1999,27.403
grc,2000,27.284
grc,2001,27.087
grc,2002,26.697
grc,2003,26.311
grc,2004,25.927
grc,2005,25.548
grc,2006,25.173
grc,2007,24.801
grc,2008,24.432
grc,2009,24.068
grc,2010,23.708
grc,2011,23.351
grc,2012,22.996
grc,2013,22.645
grc,2014,22.298
grc,2015,21.954
grc,2016,21.613
grc,2017,21.276
grc,2018,20.942
grc,2019,20.612
grc,2020,20.285
grd,1960,69.668
grd,1961,69.481
grd,1962,69.293
grd,1963,69.105
grd,1964,68.915
grd,1965,68.726
grd,1966,68.535
grd,1967,68.344
grd,1968,68.152
grd,1969,67.96
grd,1970,67.788
grd,1971,67.719
grd,1972,67.649
grd,1973,67.579
grd,1974,67.509
grd,1975,67.439
grd,1976,67.369
grd,1977,67.299
grd,1978,67.229
grd,1979,67.159
grd,1980,67.088
grd,1981,67.022
grd,1982,66.972
grd,1983,66.922
grd,1984,66.872
grd,1985,66.823
grd,1986,66.773
grd,1987,66.723
grd,1988,66.673
grd,1989,66.623
grd,1990,66.573
grd,1991,66.497
grd,1992,66.256
grd,1993,66.015
grd,1994,65.773
grd,1995,65.53
grd,1996,65.286
grd,1997,65.041
grd,1998,64.796
grd,1999,64.55
grd,2000,64.302
grd,2001,64.081
grd,2002,64.087
grd,2003,64.093
grd,2004,64.099
grd,2005,64.105
grd,2006,64.111
grd,2007,64.117
grd,2008,64.123
grd,2009,64.129
grd,2010,64.135
grd,2011,64.141
grd,2012,64.131
grd,2013,64.104
grd,2014,64.062
grd,2015,64.003
grd,2016,63.928
grd,2017,63.836
grd,2018,63.728
grd,2019,63.604
grd,2020,63.463
grl,1960,41.466
grl,1961,40.194
grl,1962,38.594
grl,1963,37.017
grl,1964,35.466
grl,1965,33.95
grl,1966,32.509
grl,1967,31.147
grl,1968,29.814
grl,1969,28.519
grl,1970,27.256
grl,1971,26.567
grl,1972,26.325
grl,1973,26.086
grl,1974,25.848
grl,1975,25.611
grl,1976,25.375
grl,1977,25.034
grl,1978,24.645
grl,1979,24.26
grl,1980,23.879
grl,1981,23.503
grl,1982,23.131
grl,1983,22.763
grl,1984,22.398
grl,1985,22.039
grl,1986,21.683
grl,1987,21.332
grl,1988,20.984
grl,1989,20.641
grl,1990,20.302
grl,1991,19.967
grl,1992,19.699
grl,1993,19.497
grl,1994,19.297
grl,1995,19.098
grl,1996,18.9
grl,1997,18.774
grl,1998,18.649
grl,1999,18.524
grl,2000,18.4
grl,2001,18.151
grl,2002,17.905
grl,2003,17.662
grl,2004,17.42
grl,2005,17.142
grl,2006,16.828
grl,2007,16.518
grl,2008,16.213
grl,2009,15.913
grl,2010,15.617
grl,2011,15.245
grl,2012,14.8
grl,2013,14.449
grl,2014,14.187
grl,2015,13.929
grl,2016,13.674
grl,2017,13.426
grl,2018,13.184
grl,2019,12.948
grl,2020,12.718
gtm,1960,68.879
gtm,1961,68.232
gtm,1962,67.576
gtm,1963,66.914
gtm,1964,66.318
gtm,1965,66.011
gtm,1966,65.702
gtm,1967,65.392
gtm,1968,65.081
gtm,1969,64.768
gtm,1970,64.455
gtm,1971,64.139
gtm,1972,63.823
gtm,1973,63.506
gtm,1974,63.191
gtm,1975,62.875
gtm,1976,62.557
gtm,1977,62.238
gtm,1978,61.919
gtm,1979,61.598
gtm,1980,61.276
gtm,1981,60.953
gtm,1982,60.63
gtm,1983,60.305
gtm,1984,59.979
gtm,1985,59.653
gtm,1986,59.326
gtm,1987,58.998
gtm,1988,58.668
gtm,1989,58.339
gtm,1990,58.008
gtm,1991,57.677
gtm,1992,57.345
gtm,1993,57.013
gtm,1994,56.68
gtm,1995,56.346
gtm,1996,56.011
gtm,1997,55.677
gtm,1998,55.341
gtm,1999,55.005
gtm,2000,54.668
gtm,2001,54.332
gtm,2002,53.995
gtm,2003,53.682
gtm,2004,53.384
gtm,2005,53.087
gtm,2006,52.79
gtm,2007,52.492
gtm,2008,52.193
gtm,2009,51.896
gtm,2010,51.597
gtm,2011,51.299
gtm,2012,51
gtm,2013,50.689
gtm,2014,50.366
gtm,2015,50.029
gtm,2016,49.681
gtm,2017,49.32
gtm,2018,48.946
gtm,2019,48.561
gtm,2020,48.164
gum,1960,49.853
gum,1961,48.77
gum,1962,47.686
gum,1963,46.604
gum,1964,45.525
gum,1965,44.452
gum,1966,43.383
gum,1967,42.32
gum,1968,41.262
gum,1969,40.216
gum,1970,38.08
gum,1971,32.847
gum,1972,28.001
gum,1973,23.629
gum,1974,19.748
gum,1975,16.368
gum,1976,13.466
gum,1977,11.017
gum,1978,8.964
gum,1979,7.263
gum,1980,6.247
gum,1981,6.509
gum,1982,6.781
gum,1983,7.063
gum,1984,7.357
gum,1985,7.661
gum,1986,7.977
gum,1987,8.305
gum,1988,8.646
gum,1989,8.998
gum,1990,9.204
gum,1991,8.939
gum,1992,8.68
gum,1993,8.429
gum,1994,8.184
gum,1995,7.945
gum,1996,7.713
gum,1997,7.487
gum,1998,7.267
gum,1999,7.054
gum,2000,6.871
gum,2001,6.767
gum,2002,6.666
gum,2003,6.565
gum,2004,6.466
gum,2005,6.369
gum,2006,6.273
gum,2007,6.178
gum,2008,6.084
gum,2009,5.992
gum,2010,5.901
gum,2011,5.812
gum,2012,5.723
gum,2013,5.636
gum,2014,5.551
gum,2015,5.466
gum,2016,5.383
gum,2017,5.301
gum,2018,5.22
gum,2019,5.141
gum,2020,5.062
guy,1960,70.991
guy,1961,70.951
guy,1962,70.911
guy,1963,70.871
guy,1964,70.831
guy,1965,70.791
guy,1966,70.751
guy,1967,70.711
guy,1968,70.671
guy,1969,70.631
guy,1970,70.575
guy,1971,70.467
guy,1972,70.359
guy,1973,70.25
guy,1974,70.142
guy,1975,70.033
guy,1976,69.924
guy,1977,69.814
guy,1978,69.705
guy,1979,69.595
guy,1980,69.512
guy,1981,69.604
guy,1982,69.695
guy,1983,69.785
guy,1984,69.876
guy,1985,69.967
guy,1986,70.057
guy,1987,70.147
guy,1988,70.237
guy,1989,70.327
guy,1990,70.417
guy,1991,70.507
guy,1992,70.596
guy,1993,70.685
guy,1994,70.774
guy,1995,70.863
guy,1996,70.952
guy,1997,71.041
guy,1998,71.129
guy,1999,71.218
guy,2000,71.306
guy,2001,71.394
guy,2002,71.482
guy,2003,71.693
guy,2004,71.936
guy,2005,72.178
guy,2006,72.418
guy,2007,72.657
guy,2008,72.895
guy,2009,73.131
guy,2010,73.366
guy,2011,73.6
guy,2012,73.6
guy,2013,73.6
guy,2014,73.586
guy,2015,73.559
guy,2016,73.518
guy,2017,73.462
guy,2018,73.394
guy,2019,73.311
guy,2020,73.214
hkg,1960,14.8
hkg,1961,14.707
hkg,1962,14.418
hkg,1963,14.133
hkg,1964,13.853
hkg,1965,13.578
hkg,1966,13.308
hkg,1967,13.042
hkg,1968,12.78
hkg,1969,12.524
hkg,1970,12.271
hkg,1971,11.961
hkg,1972,11.526
hkg,1973,11.106
hkg,1974,10.699
hkg,1975,10.305
hkg,1976,9.923
hkg,1977,9.555
hkg,1978,9.199
hkg,1979,8.855
hkg,1980,8.522
hkg,1981,8.206
hkg,1982,7.91
hkg,1983,7.624
hkg,1984,7.347
hkg,1985,7.08
hkg,1986,5.752
hkg,1987,3.14
hkg,1988,1.691
hkg,1989,0.906
hkg,1990,0.483
hkg,1991,0.168
hkg,1992,0.021
hkg,1993,0
hkg,1994,0
hkg,1995,0
hkg,1996,0
hkg,1997,0
hkg,1998,0
hkg,1999,0
hkg,2000,0
hkg,2001,0
hkg,2002,0
hkg,2003,0
hkg,2004,0
hkg,2005,0
hkg,2006,0
hkg,2007,0
hkg,2008,0
hkg,2009,0
hkg,2010,0
hkg,2011,0
hkg,2012,0
hkg,2013,0
hkg,2014,0
hkg,2015,0
hkg,2016,0
hkg,2017,0
hkg,2018,0
hkg,2019,0
hkg,2020,0
hnd,1960,77.253
hnd,1961,76.682
hnd,1962,76.1
hnd,1963,75.509
hnd,1964,74.906
hnd,1965,74.296
hnd,1966,73.675
hnd,1967,73.045
hnd,1968,72.404
hnd,1969,71.756
hnd,1970,71.098
hnd,1971,70.431
hnd,1972,69.754
hnd,1973,69.07
hnd,1974,68.429
hnd,1975,67.89
hnd,1976,67.347
hnd,1977,66.8
hnd,1978,66.248
hnd,1979,65.691
hnd,1980,65.13
hnd,1981,64.565
hnd,1982,63.996
hnd,1983,63.423
hnd,1984,62.845
hnd,1985,62.265
hnd,1986,61.681
hnd,1987,61.093
hnd,1988,60.519
hnd,1989,60.031
hnd,1990,59.54
hnd,1991,59.047
hnd,1992,58.552
hnd,1993,58.057
hnd,1994,57.559
hnd,1995,57.059
hnd,1996,56.558
hnd,1997,56.056
hnd,1998,55.553
hnd,1999,55.048
hnd,2000,54.542
hnd,2001,54.036
hnd,2002,53.39
hnd,2003,52.733
hnd,2004,52.073
hnd,2005,51.415
hnd,2006,50.755
hnd,2007,50.095
hnd,2008,49.434
hnd,2009,48.775
hnd,2010,48.115
hnd,2011,47.457
hnd,2012,46.798
hnd,2013,46.142
hnd,2014,45.486
hnd,2015,44.835
hnd,2016,44.187
hnd,2017,43.543
hnd,2018,42.904
hnd,2019,42.27
hnd,2020,41.641
hrv,1960,69.846
hrv,1961,68.96
hrv,1962,67.999
hrv,1963,67.021
hrv,1964,66.028
hrv,1965,65.023
hrv,1966,64.003
hrv,1967,62.97
hrv,1968,61.924
hrv,1969,60.87
hrv,1970,59.804
hrv,1971,58.832
hrv,1972,58.161
hrv,1973,57.489
hrv,1974,56.814
hrv,1975,56.136
hrv,1976,55.455
hrv,1977,54.773
hrv,1978,54.089
hrv,1979,53.403
hrv,1980,52.715
hrv,1981,52.113
hrv,1982,51.763
hrv,1983,51.413
hrv,1984,51.063
hrv,1985,50.713
hrv,1986,50.363
hrv,1987,50.013
hrv,1988,49.662
hrv,1989,49.313
hrv,1990,48.963
hrv,1991,48.643
hrv,1992,48.412
hrv,1993,48.182
hrv,1994,47.952
hrv,1995,47.721
hrv,1996,47.491
hrv,1997,47.261
hrv,1998,47.032
hrv,1999,46.802
hrv,2000,46.572
hrv,2001,46.358
hrv,2002,46.19
hrv,2003,46.021
hrv,2004,45.853
hrv,2005,45.685
hrv,2006,45.517
hrv,2007,45.349
hrv,2008,45.181
hrv,2009,45.013
hrv,2010,44.845
hrv,2011,44.678
hrv,2012,44.494
hrv,2013,44.294
hrv,2014,44.077
hrv,2015,43.845
hrv,2016,43.597
hrv,2017,43.333
hrv,2018,43.053
hrv,2019,42.758
hrv,2020,42.447
hti,1960,84.407
hti,1961,84.025
hti,1962,83.635
hti,1963,83.238
hti,1964,82.832
hti,1965,82.42
hti,1966,81.999
hti,1967,81.571
hti,1968,81.134
hti,1969,80.69
hti,1970,80.238
hti,1971,79.778
hti,1972,79.677
hti,1973,79.65
hti,1974,79.623
hti,1975,79.596
hti,1976,79.569
hti,1977,79.541
hti,1978,79.514
hti,1979,79.487
hti,1980,79.459
hti,1981,79.432
hti,1982,79.405
hti,1983,78.64
hti,1984,77.703
hti,1985,76.739
hti,1986,75.745
hti,1987,74.723
hti,1988,73.671
hti,1989,72.595
hti,1990,71.49
hti,1991,70.359
hti,1992,69.2
hti,1993,68.61
hti,1994,68.013
hti,1995,67.41
hti,1996,66.8
hti,1997,66.208
hti,1998,65.611
hti,1999,65.008
hti,2000,64.4
hti,2001,62.749
hti,2002,61.065
hti,2003,59.355
hti,2004,58.321
hti,2005,57.362
hti,2006,56.396
hti,2007,55.426
hti,2008,54.449
hti,2009,53.472
hti,2010,52.491
hti,2011,51.508
hti,2012,50.523
hti,2013,49.54
hti,2014,48.556
hti,2015,47.573
hti,2016,46.604
hti,2017,45.654
hti,2018,44.722
hti,2019,43.808
hti,2020,42.912
hun,1960,44.089
hun,1961,43.665
hun,1962,43.242
hun,1963,42.819
hun,1964,42.397
hun,1965,41.978
hun,1966,41.559
hun,1967,41.141
hun,1968,40.724
hun,1969,40.309
hun,1970,39.888
hun,1971,39.461
hun,1972,39.035
hun,1973,38.612
hun,1974,38.19
hun,1975,37.769
hun,1976,37.35
hun,1977,36.934
hun,1978,36.52
hun,1979,36.107
hun,1980,35.809
hun,1981,35.628
hun,1982,35.447
hun,1983,35.266
hun,1984,35.085
hun,1985,34.905
hun,1986,34.726
hun,1987,34.547
hun,1988,34.368
hun,1989,34.19
hun,1990,34.162
hun,1991,34.287
hun,1992,34.413
hun,1993,34.539
hun,1994,34.665
hun,1995,34.791
hun,1996,34.917
hun,1997,35.044
hun,1998,35.171
hun,1999,35.298
hun,2000,35.425
hun,2001,35.33
hun,2002,34.919
hun,2003,34.511
hun,2004,34.104
hun,2005,33.635
hun,2006,33.105
hun,2007,32.579
hun,2008,32.057
hun,2009,31.54
hun,2010,31.089
hun,2011,30.642
hun,2012,30.322
hun,2013,30.047
hun,2014,29.773
hun,2015,29.5
hun,2016,29.221
hun,2017,28.938
hun,2018,28.649
hun,2019,28.356
hun,2020,28.058
idn,1960,85.414
idn,1961,85.179
idn,1962,84.942
idn,1963,84.701
idn,1964,84.457
idn,1965,84.211
idn,1966,83.961
idn,1967,83.707
idn,1968,83.451
idn,1969,83.191
idn,1970,82.929
idn,1971,82.662
idn,1972,82.221
idn,1973,81.72
idn,1974,81.207
idn,1975,80.683
idn,1976,80.147
idn,1977,79.602
idn,1978,79.044
idn,1979,78.476
idn,1980,77.896
idn,1981,77.185
idn,1982,76.394
idn,1983,75.585
idn,1984,74.756
idn,1985,73.911
idn,1986,73.047
idn,1987,72.165
idn,1988,71.264
idn,1989,70.349
idn,1990,69.416
idn,1991,68.387
idn,1992,67.297
idn,1993,66.192
idn,1994,65.067
idn,1995,63.924
idn,1996,62.765
idn,1997,61.594
idn,1998,60.407
idn,1999,59.208
idn,2000,57.998
idn,2001,57.217
idn,2002,56.432
idn,2003,55.644
idn,2004,54.851
idn,2005,54.058
idn,2006,53.262
idn,2007,52.465
idn,2008,51.665
idn,2009,50.866
idn,2010,50.086
idn,2011,49.405
idn,2012,48.724
idn,2013,48.045
idn,2014,47.365
idn,2015,46.687
idn,2016,46.011
idn,2017,45.341
idn,2018,44.675
idn,2019,44.015
idn,2020,43.359
ind,1960,82.076
ind,1961,81.968
ind,1962,81.782
ind,1963,81.595
ind,1964,81.405
ind,1965,81.215
ind,1966,81.023
ind,1967,80.829
ind,1968,80.634
ind,1969,80.438
ind,1970,80.24
ind,1971,80.009
ind,1972,79.679
ind,1973,79.347
ind,1974,79.009
ind,1975,78.668
ind,1976,78.323
ind,1977,77.974
ind,1978,77.621
ind,1979,77.264
ind,1980,76.902
ind,1981,76.583
ind,1982,76.353
ind,1983,76.121
ind,1984,75.887
ind,1985,75.652
ind,1986,75.415
ind,1987,75.177
ind,1988,74.937
ind,1989,74.695
ind,1990,74.453
ind,1991,74.222
ind,1992,74.016
ind,1993,73.809
ind,1994,73.601
ind,1995,73.393
ind,1996,73.183
ind,1997,72.972
ind,1998,72.76
ind,1999,72.547
ind,2000,72.333
ind,2001,72.082
ind,2002,71.756
ind,2003,71.428
ind,2004,71.097
ind,2005,70.765
ind,2006,70.431
ind,2007,70.094
ind,2008,69.754
ind,2009,69.413
ind,2010,69.07
ind,2011,68.724
ind,2012,68.366
ind,2013,67.997
ind,2014,67.616
ind,2015,67.223
ind,2016,66.818
ind,2017,66.4
ind,2018,65.97
ind,2019,65.528
ind,2020,65.074
irl,1960,54.816
irl,1961,54.607
irl,1962,54.397
irl,1963,54.187
irl,1964,53.977
irl,1965,53.767
irl,1966,53.363
irl,1967,52.205
irl,1968,51.044
irl,1969,49.885
irl,1970,48.724
irl,1971,47.731
irl,1972,47.389
irl,1973,47.048
irl,1974,46.706
irl,1975,46.366
irl,1976,46.025
irl,1977,45.685
irl,1978,45.345
irl,1979,45.006
irl,1980,44.667
irl,1981,44.366
irl,1982,44.206
irl,1983,44.045
irl,1984,43.885
irl,1985,43.725
irl,1986,43.573
irl,1987,43.447
irl,1988,43.322
irl,1989,43.196
irl,1990,43.071
irl,1991,42.927
irl,1992,42.707
irl,1993,42.488
irl,1994,42.269
irl,1995,42.051
irl,1996,41.827
irl,1997,41.581
irl,1998,41.336
irl,1999,41.09
irl,2000,40.845
irl,2001,40.601
irl,2002,40.351
irl,2003,40.075
irl,2004,39.798
irl,2005,39.523
irl,2006,39.262
irl,2007,39.06
irl,2008,38.859
irl,2009,38.658
irl,2010,38.458
irl,2011,38.258
irl,2012,38.058
irl,2013,37.859
irl,2014,37.66
irl,2015,37.462
irl,2016,37.263
irl,2017,37.053
irl,2018,36.83
irl,2019,36.595
irl,2020,36.347
irn,1960,66.265
irn,1961,65.611
irn,1962,64.949
irn,1963,64.282
irn,1964,63.609
irn,1965,62.932
irn,1966,62.248
irn,1967,61.443
irn,1968,60.563
irn,1969,59.679
irn,1970,58.788
irn,1971,57.89
irn,1972,56.986
irn,1973,56.08
irn,1974,55.168
irn,1975,54.253
irn,1976,53.334
irn,1977,52.53
irn,1978,51.79
irn,1979,51.049
irn,1980,50.307
irn,1981,49.566
irn,1982,48.825
irn,1983,48.084
irn,1984,47.343
irn,1985,46.605
irn,1986,45.867
irn,1987,45.283
irn,1988,44.743
irn,1989,44.206
irn,1990,43.67
irn,1991,43.135
irn,1992,42.347
irn,1993,41.481
irn,1994,40.62
irn,1995,39.764
irn,1996,38.913
irn,1997,38.147
irn,1998,37.412
irn,1999,36.682
irn,2000,35.958
irn,2001,35.242
irn,2002,34.532
irn,2003,33.828
irn,2004,33.131
irn,2005,32.442
irn,2006,31.761
irn,2007,31.136
irn,2008,30.542
irn,2009,29.955
irn,2010,29.374
irn,2011,28.8
irn,2012,28.245
irn,2013,27.705
irn,2014,27.17
irn,2015,26.642
irn,2016,26.12
irn,2017,25.606
irn,2018,25.102
irn,2019,24.609
irn,2020,24.126
irq,1960,57.101
irq,1961,55.568
irq,1962,54.022
irq,1963,52.468
irq,1964,50.907
irq,1965,49.349
irq,1966,48.132
irq,1967,47.055
irq,1968,45.98
irq,1969,44.911
irq,1970,43.846
irq,1971,42.786
irq,1972,41.731
irq,1973,40.687
irq,1974,39.649
irq,1975,38.621
irq,1976,37.602
irq,1977,36.596
irq,1978,35.822
irq,1979,35.148
irq,1980,34.479
irq,1981,33.817
irq,1982,33.161
irq,1983,32.512
irq,1984,31.868
irq,1985,31.233
irq,1986,30.604
irq,1987,29.983
irq,1988,29.928
irq,1989,30.111
irq,1990,30.294
irq,1991,30.478
irq,1992,30.663
irq,1993,30.848
irq,1994,31.034
irq,1995,31.22
irq,1996,31.407
irq,1997,31.595
irq,1998,31.612
irq,1999,31.558
irq,2000,31.504
irq,2001,31.45
irq,2002,31.396
irq,2003,31.342
irq,2004,31.288
irq,2005,31.234
irq,2006,31.181
irq,2007,31.127
irq,2008,31.073
irq,2009,31.02
irq,2010,30.897
irq,2011,30.732
irq,2012,30.568
irq,2013,30.405
irq,2014,30.242
irq,2015,30.079
irq,2016,29.906
irq,2017,29.722
irq,2018,29.527
irq,2019,29.322
irq,2020,29.107
isl,1960,19.7
isl,1961,19.197
isl,1962,18.703
isl,1963,18.219
isl,1964,17.744
isl,1965,17.28
isl,1966,16.825
isl,1967,16.379
isl,1968,15.943
isl,1969,15.517
isl,1970,15.1
isl,1971,14.731
isl,1972,14.37
isl,1973,14.017
isl,1974,13.67
isl,1975,13.331
isl,1976,12.998
isl,1977,12.674
isl,1978,12.356
isl,1979,12.045
isl,1980,11.74
isl,1981,11.467
isl,1982,11.2
isl,1983,10.938
isl,1984,10.681
isl,1985,10.43
isl,1986,10.184
isl,1987,9.943
isl,1988,9.706
isl,1989,9.476
isl,1990,9.25
isl,1991,9.068
isl,1992,8.888
isl,1993,8.713
isl,1994,8.54
isl,1995,8.37
isl,1996,8.203
isl,1997,8.04
isl,1998,7.879
isl,1999,7.733
isl,2000,7.599
isl,2001,7.468
isl,2002,7.338
isl,2003,7.211
isl,2004,7.086
isl,2005,6.963
isl,2006,6.841
isl,2007,6.722
isl,2008,6.605
isl,2009,6.489
isl,2010,6.426
isl,2011,6.413
isl,2012,6.4
isl,2013,6.367
isl,2014,6.333
isl,2015,6.3
isl,2016,6.265
isl,2017,6.227
isl,2018,6.187
isl,2019,6.145
isl,2020,6.102
isr,1960,23.152
isr,1961,22.015
isr,1962,21.246
isr,1963,20.498
isr,1964,19.768
isr,1965,19.06
isr,1966,18.37
isr,1967,17.7
isr,1968,17.048
isr,1969,16.418
isr,1970,15.805
isr,1971,15.211
isr,1972,14.649
isr,1973,14.207
isr,1974,13.776
isr,1975,13.357
isr,1976,12.947
isr,1977,12.55
isr,1978,12.162
isr,1979,11.785
isr,1980,11.417
isr,1981,11.06
isr,1982,10.713
isr,1983,10.392
isr,1984,10.281
isr,1985,10.172
isr,1986,10.064
isr,1987,9.956
isr,1988,9.85
isr,1989,9.745
isr,1990,9.641
isr,1991,9.537
isr,1992,9.435
isr,1993,9.334
isr,1994,9.233
isr,1995,9.134
isr,1996,9.057
isr,1997,8.991
isr,1998,8.926
isr,1999,8.861
isr,2000,8.797
isr,2001,8.733
isr,2002,8.67
isr,2003,8.607
isr,2004,8.544
isr,2005,8.482
isr,2006,8.42
isr,2007,8.359
isr,2008,8.298
isr,2009,8.237
isr,2010,8.174
isr,2011,8.108
isr,2012,8.04
isr,2013,7.969
isr,2014,7.896
isr,2015,7.821
isr,2016,7.744
isr,2017,7.664
isr,2018,7.582
isr,2019,7.499
isr,2020,7.413
ita,1960,40.639
ita,1961,40.144
ita,1962,39.645
ita,1963,39.147
ita,1964,38.65
ita,1965,38.157
ita,1966,37.666
ita,1967,37.178
ita,1968,36.691
ita,1969,36.208
ita,1970,35.728
ita,1971,35.25
ita,1972,34.961
ita,1973,34.759
ita,1974,34.558
ita,1975,34.357
ita,1976,34.156
ita,1977,33.956
ita,1978,33.757
ita,1979,33.558
ita,1980,33.36
ita,1981,33.163
ita,1982,33.114
ita,1983,33.134
ita,1984,33.154
ita,1985,33.174
ita,1986,33.194
ita,1987,33.214
ita,1988,33.234
ita,1989,33.254
ita,1990,33.274
ita,1991,33.294
ita,1992,33.258
ita,1993,33.198
ita,1994,33.138
ita,1995,33.078
ita,1996,33.018
ita,1997,32.958
ita,1998,32.898
ita,1999,32.838
ita,2000,32.778
ita,2001,32.718
ita,2002,32.618
ita,2003,32.499
ita,2004,32.38
ita,2005,32.262
ita,2006,32.144
ita,2007,32.026
ita,2008,31.908
ita,2009,31.791
ita,2010,31.673
ita,2011,31.556
ita,2012,31.316
ita,2013,31.021
ita,2014,30.728
ita,2015,30.435
ita,2016,30.145
ita,2017,29.856
ita,2018,29.562
ita,2019,29.264
ita,2020,28.961
jam,1960,66.231
jam,1961,65.5
jam,1962,64.761
jam,1963,64.015
jam,1964,63.26
jam,1965,62.501
jam,1966,61.735
jam,1967,60.964
jam,1968,60.185
jam,1969,59.404
jam,1970,58.676
jam,1971,58.142
jam,1972,57.605
jam,1973,57.067
jam,1974,56.528
jam,1975,55.987
jam,1976,55.443
jam,1977,54.9
jam,1978,54.355
jam,1979,53.809
jam,1980,53.261
jam,1981,52.714
jam,1982,52.187
jam,1983,51.984
jam,1984,51.78
jam,1985,51.576
jam,1986,51.372
jam,1987,51.168
jam,1988,50.964
jam,1989,50.76
jam,1990,50.556
jam,1991,50.344
jam,1992,50.104
jam,1993,49.864
jam,1994,49.625
jam,1995,49.385
jam,1996,49.145
jam,1997,48.905
jam,1998,48.665
jam,1999,48.426
jam,2000,48.186
jam,2001,47.947
jam,2002,47.749
jam,2003,47.563
jam,2004,47.375
jam,2005,47.189
jam,2006,47.002
jam,2007,46.816
jam,2008,46.629
jam,2009,46.443
jam,2010,46.257
jam,2011,46.07
jam,2012,45.868
jam,2013,45.65
