geo,time,sp_pop_1564_fe_in
guy,2005,220046
guy,2006,222994
guy,2007,226759
guy,2008,230976
guy,2009,235047
guy,2010,238637
guy,2011,241458
guy,2012,243755
guy,2013,245641
guy,2014,247339
guy,2015,248965
guy,2016,250318
guy,2017,251741
guy,2018,253053
guy,2019,254006
guy,2020,254512
hkg,1960,836408
hkg,1961,853622
hkg,1962,887606
hkg,1963,919447
hkg,1964,944824
hkg,1965,974898
hkg,1966,984484
hkg,1967,1016540
hkg,1968,1050000
hkg,1969,1081390
hkg,1970,1124163
hkg,1971,1168542
hkg,1972,1209644
hkg,1973,1262109
hkg,1974,1320999
hkg,1975,1364602
hkg,1976,1391198
hkg,1977,1422605
hkg,1978,1460427
hkg,1979,1553571
hkg,1980,1605722
hkg,1981,1658508
hkg,1982,1698607
hkg,1983,1737680
hkg,1984,1767226
hkg,1985,1798099
hkg,1986,1836185
hkg,1987,1870006
hkg,1988,1899995
hkg,1989,1932714
hkg,1990,1951007
hkg,1991,1981781
hkg,1992,2010902
hkg,1993,2057225
hkg,1994,2116365
hkg,1995,2172617
hkg,1996,2286484
hkg,1997,2325816
hkg,1998,2366731
hkg,1999,2409645
hkg,2000,2450363
hkg,2001,2491656
hkg,2002,2524719
hkg,2003,2541345
hkg,2004,2584062
hkg,2005,2619626
hkg,2006,2667911
hkg,2007,2722328
hkg,2008,2768378
hkg,2009,2799265
hkg,2010,2837662
hkg,2011,2867733
hkg,2012,2904976
hkg,2013,2915314
hkg,2014,2926901
hkg,2015,2935546
hkg,2016,2938451
hkg,2017,2936088
hkg,2018,2928497
hkg,2019,2916640
hkg,2020,2872396
hnd,1960,515486
hnd,1961,526496
hnd,1962,538131
hnd,1963,550763
hnd,1964,564981
hnd,1965,581055
hnd,1966,596313
hnd,1967,613514
hnd,1968,632385
hnd,1969,652584
hnd,1970,673887
hnd,1971,693718
hnd,1972,715359
hnd,1973,738455
hnd,1974,762550
hnd,1975,787462
hnd,1976,812124
hnd,1977,837479
hnd,1978,863900
hnd,1979,892069
hnd,1980,922320
hnd,1981,952006
hnd,1982,984223
hnd,1983,1018381
hnd,1984,1053630
hnd,1985,1089572
hnd,1986,1125473
hnd,1987,1162361
hnd,1988,1200420
hnd,1989,1240070
hnd,1990,1281589
hnd,1991,1324652
hnd,1992,1369377
hnd,1993,1415910
hnd,1994,1464230
hnd,1995,1514265
hnd,1996,1566001
hnd,1997,1619227
hnd,1998,1673980
hnd,1999,1730504
hnd,2000,1788943
hnd,2001,1847047
hnd,2002,1908496
hnd,2003,1972392
hnd,2004,2037523
hnd,2005,2103372
hnd,2006,2172446
hnd,2007,2241239
hnd,2008,2310662
hnd,2009,2382247
hnd,2010,2456558
hnd,2011,2531400
hnd,2012,2608798
hnd,2013,2687689
hnd,2014,2766021
hnd,2015,2842503
hnd,2016,2918346
hnd,2017,2991391
hnd,2018,3062301
hnd,2019,3132409
hnd,2020,3202242
hrv,1960,1419448
hrv,1961,1426941
hrv,1962,1436889
hrv,1963,1448306
hrv,1964,1460015
hrv,1965,1472498
hrv,1966,1483769
hrv,1967,1496254
hrv,1968,1509164
hrv,1969,1520893
hrv,1970,1529005
hrv,1971,1534650
hrv,1972,1537940
hrv,1973,1539952
hrv,1974,1542702
hrv,1975,1547176
hrv,1976,1551924
hrv,1977,1558577
hrv,1978,1566016
hrv,1979,1571735
hrv,1980,1575252
hrv,1981,1584247
hrv,1982,1597803
hrv,1983,1611669
hrv,1984,1623615
hrv,1985,1633254
hrv,1986,1638367
hrv,1987,1641483
hrv,1988,1642912
hrv,1989,1643504
hrv,1990,1644611
hrv,1991,1609249
hrv,1992,1566408
hrv,1993,1571528
hrv,1994,1585895
hrv,1995,1571319
hrv,1996,1549111
hrv,1997,1539552
hrv,1998,1535841
hrv,1999,1526659
hrv,2000,1509836
hrv,2001,1448257
hrv,2002,1447093
hrv,2003,1447186
hrv,2004,1447706
hrv,2005,1449523
hrv,2006,1451580
hrv,2007,1451181
hrv,2008,1449641
hrv,2009,1446481
hrv,2010,1441539
hrv,2011,1430316
hrv,2012,1422138
hrv,2013,1415987
hrv,2014,1407391
hrv,2015,1390744
hrv,2016,1376108
hrv,2017,1351256
hrv,2018,1328824
hrv,2019,1311479
hrv,2020,1297479
hti,1960,1125010
hti,1961,1140606
hti,1962,1155053
hti,1963,1169468
hti,1964,1185943
hti,1965,1205598
hti,1966,1222895
hti,1967,1244092
hti,1968,1268160
hti,1969,1293581
hti,1970,1319638
hti,1971,1342885
hti,1972,1367434
hti,1973,1393546
hti,1974,1421590
hti,1975,1451641
hti,1976,1480452
hti,1977,1510202
hti,1978,1541037
hti,1979,1572987
hti,1980,1605867
hti,1981,1633817
hti,1982,1663401
hti,1983,1694026
hti,1984,1725395
hti,1985,1757620
hti,1986,1784224
hti,1987,1814491
hti,1988,1847452
hti,1989,1882044
hti,1990,1918122
hti,1991,1957626
hti,1992,1997116
hti,1993,2038387
hti,1994,2084005
hti,1995,2134975
hti,1996,2185920
hti,1997,2242217
hti,1998,2302311
hti,1999,2363519
hti,2000,2424278
hti,2001,2482107
hti,2002,2540264
hti,2003,2598650
hti,2004,2657738
hti,2005,2717879
hti,2006,2776396
hti,2007,2835804
hti,2008,2896143
hti,2009,2957616
hti,2010,3020288
hti,2011,3081440
hti,2012,3143750
hti,2013,3206689
hti,2014,3269613
hti,2015,3332141
hti,2016,3391475
hti,2017,3450771
hti,2018,3509989
hti,2019,3569216
hti,2020,3628529
hun,1960,3409305
hun,1961,3429514
hun,1962,3439562
hun,1963,3445350
hun,1964,3456140
hun,1965,3470519
hun,1966,3490341
hun,1967,3512367
hun,1968,3535004
hun,1969,3558965
hun,1970,3580891
hun,1971,3585512
hun,1972,3596507
hun,1973,3608259
hun,1974,3615789
hun,1975,3615852
hun,1976,3608147
hun,1977,3582565
hun,1978,3548126
hun,1979,3520365
hun,1980,3510504
hun,1981,3507625
hun,1982,3529530
hun,1983,3562909
hun,1984,3588969
hun,1985,3599072
hun,1986,3607735
hun,1987,3594837
hun,1988,3572819
hun,1989,3525853
hun,1990,3497296
hun,1991,3498076
hun,1992,3513890
hun,1993,3535738
hun,1994,3553872
hun,1995,3563762
hun,1996,3565989
hun,1997,3563412
hun,1998,3557258
hun,1999,3550190
hun,2000,3546270
hun,2001,3546764
hun,2002,3543740
hun,2003,3539763
hun,2004,3537615
hun,2005,3535491
hun,2006,3527479
hun,2007,3521735
hun,2008,3517512
hun,2009,3514673
hun,2010,3508419
hun,2011,3490653
hun,2012,3464447
hun,2013,3444240
hun,2014,3419702
hun,2015,3390822
hun,2016,3354506
hun,2017,3312912
hun,2018,3273529
hun,2019,3239548
hun,2020,3205425
idn,1960,25000959
idn,1961,25466505
idn,1962,25972785
idn,1963,26511091
idn,1964,27075535
idn,1965,27667372
idn,1966,28252064
idn,1967,28863721
idn,1968,29517354
idn,1969,30234744
idn,1970,31025357
idn,1971,31793614
idn,1972,32650681
idn,1973,33581732
idn,1974,34561985
idn,1975,35577708
idn,1976,36574541
idn,1977,37611776
idn,1978,38695183
idn,1979,39836157
idn,1980,41038352
idn,1981,42242122
idn,1982,43503444
idn,1983,44808475
idn,1984,46142419
idn,1985,47495407
idn,1986,48773189
idn,1987,50086713
idn,1988,51432210
idn,1989,52802350
idn,1990,54194407
idn,1991,55608181
idn,1992,57026098
idn,1993,58452129
idn,1994,59897472
idn,1995,61362729
idn,1996,62718425
idn,1997,64100261
idn,1998,65492440
idn,1999,66859385
idn,2000,68171740
idn,2001,69266980
idn,2002,70340395
idn,2003,71404235
idn,2004,72475566
idn,2005,73564094
idn,2006,74823375
idn,2007,76023371
idn,2008,77183071
idn,2009,78322237
idn,2010,79466652
idn,2011,80777640
idn,2012,82059240
idn,2013,83338372
idn,2014,84643213
idn,2015,85972293
idn,2016,87130721
idn,2017,88379383
idn,2018,89644873
idn,2019,90824538
idn,2020,91873585
ind,1960,122744793
ind,1961,124463716
ind,1962,126183273
ind,1963,128035295
ind,1964,130230467
ind,1965,132864789
ind,1966,135314034
ind,1967,138265067
ind,1968,141622308
ind,1969,145217819
ind,1970,148958050
ind,1971,152472616
ind,1972,156214458
ind,1973,160177862
ind,1974,164390786
ind,1975,168855963
ind,1976,172929790
ind,1977,177322102
ind,1978,181978294
ind,1979,186820339
ind,1980,191801614
ind,1981,196475753
ind,1982,201310624
ind,1983,206316848
ind,1984,211540849
ind,1985,216999024
ind,1986,221988963
ind,1987,227346795
ind,1988,232992376
ind,1989,238821781
ind,1990,244789498
ind,1991,250490468
ind,1992,256374697
ind,1993,262466546
ind,1994,268812566
ind,1995,275422964
ind,1996,281868921
ind,1997,288554394
ind,1998,295452732
ind,1999,302516397
ind,2000,309696326
ind,2001,316463096
ind,2002,323410973
ind,2003,330488201
ind,2004,337633069
ind,2005,344805212
ind,2006,351680062
ind,2007,358578474
ind,2008,365497652
ind,2009,372491556
ind,2010,379587714
ind,2011,386293495
ind,2012,393251170
ind,2013,400311318
ind,2014,407235342
ind,2015,413890136
ind,2016,420468073
ind,2017,426587695
ind,2018,432446916
ind,2019,438341899
ind,2020,444386581
irl,1960,811420
irl,1961,810481
irl,1962,813850
irl,1963,818692
irl,1964,822897
irl,1965,826373
irl,1966,829955
irl,1967,834880
irl,1968,839899
irl,1969,845464
irl,1970,852094
irl,1971,864531
irl,1972,878058
irl,1973,891707
irl,1974,906091
irl,1975,921300
irl,1976,933702
irl,1977,946707
irl,1978,961880
irl,1979,976911
irl,1980,990556
irl,1981,1004255
irl,1982,1015410
irl,1983,1024544
irl,1984,1034219
irl,1985,1041112
irl,1986,1045680
irl,1987,1051865
irl,1988,1055238
irl,1989,1059860
irl,1990,1069897
irl,1991,1089377
irl,1992,1109527
irl,1993,1127578
irl,1994,1144848
irl,1995,1163811
irl,1996,1186955
irl,1997,1212693
irl,1998,1238323
irl,1999,1263263
irl,2000,1288440
irl,2001,1317118
irl,2002,1345161
irl,2003,1370758
irl,2004,1398004
irl,2005,1429697
irl,2006,1468311
irl,2007,1510336
irl,2008,1539627
irl,2009,1552812
irl,2010,1558220
irl,2011,1554254
irl,2012,1550120
irl,2013,1547426
irl,2014,1547422
irl,2015,1550275
irl,2016,1561953
irl,2017,1573171
irl,2018,1587542
irl,2019,1605586
irl,2020,1620222
irn,1960,5673163
irn,1961,5767726
irn,1962,5866540
irn,1963,5976769
irn,1964,6108920
irn,1965,6267661
irn,1966,6422363
irn,1967,6607380
irn,1968,6816181
irn,1969,7038257
irn,1970,7267981
irn,1971,7485176
irn,1972,7715946
irn,1973,7959792
irn,1974,8216894
irn,1975,8487149
irn,1976,8750726
irn,1977,9025572
irn,1978,9318750
irn,1979,9636221
irn,1980,9978132
irn,1981,10326757
irn,1982,10701184
irn,1983,11095997
irn,1984,11508887
irn,1985,11939513
irn,1986,12321999
irn,1987,12747099
irn,1988,13203273
irn,1989,13676376
irn,1990,14160013
irn,1991,14599867
irn,1992,15043163
irn,1993,15500423
irn,1994,15987942
irn,1995,16518517
irn,1996,17161058
irn,1997,17820942
irn,1998,18504964
irn,1999,19216529
irn,2000,19948903
irn,2001,20674242
irn,2002,21405567
irn,2003,22128048
irn,2004,22822939
irn,2005,23480896
irn,2006,24073047
irn,2007,24644822
irn,2008,25176646
irn,2009,25651576
irn,2010,26062344
irn,2011,26431303
irn,2012,26744296
irn,2013,27016043
irn,2014,27268344
irn,2015,27516538
irn,2016,27777952
irn,2017,28026647
irn,2018,28269148
irn,2019,28513861
irn,2020,28763448
irq,1960,2022911
irq,1961,2061349
irq,1962,2082581
irq,1963,2097972
irq,1964,2124617
irq,1965,2169733
irq,1966,2214287
irq,1967,2277274
irq,1968,2352255
irq,1969,2428342
irq,1970,2499920
irq,1971,2560768
irq,1972,2624255
irq,1973,2689542
irq,1974,2757619
irq,1975,2829918
irq,1976,2909854
irq,1977,2990163
irq,1978,3074748
irq,1979,3168903
irq,1980,3274883
irq,1981,3378700
irq,1982,3495643
irq,1983,3621131
irq,1984,3747429
irq,1985,3870166
irq,1986,3972595
irq,1987,4070234
irq,1988,4168874
irq,1989,4276802
irq,1990,4399122
irq,1991,4549103
irq,1992,4715306
irq,1993,4894441
irq,1994,5080935
irq,1995,5271078
irq,1996,5470273
irq,1997,5671422
irq,1998,5875257
irq,1999,6084104
irq,2000,6298643
irq,2001,6502892
irq,2002,6716634
irq,2003,6931800
irq,2004,7137468
irq,2005,7328666
irq,2006,7473107
irq,2007,7600814
irq,2008,7734477
irq,2009,7902522
irq,2010,8121880
irq,2011,8480224
irq,2012,8890622
irq,2013,9330087
irq,2014,9768306
irq,2015,10183848
irq,2016,10505026
irq,2017,10813730
irq,2018,11114818
irq,2019,11415623
irq,2020,11724214
isl,1960,49434
isl,1961,50186
isl,1962,51020
isl,1963,51923
isl,1964,52923
isl,1965,53978
isl,1966,55043
isl,1967,56172
isl,1968,57254
isl,1969,58146
isl,1970,58829
isl,1971,59755
isl,1972,61042
isl,1973,62374
isl,1974,63663
isl,1975,64971
isl,1976,65983
isl,1977,66906
isl,1978,67899
isl,1979,69002
isl,1980,70086
isl,1981,71257
isl,1982,72507
isl,1983,73705
isl,1984,74704
isl,1985,75509
isl,1986,76269
isl,1987,77331
isl,1988,78783
isl,1989,79958
isl,1990,80738
isl,1991,81763
isl,1992,82811
isl,1993,83653
isl,1994,84412
isl,1995,84981
isl,1996,85536
isl,1997,86493
isl,1998,87749
isl,1999,89117
isl,2000,90572
isl,2001,92134
isl,2002,93157
isl,2003,93930
isl,2004,94907
isl,2005,96592
isl,2006,99168
isl,2007,102018
isl,2008,104218
isl,2009,104783
isl,2010,104776
isl,2011,104922
isl,2012,105322
isl,2013,106136
isl,2014,107090
isl,2015,107928
isl,2016,109172
isl,2017,111467
isl,2018,114157
isl,2019,116325
isl,2020,117812
isr,1960,615684
isr,1961,636891
isr,1962,668691
isr,1963,694679
isr,1964,725079
isr,1965,754964
isr,1966,778145
isr,1967,818042
isr,1968,841574
isr,1969,868827
isr,1970,900742
isr,1971,931221
isr,1972,954395
isr,1973,991117
isr,1974,1017882
isr,1975,1038590
isr,1976,1055748
isr,1977,1074500
isr,1978,1093040
isr,1979,1117427
isr,1980,1140887
isr,1981,1162127
isr,1982,1182915
isr,1983,1204099
isr,1984,1220425
isr,1985,1243685
isr,1986,1267038
isr,1987,1291960
isr,1988,1318634
isr,1989,1347496
isr,1990,1397493
isr,1991,1493497
isr,1992,1556767
isr,1993,1609654
isr,1994,1661326
isr,1995,1713222
isr,1996,1766958
isr,1997,1817488
isr,1998,1863334
isr,1999,1914334
isr,2000,1968345
isr,2001,2015832
isr,2002,2058331
isr,2003,2097588
isr,2004,2136041
isr,2005,2173908
isr,2006,2216776
isr,2007,2258746
isr,2008,2299469
isr,2009,2353068
isr,2010,2391638
isr,2011,2426401
isr,2012,2459847
isr,2013,2492818
isr,2014,2526833
isr,2015,2562933
isr,2016,2597291
isr,2017,2633041
isr,2018,2670517
isr,2019,2709786
isr,2020,2747633
ita,1960,16899514
ita,1961,16975678
ita,1962,17069739
ita,1963,17180750
ita,1964,17299518
ita,1965,17406301
ita,1966,17479165
ita,1967,17543245
ita,1968,17588325
ita,1969,17617283
ita,1970,17636192
ita,1971,17667591
ita,1972,17715183
ita,1973,17787456
ita,1974,17871002
ita,1975,17965963
ita,1976,18045162
ita,1977,18136262
ita,1978,18243843
ita,1979,18371202
ita,1980,18515374
ita,1981,18674284
ita,1982,18852823
ita,1983,19035250
ita,1984,19201962
ita,1985,19340856
ita,1986,19416100
ita,1987,19465926
ita,1988,19503147
ita,1989,19536198
ita,1990,19567465
ita,1991,19573097
ita,1992,19574682
ita,1993,19569389
ita,1994,19550234
ita,1995,19522012
ita,1996,19484544
ita,1997,19451635
ita,1998,19407484
ita,1999,19344216
ita,2000,19262182
ita,2001,19205804
ita,2002,19144642
ita,2003,19130383
ita,2004,19164965
ita,2005,19191552
ita,2006,19210453
ita,2007,19297915
ita,2008,19431113
ita,2009,19514910
ita,2010,19542936
ita,2011,19517745
ita,2012,19492553
ita,2013,19628575
ita,2014,19719614
ita,2015,19622890
ita,2016,19521066
ita,2017,19435150
ita,2018,19350548
ita,2019,19083233
ita,2020,18942862
jam,1960,468092
jam,1961,468118
jam,1962,469341
jam,1963,471849
jam,1964,474929
jam,1965,477565
jam,1966,477403
jam,1967,475537
jam,1968,472977
jam,1969,471147
jam,1970,471194
jam,1971,478200
jam,1972,487453
jam,1973,498661
jam,1974,511126
jam,1975,524173
jam,1976,540050
jam,1977,554833
jam,1978,568341
jam,1979,580835
jam,1980,592905
jam,1981,606542
jam,1982,620633
jam,1983,635132
jam,1984,649857
jam,1985,664462
jam,1986,675442
jam,1987,686208
jam,1988,696340
jam,1989,705271
jam,1990,712988
jam,1991,723108
jam,1992,732346
jam,1993,741178
jam,1994,750418
jam,1995,760394
jam,1996,769588
jam,1997,778681
jam,1998,787593
jam,1999,796285
jam,2000,804905
jam,2001,816763
jam,2002,829058
jam,2003,841248
jam,2004,852721
jam,2005,863309
jam,2006,874445
jam,2007,884874
jam,2008,895303
jam,2009,906380
jam,2010,918081
jam,2011,930274
jam,2012,942732
jam,2013,955059
jam,2014,966743
jam,2015,977500
jam,2016,986392
jam,2017,994885
jam,2018,1002557
jam,2019,1008949
jam,2020,1013924
jor,1960,236772
jor,1961,245737
jor,1962,253828
jor,1963,262640
jor,1964,274276
jor,1965,289989
jor,1966,310506
jor,1967,336333
jor,1968,364953
jor,1969,393275
jor,1970,419419
jor,1971,437536
jor,1972,452675
jor,1973,465877
jor,1974,478723
jor,1975,492306
jor,1976,497414
jor,1977,504830
jor,1978,514841
jor,1979,527350
jor,1980,542334
jor,1981,564728
jor,1982,588687
jor,1983,614434
jor,1984,642315
jor,1985,672190
jor,1986,701362
jor,1987,733568
jor,1988,769166
jor,1989,808807
jor,1990,853359
jor,1991,920911
jor,1992,993114
jor,1993,1067705
jor,1994,1141407
jor,1995,1211036
jor,1996,1255161
jor,1997,1295296
jor,1998,1332192
jor,1999,1366953
jor,2000,1401390
jor,2001,1436194
jor,2002,1471877
jor,2003,1512071
jor,2004,1560947
jor,2005,1620515
jor,2006,1690621
jor,2007,1773091
jor,2008,1866960
jor,2009,1971259
jor,2010,2084809
jor,2011,2210799
jor,2012,2346889
jor,2013,2486273
jor,2014,2621197
jor,2015,2746811
jor,2016,2857632
jor,2017,2955007
jor,2018,3039976
jor,2019,3113703
jor,2020,3177354
jpn,1960,30570113
jpn,1961,31193288
jpn,1962,31870405
jpn,1963,32594273
jpn,1964,33301691
jpn,1965,33966355
jpn,1966,34458172
jpn,1967,34964175
jpn,1968,35457026
jpn,1969,35911205
jpn,1970,36288044
jpn,1971,37017096
jpn,1972,37385411
jpn,1973,37714168
jpn,1974,38026313
jpn,1975,38364140
jpn,1976,38576027
jpn,1977,38844811
jpn,1978,39156269
jpn,1979,39454528
jpn,1980,39716884
jpn,1981,40071107
jpn,1982,40352835
jpn,1983,40619994
jpn,1984,40915670
jpn,1985,41272484
jpn,1986,41559077
jpn,1987,41900330
jpn,1988,42250019
jpn,1989,42560190
jpn,1990,42771488
jpn,1991,42979178
jpn,1992,43121301
jpn,1993,43193702
jpn,1994,43220411
jpn,1995,43213680
jpn,1996,43183487
jpn,1997,43130153
jpn,1998,43071779
jpn,1999,42963481
jpn,2000,42839220
jpn,2001,42736040
jpn,2002,42632297
jpn,2003,42511460
jpn,2004,42287796
jpn,2005,42017934
jpn,2006,41797207
jpn,2007,41570784
jpn,2008,41284635
jpn,2009,40933588
jpn,2010,40548737
jpn,2011,40081298
jpn,2012,39592692
jpn,2013,39097031
jpn,2014,38622584
jpn,2015,38195060
jpn,2016,37834602
jpn,2017,37505818
jpn,2018,37205507
jpn,2019,36930804
jpn,2020,36623471
kaz,1960,3076546
kaz,1961,3165318
kaz,1962,3253797
kaz,1963,3341354
kaz,1964,3426745
kaz,1965,3510219
kaz,1966,3582246
kaz,1967,3655547
kaz,1968,3731537
kaz,1969,3810099
kaz,1970,3891214
kaz,1971,3989207
kaz,1972,4081331
kaz,1973,4169236
kaz,1974,4257154
kaz,1975,4346724
kaz,1976,4417510
kaz,1977,4490114
kaz,1978,4561683
kaz,1979,4628340
kaz,1980,4690205
kaz,1981,4763341
kaz,1982,4832277
kaz,1983,4896606
kaz,1984,4958511
kaz,1985,5019223
kaz,1986,5081340
kaz,1987,5138811
kaz,1988,5185923
kaz,1989,5192192
kaz,1990,5218616
kaz,1991,5237303
kaz,1992,5231694
kaz,1993,5222973
kaz,1994,5167901
kaz,1995,5091377
kaz,1996,5065127
kaz,1997,5042147
kaz,1998,5013421
kaz,1999,5019278
kaz,2000,5048789
kaz,2001,5077543
kaz,2002,5105012
kaz,2003,5145744
kaz,2004,5207964
kaz,2005,5285654
kaz,2006,5365039
kaz,2007,5454427
kaz,2008,5585298
kaz,2009,5717132
kaz,2010,5804495
kaz,2011,5857955
kaz,2012,5903282
kaz,2013,5943069
kaz,2014,5977831
kaz,2015,6005775
kaz,2016,6017963
kaz,2017,6018882
kaz,2018,6017000
kaz,2019,6022926
kaz,2020,6043722
ken,1960,1986533
ken,1961,2028457
ken,1962,2076402
ken,1963,2130923
ken,1964,2192538
ken,1965,2261355
ken,1966,2328781
ken,1967,2405261
ken,1968,2489636
ken,1969,2580050
ken,1970,2675439
ken,1971,2769879
ken,1972,2870120
ken,1973,2976364
ken,1974,3089490
ken,1975,3209980
ken,1976,3328903
ken,1977,3457291
ken,1978,3594315
ken,1979,3738714
ken,1980,3889984
ken,1981,4043034
ken,1982,4203732
ken,1983,4372724
ken,1984,4551506
ken,1985,4740915
ken,1986,4929480
ken,1987,5130500
ken,1988,5343338
ken,1989,5567864
ken,1990,5804597
ken,1991,6047075
ken,1992,6306944
ken,1993,6580224
ken,1994,6860024
ken,1995,7141773
ken,1996,7410051
ken,1997,7670403
ken,1998,7930922
ken,1999,8203860
ken,2000,8494727
ken,2001,8759234
ken,2002,9052001
ken,2003,9363261
ken,2004,9677670
ken,2005,9988355
ken,2006,10305143
ken,2007,10617149
ken,2008,10931969
ken,2009,11264040
ken,2010,11620989
ken,2011,11986326
ken,2012,12380863
ken,2013,12798092
ken,2014,13227214
ken,2015,13662860
ken,2016,14108263
ken,2017,14560122
ken,2018,15021241
ken,2019,15495183
ken,2020,15982403
kgz,1960,661111
kgz,1961,673426
kgz,1962,684405
kgz,1963,696967
kgz,1964,710883
kgz,1965,725121
kgz,1966,740959
kgz,1967,758908
kgz,1968,779221
kgz,1969,799791
kgz,1970,818589
kgz,1971,838502
kgz,1972,858836
kgz,1973,879029
kgz,1974,901584
kgz,1975,925664
kgz,1976,950974
kgz,1977,978155
kgz,1978,1006116
kgz,1979,1034366
kgz,1980,1061529
kgz,1981,1088134
kgz,1982,1114634
kgz,1983,1140675
kgz,1984,1164687
kgz,1985,1186172
kgz,1986,1203559
kgz,1987,1221490
kgz,1988,1238129
kgz,1989,1259072
kgz,1990,1278508
kgz,1991,1291470
kgz,1992,1300027
kgz,1993,1296176
kgz,1994,1294318
kgz,1995,1309052
kgz,1996,1336738
kgz,1997,1367163
kgz,1998,1401243
kgz,1999,1436992
kgz,2000,1470774
kgz,2001,1498598
kgz,2002,1528092
kgz,2003,1562867
kgz,2004,1603618
kgz,2005,1645264
kgz,2006,1681030
kgz,2007,1715545
kgz,2008,1748062
kgz,2009,1781059
kgz,2010,1809121
kgz,2011,1830249
kgz,2012,1854690
kgz,2013,1881595
kgz,2014,1907686
kgz,2015,1935259
kgz,2016,1960974
kgz,2017,1988731
kgz,2018,2019941
kgz,2019,2053320
kgz,2020,2082437
khm,1960,1477637
khm,1961,1509991
khm,1962,1540415
khm,1963,1570440
khm,1964,1603045
khm,1965,1639570
khm,1966,1669783
khm,1967,1703068
khm,1968,1739851
khm,1969,1779361
khm,1970,1820977
khm,1971,1867517
khm,1972,1916117
khm,1973,1961367
khm,1974,1998884
khm,1975,2026976
khm,1976,2027626
khm,1977,2021492
khm,1978,2015457
khm,1979,2014997
khm,1980,2023550
khm,1981,2062719
khm,1982,2103399
khm,1983,2146805
khm,1984,2197702
khm,1985,2256283
khm,1986,2285072
khm,1987,2336240
khm,1988,2399050
khm,1989,2457949
khm,1990,2507071
khm,1991,2573077
khm,1992,2628903
khm,1993,2683191
khm,1994,2751796
khm,1995,2842621
khm,1996,2943013
khm,1997,3070452
khm,1998,3222430
khm,1999,3385638
khm,2000,3547719
khm,2001,3694845
khm,2002,3823863
khm,2003,3937171
khm,2004,4044206
khm,2005,4152874
khm,2006,4262780
khm,2007,4372660
khm,2008,4482018
khm,2009,4587367
khm,2010,4686758
khm,2011,4781657
khm,2012,4881199
khm,2013,4980277
khm,2014,5074082
khm,2015,5160579
khm,2016,5242360
khm,2017,5317011
khm,2018,5387350
khm,2019,5458265
khm,2020,5532565
kir,1960,10727
kir,1961,10893
kir,1962,11101
kir,1963,11337
kir,1964,11604
kir,1965,11886
kir,1966,12152
kir,1967,12450
kir,1968,12771
kir,1969,13113
kir,1970,13479
kir,1971,13854
kir,1972,14244
kir,1973,14641
kir,1974,15050
kir,1975,15464
kir,1976,15887
