geo,time,dt_dod_dlxf_cd
idn,2008,137059847854.3
idn,2009,152250491374
idn,2010,162181147653.5
idn,2011,178415515093.70001
idn,2012,205325677019.79999
idn,2013,214483519060.10001
idn,2014,243736116484.20001
idn,2015,266574036689.10001
idn,2016,275594674364.70001
idn,2017,304012434582.5
idn,2018,328874601632.79999
idn,2019,354569333394.40002
idn,2020,370191692229.09998
ind,1970,8142121119.4
ind,1971,9010742281.7
ind,1972,9679268976.8
ind,1973,10513120720.3
ind,1974,11651438629.8
ind,1975,12575090794.8
ind,1976,13615327138.4
ind,1977,14830697348.6
ind,1978,15869249175.3
ind,1979,17492384895.1
ind,1980,18438398267.7
ind,1981,19259340033.5
ind,1982,21021414223.2
ind,1983,22675064957.4
ind,1984,24685418438.3
ind,1985,29913786295.9
ind,1986,35426751690.1
ind,1987,43638332928.6
ind,1988,50252080923.5
ind,1989,64637800566.1
ind,1990,72156192610.5
ind,1991,74183986392.8
ind,1992,76714966181.5
ind,1993,82803139952.3
ind,1994,89600797344
ind,1995,86344462374.69998
ind,1996,85878867453.60001
ind,1997,88342208510.60001
ind,1998,93706497935
ind,1999,94885176896.5
ind,2000,96781987974.89999
ind,2001,95902046811.39999
ind,2002,100722537163.60001
ind,2003,111545423184.60001
ind,2004,115722622000.39999
ind,2005,111405902598.60001
ind,2006,133403766763.39999
ind,2007,166888120407
ind,2008,182241195718.70001
ind,2009,203472565532
ind,2010,227852907387.29999
ind,2011,250239597806.79999
ind,2012,293112782271.79999
ind,2013,328412500816.59998
ind,2014,366169347893.79999
ind,2015,391749967267.5
ind,2016,366221107921.70001
ind,2017,408198426967.29999
ind,2018,411573557591.5
ind,2019,448589821545
ind,2020,454916152665.20001
irn,1980,4618915613.2
irn,1981,3901452516.3
irn,1982,3500536474.8
irn,1983,2938741679.1
irn,1984,2456631507.1
irn,1985,2358346313.5
irn,1986,2380187858.5
irn,1987,2286338031.2
irn,1988,2067350938.2
irn,1989,1870034620.8
irn,1990,1802121418.4
irn,1991,2102639926
irn,1992,1770977212.7
irn,1993,5788948305.2
irn,1994,15080944640.9
irn,1995,15232160147.2
irn,1996,11929261304.9
irn,1997,8343457942.2
irn,1998,7838637905.1
irn,1999,5789325393.2
irn,2000,4804270475.5
irn,2001,5322366068.1
irn,2002,6525706217.3
irn,2003,9081712876.5
irn,2004,10318326438.1
irn,2005,10358699016.5
irn,2006,11027068414.8
irn,2007,10557402686.2
irn,2008,9051738039.5
irn,2009,7587364962.4
irn,2010,5959567188.3
irn,2011,4750904847.8
irn,2012,4347212143.9
irn,2013,4040208453.2
irn,2014,3320128109.2
irn,2015,2460324353
irn,2016,826827142.6
irn,2017,589258286.2
irn,2018,1636813539.8
irn,2019,1284768138.3
irn,2020,1312711442.7
jam,1970,981940878.3
jam,1971,1017279724.6
jam,1972,1050172114.5
jam,1973,1202190366
jam,1974,1434288380
jam,1975,1615585573.4
jam,1976,1387984903.1
jam,1977,1488387806.9
jam,1978,1182557880.6
jam,1979,1268108776.2
jam,1980,1526118149.2
jam,1981,1772725709.2
jam,1982,2195000474.6
jam,1983,2579459245
jam,1984,2756536808.8
jam,1985,3266849518.7
jam,1986,3400972645.9
jam,1987,3861206559.3
jam,1988,3860923570.9
jam,1989,3891525763.7
jam,1990,4087766104.4
jam,1991,3946322944.1
jam,1992,3970370717.8
jam,1993,3801725464.2
jam,1994,3850693328.8
jam,1995,3890498348.6
jam,1996,3365919847.7
jam,1997,3022641385.9
jam,1998,3216307746.7
jam,1999,3111223025.1
jam,2000,3921931045.9
jam,2001,4462534466.7
jam,2002,4748102409.1
jam,2003,4669187984.4
jam,2004,5391742523.7
jam,2005,5953131526.9
jam,2006,6961326566
jam,2007,8932229140.9
jam,2008,9115919813.9
jam,2009,9964847677.9
jam,2010,11915850446.8
jam,2011,12110677117.9
jam,2012,11309138328.4
jam,2013,10271767866.3
jam,2014,11567425905.9
jam,2015,11597059014.4
jam,2016,11362641571.8
jam,2017,11861535350.7
jam,2018,15102459430.9
jam,2019,15330003404.3
jam,2020,14800731514.9
jor,1970,119092816.3
jor,1971,147270361.6
jor,1972,173796481.2
jor,1973,212154196.9
jor,1974,269253379.6
jor,1975,340706534.1
jor,1976,428949521.1
jor,1977,679954734.8
jor,1978,901794960.7
jor,1979,1128701310.1
jor,1980,1381495707.8
jor,1981,1658050732.8
jor,1982,2040295992.9
jor,1983,2444344329.3
jor,1984,2605260308.2
jor,1985,3189247661.2
jor,1986,3997864193.6
jor,1987,4859119348
jor,1988,5539120340.7
jor,1989,6416895387.1
jor,1990,7201824778.7
jor,1991,7613499829.2
jor,1992,7077948680.6
jor,1993,6798182048.8
jor,1994,6734275070.5
jor,1995,6624243886.8
jor,1996,6448097309.4
jor,1997,6143427623.8
jor,1998,6498317193.1
jor,1999,6714088206.3
jor,2000,6182833611
jor,2001,6688933691.3
jor,2002,7184897223.8
jor,2003,7095790737.4
jor,2004,7123715112.1
jor,2005,6764221551.5
jor,2006,7072729985.5
jor,2007,7304449087.9
jor,2008,5169031289.4
jor,2009,5485732542.6
jor,2010,7588012163.6
jor,2011,7627061071.4
jor,2012,7919621323.5
jor,2013,10830325370.5
jor,2014,11644485506.8
jor,2015,13221378224.8
jor,2016,14820995257.7
jor,2017,17618540413
jor,2018,19433517680.1
jor,2019,20455242049.9
jor,2020,22661530622.2
kaz,1992,25747844.5
kaz,1993,1621139995.2
kaz,1994,2268165331.4
kaz,1995,2936535988.6
kaz,1996,2149378598
kaz,1997,3217642893.7
kaz,1998,4998134280.6
kaz,1999,5194600647.7
kaz,2000,11481402708.4
kaz,2001,13566104171.8
kaz,2002,16128035374.4
kaz,2003,19903231699.8
kaz,2004,28756617361.7
kaz,2005,35268190017.9
kaz,2006,61476101355
kaz,2007,84167852219.10001
kaz,2008,96722510960.3
kaz,2009,102217448435.60001
kaz,2010,109757038702
kaz,2011,115047028738.10001
kaz,2012,125916687733.2
kaz,2013,139681914169.29999
kaz,2014,147418793225.5
kaz,2015,146443059110.39999
kaz,2016,156294063661.89999
kaz,2017,150781220778.79999
kaz,2018,148135268568.89999
kaz,2019,149494136690.60001
kaz,2020,152445368869.10001
ken,1970,408499124.6
ken,1971,425894895.5
ken,1972,497149438.1
ken,1973,722712118.3
ken,1974,947446039
ken,1975,1022968292.3
ken,1976,1178524398.1
ken,1977,1291767561.9
ken,1978,1676686532.1
ken,1979,2103960800.8
ken,1980,2492524898.6
ken,1981,2499315203
ken,1982,2634776059.5
ken,1983,2755635038.1
ken,1984,2715669367.8
ken,1985,3189555671.6
ken,1986,3771769966.4
ken,1987,4790678002.9
ken,1988,4820166824.7
ken,1989,4863823254.4
ken,1990,5638759228.7
ken,1991,6252651563.4
ken,1992,5728098757.2
ken,1993,5845781902.2
ken,1994,6042564034.8
ken,1995,6301907963.3
ken,1996,5948786122.7
ken,1997,5418209965.1
ken,1998,5792444777.8
ken,1999,5563426138.9
ken,2000,5215546163.2
ken,2001,4820370425.9
ken,2002,5299364367.9
ken,2003,5855985074
ken,2004,6094346381
ken,2005,5787898105
ken,2006,5893003013.2
ken,2007,6254466278
ken,2008,6412059881.1
ken,2009,6745298585.2
ken,2010,7004310770.9
ken,2011,7627556389.2
ken,2012,8938331244.1
ken,2013,9860429938.8
ken,2014,13562885843.4
ken,2015,15858644046.1
ken,2016,17799727469.4
ken,2017,23226191576.7
ken,2018,27988831089.1
ken,2019,31610666915.1
ken,2020,34509432210.8
kgz,1992,5527412
kgz,1993,231716372.3
kgz,1994,356088043.6
kgz,1995,472183244.5
kgz,1996,988702997.6
kgz,1997,1143046307.4
kgz,1998,1301673095.9
kgz,1999,1484876851.2
kgz,2000,1510365348.7
kgz,2001,1490290489.3
kgz,2002,1646814326.2
kgz,2003,1783066242.6
kgz,2004,1894805968.7
kgz,2005,1825306694.6
kgz,2006,2099112476.9
kgz,2007,2275761802.1
kgz,2008,2942209054
kgz,2009,3395038012.3
kgz,2010,3616408663.4
kgz,2011,4993261161.2
kgz,2012,5501533056.9
kgz,2013,6174118563.5
kgz,2014,6666174499.4
kgz,2015,7062814653
kgz,2016,7308180534.7
kgz,2017,7447676139.2
kgz,2018,7415867531.5
kgz,2019,7674102991.7
kgz,2020,7646549946.7
khm,1981,163469000
khm,1982,163469000
khm,1983,163469000
khm,1984,163469000
khm,1985,163469000
khm,1986,163469000
khm,1987,163469000
khm,1988,163469000
khm,1989,204411603.2
khm,1990,208523153.1
khm,1991,1639083999
khm,1992,1630553706.1
khm,1993,1636561345.1
khm,1994,1699336354.8
khm,1995,1782292392.5
khm,1996,1846998619.6
khm,1997,1865737649.5
khm,1998,1934401297.3
khm,1999,1972787895.9
khm,2000,2014851808.2
khm,2001,2079577683.5
khm,2002,2274087347.9
khm,2003,2555199087.2
khm,2004,2769175513.5
khm,2005,2831336467
khm,2006,3010106213.6
khm,2007,2224116696.1
khm,2008,2543565372.1
khm,2009,2942041610.5
khm,2010,3502178249.8
khm,2011,4029741145.2
khm,2012,5777435879.7
khm,2013,6527389956.3
khm,2014,7109730726.4
khm,2015,7999997887.8
khm,2016,8219719078.6
khm,2017,9527409729.4
khm,2018,11049964529.2
khm,2019,11800896634.2
khm,2020,13659234307.2
kos,2007,306582000
kos,2008,430351000
kos,2009,817785325
kos,2010,886410000
kos,2011,1129786000
kos,2012,1116254716
kos,2013,1314796062.7
kos,2014,1258371586
kos,2015,1263316457.3
kos,2016,1309217865.8
kos,2017,1396551655.3
kos,2018,1265302220.2
kos,2019,1357240425.9
kos,2020,1931258136.3
lao,1970,8345623.6
lao,1971,15632737.7
lao,1972,18801080.7
lao,1973,32604009.3
lao,1974,41004961.1
lao,1975,44176274
lao,1976,107985559.6
lao,1977,172586331.7
lao,1978,247712996.4
lao,1979,297544151
lao,1980,335385373.7
lao,1981,376431076
lao,1982,415775368.6
lao,1983,438467814.9
lao,1984,508037045.6
lao,1985,608908114.9
lao,1986,859783917
lao,1987,1154250431.2
lao,1988,1325336561.6
lao,1989,1465790130.6
lao,1990,1759968296.8
lao,1991,1852016893.5
lao,1992,1889064115.3
lao,1993,1950490734.5
lao,1994,2024355461.7
lao,1995,2094644420.2
lao,1996,2191109722
lao,1997,2259817179.4
lao,1998,2396827094.3
lao,1999,2494122894.2
lao,2000,2474063899.6
lao,2001,2534508398.5
lao,2002,3103479724
lao,2003,2447964054.4
lao,2004,2893716560
lao,2005,3178902451.9
lao,2006,3662011288.6
lao,2007,4779023422
lao,2008,5468837020.1
lao,2009,6084333965
lao,2010,6409855848.1
lao,2011,6942285683.6
lao,2012,7284233069.4
lao,2013,7310176858.9
lao,2014,8743399203
lao,2015,10872788598.1
lao,2016,12745029475.6
lao,2017,13879274399.3
lao,2018,14903082297.1
lao,2019,16046095068.8
lao,2020,16106461657
lbn,1970,64232860.3
lbn,1971,68095825.7
lbn,1972,61559341.9
lbn,1973,56393232.9
lbn,1974,49284347.8
lbn,1975,45669452.4
lbn,1976,39041939.1
lbn,1977,39177398
lbn,1978,51818036.2
lbn,1979,107528704.6
lbn,1980,216292638.8
lbn,1981,286064003.1
lbn,1982,346971305.3
lbn,1983,435888723.7
lbn,1984,407164195.4
lbn,1985,406132309.7
lbn,1986,407364766.1
lbn,1987,410917779.4
lbn,1988,379848561.5
lbn,1989,362065049.8
lbn,1990,366014620.6
lbn,1991,344612861.1
lbn,1992,308621251.9
lbn,1993,376095610.2
lbn,1994,786751455.1
lbn,1995,1610250757.3
lbn,1996,2366242540.3
lbn,1997,3298689592.1
lbn,1998,5012893751.1
lbn,1999,6285052305.7
lbn,2000,7705321294.1
lbn,2001,10238663009.2
lbn,2002,15108174851
lbn,2003,16424748964.8
lbn,2004,19210208867.5
lbn,2005,19942735707.3
lbn,2006,21003665048.2
lbn,2007,21556370911.2
lbn,2008,40811107722.2
lbn,2009,42718396741.4
lbn,2010,43856509838.3
lbn,2011,45939190398.6
lbn,2012,51279041001.1
lbn,2013,54645651485.9
lbn,2014,56168883855.8
lbn,2015,59572141805.8
lbn,2016,61394993989
lbn,2017,65126566985.4
lbn,2018,73834412702.69998
lbn,2019,68662638008.3
lbn,2020,58433022168.4
lbr,1970,157909998.9
lbr,1971,160385461.5
lbr,1972,159304339
lbr,1973,158992681.9
lbr,1974,161779768.8
lbr,1975,178637864.8
lbr,1976,208478565.3
lbr,1977,263219520.6
lbr,1978,338057434
lbr,1979,454020390.6
lbr,1980,515491501
lbr,1981,598486502.7
lbr,1982,628246390.8
lbr,1983,714032018.6
lbr,1984,773837283.9
lbr,1985,884873640.2
lbr,1986,988138788.3
lbr,1987,1115710048.5
lbr,1988,1078372626.3
lbr,1989,1066009673.5
lbr,1990,1118503166.8
lbr,1991,1108948663.5
lbr,1992,1083722780.8
lbr,1993,1104206306.8
lbr,1994,1139707246
lbr,1995,1152814613.6
lbr,1996,1101190589.7
lbr,1997,1052136511.5
lbr,1998,1083278032.3
lbr,1999,1052901037.4
lbr,2000,1104031293.4
lbr,2001,1077185621.2
lbr,2002,1128736889.3
lbr,2003,1191435729.1
lbr,2004,1241736615
lbr,2005,1179082483.1
lbr,2006,1203810565.4
lbr,2007,1033536126.8
lbr,2008,865013548.8
lbr,2009,673132514.6
lbr,2010,183097755.4
lbr,2011,188027802.3
lbr,2012,208489510
lbr,2013,229486533.2
lbr,2014,354254199.5
lbr,2015,507005853.6
lbr,2016,593205217
lbr,2017,720427735.3
lbr,2018,773915491.7
lbr,2019,900036852
lbr,2020,1007693812.9
lca,1981,15516307.7
lca,1982,17122202.7
lca,1983,18907707.6
lca,1984,20290497.8
lca,1985,23113174.2
lca,1986,28363855.3
lca,1987,41918176
lca,1988,52778862.1
lca,1989,61576723.3
lca,1990,72146247.1
lca,1991,76135009.7
lca,1992,89826226.6
lca,1993,96488543.2
lca,1994,103587527.8
lca,1995,111335118.8
lca,1996,121381045.9
lca,1997,119941378.9
lca,1998,127859352.2
lca,1999,131920799.1
lca,2000,158277401.4
lca,2001,157912447.3
lca,2002,203231974.2
lca,2003,229585698.3
lca,2004,252561066.2
lca,2005,245727085.6
lca,2006,257580398
lca,2007,306521618.6
lca,2008,321838852.9
lca,2009,320596574.4
lca,2010,326434160.2
lca,2011,314724168.2
lca,2012,347269108.6
lca,2013,365742225.3
lca,2014,381421197.4
lca,2015,419832827.6
lca,2016,432378296.8
lca,2017,489564714.2
lca,2018,499543992.6
lca,2019,542230526.3
lca,2020,603629804.8
lka,1970,319158442.4
lka,1971,396488467.8
lka,1972,424363257.3
lka,1973,487196856.5
lka,1974,590243085.5
lka,1975,599854849.6
lka,1976,703681097.3
lka,1977,789230267.8
lka,1978,976586097.5
lka,1979,1024688662.5
lka,1980,1238279550.4
lka,1981,1522738569.1
lka,1982,1873825568.6
lka,1983,2161540705.1
lka,1984,2398806237.5
lka,1985,2941774124.3
lka,1986,3555328316.2
lka,1987,4204383484.9
lka,1988,4269398419.1
lka,1989,4419085379.2
lka,1990,5052773968.2
lka,1991,5770505056.9
lka,1992,5761831678.9
lka,1993,6120193849.8
lka,1994,6805109908.3
lka,1995,7264877335.3
lka,1996,7208284962.7
lka,1997,7201833723.1
lka,1998,8269937701.5
lka,1999,8658029055.7
lka,2000,8312437777.5
lka,2001,7916746635.3
lka,2002,8772609799
lka,2003,9469409007.8
lka,2004,10165434944.5
lka,2005,10045413198.8
lka,2006,10810974777.2
lka,2007,12460705969.3
lka,2008,13318014271.1
lka,2009,14609465980.7
lka,2010,17348773255.2
lka,2011,19894369405.2
lka,2012,26198862854.1
lka,2013,29874004346.8
lka,2014,33116840879.2
lka,2015,35097540834.6
lka,2016,38163048503
lka,2017,41426075176.7
lka,2018,43193806920.6
lka,2019,45812479568.7
lka,2020,46019247273
lso,1970,8122200
lso,1971,8628403.5
lso,1972,9486440.3
lso,1973,8260480.3
lso,1974,10154661
lso,1975,14085560.5
lso,1976,16201998.2
lso,1977,23939808.3
lso,1978,30649014.4
lso,1979,48402707.6
lso,1980,57734330.5
lso,1981,72720894.4
lso,1982,113680337.7
lso,1983,119705054.1
lso,1984,129789109.4
lso,1985,167407063.5
lso,1986,190518391.4
lso,1987,252405370.7
lso,1988,276038503.8
lso,1989,316001124.8
lso,1990,377728610.8
lso,1991,425748661.1
lso,1992,464727278.4
lso,1993,503168170.6
lso,1994,577434035.3
lso,1995,641975050.1
lso,1996,663464787.8
lso,1997,641446143.6
lso,1998,660544473.9
lso,1999,660959844
lso,2000,656701600
lso,2001,578455438.7
lso,2002,628484057.2
lso,2003,672639206.7
lso,2004,721581111.8
lso,2005,618932603
lso,2006,613480931.5
lso,2007,642178316.8
lso,2008,662638034.8
lso,2009,687842663
lso,2010,709244233
lso,2011,729316552.7
lso,2012,761994993.2
lso,2013,771867367.2
lso,2014,769308842.5
lso,2015,773754675.1
lso,2016,774778246.8
lso,2017,827514620.8
lso,2018,809325288.6
lso,2019,856227657.3
lso,2020,930780527.7
mar,1970,886385671.3
mar,1971,1044918127.3
mar,1972,1096907621.7
mar,1973,1189683146.5
mar,1974,1397084493
mar,1975,2497528434.8
mar,1976,2994911158.6
mar,1977,4890940572.8
mar,1978,6088179652.2
mar,1979,7167039187.2
mar,1980,8487547338.5
mar,1981,9200053289.6
mar,1982,10353417296
mar,1983,10832903168.8
mar,1984,11688956211.7
mar,1985,13579351562.2
mar,1986,16060269733.7
mar,1987,19043511584
mar,1988,19792169326
mar,1989,21102526263.5
mar,1990,23869476892.2
mar,1991,21630097611.1
mar,1992,21861697857.3
mar,1993,21515417130.7
mar,1994,22618082254.2
mar,1995,23535230964.6
mar,1996,22797525190.8
mar,1997,21340912411.5
mar,1998,21814605885
mar,1999,20915552713.9
mar,2000,19104959058.9
mar,2001,17104036431.1
mar,2002,16284407907.5
mar,2003,16956584516.2
mar,2004,16767631050.6
mar,2005,15499716515
mar,2006,16135531400.4
mar,2007,18677773099.6
mar,2008,19242009009.3
mar,2009,21634907146
mar,2010,23683978450
mar,2011,25269159476.4
mar,2012,28848080119.2
mar,2013,33068535940.4
mar,2014,34700159194.3
mar,2015,36730512399
mar,2016,37936753733
mar,2017,42815620991.5
mar,2018,42204301015.6
mar,2019,45586470139.8
mar,2020,53630256352
mda,1992,38504010
mda,1993,190246889.3
mda,1994,330281777.7
mda,1995,459010134.3
mda,1996,573121372.3
mda,1997,845353629
mda,1998,873069027.2
mda,1999,833740291.2
mda,2000,1053384779
mda,2001,1060926492.9
mda,2002,1164199786.1
mda,2003,1258200775.8
mda,2004,1212724435.5
mda,2005,1238026361.4
mda,2006,1461804768.1
mda,2007,1940763011.7
mda,2008,2019058617.4
mda,2009,2011098719.9
mda,2010,2745173268.8
mda,2011,2906844806.9
mda,2012,3227950223.2
mda,2013,3602940560.7
mda,2014,3676786937.3
mda,2015,4254538442.7
mda,2016,4313230499.4
mda,2017,4756340823.2
mda,2018,4925360230.1
mda,2019,5073810277.6
mda,2020,5561201318.2
mdg,1970,485146240.2
mdg,1971,488437476.9
mdg,1972,510135605.2
mdg,1973,504986847.3
mdg,1974,746515764.2
mdg,1975,774170433.7
mdg,1976,173219589
mdg,1977,716425342.6
mdg,1978,279245038.8
mdg,1979,582612686.8
mdg,1980,917719041.1
mdg,1981,1404550741.3
mdg,1982,1662581882.8
mdg,1983,1695675802.2
mdg,1984,1862009333.8
mdg,1985,2226835961.4
mdg,1986,2638490570.4
mdg,1987,3303093651.1
mdg,1988,3333661420.3
mdg,1989,3142470382.8
mdg,1990,3334715145.8
mdg,1991,3518797841.2
mdg,1992,3468960417.1
mdg,1993,3316197152.1
mdg,1994,3536625747.1
mdg,1995,3705661331.8
mdg,1996,3551968305.1
mdg,1997,3875043020.9
mdg,1998,4106358238
mdg,1999,4368855719.6
mdg,2000,4295312307
mdg,2001,3793455599.6
mdg,2002,4136688764.3
mdg,2003,4622290060.8
mdg,2004,3493184535.2
mdg,2005,3186621222.9
mdg,2006,1248486054.6
mdg,2007,1459878075.7
mdg,2008,1791340495.2
mdg,2009,1913727911.6
mdg,2010,2053745457.9
mdg,2011,2163631846
mdg,2012,2258604566.1
mdg,2013,2337930491.6
mdg,2014,2409863692.2
mdg,2015,2521535251
mdg,2016,2470447856.9
mdg,2017,2765149793.3
mdg,2018,2994339562.8
mdg,2019,3238715731.7
mdg,2020,3643676051.3
mdv,1978,3873272.5
mdv,1979,6798706.2
mdv,1980,24763273.8
mdv,1981,36885616.1
mdv,1982,42069558.1
mdv,1983,48220826.7
mdv,1984,49809472.5
mdv,1985,49065918.7
mdv,1986,58684985.3
mdv,1987,61836720
mdv,1988,59359561.4
mdv,1989,54400308.7
mdv,1990,63964852.9
mdv,1991,78042507.1
mdv,1992,90518973.9
mdv,1993,109329106.8
mdv,1994,122524561.1
mdv,1995,151916795.9
mdv,1996,163535228.4
mdv,1997,164332186.7
mdv,1998,183399922.6
mdv,1999,194051953.3
mdv,2000,184655269.7
mdv,2001,180672875.5
mdv,2002,222462946.8
mdv,2003,258500425.4
mdv,2004,306798432.5
mdv,2005,299765075.1
mdv,2006,448910657
mdv,2007,634924276.1
mdv,2008,678411852.8
mdv,2009,758540127.9
mdv,2010,743056485.7
mdv,2011,717139037.6
mdv,2012,813478449.5
mdv,2013,919453071.8
mdv,2014,943249126.1
mdv,2015,835967024
mdv,2016,1080040213.8
mdv,2017,1392133844.1
mdv,2018,2089925258.5
mdv,2019,2331873048.2
mdv,2020,2961090116.8
mex,1970,6095271963.6
mex,1971,6549450073.8
mex,1972,7170504526.6
mex,1973,9155132065.7
mex,1974,12074544375.1
mex,1975,15759411868.8
mex,1976,20321343670.6
mex,1977,25420284254.5
mex,1978,30660378490.1
mex,1979,34814530166.2
mex,1980,41411370375.6
mex,1981,53429639827.2
mex,1982,59844684425.2
mex,1983,81751109474.3
mex,1984,86208756283.5
mex,1985,88643850490.8
mex,1986,91122956236.3
mex,1987,98689747215
mex,1988,86716043247.60001
mex,1989,80263660739.60001
mex,1990,81971183815.89998
mex,1991,85596942269
mex,1992,81970297584.19998
mex,1993,90807913903.8
mex,1994,96732206733.89999
mex,1995,113605390758.2
mex,1996,114465446238.2
mex,1997,111896935834
mex,1998,125478673271.10001
mex,1999,139040978558.89999
mex,2000,133248122456.60001
mex,2001,151143624007.89999
mex,2002,132968416972.3
mex,2003,135357343305.10001
mex,2004,145143372704.20001
mex,2005,148207727066
mex,2006,143914065068.60001
mex,2007,168260400235.29999
mex,2008,173046920765
mex,2009,163318315672.20001
mex,2010,198454597054.5
mex,2011,234973582445.5
mex,2012,268968452291.60001
mex,2013,309336300080.09998
mex,2014,346367455063.70001
mex,2015,352707554960.40002
mex,2016,367338674308.79999
mex,2017,387659103399.90002
mex,2018,390715455514.09998
mex,2019,405742213963.59998
mex,2020,413696160516.70001
mkd,1993,913521383.4
mkd,1994,926835120.8
mkd,1995,1077675572.7
mkd,1996,1481254502.7
mkd,1997,1008448543.6
mkd,1998,1251650107.1
mkd,1999,1267991326.1
mkd,2000,1332777623.6
mkd,2001,1343635802
mkd,2002,1528549580.8
mkd,2003,1757974043.7
mkd,2004,1919523511.2
mkd,2005,2107512736.9
mkd,2006,2361610704.5
mkd,2007,2563652336.7
mkd,2008,3012974712.5
mkd,2009,3731351066.3
mkd,2010,3839678446.1
mkd,2011,4131514832
mkd,2012,4376203399.2
mkd,2013,4940523814.9
mkd,2014,5741297270.3
mkd,2015,5661678761.5
mkd,2016,6320057776.7
mkd,2017,7132578601.3
mkd,2018,7236656802.3
mkd,2019,7499167591.5
mkd,2020,8806279781.1
mli,1970,237562629.4
mli,1971,260597611.6
mli,1972,256934045.2
mli,1973,290291921.3
mli,1974,335715133.7
mli,1975,342975095.1
mli,1976,357518488.5
mli,1977,437778487.7
mli,1978,520235734.9
mli,1979,513647754.1
mli,1980,664340367.6
mli,1981,725099397.2
mli,1982,798893722.7
mli,1983,898773588.3
mli,1984,1085482927.2
mli,1985,1289047385.5
mli,1986,1565599021.6
mli,1987,1888960415.1
mli,1988,1893660627.9
mli,1989,2026283890.7
mli,1990,2336889223.9
mli,1991,2463043978.3
mli,1992,2778499398.9
mli,1993,2786247706.1
mli,1994,2545423872.4
mli,1995,2739370160.4
mli,1996,2762762386.2
mli,1997,2701973450.7
mli,1998,2833131127.9
mli,1999,2813644359.3
mli,2000,2671034703.4
mli,2001,2590625034
mli,2002,2443390769.7
mli,2003,2831007477.7
mli,2004,3053008527
mli,2005,3020317030.1
mli,2006,1526228716
mli,2007,1790283627.2
mli,2008,1968399450.1
mli,2009,1986139654.8
mli,2010,2253081678.3
mli,2011,2488705235
mli,2012,2773376152
mli,2013,3083771251.5
mli,2014,3121969642.6
mli,2015,3346161223.9
mli,2016,3413084835.1
mli,2017,3851424850.5
mli,2018,4080160034.2
mli,2019,4548966877.9
mli,2020,5317217358.6
mmr,1970,147210999.5
mmr,1971,174392002.9
mmr,1972,212223688.2
mmr,1973,268064119.2
mmr,1974,313867248.2
mmr,1975,325724929.3
mmr,1976,347786335.3
mmr,1977,521809561
mmr,1978,892223059
mmr,1979,1265967490.6
mmr,1980,1571250530
mmr,1981,1842400531.1
mmr,1982,2114178379.1
mmr,1983,2308061950.3
mmr,1984,2376244400.3
mmr,1985,2974937014.5
mmr,1986,3722840777.7
mmr,1987,4728837830.6
mmr,1988,4779484831.3
mmr,1989,4625966019.2
mmr,1990,5111271144.2
mmr,1991,5219123188.8
mmr,1992,5211488745.2
mmr,1993,5502244122.5
mmr,1994,6075318321.2
mmr,1995,5899979667.3
mmr,1996,5432488375
mmr,1997,5496122212.3
mmr,1998,5631433056.1
mmr,1999,5859024866.1
mmr,2000,5899317565.1
mmr,2001,5524174678.9
mmr,2002,6003877084.1
mmr,2003,6596577951.1
mmr,2004,6790625923.4
mmr,2005,6327607634.6
mmr,2006,6609728224.9
mmr,2007,7073681372
mmr,2008,7832738039.2
mmr,2009,8023306552.1
mmr,2010,8607122491.8
mmr,2011,9507101008.4
mmr,2012,9939228228.6
mmr,2013,9789684068.7
mmr,2014,9797911662.4
mmr,2015,9853177372.4
mmr,2016,9685446378.1
mmr,2017,10312277594.9
mmr,2018,10237985256
mmr,2019,10713815273.3
mmr,2020,12554114722.3
mne,2006,840978703.1
mne,2007,853534887.9
mne,2008,860325663.6
mne,2009,1109215309.2
mne,2010,4296138362.6
mne,2011,5030007248.5
mne,2012,5598245627.5
mne,2013,6640758217.1
mne,2014,6299801926.1
mne,2015,5993350392
mne,2016,6011280532.6
mne,2017,7007783362.7
mne,2018,7776265382.6
mne,2019,8026472271.4
mne,2020,9282041792.9
mng,1992,276699674
mng,1993,343205066.5
mng,1994,405648861.2
mng,1995,472063077.8
mng,1996,485750714.2
mng,1997,533327114.7
mng,1998,650039275.1
mng,1999,841064136.8
mng,2000,833353538.1
mng,2001,823726697.7
mng,2002,949001651
mng,2003,1137497398.1
mng,2004,1306636603.2
mng,2005,1266678157
mng,2006,1363488591.5
mng,2007,1583106374.8
mng,2008,2020895568.3
mng,2009,2481285917.1
mng,2010,5290117484.2
mng,2011,8778008408
mng,2012,14431468089.3
mng,2013,17483324126.8
mng,2014,18753144640.3
mng,2015,19450286428.1
mng,2016,21957613895.5
mng,2017,24611690189.9
mng,2018,26403739643.1
mng,2019,28405008933.8
mng,2020,29717443122.9
moz,1984,1234137252.3
moz,1985,2664399842.3
moz,1986,3157390120
moz,1987,3746428188.3
moz,1988,3741075873
moz,1989,3823736539.8
moz,1990,4215156051.6
moz,1991,4366774211.8
moz,1992,4739536364.5
moz,1993,4882651434
moz,1994,6905907158.1
moz,1995,7020377666.8
moz,1996,7242152856.3
moz,1997,7152016463.2
moz,1998,7821160669.3
moz,1999,6642460655.6
moz,2000,5752262775.7
moz,2001,3650360330.7
moz,2002,4406086131.6
moz,2003,4715767062.1
moz,2004,4945228003.3
moz,2005,4964959750.9
moz,2006,4067978311.4
