geo,time,ne_con_govt_cd
tcd,1969,83697691.67614
tcd,1970,87801463.69195
tcd,1971,96644910.09344
tcd,1972,114223985.24254
tcd,1973,140420452.76163
tcd,1974,126549270.10321
tcd,1975,153849301.40699
tcd,1976,144290097.01675
tcd,1977,158051325.05114
tcd,1978,198931239.60286
tcd,1982,45647335.91281
tcd,1983,50363974.18205
tcd,1984,92061760.69532
tcd,1985,121343187.67558
tcd,1986,148495880.29592
tcd,1987,184120725.80399
tcd,1988,188391255.86319
tcd,1989,215706018.02669
tcd,1990,174660852.61075
tcd,1991,167317424.70673
tcd,1992,173095653.13319
tcd,1993,147016943.62179
tcd,1994,95280173.24061
tcd,1995,105099004.62468
tcd,1996,126909188.5797
tcd,1997,100826598.07076
tcd,1998,98206328.04239
tcd,1999,106296289.85977
tcd,2000,107168604.12724
tcd,2001,128141309.01831
tcd,2002,153876645.27646
tcd,2003,208122245.76278
tcd,2004,217099848.67391
tcd,2005,276438569.77907
tcd,2006,339732585.84572
tcd,2007,518978343.98205
tcd,2008,651357656.95067
tcd,2009,705456206.91254
tcd,2010,718527818.93405
tcd,2011,789229039.61943
tcd,2012,850397889.51777
tcd,2013,1026458524.769
tcd,2014,867928433.66569
tcd,2015,563407294.20612
tcd,2016,425286809.30454
tcd,2017,432539571.14419
tcd,2018,404991389.80982
tcd,2019,405925302.64835
tcd,2020,507414385.86067
tgo,1960,14249495.19791
tgo,1961,13058591.67472
tgo,1962,13071713.48238
tgo,1963,17230701.69997
tgo,1964,20200616.9111
tgo,1965,21363588.39782
tgo,1966,23745265.35503
tgo,1967,23714136.00519
tgo,1968,24772801.61509
tgo,1969,25317764.30736
tgo,1970,40046945.92789
tgo,1971,54323031.41564
tgo,1972,68254071.37948
tgo,1973,74492663.17076
tgo,1974,78922014.40188
tgo,1975,134008733.49201
tgo,1976,138971040.86411
tgo,1977,138391568.37134
tgo,1978,155103414.09199
tgo,1979,227127845.97333
tgo,1980,254165578.69288
tgo,1981,183637153.58727
tgo,1982,157026847.3246
tgo,1983,131998126.83367
tgo,1984,113054681.39063
tgo,1985,99496286.8075
tgo,1986,186251515.4954
tgo,1987,225263740.58933
tgo,1988,185665052.86921
tgo,1989,186170708.41104
tgo,1990,231245467.64767
tgo,1991,280744646.79878
tgo,1992,209463735.18182
tgo,1993,198454874.69037
tgo,1994,129259709.4369
tgo,1995,158726347.31475
tgo,1996,176130536.57846
tgo,1997,154368206.89932
tgo,1998,172386967.54548
tgo,1999,153377902.98946
tgo,2000,186286271.06425
tgo,2001,199214170.1155
tgo,2002,180496781.66712
tgo,2003,229737191.44111
tgo,2004,249392230.4101
tgo,2005,296630646.37756
tgo,2006,352699025.46889
tgo,2007,362841145.53572
tgo,2008,413926008.96861
tgo,2009,386979702.45808
tgo,2010,458273266.2846
tgo,2011,654476214.88955
tgo,2012,592698591.71261
tgo,2013,651685079.31571
tgo,2014,756837417.89742
tgo,2015,752112990.99798
tgo,2016,833873321.48059
tgo,2017,821941777.30146
tgo,2018,1062440217.0146
tgo,2019,989620949.2568
tgo,2020,1045746769.37938
tha,1960,252197641.37137
tha,1961,267161797.66744
tha,1962,300766283.5249
tha,1963,332405184.82957
tha,1964,359519230.76923
tha,1965,400673076.92308
tha,1966,446538461.53846
tha,1967,498076923.07692
tha,1968,612307692.30769
tha,1969,675865384.61539
tha,1970,797019230.76923
tha,1971,849807692.30769
tha,1972,892884615.38461
tha,1973,1055798473.52086
tha,1974,1280239115.39084
tha,1975,1535381490.04137
tha,1976,1863177141.28852
tha,1977,2104058313.43964
tha,1978,2684044629.99297
tha,1979,3271380926.49457
tha,1980,3976919771.0535
tha,1981,4445702186.94433
tha,1982,4789848739.78809
tha,1983,5155499323.91598
tha,1984,5503523778.09928
tha,1985,5262473811.53139
tha,1986,5496959948.8952
tha,1987,5723482669.0718
tha,1988,6195564938.58203
tha,1989,6878764298.49817
tha,1990,8026186707.31469
tha,1991,9057836405.81891
tha,1992,11031570741.8475
tha,1993,14179449912.3209
tha,1994,16211848906.5606
tha,1995,19044880233.7529
tha,1996,21203265634.6798
tha,1997,18147575428.1141
tha,1998,14851134204.0745
tha,1999,17187791726.2791
tha,2000,17158965690.8939
tha,2001,16209345087.651
tha,2002,17690624556.2743
tha,2003,19683111323.238
tha,2004,22673013047.4561
tha,2005,25848841748.2801
tha,2006,29942373686.7114
tha,2007,36617233807.0931
tha,2008,41790005793.4819
tha,2009,45017470789.6564
tha,2010,53897341703.0395
tha,2011,59856813493.50809
tha,2012,65012627440.6349
tha,2013,68781162533.35941
tha,2014,68907012974.2178
tha,2015,68706570076.2387
tha,2016,69714956766.1291
tha,2017,74378900288.1573
tha,2018,81939418511.80118
tha,2019,88073957407.33582
tha,2020,88849800439.06598
tjk,1993,360232558.13954
tjk,1994,264458646.61654
tjk,1995,194585537.91887
tjk,1996,175573604.06091
tjk,1997,152113462.56447
tjk,1998,125668812.77363
tjk,1999,107857489.09355
tjk,2000,71343014.01532
tjk,2001,93583888.37366
tjk,2002,105002062.15405
tjk,2003,128534298.03358
tjk,2004,244672614.03804
tjk,2005,337611499.71122
tjk,2006,314273587.19379
tjk,2007,331183732.75236
tjk,2008,481738420.73046
tjk,2009,620561469.57298
tjk,2010,639072847.68212
tjk,2011,890568738.88335
tjk,2012,980222470.81917
tjk,2013,1123420511.31355
tjk,2014,1279386746.59754
tjk,2015,956093524.36274
tjk,2016,822083540.71748
tjk,2017,858135373.17099
tjk,2018,871317422.85165
tjk,2019,925910769.74733
tjk,2020,927929935.38011
tkm,1987,466271763.95197
tkm,1988,669107203.16525
tkm,1989,644354617.83231
tkm,1990,744225916.30703
tkm,1991,706869253.3422
tkm,1993,342671060.32611
tkm,1994,217342634.19528
tkm,1995,296192289.27877
tkm,1996,184990791.89687
tkm,1997,437798742.07305
tkm,1998,497119480.79833
tkm,1999,378795804.01435
tkm,2000,537776898.1163
tkm,2001,518627450.98039
tkm,2002,576486833.02101
tkm,2003,837190581.60596
tkm,2004,951829550.71792
tkm,2005,1186932849.36479
tkm,2006,1203233256.35104
tkm,2007,1247185741.08818
tkm,2008,1354888975.45773
tkm,2009,1504210526.31579
tkm,2010,1609824561.40351
tkm,2011,1938596491.22807
tkm,2012,2089122807.01754
tkm,2013,2376491228.07018
tkm,2014,2865614035.08772
tkm,2015,2652000000
tkm,2016,2669428571.42857
tkm,2017,2957142857.14286
tls,2000,489187900
tls,2001,650995700
tls,2002,693550100
tls,2003,501539400
tls,2004,343200000
tls,2005,243339800
tls,2006,373997600
tls,2007,570977600
tls,2008,723735600
tls,2009,842692200
tls,2010,909808800
tls,2011,935217900
tls,2012,977112000
tls,2013,870052000
tls,2014,950541100
tls,2015,937368400
tls,2016,912230700
tls,2017,873578500
tls,2018,879929600
tls,2019,956807900
tls,2020,957899700
ton,1975,4223589.47506
ton,1976,5757301.72308
ton,1977,5221335.10756
ton,1978,6116287.05505
ton,1979,6664542.81243
ton,1980,7897973.12685
ton,1981,8729027.8097
ton,1982,10490922.0002
ton,1983,8703603.6036
ton,1984,10166739.79816
ton,1985,9587960.05308
ton,1986,10766042.78075
ton,1987,13603136.81557
ton,1988,17375032.04307
ton,1989,18516487.8824
ton,1990,21725574.9344
ton,1991,27013728.21225
ton,1992,25964664.83557
ton,1993,24477601.15607
ton,1994,30983941.827
ton,1995,34124636.08466
ton,1996,38614335.57919
ton,1997,40469331.22279
ton,1998,34846514.74531
ton,1999,36970998.92589
ton,2000,36833018.1197
ton,2001,34936439.81198
ton,2002,30887053.85815
ton,2003,34074789.34184
ton,2004,37090775.77357
ton,2005,40863901.35686
ton,2006,61854547.26467
ton,2007,54431467.51885
ton,2008,64212068.60269
ton,2009,63086397.85204
ton,2010,66675566.38499
ton,2011,75990338.9553
ton,2012,91498495.48646
ton,2013,90373111.08548
ton,2014,88782155.27231
ton,2015,93154238.07318
ton,2016,85895156.92641
ton,2017,92368649.62678
ton,2018,93972012.03391
ton,2019,104081957.83265
ton,2020,116507337.3447
tun,1965,150476190.47619
tun,1966,150476190.47619
tun,1967,150476190.47619
tun,1968,208190476.19048
tun,1969,224952380.95238
tun,1970,242666666.66667
tun,1971,263912794.03328
tun,1972,326137078.18068
tun,1973,413662239.08918
tun,1974,468957617.41123
tun,1975,632612478.25006
tun,1976,683535447.76119
tun,1977,826806526.80653
tun,1978,975732820.75925
tun,1979,1093234932.34932
tun,1980,1265003704.61842
tun,1981,1246861077.35925
tun,1982,1343829355.00254
tun,1983,1412787271.65586
tun,1984,1392636457.26056
tun,1985,1433193529.05932
tun,1986,1603022670.02519
tun,1987,1643296729.81779
tun,1988,1674283049.66193
tun,1989,1743916570.10429
tun,1990,2010340909.09091
tun,1991,2166630434.78261
tun,1992,2479760289.46178
tun,1993,2375111985.65308
tun,1994,2552589956.50455
tun,1995,2937083641.74685
tun,1996,3046024244.91473
tun,1997,3389456551.22525
tun,1998,3581979450.25029
tun,1999,3734024616.42219
tun,2000,3579849711.82607
tun,2001,3656703968.86078
tun,2002,3986635717.80263
tun,2003,4722235157.15949
tun,2004,5276916900.84303
tun,2005,5460382303.06767
tun,2006,5744102178.81292
tun,2007,6475729670.6727
tun,2008,7237237237.23724
tun,2009,7227060653.18818
tun,2010,7001907024.25793
tun,2011,7907094549.13049
tun,2012,7880612754.60836
tun,2013,8423700470.18785
tun,2014,8711087533.3629
tun,2015,8149955077.67572
tun,2016,8259067459.49483
tun,2017,8017960735.02281
tun,2018,7701122475.0943
tur,1960,1171393341.55364
tur,1961,744444444.44444
tur,1962,877777777.77778
tur,1963,977777777.77778
tur,1964,1100000000
tur,1965,1233333333.33333
tur,1966,1400000000
tur,1967,1588888888.88889
tur,1968,1744444444.44444
tur,1969,1911111111.11111
tur,1970,1808695652.17391
tur,1971,1863645505.12838
tur,1972,2197879858.65724
tur,1973,2890459363.9576
tur,1974,3748115171.96812
tur,1975,4916216590.49993
tur,1976,5855603314.0223
tur,1977,7176980335.51828
tur,1978,7898855119.0182
tur,1979,10502944299.6428
tur,1980,7947342118.41447
tur,1981,6990712018.62991
tur,1982,6418214367.00645
tur,1983,5790461152.23746
tur,1984,5000545434.71146
tur,1985,5053038125.76272
tur,1986,5746245422.60308
tur,1987,6819417385.11614
tur,1988,6916300488.62798
tur,1989,10010793333.5847
tur,1990,16515655667.3209
tur,1991,18632333333.3333
tur,1992,20480869565.2174
tur,1993,23230845454.5455
tur,1994,15235033783.7838
tur,1995,18280419213.9738
tur,1996,20998124078.6241
tur,1997,23272573403.555
tur,1998,29289035289.6049
tur,1999,32480359598.8539
tur,2000,32720659628.9187
tur,2001,25513291122.7154
tur,2002,30838100384.8195
tur,2003,39608504364.0482
tur,2004,50353904524.7282
tur,2005,61698603378.9818
tur,2006,71902393559.67799
tur,2007,91228960242.5359
tur,2008,104754288666.923
tur,2009,101662186064.51601
tur,2010,115574214200.16
tur,2011,114074713731.343
tur,2012,124388475779.50999
tur,2013,134265708582.834
tur,2014,131640968425.862
tur,2015,119320406911.765
tur,2016,128133716069.004
tur,2017,123525856665.11301
tur,2018,114315726534.67
tur,2019,117835031548.521
tur,2020,109270256633.381
tza,1990,756967618.00079
tza,1991,938713454.34834
tza,1992,903623381.4263
tza,1993,825416878.45754
tza,1994,772129397.96233
tza,1995,605532692.9404
tza,1996,750597394.68844
tza,1997,636567027.02482
tza,1998,1009727812.33789
tza,1999,995998573.22992
tza,2000,1050171990.30245
tza,2001,1087031662.85891
tza,2002,1253604918.27498
tza,2003,1580021479.28726
tza,2004,1913715653.81001
tza,2005,2192806260.54202
tza,2006,2217403727.21463
tza,2007,2863526005.40306
tza,2008,3162269640.70626
tza,2009,3586628682.15628
tza,2010,3317381845.93869
tza,2011,3360661021.0748
tza,2012,4134366136.56059
tza,2013,4588717883.65702
tza,2014,4930421103.08777
tza,2015,4703413058.61079
tza,2016,4512764582.93333
tza,2017,4530304640.1439
tza,2018,4624475543.1688
tza,2019,4749354519.15249
tza,2020,5087018340.98455
uga,1960,37409853.24948
uga,1961,37409853.24948
uga,1962,42528301.88679
uga,1963,44890985.32495
uga,1964,50798742.13836
uga,1965,87254901.96078
uga,1966,93277310.92437
uga,1967,103361344.53782
uga,1968,111624649.85994
uga,1969,124649859.94398
uga,1982,243500000
uga,1983,228666666.66667
uga,1984,396863015.46947
uga,1985,510129747.39619
uga,1986,353595843.08378
uga,1987,499110441.35213
uga,1988,527566666.66667
uga,1989,367857147.06857
uga,1990,323305410.08503
uga,1991,293622857.57434
uga,1992,275962220.87406
uga,1993,359097095.9207
uga,1994,468683572.47846
uga,1995,643402351.1815
uga,1996,710657943.84403
uga,1997,833242760.7286
uga,1998,847264716.94708
uga,1999,771670706.35657
uga,2000,898288612.05405
uga,2001,910058251.90896
uga,2002,1037533418.67282
uga,2003,1040257471.8312
uga,2004,1102580624.50521
uga,2005,1339018563.31852
uga,2006,1407078980.73215
uga,2007,1534601771.60684
uga,2008,1618897350.21029
uga,2009,1654749558.27869
uga,2010,2206814943.18689
uga,2011,4291633561.51722
uga,2012,2073738117.7239
uga,2013,2052466697.66494
uga,2014,2422743005.35287
uga,2015,2900121385.70751
uga,2016,2147061733.86693
uga,2017,2462458663.1641
uga,2018,2843601876.39437
uga,2019,3102075981.00026
uga,2020,3576326858.07087
ukr,1989,14342947421.7743
ukr,1990,13451865715.2883
ukr,1991,13478171372.861
ukr,1992,12983508690.3794
ukr,1993,10492842399.7798
ukr,1994,10174437007.508
ukr,1995,10254919726.9043
ukr,1996,9695545661.84667
ukr,1997,13740667080.2328
ukr,1998,10306592461.7417
ukr,1999,6262283675.13905
ukr,2000,5794053060.58482
ukr,2001,7430986020.36448
ukr,2002,7774565388.80336
ukr,2003,9486564029.4785
ukr,2004,11354013912.3895
ukr,2005,15641110699.1629
ukr,2006,19745346534.6535
ukr,2007,25335049504.9505
ukr,2008,31929108444.7145
ukr,2009,23630377862.2035
ukr,2010,27771309037.75389
ukr,2011,29957703699.9849
ukr,2012,34582905768.9901
ukr,2013,36000375328.4124
ukr,2014,24919447786.1812
ukr,2015,17226833053.3264
ukr,2016,17366122271.6652
ukr,2017,23184203995.9995
ukr,2018,27188360508.0789
ukr,2019,28900044881.9141
ukr,2020,29962644904.0156
ury,1960,102810143.9342
ury,1961,158255670.8282
ury,1962,229175848.39136
ury,1963,198242252.03198
ury,1964,265392781.31635
ury,1965,261745844.78471
ury,1966,239368956.62969
ury,1967,225796002.36276
ury,1968,210045977.2098
ury,1969,301612903.22581
ury,1970,356451612.90323
ury,1971,472580645.16129
ury,1972,286346185.00224
ury,1973,424662632.37166
ury,1974,615115675.61662
ury,1975,495878488.07825
ury,1976,527963663.89099
ury,1977,524031187.92598
ury,1978,630232778.21404
ury,1979,860489415.47498
ury,1980,1265582805.18049
ury,1981,1595721419.76967
ury,1982,1441468819.70361
ury,1983,741393654.83858
ury,1984,659309792.05021
ury,1985,683637154.49405
ury,1986,842518853.09772
ury,1987,974304059.0275
ury,1988,1000178517.6342
ury,1989,1041569405.22684
ury,1990,1124910216.50648
ury,1991,1340440600.68395
ury,1992,1491820616.23909
ury,1993,1826573799.19312
ury,1994,2074494934.47531
ury,1995,2284689084.89526
ury,1996,2628243182.21732
ury,1997,2646658296.08761
ury,1998,2766568865.2489
ury,1999,2923966073.74353
ury,2000,2820052613.30953
ury,2001,2610685451.71971
ury,2002,1680101971.1154
ury,2003,1444161382.83579
ury,2004,1506183146.48235
ury,2005,1898708010.26202
ury,2006,2209593493.2332
ury,2007,2687576622.21465
ury,2008,3708651873.80963
ury,2009,4098123156.68203
ury,2010,5094333635.76994
ury,2011,6120227231.77766
ury,2012,6804750297.87402
ury,2013,7779620630.2242
ury,2014,7839269293.64192
ury,2015,7370931508.30302
usa,1970,192785000000
usa,1971,208960000000
usa,1972,225498000000
usa,1973,239125000000
usa,1974,265205000000
usa,1975,296725000000
usa,1976,314508000000
usa,1977,341169000000
usa,1978,370770000000
usa,1979,404705000000
usa,1980,453650000000
usa,1981,507041000000
usa,1982,554529000000
usa,1983,595393000000
usa,1984,634728000000
usa,1985,690640000000
usa,1986,737989000000
usa,1987,776893000000
usa,1988,820454000000
usa,1989,881429000000
usa,1990,948186000000
usa,1991,1004857000000
usa,1992,1048383000000
usa,1993,1073040000000
usa,1994,1108101000000
usa,1995,1141743000000
usa,1996,1172889000000
usa,1997,1220528000000
usa,1998,1267607000000
usa,1999,1351427000000
usa,2000,1437588000000
usa,2001,1538151000000
usa,2002,1645819000000
usa,2003,1746378000000
usa,2004,1851920000000
usa,2005,1962027000000
usa,2006,2072953000000
usa,2007,2198532000000
usa,2008,2353440000000
usa,2009,2433429000000
usa,2010,2511046000000
usa,2011,2511311000000
usa,2012,2515439000000
usa,2013,2532646000000
usa,2014,2566254000000
usa,2015,2608983000000
usa,2016,2663108000000
usa,2017,2730690000000
usa,2018,2869417000000
usa,2019,2973918000000
usa,2020,3077990000000
uzb,1992,5597667638.48397
uzb,1993,4880860876.24904
uzb,1994,3882018450.77143
uzb,1995,4273960643.56545
uzb,1996,4300474051.89621
uzb,1997,3022550943.39623
uzb,1998,3072830228.61981
uzb,1999,3518228498.07445
uzb,2000,2573215266.91745
uzb,2001,2109264103.33573
uzb,2002,1743801932.30433
uzb,2003,1763394897.77009
uzb,2004,1948863814.75667
uzb,2005,2274894423.77846
uzb,2006,2651281462.27808
uzb,2007,3482603602.74797
uzb,2008,4706778889.89991
uzb,2009,5212128655.44957
uzb,2010,6223335599.97097
uzb,2011,7202498019.03653
uzb,2012,8348107151.41236
uzb,2013,9747867194.86503
uzb,2014,10708128478.5345
uzb,2015,11737243856.8047
uzb,2016,12179928667.6731
uzb,2017,7819481009.871
uzb,2018,7085772413.40765
uzb,2019,9756169875.08187
uzb,2020,10131902977.2978
ven,1960,1047575757.57576
ven,1961,929575757.57576
ven,1962,1009242424.24242
ven,1963,1175666666.66667
ven,1964,901590909.09091
ven,1965,967688888.88889
ven,1966,1053711111.11111
ven,1967,1118222222.22222
ven,1968,1225733333.33333
ven,1969,1311755555.55556
ven,1970,1419266666.66667
ven,1971,1715454545.45455
ven,1972,1869386363.63636
ven,1973,2160418604.65116
ven,1974,2880558139.53488
ven,1975,3578186046.51163
ven,1976,4455860465.11628
ven,1977,5176000000
ven,1978,5423558139.53488
ven,1979,6256209302.32558
ven,1980,7899046511.62791
ven,1981,9586860465.11628
ven,1982,9586860465.11628
ven,1983,9294302325.5814
ven,1984,5987357142.85714
ven,1985,6263786666.66667
ven,1986,6536308641.97531
ven,1987,4746075862.06896
ven,1988,6136144827.58621
ven,1989,4026112391.93084
ven,1990,3957742004.26439
ven,1991,4995417253.52113
ven,1992,5367923976.60819
ven,1993,4966552863.43612
ven,1994,4085793939.39394
ven,1995,5335551470.58823
ven,1996,3421905343.87731
ven,1997,11616512484.65
ven,1998,12300226442.6589
ven,1999,12067786032.6894
ven,2000,14583767647.0588
ven,2001,17498130440.7904
ven,2002,12082998535.6189
ven,2003,10762624595.066
ven,2004,13444832126.0509
ven,2005,16087447124.1267
ven,2006,21486462040.0559
ven,2007,28728856078.2487
ven,2008,37465760981.0687
ven,2009,45181892660.636
ven,2010,44075049688.7205
ven,2011,36451769985.7786
ven,2012,46486258830.1121
ven,2013,45963192420.7883
ven,2014,70440637790.013
vir,2002,788000000
vir,2003,737000000
vir,2004,746000000
vir,2005,777000000
vir,2006,898000000
vir,2007,1000000000
vir,2008,1043000000
vir,2009,1110000000
vir,2010,1218000000
vir,2011,1147000000
vir,2012,1026000000
vir,2013,1043000000
vir,2014,1048000000
vir,2015,1035000000
vir,2016,1048000000
vir,2017,1212000000
vir,2018,1659000000
vir,2019,1456000000
vnm,1989,493822733.75272
vnm,1990,798574724.93598
vnm,1991,777521541.94602
vnm,1992,568727554.68162
vnm,1993,965984242.69991
vnm,1994,1344446750.37102
vnm,1995,1697815817.61351
vnm,1996,2059532732.43053
vnm,1997,2182602555.48694
vnm,1998,2074389508.5921
vnm,1999,1946253342.90187
vnm,2000,2000734087.16574
vnm,2001,2068771146.74702
vnm,2002,2185280931.96767
vnm,2003,2499744786.8248
vnm,2004,2903277022.73593
vnm,2005,3149773779.94551
vnm,2006,3672194694.9685
vnm,2007,4299687211.36905
vnm,2008,5576162799.61355
vnm,2009,6125958963.23577
vnm,2010,6947487171.6371
vnm,2011,8011945538.09773
vnm,2012,9235740349.52948
vnm,2013,10540180953.8335
vnm,2014,11665925855.8729
vnm,2015,12238468667.0522
vnm,2016,13362479567.3588
vnm,2017,14564270776.8316
vnm,2018,15865463530.9629
vnm,2019,16921774837.6148
vnm,2020,18202572216.1605
vut,1980,30631699.17413
vut,1981,23257348.62114
vut,1982,24187178.82089
vut,1983,36832041.86374
vut,1984,41287916.9606
vut,1985,42543760.37423
vut,1986,44211588.03093
vut,1987,46800608.10749
